Gujarati,Odiya
ઈન્ટરનેટ,ଇଣ୍ଟରନେଟ୍ |
ઈન્ટરનેટ એન્જિનિયરિંગ વર્કિંગ ગ્રુપ (IETF),ଇଣ୍ଟରନେଟ୍ ଇଞ୍ଜିନିୟରିଂ ୱାର୍କିଂ ଗ୍ରୁପ୍ (IETF)
ઇન્ટરનેટ એક્સપ્લોરર,ଇଣ୍ଟରନେଟ୍ ଏକ୍ସପ୍ଲୋରର |
ઇન્ટરનેટ સંશોધન,ଇଣ୍ଟରନେଟ୍ ଅନୁସନ୍ଧାନ |
ઇન્ટરનેટ માસિક અહેવાલ,ଇଣ୍ଟରନେଟ୍ ମାସିକ ରିପୋର୍ଟ |
ઇન્ટરનેટ પેકેટ વિનિમય,ଇଣ୍ଟରନେଟ୍ ପ୍ୟାକେଟ୍ ବିନିମୟ |
ઈન્ટરનેટ પ્રોટોકોલ (IP),ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (IP)
"1.ઇન્ટરનેટ મેન્યુઅલ, 2.ઇન્ટરનેટ પ્રોટોકોલ","1. ଇଣ୍ଟରନେଟ୍ ମାନୁଆଲ୍, 2. ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ |"
ઈન્ટરનેટ બ્રોડકાસ્ટ ડાયલોગ (IRC),ଇଣ୍ଟରନେଟ୍ ବ୍ରୋଡକାଷ୍ଟ ସଂଳାପ (IRC)
ઇન્ટરનેટ સેવા પ્રદાતા,ଇଣ୍ଟରନେଟ୍ ସେବା ପ୍ରଦାନକାରୀ |
ઇન્ટરનેટ સેવા યાદી,ଇଣ୍ଟରନେଟ୍ ସେବା ତାଲିକା |
ઇન્ટરનેટ સોસાયટી,ଇଣ୍ଟରନେଟ୍ ସୋସାଇଟି |
"1. ઇન્ટરનેટ ઉપકરણ, 2. ઉપકરણ","1. ଇଣ୍ଟରନେଟ୍ ଉପକରଣ, 2. ଉପକରଣ |"
ઇન્ટરનેટ કામગીરી,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
ઇન્ટરનેટ કામગીરી,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
ઇન્ટરપોલેશન,ଇଣ୍ଟରପୋଲେସନ୍ |
અર્થઘટન,ବ୍ୟାଖ୍ୟା
"1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર","1. ଅନୁବାଦକ, 2. ଭେଦଭାବକାରୀ, 3. ସ୍ମୃତି ସ୍ଥାନାନ୍ତରକାରୀ |"
આંતરપ્રક્રિયા સંચાર,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
અંતરાયક,antarayak
વિક્ષેપ હેન્ડલર,ବାଧା ନିୟନ୍ତ୍ରକ |
વિક્ષેપ કવર,ବାଧା କଭର୍ |
વિક્ષેપ સંકેત,ବାଧା ସଙ୍କେତ
વિક્ષેપ વેક્ટર,ଭେକ୍ଟର ବାଧା
વિક્ષેપ,ବାଧା
આંતરછેદ,ଛକ
"1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ","1. ଇଣ୍ଟରନେଟ୍, 2. ଇଣ୍ଟରନେଟ୍"
અપરિવર્તનશીલ,ଅକ୍ଷୟ
ઇન્વેન્ટરી મુખ્ય ફાઇલ,ଭଣ୍ଡାର ମୁଖ୍ୟ ଫାଇଲ୍ |
વ્યસ્ત મલ્ટિપ્લેક્સર,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
વ્યસ્ત સ્કેનિંગ,ଓଲଟା ସ୍କାନିଂ |
રિવર્સ ફાઇલ,ଓଲଟା ଫାଇଲ୍ |
વિપરીત સૂચિ ફાઇલ,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
વિપરીત પૃષ્ઠ કોષ્ટક,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
"1. ઇન્ટરચેન્જર, 2. પ્રતીક","1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ପ୍ରତୀକ"
ઇન્ટરનેટ કામગીરી,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
ઇન્ટરપોલેશન,ଇଣ୍ଟରପୋଲେସନ୍ |
અર્થઘટન,ବ୍ୟାଖ୍ୟା
"1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર","1. ଅନୁବାଦକ, 2. ଭେଦଭାବକାରୀ, 3. ସ୍ମୃତି ସ୍ଥାନାନ୍ତରକାରୀ |"
આંતરપ્રક્રિયા સંચાર,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
અંતરાયક,antarayak
વિક્ષેપ હેન્ડલર,ବାଧା ନିୟନ୍ତ୍ରକ |
વિક્ષેપ કવર,ବାଧା କଭର୍ |
વિક્ષેપ સંકેત,ବାଧା ସଙ୍କେତ
વિક્ષેપ વેક્ટર,ଭେକ୍ଟର ବାଧା
વિક્ષેપ,ବାଧା
આંતરછેદ,ଛକ
"1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ","1. ଇଣ୍ଟରନେଟ୍, 2. ଇଣ୍ଟରନେଟ୍"
અપરિવર્તનશીલ,ଅକ୍ଷୟ
ઇન્વેન્ટરી મુખ્ય ફાઇલ,ଭଣ୍ଡାର ମୁଖ୍ୟ ଫାଇଲ୍ |
વ્યસ્ત મલ્ટિપ્લેક્સર,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
વ્યસ્ત સ્કેનિંગ,ଓଲଟା ସ୍କାନିଂ |
રિવર્સ ફાઇલ,ଓଲଟା ଫାଇଲ୍ |
વિપરીત સૂચિ ફાઇલ,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
વિપરીત પૃષ્ઠ કોષ્ટક,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
"1. ઇન્ટરચેન્જર, 2. પ્રતીક","1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ସାଇମ୍ବଲ୍ |"
કાર્ય વ્યવસ્થાપન,କାର୍ଯ୍ୟ ପରିଚାଳନା
ક્રિયા લક્ષી ભાષા,କାର୍ଯ୍ୟ ଭିତ୍ତିକ ଭାଷା |
કાર્ય અગ્રતા,କାର୍ଯ୍ୟ ପ୍ରାଥମିକତା |
નોકરીનું સમયપત્રક,କାର୍ଯ୍ୟ ନିର୍ଘଣ୍ଟ
કાર્ય ક્રમ,କାର୍ଯ୍ୟ କ୍ରମ
કાર્ય શેડ્યૂલ,କାର୍ଯ୍ୟ ସୂଚୀ
ઉમેરવુ,ସନ୍ନିବେଶ
જોઈન્ટ ફોટોગ્રાફી ગ્રુપ (JPG),ମିଳିତ ଫଟୋଗ୍ରାଫି ଗ୍ରୁପ୍ (JPG)
મેગેઝિન,ପତ୍ରିକା
આનંદની લાકડી,ଆନନ୍ଦ ବାଡ଼ି
"1.આકારણી, 2.નિર્ણય","1. ମୂଲ୍ୟାଙ୍କନ, 2. ନିଷ୍ପତ୍ତି"
કૂદી,ଡେଇଁପଡ |
કૂદવાની સૂચના,ଜମ୍ପ ନିର୍ଦ୍ଦେଶ
જમ્પર,ଜମ୍ପର୍ |
"1. સંગમ, 2. સંધિ, 3. સંયુક્ત","1. ମିଳନ, 2. ଚୁକ୍ତି, 3. ମିଳିତ |"
કચરો,ଚମତ୍କାର
વાજબીપણું,ଯଥାର୍ଥତା |
કિલો બાઈટ,କିଲୋ ବାଇଟ୍ |
Karnoff નકશો,କର୍ନୋଫ୍ ମାନଚିତ୍ର
કાર્નોફ ચિત્ર,କର୍ଣ୍ଣଫ୍ ଚିତ୍ର |
KB (કિલોગ્રામ બાઈટ),କେବି (କିଲୋଗ୍ରାମ ବାଇଟ୍)
"1. અષ્ટી, 2. કર્નલ, 3. કર્નલ","1. ଆଶ୍ଟି, 2. କର୍ଣ୍ଣଲ, 3. କଲ"
આઠ મોડ,ଆଠ ମୋଡ୍ |
અનુકૂલન,ଏକୀକରଣ
કી,ଚାବି
કીબોર્ડ,କୀବୋର୍ଡ୍
"1.કી બાઉન્સ, 2.કી રિજેક્ટ","1. କି ବାଉନ୍ସ, 2. କେ ପ୍ରତ୍ୟାଖ୍ୟାନ କରନ୍ତୁ |"
કી ક્લિક કરો,କି କ୍ଲିକ୍ କରନ୍ତୁ |
કી કમ્પ્રેશન,କି ସଙ୍କୋଚନ
"1.કી ડિસ્ક, 2.કી ડિસ્ક","1.କି ଡିସ୍କ, 2.କି ଡିସ୍କ"
કી એન્કોડિંગ,କି ଏନକୋଡିଂ |
મુખ્ય વિસ્તાર,ମୁଖ୍ୟ କ୍ଷେତ୍ର |
"1.કી ફાઇલ, 2.કી ફાઇલ","1.କି ଫାଇଲ୍, 2.କି ଫାଇଲ୍ |"
મુખ્ય માળખું,ମୁଖ୍ୟ ଗଠନ
કી મેનેજમેન્ટ,କି ପରିଚାଳନା
કી પેડ,କି ପ୍ୟାଡ୍ |
કી પેડ,କି ପ୍ୟାଡ୍ |
મુખ્ય શબ્દસમૂહ,ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |
કી પલ્સ,କି ନାଡ
કી પંચર,କି ପଞ୍ଚର୍ |
કી પ્રકાર,କି ପ୍ରକାର
"1.કી સ્ટ્રોક, 2.કી સ્ટ્રોક, 3.કી પ્રેશર","1. କି ଷ୍ଟ୍ରୋକ୍, 2. କି ଷ୍ଟ୍ରୋକ୍, 3. କି ଚାପ |"
સરનામું ટ્રાન્સફર કી,ଠିକଣା ସ୍ଥାନାନ୍ତର ଚାବି |
"1. ડિસ્ક કી, 2. ડિસ્ક કી","1. ଡିସ୍କ କି, 2. ଡିସ୍କ କି |"
ફ્લોપી કી,ଫ୍ଲପି କି
ટેપ કી,ଟେପ୍ କି
મુખ્ય શબ્દ,ମୁଖ୍ୟ ଶବ୍ଦ
"1.લાત, 2.થમ્પ","1. କିକ୍, 2. ଥମ୍ପ୍"
ઝૂંપડી,ହାଟ
કિલો બીટ,କିଲୋ ବିଟ୍ |
ગાંઠ,ନୋଟ୍
જ્ઞાન આધારિત માહિતી સેવાઓ,ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |
જ્ઞાનની શોધ,ଜ୍ଞାନ ଅନୁସନ୍ଧାନ |
જ્ઞાન શોધ ડેટાબેઝ,ଜ୍ଞାନ ସନ୍ଧାନ ଡାଟାବେସ୍ |
જ્ઞાન ઇજનેરી,ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ
જ્ઞાન વ્યવસ્થાપન,ଜ୍ଞାନ ପରିଚାଳନା
જ્ઞાન કાર્યકર,ଜ୍ଞାନ କର୍ମୀ |
લેન એડેપ્ટર,ଲାନ୍ ଆଡାପ୍ଟର |
"1.LAN સર્વર, 2.LAN સર્વર","1.LAN ସର୍ଭର, 2.LAN ସର୍ଭର |"
LAN કાર્યસ્થળ,LAN କର୍ମକ୍ଷେତ୍ର |
આડું ચિત્ર,ଭୂସମାନ୍ତର ଚିତ୍ର |
"1.આડી છબી, 2.લેન્ડસ્કેપ","1. ଭୂସମାନ୍ତର ପ୍ରତିଛବି, 2. ଲ୍ୟାଣ୍ଡସ୍କେପ୍ |"
ભાષા,ଭାଷା
ભાષા પ્રશિક્ષક,ଭାଷା ଶିକ୍ଷକ
ભાષા પ્રોસેસર,ଭାଷା ସଞ୍ଚାଳକ
"1.ભાષા ટ્રાન્સફર, 2.ભાષા અનુવાદક","1. ଭାଷା ସ୍ଥାନାନ୍ତର, 2. ଭାଷା ଅନୁବାଦକ |"
લેપટોપ,ଲାପଟପ୍
વ્યાપક એકીકરણ (LSI),ବିସ୍ତୃତ ଏକୀକରଣ (LSI)
માસ ઇન્ટિગ્રેશન (LSI),ମାସ ଏକୀକରଣ (LSI)
લેસર,ଲେଜର
લેસર પ્રિન્ટર,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
લાસ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (LIFO),ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO)
સ્તર,ସ୍ତର
"બ્લુ પ્રિન્ટ, લેઆઉટ","ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |"
"1. પાંદડા, 2. પાંદડા, 3. પત્ર","1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି"
લીફ નોડ,ପତ୍ର ନୋଡ୍ |
પાંદડાની જગ્યા,ପତ୍ର ଦାଗ |
લીઝ,ଲିଜ୍
"1.લીઝ ચેનલ, 2.લીઝ સિસ્ટમ","1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |"
"1.લાઇન,2.લીશ લાઇન","1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |"
ન્યૂનતમ અર્થપૂર્ણ બીટ shell.sb),ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb)
ઓછામાં ઓછો નોંધપાત્ર સ્કોર,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
"1. વારસાગત સિસ્ટમ, 2. વારસાગત સિસ્ટમ","1. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍, 2. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍ |"
"1. લેમા, 2. પ્રમેય","1. ଲେମା, 2. ତତ୍ତ୍। |"
અક્ષરની ગુણવત્તા (LQ),ଅକ୍ଷର ଗୁଣ (LQ)
શબ્દશઃ,verbatim
લેક્સિકોલોજી,ଲେକ୍ସିକୋଲୋଜି |
"1.આર્કાઇવ, 2.લાઇબ્રેરી","1. archive, 2. ଲାଇବ୍ରେରୀ |"
"1.લાઇબ્રેરી પ્રોગ્રામ, 2.આર્કાઇવ પ્રોગ્રામિંગ","1. ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ଆର୍କାଇଭ୍ ପ୍ରୋଗ୍ରାମିଂ |"
પુસ્તકાલય નિર્દેશિકા,ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |
"1. લાઇસન્સ એગ્રીમેન્ટ, 2. લાઇસન્સ એગ્રીમેન્ટ","1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |"
લાઇટ એમિટીંગ ડાયોડ્સ (LEDs),ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି)
હળવી બંદૂક,ହାଲୁକା ବନ୍ଧୁକ |
હળવી પેન,ହାଲୁକା କଲମ |
રેખીય એડેપ્ટર,ର line ଖ୍ୟ ଆଡାପ୍ଟର |
રેખા સંપાદન,ରେଖା ସମ୍ପାଦନା |
"1.લાઇન પ્રિન્ટર, 2.લાઇન પ્રિન્ટર","1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |"
"1.રેખીય, 2.રેખીય","1. ଲାଇନ୍, 2. ଲାଇନ୍"
લાઇન્સ પ્રતિ મિનિટ (LPM),ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM)
"1. લિંક, લિંક, 2. સાંકળ,3. બોન્ડ","1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ"
સાંકળો યાદી,ଶୃଙ୍ଖଳିତ ତାଲିକା |
Linux,ଲିନକ୍ସ
"1.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે, 2.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)","1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)"
યાદી પ્રક્રિયા,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
"1.અક્ષર, 2.શાબ્દિક","1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |"
"1. સક્રિય, 2. જીવંત, 3. ઇલેક્ટ્રિકલ, 4. મૂવિંગ","1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |"
જીવંત ગાંઠ,ଜୀବନ୍ତ ଗଣ୍ଠି |
"1.લોડ, 2.લોડ","1. ଲୋଡ୍, 2. ଲୋଡ୍"
"1.લોડ મોડ્યુલ, 2.લોડ મોડ્યુલેટર","1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |"
"1.સ્થાનિક, 2.સ્થાનિક","1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍"
સ્થાનિક ઍક્સેસ,ସ୍ଥାନୀୟ ପ୍ରବେଶ
લોકલ એરિયા નેટવર્ક (LAN),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN)
સ્થાનિક સ્પષ્ટતા,ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |
"1. સ્થાનિક નેટવર્ક, 2. સ્થાનિક કેન્દ્ર 3. સ્થાનિક વિનિમય","1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |"
સ્થાનિક મેમરી,ସ୍ଥାନୀୟ ସ୍ମୃତି
સ્થાનિક મોડ,ସ୍ଥାନୀୟ ମୋଡ୍ |
સ્થાનિક ચલ,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
"લૂપ, તાળું","ଲୁପ୍, ଲକ୍ |"
લૂપ ફાઇલ,ଲୁପ୍ ଫାଇଲ୍ |
સત્રની શરૂઆત,ଅଧିବେଶନ ଆରମ୍ଭ
મુદતનો અંત,ଅବଧି ଶେଷ
લેખન,ଲେଖକ
તર્ક વિશ્લેષક,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
તર્ક બોમ્બ,ଲଜିକ୍ ବୋମା |
લોજિક કાર્ડ,ଲଜିକ୍ କାର୍ଡ |
લોજિક ચાર્ટ (ફ્લોચાર્ટ),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ)
લોજિક સર્કિટ,ଲଜିକ୍ ସର୍କିଟ୍ |
તર્ક ડિઝાઇન,ତାର୍କିକ ଡିଜାଇନ୍ |
લોજિક ડાયાગ્રામ,ତାର୍କିକ ଚିତ୍ର
લોજિકલ ફ્લોચાર્ટ,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
તર્ક કાર્ય,ତାର୍କିକ କାର୍ଯ୍ୟ
તર્ક દ્વાર,ତାର୍କିକ ଫାଟକ
"1. લોજિક પ્રોગ્રામિંગ, 2. લોજિક પ્રોગ્રામિંગ","1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |"
તર્ક વિસ્થાપન,ତର୍କ ବିସ୍ଥାପନ |
તર્કની સ્થિતિ,ତର୍କ ସ୍ଥିତି |
તર્ક સ્વીચ,ଲଜିକ୍ ସୁଇଚ୍ |
તર્ક એકમ,ତର୍କ ଏକକ |
તાર્કિક,ଯୁକ୍ତିଯୁକ୍ତ
તાર્કિક જોડાણ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
લોજિકલ ડેટા માળખું,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
લોજિકલ ડાયાગ્રામ,ତାର୍କିକ ଚିତ୍ର
તાર્કિક અભિવ્યક્તિ,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
લોજિકલ ફ્લોચાર્ટ,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
લોજિકલ IF (લોજિકલ જો),ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି)
તર્કસંગત કામગીરી,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
તર્કસંગત ઓપરેટર,ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |
તર્કસંગત જોડાણ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
તાર્કિક યોજના,ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |
"1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર","1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |"
લોજિકલ પેટર્ન,ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |
તાર્કિક મૂલ્ય,ତାର୍କିକ ମୂଲ୍ୟ
લોજિકલ ચલ,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
પ્રાપ્ત વિહંગાવલોકન,ପୂର୍ବାବଲୋକନ
પૂર્વાવલોકન સેટ,ପୂର୍ବାବଲୋକନ ସେଟ୍ |
અવલોકન,ପର୍ଯ୍ୟବେକ୍ଷଣ
"1.લૂપ, 2.લૂપ","1.loop, 2.loop"
લૂપ નિયંત્રણ,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
લૂપ આરંભ,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
લૂપ વિવિધતા,ଲୁପ୍ ଭେରିଏସନ |
"1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક","1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |"
લૂપ આરંભ,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
લૂપ-સમાપ્તિ,ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |
કાઉન્ટર-લૂપ ટેસ્ટ,କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |
ઢીલી રીતે જોડાયેલી,ଖାଲି ଯୋଡି |
લોસલેસ કમ્પ્રેશન,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
હાસે કમ્પ્રેશન,ହାସ୍ ସଙ୍କୋଚନ |
ઓછી બાઈટ,କମ୍ ବାଇଟ୍ |
નિમ્ન સ્તરની ભાષા,ନିମ୍ନ ସ୍ତରର ଭାଷା |
નીચા પાસ ફિલ્ટર,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
"1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ","1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |"
"1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)","1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)"
"1. મશીન, 2. મશીન","1. ମେସିନ୍, 2. ମେସିନ୍ |"
મશીન સરનામું,ଯନ୍ତ୍ର ଠିକଣା
"1. મશીન કોડ, 2. મશીન કોડ","1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |"
મશીન વ્હીલ,ମେସିନ୍ ଚକ
યાંત્રિક ભાષા,ଯାନ୍ତ୍ରିକ ଭାଷା |
યાંત્રિક સોફ્ટવેર,ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |
ઉપકરણ ભૂલ,ଉପକରଣ ତ୍ରୁଟି
મશીન નિષ્ક્રિય સમય,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
મશીન ભાષા,ମେସିନ୍ ଭାଷା
મેન્યુઅલ,ମାନୁଆଲ୍ |
મશીન સેન્સ,ଯନ୍ତ୍ରର ଅର୍ଥ
"1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ","1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |"
મશીન લર્નિંગ,ଯନ୍ତ୍ର ଶିକ୍ଷା
મશીન કામગીરી,ମେସିନ୍ ଅପରେସନ୍
મશીન ભાષા,ମେସିନ୍ ଭାଷା
મશીન કામગીરી,ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା
મશીન સિમ્યુલેશન,ମେସିନ୍ ଅନୁକରଣ
મશીન હાઇજેક કરવાનો સમય,ମେସିନ୍ ଅପହରଣ ସମୟ |
મશીન અનુવાદ,ମେସିନ୍ ଅନୁବାଦ
મશીન શબ્દો,ମେସିନ୍ ଶବ୍ଦ |
મેક્રો સૂચના,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
મેક્રો સ્કેલ,ମାକ୍ରୋ ସ୍କେଲ୍ |
માસ એસેમ્બલીંગ પ્રોગ્રામ,ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |
કુલ કૉલ,ମୋଟ କଲ୍
"1.મેક્રો કોડ, 2.મેક્રો કોડ","1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |"
મેક્રો આદેશ,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
મેક્રો ઘોષણા,ମାକ୍ରୋ ଘୋଷଣା
મેક્રો વ્યાખ્યા,ମାକ୍ରୋ ସଂଜ୍ଞା
મેક્રો ફ્લો ચાર્ટ,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
મેક્રો જનરેટર,ମାକ୍ରୋ ଜେନେରେଟର
મેક્રો સૂચના,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
સ્થૂળ ભાષા,ମୋଟ ଭାଷା
મેક્રો લાઇબ્રેરી,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
મેક્રો પરિમાણ,ମାକ୍ରୋ ପାରାମିଟର |
મેક્રો પ્રોસેસિંગ,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
"1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર","1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |"
મેક્રો પ્રોગ્રામિંગ,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
કુલ પ્રોટોટાઇપ,ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |
"1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ","1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |"
મેગાબાઈટ (MB),ମେଗାବାଇଟ୍ (MB)
જાદુઈ પ્રતીક,ଯାଦୁ ପ୍ରତୀକ |
જાદુઈ સંખ્યા,ଯାଦୁ ସଂଖ୍ୟା
ચુંબકીય બબલ મેમરી,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
ચુંબકીય કાર્ડ,ଚୁମ୍ବକୀୟ କାର୍ଡ |
"1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ","1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |"
ચુંબકીય પ્રતીક,ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |
ચુંબકીય કોર સંગ્રહ,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
"1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક","1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |"
