Tamil,Kannada
நிறுவல்,ಅನುಸ್ಥಾಪನ
உடனடி மின்னழுத்தம்,ತತ್ಕ್ಷಣ ವೋಲ್ಟೇಜ್
வழிமுறைகள்,ಸೂಚನಾ
இன்சுலேடிங் பொருள்,ನಿರೋಧಕ ವಸ್ತು
காப்பு,ನಿರೋಧನ
காப்பு எதிர்ப்பு,ನಿರೋಧನ ಪ್ರತಿರೋಧ
இன்சுலேட்டர்,ನಿರಂಕುಶಾಧಿಕಾರಿ
ஒருங்கிணைந்த மின்சுற்று,ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
பிணையத்தை ஒருங்கிணைத்தல்,ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ
ஒருங்கிணைப்பாளர்,ಸಂಯೋಜಕ
நுண்ணறிவு,ಬುದ್ಧಿಶಕ್ತಿ
தீவிரம்,ತೀವ್ರತೆ
பேச்சின் தீவிரம்,ಮಾತಿನ ತೀವ್ರತೆ
இடை சேனல் குறுக்கீடு,ಅಂತರ ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ
இடைக்கணிப்பு,ಮಧ್ಯಸ್ಥಗಾರ
தொடர்பு,ಪರಸ್ಪರ ಕ್ರಿಯೆ
ஊடாடும் தன்மை,ಸಂರತ್ವ
இண்டர்காம்,ಅಂತರ್ವ್ಯಾಪೆ
ஒன்றோடொன்று,ಪರಸ್ಪರ ಸಂಬಂಧ
இடைமுகம்,ಅಂತರಸಂಪರ
இடைமுக ஸ்கேனிங்,ಇಂಟರ್ಫೇಸ್ ಸ್ಕ್ಯಾನಿಂಗ್
குறுக்கீடு,ಹಸ್ತಕ್ಷೇಪ
குறுக்கீடு மண்டலம்,ಹಸ್ತಕ್ಷೇಪ ವಲಯ
குறுக்கிடும் சேனல்,ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ
குறுக்கிடும் அதிர்வெண்,ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ
ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்,ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು
இடைமுகம்,ಅಡ್ಡಿ
இடைக்கணிப்பு,ಮಧ್ಯಸ್ಥಗಾರ
இடைக்கணிப்பு,ಅಂತರ್ವರ್ಧಕ
ஒன்றோடொன்று ஸ்ட்ரீம்,ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್
இன்டர்லீவர்,ಅಂತರ್ವರ್ಧಕ
இடைமுகம்,ಒಳನೋಟವುಳ್ಳ
இடைமுகம்,ಒಳನೋಟವುಳ್ಳ
இடைமுக காலம்,ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ
இன்டர்லாக் சுற்று,ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್
இன்டர்லாக் சுவிட்ச்,ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್
ஒன்றோடொன்று,ಅಂತರ್ವರ್ಧಕ
இடைநிலை தோல்வி,ಮಧ್ಯಂತರ ವೈಫಲ್ಯ
இடைநிலை அதிர்வெண்,ಮಧ್ಯಂತರ ಆವರ್ತನ
இடைநிலை அதிர்வெண் ஆஸிலேட்டர்,ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ
இடைப்பட்ட,ಪ್ರತಿಶಮನದ
இடைப்பட்ட மின்னோட்டம்,ಮಧ್ಯಂತರ ಪ್ರವಾಹ
இடைநிலை,ಅಂತರಗಣನೆ
இடைநிலை விலகல்,ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ
இடைநிலை உமிழ்வு,ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ
இடைநிலை சோதனை,ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ
இணையதளம்,ಅಂತರ್ಜಾಲ
இணைய ஒளிபரப்பு,ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ
இணைய அரட்டை,ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್
இணைய நெறிமுறை அடுக்கு,ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್
இணைய வானொலி,ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ
இணைய ஸ்ட்ரீமிங்,ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್
இணைய வீடியோ,ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ
இயங்குதன்மை,ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ
இடைக்கணிப்பு,ರಾಕ್ಷಸ
மொழிபெயர்ப்பாளர்,ವ್ಯಾಖ್ಯಾನಕಾರ
குறுக்கீடு,ಅಡಚಣೆ
குறுக்கீடு,ಅಡಚಣೆ
குறுக்கீடு,ಅಡಚಣೆದಾರ
இடைவெளி,ಮಧ್ಯಂತರ
இன்ட்ராகோடிங்,ಬಿಲ್ಲೆ
இன்ட்ராஃப்ரேம்,ಒಳಭಾಗ
இன்ட்ராநெட்,ಅಂತಃಪ್ರವಾಹ
உள்ளார்ந்த,ಅಂತಃಪ್ರವೇಶ
இன்ட்ராவெப்,ಇಂಟ್ರಾವೆಬ್
உள்ளார்ந்த குறைக்கடத்தி,ಆಂತರಿಕ ಅರೆವಾಹಕ
தலைகீழ் மின்னோட்டம்,ವಿಲೋಮ ಪ್ರವಾಹ
தலைகீழ் இடஞ்சார்ந்த செயல்பாடு,ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ
தலைகீழ்,ತಲೆಕೆಳಗಾದ
தலைகீழ் எல் ஆண்டெனா,ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ
தலைகீழ் வி ஆண்டெனா,ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ
இன்வெர்ட்டர்,ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು
ஒழுங்கற்ற,ಅಕ್ರಮವಾದ
பொருத்தமற்ற உறுப்பு,ಅಪ್ರಸ್ತುತ
தனிமைப்படுத்தும் நெட்வொர்க்,ಪ್ರತ್ಯೇಕ ಜಾಲ
தனிமைப்படுத்துபவர்,ಪ್ರತ್ಯೇಕಿಸುವವನು
ஜாம்மர்,ದಮ್ಮಗ
நெரிசல்,ಕಟುಕ
வாசகக் கோப்பு,ದರ್ಜಿ ಫೈಲ್
ஜாவா ஸ்கிரிப்ட்,ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್
ஜிங்கிள்,ಕನ್ನಡಿಯ
நடுக்கம்,ಗಲಿಬಿಲಿ
இணைப்பவர்,ಸೇರುವವನು
கூட்டு,ಜಂಟಿ
இணைந்தது,ಕಲುಷಿತ
ஜம்பர்,ಜಿಗಿತಗಾರ
குப்பை,ಮಂಜುಗಡ್ಡ
குப்பை அஞ்சல்,ಅನಗತ್ಯ ಪತ್ರ
கர்னல்,ಪಟಲ
விசை,ಕೀಲಿ
விசைப்பலகை,ಕೀಲಿ ಹಲಗೆ
கீயர்,ಮನವಿ
முக்கிய குறிப்பு,ಕಶೇಟು
கிலோசைக்கிள்,ಕಿಲೋಸೈಕಲ್
கிலோவோல்ட்,ಕಿಲೋವೋಲ್ಟ್
கிலோவாட்,ಕಿಲೋವ್ಯಾಟ್
இயக்கவியல்,ಚಲನಶಾಸ್ತ್ರ
முழங்கால் புள்ளி மின்னழுத்தம்,ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್
குமிழ்,ಗುಬ್ಬಿ
அறிவு சார்ந்த,ಜ್ಞಾನದ ತಳಹದಿ
அறிவு பிரதிநிதித்துவம்,ಜ್ಞಾನ ನಿರೂಪಣೆ
எல் நெட்வொர்க்,ಎಲ್ ನೆಟ್‌ವರ್ಕ್
எல் பிரிவு வடிகட்டி,L ವಿಭಾಗ ಫಿಲ್ಟರ್
பின்னடைவு மற்றும் ஈயம்,ಮಂದಗತಿ ಮತ್ತು ಸೀಸ
பின்தங்கிய மின்னோட்டம்,ಹಿಂದುಳಿದ ಪ್ರವಾಹ
பின்தங்கிய சக்தி காரணி,ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ
லேமினேட்,ಹಾಳಾದ
விளக்கு,ದೀಪ
மடிக்கணினி,ಅಬ್ಬರ
லேசர் அதிர்வெண்,ಲೇಸರ್ ಆವರ್ತನ
மறைந்த பிழை,ಸುಪ್ತ ದೋಷ
உள்ளுறை வெப்பம்,ಸುಪ್ತ ಶಾಖ
அட்சரேகை,ಅಕ್ಷಾಂಶ
அடுக்கு,ಹರಿ
தளவமைப்பு,ಲೆಔಟ್
தளவமைப்பு திட்டம்,ವಿನ್ಯಾಸ
வழி நடத்து,ಮುನ್ನಡೆಸಿಸು
முன்னணி கட்டம்,ಪ್ರಮುಖ ಹಂತ
கசிவடையாத,ಸೋರಿಕೆ ಪುರಾವೆ
கசிவு,ಸೋರಿಕೆ
குத்தகைக்கு விடப்பட்ட சுற்று,ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್
லென்ஸ்,ಮಸೂರ
நிலை காட்டி,ಸಮಗ್ರ ಸೂಚಕ
ஒளி கட்டுப்பாடு,ಲಘು ನಿಯಂತ್ರಣ
ஒளி பேனா,ತಿಳಿ ಪೆನ್ನು
மின்னல் கைது,ಮಿಂಚಿನ ಬಂಧಕ
லிமிட்டர்,ಮಿತಿಗೊಳಿಸು
பெருக்கியைக் கட்டுப்படுத்துதல்,ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು
வரி இழப்பு,ರೇಖೆಯ ನಷ್ಟ
வரி சத்தம்,ರೇಖೆಯ ಶಬ್ದ
பார்வை கோடு,ದೃಷ್ಟಿ
வரி கட்டம்,ರೇಖೆಯ ಹಂತ
வரி பரிமாற்றம்,ಸಾಲು ಹರಡುವಿಕೆ
வரி இறக்கப்பட்டது,ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ
நேரியல் அளவு,ರೇಖೀಯ ಪರಿಮಾಣ
நேரியல்,ರೇಖಾತ್ವ
வரி-ஒட்டக,ಸಾಲು ಸಹಭಾಗಿ
வரி-சமநிலை,ಸಾಲಿನ
வரி-அதிர்வெண்,ಸಾಲು ಆವರ್ತನ
வரி-மின்மறுப்பு,ಸಾಲು-ಉಚ್ಚಾರಣೆ
வரி-காலாண்டு அலைநீளம்,ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ
இணைப்பு,ಮರ
இணைப்பான்,ಕೊಂಡಿ
லிப்-மைக்ரோஃபோன்,ತುಟಿಯೊಳಗಿರುವ
நேரடி ஒளிபரப்பு,ನೇರ ಪ್ರಸಾರ
நேரடி சுற்று,ಲೈವ್ ಸರ್ಕ್ಯೂಟ್
நேரடி திட்டம்,ನೇರ ಕಾರ್ಯಕ್ರಮ
சுமை,ಹೊರೆ
சுமை திறன்,ಲೋಡ್ ಸಾಮರ್ಥ್ಯ
சுமை சுமக்கும் திறன்,ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ
சுமை சிறப்பியல்பு,ಲೋಡ್ ವಿಶಿಷ್ಟ
சுமை மின்மறுப்பு,ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ
ஏற்றப்பட்டது,ತುಂಬಿರುವ
ஏற்றி,ತುಂಬುವವನು
ஏற்றுகிறது,ಲೋಡ್ ಮಾಡುವುದು
ஏற்றுதல் சுருள்,ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
சுமை-சோதனை,ಹೊರೆ ಪರೀಕ್ಷೆ
லோப்,ಹಾಲೆ
லோப் ஆண்டெனா,ಹಾಲೆ ಆಂಟೆನಾ
உள்ளூர் பகுதி நெட்வொர்க்,ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ
உள்ளூர் பேட்டரி,ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ
உள்ளூர் ஆஸிலேட்டர்,ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ
பதிவு,ಬ ೦ ದಿಸು
பதிவு புத்தகம்,ಲಾಗ್ ಪುಸ್ತಕ
உள்நுழைக (உள்நுழைக),ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ)
உள்நுழைக (வெளியேறு),ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ)
பதிவு தாள்,ಹಾಳೆ
மடக்கை,ಲಾಗರಿಥಮ್
மடக்கை பெருக்கி,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
மடக்கை விகிதம்,ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ
மடக்கை பதில்,ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
மடக்கை அளவு,ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ
பதிவு,ಕಪ್ಪೆ
தர்க்கம்,ತರ್ಕ
லாஜிக் கேட்,ತರ್ಕ ದ್ವಾರ
தர்க்க செயல்பாடு,ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ
தருக்க,ತಾರ್ಕಿಕ
தருக்க சட்டகம்,ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು
லோகோ செருகல்,ಲೋಗಾ ಒಳಹರಿ
தீர்க்கரேகை,ರೇಖಾಂಶ
லூப்,ಕುಣಿಕೆ
லூப் ஆண்டெனா,ಲೂಪ್ ಆಂಟೆನಾ
லூப் ஆதாயம்,ಲೂಪ್ ಲಾಭ
லூப் சோதனை,ಲೂಪ್ ಪರೀಕ್ಷೆ
தளர்வான தொடர்பு,ಸಡಿಲ ಸಂಪರ್ಕ
தளர்ந்தவிணைப்பு,ಸಡಿಲ ಜೋಡಣೆ
இழப்பற்ற ஆண்டெனா,ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ
இழப்பற்ற சுருக்க,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
இழப்பு சுருக்க,ನಷ್ಟದ ಸಂಕೋಚನ
சத்தம் (ஒலி),ಜೋರಾಗಿ (ಧ್ವನಿ)
ஒலிபெருக்கி,ಮೋಡಿಮಾಡುವ
குறைந்த அதிர்வெண்,ಕಡಿಮೆ ಆವರ್ತನ
குறைந்த நிலை மொழி,ಕೆಳಮಟ್ಟದ ಭಾಷೆ
குறைந்த இழப்பு ஊட்டி,ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್
குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்,ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್
குறைந்த இரைச்சல் பெறுநர்,ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್
குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்,ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ
குறைந்த பாஸ் வடிகட்டி,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
குறைந்த எதிர்வினை பூமி,ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ
குறைந்த எதிர்ப்பு பாதை,ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ
லக்,ಹುರಿದುಂಬಿಸು
ஒளிரும்,ಪ್ರಕಾಶ
கட்டப்பட்டது,ಉಂಡವಾದ
ரோ தொகுதி,ಬೃಹತ್ ಬ್ಲಾಕ್
மேக்ரோ வரையறை,ಬೃಹತ್ ವ್ಯಾಖ್ಯಾನ
ரோ பார்வை,ಬೃಹತ್ ದೃಷ್ಟಿ
மேஜிக் கண்,ಮಾಯಾ ಕಣ್ಣು
காந்தம்,ಕಾಂತ
காந்த புலம்,ಕಾಂತಕ್ಷೇತ್ರ
காந்தப் பாய்வு,ಕಾಂತೀಯ ಹರಿವೆ
காந்த துருவம்,ಕಾಂತ ಧ್ರುವ
காந்த புயல்,ಕಾಂತೀಯ ಬಿರುಗಾಳಿ
காந்த சுவிட்ச்,ಕಾಂತೀಯ ಸ್ವಿಚ್
காந்த நாடா,ಕಾಂತೀಯ ಟೇಪ್
காந்தவியல்,ಕಾಂತಶಾಸ್ತ್ರ
அஞ்சல் ஒன்றிணைப்பு,ಮೇಲ್ ವಿಲೀನ
அஞ்சல் பட்டியலில்,ಮೇಲಿಂಗ್ ಪಟ್ಟಿ
பிரதான கார்,ಮುಖ್ಯ ವಾಹಕ
பராமரிக்கவும்,ನಿರ್ವಹಿಸು
பராமரிப்பு,ನಿರ್ವಹಣೆ
பராமரிப்பு குழு,ನಿರ್ವಹಣಾ ತಂಡ
பெரும்பான்மை கேரியர்,ಬಹುಮತ
தொடர்பு ரிலே செய்யுங்கள்,ಸಂಪರ್ಕ ರಿಲೇ ಮಾಡಿ
மேக்-அண்ட் பிரேக் சுவிட்ச்,ಮೇಕ್ ಮತ್ತು ಬ್ರೇಕ್ ಸ್ವಿಚ್
ஆண்-இணைப்பான்,ಪುರುಷ ಸಮರಸಗಾರ
மனிதன் சத்தம் சொன்னான்,ಮನುಷ್ಯ ಶಬ್ದ ಮಾಡಿದನು
மேலாண்மை தகவல் அமைப்பு (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (ಎಂಐಎಸ್)
கையாளப்பட்டது,ಕೈಗತ್ತಿದ
கையேடு கட்டுப்பாடு,ಕೈಪಿಡಿ ನಿಯಂತ್ರಣ
கையேடு முறை,ಕೈಪಿಡಿ ವಿಧಾನ
பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு,ಸುರಕ್ಷತಾ ಮುನ್ನೆಚ್ಚರಿಕೆ ಕೈಪಿಡಿ
கைமுறையாக இயக்கப்படுகிறது,ಹಸ್ತಚಾಲಿತವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ
உற்பத்தியாளர்,ತಯಾರಕ
முகமூடி,ಮುಖವಾಡ
முகமூடி,ಮಂಜುಗಡ್ಡೆ
முகமூடி,ಮಾಸ್ಕರ್
மறைத்தல்,ಮರೆತುಹೋಗುವುದು
மறைக்கும் நடத்தை,ಮರೆಮಾಚುವ ವರ್ತನೆ
ஆடியோவின் மறைக்கும் விளைவு,ಆಡಿಯೊದ ಮರೆಮಾಚುವ ಪರಿಣಾಮ
மறைக்கும் வாசல்,ಮರೆಮಾಚುವ ಮಿತಿ
மறைக்கும் தொனி,ಮರೆಮಾಚುವ ಸ್ವರ
மாஸ்ட்,ಮಾಸ್ಟಿ
மாஸ்ட் ரேடியேட்டர்,ಮಾಸ್ಟ್ ರೇಡಿಯೇಟರ್
முதன்மை கட்டுப்பாடு,ಮಾಸ್ಟರ್ -ನಿಯಂತ್ರಣ
மாஸ்டர் ஆஸிலேட்ரர்,ಮಾಸ್ಟರ್ ಆಸಿಲಾರೆಟರ್
போட்டி-மின்மறுப்பு,ಪಂದ್ಯ
பொருந்தும் நெட்வொர்க்,ಹೊಂದಾಣಿಕೆಯ ನೆಟ್‌ವರ್ಕ್
பொருந்தும் ஸ்டப்,ಹೊಂದಾಣಿಕೆಯ ಸ್ಟಬ್
பொருந்தும் மின்மாற்றி,ಹೊಂದಾಣಿಕೆಯ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್
பொருள்-தடை,ಭೌತಿಕ ಪ್ರಚೋದನೆ
அணி,ಕುಶಲತೆ
அதிகரிப்பு,ಗರಿಷ್ಠೀಕರಣ
அதிகபட்ச தேவை காட்டி,ಗರಿಷ್ಠ ಬೇಡಿಕೆ ಸೂಚಕ
அதிகபட்ச சக்தி அடர்த்தி,ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ
அதிகபட்ச உணர்திறன்,ಗರಿಷ್ಠ ಸಂವೇದನೆ
அதிகபட்ச வெப்பநிலை,ಗರಿಷ್ಠ ಉಷ್ಣ
அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்,ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ
அதிகபட்ச மதிப்பு,ಗರಿಷ್ಠ ಮೌಲ್ಯ
தோல்விக்கான சராசரி நேரம்,ವೈಫಲ್ಯದ ಸರಾಸರಿ ಸಮಯ
சராசரி மதிப்பு,ಸರಾಸರಿ ಮೌಲ್ಯ
அளவிடப்பட்ட சமிக்ஞை,ಅಳತೆ ಸಂಕೇತ
அளவீட்டு,ಅಳತೆ
அளக்கும் கருவி,ಅಳೆಯುವ ಸಾಧನ
அளவிடும் உபகரணங்கள்,ಉಪಕರಣಗಳನ್ನು ಅಳೆಯುವುದು
அளவீட்டு கருவி,ಅಳತೆ ಸಾಧನ
புல வலிமையின் கருவியை அளவிடுதல்,ಕ್ಷೇತ್ರದ ಶಕ್ತಿಯ ಅಳತೆ ಸಾಧನ
அளவை நாடா,ಅಳೆಯುವ ಟೇಪ್
பொறிமுறைகள்,ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ
மீடியா சேவையகம்,ಮಾಧ್ಯಮ ಸರ್ವರ್
நடுத்தர,ಮಾಧ್ಯಮ
நடுத்தர அதிர்வெண்,ಮಧ್ಯಮ ಆವರ್ತನ
நடுத்தர அதிர்வெண் அலை,ಮಧ್ಯಮ ಆವರ್ತನ ತರಂಗ
நடுத்தர அலை (மெகாவாட்),ಮಧ್ಯಮ ತರಂಗ (ಮೆಗಾವ್ಯಾಟ್)
மெகா-ஓம்,ಬಗೆಗಿನ
மெகர்,ಮೊಳಕೆಯೊಲೆ
நினைவு,ನೆನಪು
வழிகாட்டுதல்,ಮಾರ್ಗದರ್ಶನ
பட்டி பட்டி,ಮೆನು ಬಾರ್
மெர்குரி சுவிட்ச்,ಪಾದರಸ
ஒன்றிணைத்தல்,ವಿಲೀನ
செய்தி,ಸಂದೇಶ
மெட்டாடேட்டா,ಮಾಪಕ
மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு,ಲೋಹದ-ಆಕ್ಸೈಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್ ಡಯೋಡ್
உலோக-உறைந்த கேபிள்,ಲೋಹದ ಕವಚದ ಕೇಬಲ್
மீட்டர்,ಮೀಟರ
அளவீட்டு குழு,ಒಂದುರಂಗ ಫಲಕ
மைக்கா,ಮೈಕಾ
மைக்கா-இன்சுலேஷன்,ಮೈಕಾ ಚಿಲ್ಲರೆ
மைக்ரோ-,ಸೂಕ್ಷ್ಮ-
மைக்ரோ கூறு,ಸೂಕ್ಷ್ಮ ಘಟಕ
மைக்ரோ கணினி,ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂಟರ್
மைக்ரோ-கண்ட்ரோலர்,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
மைக்ரோ-எலக்ட்ரானிக்ஸ்,ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
மைக்ரோஃபோன்,ಮೈಕ್ರೋಫೋನ್
மைக்ரோஃபோனிக்ஸ்,ಮೈಕ್ರೋಫಿಕಮೋನ
நுண்செயலி,ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
மைக்ரோ-வோல்ட் (எம்.வி),ಮೈಕ್ರೋ-ವೋಲ್ಟ್ (ಎಂವಿ)
மைக்ரோவேவ்,ಮೈಕ್ರೋವೇವ್
மைக்ரோவேவ் ஆண்டெனா,ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ
மைக்ரோவேவ் கற்றை,ಮೈಕ್ರೋವೇವ್ ಕಿರಣ
நடுப்பகுதி,ಮಧ್ಯವರ್ತಿ
இடம்பெயர்வு,ವಲಸೆ
இடம்பெயர்வு பாதை,ವಲಸೆ ಮಾರ್ಗ
மினியேச்சர்,ಕಿರುಚಲ
மினியேட்டரிஸ்,ಬಹುಸಂಖ್ಯಾತರಾಗಿರುವ
குறைந்தபட்சம்,ಕನಿಷ್ಠ
குறைந்தபட்ச வெப்பநிலை,ಉಷ್ಣ ತಾಪಮಾನ
குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை,ಕನಿಷ್ಠ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ
சிறுபான்மை கேரியர்,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ
தவறான,ಬಾಳಿಕೆ
கலக்கவும்,ಮಿಶ್ರಣ
கலப்பு வெற்று,ಮಿಶ್ರಿತ ಖಾಲಿ
கலப்பு ஒத்திசைவு,ಮಿಶ್ರ ಸಿಂಕ್
கலவை,ಮಿಶ್ರಣ
மிக்சர் குழாய்,ಮಿಕ್ಸರ್ ಟ್ಯೂಬ್
கலத்தல்,ಮಿಶ್ರಣ
கலப்பு சுற்று,ಮಿಶ್ರಣ ಸರ್ಕ್ಯೂಟ್
நினைவூட்டல்,ಜ್ಞಾಪಕ
நினைவூட்டல்,ಜ್ಞಾಪಕಶಾಸ್ತ್ರ
கைபேசி,ಮೊಬೈರಿ
மொபைல் மல்டிமீடியா பயன்பாடு,ಮೊಬೈಲ್ ಮಲ್ಟಿಮೀಡಿಯಾ ಅಪ್ಲಿಕೇಶನ್
மொபைல் டிவி,ಮೊಬೈಲ್ ಟಿವಿ
பயன்முறை,ಕ್ರಮ
தோல்வி முறை,ವೈಫಲ್ಯದ ವಿಧಾನ
பரப்புதல் முறை,ಪ್ರಸರಣದ ವಿಧಾನ
மாதிரி,ಮಾದರಿ
மோடம்,ತಿಕ್ಕಲು
நவீன எஃப்எம் டிரான்ஸ்மிட்டர்,ಆಧುನಿಕ ಎಫ್‌ಎಂ ಟ್ರಾನ್ಸ್‌ಮಿಟರ್
நவீன போக்குகள்,ಆಧುನಿಕ ಪ್ರವೃತ್ತಿಗಳು
உள்ளமைவு முறைகள்,ಸಂರಚನೆಯ ವಿಧಾನಗಳು
மாற்றவும்,ಮಾರ್ಪಡಿಸು
பண்பேற்றப்பட்ட தொடர்ச்சியான அலை,ಮಾಡ್ಯುಲೇಟೆಡ್ ನಿರಂತರ ತರಂಗ
பண்பேற்றப்பட்ட சமிக்ஞை,ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಂಕೇತ
பண்பேற்றப்பட்ட அலைவடிவம்,ಮಾಡ್ಯುಲೇಟೆಡ್ ತರಂಗರೂಪ
மாடுலேஷன்,ಉಚ್ulationಾಟನೆ
மாடுலேஷன் வீச்சு,ರೂಪಾಂತರದ ವೈಶಾಲ್ಯ
பண்பேற்றம் திறன்,ಮಾಡ್ಯುಲೇಷನ್ ಸಾಮರ್ಥ್ಯ
மாடுலேஷன் அதிர்வெண்,ಮಾಡ್ಯುಲೇಷನ್ ಆವರ್ತನ
மாடுலேஷன் இன்டெக்ஸ்,ವಿತರಣೀಯ ಸೂಚ್ಯಂಕ
மாடுலேஷன் நேர்கோட்டு,ಮಾಡ್ಯುಲೇಷನ್ ರೇಖೀಯತೆ
மாடுலேஷன் மீட்டர்,ವಾಚನ
மாடுலேஷன் மானிட்டர்,ಮಾಡ್ಯುಲೇಷನ್ ಮಾನಿಟರ್
