Odiya,Bengali
ଜ୍ଞାନ ପରିଚାଳନା,জ্ঞান ব্যবস্থাপনা
ଜ୍ଞାନ କର୍ମୀ |,জ্ঞান কর্মী
ଲାନ୍ ଆଡାପ୍ଟର |,ল্যান অ্যাডাপ্টার
"1.LAN ସର୍ଭର, 2.LAN ସର୍ଭର |","1.LAN সার্ভার, 2.LAN সার্ভার"
LAN କର୍ମକ୍ଷେତ୍ର |,LAN কর্মক্ষেত্র
ଭୂସମାନ୍ତର ଚିତ୍ର |,অনুভূমিক ছবি
"1. ଭୂସମାନ୍ତର ପ୍ରତିଛବି, 2. ଲ୍ୟାଣ୍ଡସ୍କେପ୍ |","1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ"
ଭାଷା,ভাষা
ଭାଷା ଶିକ୍ଷକ,ভাষা প্রশিক্ষক
ଭାଷା ସଞ୍ଚାଳକ,ভাষা প্রসেসর
"1. ଭାଷା ସ୍ଥାନାନ୍ତର, 2. ଭାଷା ଅନୁବାଦକ |","1.Language Transferr, 2.Language Translator"
ଲାପଟପ୍,ল্যাপটপ
ବିସ୍ତୃତ ଏକୀକରଣ (LSI),ব্যাপক ইন্টিগ্রেশন (LSI)
ମାସ ଏକୀକରଣ (LSI),গণ ইন্টিগ্রেশন (LSI)
ଲେଜର,লেজার
ଲେଜର ପ୍ରିଣ୍ଟର୍ |,লেজার প্রিন্টার
ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO),লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO)
ସ୍ତର,স্তর
"ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |","ব্লুপ্রিন্ট, বিন্যাস"
"1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି","1. পাতা, 2. পাতা, 3. চিঠি"
ପତ୍ର ନୋଡ୍ |,পাতার নোড
ପତ୍ର ଦାଗ |,পাতার দাগ
ଲିଜ୍,ইজারা
"1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |","1.লিজ চ্যানেল, 2.লিজ সিস্টেম"
"1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |","1. লাইন, 2. লেশ লাইন"
ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb),ন্যূনতম অর্থপূর্ণ বিট shell.sb)
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |,অন্তত উল্লেখযোগ্য স্কোর
"1. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍, 2. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍ |","1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম"
"1. ଲେମା, 2. ତତ୍ତ୍। |","1. লেমা, 2. উপপাদ্য"
ଅକ୍ଷର ଗୁଣ (LQ),চিঠির গুণমান (LQ)
verbatim,শব্দার্থে
ଲେକ୍ସିକୋଲୋଜି |,অভিধান
"1. archive, 2. ଲାଇବ୍ରେରୀ |","1.আর্কাইভ, 2.লাইব্রেরি"
"1. ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ଆର୍କାଇଭ୍ ପ୍ରୋଗ୍ରାମିଂ |","1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং"
ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |,লাইব্রেরি ডিরেক্টরি
"1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |","1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি"
ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି),হালকা নির্গত ডায়োড (এলইডি)
ହାଲୁକା ବନ୍ଧୁକ |,হালকা বন্দুক
ହାଲୁକା କଲମ |,হালকা কলম
ର line ଖ୍ୟ ଆଡାପ୍ଟର |,রৈখিক অ্যাডাপ্টার
ରେଖା ସମ୍ପାଦନା |,লাইন সম্পাদনা
"1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |","1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার"
"1. ଲାଇନ୍, 2. ଲାଇନ୍","1.রৈখিক, 2.রৈখিক"
ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM),লাইন প্রতি মিনিট (LPM)
"1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ","1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন"
ଶୃଙ୍ଖଳିତ ତାଲିକା |,শৃঙ্খলিত তালিকা
ଲିନକ୍ସ,লিনাক্স
"1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)","1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)"
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |,তালিকা প্রক্রিয়াকরণ
"1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |","1.অক্ষর, 2.আক্ষরিক"
"1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |","1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত"
ଜୀବନ୍ତ ଗଣ୍ଠି |,লাইভ গিঁট
"1. ଲୋଡ୍, 2. ଲୋଡ୍","1.লোড, 2.লোড"
"1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |","1.লোড মডিউল, 2.লোড মডিউল"
"1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍","1.স্থানীয়, 2.স্থানীয়"
ସ୍ଥାନୀୟ ପ୍ରବେଶ,স্থানীয় অ্যাক্সেস
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN),লোকাল এরিয়া নেটওয়ার্ক (LAN)
ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |,স্থানীয় স্বচ্ছতা
"1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |","1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়"
ସ୍ଥାନୀୟ ସ୍ମୃତି,স্থানীয় স্মৃতি
ସ୍ଥାନୀୟ ମୋଡ୍ |,স্থানীয় মোড
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,স্থানীয় পরিবর্তনশীল
"ଲୁପ୍, ଲକ୍ |","লুপ, লক"
ଲୁପ୍ ଫାଇଲ୍ |,লুপ ফাইল
ଅଧିବେଶନ ଆରମ୍ଭ,অধিবেশন শুরু
ଅବଧି ଶେଷ,মেয়াদ শেষ
ଲେଖକ,রচনা
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,যুক্তি বিশ্লেষক
ଲଜିକ୍ ବୋମା |,যুক্তি বোমা
ଲଜିକ୍ କାର୍ଡ |,লজিক কার্ড
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ),লজিক চার্ট (ফ্লোচার্ট)
ଲଜିକ୍ ସର୍କିଟ୍ |,লজিক সার্কিট
ତାର୍କିକ ଡିଜାଇନ୍ |,লজিক ডিজাইন
ତାର୍କିକ ଚିତ୍ର,লজিক ডায়াগ্রাম
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,লজিক্যাল ফ্লোচার্ট
ତାର୍କିକ କାର୍ଯ୍ୟ,লজিক ফাংশন
ତାର୍କିକ ଫାଟକ,লজিক গেট
"1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |","1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং"
ତର୍କ ବିସ୍ଥାପନ |,যুক্তি স্থানচ্যুতি
ତର୍କ ସ୍ଥିତି |,যুক্তি অবস্থা
ଲଜିକ୍ ସୁଇଚ୍ |,লজিক সুইচ
ତର୍କ ଏକକ |,লজিক ইউনিট
ଯୁକ୍ତିଯୁକ୍ତ,যৌক্তিক
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,যৌক্তিক সংযোগ
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,যৌক্তিক তথ্য কাঠামো
ତାର୍କିକ ଚିତ୍ର,লজিক্যাল ডায়াগ্রাম
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,যৌক্তিক অভিব্যক্তি
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,লজিক্যাল ফ্লোচার্ট
ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି),লজিক্যাল IF (যৌক্তিক যদি)
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,যুক্তিসঙ্গত অপারেশন
ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |,যুক্তিবাদী অপারেটর
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,যুক্তিসঙ্গত সংযোগ
ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |,যৌক্তিক পরিকল্পনা
"1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |","1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র"
ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |,যৌক্তিক প্যাটার্ন
ତାର୍କିକ ମୂଲ୍ୟ,যৌক্তিক মান
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,যৌক্তিক পরিবর্তনশীল
ପୂର୍ବାବଲୋକନ,অর্জিত ওভারভিউ
ପୂର୍ବାବଲୋକନ ସେଟ୍ |,পূর্বরূপ সেট
ପର୍ଯ୍ୟବେକ୍ଷଣ,পর্যবেক্ষণ
"1.loop, 2.loop","1.লুপ, 2.লুপ"
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,লুপ নিয়ন্ত্রণ
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,লুপ ইনিশিয়ালাইজেশন
ଲୁପ୍ ଭେରିଏସନ |,লুপ বৈচিত্র
"1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |","1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক"
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,লুপ ইনিশিয়ালাইজেশন
ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |,লুপ-এন্ডিং
କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |,পাল্টা লুপ পরীক্ষা
ଖାଲି ଯୋଡି |,ঢিলেঢালাভাবে মিলিত
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,ক্ষতিহীন কম্প্রেশন
ହାସ୍ ସଙ୍କୋଚନ |,হ্যাসে কম্প্রেশন
କମ୍ ବାଇଟ୍ |,কম বাইট
ନିମ୍ନ ସ୍ତରର ଭାଷା |,নিম্ন স্তরের ভাষা
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,কম পাস ফিল্টার
"1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |","1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ"
"1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)","1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)"
"1. ମେସିନ୍, 2. ମେସିନ୍ |","1. মেশিন, 2. মেশিন"
ଯନ୍ତ୍ର ଠିକଣା,মেশিন ঠিকানা
"1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |","1. মেশিন কোড, 2. মেশিন কোড"
ମେସିନ୍ ଚକ,মেশিন চাকা
ଯାନ୍ତ୍ରିକ ଭାଷା |,যান্ত্রিক ভাষা
ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |,যান্ত্রিক সফ্টওয়্যার
ଉପକରଣ ତ୍ରୁଟି,ডিভাইস ত্রুটি
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,মেশিন অলস সময়
ମେସିନ୍ ଭାଷା,মেশিন ভাষা
ମାନୁଆଲ୍ |,ম্যানুয়াল
ଯନ୍ତ୍ରର ଅର୍ଥ,মেশিন সেন্স
"1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |","1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ"
ଯନ୍ତ୍ର ଶିକ୍ଷା,মেশিন লার্নিং
ମେସିନ୍ ଅପରେସନ୍,মেশিন অপারেশন
ମେସିନ୍ ଭାଷା,মেশিন ভাষা
ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା,মেশিন কর্মক্ষমতা
ମେସିନ୍ ଅନୁକରଣ,মেশিন সিমুলেশন
ମେସିନ୍ ଅପହରଣ ସମୟ |,মেশিন হাইজ্যাকিং সময়
ମେସିନ୍ ଅନୁବାଦ,যন্ত্রানুবাদ
ମେସିନ୍ ଶବ୍ଦ |,মেশিন শব্দ
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,ম্যাক্রো নির্দেশ
ମାକ୍ରୋ ସ୍କେଲ୍ |,ম্যাক্রো স্কেল
ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |,গণ সমাবেশ কর্মসূচি
ମୋଟ କଲ୍,স্থূল কল
"1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |","1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড"
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,ম্যাক্রো কমান্ড
ମାକ୍ରୋ ଘୋଷଣା,ম্যাক্রো ঘোষণা
ମାକ୍ରୋ ସଂଜ୍ଞା,ম্যাক্রো সংজ্ঞা
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,ম্যাক্রো ফ্লো চার্ট
ମାକ୍ରୋ ଜେନେରେଟର,ম্যাক্রো জেনারেটর
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,ম্যাক্রো নির্দেশ
ମୋଟ ଭାଷା,স্থূল ভাষা
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,ম্যাক্রো লাইব্রেরি
ମାକ୍ରୋ ପାରାମିଟର |,ম্যাক্রো প্যারামিটার
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,ম্যাক্রো প্রক্রিয়াকরণ
"1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |","1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর"
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,ম্যাক্রো প্রোগ্রামিং
ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |,স্থূল প্রোটোটাইপ
"1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |","1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং"
ମେଗାବାଇଟ୍ (MB),মেগাবাইট (MB)
ଯାଦୁ ପ୍ରତୀକ |,জাদু প্রতীক
ଯାଦୁ ସଂଖ୍ୟା,জাদু সংখ্যা
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,চৌম্বকীয় বুদ্বুদ মেমরি
ଚୁମ୍ବକୀୟ କାର୍ଡ |,চৌম্বক কার্ড
"1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |","1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল"
ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |,চৌম্বকীয় প্রতীক
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,চৌম্বকীয় কোর স্টোরেজ
"1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |","1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক"
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,চৌম্বকীয় ডিস্ক ঠিকানা
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,চৌম্বকীয় ডিস্ক মেমরি
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,চৌম্বক ড্রাম
"1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |","1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং"
ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |,চৌম্বক শীর্ষ
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,চৌম্বক কালি
ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR),ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR)
ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |,চৌম্বক মাধ্যম
ଚୁମ୍ବକୀୟ ପଠନ |,চৌম্বকীয় পড়া
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,চৌম্বকীয় রেকর্ডিং
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,চৌম্বকীয় স্টোরেজ
ଚୁମ୍ବକୀୟ ରେଖା,তরিৎ - চৌম্বকীয় ফিতা
ଚୁମ୍ବକୀୟ ଟେପ୍ |,চৌম্বকীয় টেপ
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,চৌম্বক টেপ কার্তুজ
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,চৌম্বকীয় টেপ ড্রাইভ
ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |,চৌম্বক টেপ অগ্রদূত
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,চৌম্বক টেপ গ্রন্থাগারিক
ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |,চৌম্বকীয় টেপ অ্যাক্সেস
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,চৌম্বকীয় টেপ ইউনিট
"1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |","1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম"
ଚୁମ୍ବକୀୟ ପଥ,চৌম্বক পথ
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |,চৌম্বক অপটিক্যাল স্টোরেজ
"1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |","1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার"
ଚୁମ୍ବକୀୟ ବିକୃତି |,চৌম্বকীয় বিকৃতি
ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |,চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট
"1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |","1. মেইল বক্স, 2. মেইল বক্স"
ମେଲ୍ ମିଶ୍ରଣ |,মেইল মার্জ
"1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |","1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট"
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,প্রধান ফ্রেম
"1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |","1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম"
"1. ମେମୋରୀ, 2. ମେମୋରୀ","1. প্রধান মেমরি, 2. প্রধান মেমরি"
"1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |","1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম"
ମୁଖ୍ୟ ଭଣ୍ଡାର |,প্রধান স্টোরেজ
"1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |","1. প্রধান সুইচ, 2. প্রধান সুইচ"
"1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା","1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ"
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,রক্ষণাবেক্ষণ প্যানেল
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,রক্ষণাবেক্ষণ সময়
ବଡ ବୃତ୍ତ |,বড় বৃত্ত
କି ଉପକରଣ,কী ডিভাইস
ମୁଖ୍ୟ ଚାବି |,প্রধান কী
ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |,মূলমঞ্চ
ମୁଖ୍ୟ ଗଠନ,প্রধান কাঠামো
ମୁଖ୍ୟ କାର୍ଯ୍ୟ,প্রধান কাজ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগরিষ্ঠ উপাদান
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগরিষ্ঠ গেট
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগরিষ্ঠ অপারেশন
ପରିଶୋଧ ଅବଧି,প্রতিদান সময়কাল
ଭୁଲ୍ ରୁଟିନ୍ |,ভুল অপারেশন রুটিন
ପରିଚାଳନା ବିକାଶ,ব্যবস্থাপনা উন্নয়ন
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,ব্যবস্থাপনা বিজ্ঞান
ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |,ম্যানচেস্টার এনকোডিং
ଗୁଣନ,গুণ
ଆନୁମାନିକ ଭେରିଏବଲ୍ |,আনুমানিক পরিবর্তনশীল
ଅହଂକାରୀ ସୂଚକାଙ୍କ |,অনুমানমূলক সূচক
ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |,মানুষের মেশিন সিমুলেশন
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,ম্যানুয়াল ঠিকানা সুইচ
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,ম্যানুয়াল বিশ্লেষণ
ମାନୁଆଲ୍ କଲ୍ |,ম্যানুয়াল কল
ମାନୁଆଲ ପ୍ରବେଶ,ম্যানুয়াল এন্ট্রি
"1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |","1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার"
"1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |","1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট"
ମାନୁଆଲ୍ ଅପରେସନ୍ |,সংক্ষিপ্ত কাজ
ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |,বহু থেকে বহু সম্পর্ক
ମଲ୍ଟି-ଡିକୋଡର୍ |,মাল্টি-ডিকোডার
ମାନଚିତ୍ର ପଦ୍ଧତି,মানচিত্র পদ্ধতি
ମ୍ୟାପିଂ,ম্যাপিং
ମାର୍ଜିନ୍,মার্জিন
ମାର୍ଜିନାଲ ତ୍ରୁଟି |,প্রান্তিক ত্রুটি
ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |,প্রান্তিক তদন্ত
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,প্রান্তিক পরীক্ষা
ପ୍ରତୀକ ଚିହ୍ନଟ,প্রতীক সনাক্তকরণ
ସାଇନ୍ ପ reading ିବା |,সাইন রিডিং
ପ୍ରତୀକ ସ୍କାନିଂ |,প্রতীক স্ক্যানিং
ଚିହ୍ନ ଚିହ୍ନ,সাইন সেন্স
ମାର୍କର,চিহ্নিতকারী
ମାର୍କିଂ,চিহ্নিত করা
ମାର୍କର ତରଙ୍ଗ |,মার্কার তরঙ্গ
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,মার্কভ চেইন
ମାର୍କୋଭ ଉତ୍ସ |,মার্কভ উৎস
ମାର୍କଅପ୍ ଭାଷା |,মার্কআপ ভাষা
maser,maser
maser,maser
"1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍","1. মুখোশ, 2. পর্দা, 3. পর্দা"
"1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |","1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট"
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,মাস্ক প্রোগ্রামেবল ডিভাইস
କଭର୍ ରେଜିଷ୍ଟର |,কভার রেজিস্টার
"1. କଭର୍ ROM, 2. କଭର୍ ROM |","1. কভার রম, 2. কভার রম"
ଆବରଣ |,আবরণ
ବୃହତ ତଥ୍ୟ,বিশাল পরিসংখ্যান
"1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |","1. ভর মেমরি, 2. ভর মেমরি"
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,ব্যাপকভাবে সমান্তরাল
ମୁଖିଆ,প্রধান
ମାଷ୍ଟର କାର୍ଡ |,মাস্টার কার্ড
"1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |","1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি"
ମୁଖ୍ୟ କୋନସୋଲ,প্রধান কনসোল
