Punjabi,English
ਮਿਸ਼ਨ,Mission
ਮਿਸ਼ਨ,Mission
ਮਿਸ਼ਨ,Mission
ਮਿਸ਼ਰਤ ਦੌੜ,Mixed race
ਆਧੁਨਿਕ ਇਤਿਹਾਸ,modern history
ਵਿਧੀ ਵਿਵੇਂਡੀ,Modus vivendi
ਮੋਨਾਚਿਜ਼ਮ,Monachism
ਮੋਨਾਰਕ,Monarch
ਮੋਨਾਰਕ,Monarch
ਰਾਜਸ਼ਾਹੀਵਾਦ,Monarchism
ਰਾਜਸ਼ਾਹੀਵਾਦ,Monarchism
ਰਾਜਸ਼ਾਹੀ,Monarchist
ਰਾਜਸ਼ਾਹੀ,Monarchy
ਮੱਠ,Monastery
ਮੱਠ,Monastery
ਮੱਠ,Monastery
ਮੱਠਵਾਦ,Monasticism
ਮੱਠਵਾਦ,Monasticism
ਭਿਕਸ਼ੂ,Monk
ਮਾਤਾ ਦੇਸ਼,Mother country
ਮਾਤ ਭੂਮੀ,Motherland
ਸੰਸਦਾਂ ਦੀ ਮਾਂ,Mother of Parliaments
ਮੁਕਰਕਰਸ,Muckrakers
ਮੰਮੀ,Mummy
ਅਜਾਇਬ ਘਰ,Museum
ਮਸਕਟ,Musket
ਮਸਕਟੀਅਰ,Musketeer
ਮਸਕੈਟਰੀ,Musketry
ਮਸਕੈਟਰੀ,Musketry
ਮਾਸਟਰ ਮਾਸਟਰ,Muster master
ਮਸਟਰ-ਰੋਲ,Muster-roll
ਮਸਟਰ-ਰੋਲ,Muster-roll
ਬਗਾਵਤ,Mutiny
ਬਗਾਵਤ ਐਕਟ,Mutiny Act
ਰਹੱਸਮਈ ਜਹਾਜ਼,Mystery ship
ਬਿਰਤਾਂਤ,Narrative
ਕੌਮ,Nation
ਮੂਲ,Native
ਮੂਲ ਰਾਜ,Native state
ਕੁਦਰਤਵਾਦ,Naturalism
ਕੁਦਰਤੀ ਅਧਿਕਾਰ,Natural rights
ਨਾਜ਼ੀ,Nazi
ਨਾਜ਼ੀ ਇਨਕਲਾਬ,Nazi revolution
ਨਾਜ਼ੀਵਾਦ,Nazism
ਪੂਰਬ ਦੇ ਨੇੜੇ,Near East
ਨੀਗਰੋ,Negro
ਨੇਗਰੋਫਿਲ,Negrophil
ਨੇਗਰੋਫਿਲਿਜ਼ਮ,Negrophilism
ਨੇਗਰੋਫੋਬੀਆ,Negrophobia
ਨਿਰਪੱਖ,Neutral
ਨਿਰਪੱਖ ਦੇਸ਼,Neutral country
ਨਵੀਂ ਡੀਲ,New Deal
ਨਵੀਂ ਦੁਨੀਆਂ,New World
ਕੁਲੀਨਤਾ,Nobility
ਨੇਕ,Noble
ਨੇਕ,Noble
ਨਾਮਵਰ,Nomad
ਖਾਨਾਬਦੋਸ਼ ਭੀੜ,Nomadic horde
ਖਾਨਾਬਦੋਸ਼,Nomadism
ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ,Non-aggression pact
ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ,Non-aggression treaty
ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ,Non-belligerent state
ਅਸਹਿਯੋਗ,Non-co-operation
ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ,Non co-operation movement
ਉਲਟ,Obverse
ਉਲਟ,Obverse
ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ),Ochlocracy (=mobocracy)
ਓਕਲੋਕ੍ਰੇਟ,Ochlocrat
ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼,Official document
ਪੁਰਾਣੀ ਦੁਨੀਆਂ,Old world
ਕੁਲੀਨਤਾ,Oligarchy
ਹਮਲਾ,Onslaught
ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ,Open negotiation
ਖੁੱਲ੍ਹਾ ਸਵਾਲ,Open question
ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ,Open records
ਪੂਰਬੀ,Orient
ਪੂਰਬੀਵਾਦ,Orientalism
ਪੂਰਬੀਵਾਦ,Orientalism
ਪੂਰਬੀ,Orientalist
ਮੂਲ,Origin
ਮੂਲ,Origin
ਆਰਥੋਗ੍ਰਾਫੀ,Orthography
ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ,Outbreak of hostilities
ਆਊਟ-ਪੋਸਟ,Out-post
ਅਪਰ-ਪ੍ਰਭੂ,Over-lord
ਓਵਰ-ਰਾਈਡ,Over-ride
ਓਵਰ-ਰਾਈਡ,Over-ride
ਮੂਰਤੀ,Pagan
ਮੂਰਤੀ,Pagan
ਮੂਰਤੀਵਾਦ,Paganism
ਮੂਰਤੀਵਾਦ,Paganism
ਪਗੋਡਾ,Pagoda
ਪਗੋਡਾ,Pagoda
ਪਗੋਡਾ,Pagoda
ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ,Palace intrigues
ਪੈਲੇਟਿਨੇਟ,Palatinate
ਤਾੜ-ਪੱਤੀ,Palm-leaf
ਪਾਮ ਐਤਵਾਰ,Palm Sunday
ਪੈਨੇਗਰਿਸਟ,Panegyrist
ਘਬਰਾਹਟ,Panic
ਘਬਰਾਹਟ,Panic
ਘਬਰਾਉਣ ਵਾਲਾ,Panic-monger
ਪੋਪਸੀ,Papacy
ਪੋਪਸੀ,Papacy
ਪੋਪਸੀ,Papacy
ਪੋਪਸੀ,Papacy
ਪਾਪਲ ਬਲਦ,Papal bull
ਪੋਪਵਾਦ,Papalism
ਪੋਪਵਾਦ,Papalism
ਪੋਪਵਾਦੀ,Papalist
ਪੋਪ ਰਾਜ,Papal state
ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ),Papism (=papistry)
ਪਾਪੀ,Papist
ਪਪਾਇਰਸ,Papyrus
ਦ੍ਰਿਸ਼ਟਾਂਤ,Parable
ਸਰਬੋਤਮ,Paramount
ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ),Paramountcy (=paramount power)
ਸਰਬੋਤਮ ਇਸਤਰੀ,Paramount lady
ਪਰਮ-ਪ੍ਰਭੂ,Paramount lord
ਪਰਚਮ,Parchment
ਪਰਚਮ,Parchment
ਪਰਚਮ,Parchment
ਮਾਫ਼ ਕਰਨਾ,Pardon
ਪਾਰਲੇ,Parleys
ਪਾਰਲੇ,Parleys
ਸੰਸਦ (=ਸੰਸਦ),Parliament (=parlement)
ਸੰਸਦ,Parliament
ਸੰਸਦ,Parliament
ਸੰਸਦ,Parliament
ਸੰਸਦ ਐਕਟ,Parliament Act
ਸੰਸਦ ਮੈਂਬਰ,Parliamentarian
ਸੰਸਦ ਮੈਂਬਰ,Parliamentarian
ਸੰਸਦੀ ਏਜੰਟ,Parliamentary agent
ਪਾਰਨੇਲਿਜ਼ਮ,Parnellism
ਪੈਰੋਲ,Parole
ਪੈਰੋਲ,Parole
ਪੈਰੀਸਾਈਡ,Parricide
ਪੈਰੀਸਾਈਡ,Parricide
ਪੱਖਪਾਤੀ,Partisan
ਪੱਖਪਾਤੀ,Partisan
ਪੱਖਪਾਤੀ,Partisan
ਪਾਸ,Pass
ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ),Pass word (=watch word)
ਪਤਿਤ,Patriarch
ਪਤਿਤ,Patriarchs
ਪੈਟਰੀਸ਼ੀਅਨ,Patrician
ਪਤਿਤ,Patrimony
ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ,Pax Britannica
ਪੈਕਸ ਰੋਮਾਣਾ,Pax Romana
ਵੰਸ਼,Pedigree
ਵੰਸ਼,Pedigree
ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ,Pedigreed person
ਪੀਰ,Peer
ਪੀਰ,Peer
ਪੀਰੇਜ,Peerage
ਪੀਰੇਜ,Peerage
ਪੀਰੇਜ,Peerage
ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ,Peers of Ireland
ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ,Peers of Scotland
ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ,Peninsular Campaign
ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ,Peninsular war
ਪੈਨੈਂਟ,Pennant
ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ),People's Charter (=National Charter)
ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ),People's front (=popular front)
ਧੋਖਾਧੜੀ,Perfidy
ਮਿਆਦ,Period
ਮਿਆਦ,Period
ਪਰੀਫੇਰੀ,Periphery
ਸਥਾਈ ਬੰਦੋਬਸਤ,Permanent Settlement
ਸਦੀਵੀ ਜਾਗੀਰ,Perpetual fief
ਫਾਲੈਂਕਸ,Phalanx
ਫਲੈਂਕਸ,Phalanx
ਫਰੌਨ,Phraoh
ਪਿਕਟੋਗ੍ਰਾਮ,Pictogram
ਪਿਕਟੋਗ੍ਰਾਫ,Pictograph
ਪਿਕਟੋਗ੍ਰਾਫ,Pictograph
ਤੀਰਥ,Pilgrim
ਸ਼ਰਧਾਲੂ ਪਿਤਾ,Pilgrim fathers
ਲੁੱਟ,Pillage
ਲੁੱਟ,Pillage
ਥੰਮ੍ਹ,Pillar
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),Pillar Edicts (of Ashoka)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),Pillar Edicts (of Ashoka)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),Pillar Edicts (of Ashoka)
ਸਮੁੰਦਰੀ ਡਾਕੂ,Pirate
ਸਮੁੰਦਰੀ ਡਾਕੂ,Pirate
ਖੜੀ ਲੜਾਈ,Pitched battle
ਪਲਾਟ,Plot
ਪੋਲਿਸ,Polis
ਪੋਲਿਸ,Polis
ਰਾਜਨੀਤਿਕ,Politarch
ਸਿਆਸੀ ਏਜੰਟ,Political Agent
ਸਿਆਸੀ ਸ਼ਰਨ,Political asylum
ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ,Political Resident
ਸਿਆਸੀ ਅੱਤਵਾਦ,Political terrorism
ਪੋਲ ਟੈਕਸ,Poll tax
ਪੋਂਟੂਨ,Pontoon
ਪ੍ਰੀਮੀਅਰ,Premier
ਪ੍ਰੀਮੀਅਰ,Premier
ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ,Premiership
ਪ੍ਰਧਾਨਗੀ,Presidency
ਪ੍ਰਧਾਨਗੀ,Presidency
ਪ੍ਰਧਾਨ,President
ਪ੍ਰਧਾਨ,President
ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ,Presidium
ਪ੍ਰਧਾਨ ਮੰਤਰੀ,Prime Minister
ਪ੍ਰਿਮੋਜਨੀਚਰ,Primogeniture
ਪ੍ਰਿੰ,Prince
ਪ੍ਰਿੰ,Prince
ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ,Prince Bishop
ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ,Prince Consort
ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ,Prince Regent
ਪਿੰਸ ਰੀਗਨੈਂਟ,Pince regnant
ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ,Princess Regent
ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ,Princess Royal
ਰਿਆਸਤ,Principality
ਰਿਆਸਤ,Principality
ਰਿਆਸਤ,Principality
ਇਨਾਮ,Prize
ਇਨਾਮ,Prize
ਇਨਾਮੀ ਰਕਮ,Prize money
ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ,Professional soldier
ਵਾਅਦਾ,Promise
ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ,Promontory fort
ਰੱਖਿਅਕ,Protectorate
ਰੱਖਿਅਕ,Protectorate
ਰੱਖਿਅਕ,Protectorate
ਪ੍ਰੋਟੇਜ,Protégé
ਉਪਦੇਸ਼,Provenance
ਉਪਦੇਸ਼,Provenance
ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ,Provenance system
ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ,Pro-zionist
ਜਨਤਕ ਦੁਸ਼ਮਣ,Public enemy
ਜਨਤਕ ਦੁਸ਼ਮਣ,Public enemy
ਵਿਰਾਮ,Punctations
ਪੁਨਿਕ ਯੁੱਧ,Punic wars
ਪਿਉਰਿਟਨ,Puritan
ਪੁਸ਼,Putsch
ਕਵਾਡਰਿਗਾ,Quadriga
ਚੌਗੁਣਾ ਗਠਜੋੜ,Quadruple alliance
ਕਵੇਕਰ,Quaker
ਰਾਣੀ,Queen
ਰਾਣੀ ਪਤਨੀ,Queen consort
ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ,Queen dowager
ਮਹਾਰਾਣੀ,Queendom
ਮਹਾਰਾਣੀ,Queendom
ਰਾਣੀ ਮਾਂ,Queen mother
ਰਾਣੀ ਰਾਜੀ,Queen regnant
ਕੁਇਜ਼ਲਿੰਗ,Quisling
ਕੁਇਜ਼ਲਿੰਗ,Quisling
ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ,Quit rent
ਕੰਬਣੀ,Quiver
ਵਾਰੰਟੋ,Quo warranto
ਦੌੜ,Race
ਨਸਲੀ ਸਰਵਉੱਚਤਾ,Racial supremacy
ਰੈਕ,Rack
ਰੈਕ,Rack
ਛਾਪਾ ਮਾਰਿਆ,Raid
ਛਾਪਾ ਮਾਰਿਆ,Raid
ਰਾਮਪਾਰਟ,Rampart
ਰਾਮਪਾਰਟ,Rampart
ਲੁੱਟ,Ransack
ਰਿਹਾਈ,Ransom
ਰਿਹਾਈ,Ransom
ਤਬਾਹੀ,Ravage
ਤਬਾਹੀ,Ravages
ਖੇਤਰ,Realm
ਪਿਛਲਾ ਗਾਰਡ,Rear guard
ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ,Rear guard action
ਬਾਗੀ,Rebel
ਬਗਾਵਤ,Rebellion
ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ,Recognition of insurgency
ਰੀਕੰਡਕਸ਼ਨ,Reconduction
ਪੁਨਰ ਖੋਜ,Reconnaissance
ਪੁਨਰ ਨਿਰਮਾਣ,Reconstruction
ਰਿਕਾਰਡ,Record
ਰਿਕਾਰਡ ਦਫਤਰ,Record office
ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ,Record retirement
ਲਾਲ ਕਮੀਜ਼,Red shirts
ਸੁਧਾਰ,Reformation
ਸ਼ਰਨਾਰਥੀ,Refugee
ਰੀਗਾਲੀਆ,Regalia
ਰੀਗਾਲੀਆ,Regalia
ਰੀਗਾਲੀਆ,Regalia
ਰੀਜੈਂਸੀ,Regency
ਰੀਜੈਂਟ,Regent
ਰੀਜੈਂਟ ਰਾਣੀ,Regent queen
Regicide,Regicide
ਰੈਜੀਸਾਈਡਸ,Regicides
ਸ਼ਾਸਨ,Regime
ਸ਼ਾਸਨ,Regime
ਖੇਤਰ,Region
ਰੀਜਨਲ ਸਾਲ,Regnal year
ਰੀਗਨੈਂਟ,Regnant
ਰੈਗਨਮ,Regnum
ਰੀਚ,Reich
ਰਾਜ ਕਰੋ,Reign
ਰਾਜ ਕਰੋ,Reign
ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ,Reigning family
ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ,Reign of terror
ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ,Reign of terror
ਮਜ਼ਬੂਤ,Reinforce
ਮਜ਼ਬੂਤੀ,Reinforcement
ਬਹਾਲੀ,Reinstatement
ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ,Reinvest
ਰੀਲੇਅ ਪੋਸਟ,Relay post
ਰੀਲੇਅ ਰੂਟ,Relay route
ਰੀਲੇਅ ਸਿਸਟਮ,Relay system
ਜਾਰੀ ਕਰੋ,Release
ਜਾਰੀ ਕਰੋ,Release
ਤਿਆਗ,Renunciation
ਤਿਆਗ,Renunciation
ਰੀਪਰਟਰੀ (=ਸੂਚੀ),Repertory (=inventory)
ਰਿਪੋਜ਼ਟਰੀ,Repository
ਰਿਪੋਜ਼ਟਰੀ,Repository
ਗਣਤੰਤਰ,Republic
ਗਣਤੰਤਰ ਦਿਵਸ,Republic Day
ਰੀਸਕ੍ਰਿਪਟ,Rescript
ਰੀਸਕ੍ਰਿਪਟ,Rescript
ਨਿਵਾਸੀ,Resident
ਬਹਾਲੀ,Restoration
ਪੁਨਰ-ਉਥਾਨ,Resurrection
ਪੁਨਰ-ਉਥਾਨ,Resurrection
ਪਿੱਛੇ ਹਟਣਾ,Retreat
ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ),Reverse (of a coin)
ਬਗਾਵਤ,Revolt
ਇਨਕਲਾਬ,Revolution
"ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ","Revolution, French"
ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ,Revolution Glorious
"ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ","Revolution, Industrial"
ਵਧ ਰਿਹਾ ਹੈ,Rising
ਰਟਨ-ਬੋਰੋ,Rotten-borough
ਰਫ ਰਾਈਡਰਜ਼,Rough Riders
ਗੋਲ-ਸਿਰ,Round-heads
ਰੂਟ,Rout
ਸ਼ਾਹੀ ਦਰਸ਼ਕ,Royal audience
ਸ਼ਾਹੀ ਚਾਰਟਰ,Royal charter
ਰਾਇਲ ਕਰੈਸਟ,Royal crest
ਰਾਇਲ ਕਰੈਸਟ,Royal crest
ਸ਼ਾਹੀ ਫ਼ਰਮਾਨ,Royal decree
ਰੁਬਰਿਕ,Rubric
ਖੰਡਰ,Ruins
ਦੌੜਾਕ,Runner
ਸਾੜ-ਫੂਕ,Sabotage
ਸਾਬਰ,Sabre
ਸਾਬਰ,Sabres
ਕੁਰਬਾਨੀ,Sacrifice
ਕੁਰਬਾਨੀ,Sacrifice
ਕੁਰਬਾਨੀ,Sacrifice
ਸੁਰੱਖਿਅਤ ਆਚਰਣ,Safe conduct
ਸੁਰੱਖਿਆ,Safeguard
ਸੁਰੱਖਿਆ,Safeguard
ਸੁਰੱਖਿਆ ਦੇ ਫਰਜ਼,Safeguarding duties
ਸੈਲੀ,Sally
ਸੈਲੀ-ਪੋਰਟ,Sally-port
ਰਾਜਦੰਡ,Sceptre
ਸਿਮੀਟਰ,Scimitar
ਦੂਜੀ ਜਾਇਦਾਦ,Second estate
ਸੰਪਰਦਾ,Sect
ਸੰਪਰਦਾ,Sect
ਦੌਰਾ,Seizure
ਦੌਰਾ,Seizure
ਸੈਨੇਟ,Senate
ਸੈਨੇਟ,Senate
ਸੈਨੇਟ,Senate
ਸੈਨੇਟ,Senate
ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ),Serf (=bordar or villein)
ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ),Serf (=bordar or villein)
ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ),Serfdom (serfhood or serfage)
ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ),Serfdom (serfhood or serfage)
ਸ਼ੈਡੋ ਰਾਜਾ,Shadow king
ਪੈਸੇ ਭੇਜੋ,Ship Money
ਸਦਮਾ ਫੌਜਾਂ (= ਤੂਫਾਨ ਫੌਜਾਂ),Shock troops (=storm troops)
ਛੋਟੀ ਸੰਸਦ,Short Parliament
ਝੜਪ,Skirmish
ਗੁਲਾਮ,Slave
ਗੁਲਾਮੀ,Slavery
ਗੁਲਾਮੀ,Slavery
ਸਿਪਾਹੀ ਰਾਜਨੇਤਾ,Soldier statesman
ਬਰਛੀ,Spear
ਬਰਛੀ—ਸਿਰ,Spear-head
ਗੋਲਾ,Sphere
ਸਫ੍ਰੈਗਿਸਟਿਕਸ,Sphragistics
ਸਿਸਟਮ ਨੂੰ ਵਿਗਾੜਦਾ ਹੈ,Spoils system
ਸਕਵਾਇਰ,Squire
ਸਕਵਾਇਰ,Squire
ਸਕਵਾਇਰਚਾਰੀ,Squirearchy
ਸਕਵਾਇਰਚਾਰੀ,Squirearchy
ਮਿਆਰੀ,Standard
ਮਿਆਰੀ-ਦਾਤਾ,Standard-bearer
ਖੜੀ ਫੌਜ,Standing army
ਸਥਾਈ ਆਦੇਸ਼,Standing orders
ਸਥਾਈ ਆਦੇਸ਼,Standing orders
ਸਟੇਟਸਮੈਨ,Statesman
ਪੱਥਰ ਦਾ ਸ਼ਿਲਾਲੇਖ,Stone inscription
ਤੂਫ਼ਾਨ ਫ਼ੌਜ,Storm troops
ਰਣਨੀਤੀ,Stratagem
ਰਣਨੀਤੀ,Strategy
ਰਣਨੀਤੀ,Strategy
ਰਣਨੀਤੀ,Strategy
ਸਟਰੈਟੋਕਰੇਸੀ,Stratocracy
ਝਗੜਾ,Strife
ਝਗੜਾ,Strife
ਮਜ਼ਬੂਤ ਪਕੜ,Strong hold
ਮਜ਼ਬੂਤ ਪਕੜ,Strong hold
ਸਹਾਇਕ ਟੈਲਾਇੰਸ,Subsidiary talliance
ਉਤਰਾਧਿਕਾਰ,Succession
ਉੱਤਰਾਧਿਕਾਰੀ,Successor
ਮੱਤਭੇਦ,Suffrage
ਮਤਦਾਤਾ,Suffragist
ਸਲਤਨਤ,Sultanate
ਸਲਤਨਤ ਦੀ ਮਿਆਦ,Sultanate period
ਸਮਰਪਣ,Surrender
ਸੁਜ਼ਰੇਨ,Suzerain
ਸੁਜ਼ਰੇਨ ਰਾਜ,Suzerain state
ਤਲਵਾਰਬਾਜ਼,Swordsman
ਟੈਮਨੀ ਸੋਸਾਇਟੀ,Tammany Society
ਗੁੱਸੇ ਵਾਲੀ ਤਲਵਾਰ,Tempered sword
ਕਿਰਾਏਦਾਰ,Tenant
ਕਿਰਾਏਦਾਰ,Tenant
ਖੇਤਰ,Territory
ਖੇਤਰ,Territory
ਖੇਤਰੀ ਸਰਕਾਰ,Territory government
ਅੱਤਵਾਦ,Terrorism
ਤੀਜੀ ਜਾਇਦਾਦ,Third estate
ਤਿੰਨ ਜਾਇਦਾਦਾਂ,Three estates
ਕਰ,Toll
ਟੋਲ ਹਾਊਸ,Toll house
ਕਬਰ,Tomb
ਟੋਰੀ,Tory
ਟੋਟੇਮ,Totem
ਟਾਵਰ,Tower
ਟਾਵਰ,Tower
ਜਿੱਤ ਦਾ ਟਾਵਰ,Tower of victory
ਗੱਦਾਰ,Traitor
ਧੋਖੇਬਾਜ਼ੀ,Treachery
ਦੇਸ਼ਧ੍ਰੋਹ,Treason
ਸੰਧੀ,Treaty
ਲੜਾਈ ਦੁਆਰਾ ਅਜ਼ਮਾਇਸ਼ (=ਲੜਾਈ ਦੁਆਰਾ ਪਗਡੰਡੀ),Trial by battle (=trail by combat)
ਸ਼ਰਧਾਂਜਲੀ,Tribute
ਸ਼ਰਧਾਂਜਲੀ,Tribute
ਸ਼ਰਧਾਂਜਲੀ ਜ਼ਮੀਨ,Tribute land
ਤੀਹਰਾ ਗਠਜੋੜ,Triple alliance
ਤ੍ਰੈ ਗੁਣ,Triple entente
ਜਿੱਤ,Triumph
ਜਿੱਤ,Triumph
ਗੜਬੜ,Turmoil
ਜ਼ਾਲਮ,Tyrannicide
ਜ਼ਾਲਮ,Tyrannicide
ਜ਼ੁਲਮ,Tyranny
ਜ਼ੁਲਮ,Tyranny
ਜ਼ਾਲਮ,Tyrant
ਉਹਲਾਨ,Uhlan
ਉਕਾਸੇ,Ukase
ਉਕਾਸੇ,Ukase
ਉਲੇਮਾ,Ulema
ਅਲਟੀਮੇਟਮ,Ultimatum
ਅਲਟੀਮੇਟਮ,Ultimatum
ਅੰਕਲ ਸੈਮ,Uncle sam
ਅਧੀਨ-ਰਾਜੇ,Under-king
ਸੰਯੁਕਤ ਆਇਰਿਸ਼ਮੈਨ,United Irishmen
ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ,United Nations
ਸੰਯੁਕਤ ਸੂਬੇ,United Provinces
ਸੰਯੁਕਤ ਸੂਬੇ,United Provinces
ਵਿਲੱਖਣ ਕਿਲਾ,Univallated fort
ਯੂਨੀਵਰਸਲ ਰਾਜਾ,Universal monarch
ਯੂਨੀਵਰਸਲ ਮਤਾ,Universal suffrage
ਵਿਦਰੋਹ,Uprising
ਹੜੱਪਣਾ,Usurpation
ਹੜੱਪਣ ਵਾਲਾ,Usurper
ਯੂਟੋਪੀਆ,Utopia
ਵੰਦਲ,Vandal
ਬਰਬਾਦੀ,Vandalism
ਵੈਨਗਾਰਡ,Vanguard
ਵੈਨਗਾਰਡ,Vanguard
ਵੈਨਗਾਰਡ,Vanguard
ਵਾਰੰਜੀਅਨ,Varangian
ਵਾਰੰਜੀਅਨ ਗਾਰਡ,Varangian guard
ਵਾਸਲ,Vassal
ਵਾਸਲ,Vassal
ਵਾਸਲ ਰਾਜ,Vassal state
ਵੈਟੀਕਨ ਕੌਂਸਲ,Vatican Council
ਜਹਾਜ਼,Vessel
ਜਹਾਜ਼,Vessel
ਜਹਾਜ਼,Vessel
ਉਪ-ਰਾਜੇ,Vice-king
ਵਾਇਸਰਾਏ,Viceroy
ਵਾਇਸਰਾਏਲਟੀ = ਵਾਇਸਰਾਇਟੀ,Viceroyalty=viceroyship
ਵਿਕਟਰ,Victor
ਜਿੱਤ,Victory
ਵਿਲੀਨ,Villein
ਯਾਤਰਾ,Voyage
ਕਮਜ਼ੋਰ ਕਿਲ੍ਹਾ,Vulnerable fortress
ਕੰਧ ਚਿੱਤਰਕਾਰੀ,Wall painting
ਕੰਧ ਚਿੱਤਰਕਾਰੀ,Wall painting
ਜੰਗ,War
ਯੁੱਧ-ਪ੍ਰਭੂ,War-lord
ਯੋਧਾ,Warrior
ਯੋਧਾ,Warrior
ਯੋਧਾ,Warrior
ਜੰਗੀ ਜਹਾਜ਼,Warship
ਪਹਿਰਾ-ਸ਼ਬਦ,Watch-word
ਕਲਿਆਣਕਾਰੀ ਰਾਜ,Welfare state
ਭਲਾਈ ਕਾਰਜ,Welfare Work
ਵਿਗ,Whig
ਚਿੱਟਾ ਝੰਡਾ,White flag
ਗੋਰਿਆਂ ਦਾ ਬੋਝ,Whitemen's burden
ਵਿਸ਼ਵ ਸਾਮਰਾਜ,World empire
ਵਿਸ਼ਵ ਅੰਦੋਲਨ,World movement
ਵਿਸ਼ਵ ਰਾਜਨੀਤੀ,World politics
ਵਿਸ਼ਵ ਸ਼ਕਤੀ,World power
ਵਿਸ਼ਵ ਯੁੱਧ,World war
ਵਿਕਰੇਤਾ,Wreeker
ਵਿਨਾਸ਼ਕਾਰੀ ਸੋਧ,Wrecking amendment
ਜ਼ੈਨੇਲੇਸਿਸ,Xenelasis
ਜ਼ੈਨੋਫੋਬੀਆ,Xenophobia
ਯੈਂਕੀ,Yankee
ਪੀਲੀ ਜੈਕਟ,Yellow jacket
ਪੀਲਾ ਆਦਮੀ,Yellow man
ਪੀਲਾ ਖ਼ਤਰਾ,Yellow peril
ਪੀਲਾ ਪ੍ਰੈਸ,Yellow press
ਨੌਜਵਾਨ ਤੁਰਕ,Young Turks
ਜ਼ਿਊਸ,Zeus
ਜ਼ਾਇਓਨਿਜ਼ਮ,Zionism
ਜੋਰੋਸਟ੍ਰੀਅਨਵਾਦ,Zoroastrianism
