Hindi,Gujarati
यंत्राधिगम,મશીન લર્નિંગ
यंत्र संक्रिया,મશીન કામગીરી
यंत्रमूलक भाषा,મશીન ભાષા
यंत्र निष्पादन,મશીન કામગીરી
मशीन अनुकार,મશીન સિમ્યુલેશન
यंत्र अपहृत काल,મશીન હાઇજેક કરવાનો સમય
मशीनी अनुवाद,મશીન અનુવાદ
मशीन शब्द,મશીન શબ્દો
स्थूल अनुदेश,મેક્રો સૂચના
स्थूल प्राचर,મેક્રો સ્કેલ
स्थूल कोडांतरण प्रोग्राम,માસ એસેમ્બલીંગ પ્રોગ્રામ
स्थूल आह्वान,કુલ કૉલ
"1.स्थूल कोड, 2.स्थूल कूट","1.મેક્રો કોડ, 2.મેક્રો કોડ"
स्थूल समादेश,મેક્રો આદેશ
स्थूल घोषणा,મેક્રો ઘોષણા
स्थूल परिभाषा,મેક્રો વ્યાખ્યા
स्थूल प्रवाह संचित्र,મેક્રો ફ્લો ચાર્ટ
स्थूल जनित्र,મેક્રો જનરેટર
स्थूल अनुदेश,મેક્રો સૂચના
स्थूल भाषा,સ્થૂળ ભાષા
स्थूल लाइब्रेरी,મેક્રો લાઇબ્રેરી
स्थूल प्राचल,મેક્રો પરિમાણ
स्थूल प्रक्रमण,મેક્રો પ્રોસેસિંગ
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर","1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર"
स्थूल प्रोग्रामन,મેક્રો પ્રોગ્રામિંગ
स्थूल आदिप्ररुप,કુલ પ્રોટોટાઇપ
"1.स्थूल कूटलेखन, 2.स्थूल कोडन","1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ"
मेगाबाइट (एम बी),મેગાબાઈટ (MB)
जादुई संप्रतीक,જાદુઈ પ્રતીક
जादुई संख्या,જાદુઈ સંખ્યા
चुंबकीय बुदबुद स्मृति,ચુંબકીય બબલ મેમરી
चुंबकीय कार्ड,ચુંબકીય કાર્ડ
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल","1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ"
चुंबकीय संप्रतीक,ચુંબકીય પ્રતીક
चुंबकीय कोर भंडारण,ચુંબકીય કોર સંગ્રહ
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क","1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક"
चुंबकीय डिस्क पता,ચુંબકીય ડિસ્ક સરનામું
चुंबकीय चक्रिका स्मृति,ચુંબકીય ડિસ્ક મેમરી
चुंबकीय ड्रम,ચુંબકીય ડ્રમ
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन","1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ"
चुंबकीय शीर्ष,ચુંબકીય ટોચ
चुंबकीय स्याही,ચુંબકીય શાહી
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR)
चुंबकीय माध्यम,ચુંબકીય માધ્યમ
चुंबकीय पठन,ચુંબકીય વાંચન
चुंबकीय अभिलेखन,ચુંબકીય રેકોર્ડિંગ
चुंबकीय भंडारण,ચુંબકીય સંગ્રહ
चुंबकीय पट्टी,ચુંબકીય પટ્ટી
चुंबकीय टेप,ચુંબકીય ટેપ
चुंबकीय टेप कार्टीज,ચુંબકીય ટેપ કારતૂસ
चुंबकीय टेप ड्राइव,ચુંબકીય ટેપ ડ્રાઇવ
चुंबकीय टेप अग्रक,ચુંબકીય ટેપ પુરોગામી
चुंबकीय टेप लाइब्रेरियन,ચુંબકીય ટેપ ગ્રંથપાલ
चुंबकीय टेप अभिगमन,ચુંબકીય ટેપ ઍક્સેસ
चुंबकीय टेप इकाई,ચુંબકીય ટેપ એકમ
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म","1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ"
चुंबकीय पथ,ચુંબકીય માર્ગ
चुंबकीय प्रकाशीय भंडारण,ચુંબકીય ઓપ્ટિકલ સંગ્રહ
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर","1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર"
चुंबकीय विरुपण,ચુંબકીય વિકૃતિ
चुंबकीय विरुपक टिकिया,ચુંબકીય રીતે વિકૃત ટેબ્લેટ
"1.डाक पेटी, 2.मेल बाक्स","1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ"
मेल विलय,મેલ મર્જ
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई","1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ"
मेन फ्रेम,મુખ્ય ફ્રેમ
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र","1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ"
"1.मुख्य स्मृति, 2.मुख्य मेमोरी","1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી"
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश","1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ"
मुख्य भंडारण,મુખ્ય સંગ્રહ
"1.मेन स्विच, 2.मुख्य स्विच","1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ"
"1.अनुरक्षण, 2.रखरखाव","1. જાળવણી, 2. જાળવણી"
अनुरक्षण पैनल,જાળવણી પેનલ
अनुरक्षण काल,જાળવણી સમય
वृहत् चक्र,મોટું વર્તુળ
मुख्य युक्ति,કી ઉપકરણ
मुख्य कुंजी,મુખ્ય ચાવી
मुख्य अवस्था,મુખ્ય સ્ટેજ
मुख्य संरचना,મુખ્ય માળખું
मुख्य कार्य,મુખ્ય કાર્ય
बहुसंख्यक अवयव,બહુમતી ઘટક
बहुसंख्यक गेट,બહુમતી દરવાજો
बहुसंख्य संक्रिया,બહુમતી કામગીરી
प्रतिपूर्ति काल,વળતર સમયગાળો
कुसंक्रिया रुटीन,ખોટી કામગીરી નિયમિત
प्रबंधन विकास,સંચાલન વિકાસ
प्रबंधन सूचना तंत्र (एम आई एस),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
प्रबंध विज्ञान,મેનેજમેન્ટ વિજ્ઞાન
मैनचेस्टर कूटलेखन,માન્ચેસ્ટર એન્કોડિંગ
बहुवलन,ગુણાકાર
प्रकलित चर,અંદાજિત ચલ
प्रकलित सूचकन,અનુમાનિત અનુક્રમણિકા
मानव यंत्र अनुकार,માનવ મશીન સિમ્યુલેશન
हस्तचालित पता स्विच,મેન્યુઅલ એડ્રેસ સ્વીચ
मैनुअल विश्लेषण,મેન્યુઅલ વિશ્લેષણ
मैनुअल आह्वान,મેન્યુઅલ કૉલ
मैनुअल प्रविष्टि,મેન્યુઅલ એન્ટ્રી
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र","1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર"
"1.हस्त निवेश, 2. मैनुअल निवेश","1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ"
हस्त प्रचालन,મેન્યુઅલ કામગીરી
अनेकानेक संबंध,ઘણા થી ઘણા સંબંધ
बहु-एक-विकोडक,મલ્ટી ડીકોડર
प्रतिचित्र विधि,નકશા પદ્ધતિ
प्रतिचित्रण,મેપિંગ
उपांत,માર્જિન
उपांतीय त्रुटि,સીમાંત ભૂલ
उपांतीय जाँच,સીમાંત પૂછપરછ
उपांतीय परीक्षण,સીમાંત કસોટી
चिन्ह संसूचन,પ્રતીક શોધ
चिन्ह पठन,સાઇન રીડિંગ
चिन्ह क्रमवीक्षण,પ્રતીક સ્કેનિંગ
चिन्ह बोध,સાઇન સેન્સ
चिन्हक,માર્કર
चिन्हन,માર્કિંગ
चिन्हक तरंग,માર્કર તરંગ
मार्कोव श्रृंखला,માર્કોવ સાંકળ
मार्कोव स्रोत,માર્કોવ સ્ત્રોત
मार्क-अप भाषा,માર્કઅપ ભાષા
मेसर,મેસર
मेसर,મેસર
"1.मास्क, 2.आच्छद, 3.प्रच्छाद","1.માસ્ક, 2. પડદો, 3. પડદો"
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक","1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો"
मास्क प्रोग्राम्य युक्ति,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
आवरण रजिस्टर,કવર રજીસ્ટર
"1.आवृत रॉम, 2.आवृत आर ओ एम","1. કવર રોમ, 2. કવર રોમ"
आच्छादन,આવરણ
विपुल आँकड़ए,વિશાળ આંકડા
"1.विपुल स्मृति, 2.विपुल मेमोरी","1.માસ મેમરી, 2.માસ મેમરી"
विपुलत: समांतर,મોટા પાયે સમાંતર
प्रधान ,સરદાર
मास्टर कार्ड,માસ્ટર કાર્ડ
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई","1.હેડ વોચ, 2.કંટ્રોલ વોચ"
प्रधान कन्सोल,મુખ્ય કન્સોલ
प्रधान आँकड़आ,પ્રાઇમ ડેટા
प्रधान आरेख,મુખ્ય રેખાકૃતિ
प्रधान संचिका,માસ્ટર ફાઇલ
प्रधान समूह,મુખ્ય જૂથ
मास्टर कुंजी,મુખ્ય કી
प्रधान लाइब्रेरी टेप,મુખ્ય પુસ્તકાલય ટેપ
प्रधान प्रक्रमक,પ્રાઇમ પ્રોસેસર
प्रधान प्रोग्राम,મુખ્ય કાર્યક્રમ
प्रधान केंद्र,મુખ્ય કેન્દ્ર
"1.प्रधान टेप, 2.मास्टर टेप","1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ"
"1.प्रधान अंतक, 2.प्रधान टर्मिनल","1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ"
प्रधान अधीन युक्ति,મુખ્ય ગૌણ ઉપકરણ
प्रधान अधीन तंत्र,મુખ્ય ગૌણ સિસ્ટમ
"1.मेल, 2.मिलान, 3.मिलना","1. મેચ, 2. મેચ, 3. મળો"
मिलान,મેળ
गणितीय प्रोग्रामन,ગાણિતિક પ્રોગ્રામિંગ
गणितीय अनुकार,ગાણિતિક સિમ્યુલેશન
"1.मैट्रिक्स, 2.आव्यूह","1.મેટ્રિક્સ, 2.મેટ્રિક્સ"
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक","1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર"
मैट्रिक्स स्विच,મેટ્રિક્સ સ્વીચ
आव्यूह सारणी,મેટ્રિક્સ ટેબલ
मैक्सी कंप्यूटर,મેક્સી કમ્પ્યુટર
मैक्सी कंप्यूटर,મેક્સી કમ્પ્યુટર
उच्चिष्ट अवयव,ટોચનું તત્વ
योगपद,યોગપદ
मैक्सवेल डैमन,મેક્સવેલ ડેમન
"1.मध्यमान, 2.माध्य","1.મીન, 2.મીન"
माध्य सुधार काल,અર્થ પુનઃપ્રાપ્તિ સમય
अंतर्विफलता माध्य काल,નિષ્ફળતાનો અર્થ સમય
विफलता मध्य माध्यकाल (एम टी बी एफ),નિષ્ફળતાનો મધ્ય સમય (m t b f)
विफलता का माध्य काल,નિષ્ફળતાનો સમય
मरम्मत माध्य काल,સમારકામ સરેરાશ સમય
सुधार माध्यकाल (एम टी टी आर),કરેક્શન મીન ટાઇમ (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),મધ્યમ સ્કેલ એકીકરણ (MSI)
मध्यम समाकलन (एम एस आई),મધ્યમ એકીકરણ (MSI)
माध्य पद भंडारण युक्ति,અર્થ શબ્દ સંગ્રહ ઉપકરણ
मेगा बिट प्रति सेकंड (एम बी पी एस),મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps)
अवयव वस्तु,ઘટક પદાર્થ
अवयव अभिलेख,ઘટક રેકોર્ડ
"1.स्मृति, 2.मेमोरी","1.મેમરી, 2.મેમરી"
"1.स्मृति सरणी, 2.मेमोरी व्यूह","1.મેમરી એરે, 2.મેમરી એરે"
"1.स्मृति कोष, 2.मेमोरी बैंक","1.મેમરી ફંડ, 2.મેમરી બેંક"
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी","1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર"
"1.स्मृति बस,2. मेमोरी बस","1.મેમરી બસ, 2. મેમરી બસ"
स्मृति कार्ड,મેમરી કાર્ડ
स्मृति कोष्ठिका,મેમરી સેલ
स्मृति संहनन,સ્મરણ શકિત નુકશાન
"1.स्मृति कोर, 2.मेमोरी कोर","1.મેમરી કોર, 2.મેમરી કોર"
स्मृति चक्र,મેમરી ચક્ર
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी","1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર"
"1.स्मृति निपात ,2.मेमोरी डंप","1.મેમરી ડમ્પ, 2.મેમરી ડમ્પ"
"1.स्मृति विनिमय, 2.मेमोरी विनिमय","1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ"
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम","1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો"
स्मृति अनुदेश,મેમરી સૂચના
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन","1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ"
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र","1.મેમરી મેપ, 2.મેમરી મેપ"
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ","1. મેમરી મેપ કરેલ આઉટપુટ, 2. ઇનપુટ, 3. મેમરી મેપ કરેલ I/O"
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल","1.મેમરી મોડલ, 2.મેમરી મોડલ, 3.મેમરી મોડલ"
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल","1.મેમરી મોડ્યુલ, 2.મેમરી મોડ્યુલ"
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी","1.મેમરી ઇન્ડેક્સ રજિસ્ટર, 2.મેમરી ઇન્ડેક્સ રજિસ્ટર"
स्मृति शक्ति,મેમરી પાવર
स्मृति संरक्षण,મેમરી રક્ષણ
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश","1.મેમરી સંદર્ભ સૂચના, 2.મેમરી સંદર્ભ સૂચના"
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश","1.મેમરી પ્રોગ્રામ, 2.મેમરી પ્રોગ્રામ"
"1.स्मृति इकाई, 2.मेमोरी इकाई","1.મેમરી યુનિટ, 2.મેમરી યુનિટ"
मेनू,મેનુ
मेनू बार,મેનુ બાર
मेनू चालित,મેનુ સંચાલિત
मेनू चयन,મેનુ પસંદગી
मेन-चालित प्रोग्राम,મુખ્ય સંચાલિત કાર્યક્રમ
"1.अंतरनिहित, 2.विलय","1.સહજ, 2.મર્જ્ડ"
विलय विनिमय छंटाई,મર્જર એક્સચેન્જ સૉર્ટિંગ
"1.छंटाई संविलय ,2. प्रसूची वरण","1. સૉર્ટિંગ મર્જર, 2. કેટલોગ પસંદગી"
"1.विलय, 2.संविलय","1. મર્જર, 2. મર્જર"
जालाक्षि जालक्रम,જાળી નેટવર્ક
संदेशन,મેસેજિંગ
संदेश,સંદેશ
संदेश अभिप्रमाणन,સંદેશ પ્રમાણીકરણ
संदेश कोष्ठ,સંદેશ સેલ
संदेश परिपथ,સંદેશ સર્કિટ
संदेश आरूप,સંદેશ ફોર્મેટ
संदेश प्रवेशिका,સંદેશ પોર્ટ
संदेश विधा,સંદેશ મોડ
संदेश प्रेषण,મેસેજિંગ
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन","1.સંદેશ સૉર્ટિંગ, 2.મેસેજ સૉર્ટિંગ"
संदेश पंक्ति,સંદેશ લાઇન
संदेश स्विच,સંદેશ સ્વીચ
संदेश पाठ,સંદેશ ટેક્સ્ટ
संदेश अंतरण अभिकर्मक,સંદેશ ટ્રાન્સફર એજન્ટ
अधि कोडांतरक,સુપર એસેમ્બલર
मेटावर्ग,મેટાક્લાસ
"1.अधि संकलन, 2.अधि अनुभाषण","1. વધુ સંકલન, 2. વધુ અર્થઘટન"
"1.अधि अनुभाषक, 2.अधि संकलक","1. વધુ દુભાષિયા, 2. વધુ કમ્પાઇલર્સ"
अधिभाषा,બોલી
"1.मेटा जालक्रम, 2.मेटा नेटवर्क","1.મેટા નેટવર્ક, 2.મેટા નેટવર્ક"
अधितंत्र,સરમુખત્યારશાહી
विधि,પ્રક્રિયા
महानगरीय क्षेत्र नेटवर्क (एम ए एन),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
सूक्ष्म,સૂક્ષ્મ
"1.सूक्ष्म कूट,2.सूक्ष्म कोड","1.માઈક્રોકોડ, 2.માઈક્રોકોડ"
सूक्ष्म कंप्यूटर,માઇક્રો કોમ્પ્યુટર
माइक्रो नियंत्रक,માઇક્રો કંટ્રોલર
माइक्रो चक्र,સૂક્ષ્મ ચક્ર
सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस),માઇક્રોઇલેક્ટ્રોનિક મિકેનિકલ મિકેનિઝમ્સ (MEMS)
माइक्रो इलेक्ट्रॉनिकी,માઇક્રો ઇલેક્ટ્રોનિક્સ
माइक्रो लघुरुपण,માઇક્રો મિનિએચરાઇઝેશન
सूक्ष्म क्रम,માઇક્રો ઓર્ડર
"1.माइक्रो, 2.मेनफ्रेम लिंक","1.માઇક્રો, 2.મેઇનફ્રેમ લિંક"
माइक्रो चिप,માઇક્રો ચિપ
माइक्रो कोबोल,માઇક્રો કોબોલ
सूक्ष्म कोड,માઇક્રો કોડ
"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका","1.માઈક્રોફાઈલ, 2.માઈક્રોફિશ, 3.માઈક્રોફાઈલ"
माइक्रो फ्लापी,માઇક્રો ફ્લોપી
माइक्रोफॉर्म पठन यंत्र,માઇક્રોફોર્મ વાંચન ઉપકરણ
माइक्रो फ्रेम,માઇક્રો ફ્રેમ
माइक्रोग्राफिक्स,માઇક્રોગ્રાફિક્સ
माइक्रोफोन,માઇક્રોફોન
माइक्रोफोटोग्राफ,માઇક્રોફોટોગ્રાફ
"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक","1.માઈક્રોપ્રોસેસિંગ યુનિટ, 2.માઈક્રોપ્રોસેસિંગ યુનિટ"
माइक्रोप्रोसेसर,માઇક્રોપ્રોસેસર
माइक्रोप्रोसेसर चिप,માઇક્રોપ્રોસેસર ચિપ
माइक्रोप्रोसेसर अनुभाषक,માઇક્રોપ્રોસેસર દુભાષિયા
माइक्रो प्रोसेसर यूनिट ( एम पी यू),માઇક્રો પ્રોસેસર યુનિટ (MPU)
"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश","1. માઇક્રોપ્રોગ્રામ, 2. માઇક્રો પ્રોગ્રામ"
माइक्रो अनुक्रम,સૂક્ષ્મ ક્રમ
माइक्रोसॉफ्ट,માઈક્રોસોફ્ટ
माइक्रोसाफ्ट विंडोज,માઇક્રોસોફ્ટ વિન્ડોઝ
सूक्ष्म तरंग,સૂક્ષ્મ તરંગ
सूक्ष्म तरंग कड़ई,માઇક્રો વેવ લિંક
सूक्ष्म तरंग संचरण,માઇક્રોવેવ ટ્રાન્સમિશન
मध्य प्रबंधन,મધ્યમ સંચાલન
"1.मध्यवेयर,2. मिडल वेयर","1.મિડલવેર, 2. મધ્યમ વેર"
मिडी कंप्यूटर,મીડી કોમ્પ્યુટર
मध्य बिंदु,કેન્દ્રીય બિંદુ
मध्यपद,મધ્યક
प्रवासन पथ,સ્થળાંતર માર્ગ
मिलियन अनुदेश प्रति सेकंड (एम आई पी एस),મિલિયન સૂચનાઓ પ્રતિ સેકન્ડ (MIPS)
लघु कंप्यूटर,મીની કોમ્પ્યુટર
लघु डिस्केट,નાની ડિસ્કેટ
"1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि","1.નાનો કોલોન, 2.લિટલ એસ્ટ"
अल्पिष्ट गुणनफल,ન્યૂનતમ ઉત્પાદન
अल्पिष्ट वृक्ष,છૂટાછવાયા વૃક્ષ
"1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म","1.મિનિમેક્સ અલ્ગોરિધમ, 2.એલ્ગોરિધમ"
अल्पमहिष्ठ प्रक्रिया,લઘુચિત્રીકરણ પ્રક્રિયા
निम्नतम लागत विस्तारिक वृक्ष,સૌથી ઓછી કિંમતનું વિસ્તરણ વૃક્ષ
"1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन","1.ઓછી લેટન્સી એન્કોડિંગ, 2.ઓછી લેટન્સી કોડિંગ"
लघु युक्ति,ટૂંકા ઉપકરણ
"1.गुणाद, 2.गुणद, 3.गुणनयोग पद","1. ગુણાકાર, 2. ગુણાકાર, 3. ગુણાકાર પદ"
ऋण पताका,ક્રેડીટ કાર્ડ
ऋण पताका,ક્રેડીટ કાર્ડ
ऋण क्षेत्र,ક્રેડિટ વિસ્તાર
दिस्क्प्रतिबिंबित डिस्क,પ્રતિબિંબિત ડિસ્ક
"1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति","1. મિરર સ્પોટ, 2. ફોટોકોપી, 3. મિરર કોપી"
मिश्रित मूलांक अंकन,મિશ્ર રેડિક્સ નોટેશન
मिश्रक,મિક્સર
स्मरक,નેમોનિક
स्मरक पता,નેમોનિક સરનામું
स्मरणोकारी,યાદગાર
"1.मोबाइल, 2.चल","1.મોબાઇલ, 2.મૂવેબલ"
"1.मोबाइल कंप्यूटन, 2.चल अभिकलन","1. મોબાઈલ કોમ્પ્યુટીંગ, 2. મોબાઈલ કોમ્પ્યુટીંગ"
"1.मॉडल, 2.निदर्श","1.મોડેલ, 2.મોડલ"
विधारहित संपादक,મોડલેસ એડિટર
"1.निदर्शन, 2.मॉडलन","1. મોડેલિંગ, 2. મોડેલિંગ"
मॉडेम,મોડેમ
"1.साधारण माध्य, 2.सामान्य, 3.मध्यम","1.સરળ સરેરાશ, 2.સામાન્ય, 3.સરળ"
विमंदन,વિમંડન
विमंदक,મધ્યસ્થી
आपरिवर्तित अनुदेश,સંશોધિત સૂચના
आपरिवर्तक,સુધારક
आपरिवर्तक बिट,મોડિફાયર બીટ
आपरिवर्तन,ફેરફાર
मॉड्यूलर,મોડ્યુલર
"1.अनुखंडीयता, 2.प्रतिरूपकता","1.અખંડિતતા, 2.મોડ્યુલારિટી"
माड्यूलन,મોડ્યુલેશન
माड्यूल,મોડ્યુલ
अनुखंडीय संरचना,મોડ્યુલર માળખું
मॉनिटर,મોનીટર
"1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश","1.મોનિટર પ્રોગ્રામ, 2.મોનિટર પ્રોગ્રામ"
एकवर्णी प्रदर्श,મોનોક્રોમેટિક ડિસ્પ્લે
अखंड एकीकृत परिपथ,મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ
एकाश्म प्रौद्योगिकी,મોનોલિથિક ટેકનોલોજી
एकल स्थल फॉन्ट,સિંગલ સ્પેસ ફોન્ટ
एक स्थितिक,એક સ્થાનીય
एकदिष्टता,એકવિધતા
"1.आकार, 2.रूप","1. આકાર, 2. સ્વરૂપ"
रुपिम,ફોર્મ
आकारिता,આકાર
"1.गिरवी, 2.बंधक, रेहन","1. ગીરો, 2. ગીરો, ગીરો"
मौसफेट (एम ओ एस एफ ई टी),MOSFET (MOSFET)
"1.सार्थकतम द्विअंक, 2.सार्थकतम बिट","1. સૌથી વધુ બે અંકો, 2. સૌથી વધુ બીટ"
मदर बोर्ड,મધર બોર્ડ
मदर पंजी,માતા રજીસ્ટર
चलचित्र,મૂવીઝ
चलचित्र विशेषज्ञ समूह (एम पी ई जी),ફિલ્મ એક્સપર્ટ ગ્રુપ (MPEG)
आरोह,માઉન્ટ
"1.मूषक, 2.माउस","1.ઉંદર, 2.ઉંદર"
"1.चल, 2.विस्थापन","1.જંગમ, 2.વિસ્થાપન"
चल संप्रतीक,ફરતા પ્રતીક
एम एस-डॉस,MS-DOS
एम एस-विंडोज,એમએસ-વિન્ડોઝ
बहु अभिमुखता,બહુવિધ અભિગમ
बहु प्रक्रमक,મલ્ટી પ્રોસેસર
"1.बहुक्रमादेशन, 2.बहुप्रोग्रामन","1.મલ્ટિપ્રોગ્રામિંગ, 2.મલ્ટિપ્રોગ્રામિંગ"
बहुकार्यण,મલ્ટીટાસ્કીંગ
बहुबस,બાહુબસ
बहुप्रसारण,પ્રસારણ
बहुरुपीय पता,પોલીમોર્ફિક સરનામું
बहुप्रसारण,પ્રસારણ
बहुचिप,મલ્ટીચીપ
मल्टिक्स,મલ્ટિક્સ
बहु-कार्य प्रचालन,મલ્ટીટાસ્કીંગ કામગીરી
"1.बहुस्तर स्मृति,2. बहुस्तर मेमोरी","1.મલ્ટિલેવલ મેમરી, 2. બહુસ્તરીય મેમરી"
"1.बहमाध्यम प्रौद्योगिकी, 2.मल्टीमीडिया प्रौदयोगिकी","1.મલ્ટીમીડિયા ટેકનોલોજી, 2.મલ્ટીમીડિયા ટેકનોલોજી"
बहुविधा,બહુવિધતા
बहु,બહુવિધ
"1.परिशुद्ध, 2.बहु सुनिश्चितता","1.ચોકસાઇ, 2.મલ્ટી જામીન"
बहु प्रतिगमन,બહુવિધ રીગ્રેસન
"1.मल्टीप्लेक्स, 2.बहुसंकेत","1.મલ્ટીપ્લેક્સ, 2.મલ્ટીપ્લેક્સ"
बहुसंकेत विधा,મલ્ટિપ્લેક્સ મોડ
बहुसंकेतक,મલ્ટિપ્લેક્સર
"1.बहुसंकेतन, 2.बहुभाजन","1. મલ્ટિપ્લેક્સિંગ, 2. મલ્ટિપ્લેક્સિંગ"
बहुबिंदु नेटवर्क,મલ્ટિપોઇન્ટ નેટવર્ક
बहु प्रक्रमण,બહુવિધ પ્રક્રિયા
बहु प्रक्रमक तंत्र,મલ્ટિપ્રોસેસર સિસ્ટમ
बहुउद्देशीय इंटरनेट मेल विस्तार (एम आई एम ई),બહુહેતુક ઈન્ટરનેટ મેઈલ એક્સ્ટેંશન (MIME)
बनियोजन,પ્લેસમેન્ટ
बहुकेंद्र,બહુકેન્દ્ર
बहुसूत्रण,મલ્ટિથ્રેડીંગ
बहुमानिक तर्क,બહુપદી તર્ક
बहुचर विश्लेषण,બહુવિધ વિશ્લેષણ
बहुकंपित्र,મલ્ટિવાઇબ્રેટર
"1.पारस्परिक बहिष्करण, 2.पारस्परिक अपवर्जन","1.પરસ્પર બાકાત, 2.પરસ્પર બાકાત"
परस्पर सूचना,પરસ્પર માહિતી
"1.नौसिखिया, 2.सहज प्रयोक्ता","1. શિખાઉ, 2. સાહજિક વપરાશકર્તા"
"1.नाम परिसेवक, 2.नाम सर्वर","1.નામ સર્વર, 2.નામ સર્વર"
नैंड संक्रिया,નંદ ઓપરેશન
नैनो,નેનો
"संकीर्ण बैंड, संकीर्ण पट्टी","સાંકડી બેન્ડ, સાંકડી બેન્ડ"
राष्ट्रीय सूचना अवसंरचना,રાષ્ટ્રીય માહિતી ઇન્ફ્રાસ્ટ્રક્ચર
