Marathi,Gujarati
सर्वोत्तमीकरण,ઑપ્ટિમાઇઝેશન
"इष्टतम, इष्टतम","શ્રેષ્ઠ, શ્રેષ્ઠ"
इष्टतम पत्ता,શ્રેષ્ઠ સરનામું
इष्टतम जोडणी,શ્રેષ્ઠ જોડાણ
इष्टतम धारणा वेळ,શ્રેષ્ઠ રીટેન્શન સમય
इष्टतम मूल्य,શ્રેષ્ઠ મૂલ્ય
इष्टतम उत्पादन,શ્રેષ્ઠ ઉત્પાદન
फोटोकॉस्टिक,ફોટોકોસ્ટિક
फोटोकॉस्टिक प्रभाव,ફોટોકોસ્ટિક અસર
फोटोकॉस्टिक,ફોટોકોસ્ટિક્સ
हलके इलेक्ट्रॉनिक्स,પ્રકાશ ઇલેક્ટ્રોનિક્સ
"sightometer, optometer","સાઈટોમીટર, ઓપ્ટોમીટર"
दृष्टिवैषम्य,અસ્પષ્ટતા
"लाइट-साउंडर, ऑटोफोन","લાઇટ-સાઉન્ડર, ઓટોફોન"
किंवा,અથવા
"ओ आर गेट, तुमचे गेट","ઓ આર ગેટ, તમારો દરવાજો"
तोंडी रस्ता,મૌખિક માર્ગ
नारिंगी रंग,નારંગી રંગ
नारिंगी स्पेक्ट्रोमीटर,નારંગી સ્પેક્ટ્રોમીટર
"खगोलीय गोलाकार, खगोलीय वस्तू","અવકાશી ક્ષેત્ર, અવકાશી પદાર્થ"
"कक्षा, डोळा, नेत्ररोग","ભ્રમણકક્ષા, આંખ, નેત્ર"
वर्ग विश्लेषण,વર્ગ વિશ્લેષણ
वर्ग घटक,વર્ગ તત્વ
कक्षा विस्तार कॉइल,ભ્રમણકક્ષા વિસ્તરણ કોઇલ
"ऑर्बिटल, ऑर्बिटल (नाही, ), ऑर्बिटल (V, ), नेत्ररोग, नेत्र","ભ્રમણકક્ષા, ભ્રમણકક્ષા (નં, ), ભ્રમણકક્ષા (વી, ), નેત્રરોગ, નેત્ર"
कक्षीय,ભ્રમણકક્ષા
ऑर्बिटल कोनीय संवेग,ભ્રમણકક્ષા કોણીય વેગ
कक्षीय सुन्नपणा,ભ્રમણકક્ષામાં નિષ્ક્રિયતા આવે છે
कक्षीय क्षय,ભ્રમણકક્ષાનો સડો
ऑर्बिटल इलेक्ट्रॉन,ઓર્બિટલ ઇલેક્ટ્રોન
कक्षीय ऊर्जा,ભ્રમણકક્ષા ઊર્જા
कक्षीय समीकरण,ભ્રમણકક્ષાનું સમીકરણ
ऑर्बिटल फ्लक्स,ઓર્બિટલ ફ્લક્સ
रूम मॅग्नेटिक मोमेंटरी ऑपरेटर,રૂમ મેગ્નેટિક મોમેન્ટરી ઓપરેટર
ऑर्बिटल मॉडेल,ઓર્બિટલ મોડલ
कक्षीय क्षण,ભ્રમણકક્ષાની ક્ષણ
कक्षीय गती,ભ્રમણકક્ષાની ગતિ
कक्षीय समता,ભ્રમણકક્ષા સમાનતા
कक्षीय कालावधी,ભ્રમણકક્ષાનો સમયગાળો
कक्षीय विमान,ભ્રમણકક્ષાનું વિમાન
नेत्ररोग क्षेत्र,આંખનો વિસ્તાર
ऑर्बिटल क्वांटम संख्या,ઓર્બિટલ ક્વોન્ટમ નંબર
कक्षीय क्रांती,ભ્રમણ ક્રાંતિ
कक्षीय रोटेशन,ભ્રમણકક્ષાનું પરિભ્રમણ
कक्षीय वेग,ભ્રમણકક્ષા વેગ
"ऑर्बिटल वेव्ह फंक्शन, ऑर्बिटल वेव्ह फंक्शन","ઓર્બિટલ વેવ ફંક્શન, ઓર્બિટલ વેવ ફંક્શન"
परिभ्रमण निषिद्ध,ભ્રમણકક્ષામાં પ્રતિબંધિત
"वाद्यवृंद, वृंदावदन; ऑर्केस्ट्रा","ઓર્કેસ્ટ્રા, વૃંદાવદન; ઓર્કેસ્ટ્રા"
", ऑर्डर, ऑर्डर, पॉवर, रेडिक्स ग्रुप नंबर","ઓર્ડર, ઓર્ડર, પાવર, રેડિક્સ ગ્રુપ નંબર"
फेज संक्रमणाची डिग्री,તબક્કાના સંક્રમણની ડિગ્રી
स्पेक्ट्रमची श्रेणी,સ્પેક્ટ્રમની શ્રેણી
ग्रेड पॅरामीटर,ગ્રેડ પરિમાણ
कमांड सर्किट,આદેશ સર્કિટ
अनुक्रम परिवर्तन,ક્રમ પરિવર્તન
"अनुक्रम संक्रमण, व्यवस्था-विकार संक्रमण","ક્રમ સંક્રમણ, વ્યવસ્થા-વિકાર સંક્રમણ"
अनुक्रमांक कॉन्फिगरेशन,સીરીયલ રૂપરેખાંકન
रँक केलेले प्रांत,ક્રમાંકિત પ્રાંતો
क्रमवारी लावलेले फील्ड,સૉર્ટ કરેલ ક્ષેત્ર
साधे तुळई,સરળ બીમ
साधी लहर,સરળ તરંગ
सामान्य कामकाजाचा खर्च,સામાન્ય કાર્ય ખર્ચ
"argon, argon baza","આર્ગોન, આર્ગોન બાઝા"
आर्गॉन-पाईप,આર્ગોન-પાઈપ
आर्गॉन नळी प्रणाली,આર્ગોન નળી સિસ્ટમ
सेंद्रिय इलेक्ट्रोलाइट सेल,કાર્બનિક ઇલેક્ટ્રોલાઇટ કોષ
सेंद्रिय मंद अणुभट्टी,કાર્બનિક ધીમું રિએક્ટર
अभिमुखता,ઓરિએન્ટેશન
अभिमुखता दुहेरी अपवर्तन,ઓરિએન્ટેશન ડબલ રીફ્રેક્શન
अभिमुखता आउटपुट,ઓરિએન્ટેશન આઉટપુટ
अभिमुखता बिंदू,ઓરિએન્ટેશન પોઈન્ટ
अभिमुखता ध्रुवीकरण,ઓરિએન્ટેશન ધ્રુવીકરણ
अभिमुखता ध्रुवीयता,ઓરિએન્ટેશન પોલેરિટી
अभिमुखता ध्रुवीकरण,ઓરિએન્ટેશન ધ્રુવીકરણ
देणारं,લક્ષી
अभिमुखता शोषण,ઓરિએન્ટેશન શોષણ
अभिमुखता शोधक,ઓરિએન્ટેશન ડિટેક્ટર
ओरिएंटेड वर्गीकरण डिटेक्टर,લક્ષી વર્ગીકરણ ડિટેક્ટર
"तोंड, रंध्र, दार","મોં, રંધર, દરવાજો"
मूळ बिंदू,મૂળ બિંદુ
मूळ दर,મૂળ દર
मूळ एंट्री,મૂળ પ્રવેશ
"मूळ रेकॉर्ड, प्रारंभिक रेकॉर्ड","મૂળ રેકોર્ડ, પ્રારંભિક રેકોર્ડ"
मूळ सिग्नल वारंवारता,મૂળ સિગ્નલ આવર્તન
ऑर्थोनिट्रोजन,ઓર્થોનિટ્રોજન
ऑर्थोक्रोमॅटिक (चित्रपट),ઓર્થોક્રોમેટિક (ફિલ્મ)
"ऑर्थोक्रोमॅटिक पुनरुत्पादन, खरे वर्ण पुनरुत्पादन","ઓર્થોક્રોમેટિક પ્રજનન, સાચું પાત્ર પ્રજનન"
प्रथा एकवचन,રૂઢિગત એકલતા
आर्थ्रूप,આર્થ્રોપ
"उभ्या टोकदार, लंब","ઊભી કોણીય, લંબ"
ऑर्थोगोनल अँटेना,ઓર્થોગોનલ એન્ટેના
ऑर्थोगोनल अक्ष,ઓર્થોગોનલ અક્ષ
स्वतंत्र आकडेवारी,સ્વતંત્ર આંકડા
ऑर्थोगोनल प्रोजेक्शन,ઓર્થોગોનલ પ્રક્ષેપણ
अनुलंब समायोजन,ઊભી ગોઠવણ
अनुलंब योग,વર્ટિકલ યોગ
ऑर्थोगोनल सेल,ઓર્થોગોનલ કોષ
ऑर्थोगोनल शरीर,ઓર્થોગોનલ બોડી
ऑर्थोगोनल संवेदी,ઓર્થોગોનલ સંવેદનાત્મક
ऑर्थोगोनल रूपांतरण,ઓર્થોગોનલ રૂપાંતર
"ऑर्थोगोनॅलिटी, लंबरता","ઓર્થોગોનાલિટી, લંબરૂપતા"
एकत्रीकरण,ગતિશીલતા
एकत्रीकरण प्रक्रिया,ગતિશીલતા પ્રક્રિયા
एकत्रीकरण,ગતિશીલતા
ऑर्थोहेलियम मजला,ઓર્થોહેલિયમ ફ્લોર
ऑर्थोहायड्रोजन,ઓર્થોહાઈડ્રોજન
"ऑर्थोआयकोनोस्कोप, ऑर्थिकॉन","ઓર્થોઆઈકોનોસ્કોપ, ઓર્થિકોન"
"ऑर्थो फॉर्म, पॅरा फॉर्म","ઓર્થો ફોર્મ, પેરા ફોર્મ"
ऑर्थो रेणू,ઓર્થો પરમાણુ
ऑर्थोफोन,ઓર્થોફોન
अनुलंब अक्ष प्रिझम,વર્ટિકલ એક્સિસ પ્રિઝમ
समभुज चौकोन,સમચતુર્ભુજ
समभुज चौकोन नियम,સમચતુર્ભુજ નિયમ
ऑर्थोगोनल सममिती,ઓર્થોગોનલ સપ્રમાણતા
भिंग,બૃહદદર્શક કાચ
उजव्या कोन प्रणाली,જમણો કોણ સિસ્ટમ
oscillating आवेग,ઓસીલેટીંગ આવેગ
दोलन करणे,ઓસીલેટ કરવા માટે
हलणारे शरीर,ફરતું શરીર
oscillatory सर्किट,ઓસીલેટરી સર્કિટ
दोलन क्रिस्टल प्रणाली,ઓસીલેટરી ક્રિસ્ટલ સિસ્ટમ
"oscillating current, oscillating current","ઓસીલેટીંગ કરંટ, ઓસીલેટીંગ કરંટ"
"oscillatory disc system, oscillatory disc system","ઓસીલેટરી ડિસ્ક સિસ્ટમ, ઓસીલેટરી ડિસ્ક સિસ્ટમ"
दोलन आयन,ઓસીલેટીંગ આયનો
"oscillating current, oscillating current","ઓસીલેટીંગ કરંટ, ઓસીલેટીંગ કરંટ"
हलणारे जग,ફરતી દુનિયા
दोलन,ઓસિલેશન
दोलन मॅग्नेटोमीटर,ઓસીલેટરી મેગ્નેટોમીટર
पेंडुलम दोलन,લોલક ઓસિલેશન
"दोलन सिद्धांत, दोलनवाद","ઓસિલેશન થિયરી, ઓસિલેશનિઝમ"
ऑसिलेटर,ઓસિલેટર
वारंवारता वाहून नेणे,આવર્તન વહન
दोलन शक्ती,ઓસીલેટરી પાવર
oscillatory सर्किट,ઓસીલેટરી સર્કિટ
दोलन विसर्जन,ઓસીલેટરી નિમજ્જન
oscillatory विलोपन,ઓસીલેટરી લુપ્તતા
दोलन गती,ઓસિલેશન ઝડપ
तरंग प्रेरक शक्ती oscillatory निसर्ग,વેવ ડાયનેમિક્સ ઓસીલેટરી પ્રકૃતિ
oscillatory कातरणे,ઓસીલેટરી શીયર
"ऑसिलोग्राम, ऑसिलोग्राम","ઓસિલોગ્રામ, ઓસિલોગ્રામ"
"ऑसिलोग्राफ, ऑसिलोग्राफ","ઓસિલોગ્રાફ, ઓસિલોગ્રાફ"
oscillatory रेकॉर्ड,ઓસીલેટરી રેકોર્ડ
"ऑसिलोग्राफी, ऑसिलोग्राफी","ઓસીલોગ્રાફી, ઓસીલોગ્રાફી"
ऑसिलोमीटर,ઓસિલોમીટર
"ऑसिलोस्कोप, ऑसिलोस्कोप","ઓસિલોસ્કોપ, ઓસિલોસ્કોપ"
विश्लेषणात्मक वर्ग,વિશ્લેષણાત્મક વર્ગ
प्रकाशसंश्लेषक विमान,પ્રકાશસંશ્લેષણ વિમાન
स्क्लेरा,સ્ક્લેરા
दोलन उल्लंघन,ઓસિલેશન ઉલ્લંઘન
हलणारे मॉडेल,ફરતા મોડેલ
ऑस्मोमीटर,ઓસ્મોમીટર
ऑस्मोस्कोप,ઓસ્મોસ્કોપ
ऑस्मोटिक दबाव,ઓસ્મોટિક દબાણ
ऑटो इंजिन,ઓટો એન્જિન
स्वयं-सायकल,ઓટો-સાયકલ
फ्रेम विसंगत,ફ્રેમ અસંગત
निरुपयोगी जॅक,બિનઉપયોગી જેક
बहिर्वाह,પ્રવાહ
बाह्य अँटेना,બાહ્ય એન્ટેના
बाह्य ब्राम्स्ट्रलंग,બાહ્ય બ્રામ્સ્ટ્રલંગ
"बाह्य कान, बाह्य कान","બાહ્ય કાન, બાહ્ય કાન"
दूर सूचक,દૂર નિર્દેશક
बाह्य विभाग,બાહ્ય વિભાગ
व्हॅलेन्स इलेक्ट्रॉन्स,વેલેન્સ ઇલેક્ટ્રોન
बाह्य कार्य कार्य,બાહ્ય કાર્ય કાર્ય
सर्वात बाहेरील इलेक्ट्रॉन शेल,સૌથી બાહ્ય ઇલેક્ટ્રોન શેલ
"गॅसिफिकेशन, गॅस निर्वासन","ગેસિફિકેશન, ગેસ ખાલી કરાવવું"
आउटपुट सिग्नल,આઉટપુટ સિગ્નલ
आउटपुट सेल,આઉટપુટ સેલ
"एक्झिट गेट, बाह्य बंदर","બહાર નીકળવાનો દરવાજો, બાહ્ય બંદર"
"आउटपुट, आउटपुट, आउटपुट, बहिर्वाह","આઉટપુટ, આઉટપુટ, આઉટપુટ, આઉટફ્લો"
बाहेर पडण्याचे गेट,બહાર નીકળવાનો દરવાજો
आउटपुट प्रतिबाधा,આઉટપુટ અવબાધ
आउटपुट गेज,આઉટપુટ ગેજ
आउटपुट मॉनिटर,આઉટપુટ મોનિટર
आउटपुट शक्ती,આઉટપુટ પાવર
समस्या नियमन,મુદ્દો નિયમન
आउटपुट टर्मिनल,આઉટપુટ ટર્મિનલ
"आउटपुट ट्रान्सफॉर्मर, आउटपुट ट्रान्सफॉर्मर","આઉટપુટ ટ્રાન્સફોર્મર, આઉટપુટ ટ્રાન્સફોર્મર"
आउटपुट कॉइल,આઉટપુટ કોઇલ
"बाह्य प्रसारण, (स्टुडिओ) बाह्य प्रसारण","બાહ્ય પ્રસારણ, (સ્ટુડિયો) બાહ્ય પ્રસારણ"
"ओव्हन, स्टोव्ह, स्टोव्ह","પકાવવાની નાની ભઠ્ઠી, સ્ટોવ, સ્ટોવ"
karchat अँटेना,karchat એન્ટેના
हायपरकंप्रेशन,હાયપરકમ્પ્રેશન
हायपर कपलिंग,હાયપર કપલિંગ
अतिउत्तेजना,અતિ ઉત્તેજના
हायपरथर्मिया,હાયપરથર્મિયા
overmodulation,ઓવરમોડ્યુલેશન
अतिसंभाव्य,અતિશય સંભવિત
देखरेख,દેખરેખ
अतिक्रमण,અતિક્રમણ
ओव्हरव्होल्टेज,ઓવરવોલ્ટેજ
कालांतराने प्रभाव,સમય જતાં અસર
गर्दी,ભીડ
सुपर कूलिंग,સુપરકૂલિંગ
अत्यंत सुधारित,અત્યંત સંશોધિત
"जास्त अंदाज, अंदाज","અતિશય અંદાજ, અંદાજ"
सुप्रसिद्ध समीकरण,જાણીતું સમીકરણ
अतिशय पद्धतशीर नियोजन,ખૂબ જ વ્યવસ્થિત આયોજન
क्षितिज रडार,સ્કાયલાઇન રડાર
एकूण क्षीणता,એકંદર એટેન્યુએશન
एकूण कार्यक्षमता,એકંદર કાર્યક્ષમતા
एकूण नुकसान,એકંદર નુકશાન
एकूणच विशिष्ट आवेग,એકંદર ચોક્કસ આવેગ
एकूण प्रणाली,એકંદર સિસ્ટમ
एकूण प्रणाली विलंब,એકંદર સિસ્ટમ લેટન્સી
एकूण नमुना प्रमाण,એકંદર સેમ્પલિંગ રેશિયો
उच्च रक्तदाब,હાયપરટેન્શન
"ढगाळ, ढगाळ","વાદળ આવરણ, વાદળછાયું"
अभिसरण,કન્વર્જન્સ
अत्यंत गंभीर,અતિ જટિલ
अत्यंत बंधन,આત્યંતિક બંધન
खूप उदास,ખૂબ જ હતાશ
सुपर डॅम्प्ड गॅल्व्हानोमीटर सिस्मोग्राफ,સુપર ડેમ્પ્ડ ગેલ્વેનોમીટર સિસ્મોગ્રાફ
हायपर ओलसर,અતિશય ભીનાશ
प्रमाणा बाहेर,ઓવરડોઝ
अंदाजे उष्णता सुधारणा,અનુમાનિત ગરમી કરેક્શન
सुपरचार्ज केलेले नोजल,સુપરચાર્જ્ડ નોઝલ
जबरदस्त,અતિશય
"ओव्हरफ्लो ओव्हरफ्लो, ओव्हरफ्लो","ઓવરફ્લો ઓવરફ્લો, ઓવરફ્લો"
जलमग्न जलमार्ग,જળમાર્ગ
पूरग्रस्त मजला,ડૂબી ગયેલ માળ
हायग्रोमीटर,હાઇગ્રોમીટર
ओव्हरफ्लो स्विच,ઓવરફ્લો સ્વીચ
आच्छादित संयुक्त,ઓવરલેપિંગ સંયુક્ત
overhauser प्रभाव,ઓવરહાઉઝર અસર
शिर्षक ओळ,ટોચની રેખા
"ओव्हरलॅप, ओव्हरलॅप","ઓવરલેપ, ઓવરલેપ"
अतिव्यापी ऊर्जा,ઓવરલેપિંગ ઊર્જા
ओव्हरलॅप,ઓવરલેપ
आच्छादित कोड,ઓવરલેપિંગ કોડ
आच्छादित वारंवारता वितरण,ઓવરલેપિંગ આવર્તન વિતરણ
प्रतिमांचा ओव्हरलॅप,છબીઓનું ઓવરલેપ
ओव्हरलॅपिंग ऑर्बिटल्स,ઓવરલેપિંગ ઓર્બિટલ્સ
ओव्हरलोड,ઓવરલોડ
ओव्हरलोड फॉरवर्ड करंट,ઓવરલોડ ફોરવર્ડ કરંટ
ओव्हरलोड पातळी,ઓવરલોડ સ્તર
ओव्हरलोड संरक्षण,ઓવરલોડ રક્ષણ
ओव्हरलोड रिले,ઓવરલોડ રિલે
ओव्हरलोड डिस्कनेक्टर,ઓવરલોડ ડિસ્કનેક્ટર
ओव्हरलोडिंग आवेग,ઓવરલોડિંગ આવેગ
ओव्हर स्पिन,ઓવર સ્પિન
जगण्याची क्षमता,અસ્તિત્વ
अति ताण,હાયપરસ્ટ્રેસ
"ओव्हरटोन, ओव्हरटोन","ઓવરટોન, ઓવરટોન"
हायपरटोनिक बँड,હાયપરટોનિક બેન્ડ
ओव्हन ब्रिज,પકાવવાની નાની ભઠ્ઠી પુલ
ऑक्साईड लेपित कॅथोड,ઓક્સાઇડ કોટેડ કેથોડ
ऑक्साईड इंधन अणुभट्टी,ઓક્સાઇડ ઇંધણ રિએક્ટર
ऑक्साईड आण्विक इंधन,ઓક્સાઇડ પરમાણુ બળતણ
ऑक्सिजन ज्वलन,ઓક્સિજન કમ્બશન
ओझोन झोन मर्यादा,ઓઝોન ઝોન મર્યાદા
ओझोन वर्तुळ,ઓઝોન વર્તુળ
पी-ऑर्बिटल,પી-ઓર્બિટલ
PU प्रणाली,પુ સિસ્ટમ
"p-शाखा, ऋण शाखा","p-શાખા, નકારાત્મક શાખા"
p-इलेक्ट्रॉन,p-ઇલેક્ટ્રોન
पिन-डायोड,પિન-ડાયોડ
pn मर्यादा,pn મર્યાદા
pn जंक्शन,pn જંકશન
pnip ट्रान्झिस्टर,pnip ટ્રાન્ઝિસ્ટર
pnip ट्रायोड ट्रान्झिस्टर,pnip triode ટ્રાંઝિસ્ટર
पी-राज्य,પી-રાજ્ય
p-प्रकार चालकता,p-પ્રકારની વાહકતા
p-प्रकार सेमीकंडक्टर,પી-પ્રકાર સેમિકન્ડક્ટર
पी लहरी अनुनाद,પી વેવ રેઝોનન્સ
पल्स अॅम्प्लिट्यूड मॉड्युलेशन,પલ્સ કંપનવિસ્તાર મોડ્યુલેશન
पल्सकोड मॉड्यूलेशन,પલ્સકોડ મોડ્યુલેશન
नाडी कालावधी मॉड्यूलेशन,પલ્સ અવધિ મોડ્યુલેશન
"योजना स्थिती निर्देशक, pp. आय.","યોજના સ્થિતિ સૂચક, પીપી. આઈ."
"योजना स्थिती निर्देशक आकृती, pp. I. आकृती","યોજના સ્થિતિ સૂચક ડાયાગ્રામ, પીપી. I. ડાયાગ્રામ"
PPI अंदाज,PPI આગાહી
"P.P.I रिपीटर, P.P.I रिपीटर","P.P.I રીપીટર, P.P.I રીપીટર"
"योजना स्थिती निर्देशक, PPI दर्शक","યોજના સ્થિતિ સૂચક, PPI વ્યૂઅર"
नाडी स्थिती मॉड्यूलेशन,પલ્સ પોઝિશન મોડ્યુલેશન
पल्स टाइम मॉड्युलेशन,પલ્સ સમય મોડ્યુલેશન
जाडी मापक,જાડાઈ માપક
"पॅकेजिंग, पॅकेज","પેકેજિંગ, પેકેજ"
पोर्टेबल पॉवर अणुभट्टी,પોર્ટેબલ પાવર રિએક્ટર
पोर्टेबल अणुभट्टी,પોર્ટેબલ રિએક્ટર
सीलबंद मॅग्नेट्रॉन,સીલબંધ મેગ્નેટ્રોન
चित्रांची गर्दी,ચિત્રની ભીડ
गर्दी गुणांक,ભીડ ગુણાંક
कॉम्पॅक्शन घनता,કોમ્પેક્શન ઘનતા
गर्दीचा प्रभाव,ભીડ અસર
पॅकेजिंग ऊर्जा,પેકેજિંગ ઊર્જા
गर्दी गुणांक,ભીડ ગુણાંક
पॅकर,પેકર
पॅकोस,પેકોસ
स्थिर attenuator,સ્થિર એટેન્યુએટર
पदर,પાદર
"पॅडर, मॅक्रो समायोजक","પેડર, મેક્રો એડજસ્ટર"
मॅक्रो समायोजन कॅपेसिटर,મેક્રો એડજસ્ટમેન્ટ કેપેસિટર
"जोडप्याचा नायनाट, जोडप्याचा नायनाट","યુગલ વિનાશ, યુગલ વિનાશ"
जोडी तयार करणे,જોડી રચના
यामल अँटेना,યમલ એન્ટેના
जोडपे उत्पादन,દંપતી ઉત્પાદન
"पेअर स्पेक्ट्रोमीटर, पेअर जनरेशन स्पेक्ट्रोमीटर","જોડી સ્પેક્ટ્રોમીટર, જોડી જનરેશન સ્પેક્ટ્રોમીટર"
जोडलेले अनुनाद,જોડી પડઘો
जोडलेले इलेक्ट्रॉन,જોડી ઇલેક્ટ્રોન
जोडणी ऊर्जा,જોડાણ ઊર્જા
"टाळू, टाळू","તાળવું, તાળવું"
रुचकर पदार्थ,સ્વાદિષ્ટ વાનગીઓ
पामर स्कॅनिंग,પામર સ્કેનિંગ
प्लँक अॅक्शन-क्वांटम,પ્લાન્ક એક્શન-ક્વોન્ટમ
अचूक समन्वय,ચોક્કસ કોઓર્ડિનેટ્સ
वरचा हात,ઉપરનો હાથ
पॅन पाईप्स,પાન પાઈપો
डोसकृती कुंडली,ડોસકૃતિ જન્માક્ષર
"आकाराची, सपाट डिस्क","ડોશેપ્ડ, ફ્લેટ ડિસ્ક"
"पंचक्रोम, सर्वव्यापी, सार्वत्रिक","પંચ્રોમ, સર્વવ્યાપક, સાર્વત્રિક"
"सार्वत्रिक, पंचक्रोमॅटिक","સાર્વત્રિક, પંચરંગી"
पंचक्रोमॅटिक इमल्शन,પંચરોમેટિક પ્રવાહી મિશ્રણ
पंचक्रोमॅटिक प्लेट,પંચક્રોમેટિક પ્લેટ
"पॅनेल, योजना","પેનલ, યોજના"
"पॅनेल चाचणी, प्लेट चाचणी","પેનલ પરીક્ષણ, પ્લેટ પરીક્ષણ"
"पॅनेल कंपन, प्लेटन कंपन","પેનલ વાઇબ્રેશન, પ્લેટેન વાઇબ્રેશન"
लँडस्केप,લેન્ડસ્કેપ
लँडस्केप रिसीव्हर,લેન્ડસ્કેપ રીસીવર
फोकस अंतर्गत,ધ્યાન હેઠળ
परिच्छेद फॉर्म,ફકરો ફોર્મ
पॅरा नायट्रोजन,પેરા નાઇટ્રોજન
पॅराबॉलिक परावर्तक,પેરાબોલિક રિફ્લેક્ટર
पॅराबलून,પેરાબલૂન
पॅराबॉलिक अँटेना,પેરાબોલિક એન્ટેના
"पॅराइलेक्ट्रिक कूलिंग, पॅराइलेक्ट्रिक कूलिंग","પેરાઇલેક્ટ્રિક કૂલિંગ, પેરાઇલેક્ટ્રિક કૂલિંગ"
पॅराहेलियम,પેરાહેલિયમ
"लंबन, लंबन","લંબન, લંબન"
पॅरलॅक्स फॅक्टर,લંબન પરિબળ
पॅरलॅक्स मापन,લંબન માપન
समांतर,સમાંતર
एकाच वेळी प्रवेश,એક સાથે પ્રવેશ
समांतर अक्ष प्रमेय,સમાંતર અક્ષ પ્રમેય
समांतर तुळई,સમાંતર બીમ
साइड सर्किट,સાઇડ સર્કિટ
साइड कनेक्शन,બાજુ જોડાણ
साइड इनपुट अॅम्प्लिफायर,સાઇડ ઇનપુટ એમ્પ્લીફાયર
समांतर शक्ती,સમાંતર બળ
बाजूकडील प्रतिबाधा,બાજુની અવબાધ
समांतर प्रकाश,સમાંતર પ્રકાશ
समांतर गती,સમાંતર ગતિ
समांतर निकेल,સમાંતર નિકલ
साइड ऑपरेशन,બાજુની કામગીરી
बाजूचे वाचन,બાજુ વાંચન
समांतर पट्टी लेसर,સમાંતર પટ્ટી લેસર
समांतर पट्टे लहर stripper,સમાંતર પટ્ટાવાળી વેવ સ્ટ્રિપર
साइड रेझोनंट सर्किट,બાજુ રેઝોનન્ટ સર્કિટ
समांतर स्लिट इंटरफेरोमीटर,સમાંતર સ્લિટ ઇન્ટરફેરોમીટર
वेक्टर फिरकी,વેક્ટર સ્પિન
समांतर फिलेट कॅपेसिटर,સમાંતર ફિલેટ કેપેસિટર
समांतर टी-ट्रॅप सर्किट,સમાંતર ટી-ટ્રેપ સર્કિટ
साइड ट्यून केलेले सर्किट,સાઇડ ટ્યુન સર્કિટ
"समांतरता, अनुरूपता","સમાનતા, અનુરૂપતા"
अर्धांगवायू,લકવો
अर्धांगवायू सर्किट,લકવો સર્કિટ
अर्धांगवायू कालावधी,લકવો સમયગાળો
"paramagnetic, paramagnetic cooling","paramagnetic, paramagnetic cooling"
पॅरामॅग्नेटिक अॅम्प्लीफायर,પેરામેગ્નેટિક એમ્પ્લીફાયર
पॅरामॅग्नेटिक कूलिंग,પેરામેગ્નેટિક ઠંડક
पॅरामॅग्नेटिक क्रिस्टल,પેરામેગ્નેટિક સ્ફટિક
पॅरामॅग्नेटिक फॅराडे प्रभाव,પેરામેગ્નેટિક ફેરાડે અસર
पॅरामॅग्नेटिक द्रव,પેરામેગ્નેટિક પ્રવાહી
पॅरामॅग्नेटिक आयन,પેરામેગ્નેટિક આયનો
पॅरामॅग्नेटिक क्षण,પેરામેગ્નેટિક ક્ષણ
पॅरामॅग्नेटिक विश्रांती,પેરામેગ્નેટિક છૂટછાટ
पॅरामॅग्नेटिक रेझोनान्स,પેરામેગ્નેટિક રેઝોનન્સ
पॅरामॅग्नेटिक मीठ,પેરામેગ્નેટિક મીઠું
पॅरामॅग्नेटिक स्पेक्ट्रम,પેરામેગ્નેટિક સ્પેક્ટ્રમ
पॅरामॅग्नेटिक अवस्था,પેરામેગ્નેટિક સ્થિતિ
पॅरामॅग्नेटिक प्रवृत्ती,પેરામેગ્નેટિક વલણ
"पॅरामॅग्नेटिक मटेरियल, पॅरामॅग्नेटोलॉजी","પેરામેગ્નેટિક સામગ્રી, પેરામેગ્નેટોલોજી"
परमचुंबकत्व,પેરામેગ્નેટિઝમ
"पॅरामीटर्स, इंटरसेक्शनल रेशो, पॅरामीटर्स","પરિમાણો, આંતરછેદીય ગુણોત્તર, પરિમાણો"
कनेक्शन पॅरामीटर,જોડાણ પરિમાણ
पॅरामेट्रिक मजला,પેરામેટ્રિક ફ્લોર
पॅरामेट्रिक ध्वनिक अॅरे,પેરામેટ્રિક એકોસ્ટિક એરે
पॅरामीटर अॅम्प्लीफायर,પરિમાણ એમ્પ્લીફાયર
पॅरामेट्रिक निर्मिती,પેરામેટ્રિક જનરેશન
पॅरामीटर मिक्स,પરિમાણ મિશ્રણ
पॅरामीटर ऑसिलेटर,પરિમાણ ઓસિલેટર
पॅरामीटर प्रोग्रामिंग,પેરામીટર પ્રોગ્રામિંગ
paramatron,પેરામેટ્રોન
पॅरा रेणू,પરમાણુ
परकाल,પરકલા
पॅराबॉलिक अॅम्प्लीफायर,પેરાબોલિક એમ્પ્લીફાયર
पॅरापोझिट्रोनियम,parapositronium
अलौकिक कर्षण,બહારની દુનિયાના ટ્રેક્શન
चालित अँटेना,સંચાલિત એન્ટેના
प्रेरित अॅरे,પ્રેરિત એરે
परजीवी कॅप्चर,પરોપજીવી કેપ્ચર
अवांछित प्रवाह,અનિચ્છનીય પ્રવાહ
अवांछित vivab,અનિચ્છનીય જીવન
परजीवी अवयव,પરોપજીવી અંગ
ऊर्जा बचत लोब,ઊર્જા બચત લોબ
ऊर्जावान दोलन,ઊર્જાસભર ઓસિલેશન
चालित अँटेना अवयव,સંચાલિત એન્ટેના અંગ
