Marathi,Tamil
"locus, locus","இடம், இடம்"
लॉग लॉग लॉग,பதிவு பதிவு பதிவு
"लॉगरिदमिक, लॉगरिदमिक","மடக்கை, மடக்கை"
लॉगरिदमिक अचूकता,மடக்கை துல்லியம்
लॉगरिथम गणना,மடக்கை கணக்கீடு
"लॉगरिदमिक वक्र, लॉगरिदमिक वक्र","மடக்கை வளைவு, மடக்கை வளைவு"
लॉगरिदमिक व्युत्पन्न,மடக்கை வழித்தோன்றல்
लॉगरिदमिक भिन्नता,மடக்கை வேறுபாடு
"लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन","மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு"
"लॉगरिदमिक मीन, भौमितिक मीन","மடக்கை சராசரி, வடிவியல் சராசரி"
लॉगरिदमिक सामान्य वितरण,மடக்கை இயல்பான பரவல்
लॉगरिदमिक संबंध,மடக்கை உறவு
लॉगरिदमिक स्केल,மடக்கை அளவுகோல்
"लॉगरिदम मालिका, लॉगरिदमिक मालिका","மடக்கைத் தொடர், மடக்கைத் தொடர்"
"लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल","மடக்கைச் சுழல், மடக்கைச் சுழல்"
"लॉगरिदम सारणी, लॉगरिदमिक सारणी","மடக்கை அட்டவணை, மடக்கை அட்டவணை"
"लॉगरिदम, लॉगरिदम","மடக்கை, மடக்கை"
तर्कशास्त्र,தர்க்கம்
तार्किकदृष्ट्या समतुल्य,தர்க்கரீதியாக சமமானது
"वाढ वक्र, पर्ल-रीड वक्र","வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு"
"लॉग सामान्य वितरण, लॉग सामान्य वितरण","பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்"
"रेखांश, रेखांश","தீர்க்கரேகை, தீர்க்கரேகை"
"लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना","கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த"
"निवडणूक प्रचार, लॉटरी","தேர்தல் பிரச்சாரம், லாட்டரி"
अधोरेखित,அடிக்கோடு
कमी बंधन,குறைந்த எல்லை
कमी Riemann-Integral,லோ ரீமான்-இன்டெக்ரல்
कमी रक्कम,குறைந்த தொகை
खालील त्रिकोणी मॅट्रिक्स,பின்வரும் முக்கோண அணி
mclarin पसरला,மெக்லாரின் பரவுகிறது
"माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक","மாயா எண், மந்திர எண், ஆயுள் எண்"
जादूचा चौरस,மந்திர சதுரம்
तेजस्वी मर्यादा,கதிரியக்க வரம்பு
मेलिंग प्रश्नावली,அஞ்சல் வினாத்தாள்
मेलद्वारे सर्वेक्षण,அஞ்சல் மூலம் ஆய்வு
ओव्हरहेड मर्यादा,மேல்நிலை வரம்பு
लांब चाप,நீண்ட வில்
बद्ध सेट,கட்டுப்பட்ட தொகுப்பு
बहुमूल्य कार्य,பலமதிப்பு செயல்பாடு
"नकाशा, नकाशा, नकाशा","வரைபடம், வரைபடம், வரைபடம்"
सेटमध्ये मॅपिंग,தொகுப்புகளாக மேப்பிங்
संचांचे मॅपिंग,தொகுப்புகளின் மேப்பிங்
किरकोळ संभाव्यता,விளிம்பு நிகழ்தகவு
गणितीय विश्लेषण,கணித பகுப்பாய்வு
अंकगणित तर्क,எண்கணித தர்க்கம்
गणितीय केंद्र,கணித மையம்
गणिताची जटिलता,கணித சிக்கலானது
गणितीय अर्थशास्त्र,கணித பொருளாதாரம்
गणितीय अपेक्षा,கணித எதிர்பார்ப்பு
गणितीय फॉर्म,கணித வடிவம்
"गणितीय स्वरूप, गणितीय स्वरूप","கணித உருவாக்கம், கணித வடிவம்"
गणितीय ओळख,கணித அடையாளங்கள்
"गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र","கணித தர்க்கம், கணித தர்க்கம்"
गणितीय मॉडेल,கணித மாதிரி
गणितीय हेतू,கணித நோக்கம்
मॅट्रिक्स विकर्णीकरण,அணி மூலைவிட்டமாக்கல்
मॅट्रिक्स व्यस्त,அணி தலைகீழ்
मॅट्रिक्स उलटा,அணி தலைகீழ்
मॅट्रिक्स पुनरावृत्ती पद्धत,அணி சுழல்நிலை முறை
मॅट्रिक्स पद्धत,அணி முறை
मॅट्रिक्स गुणाकार,அணி பெருக்கல்
स्थिरांकांचे मॅट्रिक्स,மாறிலிகளின் அணி
प्रबळ मॅट्रिक्स,மேலாதிக்க அணி
मॅट्रिक्स ऑपरेटर,மேட்ரிக்ஸ் ஆபரேட்டர்
मॅट्रिक्स बहुपद,அணி பல்லுறுப்புக்கோவை
मॅट्रिक्स प्रिंटिंग,அணி அச்சிடுதல்
मॅट्रिक्स उत्पादन,அணி தயாரிப்பு
कमाल केले,அதிகபட்சம்
"कमाल, कमाल, सर्वोच्च","அதிகபட்சம், அதிகபட்சம், உயர்ந்தது"
कमाल निरपेक्ष मूल्य,அதிகபட்ச முழுமையான மதிப்பு
कमाल एफ-गुणोत्तर,அதிகபட்ச F- விகிதம்
कमाल क्षमता,அதிகபட்ச திறன்
महालपिष्ठ,மஹால்பிஸ்தா
उत्तम निष्कर्ष,பெரிய முடிவு
फंक्शनची कमाल,செயல்பாட்டின் அதிகபட்சம்
मॅक्सवेल-बोल्ट्समन सांख्यिकी,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
अर्थ विचलन,விலகல் என்று பொருள்
विचलन स्क्वेअर मीन,விலகல் சதுரம் சராசரி
चौरस सरासरी त्रुटी,சதுர சராசரி பிழை
"सरासरी, सरासरी मूल्य","சராசரி, சராசரி மதிப்பு"
अर्थ प्रमेय,அதாவது தேற்றம்
बुडबुडे मोजमाप,குமிழி அளவீடு
"मध्यक, मध्य, मध्य, मध्य","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
मध्यकेंद्र,சராசரி மையம்
मध्य वक्र,இடைநிலை வளைவு
मेसोथेलियोमा,மீசோதெலியோமா
संदेश,செய்தி
"प्रथा, पद्धत","வழக்கம், முறை"
हटविण्याची पद्धत,நீக்குதல் முறை
उलट पद्धत,தலைகீழ் முறை
पुनरावृत्ती पद्धत,மீண்டும் மீண்டும் முறை
किमान चौरस,குறைந்தபட்ச சதுரம்
टॉर्क पद्धत,முறுக்கு முறை
समान त्रिकोण पद्धत,ஒத்த முக்கோண முறை
उतार उतरण्याची पद्धत,சாய்வு இறங்கும் முறை
संकलन पद्धत,தொகுத்தல் முறை
अनिर्धारित गुणांक पद्धत,தீர்மானிக்கப்படாத குணக முறை
अंतराची लोकसंख्या,தூர மக்கள் தொகை
मेट्रिक प्रणाली,மெட்ரிக் அமைப்பு
मेट्रिक युनिट,மெட்ரிக் அலகு
सूक्ष्म सिद्धांत,நுண் கோட்பாடு
मधला,நடுத்தர
मध्यक,சராசரி
मध्यवर्ती बिंदू,மைய புள்ளி
मध्यबिंदू सूत्र,நடுப்புள்ளி சூத்திரம்
किमान बहुपदी,குறைந்தபட்ச பல்லுறுப்புக்கோவை
किमान सिद्धांत,குறைந்தபட்ச கோட்பாடு
"किमान, सर्वात कमी, सर्वात कमी","குறைந்தபட்ச, குறைந்த, குறைந்த"
कमी बिंदू,குறைந்த புள்ளி
किमान बहुपदी,குறைந்தது பல்லுறுப்புக்கோவை
किमान फंक्शन,குறைந்தபட்ச செயல்பாடு
लहान चाप,குறுகிய வில்
लहान अक्षर,குறுகிய கடிதம்
सीमाबद्ध उपसंच,கட்டுப்படுத்தப்பட்ட துணைக்குழு
"उणे, कर्ज","கழித்தல், கடன்"
वजा चिन्ह,கழித்தல் அடையாளம்
मिश्रित अंश,கலப்பு பின்னம்
पर्यायी साधन,மாற்று சாதனம்
"मोड, मोड, पद्धत, पद्धत, पद्धत, मोड","முறை, முறை, முறை, முறை, முறை, முறை"
"मापांक, मापांक","மாடுலஸ், மாடுலஸ்"
जटिल संख्येचे मॉड्यूलस,சிக்கலான எண்ணின் மாடுலஸ்
क्षण,கணம்
टॉर्क फंक्शन,முறுக்கு செயல்பாடு
शक्तीचा क्षण,சக்தியின் தருணம்
वारंवारता-वितरण क्षण,அதிர்வெண்-பகிர்வு தருணம்
जडत्वाचा क्षण,சடத்துவ திருப்பு திறன்
गतीचा क्षण,வேகமான தருணம்
आवेग,உந்துவிசை
एक पोस्ट,ஒரு பதவி
एकल एकत्रीकरण,ஒற்றை ஒருங்கிணைப்பு
"एकजिनसीपणा, एकरूपता","ஒருமைப்பாடு, ஒருமைப்பாடு"
मोनोक्युलर,ஒருமுகமான
दिशाहीन चढत्या क्रम,ஒரு திசை ஏறும் வரிசை
सरळ,அப்பட்டமான
दिशाहीन चंद्रकोर जाळी,ஒரே திசையில் பிறை கண்ணி
मोनोटिकली वाढणारा क्रम,ஏகமாக அதிகரிக்கும் வரிசை
एकरूप कार्य,மாறாத செயல்பாடு
मॉन्टे-कार्लो गणना,மான்டே-கார்லோ கணக்கீடு
माँटे-कार्लो पद्धत,மான்டே-கார்லோ முறை
मोरा (क्रीडा),மோரா (விளையாட்டு)
मृत्यूची आकडेवारी,இறப்பு புள்ளிவிவரங்கள்
बहुधा,பெரும்பாலும்
गती,இயக்கம்
हालचाल क्षुद्र,நகரும் சராசரி
एम-लोकसंख्या,எம்-மக்கள் தொகை
इंटिग्रलची एम-चाचणी,ஒருங்கிணைப்பின் எம்-சோதனை
अनेक निर्णय समस्या,பல முடிவு-சிக்கல்
बहुपदी सामान्य वितरण,பல்லுறுப்புக்கோவை இயல்பான பரவல்
बहुपदी यादृच्छिक चल,பல்லுறுப்புக்கோவை சீரற்ற மாறி
मल्टिप्लेक्स वाहतुकीची समस्या,மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை
बहुपदी,பல்லுறுப்புக்கோவை
बहुपदी वितरण,பல்லுறுப்புக்கோவை பரவல்
"एकाधिक, एकाधिक, एकाधिक, अनेक (v.), एकाधिक, अपवर्तक (n.)","பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)"
एकाधिक निवड समस्या,பல தேர்வு பிரச்சனை
संघराज्य प्रांत,கூட்டமைப்பு மாகாணங்கள்
एकाधिक सहसंबंध,பல தொடர்பு
एकाधिक वारंवारता सारणी,பல அதிர்வெண் அட்டவணை
एकाधिक अविभाज्य,பல ஒருங்கிணைந்த
एकाधिक एकत्रीकरण,பல ஒருங்கிணைப்பு
एकाधिक प्रतिगमन,பல பின்னடைவு
एकाधिक प्रतिगमन विश्लेषण,பல பின்னடைவு பகுப்பாய்வு
एकाधिक प्रतिगमन गुणांक,பல பின்னடைவு குணகம்
एकाधिक प्रतिगमन समीकरण,பல பின்னடைவு சமன்பாடு
मल्टी रूट,பல வேர்
गुणाकार,பெருக்கல்
(निर्धारकाचा) स्तंभीय गुणाकार,(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்
(निर्धारकाचा) रेखीय गुणाकार,(தீர்மானியின்) நேரியல் பெருக்கல்
गुणाकार घटक,பெருக்கல் காரணி
गुणाकार कार्य,பெருக்கல் செயல்பாடு
गुणात्मक गट,தரமான குழு
गुणाकार व्यस्त,பெருக்கல் தலைகீழ்
अनेकत्व,பன்மை
अनेकत्व,பன்மை
शून्याची गुणाकार,பூஜ்ஜியங்களின் பெருக்கம்
गुणक,பெருக்கி
"गुणाकार, गुणाकार","பெருக்கு, பெருக்கு"
एकाधिक वितरण,பல விநியோகம்
बहुविध सामान्य वितरण,பல சாதாரண விநியோகம்
बहुविध लोकसंख्या,பலதரப்பட்ட மக்கள் தொகை
"परस्पर, परस्पर","பரஸ்பர, பரஸ்பர"
nabla,நப்லா
नेपिरिया,நாபிரியா
"napier logarithm, napier logarithm","நேப்பியர் மடக்கை, நேப்பியர் மடக்கை"
"नैसर्गिक लॉगरिथम, नैसर्गिक लॉगरिदम","இயற்கை மடக்கை, இயற்கை மடக்கை"
"धन पूर्णांक, धन पूर्णांक","நேர் முழு எண், நேர் முழு எண்"
नॉटिकल मैल,கடல் மைல்
n-vim,n-vim
n-vim वेक्टर-स्पेस,n-vim திசையன்-வெளி
आवश्यक आणि पुरेसे निर्बंध,தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்
आवश्यक निर्बंध,தேவையான கட்டுப்பாடுகள்
मनाई,தடை
"नकारात्मक, नकारात्मक, नकारात्मक","எதிர்மறை, எதிர்மறை, எதிர்மறை"
क्रेडिट वक्रता,கடன் வளைவு
नकारात्मक निश्चित एकरूपता,எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு
ऋण निश्चित मॅट्रिक्स,எதிர்மறை நிலையான அணி
नकारात्मक अर्धनिश्चित एकसंध,எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு
"शेजार, जवळीक","அக்கம், அருகாமை"
"मल्टिपल सॅम्पलिंग, इन्क्लुसिव्ह सॅम्पलिंग","பல மாதிரிகள், உள்ளடக்கிய மாதிரி"
निव्वळ जन्मदर,நிகர பிறப்பு விகிதம்
newtany यांत्रिकी,நியூட்டனி இயக்கவியல்
न्यूटनचे विभाजित फरक सूत्र,நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்
न्यूटनचे गतीचे नियम,நியூட்டனின் இயக்க விதிகள்
नाव असाइनमेंट,பெயர் ஒதுக்கீடு
Neiman-Pearson-तत्त्व,நெய்மன்-பியர்சன்-கொள்கை
शून्य संभाव्य घटक,பூஜ்ஜிய சாத்தியமான உறுப்பு
शून्य संभाव्य मॅट्रिक्स,பூஜ்ஜிய சாத்தியமான அணி
"नोड, नोड, पान, निब, फिल्टर","முனை, முனை, இலை, நுனி, வடிகட்டி"
अॅन-अबेली गट,அன்-அபேலி குழு
सापेक्षतावादी अभिसरण,சார்பியல் ஒருங்கிணைப்பு
अतींद्रिय,ஆழ்நிலை
दूषित,ஊழலற்ற
अभ्रष्ट आधार सुसंगत उपाय,சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு
अघान,அகன்
दाट एकूण,அடர்த்தியான மொத்த
गुणांची अगणित अनंतता,புள்ளிகளின் எண்ணற்ற முடிவிலி
अगणित संच,கணக்கிட முடியாத தொகுப்பு
अतुलनीय,ஒப்பிட முடியாத
नॉन-सबसेट,அல்லாத துணைக்குழு
युक्लिडियन भूमिती,யூக்ளிடியன் வடிவியல்
"विषम, विषम","விகிதாசாரமற்ற, விகிதாசாரமற்ற"
न छेदणारे,குறுக்கிடாத
नॉन-रेखीय बीजगणितीय समीकरणे,நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்
नॉन-रेखीय विभेदक समीकरण,நேரியல் அல்லாத வேறுபாடு சமன்பாடு
नॉन-रेखीय समीकरण,நேரியல் அல்லாத சமன்பாடு
नॉन-लिनियर प्रोग्रामिंग,நேரியல் அல்லாத நிரலாக்கம்
नॉन-रेखीय प्रतिगमन,நேரியல் அல்லாத பின்னடைவு
नॉन-रेखीय संबंध,நேரியல் அல்லாத உறவு
गैर ऋण पूर्णांक नॉन ऋण पूर्णांक,எதிர்மறை முழு எண் அல்லாத எதிர்மறை முழு எண்
गैर-नकारात्मक चल,எதிர்மறை அல்லாத மாறி
नॉन-पॅरामीट्रिक चाचणी,அளவுரு அல்லாத சோதனை
गैर-संभाव्य दृष्टीकोन,நிகழ்தகவு இல்லாத அணுகுமுறை
व्यस्त मॅट्रिक्स,தலைகீழ் அணி
असममित मॅट्रिक्स,சமச்சீரற்ற அணி
नगण्य,முக்கியமற்ற
शून्य निर्धारक,பூஜ்ஜியமற்ற தீர்மானிப்பான்
रिक्त,காலியாக
नॉन-सबसेट,அல்லாத துணைக்குழு
शून्य निर्धारक,பூஜ்ஜியமற்ற தீர்மானிப்பான்
किंवा पूरक दरवाजे,அல்லது நிரப்பு வாயில்கள்
"सामान्य, नैसर्गिक, मानक, सामान्य, सामान्य, सामान्य, सामान्य","சாதாரண, இயற்கை, நிலையான, சாதாரண, சாதாரண, சாதாரண, சாதாரண"
सामान्य प्रवेग,சாதாரண முடுக்கம்
सामान्य कोन,சாதாரண கோணம்
सामान्य वक्र,சாதாரண வளைவு
सामान्य घनता कार्य,சாதாரண அடர்த்தி செயல்பாடு
सामान्य वितरण,சாதாரண விநியோகம்
सामान्य वितरण कार्य,சாதாரண விநியோக செயல்பாடு
मॅट्रिक्सचे सामान्य स्वरूप,மேட்ரிக்ஸின் இயல்பான வடிவம்
सामान्य वारंवारता,சாதாரண அதிர்வெண்
सामान्यीकृत वक्र,இயல்பாக்கப்பட்ட வளைவு
सामान्यीकृत फ्लोटिंग पॉइंट क्रमांक,இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்
सामान्यीकरण करणारा,இயல்பாக்குபவர்
सामान्य मॅट्रिक्स,சாதாரண அணி
सामान्य संभाव्यता वक्र,சாதாரண நிகழ்தகவு வளைவு
सामान्य संभाव्यता वितरण,சாதாரண நிகழ்தகவு விநியோகம்
"सामान्य उपसमूह, विशिष्ट उपसमूह","சாதாரண துணைக்குழு, குறிப்பிட்ட துணைக்குழு"
प्रमाणित रेखीय जागा,தரப்படுத்தப்பட்ட நேரியல் இடம்
वेक्टर मानक,திசையன் தரநிலை
"गेट नाही, गेट नाही","வாயில் அல்ல, வாயில் அல்ல"
निशाचर दाट एकूण,இரவுநேர அடர்த்தியான மொத்த
शून्य गृहीतक,பூஜ்ய கருதுகோள்
शून्य मॅट्रिक्स,பூஜ்ஜிய அணி
रिकामा संच,வெற்று தொகுப்பு
शून्य सदिश,பூஜ்ஜிய திசையன்
संख्या,எண்
संख्या अक्ष,எண் அச்சு
संख्या प्रणाली,எண் அமைப்பு
"अंक (संख्या), संख्यात्मक (V.)","எண் (எண்), எண் (வி.)"
"संख्या करण्यासाठी, संख्या करण्यासाठी","எண், எண்"
भाग,பகுதி
संख्यात्मक गुणांक,எண் குணகம்
संख्यात्मक गणना,எண் கணக்கீடு
संख्यात्मक भिन्नता,எண் வேறுபாடு
संख्यात्मक पद्धत,எண் முறை
"n-वेक्टर, n-वेक्टर","n-வெக்டார், n-வெக்டார்"
n-वेक्टर जागा,n-வெக்டார் இடம்
"वस्तू, शरीर, वस्तू","பொருள், உடல், பொருள்"
वस्तुनिष्ठ कार्य,புறநிலை செயல்பாடு
"तिरकस, तिरकस","சாய்ந்த, சாய்ந்த"
तिरकस लक्षण,சாய்ந்த அறிகுறி
तिरकस अक्ष,சாய்ந்த அச்சு
"क्रॉस सेक्शन, क्रॉस सेक्शन","குறுக்கு வெட்டு, குறுக்கு வெட்டு"
निरीक्षण,கவனிப்பு
निरीक्षण वारंवारता,கவனிக்கப்பட்ட அதிர்வெண்
विशाल कोन,மழுங்கிய கோணம்
अष्टकोनी,எண்கோணம்
अष्टकोनी,எண்கோணம்
ऑक्टल प्रणाली,எண்ம அமைப்பு
ऑक्टंट,எண்கோணம்
विषम,ஒற்றைப்படை
असममित वक्र,சமச்சீரற்ற வளைவு
विषम संख्या,ஒற்றைப்படை எண்
विचित्र क्रमपरिवर्तन,ஒற்றைப்படை வரிசைமாற்றம்
विषम बहुपदी,ஒற்றைப்படை பல்லுறுப்புக்கோவை
"ogive, तोरण","ogive, பைலான்"
एकांत असोसिएशन,தனி சங்கம்
एक-एक कार्य,ஒரு செயல்பாடு
एकच नकाशा,ஒற்றை வரைபடம்
एकतर्फी वर्गीकरण,ஒரு வழி வகைப்பாடு
ओव्हरलॅप नकाशा,ஒன்றுடன் ஒன்று வரைபடம்
"उघडा, उघडा (v.)","திறந்த, திறந்த (v.)"
खुले क्षेत्र,திறந்த கோளம்
खुले अंतराल,திறந்த இடைவெளி
सेमीलाइन उघडा,திறந்த அரைக்கோடு
खुला संच,திறந்த தொகுப்பு
कार्यरत,செயல்படும்
ऑपरेशन विज्ञान,செயல்பாட்டு அறிவியல்
ऑपरेशन विज्ञान,செயல்பாட்டு அறிவியல்
"ऑपरेटर, ऑपरेटर, ऑपरेटर","இயக்குபவர், இயக்குபவர், இயக்குபவர்"
विरुद्ध कोन,எதிர் கோணம்
विरुद्ध घटना,எதிர் நிகழ்வு
इष्टतम बेस सुसंगत समाधान,உகந்த அடிப்படை நிலையான தீர்வு
इष्टतम स्थिती,உகந்த நிலை
इष्टतम आउटपुट आकार,உகந்த வெளியீட்டு அளவு
इष्टतम मूल्य,உகந்த மதிப்பு
"इष्टतम, इष्टतम","உகந்த, உகந்த"
वर्ग,வர்க்கம்
"ऑर्डर, ऑर्डर, पॉवर, रेडिक्स, ग्रुप नंबर","ஒழுங்கு, ஒழுங்கு, சக்தி, ரேடிக்ஸ், குழு எண்"
ऑर्डर केलेली जोडी,ஆர்டர் செய்யப்பட்ட ஜோடி
"वर्गीकृत संच, वर्गीकृत संच","வரிசைப்படுத்தப்பட்ட தொகுப்பு, வரிசைப்படுத்தப்பட்ட தொகுப்பு"
"वर्गीकरण, वर्गीकरण","வரிசைப்படுத்துதல், வரிசைப்படுத்துதல்"
"निर्धारकाचा आदेश, निर्धारकाचा आदेश","தீர்மானிப்பவரின் வரிசை, தீர்மானிப்பவரின் வரிசை"
गट ग्रेड,குழு தரம்
मॅट्रिक्सचा क्रम,அணி வரிசை
घटकांचा समूह,உறுப்புகளின் குழு
विभेदक समीकरणाचा क्रम,வேறுபட்ட சமன்பாட்டின் வரிசை
ऑपरेशन क्रम,செயல்பாட்டு வரிசை
शून्य क्रम,பூஜ்ஜிய வரிசை
क्रमवाचक क्रमांक,வரிசை எண்கள்
साधे विभेदक समीकरण,எளிய வேறுபாடு சமன்பாடு
ग्रेड,தரம்
अनुकूलता,தழுவல்
अभिमुखता,நோக்குநிலை
पृष्ठ अभिमुखता,பக்க நோக்குநிலை
"मूळ, मूळ, मूळ","தோற்றம், தோற்றம், தோற்றம்"
मूळ बिंदू,தோற்றப் புள்ளி
कोकरू केंद्र,ஆட்டுக்குட்டி மையம்
"अनुलंब टोकदार, लंब","செங்குத்து கோணம், செங்குத்தாக"
ऑर्थोगोनल अक्ष,ஆர்த்தோகனல் அச்சு
लॅम्बिक कुटुंब,ஆட்டுக்குட்டி குடும்பம்
"लुंबिक ग्रुप, लुंबिक ग्रुप","லும்பிக் குழு, லும்பிக் குழு"
ऑर्थोगोनॅलिटी स्थिती,ஆர்த்தோகனாலிட்டி நிலை
एकत्रीकरण,அணிதிரட்டல்
ऑर्थोगोनल मॅट्रिक्स,orthogonal matrix
"ऑर्थोनॉर्मल, सामान्य ऑर्थोनॉर्मल","orthonormal, சாதாரண orthonormal"
सामान्य उभ्या पाया,சாதாரண செங்குத்து அடிப்படை
दोलन,அலைவு
कार्याचे दोलन,செயல்பாட்டின் அலைவு
दोलन कार्य,ஊசலாட்ட செயல்பாடு
अस्लेशी,அஸ்லேஷி
बाह्य उत्पादन,வெளிப்புற தயாரிப்பு
"आउटपुट, आउटपुट, आउटपुट, बहिर्वाह","வெளியீடு, வெளியீடு, வெளியீடு, வெளியேற்றம்"
अतिनिर्धारित अस्तित्व,மிகைப்படுத்தப்பட்ட நிறுவனம்
जोडलेली तुलना,ஜோடி ஒப்பீடு
जोडलेले disjointed,இணைபிரியாத
स्वतंत्र जोडपे,ஜோடி சுதந்திரமான
समांतर शक्ती,இணை விசை
समांतरभुज चौकोन,இணைகரம்
बल समांतरभुज चौकोन,சக்தி இணையான வரைபடம்
वेग समांतरभुज चौकोन,வேகம் இணையான வரைபடம்
समांतरभुज चौकोन,இணைகரம்
"पॅरामीटर्स, इंटरसेक्शनल रेशो, पॅरामीटर्स","அளவுரு, குறுக்குவெட்டு விகிதம், அளவுரு"
नॉन-स्टँडर्ड,தரமற்ற
वितरण पॅरामीटर,விநியோக அளவுரு
पॅरामीटर,அளவுரு
पॅरामीटर समन्वय,அளவுரு ஒருங்கிணைப்புகள்
पॅरामेट्रिक वक्र,அளவுரு வளைவு
पॅरामेट्रिक समीकरण,அளவுரு சமன்பாடு
पॅरामेट्रिक लिनियर प्रोग्रामिंग,பாராமெட்ரிக் லீனியர் புரோகிராமிங்
पॅरामीटर पद्धत,அளவுரு முறை
पॅरामेट्रिक उद्दिष्ट कार्य,அளவுரு புறநிலை செயல்பாடு
पॅरामीटर प्रोग्रामिंग,அளவுரு நிரலாக்கம்
पॅरामीटर प्रतिनिधित्व,அளவுரு பிரதிநிதித்துவம்
पॅरामीटरायझेशन,அளவுருவாக்கம்
"कंस, बंधनकारक","அடைப்புக்குறி, பிணைப்பு"
कंस,அடைப்புக்குறி
पालक लोकसंख्या,பெற்றோர் மக்கள் தொகை
pareto-वक्र,pareto-வளைவு
समता तपासणी,சமநிலை சரிபார்ப்பு
आंशिक संकरीकरण,பகுதி கலப்பு
आंशिक सहसंबंध,பகுதி தொடர்பு
आंशिक डेरिव्हेटिव्ह्ज,பகுதி வழித்தோன்றல்கள்
आंशिक विभेदक समीकरण,பகுதி வேறுபாடு சமன்பாடு
आंशिक भिन्नता,பகுதி வேறுபாடு
अपूर्णांक अपूर्णांक,பகுதி பின்னம்
आंशिक एकीकरण,பகுதி ஒருங்கிணைப்பு
अंशतः क्रमवारी लावलेली,பகுதி வரிசைப்படுத்தப்பட்டது
अर्धवट ऑर्डर केलेला सेट,பகுதி வரிசைப்படுத்தப்பட்ட தொகுப்பு
आंशिक ऑर्डर,பகுதி ஒழுங்கு
आंशिक प्रतिगमन गुणांक,பகுதி பின்னடைவு குணகம்
आंशिक बेरीज,பகுதி தொகை
कण,துகள்
विशिष्ट परिस्थिती,குறிப்பிட்ட சூழ்நிலை
विशेष अविभाज्य,சிறப்பு ஒருங்கிணைப்பு
विशेष नांगर,சிறப்பு கலப்பை
"विभागणी, वितरण","பிரிவு, விநியோகம்"
मॅट्रिक्सचे विभाजन,மெட்ரிக்குகளின் பிரிவு
विभागीय मूल्य,துறை மதிப்பு
पास्कल त्रिकोण,பாஸ்கல் முக்கோணம்
"आकृती, प्रति मूल्य, प्रति फॉर्म, नमुना","படம், ஒரு மதிப்பு, படிவம், முறை"
काउंटर फंक्शन,எதிர் செயல்பாடு
कॉपी समस्या,நகல் பிரச்சனை
पेलोड वेग,சுமை வேகம்
पेमेंट फंक्शन,கட்டணம் செயல்பாடு
पेमेंट मॅट्रिक्स,கட்டண அணி
p-बेस,p-அடிப்படை
p-वर्ण,p-எழுத்து
पियानो-वक्र,பியானோ-வளைவு
पियानो जोडणी,பியானோ குழுமம்
टर्म समीकरण,கால சமன்பாடு
टक्के,சதவீதம்
टक्केवारी,சதவிதம்
टक्केवारी त्रुटी,சதவீத பிழை
टक्केवारी वारंवारता,சதவீத அதிர்வெண்
टक्केवारी वाढ,சதவீதம் அதிகரிப்பு
अचूकता टक्केवारी,துல்லியம் சதவீதம்
टक्के घसारा,சதவீத தேய்மானம்
टक्केवारी,சதவீதம்
परिपूर्ण घन,சரியான கன சதுரம்
आदर्श वायू,சிறந்த வாயு
परिपूर्ण संख्या,சரியான எண்
परिपूर्ण संच,சரியான தொகுப்பு
परिपूर्ण चौरस,சரியான சதுரம்
परिपूर्ण चौरस अभिव्यक्ती,சரியான சதுர வெளிப்பாடு
परिमिती,சுற்றளவு
"नियतकालिकता, नियतकालिकता, नियतकालिकता, नियतकालिक निर्देशांक (त्रिकोणमिति), कालावधी, कालावधी","காலம், காலம், கால இடைவெளி, கால அட்டவணை (முக்கோணவியல்), காலம், காலம்"
नियतकालिक वक्र,கால வளைவு
आवर्ती व्यत्यय,மீண்டும் மீண்டும் தொந்தரவுகள்
नियतकालिक कार्य,கால செயல்பாடு
आवर्ती गती,தொடர் இயக்கம்
रोटेशन कालावधी,சுழற்சி காலம்
रोटेशन कालावधी,சுழற்சி காலம்
वारंवारता वक्र,அதிர்வெண் வளைவு
"परिधीय, परिधीय, परिधीय","புற, புற, புற"
"अनुज्ञेय, अनुज्ञेय","அனுமதிக்கப்பட்ட, அனுமதிக்கப்பட்ட"
