Malayalam,Bengali
ഇന്റർനെറ്റ്,ইন্টারনেট
ഇന്റർനെറ്റ് എഞ്ചിനീയറിംഗ് വർക്കിംഗ് ഗ്രൂപ്പ് (IETF),ইন্টারনেট ইঞ্জিনিয়ারিং ওয়ার্কিং গ্রুপ (IETF)
ഇന്റർനെറ്റ് എക്സ്പ്ലോറർ,ইন্টারনেট এক্সপ্লোরার
ഇന്റർനെറ്റ് പര്യവേക്ഷണം,ইন্টারনেট অনুসন্ধান
ഇന്റർനെറ്റ് പ്രതിമാസ റിപ്പോർട്ട്,ইন্টারনেট মাসিক রিপোর্ট
ഇന്റർനെറ്റ് പാക്കറ്റ് എക്സ്ചേഞ്ച്,ইন্টারনেট প্যাকেট বিনিময়
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (IP),ইন্টারনেট প্রোটোকল (আইপি)
"1.ഇന്റർനെറ്റ് മാനുവൽ, 2.ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ","1.ইন্টারনেট ম্যানুয়াল, 2.ইন্টারনেট প্রোটোকল"
ഇന്റർനെറ്റ് ബ്രോഡ്കാസ്റ്റ് ഡയലോഗ് (IRC),ইন্টারনেট ব্রডকাস্ট ডায়ালগ (IRC)
ഇന്റർനെറ്റ് സേവന ദാതാവ്,ইন্টারনেট সেবা প্রদানকারী
ഇന്റർനെറ്റ് സേവന പട്ടിക,ইন্টারনেট পরিষেবা তালিকা
ഇന്റർനെറ്റ് സൊസൈറ്റി,ইন্টারনেট সমাজ
"1. ഇന്റർനെറ്റ് ഉപകരണം, 2. ഉപകരണം","1. ইন্টারনেট ডিভাইস, 2. ডিভাইস"
ഇന്റർനെറ്റ് പ്രവർത്തനം,ইন্টারনেট অপারেশন
ഇന്റർനെറ്റ് പ്രവർത്തനം,ইন্টারনেট অপারেশন
ഇന്റർപോളേഷൻ,ইন্টারপোলেশন
വ്യാഖ്യാനം,ব্যাখ্যা
"1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ","1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী"
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,আন্তঃপ্রক্রিয়া যোগাযোগ
അന്തരായക്,অন্তরায়ক
തടസ്സപ്പെടുത്തുന്ന ഹാൻഡ്ലർ,বাধা হ্যান্ডলার
തടസ്സപ്പെടുത്തുക കവർ,বাধা কভার
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,বাধা সংকেত
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,বাধা ভেক্টর
തടസ്സപ്പെടുത്തുക,বাধা
കവല,ছেদ
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്","1.ইন্টারনেট, 2.ইন্টারনেট"
മാറ്റമില്ലാത്തത്,অপরিবর্তনীয়
ഇൻവെന്ററി പ്രധാന ഫയൽ,ইনভেন্টরি প্রধান ফাইল
വിപരീത മൾട്ടിപ്ലക്സർ,বিপরীত মাল্টিপ্লেক্সার
വിപരീത സ്കാനിംഗ്,বিপরীত স্ক্যানিং
റിവേഴ്സ് ഫയൽ,বিপরীত ফাইল
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,বিপরীত তালিকা ফাইল
വിപരീത പേജ് പട്ടിക,বিপরীত পাতা টেবিল
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം","1. বিনিময়কারী, 2. প্রতীক"
ഇന്റർനെറ്റ് പ്രവർത്തനം,ইন্টারনেট অপারেশন
ഇന്റർപോളേഷൻ,ইন্টারপোলেশন
വ്യാഖ്യാനം,ব্যাখ্যা
"1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ","1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী"
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,আন্তঃপ্রক্রিয়া যোগাযোগ
അന്തരായക്,অন্তরায়ক
തടസ്സം കൈകാര്യം ചെയ്യുന്നയാൾ,বাধা হ্যান্ডলার
തടസ്സപ്പെടുത്തൽ കവർ,বাধা কভার
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,বাধা সংকেত
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,বাধা ভেক্টর
തടസ്സപ്പെടുത്തുക,বাধা
കവല,ছেদ
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്","1.ইন্টারনেট, 2.ইন্টারনেট"
മാറ്റമില്ലാത്തത്,অপরিবর্তনীয়
ഇൻവെന്ററി പ്രധാന ഫയൽ,ইনভেন্টরি প্রধান ফাইল
വിപരീത മൾട്ടിപ്ലക്‌സർ,বিপরীত মাল্টিপ্লেক্সার
വിപരീത സ്കാനിംഗ്,বিপরীত স্ক্যানিং
റിവേഴ്സ് ഫയൽ,বিপরীত ফাইল
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,বিপরীত তালিকা ফাইল
വിപരീത പേജ് പട്ടിക,বিপরীত পাতা টেবিল
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം","1. বিনিময়কারী, 2. প্রতীক"
ടാസ്ക് മാനേജ്മെന്റ്,কার্য ব্যবস্থাপনা
ആക്ഷൻ ഓറിയന്റഡ് ഭാഷ,কর্মমুখী ভাষা
ചുമതല മുൻഗണന,কাজের অগ্রাধিকার
ജോലി ഷെഡ്യൂളിംഗ്,কাজের সময়সূচী
ചുമതല ക്രമപ്പെടുത്തൽ,টাস্ক সিকোয়েন্সিং
പ്രവർത്തന സമയം,কাজের সময়সূচী
ഉൾപ്പെടുത്തൽ,সন্নিবেশ
ജോയിന്റ് ഫോട്ടോഗ്രാഫി ഗ്രൂപ്പ് (JPG),জয়েন্ট ফটোগ্রাফি গ্রুপ (JPG)
മാസിക,পত্রিকা
സന്തോഷം വടി,আনন্দ লাঠি
"1. വിലയിരുത്തൽ, 2. തീരുമാനം","1.মূল্যায়ন, 2.সিদ্ধান্ত"
ചാടുക,লাফ
ജമ്പ് നിർദ്ദേശം,লাফের নির্দেশ
ജമ്പർ,জাম্পার
"1. സംഗമം, 2. ഉടമ്പടി, 3. സംയുക്തം","1. সঙ্গম, 2. সন্ধি, 3. যৌথ"
ചവറ്റുകുട്ട,আবর্জনা
ന്യായീകരണം,ন্যায্যতা
കിലോ ബൈറ്റ്,কিলো বাইট
കർണോഫ് മാപ്പ്,কার্নফ মানচিত্র
karnoff ചിത്രം,কার্নফ ছবি
കെബി (കിലോഗ്രാം ബൈറ്റ്),KB (কিলোগ্রাম বাইট)
"1. അഷ്ടി, 2. കേർണലുകൾ, 3. കേണൽ","1. অষ্টী, 2. কার্নেল, 3. কর্নেল"
എട്ട് മോഡ്,আট মোড
അക്ലിമൈസേഷൻ,acclimatization
താക്കോൽ,চাবি
കീബോർഡ്,কীবোর্ড
"1.കീ ബൗൺസ്, 2.കീ റിജക്റ്റ്","1.কী বাউন্স, 2.কী প্রত্যাখ্যান"
കീ ക്ലിക്ക്,কী ক্লিক করুন
കീ കംപ്രഷൻ,কী কম্প্রেশন
"1.കീ ഡിസ്ക്, 2.കീ ഡിസ്ക്","1.কী ডিস্ক, 2.কী ডিস্ক"
കീ എൻകോഡിംഗ്,কী এনকোডিং
പ്രധാന പ്രദേശം,প্রধান এলাকা
"1.കീ ഫയൽ, 2.കീ ഫയൽ","1.কী ফাইল, 2.কী ফাইল"
പ്രധാന ഘടന,প্রধান কাঠামো
പ്രധാന മാനേജ്മെന്റ്,প্রকৃত ব্যবস্থাপনা
കീ പാഡ്,কী প্যাড
കീ പാഡ്,কী প্যাড
പ്രധാന വാക്യം,মূল বাক্যাংশ
കീ പൾസ്,কী পালস
കീ പഞ്ചർ,কী খোঁচা
കീ തരം,কী সাজানোর
"1.കീ സ്ട്രോക്ക്, 2.കീ സ്ട്രോക്ക്, 3.കീ പ്രഷർ","1.কী স্ট্রোক, 2.কী স্ট্রোক, 3.কী চাপ"
വിലാസ കൈമാറ്റ കീ,ঠিকানা স্থানান্তর কী
"1. ഡിസ്ക് കീ, 2. ഡിസ്ക് കീ","1. ডিস্ক কী, 2. ডিস্ক কী"
ഫ്ലോപ്പി കീ,ফ্লপি কী
ടേപ്പ് കീ,টেপ কী
പ്രധാന പദം,নির্দেশক শব্দ
"1.ചവിട്ടുക, 2.തമ്പ്","1. লাথি, 2. থাম্প"
കുടിൽ,কুটির
കിലോ ബിറ്റ്,কিলো বিট
കെട്ട്,গিঁট
അറിവ് അടിസ്ഥാനമാക്കിയുള്ള വിവര സേവനങ്ങൾ,জ্ঞান ভিত্তিক তথ্য সেবা
വിജ്ഞാന അന്വേഷണം,জ্ঞান অনুসন্ধান
വിജ്ഞാന തിരയൽ ഡാറ്റാബേസ്,জ্ঞান অনুসন্ধান ডাটাবেস
വിജ്ഞാന എഞ്ചിനീയറിംഗ്,জ্ঞান প্রকৌশল
വിജ്ഞാന മാനേജ്മെന്റ്,জ্ঞান ব্যবস্থাপনা
വിജ്ഞാന പ്രവർത്തകൻ,জ্ঞান কর্মী
ലാൻ അഡാപ്റ്റർ,ল্যান অ্যাডাপ্টার
"1.ലാൻ സെർവർ, 2.ലാൻ സെർവർ","1.LAN সার্ভার, 2.LAN সার্ভার"
LAN ജോലിസ്ഥലം,LAN কর্মক্ষেত্র
തിരശ്ചീന ചിത്രം,অনুভূমিক ছবি
"1.തിരശ്ചീന ചിത്രം, 2.ലാൻഡ്സ്കേപ്പ്","1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ"
ഭാഷ,ভাষা
ഭാഷാ പരിശീലകൻ,ভাষা প্রশিক্ষক
ഭാഷാ പ്രോസസ്സർ,ভাষা প্রসেসর
"1.ഭാഷാ കൈമാറ്റം, 2.ഭാഷാ വിവർത്തകൻ","1.Language Transferr, 2.Language Translator"
ലാപ്ടോപ്പ്,ল্যাপটপ
സമഗ്ര സംയോജനം (LSI),ব্যাপক ইন্টিগ্রেশন (LSI)
മാസ് ഇന്റഗ്രേഷൻ (LSI),গণ ইন্টিগ্রেশন (LSI)
ലേസർ,লেজার
ലേസർ പ്രിന്റർ,লেজার প্রিন্টার
അവസാന ഇൻപുട്ട് ആദ്യ ലക്കം (LIFO),লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO)
പാളി,স্তর
"ബ്ലൂപ്രിന്റ്, ലേഔട്ട്","ব্লুপ্রিন্ট, বিন্যাস"
"1. ഇലകൾ, 2. ഇലകൾ, 3. കത്ത്","1. পাতা, 2. পাতা, 3. চিঠি"
ഇല നോഡ്,পাতার নোড
ഇലപ്പുള്ളി,পাতার দাগ
പാട്ടത്തിന്,ইজারা
"1.ലീസ് ചാനൽ, 2.ലീസ് സിസ്റ്റം","1.লিজ চ্যানেল, 2.লিজ সিস্টেম"
"1.ലൈൻ,2.ലീഷ് ലൈൻ","1. লাইন, 2. লেশ লাইন"
ഏറ്റവും കുറഞ്ഞ അർത്ഥവത്തായ ബിറ്റ് ഷെൽ.എസ്ബി),ন্যূনতম অর্থপূর্ণ বিট shell.sb)
ഏറ്റവും കുറഞ്ഞ സ്കോർ,অন্তত উল্লেখযোগ্য স্কোর
"1. ഇൻഹെറിറ്റഡ് സിസ്റ്റം, 2. ഇൻഹെറിറ്റൻസ് സിസ്റ്റം","1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম"
"1. ലെമ, 2. സിദ്ധാന്തം","1. লেমা, 2. উপপাদ্য"
അക്ഷരങ്ങളുടെ ഗുണനിലവാരം (LQ),চিঠির গুণমান (LQ)
പദാനുപദം,শব্দার্থে
നിഘണ്ടുഗ്രാഫി,অভিধান
"1.ആർക്കൈവ്,2.ലൈബ്രറി","1.আর্কাইভ, 2.লাইব্রেরি"
"1.ലൈബ്രറി പ്രോഗ്രാം, 2.ആർക്കൈവ് പ്രോഗ്രാമിംഗ്","1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং"
ലൈബ്രറി ഡയറക്ടറി,লাইব্রেরি ডিরেক্টরি
"1. ലൈസൻസ് കരാർ, 2. ലൈസൻസ് കരാർ","1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি"
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡുകൾ (എൽഇഡി),হালকা নির্গত ডায়োড (এলইডি)
നേരിയ തോക്ക്,হালকা বন্দুক
നേരിയ പേന,হালকা কলম
ലീനിയർ അഡാപ്റ്റർ,রৈখিক অ্যাডাপ্টার
ലൈൻ എഡിറ്റിംഗ്,লাইন সম্পাদনা
"1.ലൈൻ പ്രിന്റർ, 2.ലൈൻ പ്രിന്റർ","1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার"
"1.ലീനിയർ, 2.ലീനിയർ","1.রৈখিক, 2.রৈখিক"
ഓരോ മിനിറ്റിലും വരികൾ (LPM),লাইন প্রতি মিনিট (LPM)
"1. ലിങ്ക്, ലിങ്ക്, 2. ചെയിൻ ,3. ബോണ്ട്","1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন"
ചങ്ങലയിട്ട പട്ടിക,শৃঙ্খলিত তালিকা
ലിനക്സ്,লিনাক্স
"1.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ, 2.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)","1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)"
ലിസ്റ്റ് പ്രോസസ്സിംഗ്,তালিকা প্রক্রিয়াকরণ
"1.അക്ഷരം, 2.അക്ഷരം","1.অক্ষর, 2.আক্ষরিক"
"1. സജീവമായ, 2. ജീവനുള്ള, 3. ഇലക്ട്രിക്കൽ, 4. ചലിക്കുന്ന","1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত"
ലൈവ് കെട്ട്,লাইভ গিঁট
"1.ലോഡ്, 2.ലോഡ്","1.লোড, 2.লোড"
"1.ലോഡ് മൊഡ്യൂൾ, 2.ലോഡ് മോഡുലേറ്റർ","1.লোড মডিউল, 2.লোড মডিউল"
"1. പ്രാദേശികം, 2. പ്രാദേശികം","1.স্থানীয়, 2.স্থানীয়"
പ്രാദേശിക പ്രവേശനം,স্থানীয় অ্যাক্সেস
ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN),লোকাল এরিয়া নেটওয়ার্ক (LAN)
പ്രാദേശിക വ്യക്തത,স্থানীয় স্বচ্ছতা
"1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം","1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়"
പ്രാദേശിക മെമ്മറി,স্থানীয় স্মৃতি
പ്രാദേശിക മോഡ്,স্থানীয় মোড
പ്രാദേശിക വേരിയബിൾ,স্থানীয় পরিবর্তনশীল
"ലൂപ്പ്, ലോക്ക്","লুপ, লক"
ലൂപ്പ് ഫയൽ,লুপ ফাইল
സെഷൻ ആരംഭം,অধিবেশন শুরু
കാലാവധി അവസാനം,মেয়াদ শেষ
രചിക്കുന്നു,রচনা
ലോജിക് അനലൈസർ,যুক্তি বিশ্লেষক
ലോജിക് ബോംബ്,যুক্তি বোমা
ലോജിക് കാർഡ്,লজিক কার্ড
ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്),লজিক চার্ট (ফ্লোচার্ট)
ലോജിക് സർക്യൂട്ട്,লজিক সার্কিট
ലോജിക് ഡിസൈൻ,লজিক ডিজাইন
ലോജിക് ഡയഗ്രം,লজিক ডায়াগ্রাম
ലോജിക്കൽ ഫ്ലോചാർട്ട്,লজিক্যাল ফ্লোচার্ট
ലോജിക് ഫംഗ്ഷൻ,লজিক ফাংশন
ലോജിക് ഗേറ്റ്,লজিক গেট
"1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്","1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং"
ലോജിക് സ്ഥാനചലനം,যুক্তি স্থানচ্যুতি
യുക്തിയുടെ അവസ്ഥ,যুক্তি অবস্থা
ലോജിക് സ്വിച്ച്,লজিক সুইচ
ലോജിക് യൂണിറ്റ്,লজিক ইউনিট
ലോജിക്കൽ,যৌক্তিক
ലോജിക്കൽ സംയോജനം,যৌক্তিক সংযোগ
ലോജിക്കൽ ഡാറ്റ ഘടന,যৌক্তিক তথ্য কাঠামো
ലോജിക്കൽ ഡയഗ്രം,লজিক্যাল ডায়াগ্রাম
ലോജിക്കൽ എക്സ്പ്രഷൻ,যৌক্তিক অভিব্যক্তি
ലോജിക്കൽ ഫ്ലോചാർട്ട്,লজিক্যাল ফ্লোচার্ট
ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ),লজিক্যাল IF (যৌক্তিক যদি)
യുക്തിസഹമായ പ്രവർത്തനം,যুক্তিসঙ্গত অপারেশন
യുക്തിസഹമായ ഓപ്പറേറ്റർ,যুক্তিবাদী অপারেটর
യുക്തിസഹമായ കണക്ഷൻ,যুক্তিসঙ্গত সংযোগ
ലോജിക്കൽ പ്ലാൻ,যৌক্তিক পরিকল্পনা
"1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം","1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র"
ലോജിക്കൽ പാറ്റേൺ,যৌক্তিক প্যাটার্ন
ലോജിക്കൽ മൂല്യം,যৌক্তিক মান
ലോജിക്കൽ വേരിയബിൾ,যৌক্তিক পরিবর্তনশীল
നേടിയ അവലോകനം,অর্জিত ওভারভিউ
പ്രിവ്യൂ സെറ്റ്,পূর্বরূপ সেট
നിരീക്ഷണം,পর্যবেক্ষণ
"1.ലൂപ്പ്, 2.ലൂപ്പ്","1.লুপ, 2.লুপ"
ലൂപ്പ് നിയന്ത്രണം,লুপ নিয়ন্ত্রণ
ലൂപ്പ് സമാരംഭം,লুপ ইনিশিয়ালাইজেশন
ലൂപ്പ് വ്യത്യാസം,লুপ বৈচিত্র
"1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്","1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক"
ലൂപ്പ് സമാരംഭം,লুপ ইনিশিয়ালাইজেশন
ലൂപ്പ്-കാലാവധി,লুপ-এন্ডিং
കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്,পাল্টা লুপ পরীক্ষা
അയഞ്ഞ കപ്പിൾഡ്,ঢিলেঢালাভাবে মিলিত
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,ক্ষতিহীন কম্প্রেশন
ഹസ്സെ കംപ്രഷൻ,হ্যাসে কম্প্রেশন
കുറഞ്ഞ ബൈറ്റ്,কম বাইট
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,নিম্ন স্তরের ভাষা
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,কম পাস ফিল্টার
"1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു","1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ"
"1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)","1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)"
"1. യന്ത്രം, 2. യന്ത്രം","1. মেশিন, 2. মেশিন"
മെഷീൻ വിലാസം,মেশিন ঠিকানা
"1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്","1. মেশিন কোড, 2. মেশিন কোড"
യന്ത്രചക്രം,মেশিন চাকা
യന്ത്രവത്കൃത ഭാഷ,যান্ত্রিক ভাষা
മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ,যান্ত্রিক সফ্টওয়্যার
ഉപകരണ പിശക്,ডিভাইস ত্রুটি
മെഷീൻ നിഷ്ക്രിയ സമയം,মেশিন অলস সময়
യന്ത്രഭാഷ,মেশিন ভাষা
മാനുവൽ,ম্যানুয়াল
യന്ത്രബോധം,মেশিন সেন্স
"1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ","1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ"
യന്ത്ര പഠനം,মেশিন লার্নিং
യന്ത്ര പ്രവർത്തനം,মেশিন অপারেশন
യന്ത്രഭാഷ,মেশিন ভাষা
മെഷീൻ പ്രകടനം,মেশিন কর্মক্ষমতা
മെഷീൻ സിമുലേഷൻ,মেশিন সিমুলেশন
മെഷീൻ ഹൈജാക്കിംഗ് സമയം,মেশিন হাইজ্যাকিং সময়
യന്ത്ര വിവർത്തനം,যন্ত্রানুবাদ
യന്ത്ര വാക്കുകൾ,মেশিন শব্দ
മാക്രോ നിർദ്ദേശം,ম্যাক্রো নির্দেশ
മാക്രോ സ്കെയിൽ,ম্যাক্রো স্কেল
മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം,গণ সমাবেশ কর্মসূচি
മൊത്തത്തിലുള്ള വിളി,স্থূল কল
"1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്","1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড"
മാക്രോ കമാൻഡ്,ম্যাক্রো কমান্ড
മാക്രോ പ്രഖ്യാപനം,ম্যাক্রো ঘোষণা
മാക്രോ നിർവചനം,ম্যাক্রো সংজ্ঞা
മാക്രോ ഫ്ലോ ചാർട്ട്,ম্যাক্রো ফ্লো চার্ট
മാക്രോ ജനറേറ്റർ,ম্যাক্রো জেনারেটর
മാക്രോ നിർദ്ദേശം,ম্যাক্রো নির্দেশ
സ്ഥൂല ഭാഷ,স্থূল ভাষা
മാക്രോ ലൈബ്രറി,ম্যাক্রো লাইব্রেরি
മാക്രോ പാരാമീറ്റർ,ম্যাক্রো প্যারামিটার
മാക്രോ പ്രോസസ്സിംഗ്,ম্যাক্রো প্রক্রিয়াকরণ
"1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ","1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর"
മാക്രോ പ്രോഗ്രാമിംഗ്,ম্যাক্রো প্রোগ্রামিং
ഗ്രോസ് പ്രോട്ടോടൈപ്പ്,স্থূল প্রোটোটাইপ
"1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്","1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং"
മെഗാബൈറ്റ് (MB),মেগাবাইট (MB)
മാന്ത്രിക ചിഹ്നം,জাদু প্রতীক
മാന്ത്രിക സംഖ്യ,জাদু সংখ্যা
കാന്തിക ബബിൾ മെമ്മറി,চৌম্বকীয় বুদ্বুদ মেমরি
കാന്തിക കാർഡ്,চৌম্বক কার্ড
"1.കാന്തിക കോശം, 2.കാന്തിക കോശം","1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল"
കാന്തിക ചിഹ്നം,চৌম্বকীয় প্রতীক
കാന്തിക കോർ സംഭരണം,চৌম্বকীয় কোর স্টোরেজ
"1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്","1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক"
കാന്തിക ഡിസ്ക് വിലാസം,চৌম্বকীয় ডিস্ক ঠিকানা
കാന്തിക ഡിസ്ക് മെമ്മറി,চৌম্বকীয় ডিস্ক মেমরি
കാന്തിക ഡ്രം,চৌম্বক ড্রাম
"1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്","1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং"
കാന്തിക ടോപ്പ്,চৌম্বক শীর্ষ
കാന്തിക മഷി,চৌম্বক কালি
മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR),ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR)
കാന്തിക മാധ്യമം,চৌম্বক মাধ্যম
കാന്തിക വായന,চৌম্বকীয় পড়া
കാന്തിക റെക്കോർഡിംഗ്,চৌম্বকীয় রেকর্ডিং
കാന്തിക സംഭരണം,চৌম্বকীয় স্টোরেজ
കാന്തിക വര,তরিৎ - চৌম্বকীয় ফিতা
കാന്തിക ടേപ്പ്,চৌম্বকীয় টেপ
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,চৌম্বক টেপ কার্তুজ
കാന്തിക ടേപ്പ് ഡ്രൈവ്,চৌম্বকীয় টেপ ড্রাইভ
കാന്തിക ടേപ്പ് മുൻഗാമി,চৌম্বক টেপ অগ্রদূত
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,চৌম্বক টেপ গ্রন্থাগারিক
കാന്തിക ടേപ്പ് ആക്സസ്,চৌম্বকীয় টেপ অ্যাক্সেস
കാന്തിക ടേപ്പ് യൂണിറ്റ്,চৌম্বকীয় টেপ ইউনিট
"1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം","1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম"
കാന്തിക പാത,চৌম্বক পথ
കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം,চৌম্বক অপটিক্যাল স্টোরেজ
"1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ","1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার"
കാന്തിക വികലത,চৌম্বকীয় বিকৃতি
കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്,চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট
"1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്","1. মেইল বক্স, 2. মেইল বক্স"
മെയിൽ ലയനം,মেইল মার্জ
"1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്","1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট"
പ്രധാന ഫ്രെയിം,প্রধান ফ্রেম
"1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം","1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম"
"1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി","1. প্রধান মেমরি, 2. প্রধান মেমরি"
"1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം","1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম"
പ്രധാന സംഭരണം,প্রধান স্টোরেজ
"1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്","1. প্রধান সুইচ, 2. প্রধান সুইচ"
"1.പരിപാലനം, 2.പരിപാലനം","1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ"
മെയിന്റനൻസ് പാനൽ,রক্ষণাবেক্ষণ প্যানেল
അറ്റകുറ്റപ്പണി സമയം,রক্ষণাবেক্ষণ সময়
വലിയ വൃത്തം,বড় বৃত্ত
