Malayalam,Hindi
L വിഭാഗ ഫിൽട്ടർ,L' परिच्छेद फिल्टर
ലജ്ജയും ലീഡും,पष्चता और अग्रता
പ്രധാനം,पष्चगामी धारा
പവർ ഫാക്ടർ ലഹരി,पष्चगामी षक्ति गुणक
മാരകമായ,"स्तरित, पटलित"
വിളക്ക്,"लैम्प, दीप"
ലാപ്ടോപ്പ്,लैपटॉप
ലേസർ ആവൃത്തി,लेसर आवृत्ति
ഒളിഞ്ഞിരിക്കുന്ന പിശക്,गुप्त त्रुटि
ഒളിഞ്ഞിരിക്കുന്ന ചൂട്,गुप्त ऊष्मा
വാപ്തി,अक्षांश
അടുക്ക്,"परत, स्तर"
കെട്ടിടത്തിന്റെ പ്ളാന്,"अभिन्यास, नक्शा, खाका"
ലേ layout ട്ട് പ്ലാൻ,"अभिन्यास योजना, अनुविक्षेप योजना"
ഈയം,"अग्रता, तार, लीड"
പ്രമുഖ ഘട്ടം,"अग्रगामी कला, अग्रगामी फेज"
ചോർച്ച തടയുന്ന,क्षरणरोधी
ചോർച്ച,क्षरण
പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്,पट्टा परिपथ
ലെന്സ്,लेन्स
ലെവൽ സൂചകം,तल सूचक
നേരിയ നിയന്ത്രണം,प्रकाश नियंत्रण
നേരിയ പേന,"प्रकाश पेन, प्रकाश लेखनी"
മിന്നൽ അരംഭം,तडित् निरोधक
രൂക്ഷമായ,सीमक
ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു,"सीमक प्रवर्धक, सीमाकारी प्रवर्धक"
വരി നഷ്ടം,"लाइन क्षय, लाइन हानि"
ലൈൻ ശബ്ദം,लाइन रव
വീക്ഷണരേഖ,–ष्टि-रेखा
ലൈൻ ഘട്ടം,लाइन प्रावस्था
ലൈൻ ട്രാൻസ്മിഷൻ,लाइन संचरण
ലൈൻ അൺലോഡുചെയ്തു,भाररहित लाइन
രേഖീയ ക്വാണ്ടിയർ,रैखिक क्वांटमकारी
രേഖീയത,रैखिकता
ലൈൻ-കോക്സിയൽ,समाक्ष लाइन
ലൈൻ-ഇക്സൈസർ,लाइन समकारी
ലൈൻ-ആവൃത്തി,लाइन आवृत्ति
ലൈൻ-ഇംപെഡൻസ്,लाइन प्रतिबाधा
ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം,चतुर्थांश तरंगदैर्घ्य लाइन
ബന്ധം,"कड़ी, शृंखला, लिंक"
ലിങ്കറുകാരന്,संयोजक शृंखलक
ലിപ്-മൈക്രോഫോൺ,ओष्ठ माइक्रोफोन
തത്സമയ സംപ്രേക്ഷണം,सजीव प्रसारण
തത്സമയ സർക്യൂട്ട്,सक्रिय परिपथ
തത്സമയ പരിപാടി,जीवंत कार्यक्रम
ഭാരം,भार
ഭാരം താങ്ങാനുള്ള കഴിവ്,भार धारिता
ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക,भार वहन क्षमता
സ്വഭാവം ലോഡുചെയ്യുക,लोड अभिलक्षण
ഇംബത ലോഡുചെയ്യുക,लोड प्रतिबाधा
ലോഡുചെയ്തു,"भारित, लोडित"
ലോഡർ,भारक
ലോഡിംഗ്,"भारण, लोडन"
കോയിൽ ലോഡുചെയ്യുന്നു,"भारण कुंडली, लोडन कुंडली"
ലോഡ്-ടെസ്റ്റ്,"भार परीक्षण, लोड परीक्षण"
ലോലിറ്റി,पालि
ലോബ് ആന്റിന,पालि ऐन्टेना
ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്,"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क"
പ്രാദേശിക ബാറ്ററി,स्थानीय बैटरी
പ്രാദേശിക ഓസ്സിലേറ്റർ,स्थानीय दोलित्र
മരത്തടി,"लॉग, अभिलेख"
ലോഗ് ബുക്ക്,लॉग बुक
ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക),सत्रारंभ
ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക),सत्रांत
ലോഗ് ഷീറ്റ്,"लॉगशीट, लॉग प्रपत्र"
ലോഗരിതം,"लघुगणक, लॉगेरिथ्म"
ലോഗരിത്മിക് ആംപ്ലിഫയർ,"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक"
ലോഗരിഥമിക് അനുപാതം,"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात"
ലോഗരിഥമിക് പ്രതികരണം,लघुगणकीय अनुक्रिया
ലോഗരിത്മിക് സ്കെയിൽ,"लघुगणकीय मापक्रम, लघुगणकीय स्केल"
പവേശിക്കുക,"संलेखन, प्रचालेखन"
തര്ക്കശാസ്തം,तर्क
ലോജിക് ഗേറ്റ്,"तर्क द्वार, तर्क गेट"
ലോജിക് പ്രവർത്തനം,तर्क संक्रिया
യുക്തിയുക്തമായ,तार्किक
ലോജിക്കൽ ഫ്രെയിം,तार्किक फ्रेम
ലോഗോ ഉൾപ്പെടുത്തൽ,"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक"
ദേശാന്തരരേഖ,देशांतर
ലൂപ്പ്,"लूप, पाश"
ലൂപ്പ് ആന്റിന,पाश ऐन्टेना
ലൂപ്പ് നേട്ടം,पाश लब्धि
ലൂപ്പ് ടെസ്റ്റ്,लूप परीक्षण
അയഞ്ഞ കോൺടാക്റ്റ്,शिथिल संपर्क
അയഞ്ഞ കപ്ലിംഗ്,"अल्प युग्मन, शिथिल युग्मन"
നഷ്ടമില്ലാത്ത ആന്റിന,हासहीन ऐन्टेना
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,हासहीन संपीडन
നഷ്ടം കംപ്രഷൻ,हासी संपीडन
ഉച്ചത്തിൽ (ശബ്ദം),प्रबलता (ध्वनि)
ഉച്ചഭാഷിണി,"ध्वनि विस्तारक, लाउडस्पीकर"
കുറഞ്ഞ ആവൃത്തി,निम्न आवृत्ति
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,निम्न स्तर भाषा
കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ,निम्न हानि प्रभरक
കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ,निम्न हानि नम्य समाक्ष केबल
കുറഞ്ഞ ശബ്ദം റിസീവർ,निम्न रव अभिग्राही
കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം,निम्न कक्षायमान उपग्रह
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,निम्न पारक फिल्टर
കുറഞ്ഞ റിയാൻസ് എർത്ത്,निम्न प्रतिघात भूसंपर्कन
കുറഞ്ഞ പ്രതിരോധ പാത,अल्प प्रतिरोधी पथ
ലഗ്,"लग, कर्णक"
ലളിനൻസ്,ज्योतिर्मयता
പിണ്ഡമായി,पिंडित
മാക്രോ ബ്ലോക്ക്,बृहत् खंड
മാക്രോ നിർവചനം,"बृहत् परिभाषा, बृहत् स्पष्टता"
മാക്രോ വിഷൻ,"बृहत् –ष्य, बृहत् –ष्टि"
മാന്ത്രിക കണ്ണ്,"मायाक्षि, मैजिक आई"
കാന്തം,चुंबक
കാന്തികക്ഷേത്രം,चुंबकीय क्षेत्र
കാന്തിക ഫ്ലക്സ്,चुंबकीय फ्लक्स
കാന്തിക പോൾ,चुंबकीय धुव
കാന്തിക കൊടുങ്കാറ്റ്,चुंबकीय विक्षोभ
മാഗ്നറ്റിക് സ്വിച്ച്,चुंबकीय स्विच
മാഗ്നറ്റിക് ടേപ്പ്,"चुंबकीय टेप, चुंबकीय फीता"
കാന്തികത,चुंबकत्व
മെയിൽ ലയനം,"डाक संविलयन, मेल संविलयन"
അയക്കേണ്ട പട്ടിക,डाक सूची
പ്രധാന കാരിയർ,मुख्य वाहक
നിലനിറുത്തുക,अनुरक्षण करना
പരിപാലനം,अनुरक्षण; रख-रखाव
പരിപാലന ടീം,अनुरक्षण दल
ഭൂരിപക്ഷം കാരിയർ,बहुसंख्यक वाहक
കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക,संबंध संपर्क रिले
നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്,संपर्क और विच्छेद स्विच
പുരുഷ-കണക്റ്റർ,पुं-संबंधक
മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി,मानव निर्मित रव
മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS),प्रबंधन सूचना तंत्र (एम आई एस)
കൃത്രിമം,"जोड़-तोड़, जुगाड़, युक्तियोजित"
സ്വമേധയാലുള്ള നിയന്ത്രണം,हस्त नियंत्रण
സ്വമേധയാലുള്ള രീതി,हस्तविधि
സുരക്ഷാ മുൻകരുതൽ മാനുവൽ,सुरक्षा पूर्वोपाय नियम-पुस्तिका
സ്വമേധയാ പ്രവർത്തിക്കുന്നു,हस्त प्रचालित
നിര്മ്മാതാവ്,विनिर्माता
പൊയ്മുഖം,प्रच्छादक
മൂടാണ്,प्रच्छादिती
ത്തണക്കാരന്,"प्रच्छादी, प्रच्छादक"
മറക്കുന്നു,प्रच्छादन
മാസ്കിംഗ് സ്വഭാവം,प्रच्छादन व्यवहार
ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം,श्रव्य प्रच्छादन प्रभाव
മാസ്കിംഗ് പരിധി,प्रच्छादन देहली
മാസ്കിംഗ് ടോൺ,प्रच्छादन स्वर
കപ്പല്പായ്മരം,मास्ट
മാസ്റ്റ് റേഡിയേറ്റർ,मास्ट विकिरक
മാസ്റ്റർ നിയന്ത്രണം,प्रधान नियंत्रण
മാസ്റ്റർ ഓസ്കിൽറർ,प्रधान दोलित्र
മാച്ച്-ഇംപെഡൻസ്,"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा"
പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്,"प्रतितुलन जालक्रम, सुमेलन जालक्रम"
പൊരുത്തപ്പെടുന്ന സ്റ്റബ്,"सुमेलन स्टब, प्रतितुलन स्टब"
പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ,"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर"
മെറ്റീരിയൽ-സംഭരണം,सामग्री प्रापण
മാട്രിക്സ്,"आव्यूह, मैट्रिक्स"
പരമാവധി,अधिकतमीकरण
പരമാവധി ഡിമാൻഡ് സൂചകം,अधिकतम मांग सूचक
പരമാവധി പവർ ഡെൻസിറ്റി,अधिकतम षक्ति घनत्व
പരമാവധി സംവേദനക്ഷമത,अधिकतम सुग्राहिता
പരമാവധി താപനില,अधिकतम ताप
പരമാവധി ഉപയോഗയോഗ്യമായ ആവൃത്തി,अधिकतम उपयोज्य आवृत्ति
പരമാവധി മൂല്യം,अधिकतम मान
പരാജയപ്പെടാനുള്ള സമയം,विफलता-माध्य समय
ശരാശരി മൂല്യം,"माध्य मूल्य, माध्य मान"
അളന്ന സിഗ്നൽ,मापित संकेत
അളവ്,मापन
ഉപകരണം അളക്കുന്നു,मापन युक्ति
ഉപകരണങ്ങൾ അളക്കുന്നു,माप उपस्कर
ഉപകരണം അളക്കുന്ന ഉപകരണം,माप यंत्र
ഫീൽഡ് ശക്തിയുടെ അളവ് അളക്കുന്നു,क्षेत्र सामर्थ्य माप यंत्र
ടേപ്പ് അളക്കുന്നു,मापन फीता
യന്തനിര്മ്മാണം,"यंत्रावली, क्रियाविधि"
മീഡിയ സെർവർ,"मीडिया सर्वर, माध्यम परिसेवक"
മധസ്ഥാനം,"मध्य, माध्यम, मध्यम"
ഇടത്തരം ആവൃത്തി,मध्यम आवृत्ति
ഇടത്തരം ഫ്രീക്വൻസി തരംഗം,मध्यम आवृत्ति तरंग
ഇടത്തരം വേവ് (MW),मध्यम तरंग
മെഗാ-ഓം,मेगा ओम
മെഗർ,मेगर
സ്മരണം,स्मृति
സാമഹമായ,मेंटरन
മെനു ബാർ,मेनू-बार
മെർക്കുറി സ്വിച്ച്,पारद स्विच
ലയിക്കുന്നു,संविलय
ദൂത്,संदेश
മെറ്റാഡാറ്റ,"अधिआंकड़ा, मेटाडाटा"
മെറ്റൽ-ഓക്സൈഡ് അർദ്ധചാലകൻ ഡയോഡ്,धातु ऑक्साइड अर्धचालक डायोड
മെറ്റൽ-ഷീത്ത് കേബിൾ,धातु-कोषित केबल
മാപിനി,"मीटर, मापक"
മീറ്ററിംഗ് പാനൽ,मापयंत्र पैनल
മൈക്ക,अभ्रक
മൈക്ക-ഇൻസുലേഷൻ,अभ्रक विद्युत् रोधन
മൈക്രോ-,"सूक्ष्म-, माइक्रो-"
മൈക്രോ ഘടകം,सूक्ष्म घटक
മൈക്രോ കമ്പ്യൂട്ടർ,"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र"
മൈക്രോ കൺട്രോളർ,सूक्ष्म नियंत्रक
മൈക്രോ ഇലക്ട്രോണിക്സ്,सूक्ष्म इलेक्ट्रॉनिकी
മൈക്രോഫോൺ,माइक्रोफोन
മൈക്രോഫോണിക്സ്,माइक्रोफोनिक्स
മൈക്രോപ്രൊസസ്സർ,"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर"
മൈക്രോ-വോൾട്ട് (എംവി),माइक्रो वोल्ट
മൈക്രോവേവ്,सूक्ष्म तरंग
മൈക്രോവേവ് ആന്റിന,सूक्ष्म तरंग ऐन्टेना
മൈക്രോവേവ് ബീം,सूक्ष्म तरंग किरणपुंज
മിഡ്-ബാൻഡ്,मध्य-बैंड
കുടിയേറ്റം,"प्रवास, प्रवजन, अभिगमन, स्थानांतरण"
മൈഗ്രേഷൻ പാത്ത്,प्रवास पथ
ചെറുതാക്കുക,"लघुरूप, लघु"
ചെറുതാക്കിയത്,लघुरूपीकृत
ഏറ്റവും കുറഞ്ഞ,न्यूनतम
കുറഞ്ഞ താപനില,न्यूनतम ताप
കുറഞ്ഞ ഉപയോഗയോഗ്യമായ ഫീൽഡ് കരുത്ത്,न्यूनतम उपयोज्य क्षेत्र सामर्थ्य
ന്യൂനപക്ഷ കാരിയർ,"अल्पांश वाहक, अल्पसंख्यक वाहक"
തെറ്റി വായിക്കുക,कुइंगित
കൂട്ടിക്കലര്ത്തുക,मिश्रित करना (क्रि.)
മിക്സഡ് ശൂന്യത,मिश्रित लोपन
സമ്മിശ്ര സമന്വയം,"मिश्रित सिंक, मिश्रित तुल्यकालन"
മിക്സര്,मिश्रक
മിക്സർ ട്യൂബ്,"मिश्रण ट्यूब, मिश्रण नलिका"
മിക്സിംഗ്,"मिश्रण करना, मिलाना"
സർക്യൂട്ട് മിക്സിംഗ്,मिश्रक परिपथ
മെന്നിക്,स्मरक
മെമ്മോണിക്സ്,स्मृति विज्ञान
ഇളക്കാവുന്ന,"चल, मोबाइल"
മൊബൈൽ മൾട്ടിമീഡിയ ആപ്ലിക്കേഷൻ,चल बहुमाध्यम अनुप्रयोग
മൊബൈൽ ടിവി,"चल दूरदर्शित्र, चल टीवी, चल TV"
മാതിരി,विधा
പരാജയത്തിന്റെ രീതി,भंग-विधा
പ്രചരിപ്പിക്കാനുള്ള രീതി,संचरण-विधा
മാതൃക,"निदर्श, मॉडल"
മോഡം,मॉडेम
ആധുനിക എഫ്എം ട്രാൻസ്മിറ്റർ,आधुनिक एफ एम प्रेषित्र
ആധുനിക ട്രെൻഡുകൾ,"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ"
കോൺഫിഗറേഷന്റെ മോഡുകൾ,"विन्यास विधा, संरूपण विधा"
രൂപാന്തരപ്പെടുത്തുക,"आशोधन करना, आपरिवर्तन करना (क्रि.)"
മൊഡ്യൂലേറ്റഡ് തുടർച്ചയായ തരംഗം,मॉडुलित सतत तरंग
മൊഡ്യൂലേറ്റഡ് സിഗ്നൽ,मॉडुलित संकेत
മൊഡ്യൂലേറ്റഡ് വേവ്ഫോം,मॉडुलित तरंगरूप
മോഡുലേഷൻ,मॉडुलन
മോഡുലേഷൻ വ്യാപ്തി,मॉडुलन आयाम
മോഡുലേഷൻ കഴിവ്,"मॉडुलन क्षमता, मॉडुलन सामर्थ्य"
മോഡുലേഷൻ ആവൃത്തി,मॉडुलन आवृत्ति
മോഡുലേഷൻ സൂചിക,मॉडुलन सूचकांक
മോഡുലേഷൻ രേഖീയത,मॉडुलन रैखिकता
മോഡുലേഷൻ മീറ്റർ,"मॉडुलेशन मीटर, मॉडुलनमापी"
മോഡുലേഷൻ മോണിറ്റർ,मॉडुलन मॉनीटर
മോഡുലേഷൻ ശതമാനം,मॉडुलन प्रतिशत
മൊഡലേറ്റർ,मॉडुलक
മൊഡ്യൂൾ,"मॉड्यूल, अनुखंड"
ഈര്പ്പം,"नमी, आर्द्रता"
ആധിപത്യം,संवेग
നിരന്തരം നിരീക്ഷിക്കുക,"मॉनीटर, अनुवीक्षण"
നിരീക്ഷണകരമായ,"मॉनीटरन, अनुवीक्षण"
നിരീക്ഷണവും വിശകലന സാങ്കേതികതകളും,अनुवीक्षण और विष्लेषण तकनीक
നിരീക്ഷണവും നിയന്ത്രണവും,अनुवीक्षण और नियंत्रण
മോണിറ്ററിംഗ് സ്റ്റേഷൻ,"मॉनीटरन केंद्र, अनुवीक्षण केंद्र"
മോണോക്രോം,एकल वर्ण
മോണോഫോണിക് ട്രാൻസ്മിഷൻ,एकपथ ध्वनिक संचरण
മോർഫ്,रूप
മോർഫിംഗ്,"रूपण, आकृतीकरण"
മോർഫിസം,आकारिता
മൊസൈക്,मोजैक
മദരബലാജം,"मदर बोर्ड, उश्म पटल"
ചലന നഷ്ടപരിഹാരം,गति प्रतिकरण
ചലന കണക്കാക്കൽ,गति आकलन
ചലന വെക്റ്റർ,गति सदिश
ചലന വീഡിയോ,"गतिक वीडियो, चल–श्य"
യന്തവാഹനം,मोटर
മോട്ടറോ ഓപ്പറേറ്റർ,मोटर प्रचालक
മോട്ടോർ സ്റ്റാർട്ടർ,मोटर प्रवर्तक
മ .ണ്ട്,आरोह
ചുണ്ടെലി,"मूषक, माउस"
മൗസ് ഇന്റർഫേസ്,"माउस इंटरफेस, माउस अंतरापृष्ठ"
ചലനം,गति
മൾട്ടി ചാനൽ വിപുലീകരണം,बहु चैनल विस्तार
മൾട്ടികാസ്റ്റിംഗ്,बहुप्रसारण
മൾട്ടിചാനൽ സിഗ്നലുകൾ,बहु चैनल संकेत
മൾട്ടിഡിറേജ് മൈക്രോഫോൺ,बहुदिश माइक्रोफोन
ബഹുഭാഷാ വ്യാഖ്യാനം,"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री"
മൾട്ടിമീഡിയ,"बहुमाध्यम, मल्टीमीडिया"
മൾട്ടിമീഡിയ കിയോസ്ക്,"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क"
മണ്ട്മീറ്റർ,"बहुमापी, मल्टीमीटर"
മൾട്ടിപാത്ത്,बहुपथ
മൾട്ടിപാത്ത് സ്വീകരണം,बहुपथ अभिग्रहण
മത്രാലയം,"बहुप्रावस्था, बहुकला"
പെരുക്കമായ,बहु
ഒന്നിലധികം ആക്സസ് സിസ്റ്റം,बहुअभिगम तंत्र
മസ്തീനകം,बहुसंकेत
മൾട്ടിപ്ലക്സർ,बहुसंकेतक
മൾട്ടിക്സിംഗ്,बहुसंकेतन
മൾട്ടിസ്റ്റേജ് ആംപ്ലിഫയർ,बहुपद प्रवर्धक
മൾട്ടിടാസ്കിംഗ്,बहुकार्यन
മൾട്ടിവർവറ്റർ,बहुकंपित्र
മിണ്ടാത്ത,"मूक, निःस्वर"
പരസ്പര പെരുമാറ്റം,अन्योन्य चालकता
പരസ്പര പ്രകോപനം,अन्योन्य प्रतिबाधा
പരസ്പര ഉൾപ്പെടുത്തൽ,अन्योन्य प्रेरकत्व
പരസ്പര ഇടപെടൽ,अन्योन्य व्यतिकरण
നാനോ-സാങ്കേതികവിദ്യ,नैनो प्रौद्योगिकी
ഇടുങ്ങിയത്,संकीर्ण बैंड
ഇടുങ്ങിയ കാസ്റ്റിക്കൽ,सीमित प्रसारण
പ്രകൃതിദത്ത ഡ്രാഫ്റ്റ്,स्वाभाविक प्रवात
നാവിഗേറ്റർ,"नौसंचालक, संचालक"
നിഷേധിക്കുന്ന,ऋणात्मक
നെഗറ്റീവ് പക്ഷപാതം,ऋणात्मक अभिनति
നെഗറ്റീവ് ചാർജ്,"ऋणात्मक आवेश, ऋण आवेश"
നെഗറ്റീവ് ഫീഡ്ബാക്ക്,"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण"
നെഗറ്റീവ് കൊടുമുടി,ऋणात्मक शिखर
നെഗറ്റീവ് പ്രതിരോധം,ऋणात्मक प्रतिरोध
മൊത്തം നേട്ടം,शुद्ध लाभ
മൊത്തം നഷ്ടം,शुद्ध हानि
നെറ്റിക്യൂനെറ്റ്,नेट-शिष्टाचार
നെറ്റ്വർക്ക്,"नेटवर्क, जालक्रम"
നെറ്റ്വർക്ക് അനലൈസർ,"जालक्रम, विश्लेषित्र"
നെറ്റ്വർക്ക് ഫയൽ സിസ്റ്റം,"नेटवर्क संचिका तंत्र, जालक्रम संचिका तंत्र"
നെറ്റ്വർക്ക് ആസൂത്രണം,"जालक्रम योजना, नेटवर्क योजना"
നെറ്റ്വർക്ക് അവസാനിപ്പിക്കൽ,जालक्रम समापन
നെറ്റ്വറിംഗ്,"जालक्रम संचालन, नेटवर्क संचालन"
നിക്ഷ്പക്ഷമായ,"उदासीन, तटस्थ, न्यूट्रल"
നിർവീര്യമാക്കൽ,"निष्प्रभावन, उदासीकरण"
വാർത്താ റൂം ഓട്ടോമേഷൻ,समाचार कक्ष स्वचालन
കാലികമായ,"चतुःबिट, चतुःद्वयंक, निबल"
മാടം,"ताखा, आला"
ലോഡ് ടെസ്റ്റ് ഇല്ല,शून्य भार परीक्षण
നോഡ്,"नोड, निस्पंद, आसंधि"
ശബ്ദം,"रव, शोर"
ശബ്ദ രൂപം,रवांक
ശബ്ദ ഫിൽട്ടർ,रव फिल्टर
ശബ്ദ നില,"रव स्तर, रव फ्लोर"
നോയ്സ് ഗേറ്റ്,रव गेट
ശബ്ദ പ്രതിരോധശേഷി,रव अवरोधक
ശബ്ദ കൊലയാളി,रव शामक
ശബ്ദ നില,"शोर स्तर, रव तल"
ശബ്ദം ശക്തി,रव षक्ति
ശബ്ദത്തിന്റെ ആകൃതിയിലുള്ള അളവ്,रव संरूपण क्वांटमकारी
ശബ്ദ ഉറവിടം,"रव उद्गम, रव स्रोत"
ശബ്ദം അടിച്ചമർത്തൽ സർക്യൂട്ട്,रव निरोध परिपथ
ശബ്ദം അടിച്ചമർ,रव निरोधक
ശബ്ദ താപനില,रव तापमान
ശബ്ദ താപനില,रव तापमान
ശബ്ദം ത്രികോണം,रव त्रिभुज
നോയ്സ് വോൾട്ടേജ്,रव वोल्टता
ശബ്ദമില്ലാത്ത,"रव रहित, रवहीन"
ശബ്ദമില്ലാത്ത കോഡിംഗ്,रवहीन कोडन
ഗൗരവ സ്വീകരണം,रवीय अभिग्रहण
നാമമാത്രമായ ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി,नामीय उपयोज्य क्षेत्र सामर्थ्य
നോൺ-ഡോറിസിറ്റോണൽ മൈക്രോഫോൺ,अदिशात्मक माइक्रोफोन
ഇൻഡക്റ്റീവ് ലോഡ്,अप्रेरणिक भार
ധനരഹിതമായ പ്രതിരോധം,अप्रेरिणक प्रतिरोध
നോൺ-സിനോസോയ്ഡൽ തരംഗം,ज्यावक्रेतर तरंग
അസ്ഥിരമല്ലാത്ത മെമ്മറി,अहासी स्मृति
കവാടം,"NOR, द्वार नॉर गेट"
സാധാരണ വേഗത,सामान्य चाल
സാധാരണ വിതരണം,सामान्य प्रदाय
നോച്ച്,"खांच, नॉच"
നോച്ച് ഫിൽട്ടർ,नॉच फिल्टर
എണ്ണത്തിലുള്ള,"आंकिक, संख्यात्मक"
സംഖ്യാപരമായി നിയന്ത്രിത ഓസിലേറ്റർ,संख्यातः नियंत्रित दोलित्र
നട്ട്-ബോൾട്ട്,नट-बोल्ट
Nyquist-shannon thearem,नाइक्विस्ट-शैनन प्रमेय
ഒബ്ജക്റ്റ് ഓറിയന്റഡ്,लक्ष्योन्मुखी
ഒക്ടക്ട്,"अष्टाधारी, ऑक्टल"
ആവൃത്തിയുടെ ഒക്ടേവ്,आवृत्ति अष्टक
ഒക്റ്റെറ്റ്,"अष्टक, अष्टपदी"
ഓഫ്-ലൈൻ,ऑफ लाइन
ഓഫ്സെറ്റ്,ऑफसेट
ഓം,ओम
ഓം മീറ്റർ,"ओम मीटर, ओममापी"
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,तेल परिपथ वियोजक
ഓയിൽ ഫിൽട്ടർ,"तेल निस्यंदक, तेल फिल्टर"
എണ്ണ മുങ്ങി,"तेल निमज्जित, तेल निमग्न"
ഓയിൽ ലെവൽ ഗേജ്,तेल तल प्रमापी
ഓമ്നി-ദിശാസൂചന ആന്റിന,सर्वदिश ऐन्टेना
ഓമ്നി-ദിശാസൂചന മൈക്രോഫോൺ,सर्वदिश माइक्रोफोन
ആവശ്യപ്പെടുന്നതനുസരിച്ച്,मांग सापेक्ष
ഓൺ-ഡിമാൻഡ് സ്ട്രീമിംഗ്,मांग सापेक्ष प्रवाह
ഓൺ-ലൈൻ (ഓൺലൈൻ),ऑन लाइन
ഓൺലൈൻ അനലിറ്റിക്കൽ പ്രോസസ്സിംഗ്,ऑनलाइन वैश्लेषिक प्रक्रमण
Ov-ഓഫ്,"संपर्क-विच्छेद, चालू-बंद, ऑन-ऑफ"
ഓൺ-ഓഫ് കീയിംഗ് മോഡുലേഷൻ,संपर्क-विच्छेद कुंजीयन मॉडुलन
തുറന്ന സർക്യൂട്ട്,खुला परिपथ
തുറന്ന ഉറവിടം,खुला स्रोत
തുറന്ന സിസ്റ്റം,"अनावृत तंत्र, खुला तंत्र"
പ്രവർത്തന ആവൃത്തി,प्रचालन आवृत्ति
ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,प्रचालन तंत्र
ശസ്തകിയ,"प्रचालन, संक्रिया"
ടെലഫോണ്ഓപ്പറേറ്റര്,"प्रचालक, संकारक"
ഒപ്റ്റിക്കൽ ഫൈബർ,प्रकाशिक तंतु
ഒപ്റ്റിക്കൽ ആവൃത്തി,प्रकाशिक आवृत्ति
ഒപ്റ്റിക്കൽ റിഡക്ഷൻ,प्रकाशिक लघुकरण
ഒപ്റ്റിക്കൽ മിഴിവ്,प्रकाशिक विभेदन
ഒപ്റ്റിക്കൽ ട്രാക്ക്,प्रकाशिक पथ
ഒപ്റ്റിമൽ വർക്കിംഗ് ആവൃത്തി,इष्टतम कार्यचालन आवृत्ति
ഒപ്റ്റകോളർ,प्रकाशीय युग्मक
ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്,प्रकाशीय इलेक्ट्रॉनिकी
അല്ലെങ്കിൽ ഗേറ്റ്,"ऑर गेट, OR गेट"
ഭ്രമണയാത,कक्षा
ഓസിലേറ്റർ,दोलित्र
Oscilogram,"दोलनलेख, ऑसिलोग्राम"
ഓസിനോഗ്രാഫ്,"दोलनलेखी, ऑसिलोग्राफ"
ഓസ്സിലോസ്കോപ്പ്,"दोलनदशब, ऑसिलोस्कोप"
ബാഹ്യ ഇന്റർലീവ്,बाहरी अंतः पत्रक
Going ട്ട്ഗോയിംഗ് ഫീഡർ,"निर्गमनी फीडर, निर्गमनी प्रभरक"
ഉല്പ്പന്നം,निर्गम
Put ട്ട്പുട്ട് ലെവൽ,निर्गम स्तर
Put ട്ട്പുട്ട് മീറ്റർ,निर्गममापी
Put ട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,निर्गम ट्रांसफार्मर
Put ട്ട്പുട്ട് വാൽവ്,निर्गम वाल्व
