Punjabi,Kannada
ਗੈਸ ਪੈਨਲ,ಅನಿಲ ಫಲಕ
ਕਪਾਟ,ದ್ವಾರ
ਗੇਟ ਪਲਸ,ಗೇಟ್ ನಾಡಿ
ਇਕੱਠੇ ਲਿਖੋ,ಬರೆಯಿರಿ
ਆਮ  ਮਾਰਕ-ਅਪ  ਭਾਸ਼ਾ,ಸಾಮಾನ್ಯೀಕರಿಸಿದ  ಮುಂಗೋಪ  ಭಾಷೆ
ਆਮ  ਕ੍ਰਮਬੱਧ / ਅਭੇਦ  ਪ੍ਰੋਗਰਾਮ,ಸಾಮಾನ್ಯೀಕರಿಸಿದ  ವಿಂಗಡಿಸಿ/ವಿಲೀನಗೊಳಿಸಿ  ಕಾರ್ಯಕ್ರಮ
ਆਮ  ਸਬਬਰੋਟਾਈਨ,ಸಾಮಾನ್ಯೀಕರಿಸಿದ  ಪ್ರವಾಹದ
ਆਮ ਪੋਲ,ಸಾಮಾನ್ಯ ಸಮೀಕ್ಷೆ
ਸਧਾਰਣ ਪ੍ਰੋਗਰਾਮ,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
ਸਾਧਾਰਨ ਇਰਾਦਾ  ਕੰਪਿ computer ਟਰ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ಕಂಪ್ಯೂಟರ್
ਸਾਧਾਰਨ ਇਰਾਦਾ  ਭਾਸ਼ਾ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ಭಾಷೆ
ਸਾਧਾਰਨ ਇਰਾਦਾ  ਆਪਰੇਟਿੰਗ ਸਿਸਟਮ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
ਸਾਧਾਰਨ ਇਰਾਦਾ  ਕਾਗਜ਼ ਕਾਰਡ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ಕಾಗದದ ಚೀಟಿ
ਸਾਧਾਰਨ ਇਰਾਦਾ  ਰਜਿਸਟਰ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ನೋಂದಣಿ
ਸਾਧਾਰਨ ਇਰਾਦਾ  ਸਿਸਟਮ  ਸਿਮੂਲੇਟਰ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ವ್ಯವಸ್ಥೆಗಳು  ಸಂಚಾರಿ
ਸਧਾਰਣ ਰਜਿਸਟਰ,ಸಾಮಾನ್ಯ ನೋಂದಣಿ
ਆਮ ਰੁਟੀਨ,ಸಾಮಾನ್ಯ ದಿನಚರಿ
ਆਮ ਸਹੂਲਤ  ਫੰਕਸ਼ਨ,ಸಾಮಾನ್ಯ ಉಪಯುಕ್ತತೆ  ಕಾರ್ಯ
ਤਿਆਰ ਪਤਾ,ರಚಿಸಿದ ವಿಳಾಸ
ਤਿਆਰ ਕੀਤਾ ਕੈਰੀ,ರಚಿಸಿದ ಕ್ಯಾರಿ
ਤਿਆਰ ਗਲਤੀ,ದೋಷವನ್ನು ಉಂಟುಮಾಡಿದ ದೋಷ
ਤਿਆਰ ਕੀਤਾ ਫੰਕਸ਼ਨ,ರಚಿಸಿದ ಕಾರ್ಯ
ਤਿਆਰ ਡਾਟਾ  ਸਮੂਹ,ರಚಿಸಿದ ಡೇಟಾ  ದೆವ್ವ
ਜਨਰੇਸ਼ਨ ਡੇਟਾ  ਸੈੱਟ,ಪೀಳಿಗೆಯ ದತ್ತ  ನಿಗದಿ
ਪੀੜ੍ਹੀ  ਗਿਣਤੀ,ಉತ್ಪಾದನೆ  ಸಂಖ್ಯೆ
ਆਮ ਨਾਮ,ಸಾಮಾನ್ಯ ಹೆಸರು
ਆਮ ਪ੍ਰੋਗਰਾਮ,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
ਜੀਓ-ਸਟੇਸ਼ਨਰੀ,ಜಿಯೋ ಸ್ಟೇಷನಲ್
ਗਿਬਸਨ ਮਿਕਸ,ಗಿಬ್ಸನ್ ಮಿಶ್ರಣ
ਗਲੈਚ,ಬಡಿ
ਗਲੋਬਲ ਕੋਡ,ಜಾಗತಿಕ ಸಂಹಿತೆ
ਗਲੋਬਲ ਲਾਕ,ಜಾಗತಿಕ ಬಂಧ
ਗਲੋਬਲ ਖੋਜ,ಜಾಗತಿಕ ಹುಡುಕಾಟ
ਗਲੋਬਲ ਸੇਵਾ,ಜಾಗತಿಕ ಸೇವೆ
ਗਲੋਬਲ ਵੇਰੀਏਬਲ,ಜಾಗತಿಕ ವೇರಿಯಬಲ್
ਗਲੋਬਲ ਵੇਰੀਏਬਲ  ਚਿੰਨ੍ਹ,ಜಾಗತಿಕ ವೇರಿಯಬಲ್  ಚಿಹ್ನೆ
ਸ਼ਬਦਾਵਲੀ ਫੰਕਸ਼ਨ,ಗ್ಲಾಸರಿ ಕಾರ್ಯ
ਜਾਓ-ਅੱਗੇ ਟੋਨ,ಗೋ-ಫಾರ್ವರ್ಡ್ ಟೋನ್
ਗੋਥਿਕ ਅੱਖਰ  ਸੈੱਟ,ಗೋಥಿಕ್ ಪಾತ್ರ  ನಿಗದಿ
ਖੂਬਸੂਰਤ  ਨਿਘਾਰ,ಸುಲಲಿತ  ಅವನತಿ
ਗ੍ਰੇਡਡ ਇੰਡੈਕਸ ਫਾਈਬਰ,ಶ್ರೇಣೀಕೃತ ಸೂಚ್ಯಂಕ ಫೈಬರ್
ਸੇਵਾ ਦਾ ਗ੍ਰੇਡ,ಸೇವೆಯ ದರ್ಜೆಯ
ਵਿਆਕਰਣ,ವ್ಯಾಕರಣ
ਦਾਦਾ ਟੈਪ,ಅಜ್ಜ ಟೇಪ್
ਗ੍ਰਾਫ ਫਾਲੋਅਰ,ಅನುಪಾತ
ਗ੍ਰਾਫਿਕ ਅੱਖਰ,ಗ್ರಾಫಿಕ್ ಪಾತ್ರ
ਗ੍ਰਾਫਿਕ ਡਾਟਾ  ਕਮੀ,ಗ್ರಾಫಿಕ್ ಡೇಟಾ  ಕಡಿತ
ਗ੍ਰਾਫਿਕ ਡਾਟਾ Structure ਾਂਚਾ,ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ
ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ  ਪ੍ਰੋਗਰਾਮ,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ  ಕಾರ್ಯಕ್ರಮ
ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ  ਰੈਜ਼ੋਲੂਸ਼ਨ,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ  ಪರಿಹಲನ
ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ  ਯੂਨਿਟ,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ  ಘಟಕ
ਗ੍ਰਾਫਿਕ  ਦਸਤਾਵੇਜ਼,ಪದಗಳ  ದಸ್ತಾವತಿ
ਗ੍ਰਾਫਿਕ ਫਾਈਲ  ਰੱਖ ਰਖਾਵ,ಗ್ರಾಫಿಕ್ ಫೈಲ್  ನಿರ್ವಹಣೆ
ਗ੍ਰਾਫਿਕ ਨੌਕਰੀ  ਪ੍ਰੋਸੈਸਰ,ಗ್ರಾಫಿಕ್ ಕೆಲಸ  ಸಂಸ್ಕರಕ
ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
ਗ੍ਰਾਫਿਕ ਪੈਨਲ,ಗ್ರಾಫಿಕ್ ಫಲಕ
ਗ੍ਰਾਫਿਕਸ  ਪੈਰੀਫਿਰਲ,ಹೆಗ್ಗಣ  ಬಾಹ್ಯ
ਗ੍ਰਾਫਿਕਸ ਪਲਾਟਰ,ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಲಾಟರ್
ਗ੍ਰਾਫਿਕਸ ਰੁਟੀਨ,ಗ್ರಾಫಿಕ್ಸ್ ದಿನಚರಿ
ਗ੍ਰਾਫਿਕਸ ਦੀ ਗੋਲੀ,ಗ್ರಾಫಿಕ್ಸ್ ಟ್ಯಾಬ್ಲೆಟ್
ਸਲੇਟੀ ਕੋਡ,ಬೂದು ಸಂಹಿತೆ
ਗਰਿੱਡ ਚਾਰਟ,ಗ್ರಿಡ್ ಚಾರ್ಟ್
ਕੁੱਲ ਘਟਾਓ,ಒಟ್ಟು ಮೈನಸ್
ਕੁੱਲ ਪਲੱਸ,ಗ್ರಾಸ್ ಪ್ಲಸ್
ਜ਼ਮੀਨੀ ਵਾਪਸੀ  ਸਰਕਟ,ತಳಮಳ  ಸುತ್ತಾಟ
ਗਰਾਉਂਡ ਸਟਾਰਟ,ತಳಮಳ
ਸਮੂਹ ਸੰਬੋਧਨ,ಗುಂಪು ವಿಳಾಸ
ਸਮੂਹ ਅਥਾਰਟੀ,ಗುಂಪು ಅಧಿಕಾರ
ਸਮੂਹ ਵੰਡ  ਫਰੇਮ ਫਰੇਮ,ಗುಂಪು ಹಂಚಿಕೆ  ಚೌಕಟ್ಟು
ਸਮੂਹਕ ਰਿਕਾਰਡ,ಗುಂಪಿನ ದಾಖಲೆ
ਸਮੂਹ ਸੰਕੇਤ ਕਰਦਾ ਹੈ,ಗುಂಪು ಸೂಚಿಸುತ್ತದೆ
ਰਿਕਾਰਡਾਂ ਦਾ ਸਮੂਹ,ದಾಖಲೆಗಳ ಗುಂಪು
ਸਮੂਹ ਦਾ ਨਾਮ,ತಂಡದ ಹೆಸರು
ਸਮੂਹ ਪੋਲ,ಸಮೀಕ್ಷೆ
ਸਮੂਹ ਪ੍ਰਿੰਟਿੰਗ,ಗುಂಪು ಮುದ್ರಣ
ਸਮੂਹ ਵੱਖ ਕਰਨ ਵਾਲੇ,ಗುಂಪು ವಿಭಜಕ
ਗਾਰਡ ਬੈਂਡ,ಕಾವಲುಗಾರ
ਗਾਰਡ ਸਿਗਨਲ,ಗಾರ್ಡ್ ಸಂಕೇತ
ਸੇਧ ਕੋਡ,ಮಾರ್ಗದರ್ಶನ ಸಂಹಿತೆ
ਗਾਈਡ ਹਾਸ਼ੀਏ,ಮಾರ್ಗದರ್ಶಿ ಅಂಚು
ਗੁਲਪ,ಬಿದ್ದು
ਅੱਧੇ ਕੈਰੀ,ಅರೆರೇಖೆ
ਅੱਧ-ਡੁਪਲੈਕਸ,ಅರೆತಲೆ
ਅੱਧ-ਡੁਪਲੈਕਸ  ਚੈਨਲ,ಅರೆತಲೆ  ಚಾನಲ್
ਅੱਧ-ਡੁਪਲੈਕਸ ਸਰਕਟ,ಅರ್ಧದಷ್ಟು ಸರ್ಕ್ಯೂಟ್
ਅੱਧ-ਡੁਪਲੈਕਸ  ਓਪਰੇਸ਼ਨ,ಅರೆತಲೆ  ಕಾರ್ಯಾಚರಣೆ
ਅੱਧ-ਡੁਪਲੈਕਸ ਸੇਵਾ,ಅರ್ಧದಷ್ಟು-ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸೇವೆ
ਅੱਧ-ਡੁਪਲੈਕਸ  ਸੰਚਾਰ,ಅರೆತಲೆ  ರೋಗ ಪ್ರಸಾರ
ਅੱਧੀ ਹਦਾਇਤ,ಅರ್ಧದಷ್ಟು ಸೂಚನೆ
ਅੱਧੀ ਤੀਬਰਤਾ,ಅರ್ಧದಷ್ಟು
ਅੱਧਾ -ਪਾਥ,ಅರ್ಧದಷ್ಟು
ਅੱਧੀ ਸਪੀਡ,ಅರೆ ಹುದ್ದೆ
ਅੱਧ-ਅਧੀਨ,ಅರ್ಧಚಂದ್ರಾಕೃತಿಯ
ਹਾਯਾਟੋਨ ਸਾਜਿਸ਼,ಹಾಫ್ಫ್ಟೋನ್ ಪ್ಲಾಟಿಂಗ್
ਅੱਧੇ ਸ਼ਬਦ,ಅರೆಬಂದ
ਹੈਮਿੰਗ ਕੋਡ,ಹ್ಯಾಮಿಂಗ್ ಕೋಡ್
ਹੈਮਿੰਗ ਦੂਰੀ,ಸುತ್ತುವರಿಯುವ ಅಂತರ
ਹੈਂਡ-ਫੀਡ ਪੰਚ,ಕೈ-ಫೀಡ್ ಪಂಚ್
ਹੱਥ ਨਾਲ  ਕੈਲਕੁਲੇਟਰ,ಕೈಯಲ್ಲಿ  ಕ್ಯಾಲ್ಕುಲೇಟರ್
ਹੈਂਡਲਰ,ದರ್ವಿತ
ਹੱਥ ਨਾ ਪਾਓ,ಕೈ
ਹੈਂਡ-ਆਨ  ਪਿਛੋਕੜ,ಕೈಗೆಟುಕುವುದು  ಹಿನ್ನೆಲೆ
ਹੱਥ ਸੈੱਟ,ಕೈ ಹಾಕಿ
ਹੱਥ ਕੰਬਣਾ,ಕೈ ನಡುಗುವುದು
ਹਾਰਡ ਕਾਪੀ,ಹದಗೆಟ್ಟ
ਹਾਰਡ-ਕਾਪੀ ਲਾਗ,ಗಟ್ಟಿಮುಟ್ಟಾದ ಲಾಗ್
ਹਾਰਡ-ਕਾਪੀ ਵੀਡੀਓ  ਇੰਟਰਫੇਸ,ಗಟ್ಟಿಮುಟ್ಟಾದ  ಅಂತರಸಂಪರ
ਹਾਰਡ ਡਿਸਕ,ಹಾರ್ಡ್ ಡಿಸ್ಕ್
ਹਾਰਡ ਗਲਤੀ,ಕಠಿಣ ದೋಷ
ਸਖਤ ਸੈਕਟਰ,ಕಠಿಣ ವಲಯ
ਹਾਰਡ ਸਟਾਪ,ಹಾರ್ಡ್ ಸ್ಟಾಪ್
ਹਾਰਡਵੇਅਰ,ಚರಂಡಿ
ਹਾਰਡਵੇਅਰ ਜਾਂਚ,ಹಾರ್ಡ್‌ವೇರ್ ಚೆಕ್
ਹਾਰਡਵੇਅਰ ਗਲਤੀ  ਰਿਕਵਰੀ,ಹಾರ್ಡ್‌ವೇರ್ ದೋಷ  ಚೇತರಿಕೆ
ਹਾਰਡਵੇਅਰ ਭਾਸ਼ਾ,ಯಂತ್ರಕೋಪಿ ಭಾಷೆ
ਹਾਰਡਵੇਅਰ ਟੈਰਿਫ,ಹಾರ್ಡ್‌ವೇರ್ ಸುಂಕ
ਸਖਤ ਮਿਹਨਤ,ಗಟ್ಟಿಮುಟ್ಟಾದ
ਕਠੋਰ,ಗಡಸು
ਹਾਰਮੋਨਿਕ  ਭਟਕਣਾ,ಸಾಮರಸ್ಯದ  ಅಸ್ಪಷ್ಟತೆ
ਹਾਰਮੋਨਿਕ  ਟੈਲੀਫੋਨ ਰਿੰਗਰ,ಸಾಮರಸ್ಯದ  ದೂರವಾಣಿ ರಿಂಗರ್
ਹੈਸ਼,ಒತ್ತು
ਹੈਸ਼ ਇੰਡੈਕਸ,ಹ್ಯಾಶ್ ಸೂಚ್ಯಂಕ
ਹੈਸਿੰਗ,ಹ್ಯಾಷಿ
ਹੈਮਿੰਗ ਐਲਗੋਰਿਦਮ,ಹ್ಯಾಶಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
ਹੈਸਿੰਗ ਫੰਕਸ਼ਨ,ಹ್ಯಾಶಿಂಗ್ ಕಾರ್ಯ
ਹੈਸ਼ਿੰਗ ਤਕਨੀਕ,ಹ್ಯಾಶಿಂಗ್ ತಂತ್ರ
ਹੈਸ਼ ਕੁੱਲ,ಹ್ಯಾಶ್ ಒಟ್ಟು
ਹੈਸ਼ ਮੁੱਲ,ಹ್ಯಾಶ್ ಮೌಲ್ಯ
ਸਿਰਲੇਖ,ತಲೆಗಾರ
ਸਿਰਲੇਖ ਕਾਰਡ,ಹೆಪ್ಪರ್ ಕಾರ್ಡ್
ਸਿਰਲੇਖ ਲੇਬਲ,ಹೆನರ್ ಲೇಬಲ್
ਸਿਰਲੇਖ ਖੰਡ,ಹೆಡರ್ ವಿಭಾಗ
ਸਿਰਲੇਖ ਸ਼ੀਟ,ವಶವಾಗು
ਸਿਰ ਪਾੜੇ,ತಲೆಯ ಅಂತರ
ਸਿਰਲੇਖ,ಶಿರೋನಾಮೆ
ਸਿਰਲੇਖ ਰਿਕਾਰਡ,ಶಿರೋನಾಮೆಯ ದಾಖಲೆಗಳು
'ਤੇ ਆਯੋਜਿਤ,ನಡೆ
ਝਿਜਕ,ಹಿಂಜರಿಯುವುದು
ਹੇਟਰੋਡੀਨੀ  ਰਿਸੈਪਸ਼ਨ,ಭಿನ್ನಾಭಿಪ್ರಾಯ  ಆರತಕ್ಷತೆ
ਹੇਟਰੋਡੀਨੀ  ਰੱਦ ਕਰਨ ਵਾਲੇ,ಭಿನ್ನಾಭಿಪ್ರಾಯ  ಪುನರಾವರ್ತಕ
ਵਿਭਿੰਨਤਾ  ਮਲਟੀਪਲੈਕਸ,ಭಿನ್ನಜಾತಿಯ  ಬಹುಪರಣ
ਵਿਭਿੰਨਤਾ  ਨੈੱਟਵਰਕ,ಭಿನ್ನಜಾತಿಯ  ಜಾಲ
ਇਲਾਜ,ಕವಚ
ਧੋਖਾਧੜੀ ਦਾ ਤਰੀਕਾ,ಹ್ಯೂರಿಸ್ಟಿಕ್ ವಿಧಾನ
ਹੈਕਸਾਡੈਸੀਮਲ,ಷೂಕ್ಸಿನೀಲ್
ਹੈਕਸਾਡੈਸੀਮਲ  ਨਿਰੰਤਰ,ಷೂಕ್ಸಿನೀಲ್  ನಿರಂತರ
ਹੈਕਸਾਡੈਸੀਮਲ  ਸੰਕੇਤ,ಷೂಕ್ಸಿನೀಲ್  ನಿದರ್ಶನ
ਹੇਕਸ ਪੈਡ,ಹೆಕ್ಸ್ ಪ್ಯಾಡೆ
ਲੁਕਵੀਂ ਲਾਈਨ,ಗುಪ್ತ ರೇಖೆ
ਲੁਕਵੀਂ ਲਾਈਨ  ਹਟਾਉਣ,ಗುಪ್ತ ರೇಖೆ  ತೆಗೆಯುವುದು
ਲੜੀਵਾਰ  ਵਰਗੀਕਰਣ,ಕ್ರಮಾನುಗತಕ್ಕೆ ಸಂಬಂಧಿಸಿದ  ವರ್ಗೀಕರಣ
ਲੜੀਵਾਰ  ਕੰਪਿ computer ਟਰ  ਨੈੱਟਵਰਕ,ಕ್ರಮಾನುಗತಕ್ಕೆ ಸಂಬಂಧಿಸಿದ  ಕಂಪ್ಯೂಟರ್  ಜಾಲ
ਹਾਇਰਾਰਚ  ਸਮਕਾਲੀ  ਨੈੱਟਵਰਕ,ಕ್ರಮಾನುಗತ ರೀತಿಯಲ್ಲಿ  ಸಿಂಕ್ರೊನೈಸ್ ಮಾಡಿದ  ಜಾಲ
ਲੜੀਵਾਰ  ਨੈੱਟਵਰਕ,ಕ್ರಮಾನುಗತಕ್ಕೆ ಸಂಬಂಧಿಸಿದ  ಜಾಲ
ਲੜੀਵਾਰ  Structure ਾਂਚਾ,ಕ್ರಮಾನುಗತಕ್ಕೆ ಸಂಬಂಧಿಸಿದ  ರಚನೆ
ਹਾਇਰਾਰਚੀ,ಶ್ರೇಣಮಾನ
ਦੀ ਲੜੀ  ਓਪਰੇਸ਼ਨ,ಶ್ರೇಣಿ  ಕಾರ್ಯಾಚರಣೆ
ਉੱਚ ਪਤਾ,ಹೆಚ್ಚಿನ ಉದ್ದೇಶ
ਉੱਚ ਬਾਈਟ,ಉನ್ನತ ವಾಯ
ਉੱਚ ਘਣਤਾ,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆ
ਉੱਚ ਬਾਰੰਬਾਰਤਾ  ਵੰਡ  ਫਰੇਮ ਫਰੇਮ,ಹೆಚ್ಚಿನ ಆವರ್ತನ  ವಿತರಣೆ  ಚೌಕಟ್ಟು
ਉੱਚ ਪੱਧਰੀ ਕੰਪਾਈਲਰ,ಉನ್ನತ ಮಟ್ಟದ ಕಂಪೈಲರ್
ਉੱਚ ਪੱਧਰੀ ਡਾਟਾ ਲਿੰਕ ਨਿਯੰਤਰਣ,ಉನ್ನತ ಮಟ್ಟದ ಡೇಟಾ ಲಿಂಕ್ ನಿಯಂತ್ರಣ
ਉੱਚ ਪੱਧਰ  ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ,ಉನ್ನತ ಮಟ್ಟ  ಷೋಬರೆ
ਉੱਚ ਪੱਧਰੀ ਸਰੋਤ  ਕੋਡ,ಉನ್ನತ ಮಟ್ಟದ ಮೂಲ  ಸಂಹಿತೆ
ਉੱਚ ਰੋਸ਼ਨੀ,ಅಧಿಕ ಬೆಳಕು
ਉੱਚ ਆਰਡਰ  ਸਥਿਤੀ,ಉನ್ನತ ಕ್ರಮ  ಸ್ಥಾನ
ਉੱਚੀ ਪਾਸ,ಎತ್ತರದ ಪಾಸ್
ਉੱਚ ਪ੍ਰਦਰਸ਼ਨ  ਉਪਕਰਣ,ಉನ್ನತ ಪ್ರದರ್ಶನ  ಉಪಕರಣ
ਉੱਚ ਪੰਚ,ಎತ್ತರದ ಗಾಡಿ
ਤੇਜ਼ ਰਫਤਾਰ ਕੈਰੀ,ಹೈಸ್ಪೀಡ್ ಕ್ಯಾರಿ
ਹਾਈ ਸਪੀਡ ਰੀਡਰ,ಅತಿ ವೇಗದ ಓದುಗ
ਉੱਚ ਵਰਤੋਂ ਸਮੂਹ,ಹೆಚ್ಚಿನ ಬಳಕೆಯ ಗುಂಪು
ਹਾਈਵੇ,ಹೆದ್ದಾರಿ
ਹਾਇ-ਲੋ ਟੈਰਿਫ,ಹೈ-ಲೋ ಸುಂಕ
ਹੀਰਾਗਨਾ,ಪೃಷ್ಠ
ਇਤਿਹਾਸ ਫਾਈਲ,ಹಿಸ್ಟರಿ ಫೈಲ್
ਇਤਿਹਾਸ ਚਲਾਓ,ಇತಿಹಾಸ ಓಟ
ਹਿੱਟ,ಹಿಟ್
ਫਲਾਈ 'ਤੇ ਹਿੱਟ  ਪ੍ਰਿੰਟਰ,ನೊಣದಲ್ಲಿ ಹಿಟ್  ಮುದ್ರಕ
ਲਾਈਨ 'ਤੇ ਮਾਰੋ,ಸಾಲಿನಲ್ಲಿ ಒತ್ತಿರಿ
ਹਿੱਟ ਅਨੁਪਾਤ,ಹಿಟ್ ಅನುಪಾತ
ਕਥਾ ਰੱਖੋ,ಸೌಲಭ್ಯವನ್ನು ಹಿಡಿದುಕೊಳ್ಳಿ
ਸ਼ਤੀਰ ਰੱਖਣਾ,ಹಿಡಿದ ಕಿರಣ
ਹੋਲਡਿੰਗ ਟਾਈਮ,ಸಮಯ ಹಿಡಿದು
ਹਦਾਇਤ ਰੱਖੋ,ಸೂಚನೆಯನ್ನು ಹಿಡಿದುಕೊಳ್ಳಿ
ਪੈਟਰਨ ਰੱਖੋ,ಹೋಲ್ಡ್ ಪ್ಯಾಟರ್ನ್
ਹੋਲਲੇਰਿਥ ਕਾਰਡ,ಹಾಲೆರಿತ್ ಕಾರ್ಡ್
ਹੋਲਲੇਰਥ ਕੋਡ,ಹೊಲೆರಿತ್ ಕೋಡ್
ਹੋਲੋਗ੍ਰਾਮ,ಹೊಲೊಗ್ರಾಮ್
ਹੋਲੋਗ੍ਰਾਫਿਕ ਅਧਾਰਤ  ਸਿਸਟਮ,ಹೊಲೊಗ್ರಾಫಿಕ್ ಆಧಾರಿತ  ವ್ಯವಸ್ಥೆ
ਘਰ ਦਾ ਪਤਾ,ಮನೆ ವಿಳಾಸ
ਹੋਮ ਕੁੰਜੀ,ಮನೆ ಕೀಲ
ਹੋਮ ਲੂਪ,ಮನೆಯ ಲೂಪ್
ਘਰ ਨੰਬਰ  ਯੋਜਨਾ ਖੇਤਰ,ಮನೆ ಸಂಖ್ಯೆ  ಯೋಜನಾ ಪ್ರದೇಶ
ਵੋਮੋਸਟੈਟਿਸ,ಹೋಮಿಯೋಸ್ಟಾಟಿಸ್
ਘਰ ਦੀ ਸਥਿਤੀ,ಮನೆಯ ಸ್ಥಾನ
ਘਰ ਦਾ ਰਿਕਾਰਡ,ಮನೆಯ ದಾಖಲೆ
ਇਕੋ  ਨੈੱਟਵਰਕ,ಏಕರೂಪದ  ಜಾಲ
ਹੌਪਰ,ಕುಳಿ
ਖਿਤਿਜੀ ਫੀਡ,ಸಮತಲ ಆಹಾರ
ਖਿਤਿਜੀ ਰਾਸਟਰ  ਗਿਣਤੀ,ಸಮತಲ ರಾಸ್ಟರ್  ಎಣಿಕೆ
ਹਰੀਜ਼ਟਲ ਸਿਸਟਮ,ಸಮತಲ ವ್ಯವಸ್ಥೆಯ
ਹਰੀਜੱਟਲ ਟੇਬਲ,ಸಮತಲದ ಪಟ್ಟಿ
ਹਰੀਜੱਟਲ  ਟੈਬਲੇਸ਼ਨ  ਅੱਖਰ,ಸಮತಲವಾದ  ಲೇಪನ  ಪಾತ್ರ
ਹਰੀਜੱਟਲ  ਆਲੇ - ਦੁਆਲੇ ਦੇ ਸਮੇਟਣਾ,ಸಮತಲವಾದ  ವೃತ್ತಾಕಾರವಾಗಿ ಸುತ್ತು
ਹੋਸਟ,ಅತಿಥೆಯ
ਹੋਸਟ ਐਪਲੀਕੇਸ਼ਨ  ਪ੍ਰੋਗਰਾਮ,ಹೋಸ್ಟ್ ಅಪ್ಲಿಕೇಶನ್  ಕಾರ್ಯಕ್ರಮ
ਹੋਸਟ ਕੰਪਿ computer ਟਰ,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
ਹੋਸਟ ਇੰਟਰਫੇਸ,ಹೋಸ್ಟ್ ಇಂಟರ್ಫೇಸ್
ਹੋਸਟ ਨੋਡ,ಆತಿಥ್ಯದ ಹೆಬ್ಬೆ
ਹੋਸਟ ਸਵਿਚ,ಹೋಸ್ಟ್ ಸ್ವಿಚ್
ਹੋਸਟ ਸਿਸਟਮ,ಆತಿಥ್ಯ)
ਗਰਮ ਚੈਸੀਸ,ಬಿಸಿ ಚಾಸಿಸ್
ਗਰਮ ਖੜ੍ਹੇ,ಬಿಸಿ ನಿಂತ
ਗਰਮ ਜ਼ੋਨ,ಬಿಸಿ ವಲಯ
ਘਰ ਰੱਖਣਾ,ಮನೆ ಕಂಟಿಮಿ
ਘਰ ਰੱਖਣਾ  ਓਪਰੇਸ਼ਨ,ಮನೆ ಕಂಟಿಮಿ  ಕಾರ್ಯಾಚರಣೆ
ਹੱਬ,ಕೇಂದ್ರ
ਹੱਬ ਲੇਆਉਟ,ಹೂಬ್ ವಿನ್ಯಾಸ
ਮਨੁੱਖੀ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ  ਮਸ਼ੀਨ  ਅਨੁਵਾਦ,ಮಾನವನ ನೆರವಿನ  ಯಂತ್ರ  ಭಾಷಾಂತರ
ਮਨੁੱਖੀ ਅਧਾਰਿਤ  ਭਾਸ਼ਾ,ಮಾನವ ಆಧಾರಿತ  ಭಾಷೆ
ਸ਼ਿਕਾਰ,ಬೇಟೆ
ਹਾਈਬ੍ਰਿਡ ਕੋਇਲ,ಹೈಬದಿ ತಯಾರಕ
ਹਾਈਬ੍ਰਿਡ ਕੰਪਿ .ਟਰ,ಹೈಬ್ರಿಡಿಕ್ ಕಂಪ್ಯೂಟರ್
ਹਾਈਬ੍ਰਿਡ ਏਕੀਕ੍ਰਿਤ  ਸਰਕਟ,ಹೈಬ್ರಿಡ್ ಸಂಯೋಜಿತ  ಸುತ್ತಾಟ
ਹਾਈਬ੍ਰਿਡ ਇੰਟਰਫੇਸ,ಹೈಬ್ರಿಡ್‌ಪೋಕ್ಷಿ
ਹਾਈਬ੍ਰਿਡ  ਪ੍ਰੋਗਰਾਮਿੰਗ,ಸಂಕರಜದ  ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਹਾਈਬ੍ਰਿਡ ਸੈਟ,ಮಿಶ್ರತಾರ
ਹਾਈਬ੍ਰਿਡ ਸਿਸਟਮ,ಹೈಬ್ರಿಡಬಂ
ਹਾਈਫਨ ਡ੍ਰੌਪ,ಹಿಫೆನ್
ਪਛਾਣ  ਵੰਡ,ಗುರುತಿಸುವಿಕೆ  ವಿಭಾಗ
