Punjabi,Assamese
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,মেট্ৰিক্স গুণন
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ,প্ৰধান মেট্ৰিক্স
ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ,মেট্ৰিক্স অপাৰেটৰ
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,মেট্ৰিক্স বহুপদ
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,মেট্ৰিক্স প্ৰিন্টিং
ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ,মেট্ৰিক্স উৎপাদন
ਵੱਧ ਤੋਂ ਵੱਧ,সৰ্বাধিক কৰা হৈছে
"ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ","সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ"
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,সৰ্বোচ্চ নিৰপেক্ষ মান
ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ,সৰ্বোচ্চ F-অনুপাত
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,সৰ্বোচ্চ সম্ভাৱনা
mahalpistha,মহলপিষ্ঠা
ਮਹਾਨ ਸਿੱਟਾ,মহান সিদ্ধান্ত
ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,ফাংচনৰ সৰ্বোচ্চ
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ,মেক্সৱেল-বল্টছমেন পৰিসংখ্যা
ਮਤਲਬ ਭਟਕਣਾ,গড় বিচ্যুতি
ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ,বিচ্যুতি বৰ্গ গড়
ਵਰਗ ਮਤਲਬ ਗਲਤੀ,বৰ্গ গড় ভুল
"ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ","গড়, গড় মূল্য"
ਮਤਲਬ ਪ੍ਰਮੇਯ,গড় উপপাদ্য
ਬੁਲਬੁਲਾ ਮਾਪ,বুদবুদযুক্ত জোখ
"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ","মধ্যম, মধ্যম, মধ্যম, মধ্যম"
ਮੱਧ ਕੇਂਦਰ,মধ্যম কেন্দ্ৰ
ਮੱਧ ਵਕਰ,মধ্যম বক্ৰ
mesothelioma,মেছ&#39;থেলিঅ&#39;মা
ਸੁਨੇਹਾ,বাৰ্তা
"ਕਸਟਮ, ਵਿਧੀ","কাষ্টম, পদ্ধতি"
ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ,ডিলিচন পদ্ধতি
ਉਲਟ ਢੰਗ,ওলোটা পদ্ধতি
ਦੁਹਰਾਓ ਵਿਧੀ,পুনৰাবৃত্তি পদ্ধতি
ਘੱਟੋ-ਘੱਟ ਵਰਗ,নূন্যতম বৰ্গক্ষেত্ৰ
ਟਾਰਕ ਢੰਗ,টৰ্ক পদ্ধতি
ਸਮਾਨ ਤਿਕੋਣ ਵਿਧੀ,একেধৰণৰ ত্ৰিভুজ পদ্ধতি
ਢਲਾਨ ਉਤਰਨ ਢੰਗ,ঢাল অৱনমিত পদ্ধতি
ਸੰਕਲਨ ਵਿਧੀ,সংকলন পদ্ধতি
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਵਿਧੀ,অনিৰ্দিষ্ট সহগ পদ্ধতি
ਦੂਰੀ ਆਬਾਦੀ,দূৰত্বৰ জনসংখ্যা
ਮੀਟਰਿਕ ਸਿਸਟਮ,মেট্ৰিক ব্যৱস্থা
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,মেট্ৰিক একক
ਮਾਈਕਰੋ ਥਿਊਰੀ,মাইক্ৰ’ তত্ত্ব
ਮਿਡਲ,মাজ
ਮੱਧ,মধ্যমীয়া
ਕੇਂਦਰੀ ਬਿੰਦੂ,কেন্দ্ৰীয় বিন্দু
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,মধ্যবিন্দুৰ সূত্ৰ
ਨਿਊਨਤਮ ਬਹੁਪਦ,নূন্যতম বহুপদ
ਘੱਟੋ-ਘੱਟ ਥਿਊਰੀ,ন্যূনতম তত্ত্ব
"ਨਿਊਨਤਮ, ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਘੱਟ","নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন"
ਘੱਟ ਬਿੰਦੂ,নিম্ন বিন্দু
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,নূন্যতম বহুপদ
ਫੰਕਸ਼ਨ ਦਾ ਘੱਟੋ-ਘੱਟ,কাৰ্য্যৰ নূন্যতম
ਛੋਟਾ ਚਾਪ,চুটি চাপ
ਛੋਟਾ ਅੱਖਰ,চুটি চিঠি
ਸੀਮਾਬੱਧ ਸਬਸੈੱਟ,সীমাবদ্ধ উপগোট
"ਘਟਾਓ, ਕਰਜ਼ਾ","বিয়োগ, ঋণ"
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,বিয়োগ চিহ্ন
ਮਿਸ਼ਰਤ ਭਾਗ,মিশ্ৰিত ভগ্নাংশ
ਵਿਕਲਪਕ ਜੰਤਰ,বিকল্প যন্ত্ৰ
"ਮੋਡ, ਮੋਡ, ਵਿਧੀ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ","ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ"
"ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ","মডুলাছ, মডুলাছ"
ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ,জটিল সংখ্যাৰ মডুলাছ
ਪਲ,মুহূৰ্ত
ਟਾਰਕ ਫੰਕਸ਼ਨ,টৰ্ক ফাংচন
ਤਾਕਤ ਦਾ ਪਲ,বলৰ মুহূৰ্ত
ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ,কম্পাঙ্ক-বিতৰণ ক্ষমতা
ਜੜਤਾ ਦਾ ਪਲ,জড়তাৰ মুহূৰ্ত
ਮੋਮੈਂਟਮ ਪਲ,গতিশীলতা মুহূৰ্ত
ਭਾਵਨਾ,ইম্পলছ
ਇੱਕ ਪੋਸਟ,এটা পোষ্ট
ਸਿੰਗਲ ਏਕੀਕਰਣ,একক সংহতি
"ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ","সমতা, একৰূপতা"
ਮੋਨੋਕੂਲਰ,এককক্ষী
ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਚੜ੍ਹਦਾ ਕ੍ਰਮ,একদিশীয় আৰোহী ক্ৰম
ਬਿਲਕੁਲ,আউটৰাইট
unidirectionally ਚੰਦਰਮਾ ਜਾਲ,একদিশে অৰ্ধচন্দ্ৰ জাল
monotically ਵਧ ਰਹੀ ਕ੍ਰਮ,এককভাৱে বৃদ্ধি কৰা ক্ৰম
ਇਕਸਾਰ ਫੰਕਸ਼ਨ,একচলকীয় ফলন
ਮੋਂਟੇ-ਕਾਰਲੋ ਗਣਨਾ,মন্টে-কাৰ্লো গণনা
ਮੋਂਟੇ-ਕਾਰਲੋ ਵਿਧੀ,মণ্টে-কাৰ্লো পদ্ধতি
ਮੋਰਾ (ਖੇਡਾਂ),মোৰা (ক্রীড়া)
ਮੌਤ ਦੇ ਅੰਕੜੇ,মৃত্যুৰ পৰিসংখ্যা
ਗਾਲਬਨ,যতদূৰসম্ভৱ
ਮੋਸ਼ਨ,গতি
ਹਿਲਾਉਣ ਦਾ ਮਤਲਬ,চলন্ত গড়
M- ਆਬਾਦੀ,এম-জনসংখ্যা
ਇੰਟੀਗਰਲ ਦਾ ਐਮ-ਟੈਸਟ,অখণ্ডৰ M-পৰীক্ষা
ਕਈ ਫੈਸਲੇ-ਸਮੱਸਿਆ,একাধিক সিদ্ধান্ত-সমস্যা
ਬਹੁਪਦ ਦੀ ਆਮ ਵੰਡ,বহুপদ স্বাভাৱিক বিতৰণ
ਬਹੁਨਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,বহুপদ যাদৃচ্ছিক চলক
ਮਲਟੀਪਲੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা
ਬਹੁਪਦ,বহুপদ
ਬਹੁਪਦ ਦੀ ਵੰਡ,বহুপদ বিতৰণ
"ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਕਈ (ਵੀ.), ਮਲਟੀਪਲ, ਰਿਫ੍ਰੈਕਟਿਵ (ਐਨ.)","বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)"
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,বহু পছন্দৰ সমস্যা
ਸੰਘੀ ਸੂਬੇ,কনফেডাৰেট প্ৰদেশসমূহ
ਮਲਟੀਪਲ ਸਬੰਧ,একাধিক সম্পৰ্ক
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,একাধিক কম্পাঙ্ক টেবুল
ਮਲਟੀਪਲ ਅਟੁੱਟ,একাধিক অখণ্ড
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,একাধিক সংহতি
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,বহুবিধ ৰিগ্ৰেছন
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,বহুবিধ ৰিগ্ৰেছন সহগ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
ਮਲਟੀ ਰੂਟ,বহু মূল
ਗੁਣਾ,গুণন
(ਨਿਰਧਾਰਕ ਦਾ) ਕਾਲਮ ਗੁਣਾ,(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন
(ਨਿਰਧਾਰਕ ਦਾ) ਰੇਖਿਕ ਗੁਣਾ,(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন
ਗੁਣਾ ਕਾਰਕ,গুণন গুণক
ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ,গুণনীয়ক ফলন
ਗੁਣਾਤਮਕ ਸਮੂਹ,গুণগত গোট
ਗੁਣਾਤਮਕ ਉਲਟ,বহুগুণী বিপৰীতমুখী
ਬਹੁਲਤਾ,বহুত্ব
ਬਹੁਲਤਾ,বহুত্ব
ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ,শূন্যৰ বহুগুণতা
ਗੁਣਕ,বহুগুণক
"ਗੁਣਾ, ਗੁਣਾ","গুণ কৰা, গুণ কৰা"
ਮਲਟੀਪਲ ਵੰਡ,একাধিক বিতৰণ
ਬਹੁ-ਵਿਭਿੰਨ ਸਧਾਰਣ ਵੰਡ,বহুচলকীয় স্বাভাৱিক বিতৰণ
ਬਹੁਭਿੰਨ ਆਬਾਦੀ,বহুবিকল্পিত জনসংখ্যা
"ਆਪਸੀ, ਆਪਸੀ","পাৰস্পৰিক, পাৰস্পৰিক"
ਨਾਬਲਾ,নবলা
ਨਪੀਰੀਆ,নাপিৰীয়া
"ਨੇਪੀਅਰ ਲਘੂਗਣਕ, ਨੇਪੀਅਰ ਲਘੂਗਣਕ","নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম"
"ਕੁਦਰਤੀ ਲਘੂਗਣਕ, ਕੁਦਰਤੀ ਲਘੂਗਣਕ","প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম"
"ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ, ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ","ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা"
ਸਮੁੰਦਰੀ ਮੀਲ,নটিকেল মাইল
n-ਵਿਮ,ন-ভিম
n-vim ਵੈਕਟਰ-ਸਪੇਸ,n-vim ভেক্টৰ-স্পেচ
ਲੋੜੀਂਦੀਆਂ ਅਤੇ ਲੋੜੀਂਦੀਆਂ ਪਾਬੰਦੀਆਂ,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা
ਜ਼ਰੂਰੀ ਪਾਬੰਦੀਆਂ,প্ৰয়োজনীয় নিষেধাজ্ঞা
ਮਨਾਹੀ,নিষেধাজ্ঞা
"ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ","ঋণাত্মক, ঋণাত্মক, ঋণাত্মক"
ਕ੍ਰੈਡਿਟ ਵਕਰਤਾ,ক্ৰেডিট বক্ৰতা
ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ,ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা
ਨੈਗੇਟਿਵ ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ,ঋণাত্মক স্থিৰ মেট্ৰিক্স
ਨਕਾਰਾਤਮਕ ਅਰਧ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা
"ਆਂਢ-ਗੁਆਂਢ, ਨੇੜਤਾ","চুবুৰী, সান্নিধ্য"
"ਮਲਟੀਪਲ ਸੈਂਪਲਿੰਗ, ਇਨਕਲੂਸਿਵ ਸੈਂਪਲਿੰਗ","একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ"
ਸ਼ੁੱਧ ਜਨਮ ਦਰ,নেট জন্মৰ হাৰ
ਨਿਊਟੈਨੀ ਮਕੈਨਿਕਸ,নিউটানি মেকানিক্স
ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ,নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ
ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ,নিউটনৰ গতিৰ নিয়ম
ਨਾਮ ਅਸਾਈਨਮੈਂਟ,নাম নিযুক্তি
ਨੀਮਨ-ਪੀਅਰਸਨ-ਸਿਧਾਂਤ,নেইমান-পিয়ৰচন-প্ৰিন্সিপল
ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਤੱਤ,শূন্য বিভৱ মৌল
ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ,শূন্য বিভৱ মেট্ৰিক্স
"ਨੋਡ, ਨੋਡ, ਪੱਤਾ, ਆਉਟਪੁੱਟ, ਫਿਲਟਰ","ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ"
ਐਨ-ਅਬੇਲੀ ਸਮੂਹ,আন-আবেলি গ্ৰুপ
ਸਾਪੇਖਿਕ ਕਨਵਰਜੈਂਸ,আপেক্ষিকতাবাদী অভিসৰণ
ਪਾਰਦਰਸ਼ੀ,অতিক্ৰমণীয়
ਬੇਕਾਰ,অক্ষুণ্ণ
ਅਸੁਰੱਖਿਅਤ ਅਧਾਰ ਇਕਸਾਰ ਹੱਲ,অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান
ਅਗਾਨ,আঘন
ਸੰਘਣੀ ਕੁੱਲ,ঘন সমষ্টি
ਅੰਕਾਂ ਦੀ ਅਣਗਿਣਤ ਅਨੰਤਤਾ,বিন্দুৰ অগণন অসীমতা
ਅਣਗਿਣਤ ਸੈੱਟ,অগণ্য ছেট
ਬੇਮਿਸਾਲ,অতুলনীয়
ਗੈਰ-ਸਬਸੈੱਟ,অ-উপগোট
ਯੂਕਲਿਡੀਅਨ ਜਿਓਮੈਟਰੀ,ইউক্লিডিয়ান জ্যামিতি
"ਅਨੁਪਾਤਕ, ਅਸਪਸ਼ਟ","অসমতাপূৰ্ণ, অসমতাপূৰ্ণ"
ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ,অ-ছেদক
ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨਾਂ,অৰৈখিক বীজগণিতীয় সমীকৰণ
ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ,অৰৈখিক অৱভেদ্য সমীকৰণ
ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ,অৰৈখিক সমীকৰণ
ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,অৰৈখিক প্ৰগ্ৰেমিং
ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,অৰৈখিক ৰিগ্ৰেছন
ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ,অৰৈখিক সম্পৰ্ক
ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ,অঋণাত্মক পূৰ্ণসংখ্যা নন ঋণাত্মক পূৰ্ণসংখ্যা
ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ,অঋণাত্মক চলক
ਗੈਰ-ਪੈਰਾਮੀਟਰਿਕ ਟੈਸਟ,নন-পেৰামেট্ৰিক পৰীক্ষা
ਗੈਰ-ਸੰਭਾਵਨਾਵਾਦੀ ਪਹੁੰਚ,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,বিপৰীত মেট্ৰিক্স
ਅਸਮਿਤ ਮੈਟ੍ਰਿਕਸ,অসমতাপূৰ্ণ মেট্ৰিক্স
ਮਾਮੂਲੀ,গুৰুত্বহীন
ਗੈਰ-ਜ਼ੀਰੋ ਨਿਰਧਾਰਕ,অ-শূন্য নিৰ্ণায়ক
ਖਾਲੀ,খালী
ਗੈਰ-ਸਬਸੈੱਟ,অ-উপগোট
ਗੈਰ-ਜ਼ੀਰੋ ਨਿਰਧਾਰਕ,অ-শূন্য নিৰ্ণায়ক
ਜਾਂ ਪੂਰਕ ਦਰਵਾਜ਼ੇ,বা পৰিপূৰক গেট
"ਆਮ, ਕੁਦਰਤੀ, ਮਿਆਰੀ, ਆਮ, ਆਮ, ਆਮ, ਆਮ","স্বাভাৱিক, স্বাভাৱিক, মানক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক"
ਆਮ ਪ੍ਰਵੇਗ,স্বাভাৱিক ত্বৰণ
ਆਮ ਕੋਣ,স্বাভাৱিক কোণ
ਆਮ ਕਰਵ,স্বাভাৱিক বক্ৰ
ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
ਆਮ ਵੰਡ,স্বাভাৱিক বিতৰণ
ਆਮ ਵੰਡ ਫੰਕਸ਼ਨ,স্বাভাৱিক বিতৰণ ফলন
ਮੈਟ੍ਰਿਕਸ ਦਾ ਸਧਾਰਨ ਰੂਪ,মেট্ৰিক্সৰ স্বাভাৱিক ৰূপ
ਆਮ ਬਾਰੰਬਾਰਤਾ,স্বাভাৱিক কম্পাঙ্ক
ਸਧਾਰਣ ਕਰਵ,স্বাভাৱিক বক্ৰ
ਸਧਾਰਣ ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਨੰਬਰ,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
ਸਧਾਰਣ ਕਰਨ ਵਾਲਾ,নৰ্মেলাইজাৰ
ਆਮ ਮੈਟ੍ਰਿਕਸ,স্বাভাৱিক মেট্ৰিক্স
ਆਮ ਸੰਭਾਵਨਾ ਵਕਰ,সাধাৰণ সম্ভাৱনা বক্ৰ
ਆਮ ਸੰਭਾਵਨਾ ਵੰਡ,স্বাভাৱিক সম্ভাৱনা বিতৰণ
"ਆਮ ਉਪ-ਸਮੂਹ, ਖਾਸ ਉਪ-ਸਮੂਹ","সাধাৰণ উপগোট, নিৰ্দিষ্ট উপগোট"
ਮਿਆਰੀ ਰੇਖਿਕ ਸਪੇਸ,প্ৰামাণিককৃত ৰৈখিক স্থান
ਵੈਕਟਰ ਮਿਆਰੀ,ভেক্টৰ মানদণ্ড
"ਗੇਟ ਨਹੀਂ, ਗੇਟ ਨਹੀਂ","GATE নহয়, GATE নহয়"
ਰਾਤ ਦਾ ਸੰਘਣਾ ਸਮੁੱਚਾ,নিশাৰ ঘন সমষ্টি
ਨਲ ਪਰਿਕਲਪਨਾ,শূন্য অনুমান
ਜ਼ੀਰੋ ਮੈਟ੍ਰਿਕਸ,শূন্য মেট্ৰিক্স
ਖਾਲੀ ਸੈੱਟ,খালী ছেট
ਜ਼ੀਰੋ ਵੈਕਟਰ,শূন্য ভেক্টৰ
ਗਿਣਤੀ,সংখ্যা
ਨੰਬਰ ਧੁਰਾ,সংখ্যা অক্ষ
ਨੰਬਰ ਸਿਸਟਮ,সংখ্যা ব্যৱস্থা
"ਸੰਖਿਆਤਮਕ (adj.), ਸੰਖਿਆਤਮਕ (v.)","সংখ্যাগত (নং), সংখ্যাগত (V.)"
"ਨੰਬਰ ਨੂੰ, ਨੰਬਰ ਨੂੰ","সংখ্যা কৰা, সংখ্যা কৰা"
ਭਾਗ,অংশ
ਸੰਖਿਆਤਮਕ ਗੁਣਾਂਕ,সংখ্যাগত সহগ
ਸੰਖਿਆਤਮਕ ਗਣਨਾ,সংখ্যাগত গণনা
ਸੰਖਿਆਤਮਕ ਅੰਤਰ,সংখ্যাগত পাৰ্থক্য
ਸੰਖਿਆਤਮਕ ਢੰਗ,সংখ্যাগত পদ্ধতি
"n-ਵੈਕਟਰ, n-ਵੈਕਟਰ","n-ভেক্টৰ, n-ভেক্টৰ"
n-ਵੈਕਟਰ ਸਪੇਸ,n-ভেক্টৰ স্থান
"ਵਸਤੂ, ਸਰੀਰ, ਵਸਤੂ","বস্তু, শৰীৰ, বস্তু"
ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,বস্তুনিষ্ঠ কাৰ্য্য
"ਤਿਰਛੀ, ਤਿਰਛੀ","তিৰ্যক, তিৰ্যক"
oblique asymptote,তিৰ্যক asymptote
oblique ਧੁਰਾ,তিৰ্যক অক্ষ
"ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ","ক্ৰছ ছেকচন, ক্ৰছ ছেকচন"
ਨਿਰੀਖਣ,পৰ্যবেক্ষণ
ਦੇਖਿਆ ਗਿਆ ਬਾਰੰਬਾਰਤਾ,পৰ্যবেক্ষণ কৰা কম্পাঙ্ক
ਮੋਟਾ ਕੋਣ,অস্পষ্ট কোণ
ਅੱਠਭੁਜ,অষ্টভুজ
ਅੱਠਭੁਜ,অষ্টভুজ
octal ਸਿਸਟਮ,অক্টল ব্যৱস্থা
octant,অক্টেন্ট
ਅਜੀਬ,অস্বাভাৱিক
ਅਸਮਿਤ ਵਕਰ,অসমতাপূৰ্ণ বক্ৰ
ਅਜੀਬ ਸੰਖਿਆ,অদ্ভুত সংখ্যা
ਅਜੀਬ ਕ੍ਰਮਵਾਰ,অদ্ভুত ক্ৰমবিন্যাস
ਅਜੀਬ ਬਹੁਪਦ,অদ্ভুত বহুপদ
"ogive, pylon","ogive, পাইলন"
ਇਕੱਲੇ ਐਸੋਸੀਏਸ਼ਨ,একাকী সংগঠন
ਇੱਕ-ਇੱਕ ਫੰਕਸ਼ਨ,এক-এটা কাৰ্য্য
ਸਿੰਗਲ ਨਕਸ਼ਾ,একক মানচিত্ৰ
ਇੱਕ ਤਰਫਾ ਵਰਗੀਕਰਨ,একমুখী শ্ৰেণীবিভাজন
ਓਵਰਲੈਪ ਨਕਸ਼ਾ,ওভাৰলেপ মানচিত্ৰ
"ਖੁੱਲਾ, ਖੁੱਲਾ (v.)","খোলা, খোলা (v.)"
ਖੁੱਲਾ ਗੋਲਾ,মুকলি গোলক
ਖੁੱਲਾ ਅੰਤਰਾਲ,মুকলি ব্যৱধান
ਓਪਨ ਸੈਮੀਲਾਈਨ,মুকলি অৰ্ধৰেখা
ਓਪਨ ਸੈੱਟ,খোলা ছেট
ਓਪਰੇਟਿੰਗ,অপাৰেটিং
ਓਪਰੇਸ਼ਨ ਵਿਗਿਆਨ,অপাৰেচন বিজ্ঞান
ਓਪਰੇਸ਼ਨ ਵਿਗਿਆਨ,অপাৰেচন বিজ্ঞান
"ਆਪਰੇਟਰ, ਆਪਰੇਟਰ, ਆਪਰੇਟਰ","অপাৰেটৰ, অপাৰেটৰ, অপাৰেটৰ"
ਉਲਟ ਕੋਣ,বিপৰীত কোণ
ਉਲਟ ਘਟਨਾ,বিপৰীত পৰিঘটনা
ਅਨੁਕੂਲ ਅਧਾਰ ਇਕਸਾਰ ਹੱਲ,অনুকূল ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান
ਸਰਵੋਤਮ ਸਥਿਤੀ,অনুকূল অৱস্থা
ਸਰਵੋਤਮ ਆਉਟਪੁੱਟ ਆਕਾਰ,অনুকূল আউটপুট আকাৰ
ਸਰਵੋਤਮ ਮੁੱਲ,অনুকূল মূল্য
"ਸਰਵੋਤਮ, ਸਰਵੋਤਮ","অনুকূল, অনুকূল"
ਕਲਾਸ,শ্ৰেণী
"ਆਰਡਰ, ਆਰਡਰ, ਪਾਵਰ, ਰੈਡਿਕਸ, ਗਰੁੱਪ ਨੰਬਰ","ক্ৰম, ক্ৰম, শক্তি, মূলক, গোট সংখ্যা"
ਆਰਡਰ ਕੀਤਾ ਜੋੜਾ,অৰ্ডাৰ দিয়া জোৰা
"ਕ੍ਰਮਬੱਧ ਸੈੱਟ, ਕ੍ਰਮਬੱਧ ਸੈੱਟ","সজাই থোৱা ছেট, সজাই থোৱা ছেট"
"ਛਾਂਟਣਾ, ਛਾਂਟਣਾ","সজাই পৰাই তোলা, সজাই পৰাই তোলা"
"ਨਿਰਣਾਇਕ ਦਾ ਹੁਕਮ, ਨਿਰਣਾਇਕ ਦਾ ਹੁਕਮ","নিৰ্ণায়কৰ ক্ৰম, নিৰ্ণায়কৰ ক্ৰম"
ਗਰੁੱਪ ਗ੍ਰੇਡ,গ্ৰুপ গ্ৰেড
ਮੈਟ੍ਰਿਕਸ ਦਾ ਕ੍ਰਮ,মেট্ৰিক্সৰ ক্ৰম
ਤੱਤਾਂ ਦਾ ਸਮੂਹ,মৌলৰ গোট
ਅੰਤਰ ਸਮੀਕਰਨ ਦਾ ਕ੍ਰਮ,অৱভেদ্য সমীকৰণৰ ক্ৰম
ਓਪਰੇਸ਼ਨ ਕ੍ਰਮ,অপাৰেচন ক্ৰম
ਜ਼ੀਰੋ ਆਰਡਰ,শূন্য ক্ৰম
ਆਰਡੀਨਲ ਨੰਬਰ,সাধাৰণ সংখ্যা
ਸਧਾਰਨ ਅੰਤਰ ਸਮੀਕਰਨ,সৰল অৱভেদ্য সমীকৰণ
ਗ੍ਰੇਡ,শ্ৰেণী
ਅਨੁਕੂਲਤਾ,অভিযোজন ক্ষমতা
ਸਥਿਤੀ,অভিবিন্যাস
