Punjabi,Hindi
ਆਉਟਲੁੱਕ,दृष्‍टिकोण
ਕੋਰਟ ਤੋਂ ਬਾਹਰ,न्यायालय-बाह्‌य
ਤਾਰੀਕ ਤੋ ਬਾਆਦ,"गतावधिक, अप्रचलित"
ਕ੍ਰਮ ਦੇ ਬਾਹਰ,"खराब, चालू नहीं, अव्यवस्थित"
ਪ੍ਰਿੰਟ ਤੋਂ ਬਾਹਰ,अप्राप्य
ਵਾਰੀ ਤੋਂ ਬਾਹਰ,बिन बारी
ਵਾਰੀ ਅਲਾਟਮੈਂਟ ਤੋਂ ਬਾਹਰ,बिन बारी आबंटन
ਚੌਕੀ,सीमा चौकी
ਆਉਟਪੁੱਟ,"उत्पादन, उत्पाद, निर्गत"
ਪੂਰੀ ਖਰੀਦ,एकमुश्त खरीद
ਆਉਟਸੋਰਸ,बाह्‌य स्रोत
ਬਕਾਇਆ,"बकाया, बाकी, उत्कृष्‍ट"
ਵੱਧ ਉਮਰ,"अधिवयस्कता, अधिक आयु वाला"
ਕੁਲ ਮਿਲਾ ਕੇ,"समस्त, समग्र, कुल"
ਸਮੁੱਚੀ ਘਾਟਾ,समग्र घाटा
ਉੱਤੇ ਬਿਲਿੰਗ,बढ़ा हुआ बिल बनाना
ਓਵਰਚਾਰਜ,अधिप्रभार
ਬਕਾਇਆ,"अतिदेय, अतिशोध्य, पुराना, खड़ा"
ਬਹੁਤ ਜ਼ਿਆਦਾ,"अधिप्राक्कलन, अत्यनुमान, अधिक आंकना"
ਓਵਰਹੈੱਡ ਚਾਰਜ,"उपरिप्रभार, ऊपरी खर्च"
ਓਵਰਲੈਪਿੰਗ,अतिव्याप्‍ति
ਓਵਰਰਾਈਡ ਪ੍ਰਾਥਮਿਕਤਾ,अधिभावी प्राथमिकता
ਓਵਰ-ਨਿਯਮ,"उलटना, विरूद्‌ध व्यवस्था देना"
ਨਿਗਰਾਨੀ,चूक
ਓਵਰਟਾਈਮ ਤਨਖਾਹ,समयोपरि वेतन
ਓਵਰਵਲੂਟ,अधिमूल्यन
ਮਾਲਕੀਅਤ,स्वामित्व
ਪੈਕੇਜ,"पैकेज, संपुट"
ਪੈਕੇਜ ਸੌਦਾ,"पैकेज सौदा, संपुट सौदा"
ਪੈਕਿੰਗ ਅਤੇ ਮਾਰਕਿੰਗ,पैक करना और चिह्‌न लगाना
ਪੈਕਿੰਗ ਸੂਚੀ,पैकिंग-सूची
ਸਮਝੌਤਾ,समझौता
ਦਾ ਭੁਗਤਾਨ,"प्रदत्‍त, सवेतन, भुगतान किया, चुकता"
ਪੂੰਜੀ ਦਾ ਭੁਗਤਾਨ ਕੀਤਾ,प्रदत्‍त पूंजी
ਪੈਂਫਲਿਟ,"पुस्तिका, पैम्फलेट"
ਪੈਨਲ,"नामिका, पैनल"
ਕਾਗਜ਼,"काग़ज, पत्र, काग़ज़-पत्र, लेख, समाचार पत्र, प्रश्न पत्र"
ਪੈਰਾ,पैरा
ਪੈਰਾਮਾਉਂਟ,"परमोच्च, परम"
ਮਾਪੇ,"माता-पिता, मूल"
ਪੇਰੈਂਟਲ,पैतृक
ਪੇਰੈਂਟ ਦਫਤਰ,मूल कार्यालय
ਬਰਾਬਰ ਦੀ ਉੱਤਮਤਾ,सर्वोत्कृष्‍ट
ਪਾਰਿ ਪੇਸੂ,"समान गति से, समरूप"
ਸਮਾਨਤਾ,"समता, समानता"
ਸੰਸਦ,संसद
ਹਿੱਸਾ,"भाग, अंश, भूमिका, पुर्जा"
ਭਾਗ ਫਾਈਲ,"खंड फ़ाइल, खंड मिसिल, खंड संचिका"
ਅੰਸ਼ਕ,"आंशिक, पक्षपातपूर्ण"
ਭਾਗ ਲਓ,भाग लेना
ਖਾਸ,"विशेष, खास"
ਵੇਰਵੇ,"ब्योरा, विवरण"
ਭਾਗ,"विभाजन, बँटवारा"
ਸਾਥੀ,"साझेदार, भागीदार"
ਭਾਈਵਾਲੀ ਦਾ ਕੰਮ,भागीदारी विलेख
ਭਾਗ ਭੁਗਤਾਨ,आंशिक भुगतान
ਥੋੜਾ ਸਮਾਂ,अंशकालिक
ਪਾਰਟੀ,"पक्ष, पक्षकार, पार्टी, दल, प्रीति भोज, दावत"
ਬਰਾਬਰ ਮੁੱਲ,सममूल्य
ਪਾਸ,"पास, पारण, पास करना, पार जाना, गुजरना, उत्‍तीर्ण"
ਬੀਤਣ,"मार्ग, गली, गलियारा, अंश, उद्‌धरण, अवतरण, यात्रा, यात्रा व्यय"
ਪਾਸਵਰਡ,"संकेत शब्द, पासवर्ड"
ਪੇਟੈਂਟ,"एकस्व, पेटेन्ट"
ਸਰਪ੍ਰਸਤ,"संरक्षक, ग्राहक"
ਤਨਖਾਹ,वेतन
ਭੁਗਤਾਨ ਬਿੱਲ,वेतन बिल
ਭੁਗਤਾਨ ਦਾ ਭੁਗਤਾਨ,वेतन प्रमाणपत्र
ਤਨਖਾਹ ਦਿਵਸ,वेतन दिवस
ਭੁਗਤਾਨ ਕਰਨ ਵਾਲੇ,"आदाता, पाने वाला"
ਭੁਗਤਾਨ ਕਰਨ ਵਾਲਾ,"भुगतानकर्ता, अदाकर्ता"
ਭੁਗਤਾਨ,"भुगतान, अदायगी"
ਅਦਾ ਕਰ ਦਿਓ,चुकता करना
ਭੁਗਤਾਨ ਆਰਡਰ,अदायगी आदेश
ਤਨਖਾਹ ਰੋਲ,वेतन पत्रक
ਤਨਖਾਹ ਸਕੇਲ,वेतनमान
ਚਿੰਤਤ,धन संबंधी
ਪੈਨਲ,दांडिक कार्रवाई
ਪੈਨਲ ਕੋਡ,दंड-संहिता
ਜ਼ੁਰਮਾਨਾ,दंड स्वरूप ब्याज
ਜ਼ੁਰਮਾਨਾ,दंडित करना
ਜ਼ੁਰਮਾਨਾ,"दंड, अर्थदंड, जुर्माना, शास्ति"
ਬਕਾਇਆ,"लंबित, अनिर्णीत, रूका हुआ, तक, पर्यंत"
ਕਲਮ ਹੜਤਾਲ,कलम रोको हड़ताल
ਪੈਨਸ਼ਨ,पेन्शन
ਪੈਨਸ਼ਨਯੋਗ,पेन्शनी
ਪੈਨਸ਼ਨਰ,पेन्शन भोगी
ਪੈਨਸ਼ਨ ਸਕੀਮ,पेन्शन योजना
ਪ੍ਰਤੀ ਵਰ੍ਹਾ,"प्रतिवर्ष, वार्षिक, सालाना"
ਪ੍ਰਤੀ ਧਾਰਕ,वाहक द्‌वारा
ਪ੍ਰਤੀ ਕੈਪੀਟਾ (= ਪ੍ਰਤੀ ਸਿਰ),प्रति व्यक्‍ति
ਪ੍ਰਤੀਸ਼ਤ,"प्रतिशत, फ़ीसदी"
ਸਦੀਵੀ,"चिरस्थायी, बारहमासी"
ਤਰਜੀਹੀ ਖਰੀਦ,अधिमानी क्रय
ਪ੍ਰਦਰਸ਼ਨ,"पालन करना, निष्पादन करना"
ਪ੍ਰਦਰਸ਼ਨ,"निष्पादन, पालन"
ਪੀਰੀਅਡ,"अवधि, कालावधि"
ਸਮੇਂ-ਸਮੇਂ ਤੇ,"पत्र, सामयिकी, पत्रिका, आवधिक, समय-समय पर"
ਸਮੀਖਿਆ ਅਧੀਨ ਪੀਰੀਅਡ,समीक्षाधीन अवधि
Jejury,मिथ्या साक्ष्य
ਭੱਤਾ,अनुलब्धियां
ਸਥਾਈ,स्थायी
ਪ੍ਰਤੀ ਪੁਰਸ਼,"प्रतिमास, हर महीने, माहवार"
ਇਜਾਜ਼ਤ,"अनुमत्य, अनुज्ञेय"
ਇਜਾਜ਼ਤ,"अनुज्ञा, अनुमति"
ਪਰਮਿਟ,"अनुज्ञा-पत्र, परमिट, अनुज्ञा देना, अनुमति देना"
ਇਜਾਜ਼ਤ,"अनुमत, अनुज्ञप्त, अनुमतिप्राप्त"
ਸਦੀਵੀ,"शाश्‍वत, निरंतर, चिर"
ਸਦੀਵੀ,"शाश्‍वतता, शाश्‍वतकाल"
ਪਰਕੀਸਾਈਟਸ (= ਪਰਕਸ),अनुलब्धियां
ਨਿੱਜੀ,वैयक्‍तिक
ਨਿੱਜੀ ਜਾਇਦਾਦ,वैयक्‍तिक परिसंपत्‍तियां
ਨਿੱਜੀ ਬਾਂਡ,"मुचलका, स्वीय बंधपत्र"
ਸ਼ਖਸੀਅਤ,व्यक्‍तित्व
ਵਿਅਕਤੀਗਤ ਗੈਰ ਗ੍ਰਾਟਾ,अवांछित व्यक्‍ति
ਕਰਮਚਾਰੀ,कार्मिक
ਕਰਮਚਾਰੀ ਨੀਤੀ,कार्मिक नीति
ਪਰਿਪੇਖ,परिप्रेक्ष्य
ਦ੍ਰਿੜਤਾ,"समझाना-बुझाना, मनाना, अनुनय"
Person ੁਕਵਾਂ,"संगत, प्रासंगिक"
ਸਜਾਵਟ,"अवलोकन, देखना"
ਪਟੀਸ਼ਨ,याचिका
ਪਟੀਸ਼ਨਰ,याचिकादाता
ਪੜਾਅ,"प्रावस्था, चरण"
ਫੋਟੋ,फ़ोटो
ਫੋਟੋਸਟੈਟ,फ़ोटो-स्टैट
ਸਰੀਰਕ ਚੈਕਿੰਗ,प्रत्यक्ष जांच
ਸਰੀਰਕ ਨੁਕਸ,शारिरिक दोष
ਕਸਰਤ ਸਿੱਖਿਆ,व्यायाम शिक्षा
ਸਰੀਰਕ ਤੌਰ 'ਤੇ ਅਪਾਹਜ,"अंग-बाधित, विकलांग"
ਸਰੀਰਕ ਤਸਦੀਕ,प्रत्यक्ष सत्यापन
ਟੁਕੜੇ,खंडशः टुकड़ों में
ਟੁਕੜਾ ਦਰ,"उजरती दर, मात्रानुपाती दर"
ਤੀਰਥ ਯਾਤਰੀ,तीर्थयात्री
ਪਾਇਲਟ ਪ੍ਰੋਗਰਾਮ,"अग्रगामी कार्यक्रम, प्रायोगिक कार्यक्रम"
ਪਿੰਨ,पिन
ਪਲੇਸਮੈਂਟ ਸੇਵਾ,स्थानन सेवा
ਜਨਮ ਸਥਾਨ,जन्म स्थान
ਕੰਮ ਦੀ ਜਗ੍ਹਾ,कार्य स्थल
ਮੁਦਈ,वादी
ਯੋਜਨਾ,"आयोजना, योजना"
ਯੋਜਨਾਬੰਦੀ,"आयोजना, योजना, आयोजना बनाना, नियोजन"
ਪੌਦਾ,"संयंत्र, पादप, पौधा"
ਖਿਡਾਰੀ,"वादक, खिलाड़ी"
ਪਟੀਸ਼ਨ,"तर्क, दलील, अभिवचन, अभिवाक्"
ਪਰਦਾਤਾ,"प्लीडर, अधिवक्‍ता"
ਪਲੇਸਸੀਟ,जनमत-संग्रह
ਵਾਅਦਾ,"रेहत रखना, प्रतिज्ञा करना"
ਪੂਰਵਜ ਸੈਸ਼ਨ,पूर्ण अधिवेशन
Planpootentiary,पूर्णाधिकारी
ਪਲਿੰਥ ਖੇਤਰ,कुर्सी क्षेत्रफल
ਨੀਤੀ ਨੂੰ,"नीति, पॉलिसी"
ਰਾਜਨੀਤਿਕ ਗਤੀਵਿਧੀ,"राजनीतिक क्रियाकलाप, राजनीतिक सक्रियता"
ਚੋਣ,मतदान
ਪ੍ਰਦੂਸ਼ਣ,प्रदूषण
ਰਾਜਨੀਤਿਕ,राजनीतिक/राजनैतिक
ਪੂਲ,पूल
ਪੋਰਟਫੋਲੀਓ,"विभाग, पोर्टफोलियो"
ਸਥਿਤੀ,"स्थिति, स्थान, स्थल"
ਸਕਾਰਾਤਮਕ,"सकारात्मक, निश्‍चित, निश्‍चयात्मक"
ਪੋਸਟ,"पद, डाक, केन्द्र, चौकी"
ਪੋਸਟ-ਮਿਤੀ,उत्‍तर-दिनांकित
ਪੋਸਟ-ਫੈਕਟਰੀ ਦੀ ਮਨਜ਼ੂਰੀ,कार्योत्‍तर मंजूरी
ਪੋਸਟ ਗ੍ਰੈਜੂਏਟ,स्नातकोत्‍तर
ਦੁਖਦਾਈ,"मरणोत्‍तर, मरणोपरांत"
ਪੋਸਟਿੰਗ,"तैनाती, इंदराज"
ਪੋਸਟ ਮਾਰਟਮ ਇਮਤਿਹਾਨ,"शव परीक्षा, मरणोत्‍तर परीक्षा"
ਪੋਸਟਪੋਨ,"स्थगित करना, मुल्तवी करना"
ਪੋਸਟਸਕ੍ਰਿਪਟ (ਪੀ.ਐੱਸ.),पुनश्‍च
ਤਾਕਤ,"शक्‍ति, अधिकार, बिजली, विद्‌युत्"
ਮੁਖਤਿਆਰਨਾਮਾ,मुख़्तारनामा
ਅਭਿਆਸਯੋਗ,व्यावहारिक
ਅਭਿਆਸ,"व्यवसाय, पेशा, पद्‌धति, प्रथा"
ਪ੍ਰੀ-ਆਡਿਟ,"पूर्व-लेखापरीक्षा, पूर्व संपरीक्षा"
ਸਾਵਧਾਨੀ,"पूर्वोपायन, पूर्वावधान, एहतियात"
ਉਦਾਹਰਣ,"पूर्व उदाहरण, नज़ीर"
ਨਿਰਮਾਤਾ,सारलेख
ਸਹੀ,"ठीक-ठीक, यथावत्, यथार्थ"
ਬੰਦ ਕਰੋ,"रोक देना, प्रतिवारित करना"
ਪੂਰਕ,पूर्वसंकल्पना
ਪੂਰਵਗਾਮੀ,पूर्ववर्ती
ਪ੍ਰਮੁੱਖ,"प्रधान, प्रबल"
ਪ੍ਰੀਫੇਸ,प्रस्तावना
ਨੂੰ ਤਰਜੀਹ,"अधिमान देना, तरजीह देना"
ਪੱਖਪਾਤ,"प्रतिकूल प्रभाव, पूर्वग्रह, पूर्वाग्रह, प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना"
ਮੁ nextmininary ਲੀ,प्रारंभिक
ਅਚਨਚੇਤੀ,समयपूर्व
ਅਹਾਤੇ,"परिसर, अहाता, परिक्षेत्र"
ਪ੍ਰੀਮੀਅਮ,"बीमा-किस्त, प्रीमियम, बढ़ौती"
ਪ੍ਰੀਪੇਡ,पूर्व प्रदत्‍त
ਪ੍ਰੀਪੇਡ ਕਾਰਡ,"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड"
ਪ੍ਰੀ-ਯੋਜਨਾਬੱਧ,पूर्वनियोजित
ਪ੍ਰੀਪਲੋਨ,पूर्वित करना
ਪ੍ਰੀ-ਰਿਆਇਤੀ ਬਿੱਲ,रसीद सहित बिल
ਰੋਕਥਾਮ,परमाधिकार
ਤਜਵੀਜ਼ਵੀ,निर्धारित करना
ਨਿਰਧਾਰਤ,"निर्धारित, विहित"
ਨਿਰਧਾਰਤ ਫਾਰਮ,निर्धारित प्रपत्र
ਪੇਸ਼ਕਾਰੀ,प्रस्तुतीकरण
ਸਿਧਾਂਤ,"अध्यक्षता करना, पीठासीन होना"
ਰਾਸ਼ਟਰਪਤੀ,"राष्‍ट्रपति, अध्यक्ष"
ਪ੍ਰੈਸ,"मुद्रणालय, प्रेस, समाचारपत्र, अख़बार, प्रेस"
ਦਬਾਓ ਕਾੱਪੀ,प्रेस-प्रति
ਪ੍ਰੈਸ ਗੈਲਰੀ ਦਬਾਓ,"पत्रकार दीर्घा, पत्रकार गैलरी"
ਮੰਨਿਆ,प्रकल्पित
ਤੂਫਾਨੀ ਤਨਖਾਹ,प्रकल्पित वेतन
ਅਨੁਮਾਨ ਲਗਾਇਆ,पूर्वकल्पित
ਬਹਾਨਾ,बहाना
ਪ੍ਰਬਲ,"प्रचलित होना, अभिभावी होना"
ਰੋਕਣ,"निवारण करना, रोकना"
ਰੋਕਥਾਮ,"निवारण, रोकथाम"
ਰੋਕਥਾਮ,निवारक
ਕੀਮਤ ਦਾ ਉਤਰਾਅ (= ਕੀਮਤ ਦੀਆਂ ਹਰਕਤਾਂ),"क़ीमत उतार-चढ़ाव, क़ीमत घट-बढ़"
ਕੀਮਤ,क़ीमत निर्धारण
ਪ੍ਰਿਮਾ ਪੱਖ,"प्रथम दृष्‍टया, प्रथम दृष्‍टि में"
ਮੁੱਖ ਤੌਰ ਤੇ,"मुख्यतः, प्राथमिक तौर पर"
ਪ੍ਰਾਇਮਰੀ,प्राथमिक
ਪ੍ਰਾਇਮਰੀ ਰਸੀਦ,मूल आवती
ਪ੍ਰਿੰਸੀਪਲ,"प्राचार्य, प्रधान, मूलधन, मालिक, स्वामी"
ਪ੍ਰਿੰਸੀਪਲ ਕਰਜ਼ਟਰ,मूल ऋणी
ਪ੍ਰਿੰਟਰ,"मुद्रक, मुद्रित्र"
ਛਪਾਈ,मुद्रण
ਪਹਿਲਾਂ ਸੰਕੇਤ,पूर्व संकेत
ਪ੍ਰਾਥਮਿਕਤਾ ਗ੍ਰੇਡਿੰਗ,प्राथमिकता की कोटियां
ਜੇਲ੍ਹ,"कारागार, जेल"
ਕੈਦੀ,"क़ैदी, बंदी"
ਗੋਪਨੀਯਤਾ,एकांतता
ਨਿਜੀ ਅਤੇ ਗੁਪਤ,निजी एवं गोपनीय
ਅਧਿਕਾਰ,विशेषाधिकार
ਵਿਸ਼ੇਸ਼ ਅਧਿਕਾਰ ਕਮੇਟੀ,विशेषाधिकार समिति
ਇਨਾਮ,"पुरस्कार, इनाम"
ਸੰਭਾਵਨਾ,संभाव्यता
ਪ੍ਰੋਬੇਟ,प्रोबेट
ਪ੍ਰੋਬੇਸ਼ਨ,"परिवीक्षा, परख"
ਪ੍ਰੋਬੇਸ਼ਨਰੀ,परिवीक्षाधीन
ਪ੍ਰੋਬੇਸ਼ਨਰ,"परिवीक्षाधीन, परखाधीन"
ਪੜਤਾਲ,छानबीन
ਕਾਰਜਪ੍ਰਣਾਲੀ ਨਿਯਮ,"क्रियाविधि नियमावली, कार्यविधि नियमावली"
ਵਿਧੀ,"प्रक्रिया, क्रियाविधि, कार्यविधि"
ਕਾਰਵਾਈ,कार्यवाही
ਪ੍ਰਕਿਰਿਆ,"प्रक्रम, प्रक्रिया, प्रसंस्करण करना, आदेशिका"
ਕਾਰਵਾਈ,"प्रक्रमण, संसाधन, प्रसंस्करण"
ਜਲੂਸ,"जलूस, शोभायात्रा"
ਘੋਸ਼ਣਾ,उद्‌‌घोषणा करना
ਘੋਸ਼ਣਾ,उद्‌घोषणा
ਖਰੀਦ,"अधिप्राप्ति, वसूली"
ਉਤਪਾਦ,"उत्पाद, उपज"
ਉਤਪਾਦਨ,"उत्पादन, पैदावार, प्रस्तुतीकरण"
ਪੇਸ਼ੇ,वृत्‍ति
ਪੇਸ਼ੇਵਰ ਪ੍ਰਾਪਤੀ,वृत्‍तिक उपलब्धियां
ਨਿਪਟਾਰਾ ਸਰਟੀਫਿਕੇਟ,प्रवीणता प्रमाणपत्र
ਪਰੋਫਾਈਲ,विवरणिका
ਲਾਭ,लाभ
ਪ੍ਰੋਗਰਾਮ,"कार्यक्रम, क्रमादेश"
ਪ੍ਰੋਗਰਾਮ ਦਾ ਸਮਾਂ-ਤਹਿ,कार्यक्रम-अनुसूची
ਪ੍ਰੋਗਰਾਮਿੰਗ,"कार्यक्रमण, क्रमावेशन"
ਤਰੱਕੀ,प्रगति
ਪ੍ਰਗਤੀਸ਼ੀਲ,"प्रगतिशील, प्रगामी"
ਵਰਜਿਤ,निषिद्‌ध
ਵਰਜਿਤ ਖੇਤਰ,निषिद्‌ध क्षेत्र
ਮਨਾਹੀ,"निषेध, नशाबंदी, मद्‌यनिषेध"
ਮਨਾਹੀ ਆਰਡਰ,निषेधाज्ञा
ਪ੍ਰੋਜੈਕਟ,परियोजना
ਪ੍ਰੋਜੈਕਸ਼ਨ,"प्रक्षेप, प्रक्षेपण"
ਪ੍ਰਮੁੱਖ,प्रमुख
ਵਾਅਦਾ ਕਰੋ,"वचन, वचन देना"
ਪ੍ਰੋਮਸਰੀ ਨੋਟ,"वचन-पत्र, रूक़्क़ा, प्रोनोट"
ਨੂੰ ਉਤਸ਼ਾਹਿਤ,"पदोन्नत करना, प्रोन्नति करना, बढ़ावा देना"
ਪ੍ਰਮੋਟਰ,"प्रवर्तक, संप्रवर्तक"
ਤਰੱਕੀ,"पदोन्नति, तरक्की, प्रोन्नति, संवर्धन"
ਪ੍ਰੋਮੇਟ,"तुरंत, शीघ्र"
ਪ੍ਰਸਤੁਤ,"प्रख्यापित करना, लागू करना"
ਉਚਾਰੇ ਹੋਏ,"सुनाना, निर्णय देना"
ਐਲਾਨ,निर्णय सुनाना
ਸਬੂਤ,"सबूत, प्रमाण, प्रूफ़"
ਭੇਜਣ ਦਾ ਸਬੂਤ,प्रेषण का प्रमाण
ਸਬੂਤ ਪੜ੍ਹਨ,"प्रूफ शोधन, प्रूफ वाचन"
ਪ੍ਰਚਾਰ,प्रचार करना
ਪ੍ਰਸਾਰ,प्रचार
ਸਹੀ,"उचित, समुचित"
ਜਾਇਦਾਦ,"संपत्‍ति, साज सामान"
ਪ੍ਰਸਤਾਵ,"प्रस्ताव, प्रस्थापना"
ਪ੍ਰਸਤਾਵ,"प्रस्ताव करना, प्रस्तावित करना"
ਪ੍ਰੋਵੈਂਟ,प्रतिपादित करना
ਮਲਕੀਅਤ,"सांपत्‍तिक, मालिकाना, एकायत्‍त"
ਮਲਕੀਅਤ,औचित्य
ਪ੍ਰੋ ਰਾਟਾ,यथानुपात
ਪ੍ਰੋ-ਰਾਏ ਕੋਟੇ,यथानुपात कोटा
ਪ੍ਰੋਟੋਗ੍ਰਾ,"सत्रावसान करना, स्थगित करना"
ਲਾਭ ਅਤੇ ਹਾਨੀਆਂ,"पक्ष-विपक्ष, आगा-पीछा"
ਪ੍ਰੋਵਾਈਸਗੀ,अभिनिषिद्‌ध करना
ਮੁਕੱਦਮਾ ਚਲਾਉਣ ਵਾਲਾ,अभियोजन
ਪ੍ਰਾਸਪੈਕਟਸ,विवरण-पत्रिका
ਪ੍ਰੋਟੈਂਪੋਰ ਮੁਲਾਕਾਤ,अल्पकालीन नियुक्‍ति
ਪ੍ਰੋਟੋਕੋਲ,"नयाचार, प्रोटोकॉल, संदेशाचार"
ਸਾਬਤ ਕਰੋ,साबित करना
ਪ੍ਰਦਾਨ ਕੀਤੀ ਗਈ,"बशर्ते, परंतु, प्रविहित"
ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ,भविष्य निधि
ਪ੍ਰਬੰਧ,"प्रावधान, व्यवस्था, उपबंध, शर्त"
ਆਰਜ਼ੀ,"अनंतिम, अस्थायी"
ਆਰਜ਼ੀ ਸੂਚੀ,अनंतिम सूची
ਪ੍ਰੋਵੀਸੋ,परंतुक
ਨੇੜਤਾ,"निकटता, सामीप्य"
ਪਰਾਕਸੀ,परोक्षी
ਜਨਤਕ,"सार्वजनिक, जन, पब्लिक, आम जनता, लोक, सरकारी"
ਪ੍ਰਕਾਸ਼ਨ,प्रकाशन
ਜਨਤਕ ਫਰਜ਼,सरकारी ड्यूटी
ਜਨਤਕ ਵਿਆਜ ਮੁਕੱਦਮੇਬਾਜ਼ੀ,"जनाहित वाद, लोकहित वाद"
ਪ੍ਰਚਾਰ,प्रचार
ਪ੍ਰਕਾਸ਼ਤ,प्रकाशित करना
ਪਾਬੰਦ,"समयनिष्‍ठ, समय का पाबंद"
ਸਜ਼ਾ,"दंड, सज़ा"
ਖਰੀਦ,"क्रय, ख़रीद, ख़रीदना, क्रय करना"
ਪੂਰੀ ਤਰ੍ਹਾਂ ਅਸਥਾਈ,पूर्णत: अस्थायी
ਉਦੇਸ਼,प्रयोजन
ਪਿੱਛਾ ਕਰੋ,पीछे लगे रहना
ਪਿੱਛਾ,"काम-काज, अनुसरण, खोज"
ਪਿਯੋ,"क्षेत्र, कार्यक्षेत्र"
ਪੇਸ਼ ਕਰੋ,प्रस्तुत करना
ਪੁਟ-ਅਪ ਸਲਿੱਪ,पेश पर्ची
ਯੋਗਤਾ,अर्हता
ਯੋਗ ਉਮੀਦਵਾਰ,"अर्हता-प्राप्त उम्मीदवार, योग्य उम्मीदवार"
ਯੋਗਤਾ ਪੂਰੀ ਕਰੋ,अर्हता प्राप्त करना
ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,अर्हक परीक्षा
ਯੋਗਤਾ ਪਰਖ,अर्हक परीक्षा
ਗੁਣਾਤਮਕ ਤਕਨੀਕ,गुणात्मक तकनीक
ਗੁਣਵੱਤਾ,"गुण, विशेषता, गुणता, कोटि, प्रकार"
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,गुणता नियंत्रण
ਮਾਤਰਾ,"मात्रा, परिमाण, राशि"
ਕੁਆਰੰਟੀਨ ਛੁੱਟੀ,संगरोध छुट्टी
ਤਿਮਾਹੀ,"त्रैमासिक, तिमाही"
ਕਥਾ,मंसूख करना
Quashi,वत्
ਕਾਸੀ-ਸਥਾਸਗੀ,स्थायिवत्‍ता
ਸਵਾਲ,"पृच्छा, प्रश्‍न, प्रश्‍नचिह्‌न"
ਸਵਾਲ,प्रश्‍न
ਪ੍ਰਸ਼ਨ,"शंकनीय, शंका योग्य, प्रश्‍न योग्य, सवालिया"
ਪ੍ਰਸ਼ਨ ਘੰਟਾ,प्रश्‍नकाल
ਪ੍ਰਸ਼ਨਾਵਲੀ,प्रश्‍नावली
ਛੱਡੋ,"छोड़ना, त्यागना"
ਕੋਰਮ,"कोरम, गणपूर्ति"
ਕੋਟਾ,कोटा
ਹਵਾਲਾ,"भाव, दर, दर सूची, कोटेशन, उद्‌धरण"
ਹਵਾਲਾ,"उद्‍धृत करना, दर बताना"
ਦੌੜ,"प्रजाति, दौड़, होड़"
ਨਸਲੀ ਵਿਤਕਰੇ,प्रजाति भेदभाव
ਰੈਕ,रेक
ਰੇਡ,"छापा, छापा मारना, धावा, धावा बोलना"
ਰੇਲਵੇ,"रेलमार्ग, रेलवे, रेल"
ਵਧਾਓ,वेतन बढ़ोतरी
ਬੇਤਰਤੀਬ,"यादृच्छिक, अनियमित"
ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ,यादृच्छिक प्रतिचयन
ਸੀਮਾ,"परास, परिसर, चांदमारी, रेंज"
ਦਰਜਾ,"ओहदा, श्रेणी, पंक्‍ति"
ਦਰਜਾ ਅਤੇ ਫਾਈਲ,जनसाधारण
ਰੈਂਕਿੰਗ,"श्रेणीक्रम, श्रेणीकरण"
ਰੈਪਿਡ ਐਕਸ਼ਨ ਫੋਰਸ,द्रुत कार्रवाई बल (आर.ए.एफ)
ਦੁਰਲੱਭ,"दुर्लभ, विरल"
ਧੱਫੜ,"उतावला, अंधाधुंध"
ਕਠੋਰ ਮੁੱਲ,करयोग्य मूल्य
ਰੇਟ,"दर, रेट, गति, पौरकर"
ਰੇਟ ਇਕਰਾਰਨਾਮਾ,"दर संविदा, दर ठेका"
ਰੇਟ ਲਿਸਟ,दर-सूची
ਅਨੁਪ੍ਰਤਾ,अनुसमर्थन
ਰੇਟਿੰਗ,"कोटि निर्धारण, दर निर्धारण, निर्धारण, निर्धार"
ਅਨੁਪਾਤ,अनुपात
ਰਾਸ਼ਨ,"राशन, रसद, भोजन-सामग्री"
ਤਰਕਸ਼ੀਲ,युक्‍तिसंगत
ਤਰਕਸ਼ੀਲਤਾ,युक्‍तीकरण
ਰਾਸ਼ਨ ਭੱਤਾ,राशन भत्‍ता
ਅੱਲ੍ਹੀ ਮਾਲ,कच्चा माल
ਕੱਚੇ ਉਤਪਾਦ,कच्चा उत्पाद
ਪ੍ਰਤੀਕਰਮ,प्रतिक्रिया
ਪੜ੍ਹਨਾ,"वाचन, पठन, पाठ्‌यांक"
ਗੁਪਤ,पुन:समायोजित करना
ਤਿਆਰ ਕੀਤੀ ਯੋਜਨਾ,बनी-बनाई आयोजना
ਤਿਆਰ ਹਿਸਾਬ,"द्रुत संगणक, रेडी रेकनर"
ਅਸਲ,"वास्तविक, असली, यथार्थ"
ਅਸਲ ਕਮਾਈ,"वास्तविक कमाई, वास्तविक उपार्जन"
ਅਚਲ ਜਾਇਦਾਦ,स्थावर संपदा
ਹਕੀਕਤ,"यथार्थता, वास्तविकता, असलियत"
ਅਹਿਸਾਸ,"वसूली, एहसास"
