Punjabi,Odiya
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
microfarad,ମାଇକ୍ରୋଫାରାଡ୍ |
ਮਾਈਕ੍ਰੋਫਿਸ਼,ମାଇକ୍ରୋଫିସ୍ |
ਮਾਈਕਰੋ ਹਦਾਇਤ,ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶ
ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,ମାଇକ୍ରୋସ୍କୋପିକ୍ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
ਸੂਖਮ ਤਰਕ,ସୂକ୍ଷ୍ମ ଯୁକ୍ତି
ਮਾਈਕ੍ਰੋਨ,ମାଇକ୍ରୋନ୍ |
ਮਾਈਕ੍ਰੋਫ਼ੋਨ,ମାଇକ୍ରୋଫୋନ୍ |
ਮਾਈਕ੍ਰੋਟੋਨਿਕ ਪ੍ਰਭਾਵ,ମାଇକ୍ରୋଟୋନିକ୍ ପ୍ରଭାବ |
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ, ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ","ମାଇକ୍ରୋପ୍ରୋସେସର୍, ମାଇକ୍ରୋପ୍ରୋସେସର୍ |"
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੋਡ,ମାଇକ୍ରୋପ୍ରୋସେସର କୋଡ୍ |
ਮਾਈਕਰੋ ਪ੍ਰੋਗਰਾਮ,ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମ୍ |
"ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ","ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ, ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |"
ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ,ମାଇକ୍ରୋ ସେକେଣ୍ଡ୍ |
ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਐਂਟੀਨਾ,ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଆଣ୍ଟେନା |
ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
"ਮਾਈਕ੍ਰੋਵੇਵ, ਮਾਈਕ੍ਰੋਵੇਵ","ମାଇକ୍ରୋୱେଭ୍, ମାଇକ୍ରୋୱେଭ୍ |"
ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਪਲੀਫਾਇਰ,ମାଇକ୍ରୋୱେଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ,ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |
ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ,ମାଇକ୍ରୋ ତରଙ୍ଗ ଲିଙ୍କ୍ |
ਮਾਈਕ੍ਰੋਵੇਵ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ,ମାଇକ୍ରୋୱେଭ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |
ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ,ମାଇକ୍ରୋୱେଭ୍ ଟ୍ୟୁବ୍ |
ਮੱਧ ਬੈਂਡ ਸੀਮਾ,ମଧ୍ୟମ ବ୍ୟାଣ୍ଡ ପରିସର |
MIDI (ਇੰਸਟਰੂਮੈਂਟਲ ਡਿਜੀਟਲ ਇੰਟਰਫੇਸ),MIDI (ଯନ୍ତ୍ରପାତି ଡିଜିଟାଲ୍ ଇଣ୍ଟରଫେସ୍)
ਮਿਲਰ ਪ੍ਰਭਾਵ ਸਮਰੱਥਾ,ମିଲର୍ ପ୍ରଭାବ କ୍ଷମତା |
ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ,ମିଲର୍ ଇଣ୍ଟିଗ୍ରେଟର୍ |
ਮਿਲਰ ਕਾਲ ਬੇਸ,ମିଲର୍ କଲ୍ ବେସ୍ |
ਮਿਲਰ ਥਿਊਰਮ,ମିଲର୍ ଥିଓରେମ୍ |
ਮਿਲੀਮੀਟਰ,ମିଲିମିଟର
ਮਿਲੀ ਐਂਪੀਅਰ,ମିଲି ଆମ୍ପେର୍ |
ਮਿਲੀ ਹੈਨਰੀ,ମିଲି ହେନେରୀ |
ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ,ମିଲମ୍ୟାନ୍ଙ୍କ ତତ୍ତ୍। |
ਛੋਟਾ ਕਰਨਾ,କ୍ଷୁଦ୍ରତା
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,ସଂଖ୍ୟାଲଘୁ ବାହକ |
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
ਮਿਨਟਰਮ,ମିନିଟର୍ମ୍ |
ਘਟਾਓ,ବିତରଣ
ਐਮ.ਪੀ.ਐਸ.,M.P.S.
ਗਲਤ ਅਲਾਈਨਮੈਂਟ,ଭୁଲ ଭୁଲ
ਖਾਤਮਾ,ଅବ୍ଲିସନ୍ |
ਮਿਕਸਰ,ମିକ୍ସର୍
ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ),MMU (ମେମୋରୀ ମ୍ୟାନେଜମେଣ୍ଟ ୟୁନିଟ୍)
ਯਾਦਾਸ਼ਤ,ମେନେମୋନିକ୍ |
ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ,ଇଲେକ୍ଟ୍ରନ୍ ଗତିଶୀଳ |
ਗਤੀਸ਼ੀਲਤਾ,ଗତିଶୀଳତା |
ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ,ମୋଡାଲ୍ ଡିଫ୍ଲେକ୍ସନ୍ |
ਮੋਡ,ମୋଡ୍
ਮਾਡਲ,ମଡେଲ୍
ਮਾਡਮ,ମୋଡେମ୍
ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ,ଅପରିବର୍ତ୍ତିତ ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍ କୋଡିଂ |
ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ,ମଡ୍ୟୁଲାର୍ ଡିଜାଇନ୍ |
ਸੰਚਾਲਿਤ,ମଡ୍ୟୁଲେଡ୍
ਮੋਡੂਲੇਸ਼ਨ,ମଡ୍ୟୁଲେସନ୍
ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ,ମୋଡ୍ୟୁଲେସନ୍ ଗଭୀରତା |
ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ,ମୋଡ୍ୟୁଲେସନ୍ ଇଣ୍ଡେକ୍ସ
ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ,ମୋଡ୍ୟୁଲେସନ୍ ପ୍ରତିଶତ
ਮੋਡੀਊਲ,ମଡ୍ୟୁଲ୍
ਮਾਡਿਊਲਸ n ਗੁਣਕ,ମଡ୍ୟୁଲସ୍ n ଗୁଣକ
ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ,କାଲକୁଲେଟର ମଡ୍ୟୁଲସ୍
ਅਣੂ,ଅଣୁ
ਭਾਵਨਾ,ପ୍ରେରଣା |
ਮਾਨੀਟਰ,ମନିଟର
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ,ଏକଚାଟିଆ
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ,ଏକଚାଟିଆ ପ୍ରଦର୍ଶନ |
ਮੋਨੋਲਿਥਿਕ (IC),ମୋନୋଲିଥିକ୍ (ଆଇସି)
ਸਿੰਗਲ ਪਲਸ,ଏକକ ନାଡ |
ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,monostationary multivibrator
ਇਕਸਾਰਤਾ,ସମାନତା
ਮੂਰ ਦਾ ਕਾਨੂੰਨ,ମୋର୍ ନିୟମ |
ਮੋਰਸ ਕੋਡ,ମୋର୍ସ୍ କୋଡ୍ |
mosfet,ମସଫେଟ୍ |
ਅਰਥਪੂਰਨ ਅੱਖਰ,ସବୁଠାରୁ ଅର୍ଥପୂର୍ଣ୍ଣ ଚରିତ୍ର |
ਮਦਰ ਬੋਰਡ,ମଦର ବୋର୍ଡ |
ਮੋਟਰ,ମୋଟର |
ਮੋਟਰ ਕਾਰਵਾਈ,ମୋଟର କାର୍ଯ୍ୟ
ਦੋਸ਼,ଅପରାଧ
ਮਾਊਸ,ମାଉସ୍
ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ,ଚଳନଶୀଳ କୁଣ୍ଡଲି ଲାଉଡ ସ୍ପିକର |
ਚੱਲ ਰਿਹਾ ਮੀਟਰ,ଚାଲୁଥିବା ମିଟର |
ਸੰਪੇਗ,Sampeg
ਐਮ.ਪੀ.ਯੂ,MPU
MSD (ਉੱਚਤਮ ਸਕੋਰ),MSD (ସର୍ବାଧିକ ସ୍କୋର)
ਐਮਐਸ ਵਿੰਡੋਜ਼,MS ୱିଣ୍ଡୋଜ୍ |
ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ),M.T.B.F. (ପାର୍ଥକ୍ୟ ବିଫଳତା ମଧ୍ୟମ)
ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ,ବହୁମୁଖୀ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ,ପଲିମର ସଂଯୋଜକ |
ਮਲਟੀਮੀਡੀਆ,ମଲ୍ଟିମିଡ଼ିଆ
ਮਲਟੀਮੀਟਰ,ମଲ୍ଟିମିଟର
ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ,ଏକାଧିକ ଏମିଟର ଟ୍ରାନଜିଷ୍ଟର |
ਮਲਟੀਟਰੇਸਿੰਗ,ବହୁମୁଖୀ
ਯੋਗਤਾ,ଯୋଗ୍ୟତା
ਗੁਣਕ,ଗୁଣକ
ਬਹੁ ਸਰੋਤ,ଏକାଧିକ ଉତ୍ସ
ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ,ଏକାଧିକ ପ୍ରୋଗ୍ରାମିଂ
ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ,ଏକାଧିକ ପରିସର
ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ,ପଲିନୋମିଆଲ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਮਲਟੀਫੰਕਸ਼ਨ,ବହୁମୁଖୀ
ਚੁੱਪ,ମୂକ
ਆਪਸੀ ਗੁਣ,ପାରସ୍ପରିକ ଗୁଣ
ਆਪਸੀ ਚਾਲਕਤਾ,ପାରସ୍ପରିକ କଣ୍ଡକ୍ଟିଭିଟି |
ਆਪਸੀ ਜੋੜੀ,ପାରସ୍ପରିକ ଯୋଡି |
ਆਪਸੀ ਪ੍ਰੇਰਣਾ,ପାରସ୍ପରିକ ପ୍ରେରଣା |
ਪਰਸਪਰਤਾ,ପାରସ୍ପରିକତା
ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ,ମାଇଲର୍ PC ବୁଣନ୍ତୁ |
N- ਮਾਮਲਾ,N- ବିଷୟ |
NAMPS,NAMPS
ਨੰਦ-ਨੰਦ ਸਰਕਟ,nand-nand ସର୍କିଟ |
"ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )","ନାନୋ ଦ୍ୱିତୀୟ (- ରୁ, )"
ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ,ନାପିଅର୍ ନିୟମ |
ਤੰਗ ਬੈਂਡ,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |
ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |
ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ପାର୍କ ଶବ୍ଦ |
ਮੂਲ ਦੁਭਾਸ਼ੀਏ,ଦେଶୀ ଅନୁବାଦକ
ਕੁਦਰਤੀ ਗਣਨਾ,ପ୍ରାକୃତିକ ଗଣନା
ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ,ପ୍ରାକୃତିକ ଆବୃତ୍ତି |
ਕੁਦਰਤੀ ਲਘੂਗਣਕ,ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |
ਨੇੜੇ ਕਾਲ,ନିକଟବର୍ତ୍ତୀ
ਕੰਬਣ ਦੇ ਨੇੜੇ,କମ୍ପନ ନିକଟରେ
"ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ","ଛୁଞ୍ଚି ବେଗ, ଇନଭେଣ୍ଟୋରୀ ବେଗ |"
ਮਨਾਹੀ,ନିଷେଧ |
ਮਨਾਹੀ ਨੋਟਿਸ,ନିଷେଧ ବିଜ୍ଞପ୍ତି |
ਮਨਾਹੀ ਪ੍ਰਤੀਕ,ନିଷେଧ ପ୍ରତୀକ |
ਨਕਾਰਾਤਮਕ ਗੇਟ,ନକାରାତ୍ମକ ଫାଟକ |
ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ,ନକାରାତ୍ମକ ଶେଷ ଗେଟ୍ |
ਨਕਾਰਾਤਮਕ ਬੰਧਨ,ନକାରାତ୍ମକ ବନ୍ଧନ |
ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ,ନକାରାତ୍ମକ କାଟିବା |
ਨਕਾਰਾਤਮਕ ਕੋਰ,ନକାରାତ୍ମକ କୋର୍ |
ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ,ନେଗେଟିଭ୍ ଏମିଟର ଟ୍ରେଲିଂ |
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼,ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ |
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਨਕਾਰਾਤਮਕ ਦਲੀਲ,ନକାରାତ୍ମକ ଯୁକ୍ତି
ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ,ନକାରାତ୍ମକ କିମ୍ବା ଗେଟ୍ |
ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ,ନକାରାତ୍ମକ ପୋଲାରିଟି |
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ କ୍ଷେତ୍ର |
ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ,ନକାରାତ୍ମକ ଯୋଗାଣ |
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ,ନକାରାତ୍ମକ ତାପମାତ୍ରା
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ,ନକାରାତ୍ମକ ତାପମାତ୍ରା ଗୁଣବତ୍ତା |
ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ,ନକାରାତ୍ମକ ସଂକ୍ରମଣ
ਨਕਾਰਾਤਮਕ ਰੁੱਖ,ନକାରାତ୍ମକ ଗଛ |
ਨਕਾਰਾਤਮਕ ਸੁਰੰਗ ਡਾਇਓਡ,ନକାରାତ୍ମକ ଟନେଲ୍ ଡାୟୋଡ୍ |
ਨਕਾਰਾਤਮਕ ਝੂਠ,ନକାରାତ୍ମକ ମିଥ୍ୟା |
ਨਕਾਰਾਤਮਕ ਸੱਚ,ନକାରାତ୍ମକ ସତ୍ୟ |
ਮਾਮੂਲੀ,ଅବହେଳିତ |
nematic ਤਰਲ ਕ੍ਰਿਸਟਲ,ନେମାଟିକ୍ ଫ୍ଲୁଇଡ୍ ସ୍ଫଟିକ୍ |
ਨਕਾਰਾਤਮਕ ਮੋਡ,ନକାରାତ୍ମକ ମୋଡ୍ |
ਨਿਓਨ ਲੈਂਪ,ନିନ୍ ଲ୍ୟାମ୍ପ |
napper,ନାପର୍
ਨੇਸਟਡ ਸ਼ਾਖਾ,ବସା ଶାଖା |
ਨੇਸਟਡ ਕੰਮ ਦਾ ਝੰਡਾ,ନଷ୍ଟ ହୋଇଥିବା କାର୍ଯ୍ୟ ଚିହ୍ନ |
ਆਲ੍ਹਣਾ,ବସା ବାନ୍ଧିବା |
ਪੂਰਨ ਅਸ਼ੁੱਧਤਾ ਇਕਾਗਰਤਾ,ସଂପୂର୍ଣ୍ଣ ଅପରିଷ୍କାର ଏକାଗ୍ରତା |
ਸ਼ੁੱਧ ਸੂਚੀ,ନିଟ୍ ତାଲିକା |
"ਨੈੱਟਵਰਕ, ਨੈੱਟਵਰਕ","ନେଟୱର୍କ, ନେଟୱର୍କ"
ਨੈੱਟਵਰਕ ਡਰਾਈਵ,ନେଟୱର୍କ ଡ୍ରାଇଭ
ਨੈੱਟਵਰਕ ਆਪਰੇਟਰ,ନେଟୱର୍କ ଅପରେଟର
ਨੈੱਟਵਰਕ ਮਾਡਲ,ନେଟୱର୍କ ମଡେଲ |
ਨੈੱਟਵਰਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,ନେଟୱର୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
ਨੈੱਟਵਰਕ ਸਰਵਰ,ନେଟୱର୍କ ସର୍ଭର |
ਨੈੱਟਵਰਕ ਬਣਤਰ,ନେଟୱର୍କ ଗଠନ
ਨੈੱਟਵਰਕ ਥਿਊਰੀ,ନେଟୱର୍କ ସିଦ୍ଧାନ୍ତ |
ਨੈੱਟਵਰਕ ਟੌਪੋਗ੍ਰਾਫੀ,ନେଟୱର୍କ ଟପୋଗ୍ରାଫି |
ਮੂਡੀ,ମୁଡି |
ਨਿਰਪੱਖ ਲਾਈਨ,ନିରପେକ୍ଷ ରେଖା |
ਉਦਾਸ ਜ਼ੋਨ,ଉଦାସୀନ ଜୋନ୍ |
ਨਿਰਪੱਖਤਾ ਸਰਕਟ,ନିରପେକ୍ଷତା ସର୍କିଟ |
ਨਿਰਪੱਖਕਰਨ,ନିରପେକ୍ଷତା |
ਨਿਊਟ੍ਰੋਨ,ନ୍ୟୁଟ୍ରନ୍ |
ਅਗਲੀ ਪੀੜ੍ਹੀ ਦਾ CPU,ପରବର୍ତ୍ତୀ ପି Generation ଼ି CPU |
ਨਵੀਂ ਲਾਈਨ ਅੱਖਰ,ନୂତନ ରେଖା ବର୍ଣ୍ଣ
ਨਿਊਜ਼ੀਲੈਂਡ ਵਾਇਰਸ,ନ୍ୟୁଜିଲ୍ୟାଣ୍ଡ ଜୀବାଣୁ
ਅਗਲੇ ਪੜਾਅ,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ
ਅਗਲੇ ਪੜਾਅ ਦੇ ਸਮੀਕਰਨ,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସମୀକରଣ |
ਅਗਲੇ ਪੜਾਅ ਦੀ ਸਾਰਣੀ,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସାରଣୀ |
ਨਿਬਲ,ନିବଲ୍
ਨਿਬਲ ਮੈਮੋਰੀ ਚਿੱਪ,ନିବଲ୍ ମେମୋରୀ ଚିପ୍ |
ਨਿਬਲ ਮਲਟੀਪਲੈਕਸਰ,ନିବଲ୍ ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
ਨਿਕੋਲਸ ਚਾਰਟ,ନିକୋଲାସ୍ ଚାର୍ଟ |
ਰਾਤ ਦਾ ਪ੍ਰਭਾਵ,ରାତିର ପ୍ରଭାବ
ਨੌ ਮਾਰਗ ਟੇਪ,ନଅ ପାଥ୍ ଟେପ୍ |
ਨੌ ਦਾ ਪੂਰਕ,ନଅଟିର ସଂପନ୍ନ |
en moss,en moss
en moss ਉਲਟਾ,en moss inverse
ਸਮੂਹਿਕ ਪ੍ਰਕਿਰਿਆ ਵਿੱਚ,ବହୁ ସଂଖ୍ୟାରେ ପ୍ରକ୍ରିୟା |
en moss ਬਣਤਰ,en moss structure
ਐਨ ਮੋਸ ਟਰਾਂਜ਼ਿਸਟਰ,en moss ଟ୍ରାନଜିଷ୍ଟର |
ਜ਼ੀਰੋ ਲੋਡ ਮੌਜੂਦਾ,ଶୂନ ଲୋଡ୍ କରେଣ୍ଟ୍ |
ਕੱਟੀ ਹੋਈ ਕੇਬਲ,ଖଣ୍ଡିଆ କେବୁଲ୍ |
nodular,ନୋଡୁଲାର୍ |
"ਨੋਡ, ਨੋਡ","ନୋଡ୍, ନୋଡ୍"
ਨੋਡ ਡਿਗਰੇਡੇਸ਼ਨ,ନୋଡ୍ ଅବକ୍ଷୟ |
ਰੌਲਾ,ଶବ୍ଦ
ਸ਼ੋਰ ਬਰਫ਼ਬਾਰੀ,କୋଳାହଳ
ਸ਼ੋਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,ଶବ୍ଦ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର
ਰੌਲਾ ਫਟਣਾ,ଶବ୍ଦ ଫାଟିଗଲା |
ਸ਼ੋਰ ਰੱਦ ਕਰਨ ਵਾਲਾ ਮਾਈਕ੍ਰੋਫ਼ੋਨ,ମାଇକ୍ରୋଫୋନ୍ ବାତିଲ୍ କରୁଥିବା ଶବ୍ଦ |
ਸ਼ੋਰ ਗੁਣਕ,ଶବ୍ଦ ଗୁଣକ
ਸ਼ੋਰ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,ଶବ୍ଦ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |
ਰਾਵੰਕ,ravank
ਰੌਲਾ ਪ੍ਰਭਾਵਿਤ ਨਹੀਂ ਹੁੰਦਾ,ଶବ୍ଦ ପ୍ରଭାବିତ ନୁହେଁ |
ਰੌਲਾ-ਰੱਪਾ,କୋଳାହଳପ୍ରଦ ପ୍ରେରଣା |
ਸ਼ੋਰ ਸੀਮਾ ਕਰਨ ਵਾਲਾ,ଶବ୍ଦ ସୀମା
ਸ਼ੋਰ ਮਾਰਜਿਨ,ଶବ୍ଦ ମାର୍ଜିନ
ਸ਼ੋਰ ਮਾਪ,ଶବ୍ଦ ମାପ
ਰੌਲਾ ਵੰਡ,ଶବ୍ଦ ବିଭାଜନ |
ਸ਼ੋਰ ਦੀ ਮਾਤਰਾ,ଶବ୍ଦ ପରିମାଣ
"ਰੌਲਾ ਘਟਾਉਣਾ, ਰੌਲਾ ਘਟਾਉਣਾ","ଶବ୍ଦ ହ୍ରାସ, ଶବ୍ଦ ହ୍ରାସ |"
ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,ଶବ୍ଦ ପ୍ରତିରୋଧ
ਰੌਲੇ ਦੀ ਨੁਮਾਇੰਦਗੀ,ଶବ୍ଦ ପ୍ରତିନିଧିତ୍ୱ
ਸ਼ੋਰ ਸਪਾਈਕ,ଶବ୍ଦ ସ୍ପାଇକ୍ |
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,ଶବ୍ଦ ତାପମାତ୍ରା
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ,ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ |
ਨਾਮਾਤਰ ਰੁਕਾਵਟ,ନାମମାତ୍ର ପ୍ରତିବନ୍ଧକ |
ਫੋਕਲ ਮੁੱਲ,ଫୋକାଲ୍ ମୂଲ୍ୟ
ਗੈਰ-ਲੀਨੀਅਰ ਵਿਗਾੜ,ଅଣ-ର ar ଖିକ ବିକୃତି |
ਅਟੱਲ,ଅଦୃଶ୍ୟ |
ਬੇਲੋੜੀ,ପ୍ରତିକ୍ରିୟାଶୀଳ |
ਗੈਰ-ਰਜ਼ੋਨੈਂਟ ਐਂਟੀਨਾ,ଅଣ-ରିଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |
ਗੈਰ-ਮੁਆਵਜ਼ਾ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,କ୍ଷତିପୂରଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |
ਗੈਰ-ਪੂਰਕ,ଅସମ୍ପୂର୍ଣ୍ଣ
ਡਾਇਲੈਕਟ੍ਰਿਕ,ଡାଇଲେକ୍ଟ୍ରିକ୍ |
ਜੁੜਿਆ ਡਾਟਾ ਬਣਤਰ,ସଂଲଗ୍ନ ଡାଟା ଗଠନ
ਹਮਲਾਵਰ ਦੌੜ,ଆକ୍ରମଣାତ୍ମକ ରନ୍ |
ਡਾਇਵਰਸ਼ਨ ਮੋਡ,ଡାଇଭର୍ସନ ମୋଡ୍ |
ਅਵਿਨਾਸ਼ੀ ਪੜ੍ਹਨਾ,ଅକ୍ଷୟ ପ reading ଼ିବା |
dosless ਭਾਗ ਸੁਨੇਹਾ,dosless ବିଭାଜନ ସନ୍ଦେଶ |
ਗਲਤ ਬਿਆਨ,ଅସ୍ପଷ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ
ਮਾੜੀ ਕਾਰਗੁਜ਼ਾਰੀ,ଖରାପ ପ୍ରଦର୍ଶନ
assanghat mutrak,assanghat mutrak
ਗੈਰ-ਇੰਡਕਸ਼ਨ ਕੁੰਡਲੀ,ଇନ୍ଦ୍ରିୟାତ୍ମକ ରାଶିଫଳ |
ਗੈਰ-ਵਾਪਸੀ ਐਂਪਲੀਫਾਇਰ,ରିଟର୍ନ ନଥିବା ଏମ୍ପ୍ଲିଫାୟର୍ |
ਉਲਟ ਮਤਲਬ ਐਂਪਲੀਫਾਇਰ,ଓଲଟା ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਉਲਟ ਬਫਰ,ଓଲଟା ବଫର୍ |
ਉਲਟ ਤੁਲਨਾਕਰਤਾ,ଓଲଟା ତୁଳନାକାରୀ |
ਉਲਟ ਸੰਰਚਨਾ,ଓଲଟା ବିନ୍ୟାସ
ਉਲਟ ਕੰਪਾਈਲਰ ਐਂਪਲੀਫਾਇਰ,ଓଲଟା କମ୍ପାଇଲର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਉਲਟ ਵੋਲਟੇਜ,ଓଲଟା ଭୋଲଟେଜ୍ |
