Kannada,Malayalam
ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ),വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം)
ಪವಿತ್ರ ಸಮುದ್ರ,വിശുദ്ധ കടൽ
ಪವಿತ್ರ ಸಮುದ್ರ,വിശുദ്ധ കടൽ
ಪವಿತ್ರ ಯುದ್ಧ,വിശുദ്ധ യുദ്ധം
ಪವಿತ್ರ ಯುದ್ಧ,വിശുദ്ധ യുദ്ധം
ಗೃಹ ಸರ್ಕಾರ,ആഭ്യന്തര സർക്കാർ
ಗೃಹರಕ್ಷಕ,ഹോം ഗാർഡ്
ತಾಯ್ನಾಡು,സ്വദേശം
ಗೃಹ ನಿಯಮ,ഹോം റൂൾ
ಹೋಮ್ ರೂಲ್,ഹോം റൂൾ
ತಂಡ,കൂട്ടം
ತಂಡ,കൂട്ടം
ಪ್ರತಿಕೂಲ ದೇಶ,ശത്രു രാജ്യം
ಪ್ರತಿಕೂಲ ಭೂಮಿ,ശത്രു ഭൂമി
ಬಿಸಿ ಅನ್ವೇಷಣೆ,ചൂടുള്ള പിന്തുടരൽ
ಮನೆ,വീട്
ಮನೆ,വീട്
ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್,പ്രജാസഭ
ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್,ഹൗസ് ഓഫ് ലോർഡ്സ്
ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್,പ്രതിനിധി സഭ
ಹುಗೆನೋಟ್ಸ್,ഹ്യൂഗനോട്ടുകൾ
ಮಾನವತಾವಾದ,മാനവികത
ಮಾನವತಾವಾದಿ,ഹ്യൂമനിസ്റ്റ്
ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್,നൂറ് യെസ്സർ യുദ്ധം
ಹಂಕರ್,ഹങ്കർ
ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ),ഇബാദത്ത് ഖാന (ആരാധനാലയം)
ಐಕಾನೊಕ್ಲಾಸ್ಟ್,ഐക്കണോക്ലാസ്റ്റ്
ವಿಗ್ರಹಾರಾಧಕ,വിഗ്രഹാരാധകൻ
ಇಲಾಹಿ ಯುಗ,ഇലാഹി യുഗം
ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ,നിയമവിരുദ്ധ യുദ്ധം
ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ,പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
ಇಮಾಮ್ (ಇಮ್ಮಾಮ್),ഇമാം (ഇമ്മൂം)
ಇಮಾಮತ್,ഇമാമത്ത്
ಇಮಾಮತ್,ഇമാമത്ത്
ಇಮಾಂಬರಃ,ഇമാംബരഃ
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,ഇംപീരിയൽ
ಇಂಪೀರಿಯಲ್ ನಗರ,സാമ്രാജ്യത്വ നഗരം
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,സാമ്രാജ്യത്വം
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ,സാമ്രാജ്യത്വ മുൻഗണന
ಅಸಮರ್ಥತೆ,അപ്രമാദിത്വം
ವಂಚಕ,വഞ്ചകൻ
ಸೆರೆವಾಸ,തടവ്
ಸೆರೆವಾಸ,തടവ്
ಆಕ್ರಮಣ,കടന്നുകയറ്റം
ಆಕ್ರಮಣಕಾರ,നുഴഞ്ഞുകയറ്റക്കാരൻ
ಸ್ವಾತಂತ್ರ್ಯ,സ്വാതന്ത്ര്യം
ಸ್ವಾತಂತ್ರ್ಯ ದಿನ,സ്വാതന്ത്യദിനം
ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ,ഇൻഡിപെൻഡൻസ് ഹാൾ
ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್),ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ)
ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್,ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്
ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ,വ്യവസായ വിപ്ലവം
ನಾಸ್ತಿಕ,അവിശ്വാസി
ನಾಸ್ತಿಕ,അവിശ്വാസി
ಒಳನುಸುಳುವಿಕೆ,നുഴഞ്ഞുകയറ്റം
ಒಳನುಸುಳುವವನು,നുഴഞ്ഞുകയറ്റക്കാരൻ
ಮಾಹಿತಿದಾರ,വിവരദാതാവ്
ಮಾಹಿತಿದಾರ,വിവരദാതാവ്
ಮಾಹಿತಿದಾರ,വിവരദാതാവ്
ಮಾಹಿತಿದಾರ,വിവരദാതാവ്
ಪ್ರವೇಶ,പ്രവേശനം
ಪ್ರವೇಶ,പ്രവേശനം
ಪ್ರವೇಶ,പ്രവേശനം
ವಾಸಸ್ಥಾನ,താമസസ്ഥലം
ನಿವಾಸಿ,നിവാസി
ಆನುವಂಶಿಕತೆ,അനന്തരാവകാശം
ಆನುವಂಶಿಕತೆ,അനന്തരാവകാശം
ಆನುವಂಶಿಕತೆ,അനന്തരാവകാശം
ಶಾಸನ,ലിഖിതം
ಲಾಂಛನ,ചിഹ്നം
ಪ್ರವೇಶದ ಉಪಕರಣ,പ്രവേശന ഉപകരണം
ಸರ್ಕಾರದ ಉಪಕರಣ,സർക്കാരിന്റെ ഉപകരണം
ದಂಗೆ (ದಂಗೆ),കലാപം (കലാപം)
ದಂಗೆಕೋರ,വിമതൻ
ದಂಗೆ,കലാപം
ದಂಗೆ,കലാപം
ಏಕೀಕರಣ,സംയോജനം
ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ,രേഖകളുടെ സമഗ്രത
ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ,സംസ്ഥാനങ്ങളുടെ സമഗ്രത
ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು),ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ)
ಮಧ್ಯಸ್ಥಿಕೆ,മദ്ധ്യസ്ഥത
ಮಧ್ಯಸ್ಥಗಾರ,മദ്ധ്യസ്ഥൻ
ಮಧ್ಯವರ್ತಿ,ഇടനിലക്കാരൻ
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,അന്തർദേശീയത
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,അന്തർദേശീയത
ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ,അന്താരാഷ്ട്രവാദി
ಆಂತರಿಕ ಯುದ್ಧ,ആഭ്യന്തര യുദ്ധം
ಇಂಟರ್ನಿ,ഇന്റേണി
ಇಂಟರ್ನಿ,ഇന്റേണി
ಇಂಟರ್ನಿ ಶಿಬಿರ,ഇന്റേണി ക്യാമ്പ്
ಅಂತಃಕರಣ,അന്തേവാസി
ಅಂತಃಕರಣ,അന്തേവാസി
ಅಂತಃಕರಣ,അന്തേവാസി
ಇಂಟರ್‌ನನ್ಸಿಯೋ,ഇന്റർന്യൂൺസിയോ
ಇಂಟರ್ಪ್ರಿಟರ್,വ്യാഖ്യാതാവ്
ಇಂಟರ್ಪ್ರಿಟರ್,വ്യാഖ്യാതാവ്
ಇಂಟರ್ಪ್ರಿಟರ್,വ്യാഖ്യാതാവ്
ಹಸ್ತಕ್ಷೇಪ,ഇടപെടൽ
ಕರುಳುವಾಳ,ഇന്റസ്റ്റസി
ಕರುಳು,ഇൻറസ്റ്റേറ്റ്
ಒಳಸಂಚು,കുതന്ത്രം
ಒಳನುಗ್ಗುವವರು,നുഴഞ്ഞുകയറ്റക്കാരൻ
ಒಳನುಗ್ಗುವವರು,നുഴഞ്ഞുകയറ്റക്കാരൻ
ಒಳನುಗ್ಗುವಿಕೆ,നുഴഞ്ഞുകയറ്റം
ಆಕ್ರಮಣ,അധിനിവേശം
ಆಕ್ರಮಣ,അധിനിവേശം
ಹೂಡಿಕೆ ಮಾಡಿ,നിക്ഷേപിക്കുക
ಹೂಡಿಕೆ ಮಾಡಿ,നിക്ഷേപിക്കുക
ಹೂಡಿಕೆ ಮಾಡಿ,നിക്ഷേപിക്കുക
ಹೂಡಿಕೆ ಮಾಡಿ,നിക്ഷേപിക്കുക
ಹೂಡಿಕೆ,നിക്ഷേപം
ಹೂಡಿಕೆ,നിക്ഷേപം
ಹೂಡಿಕೆ,നിക്ഷേപം
ಹೂಡಿಕೆ ಸಮಾರಂಭ,നിക്ഷേപ ചടങ്ങ്
ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ,ദേശീയതയോടെ നിക്ഷേപിക്കുക
ಅಜೇಯ ನೌಕಾಪಡೆ,അജയ്യമായ അർമാഡ
ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ),ലംഘനം (സംസ്ഥാനത്തിന്റെ)
ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ,ലംഘിക്കുന്ന അവസ്ഥ
ಅವೇಧನೀಯ ಕೋಟೆ,അഭേദ്യമായ കോട്ട
ಕಬ್ಬಿಣದ ಯುಗ,ഇരുമ്പ് യുഗം
ಕಬ್ಬಿಣದ ಪರದೆ,ഇരുമ്പു മറ
ಕಬ್ಬಿಣದ ಕಾವಲು,ഇരുമ്പ് കാവൽ
ಕಬ್ಬಿಣದ ಪಡಿತರ,ഇരുമ്പ് റേഷൻ
ಕಬ್ಬಿಣದ ಬದಿಗಳು,ഇരുമ്പ് വശങ്ങൾ
ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ,ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്
ಇಸ್ತಮಿಯನ್ ಆಟಗಳು,ഇസ്ത്മിയൻ ഗെയിമുകൾ
ಜನಿಸರಿ,ജാനിസറി
ದ್ವಾರಪಾಲಕ,കാവൽക്കാരൻ
ದ್ವಾರಪಾಲಕ,കാവൽക്കാരൻ
ಜಾವೆಲಿನ್,ജാവലിൻ
ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು,ജിം ക്രോ നിയമങ്ങൾ
ಜಿಂಗೊ,ജിങ്കോ
ಜಿಂಗೊ,ജിങ്കോ
ಜಿಂಗೊ,ജിങ്കോ
ಜಿಂಗೋಯಿಸಂ,ജിങ്കോയിസം
ಜಂಟಿ ಕ್ರಿಯೆ,സംയുക്ത പ്രവർത്തനം
ಜಂಟಿ ನಿಯಂತ್ರಣ,സംയുക്ത നിയന്ത്രണം
ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ,ജോയിന്റ് ഒക്യുപെൻസി
ತೀರ್ಪುಗಾರರು,ജൂറി
ಕೇವಲ ಕಾರಣ,വെറും വ്യവഹാരം
ಇರಿಸಿಕೊಳ್ಳಿ,സൂക്ഷിക്കുക
ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್,ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ
ಕೆಟಲ್-ಡ್ರಮ್,കെറ്റിൽ-ഡ്രം
ಪ್ರಮುಖ ಪದ,പ്രധാന വാക്ക്
ರಾಜ,രാജാവ്
ಸಾಮ್ರಾಜ್ಯ,രാജ്യം
ಕಿಂಗ್ಲೆಟ್,കിംഗ്ലെറ്റ്
ಕಿಂಗ್ ಮೇಕರ್,കിംഗ് മേക്കർ
ರಾಜತ್ವ,രാജത്വം
ರಾಜತ್ವ,രാജത്വം
ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್,അടുക്കള കാബിനറ്റ്
ನೈಟ್,നൈറ്റ്
ರಾಜತ್ವ,രാജത്വം
ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು,കിംഗ്സ് ഹോസ്പിറ്റലർമാർ
ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್,നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ
ನೈಟ್ ಟೆಂಪ್ಲರ್,നൈറ്റ് ടെംപ്ലർ
ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ),കു ക്ലക്സ് ക്ലാൻ (കെകെകെ)
ಕುಮಿಂಟಾಂಗ್,കുമിൻതാങ്
ಲೌಕಿಕ,അല്മായ
ಲ್ಯಾನ್ಸ್,ലാൻസ്
ಲ್ಯಾನ್ಸರ್,ലാൻസർ
ನಂತರ ಗುಪ್ತರು,പിന്നീട് ഗുപ്തർ
ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ,നിയമാനുസൃത അവകാശി
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
ಕಾನೂನು ಪ್ರಭುಗಳು,നിയമപ്രഭുക്കൾ
ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು,ഭക്തി നിയമം
ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್,ലീഗ് ഓഫ് നേഷൻസ്
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ,നിയമപരമായ അവകാശി
ಕಾನೂನುಬದ್ಧ,നിയമാനുസൃതം
ಕಾನೂನುಬದ್ಧ,നിയമാനുസൃതം
ಕಾನೂನುಬದ್ಧ,നിയമാനുസൃതം
ದಂತಕಥೆ,ഇതിഹാസം
ದಂತಕಥೆ,ഇതിഹാസം
ಲೀಜನ್,ലെജിയൻ
ಲೀಜನ್,ലെജിയൻ
ಲೀಜನ್ ಆಫ್ ಆನರ್,ലീജിയൻ ഓഫ് ഓണർ
ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ),ലെസ് മഹിമ (=ലെസെ മഹിമ)
ಕಡಿಮೆ ರಾಜ್ಯಗಳು,കുറഞ്ഞ സംസ്ഥാനങ്ങൾ
ರುಜುವಾತು ಪತ್ರಗಳು,വിശ്വാസപത്രങ്ങൾ
ಲೀಜ್-ಲಾರ್ಡ್,ലീജ്-പ്രഭു
ಲೀಜ್ ಮನುಷ್ಯ,ലീജ് മനുഷ്യൻ
ಲೀಜ್ ಮನುಷ್ಯ,ലീജ് മനുഷ്യൻ
ಜೀವಾವಧಿ ಶಿಕ್ಷೆ,ജീവപര്യന്തം തടവ്
ವಂಶಾವಳಿ,വംശാവലി
ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್,ചെറിയ ഇംഗ്ലണ്ടുകാരൻ
ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ),ചെറിയ വാഹനം (=കുറവ് വാഹനം)
ಸಮುದ್ರತೀರ ರಾಜ್ಯ,തീരദേശ സംസ്ഥാനം
ಪ್ರಾರ್ಥನೆಗಳು,ആരാധനക്രമങ്ങൾ
ಧರ್ಮಾಚರಣೆ,ആരാധനാക്രമം
ಸ್ಥಳೀಯ ನಿಷ್ಠೆ,പ്രാദേശിക വിധേയത്വം
ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ,തദ്ദേശ സ്വയംഭരണം
ದೀರ್ಘ ಸಂಸತ್ತು,നീണ്ട പാർലമെന്റ്
ಕಡಿಮೆ ದೇಶಗಳು,താഴ്ന്ന രാജ്യങ്ങൾ
ನಿಷ್ಠಾವಂತ,വിശ്വസ്തൻ
ನಿಷ್ಠೆ,സത്യസന്ധത
ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ,മച്ചിയവെല്ലിയൻ നയം
ಮ್ಯಾಗ್ನ ಕಾರ್ಟ,മാഗ്ന കാർട്ട
ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್,മാഗ്നം കൺസിലിയം
ಮಾಲುಮ್ ನಿಷೇಧ,മലം നിരോധനം
ಮ್ಯಾಂಡಮಸ್,മന്ദമസ്
ಆದೇಶ,ജനവിധി
"ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;"
"ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;"
"ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;"
ಆದೇಶ ವ್ಯವಸ್ಥೆ,മാൻഡേറ്റ് സിസ്റ്റം
ಕಡ್ಡಾಯ ರಾಜ್ಯ,നിർബന്ധിത സംസ്ഥാനം
ಮ್ಯಾಂಗೋನೆಲ್,മാങ്കണൽ
ಪ್ರಣಾಳಿಕೆ,മാനിഫെസ്റ്റോ
ಕುಶಲತೆಗಳು,കുതന്ത്രങ്ങൾ
ಮ್ಯಾನ್ ಆಫ್ ವಾರ್,മാൻ-ഓഫ്-വാർ
ಮ್ಯಾನರ್,മനോർ
ಮ್ಯಾನರ್,മനോർ
ಮಾನವ ಶಕ್ತಿ,മനുഷ്യശക്തി
ಮಾನವ ಶಕ್ತಿ,മനുഷ്യശക്തി
ಮ್ಯಾನುಮಿಷನ್,മനുമിഷൻ
ಮನುಮಿತ್,മനുമിത്
ಹಸ್ತಪ್ರತಿ,കൈയെഴുത്തുപ്രതി
ಹಸ್ತಪ್ರತಿ,കൈയെഴുത്തുപ്രതി
ಹಸ್ತಪ್ರತಿ,കൈയെഴുത്തുപ്രതി
ಮಾರೌಡರ್,കൊള്ളക്കാരൻ
ಕಡಲ ಬೆಲ್ಟ್,മാരിടൈം ബെൽറ്റ്
ಕಡಲ ನಾಗರಿಕತೆ,സമുദ്ര നാഗരികത
ಕಡಲ ಧ್ವಜ,സമുദ്ര പതാക
ಕಡಲ ಶಕ್ತಿಗಳು,സമുദ്ര ശക്തികൾ
ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ,സമുദ്ര പരമാധികാരം
ಕಡಲ ಯುದ್ಧ,സമുദ്ര യുദ്ധം
ಮಾರ್ಕ್ವಿಸ್,മാർക്വിസ്
ಮಾರ್ಕ್ವಿಸೇಟ್,മാർക്വിസേറ്റ്
ಸಮರ ಕಾನೂನು,പട്ടാള നിയമം
ಸಮರ ಜನಾಂಗಗಳು,ആയോധന മത്സരങ്ങൾ
ಹುತಾತ್ಮ,രക്തസാക്ഷി
ಹತ್ಯಾಕಾಂಡ,കൂട്ടക്കൊല
ಕುಶಲ ಸಮೂಹ,കുതന്ത്രത്തിന്റെ മാസ്സ്
ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್,മാസ്റ്റർ-അറ്റ്-ആംസ്
ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ,ആചാര്യൻ
ಮನೆಯ ಯಜಮಾನ,ഗൃഹനാഥൻ
ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
ರೋಲ್ಸ್ ಮಾಸ್ಟರ್,റോളുകളുടെ മാസ്റ്റർ
ಹೊಂದಾಣಿಕೆ,പൊരുത്തം
ಹೊಂದಾಣಿಕೆ,പൊരുത്തം
ಮ್ಯಾಚ್‌ಲಾಕ್,മാച്ച്ലോക്ക്
ವೈವಾಹಿಕ ಮೈತ್ರಿ,വിവാഹബന്ധം
ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು,മെഡിറ്ററേനിയൻ ശക്തികൾ
ಮೆನ್ಶೆವಿಕ್,മെൻഷെവിക്
ಕೂಲಿ ಸೈನ್ಯ,കൂലിപ്പടയാളി സൈന്യം
ಕೂಲಿ ಸೈನಿಕ,കൂലിപ്പണിക്കാരൻ
ವ್ಯಾಪಾರಿ,വ്യാപാരി
ಮಧ್ಯ ವಯಸ್ಸು,മധ്യ കാലഘട്ടം
ಮಧ್ಯ ಪೂರ್ವ,മിഡിൽ ഈസ്റ്റ്
ಮಧ್ಯದ ಹಾದಿ,മധ്യഭാഗം
ಮಧ್ಯಮ ಮಾರ್ಗ,മധ്യ പാത
ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
ವಲಸೆಗಾರ,കുടിയേറ്റക്കാരൻ
ವಲಸೆ,മൈഗ്രേഷൻ
ವಲಸೆ,മൈഗ്രേഷൻ
ವಲಸೆ,മൈഗ്രേഷൻ
ಮಿಲಿಟರಿಸಂ,മിലിട്ടറിസം
ಮಿಲಿಟರಿಸಂ,മിലിട്ടറിസം
ಮಿಲಿಟರಿಸಂ,മിലിട്ടറിസം
ಮಿಲಿಟರಿಸಂ,മിലിട്ടറിസം
ಮಿಲಿಟರಿವಾದಿ,മിലിട്ടറിസ്റ്റ്
ಮಿಲಿಟರಿವಾದಿ,മിലിട്ടറിസ്റ്റ്
ಮಿಲಿಟರಿಕರಣ,സൈനികവൽക്കരണം
ಮಿಲಿಟರಿಕರಣ,സൈനികവൽക്കരണം
ಮಿಲಿಟರಿಕರಣ,സൈനികവൽക്കരണം
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು),സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
ಮಿಲಿಟಿಯಾ,മിലിഷ്യ
ಮಿಲಿಟಿಯಾ,മിലിഷ്യ
ದುರಾಡಳಿತ,തെറ്റായ ഭരണം
ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
ಮಿಷನ್,ദൗത്യം
ಮಿಷನ್,ദൗത്യം
ಮಿಷನ್,ദൗത്യം
ಮಿಶ್ರ ಜನಾಂಗ,മിക്സഡ് റേസ്
ಆಧುನಿಕ ಇತಿಹಾಸ,ആധുനിക ചരിത്രം
ವಿಧಾನ ವಿವೆಂಡಿ,മോഡസ് വിവണ്ടി
ಮೊನಾಕಿಸಂ,മൊണാക്കിസം
ರಾಜ,മൊണാർക്ക്
ರಾಜ,മൊണാർക്ക്
ರಾಜಪ್ರಭುತ್ವ,രാജവാഴ്ച
ರಾಜಪ್ರಭುತ್ವ,രാജവാഴ്ച
ರಾಜಪ್ರಭುತ್ವವಾದಿ,മൊണാർക്കിസ്റ്റ്
ರಾಜಪ್ರಭುತ್ವ,രാജവാഴ്ച
ಮಠ,ആശ്രമം
ಮಠ,ആശ്രമം
ಮಠ,ആശ്രമം
ಸನ್ಯಾಸತ್ವ,സന്യാസം
ಸನ್ಯಾಸತ್ವ,സന്യാസം
ಸನ್ಯಾಸಿ,സന്യാസി
ಮಾತೃ ದೇಶ,മാതൃരാജ്യം
ಮಾತೃಭೂಮಿ,മാതൃഭൂമി
ಸಂಸತ್ತಿನ ತಾಯಿ,പാർലമെന്റുകളുടെ മാതാവ്
ಮುಕ್ರೇಕರ್ಸ್,മുക്കരക്കാർ
ಮಮ್ಮಿ,അമ്മാ
ವಸ್ತುಸಂಗ್ರಹಾಲಯ,മ്യൂസിയം
ಮಸ್ಕೆಟ್,മസ്കറ്റ്
ಮಸ್ಕಿಟೀರ್,മസ്കറ്റിയർ
ಮಸ್ಕೆಟ್ರಿ,മസ്കട്രി
ಮಸ್ಕೆಟ್ರಿ,മസ്കട്രി
ಮಸ್ಟರ್ ಮಾಸ್ಟರ್,മസ്റ്റർ മാസ്റ്റർ
ಮಸ್ಟರ್-ರೋಲ್,മസ്റ്റർ-റോൾ
ಮಸ್ಟರ್-ರೋಲ್,മസ്റ്റർ-റോൾ
ದಂಗೆ,കലാപം
ದಂಗೆ ಕಾಯಿದೆ,കലാപ നിയമം
ರಹಸ್ಯ ಹಡಗು,നിഗൂഢ കപ്പൽ
ನಿರೂಪಣೆ,ആഖ്യാനം
ರಾಷ್ಟ್ರ,രാഷ്ട്രം
ಸ್ಥಳೀಯ,സ്വദേശി
ಸ್ಥಳೀಯ ರಾಜ್ಯ,തദ്ദേശീയ സംസ്ഥാനം
ನೈಸರ್ಗಿಕತೆ,പ്രകൃതിവാദം
ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು,സ്വാഭാവിക അവകാശങ്ങൾ
ನಾಜಿ,നാസി
ನಾಜಿ ಕ್ರಾಂತಿ,നാസി വിപ്ലവം
ನಾಜಿಸಂ,നാസിസം
ಪೂರ್ವದ ಹತ್ತಿರ,കിഴക്കിനടുത്ത്
ನೀಗ್ರೋ,നീഗ്രോ
ನೀಗ್ರೋಫಿಲ್,നീഗ്രോഫിൽ
ನೀಗ್ರೋಫಿಲಿಸಮ್,നീഗ്രോഫിലിസം
ನೀಗ್ರೋಫೋಬಿಯಾ,നീഗ്രോഫോബിയ
ತಟಸ್ಥ,നിഷ്പക്ഷ
ತಟಸ್ಥ ದೇಶ,നിഷ്പക്ഷ രാജ്യം
ಹೊಸ ಒಪ್ಪಂದ,പുതിയ കരാർ
ಹೊಸ ಪ್ರಪಂಚ,പുതിയ ലോകം
ಉದಾತ್ತತೆ,കുലീനത
ಉದಾತ್ತ,നോബിൾ
ಉದಾತ್ತ,നോബിൾ
ಅಲೆಮಾರಿ,നാടോടി
ಅಲೆಮಾರಿ ಗುಂಪು,നാടോടിക്കൂട്ടം
ಅಲೆಮಾರಿ ಧರ್ಮ,നാടോടിസം
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,ആക്രമണരഹിത ഉടമ്പടി
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,ആക്രമണരഹിത ഉടമ്പടി
ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
ಅಸಹಕಾರ,നിസ്സഹകരണം
ಅಸಹಕಾರ ಚಳುವಳಿ,നിസ്സഹകരണ പ്രസ്ഥാനം
ಮುಖಮುಖ,ഒബ്ബർ
ಮುಖಮುಖ,ഒബ്ബർ
ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ),ഒക്ലോക്രസി (=മൊബോക്രസി)
ಓಕ್ಲೋಕ್ರಾಟ್,ഒക്ലോക്രാറ്റ്
ಅಧಿಕೃತ ದಾಖಲೆ,ഔദ്യോഗിക രേഖ
ಹಳೆಯ ಪ್ರಪಂಚ,പഴയ ലോകം
ಒಲಿಗಾರ್ಕಿ,ഒലിഗാർക്കി
ಹಲ್ಲೆ,ആക്രമണം
