Malayalam,English
വൈദ്യുത കൊടുങ്കാറ്റ്,Electrical storm
വൈദ്യുത പ്രവർത്തിപ്പിക്കുന്ന സംഗീതോപകരണം,Electrically operated musical instrument
വൈദ്യുതി,Electricity
വൈദ്യുതി വിതരണം,Electricity supply
ഇലക്ട്രോഡൈനാമിക്,Electrodynamic
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,Electrolytic capacitor
വൈദ്യുതകാഗ്നെറ്റിക്,Electromagnetic
വൈദ്യുതകാന്തിക അസ്വസ്ഥത,Electromagnetic disturbance
വൈദ്യുതകാന്തിക ഇടപെടൽ,Electromagnetic interferrence
ഇലക്ട്രോമാഗ്നറ്റിക് സ്പെക്ട്രം,Electromagnetic spectrum
ഇലക്ട്രോമാഗ്നെറ്റിക് തരംഗം,Electromagnetic wave
ഇലക്ട്രോമാഗ്നെറ്റിക് വേവ് പ്രചരണം,Electromagnetic wave propagtion
ഇലക്ട്രോൺ ഒന്നിലധികം ഫോട്ടോടോബ്,Electron multiple phototube
ഇലക്ട്രോണിക് കാൽക്കുലേറ്റർ,Electronic calculator
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ് (EDP),Electronic data processing (EDP)
ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ),Electronic mail (e-mail)
ഇലക്ട്രോണിക് സ്വിച്ചിംഗ് സിസ്റ്റം,Electronic switching system
ഇലക്ട്രോണിക്സ്,Electronics
ഇലക്ട്രോപ്പിൾ,Electroplating
ഇലക്ട്രോസ്റ്റാറ്റിക്,Electrostatic
ഉയരത്തിലുമുള്ള,Elevation
ഉൾച്ചേർത്ത,Embedded
എംബഡ്ഡ് ഓഡിയോ,Embedded audio
എംബഡഡ് സിസ്റ്റം,Embedded system
മുദ,Emblem
വളർന്നുവരുന്ന ട്രെൻഡുകൾ,Emerging trends
കിടം,Emission
പുറപ്പെടുവിക്കുക,Emitter
ഇമിറ്റർ ഫോളോവർ,Emitter follower
ഇമിറ്റർ ടെർമിനൽ,Emitter terminal
എമിറ്റർ-ബേസ്-ജംഗ്ഷൻ,Emitter-base-junction
കഴിവുണ്ടാക്കുക,Enable
വയർ,Enamelled wire
എസിഷർ,Encipher
വേലിക്കെട്ട്,Enclosure
എൻകോഡ്,Encode
എൻകോഡർ,Encoder
എൻകോഡിംഗ്,Encoding
എൻക്രിപ്ഷൻ,Encryption
അവസാനം അടയാളപ്പെടുത്തുക,End mark
അന്തിമ ഉപയോക്താവ്,End user
ഊര്ജം,Energy
Energy ർജ്ജ വിതരണക്കാരൻ,Energy dispersal
ഊർജ്ജ വിതരണം,Energy distribution
നിര്പ്പണശേഷിയാക്കല്,Enforcement
യന്തം,Engine
എഞ്ചിനിയര്,Engineer
എഞ്ചിനീയറിംഗ്,Engineering
എഞ്ചിനീയറിംഗ് സ്റ്റോർ,Engineering store
കൊത്തുപണി,Engraving
മെച്ചപ്പെടുത്തുക,Enhance
മേള,Ensemble
കീ നൽകുക,Enter key
എന്റർപ്രൈസ് വാസ്തുവിദ്യ,Enterprise architecture
എന്തയോൺ,Enthalpy
എൻട്രോപ്പി,Entropy
എൻട്രോപ്പി കോഡിംഗ്,Entropy coding
എൻട്രോപ്പി ആവർത്തനം,Entropy redundancy
തുല്യമാണ്,Equalising
സമതയൽ,Equalization
സമവാക്രം,Equalizer
സജ്ജീകരണം,Equipment
ഉപകരണങ്ങൾ,Equipment cover
തുലതയുള്ള,Equivalent
തുടച്ചുമാറ്റുക,Erase
മധുരം മായ്ക്കുക,Erase head
മദ്ധാള,Erosion
തെറ്റായി,Erratic
പിശക്,Error
പിശക് കോഡിംഗ്,Error control coding
തെറ്റ് തിരുത്തൽ,Error correction
പിശക് കണ്ടെത്തൽ,Error detection
പിശക് കൈകാര്യം ചെയ്യുന്നു,Error handling
പിശക് പ്രോബബിലിറ്റി,Error probability
ഇഥർനെറ്റ്,Ethernet
ഇഥർനെറ്റ് കേബിൾ,Ethernet cable
യൂജെനിക്സ്,Eugenics
ഒഴിപ്പിക്കുക,Evacuate
കൈമാറുക,Exchange
എക്സൈറ്റര്,Exciter
കൊല്ലുക,Execute
വധശിക്ഷ സമയം,Execution time
ഉപയോഗിച്ചുതീരുക,Exhaust
പുറത്ത്,Exit
വിപുലപ്പെടുത്തി,Expanded
വിപുലീകരണ വാൽവ്,Expansion valve
പരീക്ഷണം,Experiment
വിദഗ്ദ്ധ സംവിധാനം,Expert system
ആരായുക,Explore
പരവേക്ഷക,Explorer
എക്സ്പോ (എക്സിബിഷൻ),Expo(exhibition)
വൈദ്യുതി വിതരണത്തിന്റെ വിപുലീകരണം,Extension of power supply
ബാഹ്യ നിയന്ത്രണം,External control
ബാഹ്യ മെമ്മറി,External memory
ബാഹ്യ സംഭരണം,External storage
ബാഹ്യ ത്രെഡ്,External thread
എക്സ്ട്രാക്ട് ചെയ്യുക,Extract
എക്സ്ട്രാനെറ്റ്,Extranet
കെട്ടിച്ചമയ്ക്കുക,Fabricate
മുഖം,Facet
ഫേസിമൈലി,Facsimile
ഘടകം,Factor
മങ്ങുക,Fade
മങ്ങുന്നു,Fade in
മങ്ങുക,Fade out
നാദ,Fader
മങ്ങുക,Fading
മങ്ങുക,Fading zone
ഫാന്റമിനെ (= ഫാന്റം),Fantom (=phantom)
ഫാസ്റ്റ് ഫോർക്കർ ട്രാൻസ്ഫോർം (എഫ്എഫ്എഫ്) അൽഗോരിതം,Fast fourier transform (FFT) algorithm
മാരകമായ തെറ്റ്,Fatal error
കുറ്റം,Fault
സവിശേഷത,Feature
തീറ്റ,Feed
ഫീഡ്ബാക്ക്,Feedback
ഫീഡ്ബാക്ക് ആംപ്ലിഫയർ,Feedback amplifier
ഫീഡ്ബാക്ക് സർക്യൂട്ട്,Feedback circuit
ഫീഡ്ബാക്ക് വോൾട്ടേജ്,Feedback voltage
തീറ്റ,Feeder
തീറ്റ കേബിൾ,Feeder cable
ഫീഡർ ഹട്ട്,Feeder hut
ഫീഡർ ലൈൻ,Feeder line
ഫീഡർ സിസ്റ്റം,Feeder system
ഫീഡർ വയർ,Feeder wire
നാര്,Fibre
ഫൈബർ ഒപ്റ്റിക്സ്,Fibre optics
വിശാസത,Fidelity
ഫിഡിലിറ്റി ശ്രേണി വിപുലീകരണം,Fidelity range extension
വയല്,Field
ഫീൽഡ് ഡ്രൈവ്,Field drive
ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ,Field effect transistor
ഫീൽഡ് കരുത്ത്,Field strength
ഫീൽഡ് കരുത്ത് മീറ്റർ,Field strength meter
ഫീൽഡ് സ്ട്രോംഗ് സർവേ,Field strength survey
ആകൃതി,Figure
മെറിറ്റിന്റെ ചിത്രം,Figure of merit
അല്ലം,Filament
ഫയല്,File
ഫയൽ സെർവർ,File server
ഫയൽ സിസ്റ്റം,File system
ഫിലർ,Filler
ചലച്ചിത്ര റെക്കോർഡർ,Film recorder
ചലച്ചിത്ര വേഗത,Film speed
അരിപ്പ,Filter
ഫിൽട്ടർ ചോക്ക്,Filter choke
ഫിൽട്ടർ സർക്യൂട്ട്,Filter circuit
ഫിൽപ്പ്,Filtering
മികച്ച ട്യൂണിംഗ് നിയന്ത്രണം,Fine tuning control
പരിമിത ഫീൽഡ്,Finite field
തീ മതിൽ,Fire wall
ഫയർഫോക്സ്,Firefox
ഫയറിംഗ് ആംഗിൾ,Firing angle
ഫേംവെയർ,Firmware
ഫിറ്റിംഗുകൾ,Fittings
സ്ഥിര പോയിന്റ് ചാർട്ട്,Fixed point chart
നിശ്ചിത പോയിന്റ് ഇനം,Fixed point item
ഫ്ലാഷ്,Flash
പരന്ന,Flat
കലഹമുണ്ടായി,Flicker
ഫ്ലിപ്പ് ഫ്ലോപ്പ്,Flip flop
ഫ്ലോട്ട് വാൽവ്,Float valve
പൊങ്ങിക്കിടക്കുന്ന,Floating
ഫ്ലോട്ടിംഗ് ബാറ്ററി,Floating  battery
ഫ്ലോട്ടിംഗ് പോയിന്റ്,Floating point
ഫ്ലോട്ടിംഗ് പോർട്ട്,Floating port
വെള്ളപ്പൊക്കം പ്രകാശം,Flood light
വെള്ളപ്പൊക്കം,Flood lighting
തറ,Floor
ഫ്ലോപ്പി,Floppy
ഒഴുക്ക് ചാർട്ട്,Flow chart
ചാഞ്ചലം,Fluctuation
ദാവകം,Fluid
ഫ്ലൂറസെന്റ് വിളക്ക്,Fluorescent lamp
ഫ്ലൂറസെന്റ് ട്യൂബ്,Fluorescent tube
പറന്ന,Flutter
ഫ്ലക്സ്,Flux
ഫ്ലക്സ് ലിങ്കേജ്,Flux linkage
എഫ്എം നെറ്റ്വർക്ക്,FM network
എഫ്എം ടവർ,FM tower
ശ്രദ്ധ കേന്ദ്രീകരിക്കുക,Focus
ഫോക്കസ് നിയന്ത്രണം,Focus control
ശ്രദ്ധ കേന്ദ്രീകരിക്കുന്നു,Focussing
കാന്തം കേന്ദ്രീകരിച്ചുള്ള,Focussing magnet
മൂടല്മഞ്ഞ്,Fog
ഫോയിൽ,Foil
തിരികെ മടക്കിക്കളയുന്നു,Fold back
മടക്കിയ ദ്വിധ്രുവങ്ങൾ,Folded dipole
മടക്കിയകടലാസ്,Folder
അടിത്തറ,Footage
അടിക്കുറിപ്പ്,Footer
നിർബന്ധിത ഓസ്കിലേഷൻ,Forced oscillation
നിർബന്ധിത വായുസഞ്ചാരം,Forced ventilation
നിർബന്ധിത വൈബ്രേഷൻ,Forced vibration
കൂട്ടിമുട്ടുക,Forge
രൂപകല്പന,Format
ഫോർമാറ്റ് ഷിഫ്റ്റിംഗ്,Format shifting
മായ്കൾ ഫോർമാറ്റ് ചെയ്യുക,Format tunes
ഫോർമാറ്റിംഗ്,Formatting
ഫോർവേഡ് പക്ഷപാതം,Forward bias
ഫോർവേഡ് പക്ഷപാത,Forward biased
മുന്നോട്ട്,Forward current
മുന്നോട്ട് ദിശ,Forward direction
ഫോർവേഡ് റെയിൻഷൻ,Forward resistance
ഫോർക്കർ പരിവർത്തനം,Fourier transform
ഒടിഞ്ഞ,Fractal
വിക്ഷേടനം,Fragmentation
അസ്ഥികൂട്,Frame
ഫ്രെയിം ഫോർമാറ്റിംഗ്,Frame formatting
ഫ്രെയിം സമന്വയം,Frame synchroniser
ഫ്രെയിമിംഗ്,Framing
സ id ജന്യ ഇലക്ട്രോൺ,Free electron
സ്വതന്ത്ര ബഹിരാകാശ നഷ്ടം,Free space loss
സ്വതന്ത്ര ബഹിരാകാശ പാത നഷ്ടം,Free space path loss
ആവര്ത്തനം,Frequency
ആവൃത്തി അലോക്കേഷൻ,Frequency allocation
ആവൃത്തി ചേഞ്ചർ,Frequency changer
ആവൃത്തി കൺവെർട്ടർ,Frequency converter
ആവൃത്തി ക .ണ്ടർ,Frequency counter
ആവൃത്തിയുടെ വികസനം,Frequency distortion
ഫ്രീക്വൻസി ഡിവൈഡർ,Frequency divider
ആവൃത്തി ഡൊമെയ്ൻ,Frequency domain
ഫ്രീക്വൻസി ഇരട്ട,Frequency doubler
ആവൃത്തി മോഡുലേഷൻ,Frequency modulation
ആവൃത്തി മോണിറ്റർ,Frequency monitor
ഫ്രീക്വൻസി മൾട്ടിഫ്ലക്സ്,Frequency multiplex
ആവൃത്തി ഗുണിതം,Frequency multiplier
തരംഗ ദൈര്ഘ്യം,Frequency range
ആവൃത്തി പ്രതികരണം,Frequency response
ആവൃത്തി ഷിഫ്റ്റ്,Frequency shift
ആവൃത്തി സ്പെക്ട്രം,Frequency spectrum
ആവൃത്തി സിന്തസൈസർ,Frequency synthesizer
ആവൃത്തി സഹിഷ്ണുത,Frequency tolerance
ഫ്രീക്വൻസി പരിഭാഷകൻ ബോക്സ്,Frequency translator box
ആവൃത്തി വ്യതിയാനം,Frequency variation
ഫ്രീസൽ സോൺ,Fresnel zone
ഫ്രിഞ്ച്-ഏരിയ,Fringe-area
ഫ്രണ്ട് പോർട്ട്,Front porch
മുഴുവൻ അഡെര്,Full adder
പൂർണ്ണ തരംഗ തിരുത്തൽ,Full wave rectification
പൂർണ്ണ വേവിന്റെ റീഷ്ഫിയർ,Full wave rectifier
പവര്ത്തിക്കുക,Function
പ്രവർത്തന കീ,Function key
പ്രവർത്തന പരിശോധന,Functional testing
മൗലികമായ,Fundamental
അടിസ്ഥാന ആവൃത്തി,Fundamental frequency
അടിസ്ഥാന വേഗത,Fundamental velocity
പുകക്കുഴല്,Funnel
ഫൂസ്,Fuse
ഫ്യൂസ് വയർ,Fuse wire
അവ്യക്തമായ യുക്തി,Fuzzy logic
നേട്ടം,Gain
നിയന്ത്രണം നേടുക,Gain control
ഗാലോയിസ് ഫീൽഡ്,Galois field
ഗാമന്,Gamut
ഗാംഗ് ബാലൻസർ,Gang condenser
വിടവ്,Gap
പവേശനമാര്ഗ്ഗം,Gateway
ഗേജ്,Gauge
ഗ aus സിയൻ വക്ര,Gaussian curve
ഗാസിയൻ വൈറ്റ് ശബ്ദം,Gaussian white noise
വൈദുതോല്പാദനയന്തം,Generator
പൊതുവായ പേര്,Generic name
ജിയോസ്റ്റീഷനറി ഉപഗ്രഹം,Geostationary satellite
ജിയോസിൻക്രണസ് ഉപഗ്രഹം,Geosynchronous satellite
വീള്ളുക,Glitch
ഗ്രാഫിക് ആർട്ട്,Graphic art
ഗ്രാഫിക് ഇക്സൈസർ,Graphic equalizer
ഗ്രാഫിക്സ്,Graphics
ഗ്രഹാഴം,Graticule
ഗുരുത്വാകർഷണ ത്വരണം,Gravitational acceleration
ചാരനിറത്തിലുള്ള സ്കെയിൽ,Gray scale
ഗ്രിഡ്,Grid
ഗ്രിഡ് ബയസ്,Grid bias
ഗ്രിഡ് ഡ്രൈവിംഗ് പവർ,Grid driving power
ഗ്രിഡ് എമിഷൻ,Grid emission
ഗ്രിഡ് മോഡുലേറ്റഡ് ക്ലാസ് സി ആംപ്ലിഫയർ,Grid modulated class C amplifier
വരട്ടുക,Grill
അരക്കെട്ട്,Grinding
ഓവ്,Groove
നില കലവറ,Ground conductivity
നിലത്ത് റിട്ടേൺ സർക്യൂട്ട്,Ground return circuit
ഗ്രൗണ്ട് റോഡ് (എർത്ത് വടി),Ground rod (earth rod)
നിലക്കടല പ്രചരണം,Ground scatter propagation
നിലത്തു സെഗ്മെന്റ്,Ground segment
നില തരംഗം,Ground wave
നിലവാരം പ്രചരണം,Ground wave propagation
ഗ്ര ground ണ്ട് തരംഗ സിഗ്നൽ,Ground wave signal
അടിത്തറ,Grounded
ഗ്രൂപ്പ് കാലതാമസം,Group delay
നെറ്റ്വർക്കിന്റെയും കവറേജുകളുടെയും വളർച്ച,Growth of network & coverage
ഗാർഡ് ബാൻഡ്,Guard band
ഗാർഡ് ഇടവേള,Guard interval
ഗൺ ഡയോഡ്,Gunn diode
Guy,Guy
ഗൈ വയർ,Guy wire
ഗൈഡ് ഏരിയൽ മാസ്റ്റ് (ഗൈഡ് ആന്റിന മാസ്റ്റ്),Guyed aerial mast (guyed antenna mast)
ഹാക്ക്,Hack
ഹാക്കർ,Hacker
പകുതി അഡെര്,Half adder
പകുതി ഡ്യൂപ്ലെക്സ്,Half duplex
പകുതി പവർ ബാൻഡ്വിഡ്ത്ത്,Half power bandwidth
പകുതി വേവ് ഡിപോൾ,Half wave dipole
അർദ്ധധാരണം തിരുത്തൽ,Half wave rectification
ഹാത്തൻ,Halftone
ഹമ്മിംഗ് ദൂരം,Hamming distance
ഹാർഡ് ഡിസ്ക് ക്രാഷ്,Hard disc crash
ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള ഓഡിയോ ഡെലിവറി സിസ്റ്റം,Hard disk based audio delivery system
ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള റെക്കോർഡിംഗ്,Hard disk based recording
ഹാർഡ്വെയർ,Hardware
ഹാർഡ്വെയർ വിലാസം,Hardware address
ഹാർവിക്,Harmonic
ഹാർവിക് വക്രീകരണം,Harmonic distortion
ഹാർവിക് എമിഷൻ,Harmonic emission
ഹാർമോണിക് ഫിൽട്ടർ യൂണിറ്റ്,Harmonic filter unit
ഹാർമോണിക് ജനറേറ്റർ,Harmonic generator
ഹാർമിക് അടിച്ചമർ,Harmonic suppressor
സമരഹിതം,Harmonics
ആപത്ത്,Hazard
തലക്കെട്ട്,Head phone
തല മുറി,Head room
തലസ്ഥാനം,Headend
തലക്കെട്ടിൽ,Header
ശ്രവണ സംവിധാനം,Hearing mechanism
ചൂട് അബ്സോർബർ,Heat absorber
ചൂട് ബാലൻസ്,Heat balance
ചൂട് തടസ്സം,Heat barrier
ചൂട് കണ്ടക്ടർ,Heat conductor
ഹീറ്റ് സിങ്ക്,Heat sink
ഹെർട്സ് (HZ),Hertz (Hz)
ഹിസ്റ്റൻനെ,Heterodyne
ഹീറ്റഡൻ റിസീവർ,Heterodyne receiver
ഹെറ്ററഡൻ വിസിൽ (ഹെറ്റെൻറ് ഇടപെടൽ),Heterodyne whistle (heterodyne interference)
ഹ്യൂറിസ്റ്റിക്,Heuristic
ഹെക്സാഡെസിമൽ,Hexadecimal
ശ്രേറിയ മോഡുലേഷൻ,Hierarchical modulation
ഹായ്-ഫൈ (ഉയർന്ന വിശ്വസ്തത),Hi-Fi (high fidelity)
ഉയർന്ന ബൂസ്റ്റ്,High boost
ഉയർന്ന ആവൃത്തി,High frequency
ഉയർന്ന ആവൃത്തി ആന്ദോളനം,High frequency oscillation
ഉയർന്ന ആവൃത്തി പ്രതികരണം,High frequency response
ഉയർന്ന തലത്തിലുള്ള പ്രോഗ്രാം ഭാഷ,High level programme language
ഉയർന്ന പാസ് ഫിൽട്ടർ,High pass filter
ഹൈ പവർ ട്രാൻസ്മിറ്റർ,High power transmitter
ഉയർന്ന നിലവാരമുള്ള സ്വീകരണം,High quality reception
ഉയർന്ന സ്പീഡ് കണക്റ്റിവിറ്റി,High speed connectivity
ഹൈ സ്പീഡ് ഡാറ്റ സിസ്റ്റം,High speed data system
ഹിസ്റ്റോഗ്രാം,Histogram
ഹോം പേജ്,Home page
കൊളുത്ത്,Hook
ഹുക്ക് അപ്പ് വയർ,Hook up wire
തിരശ്ചീന ബ്ലാക്ക് out ട്ട് കാലയളവ്,Horizontal blackout period
തിരശ്ചീന ശൂന്യത,Horizontal blanking
തിരശ്ചീന നിർവചനം (തിരശ്ചീന മിഴിവ്),Horizontal definition (horizontal resolution)
തിരശ്ചീന വ്യതിചലനം,Horizontal deflection oscillation
തിരശ്ചീന രേഖ,Horizontal line
തിരശ്ചീന വിഭാഗം,Horizontal section
തിരശ്ചീന സ്വീപ്പ് സർക്യൂട്ട്,Horizontal sweep circuit
ഹോൺ ഉച്ചഭാഷിണി,Horn loudspeaker
ആതിഥേയന്,Host
ഹോട്ട് സ്പോട്ട്,Hot spot
വീട് സൂക്ഷിക്കുന്നു,House keeping
ഹബ്,Hub
മഞ്ഞ,Hue
ഹഫ്മാൻ കോഡിംഗ്,Huffman coding
മുന്ന,Hum
ഹ്യൂമൻ ഓഡിയോ പെർസെപ്ഷൻ,Human audio perception
ഹ്യൂമൻ ഓഡിയോ സിസ്റ്റം,Human audio system
ഹ്യൂമൻ ശ്രവണ സംവിധാനം,Human hearing mechanism
മനുഷ്യ വീഡിയോ പെർസെപ്ഷൻ,Human video perception
ഈർപ്പം,Humidity
ഹൈബ്രിഡ്,Hybrid
ഹൈബ്രിഡ് സർക്യൂട്ട്,Hybrid circuit
ഹൈബ്രിഡ് ഇന്റർഗ്രെറ്റ് സർക്യൂട്ട്,Hybrid intergrated circuit
ഹൈഡ്രെയിൻ,Hydrometer
ഹൈപ്പർ,Hyper
ഹൈപ്പർ മീഡിയ,Hyper media
ഹൈപ്പർ ടെക്സ്റ്റ്,Hyper text
ഹൈപ്പർലിൻ,Hyperlink
ഐക്കൺ,Icon
തിരിച്ചറിയല്,Identification
തിരിച്ചറിയല്,Identifier
കത്തിക്കുക,Ignite
ജലനം,Ignition
Illicance,Illuminance
ദീപക്കാഴ്ച,Illumination
പതിഛായ,Image
ഇമേജ് ആന്റിന,Image antenna
ഇമേജ് ക്യാപ്ചർ,Image capture
ഇമേജ് ഐക്കണോസ്കോപ്പ്,Image iconoscope
ഇമേജ് മാപ്പ്,Image map
ഇമേജ് ഓർത്തൻ,Image orthicon
ഇമേജ് പ്രോസസ്സിംഗ്,Image processing
ഇമേജ് ലെറ്റർ,Image setter
സാങ്കല്പികമായ,Imaginary
ഇംപാമം,Impedance
ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ,Impedance matching
ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്,Impedance matching circuit
ഇംപെഡൻസ് പൊരുത്തക്കേട്,Impedance mismatch
ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ,Impedance of free space
ഇംപെഡൻസ് പരിവർത്തനം,Impedance transformation
ഇറക്കുമതിച്ചരക്ക്,Import
ഇംപ്രെഗ്നൻ,Impregnated
വളരെയധികം വോൾട്ടേജ്,Impress voltage
പചോദനം,Impulse
പ്രേരണ പ്രതികരണം,Impulse response
അശുദ്ധി,Impurity conductivity
അശുദ്ധാക്ഷനി അർദ്ധത,Impurity semiconduction
അലസമായ,Inactive
നിഷ്ക്രിയ വിൻഡോ,Inactive window
കേൾക്കാനാകാത്ത,Inaudible
താനെടിക്കുന്ന,Incandescence
സംഭവം,Incident ray
ഉൾപ്പെടുത്തൽ,Inclusion
ഇൻകമിംഗ് സിഗ്നൽ,Incoming signal
സൂചകം,Indicator
തദ്ദേശീയമായ,Indigenous
ഉൾപ്പെടുത്തൽ,Inductance
ഇൻഡക്റ്റീവ്-റിയാൻസ്,Inductive-reactance
ഇല്ലാത്ത മെറ്റീരിയൽ,Inflammable material
ഇൻഫോഴ്സ് പാച്ച്,Infor patch
വിവരം,Information
വിവര വാസ്തുവിദ്യ,Information architecture
വിവര സാധ്യത,Information bit
വിവര അക്ക,Information digit
വിവര കിയോസ്ക്,Information kiosk
വിവര പ്രക്രിയ,Information process
വിവരസാങ്കേതികവിദ്യ,Information technology
ഇൻഫോടെയ്ൻമെന്റ്,Infotainment
ഇൻഫ്രാറെഡ് വികിരണം,Infrared radiation
ഇൻഫ്രാസ്ട്രക്ചർ,Infrastructure
ഉൾപ്പെടുത്തുക,Ingest
ചേരുവകൾ,Ingredients
സമാരംഭിക്കൽ പദം (IW),Initialization word (IW)
ആന്തരിക കോഡുകൾ,Inner codes
പുതുമ,Innovation
നിക്ഷേപതം,Input
ഇൻപുട്ട് ലൈൻ,Input line
ഇൻപുട്ട് യൂണിറ്റ്,Input unit
ഇൻപുട്ട് വോൾട്ടേജ്,Input voltage
ഇൻപുട്ട് ഔട്ട്പുട്ട്,Input-output
കൂട്ടിച്ചേര്ക്കുക,Insert
ഉൾപ്പെടുത്തൽ നഷ്ടം,Insertion loss
പതിഷ്ഠാപനം,Installation
തൽക്ഷണ വോൾട്ടേജ്,Instantaneous voltage
നിര്ദ്ദേശം,Instruction
ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ,Insulating material
വൈദുതിരോധനം,Insulation
ഇൻസുലേഷൻ പ്രതിരോധം,Insulation resistance
സുഖാനുസൃതം,Insulator
സംയോജിത സർക്യൂട്ട്,Integrated circuit
നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു,Integrating network
സൂർ,Integrator
ബുദ്ധി,Intelligence
തീവത,Intensity
സംഭാഷണത്തിന്റെ തീവ്രത,Intensity of speech
ഇന്റർ ചാനൽ ഇടപെടൽ,Inter channel interference
പരസ്പരബന്ധം,Interleave
ഇടപെടല്,Interaction
ഇന്ററക്ട്രേഷൻ,Interactivity
ഇന്റര്കോം,Intercom
പരസ്പരബന്ധിതമായത്,Interconnectivity
ഇന്റർഫേസ്,Interface
ഇന്റർഫേസ് സ്കാനിംഗ്,Interface scanning
ഇടപെടൽ,Interference
ഇടപെടൽ മേഖല,Interference zone
ഇന്റർഫെറിംഗ് ചാനൽ,Interfering channel
ഇടപെടുന്ന ആവൃത്തി,Interfering frequency
റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക,Interfering radio frequency signal
ഇന്ററാം,Interframe
പരസ്പരബന്ധം,Interleave
ഇന്റർലോയ്ഡ്,Interleaved
ഇന്റർലോവ്ഡ് സ്ട്രീം,Interleaved stream
ഇന്റർലീവ്,Interleaver
ഭഭിചാരം,Interleaving
ഭഭിചാരം,Interleaving
ഇന്റർലീവിംഗ് കാലയളവ്,Interleaving period
ഇന്റർലോക്ക് സർക്യൂട്ട്,Interlock circuit
ഇന്റർലോക്ക് സ്വിച്ച്,Interlock switch
ഇന്റർലോക്കിംഗ്,Interlocking
ഇന്റർമീഡിയറ്റ് പരാജയം,Intermediate failure
ഇന്റർമീഡിയറ്റ് ആവൃത്തി,Intermediate frequency
ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ,Intermediate frequency oscillator
ഇടയ്ക്കിടെ,Intermittent
ഇടവിട്ടുള്ള കറന്റ്,Intermittent current
ഇന്റർമോഡലേഷൻ,Intermodulation
ഇന്റർമോഡുലേഷൻ വക്രീകരണം,Intermodulation distortion
ഇന്റർമോഡുലേഷൻ എമിഷൻ,Intermodulation emission
ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്,Intermodulation test
ഇന്റർനെറ്റ്,Internet
ഇന്റർനെറ്റ് പ്രക്ഷേപണം,Internet broadcasting
ഇന്റർനെറ്റ് ചാറ്റിംഗ്,Internet chatting
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്,Internet protocol stack
ഇന്റർനെറ്റ് റേഡിയോ,Internet radio
ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്,Internet streaming
ഇന്റർനെറ്റ് വീഡിയോ,Internet video
ഇന്ററോപ്പറബിളിറ്റി,Interoperability
ഇന്റർപോളേഷൻ,Interpolation
വാഖാതാവ്,Interpreter
തടസ്സപ്പെടുത്തുക,Interrupt
തടസ്സം,Interruption
തടസ്സം,Interruptor
ഇടവേള,Interval
ഇൻട്രാകോഡിംഗ്,Intracoding
ഇൻട്രാഫ്രെയിം,Intraframe
ഗതാഗത,Intranet
ഇൻട്രാപക്റ്റൂർ,Intrapicture
ഇൻട്രാവേബ്,Intraweb
ആന്തരിക അർദ്ധചാലകം,Intrinsic semiconductor
വിപരീത വർക്ക്,Inverse current
വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു,Inverse spatial operate
വിപരീതം,Inverted
വിപരീത ഞാൻ ആന്റിന,Inverted L antenna
വിപരീത വി ആന്റിന,Inverted V antenna
വിഹിതം,Inverter
കമരഹിതമായ,Irregular
അപ്രസക്തമായ ഘടകം,Irrelevant element
ഐസോലേഷൻ നെറ്റ്വർക്ക്,Isolation network
ഒറ്റപ്പെടുത്തല്,Isolator
ജമ്മവർ,Jammer
ജാമിംഗ്,Jamming
ജാർഗോൺ ഫയൽ,Jargon file
ജാവ സ്ക്രിപ്റ്റ്,Java script
ജിംഗിൾ,Jingle
ജിറ്റർ,Jitter
കൂട്ടായ്മ,Joiner
സന്ധി,Joint
ജോയിന്റ്,Jointed
ജമ്പൻ,Jumper
JUKK,Junk
ജങ്ക് മെയിൽ,Junk mail
കേർണൽ,Kernel
താക്കോല്,Key
കീബോര്ഡ്,Keyboard
ശ്രേഷ്ഠന്,Keyer
മുഖ്യ),Keynote
കിലോകിൾ,Kilocycle
കിലോകോമ്പ്,Kilovolt
കിലോവാട്ട്,Kilowatt
കിനെമാറ്റിക്സ്,Kinematics
കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്,Knee point voltage
ഉരുണ്ടപിടി,Knob
