Odiya,Marathi
କଳ୍ପନା ରେଖା |,काल्पनिक ओळ
ଅଦ୍ଭୁତ ସଂଖ୍ୟା,विषम संख्या
କଳ୍ପନା ବିନ୍ଦୁ |,काल्पनिक मुद्दा
ଅନୁମାନ,मूळ गृहीत
ଘୂର୍ଣ୍ଣନ ଅନୁମାନ,गृहित रोटेशन
ନିଯୁକ୍ତ ୟୁନିଟ୍ |,नियुक्त युनिट्स
"ଏମ୍ବେଡିଂ, ଏମ୍ବେଡିଂ","एम्बेड करणे, एम्बेड करणे"
ପ୍ରତିରୋଧ ମାଟ୍ରିକ୍ସ |,प्रतिबाधा मॅट्रिक्स
ଅସ୍ପଷ୍ଟ,अस्पष्ट
ଅସ୍ପଷ୍ଟ କାର୍ଯ୍ୟ,अस्पष्ट कार्य
ଅସ୍ପଷ୍ଟ ଏକୀକରଣ ସୂତ୍ର |,अस्पष्ट एकीकरण सूत्र
ଅସାଧାରଣ,असामान्य
"ଅଦ୍ଭୁତ, ଅନୁପଯୁକ୍ତ |","विचित्र, अयोग्य"
ଅନୁପଯୁକ୍ତ ବିଭାଜନ |,अयोग्य विभागणी
ଅସୀମ ଡୁଆଲ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,अनंत दुहेरी अविभाज्य
ଅଦ୍ଭୁତ କାରକ |,विषम घटक
ଅଦ୍ଭୁତ ଭଗ୍ନାଂଶ,विषम अंश
ଅଯ ason କ୍ତିକ ସର୍ବୋଚ୍ଚ |,अवास्तव सर्वोच्च
ଅଯ ason କ୍ତିକ ସର୍ବନିମ୍ନ |,अवास्तव सर्वात कमी
ଯ ound ଗିକ ଘୂର୍ଣ୍ଣନ |,कंपाऊंड रोटेशन
ସଂଶୋଧନ ମାଟ୍ରିକ୍ସ,सुधारणा मॅट्रिक्स
ପ୍ରେରଣା,आवेग
ପ୍ରେରଣାଦାୟକ ଶକ୍ତି |,आवेगपूर्ण शक्ती
ପ୍ରେରଣାଦାୟକ ଚାପ |,आवेगपूर्ण दबाव
ପ୍ରେରଣାଦାୟକ ଚାପ |,आवेगपूर्ण ताण
ପ୍ରେରଣାଦାୟକ ରେଞ୍ଚ |,आवेगपूर्ण पाना
ଦେୟ ମୂଲ୍ୟ,आकारलेली किंमत
ଅପାରଗତା |,अपुरेपणा
ଘଟଣା ତରଙ୍ଗ,घटना लहर
ଭେକ୍ଟର ଗ୍ରେଡିଏଣ୍ଟ୍ |,वेक्टर ग्रेडियंट
କ୍ଲାସ୍ ଟେମ୍ପ୍ |,वर्ग तापमान
"ଆତି, ନାଟି","आती, नाती"
"ପ୍ରବୃତ୍ତ, ପ୍ରବୃତ୍ତ, ବଙ୍କା |","कललेला, कललेला, वाकलेला"
ପ୍ରବୃତ୍ତ ବିମାନ |,कलते विमान
"ତଳେ, ଧାରଣ କରିଛି |","अंतर्गत, समाविष्ट"
"ଅନ୍ତର୍ଭୁକ୍ତ, ଅନ୍ତର୍ଭୁକ୍ତ, ଅନ୍ତର୍ଭୁକ୍ତ, ଅନ୍ତର୍ଭୁକ୍ତ, ଅନ୍ତର୍ଭୁକ୍ତ |","समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे"
ଅସମ୍ପୂର୍ଣ୍ଣ ଗାମା କାର୍ଯ୍ୟ,अपूर्ण गामा कार्य
ଅସଙ୍ଗତି |,विसंगती
"ଅସଙ୍ଗତ, ବିରୋଧୀ |","विसंगत, विरोधी"
ଅସଙ୍ଗତ ନମୁନା |,विसंगत नमुने
ଅସଙ୍ଗତ ଶରୀର |,विसंगत शरीर
"ଅଶୁଦ୍ଧ, ଭୁଲ","अशुद्ध, चुकीचे"
ଭୁଲ ନିଷ୍ପତ୍ତି,चुकीचा निर्णय
ଅଭିବୃଦ୍ଧି |,वाढ
ବ function ୁଥିବା କାର୍ଯ୍ୟ,वाढते कार्य
ଅଭିବୃଦ୍ଧି |,वाढ
ଅନିଶ୍ଚିତତା |,अनिश्चित
ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,अनिश्चित फॉर्म
ଅନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |,अनिश्चित अविभाज्य
ଅନିର୍ଦ୍ଦିଷ୍ଟ ମାଟ୍ରିକ୍ସ |,अनिश्चित मॅट्रिक्स
ଅନିର୍ଦ୍ଦିଷ୍ଟ ବିମେଟାଲିକ୍ ଏକତା |,अनिश्चित द्विधातु एकसमानता
ସ୍ୱାଧୀନତା,स्वातंत्र्य
ସ୍ୱାଧୀନ ଘଟଣା,स्वतंत्र घटना
ସ୍ independent ାଧୀନ କାର୍ଯ୍ୟ,स्वतंत्र कार्य
ସ୍ independent ାଧୀନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,स्वतंत्र यादृच्छिक चल
ସ୍ୱାଧୀନ ଭେରିଏବଲ୍ |,स्वतंत्र अव्यक्त
ମୁକ୍ତ ଚିନ୍ତକ |,मनमोकळा विचार करणारा
ଅନିର୍ଦ୍ଦିଷ୍ଟତା |,अनिश्चितता
"ଅନିର୍ଦ୍ଦିଷ୍ଟ, ଅନିଶ୍ଚିତ, ଅନିଶ୍ଚିତ, ଅସୀମ |","अनिश्चित, अनिश्चित, अनिश्चित, असीम"
ଅନିର୍ଦ୍ଦିଷ୍ଟ ସମୀକରଣ |,अनिश्चित समीकरण
"ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |","अनिर्धारित फॉर्म, अनिर्धारित फॉर्म"
"ପ୍ରଦର୍ଶକ, ସୂଚକ, ସୂଚକାଙ୍କ, ନିର୍ଦ୍ଦେଶକ, ସୂଚକ (v।)","घातांक, सूचक, निर्देशांक, निर्देशक, सूचक (v.)"
ସେଟ୍ ଦ୍ୱାରା ସୂଚିତ |,सेटद्वारे माहिती दिली
ସୂଚନା ପରିବାର,माहिती कुटुंब
ସୂଚକାଙ୍କ,निर्देशांक
ଉପଗୋଷ୍ଠୀ ସୂଚକାଙ୍କ |,उपसमूह निर्देशांक
ସୂଚକ ସେଟ୍ |,पॉइंटर सेट
ପ୍ରତୀକ,चिन्ह
ସୂକ୍ଷ୍ମ ସମୀକରଣ |,घातांकीय समीकरण
ଉଦାସୀନତା ବକ୍ର,उदासीनता वक्र
ପରୋକ୍ଷ ଭିନ୍ନତା |,अप्रत्यक्ष फरक
ପରୋକ୍ଷ ପ୍ରମାଣ |,अप्रत्यक्ष पुरावा
ପ୍ରଧାନ,अविभाज्य
"ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |","आगमन, प्रेरण, प्रेरण"
ଇନ୍ଦ୍ରିୟାତ୍ମକ |,आगमनात्मक
ଇନ୍ଦ୍ରିୟାତ୍ମକ ଚିତ୍ର |,प्रेरक प्रतिमा
ଇନ୍ଦ୍ରିୟାତ୍ମକ ସଂଜ୍ଞା |,प्रेरक व्याख्या
ଇନ୍ଦ୍ରିୟାତ୍ମକ ଆକଳନ |,आगमनात्मक अंदाज
"ଅସମାନତା, ଅସମାନତା |","असमानता, असमानता"
ଅସମାନତା ପ୍ରତିବନ୍ଧକ |,असमानता निर्बंध
ଅସମାନତା,असमानता
ନିଷ୍କ୍ରିୟତା |,जडत्व
ନିଷ୍କ୍ରିୟତା ଶକ୍ତି |,जडत्व शक्ती
ନିଷ୍କ୍ରିୟ |,जडत्व
ଅକ୍ଷୟ ଭିନ୍ନକ୍ଷମ |,अचूक फरक
ରୂପାନ୍ତର ବିନ୍ଦୁ |,रूपांतरण बिंदू
"ସର୍ବନିମ୍ନ, ସର୍ବଶ୍ରେଷ୍ଠ ନିମ୍ନ ସୀମା |","सर्वात कमी, सर्वात मोठी खालची सीमा"
"ଅସୀମ, ଅସୀମ |","अनंत, अनंत"
ଅସୀମ,अमर्याद
ଅସୀମ ଭେକ୍ଟର ସ୍ପେସ୍ |,असीम वेक्टर जागा
ଅସୀମ ଖେଳ |,अनंत खेळ
ଅସୀମ ଗୋଷ୍ଠୀ |,अनंत गट
ଅସୀମ ଅବିଚ୍ଛେଦ୍ୟ |,अनंत अविभाज्य
ଅସୀମ ଜନସଂଖ୍ୟା |,असीम लोकसंख्या
ଅସୀମ କ୍ରମ |,अनंत मालिका
ଅସୀମ ସେଟ୍ |,अनंत संच
"ଅସୀମ ସୂକ୍ଷ୍ମ, ଅସୀମ |","अमर्याद सूक्ष्म, अमर्याद"
ମ element ଳିକ ଉପାଦାନଗୁଡ଼ିକ |,मूलभूत घटक
ଅସୀମ ଜନସଂଖ୍ୟା |,असीम लोकसंख्या
"ଅସୀମତା, ଅସୀମତା |","अनंत, अनंत"
"ଅସୀମ, ଅସୀମ |","अनंत, अनंत"
ମୁଦ୍ରାସ୍ଫୀତି କାରକ |,महागाई घटक
ଭେରିଏବଲ୍ ଟାଙ୍ଗେଣ୍ଟ୍ |,परिवर्तनीय स्पर्शिका
ଓଲଟା ଫୋକସ୍ |,उलट फोकस
ଅବଶ୍ୟ ପରିବର୍ତ୍ତନ,अर्थातच बदल
ଫଙ୍କସନ୍ ର ଡେରିଭେଟିଭ୍ |,फंक्शनचे व्युत्पन्न
ସିଗମା ମ୍ୟାଟ୍ରିକ୍ସ |,सिग्मा मॅट्रिक्स
ସୂଚନା ଉତ୍ସଗୁଡ଼ିକ,माहिती संसाधने
ସୂଚନା ବିଜ୍ଞାନ |,माहिती विज्ञान
"ଭିନ୍ନ, ଅନୁପଯୁକ୍ତ |","विषम, विषम"
ଅଣ-ସମକକ୍ଷ ସମୀକରଣ |,एकसंध नसलेले समीकरण
ଅଣ-ଆଘାତଜନିତ ଶରୀର |,नॉन-ट्रॉमॅटिक शरीर
"ପ୍ରାରମ୍ଭିକ, ପ୍ରାରମ୍ଭିକ, ପ୍ରାରମ୍ଭିକ","प्रारंभिक, प्रारंभिक, प्रारंभिक"
"ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା, ପ୍ରାରମ୍ଭିକ ପ୍ରତିବନ୍ଧକ |","प्रारंभिक स्थिती, प्रारंभिक प्रतिबंध"
ଆରମ୍ଭ ରେଖା,सुरुवातीची ओळ
ପ୍ରାରମ୍ଭ ବିନ୍ଦୁ,प्रारंभ बिंदू
ପ୍ରାରମ୍ଭିକ ସମାଧାନ |,प्रारंभिक उपाय
ପ୍ରାରମ୍ଭିକ ବେଗ,प्रारंभिक वेग
ଏକକ ମାନଚିତ୍ର,एकच नकाशा
ଏକକ ମ୍ୟାପିଙ୍ଗ୍ |,एकल मॅपिंग
ଭିନ୍ନକ୍ଷମ ଗୁଣନ,विभेदक गुणाकार
ଭିତର ବିନ୍ଦୁ |,आतील बिंदू
ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,अंतर्गत उत्पादन
"ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)","इनपुट (n.), इनपुट (v.)"
ଇନପୁଟ୍ ଡାଟା,इनपुट डेटा
ବିନିଯୋଗ ଗେଟୱେ |,गुंतवणुकीचे प्रवेशद्वार
ବିନିଯୋଗ ଫଳାଫଳ ବିଶ୍ଳେଷଣ |,गुंतवणूक उत्पादन विश्लेषण
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,इनपुट आउटपुट नियंत्रण प्रणाली
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |,इनपुट आउटपुट सिस्टम
ବିନିଯୋଗ ପରିମାଣ,गुंतवणूक खंड
"ବିନିଯୋଗ ରେଜିଷ୍ଟର, ନିବେଶ ରେଜିଷ୍ଟର |","गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर"
ଇନପୁଟ୍ ଟର୍ମିନାଲ୍ |,इनपुट टर्मिनल
"ଭିତର, ତଳେ","आत, खाली"
ମୁହୂର୍ତ୍ତ,क्षण
"ତତକ୍ଷଣାତ୍, ତତକ୍ଷଣାତ୍ |","तात्काळ, तात्काळ"
ତତକ୍ଷଣାତ୍ ତ୍ୱରଣ |,तात्काळ प्रवेग
ତତକ୍ଷଣାତ୍ ଘୂର୍ଣ୍ଣନ |,झटपट रोटेशन
ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |,त्वरित केंद्र
ତତକ୍ଷଣାତ୍ ବେଗ |,तात्काळ वेग
ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍,तात्काळ खंड
"ପୁରା ସଂଖ୍ୟା, ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା","पूर्ण संख्या, पूर्णांक"
ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |,पूर्णांक रेखीय प्रोग्रामिंग
ଏକୀକରଣ,अखंडता
ଏକୀକୃତ,अविभाज्य
ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,अविभाज्य विभेदक समीकरण
ଏକୀକୃତ ସମୀକରଣ |,अविभाज्य समीकरण
ଅବିଚ୍ଛେଦ୍ୟ କାର୍ଯ୍ୟ,अविभाज्य कार्य
"ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍","अविभाज्य, पूर्णांक"
ଇଣ୍ଟିଗ୍ରାଲ୍ କାଲକୁଲସ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ କାଲକୁଲସ୍ |,इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस
ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର,अविभाज्य वक्र
ପୂର୍ଣ୍ଣ ଡୋମେନ୍,पूर्णांक डोमेन
ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |,अविभाज्य समीकरण
"ପୁରା ସଂଖ୍ୟା, ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା","पूर्ण संख्या, पूर्णांक"
ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |,प्रथम प्रकारचा अविभाज्य
ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |,अविभाज्य प्रतिनिधित्व
ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ,अविभाज्य चिन्ह
ଏକତ୍ର କର,समाकलित करा
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,एकात्मिक शोषण गुणांक
ଏକୀକରଣ କାରକ |,एकीकरण घटक
ଏକୀକରଣ,एकीकरण
ଭିନ୍ନକ୍ଷମ ଦ୍ୱାରା ଏକୀକରଣ,भिन्नता द्वारे एकत्रीकरण
ବିଭାଗୀୟ ଏକୀକରଣ,विभागीय एकत्रीकरण
ରାସନାଇଜେସନ୍ ଦ୍ୱାରା ଏକୀକରଣ |,तर्कशुद्धीकरणाद्वारे एकत्रीकरण
ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |,प्रतिस्थापनाद्वारे एकत्रीकरण
ପ୍ରଗତିଶୀଳ ସମାନତା ଦ୍ୱାରା ଏକୀକରଣ |,प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण
କ୍ରମିକ ଏକୀକରଣ |,श्रेणीबद्ध एकीकरण
ଭେକ୍ଟର ଏକୀକରଣ,वेक्टर एकत्रीकरण
ବନ୍ଦ ପୃଷ୍ଠାରେ ଏକୀକରଣ |,बंद पृष्ठावर एकत्रीकरण
ଇଣ୍ଟିଗ୍ରେଟର୍,इंटिग्रेटर
ଅବିଚ୍ଛେଦ୍ୟ ଉପାଦାନ |,अविभाज्य घटक
ଅବିଚ୍ଛେଦ୍ୟ-ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |,अभिन्न-विभेद समीकरण
ବାଧା,व्यत्यय
ଯାତାୟାତ କାର୍ଯ୍ୟ,बदली ऑपरेशन
ଅଦଳବଦଳ,अदलाबदल करण्यायोग्य
ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ,आंतरवर्गीय सहसंबंध
ପାରସ୍ପରିକ ସମ୍ପର୍କ,परस्पर संबंध
ସଂଶୋଧନ ଗୁଣବତ୍ତା,सहसंबंध गुणांक
"ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |","परस्परावलंबन, परस्परावलंबन"
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,परस्परावलंबी
ଆଗ୍ରହ,व्याज
ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |,इंटरफेस पृष्ठ
ଇଣ୍ଟରଫେସ୍ କୋଣ,इंटरफेस कोन
ଅବିଚ୍ଛେଦ୍ୟ,अविभाज्य
ଏକୀକୃତ,एकात्मिक
"ଭିତର, ଭିତର, ଭିତର (adj।), ଭିତର, ଭିତର, ଭିତର (v।)","आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)"
ଭିତର କୋଣ,आतील कोन
ଭିତର ଜୋନ୍ |,अंतर्गत क्षेत्र
ଆନ୍ତ-ପ୍ରଦେଶ |,आंतर-प्रांत
ଆଭ୍ୟନ୍ତରୀଣ ଉପାଦାନଗୁଡ଼ିକ |,अंतर्गत घटक
ସେଟ୍ ର ଭିତର |,सेटचे आतील भाग
ଆଭ୍ୟନ୍ତରୀଣ କୋଣ ଆଡକୁ |,आतील कोन समोर
ଭିତରେ,आत
ଭିତର ବିନ୍ଦୁ |,आतील बिंदू
"ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ","मध्यवर्ती, दुय्यम, मध्यम, मध्य"
ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |,मध्यवर्ती बिंदू
ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |,मध्यवर्ती मूल्य प्रमेय
ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |,अंतर्गत दुभाजक
ଇଣ୍ଟରପୋଲେସନ୍ |,इंटरपोलेशन
ସନ୍ନିବେଶ ସୂତ୍ର,अंतर्भूत सूत्र
ଛକ,छेदन करणारा
ବିଚ୍ଛେଦ ବକ୍ର,छेदन करणारा वक्र
ବିଚ୍ଛେଦ ରେଖା |,छेदणाऱ्या रेषा
"ଛକ, ଛକ, ଛକ","छेदनबिंदू, छेदनबिंदू, छेदनबिंदू"
ଛକ ବକ୍ର,छेदनबिंदू वक्र
ବକ୍ରର ଛକ,वक्र छेदनबिंदू
ସେଟ୍ ର ଛକ,संचांचे छेदनबिंदू
"ଫାଙ୍କ, ଫାଙ୍କ","अंतर, अंतर"
ବ୍ୟବଧାନ ଆକଳନ |,मध्यांतर अंदाज
ବ୍ୟବଧାନ ଆକଳନ |,मध्यांतर अंदाज
ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |,मध्यांतर मध्य बिंदू
"ଆନ୍ତ a- ବିଭାଗୀୟ ପ୍ରଭାବ, ଆନ୍ତ section- ବିଭାଗୀୟ ପ୍ରଭାବ |","आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव"
ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ,आंतरवर्गीय सहसंबंध
ସ୍ଥିରତା,शांतता
ନିଶ୍ଚିତ,खात्रीने
ସ୍ଥିର ସିଷ୍ଟମ୍ |,निश्चित प्रणाली
ଟେବୁଲ୍,टेबल
ଟେବୁଲ୍ ଆସାଇନମେଣ୍ଟ୍ |,टेबल असाइनमेंट
ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ |,टेबल नियंत्रण
ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |,टेबल नियंत्रण मॉडेल
ଟେବୁଲ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,टेबल नियंत्रण प्रणाली
ଟେବୁଲ୍ ଚକ୍ର |,टेबल सायकल
ଟେବୁଲ୍ ଧାରଣ ମୂଲ୍ୟ,टेबल ठेवण्याची किंमत
ଟେବୁଲ୍ ପଏଣ୍ଟ |,टेबल पॉइंट
ଟେବୁଲ୍ ନୀତି,टेबल धोरण
ଟେବୁଲ୍ ସ୍ଥିତି,टेबल स्थिती
"ଓଲଟା, ଓଲଟା, ବିପରୀତ |","व्यस्त, उलट, विरुद्ध"
ଓଲଟା ସମ୍ପର୍କ,व्यस्त सहसंबंध
ଓଲଟା କାର୍ଯ୍ୟ,व्यस्त कार्य
ଫୋମ୍ ପ୍ରତି ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |,हायपरबोलिक फंक्शन प्रति फोम
ବିପରୀତ ଆନୁପାତିକ |,व्यस्त प्रमाणात
ଓଲଟା ମାନଚିତ୍ର,व्यस्त नकाशा
ପାରସ୍ପରିକ ସଂଖ୍ୟା,परस्पर संख्या
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,व्यस्त मॅट्रिक्स
ଓଲଟା ପର୍ମୁଟେସନ୍ |,व्यस्त क्रमपरिवर्तन
ଓଲଟା ଅନୁପାତ,व्यस्त गुणोत्तर
ଓଲଟା ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |,व्यस्त त्रिकोणमितीय कार्य
ଓଲଟା ସୂତ୍ର,व्यस्त सूत्र
କ୍ରମର କପି |,क्रमाची प्रत
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,व्यस्त मॅट्रिक्स
ଓଲଟା ରୂପାନ୍ତର |,व्यस्त रूपांतरण
ଅଯ irr କ୍ତିକ |,तर्कहीन
ଅଯ irr କ୍ତିକ ସମୀକରଣ |,तर्कहीन समीकरण
ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |,तर्कहीन अभिव्यक्ती
ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |,अपरिमेय संख्या
ଅଯ irr କ୍ତିକ ମୂଳ |,तर्कहीन मूळ
"ଅପୂରଣୀୟ, ଅବିସ୍ମରଣୀୟ, ଅପୂରଣୀୟ |","अपरिवर्तनीय, अपरिवर्तनीय, असमान"
ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |,रोटेशनल वेक्टर
ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର କାର୍ଯ୍ୟ,रोटेशनल वेक्टर फंक्शन
ଘୂର୍ଣ୍ଣନ ବେଗ,रोटेशनल वेग
ଆଇସୋମେଟ୍ରିକ୍ (v।) ଡାହାଣ ରେଖା (v।),सममितीय (v.) उजवी रेषा (v.)
ସିଙ୍କ୍ରେଟିଜିମ୍ |,समक्रमण
ଅଲଗା ଅଲଗା ଅଲଗାତା |,पृथक अनिवार्य विचित्रता
ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |,अलग बिंदू
"ଆଇସୋମେଟ୍ରିକ୍, ଟ୍ରାଇଟେଜୋଲ୍, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |","isometric, tritezole, cubic, isometric"
isosceles ବିନ୍ୟାସ,समद्विभुज कॉन्फिगरेशन
ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |,पुनरावृत्ती अविभाज्य
ପୁନରାବୃତ୍ତି ସନ୍ନିବେଶ |,पुनरावृत्ती समाविष्ट करणे
ପୁନରାବୃତ୍ତି,पुनरावृत्ती
ପୁନରାବୃତ୍ତି ସୂତ୍ର,पुनरावृत्ती सूत्र
ବାରମ୍ବାର ଏକୀକରଣ ସୂତ୍ର |,आवर्ती एकीकरण सूत्र
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,पुनरावृत्ती प्रक्रिया
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,पुनरावृत्ती पद्धत
ଜାକୋବିଆନ୍ |,जेकोबियन
ଜାକୋବି ସାରନିକ୍ |,जेकोबी सारनिक
ଜାକୋବି ମ୍ୟାଟ୍ରିକ୍ସ |,जेकोबी मॅट्रिक्स
ସେଟ୍ ର ମିଶ୍ରଣ |,संचांचे संयोजन
ମିଳିତ (v।) ମିଳିତ (v।),संयुक्त (v.) संयुक्त (v.)
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,संयुक्त घनता कार्य
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍,एकत्रित वारंवारता कार्य
ମିଳିତ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,संयुक्त अवलंबून चल
ମିଳିତ ସମ୍ଭାବନା |,संयुक्त संभाव्यता
ସନ୍ନିବେଶ,अंतर्भूत
"ସ୍ପେଡ୍, ଡେଇଁବା, ପ୍ଲୁଟି |","कुदळ, उडी, प्लुटी"
ପ୍ଲୁଟି ବନ୍ଦ |,प्लुटी खंडितता
"ନ୍ୟାୟ, ଯଥାର୍ଥତା |","न्याय्यता, औचित्य"
ଯଥାର୍ଥତା,समर्थन करणे
କାର୍ନାଫ୍ ମାନଚିତ୍ର,carnafe नकाशा
"କର୍ଣ୍ଣଲ, ପାଉଁଶ |","कर्नल, राख"
ମ୍ୟାପିଂ ପଏଣ୍ଟ |,मॅपिंग पॉइंट
"ପିରୋଡାଇନାମିକ୍ସ, ପ୍ୟୁରିନ୍ ଡାଇନାମିକ୍ସ |","पायरोडायनामिक्स, प्युरिन डायनॅमिक्स"
ଗତିଜ ଶକ୍ତି,गतीज ऊर्जा
"ଗତିଶୀଳତା, କିଏନାମେଟିକ୍ସ |","गतीशास्त्र, गतीशास्त्र"
କଲମୋଗୋରଫ୍-ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,कोल्मोगोरोफ-स्मिरनोव्ह चाचणी
କ୍ରୋନେକର୍ ଡେଲଟା |,क्रोनेकर डेल्टा
କାକୁଡି,काकडी
ଲାଗ୍ରେଞ୍ଜ୍ କାର୍ଯ୍ୟ,Lagrange कार्य
ଲାଗ୍ରେଞ୍ଜ୍ ଗୁଣକର୍ତ୍ତା |,Lagrange गुणक
"ପଟା, ବୋର୍ଡ |","फळी, फळी"
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,Laplace परिवर्तन
ବଡ ସଂଖ୍ୟା,मोठी संख्या
ଚରିତ୍ରଗତ ଉତ୍ପତ୍ତି |,वैशिष्ट्यपूर्ण मूळ
ପାର୍ଶ୍ୱ ପୃଷ୍ଠା |,बाजूचे पान
ଲାଟିନ୍ ବର୍ଗ,लॅटिन चौरस
"ନାବିକ କର୍ଡ, ଲାଟସ୍ ରେକ୍ଟମ୍ |","नाळ, लॅटस गुदाशय"
"ନିୟମ, ନୀତି","नियम, तत्त्वे"
ବେଗ ମିଶ୍ରଣ ନିୟମ |,वेग संयोजन नियम
ସୁସଙ୍ଗତତା ନିୟମ |,सुसंगतता नियम
ହ୍ରାସ ରିଟର୍ନ ନିୟମ |,परतावा कमी करणारा नियम
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,गुरुत्वाकर्षणाचा नियम
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |,गटासाठी होमोमॉर्फिज्म नियम
ରିଙ୍ଗ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |,रिंगांसाठी होमोमॉर्फिजम नियम
ମୂଲ୍ୟ ବୃଦ୍ଧିର ନିୟମ |,वाढत्या खर्चाचा कायदा
ଏକ୍ସପୋନ୍ସନ୍ ନିୟମ |,घातांक नियम
ନିଷ୍କ୍ରିୟତା ନିୟମ |,जडत्व कायदा
