Punjabi,Assamese
"1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ","১.মেচিন লেংগুৱেজ, ২.মেচিন লেংগুৱেজ"
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,মেচিন লাৰ্নিং
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,মেচিন অপাৰেচন
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,মেচিন ভাষা
ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ,মেচিনৰ পৰিৱেশন
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,মেচিন চিমুলেচন
ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ,মেচিন হাইজেকিং সময়
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,মেচিন অনুবাদ
ਮਸ਼ੀਨ ਸ਼ਬਦ,মেচিন শব্দ
ਮੈਕਰੋ ਹਦਾਇਤ,মেক্ৰ&#39; নিৰ্দেশনা
ਮੈਕਰੋ ਸਕੇਲ,মেক্ৰ&#39; স্কেল
ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ,গণ সমাবেশ কাৰ্যসূচী
ਕੁੱਲ ਕਾਲ,স্থূল কল
"1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ","১.মেক্ৰ’ ক’ড, ২.মেক্ৰ’ ক’ড"
ਮੈਕਰੋ ਕਮਾਂਡ,মেক্ৰ&#39; কমাণ্ড
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,মেক্ৰ&#39; ঘোষণা
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,মেক্ৰ&#39; সংজ্ঞা
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট
ਮੈਕਰੋ ਜਨਰੇਟਰ,মেক্ৰ&#39; জেনেৰেটৰ
ਮੈਕਰੋ ਹਦਾਇਤ,মেক্ৰ&#39; নিৰ্দেশনা
ਕੁੱਲ ਭਾਸ਼ਾ,স্থূল ভাষা
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,মেক্ৰ&#39; লাইব্ৰেৰী
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,মেক্ৰ&#39; প্ৰাচল
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,মেক্ৰ&#39; প্ৰচেছিং
"1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ","1.মেক্ৰ&#39; প্ৰচেছৰ, 2. মেক্ৰ&#39;প্ৰচেছৰ"
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,মেক্ৰ&#39; প্ৰগ্ৰেমিং
ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ,স্থূল প্ৰট&#39;টাইপ
"1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ","1.মেক্ৰ&#39; এনকোডিং, 2.মেক্ৰ&#39; ক&#39;ডিং"
ਮੈਗਾਬਾਈਟ (MB),মেগাবাইট (MB)
ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ,যাদুৰ চিহ্ন
ਮੈਜਿਕ ਨੰਬਰ,যাদু সংখ্যা
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
ਚੁੰਬਕੀ ਕਾਰਡ,চুম্বকীয় কাৰ্ড
"1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ","১.চুম্বকীয় কোষ, ২.চুম্বকীয় কোষ"
ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ,চুম্বকীয় চিহ্ন
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,চুম্বকীয় কোৰ সংৰক্ষণ
"1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ","1.চুম্বকীয় ডিস্ক, 2. চুম্বকীয় ডিস্ক"
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,চুম্বকীয় ডিষ্কৰ ঠিকনা
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,চুম্বকীয় ডিস্ক মেমৰি
ਚੁੰਬਕੀ ਡਰੱਮ,চুম্বকীয় ড্ৰাম
"1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ","1.চুম্বকীয় এনকোডিং, 2.চুম্বকীয় ক&#39;ডিং, 3.চুম্বকীয় ক&#39;ডিং"
ਚੁੰਬਕੀ ਸਿਖਰ,চুম্বকীয় শীৰ্ষ
ਚੁੰਬਕੀ ਸਿਆਹੀ,চুম্বকীয় চিয়াঁহী
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR)
ਚੁੰਬਕੀ ਮਾਧਿਅਮ,চুম্বকীয় মাধ্যম
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,চুম্বকীয় পঢ়া
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,চুম্বকীয় ৰেকৰ্ডিং
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,চুম্বকীয় সংৰক্ষণ
ਚੁੰਬਕੀ ਪੱਟੀ,চুম্বকীয় ৰেখা
ਚੁੰਬਕੀ ਟੇਪ,চুম্বকীয় টেপ
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,চুম্বকীয় টেপ কাৰ্টিজ
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,চুম্বকীয় টেপ ড্ৰাইভ
ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ,চুম্বকীয় টেপ পূৰ্বসূৰী
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,চুম্বকীয় টেপ লাইব্ৰেৰিয়ান
ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ,চুম্বকীয় টেপ প্ৰৱেশ
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,চুম্বকীয় টেপ ইউনিট
"1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ","1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম"
ਚੁੰਬਕੀ ਮਾਰਗ,চুম্বকীয় পথ
ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼,চুম্বকীয় আলোকীয় সংৰক্ষণ
"1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ","1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ"
ਚੁੰਬਕੀ ਵਿਗਾੜ,চুম্বকীয় বিকৃতি
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ,চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট
"1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ","১.মেইল বক্স, ২.মেইল বক্স"
ਮੇਲ ਅਭੇਦ,মেইল মাৰ্জ কৰক
"1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ","১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক"
ਮੁੱਖ ਫਰੇਮ,মূল ফ্ৰেম
"1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ","1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা"
"1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ","১.মূল স্মৃতি, ২.মূল স্মৃতি"
"1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ","১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী"
ਮੁੱਖ ਸਟੋਰੇਜ਼,মূল সংৰক্ষণ
"1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ","১.মেইন চুইচ, ২.মেইন চুইচ"
"1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ","1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ"
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,ৰক্ষণাবেক্ষণ পেনেল
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,ৰক্ষণাবেক্ষণৰ সময়
ਵੱਡਾ ਚੱਕਰ,ডাঙৰ বৃত্ত
ਕੁੰਜੀ ਜੰਤਰ,কী ডিভাইচ
ਮੁੱਖ ਕੁੰਜੀ,মূল চাবি
ਮੁੱਖ ਪੜਾਅ,মূল মঞ্চ
ਮੁੱਖ ਬਣਤਰ,মূল গঠন
ਮੁੱਖ ਕੰਮ,মূল কাম
ਬਹੁਗਿਣਤੀ ਭਾਗ,সংখ্যাগৰিষ্ঠ উপাদান
ਬਹੁਗਿਣਤੀ ਗੇਟ,সংখ্যাগৰিষ্ঠতা গেট
ਬਹੁਮਤ ਕਾਰਵਾਈ,সংখ্যাগৰিষ্ঠতা অপাৰেচন
ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ,ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা
ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ,মিছঅপাৰেচন ৰুটিন
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,ব্যৱস্থাপনা বিকাশ
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,ব্যৱস্থাপনা বিজ্ঞান
ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ,মানচেষ্টাৰ এনকোডিং
ਗੁਣਾ,গুণন
ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ,অনুমান কৰা চলক
ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ,আনুমানিক সূচকাংক
ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,মানৱ যন্ত্ৰৰ অনুকৰণ
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,মেনুৱেল ঠিকনা চুইচ
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,হাতৰ দ্বাৰা বিশ্লেষণ কৰা
ਦਸਤੀ ਕਾਲ,মেনুৱেল কল
ਦਸਤੀ ਇੰਦਰਾਜ਼,হাতৰ দ্বাৰা প্ৰৱেশ কৰা
"1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ","১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ"
"1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ","1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট"
ਦਸਤੀ ਕਾਰਵਾਈ,মেনুৱেল অপাৰেচন
ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ,বহুতৰ লগত বহুতৰ সম্পৰ্ক
ਮਲਟੀ-ਡੀਕੋਡਰ,মাল্টি-ডিকোডাৰ
ਨਕਸ਼ਾ ਵਿਧੀ,মানচিত্ৰ পদ্ধতি
ਮੈਪਿੰਗ,মেপিং
ਹਾਸ਼ੀਏ,প্ৰান্ত
ਮਾਮੂਲੀ ਗਲਤੀ,প্ৰান্তীয় ভুল
ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ,প্ৰান্তীয় অনুসন্ধান
ਮਾਮੂਲੀ ਟੈਸਟ,প্ৰান্তীয় পৰীক্ষা
ਪ੍ਰਤੀਕ ਖੋਜ,চিহ্ন ধৰা পেলোৱা
ਸਾਈਨ ਰੀਡਿੰਗ,চিন পঢ়া
ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ,চিহ্ন স্কেনিং
ਸੰਕੇਤ ਭਾਵਨਾ,sign sense
ਮਾਰਕਰ,মাৰ্কাৰ
ਨਿਸ਼ਾਨਦੇਹੀ,চিহ্নিত কৰা
ਮਾਰਕਰ ਲਹਿਰ,মাৰ্কাৰ তৰংগ
markov ਚੇਨ,মাৰ্কভ শৃংখল
markov ਸਰੋਤ,মাৰ্কভ উৎস
ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ,markup ভাষা
maser,maser
maser,maser
"1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ","১.মাস্ক, ২.অভাৰ, ৩.অভাৰ"
"1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ","1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক"
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ,মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ
ਕਵਰ ਰਜਿਸਟਰ,কভাৰ ৰেজিষ্টাৰ
"1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ","1. কভাৰ ৰম, 2. কভাৰ ৰম"
ਕਵਰ,আৱৰণ
ਵਿਸ਼ਾਲ ਡਾਟਾ,বিশাল পৰিসংখ্যা
"1. ਮਾਸ ਮੈਮੋਰੀ, 2. ਮਾਸ ਮੈਮੋਰੀ","1.মাছ মেমৰি, 2.মাছ মেমৰি"
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ,বৃহৎ পৰিমাণে সমান্তৰাল
ਸਰਦਾਰ,মুখীয়াল
ਮਾਸਟਰ ਕਾਰਡ,মাষ্টাৰ কাৰ্ড
"1.ਹੈੱਡ ਵਾਚ, 2.ਕੰਟਰੋਲਰ ਵਾਚ","1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী"
ਮੁੱਖ ਕੰਸੋਲ,মূল ক&#39;ন্সোল
ਪ੍ਰਮੁੱਖ ਡਾਟਾ,প্ৰাইম ডাটা
ਮਾਸਟਰ ਚਿੱਤਰ,মাষ্টাৰ ডায়েগ্ৰাম
ਮਾਸਟਰ ਫਾਈਲ,মাষ্টাৰ ফাইল
ਮੁੱਖ ਗਰੁੱਪ,প্ৰধান গোট
ਮਾਸਟਰ ਕੁੰਜੀ,মাষ্টাৰ কি&#39;
ਮੁੱਖ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,মূল লাইব্ৰেৰীৰ টেপসমূহ
ਪ੍ਰਮੁੱਖ ਪ੍ਰੋਸੈਸਰ,প্ৰাইম প্ৰচেছৰ
ਫਲੈਗਸ਼ਿਪ ਪ੍ਰੋਗਰਾਮ,ফ্লেগশ্বিপ প্ৰগ্ৰেম
ਮੁੱਖ ਕੇਂਦਰ,হেড চেণ্টাৰ
"1.ਮਾਸਟਰ ਟੇਪ, 2.ਮਾਸਟਰ ਟੇਪ","১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ"
"1.ਪ੍ਰਿੰਸੀਪਲ ਟਰਮੀਨਲ, 2.ਮੁੱਖ ਟਰਮੀਨਲ","১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল"
ਮੁੱਖ ਅਧੀਨ ਜੰਤਰ,প্ৰধান অধীনস্থ যন্ত্ৰ
ਮੁੱਖ ਅਧੀਨ ਸਿਸਟਮ,প্ৰধান অধীনস্থ ব্যৱস্থা
"1. ਮੈਚ, 2. ਮੈਚ, 3. ਮਿਲੋ","১.মেচ, ২.মেচ, ৩.মিল"
ਮੈਚ,মিল থকা
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,গাণিতিক প্ৰগ্ৰেমিং
ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ,গাণিতিক অনুকৰণ
"1.ਮੈਟ੍ਰਿਕਸ, 2.ਮੈਟ੍ਰਿਕਸ","১.মেট্ৰিক্স, ২.মেট্ৰিক্স"
"1.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ","1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ"
ਮੈਟਰਿਕਸ ਸਵਿੱਚ,মেট্ৰিক্স চুইচ
ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ,মেট্ৰিক্স টেবুল
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,maxi কম্পিউটাৰ
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,maxi কম্পিউটাৰ
ਸਿਖਰ ਤੱਤ,শিখৰ মৌল
ਯੋਗਾਪੈਡ,যোগপদ
ਮੈਕਸਵੈਲ ਡੈਮਨ,মেক্সৱেল ডেমন
"1. ਮਤਲਬ, 2. ਮਤਲਬ","১.গড়, ২.গড়"
ਮਤਲਬ ਰਿਕਵਰੀ ਸਮਾਂ,গড় আৰোগ্যৰ সময়
ਅਸਫਲਤਾ ਦਾ ਮਤਲਬ ਸਮਾਂ,বিফলতাৰ অৰ্থ সময়
ਅਸਫਲਤਾ ਮੱਧ ਸਮਾਂ (mt b f),বিফলতাৰ মধ্যম সময় (m t b f)
ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ,বিফলতাৰ সময় বুজাইছে
ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ,মেৰামতিৰ অৰ্থ সময়
ਸੁਧਾਰ ਮੱਧ ਸਮਾਂ (MTTR),সংশোধনৰ গড় সময় (MTTR)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),মধ্যমীয়া স্কেল সংহতি (MSI)
ਮੱਧਮ ਏਕੀਕਰਣ (MSI),মধ্যম সংহতি (MSI)
ਮਤਲਬ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ,গড় টাৰ্ম সংৰক্ষণ ডিভাইচ
ਮੈਗਾ ਬਿਟਸ ਪ੍ਰਤੀ ਸਕਿੰਟ (Mbps),প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps)
ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ,উপাদান বস্তু
ਕੰਪੋਨੈਂਟ ਰਿਕਾਰਡ,উপাদান ৰেকৰ্ড
"1.ਮੈਮੋਰੀ, 2.ਮੈਮੋਰੀ","১.স্মৃতি, ২.স্মৃতি"
"1.ਮੈਮੋਰੀ ਐਰੇ, 2.ਮੈਮੋਰੀ ਐਰੇ","1.মেমৰি এৰে, 2.মেমৰি এৰে"
"1.ਮੈਮਰੀ ਫੰਡ, 2.ਮੈਮਰੀ ਬੈਂਕ","১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক"
"1. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ","1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ"
"1.ਮੈਮੋਰੀ ਬੱਸ, 2. ਮੈਮੋਰੀ ਬੱਸ","১.মেমৰি বাছ, ২. মেমৰি বাছ"
ਮੈਮੋਰੀ ਕਾਰਡ,মেমৰি কাৰ্ড
ਮੈਮੋਰੀ ਸੈੱਲ,স্মৃতিশক্তি কোষ
ਯਾਦਦਾਸ਼ਤ ਦਾ ਨੁਕਸਾਨ,স্মৃতিশক্তি হেৰুৱা
"1. ਮੈਮੋਰੀ ਕੋਰ, 2. ਮੈਮੋਰੀ ਕੋਰ","1.মেমৰি কোৰ, 2.মেমৰি কোৰ"
ਮੈਮੋਰੀ ਚੱਕਰ,স্মৃতি চক্ৰ
"1. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ","1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ"
"1.ਮੈਮੋਰੀ ਡੰਪ,2.ਮੈਮੋਰੀ ਡੰਪ","1.মেমৰি ডাম্প, 2.মেমৰি ডাম্প"
"1.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ, 2.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ","1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ"
"1.ਮੈਮੋਰੀ ਲੜੀ, 2.ਮੈਮੋਰੀ ਲੜੀ","1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ"
ਮੈਮੋਰੀ ਹਦਾਇਤ,স্মৃতিশক্তিৰ নিৰ্দেশনা
"1.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ, 2.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ","১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা"
"1.ਮੈਮੋਰੀ ਨਕਸ਼ਾ, 2.ਮੈਮੋਰੀ ਨਕਸ਼ਾ","1.মেমৰি মেপ, 2.মেমৰি মেপ"
"1. ਮੈਮੋਰੀ ਮੈਪਡ ਆਉਟਪੁੱਟ, 2. ਇਨਪੁਟ, 3. ਮੈਮੋਰੀ ਮੈਪਡ I/O","1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O"
"1.ਮੈਮੋਰੀ ਮਾਡਲ, 2.ਮੈਮੋਰੀ ਮਾਡਲ, 3.ਮੈਮੋਰੀ ਮਾਡਲ","1.মেমৰি মডেল, 2.মেমৰি মডেল, 3.মেমৰি মডেল"
"1.ਮੈਮੋਰੀ ਮੋਡੀਊਲ, 2.ਮੈਮੋਰੀ ਮੋਡੀਊਲ","1.মেমৰি মডিউল, 2.মেমৰি মডিউল"
"1. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ","1.মেমৰি সূচী ৰেজিষ্টাৰ, 2.মেমৰি সূচী ৰেজিষ্টাৰ"
ਯਾਦ ਸ਼ਕਤੀ,মেমৰি শক্তি
ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ,স্মৃতিশক্তি সুৰক্ষা
"1.ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼, 2.ਮੈਮੋਰੀ ਸੰਦਰਭ ਨਿਰਦੇਸ਼","1.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা, 2.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা"
"1.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ","১.মেমৰি প্ৰগ্ৰেম, ২.মেমৰি প্ৰগ্ৰেম"
"1.ਮੈਮੋਰੀ ਯੂਨਿਟ, 2.ਮੈਮੋਰੀ ਯੂਨਿਟ","1.মেমৰি ইউনিট, 2.মেমৰি ইউনিট"
ਮੀਨੂ,মেনু
ਮੇਨੂ ਬਾਰ,মেনু বাৰ
ਮੇਨੂ ਸੰਚਾਲਿਤ,মেনু চালিত
ਮੇਨੂ ਚੋਣ,মেনু নিৰ্বাচন
ਮੁੱਖ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ,মূল-চালিত কাৰ্যসূচী
"1.ਅੰਦਰੂਨੀ, 2.ਮਿਲਿਆ ਹੋਇਆ","১.অন্তৰ্নিহিত, ২.এত্ৰিত"
ਅਭੇਦ ਐਕਸਚੇਂਜ ਛਾਂਟੀ,মাৰ্জাৰ এক্সচেঞ্জ সজাই পৰাই তোলা
"1. ਵਿਲੀਨਤਾ ਨੂੰ ਛਾਂਟਣਾ, 2. ਕੈਟਾਲਾਗ ਚੋਣ","1. একত্ৰীকৰণ সজাই পৰাই তোলা, 2. কেটেলগ নিৰ্বাচন"
"1. ਵਿਲੀਨਤਾ, 2. ਵਿਲੀਨਤਾ","১/ একত্ৰীকৰণ, ২. একত্ৰীকৰণ"
ਜਾਲੀ ਨੈੱਟਵਰਕ,জালি নেটৱাৰ্ক
ਮੈਸੇਜਿੰਗ,বাৰ্তা প্ৰেৰণ
ਸੁਨੇਹਾ,বাৰ্তা
ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ,বাৰ্তা প্ৰমাণীকৰণ
ਸੁਨੇਹਾ ਸੈੱਲ,বাৰ্তা কোষ
ਸੁਨੇਹਾ ਸਰਕਟ,বাৰ্তা বৰ্তনী
ਸੁਨੇਹਾ ਫਾਰਮੈਟ,বাৰ্তা বিন্যাস
ਸੁਨੇਹਾ ਪੋਰਟ,বাৰ্তা পৰ্টে
ਸੁਨੇਹਾ ਮੋਡ,বাৰ্তা ধৰণ
ਮੈਸੇਜਿੰਗ,বাৰ্তা প্ৰেৰণ
"1.ਸੁਨੇਹੇ ਦੀ ਛਾਂਟੀ, 2.ਸੁਨੇਹੇ ਦੀ ਛਾਂਟੀ","1.বাৰ্তা সজাই পৰাই তোলা, 2.বাৰ্তা সজাই পৰাই তোলা"
ਸੁਨੇਹਾ ਲਾਈਨ,বাৰ্তা লাইন
ਸੁਨੇਹਾ ਸਵਿੱਚ,বাৰ্তা চুইচ
ਸੁਨੇਹਾ ਟੈਕਸਟ,বাৰ্তাৰ লিখনী
ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ,বাৰ্তা স্থানান্তৰ এজেন্ট
ਸੁਪਰ ਅਸੈਂਬਲਰ,চুপাৰ এছেম্বলাৰ
ਮੈਟਾਕਲਾਸ,মেটাক্লাছ
"1. ਹੋਰ ਸੰਕਲਨ, 2. ਹੋਰ ਵਿਆਖਿਆ","1. অধিক সংকলন, 2. অধিক ব্যাখ্যা"
"1. ਹੋਰ ਦੁਭਾਸ਼ੀਏ, 2. ਹੋਰ ਕੰਪਾਈਲਰ","1. অধিক দোভাষী, 2. অধিক কম্পাইলাৰ"
ਬੋਲੀ,উপভাষা
"1.ਮੇਟਾ ਨੈੱਟਵਰਕ, 2.ਮੇਟਾ ਨੈੱਟਵਰਕ","1.মেটা নেটৱৰ্ক, 2.মেটা নেটৱৰ্ক"
ਤਾਨਾਸ਼ਾਹੀ,একনায়কত্ববাদ
ਪ੍ਰਕਿਰਿਆ,প্ৰক্ৰিয়া
