English,Tamil
Luminous column,பிரகாசமான தூண்
Luminous density,ஒளி அடர்த்தி
Luminous edge,பிரகாசமான கோர்
Luminous efficiency,ஒளி திறன்
Luminous emittance,ஒளி உமிழ்வு
Luminous energy,ஒளி ஆற்றல்
Luminous flame,பிரகாசமான சுடர்
Luminous flux,சுடர் ஓட்டம்
Luminous insect,ஊதாரி பூச்சி
Luminous intensity,ஒளி அடர்த்தி
Luminous material,பிரகாசமான விஷயம்
Luminous night cloud,பிரகாசமான இரவு மேகங்கள்
Luminous power,கதிரியக்க சக்தி
Luminous reflectance,ஒளி பிரதிபலிப்பு
Luminous sensitivity,ஒளி உணர்திறன்
Luminous signal,"பிரகாசமான சமிக்ஞை, ஒளிரும் சமிக்ஞை"
Luminous trail,பிரகாசமான பாதை
Lumped constant,உள்ளூர்மயமாக்கப்பட்ட மாறிலி
Lumped discontinuity,உள்ளூர்மயமாக்கப்பட்ட இடைநிறுத்தம்
Lumped element,உள்ளூர்மயமாக்கப்பட்ட கூறுகள்
Lumped impedance,உள்ளூர்மயமாக்கப்பட்ட மின்மறுப்பு
Lumped loading,உள்ளூர் ஏற்றுதல்
Lumping,சுருக்கம்
Lunar day,சந்திர நாள்
Lunar eclipse,சந்திர கிரகணம்
Lunar hour,சந்திர மணி
Lunar hour angle,சந்திரன் கோணம்
Lunar perigee,சந்திர குறைந்த
Lunar rainbow (=moonbow),நிலவு வானவில்
Lunar satellite,சந்திரன் செயற்கைக்கோள்
Lunar variation,நிலவின் கட்ட மாற்றம்
Lunar y ear,சந்திர ஆண்டு
Luneberg lens,luneberg லென்ஸ்
Lusec (unit),லூசெக் (அலகு)
Lux,லக்ஸ்
Luxometer,லக்ஸ்மீட்டர்
Lyddane-Sachs-Teller relation,லைடன்-சாக்ஸ்-டெய்லர் உறவு
Lyman gohst,லைமன் டிராம் லைன்
Lyman limit,லைமன் வரம்பு
Lyman quantum,லைமன் குவாண்டம்
Lyman series,லைமன் தொடர்
Lyman-radiation,லைமன் கதிர்வீச்சு
Lyrids,லைரீட்
M center,எம் மையம்
M-capture,எம்-பிடிப்பு
M-electron,எம்-எலக்ட்ரான்
M.K.S. System,எம்.கே.எஸ் முறை
M.P.L. (maximum permissible level),அதிகபட்ச தொகுப்பு நிலை
Mac Michael viscometer,மேக் மைக்கேல் விஸ்கோமீட்டர்
Mach angle,மாக்-கோணம்
Mach circle,மாக்-வட்டம்
Mach criterion,சாம்பல்
Mach diamond,மாக் வைரம்
Mach fan,மக் விசிறி
Mach intersection,மாக் குறுக்குவெட்டு
Mach line,mach வரி
Mach needle,mach பட்டியல்
Mach principle,mach விதி
Mach stem,மாக் தண்டு
Mach wave,மாக் அலை
Mache unit,மாஷ் அலகு
Machine compilation,இயந்திர தொகுப்பு
Machine control,இயந்திர கட்டுப்பாடு
Machine cycle,இயந்திர சக்கரம்
Machine error,இயந்திர பிழை
Machine feeder,இயந்திர சப்ளையர்
Machine fitter,இயந்திர பொருத்தி
Machine hours,இயந்திர நேரம்
Machine instruction,இயந்திர மொழி அறிவுறுத்தல்
Machine language,இயந்திர மொழி இயந்திர மொழி
Machine language programming,இயந்திர மொழி நிரலாக்கம்
Machine learning,இயந்திர வழி கற்றல்
Machine script,இயந்திர ஸ்கிரிப்ட்
Machine simulation,இயந்திர உருவகப்படுத்துதல்
Machine translation,இயந்திர மொழிபெயர்ப்பு
Machine unit,இயந்திர அலகு
Machine word,இயந்திர வார்த்தை
Machine-assignment problem,சாதன ஒதுக்கீட்டில் சிக்கல்
Machine-dependent language,இயந்திரமயமாக்கப்பட்ட மொழி
Machine-independent language,இயந்திர மொழி
Mackenzic equation (=Fechner Law),"McKenzie-Equation, Fechner&#39;s Law"
Mackie line,மேக்கி லைன்
Macro,"மொத்த, பெரிய, நீண்ட, குரு"
Macro crystalline,மேக்ரோ படிக
Macro instruction,மேக்ரோ அறிவுறுத்தல்
Macro programming,முதன்மை அறிவுறுத்தல் நிரலாக்கம்
Macrograph,மேக்ரோ கணக்கு
Macrography,மேக்ரோ எழுத்து
Macromolecule,மேக்ரோஸ்கோபிக்
Macroscopic,"மைக்ரோஸ்கோபிக், மேக்ரோ, மேக்ரோஸ்கோபிக், மேக்ரோஸ்கோபிக்"
Macroscopic constant,மேக்ரோ மாறிலி
Macroscopic coordinates,மேக்ரோ ஆயத்தொகுப்புகள்
Macroscopic cross section,மேக்ரோ வரம்பு
Macroscopic elastic constant,மொத்த மீள் குணகம்
Macroscopic electrodynamics,மேக்ரோ எலக்ட்ரோடைனமிக்ஸ்
Macroscopic element,மேக்ரோ உறுப்பு
Macroscopic equation of continuity,மேக்ரோ தொடர்ச்சி சமன்பாடு
Macroscopic flux variation,"மேக்ரோ ஃப்ளக்ஸ் மாற்றம், மேக்ரோ ஃப்ளக்ஸ் மாற்றம்"
Macroscopic particle,மொத்த துகள்கள்
Macroscopic stopping power,மொத்த நிறுத்த சக்தி
Macroscopic symmetry,மேக்ரோ சமச்சீர்
Macroscopic theory,மேக்ரோ கோட்பாடு
Macroscopic velocity,மொத்த வேகம்
Macroscopic volume,மொத்த அளவு
Macroscopic volume element,மேக்ரோ தொகுதி சிறுபான்மை
Macroscopy,மேக்ரோஸ்கோபிக்
Macrosonics,சூப்பர் ஒலியியல்
Mad (magnetic airborne detector),வான்வழி காந்த கண்டுபிடிப்பான்
Mad (Michigan algorithm decoder),மிச்சிகன் அல்காரிதம் டிகோடர்
Madelung constant,மாடலுங் மாறிலி
Madistor,மேடிஸ்டர்
Madre,மத்ரே
Madt transistor,மேட் டிரான்சிஸ்டர்
Maggi-Righi-Leduc effect,மேகி-ரிகி லெடக் விளைவு
Magic horn,மந்திர கொம்பு
Magic lantern,"மேஜிக் லாந்தர், சித்திர விளக்கு"
Magic number,"மாயா எண், மந்திர எண், ஆயுள் எண்"
Magic tee,"கலப்பின தேநீர், மேஜிக் தேநீர்"
Magn,காந்தம் (அலகு)
Magnaflux testing,காந்த கடத்தல் சோதனை
Magnal base,மேக்னல் அடிப்படை
Magneitc zenith,காந்த நடுக்கோடு
Magnesy,மக்னசின்
Magnet,காந்தம்
Magnet charger,காந்தமாக்கும் கட்டணம்
Magnet power,காந்த சக்தி
Magnet-core antenna,காந்த-மைய ஆண்டெனா
Magnetic,காந்தம்
Magnetic activity,காந்த செயல்படுத்தல்
Magnetic airborne detector,வான்வழி காந்த கண்டுபிடிப்பான்
Magnetic amplifier,காந்த பெருக்கி
Magnetic anisotropy,காந்த ஐசோட்ரோபிசம்
Magnetic anisotropy energy,காந்த ஐசோட்ரோபிசம் ஆற்றல்
Magnetic anomaly,காந்த ஒழுங்கின்மை
Magnetic anomaly detector,காந்த ஒழுங்கின்மை கண்டறியும் கருவி
Magnetic arch theory,காந்த வில் கோட்பாடு
Magnetic asymmetric wave,காந்த சமச்சீரற்ற அலை
Magnetic axis,காந்த அச்சு
Magnetic bar,காந்த கம்பி
Magnetic bearing,"காந்த திசை, காந்த திசை கோணம்"
Magnetic blowout,காந்த தணிப்பு
Magnetic bottle,காந்த மின்தடை
Magnetic bottle method,காந்த எதிர்ப்பு முறை
Magnetic bubble,காந்த குமிழி
Magnetic character,காந்த பண்புகள்
Magnetic circuit,காந்த சுற்று
Magnetic coercive force,காந்த விரட்டும் சக்தி
Magnetic coiul,காந்த சுருள்
Magnetic compass,காந்த திசைகாட்டி
Magnetic constant,காந்த மாறிலி
Magnetic control pattern,காந்த கட்டுப்பாட்டு முறை
Magnetic core,காந்த கோர்
Magnetic coupling,காந்த இணைப்பு
Magnetic course,காந்த பாதை
Magnetic Curie temperature,காந்த கியூரி வெப்பமாக்கல்
Magnetic cycle,காந்த வட்டம்
Magnetic damping,காந்த தணிப்பு
Magnetic datum,காந்த அடிப்படை
Magnetic declination,காந்த புலம்
Magnetic deflection,காந்த விலகல்
Magnetic deflection mass spectrometer,காந்த விலகல் மாஸ் ஸ்பெக்ட்ரோமீட்டர்
Magnetic density,காந்த அடர்த்தி
Magnetic detector,காந்த கண்டுபிடிப்பான்
Magnetic diffusivity,காந்த பரவல்
Magnetic dip,காந்த புலம்
Magnetic dipole,காந்த இருமுனையம்
Magnetic dipole antenna,காந்த இருமுனை ஆண்டெனா
Magnetic dipole moment,காந்த இருமுனை கணம்
Magnetic dipole radiation,காந்த இருமுனை கதிர்வீச்சு
Magnetic dissipation,காந்த வானிலை
Magnetic disturbance,காந்த தொந்தரவு
Magnetic domain,காந்த புலம்
Magnetic doublet,காந்த பைனரி
Magnetic drum,காந்த துருவம்
Magnetic eddy,காந்த சுழல்
Magnetic electron microscope,காந்த எலக்ட்ரான் நுண்ணோக்கி
Magnetic element,காந்த உறுப்பு
Magnetic energy,காந்த ஆற்றல்
Magnetic energy density,காந்த ஆற்றல் அடர்த்தி
Magnetic entropy,காந்த என்ட்ரோபி
Magnetic equator,காந்த புலம்
Magnetic excitation,காந்த தூண்டுதல்
Magnetic field,காந்த புலம்
Magnetic field perturbation,காந்தப்புலம் குழப்பம்
Magnetic field reversal,காந்தப்புலம் மீள்தன்மை
Magnetic field strength,காந்தப்புல வலிமை
"Magnetic film (=magnetic thin film, ferro-magnetic film)",காந்த படம்
Magnetic flaw detector,காந்தப் பிழை கண்டறிதல்
Magnetic flocculation,காந்த அதிர்வு
Magnetic fluid clutch,காந்த திரவ கிளட்ச்
Magnetic fluid dynamics,காந்த திரவ இயக்கவியல்
Magnetic flux,காந்தப் பாய்வு
Magnetic flux density (=magnatic induction),காந்தப் பாய்வு அடர்த்தி
Magnetic focusing,காந்த கவனம்
Magnetic force,காந்த சக்தி
Magnetic forming (=electromagnetic forming),காந்த மாதிரியாக்கம்
Magnetic forroelectric,காந்த ஃபெரோஎலக்ட்ரிசிட்டி
Magnetic friction clutch,காந்த உராய்வு கிளட்ச்
Magnetic gap,காந்த இடைவெளி
Magnetic gate,"காந்த வாயில், காந்த வாயில்"
Magnetic gauge,காந்த அளவி
Magnetic groups,காந்த குழு
Magnetic head,காந்த மேல்
Magnetic heading,காந்தம் வடக்கு கோணம்
Magnetic hyperfine structure constant,காந்த நுண்ணிய அமைப்பு நிலையானது
Magnetic hysteresis,காந்தத்தொகுப்பு
Magnetic induction,காந்த தூண்டல்
Magnetic induction vector,காந்த தூண்டல் திசையன்
Magnetic inhomogeneity,காந்த சமச்சீரற்ற தன்மை
Magnetic ink,"காந்த மை, காந்த மை"
Magnetic intensity,காந்த தீவிரம்
Magnetic interrupter,காந்த குறுக்கீடு
Magnetic keeper,காந்த பாதுகாப்பு
Magnetic latitude,காந்த அட்சரேகை
Magnetic leakage,காந்த அரிப்பு
Magnetic length,காந்த நீளம்
Magnetic lens,காந்த லென்ஸ்
Magnetic lines of flux (=magnetic lines of force),காந்தப் பாய்வு வரி
Magnetic lines of force,காந்த விசைக் கோடு
Magnetic loss,காந்த ஆற்றல் சிதறல்
Magnetic mach number,காந்த மேக் எண்
Magnetic map,காந்த வரைபடம்
Magnetic medium,காந்த ஊடகம்
Magnetic memory,"காந்த நினைவகம், காந்த நினைவக அமைப்பு, காந்த நினைவகம்"
Magnetic meridian,காந்த நடுக்கோடு
Magnetic mirror,காந்த கண்ணாடி
Magnetic modulator,காந்த மாடுலேட்டர்
Magnetic moment,காந்த கணம்
Magnetic multipole,காந்த துருவம்
Magnetic needle,காந்த ஊசி
Magnetic north,காந்த வடக்கு
Magnetic number,காந்த எண்
Magnetic octupole,காந்த எண்கோணம்
Magnetic orbital quantum number,காந்த சுற்றுப்பாதை குவாண்டம் எண்
Magnetic oscillograph,காந்த ஆஸிலேட்டர்
Magnetic Oseen number,காந்தப் பெருங்கடல் எண்
Magnetic particle path,காந்த பாதை
Magnetic pendulum,காந்த ஊசல்
Magnetic permeabililty tensor,காந்தவியல் புலம்
Magnetic permeability,"காந்தம், காந்தம்"
Magnetic plasma,காந்த பிளாஸ்மா
Magnetic polarization,காந்த துருவமுனைப்பு
Magnetic pole,காந்த துருவம்
Magnetic pole strength,காந்த துருவ வலிமை
Magnetic potential,காந்த ஆற்றல்
Magnetic powder coated tape,காந்தப் பொடி பூசப்பட்ட சரிகை
Magnetic powder impregnated tape,காந்த தூள் செறிவூட்டப்பட்ட டேப்
Magnetic pressure,காந்த அழுத்தம்
Magnetic printing,காந்த அச்சிடுதல்
Magnetic probe,காந்த ஆய்வு காந்த ஆய்வு
Magnetic profile,காந்த சுயவிவரம்
Magnetic prospecting,காந்த எதிர்பார்ப்பு
Magnetic pulley,காந்த கப்பி
Magnetic pulley separator,காந்த கப்பி பிரிப்பான்
Magnetic pumping,காந்த பம்ப்
Magnetic quadrupole lens,காந்த quadrupole லென்ஸ்
Magnetic quantum number,காந்த குவாண்டம் புள்ளிகள்
Magnetic reading head,காந்த வாசிப்பு தலை
Magnetic recalescence,காந்த அதிர்வு
Magnetic recorder,காந்த ரெக்கார்டர்
Magnetic recording (of sound),காந்த பதிவு
Magnetic relaxation,காந்த தளர்வு
Magnetic reluctance,காந்த புலம்
Magnetic resistance,காந்த எதிர்ப்பு
Magnetic resonance,காந்த அதிர்வு
Magnetic resonance absorption,காந்த அதிர்வு உறிஞ்சி
Magnetic resonance absorption induction,காந்த அதிர்வு தூண்டல்
Magnetic resonance accelerator,காந்த அதிர்வு முடுக்கி
Magnetic resonance spectrum,காந்த அதிர்வு நிறமாலை
Magnetic Reynold's number,காந்த ரேனால்ட் எண்
Magnetic rigidity,காந்த வலிமை
Magnetic rotation,காந்த சுழற்சி
Magnetic rotation spectrum,காந்த சுழற்சி நிறமாலை
Magnetic saturation,காந்த செறிவு
Magnetic scaler potential,காந்த திசையன் திறன்
Magnetic scanning,காந்த ஸ்கேனிங்
Magnetic scattering,காந்த சிதறல்
Magnetic screening,காந்த கவர்
Magnetic sector,"காந்தத் துறை, காந்தத் துறை"
Magnetic separation,காந்தப் பிரிப்பு
Magnetic separator,காந்த தனிமைப்படுத்தி
Magnetic shell,காந்த ஓடு
Magnetic shielding (=magnento static shielding),"காந்த கவசம், நிலையான காந்த கவசம்"
Magnetic shielding constant,காந்த கவசம் மாறிலி
Magnetic shift register,காந்த இடப்பெயர்ச்சி பதிவு
Magnetic shunt,"மேக்னடிக் ஷன்ட், காந்த விவரக்குறிப்பு"
Magnetic space group,காந்த ஓய்வு குழு
Magnetic spectrograph,காந்த நிறமாலை நிபுணர்
Magnetic spectrometer,காந்த நிறமாலை மானி
Magnetic spectrum,காந்த நிறமாலை
Magnetic spin quantum number,காந்த சுழலும் குவாண்டம் எண்
Magnetic stiffness,காந்த இணக்கத்தன்மை
Magnetic storm,காந்த அலைச்சல்
Magnetic strain energy,காந்த விலகல் ஆற்றல்
Magnetic stress,காந்த அழுத்தம்
Magnetic surface recording,காந்த பக்க பதிவு
Magnetic survey,காந்த ஆய்வு
Magnetic susceptibility,காந்த போக்கு
Magnetic tape,"காந்த சரிகை, காந்த நாடா"
Magnetic tape reader,காந்த நாடா ரீடர்
Magnetic tape recording,"காந்த சரிகை பதிவு, காந்த நாடா பதிவு"
Magnetic theory of light,ஒளியின் காந்தக் கோட்பாடு
Magnetic thermometer,காந்த வெப்பமானி
Magnetic total angular quantum number,காந்த முழுமையான கோண உந்தம் குவாண்டம் எண்
Magnetic tracking,காந்த அதிர்வு
Magnetic transducer,"காந்த மின்மாற்றி, காந்த மின்மாற்றி"
Magnetic tube of force,காந்த விசை குழாய்
Magnetic tube of induction,காந்த தூண்டல் குழாய்
Magnetic vane,காந்த வேன்
Magnetic vanemeter,காந்த விசிறி அளவீடு
Magnetic variable star,காந்த சுழலும் நட்சத்திரம்
Magnetic variation,"காந்த மாறுபாடு, காந்த மாறுபாடு"
Magnetic vector,காந்த திசையன்
Magnetic vibrator,காந்த அதிர்வு
Magnetic viscosity,காந்த பாகுத்தன்மை
Magnetic volume force,காந்த தொகுதி விசை
Magnetic vortes rign,காந்த மாயை வளையம்
Magnetic wave,காந்த அலை
Magnetic well,காந்த கிணறு
Magnetic wire,காந்த கம்பி
Magnetic yoke,காந்த இணைப்பு
Magnetic-optical effect,காந்த ஒளியியல் விளைவு
Magnetic-type waves (=H-waves),காந்த அலை
Magnetically anisotropic,காந்த அனிசோட்ரோபிக்
Magnetically coupled circuit,காந்தத்துடன் இணைந்த சுற்று
Magnetically disturbed day,காந்தம் பாதிக்கப்பட்ட நாள்
Magnetically quiet day,காந்த அமைதியான நாள்
Magnetically soft,பரமகாந்தம்
Magnetics,காந்தவியல்
Magnetisable substance,காந்தமாக்கும் பொருள்
Magnetisation,காந்தமாக்கல்
Magnetisation curve,காந்தமயமாக்கல் வளைவு
Magnetisation rreversal,காந்தமாக்கல் தலைகீழ்
Magnetisation vector,காந்தமாக்கல் திசையன்
Magnetise,காந்தமாக்க
Magnetiser,காந்தமானி
Magnetising,காந்தமாக்கல்
Magnetising coil,காந்தமாக்கல் சுருள்
Magnetising current,காந்தமாக்கும் மின்னோட்டம்
Magnetising field,காந்த மண்டலம்
Magnetising focussing,"காந்த கவனம், காந்த கவனம்"
Magnetising winding,காந்தமானி
Magnetism,காந்தவியல்
Magnetizing force,காந்த சக்தி
Magneto,காந்தம்
Magneto elastic coupling,காந்த-எதிர்ப்பு இணைப்பு
Magneto elasticity,காந்த நெகிழ்ச்சி
Magneto mechanical effect,காந்த இயந்திர விளைவு
Magneto mechanical ratio (=gyromagnetic ratio),காந்த இயந்திர விகிதம்
Magneto-acoustic wave,காந்த ஒலி அலை
Magneto-dynamics,காந்த இயக்கவியல்
Magneto-ohm meter,காந்த-ஓம்மீட்டர்
Magneto-optic effect,காந்த மின் விளைவு
Magneto-optic measurement,"காந்த காட்சி அளவீடு, காந்த ஒளியியல் அளவீடு"
Magneto-optical,காந்தவியல்
Magneto-optical analysis,காந்த-ஒளியியல் பகுப்பாய்வு
Magneto-optical laser,காந்தவியல் லேசர்
Magneto-optics,காந்த ஒளியியல்
Magneto-sonic wave,காந்த ஒலி அலை
Magneto-thermal effect,காந்த வெப்ப வெளியீடு
Magneto-tubulent photosphere,காந்தக் குழப்பமான ஒளிக்கோளம்
Magnetoaerodynamics,காந்த இயக்கவியல்
Magnetocaloric effect,காந்த வெப்ப விளைவு
Magnetocrystalline anisotropy,காந்தம் படிக சமச்சீரற்ற தன்மை
Magnetocrystalline energy,காந்தப் படிக ஆற்றல்
Magnetoelasitc,காந்த மீள்
Magnetoelastic coupling constant,காந்த-மீள் இணைப்பு மாறிலி
Magnetoelastic relaxation,காந்த மீள் தளர்வு
Magnetoelectric effect,காந்த மின் விளைவு
Magnetoelectricity,காந்த மின்சாரம்
Magnetofluid dynamics,காந்த திரவ இயக்கவியல்
Magnetogram,"மேக்னடோகிராம், மேக்னடோகிராம்"
Magnetograph,காந்தவியல்
Magnetography,காந்த பதிவு
Magnetohydro-static equilibrium,காந்த ஹைட்ரோஸ்டேடிக் சமநிலை
Magnetohydrodyamic steady state,மேக்னட் ஹைட்ரோடைனமிக் ஸ்டேண்டிங் ஸ்டேட்
Magnetohydrodynamic equation,காந்த ஹைட்ரோடினமிக் சமன்பாடு
Magnetohydrodynamic oscillation,காந்த ஹைட்ரோடைனமிக் அலைவு
Magnetohydrodynamic turbulence,மேக்னடோடைனமிக் குழப்பம்
Magnetohydrodynamic wave,காந்த ஹைட்ரோடைனமிக் அலை
Magnetohydrodynamics,காந்த ஹைட்ரோடைனமிக்ஸ்
Magnetohydrostatic stability,காந்த ஹைட்ரோஸ்டேடிக் நிலைத்தன்மை
Magnetohydrostatics,காந்த ஹைட்ரோஸ்டேடிக்ஸ்
Magnetoionic,காந்த அயனி
Magnetomachine,காந்த இயந்திரம்
Magnetometer,காந்தமானி
Magnetometric,காந்தமானி
Magnetometry,காந்த அளவீடு
Magnetomotive force,காந்த சக்தி
Magneton,காந்தம்
Magnetooptical modulator,காந்த மாடுலேட்டர்
Magnetooptical shutter,"மேக்னடோஸ்கோபிக் ஷட்டர், மேக்னடோஸ்கோபிக் ஷட்டர்"
Magnetopause,காந்த மண்டல வரம்பு
Magnetophone,மேக்னடோஃபோன்
Magnetophoto phoresis,காந்த ஒளிமின் இயக்கம்
Magnetoplasma,"காந்த பிளாஸ்மா, காந்த பிளாஸ்மா"
Magnetoplasma dynamics,மேக்னடோஸ்டேடிக் பிளாஸ்மா டைனமிக்ஸ்
Magnetoresistance,காந்த எதிர்ப்பு
Magnetoresistance multiplier,காந்த எதிர்ப்பு காரணி
Magnetoresistivity,காந்த எதிர்ப்பு
Magnetoresistor,காந்தமாக்கும் மின்தடை
Magnetorotatory,காந்த சுழற்சி
Magnetoscope,காந்தநோக்கி
Magnetosphere,காந்த வட்டம்
Magnetostatic,நிலையான காந்தம்
Magnetostatic equililbrium equation,மின்காந்த சமநிலை சமன்பாடு
Magnetostatic field strength,நிலையான காந்தப்புல தீவிரம்
Magnetostatic interaction,நிலையான காந்த தொடர்பு
Magnetostatic shielding,நிலையான காந்த கவசம்
Magnetostatics,நிலையான காந்தவியல்
Magnetostriction,காந்த விலகல்
Magnetostriction effect,காந்த விலகல் விளைவு
Magnetostriction microphone,காந்த விலகல் ஒலிவாங்கி
Magnetostriction oscillator,காந்த விலகல் ஆஸிலேட்டர்
Magnetostriction transducer,"காந்த விலகல் மின்மாற்றி, காந்த விலகல் மின்மாற்றி"
Magnetostrictive delay line,காந்த தாமதம் தாமத சுற்று
Magnetostrictive effect,காந்த விலகல் விளைவு
Magnetostrictive relay,காந்த விலகல் ரிலே
Magnetostrictor,காந்த சிதைப்பான்
Magnetrocrystalline properties,காந்தப் படிக பண்புகள்
Magnetron,மேக்னட்ரான்
Magnetron rectifier,மேக்னட்ரான் ரெக்டிஃபையர்
Magnetron strapping,மேக்னட்ரான் கட்டு
Magnetron vecuum gauge,மேக்னட்ரான் வெற்றிட மீட்டர்
Magnettor,காந்தம்
Magnification,உருப்பெருக்கம்
Magnification arrangement,உருப்பெருக்கம் பயன்பாடு
Magnification factor,உருப்பெருக்கி கவுண்டர்
Magnified image,பெரிதாக்கப்பட்ட படம்
Magnifier,உருப்பெருக்கி
Magnify,"பெரிதாக்க, பெரிதாக்க"
Magnifying,"உருப்பெருக்கி, உருப்பெருக்கி"
Magnifying glass,உருப்பெருக்கி லென்ஸ்
Magnifying lens,உருப்பெருக்கி லென்ஸ்
Magnifying power,பெரிதாக்கும் சக்தி
Magnitude,"அளவு, அளவு"
Magnitude limit (=limiting magnitude),கதிரியக்க வரம்பு
Magnon,மேக்னான்
Magnus force,மேக்னஸ் விசை
Magslip (radar),மாக்ஸ்லிப்
Main band,முக்கிய இசைக்குழு
Main bang,கடத்தப்பட்ட துடிப்பு
Main lobe,முக்கிய மடல்
Mainline,"பிரதான சாலை, பிரதான பாதை"
Mains,"பிரதான கம்பி, பிரதான குழாய்"
Mains hold,முக்கிய பணி
Maintained vibration,நேசத்துக்குரிய அதிர்வு
Maintenance,"பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு"
Maintenance location,துணை இடம்
Maintenance of vibration,அதிர்வு ஊட்டுதல்
Maintenance true bearing,துல்லியமான வெகுஜன நிலைப்படுத்தி
Maintencance file,பராமரிப்பு கோப்பு
Major axis,முக்கிய அச்சு
Major calyx,நீண்ட குவளை
Major defect,முக்கிய குறைபாடு
Major ditonic scale (=major scale),"குரு டயடோனிக் அளவுகோல், குரு டிடோனிக் அளவுகோல்"
Major sixth,குரு ஆறாம்
Major tone,முதன்மை தொனி
Majorana effect,மயோரானா சாறு
Majorana force,மயோரானா படை
Majority carrier,பெரும்பான்மை கேரியர்
Majority emitter,பெரும்பான்மை உமிழ்ப்பான்
Make and break,தொடர்பு மற்றும் முறித்து
Make before break contract,முறிவு தொடர்பு
Make contact,உறவு தொடர்பு
Make pulse,இணைப்பான் துடிப்பு
Malfunction routine,கண்டறியும் வழக்கம்
Mallauching,குமோச்சன்
Malleability,"இணக்கம், இணக்கம்"
Mallues incudal joint,மெலியஸ் இன்கஸ் ஒப்பந்தம்
Mammoth antenna,பெரிய ஆண்டெனா
Man memory,முதன்மை நினைவகம்
Man Roentgen equivalent,மனித ரோன்ட்ஜென் சமமான
Man year,மனிதன் மனிதன் ஆண்டுகள்
Maneuver,திறன்கள்
Mangin mirror,மஞ்சின் மிரர்
Manipulating key,கையாளுதல் விசை
Manipulation,"கையாளுதல், கையாளுதல்"
Manipulation noise,கையாளுதல் சத்தம்
Manipulator,இயக்குபவர்
Manmade static,செயற்கை நிலையான
Manned baloon,மனிதர்கள் கொண்ட பலூன்
Manometer,"காற்றழுத்தமானி, மனோமீட்டர்"
Manometric capsule,தப்தர்ஷி காப்ஸ்யூல்
Manometric flame,அழுத்தப்பட்ட சுடர்
Manometric technique,அழுத்தம் பார்வை நுட்பம்
Manual tuning,கையேடு விவரம்
Many body channel,பல சேனல் சேனல்கள்
Many body force,பல உடல் சக்தி
Many body problem,பல்லுறுப்புக்கோவை பிரச்சனை
Many electron atom,பல எலக்ட்ரான் அணு
Many electron system,பல மின்னணு அமைப்பு
Many line spectrum,பல வரி ஸ்பெக்ட்ரம்
Many nucleon system,பல அணுக்கரு அமைப்பு
Many one correspondence,பல நிலைத்தன்மை
Many one function switch,பல சுவிட்ச்
Many particle shell model,பல துகள் மாதிரி
Many valued function,பகுமான் புனல்
Many valued velocity potential,பல்லுறுப்புக்கோவை-வேகம்-சாத்தியம்
Margin of safety,பாதுகாப்பான வளாகம்
Marginal,"விளிம்பு, விளிம்பு, விளிம்பு"
Marginal channel,விளிம்பு அமைப்பு
Marginal checking,விளிம்பு சரிபார்ப்பு
Marginal dimensionality,விளிம்பு பரிமாணம்
Marginal distribution,விளிம்பு விநியோகம்
Marginal entropy,விளிம்பு என்ட்ரோபி
Marginal error,விளிம்பு பிழை
Marginal power,விளிம்பு சக்தி
Marginal ray,விளிம்பு கதிர்
Marginal spectral line,விளிம்பு நிறமாலை கோடு
Marginal thrust,விளிம்பு இடைச்செருகல்
Marginal tube,விளிம்பு குழாய்
Marginal upthrust,விளிம்பு இடையூறு
Mariner's compass,நேவிகேட்டர்
Mark,"எண், குறி, குறி"
Mark sensing,அடையாளம் உணர்தல்
Mark space ratio,ஐகான் விடுமுறை விகிதம்
Marker,குறிப்பான்
Marker generator,மார்க்கர் ஜெனரேட்டர்
Marker glare,மார்க்கர் ஒளி
Marker horizon,குறிப்பான் படுக்கை
Marker pip,மார்க்கர் குழாய்
Marker spacing,குறிப்பான் இடைவெளி
Marker variable,மார்க்கர் மாறி
Martensitic nucleation,மார்கங்கைட் விதைப்பு
Marx efect,மார்க்ஸ் விளைவு
Maser,மேசர்
Mash connection (=delta conection),டெல்டா உறவு
Mask,"முகமூடி, முகமூடி, கவர், கட்டைவிரல்"
Mask microphone,முகமூடி ஒலிவாங்கி
Maskign response,இரகசிய பதில்
Masking,"மறைவான, கவர்"
Masking frame,"கவர் சட்டகம், முகமூடி சட்டகம்"
Masking of sound,ஒலி உறை
Masking source,கவர் ஆதாரம்
Mass,"நிறை, நிறை, மொத்த"
Mass absorption coefficient,வெகுஜன உறிஞ்சுதல் குணகம்
Mass abundance,நிறை மிகுதி
Mass action,வெகுஜன விகித எதிர்வினை
Mass action retardation,வெகுஜன நடவடிக்கை பின்னடைவு
Mass analogy,வெகுஜன ஒப்புமை
Mass analysis,வெகுஜன பகுப்பாய்வு
Mass analyzer magnet,வெகுஜன பகுப்பாய்வி காந்தம்
Mass coefficient,வெகுஜன குணகம்
Mass component,வெகுஜன கூறு
Mass concentration,"நிறை செறிவு, நிறை மிகுதி, நிறை செறிவு, நிறை மிகுதி"
Mass decremet,வெகுஜன வானிலை
Mass defect,வெகுஜன இழப்பு
Mass density,வெகுஜன அடர்த்தி
Mass dispersion,வெகுஜன சிதறல்
Mass distribution,வெகுஜன விநியோகம்
Mass divergence,வெகுஜன வேறுபாடு
Mass equation,நிறை சமன்பாடு
