Malayalam,Marathi
ന്യൂട്രലിസം,तटस्थता
നിഷ്പക്ഷത,तटस्थीकरण
ന്യൂട്രൽ മണ്ണ്,तटस्थ माती
ന്യൂട്രോൺ ഈർപ്പം മീറ്റർ,न्यूट्रॉन ओलावा मीटर
മാടം,कोनाडा
നിക്കോട്ടിൻ,निकोटीन
രാത്രി മണ്ണ്,रात्रीची माती
നൈട്രേറ്റ് സ്വാംശീകരണം,नायट्रेट आत्मसात
നൈട്രേറ്റ് റിഡക്ഷൻ,नायट्रेट कपात
വിഷാംശം നൈട്രേറ്റ് വിഷാംശം,नायट्रेट विषाक्तता
നൈട്രെ,नायट्रे
നൈട്രിഫിക്കേഷൻ ഇൻഹിബിറ്റർ,नायट्रीफिकेशन इनहिबिटर
നൈട്രജൻ സ്വാംശീകരണം,नायट्रोजन आत्मसात
നൈട്രജൻ സൈക്കിൾ,नायट्रोजन चक्र
നൈട്രജൻ കുറവ്,नायट्रोजनची कमतरता
നൈട്രജൻ ഫിക്സേഷൻ,नायट्रोजन फिक्सेशन
നൈട്രജനസ്,नायट्रोजनस
നോബിബൈസേഷൻ,नोबिलायझेशन
നോബൽ ചൂരൽ,उदात्त छडी
രാത്രി),रात्री
നോഡ്,नोड
നോഡ്യൂലേറ്റഡ് പ്ലാന്റ്,नोड्युलेटेड वनस्पती
ഉടുപ്പകമായ,नोड्युलेशन
നോഡ്യൂൾ,नोड्यूल
നാമകണ്ഠ,भटक्या विमुक्त
നാമപദം,नामांकन
നോൺ അല്ലേലിക്,नॉन le लिक
നോൺ കാപ്പിലറി പോർ,नॉन केशिका छिद्र
മത്സരിക്കാത്ത വിള,प्रतिस्पर्धी पीक
അസംബന്ധ മ്യൂട്ടേഷൻ,मूर्खपणाचे उत्परिवर्तन
പ്രാധാന്യമുള്ളത്,महत्त्वपूर्ण नाही
ആസിഡ് ഇതര വളം,नॉन-एसीड फॉर्मिंग खत
സംയോജനം,नॉन-कंजुगेशन
ഡിസ്ക്രിപ്റ്റ് (മൃഗം),नॉन-डिस्क्रिप्ट (प्राणी)
അനിവാര്യമല്ലാത്ത ഘടകം,अनावश्यक घटक
ഏകീകൃതമല്ലാത്തത്,नॉन-होमोजेनस
നോൺ-ഹോമോലോഗസ്,नॉन-होमोलॉजी
ധ്രുവീയ സംയുക്തം,नॉन-ध्रुवीय कंपाऊंड
പുനരുപയോഗ energy ർജ്ജം,नूतनीकरणयोग्य उर्जा
അനിയന്ത്രിതമല്ലാത്ത കോൺടാക്റ്റ് കളനാശിനി,नॉन-निवडक संपर्क हर्बिसाईड
-തിരഞ്ഞെടുക്കാത്ത കളനാശിനി,निवडक नसलेली औषधी वनस्पती
നോൺ നോൺ നോൺ ന്യൂട്രജൻ ഫിക്സേഷൻ,नॉन-सिम्बायोटिक नायट्रोजन फिक्सेशन
സാധാരണ വിതരണം,सामान्य वितरण
സാധാരണ തൈകൾ,सामान्य रोपे
സാധാരണ പരിഹാരം,सामान्य उपाय
സാധാരണ നിലയുറപ്പിക്കുക,सामान्यीकरण
വടക്കൻ മായ്ക്കൽ,उत्तर ब्लॉटिंग
വ്യക്തമാക്കാവുന്ന രോഗം,सूचित रोग
നടീൽ വരെ,नो-टू-लागवड
വിഷമയമായ കളകൾ,हानिकारक तण
ന്യൂക്ലിയർ കാന്തിക,विभक्त चुंबकीय
ന്യൂക്ലി ആസിഡ്,न्यूक्लिय acid सिड
ന്യൂക്ലിയോബോക്റ്റർ,न्यूक्लियोबॅक्टर
ന്യൂക്ലിയോലസ്,न्यूक्लियोलस
ന്യൂക്ലിയോടൈഡ്,न्यूक्लियोटाइड
അണുകേന്ദ്രം,न्यूक्लियस
ശൂന്യമായ അനുമാനങ്ങൾ,शून्य गृहीतक
Nulliisomic,न्युलिसोमिक
അസാധുവായ മ്യൂട്ടേഷൻ,शून्य-मस्त
നഴ്സ് സെൽ,नर्स सेल
നഴ്സ് വിള,नर्स पीक
ശിശുപരിപാലനസ്ഥലം,रोपवाटीका
കുരു,नट
പോഷക സൈക്ലിംഗ്,पौष्टिक सायकलिंग
പോഷകങ്ങളുടെ കുറവ് ലക്ഷണങ്ങൾ,पौष्टिक कमतरतेची लक्षणे
പോഷകാഹാരം,पोषण
പോഷക മൂല്യം,पौष्टिक मूल्य
പോഷകമൂല്യം സൂചിക,पौष्टिक मूल्य निर्देशांक
കാർഷിക മേഖലയുമായി ബന്ധപ്പെട്ട പ്രധാന സസ്യങ്ങളുടെ പേരുകൾ,शेतीशी संबंधित महत्त्वपूर्ण वनस्पतींची नावे
നാഗായ് കർപ്പൂരം,नागाई कापूर
നാർസിസസ്,नार्सिसस
നിഗീതേ,निगेला
നൈഗർ,नायजर
രാത്രി ജാസ്മിൻ,रात्री चमेली
നിപ ഈന്തപ്പഴം,निपा पाम
നട്ട് പുല്ല്,नट गवत
നട്ട് സെഡ്ജ്,नट झुडूप
ജാതിക്ക,जायफळ
നെമറ്റോഡ്,नेमाटोड
നട്ട് ഡെവിൾ,नट भुंगा
നെമാറ്റോളജിസ്റ്റിന്,नेमाटोलॉजिस्ट
AIEROBS ബാധ്യത,बंधनकारक एरोब
അനീറോബുകൾ ബാധ്യസ്ഥമാക്കുക,अनारॉब्स बंधनकारक
പരാന്നഭോജിയെ ബാധ്യത,परजीवी बंधनकारक
ബാധ്യതപ്പെടുത്തുക,बंधनकारक
ഓഫ്-തരം സസ്യങ്ങൾ,ऑफ-टाइप झाडे
ഓയിൽ കേക്ക്,तेल केक
Okazaki screatment,ओकाझाकी तुकडा
ഒലിക്കറിയെ,Oleructurt
ഒളിഗോജൻ,ऑलिगोजेन
ഒലിഗോനോക്കെട്ട്,ऑलिगोन्यूक्लियोटाइड
ഒലിവ് ഓയിൽ,ऑलिव तेल
ഒമേഗ -3-ഫാറ്റി ആസിഡ്,ओमेगा -3-फॅटी acid सिड
ഓമ്നിവസ്,सर्वव्यापी
ഓങ്കോജിൻ,ऑन्कोजेन
ഓങ്കോജെനിക് വൈറസ്,ऑन्कोजेनिक विषाणू
ഓങ്കോളജി,ऑन्कोलॉजी
ഓൺ-ഫാം റിസർച്ച്,शेती संशोधन
Ocyyte,ओओसाइट
നടത്തിപ്പ് ചിലവ്,ऑपरेटिंग किंमत
ഓപ്പറേഷൻ,ओपेरॉन
അവസര തകരാറുകൾ,संधी पीक
ഒപ്റ്റിമൽ ഡോസ്,इष्टतम डोस
ഒപ്റ്റിമൽ ഡോസ്,इष्टतम आर्थिक डोस
ഓർച്ചാർഡ് കാര്യക്ഷമത,फळबागाची कार्यक्षमता
ജൈവ കൃഷി,सेंद्रिय शेती
ഓർഗാനിക് കോളലൈസ്,सेंद्रिय कोलोइड्स
ജൈവ കൃഷി,सेंद्रिय शेती
ജൈവ വളം,सेंद्रिय खत
ജൈവവസ്തു,सेंद्रिय पदार्थ
ഓർഗാനിക് നൈട്രജൻ (മണ്ണ്),सेंद्रिय नायट्रोजन (माती)
ഓർഗാനിക് ഫോസ്ഫറസ്,सेंद्रिय फॉस्फरस
ജൈവ മണ്ണ്,सेंद्रिय माती
ജൈവ മാലിന്യങ്ങൾ,सेंद्रिय कचरा
ജയിച്ചിട്,सेंद्रिय
സംഘടിത മാർക്കറ്റിംഗ്,संघटित विपणन
കോട്ടോറോജെനിസിസ്,ऑर्गोजेनेसिस
കക്ഷിപ്ത മൂല്യനിർണ്ണയം,ऑर्गेनोलेप्टिक मूल्यांकन
ഓർന്നുതശാസ്തം,ऑर्नेथोलॉजी
ഓർത്തഡോക്സ് സീഡ്,ऑर्थोडॉक्स बियाणे
ഓർത്തോഗണൽ പോളിനോമിയൽ സമവാക്യം,ऑर्थोगोनल बहुपद समीकरण
ഓസ്മോസിസ്,ऑस्मोसिस
ഓസ്മോട്ടിക് ഇഫക്റ്റ്,ओस्मोटिक प्रभाव
ഓസ്മോട്ടിക് സാധ്യത,ओस्मोटिक संभाव्यता
വ്യാപനം,उद्रेक
പ്രജനനം,बाहेर प्रजनन
ചൂള,ओव्हन
അമിതവിശന്തം,ओव्हरविंटर
തലമുറയെ ഓവർലാപ്പുചെയ്യുന്നു,आच्छादित पिढी
അണ്ഡം,ओव्हम
ഓക്സിഡേഷൻ,ऑक्सिडेशन
ഓക്സിലോഫിറ്റുകൾ,ऑक्सिलोफाईट्स
ഓട്സ്,ओट्स
എണ്ണപ്പന,तेल पाम
ഒലിയാൻഡർ,ओलेंदर
ഒലിവുമരം,ऑलिव्ह
ഉള്ളി,कांदा
ഓപിയം പോപ്പി,अफू खसखस
"ഓറിയന്റൽ വിമാനം, യൂറോപ്യൻ തലം മരം","ओरिएंटल विमान, युरोपियन विमान वृक्ष"
പുറത്താക്കല്,पॅकिंग
പദ്ദോക്ക്,पॅडॉक
ജോടിയാക്കിയ വരി നടുന്നത്,जोडी पंक्ती लावणी
പാലറ്റിറ്റി,स्वादिष्टता
പാനിക്കിൾ,पॅनिकल
നെഞ്ചന്തർ വിപരീതം,पॅरासेंट्रिक इनव्हर्जन
പാരാമീറ്റർ,पॅरामीटर
പരോപജീവി,परजीवी
പാർഗോയിലിംഗ്,पार्बिलिंग
പാരഞ്ചെമ,पॅरेन्कायमा
രക്ഷാകർതൃ പാറ,पालक रॉक
പോമർനെന്റ് വരൾച്ച,परमाणु दुष्काळ
പാർത്താനോജെനിസിസ്,पार्थेनोजेनेसिस
ഭാഗിക ഘടകം ഉൽപാദനക്ഷമത,आंशिक घटक उत्पादकता
പങ്കാളിത്ത ഗ്രാമീണ വിലയിരുത്തൽ,सहभागी ग्रामीण मूल्यांकन
കണികാ സാന്ദ്രത,कण घनता
നിഷ്ക്രിയ ആഗിരണം,निष्क्रिय शोषण
പുല്ത്തകിടി,कुरण
മൂന്വലനം,कुरण
പിസിആർ (പോളിമറൈസ് ചെയിൻ പ്രതികരണം),पीसीआर (पॉलिमरेज चेन रिएक्शन)
കർഷക കൃഷി,शेतकरी शेती
തത്വം (മണ്ണ്),पीट (माती)
പെഡ്,पेड
പെഡൽ,पेडीकल
പെഡിഗ്രി,वंशावळ
പെഡോജനെസിസ്,पेडोजेनेसिस
പെഡയോളജി,पेडोलॉजी
തൊലി,सोल
പുറംതൊലി,सोलणे
ഉരുളപ്പ്,पेलेटिंग
പെർകോലേഷൻ,पाझर
വറ്റാത്ത,बारमाही
പെരിസെൻട്രിക് വിപരീതം,पेरीसेंट्रिक इनव्हर्जन
പെരി-അർബൻ,पेरी-शहरी
അനുകിലി,पारगम्यता
അനുവദന,पर्माकल्चर
സ്ഥിരമായ വിൽറ്റിംഗ് പോയിന്റ് (പിഡബ്ല്യുപി),कायमस्वरुपी विल्टिंग पॉईंट (पीडब्ल्यूपी)
അനുകൂലമായ ഗുണകം,परवानगी गुणांक
പ്രവേശനക്ഷര നിരക്ക്,पारगम्यता दर
പതക്കാരി,परमममीटर
സ്ഥിരമായ കളനാശിനി,सतत औषधी वनस्पती
കീടനാശിനി,कीटकनाशक
പെട്രോഫൈറ്റ്,पेट्रोफाइट
ഫേജ്,फेज
ഘട്ടംഘട്ടമായി നടീൽ,टप्प्याटप्प्याने लागवड
ഫാസ്മിഡ്,Phasmid
ഫല്ലോജൻ,फेलोजेन
ഫിനോളിക് സംയുക്തങ്ങൾ,फिनोलिक संयुगे
അന്തര്വാഹകർ,फेनोलॉजी
ഫിനോടൈപ്പ്,फेनोटाइप
ഫെറോമോൺ,फेरोमोन
Flom,फ्लोम
ഫോസ്ഫേറ്റ് ഫിക്സേഷൻ,फॉस्फेट फिक्सेशन
ഫോസ്ഫേറ്റ് റോക്ക്,फॉस्फेट रॉक
ഫോസ്ഫേറ്റ് സോളിയൂഷൻ,फॉस्फेट विद्रव्य
ഫോസ്ഫേറ്റ് സോളിൗലിംഗ്,फॉस्फेट विद्रव्य
ഫോസ്ഫാറ്റൈഡ്,फॉस्फेटाइड
ഫോസ്ഫോ-ഗിപ്സം,फॉस्फो-जिप्सम
ഫോസ്ഫോലിപിഡ്,फॉस्फोलिपिड
ഫോസ്ഫോറിലേഷൻ,फॉस्फोरिलेशन
ഫോട്ടോ സ്പെക്ട്രോമീറ്റർ,फोटो स्पेक्ट्रोमीटर
ഫോട്ടോഅട്ടോട്രോഫ്,फोटोआटोट्रोफ
ഫോട്ടോകോമിക്കൽ പ്രതികരണം,फोटोकॉमिकल प्रतिक्रिया
ഫോട്ടോഡെസെമിഷൻ,फोटोडसॅम्पोजिशन
ഫോട്ടോമെട്രി,फोटोमेट्री
ഫോട്ടോമോർഫോജെനിസിസ്,फोटोमॉर्फोजेनेसिस
ഫോട്ടോൺ,फोटॉन
ഫോട്ടോ-ഓക്സിഡേഷൻ,फोटो-ऑक्सिडेशन
ഫോട്ടോപോർഡ്,फोटोपेरिओड
ഫോട്ടോപോർഡോഡിസീസ്,फोटोपेरिओडिझम
ഫോട്ടോഫോസ്ഫോറിലേഷൻ,फोटोफोस्फोरिलेशन
ഫോട്ടോറിക്റ്റിവേഷൻ,फोटोरिएक्टिव्हिटी
ഫോട്ടോകൂറൽ,फोटोरसेप्टर
ഫോട്ടോഗ്രാസ്,फोटोरस्पिरेशन
ഫോട്ടോസിന്തസിസ്,प्रकाशसंश्लेषण
ഫോട്ടോസിന്തറ്റിക് കാര്യക്ഷമത,प्रकाशसंश्लेषक कार्यक्षमता
ഫോട്ടോസിന്തറ്റിക് ക്യൂടന്റ്,प्रकाशसंश्लेषक quotent
ഫോട്ടോസിനെറ്റിക്,प्रकाशसंश्लेषण
ഫോട്ടോട്രോപ്പിസം,फोटोट्रोपिझम
ഫൈലോഡി,फिलॉडी
ഫിലിലോട്ടക്സി,फिलोटॅक्सी
ശാരീരിക കാലാവസ്ഥ,शारीरिक हवामान
ഫിസിയോളജിക്കൽ ഡിസോർഡർ,शारीरिक विकृती
ഫിസിയോളജിക്കൽ വരൾച്ച,शारीरिक दुष्काळ
ഫിസിയോളജിക്കൽ നഷ്ടം,शारीरिक तोटा
ഫിസിയോളജിക്കൽ മെച്യൂരിറ്റി,शारीरिक परिपक्वता
ഫൈറ്റോക്രോം,फायटोक्रोम
Fytoyxട്രാക്ഷൻ,फायटोएक्सट्रॅक्शन
ഫിട്ടോമസ്,फायटोमास
ഫൈറ്റോമറ്റോഡ്,फायटोनमॅटोड
ഫൈറ്റോറെമിയേഷൻ,फायटोरमेडिएशन
ഫൈറ്റോസിഡേഫോർ,फायटोसिडोफोर
ഫൈറ്റോടോക്സിക്,फायटोटॉक्सिक
ഫൈറ്റോട്രോൺ,फायटोट्रॉन
ചിതപ്പു,चित्र
പൈ ഡയഗ്രം,पाई आकृती
പൈസോമീറ്റർ,पायझोमीटर
പിച്ചർ കൃഷി,पिचर शेती
പ്ലെയ്സ്മെന്റ് (വളം),प्लेसमेंट (खत)
മറുപിള്ള,प्लेसेंटा
പ്ലാച്ചിംഗ്,फळी
നടുക ബ്രീഡിംഗ്,वनस्पती प्रजनन
പ്ലാന്റ് സാന്ദ്രത,वनस्पतीची घनता
സസ്യ പരിസ്ഥിതിശാസ്ത്രം,वनस्पती पर्यावरणशास्त्र
സസ്യ വളർച്ച പ്രമോട്ടർ,वनस्पती वाढीचा प्रवर्तक
സസ്യങ്ങളുടെ വളർച്ചാ റെഗുലേറ്റർ,वनस्पती वाढीचे नियामक
നടുക,वनस्पती परिचय
നടുക പോഷകങ്ങൾ,पोषक वनस्पती
നടുക പോഷകാഹാരം,वनस्पती पोषण
കപ്പല്വിലക്ക് നിയന്ത്രണം നടുക,वनस्पती अलग ठेवणे नियमन
ടിഷ്യു ടെസ്റ്റ് നടീൽ,वनस्पती ऊतक चाचणी
പ്ലാന്റേഷൻ വിളകൾ,वृक्षारोपण पिके
ആസൂത്രി,लागवड करणारा
നടീൽ മെറ്റീരിയൽ,लागवड सामग्री
നടീൽ അനുപാതം,लागवड प्रमाण
പ്ലാസ്മ,प्लाझ्मा
പ്ലാസ്മ മെംബ്രൺ,प्लाझ्मा झिल्ली
പ്ലാസ്മിഡ്,प्लाझ्मिड
പ്ലാസ്മോഡെസ്മാത,प्लाझमोड्समॅटा
പ്ലാസ്മോളിസിസ്,प्लाझमोलिसिस
പാനിസ്ഥാപാതം,प्लॅस्टीसीटी
പ്ലാസ്റ്റിക്കൂർ,प्लॅस्टिकल्चर
പ്ലാസ്റ്റിഡ്,प्लास्टीड
പ്ലിയോട്രോപിക് ജീൻ,प्लीओट्रॉपिक जनुक
പ്ലോട്ട് (പരീക്ഷണാത്മക),कथानक (प्रायोगिक)
ഉഴുന്നത്,नांगर
ഉഴവുമുള്ള,नांगर-सोल
പ്ലോൺ-സോൾ പ്ലെയ്സ്മെന്റ്,नांगर-सोल प्लेसमेंट
പ്ലവിയൽ അരി ഇറങ്ങുന്നു,Pluvial तांदूळ जमीन
മ്പാപരമായ,Pluvic
ന്യൂമാറ്റിക് സ്പ്രേയർ,वायवीय फवारणी
ന്യൂമാറ്റോഫോർ,न्यूमेटोफोर
പോഡ്സോൾ മണ്ണ്,पॉडझोल माती
പോഡ്സോളിസേഷൻ,पॉडझोलायझेशन
പോയിന്റ് മ്യൂട്ടേഷൻ,पॉईंट उत्परिवर्तन
പോയിസോൺ വിതരണം,पोसन वितरण
പരാക്കോള്ള,परागकण
പോളിംബ്രോണി,पॉलिब्रोनी
പോളിമറൈസേഷൻ,पॉलिमरायझेशन
പോളിമോർഫിസം,पॉलीमॉर्फिझम
പോളിസ്പെർമി,पॉलीस्पर्मी
പോളിടെൻ ക്രോമസോം,पॉलिटीन गुणसूत्र
പൊമോളജി,पोमोलॉजी
ജനസംഖ,लोकसंख्या
പോറോസിറ്റി (പൂർ-സ്പേസ്),पोर्सिटी (पोअर-स्पेस)
കാരണം,उदयोन्मुख
വിളവെടുപ്പ് പോസ്റ്റുചെയ്യുക,कापणीनंतर
വിളവെടുപ്പ് കൃഷി,कापणीनंतरची नांगरलेली जमीन
പൊട്ടാസ്യം ആഗിരണം അനുപാതം,पोटॅशियम शोषण प्रमाण
പൊട്ടാസ്യം ഫിക്സേഷൻ,पोटॅशियम फिक्सेशन
സാധ്യതയുള്ള അസിഡിറ്റി,संभाव्य आंबटपणा
സാധ്യതയുള്ള വിള വിളവ്,संभाव्य पीक उत्पन्न
സാധ്യതയുള്ള ബാഷ്പീകരണം,संभाव्य बाष्पीभवन
സാധ്യതയുള്ള ഇടപാടുകളുടെ,संभाव्य बाष्पीभवन
കോഴി വളർത്തൽ,पोल्ट्री शेती
പുല്മൈതാനം,प्रेरी
പ്രീ-ബിയറിംഗ് കാലയളവ്,प्री-बेअरिंग कालावधी
മഴ,पर्जन्यवृष्टी
കൃത്യമായ കൃഷി,अचूक शेती
കാർഷിക മേഖല,अचूक शेती
വേട്ടക്കാരന്,शिकारी
ഉയർന്നുവരുന്നു,पूर्व-उदय
മുൻകൂട്ടി ഉയർന്നുവരുന്ന ചികിത്സ,पूर्व-उदय उपचार
പ്രവചിക്കുന്ന ചികിത്സ,प्रीप्लांटिंग ट्रीटमेंट
പത്രങ്ങൾ,प्रेसमुड
മർദ്ദ ഗ്രേഡിയന്റ്,दबाव ग्रेडियंट
വില ഇലാസ്തികത,किंमत लवचिकता
വില സൂചിക,किंमत निर्देशांक
പ്രാഥമിക സംസ്കാരം,प्राथमिक संस्कृती
പ്രാഥമിക വളര്ച്ച,प्राथमिक वाढ
പ്രാഥമിക ടില്ലേഷൻ,प्राथमिक नांगरलेली जमीन
പ്രിമറർ,प्राइमर
പ്രൈമിംഗ് (പുകയില),प्राइमिंग (तंबाखू)
പ്രാഥമിക ഘട്ടം,आदिम स्टेज
പ്രിയോൺ,Prion
സംഭാവത,संभाव्यता
അന്വേഷണം,चौकशी
പ്രശ്നം മണ്ണ്,समस्या माती
നടപടി,प्रक्रिया
പ്രൊഡക്ഷൻ പ്രവർത്തനം,उत्पादन कार्य
ഉത്പാദനക്ഷമത,उत्पादकता
ലാഭം,नफा
സൊജനി-പരിശോധന,वंश-चाचणी
പുരോഗമന കർഷകൻ,पुरोगामी शेतकरी
പദ്ധതി വിലയിരുത്തൽ,प्रकल्प मूल्यांकन
പ്രോകാരോട്ട്,प्रोकेरिओट
പ്രൊമോട്ടർ,प्रवर्तक
രോഗപ്രതിജ്ഞാ സ്പ്രേ,प्रोफेलेक्टिक स्प्रे
ഉടമസ്ഥാവകാശ കൃഷി,मालकीची लागवड
പ്രകൃതിദത്ത,प्रख्यात
പ്രോട്ടീൻ,प्रथिने
പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്,प्रथिने अभियांत्रिकी
പ്രോട്ടീൻ സീക്വൻസിംഗ്,प्रथिने अनुक्रम
പ്രോട്ടീൻ സിന്തസിസ്,प्रथिने संश्लेषण
പ്രോട്ടമിക്സ്,प्रोटीमिक्स
പ്രോട്ടോജിനി,प्रोटोगनी
പ്രോട്ടോപ്ലാസം,प्रोटोप्लाझम
പ്രോട്ടോട്രോപ്പ്,प्रोटोट्रोफ
പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ),प्रुसिक acid सिड (एचसीएन/धुरिन)
സ്യൂഡോലെലെ,स्यूडोलेले
സ്യൂഡോർമാഫ്രോഡൈറ്റ്,स्यूडोहरमाफ्रोडाइट
സൈക്കോമീറ്റര്,सायक्रोमीटर
ചെളിക്കുണ്ട്,खड्डे
പുഡ് ചെയ്ത മണ്ണ്,मातीची माती
പുഡ്ലിംഗ്,पुडलिंग
പൾപ്പിംഗ്,पल्पिंग
പൾസ് വിത്ത്,नाडी बियाणे
പൾമാറൈസേഷൻ,पल्व्हरायझेशन
പൾവറൈസേഷൻ (മണ്ണ്),पल्व्हरायझेशन (माती)
പങ്കും,तीक्ष्ण
ശുദ്ധമായ സംസ്കാരം,शुद्ध संस्कृती
ശുദ്ധമായ വരി,शुद्ध ओळ
ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ,शुद्ध ओळ निवड
ശുദ്ധത,शुद्ध
ശുദ്ധീകരണം,शुद्धीकरण
ശുദ്ധത പരിശോധന,शुद्धता चाचणी
പൈറനോമീറ്റർ,पिरानोमीटर
പൈജിമീറ്റര്,पायरेजोमीटर
പൈറഹെലിയോമീറ്റർ,पायरेहेलिओमीटर
നെല്ല്,भात
പാൽമരോസ,पाल्मरोसा
പാൽമിര ഈന്തപ്പന,पाल्मीरा पाम
പണ്ഡിനസ്,पांडानस
പപ്പായ,पपई
പാര പുല്ല്,पॅरा गवत
അയമോദകച്ചെടി,अजमोदा (ओवा)
"പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)","पार्थेनियम, (कॉंग्रेस गवत)"
പാട്ടൂ ouloulyouly,पॅचौली
പീച്ച്,पीच
"മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ","मयूर फ्लॉवर, नंदनवन फूल"
പിയർ,नाशपाती
പേൾ മില്ലറ്റ്,मोती बाजरी
പീസ്,मटार
പെക്കൻ നട്ട്,पेकन नट
തന്തള,पेनेल
പെപ്പിനോ,पेपिनो
കുരുമുളക്,मिरपूड
പെരില്ല,पेरिल्ला
പെരിവിങ്കിൾ,पेरीविंकल
പെർസിമോൺ,पर्सिमॉन
ഫൽസ,फला
പാവ്,कबूतर
പിമ്പപീൽ (അനഗലിസ്),पिंपेरनेल (अनागॅलिस)
പൈൻമരം,पाइन
പൈനാപ്പിൾ,अननस
"പിസ്ത, ഗ്രീൻ ബദാം","पिस्ता, हिरवा बदाम"
പ്ലം,मनुका
ചൂണ്ടിക്കാണിച്ച പൊറോട്ട,पॉइंट लबाडी
മാതളനാരകം,डाळिंब
പൊങ്കം,पोंगम
പോപ്ലാർ,पोपलर
പോപ്പി,खसखस
പോരുണ്ടുക,पोर्टुलाका
ഉരുളക്കിഴങ്ങ്,बटाटा
മുമ്പിലുള്ള പോപ്പി,काटेरी खसखस
"ഇന്ത്യ, ചൈന ട്രീയുടെ അഭിമാനം","अभिमानाचा अभिमान, चीन ट्री"
പ്രോസോ മില്ലറ്റ്,प्रोसो बाजरी
സൈലിയം,सायलियम
ശാലസാൻ,पुलासान
പമാണി,पमकिन
Pummelo,पम्मेलो
ചായം പൂശിയ ബഗ്,पेंट केलेले बग
തത്ത,पोपट
മയൂരം,मोर
പോഡ് ബോറർ,पॉड बोरर
പോഡ് ഈച്ച,पॉड फ्लाय
പൾസ് വണ്ട്,नाडी बीटल
പൈറില്ല,पायरिल्ला
പാത്തോളജിസ്റ്റിന്,पॅथॉलॉजिस्ट
ഉടമദാസ്റ്റിക്,पेडोलॉजिस्ट
നടുക ബ്രീഡർ,वनस्पती ब्रीडर
പാത്തോളജിസ്റ്റ് നടത്തം,वनस्पती पॅथॉलॉजिस्ट
പ്ലാന്റ് ഫിസിയോളജിസ്റ്റ്,वनस्पती फिजिओलॉजिस्ट
മൂവി,पोमोलॉजिस्ट
Q 10,प्रश्न 10
Qtl (ക്വാണ്ടിറ്റേറ്റീവ് സ്വഭാവസംഭക്ഷണം),क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी)
ക്വാഡ്രം,चतुष्पाद
ക്വാഡ്രാറ്റിക് പ്രതികരണം,चतुर्भुज प्रतिसाद
ക്വാഡ്രുപ്പിൾ ക്രോപ്പിംഗ്,चौपट पीक
ഗുണപരമായ അനന്തരാവകാശം,गुणात्मक वारसा
ഗുണനിലവാരമുള്ള വിത്ത്,गुणवत्ता बियाणे
ക്വാസ്ടെറ്റീവ് ജനിതകശാസ്ത്രം,परिमाणवाचक अनुवंशशास्त्र
ക്വാണ്ടിറ്റേറ്റീവ് അനന്തരാവകാശം,परिमाणवाचक वारसा
ക്വാണ്ടം വിത്ത്,क्वांटम बियाणे
ക്വാറന്റീൻ,विलग्नवास
കപ്പല്വിലക്ക് കീടങ്ങൾ,अलग ठेवणे कीटक
ക്വാർട്സ്,क्वार्ट्ज
ദ്രുത പരിശോധന,द्रुत चाचणी
രസതന്തം,शांतता
ക്വിസ്സെന്റ് സെന്റർ,क्विसेन्ट सेंटर
കാട,लहान पक्षी
രാജ്ഞി തേനീച്ച,राणी माशी
R മൂല്യം,आर मूल्य
റാബി (വിന്റർ) വിള,रबी (हिवाळा) पीक
റേസ്മെ,रेसिम
വികിരണം,रेडिएशन
റാഡിക്കിക്കിറ്റി,रेडिकल
റേഡിയോ ആക്റ്റിവിറ്റി,रेडिओएक्टिव्हिटी
റേഡിയോബയോളജി,रेडिओबायोलॉजी
റേഡിയോമുനോഷോ അസ്,रेडिओमुनो परख
റേഡിയോസോടോട്ട,रेडिओसोटोप
മഴവെള്ള സംഭരണം,पावसाचे पाणी कापणी
റെയിൻബോ വിപ്ലവം,इंद्रधनुष्य क्रांती
മഴപാലം,पाऊस
മഴ പെയ്യുന്നു,रेनफेड
മഴ ഗേജ്,पर्जन्यामापक
മഴക്കാലം,पावसाळ्याचा हंगाम
കിടക്ക ഉയർത്തി,बेड उंच
ചാഞ്ചറിംഗ്,रॅन्चिंग
അശ്രദ്ധ,खवटपणा
ക്രമരഹിതമായ ആംപ്ലിഫൈഡ് പോളിമോർഫിക്,यादृच्छिक एम्प्लिफाइड पॉलिमॉर्फिक
ക്രമരഹിതമായ സാമ്പിൾ,यादृच्छिक नमुना
ക്രമരഹിതമായ,यादृच्छिकरण
ക്രമരഹിതമായ ബ്ലോക്ക് ഡിസൈൻ,यादृच्छिक ब्लॉक डिझाइन
ശ്രേണി (സ്ഥിതിവിവരക്കണക്കുകൾ),श्रेणी (आकडेवारी)
രംഗലാന്റ്,रेंजलँड
പരിധി മാനേജ്മെന്റ്,श्रेणी व्यवस्थापन
ദ്രുത ഗ്രാമീണ വിലയിരുത്തൽ (rrra),वेगवान ग्रामीण मूल्यांकन (आरआरए)
ക്ലിപ്തപ്പെടുത്തുക,रेशन
അവറ്ററൂൺ,रेटून
