Odiya,Kannada
ଓଲଟା ସମ୍ପର୍କ,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ
ଓଲଟା କାର୍ଯ୍ୟ,ವಿಲೋಮ ಕಾರ್ಯ
ଫୋମ୍ ପ୍ରତି ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |,ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ
ବିପରୀତ ଆନୁପାତିକ |,ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ
ଓଲଟା ମାନଚିତ୍ର,ವಿಲೋಮ ನಕ್ಷೆ
ପାରସ୍ପରିକ ସଂଖ୍ୟା,ಪರಸ್ಪರ ಸಂಖ್ಯೆ
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ଓଲଟା ପର୍ମୁଟେସନ୍ |,ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ
ଓଲଟା ଅନୁପାତ,ವಿಲೋಮ ಅನುಪಾತ
ଓଲଟା ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |,ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ
ଓଲଟା ସୂତ୍ର,ವಿಲೋಮ ಸೂತ್ರ
କ୍ରମର କପି |,ಅನುಕ್ರಮದ ಪ್ರತಿ
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ଓଲଟା ରୂପାନ୍ତର |,ವಿಲೋಮ ಪರಿವರ್ತನೆ
ଅଯ irr କ୍ତିକ |,ಅಭಾಗಲಬ್ಧ
ଅଯ irr କ୍ତିକ ସମୀକରଣ |,ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ
ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |,ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ
ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |,ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
ଅଯ irr କ୍ତିକ ମୂଳ |,ಅಭಾಗಲಬ್ಧ ಮೂಲ
"ଅପୂରଣୀୟ, ଅବିସ୍ମରଣୀୟ, ଅପୂରଣୀୟ |","ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ"
ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |,ತಿರುಗುವ ವೆಕ್ಟರ್
ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର କାର୍ଯ୍ୟ,ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ
ଘୂର୍ଣ୍ଣନ ବେଗ,ತಿರುಗುವಿಕೆಯ ವೇಗ
ଆଇସୋମେଟ୍ରିକ୍ (v।) ଡାହାଣ ରେଖା (v।),ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.)
ସିଙ୍କ୍ରେଟିଜିମ୍ |,ಸಿಂಕ್ರೆಟಿಸಮ್
ଅଲଗା ଅଲଗା ଅଲଗାତା |,ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ
ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |,ಪ್ರತ್ಯೇಕ ಬಿಂದು
"ଆଇସୋମେଟ୍ରିକ୍, ଟ୍ରାଇଟେଜୋଲ୍, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |","ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ"
isosceles ବିନ୍ୟାସ,ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ
ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |,ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ
ପୁନରାବୃତ୍ତି ସନ୍ନିବେଶ |,ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ
ପୁନରାବୃତ୍ତି,ಪುನರಾವರ್ತನೆ
ପୁନରାବୃତ୍ତି ସୂତ୍ର,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
ବାରମ୍ବାର ଏକୀକରଣ ସୂତ୍ର |,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
ଜାକୋବିଆନ୍ |,ಜಾಕೋಬಿಯನ್
ଜାକୋବି ସାରନିକ୍ |,ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್
ଜାକୋବି ମ୍ୟାଟ୍ରିକ୍ସ |,ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ସେଟ୍ ର ମିଶ୍ରଣ |,ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ
ମିଳିତ (v।) ମିଳିତ (v।),ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.)
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍,ಸಂಯೋಜಿತ ಆವರ್ತನ ಕಾರ್ಯ
ମିଳିତ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,ಜಂಟಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
ମିଳିତ ସମ୍ଭାବନା |,ಜಂಟಿ ಸಂಭವನೀಯತೆ
ସନ୍ନିବେଶ,ಅಳವಡಿಕೆ
"ସ୍ପେଡ୍, ଡେଇଁବା, ପ୍ଲୁଟି |","ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ"
ପ୍ଲୁଟି ବନ୍ଦ |,ಪ್ಲುಟಿ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
"ନ୍ୟାୟ, ଯଥାର୍ଥତା |","ನ್ಯಾಯ, ಸಮರ್ಥನೆ"
ଯଥାର୍ଥତା,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
କାର୍ନାଫ୍ ମାନଚିତ୍ର,ಕಾರ್ನಾಫ್ ನಕ್ಷೆ
"କର୍ଣ୍ଣଲ, ପାଉଁଶ |","ಕಾಳುಗಳು, ಬೂದಿ"
ମ୍ୟାପିଂ ପଏଣ୍ଟ |,ಮ್ಯಾಪಿಂಗ್ ಪಾಯಿಂಟ್
"ପିରୋଡାଇନାମିକ୍ସ, ପ୍ୟୁରିନ୍ ଡାଇନାମିକ୍ସ |","ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್"
ଗତିଜ ଶକ୍ତି,ಚಲನ ಶಕ್ತಿ
"ଗତିଶୀଳତା, କିଏନାମେଟିକ୍ସ |","ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ"
କଲମୋଗୋରଫ୍-ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
କ୍ରୋନେକର୍ ଡେଲଟା |,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
କାକୁଡି,ಸೌತೆಕಾಯಿ
ଲାଗ୍ରେଞ୍ଜ୍ କାର୍ଯ୍ୟ,ಲಾಗ್ರೇಂಜ್ ಕಾರ್ಯ
ଲାଗ୍ରେଞ୍ଜ୍ ଗୁଣକର୍ତ୍ତା |,ಲ್ಯಾಗ್ರೇಂಜ್ ಗುಣಕ
"ପଟା, ବୋର୍ଡ |","ಹಲಗೆ, ಹಲಗೆ"
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
ବଡ ସଂଖ୍ୟା,ದೊಡ್ಡ ಸಂಖ್ಯೆ
ଚରିତ୍ରଗତ ଉତ୍ପତ୍ତି |,ವಿಶಿಷ್ಟ ಮೂಲ
ପାର୍ଶ୍ୱ ପୃଷ୍ଠା |,ಪಕ್ಕದ ಪುಟ
ଲାଟିନ୍ ବର୍ଗ,ಲ್ಯಾಟಿನ್ ಚೌಕ
"ନାବିକ କର୍ଡ, ଲାଟସ୍ ରେକ୍ଟମ୍ |","ಹೊಕ್ಕುಳಬಳ್ಳಿ, ಲ್ಯಾಟಸ್ ಗುದನಾಳ"
"ନିୟମ, ନୀତି","ನಿಯಮಗಳು, ತತ್ವಗಳು"
ବେଗ ମିଶ୍ରଣ ନିୟମ |,ವೇಗ ಸಂಯೋಜನೆಯ ನಿಯಮ
ସୁସଙ୍ଗତତା ନିୟମ |,ಹೊಂದಾಣಿಕೆ ನಿಯಮ
ହ୍ରାସ ରିଟର୍ନ ନିୟମ |,ರಿಟರ್ನ್ಸ್ ನಿಯಮವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |,ಗುಂಪಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂ ನಿಯಮ
ରିଙ୍ଗ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ
ମୂଲ୍ୟ ବୃଦ୍ଧିର ନିୟମ |,ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು
ଏକ୍ସପୋନ୍ସନ୍ ନିୟମ |,ಘಾತೀಯ ನಿಯಮ
ନିଷ୍କ୍ରିୟତା ନିୟମ |,ಜಡತ್ವ ಕಾನೂನು
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು
ସମ୍ଭାବ୍ୟ ନିୟମ |,ಸಂಭವನೀಯತೆಯ ನಿಯಮ
"ସାଇନ ନିୟମ, ସାଇନ ନିୟମ |","ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ"
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,ಘಾತಗಳ ಕಾನೂನು
ଗତି ନିୟମ,ವೇಗ ನಿಯಮಗಳು
"ସ୍ତର, ସ୍ତର","ಪದರ, ಮಟ್ಟ"
ଅଗ୍ରଗାମୀ ଗୁଣବତ୍ତା,ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ
ସାମ୍ନା ତ୍ରିକୋଣୀୟ |,ಮುಂಭಾಗದ ಕರ್ಣೀಯ
ଫରୱାର୍ଡ ସବ୍-ମ୍ୟାଟ୍ରିକ୍ସ |,ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ଆଗ ପୋଷ୍ଟ,ಮುಂಭಾಗದ ಪೋಸ್ಟ್
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
ସର୍ବନିମ୍ନ ସାଧାରଣ (LCM),ಕಡಿಮೆ ಸಾಮಾನ್ಯ ಸಾಮಾನ್ಯ (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନଗୁଡ଼ିକ |,ಕನಿಷ್ಠ ಘಟಕಗಳು
ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ,ಅತ್ಯಂತ ಕಡಿಮೆ ವರ್ಗ
ସର୍ବନିମ୍ନ ଓଭରହେଡ୍ ସୀମା |,ಕನಿಷ್ಠ ಓವರ್ಹೆಡ್ ಮಿತಿ
ବାମ ସେଟ୍ |,ಎಡ ಸೆಟ್
ଓଲଟା,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ತಿರುಪು
ଓଲଟା,ಎಡ ವಿಲೋಮ
ବାମ ଗୁଣନ,ಎಡ ಗುಣಾಕಾರ
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,ಲೈಬ್ನಿಜ್ ಸೂತ್ರ
ଲମ୍ବ,ಉದ್ದ
ତୁଙ୍ଗାକ୍କୁଡି |,ತುಂಗಕ್ಕುಡಿ
ଟ୍ରାଗସ୍ ବକ୍ର,ಟ್ರಾಗಸ್ ಕರ್ವ್
ଫୁସଫୁସ୍,ಶ್ವಾಸಕೋಶದ ಮೀನು
ସ୍ତର ବକ୍ର,ಮಟ್ಟದ ಕರ್ವ್
ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
ମହତ୍ତ୍ level ର ସ୍ତର |,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
କ୍ରମାନୁକ୍ରମିକ ଭାବରେ |,ಕಾಲಾನುಕ್ರಮವಾಗಿ
ଅଭିଧାନ କ୍ରମ |,ನಿಘಂಟು ಆದೇಶ
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
ସମ୍ଭାବ୍ୟତା ଅନୁପାତ ପରୀକ୍ଷା,ಸಂಭವನೀಯತೆ ಅನುಪಾತ ಪರೀಕ್ಷೆ
"ସୀମା, ମାର୍ଜିନ","ಮಿತಿ, ಕನಿಷ್ಠ"
"ମାର୍ଜିନାଲ, ଚରମ","ಕನಿಷ್ಠ, ವಿಪರೀತ"
ମାର୍ଜିନାଲ ମୂଲ୍ୟ,ಕನಿಷ್ಠ ಮೌಲ್ಯ
ମାର୍ଜିନାଲ ବେଗ,ಕನಿಷ್ಠ ವೇಗ
ହାରାହାରି ପରିସର |,ಸರಾಸರಿ ಶ್ರೇಣಿ
ଏକୀକରଣର ସୀମା |,ಏಕೀಕರಣದ ಮಿತಿ
କ୍ରମ ସୀମା |,ಅನುಕ್ರಮ ಮಿತಿ
"କ୍ଲଷ୍ଟର ପଏଣ୍ଟ, ସୀମା ବିନ୍ଦୁ |","ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್, ಮಿತಿ ಬಿಂದು"
ମାର୍ଜିନାଲ ବେଗ,ಕನಿಷ್ಠ ವೇಗ
"ରେଖା, ରେଖା, ଏଲିପ୍ସ |","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
ର line ଖ୍ୟ ବିଜଭାଲୀ |,ರೇಖೀಯ ಬಿಜವಲ್ಲಿ
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
ର line ଖିକ ଆନୁମାନିକତା |,ರೇಖೀಯ ಅಂದಾಜು
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,ರೇಖೀಯ ಲಕ್ಷಣ
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,ರೇಖೀಯ ಗುಣಾಂಕ
ଶକ୍ ଜମା,ಆಘಾತ ಶೇಖರಣೆ
ଶକ୍ ପ୍ରତିବନ୍ଧକ |,ಆಘಾತ ನಿರ್ಬಂಧ
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,ರೇಖೀಯ ಅವಲಂಬನೆ
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
"ରେଖା ପରିମାପ, ର Line ଖ୍ୟ ମାପ, ର ar ଖ୍ୟ ଦ Length ର୍ଘ୍ୟ-ପ୍ରସ୍ଥ |","ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ"
"ରେଖା ସମୀକରଣ, ଚତୁର୍ଭୁଜ ସମୀକରଣ |","ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ"
ର line ଖିକ ସମଲିଙ୍ଗୀତା |,ರೇಖೀಯ ಏಕರೂಪತೆ
ର line ଖିକ ଭଗ୍ନାଂଶ ରୂପାନ୍ତର |,ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,ರೇಖೀಯ ಕಾರ್ಯ
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,ರೇಖೀಯ ಕಾರ್ಯ
ରେଖା ଗୋଷ୍ଠୀ |,ರೇಖೀಯ ಗುಂಪು
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
ର line ଖ୍ୟ ଅସମାନତା |,ರೇಖೀಯ ಅಸಮಾನತೆ
ର Line ଖିକ ଅଣ-ସମଲିଙ୍ଗୀ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |,ಲೀನಿಯರ್ ಅಲ್ಲದ ಏಕರೂಪದ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
ର Line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗଗୁଡିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,ಲೀನಿಯರ್ ಲೀಸ್ಟ್ ಸ್ಕ್ವೇರ್ಸ್ ರಿಗ್ರೆಶನ್ ಅನಾಲಿಸಿಸ್
"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |","ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ"
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,ರೇಖಾತ್ಮಕವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
ର line ଖିକ କ୍ରମ |,ರೇಖೀಯ ಕ್ರಮ
ର line ଖିକ କ୍ରମିକୀକରଣ |,ರೇಖೀಯ ಧಾರಾವಾಹಿ
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ରେଖା ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
ର line ଖିକ ରିଗ୍ରେସନ୍ |,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
"ର line ଖ୍ୟ ସମ୍ପର୍କ, ସୂକ୍ଷ୍ମ ସମ୍ପର୍କ |","ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ"
ରେଖା ଜନସଂଖ୍ୟା |,ರೇಖೀಯ ಜನಸಂಖ್ಯೆ
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,ರೇಖೀಯ ಉಪಸ್ಥಳ
ର line ଖିକ ରୂପାନ୍ତର |,ರೇಖೀಯ ರೂಪಾಂತರ
ର line ଖିକ ରିଗ୍ରେସନ୍ |,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
ର line ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ଆକଳନ |,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಅಂದಾಜು
ର line ଖ୍ୟ ବେଗ |,ರೇಖೀಯ ವೇಗ
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
ଛକ ରେଖା,ಛೇದನದ ಸಾಲು
ରେଗ୍ରେସନ୍ ରେଖା |,ಹಿಂಜರಿತದ ಸಾಲು
ସ୍ଥାନିକ ଭେକ୍ଟର୍ |,ಪ್ರಾದೇಶಿಕ ವೆಕ್ಟರ್
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
"ଲୋକସ୍, ଲୋକସ୍","ಲೋಕಸ್, ಲೋಕಸ್"
ଲଗ୍ ଲଗ୍ ଲଗ୍ |,ಲಾಗ್ ಲಾಗ್ ಲಾಗ್
"ଲୋଗାରିଥମିକ୍, ଲୋଗାରିଥମିକ୍ |","ಲಾಗರಿಥಮಿಕ್, ಲಾಗರಿಥಮಿಕ್"
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
ଲୋଗାରିଦମ୍ ଗଣନା |,ಲಾಗರಿಥಮ್ ಲೆಕ್ಕಾಚಾರ
"ଲୋଗାରିଥମିକ୍ ବକ୍ର, ଲୋଗାରିଥମିକ୍ ବକ୍ର |","ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್, ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್"
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନକ୍ଷମ |,ಲಾಗರಿಥಮಿಕ್ ಡಿಫರೆನ್ಷಿಯಲ್
"ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍, ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍ |","ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್, ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್"
"ଲୋଗାରିଥମିକ୍ ଅର୍ଥ, ଜ୍ୟାମିତିକ ଅର୍ଥ |","ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ, ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ"
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
"ଲୋଗାରିଦମ୍ ସିରିଜ୍, ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |","ಲಾಗರಿಥಮ್ ಸರಣಿ, ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ"
"ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍, ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ |","ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ, ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ"
"ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |","ಲಾಗರಿಥಮ್ ಟೇಬಲ್, ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್"
"ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |","ಲಾಗರಿಥಮ್, ಲಾಗರಿಥಮ್"
ତର୍କ,ತರ್ಕಶಾಸ್ತ್ರ
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
"ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |","ಗ್ರೋತ್ ಕರ್ವ್, ಪರ್ಲ್-ರೀಡ್ ಕರ್ವ್"
"ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |","ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ, ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ"
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା","ರೇಖಾಂಶ, ರೇಖಾಂಶ"
"ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |","ಕುಣಿಕೆ, ಕುಣಿಕೆ, ಕುಣಿಕೆ (ಸಂ.), ಲೂಪ್ (ವರ್.), ಪ್ರಸ್ಪಂದ"
"ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |","ಚುನಾವಣಾ ಪ್ರಚಾರ, ಲಾಟರಿ"
ଅଣ୍ଡରଲାଇନ୍ |,ಅಂಡರ್ಲೈನ್
ନିମ୍ନ ବନ୍ଧା |,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |,ಲೋ ರೀಮನ್-ಇಂಟೆಗ್ರಲ್
କମ୍ ରାଶି,ಕಡಿಮೆ ಮೊತ್ತ
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
mclarin ବିସ୍ତାର |,ಮೆಕ್ಲಾರಿನ್ ಹರಡುವಿಕೆ
"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |","ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಬಾಳಿಕೆ ಸಂಖ್ಯೆ"
ମ୍ୟାଜିକ୍ ବର୍ଗ,ಮಾಯಾ ಚೌಕ
