Odiya,Kannada
ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |,ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ
ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |,ವಂಶಾವಳಿಯ ಮರ
ବଂଶାନୁକ୍ରମିକ,ವಂಶಾವಳಿ
ବଂଶାନୁକ୍ରମିକ,ವಂಶಾವಳಿ
ପି Generation ଼ି,ಪೀಳಿಗೆ
ଜାତିସଂଘ,ನರಮೇಧ
ଅଣଯିହୂଦୀ,ಅನ್ಯಜಾತಿ
ଅଣଯିହୂଦୀ,ಅನ್ಯಜಾತಿ
ଅଣଯିହୂଦୀ,ಅನ್ಯಜಾತಿ
ଅଣଯିହୂଦୀ,ಅನ್ಯಜಾತಿ
ଘେଟୋ |,ಘೆಟ್ಟೋ
ଘେଟୋ |,ಘೆಟ್ಟೋ
ଗିବ୍ବେଟ୍ |,ಗಿಬೆಟ್
ଗିଲ୍ଡ (= ଗିଲ୍ଡ),ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್)
ଗ୍ଲାଡିଏଟର |,ಗ್ಲಾಡಿಯೇಟರ್
ଗ or ରବମୟ ବିପ୍ଳବ |,ಅದ್ಭುತ ಕ್ರಾಂತಿ
ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |,ಗೋಲ್ಡನ್ ಹಾರ್ಡ್
ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |,ಮಹಾಮೈತ್ರಿಕೂಟ
ଗ୍ରାଣ୍ଡି,ಗ್ರ್ಯಾಂಡಿ
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
ମହାନ ଗୃହଯୁଦ୍ଧ |,ಮಹಾ ಅಂತರ್ಯುದ್ಧ
ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ),ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ)
ଗ୍ରେଟର ଭାରତ |,ಬೃಹತ್ ಭಾರತ
ମହାନ ହେଲାସ୍ |,ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್
ମହାନ ହୋର୍ଡ,ಗ್ರೇಟ್ ಹೋರ್ಡ್
ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ),ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ)
ମହାନ ସିଲ୍ |,ಗ್ರೇಟ್ ಸೀಲ್
ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |,ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್
ମହାନ ଯାନ,ದೊಡ್ಡ ವಾಹನ
ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |,ಚೀನಾದ ಮಹಾಗೋಡೆ
ଗ୍ରୀଭ୍ |,ಗ್ರೀವ್
ରାକ୍ଷୀ-ଚାମ୍ବର |,ಗಾರ್ಡ್-ಚೇಂಬರ್
ରାକ୍ଷୀ-ଚାମ୍ବର |,ಗಾರ್ಡ್-ಚೇಂಬರ್
ରାକ୍ଷୀ-ଚାମ୍ବର |,ಗಾರ್ಡ್-ಚೇಂಬರ್
ଗୁପ୍ତା,ಗುಪ್ತರು
ହାଗିଓଗ୍ରାଫି |,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
ହାଗିଓଗ୍ରାଫି |,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
ହାଜିଓଲୋଜି |,ಹ್ಯಾಜಿಯಾಲಜಿ
ହାଜିଓଲୋଜି |,ಹ್ಯಾಜಿಯಾಲಜಿ
ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |,ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್
ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |,ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ
ହ୍ୟାଚ୍,ಹ್ಯಾಚ್ಮೆಂಟ್
ହେଥେନ୍ |,ಹೀತೆನ್
ହେଥେନ୍ |,ಹೀಥೆನ್
ହେଥେନିଜିମ୍ |,ಹೀಥೆನಿಸಂ
ହେଗିରା (ହେଜେରା),ಹೆಗಿರಾ (ಹೆಜೆರಾ)
ହେଲେନିଜିମ୍ |,ಹೆಲೆನಿಸಂ
ହେଲଟ୍ |,ಹೆಲೋಟ್
ହେରାଲ୍ଡ୍ରି |,ಹೆರಾಲ್ಡ್ರಿ
ହେରିଟେଜ୍,ಪರಂಪರೆ
ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |,ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು
ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |,ಚಿತ್ರಲಿಪಿ ಲಿಪಿ
ହାଇ ଚର୍ଚ୍ଚ,ಹೈ ಚರ್ಚ್
ହାଇ ଲ୍ୟାଣ୍ଡର୍ |,ಹೈ ಲ್ಯಾಂಡರ್
ହିନ୍ଦୁ ଧର୍ମ,ಹಿಂದೂ ಧರ್ಮ
Histor ତିହାସିକ,ಇತಿಹಾಸಕಾರ
Histor ତିହାସିକ,ಇತಿಹಾಸಕಾರ
Histor ତିହାସିକ ବସ୍ତୁବାଦ |,ಐತಿಹಾಸಿಕ ಭೌತವಾದ
Histor ତିହାସିକ ଯୁଗ |,ಐತಿಹಾಸಿಕ ಯುಗ
Histor ତିହାସିକ ସୀମା,ಐತಿಹಾಸಿಕ ಗಡಿ
ଇତିହାସକାର,ಇತಿಹಾಸಕಾರ
ଇତିହାସକାର,ಇತಿಹಾಸಕಾರ
ଇତିହାସ ଲିପି,ಇತಿಹಾಸಶಾಸ್ತ್ರ
ଇତିହାସ ଲିପି,ಇತಿಹಾಸಶಾಸ್ತ್ರ
ଇତିହାସ,ಇತಿಹಾಸ
ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |,ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ
ପବିତ୍ର ମିଳିତ ମଞ୍ଚ,ಪವಿತ್ರ ಮೈತ್ರಿ
ପବିତ୍ର ସହର,ಪವಿತ್ರ ನಗರ
ପବିତ୍ର ସହର,ಪವಿತ್ರ ನಗರ
ପବିତ୍ର ଭୂମି,ಪವಿತ್ರ ಭೂಮಿ
ପବିତ୍ର ଭୂମି,ಪವಿತ್ರ ಭೂಮಿ
ହୋଲି ଲିଗ୍ |,ಹೋಲಿ ಲೀಗ್
ହୋଲି ଲିଗ୍ |,ಹೋಲಿ ಲೀಗ್
ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ),ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ)
ପବିତ୍ର ସମୁଦ୍ର |,ಪವಿತ್ರ ಸಮುದ್ರ
ପବିତ୍ର ସମୁଦ୍ର |,ಪವಿತ್ರ ಸಮುದ್ರ
ପବିତ୍ର ଯୁଦ୍ଧ,ಪವಿತ್ರ ಯುದ್ಧ
ପବିତ୍ର ଯୁଦ୍ଧ,ಪವಿತ್ರ ಯುದ್ಧ
ଗୃହ ସରକାର,ಗೃಹ ಸರ್ಕಾರ
ହୋମ ଗାର୍ଡ |,ಗೃಹರಕ್ಷಕ
ମାତୃଭୂମି |,ತಾಯ್ನಾಡು
ଗୃହ ନିୟମ |,ಗೃಹ ನಿಯಮ
ଗୃହ ନିୟମ,ಹೋಮ್ ರೂಲ್
ହୋର୍ଡେ |,ತಂಡ
ହୋର୍ଡେ |,ತಂಡ
ଶତ୍ରୁ ଦେଶ |,ಪ್ರತಿಕೂಲ ದೇಶ
ଶତ୍ରୁ ଭୂମି |,ಪ್ರತಿಕೂಲ ಭೂಮಿ
ଗରମ ଅନୁସରଣ,ಬಿಸಿ ಅನ್ವೇಷಣೆ
ଘର,ಮನೆ
ଘର,ಮನೆ
ହାଉସ୍ ଅଫ୍ କମନ୍ସ,ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್
ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |,ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್
ଲୋକସଭା,ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್
ହୁଗୁଏନଟ୍ସ |,ಹುಗೆನೋಟ್ಸ್
ମାନବବାଦ |,ಮಾನವತಾವಾದ
ମାନବବାଦୀ |,ಮಾನವತಾವಾದಿ
ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |,ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್
ହଙ୍କର୍ |,ಹಂಕರ್
ଇବାଦତ ଖାନା (ପୂଜା ଘର),ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ)
ଆଇକନୋକ୍ଲାଷ୍ଟ |,ಐಕಾನೊಕ್ಲಾಸ್ಟ್
ପ୍ରତିମା,ವಿಗ್ರಹಾರಾಧಕ
ଇଲାହି ଯୁଗ |,ಇಲಾಹಿ ಯುಗ
ବେଆଇନ ଯୁଦ୍ଧ |,ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ
ଆଲୋକିତ ପାଣ୍ଡୁଲିପି,ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
ଇମାମ (ଇମ୍ମାମ୍),ಇಮಾಮ್ (ಇಮ್ಮಾಮ್)
ଇମାମେଟ୍ |,ಇಮಾಮತ್
ଇମାମେଟ୍ |,ಇಮಾಮತ್
ଇମମ୍ବର,ಇಮಾಂಬರಃ
ସାମ୍ରାଜ୍ୟ,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
ସାମ୍ରାଜ୍ୟ ସହର |,ಇಂಪೀರಿಯಲ್ ನಗರ
ସାମ୍ରାଜ୍ୟବାଦ |,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ
ଅପ୍ରାକୃତିକ |,ಅಸಮರ್ಥತೆ
ଇମ୍ପୋଷ୍ଟର୍ |,ವಂಚಕ
କାରାଗାର,ಸೆರೆವಾಸ
କାରାଗାର,ಸೆರೆವಾಸ
ଆକ୍ରମଣ,ಆಕ್ರಮಣ
ଅନୁପ୍ରବେଶକାରୀ |,ಆಕ್ರಮಣಕಾರ
ସ୍ୱାଧୀନତା,ಸ್ವಾತಂತ್ರ್ಯ
ସ୍ବାଧୀନତା ଦିବସ,ಸ್ವಾತಂತ್ರ್ಯ ದಿನ
ସ୍ୱାଧୀନତା ହଲ୍,ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ
ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ),ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್)
ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |,ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್
ଶିଳ୍ପ ବିପ୍ଳବ |,ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ
ଅବିଶ୍ୱାସୀ |,ನಾಸ್ತಿಕ
ଅବିଶ୍ୱାସୀ |,ನಾಸ್ತಿಕ
ଅନୁପ୍ରବେଶ,ಒಳನುಸುಳುವಿಕೆ
ଅନୁପ୍ରବେଶକାରୀ |,ಒಳನುಸುಳುವವನು
ସୂଚନାଯୋଗ୍ୟ,ಮಾಹಿತಿದಾರ
ସୂଚନାଯୋଗ୍ୟ,ಮಾಹಿತಿದಾರ
ସୂଚନାଦାତା,ಮಾಹಿತಿದಾರ
ସୂଚନାଦାତା,ಮಾಹಿತಿದಾರ
ଅନୁପ୍ରବେଶ,ಪ್ರವೇಶ
ଅନୁପ୍ରବେଶ,ಪ್ರವೇಶ
ଅନୁପ୍ରବେଶ,ಪ್ರವೇಶ
ବାସସ୍ଥାନ,ವಾಸಸ್ಥಾನ
ନିବାସୀ,ನಿವಾಸಿ
ଉତ୍ତରାଧିକାରୀ |,ಆನುವಂಶಿಕತೆ
ଉତ୍ତରାଧିକାରୀ |,ಆನುವಂಶಿಕತೆ
ଉତ୍ତରାଧିକାରୀ |,ಆನುವಂಶಿಕತೆ
ଲେଖା,ಶಾಸನ
ଇନସିନିୟା |,ಲಾಂಛನ
ଯୋଗଦାନର ଯନ୍ତ୍ର,ಪ್ರವೇಶದ ಉಪಕರಣ
ସରକାରଙ୍କ ଉପକରଣ,ಸರ್ಕಾರದ ಉಪಕರಣ
ବିଦ୍ରୋହ (ବିଦ୍ରୋହ),ದಂಗೆ (ದಂಗೆ)
ବିଦ୍ରୋହୀ,ದಂಗೆಕೋರ
ବିଦ୍ରୋହ,ದಂಗೆ
ବିଦ୍ରୋହ,ದಂಗೆ
ଏକୀକରଣ,ಏಕೀಕರಣ
ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ
ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ
ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ),ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು)
ମଧ୍ୟସ୍ଥି |,ಮಧ್ಯಸ್ಥಿಕೆ
ମଧ୍ୟସ୍ଥି |,ಮಧ್ಯಸ್ಥಗಾರ
ମଧ୍ୟସ୍ଥି |,ಮಧ್ಯವರ್ತಿ
ଆନ୍ତର୍ଜାତୀୟତା,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
ଆନ୍ତର୍ଜାତୀୟତା,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
ଆନ୍ତର୍ଜାତୀୟବାଦୀ |,ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ
ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |,ಆಂತರಿಕ ಯುದ್ಧ
ଇଣ୍ଟରନେଟ୍,ಇಂಟರ್ನಿ
ଇଣ୍ଟରନେଟ୍,ಇಂಟರ್ನಿ
ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ,ಇಂಟರ್ನಿ ಶಿಬಿರ
ଇଣ୍ଟର୍ନେଟ୍,ಅಂತಃಕರಣ
ଇଣ୍ଟର୍ନେଟ୍,ಅಂತಃಕರಣ
ଇଣ୍ଟର୍ନେଟ୍,ಅಂತಃಕರಣ
ଇଣ୍ଟର୍ନିସିଓ |,ಇಂಟರ್‌ನನ್ಸಿಯೋ
ଅନୁବାଦକ,ಇಂಟರ್ಪ್ರಿಟರ್
ଅନୁବାଦକ,ಇಂಟರ್ಪ್ರಿಟರ್
ଅନୁବାଦକ,ಇಂಟರ್ಪ್ರಿಟರ್
ହସ୍ତକ୍ଷେପ,ಹಸ್ತಕ್ಷೇಪ
ଆନ୍ତରିକତା,ಕರುಳುವಾಳ
ଅନ୍ତନଳୀ,ಕರುಳು
ଷଡଯନ୍ତ୍ର,ಒಳಸಂಚು
ଅନୁପ୍ରବେଶକାରୀ,ಒಳನುಗ್ಗುವವರು
ଅନୁପ୍ରବେଶକାରୀ,ಒಳನುಗ್ಗುವವರು
ଅନୁପ୍ରବେଶ,ಒಳನುಗ್ಗುವಿಕೆ
ଆକ୍ରମଣ,ಆಕ್ರಮಣ
ଆକ୍ରମଣ,ಆಕ್ರಮಣ
ବିନିଯୋଗ କରନ୍ତୁ |,ಹೂಡಿಕೆ ಮಾಡಿ
ବିନିଯୋଗ କରନ୍ତୁ |,ಹೂಡಿಕೆ ಮಾಡಿ
ବିନିଯୋଗ କରନ୍ତୁ |,ಹೂಡಿಕೆ ಮಾಡಿ
ବିନିଯୋଗ କରନ୍ତୁ |,ಹೂಡಿಕೆ ಮಾಡಿ
ବିନିଯୋଗ,ಹೂಡಿಕೆ
ବିନିଯୋଗ,ಹೂಡಿಕೆ
ବିନିଯୋଗ,ಹೂಡಿಕೆ
ବିନିଯୋଗ ସମାରୋହ,ಹೂಡಿಕೆ ಸಮಾರಂಭ
ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |,ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ
ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |,ಅಜೇಯ ನೌಕಾಪಡೆ
ଅହିଂସା (ରାଜ୍ୟ),ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ)
ଅବ୍ୟବସ୍ଥା |,ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ
ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |,ಅವೇಧನೀಯ ಕೋಟೆ
ଲ Iron ହ ଯୁଗ |,ಕಬ್ಬಿಣದ ಯುಗ
ଲୁହା ପରଦା |,ಕಬ್ಬಿಣದ ಪರದೆ
ଲୁହା ଗାର୍ଡ |,ಕಬ್ಬಿಣದ ಕಾವಲು
ଲୁହା ରାସନ |,ಕಬ್ಬಿಣದ ಪಡಿತರ
ଲୁହା ପାର୍ଶ୍ୱ |,ಕಬ್ಬಿಣದ ಬದಿಗಳು
ଲୁହା ଟାଇପ୍ ତୀର |,ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ
ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |,ಇಸ್ತಮಿಯನ್ ಆಟಗಳು
ଜାନିସାରୀ |,ಜನಿಸರಿ
ଜାନିଟର୍ |,ದ್ವಾರಪಾಲಕ
ଜାନିଟର୍ |,ದ್ವಾರಪಾಲಕ
ଜାଭେଲିନ୍ |,ಜಾವೆಲಿನ್
ଜିମ୍ କ୍ରୋ ନିୟମ |,ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು
ଜିଙ୍ଗୋ |,ಜಿಂಗೊ
ଜିଙ୍ଗୋ |,ಜಿಂಗೊ
ଜିଙ୍ଗୋ |,ಜಿಂಗೊ
ଜିଙ୍ଗୋଜିମ୍ |,ಜಿಂಗೋಯಿಸಂ
ମିଳିତ କାର୍ଯ୍ୟ,ಜಂಟಿ ಕ್ರಿಯೆ
ମିଳିତ ନିୟନ୍ତ୍ରଣ |,ಜಂಟಿ ನಿಯಂತ್ರಣ
ମିଳିତ ବୃତ୍ତି,ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ
ଖଣ୍ଡପୀଠ,ತೀರ್ಪುಗಾರರು
କେବଳ କାରଣ |,ಕೇವಲ ಕಾರಣ
ରଖନ୍ତୁ |,ಇರಿಸಿಕೊಳ್ಳಿ
ଅଭିଲେଖାଗାରର ରକ୍ଷକ |,ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್
କେଟଲ୍-ଡ୍ରମ୍ |,ಕೆಟಲ್-ಡ್ರಮ್
ମୁଖ୍ୟ ଶବ୍ଦ |,ಪ್ರಮುಖ ಪದ
ରାଜା,ರಾಜ
ରାଜ୍ୟ,ಸಾಮ್ರಾಜ್ಯ
କିଙ୍ଗଲେଟ୍ |,ಕಿಂಗ್ಲೆಟ್
ରାଜା ନିର୍ମାତା |,ಕಿಂಗ್ ಮೇಕರ್
କିଙ୍ଗସିପ୍ |,ರಾಜತ್ವ
କିଙ୍ଗସିପ୍ |,ರಾಜತ್ವ
ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |,ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್
ନାଇଟ୍ |,ನೈಟ್
କିଙ୍ଗହୁଡ୍ |,ರಾಜತ್ವ
କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |,ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು
ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |,ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್
ନାଇଟ୍ ଟେମ୍ପଲର୍ |,ನೈಟ್ ಟೆಂಪ್ಲರ್
କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK),ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ)
କୁମିଣ୍ଟାଙ୍ଗ |,ಕುಮಿಂಟಾಂಗ್
ଲାଇଟି,ಲೌಕಿಕ
ଲାନ୍ସ |,ಲ್ಯಾನ್ಸ್
ଲାନ୍ସର୍,ಲ್ಯಾನ್ಸರ್
ପରେ ଗୁପ୍ତା |,ನಂತರ ಗುಪ್ತರು
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
ଆଇନ ପ୍ରଭୁ,ಕಾನೂನು ಪ್ರಭುಗಳು
ଧର୍ମର ନିୟମ,ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು
ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ,ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ
ଲିଗେଟ୍ |,ಕಾನೂನುಬದ್ಧ
ଲିଗେଟ୍ |,ಕಾನೂನುಬದ್ಧ
ଲିଗେଟ୍ |,ಕಾನೂನುಬದ್ಧ
କିମ୍ବଦନ୍ତୀ,ದಂತಕಥೆ
କିମ୍ବଦନ୍ତୀ,ದಂತಕಥೆ
ଲେଜିଅନ୍ |,ಲೀಜನ್
ଲେଜିଅନ୍ |,ಲೀಜನ್
ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ,ಲೀಜನ್ ಆಫ್ ಆನರ್
Lese ମହିମା (= lese majeste),ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ)
ଛୋଟ ରାଜ୍ୟଗୁଡିକ |,ಕಡಿಮೆ ರಾಜ್ಯಗಳು
ବିଶ୍ cred ାସ ପତ୍ର,ರುಜುವಾತು ಪತ್ರಗಳು
ଲିଜ୍-ପ୍ରଭୁ,ಲೀಜ್-ಲಾರ್ಡ್
ଲିଜ୍ ମ୍ୟାନ୍ |,ಲೀಜ್ ಮನುಷ್ಯ
ଲିଜ୍ ମ୍ୟାନ୍ |,ಲೀಜ್ ಮನುಷ್ಯ
ଆଜୀବନ କାରାଦଣ୍ଡ |,ಜೀವಾವಧಿ ಶಿಕ್ಷೆ
ବଂଶ,ವಂಶಾವಳಿ
ଛୋଟ ଇଂଲଣ୍ଡ,ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್
ଛୋଟ ଯାନ (= କମ୍ ଯାନ),ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ)
ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |,ಸಮುದ್ರತೀರ ರಾಜ್ಯ
ଲିଟୁର୍ଗିଜ୍ |,ಪ್ರಾರ್ಥನೆಗಳು
ଲିଟୁର୍ଜି,ಧರ್ಮಾಚರಣೆ
ସ୍ଥାନୀୟ ଅନୁଗତତା |,ಸ್ಥಳೀಯ ನಿಷ್ಠೆ
ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |,ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ
ଦୀର୍ଘ ସଂସଦ |,ದೀರ್ಘ ಸಂಸತ್ತು
ନିମ୍ନ ଦେଶଗୁଡିକ |,ಕಡಿಮೆ ದೇಶಗಳು
ବିଶ୍ୱସ୍ତ,ನಿಷ್ಠಾವಂತ
ନିଷ୍ଠା,ನಿಷ್ಠೆ
ମାଚିଆଭେଲିଆନ୍ ନୀତି |,ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ
ମାଗନା କାର୍ଟା |,ಮ್ಯಾಗ್ನ ಕಾರ್ಟ
ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |,ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್
ମାଲମ୍ ନିଷେଧ |,ಮಾಲುಮ್ ನಿಷೇಧ
ମାଣ୍ଡାମସ୍ |,ಮ್ಯಾಂಡಮಸ್
ଆଦେଶ,ಆದೇಶ
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;"
ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |,ಆದೇಶ ವ್ಯವಸ್ಥೆ
ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |,ಕಡ್ಡಾಯ ರಾಜ್ಯ
ମାଙ୍ଗୋନେଲ୍ |,ಮ್ಯಾಂಗೋನೆಲ್
ମନିଫେଷ୍ଟୋ |,ಪ್ರಣಾಳಿಕೆ
ମନିଭର୍ସ |,ಕುಶಲತೆಗಳು
ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |,ಮ್ಯಾನ್ ಆಫ್ ವಾರ್
ମନୋର |,ಮ್ಯಾನರ್
ମନୋର |,ಮ್ಯಾನರ್
ମାନବ ଶକ୍ତି |,ಮಾನವ ಶಕ್ತಿ
ମାନବ ଶକ୍ତି |,ಮಾನವ ಶಕ್ತಿ
ମାନୁମିସନ୍ |,ಮ್ಯಾನುಮಿಷನ್
ମନୁମିଟ୍ |,ಮನುಮಿತ್
ପାଣ୍ଡୁଲିପି,ಹಸ್ತಪ್ರತಿ
ପାଣ୍ଡୁଲିପି,ಹಸ್ತಪ್ರತಿ
ପାଣ୍ଡୁଲିପି,ಹಸ್ತಪ್ರತಿ
ମାରୁଦ,ಮಾರೌಡರ್
