English,Malayalam
Mev,എം.ഇ.വി
Mho,മോ
Mhometer,വാക്സ് ഗേജ്
Mica,ആസ്ബറ്റോസ്
Mica capacitor,മൈക്ക കപ്പാസിറ്റർ
Mica condenser,മൈക്ക കപ്പാസിറ്റർ
Michelson interferometer,മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ
Michelson interferometer experiment,മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ പരീക്ഷണം
Michelson Morley experiment,മൈക്കൽസൺ-മോർലി പരീക്ഷണം
Micro balance,മൈക്രോമീറ്റർ ബാലൻസ്
Micro circuit wafer,മൈക്രോ സർക്യൂട്ട് പ്ലേറ്റ്
Micro circuitry,മൈക്രോ സർക്യൂട്ടറി
Micro effect,സൂക്ഷ്മമായ പ്രഭാവം
Micro element wafer,മൈക്രോസ്കോപ്പിക് ഫലകം
Micro miniaturization,ശരിയാക്കുക
Micro power circuit,മൈക്രോ പവർ സർക്യൂട്ട്
Micro programming,മൈക്രോ പ്രോഗ്രാമിംഗ്
Micro unit,"മൈക്രോ യൂണിറ്റുകൾ, മൈക്രോ യൂണിറ്റുകൾ"
Micro wafer,മൈക്രോസ്കോപ്പിക് ഫലകം
Micro-analysis,സൂക്ഷ്മ വിശകലനം
Micro-irradiation,മൈക്രോ റേഡിയേഷൻ
Microaampere,മൈക്രോആമ്പിയർ
Microalloy diffused transistor,മൈക്രോ അലോയ് ഡിഫ്യൂഷൻ ട്രാൻസിസ്റ്റർ
Microalloy transistor,മൈക്രോ അലോയ് ട്രാൻസിസ്റ്റർ
Microammeter,മൈക്രോഅമീറ്റർ
Microbarograph,മൈക്രോസ്കോപ്പിക് ബാരോഗ്രാഫ്
Microbeam,മൈക്രോബീം
Microcalorimeter,"മൈക്രോ തെർമോമീറ്റർ, മൈക്രോ കലോറിമീറ്റർ"
Microcalorimetry,മൈക്രോ തെർമോമെട്രി
Microcanonical assembly,മൈക്രോ-കാനോനിക്കൽ സെറ്റ്
Microcanonical ensemble,മൈക്രോ കാനോനിക്കൽ കമ്മ്യൂണിറ്റി
Microcircuit,മൈക്രോ സർക്യൂട്ട്
Microcrack,മൈക്രോ ഫിഷർ
Microcreep,മൈക്രോ സ്ലിപ്പ്
Microcrystal,മൈക്രോക്രിസ്റ്റലുകൾ
Microcrystallilne domain,മൈക്രോക്രിസ്റ്റലിൻ ഡൊമെയ്ൻ
Microcrystallilne structure,മൈക്രോക്രിസ്റ്റൽ ഘടന
Microcrystalline,മൈക്രോക്രിസ്റ്റലുകൾ
Microcurie,മൈക്രോക്യൂറി
Microdensitometer,മൈക്രോഡെൻസിറ്റോമീറ്റർ
Microdensitometery,മൈക്രോ ഡെൻസിമെട്രി
Microelectrode,മൈക്രോ ഇലക്ട്രോഡ്
Microelectronics,മൈക്രോ ഇലക്ട്രോണിക്സ്
Microfiche,മൈക്രോഫിഷ്
Microfiche reader,മൈക്രോഫിഷ് റീഡർ
Microfilm,മൈക്രോഫിലിം
Microfilm reader,മൈക്രോഫിലിം റീഡർ
Microfilm record,മൈക്രോഫിലിം റെക്കോർഡ്
Microfilming,"മൈക്രോഫിലിംഗ്, മൈക്രോഫിലിമിംഗ്"
Microflash,സമയ കാലയളവ്
Microgram,മൈക്രോഗ്രാം
Microgranular,"സൂക്ഷ്മകണികം, മൈക്രോഗ്രാവിറ്റി"
Micrograph,"മൈക്രോഗ്രാഫ്, മൈക്രോഗ്രാഫർ, മൈക്രോഗ്രാഫർ"
Micrographic,മൈക്രോഗ്രാഫർ
Micrography,മൈക്രോഗ്രാഫി
Microhysterisis effect,മൈക്രോസ്കോപ്പിക് പ്രഭാവം
Microimage,സൂക്ഷ്മചിത്രം
Microinstruction,ഹ്രസ്വ നിർദ്ദേശം
Microlock,മൈക്രോലോക്ക്
Microlog device,മൈക്രോകോപ്പി ഉപകരണം
Micrologging,മൈക്രോറൈറ്റിംഗ്
Micromanipulation,നല്ല കരകൗശലം
Micromanipulator,"മൈക്രോ ഓപ്പറേറ്റർ, മൈക്രോമാനിപ്പുലേറ്റർ"
Micromanometer,മൈക്രോ ബാരോമീറ്റർ
Micromechanics,മൈക്രോമെക്കാനിക്സ്
Micrometer,"മൈക്രോമീറ്റർ, മൈക്രോമീറ്റർ"
Micrometer microscope,മൈക്രോസ്കോപ്പ് മൈക്രോസ്കോപ്പ്
Micrometer reading eyepiece,മൈക്രോമീറ്റർ റീഡിംഗ് കണ്ണ്
Micrometer screw,"മൈക്രോമീറ്റർ സ്ക്രൂ, മൈക്രോമീറ്റർ സ്ക്രൂ"
Micrometer theodolite,മൈക്രോമീറ്റർ തിയോഡോലൈറ്റ്
Micrometer transit theodolite,"മൈക്രോമീറ്റർ ട്രാൻസിറ്റ് തിയോഡോലൈറ്റ്, മൈക്രോമീറ്റർ ട്രാൻസിറ്റ് തിയോഡോലൈറ്റ്"
Micrometer tube,മൈക്രോമീറ്റർ ട്യൂബ്
Micrometerology,മൈക്രോ മെറ്റീരിയോളജി
Micrometeror,സൂക്ഷ്മ ഉൽക്കകൾ
Micrometerorite,മൈക്രോ ഉൽക്കാശില
Micrometerorological,മൈക്രോ മെറ്റീരിയോളജിസ്റ്റ്
Micrometry,മൈക്രോമെട്രി
Microminiature circuit,മൈക്രോ സർക്യൂട്ട് സർക്യൂട്ട്
Micromodule,മൈക്രോ മോഡ്യൂൾ
Micromovie,മൈക്രോഫിലിം
Micron,മൈക്രോൺ
Microphone,മൈക്രോഫോൺ
Microphone boom,"മൈക്രോഫോൺ വികസിപ്പിക്കാവുന്ന, ആർബർ, മൈക്രോഫോൺ ബൂം"
Microphone mixer,മൈക്രോഫോൺ മിക്സർ
Microphone noise,മൈക്രോഫോൺ ശബ്ദം
Microphone probe,മൈക്രോഫോൺ എക്സ്പ്ലോറർ
Microphonic disturbvance,മൈക്രോഫോണിക് അസ്വസ്ഥത
Microphonics,മൈക്രോഫോൺ ശബ്ദം
Microphonism,മൈക്രോഫോൺ ശബ്ദം
Microphony,മൈക്രോഫോൺ ഔട്ട്പുട്ട്
Microphotograph,മൈക്രോസ്കോപ്പ് ഫോട്ടോ
Microphotography,"മൈക്രോഫോട്ടോഗ്രഫി, മൈക്രോസ്കോപ്പ് ഫോട്ടോഗ്രാഫി"
Microphotometer,"മൈക്രോഫോട്ടോമീറ്റർ, മൈക്രോഫോട്ടോമീറ്റർ"
Microphotometry,മൈക്രോഫോട്ടോമെട്രി
Microphysics,മൈക്രോഫിസിക്സ്
Microprojection,ആസ്ട്രൽ പ്രൊജക്ഷൻ
Microprojector,സൂക്ഷ്മദർശിനി
Micropulsation,സൂക്ഷ്മമായ വൈബ്രേഷനുകൾ
Microradiography,മൈക്രോ റേഡിയേഷൻ ചിത്രീകരണം
Microradiometer,മൈക്രോറേഡിയോമീറ്റർ
Microre fracto metery,സൂക്ഷ്മ അപവർത്തനം
Microreflectometer,മൈക്രോഫോട്ടോമീറ്റർ
Microrhelogy,മൈക്രോ ഫ്ലോ
Microscope,"മൈക്രോസ്കോപ്പ്, മൈക്രോസ്കോപ്പ്"
Microscope count method,മൈക്രോസ്കോപ്പ് എണ്ണൽ രീതി
Microscope objective,മൈക്രോസ്കോപ്പ് വ്യൂവർ
Microscope slide,മൈക്രോസ്കോപ്പ് സ്ലൈഡ്
Microscopic,"സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി"
Microscopic current density,മൈക്രോ കറന്റ് ഡെൻസിറ്റി
Microscopic description,സൂക്ഷ്മ വിവരണം
Microscopic equipment,മൈക്രോസ്കോപ്പ് ഉപകരണങ്ങൾ
Microscopic formula,സൂക്ഷ്മ സൂത്രവാക്യം
Microscopic granule,സൂക്ഷ്മ ധാന്യം
Microscopic illuminator,മൈക്രോസ്കോപ്പ് പ്രകാശം
Microscopic impurity,നല്ല മെറ്റീരിയൽ
Microscopic law,സൂക്ഷ്മ നിയമം
Microscopic magnetic field,സൂക്ഷ്മ കാന്തിക മണ്ഡലം
Microscopic Maxwell's equation,മൈക്രോ മാക്സ്വെൽ സമവാക്യം
Microscopic mobility,മൈക്രോസ്കോപ്പ് ചലനം
Microscopic particle,സൂക്ഷ്മകണിക
Microscopic plant,മൈക്രോ പ്ലാന്റ്
Microscopic reversibility,മൈക്രോ റിവേഴ്സിബിലിറ്റി
Microscopic state,മൈക്രോമീറ്റർ സ്ഥാനം
Microscopic structure,സൂക്ഷ്മ ഘടന
Microscopic technique,"മൈക്രോസ്കോപ്പ് ടെക്നിക്, മൈക്രോസ്കോപ്പ് ടെക്നിക്"
Microscopic value,മൈക്രോ മൂല്യം
Microscopic variation,മൈക്രോ വേരിയൻസ്
Microscopical examination,മൈക്രോസ്കോപ്പ് ടെസ്റ്റ്
Microscopical method,മൈക്രോസ്കോപ്പ് രീതി
Microscopy,സൂക്ഷ്മദർശിനി
Microsecond,മൈക്രോസെക്കൻഡ്
Microseism,മൈക്രോ ഭൂകമ്പം
Microseismic level,microseismic തറ
Microseismic movement,microseismic പ്രസ്ഥാനം
Microseismic oscillation,മൈക്രോസെയിസ്മിക് ആന്ദോളനം
Microseismograph,സൂക്ഷ്മ ഭൂകമ്പ ശാസ്ത്രജ്ഞൻ
Microseismometer,മൈക്രോസിസ്മോമീറ്റർ
Microspectrophotometer,മൈക്രോസ്പെക്ട്രൽ ഫോട്ടോമീറ്റർ
Microspectrophotometric method,മൈക്രോസ്പെക്ട്രം ഫോട്ടോമെട്രിക് രീതി
Microspectrophotometry,മൈക്രോസ്പെക്ട്രം ഫോട്ടോമെട്രി
Microspectroscope,"മൈക്രോസ്പെക്ട്രോസ്കോപ്പ്, മൈക്രോസ്പെക്ട്രോസ്കോപ്പ്"
Microspectroscopy,മൈക്രോസ്പെക്ട്രം
Microstate,"മൈക്രോസ്റ്റേറ്റ്, മൈക്രോസ്റ്റേറ്റ്"
Microstrip,മൈക്രോ ട്രാൻസ്മിഷൻ ലൈൻ
Microtechnique,"മൈക്രോപ്രോസസ്, മൈക്രോ ടെക്നോളജി"
Microtool,മൈക്രോ ടൂളുകൾ
Microtorr,മൈക്രോടോറർ
Microtron,മൈക്രോട്രോൺ
Microvac pump,വലിയ വാക്വം പമ്പ്
Microvision,സൂക്ഷ്മ ദർശനം
Microwave,മൈക്രോ വേവ്
Microwave acoustics,മൈക്രോവേവ് ശബ്ദശാസ്ത്രം
Microwave antenna,മൈക്രോവേവ് ആന്റിന
Microwave attenuator,മൈക്രോവേവ് അറ്റൻവേറ്റർ
Microwave circuit,മൈക്രോവേവ് സർക്യൂട്ട്
Microwave early warning,മൈക്രോവേവ് മുൻകൂർ മുന്നറിയിപ്പ്
Microwave early warning radar,മൈക്രോവേവ് നേരത്തെ മുന്നറിയിപ്പ് റഡാർ
Microwave filter,മൈക്രോ വേവ് ഫിൽട്ടർ
Microwave frequency,മൈക്രോവേവ് ആവൃത്തി
Microwave gyrator,മൈക്രോവേവ് സർക്കുലേറ്റർ
Microwave heating,മൈക്രോവേവ് ചൂടാക്കൽ
Microwave mixer,മൈക്രോവേവ് മിക്സർ
Microwave optics,മൈക്രോവേവ് ഒപ്റ്റിക്സ്
Microwave power transmission,മൈക്രോവേവ് പവർ ട്രാൻസ്മിഷൻ
Microwave radar,മൈക്രോവേവ് റഡാർ
Microwave radar receiver,മൈക്രോവേവ് റഡാർ റിസീവർ
Microwave radar transmitter,മൈക്രോവേവ് റഡാർ ട്രാൻസ്മിറ്റർ
Microwave radiometry,മൈക്രോവേവ് റേഡിയോമെട്രി
Microwave reflectometer,മൈക്രോസ്കോപ്പിക് റിഫ്ലക്ടോമീറ്റർ
Microwave refractometer,മൈക്രോവേവ് റിഫ്രാക്റ്റീവ് ഇൻഡക്സ്
Microwave spectrograph,മൈക്രോവേവ് സ്പെക്ട്രോഗ്രാഫർ
Microwave spectroscopy,മൈക്രോവേവ് സ്പെക്ട്രോസ്കോപ്പി
Microwave spectrum,മൈക്രോവേവ് സ്പെക്ട്രം
Microwave transmission line,മൈക്രോവേവ് ട്രാൻസ്മിഷൻ ലൈൻ
Microwave turbulence,മൈക്രോ വേവ് അസ്വസ്ഥത
Microwave ultrasonics,മൈക്രോവേവ് അൾട്രാസോണിക്സ്
Microwave wave guide,മൈക്രോവേവ് ഡിറ്റക്ടർ
Microwave wavemeter,മൈക്രോവേവ് ഗേജ്
Mid night sun,പാതിരാ സൂര്യന്
Mid point biasing,മധ്യ പോയിന്റ് കാട്ടുപോത്ത്
Mid range modulation frrequency,മിഡ് റേഞ്ച് മോഡുലേഷൻ ഫ്രീക്വൻസി
Mid-course phase,പാത ഇന്റർമീഡിയറ്റ് ഘട്ടം
Mid-day,മെറിഡിയൻ
Mid-night,അർദ്ധരാത്രി
Mid-noon,മെറിഡിയൻ
Mid-point tapping (centre tapping),മിഡ് പോയിന്റ് എക്സിറ്റ്
Mid-popint,കേന്ദ്ര പോയിന്റ്
Mid-range,മധ്യ കാമ്പസ്
Mid-rank method,മധ്യനിര രീതി
Midas,മിഡാസ്
Midcourse guidance,മിഡ്വേ ദിശ
Middle marker,മധ്യ പോയിന്റർ
Middle plane,മധ്യ വിമാനം
Middle power objective,മിഡ്-മാഗ്നിഫൈയിംഗ് വ്യൂവർ
Middle surface,മധ്യ പേജ്
Middle term,ഇടത്തരം
Mide wavelength,മോഡ് തരംഗദൈർഘ്യം
Midot,മിഡാറ്റ്
Mie scattering,മീറ്റർ ചിതറിക്കിടക്കുന്നു
Mie-Gruneisen equation,മി-ഗ്രുനൈജൻ സമവാക്യം
Migrating ion,ഇൻകമിംഗ് അയോൺ
Migration constant,പ്രവേശന സൂചിക
Migration potential,പ്രവേശന സാധ്യത
Mil (=1/1000 of an inch),മിൽ
Mile,മൈലുകൾ
Milky way,"ആകാശ് ഗംഗ, ദുഗ്ദ്മേഖ്‌ല"
Miller circuit,മില്ലർ സർക്യൂട്ട്
Miller effect,മില്ലർ പ്രഭാവം
Miller index,മില്ലർ സൂചിക
Miller integrator,മില്ലർ ഇന്റഗ്രേറ്റർ
Miller system,മില്ലർ രീതി
Miller time base,മില്ലർ ടൈംലൈൻ
Milliammeter,"മില്ലിമീറ്റർ, മില്ലിമീറ്റർ"
Milliampere,മില്ലി ആമ്പിയർ
Millibar,മില്ലിബാർ
Millibarn,മില്ലിബാൺ
Millicurie,മില്ലിക്യൂറി
Millicurie hour,മില്ലിക്യൂരി മണിക്കൂർ
Millicycle,സൈക്കിൾ കണ്ടെത്തി
Milliequivalent,"മില്ലിസെക്കൻഡ് തത്തുല്യം, മില്ലീക്വിവലന്റ്, മിലിക്വിവലന്റ്"
Milliequivalent weight,"മില്ലി തുല്യമായ ഭാരം, മില്ലിസെക്കൻഡ് തുല്യമായ ഭാരം"
Milligram,മില്ലിഗ്രാം
Millilitre,മില്ലി ലിറ്റർ
Millimass unit (mmu),മില്ലി-മാസ്-യൂണിറ്റ്
Millimeter,മില്ലിമീറ്റർ
Millimeter of mercury,അതീന്ദ്രിയ മില്ലിമീറ്റർ
Millimeter of water,വെള്ളം മില്ലിമീറ്റർ
Millimeter wave,മില്ലിമീറ്റർ തരംഗം
Millimeter wave tube,മില്ലിമീറ്റർ വേവ് ട്യൂബ്
Millimho,മില്ലിമോ
Millimicron,മില്ലിമൈക്രോൺ
Millimicrosecond,മില്ലിമൈക്രോസെക്കൻഡ്
Million,"പത്ത് ദശലക്ഷം, പത്ത് ദശലക്ഷം"
Milliphot,മില്ലിഫോട്ടോ
Millivolt,മില്ലിവോൾട്ട്
Millivolt meter,"മില്ലിവോൾട്ട് മീറ്റർ, മില്ലിവോൾട്ട് മീറ്റർ"
Milliwatt,മില്ലിവാട്ട്
Mine detector (=mine detecting set),മൈൻ ഡിറ്റക്ടർ
Miner's fuze (=Bickford fuze),ബിക്ക്ഫോർഡ് ഫ്യൂസ്
Mineral,ധാതുക്കൾ
Mini track,ചെറിയ ട്രാൻസ്മിഷൻ പാത
Mini track radio,ഷോർട്ട് ട്രാൻസ്മിറ്റർ പാത്ത് റിസീവർ
Miniature circuit,ഷോർട്ട് സർക്യൂട്ട്
Miniature valve,മിനിയേച്ചർ വാൽവ്
Miniaturization,ചുരുക്കുന്നു
Minigroove record,മൈക്രോസ്കോപ്പിക് റെക്കോർഡ്
Minimal path,കുറഞ്ഞ പാത
Minimum,"ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന"
Minimum boiling point,ഏറ്റവും കുറഞ്ഞ തിളനില
Minimum condition,ഏറ്റവും കുറഞ്ഞ നിയന്ത്രണം
Minimum deviation,ഏറ്റവും കുറഞ്ഞ വ്യതിയാനം
Minimum distance decoder,ഏറ്റവും കുറഞ്ഞ ദൂര ഡീകോഡർ
Minimum firing current,ഏറ്റവും കുറഞ്ഞ ഇഗ്നിഷൻ കറന്റ്
Minimum induced drag,ഏറ്റവും കുറവ് പ്രേരിതമായ ട്രാക്ഷൻ
Minimum ionization,ഏറ്റവും കുറഞ്ഞ അയോണൈസേഷൻ
Minimum jonizing speed,ഏറ്റവും കുറഞ്ഞ അയോണൈസിംഗ് വേഗത
Minimum point (of curve),താഴ്ന്ന പോയിന്റ്
Minimum-access-programming,കുറഞ്ഞ ആക്സസ് പ്രോഗ്രാമിംഗ്
Minkowski electrodynamics,മിങ്കോവ്സ്കി ഇലക്ട്രോഡൈനാമിക്സ്
Minkowski force,മിങ്കോവ്സ്കി ശക്തി
Minkowski functional,മിങ്കോവ്സ്കി ഫംഗ്ഷൻ
Minkowski space-time,മിങ്കോവ്സ്കി കാലഘട്ടം
Minkowski universe,മിങ്കോവ്സ്കി ജനസംഖ്യ
Minkowski world,"മിങ്കോവ്സ്കി ദിനം, മിങ്കോവ്സ്കി വേൾഡ്"
Minor cycle (=word time),കാലാവധി സമയം
Minor diatonic scale,"ഹ്രസ്വ ഡയറ്റോണിക് സ്വരഗ്രാം, ഹ്രസ്വ ഡിറ്റോണിക് സ്വരഗ്രാം"
Minor element,പ്രാഥമിക ഘടകം
Minor lobe,ആക്സസറി ലോബ്
Minor tone,ചെറിയ ടോൺ
Minority carrier,ന്യൂനപക്ഷ കാരിയർ
Minority carrier life time,ന്യൂനപക്ഷ കാരിയർ പ്രായം
Minority emitter,ന്യൂനപക്ഷ ഉദ്വമനികൾ
Minus zone,"ചിഹ്ന മേഖല, കടബാധ്യത മേഖല"
Minute,"കല, മിനിറ്റ്, മിനിറ്റ്"
Minute mercury cathode,കുറഞ്ഞ മെർക്കുറി കാഥോഡ്
Mipfire,"പൊട്ടിത്തെറിക്കുക, തകരുക"
Mirage,മരീചിക
Miran (missile ranging),മീരാൻ (മിസൈൽ പരസൻ)
Mirror,"കണ്ണാടി, മുഖം"
Mirror effect,കണ്ണാടി പ്രഭാവം
Mirror formula,കണ്ണാടി ഫോർമുല
Mirror image,കണ്ണാടി പ്രതിഫലനം
Mirror image form,മിറർ ഇമേജ് പാറ്റേൺ
Mirror image relationship,കണ്ണാടി പ്രതിഫലന ബന്ധം
Mirror interferometer,സമുദ്ര റിഫ്ലക്ടോമീറ്റർ
Mirror line,"പ്രതിഫലനം, മിറർ ലൈൻ"
Mirror machine,കണ്ണാടി യന്ത്രം
Mirror nuclei,"പ്രത്യാപ് ന്യൂക്ലിയസ്, പ്രത്യാപ് ന്യൂക്ലിയസ്"
Mirror nuclide,കണ്ണാടി ന്യൂക്ലൈഡ്
Mirror operation,കണ്ണാടി പ്രവർത്തനം
Mirror optics,മിറർ ഒപ്റ്റിക്സ്
Mirror pair,കണ്ണാടി ജോഡി
Mirror plane,കണ്ണാടി വിമാനം
Mirror relationship,കണ്ണാടി ബന്ധം
Mirror screw,മിറർ റൊട്ടേഷൻ ഷാഫ്റ്റ്
Mirror-image isomerism,ഒബ്ജക്റ്റ് പ്രതിഫലന ഐസോമർ
Mirror-reflection echo,polyreflective resonance
Mirt,മിർട്ട്
Miscibility,മിശ്രത
Miscmatched lines,പൊരുത്തപ്പെടാത്ത വരി
Mismatching,കുമേലോൺ
Misorientation,"അവബോധം, തെറ്റായ ദിശാബോധം"
Misregistration,അപ്പ് റെക്കോർഡിംഗ്
Miss distance,ഏറ്റവും ചെറിയ ദൂരം
Missile,"മിസൈലുകൾ, മിസൈലുകൾ"
Missile master,മിസൈൽ മാസ്റ്റർ
Missile plume,മിസൈൽ തിരികെ
Missilry,ജ്യോതിശാസ്ത്രം
Missing electron,ഇലക്ട്രോൺ കാണുന്നില്ല
Missing line,നഷ്ടപ്പെട്ട വരികൾ
Missing mass spectrometer,"ശ്രദ്ധിക്കപ്പെടാത്ത മാസ്സ് സ്പെക്ട്രോമീറ്റർ, ശ്രദ്ധിക്കപ്പെടാത്ത മാസ്സ് സ്പെക്ട്രോമീറ്റർ"
Missing pulse detector,പൾസ് ഡിറ്റക്ടർ കാണുന്നില്ല
Mistuning,പരദൂഷണം
Mixed crystals,അലോയ് ക്രിസ്റ്റൽ
Mixed melting point method,അലോയ് ദ്രവണാങ്കം രീതി
Mixed powder method,മിക്സഡ് പൊടി രീതി
Mixer,"മിക്സർ, മിക്സർ, മിക്സർ (വ്യക്തി)"
Mixer couple circuit,മിക്സർ കപ്ലിംഗ് സർക്യൂട്ട്
Mixing amplifier,മിക്സർ ആംപ്ലിഫയർ
Mnemonic code,മെമ്മോണിക് കോഡ്
MNOS (=metal nitride oxide semiconductor),എം.എൻ.ഒ. (മെറ്റൽ നൈട്രൈഡ് ഓക്സൈഡ് അർദ്ധചാലകം)
Mnultiplet splitting,ഒന്നിലധികം വിഭജനം
Mobidic,മൊബൈൽ ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
Mobile,"ചലിക്കുന്ന, ചലിക്കുന്ന, ചലിക്കുന്ന"
Mobile antenna (=portable antenna),പോർട്ടബിൾ ആന്റിന
Mobile telemetering,മൊബൈൽ ടെലിമെട്രി
Mobility analogy,ചലനാത്മക അനുരൂപത
Mobility coefficient,മൊബിലിറ്റി കോഫിഫിഷ്യന്റ്
Mobility type analogy,മൊബിലിറ്റി ഫിനോടൈപ്പിക് അനുരൂപത
Mobius resistor,മൊബിയസ് റെസിസ്റ്റർ
Mock firing,നിശബ്ദ വെടിവയ്പ്പ്
Mocropolariscope,ധ്രുവീകരണ മൈക്രോസ്കോപ്പ്
Mode,"രീതി, രീതി, സിസ്റ്റം, മോഡ്, മോഡ്, മോഡ്, സ്റ്റേജ്, മോഡ്"
Mode filter,മോഡ് ഫിൽട്ടർ
Mode interference,മോഡ് ഇടപെടൽ
Mode jump,മോഡ് ജമ്പ്
Mode of vibration,വൈബ്രേഷൻ മോഡ്
Mode purity,മോഡ് കൃത്യത
Mode skip (=oscillation skip),ആന്ദോളനം ലംഘനം
Mode stripping (=mode skip),ആന്ദോളനം ലംഘനം
Mode suppressor,മോഡ് ബ്ലോക്കർ
Mode transducer,മോഡ് ട്രാൻസ്ഡ്യൂസർ
Model stellar atomosphere,ചിത്രീകരണ നക്ഷത്ര വൃത്തം
Modelung constant,Madelung സ്ഥിരാങ്കം
Modem (modulator demodulator),മോഡം
Moder (=coder),കോഡർ
Moderate doping,ഇടത്തരം മനുഷ്യൻ
Moderately toxic,മിതമായ വിഷാംശം
Moderating material,വിഷാദരോഗി
Moderating process,ശമിപ്പിക്കുന്ന പ്രക്രിയ
Moderating ratio,റിട്ടാർഡേഷൻ അനുപാതം
Moderating reflection,മാറ്റം വരുത്തിയ പ്രതിഫലനം
Moderation,വിമന്ദൻ
Moderator,മോഡറേറ്റർ
Moderator control,മോഡറേറ്റർ നിയന്ത്രണം
Moderator lattice,തിളങ്ങുന്ന ലാറ്റിസ്
Moderator ratio,പുഴു അനുപാതം
Modern physics,ആധുനിക ഭൗതികശാസ്ത്രം
Modification,"പരിഷ്ക്കരണം, പരിവർത്തനം, പരിവർത്തനം"
Modification of address,വിലാസം മാറ്റം
Modification principle,പ്രവർത്തനരീതി
Modified exponential curve,രൂപാന്തരപ്പെട്ട എക്‌സ്‌പോണൻഷ്യൽ കർവ്
Modified mass,പരിഷ്കരിച്ച പിണ്ഡം
Modified mean,മോഡുലേറ്റഡ് ശരാശരി
Modified reflection,പരിഷ്കരിച്ച പ്രതിഫലനം
Modified spring constant,മോഡുലേറ്റഡ് സ്പ്രിംഗ് കോൺസ്റ്റന്റ്
Modifier,"മോഡിഫയർ, കൺവെർട്ടർ, കാലിബ്രേറ്റർ"
Modifier complex,രൂപാന്തരം അറേ
Modify,മാറ്റുക
Modifying agent,രൂപാന്തരപ്പെടുത്തുന്ന
Modifying factor,രൂപാന്തരപ്പെടുത്തുന്ന ഘടകം
Moding,നിയമനിർമ്മാണം
Modor (=molecularised Doppler radar),നന്നായി ട്യൂൺ ചെയ്ത ഡോപ്ലർ റഡാർ
Modular circuit,മോഡുലാർ സർക്യൂട്ട്
Modular construction,മൊഡ്യൂൾ ഘടന
Modular lattice,മോഡൽ ലാറ്റിസ്
Modulated,"അബോധാവസ്ഥയിൽ, മോഡുലേറ്റഡ്"
Modulated amplifier,മോഡുലേറ്റഡ് ആംപ്ലിഫയർ
Modulated frequency,മോഡുലേറ്റഡ് തരംഗ ആവൃത്തി
Modulated projection,മോഡുലേറ്റഡ് പ്രൊജക്ഷൻ
Modulated Raman scattering,മോഡുലേറ്റ് ചെയ്ത രാമൻ വിസരണം
Modulating signal,മോഡുലേറ്റർ സിഗ്നൽ മോഡുലേറ്റർ സിഗ്നൽ
Modulating transformer,മോഡുലേറ്റർ ട്രാൻസ്ഫോർമർ
Modulation,"ബോധക്ഷയം, മോഡുലേഷൻ"
Modulation capability,"മോഡുലേഷൻ ശേഷി, മോഡുലേഷൻ"
Modulation demodulation amplifier,മോഡുലേഷൻ ഡീമോഡുലേഷൻ ആംപ്ലിഫയർ
Modulation depth,മോഡുലേഷൻ ഡെപ്ത്
Modulation envelope],മോഡുലേഷൻ എൻവലപ്പ്
Modulation factor,മോഡുലേഷൻ ഘടകം
Modulation frequency,മോഡുലേഷൻ തരംഗ ആവൃത്തി
Modulation index,മോഡുലേഷൻ സൂചിക
Modulation noise,മോഡുലേഷൻ ശബ്ദം
Modulation product,മോഡുലേഷൻ ഉൽപ്പന്നം
Modulation spectroscopy,മോഡുലേഷൻ സ്പെക്ട്രോസ്കോപ്പി
Modulator,മോഡുലേറ്റർ
Module,"മൊഡ്യൂൾ, മോഡുലാർ"
Modulo n check,മൊഡ്യൂൾ ടെസ്റ്റ്
Modulus,"മോഡുലസ്, മോഡുലസ്"
Modulus of compression,കംപ്രഷൻ ഇലാസ്തികത ഗുണകം
Modulus of elasticity,ഇലാസ്തികത ഗുണകം
Modulus of elasticity in shear,കേവല സംഖ്യ
Modulus of resilience,പ്രാതിനിധ്യ ഗുണകം
Modulus of structural rigidity,ഘടനാപരമായ കാഠിന്യം
Modulus of torsion,ടോർഷൻ കോഫിഫിഷ്യന്റ്
Modulus of volume elasticity,വോളിയം ഇലാസ്തികത ഗുണകം
Moire,"swarm-kosheya, കൂട്ടം"
Moire interference pattern,"സ്വർ ഇടപെടൽ ചിത്രം, സ്വർ ഇടപെടൽ പാറ്റേൺ"
Moire-effect,ടോൺ പ്രഭാവം
Moisture,നനഞ്ഞ
Moisture content,"ഈർപ്പം ഹിറ്റ്, ഈർപ്പം"
Moisture equilibrium,ഈർപ്പം സന്തുലിതാവസ്ഥ
Moisture equivalent,ഈർപ്പം തുല്യം
Moisture factor,ഈർപ്പം ഗുണകം
Moisture flux,"ഹ്യുമിഡിറ്റി ഫ്ലക്സ്, ഹ്യുമിഡിറ്റി ഫ്ലക്സ്"
Moisture stress,ഈർപ്പം സമ്മർദ്ദം
Moisture tension,ഈർപ്പം സമ്മർദ്ദം
Moisture-holding capacity,ഈർപ്പം നിലനിർത്താനുള്ള ശേഷി
