Malayalam,Punjabi
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
ഇമാം (ഇമ്മൂം),ਇਮਾਮ (ਇਮਾਮ)
ഇമാമത്ത്,ਇਮਾਮਤ
ഇമാമത്ത്,ਇਮਾਮਤ
ഇമാംബരഃ,ਇਮਾਮਬਾਰਾ
ഇംപീരിയൽ,ਸ਼ਾਹੀ
സാമ്രാജ്യത്വ നഗരം,ਸ਼ਾਹੀ ਸ਼ਹਿਰ
സാമ്രാജ്യത്വം,ਸਾਮਰਾਜਵਾਦ
സാമ്രാജ്യത്വ മുൻഗണന,ਸ਼ਾਹੀ ਤਰਜੀਹ
അപ്രമാദിത്വം,ਅਵਿਵਸਥਾ
വഞ്ചകൻ,ਪਾਖੰਡੀ
തടവ്,ਕੈਦ
തടവ്,ਕੈਦ
കടന്നുകയറ്റം,ਘੁਸਪੈਠ
നുഴഞ്ഞുകയറ്റക്കാരൻ,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
സ്വാതന്ത്ര്യം,ਸੁਤੰਤਰਤਾ
സ്വാതന്ത്യദിനം,ਅਜਾਦੀ ਦਿਵਸ
ഇൻഡിപെൻഡൻസ് ഹാൾ,ਸੁਤੰਤਰਤਾ ਹਾਲ
ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ),ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ)
ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്,ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ
വ്യവസായ വിപ്ലവം,ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ
അവിശ്വാസി,ਬੇਵਫ਼ਾਈ
അവിശ്വാസി,ਬੇਵਫ਼ਾਈ
നുഴഞ്ഞുകയറ്റം,ਘੁਸਪੈਠ
നുഴഞ്ഞുകയറ്റക്കാരൻ,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
വിവരദാതാവ്,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
വിവരദാതാവ്,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
വിവരദാതാവ്,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
വിവരദാതാവ്,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
പ്രവേശനം,ਪ੍ਰਵੇਸ਼
പ്രവേശനം,ਪ੍ਰਵੇਸ਼
പ്രവേശനം,ਪ੍ਰਵੇਸ਼
താമസസ്ഥലം,ਨਿਵਾਸ
നിവാസി,ਵਾਸੀ
അനന്തരാവകാശം,ਵਿਰਾਸਤ
അനന്തരാവകാശം,ਵਿਰਾਸਤ
അനന്തരാവകാശം,ਵਿਰਾਸਤ
ലിഖിതം,ਸ਼ਿਲਾਲੇਖ
ചിഹ്നം,ਨਿਸ਼ਾਨ
പ്രവേശന ഉപകരണം,ਪਹੁੰਚ ਦਾ ਸਾਧਨ
സർക്കാരിന്റെ ഉപകരണം,ਸਰਕਾਰ ਦਾ ਸਾਧਨ
കലാപം (കലാപം),ਬਗਾਵਤ (ਵਿਦਰੋਹ)
വിമതൻ,ਵਿਦਰੋਹੀ
കലാപം,ਬਗਾਵਤ
കലാപം,ਬਗਾਵਤ
സംയോജനം,ਏਕੀਕਰਣ
രേഖകളുടെ സമഗ്രത,ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ
സംസ്ഥാനങ്ങളുടെ സമഗ്രത,ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ
ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ),ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ)
മദ്ധ്യസ്ഥത,ਵਿਚੋਲਗੀ
മദ്ധ്യസ്ഥൻ,ਅੰਤਰਜਾਮੀ
ഇടനിലക്കാരൻ,ਵਿਚੋਲਾ
അന്തർദേശീയത,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
അന്തർദേശീയത,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
അന്താരാഷ്ട്രവാദി,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ
ആഭ്യന്തര യുദ്ധം,ਇੰਟਰਸੀਨ ਯੁੱਧ
ഇന്റേണി,ਇੰਟਰਨੀ
ഇന്റേണി,ਇੰਟਰਨੀ
ഇന്റേണി ക്യാമ്പ്,ਇੰਟਰਨੀ ਕੈਂਪ
അന്തേവാസി,ਨਜ਼ਰਬੰਦੀ
അന്തേവാസി,ਨਜ਼ਰਬੰਦੀ
അന്തേവാസി,ਨਜ਼ਰਬੰਦੀ
ഇന്റർന്യൂൺസിയോ,ਇੰਟਰਨਨਸੀਓ
വ്യാഖ്യാതാവ്,ਦੁਭਾਸ਼ੀਏ
വ്യാഖ്യാതാവ്,ਦੁਭਾਸ਼ੀਏ
വ്യാഖ്യാതാവ്,ਦੁਭਾਸ਼ੀਏ
ഇടപെടൽ,ਦਖਲ
ഇന്റസ്റ്റസി,ਅੰਤਰਜਾਮੀ
ഇൻറസ്റ്റേറ്റ്,ਇੰਟੇਸਟੇਟ
കുതന്ത്രം,ਸਾਜ਼ਸ਼
നുഴഞ്ഞുകയറ്റക്കാരൻ,ਘੁਸਪੈਠੀਏ
നുഴഞ്ഞുകയറ്റക്കാരൻ,ਘੁਸਪੈਠੀਏ
നുഴഞ്ഞുകയറ്റം,ਘੁਸਪੈਠ
അധിനിവേശം,ਹਮਲਾ
അധിനിവേശം,ਹਮਲਾ
നിക്ഷേപിക്കുക,ਨਿਵੇਸ਼ ਕਰੋ
നിക്ഷേപിക്കുക,ਨਿਵੇਸ਼ ਕਰੋ
നിക്ഷേപിക്കുക,ਨਿਵੇਸ਼ ਕਰੋ
നിക്ഷേപിക്കുക,ਨਿਵੇਸ਼ ਕਰੋ
നിക്ഷേപം,ਨਿਵੇਸ਼
നിക്ഷേപം,ਨਿਵੇਸ਼
നിക്ഷേപം,ਨਿਵੇਸ਼
നിക്ഷേപ ചടങ്ങ്,ਨਿਵੇਸ਼ ਸਮਾਰੋਹ
ദേശീയതയോടെ നിക്ഷേപിക്കുക,ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ
അജയ്യമായ അർമാഡ,ਅਜਿੱਤ ਆਰਮਾਡਾ
ലംഘനം (സംസ്ഥാനത്തിന്റെ),ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ)
ലംഘിക്കുന്ന അവസ്ഥ,ਉਲੰਘਣਾ ਰਾਜ
അഭേദ്യമായ കോട്ട,ਅਭੁੱਲ ਕਿਲ੍ਹਾ
ഇരുമ്പ് യുഗം,ਲੋਹੇ ਦੀ ਉਮਰ
ഇരുമ്പു മറ,ਲੋਹੇ ਦਾ ਪਰਦਾ
ഇരുമ്പ് കാവൽ,ਆਇਰਨ ਗਾਰਡ
ഇരുമ്പ് റേഷൻ,ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ
ഇരുമ്പ് വശങ്ങൾ,ਲੋਹੇ ਦੇ ਪਾਸੇ
ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്,ਲੋਹੇ ਵਾਲਾ ਤੀਰ
ഇസ്ത്മിയൻ ഗെയിമുകൾ,ਇਸਥਮੀਅਨ ਗੇਮਾਂ
ജാനിസറി,ਜੈਨੀਸਰੀ
കാവൽക്കാരൻ,ਦਰਬਾਨ
കാവൽക്കാരൻ,ਦਰਬਾਨ
ജാവലിൻ,ਜੈਵਲਿਨ
ജിം ക്രോ നിയമങ്ങൾ,ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ
ജിങ്കോ,ਜਿੰਗੋ
ജിങ്കോ,ਜਿੰਗੋ
ജിങ്കോ,ਜਿੰਗੋ
ജിങ്കോയിസം,ਜਿੰਗੋਇਜ਼ਮ
സംയുക്ത പ്രവർത്തനം,ਸਾਂਝੀ ਕਾਰਵਾਈ
സംയുക്ത നിയന്ത്രണം,ਸੰਯੁਕਤ ਕੰਟਰੋਲ
ജോയിന്റ് ഒക്യുപെൻസി,ਸੰਯੁਕਤ ਕਬਜ਼ਾ
ജൂറി,ਜਿਊਰੀ
വെറും വ്യവഹാരം,ਹੁਣੇ ਹੀ ਕਾਰਨ
സൂക്ഷിക്കുക,ਰੱਖੋ
ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ,ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ
കെറ്റിൽ-ഡ്രം,ਕੇਤਲੀ-ਡਰੰਮ
പ്രധാന വാക്ക്,ਮੁੱਖ ਸ਼ਬਦ
രാജാവ്,ਰਾਜਾ
രാജ്യം,ਰਾਜ
കിംഗ്ലെറ്റ്,ਕਿੰਗਲੇਟ
കിംഗ് മേക്കർ,ਕਿੰਗ ਮੇਕਰ
രാജത്വം,ਬਾਦਸ਼ਾਹਤ
രാജത്വം,ਬਾਦਸ਼ਾਹਤ
അടുക്കള കാബിനറ്റ്,ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ
നൈറ്റ്,ਨਾਈਟ
രാജത്വം,ਬਾਦਸ਼ਾਹਤ
കിംഗ്സ് ഹോസ്പിറ്റലർമാർ,ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ
നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ,ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ
നൈറ്റ് ടെംപ്ലർ,ਨਾਈਟ ਟੈਂਪਲਰ
കു ക്ലക്സ് ക്ലാൻ (കെകെകെ),Ku Klux Klan (KKK)
കുമിൻതാങ്,ਕੁਮਿੰਟੰਗ
അല്മായ,ਲੋਕਾਈ
ലാൻസ്,ਲਾਂਸ
ലാൻസർ,ਲੈਂਸਰ
പിന്നീട് ഗുപ്തർ,ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ
നിയമാനുസൃത അവകാശി,ਕਾਨੂੰਨੀ ਵਾਰਸ
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),ਕੁਧਰਮ (=ਵਿਕਾਰ)
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),ਕੁਧਰਮ (=ਵਿਕਾਰ)
നിയമപ്രഭുക്കൾ,ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ
ഭക്തി നിയമം,ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ
ലീഗ് ഓഫ് നേഷൻസ്,ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
നിയമപരമായ അവകാശി,ਕਾਨੂੰਨੀ ਵਾਰਸ
നിയമാനുസൃതം,ਕਾਨੂੰਨੀ
നിയമാനുസൃതം,ਕਾਨੂੰਨੀ
നിയമാനുസൃതം,ਕਾਨੂੰਨੀ
ഇതിഹാസം,ਦੰਤਕਥਾ
ഇതിഹാസം,ਦੰਤਕਥਾ
ലെജിയൻ,ਫੌਜ
ലെജിയൻ,ਫੌਜ
ലീജിയൻ ഓഫ് ഓണർ,ਲੀਜਨ ਆਫ਼ ਆਨਰ
ലെസ് മഹിമ (=ലെസെ മഹിമ),Lese majesty (= Lese majeste)
കുറഞ്ഞ സംസ്ഥാനങ്ങൾ,ਘੱਟ ਰਾਜ
വിശ്വാസപത്രങ്ങൾ,ਭਰੋਸੇ ਦੇ ਪੱਤਰ
ലീജ്-പ്രഭു,ਲੀਗ-ਪ੍ਰਭੂ
ലീജ് മനുഷ്യൻ,ਲੀਗ ਆਦਮੀ
ലീജ് മനുഷ്യൻ,ਲੀਗ ਆਦਮੀ
ജീവപര്യന്തം തടവ്,ਉਮਰ ਕੈਦ
വംശാവലി,ਵੰਸ਼
ചെറിയ ഇംഗ്ലണ്ടുകാരൻ,ਲਿਟਲ ਇੰਗਲੈਂਡਰ
ചെറിയ വാഹനം (=കുറവ് വാഹനം),ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ)
തീരദേശ സംസ്ഥാനം,ਲਿਟੋਰਲ ਰਾਜ
ആരാധനക്രമങ്ങൾ,ਲੀਟੁਰਜੀ
ആരാധനാക്രമം,ਲਿਟੁਰਜੀ
പ്രാദേശിക വിധേയത്വം,ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ
തദ്ദേശ സ്വയംഭരണം,ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ
നീണ്ട പാർലമെന്റ്,ਲੰਬੀ ਸੰਸਦ
താഴ്ന്ന രാജ്യങ്ങൾ,ਨੀਵੇਂ ਦੇਸ਼
വിശ്വസ്തൻ,ਵਫ਼ਾਦਾਰ
സത്യസന്ധത,ਵਫ਼ਾਦਾਰੀ
മച്ചിയവെല്ലിയൻ നയം,ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ
മാഗ്ന കാർട്ട,ਮੈਗਨਾ ਕਾਰਟਾ
മാഗ്നം കൺസിലിയം,ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ
മലം നിരോധനം,ਮਲਮ ਮਨਾਹੀ
മന്ദമസ്,ਮੰਦਾਮਸ
ജനവിധി,ਆਦੇਸ਼
"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;"
മാൻഡേറ്റ് സിസ്റ്റം,ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ
നിർബന്ധിത സംസ്ഥാനം,ਲਾਜ਼ਮੀ ਰਾਜ
മാങ്കണൽ,ਮੰਗੋਨਲ
മാനിഫെസ്റ്റോ,ਮੈਨੀਫੈਸਟੋ
കുതന്ത്രങ്ങൾ,ਚਾਲਾਂ
മാൻ-ഓഫ്-വാർ,ਜੰਗ ਦਾ ਮਨੁੱਖ
മനോർ,ਮਨੋਰ
മനോർ,ਮਨੋਰ
മനുഷ്യശക്തി,ਮਨੁੱਖ-ਸ਼ਕਤੀ
മനുഷ്യശക്തി,ਮਨੁੱਖ-ਸ਼ਕਤੀ
മനുമിഷൻ,ਮੈਨੂਮਿਸ਼ਨ
മനുമിത്,ਮਨੁਮਿਤ
കൈയെഴുത്തുപ്രതി,ਹੱਥ-ਲਿਖਤ
കൈയെഴുത്തുപ്രതി,ਹੱਥ-ਲਿਖਤ
കൈയെഴുത്തുപ്രതി,ਹੱਥ-ਲਿਖਤ
കൊള്ളക്കാരൻ,ਲੁਟੇਰਾ
മാരിടൈം ബെൽറ്റ്,ਸਮੁੰਦਰੀ ਪੱਟੀ
സമുദ്ര നാഗരികത,ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ
സമുദ്ര പതാക,ਸਮੁੰਦਰੀ ਝੰਡਾ
സമുദ്ര ശക്തികൾ,ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ
സമുദ്ര പരമാധികാരം,ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ
സമുദ്ര യുദ്ധം,ਸਮੁੰਦਰੀ ਯੁੱਧ
മാർക്വിസ്,ਮਾਰਕੁਇਸ
മാർക്വിസേറ്റ്,ਮਾਰਕਿਸੇਟ
പട്ടാള നിയമം,ਮਾਰਸ਼ਲ ਲਾਅ
ആയോധന മത്സരങ്ങൾ,ਮਾਰਸ਼ਲ ਦੌੜ
രക്തസാക്ഷി,ਸ਼ਹੀਦ
കൂട്ടക്കൊല,ਕਤਲੇਆਮ
കുതന്ത്രത്തിന്റെ മാസ്സ്,ਚਾਲ ਦਾ ਪੁੰਜ
മാസ്റ്റർ-അറ്റ്-ആംസ്,ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ
ആചാര്യൻ,ਰਸਮਾਂ ਦਾ ਮਾਲਕ
ഗൃഹനാഥൻ,ਘਰ ਦਾ ਮਾਲਕ
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,ਘੋੜੇ ਦਾ ਮਾਸਟਰ
റോളുകളുടെ മാസ്റ്റർ,ਰੋਲਸ ਦੇ ਮਾਸਟਰ
പൊരുത്തം,ਮੈਚ
പൊരുത്തം,ਮੈਚ
മാച്ച്ലോക്ക്,ਮੈਚਲਾਕ
വിവാഹബന്ധം,ਵਿਆਹੁਤਾ ਗਠਜੋੜ
മെഡിറ്ററേനിയൻ ശക്തികൾ,ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ
മെൻഷെവിക്,ਮੇਨਸ਼ੇਵਿਕ
കൂലിപ്പടയാളി സൈന്യം,ਭਾੜੇ ਦੀ ਫੌਜ
കൂലിപ്പണിക്കാരൻ,ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ
വ്യാപാരി,ਵਪਾਰੀ
മധ്യ കാലഘട്ടം,ਵਿਚਕਾਰਲਾ ਯੁੱਗ
മിഡിൽ ഈസ്റ്റ്,ਮਧਿਅਪੂਰਵ
മധ്യഭാഗം,ਮੱਧ ਬੀਤਣ
മധ്യ പാത,ਮੱਧ ਮਾਰਗ
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ)
കുടിയേറ്റക്കാരൻ,ਪਰਵਾਸੀ
മൈഗ്രേഷൻ,ਪਰਵਾਸ
മൈഗ്രേഷൻ,ਪਰਵਾਸ
മൈഗ്രേഷൻ,ਪਰਵਾਸ
മിലിട്ടറിസം,ਮਿਲਟਰੀਵਾਦ
മിലിട്ടറിസം,ਮਿਲਟਰੀਵਾਦ
മിലിട്ടറിസം,ਮਿਲਟਰੀਵਾਦ
മിലിട്ടറിസം,ਮਿਲਟਰੀਵਾਦ
മിലിട്ടറിസ്റ്റ്,ਫੌਜੀ
മിലിട്ടറിസ്റ്റ്,ਫੌਜੀ
സൈനികവൽക്കരണം,ਫੌਜੀਕਰਨ
സൈനികവൽക്കരണം,ਫੌਜੀਕਰਨ
സൈനികവൽക്കരണം,ਫੌਜੀਕਰਨ
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ),ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ)
മിലിഷ്യ,ਮਿਲੀਸ਼ੀਆ
മിലിഷ്യ,ਮਿਲੀਸ਼ੀਆ
തെറ്റായ ഭരണം,ਕੁਸ਼ਾਸਨ
ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു,ਗੁੰਮ ਲਿੰਕ
ദൗത്യം,ਮਿਸ਼ਨ
ദൗത്യം,ਮਿਸ਼ਨ
ദൗത്യം,ਮਿਸ਼ਨ
മിക്സഡ് റേസ്,ਮਿਸ਼ਰਤ ਦੌੜ
ആധുനിക ചരിത്രം,ਆਧੁਨਿਕ ਇਤਿਹਾਸ
മോഡസ് വിവണ്ടി,ਵਿਧੀ ਵਿਵੇਂਡੀ
മൊണാക്കിസം,ਮੋਨਾਚਿਜ਼ਮ
മൊണാർക്ക്,ਮੋਨਾਰਕ
മൊണാർക്ക്,ਮੋਨਾਰਕ
രാജവാഴ്ച,ਰਾਜਸ਼ਾਹੀਵਾਦ
രാജവാഴ്ച,ਰਾਜਸ਼ਾਹੀਵਾਦ
മൊണാർക്കിസ്റ്റ്,ਰਾਜਸ਼ਾਹੀ
രാജവാഴ്ച,ਰਾਜਸ਼ਾਹੀ
ആശ്രമം,ਮੱਠ
ആശ്രമം,ਮੱਠ
ആശ്രമം,ਮੱਠ
സന്യാസം,ਮੱਠਵਾਦ
സന്യാസം,ਮੱਠਵਾਦ
സന്യാസി,ਭਿਕਸ਼ੂ
മാതൃരാജ്യം,ਮਾਤਾ ਦੇਸ਼
മാതൃഭൂമി,ਮਾਤ ਭੂਮੀ
പാർലമെന്റുകളുടെ മാതാവ്,ਸੰਸਦਾਂ ਦੀ ਮਾਂ
മുക്കരക്കാർ,ਮੁਕਰਕਰਸ
അമ്മാ,ਮੰਮੀ
മ്യൂസിയം,ਅਜਾਇਬ ਘਰ
മസ്കറ്റ്,ਮਸਕਟ
മസ്കറ്റിയർ,ਮਸਕਟੀਅਰ
മസ്കട്രി,ਮਸਕੈਟਰੀ
മസ്കട്രി,ਮਸਕੈਟਰੀ
മസ്റ്റർ മാസ്റ്റർ,ਮਾਸਟਰ ਮਾਸਟਰ
മസ്റ്റർ-റോൾ,ਮਸਟਰ-ਰੋਲ
മസ്റ്റർ-റോൾ,ਮਸਟਰ-ਰੋਲ
കലാപം,ਬਗਾਵਤ
കലാപ നിയമം,ਬਗਾਵਤ ਐਕਟ
നിഗൂഢ കപ്പൽ,ਰਹੱਸਮਈ ਜਹਾਜ਼
ആഖ്യാനം,ਬਿਰਤਾਂਤ
രാഷ്ട്രം,ਕੌਮ
സ്വദേശി,ਮੂਲ
തദ്ദേശീയ സംസ്ഥാനം,ਮੂਲ ਰਾਜ
പ്രകൃതിവാദം,ਕੁਦਰਤਵਾਦ
സ്വാഭാവിക അവകാശങ്ങൾ,ਕੁਦਰਤੀ ਅਧਿਕਾਰ
നാസി,ਨਾਜ਼ੀ
നാസി വിപ്ലവം,ਨਾਜ਼ੀ ਇਨਕਲਾਬ
നാസിസം,ਨਾਜ਼ੀਵਾਦ
കിഴക്കിനടുത്ത്,ਪੂਰਬ ਦੇ ਨੇੜੇ
നീഗ്രോ,ਨੀਗਰੋ
നീഗ്രോഫിൽ,ਨੇਗਰੋਫਿਲ
നീഗ്രോഫിലിസം,ਨੇਗਰੋਫਿਲਿਜ਼ਮ
നീഗ്രോഫോബിയ,ਨੇਗਰੋਫੋਬੀਆ
നിഷ്പക്ഷ,ਨਿਰਪੱਖ
നിഷ്പക്ഷ രാജ്യം,ਨਿਰਪੱਖ ਦੇਸ਼
പുതിയ കരാർ,ਨਵੀਂ ਡੀਲ
പുതിയ ലോകം,ਨਵੀਂ ਦੁਨੀਆਂ
കുലീനത,ਕੁਲੀਨਤਾ
നോബിൾ,ਨੇਕ
നോബിൾ,ਨੇਕ
നാടോടി,ਨਾਮਵਰ
നാടോടിക്കൂട്ടം,ਖਾਨਾਬਦੋਸ਼ ਭੀੜ
നാടോടിസം,ਖਾਨਾਬਦੋਸ਼
ആക്രമണരഹിത ഉടമ്പടി,ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ
ആക്രമണരഹിത ഉടമ്പടി,ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ
യുദ്ധം ചെയ്യാത്ത അവസ്ഥ,ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ
നിസ്സഹകരണം,ਅਸਹਿਯੋਗ
നിസ്സഹകരണ പ്രസ്ഥാനം,ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ
ഒബ്ബർ,ਉਲਟ
ഒബ്ബർ,ਉਲਟ
ഒക്ലോക്രസി (=മൊബോക്രസി),ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ)
ഒക്ലോക്രാറ്റ്,ਓਕਲੋਕ੍ਰੇਟ
ഔദ്യോഗിക രേഖ,ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼
പഴയ ലോകം,ਪੁਰਾਣੀ ਦੁਨੀਆਂ
ഒലിഗാർക്കി,ਕੁਲੀਨਤਾ
ആക്രമണം,ਹਮਲਾ
തുറന്ന ചർച്ചകൾ,ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ
തുറന്ന ചോദ്യം,ਖੁੱਲ੍ਹਾ ਸਵਾਲ
റെക്കോർഡുകൾ തുറക്കുക,ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ
ഓറിയന്റ്,ਪੂਰਬੀ
ഓറിയന്റലിസം,ਪੂਰਬੀਵਾਦ
ഓറിയന്റലിസം,ਪੂਰਬੀਵਾਦ
ഓറിയന്റലിസ്റ്റ്,ਪੂਰਬੀ
ഉത്ഭവം,ਮੂਲ
ഉത്ഭവം,ਮੂਲ
അക്ഷരവിന്യാസം,ਆਰਥੋਗ੍ਰਾਫੀ
ശത്രുതയുടെ പൊട്ടിത്തെറി,ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ
ഔട്ട്-പോസ്റ്റ്,ਆਊਟ-ਪੋਸਟ
ഓവർ-ലോർഡ്,ਅਪਰ-ਪ੍ਰਭੂ
ഓവർ-റൈഡ്,ਓਵਰ-ਰਾਈਡ
ഓവർ-റൈഡ്,ਓਵਰ-ਰਾਈਡ
പേഗൻ,ਮੂਰਤੀ
പേഗൻ,ਮੂਰਤੀ
പാഗനിസം,ਮੂਰਤੀਵਾਦ
പാഗനിസം,ਮੂਰਤੀਵਾਦ
പഗോഡ,ਪਗੋਡਾ
പഗോഡ,ਪਗੋਡਾ
പഗോഡ,ਪਗੋਡਾ
കൊട്ടാരം കുതന്ത്രങ്ങൾ,ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ
പാലറ്റിനേറ്റ്,ਪੈਲੇਟਿਨੇਟ
താളിയോല,ਤਾੜ-ਪੱਤੀ
പാം ഞായറാഴ്ച,ਪਾਮ ਐਤਵਾਰ
പനേജിറിസ്റ്റ്,ਪੈਨੇਗਰਿਸਟ
പരിഭ്രാന്തി,ਘਬਰਾਹਟ
പരിഭ്രാന്തി,ਘਬਰਾਹਟ
പരിഭ്രാന്തി പരത്തുന്നയാൾ,ਘਬਰਾਉਣ ਵਾਲਾ
പാപ്പാസി,ਪੋਪਸੀ
പാപ്പാസി,ਪੋਪਸੀ
പാപ്പാസി,ਪੋਪਸੀ
പാപ്പാസി,ਪੋਪਸੀ
പേപ്പൽ കാള,ਪਾਪਲ ਬਲਦ
പാപ്പാലിസം,ਪੋਪਵਾਦ
പാപ്പാലിസം,ਪੋਪਵਾਦ
പാപ്പാലിസ്റ്റ്,ਪੋਪਵਾਦੀ
പേപ്പൽ സംസ്ഥാനം,ਪੋਪ ਰਾਜ
പാപ്പിസം (=പാപ്പിസ്ട്രി),ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ)
പാപ്പിസ്റ്റ്,ਪਾਪੀ
പാപ്പിറസ്,ਪਪਾਇਰਸ
ഉപമ,ਦ੍ਰਿਸ਼ਟਾਂਤ
പരമപ്രധാനം,ਸਰਬੋਤਮ
പരമാധികാരം (=പരമാധികാരം),ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ)
പരമപ്രധാനിയായ സ്ത്രീ,ਸਰਬੋਤਮ ਇਸਤਰੀ
പരമനാഥൻ,ਪਰਮ-ਪ੍ਰਭੂ
കടലാസ്,ਪਰਚਮ
കടലാസ്,ਪਰਚਮ
കടലാസ്,ਪਰਚਮ
ക്ഷമിക്കുക,ਮਾਫ਼ ਕਰਨਾ
പാർലികൾ,ਪਾਰਲੇ
പാർലികൾ,ਪਾਰਲੇ
