Punjabi,Malayalam
ਅੰਦਰੂਨੀ ਕੋਡ,ആന്തരിക കോഡുകൾ
ਨਵੀਨਤਾ,പുതുമ
ਇੰਪੁੱਟ,നിക്ഷേപതം
ਇਨਪੁਟ ਲਾਈਨ,ഇൻപുട്ട് ലൈൻ
ਇਨਪੁਟ ਯੂਨਿਟ,ഇൻപുട്ട് യൂണിറ്റ്
ਇੰਪੁੱਟ ਵੋਲਟੇਜ,ഇൻപുട്ട് വോൾട്ടേജ്
ਇਨਪੁਟ-ਆਉਟਪੁਟ,ഇൻപുട്ട് ഔട്ട്പുട്ട്
ਸੰਮਿਲਿਤ ਕਰੋ,കൂട്ടിച്ചേര്ക്കുക
ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ,ഉൾപ്പെടുത്തൽ നഷ്ടം
ਇੰਸਟਾਲੇਸ਼ਨ,പതിഷ്ഠാപനം
ਤਤਕਾਲ ਵੋਲਟੇਜ,തൽക്ഷണ വോൾട്ടേജ്
ਹਦਾਇਤ,നിര്ദ്ദേശം
ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ,ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ
ਇਨਸੂਲੇਸ਼ਨ,വൈദുതിരോധനം
ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ,ഇൻസുലേഷൻ പ്രതിരോധം
ਇਨਸੂਲੇਟਰ,സുഖാനുസൃതം
ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ,സംയോജിത സർക്യൂട്ട്
ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ,നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു
ਇੰਟੀਗਰੇਟਰ,സൂർ
ਬੁੱਧੀਮਾਨ,ബുദ്ധി
ਤੀਬਰਤਾ,തീവത
ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ,സംഭാഷണത്തിന്റെ തീവ്രത
ਅੰਤਰ ਚੈਨਲ ਦਖਲ,ഇന്റർ ചാനൽ ഇടപെടൽ
ਇੰਟਰਲੇਵ,പരസ്പരബന്ധം
ਗੱਲਬਾਤ ਕਰਨੀ,ഇടപെടല്
ਗੱਲਬਾਤ,ഇന്ററക്ട്രേഷൻ
ਇੰਟਰਕਾੱਮ,ഇന്റര്കോം
ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ,പരസ്പരബന്ധിതമായത്
ਇੰਟਰਫੇਸ,ഇന്റർഫേസ്
ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ,ഇന്റർഫേസ് സ്കാനിംഗ്
ਦਖ਼ਲਅੰਦਾਜ਼ੀ,ഇടപെടൽ
ਦਖਲ ਦਾ ਜ਼ੋਨ,ഇടപെടൽ മേഖല
ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ,ഇന്റർഫെറിംഗ് ചാനൽ
ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ,ഇടപെടുന്ന ആവൃത്തി
ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ,റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക
ਅੰਤਰਫ੍ਰੇਮ,ഇന്ററാം
ਇੰਟਰਲੇਵ,പരസ്പരബന്ധം
ਇੰਟਰਲੇਡ,ഇന്റർലോയ്ഡ്
ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ,ഇന്റർലോവ്ഡ് സ്ട്രീം
ਇੰਟਰਲੇਵਰ,ഇന്റർലീവ്
ਇੰਟਰਲੇਵਿੰਗ,ഭഭിചാരം
ਇੰਟਰਲੇਵਿੰਗ,ഭഭിചാരം
ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ,ഇന്റർലീവിംഗ് കാലയളവ്
ਇੰਟਰਕੈਕ ਸਰਕਟ,ഇന്റർലോക്ക് സർക്യൂട്ട്
ਇੰਟਰਲੌਕ ਸਵਿਚ,ഇന്റർലോക്ക് സ്വിച്ച്
ਇੰਟਰਲੋਕਿੰਗ,ഇന്റർലോക്കിംഗ്
ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ,ഇന്റർമീഡിയറ്റ് പരാജയം
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,ഇന്റർമീഡിയറ്റ് ആവൃത്തി
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ
ਰੁਕ-ਰੁਕ ਕੇ,ഇടയ്ക്കിടെ
ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ,ഇടവിട്ടുള്ള കറന്റ്
ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ,ഇന്റർമോഡലേഷൻ
ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ,ഇന്റർമോഡുലേഷൻ വക്രീകരണം
ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ,ഇന്റർമോഡുലേഷൻ എമിഷൻ
ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ,ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്
ਇੰਟਰਨੈੱਟ,ഇന്റർനെറ്റ്
ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ,ഇന്റർനെറ്റ് പ്രക്ഷേപണം
ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ,ഇന്റർനെറ്റ് ചാറ്റിംഗ്
ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ,ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്
ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ,ഇന്റർനെറ്റ് റേഡിയോ
ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ,ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്
ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ,ഇന്റർനെറ്റ് വീഡിയോ
ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ,ഇന്ററോപ്പറബിളിറ്റി
ਇੰਟਰਪੋਲੇਸ਼ਨ,ഇന്റർപോളേഷൻ
ਦੁਭਾਸ਼ੀਏ,വാഖാതാവ്
ਵਿਘਨ,തടസ്സപ്പെടുത്തുക
ਰੁਕਾਵਟ,തടസ്സം
ਵਿਘਨ,തടസ്സം
ਅੰਤਰਾਲ,ഇടവേള
ਇੰਟਰਕੋਡਿੰਗ,ഇൻട്രാകോഡിംഗ്
ਇੰਟਰਾਫ੍ਰੇਮ,ഇൻട്രാഫ്രെയിം
ਇੰਟਰਨੇਟ,ഗതാഗത
ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ,ഇൻട്രാപക്റ്റൂർ
ਇੰਟਰਾਵੈਬ,ഇൻട്രാവേബ്
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,ആന്തരിക അർദ്ധചാലകം
ਉਲਟਾ ਮੌਜੂਦਾ,വിപരീത വർക്ക്
ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ,വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു
ਉਲਟਾ,വിപരീതം
ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ,വിപരീത ഞാൻ ആന്റിന
ਉਲਟਾ v ਅਨਟਨਨਾ,വിപരീത വി ആന്റിന
ਇਨਵਰਟਰ,വിഹിതം
ਅਨਿਯਮਿਤ,കമരഹിതമായ
ਅਸਪਸ਼ਟ ਤੱਤ,അപ്രസക്തമായ ഘടകം
ਇਕੱਲਤਾ ਨੈਟਵਰਕ,ഐസോലേഷൻ നെറ്റ്വർക്ക്
ISolator,ഒറ്റപ്പെടുത്തല്
ਜੈਮਰ,ജമ്മവർ
ਜਾਮ,ജാമിംഗ്
ਜਾਰਗਨ ਫਾਈਲ,ജാർഗോൺ ഫയൽ
ਜਾਵਾ ਸਕ੍ਰਿਪਟ,ജാവ സ്ക്രിപ്റ്റ്
ਜਿੰਗਲ,ജിംഗിൾ
Jitter,ജിറ്റർ
ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ,കൂട്ടായ്മ
ਜੁਆਇੰਟ,സന്ധി
ਸ਼ਾਮਲ,ജോയിന്റ്
ਜੰਪਰ,ജമ്പൻ
ਕਬਾੜ,JUKK
ਬੇਕਾਰ ਚਿਠੀ,ജങ്ക് മെയിൽ
ਕਰਨਲ,കേർണൽ
ਕੁੰਜੀ,താക്കോല്
ਕੀਬੋਰਡ,കീബോര്ഡ്
ਕੀਰ,ശ്രേഷ്ഠന്
ਕੀਨੋਟ,മുഖ്യ)
ਕਿਲ੍ਹੇ ਚੱਕਰ,കിലോകിൾ
ਕਿਲ੍ਹੇ,കിലോകോമ്പ്
ਕਿਲੋਟ,കിലോവാട്ട്
ਕਿਨਮੈਟਿਕਸ,കിനെമാറ്റിക്സ്
ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ,കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്
ਗੋਬ,ഉരുണ്ടപിടി
ਗਿਆਨ ਅਧਾਰ,നോളജ് ബേസ്
ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ,വിജ്ഞാന പ്രാതിനിധ്യം
L ਨੈੱਟਵਰਕ,L നെറ്റ്വർക്ക്
L ਸੈਕਸ਼ਨ ਫਿਲਟਰ,L വിഭാഗ ഫിൽട്ടർ
Lag ਅਤੇ ਅਗਵਾਈ,ലജ്ജയും ലീഡും
Lagging ਮੌਜੂਦਾ,പ്രധാനം
ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ,പവർ ഫാക്ടർ ലഹരി
ਲਮੀਨੇਟਡ,മാരകമായ
ਦੀਵੇ,വിളക്ക്
ਲੈਪਟਾਪ,ലാപ്ടോപ്പ്
ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ,ലേസർ ആവൃത്തി
ਅਸ਼ੁੱਧ ਗਲਤੀ,ഒളിഞ്ഞിരിക്കുന്ന പിശക്
ਨਿਰੰਤਰ ਗਰਮੀ,ഒളിഞ്ഞിരിക്കുന്ന ചൂട്
ਵਿਥਕਾਰ,വാപ്തി
ਪਰਤ,അടുക്ക്
ਖਾਕਾ,കെട്ടിടത്തിന്റെ പ്ളാന്
ਲੇਆਉਟ ਯੋਜਨਾ,ലേ layout ട്ട് പ്ലാൻ
ਲੀਡ,ഈയം
ਪ੍ਰਮੁੱਖ ਪੜਾਅ,പ്രമുഖ ഘട്ടം
ਲੀਕ ਸਬੂਤ,ചോർച്ച തടയുന്ന
ਲੀਕ,ചോർച്ച
ਲੀਜ਼ਡ ਸਰਕਟ,പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്
ਲੈਂਸ,ലെന്സ്
ਪੱਧਰ ਸੂਚਕ,ലെവൽ സൂചകം
ਲਾਈਟ ਕੰਟਰੋਲ,നേരിയ നിയന്ത്രണം
ਲਾਈਟ ਕਲਮ,നേരിയ പേന
ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ,മിന്നൽ അരംഭം
ਸੀਮਾ,രൂക്ഷമായ
ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ,ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു
ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ,വരി നഷ്ടം
ਲਾਈਨ ਸ਼ੋਰ,ലൈൻ ശബ്ദം
ਨਜ਼ਰ ਦੀ ਲਾਈਨ,വീക്ഷണരേഖ
ਲਾਈਨ ਪੜਾਅ,ലൈൻ ഘട്ടം
ਲਾਈਨ ਸੰਚਾਰ,ലൈൻ ട്രാൻസ്മിഷൻ
ਲਾਈਨ ਅਨਲੋਡ,ലൈൻ അൺലോഡുചെയ്തു
ਲੀਨੀਅਰੁਮਾਰੀ,രേഖീയ ക്വാണ്ടിയർ
ਰੇਖਾ,രേഖീയത
ਲਾਈਨ-ਕੋਐਕਸਿਆਲ,ലൈൻ-കോക്സിയൽ
ਲਾਈਨ-ਬਰਾਬਰੀ,ലൈൻ-ഇക്സൈസർ
ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ,ലൈൻ-ആവൃത്തി
ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ,ലൈൻ-ഇംപെഡൻസ്
ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ,ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം
ਲਿੰਕ,ബന്ധം
ਲਿੰਕ,ലിങ്കറുകാരന്
ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ,ലിപ്-മൈക്രോഫോൺ
ਲਾਈਵ ਪ੍ਰਸਾਰਣ,തത്സമയ സംപ്രേക്ഷണം
ਲਾਈਵ ਸਰਕਟ,തത്സമയ സർക്യൂട്ട്
ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ,തത്സമയ പരിപാടി
ਲੋਡ,ഭാരം
ਲੋਡ ਸਮਰੱਥਾ,ഭാരം താങ്ങാനുള്ള കഴിവ്
ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ,ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക
ਲੋਡ ਗੁਣ,സ്വഭാവം ലോഡുചെയ്യുക
ਲੋਡ ਰੁਕਾਵਟ,ഇംബത ലോഡുചെയ്യുക
ਲੋਡ ਹੋ ਗਿਆ,ലോഡുചെയ്തു
ਲੋਡਰ,ലോഡർ
ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ,ലോഡിംഗ്
ਕੋਡ ਲੋਡ ਕਰਨਾ,കോയിൽ ലോഡുചെയ്യുന്നു
ਲੋਡ-ਟੈਸਟ,ലോഡ്-ടെസ്റ്റ്
ਲੋਬ,ലോലിറ്റി
ਲੋਬੇ ਐਂਟੀਨਾ,ലോബ് ആന്റിന
ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ,ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്
ਸਥਾਨਕ ਬੈਟਰੀ,പ്രാദേശിക ബാറ്ററി
ਸਥਾਨਕ c ਸਿਲੇਟਰ,പ്രാദേശിക ഓസ്സിലേറ്റർ
ਲਾਗ,മരത്തടി
ਲੌਗ ਬੁੱਕ,ലോഗ് ബുക്ക്
ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ),ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക)
ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ),ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക)
ਲਾਗ ਸ਼ੀਟ,ലോഗ് ഷീറ്റ്
ਲੋਗਰੀਥਮ,ലോഗരിതം
ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ,ലോഗരിത്മിക് ആംപ്ലിഫയർ
ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ,ലോഗരിഥമിക് അനുപാതം
ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ,ലോഗരിഥമിക് പ്രതികരണം
ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ,ലോഗരിത്മിക് സ്കെയിൽ
ਲਾਗਿੰਗ,പവേശിക്കുക
ਤਰਕ,തര്ക്കശാസ്തം
ਤਰਕ ਗੇਟ,ലോജിക് ഗേറ്റ്
ਤਰਕ ਕਾਰਜ,ലോജിക് പ്രവർത്തനം
ਲਾਜ਼ੀਕਲ,യുക്തിയുക്തമായ
ਲਾਜ਼ੀਕਲ ਫਰੇਮ,ലോജിക്കൽ ഫ്രെയിം
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,ലോഗോ ഉൾപ്പെടുത്തൽ
ਲੰਬਕਾਰ,ദേശാന്തരരേഖ
ਲੂਪ,ലൂപ്പ്
ਲੂਪ ਐਂਟੀਨਾ,ലൂപ്പ് ആന്റിന
ਲੂਪ ਲਾਭ,ലൂപ്പ് നേട്ടം
ਲੂਪ ਟੈਸਟ,ലൂപ്പ് ടെസ്റ്റ്
Oose ਿੱਲਾ ਸੰਪਰਕ,അയഞ്ഞ കോൺടാക്റ്റ്
Loose ਿੱਲੇ ਕਪਲਿੰਗ,അയഞ്ഞ കപ്ലിംഗ്
ਘਾਟੇ ਐਂਟੀਨਾ,നഷ്ടമില്ലാത്ത ആന്റിന
ਘਾਟਾ,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
ਘਾਟੀ,നഷ്ടം കംപ്രഷൻ
ਉੱਚਾ (ਆਵਾਜ਼),ഉച്ചത്തിൽ (ശബ്ദം)
ਲਾ loud ਥਸਪੀਕਰ,ഉച്ചഭാഷിണി
ਘੱਟ ਬਾਰੰਬਾਰਤਾ,കുറഞ്ഞ ആവൃത്തി
ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
ਘੱਟ ਘਾਟੇ ਫੀਡਰ,കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ
ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ,കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ
ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,കുറഞ്ഞ ശബ്ദം റിസീവർ
ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ,കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ,കുറഞ്ഞ റിയാൻസ് എർത്ത്
ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ,കുറഞ്ഞ പ്രതിരോധ പാത
ਲੱਗ,ലഗ്
ਪ੍ਰਕਾਸ਼,ലളിനൻസ്
ਬੁਲਾਇਆ ਗਿਆ,പിണ്ഡമായി
ਮੈਕਰੋ ਬਲਾਕ,മാക്രോ ബ്ലോക്ക്
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,മാക്രോ നിർവചനം
ਮੈਕਰੋ ਵਿਜ਼ਨ,മാക്രോ വിഷൻ
ਜਾਦੂ ਦੀ ਅੱਖ,മാന്ത്രിക കണ്ണ്
ਚੁੰਬਕ,കാന്തം
ਚੁੰਬਕੀ ਖੇਤਰ,കാന്തികക്ഷേത്രം
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ,കാന്തിക ഫ്ലക്സ്
ਚੁੰਬਕੀ ਖੰਭੇ,കാന്തിക പോൾ
ਚੁੰਬਕੀ ਤੂਫਾਨ,കാന്തിക കൊടുങ്കാറ്റ്
ਚੁੰਬਕੀ ਸਵਿਚ,മാഗ്നറ്റിക് സ്വിച്ച്
ਚੁੰਬਕੀ ਟੇਪ,മാഗ്നറ്റിക് ടേപ്പ്
ਚੁੰਬਕੀ,കാന്തികത
ਮੇਲ ਮਰਜ,മെയിൽ ലയനം
ਮੇਲਿੰਗ ਲਿਸਟ,അയക്കേണ്ട പട്ടിക
ਮੁੱਖ ਕੈਰੀਅਰ,പ്രധാന കാരിയർ
ਕਾਇਮ ਰੱਖੋ,നിലനിറുത്തുക
ਰੱਖ ਰਖਾਵ,പരിപാലനം
ਰੱਖ-ਰਖਾਅ ਟੀਮ,പരിപാലന ടീം
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ,ഭൂരിപക്ഷം കാരിയർ
ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ,കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക
ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ,നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്
ਮਰਦ-ਕੁਨੈਕਟਰ,പുരുഷ-കണക്റ്റർ
ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ,മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി
ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ),മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS)
ਹੇਰਾਫੇਰੀ,കൃത്രിമം
ਮੈਨੁਅਲ ਕੰਟਰੋਲ,സ്വമേധയാലുള്ള നിയന്ത്രണം
ਮੈਨੁਅਲ ਵਿਧੀ,സ്വമേധയാലുള്ള രീതി
ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼,സുരക്ഷാ മുൻകരുതൽ മാനുവൽ
ਹੱਥੀਂ ਚਲਾਏ ਗਏ,സ്വമേധയാ പ്രവർത്തിക്കുന്നു
ਨਿਰਮਾਤਾ,നിര്മ്മാതാവ്
ਮਾਸਕ,പൊയ്മുഖം
ਮਾਸਕੀ,മൂടാണ്
ਮਾਸਕਰ,ത്തണക്കാരന്
ਮਾਸਕਿੰਗ,മറക്കുന്നു
ਮਾਸਕਿੰਗ ਵਰਤਾਓ,മാസ്കിംഗ് സ്വഭാവം
ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ,ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം
ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ,മാസ്കിംഗ് പരിധി
ਮਾਸਕਿੰਗ ਟੋਨ,മാസ്കിംഗ് ടോൺ
ਮਸਤ,കപ്പല്പായ്മരം
ਮਸਤ ਰੇਡੀਏਟਰ,മാസ്റ്റ് റേഡിയേറ്റർ
ਮਾਸਟਰ ਕੰਟਰੋਲ,മാസ്റ്റർ നിയന്ത്രണം
ਮਾਸਟਰ ਓਸਕਿਲਟਰ,മാസ്റ്റർ ഓസ്കിൽറർ
ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ,മാച്ച്-ഇംപെഡൻസ്
ਮੈਚਿੰਗ ਨੈਟਵਰਕ,പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്
ਮੈਚਿੰਗ ਸਟੱਬ,പൊരുത്തപ്പെടുന്ന സ്റ്റബ്
ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ,പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ
ਪਦਾਰਥਕ-ਖਰੀਦ,മെറ്റീരിയൽ-സംഭരണം
ਮੈਟਰਿਕਸ,മാട്രിക്സ്
ਵੱਧ ਤੋਂ ਵੱਧ,പരമാവധി
ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ,പരമാവധി ഡിമാൻഡ് സൂചകം
ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ,പരമാവധി പവർ ഡെൻസിറ്റി
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,പരമാവധി സംവേദനക്ഷമത
ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ,പരമാവധി താപനില
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ,പരമാവധി ഉപയോഗയോഗ്യമായ ആവൃത്തി
ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ,പരമാവധി മൂല്യം
ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ,പരാജയപ്പെടാനുള്ള സമയം
ਮਤਲਬ ਮੁੱਲ,ശരാശരി മൂല്യം
ਮਾਪਿਆ ਸੰਕੇਤ,അളന്ന സിഗ്നൽ
ਮਾਪ,അളവ്
ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ,ഉപകരണം അളക്കുന്നു
ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ,ഉപകരണങ്ങൾ അളക്കുന്നു
ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ,ഉപകരണം അളക്കുന്ന ഉപകരണം
ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ,ഫീൽഡ് ശക്തിയുടെ അളവ് അളക്കുന്നു
ਮਾਪਣ ਟੇਪ,ടേപ്പ് അളക്കുന്നു
ਵਿਧੀ,യന്തനിര്മ്മാണം
ਮੀਡੀਆ ਸਰਵਰ,മീഡിയ സെർവർ
ਮਾਧਿਅਮ,മധസ്ഥാനം
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ,ഇടത്തരം ആവൃത്തി
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ,ഇടത്തരം ഫ്രീക്വൻസി തരംഗം
ਦਰਮਿਆਨੀ ਵੇਵ (MW),ഇടത്തരം വേവ് (MW)
ਮੈਗਾ-ਓਮ,മെഗാ-ഓം
ਮੇਜਰ,മെഗർ
ਯਾਦਦਾਸ਼ਤ,സ്മരണം
ਸਲਾਹ ਦੇਣਾ,സാമഹമായ
ਮੇਨੂ ਬਾਰ,മെനു ബാർ
ਮਰਕਰੀ ਸਵਿਚ,മെർക്കുറി സ്വിച്ച്
ਮਰਜਣਾ,ലയിക്കുന്നു
ਸੁਨੇਹਾ,ദൂത്
ਮੈਟਾਡੇਟਾ,മെറ്റാഡാറ്റ
ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ,മെറ്റൽ-ഓക്സൈഡ് അർദ്ധചാലകൻ ഡയോഡ്
ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ,മെറ്റൽ-ഷീത്ത് കേബിൾ
ਮੀਟਰ,മാപിനി
ਮੀਟਰਿੰਗ ਪੈਨਲ,മീറ്ററിംഗ് പാനൽ
ਮੀਕਾ,മൈക്ക
ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ,മൈക്ക-ഇൻസുലേഷൻ
ਮਾਈਕਰੋ-,മൈക്രോ-
ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ,മൈക്രോ ഘടകം
ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ,മൈക്രോ കമ്പ്യൂട്ടർ
ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ,മൈക്രോ കൺട്രോളർ
ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ,മൈക്രോ ഇലക്ട്രോണിക്സ്
ਮਾਈਕ੍ਰੋਫੋਨ,മൈക്രോഫോൺ
ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ,മൈക്രോഫോണിക്സ്
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,മൈക്രോപ്രൊസസ്സർ
ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ),മൈക്രോ-വോൾട്ട് (എംവി)
ਮਾਈਕ੍ਰੋਵੇਵ,മൈക്രോവേവ്
ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ,മൈക്രോവേവ് ആന്റിന
ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ,മൈക്രോവേവ് ബീം
