Odiya,Bengali
କିଙ୍ଗହୁଡ୍ |,রাজত্ব
କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |,Kinghts হাসপাতালের
ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |,সেন্ট জন নাইট
ନାଇଟ୍ ଟେମ୍ପଲର୍ |,নাইট টেম্পলার
କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK),Ku Klux Klan (KKK)
କୁମିଣ୍ଟାଙ୍ଗ |,কুমিন্তং
ଲାଇଟି,সাধারণ
ଲାନ୍ସ |,ল্যান্স
ଲାନ୍ସର୍,ল্যান্সার
ପରେ ଗୁପ୍ତା |,পরে গুপ্তরা
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,বৈধ উত্তরাধিকারী
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),অনাচার (=বিশৃঙ্খলা)
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),অনাচার (=বিশৃঙ্খলা)
ଆଇନ ପ୍ରଭୁ,আইন প্রভুরা
ଧର୍ମର ନିୟମ,ধার্মিকতার আইন
ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ,জাতির লীগ
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),উত্তরাধিকার (= উইল)
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),উত্তরাধিকার (= উইল)
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,আইনগত উত্তরাধিকারী
ଲିଗେଟ୍ |,লিগেট
ଲିଗେଟ୍ |,লিগেট
ଲିଗେଟ୍ |,লিগেট
କିମ୍ବଦନ୍ତୀ,কিংবদন্তি
କିମ୍ବଦନ୍ତୀ,কিংবদন্তি
ଲେଜିଅନ୍ |,সৈন্যদল
ଲେଜିଅନ୍ |,সৈন্যদল
ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ,লিজিয়ন অফ অনার
Lese ମହିମା (= lese majeste),লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট)
ଛୋଟ ରାଜ୍ୟଗୁଡିକ |,কম রাজ্য
ବିଶ୍ cred ାସ ପତ୍ର,বিশ্বাস পত্র
ଲିଜ୍-ପ୍ରଭୁ,লিজ-প্রভু
ଲିଜ୍ ମ୍ୟାନ୍ |,লিজ ম্যান
ଲିଜ୍ ମ୍ୟାନ୍ |,লিজ ম্যান
ଆଜୀବନ କାରାଦଣ୍ଡ |,যাবজ্জীবন কারাদণ্ড
ବଂଶ,বংশ
ଛୋଟ ଇଂଲଣ୍ଡ,লিটল ইংল্যান্ডার
ଛୋଟ ଯାନ (= କମ୍ ଯାନ),ছোট যান (= কম যানবাহন)
ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |,উপকূলীয় রাষ্ট্র
ଲିଟୁର୍ଗିଜ୍ |,লিটার্জি
ଲିଟୁର୍ଜି,লিটার্জি
ସ୍ଥାନୀୟ ଅନୁଗତତା |,স্থানীয় আনুগত্য
ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |,স্থানীয় স্ব-সরকার
ଦୀର୍ଘ ସଂସଦ |,দীর্ঘ সংসদ
ନିମ୍ନ ଦେଶଗୁଡିକ |,নিম্ন দেশগুলি
ବିଶ୍ୱସ୍ତ,অনুগত
ନିଷ୍ଠା,আনুগত্য
ମାଚିଆଭେଲିଆନ୍ ନୀତି |,ম্যাকিয়াভেলিয়ান নীতি
ମାଗନା କାର୍ଟା |,ম্যাগনা কার্টা
ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |,ম্যাগনাম কনসিলিয়াম
ମାଲମ୍ ନିଷେଧ |,মালুম নিষেধ
ମାଣ୍ଡାମସ୍ |,মান্দামুস
ଆଦେଶ,ম্যান্ডেট
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;","আদেশ, শ্রেণী &#39;ক&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;","আদেশ, শ্রেণী &#39;বি&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;","ম্যান্ডেট, ক্লাস &#39;সি&#39;"
ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |,ম্যান্ডেট সিস্টেম
ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |,বাধ্যতামূলক অবস্থা
ମାଙ୍ଗୋନେଲ୍ |,ম্যাঙ্গোনেল
ମନିଫେଷ୍ଟୋ |,ঘোষণাপত্র
ମନିଭର୍ସ |,কৌশল
ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |,যুদ্ধের মানুষ
ମନୋର |,ম্যানর
ମନୋର |,ম্যানর
ମାନବ ଶକ୍ତି |,জনশক্তি
ମାନବ ଶକ୍ତି |,জনশক্তি
ମାନୁମିସନ୍ |,ম্যানুমিশন
ମନୁମିଟ୍ |,মনুমিত
ପାଣ୍ଡୁଲିପି,পাণ্ডুলিপি
ପାଣ୍ଡୁଲିପି,পাণ্ডুলিপি
ପାଣ୍ଡୁଲିପି,পাণ্ডুলিপি
ମାରୁଦ,ডাকাত
ସାମୁଦ୍ରିକ ବେଲ୍ଟ |,সামুদ্রিক বেল্ট
ସାମୁଦ୍ରିକ ସଭ୍ୟତା |,সামুদ্রিক সভ্যতা
ସାମୁଦ୍ରିକ ପତାକା |,সামুদ্রিক পতাকা
ସାମୁଦ୍ରିକ ଶକ୍ତି,সামুদ্রিক ক্ষমতা
ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |,সামুদ্রিক সার্বভৌমত্ব
ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |,সামুদ্রিক যুদ্ধ
ମାର୍କିସ୍ |,মার্কুইস
ମାର୍କିସେଟ୍ |,মার্কুইসেট
ସାମରିକ ନିୟମ |,সেনাশাসন
ସାମରିକ ଦ aces ଡ଼ |,মার্শাল রেস
ଶହୀଦ |,শহীদ
ହତ୍ୟାକାଣ୍ଡ |,হত্যাকাণ্ড
ମନିଭର୍ ର ମାସ |,কৌশলের ভর
ମାଷ୍ଟର-ଆଟ୍-ବାହୁ,মাস্টার-এ-আর্মস
ସମାରୋହର ଗୁରୁ,অনুষ্ঠান - এর গুরু
ଘରର ଗୁରୁ,গৃহকর্তা
ଘୋଡା ଗୁରୁ,ঘোড়ার মাস্টার
ରୋଲ୍ସର ମାଷ୍ଟର |,রোলস মাস্টার
ମ୍ୟାଚ୍,ম্যাচ
ମ୍ୟାଚ୍,ম্যাচ
ମ୍ୟାଚ୍ ଲକ୍,ম্যাচলক
ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |,বৈবাহিক জোট
ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |,ভূমধ্য শক্তি
ମେନସେଭିକ୍ |,মেনশেভিক
ଦୟାଳୁ ସେନା |,ভাড়াটে বাহিনী
ଦୟାଳୁ ସ soldier ନିକ |,ভাড়াটে সৈনিক
ବ୍ୟବସାୟୀ,বণিক
ମଧ୍ୟ ଯୁଗ,মধ্যবয়সী
ମଧ୍ୟ ପୂର୍ବ,মধ্যপ্রাচ্য
ମଧ୍ୟମ ପାସ୍ |,মধ্যপথ
ମଧ୍ୟମ ପଥ,মধ্যপথ
ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ),মধ্য পথ (=মিডল কোর্স)
ପ୍ରବାସୀ,অভিবাসী
ସ୍ଥାନାନ୍ତରଣ,মাইগ্রেশন
ସ୍ଥାନାନ୍ତରଣ,মাইগ্রেশন
ସ୍ଥାନାନ୍ତରଣ,মাইগ্রেশন
ମିଲିଟାରିଜିମ୍ |,সামরিকবাদ
ମିଲିଟାରିଜିମ୍ |,সামরিকবাদ
ମିଲିଟାରିଜିମ୍ |,সামরিকবাদ
ମିଲିଟାରିଜିମ୍ |,সামরিকবাদ
ମିଲିଟାରିଷ୍ଟ,সামরিকবাদী
ମିଲିଟାରିଷ୍ଟ,সামরিকবাদী
ସାମରିକକରଣ,সামরিকীকরণ
ସାମରିକକରଣ,সামরিকীকরণ
ସାମରିକକରଣ,সামরিকীকরণ
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),সামরিক কৌশলবিদ (=কৌশলবিদ)
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),সামরিক কৌশলবিদ (=কৌশলবিদ)
ସାମରିକ କ ics ଶଳ (= କ act ଶଳ),সামরিক কৌশল (=কৌশল)
ମିଲିସିଆ,মিলিশিয়া
ମିଲିସିଆ,মিলিশিয়া
ବିଭ୍ରାନ୍ତ |,দুঃশাসন
ନିଖୋଜ ଲିଙ୍କ୍ |,হারানো সুত্র
ମିଶନ୍ |,মিশন
ମିଶନ୍ |,মিশন
ମିଶନ୍ |,মিশন
ମିଶ୍ରିତ ଜାତି |,মিশ্র জাতি
ଆଧୁନିକ ଇତିହାସ,আধুনিক ইতিহাস
ମୋଡସ୍ ବିବେଣ୍ଡି |,জীবনযাত্রাপ্রণালী
ମୋନାଚିଜିମ୍ |,একাধিপত্য
ରାଜତନ୍ତ୍ର |,রাজা
ରାଜତନ୍ତ୍ର |,রাজা
ରାଜତନ୍ତ୍ର |,রাজতন্ত্র
ରାଜତନ୍ତ୍ର |,রাজতন্ত্র
ରାଜତନ୍ତ୍ର,রাজতন্ত্রবাদী
ରାଜତନ୍ତ୍ର,রাজতন্ত্র
ମଠ,মঠ
ମଠ,মঠ
ମଠ,মঠ
ମୋନାଷ୍ଟିକ୍,সন্ন্যাস
ମୋନାଷ୍ଟିକ୍,সন্ন্যাস
ମାଙ୍କଡ,সন্ন্যাসী
ମାତୃ ଦେଶ |,মাতৃভূমি
ମାତୃଭୂମି,মাতৃভূমি
ସଂସଦର ମାତା,সংসদের মা
ମାକ୍ରାକର୍ସ |,মুক্রকারস
ମମି,মমি
ସଂଗ୍ରହାଳୟ,যাদুঘর
ମସ୍କେଟ୍ |,মাস্কেট
ମୁସ୍କିଟର୍ |,মাস্কেটিয়ার
ମୁସ୍କେଟ୍ରି |,মাস্কেট্রি
ମୁସ୍କେଟ୍ରି |,মাস্কেট্রি
ମାଷ୍ଟର ମାଷ୍ଟର |,মাস্টার মাস্টার
ମାଷ୍ଟର-ରୋଲ୍ |,মাস্টার-রোল
ମାଷ୍ଟର-ରୋଲ୍ |,মাস্টার-রোল
ବିଦ୍ରୋହ,বিদ্রোহ
ବିଦ୍ରୋହ ଆଇନ,বিদ্রোহ আইন
ରହସ୍ୟ ଜାହାଜ,রহস্য জাহাজ
କାହାଣୀ,বর্ণনামূলক
ଜାତି,জাতি
ଦେଶୀ,স্থানীয়
ଦେଶୀ ରାଜ୍ୟ |,দেশীয় রাজ্য
ପ୍ରାକୃତିକତା |,প্রকৃতিবাদ
ପ୍ରାକୃତିକ ଅଧିକାର |,প্রাকৃতিক অধিকার
ନାଜି,নাৎসি
ନାଜି ବିପ୍ଳବ |,নাৎসি বিপ্লব
ନାଜିଜିମ୍,নাৎসিবাদ
ପୂର୍ବ ପୂର୍ବ,পূর্ব কাছাকাছি
ନେଗ୍ରୋ |,নিগ্রো
ନେଗ୍ରୋଫିଲ୍ |,নিগ্রোফিল
ନେଗ୍ରୋଫିଲିଜିମ୍ |,নেগ্রোফিলিজম
ନେଗ୍ରୋଫୋବିୟା |,নিগ্রোফোবিয়া
ନିରପେକ୍ଷ |,নিরপেক্ষ
ନିରପେକ୍ଷ ଦେଶ |,নিরপেক্ষ দেশ
ନୂତନ ଡିଲ୍ |,নতুন চুক্তি
ନୂଆ ଦୁନିଆ,নতুন বিশ্ব
ସମ୍ଭ୍ରାନ୍ତ,আভিজাত্য
ନୋବଲ୍ |,উন্নতচরিত্র
ନୋବଲ୍ |,উন্নতচরিত্র
ନାମମାତ୍ର,যাযাবর
ନାମମାତ୍ର ହୋର୍ଡ |,যাযাবর দল
ନାମକରଣ,যাযাবর
ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |,অহিংস সন্ধি
ଅହିଂସା ଚୁକ୍ତି |,অ-আগ্রাসন চুক্তি
ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |,যুদ্ধহীন রাষ্ট্র
ଅସହଯୋଗ |,অসহযোগিতা
ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |,অসহযোগ আন্দোলন
ବିପରୀତ |,বিপরীত
ବିପରୀତ |,বিপরীত
Ochlocracy (= mobocracy),গণতন্ত্র (=জনতাতন্ত্র)
Ochlocrat,অক্লোক্র্যাট
ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,অফিসের নথিপত্র
ପୁରୁଣା ଦୁନିଆ |,পুরোনো জগৎ
ଅଲିଗାର୍କି |,অলিগার্কি
ଆକ୍ରମଣ,আক্রমণ
ଖୋଲା ବୁ ation ାମଣା |,খোলা আলোচনা
ଖୋଲା ପ୍ରଶ୍ନ |,খোলা প্রশ্ন
ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |,রেকর্ড খুলুন
ଓରିଏଣ୍ଟ,প্রাচ্য
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,প্রাচ্যবাদ
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,প্রাচ্যবাদ
ଓରିଏଣ୍ଟାଲିଷ୍ଟ,প্রাচ্যবিদ
ଉତ୍ପତ୍ତି,উৎপত্তি
ଉତ୍ପତ୍ତି,উৎপত্তি
ଅର୍ଥୋଗ୍ରାଫି |,অর্থোগ্রাফি
ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |,শত্রুতার প্রাদুর্ভাব
ପୋଷ୍ଟ,আউট-পোস্ট
ଓଭର-ପ୍ରଭୁ,ওভার-লর্ড
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,অগ্রাহ্য করা
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,অগ্রাহ্য করা
ପାଗନ୍,পৌত্তলিক
ପାଗନ୍,পৌত্তলিক
ପୂଜାପାଠ,পৌত্তলিকতা
ପୂଜାପାଠ,পৌত্তলিকতা
ପାଗୋଡା |,প্যাগোডা
ପାଗୋଡା |,প্যাগোডা
ପାଗୋଡା |,প্যাগোডা
ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |,প্রাসাদ চক্রান্ত
ପାଲାଟିନେଟ୍ |,প্যালাটিনেট
ଖଜୁରୀ ପତ୍ର |,তাল পাতা
ଖଜୁରୀ ରବିବାର |,অব্যবহিত পূর্ববর্তী রবিবার
ପାନେଗିରିଷ୍ଟ |,প্যানেগরিস্ট
ଆତଙ୍କିତ |,আতঙ্ক
ଆତଙ୍କିତ |,আতঙ্ক
ଆତଙ୍କିତ,আতঙ্কগ্রস্ত
ପାପାସି |,পোপপদ
ପାପାସି |,পোপপদ
ପାପାସି |,পোপপদ
ପାପାସି |,পোপপদ
ପପାଲ୍ ଷଣ୍। |,পাপল বলদ
ପପାଲିଜିମ୍ |,পোপবাদ
ପପାଲିଜିମ୍ |,পোপবাদ
ପାପାଲିଷ୍ଟ |,পোপবাদী
ପପାଲ୍ ରାଜ୍ୟ |,পোপ রাজ্য
ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି),প্যাপিজম (=পেপিস্ট্রি)
ପପିଷ୍ଟ,পাপিস্ট
ପେପିରୁସ୍ |,প্যাপিরাস
ଦୃଷ୍ଟାନ୍ତ,উপমা
ପାରାମାଉଣ୍ଟ୍ |,প্যারামাউন্ট
ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି),সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি)
ପାରାମାଉଣ୍ଟ୍ ଲେଡି |,প্যারামাউন্ট ভদ্রমহিলা
ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ,পরম প্রভু
ଚିତ୍ରକଳା |,পার্চমেন্ট
ଚିତ୍ରକଳା |,পার্চমেন্ট
ଚିତ୍ରକଳା |,পার্চমেন্ট
କ୍ଷମା,ক্ষমা
ପାର୍ଲେସ୍,কথাবার্তা
ପାର୍ଲେସ୍,কথাবার্তা
ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ),সংসদ (=সংসদ)
ସଂସଦ,সংসদ
ସଂସଦ,সংসদ
ସଂସଦ,সংসদ
ସଂସଦ ଅଧିନିୟମ |,সংসদ আইন
ସଂସଦୀୟ,সংসদ সদস্য
ସଂସଦୀୟ,সংসদ সদস্য
ସଂସଦୀୟ ଏଜେଣ୍ଟ |,সংসদীয় এজেন্ট
ପାର୍ନେଲିଜିମ୍ |,পারনেলিজম
ପାରୋଲ୍,প্যারোল
ପାରୋଲ୍,প্যারোল
ପାରିକାଇଡ୍ |,প্যারিসাইড
ପାରିକାଇଡ୍ |,প্যারিসাইড
ଦଳୀୟ,পক্ষপাতমূলক
ଦଳୀୟ,পক্ষপাতমূলক
ଦଳୀୟ,পক্ষপাতমূলক
ପାସ୍ କରନ୍ତୁ |,পাস
ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ),পাস শব্দ (=ঘড়ি শব্দ)
ପିତୃପୁରୁଷ,প্যাট্রিয়ার্ক
ପିତୃପୁରୁଷ,প্যাট্রিয়ার্কস
ପାଟ୍ରିସିଆନ୍ |,প্যাট্রিশিয়ান
ପ rim ତୃକ ସମ୍ପତ୍ତି |,পিতৃত্ব
ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |,প্যাক্স ব্রিটানিকা
ପ୍ୟାକ୍ସ ରୋମାନା |,প্যাক্স রোমানা
ବଂଶ,বংশ
ବଂଶ,বংশ
ବଂଶଧର ବ୍ୟକ୍ତି |,বংশানুক্রমিক ব্যক্তি
ସହକର୍ମୀ,সমকক্ষ ব্যক্তি
ସହକର୍ମୀ,সমকক্ষ ব্যক্তি
ପାଇରେଜ୍,পিরেজ
ପାଇରେଜ୍,পিরেজ
ପାଇରେଜ୍,পিরেজ
ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,আয়ারল্যান্ডের সহকর্মীরা
ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,স্কটল্যান্ডের সহকর্মীরা
ଉପଦ୍ୱୀପ ଅଭିଯାନ |,উপদ্বীপের প্রচারণা
ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |,উপদ্বীপ যুদ্ধ
ପେନାଣ୍ଟ |,পেনান্ট
ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍),জনগণের সনদ (=জাতীয় সনদ)
ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା),পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট)
ପରଫିଡି |,বেপরোয়া
ସମୟ,সময়কাল
ସମୟ,সময়কাল
ପେରିଫେରୀ |,পরিধি
ସ୍ଥାୟୀ ସମାଧାନ |,স্থায়ী বন্দোবস্ত
ଚିରାଚରିତ ଫିଫ୍ |,চিরন্তন জাঁকজমক
ଫାଲାନକ୍ସ |,ফ্যালানক্স
ଫାଲାନକ୍ସ |,ফ্যালানক্স
ଫ୍ରୋହ,ফেরাউন
ପିକ୍ଟୋଗ୍ରାମ୍ |,পিকটোগ্রাম
ଚିତ୍ର,পিকটোগ্রাফ
ଚିତ୍ର,পিকটোগ্রাফ
ତୀର୍ଥଯାତ୍ରୀ,তীর্থযাত্রী
ତୀର୍ଥଯାତ୍ରୀ ପିତା |,তীর্থযাত্রী পিতারা
ପିଲେଜ୍,পিলেজ
ପିଲେଜ୍,পিলেজ
ସ୍ତମ୍ଭ,স্তম্ভ
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),পিলার এডিক্টস (অশোকের)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),পিলার এডিক্টস (অশোকের)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),পিলার এডিক্টস (অশোকের)
ଡକାୟତି,জলদস্যু
ଡକାୟତି,জলদস্যু
ଯୁଦ୍ଧ,পিচড যুদ্ধ
ଭୂଖଣ୍ଡ,পটভূমি
ପୋଲିସ୍,পলিস
ପୋଲିସ୍,পলিস
ରାଜନୀତି,পলিটার্ক
ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |,পলিটিক্যাল এজেন্ট
ରାଜନ Political ତିକ ଆଶ୍ରୟ |,রাজনৈতিক আশ্রয়
ରାଜନ Political ତିକ ବାସିନ୍ଦା |,রাজনৈতিক বাসিন্দা
ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |,রাজনৈতিক সন্ত্রাস
ପୋଲ ଟ୍ୟାକ୍ସ,মাথট
ପଣ୍ଟୁନ୍ |,পন্টুন
ପ୍ରିମିୟର୍ |,প্রিমিয়ার
ପ୍ରିମିୟର୍ |,প্রিমিয়ার
ପ୍ରିମିୟର୍ସିପ୍ |,প্রিমিয়ারশিপ
ରାଷ୍ଟ୍ରପତି,প্রেসিডেন্সি
ରାଷ୍ଟ୍ରପତି,প্রেসিডেন্সি
ରାଷ୍ଟ୍ରପତି,রাষ্ট্রপতি
ରାଷ୍ଟ୍ରପତି,রাষ্ট্রপতি
ପ୍ରେସିଡିୟମ୍ |,প্রেসিডিয়াম
ପ୍ରଧାନ ମନ୍ତ୍ରୀ,প্রধানমন্ত্রী
ପ୍ରାଥମିକତା,প্রিমোজেনিচার
ପ୍ରିନ୍ସ,রাজপুত্র
ପ୍ରିନ୍ସ,রাজপুত্র
ପ୍ରିନ୍ସ ବିଶପ୍ |,প্রিন্স বিশপ
ପ୍ରିନ୍ସ କନସର୍ଟ |,প্রিন্স কনসোর্ট
ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |,প্রিন্স রিজেন্ট
ପିନ୍ସ ରେଗନାଣ୍ଟ |,পিন্স regnant
ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |,রাজকুমারী রিজেন্ট
ରାଜକୁମାରୀ ରୟାଲ୍ |,রাজকুমারী
ଆଚାର୍ଯ୍ୟ,প্রিন্সিপ্যালিটি
ଆଚାର୍ଯ୍ୟ,প্রিন্সিপ্যালিটি
ଆଚାର୍ଯ୍ୟ,প্রিন্সিপ্যালিটি
ପୁରସ୍କାର,পুরস্কার
ପୁରସ୍କାର,পুরস্কার
ପୁରସ୍କାର ରାଶି,উপহার স্বরূপ
ବୃତ୍ତିଗତ ସ soldier ନିକ |,পেশাদার সৈনিক
ପ୍ରତିଜ୍ଞା,প্রতিশ্রুতি
ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |,প্রমোনটরি ফোর্ট
ସଂରକ୍ଷଣ,প্রটেক্টরেট
ସଂରକ୍ଷଣ,প্রটেক্টরেট
ସଂରକ୍ଷଣ,প্রটেক্টরেট
ପ୍ରୋଟେଗେ |,প্রোটেগ
ପ୍ରୋଭାନ୍ସ |,উদ্ভব
ପ୍ରୋଭାନ୍ସ |,উদ্ভব
ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |,প্রোভেনেন্স সিস্টেম
ପ୍ରୋ-ଜିଓନିଷ୍ଟ |,ইহুদিবাদী
ଜନସାଧାରଣ ଶତ୍ରୁ |,জনশত্রু
ଜନସାଧାରଣ ଶତ୍ରୁ |,জনশত্রু
ବିରାମଚିହ୍ନ,বিরাম
ପନିକ ଯୁଦ୍ଧ |,পুনিক যুদ্ধ
ପୁରାଣ,পিউরিটান
ପୁଚ୍,Putsch
କ୍ୱାଡ୍ରିଗା |,কোয়াড্রিগা
ଚତୁର୍ଭୁଜ ମିଳିତତା |,চতুর্মুখী জোট
କ୍ୱାକର୍ |,কোয়েকার
ରାଣୀ,রাণী
ରାଣୀ କନସର୍ଟ |,রানী সহধর্মিণী
ରାଣୀ,কুইন দোহার
କୁଇଣ୍ଡୋମ୍ |,কুইনডম
କୁଇଣ୍ଡୋମ୍ |,কুইনডম
ରାଣୀ ମାତା |,রানী মা
ରାଣୀ ପୁନର୍ବାର,রাজকুমারী
ପ୍ରଶ୍ନ,কুইসলিং
ପ୍ରଶ୍ନ,কুইসলিং
ଭଡା ଛାଡନ୍ତୁ |,ভাড়া ছাড়ুন
କ୍ୱିଭର୍ |,কাঁপুনি
Quo ୱାରେଣ୍ଟୋ |,ওয়ারেন্টো
ଦ ace ଡ଼ |,জাতি
ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |,জাতিগত আধিপত্য
ଥାକ,তাক
ଥାକ,তাক
ରେଡ୍,অভিযান
ରେଡ୍,অভিযান
ରାମପାର୍ଟ |,রামপার্ট
ରାମପାର୍ଟ |,রামপার্ট
ରାନ୍ସକ୍ |,লুণ্ঠন
ମୁକ୍ତି,মুক্তিপণ
ମୁକ୍ତି,মুক্তিপণ
ରାଗ,ধ্বংসযজ্ঞ
କ୍ଷତି,ধ্বংসযজ্ঞ
କ୍ଷେତ୍ର,রাজত্ব
ପଛ ଗାର୍ଡ |,রিয়ার গার্ড
ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ,রিয়ার গার্ড অ্যাকশন
ବିଦ୍ରୋହୀ,বিদ্রোহী
ବିଦ୍ରୋହ,বিদ্রোহ
ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |,বিদ্রোহের স্বীকৃতি
ପୁନ ond ନିର୍ମାଣ,পুনঃসঞ্চালন
ପୁନ onna ନିର୍ମାଣ,রিকনেসান্স
ପୁନ on ନିର୍ମାଣ,পুনর্গঠন
ରେକର୍ଡ କରନ୍ତୁ |,রেকর্ড
ରେକର୍ଡ ଅଫିସ୍ |,রেকর্ড অফিস
ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |,রেকর্ড অবসর
ନାଲି ସାର୍ଟ |,লাল শার্ট
ସଂସ୍କାର,সংস্কার
ଶରଣାର୍ଥୀ,উদ্বাস্তু
ରେଗାଲିଆ |,রেগালিয়া
ରେଗାଲିଆ |,রেগালিয়া
ରେଗାଲିଆ |,রেগালিয়া
ରେଜେନ୍ସି,রিজেন্সি
ରେଜିଣ୍ଟ୍ |,রিজেন্ট
ରେଜିଣ୍ଟ୍ ରାଣୀ |,রাজকীয় রানী
ହତ୍ୟା,রেজিসাইড
ରେଜିସିଡ୍ |,রেজিসাইডস
ଶାସନ,শাসন
ଶାସନ,শাসন
ଅଞ୍ଚଳ,অঞ্চল
ନିୟମିତ ବର୍ଷ |,রাজকীয় বছর
ଅବଶିଷ୍ଟ |,রেগন্যান্ট
ରେଗ୍ନୁମ୍ |,রেগনাম
ରିଚ,রাইখ
ଶାସନ କରନ୍ତୁ,রাজত্ব
ଶାସନ କରନ୍ତୁ |,রাজত্ব
ପରିବାର ଶାସନ,রাজত্ব করা পরিবার
ଆତଙ୍କବାଦର ଶାସନ,সন্ত্রাসের রাজত্ব
ଆତଙ୍କବାଦର ଶାସନ,সন্ত্রাসের রাজত্ব
ସଶକ୍ତ କର |,শক্তিশালী করা
ସଶକ୍ତୀକରଣ,শক্তিবৃদ্ধি
ପୁନ in ସ୍ଥାପନ,পুনঃস্থাপন
ପୁନ in ନିବେଶ କରନ୍ତୁ |,পুনরায় বিনিয়োগ করুন
ରିଲେ ପୋଷ୍ଟ |,রিলে পোস্ট
ରିଲେ ମାର୍ଗ,রিলে রুট
ରିଲେ ସିଷ୍ଟମ୍ |,রিলে সিস্টেম
ରିଲିଜ୍,মুক্তি
ରିଲିଜ୍,মুক্তি
ତ୍ୟାଗ,ত্যাগ
ତ୍ୟାଗ,ত্যাগ
