Hindi,Gujarati
हैटरोडाइन पुनरावर्तक,વિજાતીય  પુનરાવર્તન કરનાર
विषमांगी बहुसंकेतन,વિજાતીય  અનેકગણું
विषमांगी जालक्रम,વિજાતીય  નેટવર્ક
स्वानुभविक,ઉપદ્રવને લગતું
स्वानुभविक विधि,Heંચી પદ્ધતિ
षोडश आधारी,હેક્સાડેસીલ
षोडश आधारी नियतांक,હેક્સાડેસીલ  સતત
षोडश आधारी अंकन पद्‍धति,હેક્સાડેસીલ  સંકેત
षोडशाधारी पैड,હેક્સ પેડ
अप्रत्यक्ष रेखा,છુપાયેલ રેખા
अप्रत्यक्ष रेखा निष्कासन,છુપાયેલ રેખા  દૂર કરવું તે
पदानुक्रमिक वर्गीकरण,પત્રવ્યવહાર  વર્ગીકરણ
पदानुक्रमिक अभिकलित्र जालक्रम,પત્રવ્યવહાર  કોમ્પ્યુટર  નેટવર્ક
पदानुक्रमिक तुल्यकालित जालक्रम,વંશવેલી રીતે  સમકાલીન  નેટવર્ક
पदानुक्रमिक जालक्रम,પત્રવ્યવહાર  નેટવર્ક
पदानुक्रमिक संरचना,પત્રવ્યવહાર  માળખું
पदानुक्रम,હાયરાર્કી
संक्रिया पदानुक्रम,વંશવેલો  કામગીરી
उच्च पता,ઉચ્ચ સરનામું
उच्च बाइट,Highંચું બાઇટ
उच्च सघनता,ઉચ્ચ ઘનતા
उच्च आवृत्ति वितरण फ्रेम,ઉચ્ચ આવર્તન  વિતરણ  ક્રમાંક
उच्च स्तर अनुभाषक,ઉચ્ચ કક્ષાના સંકલનકર્તા
उच्च स्तर आँकड़ा शृंखला नियंत्रण,ઉચ્ચ કક્ષાના ડેટા લિંક નિયંત્રણ
उच्च स्तर कोडांतरक,ઉચ્ચ સ્તર  ભેગા કરનાર
उच्च स्तर स्रोत कूट,ઉચ્ચ કક્ષાના સાધન  સંહિતા
उच्च महत्वीकरण,ઉચ્ચ પ્રકાશ
उच्च कोटि स्थिति,રાજવંશ  પદ
उच्च पारक,ઉચ્ચ પાસ
उच्च निष्पादन उपकरण,સારો પ્રદ્સન  સામાન
उच्च छिद्रण,ઉચ્ચ પંચ
दुत हासिल तकनीक,ઉચ્ચ ગતિ
दुत पठित्र,સઘન વાચક
मुख्य पथ समूह,ઉચ્ચ ઉપયોગ જૂથ
महामार्ग,ધોરીમાર્ગ
उच्च निम्न शुल्क,હાય-લો ટેરિફ
हीरागाना,હિરાગના
वत्तांत संचिका,ઇતિહાસ ફાઇલ
वृंत्तांत मुद्रण,ઇતિહાસ ચલાવો
" लक्ष्य वेध , प्रहार ,  क्षोभज",ફટકો
चल संघट्ट मुद्रित्र,ફ્લાય પર હિટ  મુદ્રક
लाइन प्रहार,લાઈન પર હિટ
लक्ष्यवेधन अनुपात,હડ પ્રમાણ
धारण सुविधा,પકડવાની સુવિધા
धारक किरणपुंज,હોલ્ડિંગ બીમ
धारण काल,સમયનો હોલ્ડિંગ સમય
धारण अनुदेश,સૂચના
धारण प्रतिरूप,પ patternિયન્ટ
होलेरिथ पत्रक,Hંચા
होलेरिथ कूट,ગાલરીથ કોડ
होलोग्राम,યહૂદી
होलोग्राफी आधारित तंत्र,સ્વધનક્ષુક્ત આધારિત  પદ્ધતિ
मूल स्थान पता,ઘરનું સરનામું
मूल स्थान कुंजी,ઘરની ચાવી
मूलबद्‍ध पाश,ઘરની લૂપ
मूलांकन प्लान क्षेत्र,ઘરની સંખ્યા  યોજના વિસ્તાર
समस्थापन,હોમિયોસ્ટેટ
मूल स्थिति,દેશી પદ
प्रथम अभिलेख,ઘરગથ્થુ વિજેતા
समांगी जालक्रम,સમાન  નેટવર્ક
प्लुति मंजूषा,ઘૂંટણ
क्षैतिज भरण,આડી ફીડ
क्षैतिज रेस्टर गणना,આડી રાસ્ટર  ગણતરી
क्षैतिज पद्‍धति,આડી પદ્ધતિ
क्षैतिज सारणी,આડી કોષ્ટક
क्षैतिज सारणीयन संप्रतीक,આડા  કોઠા  પાત્ર
क्षैतिज वेष्‍टन,આડા  આજુબાજુ વીંટાળો
आतिथेय,યજમાન
आतिथेय अनुप्रयोग क्रमादेश,યજમાનની અરજી  કાર્યક્રમ
प्रधान अभिकलित्र,યજમાન
आतिथेय अंतरापृष्‍ठ,યજમાન ઇન્ટરફેસ
आतिथेय आसंधि,યજમાન
आतिथेय स्विच,યજમાન
आतिथेय तंत्र,યજમાન
आवेशित न्याधार,ગરમ ચેસિસ
आपात उपयोगी,ગરમ standingભું
समापन क्षेत्र,ગરમ ક્ષેત્ર
उपस्कर सज्जा,ગૃહ રાખવાનું
उपस्कर सज्जा प्रचालन,ગૃહ રાખવાનું  સંચાલન
नाभि,હબ
नाभि अभिविन्यास,હબ લેઆઉટ
मानव सहाय मशीनी अनुवाद,માનવ સહાયતા  મશીન  ભાષાંતર
मानवोन्मुखी भाषा,માનવી  ભાષા
आखोज,શિકાર
संकर कुंडली,સંકર
संकर अभिकलित्र,સંકર કમ્પ્યુટર
संकर एकीकृत परिपथ,સંકર એકીકૃત  સરકીટ
संकर अन्तरापृष्‍ठ,સંકર
संकर क्रमादेशन,સંકર  કાર્યક્રમ
संकर सेट,સંકર સમૂહ
संकर तंत्र,સંકર પદ્ધતિ
हाइफन पात,વર્ણસંકર
अभिज्ञान अंश,ઓળખ  ભાગ
अभिज्ञापक,ઓળખકર્તા
अभिज्ञापक शब्द,ઓળખ -શબ્દ
अभिज्ञापन,ઓળખ
तत्समक अवयव,ઓળખ તત્વ
तत्समक द्वार,ઓળખ દ્વાર
तत्समक संक्रिया,ઓળખ -કામગીરી
तत्समक एकक,ઓળખ એકમ
अक्रिय संप्रतीक,નિષ્ક્રિય
अक्रिय लाइन,નિષ્ક્રિય રેખા
अक्रिय लाइन समापन,નિષ્ક્રિય રેખા  સમાપ્તિ
अक्रिय कड़ी,નિષ્ક્રિય કડી
यदि और केवल यदि' अवयव,જો અને ફક્ત-  જો તત્ત્વ
यदि और केवल यदि' द्वार,જો અને ફક્ત-  જો
यदि और केवल यदि' संक्रिया,જો અને ફક્ત-  જો ઓપરેશન
यदि' पुनरावर्तक,જો પુનરાવર્તિત
यदि' कथन,જો
यदि तदा' अवयव,તો પછી તત્વ
यदि तदा अन्यथा',જો
यदि तदा' द्वार,જો પછીનો દરવાજો
यदि तदा' संक्रिया,તો પછી  સંચાલન
उपेक्षा अनुदेश,અવગણવું
उपेक्षा-अनुदेश संप्रतीक,પાત્રને અવગણો
अमान्य संप्रतीक,ગેરકાયદે પાત્ર
अमान्य संक्रिया,ગેરકાયદે કામગીરી
प्रतिबिंब,તસવીર
प्रतिबिंब ऐन्टेना,છબી
प्रतिबिंब क्षेत्र,છબી ક્ષેત્ર
प्रतिबिंब विच्छेदक,છબી
प्रतिबिंब आलेखिकी,છબીનો ગ્રાફિક્સ
प्रतिबिंब मुद्रित्र,છબી મુદ્રક
प्रतिबिंब संसाधन,તસવીર
प्रतिबिंब संवेदित्र,સદી
प्रतिबिंब स्थान,છબીની જગ્યા
तात्कालिक अभिगम,તાત્કાલિક પ્રવેશ
तात्कालिक अभिगम भंडारण,તાત્કાલિક પ્રવેશ  સંગ્રહ
तात्कालिक पता,તાત્કાલિક સંબોધન
तात्कालिक पताभिगमन,તાત્કાલિક  સંબોધન
तात्कालिक आँकड़े,તત્કાલ ડેટા
तात्कालिक अनुदेश,તાત્કાલિક  સૂચના
तात्कालिक संसाधन,તાત્કાલિક  પ્રક્રિયા
तात्कालिक कार्य,તાત્કાલિક કાર્ય
संघट्ट कागज,અસર -કાગળ
संघट्ट मुद्रित्र,અસર
आदेशसूचक स्थूल अनुदेश,અનિવાર્ય  સંસ્કાર
आदेशसूचक संक्रिया,આવશ્યક કામગીરી
आदेशसूचक कथन,અનિવાર્ય  નિવેદન
विवक्षा,ફસાવવું તે
अस्पष्‍ट पता,ગર્ભિત સરનામું
अस्पष्‍ट घोषणा,ગર્ભિત  જાહેરાત
अंतर्निहित पताभिगम,ગર્ભિત સંબોધન
छापित्र,અસર કરનાર
छापन,છાપવાળું
छाप स्थिति,છાપ સ્થિતિ
उन्नत चल टेलीफोन सेवा,મોબાઈલ  દૂરભાષ સેવા
आवेग,આવેશ
आवेग रव,આનો અવાજ
निष्क्रिय कड़ी,નિષ્ક્રિય કડી
निष्क्रिय आसंधि,નિષ્ક્રિય નોડ
निष्क्रिय केंद्र,નિષ્ક્રિય મથક
अंतर्बैड संकेतन,બેન્ડ સિગ્નલ
आनुषंगिक काल,અસહાય સમય
अभि-विफलता,અનિવાર્ય નિષ્ફળતા
अंतःपरिपथ यंत्रानुकार,સર્ક્યુટ  ઉતાવળ
"अंतर्वेश, अंतर्वेशन",સમાવેશ
अंतर्वेशित 'अथवा पूरक' संक्रिया,સમાવિષ્ટ  સંચાલન
अंतर्वेशित 'अथवा' अवयव,સમાવિષ્ટ તત્ત્વ
अंतर्वेशित 'अथवा' द्वार,સમાવિષ્ટ-ગેટ
अंतर्वेशित 'अथवा' संक्रिया,સમાવિષ્ટ  સંચાલન
अंतर्वेशी संदर्भ,પ્રેશીત સંદર્ભ
अंतर्वेशी खंड,સમાવેશરૂપ ક્ષેત્ર
आगमन संदेश,આવતો સંદેશો
आगमन ट्रंक,આગામી થડ
अभिसंबंधक,અસંગત
वृद्‍धि,વધારો
वार्धिक अनुभाषक,બિનથી વધુ પ્રમાણમાં  સંકલન કરનાર
वार्धिक अभिकलित्र,બિનથી વધુ પ્રમાણમાં  કોમ્પ્યુટર
वार्धिक निष्पादन,બિનથી વધુ પ્રમાણમાં  અમલ
वार्धिक समाकलित्र,બિનથી વધુ પ્રમાણમાં  સંક્રમક
वार्धिक निरूपण,બિનથી વધુ પ્રમાણમાં  પ્રતિનિધિત્વ
वार्धिक सदिश,ઇન્ક્રી -વેક્ટર
वर्धित्र,ઇન્ક્રીટેર
वृद्‍धि आमाप,ઉપણા કદ
अंतःकोटि,અનિવાર્ય
अभिस्थापन,માંગ
अभिस्थापन टैब संप्रतीक,માંગ -ટેબ  પાત્ર
अनिर्धार्य तंत्र,અનિશ્ચિત  પદ્ધતિ
अनिर्धार्य (X) अवस्था,અનિશ્ચિત (x)  રાજ્ય
सूचक गठन,અનુક્રમણિકા
सूचक संप्रतीक,અનુક્રમણિકા
सूचक आँकड़ा मद,અનુક્રમ માહિતી વસ્તુ
सूचित पता,અનુક્રમિત સરનામું
सूचित आँकड़ा नाम,અનુક્રમિત ડેટા નામ
सूचित आँकड़ा समुच्चय,અનુક્રમિત ડેટા સમૂહ
सूचित संचिका,અનુક્રમિત ફાઇલ
सूचित अनुक्रमिक अभिगम विधि,ક્રમિક  પ્રવેશ પદ્ધતિ
सूचित अनुक्रमिक आँकड़ा समुच्चय,ક્રમિક  આંકડા
सूचित अनुक्रमिक संगठन,ક્રમિક  સંગઠન
सूचक प्रविष्‍टि,સૂચિ નોંધ
सूचक संचिका,સૂચિ
सूचक विवर,અનુક્રમણિકા
सूचीकरण,અનુક્રમણિકા
सूचीकरण एंव संक्षिप्‍तीकरण,અનુક્રમણિકા અને  યોગ્યતા
सूचक नाम,સૂચકાનું નામ
सूचक योजना,સૂચિ યોજના
सूचक पंजी,સૂચિ રજિસ્ટર
सूचक वापसी संप्रतीक,અનુક્રમ વળતર  પાત્ર
सूचक अनुक्रमिक संचिका,અનુક્રમણિકા  ફાઈલ
सूचक अनुक्रमिक विधि,અનુક્રમણિકા  પદ્ધતિ
सूचक खाँचा,સૂચિ -ઘુસી
सूचक पद,સૂચિ મુદત
सूचक शब्द,સૂચિ શબ્દ
सूचक,સૂચક
परोक्ष अभिगम,પરોક્ષ પ્રવેશ
परोक्ष पता,પરોક્ષ સરનામું
परोक्ष पताभिगमन,પરોક્ષ સંબોધન
परोक्ष अनुदेश,પરોક્ષ સૂચના
व्यष्‍टि लाइन सेवा,વ્યક્તિગત રેખા  સેવા
अनुमिति इंजन,અનુમાન એન્જિન
"पादाक्षर, पादांक",ઉષ્ણતા (= સબસ્ક્રિપ્ટ)
अनंत पैड विधि,અનંત પેડ પદ્ધતિ
मध्यप्रत्यय संकेतन पद्धति,ઈન્ફિક્સ સંકેત
मध्यप्रत्यय संकारक,આરણમૂલક કામગીરી
"सूचना विज्ञान, सूचनिकी",માહિતી
सूचना,જાણ
सूचनाधारक प्रणाल,માહિતી  ધારક
सूचना द्वयंक,માહિતી
सूचना प्रणाल,જાણ  માર્ગ
सूचना अंतर्वस्तु,જાણ  સંતુષ્ટ
सूचना अंतर्वस्तु द्वि-आधारी एकक,જાણ  દ્વિસંગી  એકમ
सूचना अंतर्वस्तु दशमलव एकक,જાણ  દશાંશ  એકમ
सूचना अंतर्वस्तु स्वाभाविक एकक,જાણ  પ્રાકૃતિક  એકમ
सूचना लागत,માહિતી ખર્ચ
सूचना पुनर्भरण तंत्र,જાણ  પ્રતિસાદ પદ્ધતિ
सूचना प्रवाह विश्‍लेषण,માહિતી પ્રવાહ  વિશ્લેષણ
सूचना फलन,જાણ  કાર્ય
सूचना विनिमय,જાણ  વિનિમય
सूचना माप,જાણ  માપ
सूचना संसाधन,જાણ  પ્રક્રિયા
सूचना दर,માહિતી દર
सूचना प्रतिनयन,જાણ  પુનઃપ્રાપ્તિ
सूचना प्रतिनयन तंत्र,જાણ  પુનર્મ્રશેક પદ્ધતિ
सूचना पृथक्कारी,જાણ  વિભાજક
सूचना अभिगम,સુશોભિત માહિતી
सूचना स्रोत,જાણ  મૂળ
सूचना प्रौद्योगिकी,જાણ  પ્રાતળતા
सूचना सिद्‍धांत,માહિતી સિદ્ધાંત
सूचनान्तरण प्रतिरूपक,જાણ  તબદીલી મોડ્યુલ
सूचना शब्द,માહિતી શબ્દ
" निहित पारदर्शिता , निहित पारदर्शिका",અંતર્ગત  પારદર્શકતા
निहित त्रुटि,વારસામાં મળેલ ભૂલ
संदमन निवेश,ઇનપુટ ઇનપુટ
संदमित अवस्था,અટકાવેલું રાજ્ય
संदमित संकेत,અવરોધ
संदमन स्पंद,પલ્સ અટકાવે છે
घरेलू लाइन,ઘરની લાઇન
घरेलू तंत्र,ઘરની પદ્ધતિ
प्रारंभिक पता,પ્રારંભિક સરનામું
प्रारंभिक प्रतिबंध विधा,પ્રારંભિક શરત  પદ્ધતિ
प्रारंभिक अनुदेश,પ્રારંભિક સૂચના
प्रारंभिकीकरण,પ્રારંભિક
प्रारंभिकीकरण करना,પ્રારંભ કરવો
प्रारंभकारी नेमका,પ્રારંભિક નિત્યક્રમ
प्रारंभिक आदेश,પ્રારંભિક હુકમ
प्रारंभिक प्रक्रिया,પ્રારંભિક કાર્યપદ્ધતિ
प्रारंभिक क्रमादेश भारण,પ્રારંભિક કાર્યક્રમ  બોજો
प्रारंभिक क्रमादेश भारक,પ્રારંભિક કાર્યક્રમ  લોહિયો
प्रारंभक प्रक्रिया,આરંભ કરનાર કાર્યપદ્ધતિ
प्रारंभन कार्य,પહેલ કરનાર
प्रारंभक/समापक,આરંભ કરનાર/ટર્મિ-  નેટર
अंकन,શાખા
स्पाही प्रधार मुद्रित्र,શાહી જેટ પ્રિન્ટર
स्याही एकरूपता,શાહી એકરૂપતા
पंक्तिबंद्ध कूट,ન્યા-યોજના
पंक्तिबद्ध प्रक्रिया,ન inં
पंक्तिबद्ध संसाधन,ના -રેખા પ્રક્રિયા
पंक्तिबद्ध पुनःप्राप्ति,Recoveryબ પુન recoveryપ્રાપ્તિ
पंक्तिबद्ध उपनेमका,અવયવો
अंतःकूट,આંતરિક સંકેત
अंतःस्थूल अनुदेश,આંતરિક  સંસ્કાર
अप्रचालनीय काल,અપૂર્ણ સમય
घरेलू तंत्र,વાવેતર પદ્ધતિ  (= ઇનહાઉસ  સિસ્ટમ)
निवेशी क्षेत्र,ઇનપુટ વિસ્તાર
निवेशी खंडक,ઇનપુટ અવરોધ
निवेशी खंडक घटक,ઇનપુટ અવરોધ પરિબળ
निवेशी चयक पंजी,ઇનપુટ બફર  નોંધણી કરવી
निवेशी प्रणाल,ઇનપુટ માટા
निविष्ट आँकड़ा मान्यकरण,ઇનપાર ડેટા  માન્યતા આપવી તે
निवेशी क्षेत्र,ઇનપુટ ક્ષેત્ર
निवेशी अनुदेश कूट,ઇનપુટ સૂચના  સંહિતા
निवेशी कार्य शृंखला,ઇનપુટ જોબ સ્ટ્રીમ
निवेशी सीमित क्रमादेश,ઇનપુટ લિમિટેડ  કાર્યક્રમ
निवेशी भरण,ઇનપુટ લોડ કરવા
निवेश निर्गम बोर्ड,ઇનપુટ આઉટપુટ બોર્ડ
निवेश निर्गम चयक,ઇનપુટ આઉટપુટ  બફર
निवेश निर्गम नियंत्रण,ઇનપુટ આઉટપુટ  નિયંત્રક
निवेश निर्गम नियंत्रण तंत्र,ઇનપુટ આઉટપુટ  નિયંત્રણ પદ્ધતિ
निवेश निर्गम चक्र,ઇનપુટ આઉટપુટ ચક્ર
निवेश निर्गम युक्ति,ઇનપુટ આઉટપુટ  સાધન
निवेश निर्गम अंतरायन,ઇનપુટ આઉટપુટ  અટકાયત
निवेश-निर्गम (नि/नि),ઇનપુટ-આઉટપુટ (I/O)
निवेश निर्गम क्रमादेश संग्रह,ઇનપુટ આઉટપુટ  પુસ્તકાલય
निवेश निर्गम सीमित संक्रिया,ઇનપુટ આઉટપુટ  મર્યાદિત કામગીરી
निवेश निर्गम संसाधित्र,ઇનપુટ આઉટપુટ  પ્રોસેસર
निवेश निर्गम संदर्भण,ઇનપુટ આઉટપુટ  સંદર્ભ
निवेश निर्गम पंजी,ઇનપુટ આઉટપુટ  નોંધણી કરવી
निवेश निर्गम नेमका,ઇનપુટ આઉટપુટ  રોજિંદા
निवेश निर्गम अनुभाग,ઇનપુટ આઉટપુટ  વિભાગ
निवेश निर्गम कथन,ઇનપુટ આઉટપુટ  નિવેદન
निवेश निर्गम स्विचन,ઇનપુટ આઉટપુટ  ફેરબદલ
निवेश निर्गम एकक,ઇનપુટ આઉટપુટ એકમ
निवेश प्रक्रम,ઇનપુટ પ્રક્રિયા
निवेश क्रमादेश,ઇનપુટ કાર્યક્રમ
निवेश पठित्र,ઇનપુટ વાચક
निवेश संदर्भ,ઇનપુટ સંદર્ભ
निवेश नेमका,ઇનપુટ નિત્યક્રમ
निवेश अनुभाग,ઇનપુટ અનુભાગ
निवेश अवस्था,ઇનપુટ રાજ્ય
निवेश केंद्र,ઇનપુટ સ્ટેશન
निवेश भंडारण,ઇનપુટ સંગ્રહ
निवेश शृंखला,ઇનપુટ સ્ટ્રીમ
निवेश अनुभादक,ઇનપુટ અનુવાદક
निवेश एकक,ઇનપુટ એકમ
निवेश मान्यकरण,ઇનપુટ માન્યતા
पूछताछ एंव संचालन संसाधन,તપાસ  સોદા  પ્રક્રિયા
पूछताछ संप्रतीक,તપાસનું પાત્ર
पूछताछ प्रदर्श अंतक,તપાસ  અંતિમ
पूछताछ/उत्तर,પૂછપરછ/જવાબ
पूछताछ/अनुक्रिया प्रचालन,તપાસ/પ્રતિસાદ  સંચાલન
", पूछताछ/अनुक्रिया संक्रिया पूछताछ केंद्र",તપાસ કેન્દ્ર
पूछताछ संचालन,તપાસ
पूछताछ एकक,તપાસ એકમ
चिरांकन,લખવું
निवेशन,દાખલ કરવું
निवेशन चित्र संप्रतीक,નિવેશ ચિત્ર  પાત્ર
निवेशन छाँट,સંક્ષિપ્ત રૂપ
अभ्यंतर संयंत्र,અંદરનો છોડ
अंतःस्पूलन क्षेत्र,સ્પૂલ વિસ્તારમાં
अधिष्ठापन शुल्क,સ્થાપન -ખર્ચ
अधिष्ठापन संसाधन कियंत्रक,સ્થાપન પ્રક્રિયા નિયંત્રણ
अधिष्ठापन टेप क्रमांक,સ્થાપન ટેપ  નંબર
अधिष्ठापन काल,સ્થાપન સમય
शृंखलाबद्ध प्रक्रिया,શાસ્ત્રીય કાર્યપદ્ધતિ
अनुदेश,સૂચના
अनुदेश पता,સૂચના સરનામું
अनुदेश पता पंजी,સૂચના સરનામું  નોંધણી કરવી
अनुदेश पता विराम,સૂચના સરનામું  બંધ
अनुदेश क्षेत्र,પ્રશિક્ષણ ક્ષેત્ર
अनुदेश कूट,સૂચના સંહિતા
अनुदेश अचर,સૂચના  સતત
अनुदेश नियंत्रण एकक,સૂચના નિયંત્રણ  એકમ
अनुदेश गणित्र,સૂચના કાઉન્ટર
अनुदेश गड्डी अनुदेश कूटवाचक,સૂચના તૂતક
अनुदेश संरूप,સૂચનાપત્રક
अनुदेश मिश्रण,પ્રશિક્ષણ
अनुदेश आपरिवर्तक,સૂચના  ફેરફાર કરનાર
अनुदेश गड्डी,સૂચના પેક
अनुदेश पंजी,સૂચના રજિસ્ટર
अनुदेश परिसमुच्चय,સૂચના  ભંડાર
अनुदेश समुच्चय,સૂચના સમૂહ
अनुदेश कथन,સૂચના  નિવેદન
अनुदेश भंडारण,સૂચના સંગ્રહ
अनुदेश शब्द,પ્રશિક્ષક શબ્દ
पूर्णांक अचर,પૂર્ણતા
पूर्णांक प्रोग्रामन,પૂર્ણ થનાર  કાર્યક્રમ
पूर्णांक चर,પૂર્ણાંક ચલ
पूर्णांकीय परिसीमा,અભિન્ન સીમા
एकीकृत अनुकूलित्र,એકીકૃત એડેપ્ટર
एकीकृत संलग्निका,સંકલિત  જોડાણ
एकीकृत संचार अनुकूलित्र,સંકલિત  વાતચીત  અનુકૂલન
एकीकृत आँकड़ा संचय,સંકલિત આધારસામક  પાયો
एकीकृत आँकड़ा संसाधन,સંકલિત આધારસામક  પ્રક્રિયા
एकीकृत अंकीय जालक्रम,સંકલિત ડિજિટલ  નેટવર્ક
एकीकृत चक्रिका,એકીકૃત ડિસ્ક
एकीकृत यंत्रानुकारी,સંકલિત  -નેપ -સમાયોજિત કરવું
एकीकृत संचिका अनुकूलित्र,એકીકૃત ફાઈલ  અનુકૂલન
एकीकृत मोडेम,સંકલિત મોડેમ
एकीकृत प्रक्रिया सामग्री,સંકલિત  સ software
एकीकृत शब्द संसाधन,સંકલિત શબ્દ  પ્રક્રિયા
एकीकृत शब्द संसाधित्र,સંકલિત શબ્દ  પ્રક્રિયા  સામાન
समाकलनी मोटर,એકીકૃત મોટર
अभिज्ञ नियंत्रक,બુદ્ધિશાળી  નિયંત્રક
अभिज्ञ प्रतिलिपिक,બુદ્ધિશાળી
अभिज्ञ अंतक,બુદ્ધિશાળી  અંતિમ
बोधगम्य अप्रासंगिक सिग्नल,બુદ્ધિગમ્ય ક્રોસ  વાતચીત
अन्योन्यक्रिया,ક્રિયાપ્રતિક્રિયા
अन्योन्यक्रिया आलेखिकी,ક્રમાંકિત  ગ્રાજક
अन्योन्यक्रिया कुंजीपटल मुद्रित्र,ક્રમાંકિત  પાટિયું
अन्योन्यक्रिया नेमका,ક્રિયાપ્રતિક્રિય
अन्योन्यक्रिया तंत्र,ક્રિયાપ્રતિક્રિયા પદ્ધતિ
अंतराखंडक अंतराल,કળશ
अपरोधित अंतर,વિઘટિત  અંતિમ
अपरोधक ट्रंक,અટકાયત થડ
अपरोधक प्रचालन,વિક્ષેપ
अपरोध सेवा,વિક્ષેપ
अन्योन्यसंचारी तंत्र,આંતર -પદ્ધતિ પદ્ધતિ
अन्योन्यसंचारी सेवा,આંતરકોમ સેવા
परस्पर संबंधक एकक,સંબંધ  એકમ
अंतराचक्र,આંતરડા
अंतराकेंद्रीय प्रणाल,ઉપદ્રવ  માર્ગ
अंतरापृष्ठ,પ્રસારણ
अंतरापृष्ठ संसाधित्र,પ્રસારણ  પ્રોસેસર
अंतरापृष्ठ नेमका,પ્રજનન
अंतरापृष्ठ विनिर्देश,પ્રસારણ  વિશિષ્ટતા
अंतर्लग्न,વિધિ
अंतरिक लेबल,આંતરિક લેબલ
अंतरभाषा,આંતરવંચન
अंतःपत्रण,ઇન્ટરલેવ
अंतःपत्रित सारणी,ઇન્ટરલીવ્ડ એરે
अंतःपत्रित पादाक्षर,અંતરે  આવરણ
अंतःपत्रण,સાંધા
विष्कंभक,ગાળો
मध्यवर्ती चयक,મધ્યમ  બફર
मध्यवर्ती वितरण फ्रेम,મધ્યમ  વિતરણને લગતું  ક્રમાંક
मध्यवर्ती उपकरण,મધ્યમ  સામાન
मध्यवर्ती आसंधि,મધ્યવર્તી નોડ
मध्यवर्ती पारक (शाटन),મધ્યવર્તી પાસ  (સ ing ર્ટિંગ)
मध्यवर्ती योगफल,મધ્યવર્તી કુલ
अंतरासंदेश विलंब,મધ્યવર્તી વિલંબ
अंतरायिक त्रुटि,તૂટક તૂટક ભૂલ
अन्तर्मिश्र टेप,અંતરાલ ટેપ
आंतरिक खंडक,આંતરિક અવરોધ
आंतरिक संरूप,આંતરિક ફોર્મેટ
आंतरिक खंडन,આંતરિક  વિભાજન
आंतरिक अंतरायन,આંતરિક વિક્ષેપ
आंतरिक लेबल,આંતરિક લેબલ
आंतरिक स्मृति,આંતરિક યાદગાર
आंतरिक निदर्श,આંતરિક મોડેલ
आंतरिक नाम,આંતરિક નામ
आंतरिक प्रक्रिया,આંતરિક કાર્યપદ્ધતિ
आंतरिक पठित्र,આંતરિક વાચક
आंतरिक विवरणिका,આંતરિક સ્કીમા
आंतरिक शाटन,આંતરિક પ્રકાર
आंतरिक भंडारण,આંતરિક સંગ્રહ
आंतरिक पाठ्यांश,આંતરિક લખાણ
आंतरिक कालद,આંતરિક સમયર
आंतरिक लिपिक,આંતરિક લેખક
आंतर्राष्ट्रीय बीजीय भाषा,આંતરરાષ્ટ્રીય  બીજગણિત  ભાષા
अंतर्राष्ट्रीय सीधा डायलन,આંતરરાષ્ટ્રીય  દિશા  ક dialંગ
अंतर्राष्ट्रीय मानकीकरण संघ (आइसो),આંતરરાષ્ટ્રીય  વ્યવસ્થા  માનકીકરણ  (આઇએસઓ)
अंतर्राष्ट्रीय अभिलेख वाहक,આંતરરાષ્ટ્રીય  રેકોર્ડ કેરિયર
अंतराकेंद्र प्रणाल,આંતર- થડ
अंतरास्थापन,વિખવાદ
अंतरास्थापन ट्रंक,અંતરાલ થડ
निर्वचक,દુભાષિયા
निर्वचक कूट,દુભાષિયા સંહિતા
निर्वचनात्मक कूट,અર્થઘટન
निर्वचनात्मक निष्पादन,અર્થઘટન  અમલ
निर्वचनात्मक क्रमादेश,અર્થઘટન  કાર્યક્રમ
निर्वचनात्मक नेमका,અર્થઘટન  રોજિંદા
निर्वचनात्मक अनुरेख क्रमादेश,અર્થઘટન ટ્રેસ  કાર્યક્રમ
अंतरा अभिलेख अंतराल,હસ્તક્ષેપ ગેપ
अधिमुद्रण,ઇન્ટ્રોબેંગ
प्रश्नसंचारण,પ્રશંસાત્મક
प्रश्नन,પૂછપરછ
प्रश्नित्र,પૂછપરછ કરનાર
अंतरायन निवेदन-संकेत,આંતરિક વિનંતી  સંકેત
अंतराय चालित्र,વિક્ષેપ
अंतराय हस्तक,અવરોધવું
अंतरायनीय नेमका,વિક્ષેપજનક  રોજિંદા
अंतरायनीय तंत्र,વિક્ષેપજનક પદ્ધતિ
अंतरायन जालक्रम,અટકાયત  નેટવર્ક
अंतरायन विलंबता,વિલંબમાં વિક્ષેપ પાડવો
अंतरायन बंधता,અવરોધવું
अंतरामयन आच्छद,વિક્ષેપિત માસ્ક
अंतरायन प्राथमिकता,અવરોધવું
अंतरायन चित्तीयन,વિક્ષેપ
अंतरायन प्रपाश,અવરોધવું
अंतरायन प्रवर्तक संकेत,અવરોધવું  સંકેત
अंतरायन सदिश,અવરોધવું
अंतरा उपग्रह कड़ी,આંતરસાત્લાઇટ લિંક
अंतरा अवस्था छिद्रण,અંતરીક  મુક્કો મારવો તે
अंतरा प्रतीक व्यतिकरण,આંતરપ્રિમિબોલ  હસ્તક્ષેપ
अंतराल सेवा मान,અંતરાલ સેવા  મૂલ્ય
अंतराल कालद,અંતરાલનો સમય
