Kannada,Bengali
ಸಂಗಮ ಸ್ಥಳ,সঙ্গম স্থান
ಒಪ್ಪಂದದ ಕಂಬ,চুক্তির মেরু
ಒಪ್ಪಂದ ವರ್ಗಾವಣೆ,চুক্তি স্থানান্তর
ಜಂಕ್ಷನ್-ಟೆಟ್ರೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,জংশন-টেট্রোড ট্রানজিস্টর
ಜಂಕ್ಷನ್-ಟ್ರಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,জংশন-ট্রায়োড ট্রানজিস্টর
"ಸಂಧಿಕರ್, ಜಂಕ್ಟರ್","সন্ধিকর, সন্ধিকার"
ಸರಿಯಾದ ಉಚ್ಚಾರಾಂಶ,সঠিক শব্দাংশ
ನೈಸರ್ಗಿಕ ಶ್ರುತಿ,প্রাকৃতিক টিউনিং
"ಸನ್ನಿಧಿ, ಸಾಮೀಪ್ಯ","সন্নিধি, নৈকট্য"
ಕೆ-ಥೆಸಾರಸ್,কে-থিসরাস
ಕೆ-ಬ್ಯಾಂಡ್,কে-ব্যান্ড
ಕೆ-ರೇ ಕಿರಣ,কে-রে মরীচি
ಕೆ-ಕ್ಯಾಪ್ಚರ್,কে-ক্যাপচার
ಕೆ-ಗ್ರಾಹಕ,k-রিসেপ্টর
ಕೆ-ಸಂಯೋಗ,K-সংযোজন
ಕೆ-ಎಲೆಕ್ಟ್ರಾನ್,k-ইলেক্ট্রন
ಕೆ-ಎಲೆಕ್ಟ್ರಾನ್ ಕ್ಯಾಪ್ಚರ್,কে-ইলেক্ট্রন ক্যাপচার
ಸ್ಥಿರ (ಘಟಕ),ধ্রুবক (একক)
ಕೆ-ಫ್ಯಾಕ್ಟರ್ ನಿರ್ದಿಷ್ಟ ಗಾಮಾ ವಿಕಿರಣ ಗುಣಾಂಕ,কে-ফ্যাক্টর নির্দিষ্ট গামা বিকিরণ সহগ
ಕೆ-ಮೆಸನ್,কে-মেসন
ಕೆ-ವರ್ಗ,কে-ক্লাস
ಕೆ-ರಜೆ,কে-অবকাশ
ಕ್ವೇಸರ್ ಪರಿಣಾಮ,কোয়াসার প্রভাব
"ಕೆಲಿಡೋಸ್ಕೋಪ್, ಕೆಲಿಡೋಸ್ಕೋಪ್","ক্যালিডোস্কোপ, ক্যালিডোস্কোপ"
ಕ್ಯಾಲಿಟ್ರಾನ್ ಆಂದೋಲಕ,ক্যালিট্রন অসিলেটর
ಕಲುಜಾ ಸಿದ್ಧಾಂತ,কালুজা মতবাদ
ಕ್ಯಾಲ್ವಿನ್ ಕೇ,ক্যালভিন কে
ಕ್ಯಾನನ್,ক্যানন
"ಕಪ್ಪ ಮೇಸನ್ಸ್, ಕೆ-ಮೇಸನ್ಸ್","কাপ্পা ম্যাসনস, কে-ম্যাসনস"
ಕಾರ್ಮನ್ ಗೊಂದಲದ ಹಾದಿ,কারম্যান বিভ্রান্ত পথ
ಕಾರ್ನಾಫ್ ನಕ್ಷೆ,carnafe মানচিত্র
ಕೆಟರ್ನ ಅನಗ್ರಾಮ್ ಲೋಲಕ,কেটোরের অ্যানাগ্রাম পেন্ডুলাম
ಅನಿಲ ಉಷ್ಣ ವಾಹಕತೆ,গ্যাস তাপ পরিবাহিতা
ಕ್ಯಾಥೋಡ್,ক্যাথোড
ಕ್ಯಾಟಯಾನ್,cation
ಪ್ರತಿಫಲಿತ ಆಪ್ಟಿಕಲ್ ಸಿಸ್ಟಮ್,প্রতিফলিত অপটিক্যাল সিস্টেম
ಕೇಸರಿ,জাফরান
ಜೀವನ ಚಕ್ರ,জীবনচক্র
ಬದುಕುಳಿಯುವ ವೋಲ್ಟೇಜ್,বেঁচে থাকার ভোল্টেজ
ನೌಕಾಯಾನ,পাল
ಕೆಲಿಡೋಫೋನ್,ক্যালিডোফোন
ಕೆಲ್ನರ್ ಐಪೀಸ್,kelner eyepiece
ಕೆಲ್ವಿನ್ ಅಂದಾಜು,কেলভিন আনুমানিক
ಕೆಲ್ವಿನ್ ಸಮತೋಲನ,কেলভিন ভারসাম্য
ಕೆಲ್ವಿನ್ ಕೆಳಗೆ,কেলভিন নিচে
ಕೆಲ್ವಿನ್ ಹೆಲ್ಮ್ಹೋಲ್ಟ್ಜ್ ಸಿದ್ಧಾಂತ,কেলভিন হেলমহোল্টজ তত্ত্ব
"ಕೆಲ್ವಿನ್ ತಾಪಮಾನ, ಕೆಲ್ವಿನ್ ಮಾಪಕ","কেলভিন তাপমাত্রা, কেলভিন স্কেল"
ಕೆಲ್ವಿನ್ ತಾಪಮಾನ,কেলভিন তাপমাত্রা
ಕೆಲ್ವಿನ್ ಫೈಟ್ ಘಟಕಗಳು,কেলভিন লড়াইয়ের উপাদান
ಕೆಲ್ವಿನ್ ಪರಿಚಲನೆಯ ಪ್ರಮೇಯ,কেলভিন সার্কুলেটিং থিওরেম
ಕೆಲ್ವಿನ್ ಲೀಸ್ಟ್ ಎನರ್ಜಿ ಥಿಯರಮ್,কেলভিন লেস্ট এনার্জি থিওরেম
ಕೆಲ್ವಿನ್ ಪುರಾವೆ,কেলভিন প্রমাণ
ಕೆಲ್ವಿನ್ ಸೇತುವೆ,কেলভিন সেতু
ಕೆಂಡಾಲ್ ಪರಿಣಾಮ,কেন্ডাল প্রভাব
ಕ್ಯಾನೋಟ್ರಾನ್,ক্যানোট্রন
ಕರ್ಮ,কর্মফল
ಕೆರ್ಮನ್ ಸ್ಥಿರ,kerman ধ্রুবক
ಕರ್ನಲ್ಗಳು,কার্নেল
ಕೆರ್ ಕೋಶ,ker সেল
ಕೆರ್ ಘಟಕ,কের উপাদান
ಕೆರ್ ಅವರ ನಿರಂತರ,কেরের ধ্রুবক
ಕೆರ್ ಅವರ ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮ,কেরের ফটোইলেকট্রিক প্রভাব
ಕೆರ್ ಮ್ಯಾಗ್ನೆಟೋ-ಆಪ್ಟಿಕಲ್ ಪರಿಣಾಮ,কের ম্যাগনেটো-অপটিক্যাল প্রভাব
ಕ್ಯೂ-ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,কিউ ম্যাগনেটোমিটার
"ಕೀ, ಪರದೆ, ಕೀ","চাবি, পর্দা, চাবি"
"ಕೀ ಬೋರ್ಡ್, ಕರ್ಟನ್ ಬಾರ್","কী বোর্ড, পর্দা বার"
ಕೀಬೋರ್ಡ್ ಉಪಕರಣ,কীবোর্ড যন্ত্র
ಕೀ ಬೋರ್ಡ್ ರಂದ್ರ,কী বোর্ড ছিদ্রকারী
ಕೀಲಿ ನಾಕ್,কী নক
"ಕೋಡ್ ಮಾಡ್ಯುಲೇಶನ್, ಕೀ ಮಾಡ್ಯುಲೇಶನ್","কোড মড্যুলেশন, কী মড্যুলেশন"
ಆರಂಭಿಕ ಸ್ವರ,খোলার স্বর
ಕೀಲಿಕೈ,বন্ধ কী করা
ಕೀಲಿಕೈ,চাবি করা
ಪ್ರಮುಖ ನಾಡಿ,কী পালস
ಕೀ ಗುದ್ದುವುದು,কী ঘুষি
ಕೋಡ್ ರವಾನೆ,কোড প্রেরণ
ಮೂಲದ ಬಿಂದು,মূল বিন্দু
ಪ್ರಮುಖ ಪದ,নির্দেশক শব্দ
ಸಂಬಂಧಿತ ಕೀವರ್ಡ್ಗಳ ಸೂಚಕ,প্রাসঙ্গিক কীওয়ার্ড সূচক
ಕೀಲಿ ಬಾಂಡ್ ಸರ್ಕ್ಯೂಟ್,কীড বন্ড সার্কিট
ಕೀ ಬೈಂಡಿಂಗ್,কী বাঁধাই
ಕೀ,চাবি
ಕೀ ಅಡಾಪ್ಟರ್,কী অ্যাডাপ্টার
ಕೀಯಿಂಗ್,কীিং
ಕೀಲಿ ನಾಕ್,কী নক
ಕೀಯಿಂಗ್ ಆವರ್ತನ,কীিং ফ্রিকোয়েন্সি
ಆನ್-ಆಫ್ ಮಾಡ್ಯುಲೇಶನ್,অন-অফ মড্যুলেশন
ಕೀಯಿಂಗ್ ನಾಡಿ,কীয়িং পালস
ಕೀಯಿಂಗ್ ತರಂಗ,কীিং তরঙ্গ
ಕೀಲಿಯಿಲ್ಲದ ಆಟ,চাবিহীন খেলা
ಕೀ ಲಾಕ್ ಸ್ವಿಚ್,কী লক সুইচ
"ಕೀಸ್ಟೋನ್ ವಿರೂಪ, ಟ್ರೆಪೆಜಿಯಂ ವಿರೂಪ","কীস্টোন বিকৃতি, ট্র্যাপিজিয়াম বিকৃতি"
ಕೀ ಕ್ರೈಸಾಂಥೆಮಮ್,কী chrysanthemum
ಪ್ರೊಜೆಕ್ಷನ್,অভিক্ষেপ
ಪ್ರತಿರೋಧ,প্রতিরোধ
ಕೇಬಲ್ ಬಳ್ಳಿಯ,তারের কর্ড
ಕಿಕ್ ಸಾರ್ಟರ್,কিক সার্টার
ಪ್ರತಿಪ್ರವಾಹ,কাউন্টারকারেন্ট
"ಮೂತ್ರಪಿಂಡದ ಜಂಟಿ, ಮೂತ್ರಪಿಂಡದ ಜಂಕ್ಷನ್","কিডনি জয়েন্ট, রেনাল সংযোগ"
ಕಿಲೋ ಆಂಪಿಯರ್,কিলো অ্যাম্পিয়ার
ಕಿಲೋ ಬಾರ್,কিলো বার
ಕಿಲೋ ಹರ್ಟ್ಝ್,কিলো হার্জ
ಕಿಲೋಕ್ಯಾಲರಿ,কিলোক্যালরি
ಕಿಲೋಕ್ಯೂರಿ,কিলোকিউরি
ಕಿಲೋಸೈಕಲ್,কিলো সাইকেল
ಕಿಲೋಗ್ರಾಂ,কিলোগ্রাম
ಕಿಲೋಗ್ರಾಂ ಕ್ಯಾಲೋರಿಗಳು,কিলোগ্রাম ক্যালোরি
ಕಿಲೋಗ್ರಾಂ ಸಮಾನ,কিলোগ্রাম সমতুল্য
ಕಿಲೋಗ್ರಾಂ ಬಲ,কিলোগ্রাম বল
ಕಿಲೋಗ್ರಾಂ ತೂಕ,কিলোগ্রাম ওজন
ಕಿಲೋಜೌಲ್,কিলোজুল
ಕಿಲೋಮೀಟರ್,কিলোমিটার
ಕಿಲೋಪಾರ್ಸೆಕ್,কিলোপারসেক
ಕಿಲೋಟನ್,কিলোটন
ಕಿಲೋಟನ್ ಬಾಂಬ್,কিলোটন বোমা
ಕಿಲೋವರ್,কিলোভার
ಕಿಲೋವೋಲ್ಟ್,কিলোভোল্ট
ಕಿಲೋವೋಲ್ಟ್-ಆಂಪಿಯರ್,কিলোভোল্ট-অ্যাম্পিয়ার
ಕಿಲೋವ್ಯಾಟ್,কিলোওয়াট
ಕಿಲೋವ್ಯಾಟ್ ಗಂಟೆ,কিলোওয়াট ঘন্টা
ಚಲನಶಾಸ್ತ್ರದ ಸ್ನಿಗ್ಧತೆಯ ಗುಣಾಂಕ,কাইনেমেটিক সান্দ্রতা সহগ
ನಿವ್ವಳ ದ್ರವ್ಯತೆ,নেট তারল্য
ಚಲನಶಾಸ್ತ್ರದ ನಿಯತಾಂಕ,গতিবিদ্যা পরামিতি
ನಿವ್ವಳ ಡೈನಾಮಿಕ್ ಸಂಬಂಧ,নেট গতিশীল সম্পর্ক
ಚಲನಶಾಸ್ತ್ರದ ಮಂದಗತಿ,গতিশীল প্রতিবন্ধকতা
ಚಲನಶಾಸ್ತ್ರದ ಐಸೋಮಾರ್ಫಿಸಂ,কাইনেমেটিক আইসোমরফিজম
ಚಲನಶಾಸ್ತ್ರದ ಸ್ನಿಗ್ಧತೆ,সৃতিবিদ্যা সান্দ্রতা
ಚಲನಶಾಸ್ತ್ರದ ವೇಗವರ್ಧನೆ,গতিগত ত্বরণ
ಚಲನಶಾಸ್ತ್ರದ ನಿರ್ಬಂಧ,গতিসংক্রান্ত সীমাবদ্ধতা
ಚಲನಶಾಸ್ತ್ರದ ಮೊತ್ತ,গতির সমষ্টি
ಚಲನಶಾಸ್ತ್ರದ ಸಾಪೇಕ್ಷತೆ,গতিশীল আপেক্ষিকতা
ಚಲನಶಾಸ್ತ್ರದ ವೇಗ,গতিবেগ
ಸಂಪೂರ್ಣವಾಗಿ ಕ್ರಿಯಾತ್ಮಕ,বিশুদ্ধভাবে গতিশীল
ಚಲನಶಾಸ್ತ್ರದ ವೇಗ ಕ್ಷೇತ್ರ,গতিবেগ ক্ষেত্র
"ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಚಲನಶಾಸ್ತ್ರ","বিশুদ্ধ গতিবিদ্যা, গতিবিদ্যা"
ಪ್ರಕ್ಷುಬ್ಧ ಚಲನಶಾಸ್ತ್ರ,বিক্ষেপ গতিবিদ্যা
ಸಿನಿಮಾಟೋಗ್ರಾಫರ್,সিনেমাটোগ্রাফার
ಕಿನೆಸ್ಕೋಪ್,কাইনস্কোপ
ಕಿನೆಸ್ಕೋಪ್ ರೆಕಾರ್ಡಿಂಗ್,কাইনস্কোপ রেকর্ডিং
"ಕ್ರಿಯಾತ್ಮಕ, ಕ್ರಿಯಾತ್ಮಕ","গতিশীল, গতিশীল"
ಡೈನಾಮಿಕ್ ಗುಣಾಂಕ,গতিশীল সহগ
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,গতিশীল পরিসীমা
ಚಲನ ಶಕ್ತಿ,গতিসম্পর্কিত শক্তি
ಚಲನ ಶಕ್ತಿ ಸ್ಥಿರ,গতিশক্তি ধ্রুবক
ಚಲನ ಶಕ್ತಿ ಮಾರ್ಪಾಡು,গতিশক্তি পরিবর্তন
ಚಲನ ಶಕ್ತಿಯ ಆವೇಗ ಕ್ಷೇತ್ರ,গতিশক্তি ভরবেগ ক্ষেত্র
"ಡೈನಾಮಿಕ್ ಸಮತೋಲನ, ಕ್ರಿಯಾತ್ಮಕ ಸಮತೋಲನ","গতিশীল ভারসাম্য, গতিশীল ভারসাম্য"
ಡೈನಾಮಿಕ್ ಗುಣಕ,গতিশীল গুণক
ಡೈನಾಮಿಕ್ ಹೊಕ್ಕುಳ,গতিশীল নাভি
ಚಲನ ಘರ್ಷಣೆ,গতিশীল ঘর্ষণ
ಆಣ್ವಿಕ ವಿವರಣೆ,আণবিক ব্যাখ্যা
ಡೈನಾಮಿಕ್ ಆವೇಗ,গতিশীল ভরবেগ
ಕ್ರಿಯಾತ್ಮಕ ಸಾಮರ್ಥ್ಯ,গতিশীল সম্ভাবনা
ಕ್ರಿಯಾತ್ಮಕ ಒತ್ತಡ,গতিশীল চাপ
ಕ್ರಿಯಾತ್ಮಕ ಪ್ರತಿಕ್ರಿಯೆ,গতিশীল প্রতিক্রিয়া
ಕೈನೆಟಿಕ್ ರಿಬೌಂಡ್ ಎನರ್ಜಿ,গতিশক্তি রিবাউন্ড এনার্জি
ಕ್ರಿಯಾತ್ಮಕ ಒತ್ತಡ,গতিশীল চাপ
ಡೈನಾಮಿಕ್ ತಾಪನ,গতিশীল গরম
ಆಣ್ವಿಕ ಸಿದ್ಧಾಂತ,আণবিক তত্ত্ব
ವಸ್ತುವಿನ ಚಲನ ಸಿದ್ಧಾಂತ,পদার্থের গতি তত্ত্ব
ಕ್ರಿಯಾತ್ಮಕವಾಗಿ,গতিশীলভাবে
ಕ್ರಿಯಾತ್ಮಕವಾಗಿ ಸಮಾನ,গতিশীলভাবে সমতুল্য
"ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ","গতিবিদ্যা, গতিবিদ্যা"
"ಮುರಿಯಲು, ಹಿಸುಕು","বিরতি, চাপা"
ಸ್ಕ್ವೀಸ್ ಬ್ಯಾಂಡ್,চেপে ব্যান্ড
ಮರಿಗಳು ಖಲ್ಲ್,শাবক খাল্ল
ಕಿಪ್ ರಿಲೆ,কিপ রিলি
ಕಿರ್ಕಾಫ್ ಸೂತ್ರ,কিরখফ সূত্র
ಕಿರ್ಕಾಫ್-ಪ್ಲಾಂಕ್ ನಿಯಮ,কিরখফ-প্ল্যাঙ্ক নিয়ম
ಕಿರ್ಕಾಫ್ ಸಮೀಕರಣ,কিরখফ সমীকরণ
ಕಿರ್ಕಾಫ್ನ ಮೊದಲ ಕಾನೂನು,কিরখফের প্রথম আইন
ಕಿರ್ಕಾಫ್ನ ಎರಡನೇ ನಿಯಮ,কিরখফের দ্বিতীয় আইন
ಕಿರ್ಕೆಂಡಾಲ್ ಪರಿಣಾಮ,কিরকেন্ডাল প্রভাব
ಕಿಲೋಮ್,কিলোহম
ಕಿವಿ ಪರಮಾಣು ರಿಯಾಕ್ಟರ್,কিউই পারমাণবিক চুল্লি
ಸಾಲಿನ ವಿರೋಧಾಭಾಸ,লাইন প্যারাডক্স
ಕ್ಲೈನ್-ಗಾರ್ಡನ್ ಸಮೀಕರಣ,ক্লাইন-গর্ডন সমীকরণ
ಕ್ಲೈಸ್ಟ್ರಾನ್,klystron
ಕ್ಲೈಸ್ಟ್ರಾನ್ ಆಂದೋಲಕ,ক্লিস্ট্রন অসিলেটর
ಕ್ಲೈಸ್ಟ್ರಾನ್ ಪುನರಾವರ್ತಕ,ক্লিস্ট্রন রিপিটার
ಚೂಪಾದ ಅಂಚು,ধারালো কিনারা
ಚೂಪಾದ ಅಂಚಿನ ಸ್ಫಟಿಕ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್,ধারালো প্রান্ত স্ফটিক স্পেকট্রোমিটার
ಚಾಕು ಸ್ವಿಚ್,ছুরি সুইচ
ಒರಟು ಪ್ರತಿಬಿಂಬ,রুক্ষ প্রতিফলন
ನಾಬ್ ಮತ್ತು ಮೆದುಗೊಳವೆ ವೈರಿಂಗ್,গাঁট এবং পায়ের পাতার মোজাবিশেষ তারের
ಗುಬ್ಬಿ ನಿಯಂತ್ರಿತ,গাঁট নিয়ন্ত্রিত
ಪಾರ್ಶ್ವವಾಯುವಿಗೆ ಒಳಗಾದ,পক্ষাঘাতগ্রস্ত
ಹಿಟ್ ಪರಮಾಣು,পরমাণু আঘাত
ಚುಚ್ಚುಮದ್ದಿನ ಎಲೆಕ್ಟ್ರಾನ್,ইনজেকশন ইলেকট্রন
ದಾಳಿ ಪ್ರಕ್ರಿಯೆ,আক্রমণ প্রক্রিয়া
ಚುಚ್ಚುಮದ್ದಿನ ಪ್ರೋಟಾನ್,ইনজেকশনের প্রোটন
ಕ್ನುಡ್ಸೆನ್ ಸಂಪೂರ್ಣ ಪೆಡೋಮೀಟರ್,নডসেন পরম পেডোমিটার
ಕ್ನುಡ್ಸೆನ್ ಕೊಸೈನ್ಸ್ ನಿಯಮ,Knudsen cosines নিয়ম
ಕ್ನುಡ್ಸೆನ್ ಹರಿವು,নুডসেন প্রবাহ
ಕ್ನುಡ್ಸೆನ್ ಸಮೀಕರಣ,নডসেন সমীকরণ
ಕೋನಿಂಗ್ ಸ್ಕೇಲ್,কনিং স্কেল
ಕೊಹ್ಲರ್ ಚಿತ್ರಗಳು,কোহলারের ছবি
ಕೊಹ್ಲರ್ ಪ್ರಕಾಶ,কোহলার আলোকসজ্জা
ಕೋಲರುಷ್-ಕಾನೂನು,kolarush-law
ಕೋಲರುಷ್ ವಿಧಾನ,কলরাশ পদ্ধতি
ಕೋಲ್ರಾಶ್ನ ವರ್ಗಮೂಲ ಕಾನೂನು,Kolraush এর বর্গমূল আইন
ಕನೀಗ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್ ಫೋಟೋಮೀಟರ್,kaneig স্পেকট্রোমিটার ফটোমিটার
ಕೂಮನ್ ಶ್ರೇಣಿ,couman অ্যারে
ಕೋಸ್ಟರ್ ಡ್ಯಾಂಪಿಂಗ್,কোস্টার স্যাঁতসেঁতে
ಕೋವರ್,কোয়ার
ಕ್ಯಾನಿಂಗ್ ಪೆನ್ನಿ ಮಾದರಿ,ক্যানিং পেনি মডেল
ಕ್ರುಸ್ಕಲ್ ಗಡಿ,ক্রুস্কাল সীমান্ত
ಥರ್ಮೋಜೆನಿಕ್,থার্মোজেনিক
ಲಘೂಷ್ಣತೆ,হাইপোথার্মিয়া
ಕುಂಟ್ ಪರಿಣಾಮ,কুন্ত প্রভাব
ಕುಂತ್ ಅವರ ನಿಯಮ,কুন্তের নিয়ম
ಕುಂಟ್ ಟ್ಯೂಬ್,কুন্ত নল
ಕುಂತ್ ಸ್ಥಿರ,kunt ধ্রুবক
ಕ್ಯೂರಿ ರೇಖಾಚಿತ್ರ,কিউরি ডায়াগ্রাম
ರೇಖೀಯ ಮಾಡ್ಯುಲೇಟರ್,রৈখিক মডুলেটর
ಎಲ್ ಮೇಸನ್,এল মেসন
ಎಲ್ ಶೆಲ್,এল শেল
ಎಲ್-ಆಂಟೆನಾ,এল-অ্যান্টেনা
ಎಲ್-ಬ್ಯಾಂಡ್,এল-ব্যান্ড
ಎಲ್-ಕ್ಯಾಪ್ಚರ್,এল-ক্যাপচার
ಎಲ್-ಎಲೆಕ್ಟ್ರಾನ್,এল-ইলেক্ট্রন
ಎಲ್-ವರ್ಗ,এল-শ্রেণী
LC ಪ್ರತಿಧ್ವನಿಸುವ ಸಾಲು,এলসি অনুরণিত লাইন
ಲೇಬಲ್,লেবেল
"ಗುರುತಿಸಲಾಗಿದೆ, ಗುರುತಿಸಲಾಗಿದೆ, ಲೇಬಲ್ ಮಾಡಲಾಗಿದೆ","চিহ্নিত, চিহ্নিত, লেবেলযুক্ত"
ಗುರುತು ಪರಮಾಣು,চিহ্নিত পরমাণু
ಲೇಬಲ್ ಮಾಡುವುದು,লেবেলিং
ಲೇಬಲಿಂಗ್ ವಿಧಾನ,লেবেল পদ্ধতি
ರಿಮೋಟ್ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ,রিমোট কন্ট্রোল অসিলেটর
ಪ್ರಯೋಗಾಲಯ,গবেষণাগার
ಪ್ರಯೋಗಾಲಯದ ಪರಿಸ್ಥಿತಿಗಳು,পরীক্ষাগার অবস্থা
ಪ್ರಯೋಗಾಲಯ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,পরীক্ষাগার সমন্বয় সিস্টেম
ಪ್ರಾಯೋಗಿಕ ಸ್ಕ್ಯಾಟರಿಂಗ್ ಕೋನ,পরীক্ষামূলক বিক্ষিপ্ত কোণ
"ಲೇಕರ್, ಪ್ರಲಕ್ಷ","লেকার, প্রলক্ষ"
"ಪ್ರಲಕ್ಷ ಡಿಸ್ಕ್, ರೇಂಜಿಂಗ್ ಡಿಸ್ಕ್","প্রলক্ষ ডিস্ক, রেঞ্জিং ডিস্ক"
ಪ್ರಲಕ್ಷ ಮೂಲ್,প্রলক্ষ মুল
ಪ್ರಲಕ್ಷ ರೆಕಾರ್ಡಿಂಗ್,প্রলক্ষ রেকর্ডিং
ಏಣಿ,মই
ಬಾಷ್ಪೀಕರಣ,বাষ্পীভবনকারী
ಟ್ರೆಡ್ ಟ್ರ್ಯಾಪ್,ট্র্যাপ ফাঁদ
"ಬಹುಹಂತದ ಬಾಗಿಲು, ಏಣಿ","মাল্টিস্টেজ দরজা, মই"
ಲೀನಿಯರ್ ಆಕ್ಸಿಲರೇಟರ್-ಚಾಲಿತ ರಿಯಾಕ್ಟರ್,লিনিয়ার অ্যাক্সিলারেটর-চালিত চুল্লি
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ঘড়ির কাঁটার বিপরীত দিকে
"ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ, ಎಡ ಧ್ರುವೀಯತೆ","ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব"
"ಹಿಂದೆ, ಹಿಂದೆ, ಹಿಂದೆ","ফিরে, পিছনে, ফিরে"
ಹಿಂದಕ್ಕೆ ಮತ್ತು ಮುಂದಕ್ಕೆ,সামনে পিছনে
ಹಿಂಭಾಗದ ಗುಣಾಂಕ,পোস্টেরিয়র সহগ
ಹಿಂಭಾಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,পরবর্তী পারস্পরিক সম্পর্ক
ಹಿಂಬಡಿತ ಪರಿಣಾಮ,ব্যাকল্যাশ প্রভাব
ನಂತರದ ಉಸಿರುಕಟ್ಟುವಿಕೆ,পোস্ট অ্যাপনিয়া
ಮತ್ತೆ ಬಲೆ,পিছনে ফাঁদ
ತಡವಾದ ಅವಧಿ,দেরী সময়কাল
ಹಿಂದುಳಿದ ಸ್ಟ್ರೀಮ್,পশ্চাদগামী স্রোত
ಹಿಂದುಳಿದ ಹೊರೆ,পিছনের লোড
ಹಿಂಭಾಗದ ಕೀಲಿನ ಸ್ಥಳಾಂತರ,পোস্টেরিয়র আর্টিকুলার ডিসপ্লেসমেন্ট
ಲಾಗ್ರೇಂಜ್ ವ್ಯತ್ಯಾಸ,Lagrange বৈচিত্র্য
ಲ್ಯಾಗ್ರೇಂಜ್ ಕಾರ್ಯ,ল্যাগ্রেঞ্জ ফাংশন
ಲಗ್ರಾಂಜಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು,ল্যাগ্রাঞ্জিয়ান স্থানাঙ্ক
ಲ್ಯಾಗ್ರೇಂಜ್ ಸಾಂದ್ರತೆ,ল্যাগ্রেঞ্জ ঘনত্ব
ಲಗ್ರಾಂಜಿಯನ್ ಕಾರ್ಯ,ল্যাগ্রাঞ্জিয়ান ফাংশন
ಲಗ್ರಾಂಜಿಯನ್ ಮಾರ್ಗದರ್ಶನ ವ್ಯವಸ್ಥೆ,ল্যাগ্রাঞ্জিয়ান গাইডেন্স সিস্টেম
ಕುರಿಮರಿ ಸೃಷ್ಟಿ,ভেড়ার বাচ্চা সৃষ্টি
ಕುರಿಮರಿ ತರಂಗ,ভেড়ার তরঙ্গ
ಲ್ಯಾಮ್ಡಾ ಹೈಪರಾನ್,lamda hyperon
ಲ್ಯಾಮ್ಡಾ ಪಾಯಿಂಟ್ ಸಂಕೋಚನ,লামদা বিন্দু সংকোচন
"ಲ್ಯಾಮ್ಡಾ ಆಘಾತ ತರಂಗ, ಬಿಮೋಡಲ್ ಆಘಾತ ತರಂಗ","লামদা শক ওয়েভ, বিমোডাল শক ওয়েভ"
"ಲ್ಯಾಮ್ಡಾ ತಾಪಮಾನ, ಲ್ಯಾಮ್ಡಾ ಪರಿವರ್ತನೆ","lamda তাপমাত্রা, lamda রূপান্তর"
ಲ್ಯಾಮ್ಡೋಯಿಡಿ ರಿಡ್ಜ್,লামদোইডি রিজ
ಲ್ಯಾಂಬ್ಡಾಯ್ಡ್ ಜಂಕ್ಷನ್,ল্যাম্বডয়েড জংশন
ಲ್ಯಾಂಬರ್ಟ್,ল্যাম্বার্ট
ಲ್ಯಾಂಬರ್ಟ್ ಅನಲಾಗ್ ಕೋನಿಕ್ ಪ್ರೊಜೆಕ್ಷನ್,ল্যাম্বার্ট এনালগ কনিক প্রজেকশন
ಲ್ಯಾಂಬರ್ಟ್-ಬಿಯರ್ ನಿಯಮ,ল্যাম্বার্ট-বিয়ার নিয়ম
ಲ್ಯಾಂಬರ್ಟ್ ನಿಯಮ,ল্যাম্বার্টের নিয়ম
ಅಕ್ರಾಲ್ ಪ್ರದೇಶ,আকরাল এলাকা
"ಹಲಗೆ, ಹಲಗೆ","তক্তা, বোর্ড"
ತೊಂದರೆಯಿಲ್ಲದ ಕನಿಷ್ಠ ಮಟ್ಟ,সমস্যাহীন প্রান্তিক স্তর
"ಮೇಲ್ಮೈ ಹರಿವು, ಮಟ್ಟದ ಹರಿವು","পৃষ্ঠ প্রবাহ, স্তর প্রবাহ"
"ಮಟ್ಟದ ವೇಗ, ಅಶಿಸ್ತಿನ ವೇಗ","স্তরের গতি, অনিয়মিত গতি"
"ಲೋಹಲೇಪ, ಫಲಕ, ಮಟ್ಟ, ಪದರದ ಬಂಧ","কলাই, প্যানেল, স্তর, স্তর বন্ধন"
ಲೇಪಿತ ಆಂಟೆನಾ,ধাতুপট্টাবৃত অ্যান্টেনা
