English,Kannada
Inversion layer,ವಿಲೋಮ ಪದರ
Inverted power supply,ರಿವರ್ಸ್ ವಿದ್ಯುತ್ ಸರಬರಾಜು
Inverter,ವಿಲೋಮ
Inverter,ವಿಲೋಮ
Inverting adder,ವಿಲೋಮ ಸಂಯೋಜಕ
Inverting amplifier,ವಿಲೋಮ ಆಂಪ್ಲಿಫಯರ್
Inverting amplifier,ವಿಲೋಮ ಆಂಪ್ಲಿಫಯರ್
Inverting input,ವಿಲೋಮ ಹೂಡಿಕೆ
Io/M signal,Io/M ಸಿಗ್ನಲ್
Io/R signal,Io/R ಸಿಗ್ನಲ್
Io/W signal,ನೀರಿನ ಹುಡುಗರು
Ion,ಅಯಾನು
Ion implantation,ಅಯಾನು ನೆಡುವಿಕೆ
Ion implantation,ಅಯಾನು ನೆಡುವಿಕೆ
Ion resonance absorption,ಅಯಾನು ಅನುರಣನ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
Ionisation,ಅಯಾನೀಕರಣ
Ionisation,ಅಯಾನೀಕರಣ
Ionisation current,ಅಯಾನೀಕರಣ ಪ್ರಸ್ತುತ
Ionospheric propagation,ಅಯಾನುಗೋಳದ ಪ್ರಸರಣ
Ionospheric propagation,ಅಯಾನುಗೋಳದ ಪ್ರಸರಣ
Iron core,ಕಬ್ಬಿಣದ ಕೋರ್
Iron-vane meter,ಕಬ್ಬಿಣದ ವೇನ್ ಮೀಟರ್
ISA bus,ISA ಬಸ್
Isolation amplifier,ಪ್ರತ್ಯೇಕಿಸುವ ಆಂಪ್ಲಿಫಯರ್
Isolator,ವಿಭಜಕ
Isotropic radiator,ಐಸೊಟೋಪಿಕ್ ವಿಕಿರಣ
J/S ratio,J/S ಅನುಪಾತ
Jack,ಜ್ಯಾಕ್
Jack plug,ಜ್ಯಾಕ್ ಪ್ಲಗ್
J-display,j-ಡಿಸ್ಪ್ಲೇ
JFET (junction filled effect transister),ಒಪ್ಪಂದದ ವಿಧಿ
Jilter,ನಡುಗುವಿಕೆ
J-K flip-flop,JK ಫ್ಲಿಪ್-ಫ್ಲಾಪ್ಸ್
Johnson code,ಜಾನ್ಸನ್ ಕೋಡ್
Johnson counter,ಜಾನ್ಸನ್ ಸ್ಕೋರರ್
Johnson noise,ಜಾನ್ಸನ್ ರೇವ್
Jone's chopper circuit,ವಲಯ ಕತ್ತರಿಸುವ ಸರ್ಕ್ಯೂಟ್
J-operator,j-ಆಪರೇಟರ್
Josephson junction,ಜೋಸೆಫ್ಸನ್ ಒಪ್ಪಂದ
Joystick,ಜಾಯ್ಸ್ಟಿಕ್
Jumper,ಮಿಟುಕಿಸಿ
Junction,ಒಪ್ಪಂದ
Junction capacitor,ಒಪ್ಪಂದ ಹಿಡುವಳಿ
Junction diode,ಜಂಕ್ಷನ್ ಡಯೋಡ್
Junction isolation,ಒಪ್ಪಂದದ ಪ್ರತ್ಯೇಕತೆ
Junction temperature,ಜಂಟಿ ಶಾಖ
Junction transistor,ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
Karmaugh map,ಕಾರ್ನೋ ನಕ್ಷೆ
Karnaugh map,ಕಾರ್ನ್ರೋ ಡ್ರಾಯಿಂಗ್
Kell factor,ಕೆಲ್ ಗುಣಾಂಕ
Kelvin double bridge,ಕೆಲ್ವಿನ್ ಡಬಲ್ ಸೇತುವೆ
Kelvin varley voltage divider,ಕೆಲ್ವಿನ್ ವಾರ್ಸ್ ವೋಲ್ಟೇಜ್ ವಿಭಾಜಕ
Kerr cell,ಕೆರ್ ಕೋಶ
Key board,ಕೀ ಬೋರ್ಡ್
Key pad,ಕೀ ಬೋರ್ಡ್
Key storage register,ಪ್ರಮುಖ ಶೇಖರಣಾ ನೋಂದಣಿ
Keyboard,ಕೀಬೋರ್ಡ್
Keyboard,ಕೀಬೋರ್ಡ್
Keyed AGC,ಎಜಿಸಿಯನ್ನು ಕೀಲಿಸಲಾಯಿತು
Kickback,ಕೌಂಟರ್ ಗಾಯ
Kilohertz,ಕಿಲೋ ಹರ್ಟ್ಜ್
Kirchoff's current law,ಕಿರ್ಚಾಫ್ ಅವರ ವಿಭಾಗದ ಕಾನೂನು
Kirchoff's voltage law,ಕಿರ್ಚಾಫ್ ವೋಲ್ಟೇಜ್ ಕಾನೂನು
Knee voltage,ವೋಲ್ಟೇಜ್ ತಿಳಿಯಿರಿ
KVA rating,ಕೆವಿಕೆ ರೇಟರ್
Laboratory power supply,ಪ್ರಯೋಗಾಲಯದ ವಿದ್ಯುತ್ ಸರಬರಾಜು
Laboratory standards,ಪ್ರಯೋಗಾಲಯದ ಮಾನದಂಡಗಳು
Labyrinth enclosure,ಲ್ಯಾವಿರಿಂತ್ ಇನ್ಸರ್ಟ್
Labquer process,ಪ್ರಲಕ್ಷ ಪ್ರಕ್ರಿಯೆ
Ladder type D/A converter,ಎಲಿವೇಟೆಡ್ ಡಿ/ಎ ಪರಿವರ್ತಕ
Lag,ಪಶ್ಚಾತ್ತಾಪ
Lag compensated feedback amplifier,ಹಿಂದಿನ ಪರಿಹಾರ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫೈಯರ್
Lambert's cosine law,ಲ್ಯಾಂಬರ್ಟ್ನ ಕೊಸೈನ್ ನಿಯಮ
Lamp feedback,ದೀಪ ರೀಚಾರ್ಜ್
LAN manager,ಸ್ಥಳೀಯ ನೆಟ್ವರ್ಕ್ ಮ್ಯಾನೇಜರ್
Landing zone,ಕವರ್ ಪ್ರದೇಶ
Landscape mode,ಭೂದೃಶ್ಯ ಮೋಡ್
Landscape monitor,ಭೂದೃಶ್ಯ ಮಾನಿಟರ್
Language assembly,ಭಾಷೆಯ ಜೋಡಣೆ
Language processor,ಭಾಷಾ ಸಂಸ್ಕಾರಕ
Language translation programme,ಭಾಷಾ ಅನುರಣನ ಪ್ರೋಗ್ರಾಮಿಂಗ್
LAPB (link access procedurebalancedmodem)laplace equation,ಸಾಮಾನ್ಯ
Laplace equation,ಲ್ಯಾಪ್ಲೇಸ್ ಸಮೀಕರಣ
Laplace transformation,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
LAPM (link access procedure for modem),LAPM
Laptop computer,ಲ್ಯಾಪ್ಟಾಪ್ ಕಂಪ್ಯೂಟರ್
LARAM (line addressable random access memory),ಲಾರಾಮ್
Large frame,ದೊಡ್ಡ ಚೌಕಟ್ಟು
Large radius bending,ದೊಡ್ಡ ತ್ರಿಜ್ಯದ ಲೇಬಲಿಂಗ್
Large scale integration,"LSI LSI, ಬೃಹತ್ ಏಕೀಕರಣ"
Large scale integration (LSI),ಸಾಮೂಹಿಕ ಏಕೀಕರಣ (LSI)
Large signal amplifier,ದೀರ್ಘ ಸಿಗ್ನಲ್ ಆಂಪ್ಲಿಫಯರ್
Larmour precession,ಲಾರ್ಮೋರ್ ಶುದ್ಧಿಕಾರಕ
Laser,ಲೇಸರ್
Laser diode,ಲೇಸರ್ ಡಯೋಡ್
Laser engine,ಲೇಸರ್ ಎಂಜಿನ್
Laser printer,ಲೇಸರ್ ಮುದ್ರಕ
Laser storage,ಲೇಸರ್ ಸಂಗ್ರಹಣೆ
Laser threshold,ಲೇಸರ್ ಸಿಲ್
Last in first-out (LIFO),ಕೊನೆಯ ಪ್ರವೇಶ ನಿರ್ಗಮನ
Latch,ತಾಳ
Latch up,ಬೀಗ ಹಾಕು
Latche cutting,ಲೇತ್ ಕತ್ತರಿಸುವುದು
Latency time,ಸುಪ್ತಾವಸ್ಥೆ
Lateral cutting system,ಅಡ್ಡ ಕತ್ತರಿಸುವ ವ್ಯವಸ್ಥೆ
Lateral diffusion,ಪಾರ್ಶ್ವ ಪ್ರಸರಣ
Lateral PNP transistor,ಲ್ಯಾಟರಲ್ PNP ಟ್ರಾನ್ಸಿಸ್ಟರ್
Lateral transistor,ಅಡ್ಡ ಟ್ರಾನ್ಸಿಸ್ಟರ್
L-attenuator,ನಾನು ಕ್ಷೀಣಿಸುತ್ತಿದ್ದೇನೆ
Law of junction,ಒಪ್ಪಂದದ ನಿಯಮ
Layer,ಪದರ
Layer interface,ಲೇಯರ್ ಇಂಟರ್ಫೇಸ್
Layer ionospheric,ಅಯಾನುಗೋಳದ ಪದರ
Layering,ಪದರ
Layout,ರೂಪರೇಖೆಯನ್ನು
Layout prototype board,ಟೆಂಪ್ಲೇಟ್ ಟೆಂಪ್ಲೇಟ್
Lazy evaluation,ಅಪ್ಲಿಕೇಶನ್ ಮೌಲ್ಯಮಾಪನ
LC,LC
LCALL instruction,LCALL ಸೂಚನೆಗಳು
LD,ld
Lead,"ಮುನ್ನಡೆ, ಮುನ್ನಡೆ"
Lead compensated feedback amplifier,ಆದ್ಯತೆಯ ಪರಿಹಾರ ರೀಚಾರ್ಜ್ ಆಂಪ್ಲಿಫೈಯರ್
Leading edge,ಮುಂಭಾಗದ ಕೋರ್
Leakage analog switch,ತುಕ್ಕು ಅನಲಾಗ್ ಸ್ವಿಚಿಂಗ್
Leakage flux,ಸವೆತ ಹರಿವು
Leaky mode,ಸವೆತ ಮೋಡ್
Leap frog amplifier,ಪ್ಯಾಡಾಕ್ ಕೊಳಲು ಆಂಪ್ಲಿಫಯರ್
Leap frog test,ಪ್ಯಾಡಾಕ್ ಪ್ಲುಟಿ ಪರೀಕ್ಷೆ
Learning curve,ಕಲಿಕೆಯ ರೇಖೆ
Leased line modem,ಲೀಸ್ಡ್ ಲೈನ್ ಮೋಡೆಮ್
Leased time,ಗುತ್ತಿಗೆ ಸಮಯ
Least significant bit,ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ
Le-clanche dry cell,ಲೆಕ್ಲಾಂಚ್ ಡ್ರೈ ಸೆಲ್
LED,ಬೆಳಕು ಹೊರಸೂಸುವ ಡಯೋಡ್
LED indicator,ಎಲ್ಇಡಿ ಸೂಚಕ
Left handed polarisation,ಅಪ್ರದಕ್ಷಿಣಾಕಾರ ಧ್ರುವೀಕರಣ
Left justification,ಎಡ ಸಮರ್ಥನೆ
Legend,ದಂತಕಥೆ
Lenz's law,ಲ್ಯಾಂಗ್ ಕಾನೂನು
LEO printer,ಲಿಯೋ ಪ್ರಿಂಟರ್
Letter quality,ಅಕ್ಷರದ ಗುಣಮಟ್ಟ
Level activated input,ಮಟ್ಟದ ಸಕ್ರಿಯ ಹೂಡಿಕೆ
Level encoding,ಮಟ್ಟದ ಕೋಡಿಂಗ್
Level shifter,ಮಟ್ಟದ ಪರಿವರ್ತಕ
Level translator,ಮಟ್ಟದ ವರ್ಗಾವಣೆ
Leveling,ಶ್ರೇಣೀಕರಣ
Level-sensitive interupt,ಮಟ್ಟದ ಸೂಕ್ಷ್ಮ ಅಂತರಾಯಮ್
Lexico graphic sort,ಅಕ್ಷರಶಃ ಶಹಾನ್
Lexicon,ನಿಘಂಟು
Leyden jar,ಲೈಡೆನ್ ಜಾರ್
Library compiler,ಇಂಟರ್ಪ್ರಿಟರ್ ಸಂಗ್ರಹ
Lift time of carriers,ವಾಹಕ ವಯಸ್ಸು
Light,ಬೆಳಕು
Light curve,ಬೆಳಕಿನ ಕರ್ವ್
Light emitting diode,ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್ (LED)
Light gain,ಬೆಳಕಿನ ಲಾಭ
Light meter,ಫೋಟೋಮೀಟರ್
Light pen,ಬೆಳಕಿನ ಸ್ಟೈಲಸ್
Light pipe,ಬೆಳಕಿನ ಟ್ಯೂಬ್
Limiter,ಮಿತಿಗಾರ
Limiting radiation,ಕನಿಷ್ಠ ವಿಕಿರಣ
Lindemann electrometer,ಲಿಂಡೆಮನ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್
Line codes,ಲೈನ್ ಕೋಡ್
Line conditioning,ಸಾಲಿನ ನಿರ್ಬಂಧ
Line driven,ಲೈನ್ ಚಾಲಕ
Line handler,ಲೈನ್ ಹ್ಯಾಂಡ್ಲರ್
Line interface,ಸಾಲಿನ ಇಂಟರ್ಫೇಸ್
Line output transformer,ಲೈನ್ ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
Line spectra,ಲೈನ್ ಸ್ಪೆಕ್ಟ್ರಮ್
Line synchronized SMPS,ಲೈನ್ ಸಿಂಕ್ SMPS
Line wave form,ರೇಖೆಯ ತರಂಗ ರೂಪ
Linear amplifier,ರೇಖೀಯ ಆಂಪ್ಲಿಫಯರ್
Linear arrays,ರೇಖೀಯ ಶ್ರೇಣಿ
Linear correlation coefficient,ರೇಖೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
Linear distortion,ರೇಖೀಯ ಅಸ್ಪಷ್ಟತೆ
Linear graded junction,ರೇಖೀಯ ಇಳಿಜಾರು ಜಂಕ್ಷನ್
Linear interpolation,ರೇಖೀಯ ಹಸ್ತಕ್ಷೇಪ
Linear modulation method,ಲೀನಿಯರ್ ಮಾಡ್ಯುಲೇಷನ್ ವಿಧಾನ
Linear phase filter,ರೇಖೀಯ ಕಲೆ ಫಿಲ್ಟರ್
Linear polarisation,ರೇಖೀಯ ಧ್ರುವೀಕರಣ
Linear region,ರೇಖೀಯ ಪ್ರದೇಶ
Linear regulator,ರೇಖೀಯ ನಿಯಂತ್ರಕ
Linear speed,ರೇಖೀಯ ಚಲನೆ
Linear switching,ರೇಖೀಯ ಸ್ವಿಚಿಂಗ್
Linearity AM system,ರೇಖೀಯ ಆಂಪ್ಲಿಟ್ಯೂಡ್ ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಿಸ್ಟಮ್
Link layer,"ಲಿಂಕ್ ಲೇಯರ್, ಚೈನ್ ಲೇಯರ್"
Linker program,ಸರಣಿ ಕಾರ್ಯಕ್ರಮ
Linking limiter,ಸಂಪರ್ಕಿಸುವ ಮಿತಿ
Lip microphone,ತುಟಿ ಮೈಕ್ರೊಫೋನ್
Lissajous figure,ಲಿಸಾಜು ಆಕೃತಿ
Lissjous method,ಲಿಸಾಜೌಸ್ ವಿಧಾನ
Listener,ಪ್ರೇಕ್ಷಕರು
Listener fatigue,ಪ್ರೇಕ್ಷಕರ ಆಯಾಸ
Listening headphone,ಹೆಡ್‌ಫೋನ್ ಕೇಳುತ್ತಿದೆ
Lithium primary battery,ಲಿಥಿಯಂ ಪ್ರಾಥಮಿಕ ಬ್ಯಾಟರಿ
Lithography,ಶಿಲಾಶಾಸ್ತ್ರ
Lithography,ರಾಕ್ ಮುದ್ರಣ
Live music,ಲೈವ್ ಸಂಗೀತ
Liyod-Fisher magnetic square,ಲಾಯ್ಡ್ ಫಿಶರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಕ್ವೇರ್
Load,ಲೋಡ್ ಮಾಡಿ
Load factor,ಲೋಡ್ ಅಂಶ
Load impedance,ಲೋಡ್ ಪ್ರತಿರೋಧ
Load line,ಲಿಫ್ಟ್ ಲೈನ್
Loading,ಲೋಡ್
Lobe aerial,ಹಾಲೆ ವೈಮಾನಿಕ
Local area network (LAN),ಪ್ರಾದೇಶಿಕ ನೆಟ್‌ವರ್ಕ್ (LAN)
Local bus,ಸ್ಥಳೀಯ ಬಸ್
Local bus video system,ಸ್ಥಳೀಯ ಬಸ್ ವೀಡಿಯೊ ವ್ಯವಸ್ಥೆ
Local expansion bus,ಸ್ಥಳೀಯ ಪ್ರಸರಣ ಬಸ್
Local talk,ಸ್ಥಳೀಯ ಚರ್ಚೆ
Lock in amplifier,ನಿಯೋಜನೆ ಆಂಪ್ಲಿಫಯರ್
Lock up,ಪಾಲಕ
Locked loop,ನಿರ್ಬಂಧದ ಲೂಪ್
Log on,ಅಧಿವೇಶನ ಆರಂಭ
Log periodic antenna,ಲಾಗರಿಥಮಿಕ್ ಆವರ್ತನ ಆಂಟೆನಾ
Logging,ಪ್ರಚಾರ ಬರವಣಿಗೆ
Logic analyser,ತರ್ಕ ವಿಶ್ಲೇಷಕ
Logic cell array,ಲಾಜಿಕ್ ಸೆಲ್ ಅರೇ
Logic circuit,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
Logic entry,ವಾದ ಪ್ರವೇಶ
Logic family,ವಾದ ಒಟ್ಟು
Logic function,ತರ್ಕ ಕಲನಶಾಸ್ತ್ರ
Logic gate,ಲಾಜಿಕ್ ಗೇಟ್
Logical analysis,ತರ್ಕ ವಿಶ್ಲೇಷಣೆ
Logo,ಜನರು
Logarithmic amplifier,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
Logarithmic amplifier,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
Logarithmic decrement,ಲಾಗರಿಥಮಿಕ್ ಹವಾಮಾನ
Logarithmic scales,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
Long tailed pair,ದೀರ್ಘವೃತ್ತದ ಜೋಡಿ
Long word,ದೊಡ್ಡ ಪದ
Loudspeaker,"ಧ್ವನಿವರ್ಧಕ, ವರ್ಧಿಸುವ ಸಾಧನ"
Low frequency compensation,ಕಡಿಮೆ ಆವರ್ತನ ಪರಿಹಾರ
Low frequency noise,ಕಡಿಮೆ ಆವರ್ತನ ಶಬ್ದ
Low frequency notch filter,ಕಡಿಮೆ ಆವರ್ತನ ಗ್ರೂವ್ ಫಿಲ್ಟರ್
Low frequency propagation,ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ
Low frequencytransformer,ಕಡಿಮೆ ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
Low level analog signal,ಕಡಿಮೆ ಮಟ್ಟದ ಅನಲಾಗ್ ಸಿಗ್ನಲ್
Low noise,ಕಡಿಮೆ ಶಬ್ದ
Low noise cable,ಕಡಿಮೆ ಶಬ್ದ ಕೇಬಲ್
Low pass filter,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
Low pass filter,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
Low pass RC circuit,ಕಡಿಮೆ ವಿದ್ಯುತ್ ಆರ್ಸಿ ಸರ್ಕ್ಯೂಟ್
Low threshold logic,ಕಡಿಮೆ ಮಿತಿ ತರ್ಕ
Low voltage power supply,ಕಡಿಮೆ ವೋಲ್ಟೇಜ್ ವಿದ್ಯುತ್ ಮೂಲ
Lower side frequency,ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ
Lower side frequency,ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ
LP groove,LP ಸ್ಲಾಟ್
LP record,ಎಲ್ಪಿ ದಾಖಲೆ
LS voltage offset protection,ಎಲ್ಎಸ್ ವೋಲ್ಟೇಜ್ ಆಫ್ಸೆಟ್ ರಕ್ಷಣೆ
LSB,ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ
LSD,ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್
LSI,ಬೃಹತ್ ಏಕೀಕರಣ
LT (low tension),ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ
Lug,ನೋಡು
Lumen,ಲುಮೆನ್
Lumen hour,ಲುಮೆನ್ ಗಂಟೆ
Luminance,ಪ್ರಕಾಶಮಾನತೆ
Luminance signal,ಪ್ರಕಾಶ ಚಿಹ್ನೆ
Luminous flux,ಜ್ವಾಲೆಯ ಹರಿವು
Lummer-Brodhun photometer,ಲುಮರ್-ಬ್ರೋಧನ್ ಫೋಟೋಮೀಟರ್
Lumped components mode,ಸ್ಥಳೀಯ ಘಟಕ ಮಾದರಿ
LVDT,ಲೀನಿಯರ್ ವೋಲ್ಟೇಜ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
Machine cycle,ಯಂತ್ರ ಚಕ್ರ
Machine language,ಯಂತ್ರ ಭಾಷೆ
Macintosh computer,ಮ್ಯಾಸಿಟೋಶ್ ಕಂಪ್ಯೂಟರ್
Magic tee,ಮ್ಯಾಜಿಕ್ ಚಹಾ
Magnet,ಅಯಸ್ಕಾಂತ
Magnetic amplifier,ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್
Magnetic bubble memory (MBM),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
Magnetic core,ಕಾಂತೀಯ ಕೋರ್
Magnetic coupling,ಕಾಂತೀಯ ಜೋಡಣೆ
Magnetic data storage,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ
Magnetic deflection,ಕಾಂತೀಯ ವಿಚಲನ
Magnetic disk,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
Magnetic field,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್
Magnetic flux,ಕಾಂತೀಯ ಹರಿವು
Magnetic focusing,ಕಾಂತೀಯ ಗಮನ
Magnetic hysteresis,ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್
Magnetic lines of force,ಕಾಂತೀಯ ಬಲದ ರೇಖೆ
Magnetic pick up,ಕಾಂತೀಯ ಸಂಗ್ರಾಹಕ
Magnetic polarity,ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ
Magnetic polarity,ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ
Magnetic saturation,ಕಾಂತೀಯ ಶುದ್ಧತ್ವ
Magnetic shielding,ಕಾಂತೀಯ ರಕ್ಷಾಕವಚ
Magnetic storm,ಕಾಂತೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ
Magnetic tape,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
Magnetometer,ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
Magneto motive force (mmf),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ರೈವಿಂಗ್ ಫೋರ್ಸ್ (ಎಂಎಂಎಫ್)
Magnetron,ಮ್ಯಾಗ್ನೆಟ್ರಾನ್
Magnification,ವರ್ಧನೆ
Magnitude,ಸಂಪುಟ
Magnitude comparator,ಪರಿಮಾಣ ಹೋಲಿಕೆದಾರ
Magnitude function,ಪ್ರಮಾಣ ಕಾರ್ಯ
Main frame computer,ದೊಡ್ಡ ಕಂಪ್ಯೂಟರ್
Main line current,ಮುಖ್ಯ ಸಾಲಿನ ಸ್ಟ್ರೀಮ್
Majority carrier,ಬಹುಪಾಲು ವಾಹಕ
Majority carrier current,ಬಹುಪಾಲು ವಾಹಕ ಪ್ರಸ್ತುತ
Male connector,"ಪಂಪ್ ಸಂಯೋಜಕ, ಮರುಸಂಯೋಜಕ"
MAN (metropolitan area network),MAN (ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್)
Manchester coding,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
Man-made noise,ಮಾನವ ಶಬ್ದ
Mantissa,ಮಂಟಿಸ್ಸಾ
Mapping,ಮ್ಯಾಪಿಂಗ್
Marconi antenna,ಮಾರ್ಕೋನಿ ಆಂಟೆನಾ
Mark/Space ratio,ಚಿಹ್ನೆ/ಸಮಯ ಅನುಪಾತ
Mask,ಹೊದಿಕೆ
Mask programmed ROM,ಮಾಸ್ಕ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ರೋಮ್
Maskable interrupt,ಉತ್ತಮ ಕೆಲಸದ ಅಡಚಣೆ
Masked ROM,ಕವರ್ ರೋಮ್
Mass,"ಪರಿಮಾಣ, ದ್ರವ್ಯರಾಶಿ"
Master clock,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
Master oscillator,ಮಾಸ್ಟರ್ ಆಂದೋಲಕ
Matched filter,ಹೊಂದಾಣಿಕೆಯ ಫಿಲ್ಟರ್
Matched load,ಹೊಂದಾಣಿಕೆಯ ಲೋಡ್
Matching,ಹೊಂದಾಣಿಕೆಗೆ
Matrix equation,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಮೀಕರಣ
MATV (master antenna T.V.),ಹೆಡ್ ಆಂಟೆನಾ ಟಿವಿ
Maximum forward current,ಗರಿಷ್ಠ ಮುಂದಕ್ಕೆ
Maximumgain,ಗರಿಷ್ಠ ಲಾಭ
Maximum power transfer theorem,ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ ಪ್ರಮೇಯ
Maximum rating,ಗರಿಷ್ಠ ಸ್ಕೋರ್
Maximum reverse voltage,ಗರಿಷ್ಠ ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್
Maximum usable frequency (MUF),ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ (MUF)
Maxterm,ಗರಿಷ್ಠ
Maxwell's equation,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಸಮೀಕರಣ
MCA (micro channel architecture),ಸೂಕ್ಷ್ಮ ಚಾನಲ್ ರಚನೆ
M-derived filter,M- ಪಡೆದ ಫಿಲ್ಟರ್
Mean free path,ಉಚಿತ ಮಾರ್ಗ ಎಂದರ್ಥ
Mean value,ಸರಾಸರಿ ಮೌಲ್ಯ
Mean-square value,ಚದರ ಸರಾಸರಿ ಮೌಲ್ಯ
Measuring instrument,ಅಳತೆ ಉಪಕರಣ
Mechanical filter,ಯಾಂತ್ರಿಕ ಫಿಲ್ಟರ್
Medical Electronics,ವೈದ್ಯಕೀಯ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
Mega Ohm,ಮೆಗಾ ಓಮ್
Megabyte,ಮೆಗಾಬೈಟ್
Megger,ಮೆಗ್ಗರ್
Memory,ಸ್ಮರಣಾರ್ಥ
Memory access time,ಮೆಮೊರಿ ಪ್ರವೇಶ ಸಮಯ
Memory array,ಮೆಮೊರಿ ಅರೇ
Memory buffer register,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
Memory cell,ಮೆಮೊರಿ ಕೋಶ
Memory cell race around condition,ಮೆಮೊರಿ ಸೆಲ್ &#39;ರೇಸ್ ಅರೌಂಡ್&#39; ಹಂತ
Memory chip,ಮೆಮೊರಿ ಚಿಪ್
Memory circuit,ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್
Memory cycle,ಮೆಮೊರಿ ಚಕ್ರ
Memory cycle time,ನೆನಪಿನ ಚಕ್ರ
Memory map,ಮೆಮೊರಿ ನಕ್ಷೆ
Memory mapped I/o,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್
MEMR (memory read),ಮೆಮೊರಿ ಓದುವಿಕೆ
MEMW (memory writer),ನೆನಪಿನ ಬರವಣಿಗೆ
Menu,"ಮೆನು, ಕ್ಯಾಟಲಾಗ್"
Meridian plane,ಅಕ್ಷೀಯ ಸಮತಲ
Mesh,ನಿವ್ವಳ
Mesh analysis,ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ
Mash current,ಜಾಲರಿ ಸ್ಟ್ರೀಮ್
Mesh equation,ಜಾಲರಿ ಸಮೀಕರಣ
Metal,ಲೋಹದ
Metal can (box),ಲೋಹದ ಪೆಟ್ಟಿಗೆ
Metal film resistor,ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್
Metallization,ಲೋಹೀಕರಣ
Meter,ಮೀಟರ್
MFTD (multifrequency tone dialing),MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್)
Mho,ಮೊ
