Tamil,Odiya
தரை சிதறல் பரப்புதல்,ଭୂମି ବିସ୍ତାର କରେ |
நிலப்பரப்பு பிரிவு,ଭୂମି ବିଭାଗ
நில அலை,ଭୂମି ତରଙ୍ଗ |
நில அலை பரப்புதல்,ଭୂମି ତରଙ୍ଗ ପ୍ରସାର |
நில அலை சமிக்ஞை,ଭୂମି ତରଙ୍ଗ ସଙ୍କେତ |
நிலத்தடி,ଭୂମି
குழு தாமதம்,ଗୋଷ୍ଠୀ ବିଳମ୍ବ
நெட்வொர்க் மற்றும் கவரேஜின் வளர்ச்சி,ନେଟୱର୍କ ଏବଂ କଭରେଜ୍ ର ଅଭିବୃଦ୍ଧି |
காவலர் இசைக்குழு,ସୋର ବ୍ୟାଣ୍ଡ
பாதுகாப்பு இடைவெளி,ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ
கன் டையோடு,ଗୁନ୍ ଡିଏଡ୍ |
பையன்,ବାଡ଼ି
கை கம்பி,Su ତାର ତାର
பையன் வான்வழி மாஸ்ட் (கை ஆண்டெனா மாஸ்ட்),ଗୁଡ୍ ଆରିଏଲ୍ ମାଷ୍ଟର (ଗେଡିତ ଆଣ୍ଟେନା ମାଷ୍ଟ)
ஊடுருவு,ହ୍ୟାକ୍
ஹேக்கர்,ହ୍ୟାକର୍
அரை சேர்க்கை,ଅଧା ଆଡର୍ |
அரை டூப்ளக்ஸ்,ଅଧା ଡୁପ୍ଲେକ୍ସ |
அரை சக்தி அலைவரிசை,ଅଧା ପାୱାର ବ୍ୟାଣ୍ଡୱିଡଥ୍ |
அரை அலை இருமுனை,ଅଧା ତରଙ୍ଗ ଡିପୋଲ୍ |
அரை அலை திருத்தம்,ଅଧା ତରଙ୍ଗ ସଂଶୋଧନ |
ஹால்ஃபோன்,ଅର୍ଦ୍ଧକଟ
தூரம்,ହାମିଂ ଦୂରତା |
கடின வட்டு செயலிழப்பு,ହାର୍ଡ ଡିସ୍କ ଦୁର୍ଘଟଣା |
வன் வட்டு அடிப்படையிலான ஆடியோ விநியோக அமைப்பு,ହାର୍ଡ ଡିସ୍କ ଆଧାରିତ ଅଡିଓ ବିତରଣ ବ୍ୟବସ୍ଥା |
வன் வட்டு அடிப்படையிலான பதிவு,ହାର୍ଡ ଡିସ୍କ ଆଧାରିତ ରେକର୍ଡିଂ |
வன்பொருள்,ହାର୍ଡୱେର୍
வன்பொருள் முகவரி,ହାର୍ଡୱେର ଠିକଣା
ஹார்மோனிக்,ହାରମୋନିକ୍ |
இணக்கமான விலகல்,ହରମୋନିକ୍ ବିକୃତ |
ஹார்மோனிக் உமிழ்வு,ହରମୋନିକ୍ ନିର୍ଗମନ |
ஹார்மோனிக் வடிகட்டி அலகு,ହରମୋନିକ୍ ଫିଲ୍ଟର ୟୁନିଟ୍ |
ஹார்மோனிக் ஜெனரேட்டர்,ହାରମୋନିକ୍ ଜେନେରେଟର |
ஹார்மோனிக் அடக்கி,ହାରମୋନିକ୍ ଦଖଲକାରୀ |
ஹார்மோனிக்ஸ்,ହାରମୋନିକ୍ସ
ஆபத்து,ସଙ୍କଟ
தலை தொலைபேசி,ମୁଣ୍ଡ ଫୋନ୍ |
தலை அறை,ମୁଣ୍ଡ କକ୍ଷ
Headend,ଶୀର୍ଷ
தலைப்பு,ଶୀର୍ଷଲେଖ
கேட்கும் வழிமுறை,ଯନ୍ତ୍ର ଶ୍ୱରତା ଶୁଣିବା |
வெப்ப உறிஞ்சி,ଉତ୍ତାପ ଶୋଷିବା |
வெப்ப சமநிலை,ଉତ୍ତାପ ବାଲାନ୍ସ
வெப்ப தடை,ଉତ୍ତାପ ପ୍ରତିବନ୍ଧକ |
வெப்ப நடத்துனர்,ଉତ୍ତାପ କଣ୍ଡକ୍ଟର |
வெப்ப மூழ்கி,ଉତ୍ତାପ ସିଙ୍କ |
ஹெர்ட்ஸ் (ஹெர்ட்ஸ்),ହେର୍ଟଜ୍ (HZ)
ஹீட்டோரோடைன்,HerTroyne
ஹீட்டோரோடைன் ரிசீவர்,ହେଟେରୋଡାନ ରିସିଭର୍ |
ஹீட்டோரோடைன் விசில் (ஹீட்டோரோடைன் குறுக்கீடு),ହେଟେରାଇଡେନ୍ ହ୍ୱିଷ୍ଟଲ୍ (ହେଟେରାଇଡିନ୍ ହସ୍ତକ୍ଷେପ)
ஹூரிஸ்டிக்,ହ୍ୟୁରିଷ୍ଟିକ୍ |
ஹெக்ஸாடெசிமல்,ଷୋଡଶମିକ |
படிநிலை பண்பேற்றம்,ହାଇରାର୍କିକାଲ୍ ମୋଡ୍ୟୁଲେସନ୍ |
ஹை-ஃபை (உயர் நம்பகத்தன்மை),ହାଇ-ଫାଇ (ଉଚ୍ଚ ବିଶ୍ୱସ୍ତତା)
உயர் ஊக்க,ଉଚ୍ଚ ଆବୋର
அதிக அதிர்வெண்,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି
அதிக அதிர்வெண் ஊசலாட்டம்,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଓସଲେସନ୍ |
அதிக அதிர்வெண் பதில்,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା |
உயர் மட்ட நிரல் மொழி,ଉଚ୍ଚ ସ୍ତରୀୟ କାର୍ଯ୍ୟକ୍ରମ ଭାଷା |
உயர் பாஸ் வடிகட்டி,ଉଚ୍ଚ ପାସ୍ ଫିଲ୍ଟର୍ |
உயர் சக்தி டிரான்ஸ்மிட்டர்,ଉଚ୍ଚ ଶକ୍ତି ଟ୍ରାନ୍ସମିଟର |
உயர் தரமான வரவேற்பு,ଉଚ୍ଚମାନର ରିସେପ୍ସନ୍ |
அதிவேக இணைப்பு,ଉଚ୍ଚ ଗତିର ସଂଯୋଗ
அதிவேக தரவு அமைப்பு,ହାଇ ସ୍ପିଡ୍ ଡାଟା ସିଷ୍ଟମ୍ |
ஹிஸ்டோகிராம்,ହିଷ୍ଟୋଗ୍ରାମ୍
முகப்பு பக்கம்,ମୂଳପୃଷ୍ଠା |
கொக்கி,ହୁକ୍
ஹூக் அப் கம்பி,ତାରକୁ ହୁକ୍ ଅପ୍ କରନ୍ତୁ |
கிடைமட்ட இருட்டடிப்பு காலம்,ଭୂସମାନ୍ତର ବ୍ଲାକଆଉଟ୍ ଅବଧି |
கிடைமட்ட வெற்று,ଭୂସମାନ୍ତର ବ୍ଲାନକିଂ |
கிடைமட்ட வரையறை (கிடைமட்ட தீர்மானம்),ଭୂସମାନ୍ତର ସଂଜ୍ଞା (ଭୂସମାନ୍ତର ରେଜୋଲୁସନ)
கிடைமட்ட விலகல் ஊசலாட்டம்,ଭୂସମାନ୍ତର ଡିଫେନ୍ସ ଓସେନାସନ୍ |
படுக்கைவாட்டு கொடு,ଭୂସମାନ୍ତର ରେଖା
கிடைமட்ட பிரிவு,ଭୂସମାନ୍ତର ବିଭାଗ
கிடைமட்ட ஸ்வீப் சுற்று,ଭୂସମାନ୍ତର ସୁଇପ୍ ସର୍କିଟ୍ |
கொம்பு ஒலிபெருக்கி,ଶୃଙ୍ଗ ଉଚ୍ଚ ସ୍ୱରରେ |
தொகுப்பாளர்,ହୋଷ୍ଟ
பகிரலை,ଗରମ ସ୍ପଟ୍
வீடு வைத்திருத்தல்,ଘର ରଖୁଛି |
மையம்,ହବ୍
சாயல்,ହୁସ୍
ஹஃப்மேன் குறியீட்டு முறை,ହଫମ୍ୟାନ୍ କୋଡିଂ |
ஹம்,ହମ୍
மனித ஆடியோ கருத்து,ମାନବ ଅଡିଓ ଧାରଣା |
மனித ஆடியோ அமைப்பு,ମାନବ ଅଡିଓ ସିଷ୍ଟମ୍ |
மனித செவிப்புலன் வழிமுறை,ମାନବ ଶ୍ରବଣ ପ୍ରଣାଳୀ |
மனித வீடியோ கருத்து,ମାନବ ଭିଡିଓ ଧାରଣା |
ஈரப்பதம்,ଆର୍ଦ୍ରତା
கலப்பின,ହାଇବ୍ରିଡ୍ |
கலப்பின சுற்று,ହାଇବ୍ରିଡ୍ ସର୍କିଟ୍ |
கலப்பின இன்டர் கிரேட்டட் சுற்று,ହାଇବ୍ରିଡ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |
ஹைட்ரோமீட்டர்,ହାଇଡ୍ରୋମିଟର |
ஹைப்பர்,ହାଇପର
ஹைப்பர் மீடியா,ହାଇପର ମିଡିଆ |
ஹைப்பர் உரை,ହାଇପର ଟେକ୍ସଟ୍ |
ஹைப்பர்லிங்க்,ହାଇପରଲିଙ୍କ୍ |
ஐகான்,ଆଇକନ୍ |
அடையாளம் காணல்,ପରିଚୟ
அடையாளங்காட்டி,ପରିଚାୟକ
எரித்தல்,ପ୍ରଜ୍ୱଳିତ କର |
பற்றவைப்பு,ଇଗ୍ନିସନ୍
ஒளிரும்,ଆଲୋକ
வெளிச்சம்,ଆଲୋକ
படம்,ପ୍ରତିଛବି |
பட ஆண்டெனா,ପ୍ରତିଛବି ଆଣ୍ଟେନା |
பட பிடிப்பு,ପ୍ରତିଛବି କ୍ୟାପଚର |
பட ஐகானோஸ்கோப்,ପ୍ରତିଛବି ଆଇକନୋସକୋପ୍ |
பட வரைபடம்,ପ୍ରତିଛବି ମାନଚିତ୍ର
பட ஆர்த்திகான்,ଇମେଜ୍ ୱର୍ଥିକନ୍ |
பட செயலாக்கம்,ପ୍ରତିଛବି ପ୍ରକ୍ରିୟାକରଣ |
பட செட்டர்,ପ୍ରତିଛବି ସେଟର୍ |
கற்பனை,କଳ୍ପନା
மின்மறுப்பு,ପ୍ରତିରୋଧକ
மின்மறுப்பு பொருத்தம்,ପ୍ରତିରୋଧ ମେଳ |
மின்மறுப்பு பொருந்தும் சுற்று,ଇମ୍ପେଟେନ୍ସ ମେଳକ ସର୍କିଟ୍ |
மின்மறுப்பு பொருந்தவில்லை,ପ୍ରତିରୋଧର ମେଳ ଖାଉ ନାହିଁ |
இலவச இடத்தின் மின்மறுப்பு,ଖାଲି ସ୍ଥାନର ପ୍ରତିରୋଧ |
மின்மறுப்பு மாற்றம்,ପ୍ରତିରୋଧ ରୂପାନ୍ତର |
இறக்குமதி,ଆମଦାନି କରନ୍ତୁ |
செறிவூட்டப்பட்டது,ଗର୍ଭଧାରଣ
மின்னழுத்தத்தை ஈர்க்கவும்,ଭୋଲଟେଜ୍ ଇମ୍ପ୍ରେସ୍ କରନ୍ତୁ |
தூண்டுதல்,ପ୍ରେରଣା
உந்துதல் பதில்,ପ୍ରେରଣା ପ୍ରତିକ୍ରିୟା |
தூய்மையற்ற கடத்துத்திறன்,ଅପରିଷ୍କାର ଆଚରଣ |
தூய்மையற்ற குறைக்கடத்தி,ଅପ୍ରାକୃତିକତା ସେମେନିକ୍ୟୁସନ୍ |
செயலற்றது,ନିଷ୍କ୍ରିୟ |
செயலற்ற சாளரம்,ନିଷ୍କ୍ରିୟ ୱିଣ୍ଡୋ |
செவிக்கு புலப்படாமல்,ନିରବଚ୍ଛିନ୍ନ
ஒளிரும் தன்மை,ଅବିସ୍ମରଣୀୟ
சம்பவ ரே,ଘଟଣା ରୟ
சேர்த்தல்,ଅନ୍ତର୍ଭୂକ୍ତ
உள்வரும் சமிக்ஞை,ଆସୁଥିବା ସିଗନାଲ୍ |
காட்டி,ସୂଚକ
உள்நாட்டு,ଅଦୃଶ୍ୟ
தூண்டல்,ଚିତ୍ତାକର୍ଷକ
தூண்டல்-எதிர்வினை,ଚିତ୍ତାକର୍ଷକ-ପ୍ରତିକ୍ରିୟା |
அழற்சி பொருள்,ଭେଦଲାମୁକ୍ତ ସାମଗ୍ରୀ |
தகவல் இணைப்பு,ଇନ୍ଫୋର ପ୍ୟାଚ୍
தகவல்,ସୂଚନା
தகவல் கட்டமைப்பு,ସୂଚନା ସ୍ଥାପତ୍ୟ
தகவல் பிட்,ସୂଚନା ବିଟ୍
தகவல் இலக்க,ସୂଚନା ଅଙ୍କ
தகவல் கியோஸ்க்,ସୂଚନା କିଓସ୍କ
தகவல் செயல்முறை,ସୂଚନା ପ୍ରକ୍ରିୟା
தகவல் தொழில்நுட்பம்,ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା
இன்போடெயின்மென்ட்,Invoattion
அகச்சிவப்பு கதிர்வீச்சு,ଇନଫ୍ରାଡ୍ ବିକିରଣ |
உள்கட்டமைப்பு,ଭିତ୍ତିଭୂମି
உட்கொள்ளுங்கள்,କନ୍ସଷ୍ଟ
பொருட்கள்,ଉପାଦାନ
துவக்க சொல் (IW),ପ୍ରାରମ୍ଭିକରଣ ଶବ୍ଦ (iw)
உள் குறியீடுகள்,ଭିତର ସଂକେତ
புதுமை,ଉଦ୍ଭାବନ |
உள்ளீடு,ଇନପୁଟ୍
உள்ளீட்டு வரி,ନିବେଶ ରେଖା
உள்ளீட்டு அலகு,ନିବେଶ ୟୁନିଟ୍
உள்ளீடு மின்னழுத்தம்,ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |
உள்ளீடு வெளியீடு,ଇନପୁଟ୍-ଆଉଟପୁଟ୍ |
செருகவும்,ସନ୍ନିବେଶ କରନ୍ତୁ |
உள்ளிடலில் இழப்பு,ସନ୍ନିବେଶ କ୍ଷତି |
நிறுவல்,ସ୍ଥାପନ
உடனடி மின்னழுத்தம்,ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |
வழிமுறைகள்,ନିର୍ଦ୍ଦେଶ
இன்சுலேடிங் பொருள்,ଇନସୁଲେଟିଂ ସାମଗ୍ରୀ |
காப்பு,ଇନସୁଲେସନ୍
காப்பு எதிர்ப்பு,ଇନସଲେସନ୍ ପ୍ରତିରୋଧ |
இன்சுலேட்டர்,ଇନସୁଲେଟର |
ஒருங்கிணைந்த மின்சுற்று,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |
பிணையத்தை ஒருங்கிணைத்தல்,ନେଟୱାର୍କ ସଂଯୋଗ
ஒருங்கிணைப்பாளர்,ଇଣ୍ଟିଗାର୍ଡ
நுண்ணறிவு,ବୁଦ୍ଧି
தீவிரம்,ତୀବ୍ରତା
பேச்சின் தீவிரம்,ବକ୍ତବ୍ୟର ତୀବ୍ରତା |
இடை சேனல் குறுக்கீடு,ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |
இடைக்கணிப்பு,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
தொடர்பு,ପାରସ୍ପରିକ କ୍ରିୟା
ஊடாடும் தன்மை,ପାରସ୍ପରିକତା
இண்டர்காம்,ଇଣ୍ଟରକମ୍ |
ஒன்றோடொன்று,ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |
இடைமுகம்,ଇଣ୍ଟରଫେସ୍
இடைமுக ஸ்கேனிங்,ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |
குறுக்கீடு,ହସ୍ତକ୍ଷେପ
குறுக்கீடு மண்டலம்,ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |
குறுக்கிடும் சேனல்,ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |
குறுக்கிடும் அதிர்வெண்,ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |
ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |
இடைமுகம்,ଆନ୍ତରିକରାତ୍ରା
இடைக்கணிப்பு,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
இடைக்கணிப்பு,ଅନ୍ତର୍ଭୁକ୍ତ |
ஒன்றோடொன்று ஸ்ட்ரீம்,ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |
இன்டர்லீவர்,ସାଧାରଣତ। |
இடைமுகம்,ଅନ୍ତର୍ଭୁକ୍ତ
இடைமுகம்,ଅନ୍ତର୍ଭୁକ୍ତ
இடைமுக காலம்,ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |
இன்டர்லாக் சுற்று,ପୂର୍ବରୁ ସର୍କିଟ୍ |
இன்டர்லாக் சுவிட்ச்,ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |
ஒன்றோடொன்று,ତାଲିମପ୍ରାପ୍ତ
இடைநிலை தோல்வி,ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |
இடைநிலை அதிர்வெண்,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି
இடைநிலை அதிர்வெண் ஆஸிலேட்டர்,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |
இடைப்பட்ட,ମଧ୍ୟବର୍ତ୍ତୀ
இடைப்பட்ட மின்னோட்டம்,ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |
இடைநிலை,ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍
இடைநிலை விலகல்,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |
இடைநிலை உமிழ்வு,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |
இடைநிலை சோதனை,ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |
இணையதளம்,ଇଣ୍ଟରନେଟ୍
இணைய ஒளிபரப்பு,ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |
இணைய அரட்டை,ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |
இணைய நெறிமுறை அடுக்கு,ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |
இணைய வானொலி,ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |
இணைய ஸ்ட்ரீமிங்,ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |
இணைய வீடியோ,ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |
இயங்குதன்மை,ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା
இடைக்கணிப்பு,ଇଣ୍ଟରପୋଲେସନ୍
மொழிபெயர்ப்பாளர்,ଅନୁବାଦକ
குறுக்கீடு,ବାଧା
குறுக்கீடு,ବାଧା
குறுக்கீடு,ସାଂଘାତିକ
இடைவெளி,ବ୍ୟବଧାନ
இன்ட்ராகோடிங்,ଅନୁରୂପ
இன்ட்ராஃப்ரேம்,ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |
இன்ட்ராநெட்,ଇଣ୍ଟ୍ରାନେଟ୍ |
உள்ளார்ந்த,ଚିତ୍ରାଙ୍କ୍ |
இன்ட்ராவெப்,ଇଣ୍ଟ୍ରାୱେବ |
உள்ளார்ந்த குறைக்கடத்தி,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
தலைகீழ் மின்னோட்டம்,ଇନଭର୍ସ କରେଣ୍ଟ୍ |
தலைகீழ் இடஞ்சார்ந்த செயல்பாடு,ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |
தலைகீழ்,ଓଲଟା
தலைகீழ் எல் ஆண்டெனா,ଓଲଟା l ଆଣ୍ଟେନା |
தலைகீழ் வி ஆண்டெனா,ଓଲଟା ଭି ଆଣ୍ଟେନା |
இன்வெர்ட்டர்,ଜିଭର୍
ஒழுங்கற்ற,ଅନିୟମିତ |
பொருத்தமற்ற உறுப்பு,ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |
தனிமைப்படுத்தும் நெட்வொர்க்,ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |
தனிமைப்படுத்துபவர்,ଆଇସୋଲେଟର
ஜாம்மர்,ଜାମର୍
நெரிசல்,ଜାମ୍
வாசகக் கோப்பு,ଜାରଗନ୍ ଫାଇଲ୍ |
ஜாவா ஸ்கிரிப்ட்,ଜାଭା ସ୍କ୍ରିପ୍ଟ
ஜிங்கிள்,ଜିଙ୍ଗଲ୍
நடுக்கம்,ଠେକୁଟର୍
இணைப்பவர்,ଯୋନା
கூட்டு,ମିଳିତ
இணைந்தது,ମିଳିତ ଧିକ୍
ஜம்பர்,ଜମ୍ପର୍
குப்பை,ଜଙ୍କ୍ |
குப்பை அஞ்சல்,ଜଙ୍କ୍ ମେଲ୍ |
கர்னல்,କର୍ଣ୍ଣଲ |
விசை,ଚାବି
விசைப்பலகை,କୀବୋର୍ଡ୍
கீயர்,କୀ
முக்கிய குறிப்பு,କି /ଟ୍ |
கிலோசைக்கிள்,କିଲୋସେଲ୍କର |
கிலோவோல்ட்,କିଲୋଲଟ୍ |
கிலோவாட்,କିଡୋୋଟାଟ୍ |
இயக்கவியல்,ସମ୍ପର୍କୀୟ
முழங்கால் புள்ளி மின்னழுத்தம்,ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |
குமிழ்,ଗାଡ଼ି
அறிவு சார்ந்த,ଜ୍ଞାନ କୋଷ
அறிவு பிரதிநிதித்துவம்,ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |
எல் நெட்வொர்க்,L ନେଟୱର୍କ
எல் பிரிவு வடிகட்டி,L ବିଭାଗ ଫିଲ୍ଟର୍ |
பின்னடைவு மற்றும் ஈயம்,ଲେଗ୍ ଏବଂ ଲିଡ୍ |
பின்தங்கிய மின்னோட்டம்,ଲଗିଂ କରେଣ୍ଟ୍ |
பின்தங்கிய சக்தி காரணி,ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |
லேமினேட்,ବିଳମ୍ବ
விளக்கு,ପ୍ରଦୀପ
மடிக்கணினி,ଲାପଟପ୍
லேசர் அதிர்வெண்,ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |
மறைந்த பிழை,ପରିଶ୍ରମୀ ତ୍ରୁଟି |
உள்ளுறை வெப்பம்,ଅହଂତ୍ତତା
அட்சரேகை,ଅକ୍ଷାଂଶ
அடுக்கு,ସ୍ତର
தளவமைப்பு,ଲେଆଉଟ୍ |
தளவமைப்பு திட்டம்,ଲେଆଉଟ୍ ଯୋଜନା
வழி நடத்து,ସୀସା |
முன்னணி கட்டம்,ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |
கசிவடையாத,ଲିକ୍ ପ୍ରମାଣ |
கசிவு,ଲିକେଜ୍ |
குத்தகைக்கு விடப்பட்ட சுற்று,ଲିଜ୍ ସର୍କିଟ୍ |
லென்ஸ்,ଲେନ୍ସ
நிலை காட்டி,ସ୍ତରୀୟ ସୂଚକ
ஒளி கட்டுப்பாடு,ହାଲୁକା ନିୟନ୍ତ୍ରଣ
ஒளி பேனா,ଲାଇଟ୍ କଲମ
மின்னல் கைது,ବଜ୍ରପାତ
லிமிட்டர்,ସୀମା
பெருக்கியைக் கட்டுப்படுத்துதல்,ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |
வரி இழப்பு,ରେଖା କ୍ଷତି |
வரி சத்தம்,ରେଖା ଶବ୍ଦ
பார்வை கோடு,ଦୃଷ୍ଟିଶକ୍ତ
வரி கட்டம்,ରେଖା ପର୍ଯ୍ୟାୟ
வரி பரிமாற்றம்,ରେଖା ପ୍ରସାରଣ
வரி இறக்கப்பட்டது,ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |
நேரியல் அளவு,ର line ଖିକ ପରିମାଣର |
நேரியல்,ର line ଖ
வரி-ஒட்டக,ରେଖା-କୋଇକ୍ସିଆଲ୍ |
வரி-சமநிலை,ରେଖା-ସମାନଜୀବୀ |
வரி-அதிர்வெண்,ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି
வரி-மின்மறுப்பு,ରେଖା-ପ୍ରତିବନ୍ଧକତା |
வரி-காலாண்டு அலைநீளம்,ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
இணைப்பு,ଲିଙ୍କ୍
இணைப்பான்,ଲିନର
லிப்-மைக்ரோஃபோன்,ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |
நேரடி ஒளிபரப்பு,ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |
நேரடி சுற்று,ଜୀବନ୍ତ ସର୍କିଟ |
நேரடி திட்டம்,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
சுமை,ଲୋଡ୍
சுமை திறன்,ଲୋଡ୍ କ୍ଷମତା |
சுமை சுமக்கும் திறன்,ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |
சுமை சிறப்பியல்பு,ଲୋଡ୍ ବର୍ଣ୍ଣିତ |
சுமை மின்மறுப்பு,ଲୋଡ୍ ଟେପିସନ୍ |
ஏற்றப்பட்டது,ଲୋଡ୍ ହୋଇଛି
ஏற்றி,ଲୋଡର୍
ஏற்றுகிறது,ଲୋଡ୍ କରୁଛି
ஏற்றுதல் சுருள்,କୋଇଲା ଲୋଡିଙ୍ଗ୍ |
சுமை-சோதனை,ଲୋଡ୍-ଟେଷ୍ଟ୍ |
லோப்,ଲୋବ
லோப் ஆண்டெனா,ଲବ୍ ଆଣ୍ଟେନା |
உள்ளூர் பகுதி நெட்வொர்க்,ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
உள்ளூர் பேட்டரி,ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |
உள்ளூர் ஆஸிலேட்டர்,ସ୍ଥାନୀୟ ଓକିଲର୍ |
பதிவு,ଲଗ୍
பதிவு புத்தகம்,ଲଗ ବୁକ୍ |
உள்நுழைக (உள்நுழைக),ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍)
உள்நுழைக (வெளியேறு),ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍)
பதிவு தாள்,ଲଗ୍ ସିଟ୍ |
மடக்கை,Logarithm
மடக்கை பெருக்கி,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
மடக்கை விகிதம்,ଲୋଗାରିଥମିକ୍ ଅନୁପାତ
மடக்கை பதில்,Logarithmic ପ୍ରତିକ୍ରିୟା |
மடக்கை அளவு,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
பதிவு,ଲଗିଂ
தர்க்கம்,ତର୍କ
லாஜிக் கேட்,ଏକାଧିକ ଗେଟ୍ |
தர்க்க செயல்பாடு,ତର୍କ କାର୍ଯ୍ୟ
தருக்க,ଯୁକ୍ତିଯୁକ୍ତ
தருக்க சட்டகம்,ଲଜିକାଲ୍ ଫ୍ରେମ୍ |
லோகோ செருகல்,ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |
தீர்க்கரேகை,ଦ୍ରାଘିମା
லூப்,ଲୁପ୍ |
லூப் ஆண்டெனா,ଲୁପ୍ ଆଣ୍ଟେନା |
லூப் ஆதாயம்,ଲୁପ୍ ଲାଭ |
லூப் சோதனை,ଲୁପ୍ ପରୀକ୍ଷା |
தளர்வான தொடர்பு,ଖାଲି ଯୋଗାଯୋଗ |
தளர்ந்தவிணைப்பு,ଖାଲି କନ୍ସଲିଂ |
இழப்பற்ற ஆண்டெனா,କ୍ଷତିହୀନ ଆଣ୍ଟେନା |
இழப்பற்ற சுருக்க,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
இழப்பு சுருக்க,କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |
சத்தம் (ஒலி),ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି)
