Kannada,Tamil
ನಿವ್ವಳ ನೀರಾವರಿ ಅವಶ್ಯಕತೆ,நிகர நீர்ப்பாசன தேவை
ನಿವ್ವಳ ಉತ್ಪಾದಕತೆ,நிகர உற்பத்தித்திறன்
ನಿವ್ವಳ,நிகர வருவாய்
ಬಲೆ,வலைகள்
ನರಕೋಶ,நரம்பியல்
ತಟಸ್ಥ,நடுநிலை
ತಟಸ್ಥತೆ,நடுநிலைவாதம்
ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ,நடுநிலைப்படுத்தல்
ತಟಸ್ಥ ಮಣ್ಣು,நடுநிலை மண்
ನ್ಯೂಟ್ರಾನ್ ತೇವಾಂಶ ಮೀಟರ್,நியூட்ரான் ஈரப்பதம் மீட்டர்
ಗೂಡು,முக்கிய
ನುಗ್ಗು,நிகோடின்
ರಾತ್ರಿ ಮಣ್ಣು,இரவு மண்
ನೈಟ್ರೇಟ್ ಒಟ್ಟುಗೂಡಿಸುವಿಕೆ,நைட்ரேட் ஒருங்கிணைப்பு
ನೈಟ್ರೇಟ್ ಕಡಿತ,நைட்ரேட் குறைப்பு
ನೈಟ್ರೇಟ್ ವಿಷತ್ವ,நைட்ரேட் நச்சுத்தன்மை
ನಿಟ್ರೇಟಿ,நைட்ரே
ನೈಟ್ರೀಕರಣ ಪ್ರತಿರೋಧಕ,நைட்ரிஃபிகேஷன் இன்ஹிபிட்டர்
ಸಾರಜನಕ ಸಂಯೋಜನೆ,நைட்ரஜன் ஒருங்கிணைப்பு
ಸಾರಜನಕ ಚಕ್ರ,நைட்ரஜன் சுழற்சி
ಸಾರಜನಕ ಕೊರತೆ,நைட்ரஜன் குறைபாடு
ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,நைட்ரஜன் நிர்ணயம்
ಸಾರಜನಕ,நைட்ரஜன்
ಶ್ರೇಷ್ಠೀಕರಣ,நோபலைசேஷன்
ಉದಾತ್ತ ಕಬ್ಬಿನ,உன்னத கரும்பு
ರಾತ್ರಿಯ,இரவு
ತಪಾಸಣೆ,முனை
ಮೆಲುಕು,முடிக்கப்பட்ட ஆலை
ತಿರಸ್ಕಾರ,முடிச்சு
ಗಂಟು,முடிச்சு
ಅಲೆಮಾರಿ,நாடோடி
ನಾಮಕರಣ,பெயரிடல்
ಅಲ್ಲ,அல்லாத அலெலிக்
ಕ್ಯಾಪಿಲ್ಲರಿ ರಂಧ್ರವಿಲ್ಲದ,அல்லாத தந்துகி துளை
ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಬೆಳೆ,போட்டியிடும் பயிர்
ಅಸಂಬದ್ಧ ರೂಪಾಂತರ,முட்டாள்தனமான பிறழ்வு
ಗಮನಾರ್ಹವಲ್ಲದ,குறிப்பிடத்தக்க அல்ல
ಆಮ್ಲೀಯವಲ್ಲದ ಗೊಬ್ಬರ,அசிட் அல்லாத உருவம் உரத்தை உருவாக்குகிறது
ಬಂಧನಕ್ಕೊಳಗಾಗುವುದು,தொடர்பு கொள்ளாதது
ವಿವರಣೆಯಿಲ್ಲದ (ಪ್ರಾಣಿ),விவரிக்கப்படாத (விலங்கு)
ಅನಿವಾರ್ಯವಲ್ಲದ,அத்தியாவசியமற்ற உறுப்பு
ಆಸ್ಪತ್ರೆಯಿಲ್ಲದ,மதுபானம் அல்லாத
ಹಗ್ಗದ,ஹோமோலாஜஸ் அல்லாத
ಧ್ರುವೀಯ-ಸಂಯುಕ್ತ,துருவமற்ற கலவை
ನವೀಕರಿಸಲಾಗದ ಶಕ್ತಿ,புதுப்பிக்க முடியாத ஆற்றல்
ಆಯ್ದ ಸಂಪರ್ಕ ಸಸ್ಯನಾಶಕ,தேர்ந்தெடுக்கப்படாதது களைக்கொல்லியை தொடர்பு கொள்ளுங்கள்
ಆಯಾಸವಿಲ್ಲದ ಸಸ್ಯನಾಶಕ,தேர்ந்தெடுக்கப்படாத களைக்கொல்லி
ಸಿಂಬಿಯೋಟಿಕ್ ಅಲ್ಲದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,சிம்பியோடிக் அல்லாத நைட்ரஜன் நிர்ணயம்
ಸಾಮಾನ್ಯ ವಿತರಣೆ,சாதாரண விநியோகம்
ಸಾಮಾನ್ಯ ಮೊಳಕೆ,சாதாரண நாற்றுகள்
ಸಾಮಾನ್ಯ ಪರಿಹಾರ,சாதாரண தீர்வு
ಸಾಮಾನ್ಯೀಕರಣ,இயல்பாக்குதல்
ಉತ್ತರದ ಬಡಿತ,வடக்கு வெடிப்பு
ರೋಗ,அறிவிக்கக்கூடிய நோய்
ನೆಡುವುದರವರೆಗೆ ಇಲ್ಲ,நடவு இல்லை
ಹಾನಿಕಾರಕ ಕಳೆಗಳು,தீங்கு விளைவிக்கும் களைகள்
ಪರಮಾಣು ಕಾಂತೀಯ,அணு காந்தம்
ನ್ಯೂಕ್ಲಿಯಸ್ ಆಮ್ಲ,கருக்கள் அமிலம்
ನ್ಯೂಕ್ಲಿಯಬ್ಯಾಕ್ಟರ,நியூக்ளியோபாக்டர்
ನ್ಯೂಕ್ಲಿಯೊಲಸ್,நியூக்ளியோலஸ்
ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್,உட்கரு அமிலம்
ನ್ಯೂಕ್ಲಿಯಸ್,கரு
ಶೂನ್ಯ ಕಲ್ಪನೆ,பூஜ்ய கருதுகோள்
ಬಹಿಷ್ಕಾರದ,Fullisomic
ಶೂನ್ಯ ರೂಪ,பூஜ்ய-பிறழ்வு
ದಾದಿ ಕೋಶ,செவிலியர் செல்
ದಾದಿ ಬೆಳೆ,செவிலியர் பயிர்
ನರ್ಸರಿ,நர்சரி
ಕಾಯಿ,நட்
ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್,ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்
ಪೋಷಕಾಂಶಗಳ ಕೊರತೆಯ ಲಕ್ಷಣಗಳು,ஊட்டச்சத்து குறைபாடு அறிகுறிகள்
ಪೋಷಣೆ,ஊட்டச்சத்து
ಪೌಷ್ಠಿಕಾಂಶದ ಮೌಲ್ಯ,ஊட்டச்சத்து மதிப்பு
ಪೌಷ್ಠಿಕ ಮೌಲ್ಯ ಸೂಚ್ಯಂಕ,ஊட்டச்சத்து மதிப்பு அட்டவணை
ಕೃಷಿಗೆ ಸಂಬಂಧಿಸಿದ ಪ್ರಮುಖ ಸಸ್ಯಗಳ ಹೆಸರುಗಳು,விவசாயம் தொடர்பான முக்கியமான தாவரங்களின் பெயர்கள்
ನಾಗೈ ಕರ್ಪೂರ,நாகாய் கற்பூரம்
ನಾರ್ಸಸ್,நர்சிஸஸ்
ನಾರುಬಟ್ಟೆ,நிஜெல்லா
ನೈಜರ್,நைஜர்
ರಾತ್ರಿ ಮಲ್ಲಿಗೆ,இரவு மல்லிகை
ನಾಪಾ ಅಂಗೈ,நிபா பாம்
ಕಾಯಿ ಹುಲ್ಲು,நட் புல்
ಕಾಯಿ ಸೆಡ್ಜ್,நட்டு செட்ஜ்
ಜಾಯಿಕಾಯಿ,ஜாதிக்காய்
ನದಿಮೋಡಿ,நூற்புழு
ಅಡಿಕೆ,நட்டு அந்துப்பூச்சி
ವೇಶ್ಯಾಗೃಹ,நெமடவியலாளர்
ಏರೋಬ್‌ಗಳನ್ನು ಕಡ್ಡಾಯ,ஏரோப்கள்
ಆಮ್ಲಜನಕಾಂಗ,கடமைப்பட்ட காற்றில்லா
ಪರಾವಲಂಬಿ,கடமைப்பட்ட ஒட்டுண்ணி
ಕಡು,கட்டாயம்
ಆಫ್-ಮಾದರಿಯ ಸಸ್ಯಗಳು,ஆஃப் வகை தாவரங்கள்
ಎಣ್ಣೆ ಕೇಕು,எண்ணெய் கேக்
ಒಕಜಾಕಿ ತುಣುಕು,ஒகாசாகி துண்டு
ಓಲೆರಿಕ್ರುಲ್ಚರ್,Olericulture
ಆಲಿಗೋಜಿನ್,ஒலிகோஜீன்
ಆಲಿಗೊನೆಕ್ಲಿಯೊಟೈಡ್,ஒலிகோணுக்ளியோடைடு
ಆಲಿವ್ ಎಣ್ಣೆ,ஆலிவ் எண்ணெய்
ಒಮೆಗಾ -3-ಕೊಬ್ಬಿನಾಮ್ಲ,ஒமேகா -3-கொழுப்பு அமிலம்
ಸರ್ವಭಕ್ಷಕ,சர்வ வல்லமையுள்ள
ಬಾಗುವುದು,ஆன்கோஜீன்
ಚುಚ್ಚುವ ವೈರು,ஆன்கோஜெனிக் வைரஸ்
ಆವರ ಶಾಸ್ತ್ರ,ஆன்காலஜி
ಆನ್-ಫಾರ್ಮ್ ರಿಸರ್ಚ್,பண்ணை ஆராய்ச்சி
ಒಸೈಟ್,ஓசைட்
ನಿರ್ವಹಣಾ ವೆಚ್ಚ,இயக்க செலவு
ಒಂದು ಬಗೆಯ operಷಧ,ஓபரான்
ಅವಕಾಶ ಬೆಳೆ,வாய்ப்பு பயிர்
ಗರಿಷ್ಠ ಪ್ರಮಾಣ,உகந்த டோஸ்
ಗರಿಷ್ಠ ಆರ್ಥಿಕ ಪ್ರಮಾಣ,உகந்த பொருளாதார டோஸ்
ಹಣ್ಣಿನ ದಕ್ಷತೆ,பழத்தோட்ட செயல்திறன்
ಸಾವಯವ ಕೃಷಿ,கரிம வேளாண்மை
ಸಾವಯವ ಕೊಲಾಯ್ಡ್‌ಗಳು,ஆர்கானிக் கூழ்
ಸಾವಯವ ಕೃಷಿ,கரிம வேளாண்மை
ಸಾವಯವ,கரிம உரம்
ಸಾವಯವ ವಿಷಯ,கரிம விஷயம்
ಸಾವಯವ ಸಾರಜನಕ (ಮಣ್ಣು),கரிம நைட்ரஜன் (மண்)
ಸಾವಯವ ರಂಜಕ,கரிம பாஸ்பரஸ்
ಸಾವಯವ ಮಣ್ಣು,கரிம மண்
ಸಾವಯವ ತ್ಯಾಜ್ಯ,ஆர்கானிக் கழிவுகள்
ಸಾವಯವ,கரிம
ಸಂಘಟಿತ ಮಾರ್ಕೆಟಿಂಗ್,ஒழுங்கமைக்கப்பட்ட சந்தைப்படுத்தல்
ಅಂಗವಾಸನ,ஆர்கனோஜெனெஸிஸ்
ಆರ್ಗನೊಲೆಪ್ಟಿಕ್ ಮೌಲ್ಯಮಾಪನ,ஆர்கனோலெப்டிக் மதிப்பீடு
ಪಾರ ವಿಜ್ಞಾನ,ஒன்னிண்டாலஜி
ಸಾಂಪ್ರದಾಯಿಕ ಬೀಜ,ஆர்த்தடாக்ஸ் விதை
ಆರ್ಥೋಗೋನಲ್ ಬಹುಪದೀಯ ಸಮೀಕರಣ,ஆர்த்தோகனல் பல்லுறுப்புறுப்பு சமன்பாடு
ಆಸಾಮಿಗಳು,சவ்வூடுபரவல்
ಆಸ್ಮೋಟಿಕ್ ಪರಿಣಾಮ,ஆஸ்மோடிக் விளைவு
ಆಸ್ಮೋಟಿಕ್ ಸಾಮರ್ಥ್ಯ,ஆஸ்மோடிக் ஆற்றல்
ಸ್ಫೋಟ,தீவிர நோய்ப் பரவல்
Out ಟ್ ಸಂತಾನೋತ್ಪತ್ತಿ,இனப்பெருக்கம்
ಒಲೆ,சூளை
ಅತಿಕ್ರಮಣ,ஓவர்விண்டர்
ಅತಿಕ್ರಮಣ ಉತ್ಪಾದನೆ,ஒன்றுடன் ஒன்று தலைமுறை
ಅಂಡಾಕಾರ,முட்டை
ಉತ್ಕರ್ಷಣ,ஆக்சிஜனேற்றம்
ಉತ್ಕರ್ಷಣ,ஆக்ஸிலோஃபைட்டுகள்
ಓಟ್ಸ್,ஓட்ஸ்
ಎಣ್ಣೆ ಅಂಗೈ,எண்ணெய் பனை
ಪಟಲಾದ,ஒலியாண்டர்
ಆಲಿವ್,ஆலிவ்
ಈರುಸು,வெங்காயம்
ಅಫೀಮು ಗಸಗಸೆ,ஓபியம் பாப்பி
"ಓರಿಯಂಟಲ್ ಪ್ಲೇನ್, ಯುರೋಪಿಯನ್ ಪ್ಲೇನ್ ಮರ","ஓரியண்டல் விமானம், ஐரோப்பிய விமான மரம்"
ಚಿರತೆ,பொதி
ಕಸಾಯಿಖಾನೆ,துடுப்பு
ಜೋಡಿಯಾಗಿರುವ ಸಾಲು ನೆಡುವಿಕೆ,ஜோடி வரிசை நடவு
ರುಚನೀಯತೆ,விதை
ಚೂರು,பேனிகல்
ಪ್ಯಾರಾಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ,பாராசென்ட்ரிக் தலைகீழ்
ನಿಯತಾಂಕ,அளவுரு
ಪರಾವಲಂಬಿ,ஒட்டுண்ணி
ಪಾರಾಗಲಿ,பரவும்
ಕಪಟ,பாரன்கிமா
ಪೋಷಕ ಬಂಡೆ,பெற்றோர் ராக்
ಪೂರ್ತಿ ಬರಗಾಲ,பார்னென்ட் வறட்சி
ಪಾಕಾಹಾರಿಕೆ,பார்த்தினோஜெனெஸிஸ்
ಭಾಗಶಃ ಅಂಶ ಉತ್ಪಾದಕತೆ,பகுதி காரணி உற்பத்தித்திறன்
ಭಾಗವಹಿಸುವ ಗ್ರಾಮೀಣ ಮೌಲ್ಯಮಾಪನ,பங்கேற்பு கிராமப்புற மதிப்பீடு
ಕಣಗಳ ಸಾಂದ್ರತೆ,துகள் அடர்த்தி
ನಿಷ್ಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,செயலற்ற உறிஞ்சுதல்
ಹುಲ್ಲೆ,மேய்ச்சல்
ಹುಲ್ಲುಗಾವಲು,மேய்ச்சல்
ಪಿಸಿಆರ್ (ಪಾಲಿಮರೇಸ್ ಚೈನ್ ರಿಯಾಕ್ಷನ್),பி.சி.ஆர் (பாலிமரேஸ் சங்கிலி எதிர்வினை)
ರೈತ ಕೃಷಿ,விவசாய விவசாயம்
ಪೀಟ್ (ಮಣ್ಣು),கரி (மண்)
ಗಡ,பெட்
ಬೆಕ್ಕುಗಳು,பெடிகல்
ರೋಗಿಯ,வம்சாவளி
ಪೆಟ್ಟಿಗೆ,பெடோஜெனெஸிஸ்
ಶಿಶುಕಾಮ,ஹெடியல்
ಸಿಪ್ಪೆಸುರು,தலாம்
ಸಿಪ್ಪೆ,உரித்தல்
ಉಂಡೆ,துகள்கள்
ನಡುಗುವಿಕೆ,வழிந்தோடும்
ದೀರ್ಘಕಾಲಿಕದ,வற்றாத
ಪೆರಿಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ,பெரிசென்ட்ரிக் தலைகீழ்
ಪೆರಿ ನಗರ,பெரி-நகர்ப்புற
ಪ್ರವೇಶಸಾಧ್ಯತೆ,ஊடுருவக்கூடிய தன்மை
ಪರ್ಮ್ಯಾಲಕ,பெர்மாகல்ச்சர்
ಶಾಶ್ವತ ವಿಲ್ಟಿಂಗ್ ಪಾಯಿಂಟ್ (ಪಿಡಬ್ಲ್ಯೂಪಿ),நிரந்தர வில்டிங் பாயிண்ட் (பி.டபிள்யூ.பி)
ಪ್ರವೇಶಸಾಧ್ಯತೆಯ ಗುಣಾಂಕ,அனுமதி குணகம்
ಪ್ರವೇಶಸಾಧ್ಯತೆ ದರ,ஊடுருவக்கூடிய விகிதம்
ಪರ್ಮಿಯೀಟರ್,ஊடுருவல்
ನಿರಂತರ ಸಸ್ಯನಾಶಕ,தொடர்ச்சியான களைக்கொல்லி
ಕೀಟನಾಶಕ,பூச்சிக்கொல்லி
ಪೆಟ್ರೋಫೈಟ್,பெட்ரோபைட்
ಪಾರ,பேஜ்
ಹವ್ಯಾಸಿ,கட்ட நடவு
ನೂಡು,பாஸ்மிட்
ಹೆಣಗಾಟಕ,ஃபெல்லோஜென்
ಫೆನಾಲಿಕ್ ಸಂಯುಕ್ತಗಳು,பினோலிக் கலவைகள்
ವಿದ್ಯಮಾನಶಾಸ್ತ್ರ,பினோலஜி
ಹರಿಯುವರ,பினோடைப்
ಶಿರೋಕ್ತಿ,பெரோமோன்
ಪೃಷ್ಠ,புளோம்
ಫಾಸ್ಫೇಟ್ ಸ್ಥಿರೀಕರಣ,பாஸ்பேட் நிர்ணயம்
ಪಟ್ಟು,பாஸ்பேட் ராக்
ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ,பாஸ்பேட் கரைதிறன்
ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ,பாஸ்பேட் கரைதிறன்
ಪೋಫಟೈಡ್,பாஸ்படைடு
ತುಂಡು,பாஸ்போ-ஜிப்சம்
ಫಾಸ್ಫಾಲಿಪಿಡ್,பாஸ்போலிபிட்
ಫಾಸ್ಫರಿಲೀಕರಣ,பாஸ்போரிலேஷன்
ಫೋಟೋ ವರ್ಣಪಟಲ ಮಾಪಕ,புகைப்பட நிறமாலை
Photoತುಕಂಡ,ஃபோட்டோட்ரோஃப்
ದ್ಯುತಿರಗುಣುಗ,ஒளி எதிர்வினை
ದಷಾಯ,ஒளிச்சேர்க்கை
ಕಲಬೆರಕೆ,ஃபோட்டோமெட்ரி
ದೃೃರಿವೀಕರಣ,ஃபோட்டோமார்போஜெனெஸிஸ்
ಗಾಡಿ,ஃபோட்டான்
ಆಕ್ಟಿವಾರ,புகைப்படம்-ஆக்சிஜனேற்றம்
ಭೂಕಾಯದ,ஒளிச்சேர்க்கை
ದಿಯಮಂಡಲ,ஒளிச்சேர்க்கை
ದಾಟು,ஃபோட்டோபாஸ்போரிலேஷன்
ದುಗಿಲನ,ஒளிச்சேர்க்கை
ದೃಶಿ,ஒளிச்சேர்க்கை
ದ್ಯುತಿ ಮಾಡಿ,ஒளிச்சேர்க்கை
ದ್ಯಂತಾಧನೆ,ஒளிச்சேர்க்கை
ದ್ಯುತಿಸಾನಥನ ದಕ್ಷತೆ,ஒளிச்சேர்க்கை செயல்திறன்
ದಶ್ಯಕಾರದ,ஒளிச்சேர்க்கை
ದ್ಯುತಿಸಂಶಕ್ತಿಯಿಂದ,ஒளிச்சேர்க்கை
ವ್ಯತಿರಿಕ್ತತೆ,ஃபோட்டோட்ரோபிசம்
ಜಗಳ,பைலோடி
ಪಿತೋಷ್ಟವಾದ,பைலோடாக்ஸி
ದೈಹಿಕ ಹವಾಮಾನ,உடல் வானிலை
ಶಾರೀರಿಕ ಕಾಯಿಲೆ,உடலியல் கோளாறு
ಶಾರೀರಿಕ ಬರಗಾಲ,உடலியல் வறட்சி
ದೈಹಿಕ ನಷ್ಟ,உடலியல் இழப்பு
ದೈಹಿಕ ಪ್ರಬುದ್ಧತೆ,உடலியல் முதிர்ச்சி
ಕಂಟಾಸ,பைட்டோக்ரோம்
ಫೈಟೊಎಕ್ಸ್ಟ್ರಾಕ್ಷನ್,பைட்டோ எக்ஸ்ட்ராக்ஷன்
Phದಾಲೆಯಿಲ್ಲದ,பைட்டோமாஸ்
ಕೈಗವಸು,பைட்டோனெமடோட்
ಫೈಟೊರೆಮಿಡಿಯೇಶನ್,பைட்டோரேமீடியேஷன்
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,பைட்டோசைடர்ஃபோர்
Phಷಧದ,பைட்டோடாக்ஸிக்
ರಕ್ತನಾಳ,பைட்டோட்ரான்
ಚಿತ್ರಪುರೆ,பிக்சோகிராப்
ಪೈಜೆ ರೇಖೆ,பை வரைபடம்
ಹುಳಿಮರಿ,பைசோமீட்டர்
ಪಿಚರ್ ಕೃಷಿ,பிட்சர் விவசாயம்
ನಿಯೋಜನೆ (ಗೊಬ್ಬರ),வேலை வாய்ப்பு (உரம்)
ಜರಾಯು,நஞ்சுக்கொடி
ಹಲಗೆ,பிளானிங்
ಸಸ್ಯ ಸಂತಾನೋತ್ಪತ್ತಿ,தாவர இனப்பெருக்கம்
ಸಸ್ಯ ಸಾಂದ್ರತೆ,தாவர அடர்த்தி
ಸಸ್ಯ ಪರಿಸರ ವಿಜ್ಞಾನ,தாவர சூழலியல்
ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ಪ್ರವರ್ತಕ,தாவர வளர்ச்சி ஊக்குவிப்பாளர்
ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ನಿಯಂತ್ರಕ,தாவர வளர்ச்சி சீராக்கி
ಸಸ್ಯ ಪರಿಚಯ,தாவர அறிமுகம்
ಸಸ್ಯ ಪೋಷಕಾಂಶಗಳು,தாவர ஊட்டச்சத்துக்கள்
ಸಸ್ಯ ಪೋಷಣೆ,தாவர ஊட்டச்சத்து
ಸಸ್ಯ ಸಂಪರ್ಕಸಾಧನ,தாவர தனிமைப்படுத்தல் ஒழுங்குமுறை
ಸಸ್ಯ ಅಂಗಾಂಶ ಪರೀಕ್ಷೆ,தாவர திசு சோதனை
ತೋಟ ಬೆಳೆಗಳು,தோட்ட பயிர்கள்
ತೋಟಗಾರ,தோட்டக்காரர்
ನೆಟ್ಟ ವಸ್ತು,நடவு பொருள்
ನೆಟ್ಟ ಅನುಪಾತ,நடவு விகிதம்
ಚಾಚು,பிளாஸ்மா
ಪ್ಲಾಸ್ಮಾ ಪೊಸೆ,பிளாஸ்மா சவ்வு
ತಿಕ್ಕಲು,பிளாஸ்மிட்
ತಿಕ್ಕಲು ಮಾಟ,பிளாஸ்மோடெஸ்மாட்டா
ಪ್ಲಾಸ್ಮೊಲಿಸಿಸ್,பிளாஸ்மோலிசிஸ்
ಪ್ಲಾಸ್ಟಿಕ್ತ್ವ,பிளாஸ்டிசிட்டி
ಪ್ಲಾಸ್ಟಿಕ್ ಸಂಸ್ಕೃತಿ,பிளாஸ்டிக் வளர்ப்பு
ಗಡಿಯಾರದ,பிளாஸ்டிட்
ಹಳ್ಳದ ಜೀನ್,ப்ளியோட்ரோபிக் மரபணு
ಕಥಾವಸ್ತು (ಪ್ರಾಯೋಗಿಕ),சதி (சோதனை)
ಉಳುಮೆ,உழவு
ಮಂಕುಗ,பிளக்-சோல்
ತಿಕ್ಕಲು,பிளக்-சோல் பிளேஸ்மென்ட்
ಪ್ಲ್ಯುವಿಯಲ್ ರೈಸ್ ಲ್ಯಾಂಡ್ಸ್,ப்ளூவல் அரிசி நிலங்கள்
ಪಟಲಿನ,Pluvic
ನ್ಯೂಮ್ಯಾಟಿಕ್ ಸಿಂಪಡಿಸುವವನು,நியூமேடிக் ஸ்ப்ரேயர்
ನ್ಯೂಮಾಟೊಫೋರ್,நியூமாடோபோர்
ಪಾಡ್ಜೋಲ್ ಮಣ್ಣು,போட்ஸோல் மண்
ಕಾದಾಟೀಕರಣ,போட்ஸோலைசேஷன்
ಪಾಯಿಂಟ್ ರೂಪಾಂತರ,புள்ளி பிறழ்வு
ವಿಷಪೂರಿತ ವಿತರಣೆ,பாய்சன் விநியோகம்
ಪರಾಗಸ್ಪರ್ಶಕ,மகரந்தச் சேர்க்கை
ತಾಳ್ಮೆ,பாலிம்பிரோனி
ಪಾಲಿಮರೀಕರಣ,பாலிமரைசேஷன்
ಬಹುರೂಪತೆ,பாலிமார்பிசம்
ಧ್ವಂಸ,பாலிஸ்பெர்மி
ಪಾಲಿಟೀನ್ ವರ್ಣತಂತು,பாலிடீன் குரோமோசோம்
ಪೋಲಾಯಶಾಸ್ತ್ರ,POMOLOGY
ಜನಸಂಖ್ಯೆ,மக்கள் தொகை
ಸರಂಧ್ರತೆ (ರಂಧ್ರ-ಸ್ಥಳ),போரோசிட்டி (துளை-இடம்)
ಹೊರಹೊಮ್ಮುವಿಕೆ,பிந்தைய வெளிப்பாடு
ಸುಗ್ಗಿಯ ನಂತರ,அறுவடை பிந்தைய
ಕೊಯ್ಲು ನಂತರದ ಬೇಸಾಯ,அறுவடைக்கு பிந்தைய உழவு
ಪೊಟ್ಯಾಸಿಯಮ್ ಹೀರಿಕೊಳ್ಳುವ ಅನುಪಾತ,பொட்டாசியம் உறிஞ்சுதல் விகிதம்
ಪೊಟ್ಯಾಸಿಯಮ್ ಸ್ಥಿರೀಕರಣ,பொட்டாசியம் சரிசெய்தல்
ಸಂಭಾವ್ಯ ಆಮ್ಲೀಯತೆ,சாத்தியமான அமிலத்தன்மை
ಸಂಭಾವ್ಯ ಬೆಳೆ ಇಳುವರಿ,சாத்தியமான பயிர் மகசூல்
ಸಂಭಾವ್ಯ ಆವಿಯಾಗುವಿಕೆ,சாத்தியமான ஆவியாதல்
ಸಂಭಾವ್ಯ ಎವಪೋಟ್ರಾನ್ಸ್ಫಾರ್ಮೇಶನ್,சாத்தியமான ஆவியாதல் செயல்திறன்
ಕೋಳಿ ಸಾಕಾಣಿಕೆ,கோழி விவசாயம்
ಹುಲ್ಲುಗಾವಲು,புல்வெளி
ಪೂರ್ವ ಭರಿಸುವ ಅವಧಿ,முன் தாங்கும் காலம்
ಕೆಳಕ್ಕೆ ಇಳಿಯುವಿಕೆ,மழைப்பொழிவு
ನಿಖರ ಕೃಷಿ,துல்லிய விவசாயம்
ನಿಖರ ಕೃಷಿ,துல்லிய விவசாயம்
ಪರಭಕ್ಷಕ,பிரிடேட்டர்
ಪೂರ್ವದ,முன் வெளிப்பாடு
ಪೂರ್ವಭಾವಿ ಚಿಕಿತ್ಸೆ,முன் வெளிப்பாடு சிகிச்சை
ಪೂರ್ವ -ಪ್ಲಾಂಟಿಂಗ್ ಚಿಕಿತ್ಸೆ,சிகிச்சையை முன்கூட்டியே
ಪ್ರೆಸ್ ಮಡ್,அழுத்தவும்
ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್,அழுத்தம் சாய்வு
ಬೆಲೆ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,விலை நெகிழ்ச்சி
ಬೆಲೆ ಸೂಚ್ಯಂಕ,விலை அட்டவணை
ಪ್ರಾಥಮಿಕ ಸಂಸ್ಕೃತಿ,முதன்மை கலாச்சாரம்
ಪ್ರಾಥಮಿಕ ಬೆಳವಣಿಗೆ,முதன்மை வளர்ச்சி
ಪ್ರಾಥಮಿಕ ಬೇಸಾಯ,முதன்மை உழவு
ಪ್ರಾಚೀನ,ப்ரைமர்
ಪ್ರೈಮಿಂಗ್ (ತಂಬಾಕು),ஆரம்பம் (புகையிலை)
ಆದರ್ಶವ್ಯಾಪ್ತಿ,ஆதிகால நிலை
ಪ್ರಿಯಾನ್,ப்ரியான்
ಸಂಭವನೀಯತೆ,நிகழ்தகவு
ಶೋಧಿಸು,விசாரணை
ಸಮಸ್ಯೆ ಮಣ್ಣು,சிக்கல் மண்
ಸಂಸ್ಕರಣೆ,செயலாக்கம்
ಉತ್ಪಾದಕ ಕಾರ್ಯ,உற்பத்தி செயல்பாடு
ಉತ್ಪಾದಕತೆ,உற்பத்தித்திறன்
ಲಾಭ,லாபம்
ಸಂತತಿ ಪರೀಕ್ಷೆ,வம்சாவளி சோதனை
ಪ್ರಗತಿಪರ ರೈತ,முற்போக்கான விவசாயி
ಯೋಜನೆಯ ಮೌಲ್ಯಮಾಪನ,திட்ட மதிப்பீடு
ಪ್ರಜಗಲಕ,புரோகாரியோட்
ಪ್ರಸರಣಕಾರ,விளம்பரதாரர்
ರೋಗನಿರೋಧಕ ಸಿಂಪಡಣೆ,முற்காப்பு தெளிப்பு
ಸ್ವಾಮ್ಯದ ತಳಿ,தனியுரிம சாகுபடி
ಪ್ರಾದೇಶಿಕ,புரோட்டான்ட்ரஸ்
ಪಶೆಯ,புரத
ಪ್ರೋಟೀನ್ ಎಂಜಿನಿಯರಿಂಗ್,புரத பொறியியல்
ಪ್ರೋಟೀನ್ ಅನುಕ್ರಮ,புரத வரிசைமுறை
ಪ್ರೋಟೀನ್ ಸಂಶ್ಲೇಷಣೆ,புரத தொகுப்பு
ಪ್ರೋಟಿಯೋಮಿಕ್ಸ್,புரோட்டியோமிக்ஸ்
ಪ್ರಾದೇಶಿಕ,புரோட்டோஜினி
ಪ್ರಚಾರ,புரோட்டோபிளாசம்
ಪ್ರೋಟೋಟ್ರೋಫ್,புரோட்டோட்ரோஃப்
