Gujarati,Punjabi
માટી ઉકેલ,ਮਿੱਟੀ ਦਾ ਹੱਲ
માટીનું માળખું,ਮਿੱਟੀ ਦੀ ਬਣਤਰ
માટીની રચના,ਮਿੱਟੀ ਦੀ ਬਣਤਰ
માટીનો પ્રકાર,ਮਿੱਟੀ ਦੀ ਕਿਸਮ
સોલમ,ਸੋਲਮ
સોર્પ્શન,ਸੋਰਪਸ਼ਨ
spalls,ਸਪੱਲਸ
ચોક્કસ આયન અસર,ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ
ચોરસ કોર્સ્ડ રોડાં ચણતર,ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
ચોરસ નિયમિત કોર્સ્ડ રોડાં ચણતર,ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
સ્થિર પ્રવાહ,ਸਥਿਰ ਵਹਾਅ
સ્ટેપ્ડ ફ્લેશિંગ,ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ
સ્ટીકીનેસ,ਚਿਪਕਣਾ
સ્ટિકિંગ પોઈન્ટ,ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ
પથ્થર,ਪੱਥਰ
સ્લોપ હેન્ડ મોલ્ડિંગ,ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ
પટ્ટા મિજાગરું,ਪੱਟੜੀ ਦਾ ਕਬਜਾ
સ્ટ્રો બોર્ડ,ਤੂੜੀ ਬੋਰਡ
પ્રવાહ,ਸਟ੍ਰੀਮ
તણાવ,ਤਣਾਅ
સ્ટ્રેચર,ਸਟ੍ਰੈਚਰ
સ્ટ્રેચર બોન્ડ,ਸਟ੍ਰੈਚਰ ਬਾਂਡ
સ્ટ્રેચર કોર્સ,ਸਟਰੈਚਰ ਕੋਰਸ
તાર,ਸਤਰ
શબ્દમાળા કોર્સ,ਸਤਰ ਕੋਰਸ
માળખું પરિબળ,ਬਣਤਰ ਕਾਰਕ
સ્ટ્રક્ચર ઇન્ડેક્સ,ਬਣਤਰ ਸੂਚਕਾਂਕ
સાગોળ,ਸਟੁਕੋ
સંવર્ધન,ਸਟੱਡ
સ્ટાયલોબેટ,ਸਟਾਈਲੋਬੇਟ
સબ માટી,ਉਪ ਮਿੱਟੀ
પેટા માળખું,ਉਪ ਬਣਤਰ
સમીકરણ વળાંક,ਸਮੀਕਰਨ ਵਕਰ
સૂર્ય અભ્રક,ਸੂਰਜ ਮੀਕਾ
સુપર સ્ટ્રક્ચર,ਸੁਪਰ ਬਣਤਰ
સર્વેયર,ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ
એસ-મૂલ્ય,S-ਮੁੱਲ
સ્વેગ,ਸਵੈਗ
હંસની ગરદન,ਹੰਸ ਦੀ ਗਰਦਨ
ટેબરનેકલ,ਤੰਬੂ
ટેબલ હેન્ડ મોલ્ડિંગ,ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ
ટેન્કીંગ,ਟੈਂਕਿੰਗ
ટેમ્પીએટ્ટો,ਟੈਂਪੀਏਟੋ
ટેમ્પરિંગ,ਟੈਂਪਰਿੰਗ
ઢાંચો,ਟੈਂਪਲੇਟ
ઢાંચો,ਟੈਂਪਲੇਟ
ટેપિડેરિયમ,ਟੇਪੀਡੇਰਿਅਮ
ટેરાકોટા,ਟੈਰਾਕੋਟਾ
ટેરા રોઝા,ਟੈਰਾ ਰੋਜ਼ਾ
ટેરાઝો,ਟੈਰਾਜ਼ੋ
ટેટ્રા શૈલી,ਟੈਟਰਾ ਸ਼ੈਲੀ
થ્રેશોલ્ડ મર્યાદા મૂલ્ય,ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ
ગળું,ਗਲਾ
પથ્થર દ્વારા,ਪੱਥਰ ਦੁਆਰਾ
ભરતી બેસિન,ਟਾਈਡਲ ਬੇਸਿਨ
ટાઈ બાર,ਟਾਈ ਪੱਟੀ
ટાઈ બીમ,ਟਾਈ ਬੀਮ
સળિયો બાંધો,ਟਾਈ ਰਾਡ
તિર્સ,ਤਿਰਸ
સહનશીલતા,ਸਹਿਣਸ਼ੀਲਤਾ
ટૂથિંગ,ਟੂਥਿੰਗ
ટોચની માટી અથવા સપાટીની માટી,ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ
કુલ છિદ્રાળુતા,ਕੁੱਲ porosity
ટ્રેસરી,ਟਰੇਸਰੀ
ટ્રેન પ્રતિકાર,ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ
ટ્રાન્સેપ્ટ,ਟਰਾਂਸੇਪਟ
ટ્રાન્ઝિશનલ માટી,ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ
ટ્રાન્સમ,ਟ੍ਰਾਂਸੋਮ
પરિવહન માટી,ਆਵਾਜਾਈ ਮਿੱਟੀ
ઉપનદી,ਸਹਾਇਕ
ટ્રાઇફોરિયમ,ਟ੍ਰਾਈਫੋਰੀਅਮ
ટ્રાઇગ્લિફ,ਟ੍ਰਾਈਗਲਾਈਫ
કાપેલી માટી,ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ
તોફાની પ્રવાહ,ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ
સંઘાડો,ਬੁਰਜ
ટાઇમ્પર નંબર,Tympar ਨੰਬਰ
અંતિમ બેરિંગ ક્ષમતા,ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ
અલ્ટીમેટ પીએચ,ਅੰਤਮ ph
અનકોર્સ્ડ રેન્ડમ રોડાં ચણતર,ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
અનકોર્સ્ડ ચોરસ રોડાં ચણતર,ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
અન્ડરક્રોફ્ટ,ਅੰਡਰਕ੍ਰਾਫਟ
અપૂર્ણ છિદ્રાળુતા,ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ
સમાન પ્રવાહ,ਇਕਸਾਰ ਵਹਾਅ
એકમ ફ્રેમ પ્રકાર પાલખ,ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ
બિનઉત્પાદક કાર્ય,ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ
અસંતૃપ્ત માટી,ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ
અસ્થિર પ્રવાહ,ਅਸਥਿਰ ਵਹਾਅ
ઉચ્ચ પ્લાસ્ટિક મર્યાદા,ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ
ખીણ ગટર,ਵੈਲੀ ਗਟਰ
વૉલ્ટ,ਵਾਲਟ
વેટેરિયમ,ਵੈਟੇਰੀਅਮ
વેન્ટિલેશન,ਹਵਾਦਾਰੀ
વેન્ટિલેટર,ਵੈਂਟੀਲੇਟਰ
વેરામદાહ,ਵਰਮਦਾਹ
વેસ્ટિબ્યુલ,ਵੈਸਟੀਬਿਊਲ
વિલા,ਵਿਲਾ
