Marathi,Malayalam
लेपिस्मा (सिल्व्हर फिश),ലെപിസ്മ (വെള്ളി മത്സ്യം)
कुष्ठरोगी,കുഷ്ഠം
लेप्टोकोरिसा,ലെപ്റ്റോകോറിസ
लेपटोनमा,ലെപ്റ്റോണിമ
लेप्टोटेन,ലെപ്റ്റോട്ടീൻ
प्राणघातक,മാരകമായ
प्राणघातक उत्परिवर्तन,മാരകമായ മ്യൂട്ടേഷൻ
ल्युकोसाइट,Likocyte
ल्युकोडर्मा,ല്യൂക്കോഡെർമ
ल्युकोप्लास्ट,ല്യൂക്കോപ്ലാസ്റ്റ്
ल्यूकेमिया,ലുകുമിയ
तरफ,തുലനയന്തം
लेयडिगचा सेल,ലെയ്ദിഗിന്റെ സെൽ
लियाना,ലിയാന
लियानस,ലിയാനസ്
उवा,പേൻ
लिचेन,ലൈക്കൺ
जीवन चक्र,ജീവിത ചക്രം
आयुर्मान,ആയുർദൈർഘ്യം
जीवन जनुक,ജീവിത ജീൻ
जीवन इतिहास,ജീവിത ചരിത്രം
जीवन सहाय्यक क्षमता,ലൈഫ് പിന്തുണയ്ക്കുന്ന ശേഷി
लाइफ सपोर्टिंग सिस्टम,ലൈഫ് പിന്തുണയ്ക്കൽ സിസ്റ്റം
निर्जीव,ജീവനില്ലാത്ത
अस्थिबंधन,കെട്ട്
लिगासे,ലിഗാസ്
बंधन,ഉപക്കുറിത
लिगर,തുവാഹിതനായ
हलकी इजा,നേരിയ പരിക്ക്
हलका सूक्ष्मदर्शक,നേരിയ മൈക്രോസ്കോപ്പ്
लाइटनिंग,മിന്നൽ
लिग्निन,ലിഗ്നിൻ
लिग्युलेट,സമർപ്പിക്കുക
लिग्यूल,ലിഗൻ
लिलियासी,Liliayeae
लिलियम,ലിലിയം
लिलम (लिलस),ലിലം (ലിലോസ്)
कमळ कुटुंब,ലില്ലി കുടുംബം
अंग,അവയവം
अंग,അവയവം
अंग,അവയവം
अंग हाड,കൈകാലുകൾ
लिंबिक लोब,ലിംബിക് ലോബ്
लिंबिक सिस्टम,ലിംബിക് സിസ്റ്റം
लिम्बेस उभयचर,തടയൽ ആംഫിബിയൻ
लिम्बस सरडे,ലിമാൻഡ് പല്ലി
लिंबस,ലിംബസ്
लिमनेटिक झोन,ലിമാറ്റിക് സോൺ
लिमनेटिक,അവകാശി
लिमुलस,ലിമിയസ്
ओळ,നിര
ओळ,നിര
वंश,വംശമാേഷണം
रेखीय क्रम,ലീനിയർ സീക്വൻസ്
रेखीय,ലീനിന്
लाइनराइज्ड प्लाझमिड,ലീനോയിഡ് ചെയ്ത പ്ലാസ്മിഡ്
लिंक प्रजाती,ലിങ്ക് സ്പീഷീസ്
दुवा,ലിങ്ക്
लिपेस,ലിപ്സ്
लिपिड,ലിപിഡ്
लिपिड बिलेयर,ലിപിഡ് ബിലേയർ
लिपिड शेपटी,ലിപിഡ് വാൽ
लिपोपोलिसेकेराइड,ലിപ്പോപാൊയികൈചറൈഡ്
लिपोप्रोटीनेसियस झिल्ली,ലിപ്പോപ്രോട്ടീഷ്യസ് മെംബറേൻ
लिक्विड थेंब,ലിക്വിഡ് ഡ്രോപ്പ്
मद्य फोलिकुली,മദ്യശാന്തി ഫോളികുലി
लिथोफाइट,ലിത്തോഫിറ്റെ
लिथोस्फीयर,ലിത്തോസ്ഫിയർ
कचरा,ലിറ്റർ
कचरा गडी बाद होण्याचा क्रम,ലിറ്റർ വീഴ്ച
लहान सेरेब्रम,ചെറിയ സെറിബ്രം
लिटोरल झोन,ലിറ്റോറൽ സോൺ
यकृत,കരള്
यकृत फ्लू,കരൾ ഫ്ലൂക്ക്
यकृत आकार,കരൾ ആകൃതി
यकृत वॉर्ट,കരൾ വോർട്ട്
जिवंत जीव,ജീവജാലങ്ങൾ
जिवंत लोकसंख्या,ജീവിത ജനസംഖ്യ
जिवंत संसाधने,ജീവിത വിഭവങ്ങൾ
जिवंत जग,ജീവനുള്ള ലോകം
एलएनजी - 20,Lng - 20
चिकणमाती (गाळ),റൊമാം (സിൽറ്റ്)
लॉबस्टर,വലിയ ചെമ്മീൻ
लोब्युलरिया,ലോബുലാരിയ
लोकोमोशन,ലോക്കോമോമോഷ്ടം
टोळ,വെട്ടുക
Lodicule,ലോഡിക്കുയേറ്റ്
लॉगरिथिमिक निसर्ग,ലോഗരിഥമിക് പ്രകൃതി
लॉजिस्टिक वाढ,ലോജിസ്റ്റിക് വളർച്ച
LOLIGO,ലോലിഗോ
लॉग डे प्लांट,ലോഗ് ഡേ പ്ലാന്റ്
रेखांशाचा अक्ष,രേഖാംശ അക്ഷം
रेखांशाचा बायनरी विखंडन,രേഖാംശ ബൈനറി വിഘടനം
रेखांशाचा विच्छेदन,രേഖാംശ വിള്ളൽ
लूप,ലൂപ്പ്
लूप,ലൂപ്പ്
लूप ट्रॅप,ലൂപ്പ് കെണി
लोफियम,ലോപ്യം
Loranthaceae,ലോറാന്തേസി
लॉरॅन्थस,ലോറന്തസ്
लोअर हात,താഴ്ന്ന ഭുജം
खालचा जबडा,താഴ്ന്ന താടിയെല്ല്
लफा,ലഫ്
लंबर कशेरुका,ലംബർ കശേരുക്കൾ
लाकूड,തടിയിടുന്ന
लंब्रिकस,ലംബ്രൈക്കസ്
लुमेन,ല്യൂമെൻ
लम्पर,പൊരുന്നേ
फुफ्फुस,ശാസകോശം
ल्युपिन,ലപ്പിൻ
ल्युपिनस आर्कटिकस,ലുപിനസ് ആർട്ടിക്കസ്
ल्युटीनिझिंग हार्मोन (एलएच),ഹോർമോൺ (LH) ല്യൂട്ട് ചെയ്യുന്നു
लीझ,ആസൈറ്റ്
लाइकोपोडियम,ലൈക്കോപോളിയം
लाइकोप्सिडा,ലിക്കോപ്സിഡ
लायम्प जहाज,ലൈംപാൽ
लिम्फ ग्रंथी,ലിംഫ് ഗ്രന്ഥി
लिम्फ नोड,ലിംഫ് നോഡ്
लिम्फोसाइट,ലിംഫോസൈറ്റ്
लिम्फोईड अवयव,ലിംഫോയിഡ് അവയവം
लिम्फोइड ऊतक,ലിംഫോയിഡ് ടിഷ്യു
लिम्फोमा,ലിംഫോമ
Liaute,പാരതര്
Leysergic acid सिड डायथलामाइड (एल.एस.डी.),Lysergic acd diethared (l.s.d.)
लायसिन,ലൈസിൻ
लायसोसोम,ലിസോസോം
लायझोझाइम,ലൈസോസിം
मकाका,മകാക്ക
मॅक्रोब्रॅचियम,മാക്രോബ്രാച്ചിയം
मॅक्रोइव्होल्यूशन,മാക്രോവാൾപ്
मॅक्रोजेनेसिस,മാക്രോജെനിസിസ്
मॅक्रोमोलिक्युलर कोलोइड,മാക്രോമോളിക്യുലാർ കൊളോയിഡ്
मॅक्रोमोलिक्यूल,മാക്രോമോലോൾകൾ
मॅक्रोन्यूक्लियस,മാക്രോക്രോക്ലിയസ്
मॅक्रोन्यूट्रिएंट,മാക്രോണിറ്ററി
मॅक्रोफेज (मोठा खाणारा),മാക്രോഫേജ് (ബിഗ് ഹീറ്റർ)
मॅक्रोफॅगोसाइट,മാക്രോഫാഗോസൈറ്റ്
मॅक्रोफॅगस,മാക്രോഫാഗസ്
मॅक्रोफॅगी,മാക്രോഫാഗി
मॅक्रोफाइट,മാക്രോഫൈറ്റ്
मॅक्रोपस,മാക്രോപസ്
मॅकुला,മാകുല
मॅकुला ल्यूटिया,മാകുല ലൂത്തി
मॅग्नेशियम,മഗ്നീഷ്യം
चुंबकीय अनुनाद प्रतिमा,കാന്തിക പ്രകമ്പന ചിത്രണം
वाढ,മാറിഫിക്കേഷൻ
भव्य प्रतिमा,മാഗ്നിഫൈഡ് ചിത്രം
ग्लास मॅग्निफाइंग,ഭൂതക്കണ്ണാടി
मोठेपणाची शक्ती,മാഗ്നിഫൈപ്പറേഷൻ
मॅग्नोलिया,മഗ്നാളിയം
मॅग्नोलियासी,മഗ്നാളിയയേ
मगूर,മാഗൂർ
मेडेन हेअर फर्न (अ‍ॅडिएंटम),കന്യക ഹെയർ ഫാർ (ദിനം)
प्रमुख खोबणी,പ്രധാന തോക്കുക
प्रमुख हिस्टोकॉम्पॅबिलिटी कॉम्प्लेक्स,പ്രധാന ഹിസ്റ്റോകോംബാറ്റിബിളിറ്റി കോംപ്ലക്സ്
मेजर ओस्मोलिट,പ്രധാന ഓസ്മോളിറ്റ്
मुख्य शिखर,പ്രധാന കൊടുമുടി
नर,ആൺ
नर शंकू,പുരുഷ കോൺ
नर गेमोफाइट,പുരുഷ ഗാംറ്റോഫിറ്റെ
नर जननेंद्रियाचे छिद्र,പുരുഷ ജനനേന്ദ്രിയപടം
नर प्रोन्यूक्लियस,പുരുഷ ഉന്നതസ്
विकृत पान,കേടായ ഇല
मालिक acid सिड,മാലിക് ആസിഡ്
घातक सेल,മാരകമായ സെൽ
घातक ट्यूमर,മാരകമായ ട്യൂമർ
मल्लार्ड,മല്ലാർഡ്
मॅलेयस,മല്ലിയസ്
मालपिघियन कॉर्पसकल,മാൽപിഗൈയൻ കോർപ്പസ്
मालपिघियन ट्यूब्यूल,മാൽപിഗീയൻ ട്യൂളർ
माल्टोज,മല്ക്കോസ്
मालवाले,മാൽവാൾസ്
सस्तन प्राणी,സസ്തനജീവി
सस्तन प्राणी,സസ്തനി
स्तन गर्भ,സസ്തനി ഗര്ഭപിണ്ഡത്തിന്റെ
स्तन ग्रंथी,സസ്തന ഗ്രന്ഥി
मम्मीफॉर्म,മമ്മിഫോം
अनिवार्य,മാധുര്യമാണ്
मंडिब्युलर ग्रंथी,മാൻഡിബുലാർ ഗ്രന്ഥി
मॅंगनीज,മാംഗനീസ്
मंगिफेरा इंडिका,മംഗിഫെറ ഇൻഡിക്ക
मॅनग्रोव्ह,മംഗ്രോവ്
मानवनिर्मित कृषी परिसंस्था,മനുഷ്യൻ നിർമ്മിച്ച കാർഷിക ആവാസവ്യവസ്ഥ
मानवनिर्मित अन्नधान्य,മനുഷ്യനിർമിത ധാന്യങ്ങൾ
मन्नान,മന്നാൻ
आवरण,ആന്റില്
मानुस,നസ്
मॅपल,മേപ്പിൾ
मार्चंटिया,മാര്ട്ടെന്റിയ
सीमान्त,അരികിലുള്ള
मारिजुआना,മരിജുവാന
सागरी जीवशास्त्र,മറൈൻ ബയോളജി
सागरी पक्षी,സമുദ്ര പക്ഷി
सागरी समुदाय,സമുദ്ര സമൂഹം
सागरी इन्व्हर्टेब्रेट्स,സമുദ്ര അകശേരുക്കൾ
मारिनो रॅम,മറിനോ റാം
मार्कर,മാർക്കർ
बाजार कचरा,വിപണി മാലിന്യങ്ങൾ
मज्जा पोकळी,മജ്ജാ അറ
मार्श,ചതുപ്പുനിലം
मार्श-मेडो स्टेज,മാർഷ്-മെഡോ സ്റ്റേജ്
वनस्पतीशिवाय मार्श,സസ്യജാലങ്ങളില്ലാതെ മാർഷ്
मार्सुपियल तीळ,മാർസുപിയൽ മോൾ
मार्सुपियल रेडिएशन,മാർഷ്യൂയൽ വികിരണം
मार्सुपियल रॅट,മാർസുപിയൽ എലി
मार्सुपियम,മാർസപ്പിയം
वस्तुमान नामशेष,ബഹുജന വംശനാശം
मोठा प्रवाह,കൂട്ട ഒഴുക്ക്
मास फ्लो गृहीतक,മാസ് ഫ്ലോ സിദ്ധാന്തം
रेडिओचा सेल,മാസ്റ്റ് സെൽ
मास्टर अगर प्लेट,മാസ്റ്റർ അഗർ പ്ലേറ്റ്
मास्टर प्लेट,മാസ്റ്റർ പ്ലേറ്റ്
माता मृत्यू दर,മാതൃമരണ നിരക്ക്
वीण,ഇണചേരൽ
मॅट्रिक्स,മാട്രിക്സ്
परिपक्व नोड्यूल,പക്വത നോഡ്യൂൾ
मौवे रंग,Mauve നിറം
मॅक्सिला,മാക്സില്ല
मॅक्सिलरी पॅल्प,മാക്സില്ലറി പാൾപ്പ്
जास्तीत जास्त वाहून क्षमता,പരമാവധി വഹിക്കുന്ന ശേഷി
मेनड्रिना,അർത്ഥം
वैद्यकीय विज्ञान,വൈദ്യ ശാസ്ത്രം
गर्भधारणेची वैद्यकीय समाप्ती (एमटीपी),ഗർഭധാരണത്തിന്റെ വൈദ്യശാനം (എംടിപി)
वैद्यकीय लिप्यंतरण,മെഡിക്കൽ ട്രാൻസ്ക്രിപ്ഷൻ
वैद्यकीयदृष्ट्या सहाय्य वितरण,വൈദ്യശാസ്ത്രപരമായി അസിസ്റ്റഡ് ഡെലിവറി
औषध,മരുന്ന്
औषध,മരുന്ന്
औषध,മരുന്ന്
मेडुला,മെഡുള്ള
मेदुला आयकॉन्गाटा,ഉപമസ്തിഷ്കം
मेड्युलरी पिरॅमिड,മെഡല്ലറി പിരമിഡ്
मेडुलेटेड,ധ്യാനം
मेडुसा,മെഡുസ
मेगा कॅरिओसाइट,മെഗാ കാരിയോസൈറ്റ്
मेगाप्लास्मिड,മെഗാപ്ലാസ്മിഡ്
मेगास्पोरंगियम,മെഗാസ്പോറൻജിയം
मेगास्पोरोफिल,മെഗാസ്പോഫിൽ
मेबोमियन ग्रंथी,മെബോമിയൻ ഗ്രന്ഥി
मेयोसाइट,Meiocyte
मेयोसिस,മെയോസിസ്
मेटागेनेसिस,മെറ്റാഗെനെസിസ്
मेलेनिक मॉथ,മെലാനിക് പുഴു
मेलानोसाइट,Melanocyte
मेलेनोसाइट उत्तेजक संप्रेरक (एमएसएच),മെലനോസൈറ്റ് ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ (MSH)
मेलानोसाइट उत्तेजक रिलीझिंग हार्मोन (एमएसआरएच),മെലനോസൈറ്റ് ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ (MSRH)
मेलेनोमा,മെലനോമ
मेलोइडोगिन इन्कग्निटा,മെലോഡോഗിൻ ആൾമാറാട്ട
पडदा बाउंड,മെംബ്രൺ ബന്ധിത
पडदा लिपिड,മെംബ്രൺ ലിപിഡ്
पडदा पारगम्यता,മെംബ്രൺ പ്രവേശനക്ഷമത
पडदा संभाव्यता,മെംബ്രൻ സാധ്യത
पडदा चक्रव्यूह,മെംബ്രണസ് ലാബിഗ്രിന്ത്
पडदा पत्रक,മെംബ്രണസ് ഷീറ്റ്
मेमरी सेल,മെമ്മറി സെൽ
मेंडेलचा कायदा,മെൻഡലിന്റെ നിയമം
मेंडेलियन डिसऑर्डर,മെൻഡലിയൻ ഡിസോർഡർ
मेनिंज,നിഷെ
मेनिंजायटीस,നിഞ്ചൈറ്റിസ്
मासिक पाळी,ആർത്തവ ചക്രം
मानसिक प्रिय,മാനസിക പ്രിയങ്കരമക്ഷരാമം
मानसिक दुर्बलता,ബുദ്ധിമാന്ദ്യം
बुध विषबाधा,മെർക്കുറി വിഷബാധ
मेरिस्टेम,കരുതലുള്ളത്
मेरिस्टेमॅटिक सेल,മെർട്ടിസ്മാറ്റിക് സെൽ
मेरिस्टेमॅटिक प्रदेश,മെലിസ്റ്റിമാറ്റിക് മേഖല
मेरिस्टेमॅटिक वाढ,മെലിറ്റസിറ്റിക് വളർച്ച
मेरोक्राइन ग्रंथी,മെറോക്രൈൻ ഗ്രന്ഥി
मेरोमायोसिन,മെറോമെയോസിൻ
मेरीचिपस,Merychipsus
मेसार्चियम,മെസർച്ചിയം
मेसेन्सेफॅलॉन,മെസെൻസ്ഫാലോൺ
मेन्स्चिमल टिशू,മെസെഞ്ചിമൽ ടിഷ്യു
मेसेन्टरन,മെസെന്ററോൺ
मेसेन्टरी,മെസെന്ററി
मेसिक अट,മെസിക് അവസ്ഥ
मेसोकार्प,മെസോകാർപ്പ്
मेसोडर्म,മഷോഡെർം
मेसोग्लोआ,മെസോഗ്ലോയ
मेसोहेप्पस,മെസോഹെപ്പ്
मेसोफिल सेल,മെസോഫിൽ സെൽ
मेसोसोम,മെസസോം
मेसोथोरॅसिक,മെസോതോറാസിക്
मेसोथोरॅक्स,മെസോതോറാക്സ്
मेसोव्हेरियम,മെസോവേരിയം
मेसोझोइक एरा,മെസോസോയിക് കാലഘട്ടം
मेसेंजर आरएनए,മെസഞ്ചർ ആർഎൻഎ
चयापचय प्रवाह,ഉപാപചയ ഫ്ലക്സ്
चयापचय मार्ग,ഉപാപചയ പാത
चयापचय,ഉപാപദാബലവും
चयापचय,പരിണാമം
चयापचय आत्मसंतुष्ट,ഉപാപചയ വ്യക്തത
मेटाकार्पल,മെറ്റാകാർപാൽ
मेटासेंट्रिक,മെറ്റനന്റൈൻറിക്
मेटाक्रोमॅटिक ग्रॅन्यूल,മെറ്റാച്രോമാറ്റിക് ഗ്രാനുലേ
धातूची सुई,ലോഹ സൂചി
धातूचे ऑक्साईड,മെറ്റാലിക് ഓക്സൈഡ്
मेटामेरिझम,മെട്ടമേറിസം
मेटामॉर्फोसिस,മാംസം
मेटानेफ्रिडियम,മെറ്റായാൻഫ്രിയം
मेटाफेस,മെറ്റാഫേസ്
मेटाफेस प्लेट,മെറ്റാഫേസ് പ്ലേറ്റ്
मेटाफॅसिक प्लेट,മെറ്റാഫാസിക് പ്ലേറ്റ്
मेटापॉप्युलेशन,മെറ്റാപോളേഷൻ
मेटास्टेसिस,മെറ്റാസ്റ്റാസിസ്
मेटास्टेसिस,മെറ്റാസ്റ്റാസിസ്
मेटाटार्सल,മെറ്റാറ്റാർസാൽ
मेटाथोरॅसिक,മെറ്റാതോറാസിക്
मेटाथोरॅक्स,മെറ്റാതോറാക്സ്
मेटाझोआन्स,മെറ്റാസോവാൻസ്
मेटेंसेलॉन,മെറ്റാസെൻസ്ഫലോൺ
मेटास्टेसाइझ,കാര്യപരിശോധന
मेथाडोन,മെത്തഡോൺ
मेथेमोग्लोबिन,മെത്തിമോഗ്ലോബിൻ
मेथेमोग्लोबिनेमिया,മെഥമോഗ്ലോബിനെമിയ
मिथेन,മീഥെയ്ൻ
मिथेनोबॅक्टीरियम,മെത്തനോബക്രിയം
मिथेनोजेन,മെത്തനോജൻ
मिथाइल पारा,മെഥൈൽ ബുധൻ
मेथिलेटेड कॅप,മെത്തിലേറ്റഡ് തൊപ്പി
मिथिलीन निळा,മെത്തിലീൻ നീല
मेथिलोफिलस,മെത്തിലോഫിലസ്
मेथिलोट्रोफस,മെത്തിലോട്രോഫസ്
मायक्रोन्यूट्रिएंट,സൂക്ഷ്മ പോഷകൻ
सूक्ष्मजीव,സൂക്ഷ്മാണുകാരന്
मायक्रोप्रोपेगेशन,മൈക്രോപ്രോപ്റ്റേഷൻ
मायक्रोटेक्निक,മൈക്രോടെക്നിക്
मायक्रोआर्किटेक्चरल बिघाड,മൈക്രോ സർക്കിറ്ററൽ ഡിംറൈറേഷൻ
सूक्ष्मजंतू (सूक्ष्मजीव),മൈക്രോബ് (സൂക്ഷ്മജീവിതം)
मायक्रोबियल क्लोनिंग,സൂക്ഷ്മപരിശോധനയുള്ള ക്ലോണിംഗ്
मायक्रोबियल फ्लोरा,സൂക്ഷ്മജീവയിലെ സസ്യജാലങ്ങൾ
मायक्रोबायोलॉजी,മൈക്രോബയോളജി
मायक्रोबॉडी,മൈക്രോബോഡി
मायक्रोक्लीमेट,മൈക്രോക്ലൈമേഷൻ
मायक्रोव्होल्यूशन,മൈക്രോവെയ്ലി
मायक्रोफिलामेंट,സൂക്ഷ്മശാസ്ത്രജ്ഞൻ
मायक्रोफोसिल,മൈക്രോഫോസിൽ
मायक्रोइन्जेक्शन,സൂക്ഷ്മരണം
सूक्ष्मजीव,സൂക്ഷ്മാണുകാരന്
मेथिलोट्रोफस,മെത്തിലോട്രോഫസ്
मायक्रोन्यूट्रिएंट,സൂക്ഷ്മ പോഷകൻ
सूक्ष्मजीव,സൂക്ഷ്മാണുകാരന്
मायक्रोफॅगस,മൈക്രോഫാഗസ്
मायक्रोफॅगी,മൈക്രോ ഫാജി
मायक्रोपायलर एंड,മൈക്രോപൈൽ എൻഡ്
मायक्रोपाईल,സൂക്ഷ്മപരിശോധന
मायक्रोपाईल,സൂക്ഷ്മപരിശോധന
मायक्रोपाईल,സൂക്ഷ്മപരിശോധന
मायक्रोसेटलाइट,മൈക്രോറേറ്റലൈറ്റ്
सूक्ष्मदर्शक,സൂക്ഷ്മദര്ശിനി
मायक्रोस्कोपी,സൂക്ഷ്മതൈ
मायक्रोस्पर्मे,മൈക്രോമെറി
मायक्रोफेअर,മൈക്രോസ്ഫിയർ
मायक्रोस्पोरॅंगियम,മൈക്രോസ്പോർച്ചർഗ്യം
मायक्रोस्पोर टेट्रॅड,മൈക്രോസ്പോർമെന്റ് ടെട്രാഡ്
मायक्रोस्पोरफिल,മൈക്രോസ്പോർഫിൾ
मायक्रोस्पोरम,മൈക്രോസ്പോറം
मायक्रोटोम,മൈക്രോടോം
मायक्रोट्युबल ट्रिपलेट,മൈക്രോട്യൂബിൾ ട്രിപ്പിൾ
मायक्रोट्यूब्यूल दुहेरी,മൈക്രോടോംബൂൾ ഇരട്ട
मायक्रोव्हिली,മൈക്രോവില്ലി
Micurition,മാന്റ്റൈൻഷൻ
मिडब्रेन,മിഡ്ബെയ്ൻ
मध्यम सेरेबेलर पेडनकल,മിഡിൽ സെറെബെല്ലർ പെഡങ്കിൾ
मध्यम कान,മധ്യ ചെവി
मध्यम लॅमला,മിഡിൽ ലമെല്ല
मिडगट,മിഡ്ഗട്ട്
मिडवाइफ टॉड,മിഡ്വൈഫ് ടോഡ്
स्थलांतरित,കുടിയേറ്റക്കാരൻ
स्थलांतर,കുടിയേറ്റം
दुध साखर,പാൽ പഞ്ചസാര
दूध उत्पादक ग्रंथी,പാൽ ഉൽപാദിപ്പിക്കുന്ന ഗ്രന്ഥി
बाजरी,മില്ലറ്റ്
मिलिओस्मोल प्रति लिटर,ലിറ്ററിന് മില്ലിയോസ്മോൾ
मिलव्हस,മിൽവാസ്
मिमिक्री,മിമിക്രി
मिनामाता रोग,മിനാമത്ത രോഗം
खनिज,അയിര്
खनिज घटक,ധാതു ഘടകം
खनिज पोषण,ധാതു പോഷകാഹാരം
खनिजकरण,ധാതുവൽക്കരണം
मिनेलो कॉर्टिकोइड,മിനരലോ കോർട്ടികോയിഡ്
लघु चुंबक,മിനിയേച്ചർ മാഗ്നെറ്റ്
खाण ऑपरेशन,ഖനന പ്രവർത്തനം
मिनीसॅटलाइट,മിനിസാറ്റലൈറ്റ്
किरकोळ खोबणी,ചെറിയ തോട്
मिओसीन,Miiocene
मिओपपस,മിയോഹിപ്പസ്
मिरिबिलिस,മിറാബിലിസ്
शमविणे,ലഘകം
माइटोकॉन्ड्रिया,മിടോകോൺട്രിയ
माइटोकॉन्ड्रियल मॅट्रिक्स,മൈറ്റോകോൺഡ്രിയൽ മാട്രിക്സ്
माइटोसिस,മൈറ്റോസിസ്
मिट्रल वाल्व्ह (बायिकसपिड वाल्व्ह),മിതൽ വാൽവ് (BICUSPID വാൽവ്)
मिश्रित ग्रंथी,മിക്സഡ് ഗ്രന്ഥി
मिश्रित मज्जातंतू,മിക്സഡ് ഞരമ്പുകൾ
मिक्सोट्रोफिक,മിക്സോട്രോഫിക്
मोबाइल कॅरियर,മൊബൈൽ കാരിയർ
मोबाइल स्रोत,മൊബൈൽ ഉറവിടം
गतिशीलता,ചലനക്ഷമത
मध्यम इजा,മിതമായ പരിക്ക്
आधुनिक औषध,മോഡേൺ മെഡിസിൻ
आधुनिक समाज,ആധുനിക സമൂഹം
सुधारितता,മോഡനിബിലിറ്റി
सुधारित डायहाबर्ड गुणोत्तर,പരിഷ്ക്കരിച്ച ഡിഹാബർഡ് അനുപാതം
सुधारित रूट,പരിഷ്ക്കരിച്ച റൂട്ട്
सुधारित,മൊഡ്യൂലേറ്റ്
कृतीचे मॉड्यूलेशन,പ്രവർത്തനത്തിന്റെ മോഡുലേഷൻ
मॉड्युलेटर पदार्थ,മോഡുലേറ്റർ പദാർത്ഥം
ओलावा,ഈര്പ്പം
ओलावा तूट,ഈർപ്പം കമ്മി
दाढी दात,മോലാർ പല്ലുകൾ
मोलर,അണപ്പല്ല്
तीळ,പെരുച്ചാഴി
तीळ,പെരുച്ചാഴി
तीळ,പെരുച്ചാഴി
तीळ (मोल),മോൾ (മോൾ)
आण्विक जीवशास्त्र,മോളിക്യുലർ ബയോളജി
आण्विक अनुवांशिक विश्लेषण,മോളിക്യുലർ ജനിതക വിശകലനം
आण्विक पातळी,തന്മാത്രാ നില
आण्विक मेसेंजर,തന്മാത്ര മെസഞ്ചർ
आण्विक गती,മോളിക്ലാർ ചലനം
आण्विक नायट्रोजन वायू,തന്മാത്ര നൈട്രജൻ വാതകം
आण्विक संस्था,തന്മാത്രാ സംഘടന
आण्विक कात्री,തന്മാത്ര കത്രിക
आण्विक शस्त्रक्रिया दृष्टीकोन,തന്മാത്രാ ശസ്ത്രക്രിയാ സമീപനം
आण्विक सिव्हन,തന്മാത്ര സ്യൂച്ചർ
रेणू,തന്മാത്ര
मोलस्क,മോളസ്ക്
मोलसिव्होरस,Molluscivors
मोलिब्डेनम,മോളിബ്ഡിനം
मोमर्डिका,മോമോഡിക്ക
मोनंड्रिया,മോൺന്റിയൻ
मोनँड्री,മോൺണ്ടി
मोनास्कस पर्प्यूरियस,മെറാസ് പർശസ്
मोनेरा,മോനേര
मोनिलिफॉर्म,മോണിലിഫോം
मॉनिटर,നിരന്തരം നിരീക്ഷിക്കുക
मॉनिटर,നിരന്തരം നിരീക്ഷിക്കുക
मोनो लेयर,മോണോ ലെയർ
मोनॉएडेलफॉस,മോണോഡെൽഫീസ്
मोनोबॅसिक फॉस्फेट,മോണോബാസിക് ഫോസ്ഫേറ്റ്
मोनोब्लास्टिक,മോണോബ്ലാസ്റ്റിക്
मोनोकेशियल,മോണോകാഷ്യൽ
मोनोक्लॅमायडियस,മോണോക്ലലൈലി
मोनोसिस्ट्रोनिक,മോണോസിസ്ട്രിക്
मोनोक्लोनल अँटीबॉडी,മോണോക്ലോണൽ ആന്റിബോഡി
मोनोकोकस,മോണോകോക്കസ്
मोनोकोटिल्डन,മോണോകോട്ടിഡൺ
मोनोसिस्टिक,മോണോസിസ്റ്റിക്
मोनोसिस्टिस,മോണോസിസ്റ്റിസ്
मोनोसाइट,മോണോസൈറ്റ്
मोनोएसियस,മോണോസിഷ്യസ്
मोनोग्राफ,മോണോഗ്രാഫ്
मोनोहायब्रिड,മോനോഹൈബ്രിഡ്
मोनोमर,മോണോമർ
मोनोमेरिक जी- in क्टिन,മോണോമെറിക് ജി-ആക്ടിൻ
मोनोसाकराइड,മോണോസക്ചറൈഡ്
मोनोसोडियम मीठ,മോണോസോഡിയം ഉപ്പ്
मोनोसोमिक,മോണോസോമിക്
मोनोस्पर्मी,മോണോസ്പെയർ
मोनोस्पोरिक विकास,മോണോസ്പോറിക് വികസനം
मोनोट्रोपा,മോണോട്രോപ്പ
मोनोझिगोटिक एकसारखे जुळ्या,Monosygot സമാന ഇരട്ട
मॉन्ट्रियल करार,മോൺട്രിയൽ ഉടമ്പടി
मूड डिसऑर्डर,മൂഡ് ഡിസോർഡർ
मोरिंगा,മോറിംഗ
मॉर्फॅलॅक्सिस (मॉर्फालॅक्टिक),മോർഫലാക്സിസ് (മോർഫാകാക്റ്റിക്)
मॉर्फिन,മോർഫിൻ
मॉर्फोजेनेसिस,മോർഫോജെനിസിസ്
मॉर्फोलॉजिकल रुपांतर,മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ
मॉर्फोलॉजी,മോർഫോളജി
मोर्स कोड,മോഴ്സ് കോഡ്
मृत्यू दर,മരണനിരപ്പ്
मृत्यू दर,മരണനിരപ്പ്
मृत्यू दर,മരണനിരപ്പ്
मोज़ेकिझम,മൊസൈസിസം
मोज़ेक दृष्टी,മൊസൈക് കാഴ്ച
मॉस,ചതുപ്പുനിലം
मॉथ,നിശാശലഭം
आई अक्ष,മാതൃ അക്ഷം
हेतू,Minkif
गतीशील फॉर्म,കാലഹരണപ്പെട്ട ഫോം
