Kannada,Gujarati
ಶಟರಿಂಗ್,શટરીંગ
ಸಿಯಾಲಿಟಿಕ್ ಮಣ್ಣು,સિઆલિટિક માટી
ಸಿರೋಜೆಮ್,સિરોઝેમ
ಸಿಲ್,સીલ
ಹೂಳು,કાંપ
ಏಕ ಮಾಂಸದ ರಕ್ತ,સિંગલ ફ્લેમિશ લોહી
ಏಕ ಹರಳಿನ ರಚನೆ,એક દાણાદાર માળખું
ಅಸ್ಥಿಪಂಜರದ ಮಣ್ಣು,હાડપિંજરની માટી
ಸ್ಕರ್ಟಿಂಗ್,સ્કર્ટિંગ
ಸ್ಲೀಪರ್ ಗೋಡೆ,સ્લીપર દિવાલ
ಸೈಡ್ ಗಟರ್,બાજુની ગટર
ಸ್ಲೈಡ್ ನಿಯಮ,સ્લાઇડ નિયમ
ಸ್ಲಿಪ್ ಡಾಕ್,સ્લિપ ડોક
ಸ್ಮೋನಿಜಾ,સ્મોનીઝા
ನೆನೆಯುವುದು,પલાળીને
ಮಣ್ಣಿನ ಸಂಘ,માટીનું જોડાણ
ಮಣ್ಣಿನ ವರ್ಗ,માટી વર્ગ
ಮಣ್ಣಿನ ಸಂಕೀರ್ಣ,માટી સંકુલ
ಮಣ್ಣಿನ ಸ್ಥಿರತೆ,જમીનની સુસંગતતા
ಮಣ್ಣಿನ ಕುಟುಂಬ,માટી કુટુંબ
ಮಣ್ಣಿನ ಚೌಕಟ್ಟಿನ ಕೆಲಸ,માટી ફ્રેમ વર્ક
ಮಣ್ಣಿನ ತೇವಾಂಶ,જમીનની ભેજ
ಮಣ್ಣಿನ ತೇವಾಂಶ ಸಂಗ್ರಹಣೆ,જમીનમાં ભેજનું સંવર્ધન
ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ,જમીનમાં ભેજની ઉણપ
ಮಣ್ಣಿನ ರೂಪವಿಜ್ಞಾನ,માટી મોર્ફોલોજી
ಮಣ್ಣಿನ ಕಣ,માટીનો કણ
ಮಣ್ಣಿನ ಹಂತ,માટીનો તબક્કો
ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್,માટી પ્રોફાઇલ
ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ,માટીની પ્રતિક્રિયા
ಮಣ್ಣು ಬೇರ್ಪಡುತ್ತದೆ,માટી અલગ પડે છે
ಮಣ್ಣಿನ ಸರಣಿ,માટી શ્રેણી
ಮಣ್ಣಿನ ಪರಿಹಾರ,માટી ઉકેલ
ಮಣ್ಣಿನ ರಚನೆ,માટીનું માળખું
ಮಣ್ಣಿನ ರಚನೆ,માટીની રચના
ಮಣ್ಣಿನ ಪ್ರಕಾರ,માટીનો પ્રકાર
ಸೋಲಮ್,સોલમ
ಸೋರ್ಪ್ಶನ್,સોર્પ્શન
ಸ್ಪ್ಯಾಲ್ಸ್,spalls
ನಿರ್ದಿಷ್ಟ ಅಯಾನು ಪರಿಣಾಮ,ચોક્કસ આયન અસર
ಚೌಕಾಕಾರದ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,ચોરસ કોર્સ્ડ રોડાં ચણતર
ಸ್ಕ್ವೇರ್ಡ್ ರೆಗ್ಯುಲರ್ ಕೋರ್ಸ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,ચોરસ નિયમિત કોર્સ્ડ રોડાં ચણતર
ಸ್ಥಿರ ಹರಿವು,સ્થિર પ્રવાહ
ಮಿನುಗುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದೆ,સ્ટેપ્ડ ફ્લેશિંગ
ಜಿಗುಟುತನ,સ્ટીકીનેસ
ಅಂಟಿಕೊಳ್ಳುವ ಬಿಂದು,સ્ટિકિંગ પોઈન્ટ
ಕಲ್ಲು,પથ્થર
ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,સ્લોપ હેન્ડ મોલ્ડિંગ
ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್,પટ્ટા મિજાગરું
ಒಣಹುಲ್ಲಿನ ಹಲಗೆ,સ્ટ્રો બોર્ડ
ಸ್ಟ್ರೀಮ್,પ્રવાહ
ಒತ್ತಡ,તણાવ
ಸ್ಟ್ರೆಚರ್,સ્ટ્રેચર
ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್,સ્ટ્રેચર બોન્ડ
ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್,સ્ટ્રેચર કોર્સ
ಸ್ಟ್ರಿಂಗ್,તાર
ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್,શબ્દમાળા કોર્સ
ರಚನಾತ್ಮಕ ಅಂಶ,માળખું પરિબળ
ರಚನೆ ಸೂಚ್ಯಂಕ,સ્ટ્રક્ચર ઇન્ડેક્સ
ಗಾರೆ,સાગોળ
ಸ್ಟಡ್,સંવર્ધન
ಸ್ಟೈಲೋಬೇಟ್,સ્ટાયલોબેટ
ಉಪ ಮಣ್ಣು,સબ માટી
ಉಪ ರಚನೆ,પેટા માળખું
ಸಂಕಲನ ಕರ್ವ್,સમીકરણ વળાંક
ಸೂರ್ಯ ಮೈಕಾ,સૂર્ય અભ્રક
ಸೂಪರ್ ರಚನೆ,સુપર સ્ટ્રક્ચર
ಸರ್ವೇಯರ್,સર્વેયર
ಎಸ್-ಮೌಲ್ಯ,એસ-મૂલ્ય
ತೋರಣ,સ્વેગ
ಸ್ವಾನ್ ಕುತ್ತಿಗೆ,હંસની ગરદન
ಗುಡಾರ,ટેબરનેકલ
ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,ટેબલ હેન્ડ મોલ્ડિંગ
ಟ್ಯಾಂಕಿಂಗ್,ટેન્કીંગ
ಟೆಂಪಿಯೆಟ್ಟೊ,ટેમ્પીએટ્ટો
ಟೆಂಪರಿಂಗ್,ટેમ્પરિંગ
ಟೆಂಪ್ಲೇಟ್,ઢાંચો
ಟೆಂಪ್ಲೇಟ್,ઢાંચો
ಟೆಪಿಡೇರಿಯಮ್,ટેપિડેરિયમ
ಟೆರಾಕೋಟಾ,ટેરાકોટા
ಟೆರ್ರಾ ರೋಸಾ,ટેરા રોઝા
ಟೆರಾಝೋ,ટેરાઝો
ಟೆಟ್ರಾ ಶೈಲಿ,ટેટ્રા શૈલી
ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ,થ્રેશોલ્ડ મર્યાદા મૂલ્ય
ಗಂಟಲು,ગળું
ಕಲ್ಲಿನ ಮೂಲಕ,પથ્થર દ્વારા
ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ,ભરતી બેસિન
ಟೈ ಬಾರ್,ટાઈ બાર
ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ,ટાઈ બીમ
ಕಟ್ಟಿದ ಸಲಾಕೆ,સળિયો બાંધો
ಟಿರ್ಸ್,તિર્સ
ಸಹಿಷ್ಣುತೆ,સહનશીલતા
ಹಲ್ಲುಜ್ಜುವುದು,ટૂથિંગ
ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು,ટોચની માટી અથવા સપાટીની માટી
ಒಟ್ಟು ಸರಂಧ್ರತೆ,કુલ છિદ્રાળુતા
ಟ್ರೇಸರಿ,ટ્રેસરી
ರೈಲು ಪ್ರತಿರೋಧ,ટ્રેન પ્રતિકાર
ಟ್ರಾನ್ಸೆಪ್ಟ್,ટ્રાન્સેપ્ટ
ಪರಿವರ್ತನೆಯ ಮಣ್ಣು,ટ્રાન્ઝિશનલ માટી
ಟ್ರಾನ್ಸಮ್,ટ્રાન્સમ
ಸಾರಿಗೆ ಮಣ್ಣು,પરિવહન માટી
ಉಪನದಿ,ઉપનદી
ಟ್ರಿಫೊರಿಯಮ್,ટ્રાઇફોરિયમ
ಟ್ರೈಗ್ಲಿಫ್,ટ્રાઇગ્લિફ
ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು,કાપેલી માટી
ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು,તોફાની પ્રવાહ
ತಿರುಗು ಗೋಪುರ,સંઘાડો
ಟೈಂಪರ್ ಸಂಖ್ಯೆ,ટાઇમ્પર નંબર
ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,અંતિમ બેરિંગ ક્ષમતા
ಅಂತಿಮ ಪಿಎಚ್,અલ્ટીમેટ પીએચ
ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,અનકોર્સ્ડ રેન્ડમ રોડાં ચણતર
ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,અનકોર્સ્ડ ચોરસ રોડાં ચણતર
ಅಂಡರ್ಕ್ರಾಫ್ಟ್,અન્ડરક્રોફ્ટ
ತುಂಬದ ಸರಂಧ್ರತೆ,અપૂર્ણ છિદ્રાળુતા
ಏಕರೂಪದ ಹರಿವು,સમાન પ્રવાહ
ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,એકમ ફ્રેમ પ્રકાર પાલખ
ಅನುತ್ಪಾದಕ ಕೆಲಸ,બિનઉત્પાદક કાર્ય
ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು,અસંતૃપ્ત માટી
ಅಸ್ಥಿರ ಹರಿವು,અસ્થિર પ્રવાહ
ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,ઉચ્ચ પ્લાસ્ટિક મર્યાદા
ಕಣಿವೆ ಗಟಾರ,ખીણ ગટર
ವಾಲ್ಟ್,વૉલ્ટ
ವೆಟೇರಿಯಮ್,વેટેરિયમ
ವಾತಾಯನ,વેન્ટિલેશન
ವೆಂಟಿಲೇಟರ್,વેન્ટિલેટર
ವೆರಾಮದಾಹ್,વેરામદાહ
ವೆಸ್ಟಿಬುಲ್,વેસ્ટિબ્યુલ
ವಿಲ್ಲಾ,વિલા
