Odiya,Punjabi
iso-ionic |,iso-ionic
ସମଲିଙ୍ଗୀ |,ਸਮਰੂਪ
ସମକାଳୀନ ରେଖା |,ਸਮਕਾਲੀ ਲਾਈਨ
ସମକାଳୀନ ଗତି,ਸਮਕਾਲੀ ਗਤੀ
ଆଇସୋମେଟ୍ରିକ୍ |,isometric
ସମାନ୍ତରାଳ,ਸਮਾਨਤਾ ਵਾਲਾ
ସମାନ-ଶକ୍ତିଯୁକ୍ତ |,ਸਮਾਨ-ਊਰਜਾ
"ସମାନ୍ତରାଳ (v।), ଆଇସୋସେଲସ୍ ରେଖା (ଏଡି।)","ਸਮਭੁਜ (v.), ਆਈਸੋਸੀਲਸ ਲਾਈਨ (ਐਡੀ.)"
"ଅଲଗା କରିବାକୁ, (adj।), ଅଲଗା କରିବାକୁ |","ਵੱਖ ਕਰਨਾ, (adj.), ਵੱਖ ਕਰਨਾ, ਵੱਖ ਕਰਨਾ (ver.)"
"ବିଚ୍ଛିନ୍ନ, ବିଚ୍ଛିନ୍ନ, ଏକକ |","ਅਲੱਗ, ਅਲੱਗ, ਸਿੰਗਲ"
"ପୃଥକକରଣ, ପୃଥକତା, ପୃଥକତା |","ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ"
isomer,ਆਈਸੋਮਰ
isomer,ਆਈਸੋਮਰ
ଆଇସୋରିଜିମ୍ |,isomerism
"ଆଇସୋମେଟ୍ରିକ୍, ତ୍ରିରଙ୍ଗା, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |","isometric, ਤਿਕੋਣ, ਘਣ, isometric"
ଆଇସୋମର୍ଫିଜିମ୍ |,isomorphism
isomorphic,isomorphic
isotherm,isotherm
ଆଇସୋଥର୍ମାଲ୍ |,isotherm
isotopes,ਆਈਸੋਟੋਪ
isotopes,ਆਈਸੋਟੋਪ
ଆଇସୋଟ୍ରୋପିକ୍ |,ਆਈਸੋਟ੍ਰੋਪਿਕ
ବୃତ୍ତାକାର ରେଖା |,ਸਰਕੂਲਰ ਲਾਈਨ
ଆଇସୋମର୍ଫିଜିମ୍ |,isomorphism
ପୁନରାବୃତ୍ତି,ਦੁਹਰਾਓ
ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
ଜାମ ଇଣ୍ଟରଫେରୋମିଟର |,ਜੈਮ ਇੰਟਰਫੇਰੋਮੀਟਰ
"ଜର୍କ, ପୁନର୍ବାର |","ਝਟਕਾ, ਮੁੜ"
"ଜେଟ୍, ମୁଣ୍ଡ","ਜੈੱਟ, ਸਿਰ"
ଜେଟ୍-ରକେଟ୍ ପ୍ରବୃତ୍ତି |,ਜੈੱਟ-ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ
J-J କପଲିଂ |,ਜੇ-ਜੇ ਜੋੜੀ
ଜଲି ବଙ୍କା |,ਜੋਲੀ ਝੁਕਿਆ
joule-heat,ਜੂਲ - ਗਰਮੀ
ଜୁଲେମିଟର |,ਜੂਲਮੀਟਰ
joule-thomson ପ୍ରଭାବ |,ਜੂਲ-ਥਾਮਸਨ ਪ੍ਰਭਾਵ
joule,ਜੂਲ
"ସ୍ପେଡ୍, ଡେଇଁବା, ବଂଶୀ","ਕੁੱਦੀ, ਛਾਲ, ਬੰਸਰੀ"
ଚୁକ୍ତି,ਸੰਧੀ
ମିଳନ ସ୍ଥାନ |,ਸੰਗਮ ਦੀ ਜਗ੍ਹਾ
ସଠିକ୍ ଶବ୍ଦ,ਸਹੀ ਅੱਖਰ
"kesanidhi, ନିକଟତର |","ਕੇਸਾਨਿਧਿ, ਨੇੜਤਾ"
"କାଲିଡୋସ୍କୋପ୍, କାଲିଡୋସ୍କୋପ୍ |","ਕੈਲੀਡੋਸਕੋਪ, ਕੈਲੀਡੋਸਕੋਪ"
"କପା ମାସନ୍ସ, କେ-ମାସନ୍ସ |","ਕਪਾ ਮੇਸਨ, ਕੇ-ਮੇਸਨ"
କ୍ୟାଥୋଡ୍ |,ਕੈਥੋਡ
ଘନୟାନ |,ਘਨਾਯਾਨ
କେ-ବ୍ୟାଣ୍ଡ |,ਕੇ-ਬੈਂਡ
କେ-କ୍ୟାପଚର୍ |,ਕੇ-ਕੈਪਚਰ
k- ରିସେପ୍ଟର |,k-ਰਿਸੈਪਟਰ
କେଲଭିନ ଆନୁମାନିକତା |,ਕੈਲਵਿਨ ਅਨੁਮਾਨ
ଏକତାର ଏକକ |,ਸਮਰੂਪਤਾ ਦੀ ਇਕਾਈ
କର୍ ସେଲ୍,ਕੇਰ ਸੈੱਲ
"ଚାବି, ପରଦା, ଚାବି |","ਕੁੰਜੀ, ਪਰਦਾ, ਕੁੰਜੀ"
"କି ବୋର୍ଡ, ପରଦା ଦଣ୍ଡିକା |","ਕੁੰਜੀ ਬੋਰਡ, ਪਰਦਾ ਪੱਟੀ"
ସ୍ ow ର ଖୋଲିବା,ਸ਼ੁਰੂਆਤੀ ਸਵਰ
କି ନାଡ,ਕੁੰਜੀ ਨਬਜ਼
ମୁଖ୍ୟ ଶବ୍ଦ,ਮੁੱਖ ਸ਼ਬਦ
ପ୍ରୋଜେକସନ,ਪ੍ਰੋਜੈਕਸ਼ਨ
ପ୍ରତିରୋଧ,ਵਿਰੋਧ
କିଲୋଗ୍ରାମ୍,ਕਿਲੋ
କିଲୋଜୁଲ୍ |,ਕਿਲੋਜੂਲ
କିଲୋପରସେକ୍ |,kiloparsec
କିଲୋଟନ୍ ବୋମା |,ਕਿਲੋਟਨ ਬੰਬ
କିଏନାମେଟିକ୍ |,ਕਿਨੇਮੈਟਿਕ
ସମ୍ପୂର୍ଣ୍ଣ ଗତିଶୀଳ |,ਪੂਰੀ ਤਰ੍ਹਾਂ ਗਤੀਸ਼ੀਲ
"ଗତିଜ, ଗତିଶୀଳ |","ਗਤੀਸ਼ੀਲ, ਗਤੀਸ਼ੀਲ"
ଗତିଶୀଳ ଭାବରେ |,ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ
ଭଙ୍ଗା,ਫ੍ਰੈਕਚਰ
କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,klystron
ତୀକ୍ଷ୍ଣ ଧାର,ਤਿੱਖਾ ਕਿਨਾਰਾ
କ୍ରୁସ୍କାଲ୍ ସୀମା |,kruskal ਸਰਹੱਦ
ଥର୍ମୋଜେନିକ୍ |,ਥਰਮੋਜਨਿਕ
ଲେବଲ୍,ਲੇਬਲ
"ଚିହ୍ନିତ, ଲେଖା, ଲେବଲ୍ ହୋଇଛି |","ਮਾਰਕ ਕੀਤਾ, ਲਿਖਿਆ, ਲੇਬਲ ਕੀਤਾ"
ଲାବୋରେଟୋରୀ,ਪ੍ਰਯੋਗਸ਼ਾਲਾ
ଶିଡ଼ି,ਪੌੜੀ
ଓଲଟା,ਘੜੀ ਦੇ ਉਲਟ
"ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ ରୋଟର୍ |","ਘੜੀ ਦੀ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ, ਖੱਬੀ ਧਰੁਵੀਤਾ"
ପଛକୁ ଏବଂ ପଛକୁ |,ਅੱਗੇ ਅਤੇ ਪਿੱਛੇ
ଲାଗ୍ରେଞ୍ଜ୍ ପ୍ରସାରଣ |,Lagrange ਪ੍ਰਸਾਰਣ
ଲାଗ୍ରାଙ୍ଗିଆନିଜିମ୍ |,ਲਾਗਰਗਿਆਨਵਾਦ
ମେଷଶାବକ ସୃଷ୍ଟି,ਲੇਲੇ ਦੀ ਰਚਨਾ
ଫଳକ ବୋର୍ଡ |,"ਤਖ਼ਤੀ, ਬੋਰਡ"
ଡୋରସାଲ୍ ପ୍ଲେଟ୍ |,ਡੋਰਸਲ ਪਲੇਟ
"ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |","ਸਤਹ ਦਾ ਵਹਾਅ, ਪੱਧਰ ਦਾ ਵਹਾਅ"
"ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |","ਪਲੇਟਿੰਗ, ਪੈਨਲ, ਪੱਧਰ, ਲੇਅਰ ਬਾਂਡ"
ସ୍ତରକରଣ,ਪੱਧਰੀਕਰਨ
ଲାମିନା,ਲਾਮਿਨਾ
"ପ୍ରଦୀପ, ପ୍ରଦୀପ","ਦੀਵਾ, ਦੀਵਾ"
"କାଜଲ, ଦୀପ କାଜଲ |","ਕਾਜਲ, ਦੀਪ ਕਾਜਲ"
ଲ୍ୟାଣ୍ଡେ-ବ୍ୟବଧାନ ନିୟମ |,ਲੈਂਡ-ਅੰਤਰਾਲ ਨਿਯਮ
ଲାଣ୍ଡେ ବିଭାଜନ କାରକ |,ਲੈਂਡੇ ਸਪਲਿਟਿੰਗ ਫੈਕਟਰ
ଅବତରଣ |,ਲੈਂਡਿੰਗ
"ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲାମିନେସନ୍, ପିନ୍ଧିବା |","ਮਾਈਕਰੋ ਅਬਰਸ਼ਨ, ਲੈਮੀਨੇਸ਼ਨ, ਵੀਅਰ"
ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |,larmore ਬਾਰੰਬਾਰਤਾ
larmore precession |,larmore precession
ଲେଜର,ਲੇਜ਼ਰ
ଲେଜରାଇଜେସନ୍,laserization
ଗୁପ୍ତ,ਗੁਪਤ
"ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ","ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ ਦਾ"
"ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ","ਵਿਥਕਾਰ, ਵਿਥਕਾਰ"
"ଜଟଣୀ, ଜଟଣୀ","ਜਾਲੀ, ਜਾਲੀ"
laue ଶ୍ରେଣୀ,laue ਕਲਾਸ
ଉନ୍ମୋଚନ |,ਲਾਂਚ ਕਰੋ
ଉନ୍ମୋଚନ |,ਲਾਂਚ ਕਰੋ
ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |,ਲਾਂਚ ਪਲੇਟਫਾਰਮ
ଜନ ଅନୁପାତ ନିୟମ |,ਪੁੰਜ ਅਨੁਪਾਤ ਕਾਨੂੰਨ
ଏକାଧିକ ଅନୁପାତ ନିୟମ |,ਮਲਟੀਪਲ ਅਨੁਪਾਤ ਨਿਯਮ
"ସ୍ତର, ସ୍ତର","ਪਰਤ, ਪੱਧਰ"
L- ବ୍ୟାଣ୍ଡ |,ਐਲ-ਬੈਂਡ
"ସୀସା, ସୀସା, ସୀସା, ସୀସା, ସୀସା |","ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ"
ଆଗକୁ,ਅੱਗੇ
"ଚୂନ, ଲିକ୍ (କ୍ର।), ରିସେନ୍ ଲାଇନ୍, ଚିଆୱାନ୍ |","ਚੂਨਾ, ਲੀਕ (ਸੀ.ਆਰ.), ਰਿਜ਼ਨ ਲਾਈਨ, ਚਯਵਨ"
"ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |","ਚਬਾਉਣਾ, ਖੋਰ, ਲੀਕ ਕਰਨਾ"
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
ସର୍ବନିମ୍ନ ଗଣନା,ਘੱਟੋ-ਘੱਟ ਗਿਣਤੀ
ଲ୍ୟାଚ୍ ତାର,ਖੜੀ ਤਾਰ
ଲେଡୁକ୍ ପ୍ରଭାବ |,Leduc ਪ੍ਰਭਾਵ
ବ valid ଧ ଓହମ୍ |,ਵੈਧ ਓਮ
-ଲେକ୍ଟ୍ରନ୍,- ਇਲੈਕਟ੍ਰੋਨ
ଦ length ର୍ଘ୍ୟ ସୀମା |,ਲੰਬਾਈ ਦੀ ਪਾਬੰਦੀ
ବିସ୍ତାର,ਲੰਬਾਈ
ଲେନ୍ସ,ਲੈਂਸ
ଲେଞ୍ଜର ନିୟମ |,ਲੈਂਜ਼ ਦਾ ਕਾਨੂੰਨ
ସମତଳ ଟନେଲ୍ |,ਫਲੈਟ ਸੁਰੰਗ
ଭୂସମାନ୍ତର ଉଡ଼ାଣ |,ਖਿਤਿਜੀ ਉਡਾਣ
"ସ୍ତର, ସ୍ତର","ਪੱਧਰ ਕਰਨਾ, ਪੱਧਰ ਕਰਨਾ"
"ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |","ਹਰੀਜ਼ੱਟਲ ਪੇਚ, ਲੈਵਲਿੰਗ ਪੇਚ"
ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
ମହତ୍ତ୍ level ସ୍ତର |,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
"ଭୂସମାନ୍ତର ପୃଷ୍ଠା, ଫ୍ଲାଟ ପୃଷ୍ଠା, ସମାନ୍ତରାଳ ପୃଷ୍ଠା |","ਹਰੀਜ਼ੱਟਲ ਪੇਜ, ਫਲੈਟ ਪੇਜ, ਇਕੁਪੋਟੈਂਸ਼ੀਅਲ ਪੇਜ"
"ଲିଭର, ଲିଭର","ਲੀਵਰ, ਲੀਵਰ"
ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |,ਵਰਚੁਅਲ ਓਸਿਲੇਸ਼ਨ
"ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |","ਲਿਡਰ, ਲੇਜ਼ਰ ਇਨਫਰਾਰੈੱਡ ਰਾਡਾਰ"
"ଜୀବନ, ବୟସ","ਜੀਵਨ, ਉਮਰ"
"ଉଠ, ଉଠ","ਚੁੱਕੋ, ਚੁੱਕੋ"
ମୁକ୍ତି ମୁହୂର୍ତ୍ତ,ਛੁਟਕਾਰਾ ਪਲ
"କ୍ଷୁଦ୍ର, ହାଲୁକା, ଅଳ୍ପ, କ୍ଷୁଦ୍ର, କ୍ଷୁଦ୍ର, 6 ଆଲୋକ |","ਛੋਟਾ, ਹਲਕਾ, ਮੱਧਮ, ਛੋਟਾ, ਛੋਟਾ, 6 ਰੋਸ਼ਨੀ"
"ତାପମାତ୍ରା।, ହାଲୁକା କର |","ਤਪਸ਼., ਰੋਸ਼ਨੀ"
ବଜ୍ରପାତ,ਬਿਜਲੀ
ଆଲୋକ ବର୍ଷ ଆଲୋକ ବର୍ଷ |,ਪ੍ਰਕਾਸ਼ ਸਾਲ ਪ੍ਰਕਾਸ਼ ਸਾਲ
"ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |","ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ"
"ସୀମା, ମାର୍ଜିନ","ਸੀਮਾ, ਸੀਮਾ"
"ସୀମା, ସୀମା, ଚରମ |","ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ"
ସାମ୍ପ୍ରତିକ ସୀମା |,ਮੌਜੂਦਾ ਸੀਮਾ
"ରେଖା, ରେଖା, ଏଲିପସଏଡ୍ |","ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |","ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
ର line ଖିକୀକରଣ |,ਰੇਖਿਕਕਰਨ
"ଏକକତା, ର ar ଖିକତା |","ਇਕਸਾਰਤਾ, ਰੇਖਿਕਤਾ"
"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |","ਇਕੱਲੇ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ"
ରେଖା ସମ୍ଭାବନା |,ਲਾਈਨ ਸੰਭਾਵੀ
ର line ଖିକ ଅସମ୍ପୂର୍ଣ୍ଣତା |,ਰੇਖਿਕ ਅਪੂਰਣਤਾ
ଷ୍ଟ୍ରୋକ ଲାଇନ,ਸਟਰੋਕ ਲਾਈਨ
ର line ଖିକ ସ୍ପେକ୍ଟ୍ରମ୍ |,ਰੇਖਿਕ ਸਪੈਕਟ੍ਰਮ
ରେଖା ଭୋଲଟେଜ୍ |,ਲਾਈਨ ਵੋਲਟੇਜ
"ବନ୍ଧ, ଷ୍ଟ୍ରିଙ୍ଗ, ଶୃଙ୍ଖଳା, ଗ୍ରନ୍ଥି, ଲିଙ୍କ୍ |","ਬੰਧਨ, ਸਤਰ, ਚੇਨ, ਗਲੈਂਡ, ਲਿੰਕ"
ତରଳ ପଦାର୍ଥ,ਤਰਲਤਾ
ତରଳ,ਤਰਲ
ତରଳ,ਤਰਲ
ତରଳ,ਤਰਲ
ତରଳ ଜଳଭଣ୍ଡାର |,ਤਰਲ ਭੰਡਾਰ
ତରଳ ସ୍ଫଟିକ |,ਤਰਲ ਕ੍ਰਿਸਟਲ
ତରଳତା,ਤਰਲਤਾ
ତରଳ ଚାଳିତ ରକେଟ୍ |,ਤਰਲ-ਪ੍ਰੋਪੇਲਡ ਰਾਕੇਟ
ଲିସାଜୁ ସଂଖ୍ୟା,lisaju ਅੰਕੜੇ
"ତାଲିକା, ତାଲିକା |","ਸੂਚੀ, ਸੂਚੀ"
"ତାଲିକା, ତାଲିକା","ਸੂਚੀਕਰਨ, ਸੂਚੀਕਰਨ"
ଲିଟର |,ਕੂੜਾ
ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
ବିଦ୍ୟୁତ ତାର,ਬਿਜਲੀ ਦੀ ਤਾਰ
"ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍ |","ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ"
ଚୁମ୍ବକ ପଥର,ਚੁੰਬਕ ਪੱਥਰ
"ସ୍ଥାନୀୟ, ସ୍ଥାନୀୟ","ਸਥਾਨਕ, ਸਥਾਨਕ"
ସ୍ଥାନୀୟ ମ୍ୟାକ୍ସୱେଲି |,ਸਥਾਨਕ ਮੈਕਸਵੇਲੀ
"ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ |","ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
ବନ୍ଧା ଦୋଷ |,ਬੰਨ੍ਹਿਆ ਨੁਕਸ
"ତାଲାକ୍, ସାମଗ୍ରୀ","ਤਲਾਕ, ਖੇਪ"
"ଲୋକସ୍, ଲୋକସ୍","ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
ଚୁମ୍ବକ ପଥର,ਚੁੰਬਕ ਪੱਥਰ
ଲୋଗାରିଥମିକ୍ |,ਲਘੂਗਣਕ
ତର୍କ,ਤਰਕ
ଯୁକ୍ତିଯୁକ୍ତ |,ਵਾਜਬ
"ଲଜିଷ୍ଟିକ୍ସ, ଅପରେସନ୍ ସାଇନ୍ସ |","ਲੌਜਿਸਟਿਕਸ, ਓਪਰੇਸ਼ਨ ਸਾਇੰਸ"
ଲଣ୍ଡନ ଭାଣ୍ଡେରୱାଲ୍ସ ଆକର୍ଷଣ |,ਲੰਡਨ ਵੈਂਡਰਵਾਲਜ਼ ਆਕਰਸ਼ਣ
ସୁଦୂର ପ୍ରସାରଣ |,ਰਿਮੋਟ ਸੰਚਾਰ
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା","ਲੰਬਕਾਰ, ਲੰਬਕਾਰ"
ରେଭିନେକ୍ ର ଦ୍ରାଘିମା |,ਰੇਵਿਨੇਚ ਦਾ ਲੰਬਕਾਰ
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା","ਲੰਬਕਾਰੀ, ਲੰਬਕਾਰੀ"
ଲମ୍ବା ସ୍ ow ର,ਲੰਬੇ ਸਵਰ
"ଲୁପ୍, ଲୁପ୍, ଲୁପ୍ (ଏଡି।), ଲୁପ୍ (v।), ପ୍ରସାନ୍ |","ਲੂਪ, ਲੂਪ, ਲੂਪ (ਐਡ.), ਲੂਪ (ਵੀ.), ਪ੍ਰਸਾੰਦ"
ଖାଲି ବନ୍ଧା |,ਢਿੱਲੀ ਬੰਨ੍ਹ
"ଅଳ୍ପ ପ୍ୟାକ୍, ପ୍ୟାକ୍ |","ਬਹੁਤ ਘੱਟ ਪੈਕ, ਪੈਕ"
ଲ aur ରେଣ୍ଟଙ୍କ ଫିଟଜର୍ଡାଲ୍ ସଂକୋଚନ |,ਲੌਰੇਂਟ ਦਾ ਫਿਜ਼ਗੇਰਾਲਡ ਸੰਕੁਚਨ
କ୍ଷତି ମୁକ୍ତ ରେଖା |,ਨੁਕਸਾਨ ਮੁਕਤ ਲਾਈਨ
କ୍ଷୟ ହୋଇଥିବା ଡାଇଲେକ୍ଟ୍ରିକ୍ |,ਸੜਿਆ dielectric
ଶକ୍ତି,ਤਾਕਤ
"ନିମ୍ନ ଚାପ କ୍ଷେତ୍ର, ଉଦାସୀନତା |","ਘੱਟ ਦਬਾਅ ਖੇਤਰ, ਉਦਾਸੀ"
"ଅବମାନନା, ନିମ୍ନ","ਨਫ਼ਰਤ, ਨੀਵਾਂ"
"ସର୍ବନିମ୍ନ, ଛୋଟ","ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਛੋਟਾ"
ନିମ୍ନ ଶୂନ୍ୟସ୍ଥାନ |,ਘਟੀਆ ਵੈਕਿਊਮ
ଉଜ୍ଜ୍ୱଳତା,ਚਮਕ
ସନ୍ଦୀପୀ,ਸੰਦੀਪਤੀ
ଉଜ୍ଜ୍ୱଳ,ਚਮਕਦਾਰ
ଅଗ୍ନି,ਲਾਟ.
"ଗଭୀର, ପ୍ରଦୀପୀ, ଜ୍ୟୋତି-","ਦੀਪ, ਪ੍ਰਦੀਪੀ, ਜੋਤੀ-"
ଚନ୍ଦ୍ର ଦିବସ |,ਚੰਦਰ ਦਿਨ
ଚନ୍ଦ୍ରଗ୍ରହଣ,ਚੰਦਰ ਗ੍ਰਹਿਣ
ଚନ୍ଦ୍ର ଉପଗ୍ରହ |,ਚੰਦਰਮਾ ਸੈਟੇਲਾਈਟ
ଚନ୍ଦ୍ର ପର୍ଯ୍ୟାୟ ପରିବର୍ତ୍ତନ |,ਚੰਦਰਮਾ ਦੇ ਪੜਾਅ ਵਿੱਚ ਤਬਦੀਲੀ
ବିଳାସ,Lux
ଲିମାନ୍ ସିରିଜ୍ |,ਲਾਇਮਨ ਸੀਰੀਜ਼
ମୋଟ,ਕੁੱਲ
ମୋଟ,ਕੁੱਲ
"ମ୍ୟାଜିକ୍ ଲନ୍ଟର୍, ଚିତ୍ରକଳା ଲନ୍ଟର୍ |","ਮੈਜਿਕ ਲੈਂਟਰਨ, ਪਿਕਟੋਰੀਅਲ ਲੈਂਟਰਨ"
"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥାୟୀ ସଂଖ୍ୟା |","ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਸਥਾਈ ਸੰਖਿਆ"
ଚୁମ୍ବକୀୟ ଭାବରେ |,ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ
ଚୁମ୍ବକୀୟ,ਚੁੰਬਕੀ
ଚୁମ୍ବକୀୟ ପ୍ରତିରୋଧକ |,ਚੁੰਬਕੀ ਰੋਧਕ
ଚୁମ୍ବକୀୟ,ਚੁੰਬਕੀਕਰਨ
ଚୁମ୍ବକକରଣ,ਚੁੰਬਕੀਕਰਨ
ଚୁମ୍ବକୀୟତା |,ਚੁੰਬਕਤਾ
ଚୁମ୍ବକୀୟ ତାପଜ ପ୍ରଭାବ |,ਚੁੰਬਕ ਥਰਮਲ ਪ੍ਰਭਾਵ
ଚୁମ୍ବକୀୟ ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |,ਚੁੰਬਕ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ
ଚୁମ୍ବକୀୟ ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |,ਚੁੰਬਕ hydrostatics
ଚୁମ୍ବକୀୟ,ਮੈਗਨੇਟੋਮੀਟਰ
ଚୁମ୍ବକ,ਮੈਗਨੇਟਨ
ଚୁମ୍ବକୀୟ ବୃତ୍ତ |,ਚੁੰਬਕ ਚੱਕਰ
ସ୍ଥିର ଚୁମ୍ବକୀୟତା |,ਸਥਿਰ ਚੁੰਬਕਤਾ
ଚୁମ୍ବକୀୟ ରେକ୍ଟିଫାୟର୍ |,ਮੈਗਨੇਟ੍ਰੋਨ ਰੀਕਟੀਫਾਇਰ
ବର୍ଦ୍ଧିତ ପ୍ରତିଛବି |,ਵਿਸਤ੍ਰਿਤ ਚਿੱਤਰ
magnifier,ਵੱਡਦਰਸ਼ੀ
"ବୃଦ୍ଧି କର, ବୃଦ୍ଧି କର |","ਵਡਿਆਉਣਾ, ਵੱਡਾ ਕਰਨਾ"
"magnifier, magnification-","ਵੱਡਦਰਸ਼ੀ, ਵੱਡਦਰਸ਼ੀ-"
ବଡ଼ ଲେନ୍ସ,ਵੱਡਦਰਸ਼ੀ ਲੈਂਸ
"ତୀବ୍ରତା, ତୀବ୍ରତା","ਵਿਸ਼ਾਲਤਾ, ਵਿਸ਼ਾਲਤਾ"
ମ୍ୟାଗନ୍,ਮੈਗਨਨ
ମୁଖ୍ୟ ବ୍ୟାଣ୍ଡ |,ਮੁੱਖ ਬੈਂਡ
ମୁଖ୍ୟ ରାସ୍ତା ମୁଖ୍ୟ ଲାଇନ,"ਮੁੱਖ ਸੜਕ, ਮੁੱਖ ਲਾਈਨ"
"ମୁଖ୍ୟ ତାର, ମୁଖ୍ୟ ଟ୍ୟାପ୍ |","ਮੁੱਖ ਤਾਰ, ਮੁੱਖ ਟੂਟੀ"
"ରକ୍ଷଣାବେକ୍ଷଣ, ପୋଷଣ, ରକ୍ଷଣାବେକ୍ଷଣ |","ਰੱਖ-ਰਖਾਅ, ਪੋਸ਼ਣ, ਰੱਖ-ਰਖਾਅ"
ମାୟୋରାନା ନିର୍ବାହ,mayorana ਐਬਸਟਰੈਕਟ
ମୁଖ୍ୟ ଅକ୍ଷ,ਮੁੱਖ ਧੁਰਾ
ମୁଖ୍ୟ ଦୋଷ |,ਮੁੱਖ ਨੁਕਸ
ବହୁମୁଖୀ |,ਬਹੁ-ਵਚਨ
ମାଷ୍ଟର ସ୍ୱର,ਮਾਸਟਰ ਟੋਨ
ଯୋଗାଯୋଗ ଏବଂ ଭାଙ୍ଗନ୍ତୁ |,ਸੰਪਰਕ ਕਰੋ ਅਤੇ ਤੋੜੋ
ନମନୀୟତା,ਕਮਜ਼ੋਰੀ
କୌଶଳ,ਹੁਨਰ
ମାନୁଆଲ୍ ମନିପୁଲେସନ୍ |,ਦਸਤੀ ਹੇਰਾਫੇਰੀ
ଅପରେଟର୍,ਆਪਰੇਟਰ
ମାନବ ବେଲୁନ୍ |,ਮਨੁੱਖ ਵਾਲਾ ਗੁਬਾਰਾ
"ମନୋମିଟର, ମନୋମିଟର |","ਬੈਰੋਮੀਟਰ, ਮੈਨੋਮੀਟਰ"
ପଲିହେଡ୍ରନ୍ |,ਪੌਲੀਹੇਡਰੋਨ
