Punjabi,Tamil
ਮਿਲਰ ਕਾਲ ਬੇਸ,மில்லர் அழைப்பு அடிப்படை
ਮਿਲਰ ਥਿਊਰਮ,மில்லர் தேற்றம்
ਮਿਲੀਮੀਟਰ,மில்லிமீட்டர்
ਮਿਲੀ ਐਂਪੀਅਰ,மில்லி ஆம்பியர்
ਮਿਲੀ ਹੈਨਰੀ,மில்லி ஹென்றி
ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ,மில்மேன் தேற்றம்
ਛੋਟਾ ਕਰਨਾ,சுருக்குதல்
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,சிறுபான்மை கேரியர்
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ,சிறுபான்மை கேரியர் ஸ்ட்ரீம்
ਮਿਨਟਰਮ,Minterm
ਘਟਾਓ,கழித்தல்
ਐਮ.ਪੀ.ਐਸ.,எம்.பி.எஸ்.
ਗਲਤ ਅਲਾਈਨਮੈਂਟ,தவறான சீரமைப்பு
ਖਾਤਮਾ,நீக்குதல்
ਮਿਕਸਰ,கலவை
ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ),MMU (நினைவக மேலாண்மை அலகு)
ਯਾਦਾਸ਼ਤ,நினைவாற்றல்
ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ,நகரும் எலக்ட்ரான்கள்
ਗਤੀਸ਼ੀਲਤਾ,இயக்கம்
ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ,மாதிரி விலகல்
ਮੋਡ,முறை
ਮਾਡਲ,மாதிரி
ਮਾਡਮ,மோடம்
ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ,மாறாத அதிர்வெண் மாடுலேஷன் கோடிங்
ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ,மட்டு வடிவமைப்பு
ਸੰਚਾਲਿਤ,பண்பேற்றப்பட்டது
ਮੋਡੂਲੇਸ਼ਨ,பண்பேற்றம்
ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ,பண்பேற்றம் ஆழம்
ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ,பண்பேற்றம் குறியீடு
ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ,பண்பேற்றம் சதவீதம்
ਮੋਡੀਊਲ,தொகுதி
ਮਾਡਿਊਲਸ n ਗੁਣਕ,மாடுலஸ் n பெருக்கி
ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ,கால்குலேட்டர் மாடுலஸ்
ਅਣੂ,மூலக்கூறு
ਭਾਵਨਾ,உந்துவிசை
ਮਾਨੀਟਰ,கண்காணிக்கவும்
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ,ஒரே வண்ணமுடைய
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ,ஒரே வண்ணமுடைய காட்சி
ਮੋਨੋਲਿਥਿਕ (IC),ஒற்றைக்கல் (IC)
ਸਿੰਗਲ ਪਲਸ,ஒற்றை துடிப்பு
ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,மோனோஸ்டேஷனரி மல்டிவைப்ரேட்டர்
ਇਕਸਾਰਤਾ,சீரான தன்மை
ਮੂਰ ਦਾ ਕਾਨੂੰਨ,மூரின் சட்டம்
ਮੋਰਸ ਕੋਡ,மோர்ஸ் குறியீடு
mosfet,mosfet
ਅਰਥਪੂਰਨ ਅੱਖਰ,மிகவும் அர்த்தமுள்ள பாத்திரம்
ਮਦਰ ਬੋਰਡ,தாய் பலகை
ਮੋਟਰ,மோட்டார்
ਮੋਟਰ ਕਾਰਵਾਈ,மோட்டார் நடவடிக்கை
ਦੋਸ਼,குற்றச்சாட்டு
ਮਾਊਸ,சுட்டி
ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ,நகரக்கூடிய குண்ட்லி ஒலிபெருக்கி
ਚੱਲ ਰਿਹਾ ਮੀਟਰ,இயங்கும் மீட்டர்
ਸੰਪੇਗ,சம்பெக்
ਐਮ.ਪੀ.ਯੂ,MPU
MSD (ਉੱਚਤਮ ਸਕੋਰ),எம்.எஸ்.டி (அதிக மதிப்பெண்)
ਐਮਐਸ ਵਿੰਡੋਜ਼,MS விண்டோஸ்
ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ),எம்.டி.பி.எஃப். (வேறுபாடு தோல்வி இடைநிலை)
ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ,பல நெடுவரிசை கிளைஸ்ட்ரான்
ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ,பாலிமர் இணைப்பு
ਮਲਟੀਮੀਡੀਆ,மல்டிமீடியா
ਮਲਟੀਮੀਟਰ,மல்டிமீட்டர்
ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ,பல உமிழ்ப்பான் டிரான்சிஸ்டர்
ਮਲਟੀਟਰੇਸਿੰਗ,மல்டிட்ரேசிங்
ਯੋਗਤਾ,தகுதி
ਗੁਣਕ,பெருக்கி
ਬਹੁ ਸਰੋਤ,பல வளங்கள்
ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ,பல நிரலாக்கம்
ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ,பல வரம்பு
ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ,பல்லுறுப்புக்கோவை பெருக்கி
ਮਲਟੀਫੰਕਸ਼ਨ,பல செயல்பாடு
ਚੁੱਪ,முடக்கு
ਆਪਸੀ ਗੁਣ,பரஸ்பர பண்புகள்
ਆਪਸੀ ਚਾਲਕਤਾ,பரஸ்பர கடத்துத்திறன்
ਆਪਸੀ ਜੋੜੀ,பரஸ்பர இணைப்பு
ਆਪਸੀ ਪ੍ਰੇਰਣਾ,பரஸ்பர உந்துதல்
ਪਰਸਪਰਤਾ,பரஸ்பரம்
ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ,மைலார் பிசி. விதைக்க
N- ਮਾਮਲਾ,N-மேட்டர்
NAMPS,NAMPS
ਨੰਦ-ਨੰਦ ਸਰਕਟ,nand-nand சுற்று
"ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )","நானோ வினாடி (- to, )"
ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ,நேப்பியர் சட்டம்
ਤੰਗ ਬੈਂਡ,குறுகிய இசைக்குழு
ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ,குறுகிய இசைக்குழு சத்தம்
ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ,குறுகிய பேண்ட் பார்க் சத்தம்
ਮੂਲ ਦੁਭਾਸ਼ੀਏ,சொந்த மொழிபெயர்ப்பாளர்
ਕੁਦਰਤੀ ਗਣਨਾ,இயற்கை கணக்கீடு
ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ,இயற்கை அதிர்வெண்
ਕੁਦਰਤੀ ਲਘੂਗਣਕ,இயற்கை மடக்கை
ਨੇੜੇ ਕਾਲ,அருகில் அழைப்பு
ਕੰਬਣ ਦੇ ਨੇੜੇ,நடுக்கம் அருகில்
"ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ","ஊசி வேகம், சரக்கு வேகம்"
ਮਨਾਹੀ,தடை
ਮਨਾਹੀ ਨੋਟਿਸ,தடை அறிவிப்பு
ਮਨਾਹੀ ਪ੍ਰਤੀਕ,தடை சின்னம்
ਨਕਾਰਾਤਮਕ ਗੇਟ,எதிர்மறை வாயில்
ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ,எதிர்மறை இறுதி வாயில்
ਨਕਾਰਾਤਮਕ ਬੰਧਨ,எதிர்மறை பிணைப்பு
ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ,எதிர்மறை வெட்டுதல்
ਨਕਾਰਾਤਮਕ ਕੋਰ,எதிர்மறை கோர்
ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ,எதிர்மறை உமிழ்ப்பான் பின்தொடர்தல்
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼,எதிர்மறை மறு முதலீடு
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,எதிர்மறை மறு முதலீட்டு பெருக்கி
ਨਕਾਰਾਤਮਕ ਦਲੀਲ,எதிர்மறை வாதம்
ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ,எதிர்மறை அல்லது வாயில்
ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ,எதிர்மறை துருவமுனைப்பு
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ,எதிர்மறை எதிர்ப்பு
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ,எதிர்மறை எதிர்ப்பு மண்டலம்
ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ,எதிர்மறை வழங்கல்
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ,எதிர்மறை வெப்பநிலை
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ,எதிர்மறை வெப்பநிலை குணகம்
ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ,எதிர்மறை பரிமாற்றம்
ਨਕਾਰਾਤਮਕ ਰੁੱਖ,எதிர்மறை மரம்
ਨਕਾਰਾਤਮਕ ਸੁਰੰਗ ਡਾਇਓਡ,எதிர்மறை டன்னல் டையோடு
ਨਕਾਰਾਤਮਕ ਝੂਠ,எதிர்மறை தவறான
ਨਕਾਰਾਤਮਕ ਸੱਚ,எதிர்மறை உண்மை
ਮਾਮੂਲੀ,புறக்கணிக்கத்தக்கது
nematic ਤਰਲ ਕ੍ਰਿਸਟਲ,நெமாடிக் திரவ படிகம்
ਨਕਾਰਾਤਮਕ ਮੋਡ,எதிர்மறை முறை
ਨਿਓਨ ਲੈਂਪ,நியான் விளக்கு
napper,நாப்பர்
ਨੇਸਟਡ ਸ਼ਾਖਾ,உள்ளமை கிளை
ਨੇਸਟਡ ਕੰਮ ਦਾ ਝੰਡਾ,உள்ளமை வேலை அடையாளம்
ਆਲ੍ਹਣਾ,கூடு கட்டுதல்
ਪੂਰਨ ਅਸ਼ੁੱਧਤਾ ਇਕਾਗਰਤਾ,முழுமையான தூய்மையற்ற செறிவு
ਸ਼ੁੱਧ ਸੂਚੀ,நிகர பட்டியல்
"ਨੈੱਟਵਰਕ, ਨੈੱਟਵਰਕ","பிணையம், பிணையம்"
ਨੈੱਟਵਰਕ ਡਰਾਈਵ,பிணைய இயக்கி
ਨੈੱਟਵਰਕ ਆਪਰੇਟਰ,நெட்வொர்க் ஆபரேட்டர்
ਨੈੱਟਵਰਕ ਮਾਡਲ,பிணைய மாதிரி
ਨੈੱਟਵਰਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,பிணைய இயக்க முறைமை
ਨੈੱਟਵਰਕ ਸਰਵਰ,பிணைய சேவையகம்
ਨੈੱਟਵਰਕ ਬਣਤਰ,பிணைய அமைப்பு
ਨੈੱਟਵਰਕ ਥਿਊਰੀ,பிணைய கோட்பாடு
ਨੈੱਟਵਰਕ ਟੌਪੋਗ੍ਰਾਫੀ,பிணைய நிலப்பரப்பு
ਮੂਡੀ,மனநிலை
ਨਿਰਪੱਖ ਲਾਈਨ,நடுநிலை கோடு
ਉਦਾਸ ਜ਼ੋਨ,தாழ்வு மண்டலம்
ਨਿਰਪੱਖਤਾ ਸਰਕਟ,நடுநிலைப்படுத்தல் சுற்று
ਨਿਰਪੱਖਕਰਨ,நடுநிலைப்படுத்தல்
ਨਿਊਟ੍ਰੋਨ,நியூட்ரான்
ਅਗਲੀ ਪੀੜ੍ਹੀ ਦਾ CPU,அடுத்த தலைமுறை CPU
ਨਵੀਂ ਲਾਈਨ ਅੱਖਰ,புதிய வரி எழுத்து
ਨਿਊਜ਼ੀਲੈਂਡ ਵਾਇਰਸ,நியூசிலாந்து வைரஸ்
ਅਗਲੇ ਪੜਾਅ,அடுத்த நிலை
ਅਗਲੇ ਪੜਾਅ ਦੇ ਸਮੀਕਰਨ,அடுத்த கட்ட சமன்பாடு
ਅਗਲੇ ਪੜਾਅ ਦੀ ਸਾਰਣੀ,அடுத்த கட்ட அட்டவணை
ਨਿਬਲ,மெல்ல மெல்ல
ਨਿਬਲ ਮੈਮੋਰੀ ਚਿੱਪ,nibble memory chip
ਨਿਬਲ ਮਲਟੀਪਲੈਕਸਰ,nibble மல்டிபிளெக்சர்
ਨਿਕੋਲਸ ਚਾਰਟ,நிக்கோலஸ் விளக்கப்படம்
ਰਾਤ ਦਾ ਪ੍ਰਭਾਵ,இரவு விளைவு
ਨੌ ਮਾਰਗ ਟੇਪ,ஒன்பது பாதை நாடா
ਨੌ ਦਾ ਪੂਰਕ,ஒன்பது நிரப்பு
en moss,en பாசி
en moss ਉਲਟਾ,en பாசி தலைகீழ்
ਸਮੂਹਿਕ ਪ੍ਰਕਿਰਿਆ ਵਿੱਚ,ஒரு வெகுஜன செயல்முறை
en moss ਬਣਤਰ,en பாசி அமைப்பு
ਐਨ ਮੋਸ ਟਰਾਂਜ਼ਿਸਟਰ,en பாசி டிரான்சிஸ்டர்
ਜ਼ੀਰੋ ਲੋਡ ਮੌਜੂਦਾ,பூஜ்ஜிய சுமை மின்னோட்டம்
ਕੱਟੀ ਹੋਈ ਕੇਬਲ,crimped கேபிள்
nodular,முடிச்சு
"ਨੋਡ, ਨੋਡ","முனை, முனை"
ਨੋਡ ਡਿਗਰੇਡੇਸ਼ਨ,முனை சிதைவு
ਰੌਲਾ,சத்தம்
ਸ਼ੋਰ ਬਰਫ਼ਬਾਰੀ,சத்தம் பனிச்சரிவு
ਸ਼ੋਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,இரைச்சல் இசைக்குழு நீட்டிப்பு
ਰੌਲਾ ਫਟਣਾ,சத்தம் வெடித்தது
ਸ਼ੋਰ ਰੱਦ ਕਰਨ ਵਾਲਾ ਮਾਈਕ੍ਰੋਫ਼ੋਨ,ஒலியை நீக்கும் மைக்ரோஃபோன்
ਸ਼ੋਰ ਗੁਣਕ,சத்தம் பெருக்கி
ਸ਼ੋਰ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,இரைச்சல் மறு முதலீட்டு பெருக்கி
ਰਾਵੰਕ,ravank
ਰੌਲਾ ਪ੍ਰਭਾਵਿਤ ਨਹੀਂ ਹੁੰਦਾ,சத்தம் பாதிக்கப்படவில்லை
ਰੌਲਾ-ਰੱਪਾ,சத்தமான உந்துவிசை
ਸ਼ੋਰ ਸੀਮਾ ਕਰਨ ਵਾਲਾ,சத்தம் கட்டுப்படுத்தி
ਸ਼ੋਰ ਮਾਰਜਿਨ,சத்தம் விளிம்பு
ਸ਼ੋਰ ਮਾਪ,சத்தம் அளவீடு
ਰੌਲਾ ਵੰਡ,சத்தம் பிரிவு
ਸ਼ੋਰ ਦੀ ਮਾਤਰਾ,இரைச்சல் அளவீடு
"ਰੌਲਾ ਘਟਾਉਣਾ, ਰੌਲਾ ਘਟਾਉਣਾ","சத்தம் குறைப்பு, சத்தம் குறைப்பு"
ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,சத்தம் எதிர்ப்பு
ਰੌਲੇ ਦੀ ਨੁਮਾਇੰਦਗੀ,சத்தம் பிரதிநிதித்துவம்
ਸ਼ੋਰ ਸਪਾਈਕ,சத்தம் ஸ்பைக்
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,இரைச்சல் வெப்பநிலை
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ,நெகிழ் வட்டு இயக்கி
ਨਾਮਾਤਰ ਰੁਕਾਵਟ,பெயரளவு மின்மறுப்பு
ਫੋਕਲ ਮੁੱਲ,குவிய மதிப்பு
ਗੈਰ-ਲੀਨੀਅਰ ਵਿਗਾੜ,நேரியல் அல்லாத விலகல்
ਅਟੱਲ,மாறாத
ਬੇਲੋੜੀ,எதிரொலிக்காத
ਗੈਰ-ਰਜ਼ੋਨੈਂਟ ਐਂਟੀਨਾ,எதிரொலிக்காத ஆண்டெனா
ਗੈਰ-ਮੁਆਵਜ਼ਾ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,ஈடுசெய்யப்படாத செயல்பாட்டு பெருக்கி
ਗੈਰ-ਪੂਰਕ,நிரப்பு அல்லாத
ਡਾਇਲੈਕਟ੍ਰਿਕ,மின்கடத்தா
ਜੁੜਿਆ ਡਾਟਾ ਬਣਤਰ,இணைக்கப்பட்ட தரவு அமைப்பு
ਹਮਲਾਵਰ ਦੌੜ,ஆக்ரோஷமான ஓட்டம்
ਡਾਇਵਰਸ਼ਨ ਮੋਡ,திசைதிருப்பல் முறை
ਅਵਿਨਾਸ਼ੀ ਪੜ੍ਹਨਾ,அழியாத வாசிப்பு
dosless ਭਾਗ ਸੁਨੇਹਾ,dosless பகிர்வு செய்தி
ਗਲਤ ਬਿਆਨ,துல்லியமற்ற அறிக்கை
ਮਾੜੀ ਕਾਰਗੁਜ਼ਾਰੀ,மோசமான செயல்திறன்
assanghat mutrak,அஸங்கத் முத்ராக்
ਗੈਰ-ਇੰਡਕਸ਼ਨ ਕੁੰਡਲੀ,தூண்டல் இல்லாத ஜாதகம்
ਗੈਰ-ਵਾਪਸੀ ਐਂਪਲੀਫਾਇਰ,திரும்பப் பெறாத பெருக்கி
ਉਲਟ ਮਤਲਬ ਐਂਪਲੀਫਾਇਰ,தலைகீழ் சராசரி பெருக்கி
ਉਲਟ ਬਫਰ,தலைகீழ் தாங்கல்
ਉਲਟ ਤੁਲਨਾਕਰਤਾ,தலைகீழ் ஒப்பீட்டாளர்கள்
ਉਲਟ ਸੰਰਚਨਾ,தலைகீழ் கட்டமைப்பு
ਉਲਟ ਕੰਪਾਈਲਰ ਐਂਪਲੀਫਾਇਰ,தலைகீழ் கம்பைலர் பெருக்கி
ਉਲਟ ਵੋਲਟੇਜ,தலைகீழ் மின்னழுத்தம்
ਗੈਰ-ਲੀਨੀਅਰ,நேரியல் அல்லாத
ਗੈਰ-ਲੀਨੀਅਰ ਕੈਪਸੀਟਰ,நேரியல் அல்லாத மின்தேக்கி
ਗੈਰ-ਲੀਨੀਅਰ ਸਰਕਟ ਵਿਸ਼ਲੇਸ਼ਣ,நேரியல் அல்லாத சுற்று பகுப்பாய்வு
ਗੈਰ-ਲੀਨੀਅਰ ਕੰਪੋਨੈਂਟ,நேரியல் அல்லாத கூறு
ਗੈਰ-ਲੀਨੀਅਰ ਲੋਡ ਲਾਈਨ,நேரியல் அல்லாத சுமை வரி
ਗੈਰ-ਲੀਨੀਅਰ ਮੋਡੂਲੇਸ਼ਨ,நேரியல் அல்லாத பண்பேற்றம்
ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰਤੀਰੋਧ,நேரியல் அல்லாத எதிர்ப்பு
ਗੈਰ-ਲੀਨੀਅਰ ਸਿਸਟਮ,நேரியல் அல்லாத அமைப்பு
ਗੈਰ-ਰੇਖਿਕਤਾ,நேரியல் அல்லாத
ਗੈਰ-ਰੇਖਿਕਤਾ ਗਲਤੀ,நேரியல் அல்லாத பிழை
ਸਧਾਰਣ ਬਾਰੰਬਾਰਤਾ,இயல்பாக்கப்பட்ட அதிர்வெண்
ਗੈਰ-ਆਵਰਤੀ,மீண்டும் நிகழாதது
ਗੈਰ-ਜਵਾਬਦੇਹ ਭਾਸ਼ਾ,பதிலளிக்காத மொழி
ਦੁਹਰਾਓ ਸਿਸਟਮ,மறுமுறை அமைப்பு
ਸਿਸਟਮ ਰਹਿਤ ਡਿਸਕ,அமைப்பு இல்லாத வட்டு
ਸੀਰੀਅਲ ਕੋਡ,தொடர் குறியீடு
ਗੈਰ-ਸਤਹ,அல்லாத மேற்பரப்பு
ਗੈਰ-ਅਸਥਿਰ ਸਟੋਰੇਜ਼,நிலையற்ற சேமிப்பு
ਨੌਰ,நார்
knorr ਫੰਕਸ਼ਨ,நார் செயல்பாடு
ਨਾ ਹੀ ਗੇਟ,அல்லது வாயில்
knorr latch,நார் தாழ்ப்பாளை
ਨੌਰ ਓਪਰੇਸ਼ਨ,நோர் அறுவை சிகிச்சை
ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ,சாதாரண அடர்த்தி செயல்பாடு
ਵਹਿਣ ਦਾ ਸ਼ੋਰ,படபடப்பு சத்தம்
ਆਮ ਨਮੂਨਾ,சாதாரண மாதிரி
ਸਧਾਰਣ ਪ੍ਰਵੇਸ਼,இயல்பாக்கப்பட்ட ஊடுருவல்
ਆਮ ਤੌਰ &#39;ਤੇ ਬੰਦ mosfet,பொதுவாக மூடப்படும் mosfet
ਨਾ-ਨਾ ਹੀ ਨੈੱਟਵਰਕ,அல்லது நெட்வொர்க் அல்ல
ਨੌਰਟਨ ਮਾਡਲਸ,நார்டன் மாடல்
ਉੱਤਰੀ ਚੁੰਬਕੀ ਧਰੁਵ,வடக்கு காந்த துருவம்
ਨੌਰਟਨ ਪ੍ਰਾ.,நார்டன் பிரைவேட்.
ਨੌਰਟਨ ਐਂਪਲੀਫਾਇਰ,நார்டன் பெருக்கி
ਨੌਰਟਨ ਸਰਕਟ,நார்டன் சுற்று
ਨੌਰਟਨ ਡੀ.ਡੀ.,நார்டன் டி.டி.
ਨੌਰਟਨ ਬਰਾਬਰ ਸਰਕਟ,நார்டன் சமமான சுற்று
ਨੌਰਟਨ ਉਲਟ ਅਤੇ ਉਲਟ,நார்டன் தலைகீழ் மற்றும் தலைகீழ்
ਨੌਰਟਨ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,நார்டன் செயல்பாட்டு பெருக்கி
ਨੌਰਟਨ ਸਹੂਲਤ,நார்டன் பயன்பாடு
ਨਹੀਂ,இல்லை
ਫੰਕਸ਼ਨ ਨਹੀਂ,செயல்படவில்லை
ਗੇਟ ਨਹੀਂ,வாயில் அல்ல
ਓਪਰੇਸ਼ਨ ਨਹੀਂ,செயல்பாடு அல்ல
ਨੋਟੇਸ਼ਨ ਵਿਧੀ,குறிப்பு முறை
ਝਰੀ antenna,பள்ளம் ஆண்டெனா
ਝਰੀ ਫਿਲਟਰ,பள்ளம் வடிகட்டி
npn ਟਰਾਂਜ਼ਿਸਟਰ,npn டிரான்சிஸ்டர்
NTSC ਇੰਟਰਫੇਸ,என்.டி.எஸ்.சி இடைமுகம்
n-ਕਿਸਮ ਦੀਆਂ ਅਸ਼ੁੱਧੀਆਂ,n-வகை அசுத்தங்கள்
n-ਕਿਸਮ ਦਾ ਮਾਮਲਾ,n-வகை பொருள்
ਨਿਊਕਲੀਅਸ,கரு
ਜ਼ੀਰੋ,பூஜ்யம்
ਖਾਲੀ ਦਾ ਚੱਕਰ,காலியிட வட்டம்
ਜ਼ੀਰੋ ਆਫਸੈੱਟ ਵੋਲਟੇਜ,பூஜ்ஜிய ஆஃப்செட் மின்னழுத்தம்
ਖਾਲੀ ਸਥਾਨ ਸੂਚਕ,காலியிட காட்டி
ਨੰਬਰ ਅਧਾਰ,எண் அடிப்படை
ਸੰਖਿਆ ਅਧਾਰਤ ਪਰਿਵਰਤਨ,எண் அடிப்படையிலான மாற்றம்
ਪੁਆਇੰਟ ਨੁਕਸਾਨ,புள்ளிகள் சேதம்
ਨੰਬਰ ਲੂਪ ਕੁੰਜੀ,எண் வளைய விசை
ਨੰਬਰ ਸਿਸਟਮ,எண் அமைப்பு
ਸੰਖਿਆਤਮਕ ਸਹਿ-ਪ੍ਰੋਸੈਸਰ,எண் இணை செயலி
ਸੰਖਿਆਤਮਕ ਕੁੰਜੀ ਪੈਡ,எண் விசைப்பலகை
ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ,எண் துளை
ਸੰਖਿਆਤਮਕ ਦੂਰੀ,எண் தூரம்
nuvicon,நுவிகான்
nyquist,நிக்விஸ்ட்
nyquist ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,nyquist இசைக்குழு நீட்டிப்பு
nyquist ਮਾਪਦੰਡ,nyquist அளவுகோல்கள்
nyquist ਅੰਤਰਾਲ,நிக்விஸ்ட் இடைவெளி
nyquist ਪਲਸ,nyquist துடிப்பு
nyquist ਦਰ,nyquist விகிதம்
nyquist ਟਿਕਾਊਤਾ ਮਾਪਦੰਡ,nyquist ஆயுள் அளவுகோல்கள்
nyquist ਥਿਊਰਮ,நிக்விஸ்ட் தேற்றம்
ਉਦੇਸ਼ ਮੋਡੀਊਲ,புறநிலை தொகுதி
ਉਦੇਸ਼ ਪ੍ਰੋਗਰਾਮ,புறநிலை திட்டம்
ਉਦੇਸ਼ ਲੈਨਜ,புறநிலை லென்ஸ்
ਆਬਜੈਕਟ ਓਰੀਐਂਟਡ ਪ੍ਰੋਗਰਾਮਿੰਗ,பொருள் சார்ந்த நிரலாக்கம்
ਅਸ਼ਟੈਵ,எண்கோணம்
ਅੱਠਵਾਂ ਬੱਸ ਰਿਸੀਵਰ-ਰਵਾਨਾ ਕੀਤਾ ਗਿਆ,எண்பது பஸ் ரிசீவர்-அனுப்பப்பட்டது
ਅਸ਼ਟ ਸੰਖਿਆ ਪ੍ਰਣਾਲੀ,எண்ம எண் அமைப்பு
ਅਸ਼ਟੈਵ,எண்கோணம்
ਅਜੀਬ ਫੰਕਸ਼ਨ,ஒற்றைப்படை செயல்பாடு
"ਅਜੀਬ ਸਮਾਨਤਾ, ਅਜੀਬ ਸਮਾਨਤਾ","ஒற்றைப்படை சமநிலை, ஒற்றைப்படை ஒப்புமை"
"ਓਡੋਮੀਟਰ, ਪੈਥੋਮੀਟਰ","ஓடோமீட்டர், பாத்தோமீட்டர்"
ਔਫ ਲਾਈਨ,ஆஃப் லைன்
ਗੈਰ-ਮੌਖਿਕ ਜਵਾਬ,வாய்மொழி அல்லாத பதில்
"ਅਸੰਗਤਤਾ, ਆਫਸੈੱਟ","ஒழுங்கின்மை, ஈடு"
ਆਫਸੈੱਟ ਕੋਣ,ஆஃப்செட் கோணம்
ਆਫਸੈੱਟ ਸਟਰੀਮ,ஆஃப்செட் ஸ்ட்ரீம்
ਔਫਸੈੱਟ ਗਲਤੀ,ஆஃப்செட் பிழை
ਔਫਸੈੱਟ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,ஆஃப்செட் தேர்வுமுறை
ਆਫਸੈੱਟ ਵੋਲਟੇਜ,ஆஃப்செட் மின்னழுத்தம்
ਓਮ,ஓம்
ਓਮਿਕ ਸੰਪਰਕ,ஓமிக் தொடர்பு
ਓਮਿਕ ਖੇਤਰ,ஓமிக் புலம்
"ohmmeter, ohmmeter","ஓம்மீட்டர், ஓம்மீட்டர்"
ਓਹਮ ਦਾ ਕਾਨੂੰਨ,ஓம் விதி
ohms ਪ੍ਰਤੀ ਵੋਲਟ,வோல்ட்டுக்கு ஓம்ஸ்
ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ,எண்ணெய் சர்க்யூட் பிரேக்கர்
ਸਰਵ-ਦਿਸ਼ਾਵੀ,சர்வ திசை
ਸਰਵ ਵਿਆਪਕਤਾ,எங்கும் நிறைந்தது
