Malayalam,English
ലേസർ,Laser
ലേസർ പ്രിന്റർ,laser printer
അവസാന ഇൻപുട്ട് ആദ്യ ലക്കം (LIFO),last in first out (LIFO)
പാളി,Layer
"ബ്ലൂപ്രിന്റ്, ലേഔട്ട്",Layout
"1. ഇലകൾ, 2. ഇലകൾ, 3. കത്ത്",Leaf
ഇല നോഡ്,leaf node
ഇലപ്പുള്ളി,leaf site
പാട്ടത്തിന്,Lease
"1.ലീസ് ചാനൽ, 2.ലീസ് സിസ്റ്റം",leased channel
"1.ലൈൻ,2.ലീഷ് ലൈൻ",leased line
ഏറ്റവും കുറഞ്ഞ അർത്ഥവത്തായ ബിറ്റ് ഷെൽ.എസ്ബി),least significant bit (lsb)
ഏറ്റവും കുറഞ്ഞ സ്കോർ,least significant digit
"1. ഇൻഹെറിറ്റഡ് സിസ്റ്റം, 2. ഇൻഹെറിറ്റൻസ് സിസ്റ്റം",legacy system
"1. ലെമ, 2. സിദ്ധാന്തം",Lemma
അക്ഷരങ്ങളുടെ ഗുണനിലവാരം (LQ),letter quality (LQ)
പദാനുപദം,Lexeme
നിഘണ്ടുഗ്രാഫി,Lexicography
"1.ആർക്കൈവ്,2.ലൈബ്രറി",Library
"1.ലൈബ്രറി പ്രോഗ്രാം, 2.ആർക്കൈവ് പ്രോഗ്രാമിംഗ്",library program
ലൈബ്രറി ഡയറക്ടറി,library sub-routine
"1. ലൈസൻസ് കരാർ, 2. ലൈസൻസ് കരാർ",licence agrement
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡുകൾ (എൽഇഡി),light emitter diode (LED)
നേരിയ തോക്ക്,light gun
നേരിയ പേന,light pen
ലീനിയർ അഡാപ്റ്റർ,line adapter
ലൈൻ എഡിറ്റിംഗ്,line editing
"1.ലൈൻ പ്രിന്റർ, 2.ലൈൻ പ്രിന്റർ",line printer
"1.ലീനിയർ, 2.ലീനിയർ",Linear
ഓരോ മിനിറ്റിലും വരികൾ (LPM),lines per minute (LPM)
"1. ലിങ്ക്, ലിങ്ക്, 2. ചെയിൻ ,3. ബോണ്ട്",Link
ചങ്ങലയിട്ട പട്ടിക,linked list
ലിനക്സ്,LINUX
"1.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ, 2.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)",liquid crystal display (LCD)
ലിസ്റ്റ് പ്രോസസ്സിംഗ്,list processing
"1.അക്ഷരം, 2.അക്ഷരം",Literal
"1. സജീവമായ, 2. ജീവനുള്ള, 3. ഇലക്ട്രിക്കൽ, 4. ചലിക്കുന്ന",Live
ലൈവ് കെട്ട്,live node
"1.ലോഡ്, 2.ലോഡ്",Load
"1.ലോഡ് മൊഡ്യൂൾ, 2.ലോഡ് മോഡുലേറ്റർ",load module
"1. പ്രാദേശികം, 2. പ്രാദേശികം",Local
പ്രാദേശിക പ്രവേശനം,local access
ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN),local area network (Lan)
പ്രാദേശിക വ്യക്തത,local definition
"1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം",local exchange
പ്രാദേശിക മെമ്മറി,local memory
പ്രാദേശിക മോഡ്,local mode
പ്രാദേശിക വേരിയബിൾ,local variable
"ലൂപ്പ്, ലോക്ക്",Lock
ലൂപ്പ് ഫയൽ,locked file
സെഷൻ ആരംഭം,log in=log on
കാലാവധി അവസാനം,log off-log out
രചിക്കുന്നു,Logging
ലോജിക് അനലൈസർ,logic analyser
ലോജിക് ബോംബ്,logic bomb
ലോജിക് കാർഡ്,logic card
ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്),logic chart (flow chart)
ലോജിക് സർക്യൂട്ട്,logic circuit
ലോജിക് ഡിസൈൻ,logic design
ലോജിക് ഡയഗ്രം,logic diagram
ലോജിക്കൽ ഫ്ലോചാർട്ട്,logic flow chart
ലോജിക് ഫംഗ്ഷൻ,logic function
ലോജിക് ഗേറ്റ്,logic gate
"1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്",logic programming
ലോജിക് സ്ഥാനചലനം,logic shift
യുക്തിയുടെ അവസ്ഥ,logic state
ലോജിക് സ്വിച്ച്,logic switch
ലോജിക് യൂണിറ്റ്,logic unit
ലോജിക്കൽ,Logical
ലോജിക്കൽ സംയോജനം,logical connection
ലോജിക്കൽ ഡാറ്റ ഘടന,logical data structure
ലോജിക്കൽ ഡയഗ്രം,logical diagram
ലോജിക്കൽ എക്സ്പ്രഷൻ,logical expression
ലോജിക്കൽ ഫ്ലോചാർട്ട്,logical flow chart (flow chart)
ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ),logical IF
യുക്തിസഹമായ പ്രവർത്തനം,logical operation
യുക്തിസഹമായ ഓപ്പറേറ്റർ,logical operator
യുക്തിസഹമായ കണക്ഷൻ,logical relation
ലോജിക്കൽ പ്ലാൻ,logical scheme
"1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം",logical symbol
ലോജിക്കൽ പാറ്റേൺ,logical type
ലോജിക്കൽ മൂല്യം,logical value
ലോജിക്കൽ വേരിയബിൾ,logical variable
നേടിയ അവലോകനം,look ahead carry
പ്രിവ്യൂ സെറ്റ്,look ahead set
നിരീക്ഷണം,Look-up
"1.ലൂപ്പ്, 2.ലൂപ്പ്",Loop
ലൂപ്പ് നിയന്ത്രണം,loop control
ലൂപ്പ് സമാരംഭം,loop initialization
ലൂപ്പ് വ്യത്യാസം,loop modification
"1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്",loop network
ലൂപ്പ് സമാരംഭം,loop start
ലൂപ്പ്-കാലാവധി,loop termination
കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്,loop-back test
അയഞ്ഞ കപ്പിൾഡ്,loosely coupled
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,lossless compression
ഹസ്സെ കംപ്രഷൻ,lossy compression
കുറഞ്ഞ ബൈറ്റ്,low byte
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,low level language
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,low pass filter
"1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു",lower bound
"1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)",mac protocol (medium access control)
"1. യന്ത്രം, 2. യന്ത്രം",Machine
മെഷീൻ വിലാസം,machine address
"1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്",machine code
യന്ത്രചക്രം,machine cycle
യന്ത്രവത്കൃത ഭാഷ,machine dependent language
മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ,machine dependent software
ഉപകരണ പിശക്,machine error
മെഷീൻ നിഷ്ക്രിയ സമയം,machine idle time
യന്ത്രഭാഷ,machine independent language
മാനുവൽ,machine instruction
യന്ത്രബോധം,machine intelligence
"1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ",machine language
യന്ത്ര പഠനം,machine learning
യന്ത്ര പ്രവർത്തനം,machine operation
യന്ത്രഭാഷ,machine oriented language
മെഷീൻ പ്രകടനം,machine run
മെഷീൻ സിമുലേഷൻ,machine simulation
മെഷീൻ ഹൈജാക്കിംഗ് സമയം,machine spoiled time
യന്ത്ര വിവർത്തനം,machine translation
യന്ത്ര വാക്കുകൾ,machine word
മാക്രോ നിർദ്ദേശം,macro (=macro instruction)
മാക്രോ സ്കെയിൽ,macro argument
മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം,macro assembly program
മൊത്തത്തിലുള്ള വിളി,macro call
"1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്",macro code
മാക്രോ കമാൻഡ്,macro command
മാക്രോ പ്രഖ്യാപനം,macro declaration
മാക്രോ നിർവചനം,macro definition
മാക്രോ ഫ്ലോ ചാർട്ട്,macro flow chart
മാക്രോ ജനറേറ്റർ,macro generator
മാക്രോ നിർദ്ദേശം,macro instruction
സ്ഥൂല ഭാഷ,macro language
മാക്രോ ലൈബ്രറി,macro library
മാക്രോ പാരാമീറ്റർ,macro parameter
മാക്രോ പ്രോസസ്സിംഗ്,macro processing
"1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ",macro processor
മാക്രോ പ്രോഗ്രാമിംഗ്,macro programming
ഗ്രോസ് പ്രോട്ടോടൈപ്പ്,macro prototype
"1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്",Macro-coding
മെഗാബൈറ്റ് (MB),magabyte (MB)
മാന്ത്രിക ചിഹ്നം,magic character
മാന്ത്രിക സംഖ്യ,magic number
കാന്തിക ബബിൾ മെമ്മറി,magnetic bubble memory
കാന്തിക കാർഡ്,magnetic card
"1.കാന്തിക കോശം, 2.കാന്തിക കോശം",magnetic cell
കാന്തിക ചിഹ്നം,magnetic character
കാന്തിക കോർ സംഭരണം,magnetic core storage
"1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്",magnetic disk
കാന്തിക ഡിസ്ക് വിലാസം,magnetic disk address
കാന്തിക ഡിസ്ക് മെമ്മറി,magnetic disk memory
കാന്തിക ഡ്രം,magnetic drum
"1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്",magnetic encoding
കാന്തിക ടോപ്പ്,magnetic head
കാന്തിക മഷി,magnetic ink
മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR),magnetic ink character recognition (MICR)
കാന്തിക മാധ്യമം,magnetic media
കാന്തിക വായന,magnetic reading
കാന്തിക റെക്കോർഡിംഗ്,magnetic recording
കാന്തിക സംഭരണം,magnetic storage
കാന്തിക വര,magnetic strip
കാന്തിക ടേപ്പ്,magnetic tape
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,magnetic tape cartridge
കാന്തിക ടേപ്പ് ഡ്രൈവ്,magnetic tape drive
കാന്തിക ടേപ്പ് മുൻഗാമി,magnetic tape header
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,magnetic tape librarian
കാന്തിക ടേപ്പ് ആക്സസ്,magnetic tape transport
കാന്തിക ടേപ്പ് യൂണിറ്റ്,magnetic tape unit
"1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം",magnetic thin film
കാന്തിക പാത,magnetic track
കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം,magneto optic storage
"1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ",magnetographic printer
കാന്തിക വികലത,Magnetostriction
കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്,magnetostrictive tablet
"1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്",mail box
മെയിൽ ലയനം,mail merge
"1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്",main control unit
പ്രധാന ഫ്രെയിം,main frame
"1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം",main frame system
"1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി",main memory
"1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം",main program
പ്രധാന സംഭരണം,main storage
"1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്",main switch
"1.പരിപാലനം, 2.പരിപാലനം",Maintenance
മെയിന്റനൻസ് പാനൽ,maintenance panel
അറ്റകുറ്റപ്പണി സമയം,maintenance time
വലിയ വൃത്തം,major cycle
പ്രധാന ഉപകരണം,major device
പ്രധാന കീ,major key
പ്രധാന വേദി,major state
പ്രധാന ഘടന,major structure
പ്രധാന ജോലി,major task
ഭൂരിപക്ഷ ഘടകം,majority element
ഭൂരിപക്ഷ ഗേറ്റ്,majority gate
ഭൂരിപക്ഷ പ്രവർത്തനം,majority operation
റീഇംബേഴ്സ്മെന്റ് കാലയളവ്,makeup time
തെറ്റായ പ്രവർത്തന രീതി,malfunction routine
മാനേജ്മെന്റ് വികസനം,management development
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),management information system (MIS)
മാനേജ്മെന്റ് സയൻസ്,management science
മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്,Manchester coding
ഗുണനം,Manifolding
കണക്കാക്കിയ വേരിയബിൾ,manipulated variable
അനുമാന സൂചിക,manipulating indexing
മനുഷ്യ യന്ത്രം അനുകരണം,man-machine simulation
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,manual address switch
മാനുവൽ വിശകലനം,manual analysis
മാനുവൽ കോൾ,manual answering
മാനുവൽ എൻട്രി,manual entry
"1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ",manual exchange
"1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്",manual input
മാനുവൽ പ്രവർത്തനം,manual operation
പലതും പലതും തമ്മിലുള്ള ബന്ധം,many to many relationship
മൾട്ടി-ഡീകോഡർ,many to one decoder
മാപ്പ് രീതി,map method
മാപ്പിംഗ്,Mapping
മാർജിൻ,Margin
നാമമാത്ര പിശക്,margin error
നാമമാത്ര അന്വേഷണം,marginal check
മാർജിനൽ ടെസ്റ്റ്,marginal test
ചിഹ്നം കണ്ടെത്തൽ,mark detection
സൈൻ വായന,mark reading
ചിഹ്ന സ്കാനിംഗ്,mark scanning
അടയാളബോധം,mark sense
മാർക്കർ,Marker
അടയാളപ്പെടുത്തൽ,Marking
മാർക്കർ തരംഗം,marking wave
മാർക്കോവ് ചെയിൻ,markov chain
മാർക്കോവ് ഉറവിടം,markov source
അടയാളപ്പെടുത്തൽ ഭാഷ,mark-up language
മേസർ,Maser
മേസർ,Maser
"1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം",Mask
"1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ",mask bit
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,mask programmable device
കവർ രജിസ്റ്റർ,mask register
"1. കവർ റോം, 2. കവർ റോം",masked ROM
മൂടുക,Masking
വലിയ ഡാറ്റ,mass data
"1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി",mass memory
വൻതോതിൽ സമാന്തരമായി,massively parallel
തലവൻ,Master
മാസ്റ്റർ കാർഡ്,master card
"1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്",master clock
പ്രധാന കൺസോൾ,master consol
പ്രധാന ഡാറ്റ,master data
മാസ്റ്റർ ഡയഗ്രം,master diagram
മാസ്റ്റർ ഫയൽ,master file
പ്രധാന ഗ്രൂപ്പ്,master group
മാസ്റ്റർ കീ,master key
പ്രധാന ലൈബ്രറി ടേപ്പുകൾ,master library tape
പ്രധാന പ്രോസസ്സർ,master processor
മുൻനിര പരിപാടി,master program
പ്രധാന കേന്ദ്രം,master station
"1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്",master tape
"1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ",master terminal
പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം,master/slave device
പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം,master/slave system
"1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക",Match
പൊരുത്തം,Matching
ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്,mathematical programming
ഗണിത അനുകരണം,mathematical simulation
"1.മാട്രിക്സ്, 2.മാട്രിക്സ്",Matrix
"1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ",matrix printer
മാട്രിക്സ് സ്വിച്ച്,matrix switch
മാട്രിക്സ് പട്ടിക,matrix table
പരമാവധി കമ്പ്യൂട്ടർ,maxi computer
പരമാവധി കമ്പ്യൂട്ടർ,Maxicomputer
പീക്ക് ഘടകം,maximal element
യോഗപാഡ്,maxterm (standard sum term)
മാക്സ്വെൽ ഡാമൺ,maxwell daemon
"1.അർത്ഥം, 2.അർത്ഥം",Mean
വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,mean repair time
പരാജയം അർത്ഥമാക്കുന്നത് സമയം,mean time between failure (MTBF)
പരാജയ ശരാശരി സമയം (m t b f),mean time between failure (MTBF)
പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,mean time to failure
റിപ്പയർ ശരാശരി സമയം,mean time to repair
തിരുത്തൽ ശരാശരി സമയം (MTTR),mean time to repair (MTTR)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),medium scale integration (MSI)
മീഡിയം ഇന്റഗ്രേഷൻ (MSI),medium scale integration (MSI)
ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം,medium term storage device
മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps),megabit per second (MB Ps)
ഘടക വസ്തു,member object
ഘടകം റെക്കോർഡ്,member record
"1.ഓർമ്മ, 2.ഓർമ്മ",Memory
"1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ",memory array
"1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്",memory bank
"1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ",memory buffer register
"1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്",memory bus
മെമ്മറി കാര്ഡ്,memory card
മെമ്മറി സെൽ,memory cell
ഓര്മ്മ നഷ്ടം,memory compaction
"1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ",memory core
മെമ്മറി സൈക്കിൾ,memory cycle
"1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ",memory data register
"1.മെമ്മറി ഡംപ്,2.മെമ്മറി ഡംപ്",memory dump
"1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്",memory exchange
"1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി",memory hierarchy
മെമ്മറി നിർദ്ദേശം,memory instruction
"1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്",memory management
"1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്",memory map
"1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O",memory mapped I/O
"1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ",memory model
"1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ",memory module
"1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ",memory pointer register
ഓർമ്മ ശക്തി,memory power
മെമ്മറി സംരക്ഷണം,memory protection
"1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം",memory reference instruction
"1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം",memory resident program
"1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്",memory unit
മെനു,Menu
മെനു ബാർ,menu bar
മെനു ഓടിച്ചു,menu drive
മെനു തിരഞ്ഞെടുക്കൽ,menu selection
പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം,menu-driven program
"1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച",Merge
ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്,merge exchange sort
"1. സോർട്ടിംഗ് ലയനം, 2. കാറ്റലോഗ് തിരഞ്ഞെടുക്കൽ",merge sort
"1. ലയനം, 2. ലയനം",Merging
ലാറ്റിസ് നെറ്റ്വർക്ക്,mesh network
സന്ദേശമയയ്ക്കൽ,Messagaing
സന്ദേശം,Message
സന്ദേശ പ്രാമാണീകരണം,message authentication
സന്ദേശ സെൽ,message box
സന്ദേശ സർക്യൂട്ട്,message circuit
സന്ദേശ ഫോർമാറ്റ്,message format
സന്ദേശ തലക്കെട്ട്,message header
സന്ദേശ മോഡ്,message mode
സന്ദേശമയയ്ക്കൽ,message passing
"1.മെസേജ് സോർട്ടിംഗ്, 2.മെസേജ് സോർട്ടിംഗ്",message polling
സന്ദേശ വരി,message queue
സന്ദേശ സ്വിച്ച്,message switch
സന്ദേശ വാചകം,message text
സന്ദേശ കൈമാറ്റ ഏജന്റ്,message transfer agent
സൂപ്പർ അസംബ്ലർ,meta assembler
മെറ്റാക്ലാസ്,meta class
"1. കൂടുതൽ സമാഹാരം, 2. കൂടുതൽ വ്യാഖ്യാനം",meta compilation
"1. കൂടുതൽ വ്യാഖ്യാതാക്കൾ, 2. കൂടുതൽ കമ്പൈലർമാർ",meta compiler
ഭാഷാഭേദം,meta language
"1.മെറ്റാ നെറ്റ്‌വർക്ക്, 2.മെറ്റാ നെറ്റ്‌വർക്ക്",meta network
ഏകാധിപത്യം,meta system
പ്രക്രിയ,Method
മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN),metropolitan area network (MAN)
മൈക്രോ,Micro
"1.മൈക്രോകോഡ്,2.മൈക്രോകോഡ്",micro code
മൈക്രോകമ്പ്യൂട്ടർ,micro computer
മൈക്രോ കൺട്രോളർ,micro controller
മൈക്രോ സൈക്കിൾ,micro cycle
മൈക്രോഇലക്‌ട്രോണിക് മെക്കാനിക്കൽ മെക്കാനിസങ്ങൾ (MEMS),micro electronic mechanical system (MEMS)
മൈക്രോ ഇലക്ട്രോണിക്സ്,micro electronics
മൈക്രോ മിനിയേച്ചറൈസേഷൻ,micro miniauthorization
മൈക്രോ ഓർഡർ,micro order
"1.മൈക്രോ, 2.മെയിൻഫ്രെയിം ലിങ്ക്",micro/mainframe link
മൈക്രോ ചിപ്പ്,Microchip
മൈക്രോ കോബോൾ,Microcobol
മൈക്രോ കോഡ്,Microcode
"1.മൈക്രോഫിൽ, 2.മൈക്രോഫിഷ്, 3.മൈക്രോഫിൽ",Microfiche
മൈക്രോ ഫ്ലോപ്പി,Microfloppy
മൈക്രോഫോം വായന ഉപകരണം,microform reader
മൈക്രോ ഫ്രെയിം,Microframe
മൈക്രോഗ്രാഫിക്സ്,Micrographics
മൈക്രോഫോൺ,Microphone
മൈക്രോഫോട്ടോഗ്രാഫ്,Microphotograph
"1.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്, 2.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്",microprocessing unit
മൈക്രോപ്രൊസസർ,Microprocessor
മൈക്രോപ്രൊസസർ ചിപ്പ്,microprocessor chip
മൈക്രോപ്രൊസസർ ഇന്റർപ്രെറ്റർ,microprocessor compiler
മൈക്രോ പ്രോസസർ യൂണിറ്റ് (എംപിയു),microprocessor unit (MPU)
"1. മൈക്രോ പ്രോഗ്രാം, 2. മൈക്രോ പ്രോഗ്രാം",Microprogram
മൈക്രോ സീക്വൻസ്,Microsequence
മൈക്രോസോഫ്റ്റ്,Microsoft
മൈക്രോസോഫ്റ്റ് വിൻഡോസ്,microsoft windows
മൈക്രോ വേവ്,Microwave
മൈക്രോ വേവ് ലിങ്ക്,microwave link
മൈക്രോവേവ് ട്രാൻസ്മിഷൻ,microwave propagation
മധ്യ മാനേജ്മെന്റ്,middle management
"1.മിഡിൽവെയർ, 2. മിഡിൽ വെയർ",Middleware
മിഡി കമ്പ്യൂട്ടർ,Midicomputer
കേന്ദ്ര പോയിന്റ്,Midpoint
ഇടത്തരം,Midterm
മൈഗ്രേഷൻ റൂട്ട്,migration path
സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS),million instructions per second (MIPS)
മിനി കമ്പ്യൂട്ടർ,minicomputer
ചെറിയ ഡിസ്കെറ്റ്,Minidiskette
"1.ചെറിയ കോളൻ, 2.ലിറ്റിൽ ആഷ്",minimal kernel
കുറഞ്ഞ ഉൽപ്പന്നം,minimal product
വിരളമായ വൃക്ഷം,minimal tree
"1.മിനിമാക്സ് അൽഗോരിതം, 2. അൽഗോരിതം",minimax (min-max) algorithm
മിനിയേച്ചറൈസേഷൻ പ്രക്രിയ,minimax procedure
ഏറ്റവും ചെലവു കുറഞ്ഞ വിപുലീകരണ മരം,minimum cost spanning tree
"1.ലോ ലേറ്റൻസി എൻകോഡിംഗ്, 2. ലോ ലേറ്റൻസി കോഡിംഗ്",minimum latency coding
ചെറിയ ഉപകരണം,minor device
"1. ഗുണനം, 2. ഗുണനം, 3. ഗുണന പദം",Minterim
ക്രെഡിറ്റ് കാർഡ്,minus flag
ക്രെഡിറ്റ് കാർഡ്,minus flag
ക്രെഡിറ്റ് ഏരിയ,minus zone
മിറർ ചെയ്ത ഡിസ്ക്,mirror
"1. മിറർ സ്പോട്ട്, 2. ഫോട്ടോകോപ്പി, 3. മിറർ കോപ്പി",mirror site
മിക്സഡ് റാഡിക്സ് നൊട്ടേഷൻ,mixed-radix notation
മിക്സർ,Mixer
ഓർമ്മപ്പെടുത്തൽ,Mnemonic
സ്മരണിക വിലാസം,mnemonic address
അവിസ്മരണീയമായ,Mnemonics
"1.മൊബൈൽ, 2.ചലിക്കുന്ന",Mobile
"1. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്, 2. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്",mobile computing
"1.മാതൃക, 2.മാതൃക",Model
മാതൃകയില്ലാത്ത എഡിറ്റർ,modeless editor
"1. മോഡലിംഗ്, 2. മോഡലിംഗ്",Modelling
മോഡം,Modem
"1.ലളിതമായ ശരാശരി, 2.സാധാരണ, 3.അർത്ഥം",Moderate
വിമന്ദൻ,Moderation
മോഡറേറ്റർ,Moderator
പരിഷ്കരിച്ച നിർദ്ദേശം,modified instruction
മോഡിഫയർ,Modifier
മോഡിഫയർ ബിറ്റ്,modifier bit
പരിഷ്ക്കരണം,Modify
മോഡുലാർ,Modular
"1. മോഡുലാരിറ്റി, 2. മോഡുലാരിറ്റി",Modularity
മോഡുലേഷൻ,Modulation
മൊഡ്യൂൾ,Module
മോഡുലാർ ഘടന,module architecture
മോണിറ്റർ,Monitor
"1. മോണിറ്റർ പ്രോഗ്രാം, 2. മോണിറ്റർ പ്രോഗ്രാം",monitoring program
മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ,monocrome display
മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്,monolithic integrated circuit
മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ,monolithic technology
ഒറ്റ സ്പേസ് ഫോണ്ട്,monospace font
ഒരു സ്ഥാനം,Monostable
ഏകതാനത,Monotoricity
"1. ആകൃതി, 2. രൂപം",Morph
രൂപം,Morpheme
ആകൃതി,Morphism
"1. മോർട്ട്ഗേജ്, 2. മോർട്ട്ഗേജ്, മോർട്ട്ഗേജ്",Mortgage
MOSFET (MOSFET),mosfet (MOSFET)
