Hindi,Malayalam
रक्षक बैंड,ഗാർഡ് ബാൻഡ്
रक्षक अंतराल,ഗാർഡ് ഇടവേള
गन डायोड,ഗൺ ഡയോഡ്
"गाई, तान",Guy
तान तार,ഗൈ വയർ
तनित ऐन्टेना मस्तूल,ഗൈഡ് ഏരിയൽ മാസ്റ്റ് (ഗൈഡ് ആന്റിന മാസ്റ്റ്)
"हैक, विच्छेदन",ഹാക്ക്
"हैकर, विच्छेदक",ഹാക്കർ
अर्ध योजक,പകുതി അഡെര്
अर्ध द्वैध,പകുതി ഡ്യൂപ്ലെക്സ്
"अर्ध षक्ति बैंड-चौड़ाई, अर्ध षक्ति बैंडविड्थ",പകുതി പവർ ബാൻഡ്വിഡ്ത്ത്
अर्ध तरंग द्विधुव,പകുതി വേവ് ഡിപോൾ
अर्ध तरंग दिष्टकरण,അർദ്ധധാരണം തിരുത്തൽ
" हाफटोन, अर्धछवि,",ഹാത്തൻ
हैमिंग दूरी,ഹമ്മിംഗ് ദൂരം
हार्डडिस्क ध्वंस,ഹാർഡ് ഡിസ്ക് ക്രാഷ്
हार्ड डिस्क आधारित श्रव्य प्रदायी तंत्र,ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള ഓഡിയോ ഡെലിവറി സിസ്റ്റം
हार्ड डिस्क आधारित अभिलेखन,ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള റെക്കോർഡിംഗ്
"हार्डवेयर, यंत्र सामग्री",ഹാർഡ്വെയർ
हार्डवेयर पता,ഹാർഡ്വെയർ വിലാസം
"संनादी, हार्मोनिक",ഹാർവിക്
"संनादी विकृति, संनादी विरूपण",ഹാർവിക് വക്രീകരണം
संनादी उत्सर्जन,ഹാർവിക് എമിഷൻ
संनादी निस्यंदक इकाई,ഹാർമോണിക് ഫിൽട്ടർ യൂണിറ്റ്
संनादी जनित्र,ഹാർമോണിക് ജനറേറ്റർ
संनादी निरोधक,ഹാർമിക് അടിച്ചമർ
"हार्मोनिक्स, गुणवृत्ति",സമരഹിതം
"संकट, जोखिम",ആപത്ത്
"हेडफोन, शीर्षफोन",തലക്കെട്ട്
"हेडरूम, कर्णांतर",തല മുറി
शीर्षान्त,തലസ്ഥാനം
"शीर्षणी, हेडर, प्रवेशिका",തലക്കെട്ടിൽ
श्रवण-क्रियाविधि,ശ്രവണ സംവിധാനം
ऊष्मा अवशोषी,ചൂട് അബ്സോർബർ
" ऊष्मा-संतुलन , शेष ऊष्मा",ചൂട് ബാലൻസ്
ऊष्मा रोधिका,ചൂട് തടസ്സം
ऊष्मा चालक,ചൂട് കണ്ടക്ടർ
"ऊष्मा अभिगम, हीट सिंक",ഹീറ്റ് സിങ്ക്
हर्ट्ज,ഹെർട്സ് (HZ)
"संकरण, हेटरोडाइन",ഹിസ്റ്റൻനെ
संकरण अभिग्राही,ഹീറ്റഡൻ റിസീവർ
"हेटरोडाइन सीटी, संकरण सीटी",ഹെറ്ററഡൻ വിസിൽ (ഹെറ്റെൻറ് ഇടപെടൽ)
स्वानुभविक,ഹ്യൂറിസ്റ്റിക്
"हेक्साडेसिमल, षोडशाधारी",ഹെക്സാഡെസിമൽ
पदानुक्रमिक मॉडुलन,ശ്രേറിയ മോഡുലേഷൻ
हाई-फाई (उच्च तद्रूपता),ഹായ്-ഫൈ (ഉയർന്ന വിശ്വസ്തത)
उच्च आवृत्ति वर्धन,ഉയർന്ന ബൂസ്റ്റ്
"उच्चावृत्त, उच्च आवृत्ति",ഉയർന്ന ആവൃത്തി
उच्च आवृत्ति दोलन,ഉയർന്ന ആവൃത്തി ആന്ദോളനം
उच्च आवृत्ति अनुक्रिया,ഉയർന്ന ആവൃത്തി പ്രതികരണം
उच्च स्तरीय प्रोग्राम भाषा,ഉയർന്ന തലത്തിലുള്ള പ്രോഗ്രാം ഭാഷ
उच्च आवृत्ति पारक फिल्टर,ഉയർന്ന പാസ് ഫിൽട്ടർ
उच्च षक्ति प्रेषित्र,ഹൈ പവർ ട്രാൻസ്മിറ്റർ
उच्च गुणता अभिग्रहण,ഉയർന്ന നിലവാരമുള്ള സ്വീകരണം
उच्च गति संयोजकता,ഉയർന്ന സ്പീഡ് കണക്റ്റിവിറ്റി
उच्च गति आंकड़ा प्रणाली,ഹൈ സ്പീഡ് ഡാറ്റ സിസ്റ്റം
"आयत-चित्र, हिस्टोग्राम",ഹിസ്റ്റോഗ്രാം
आमुख पृष्ठ,ഹോം പേജ്
हुक,കൊളുത്ത്
"पाश-तार, हुक-अप तार",ഹുക്ക് അപ്പ് വയർ
क्षैतिज लोपन काल,തിരശ്ചീന ബ്ലാക്ക് out ട്ട് കാലയളവ്
क्षैतिज लोपन,തിരശ്ചീന ശൂന്യത
क्षैतिज स्पष्टता (क्षैतिज विभेदन),തിരശ്ചീന നിർവചനം (തിരശ്ചീന മിഴിവ്)
क्षैतिज विक्षेप-दोलन,തിരശ്ചീന വ്യതിചലനം
क्षैतिज रेखा,തിരശ്ചീന രേഖ
"क्षैतिज परिच्छेद, क्षैतिज काट",തിരശ്ചീന വിഭാഗം
क्षैतिज प्रसर्प परिपथ,തിരശ്ചീന സ്വീപ്പ് സർക്യൂട്ട്
"तूर्य लाउडस्पीकर, हॉर्न लाउडस्पीकर",ഹോൺ ഉച്ചഭാഷിണി
पोषी,ആതിഥേയന്
तप्त स्थल,ഹോട്ട് സ്പോട്ട്
गृह व्यवस्था,വീട് സൂക്ഷിക്കുന്നു
"हब, केंद्र बिन्दु",ഹബ്
"रंग, वर्ण",മഞ്ഞ
हफमैन कोडन,ഹഫ്മാൻ കോഡിംഗ്
गुंजन,മുന്ന
मानव श्रव्य बोधन,ഹ്യൂമൻ ഓഡിയോ പെർസെപ്ഷൻ
मानव श्रव्य प्रणाली,ഹ്യൂമൻ ഓഡിയോ സിസ്റ്റം
मानव श्रवण क्रियाविधि,ഹ്യൂമൻ ശ്രവണ സംവിധാനം
मानव वीडियो बोधन,മനുഷ്യ വീഡിയോ പെർസെപ്ഷൻ
"नमी, आर्द्रता",ഈർപ്പം
संकर,ഹൈബ്രിഡ്
संकर परिपथ,ഹൈബ്രിഡ് സർക്യൂട്ട്
संकर एकीकृत परिपथ,ഹൈബ്രിഡ് ഇന്റർഗ്രെറ്റ് സർക്യൂട്ട്
"उत्प्लव घनत्वमापी, हाइड्रोमीटर",ഹൈഡ്രെയിൻ
अति,ഹൈപ്പർ
अति उच्च माध्यम,ഹൈപ്പർ മീഡിയ
"अति उच्च पाठ्य सामग्री, हाइपर टेक्स्ट",ഹൈപ്പർ ടെക്സ്റ്റ്
हाइपरलिंक,ഹൈപ്പർലിൻ
"आइकन, प्रतिबिंब",ഐക്കൺ
"पहचान, अभिनिर्धारण",തിരിച്ചറിയല്
परिज्ञापक,തിരിച്ചറിയല്
प्रज्वलन; प्रज्वलित करना,കത്തിക്കുക
प्रज्वलन,ജലനം
प्रदीप्ति घनत्व,Illicance
प्रदीप्ति,ദീപക്കാഴ്ച
प्रतिबिंब,പതിഛായ
प्रतिबिंब ऐन्टेना,ഇമേജ് ആന്റിന
प्रतिबिंब प्रग्रहण,ഇമേജ് ക്യാപ്ചർ
प्रतिबिंब आइकोनोस्कोप,ഇമേജ് ഐക്കണോസ്കോപ്പ്
प्रतिबिंब चित्र,ഇമേജ് മാപ്പ്
प्रतिबिंब ऑथबकोन,ഇമേജ് ഓർത്തൻ
"प्रतिबिंब प्रक्रमण,  प्रतिबिंब संसाधन",ഇമേജ് പ്രോസസ്സിംഗ്
चित्र समायोजक,ഇമേജ് ലെറ്റർ
"कल्पित, काल्पनिक, अधिकल्पित",സാങ്കല്പികമായ
प्रतिबाधा,ഇംപാമം
प्रतिबाधा सुमेलन,ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ
प्रतिबाधा सुमेलन परिपथ,ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്
प्रतिबाधा कुमेल,ഇംപെഡൻസ് പൊരുത്തക്കേട്
मुक्त आकाश प्रतिबाधा,ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ
प्रतिबाधा रूपांतरण,ഇംപെഡൻസ് പരിവർത്തനം
आयात,ഇറക്കുമതിച്ചരക്ക്
संसेचित,ഇംപ്രെഗ്നൻ
आरोपित वोल्टता,വളരെയധികം വോൾട്ടേജ്
आवेग,പചോദനം
आवेग अनुक्रिया,പ്രേരണ പ്രതികരണം
अपद्रव्य चालकता,അശുദ്ധി
अपद्रव्य अर्धचालन,അശുദ്ധാക്ഷനി അർദ്ധത
निष्क्रिय,അലസമായ
निष्क्रिय विंडो,നിഷ്ക്രിയ വിൻഡോ
अश्रव्य,കേൾക്കാനാകാത്ത
ताप-दीप्ति,താനെടിക്കുന്ന
आपतित किरण,സംഭവം
अंतर्वेशन,ഉൾപ്പെടുത്തൽ
आगामी संकेत,ഇൻകമിംഗ് സിഗ്നൽ
सूचक,സൂചകം
देशज,തദ്ദേശീയമായ
प्रेरकत्व,ഉൾപ്പെടുത്തൽ
प्रेरणिक-प्रतिघात,ഇൻഡക്റ്റീവ്-റിയാൻസ്
ज्वलनशील सामग्री,ഇല്ലാത്ത മെറ്റീരിയൽ
सूचना पैच,ഇൻഫോഴ്സ് പാച്ച്
सूचना,വിവരം
सूचना-संरचना,വിവര വാസ്തുവിദ്യ
"सूचना बिट, सूचना द्वयंक",വിവര സാധ്യത
सूचनांक,വിവര അക്ക
"सूचना लघु केन्द्र,",വിവര കിയോസ്ക്
सूचना प्रक्रम,വിവര പ്രക്രിയ
सूचना प्रौद्योगिकी,വിവരസാങ്കേതികവിദ്യ
सूचना मनोरंजन,ഇൻഫോടെയ്ൻമെന്റ്
अवरक्त विकिरण,ഇൻഫ്രാറെഡ് വികിരണം
"आधारित संरचना, अवसंरचना",ഇൻഫ്രാസ്ട്രക്ചർ
अंतग्रर्हण करना,ഉൾപ്പെടുത്തുക
"संघटक अंग, अवयव",ചേരുവകൾ
प्रारंभन शब्द,സമാരംഭിക്കൽ പദം (IW)
"आंतरिक कोड, आंतरिक कूट",ആന്തരിക കോഡുകൾ
"नवीकरण, नवाचार",പുതുമ
निवेश,നിക്ഷേപതം
निवेश लाइन,ഇൻപുട്ട് ലൈൻ
"निवेश एकक, निवेश इकाई",ഇൻപുട്ട് യൂണിറ്റ്
निवेश वोल्टता,ഇൻപുട്ട് വോൾട്ടേജ്
निवेश-निर्गत,ഇൻപുട്ട് ഔട്ട്പുട്ട്
अंतर्वेशन,കൂട്ടിച്ചേര്ക്കുക
"अंतर्वेशन हानि, निवेशन हानि",ഉൾപ്പെടുത്തൽ നഷ്ടം
"अधिष्ठापन, संस्थापन",പതിഷ്ഠാപനം
ताक्षणिक वोल्टता,തൽക്ഷണ വോൾട്ടേജ്
अनुदेश,നിര്ദ്ദേശം
" विद्युत् रोधी पदार्थ          , ऊष्मारोधी पदार्थ",ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ
" रोधन, रोध  , विद्युत्-्रोधन  , ऊष्मा-रोधन",വൈദുതിരോധനം
" विद्युतरोधन  प्रतिरोध        , ऊष्मारोधन प्रतिरोध",ഇൻസുലേഷൻ പ്രതിരോധം
" विद्युत-रोधी ,ऊष्मारोधी",സുഖാനുസൃതം
एकीकृत परिपथ,സംയോജിത സർക്യൂട്ട്
समाकलनी जालक्रम,നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു
समाकलक,സൂർ
" आसूचना , बुद्धि",ബുദ്ധി
तीव्रता,തീവത
वाक्-तीव्रता,സംഭാഷണത്തിന്റെ തീവ്രത
अंतर चैनल व्यतिकरण,ഇന്റർ ചാനൽ ഇടപെടൽ
" अंतरावकाश ,अंतरापत्र",പരസ്പരബന്ധം
"अन्योन्यक्रिया, अंतः क्रिया",ഇടപെടല്
अन्योन्यक्रियता,ഇന്ററക്ട്രേഷൻ
"अंतःसंचार, इंटरकॉम",ഇന്റര്കോം
अंतःयोजनीयता,പരസ്പരബന്ധിതമായത്
"इंटरफेस, अंतरापृष्ठ",ഇന്റർഫേസ്
अंतरापृष्ठ क्रमवीक्षण,ഇന്റർഫേസ് സ്കാനിംഗ്
व्यतिकरण,ഇടപെടൽ
"व्यतिकारी अंचल, व्यतिकारी जोन, क्षेत्र",ഇടപെടൽ മേഖല
व्यतिकारी चैनल,ഇന്റർഫെറിംഗ് ചാനൽ
व्यतिकारी आवृत्ति,ഇടപെടുന്ന ആവൃത്തി
व्यतिकारी रेडियो आवृत्ति संकेत,റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക
अंतराफ्रेम,ഇന്ററാം
" अंतरापत्र , अंतरावकाश",പരസ്പരബന്ധം
अंतरापत्रित,ഇന്റർലോയ്ഡ്
अंतरापत्रित प्रवाह,ഇന്റർലോവ്ഡ് സ്ട്രീം
अंतः पत्रक,ഇന്റർലീവ്
अंतरावकाशी अवधि,ഭഭിചാരം
अंतरापत्रण,ഭഭിചാരം
अंतरावकाश अवधि,ഇന്റർലീവിംഗ് കാലയളവ്
अंतःपाश परिपथ,ഇന്റർലോക്ക് സർക്യൂട്ട്
अंतःपाश स्विच,ഇന്റർലോക്ക് സ്വിച്ച്
अंतःपाशन,ഇന്റർലോക്കിംഗ്
मध्यवतब विफलता,ഇന്റർമീഡിയറ്റ് പരാജയം
मध्य आवृत्ति,ഇന്റർമീഡിയറ്റ് ആവൃത്തി
मध्य आवृत्ति दोलित्र,ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ
आंतरायिक,ഇടയ്ക്കിടെ
आंतरायिक धारा,ഇടവിട്ടുള്ള കറന്റ്
अंतरामॉडुलन,ഇന്റർമോഡലേഷൻ
अंतरामॉडुलन विरूपण,ഇന്റർമോഡുലേഷൻ വക്രീകരണം
अंतरामॉडुलन उत्सर्जन,ഇന്റർമോഡുലേഷൻ എമിഷൻ
अंतरामॉडुलन परीक्षण,ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്
"इंटरनेट, अंतर्जाल",ഇന്റർനെറ്റ്
इंटरनेट प्रसारण,ഇന്റർനെറ്റ് പ്രക്ഷേപണം
इंटरनेट गपशप,ഇന്റർനെറ്റ് ചാറ്റിംഗ്
इंटरनेट प्रोटोकॉल स्टैक,ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്
इंटरनेट रेडियो,ഇന്റർനെറ്റ് റേഡിയോ
इंटरनेट प्रवाहन,ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്
"इंटरनेट वीडियो, इंटरनेट –ष्य",ഇന്റർനെറ്റ് വീഡിയോ
अंतरप्रचालनीयता,ഇന്ററോപ്പറബിളിറ്റി
अंतर्वेशन,ഇന്റർപോളേഷൻ
" अनुदेशांतरक  , निर्वचक",വാഖാതാവ്
"अंतरायक, बाधा",തടസ്സപ്പെടുത്തുക
"अंतरायन, रूकावट, व्यवधान",തടസ്സം
"अंतरायक, बाधक",തടസ്സം
अंतराल,ഇടവേള
अंतराकोडन,ഇൻട്രാകോഡിംഗ്
अंतराफ्रेम,ഇൻട്രാഫ്രെയിം
"इंट्रानेट, अंतराजाल, अंतः जाल",ഗതാഗത
अंतराचित्र,ഇൻട്രാപക്റ്റൂർ
"अंतरावेब, अंतराजाल",ഇൻട്രാവേബ്
नैज अर्धचालक,ആന്തരിക അർദ്ധചാലകം
विपरीत धारा,വിപരീത വർക്ക്
व्युत्क्रम स्थानिक प्रचालन,വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു
"प्रतिलोमित, व्युत्क्रमित",വിപരീതം
प्रतिलोमित L ऐन्टेना,വിപരീത ഞാൻ ആന്റിന
प्रतिलोमित V ऐन्टेना,വിപരീത വി ആന്റിന
"प्रतीपक, अंतर्वर्तक, इनवर्टर",വിഹിതം
अनियमित,കമരഹിതമായ
"असंगत तत्व, असंबंधित तत्व",അപ്രസക്തമായ ഘടകം
पृथक्करण जालक्रम,ഐസോലേഷൻ നെറ്റ്വർക്ക്
"विलगक, पृथक्कारक",ഒറ്റപ്പെടുത്തല്
"संबाधक, जामक",ജമ്മവർ
"संबाधन, जाम होना",ജാമിംഗ്
विशेष कूट संचिका,ജാർഗോൺ ഫയൽ
जावा लिपि,ജാവ സ്ക്രിപ്റ്റ്
झंकार (विज्ञापन) गीत,ജിംഗിൾ
"जिटर, प्रकंपन",ജിറ്റർ
"जोड़ने वाला, मिलाने वाला, योजक",കൂട്ടായ്മ
"जोड़, संधि",സന്ധി
संधित,ജോയിന്റ്
"झंपक, जम्पर",ജമ്പൻ
"कबाड़, जंक",JUKK
"अवांछित डाक, अवांछित मेल",ജങ്ക് മെയിൽ
"vिाष्ट, कर्नेल",കേർണൽ
कुंजी,താക്കോല്
कुंजी पटल,കീബോര്ഡ്
कुंजीयक,ശ്രേഷ്ഠന്
"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर",മുഖ്യ)
किलोसाइकिल,കിലോകിൾ
किलोवोल्ट,കിലോകോമ്പ്
किलोवाट,കിലോവാട്ട്
शुद्धगतिकी,കിനെമാറ്റിക്സ്
जानु बिंदु वोल्टता,കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്
"घुंडी, नॉब",ഉരുണ്ടപിടി
ज्ञानाधार,നോളജ് ബേസ്
ज्ञान निरूपण,വിജ്ഞാന പ്രാതിനിധ്യം
L' जालक्रम,L നെറ്റ്വർക്ക്
L' परिच्छेद फिल्टर,L വിഭാഗ ഫിൽട്ടർ
पष्चता और अग्रता,ലജ്ജയും ലീഡും
पष्चगामी धारा,പ്രധാനം
पष्चगामी षक्ति गुणक,പവർ ഫാക്ടർ ലഹരി
"स्तरित, पटलित",മാരകമായ
"लैम्प, दीप",വിളക്ക്
लैपटॉप,ലാപ്ടോപ്പ്
लेसर आवृत्ति,ലേസർ ആവൃത്തി
गुप्त त्रुटि,ഒളിഞ്ഞിരിക്കുന്ന പിശക്
गुप्त ऊष्मा,ഒളിഞ്ഞിരിക്കുന്ന ചൂട്
अक्षांश,വാപ്തി
"परत, स्तर",അടുക്ക്
"अभिन्यास, नक्शा, खाका",കെട്ടിടത്തിന്റെ പ്ളാന്
"अभिन्यास योजना,  अनुविक्षेप योजना",ലേ layout ട്ട് പ്ലാൻ
" अग्रता , तार, लीड",ഈയം
"अग्रगामी कला, अग्रगामी फेज",പ്രമുഖ ഘട്ടം
क्षरणरोधी,ചോർച്ച തടയുന്ന
क्षरण,ചോർച്ച
पट्टा परिपथ,പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്
लेन्स,ലെന്സ്
तल सूचक,ലെവൽ സൂചകം
प्रकाश नियंत्रण,നേരിയ നിയന്ത്രണം
"प्रकाश पेन, प्रकाश लेखनी",നേരിയ പേന
तडित् निरोधक,മിന്നൽ അരംഭം
सीमक,രൂക്ഷമായ
"सीमक प्रवर्धक, सीमाकारी प्रवर्धक",ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു
"लाइन क्षय, लाइन हानि",വരി നഷ്ടം
लाइन रव,ലൈൻ ശബ്ദം
–ष्टि-रेखा,വീക്ഷണരേഖ
लाइन प्रावस्था,ലൈൻ ഘട്ടം
लाइन संचरण,ലൈൻ ട്രാൻസ്മിഷൻ
भाररहित लाइन,ലൈൻ അൺലോഡുചെയ്തു
रैखिक क्वांटमकारी,രേഖീയ ക്വാണ്ടിയർ
रैखिकता,രേഖീയത
समाक्ष लाइन,ലൈൻ-കോക്സിയൽ
लाइन समकारी,ലൈൻ-ഇക്സൈസർ
लाइन आवृत्ति,ലൈൻ-ആവൃത്തി
लाइन प्रतिबाधा,ലൈൻ-ഇംപെഡൻസ്
चतुर्थांश तरंगदैर्घ्य लाइन,ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം
"कड़ी, शृंखला, लिंक",ബന്ധം
संयोजक शृंखलक,ലിങ്കറുകാരന്
ओष्ठ माइक्रोफोन,ലിപ്-മൈക്രോഫോൺ
सजीव प्रसारण,തത്സമയ സംപ്രേക്ഷണം
सक्रिय परिपथ,തത്സമയ സർക്യൂട്ട്
जीवंत कार्यक्रम,തത്സമയ പരിപാടി
भार,ഭാരം
भार धारिता,ഭാരം താങ്ങാനുള്ള കഴിവ്
भार वहन क्षमता,ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക
लोड अभिलक्षण,സ്വഭാവം ലോഡുചെയ്യുക
लोड प्रतिबाधा,ഇംബത ലോഡുചെയ്യുക
"भारित, लोडित",ലോഡുചെയ്തു
भारक,ലോഡർ
"भारण, लोडन",ലോഡിംഗ്
"भारण कुंडली, लोडन कुंडली",കോയിൽ ലോഡുചെയ്യുന്നു
"भार परीक्षण, लोड परीक्षण",ലോഡ്-ടെസ്റ്റ്
पालि,ലോലിറ്റി
पालि ऐन्टेना,ലോബ് ആന്റിന
"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क",ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്
स्थानीय बैटरी,പ്രാദേശിക ബാറ്ററി
स्थानीय दोलित्र,പ്രാദേശിക ഓസ്സിലേറ്റർ
"लॉग, अभिलेख",മരത്തടി
लॉग बुक,ലോഗ് ബുക്ക്
सत्रारंभ,ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക)
सत्रांत,ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക)
"लॉगशीट, लॉग प्रपत्र",ലോഗ് ഷീറ്റ്
"लघुगणक, लॉगेरिथ्म",ലോഗരിതം
"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक",ലോഗരിത്മിക് ആംപ്ലിഫയർ
"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात",ലോഗരിഥമിക് അനുപാതം
लघुगणकीय अनुक्रिया,ലോഗരിഥമിക് പ്രതികരണം
"लघुगणकीय मापक्रम, लघुगणकीय स्केल",ലോഗരിത്മിക് സ്കെയിൽ
"संलेखन, प्रचालेखन",പവേശിക്കുക
तर्क,തര്ക്കശാസ്തം
"तर्क द्वार, तर्क गेट",ലോജിക് ഗേറ്റ്
तर्क संक्रिया,ലോജിക് പ്രവർത്തനം
तार्किक,യുക്തിയുക്തമായ
तार्किक फ्रेम,ലോജിക്കൽ ഫ്രെയിം
"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक",ലോഗോ ഉൾപ്പെടുത്തൽ
देशांतर,ദേശാന്തരരേഖ
"लूप, पाश",ലൂപ്പ്
पाश ऐन्टेना,ലൂപ്പ് ആന്റിന
पाश लब्धि,ലൂപ്പ് നേട്ടം
लूप परीक्षण,ലൂപ്പ് ടെസ്റ്റ്
शिथिल संपर्क,അയഞ്ഞ കോൺടാക്റ്റ്
"अल्प युग्मन, शिथिल युग्मन",അയഞ്ഞ കപ്ലിംഗ്
हासहीन ऐन्टेना,നഷ്ടമില്ലാത്ത ആന്റിന
हासहीन संपीडन,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
हासी संपीडन,നഷ്ടം കംപ്രഷൻ
प्रबलता (ध्वनि),ഉച്ചത്തിൽ (ശബ്ദം)
"ध्वनि विस्तारक, लाउडस्पीकर",ഉച്ചഭാഷിണി
निम्न आवृत्ति,കുറഞ്ഞ ആവൃത്തി
निम्न स्तर भाषा,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
निम्न हानि प्रभरक,കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ
निम्न हानि नम्य समाक्ष केबल,കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ
निम्न रव अभिग्राही,കുറഞ്ഞ ശബ്ദം റിസീവർ
निम्न कक्षायमान उपग्रह,കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം
निम्न पारक फिल्टर,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
निम्न प्रतिघात भूसंपर्कन,കുറഞ്ഞ റിയാൻസ് എർത്ത്
अल्प प्रतिरोधी पथ,കുറഞ്ഞ പ്രതിരോധ പാത
"लग, कर्णक",ലഗ്
ज्योतिर्मयता,ലളിനൻസ്
पिंडित,പിണ്ഡമായി
बृहत् खंड,മാക്രോ ബ്ലോക്ക്
"बृहत् परिभाषा, बृहत् स्पष्टता",മാക്രോ നിർവചനം
"बृहत् –ष्य, बृहत् –ष्टि,",മാക്രോ വിഷൻ
"मायाक्षि, मैजिक आई",മാന്ത്രിക കണ്ണ്
चुंबक,കാന്തം
चुंबकीय क्षेत्र,കാന്തികക്ഷേത്രം
चुंबकीय फ्लक्स,കാന്തിക ഫ്ലക്സ്
चुंबकीय धुव,കാന്തിക പോൾ
चुंबकीय विक्षोभ,കാന്തിക കൊടുങ്കാറ്റ്
चुंबकीय स्विच,മാഗ്നറ്റിക് സ്വിച്ച്
"चुंबकीय टेप, चुंबकीय फीता",മാഗ്നറ്റിക് ടേപ്പ്
चुंबकत्व,കാന്തികത
"डाक संविलयन, मेल संविलयन",മെയിൽ ലയനം
डाक सूची,അയക്കേണ്ട പട്ടിക
मुख्य वाहक,പ്രധാന കാരിയർ
अनुरक्षण करना,നിലനിറുത്തുക
अनुरक्षण; रख-रखाव,പരിപാലനം
अनुरक्षण दल,പരിപാലന ടീം
बहुसंख्यक वाहक,ഭൂരിപക്ഷം കാരിയർ
संबंध संपर्क रिले,കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക
संपर्क और विच्छेद स्विच,നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്
पुं-संबंधक,പുരുഷ-കണക്റ്റർ
मानव निर्मित रव,മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി
प्रबंधन सूचना तंत्र (एम आई एस),മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS)
"जोड़-तोड़, जुगाड़, युक्तियोजित",കൃത്രിമം
हस्त नियंत्रण,സ്വമേധയാലുള്ള നിയന്ത്രണം
हस्तविधि,സ്വമേധയാലുള്ള രീതി
सुरक्षा पूर्वोपाय नियम-पुस्तिका,സുരക്ഷാ മുൻകരുതൽ മാനുവൽ
हस्त प्रचालित,സ്വമേധയാ പ്രവർത്തിക്കുന്നു
विनिर्माता,നിര്മ്മാതാവ്
प्रच्छादक,പൊയ്മുഖം
प्रच्छादिती,മൂടാണ്
"प्रच्छादी, प्रच्छादक",ത്തണക്കാരന്
प्रच्छादन,മറക്കുന്നു
प्रच्छादन व्यवहार,മാസ്കിംഗ് സ്വഭാവം
श्रव्य प्रच्छादन प्रभाव,ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം
प्रच्छादन देहली,മാസ്കിംഗ് പരിധി
प्रच्छादन स्वर,മാസ്കിംഗ് ടോൺ
मास्ट,കപ്പല്പായ്മരം
मास्ट विकिरक,മാസ്റ്റ് റേഡിയേറ്റർ
प्रधान नियंत्रण,മാസ്റ്റർ നിയന്ത്രണം
प्रधान दोलित्र,മാസ്റ്റർ ഓസ്കിൽറർ
"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा",മാച്ച്-ഇംപെഡൻസ്
"प्रतितुलन जालक्रम, सुमेलन जालक्रम",പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്
"सुमेलन स्टब, प्रतितुलन स्टब",പൊരുത്തപ്പെടുന്ന സ്റ്റബ്
"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर",പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ
सामग्री प्रापण,മെറ്റീരിയൽ-സംഭരണം
"आव्यूह, मैट्रिक्स",മാട്രിക്സ്
अधिकतमीकरण,പരമാവധി
अधिकतम मांग सूचक,പരമാവധി ഡിമാൻഡ് സൂചകം
