Bengali,Kannada
অসীম সেট,ಅನಂತ ಸೆಟ್
"infinite subtle, infinitesimal","ಅನಂತ ಸೂಕ್ಷ್ಮ, ಅನಂತ ಸೂಕ್ಷ್ಮ"
মৌলিক উপাদান,ಧಾತುರೂಪದ ಘಟಕಗಳು
অসীম জনসংখ্যা,ಅನಂತ ಜನಸಂಖ್ಯೆ
"অসীম, অসীম","ಅನಂತ, ಅನಂತ"
"অসীম, অসীম","ಅನಂತ, ಅನಂತ"
মুদ্রাস্ফীতি ফ্যাক্টর,ಹಣದುಬ್ಬರ ಅಂಶ
পরিবর্তনশীল স্পর্শক,ವೇರಿಯಬಲ್ ಸ್ಪರ್ಶಕ
বিপরীত ফোকাস,ರಿವರ್ಸ್ ಫೋಕಸ್
অবশ্যই পরিবর্তন,ಸಹಜವಾಗಿ ಬದಲಾವಣೆ
ফাংশনের ডেরিভেটিভ,ಕ್ರಿಯೆಯ ವ್ಯುತ್ಪನ್ನ
সিগমা ম্যাট্রিক্স,ಸಿಗ್ಮಾ ಮ್ಯಾಟ್ರಿಕ್ಸ್
তথ্য সম্পদ,ಮಾಹಿತಿ ಸಂಪನ್ಮೂಲಗಳು
তথ্য বিজ্ঞান,ಮಾಹಿತಿ ವಿಜ್ಞಾನ
"disparate, disproportionate","ಅಸಮಾನ, ಅಸಮಾನ"
অ-সমজাতীয় সমীকরণ,ಏಕರೂಪವಲ್ಲದ ಸಮೀಕರಣ
অ আঘাতমূলক শরীর,ಆಘಾತಕಾರಿಯಲ್ಲದ ದೇಹ
"প্রাথমিক, প্রাথমিক, প্রাথমিক","ಆರಂಭಿಕ, ಆರಂಭಿಕ, ಆರಂಭಿಕ"
"প্রাথমিক অবস্থা, প্রাথমিক সীমাবদ্ধতা","ಆರಂಭಿಕ ಸ್ಥಾನ, ಆರಂಭಿಕ ನಿರ್ಬಂಧ"
শুরুর রেখা,ಆರಂಭಿಕ ಸಾಲು
প্রারম্ভিক বিন্দু,ಆರಂಭಿಕ ಹಂತ
প্রাথমিক সমাধান,ಆರಂಭಿಕ ಪರಿಹಾರ
প্রাথমিক বেগ,ಆರಂಭಿಕ ವೇಗ
একক মানচিত্র,ಒಂದೇ ನಕ್ಷೆ
একক ম্যাপিং,ಏಕ ಮ್ಯಾಪಿಂಗ್
ডিফারেনশিয়াল গুণন,ಭೇದಾತ್ಮಕ ಗುಣಾಕಾರ
অভ্যন্তরীণ পয়েন্ট,ಆಂತರಿಕ ಬಿಂದು
অভ্যন্তরীণ পণ্য,ಆಂತರಿಕ ಉತ್ಪನ್ನ
"ইনপুট (n.), ইনপুট (v.)","ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)"
তথ্য অন্তর্ভুক্তী,ಇನ್ಪುಟ್ ಡೇಟಾ
বিনিয়োগ গেটওয়ে,ಹೂಡಿಕೆ ಗೇಟ್ವೇ
বিনিয়োগ আউটপুট বিশ্লেষণ,ಹೂಡಿಕೆ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ
ইনপুট আউটপুট নিয়ন্ত্রণ সিস্টেম,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
ইনপুট আউটপুট সিস্টেম,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್
বিনিয়োগের পরিমাণ,ಹೂಡಿಕೆಯ ಪರಿಮಾಣ
"ইনভেস্টমেন্ট রেজিস্টার, ইনভেস্টমেন্ট রেজিস্টার","ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್, ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್"
ইনপুট টার্মিনাল,ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್
"ভিতরে, নীচে","ಒಳಗೆ, ಕೆಳಗೆ"
মুহূর্ত,ಕ್ಷಣ
"তাৎক্ষণিক, তাৎক্ষণিক","ತತ್ಕ್ಷಣ, ತತ್ಕ್ಷಣ"
তাত্ক্ষণিক ত্বরণ,ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ
তাত্ক্ষণিক ঘূর্ণন,ತ್ವರಿತ ತಿರುಗುವಿಕೆ
তাত্ক্ষণিক কেন্দ্র,ತ್ವರಿತ ಕೇಂದ್ರ
ক্ষণিক বেগ,ತತ್ಕ್ಷಣದ ವೇಗ
তাত্ক্ষণিক ভলিউম,ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ
"পূর্ণ সংখ্যা, পূর্ণসংখ্যা","ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
পূর্ণসংখ্যা লিনিয়ার প্রোগ্রামিং,ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
অখণ্ডতা,ಸಮಗ್ರತೆ
সংহত,ಸಮಗ್ರ
ইন্টিগ্রেবল ডিফারেনশিয়াল সমীকরণ,ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
সংহত সমীকরণ,ಸಮಗ್ರ ಸಮೀಕರಣ
অবিচ্ছেদ্য ফাংশন,ಅವಿಭಾಜ್ಯ ಕಾರ್ಯ
"integral, integer","ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ"
ইন্টিগ্রাল ক্যালকুলাস ইন্টিগ্রাল ক্যালকুলাস,ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ ಸಮಗ್ರ ಕಲನಶಾಸ್ತ್ರ
অবিচ্ছেদ্য বক্ররেখা,ಅವಿಭಾಜ್ಯ ಕರ್ವ್
পূর্ণসংখ্যা ডোমেইন,ಪೂರ್ಣಾಂಕ ಡೊಮೇನ್
অবিচ্ছেদ্য সমীকরণ,ಸಮಗ್ರ ಸಮೀಕರಣ
"পূর্ণ সংখ্যা, পূর্ণসংখ্যা","ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
প্রথম ধরনের অবিচ্ছেদ্য,ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ
অবিচ্ছেদ্য প্রতিনিধিত্ব,ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ
অবিচ্ছেদ্য চিহ্ন,ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ
সংহত করা,ಸಂಯೋಜಿಸಲು
সমন্বিত শোষণ সহগ,ಇಂಟಿಗ್ರೇಟೆಡ್ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
ইন্টিগ্রেশন ফ্যাক্টর,ಏಕೀಕರಣ ಅಂಶ
মিশ্রণ,ಏಕೀಕರಣ
ডিফারেনশিয়াল দ্বারা একীকরণ,ಡಿಫರೆನ್ಷಿಯಲ್ ಮೂಲಕ ಏಕೀಕರಣ
সেগমেন্টাল ইন্টিগ্রেশন,ವಿಭಾಗೀಯ ಏಕೀಕರಣ
যৌক্তিকতা দ্বারা একীকরণ,ತರ್ಕಬದ್ಧತೆಯಿಂದ ಏಕೀಕರಣ
প্রতিস্থাপন দ্বারা একীকরণ,ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ
প্রগতিশীল সমতা দ্বারা ইন্টিগ্রেশন,ಪ್ರಗತಿಶೀಲ ಸಮಾನತೆಯಿಂದ ಏಕೀಕರಣ
অনুক্রমিক একীকরণ,ಕ್ರಮಾನುಗತ ಏಕೀಕರಣ
ভেক্টর ইন্টিগ্রেশন,ವೆಕ್ಟರ್ ಏಕೀಕರಣ
বন্ধ পৃষ্ঠায় ইন্টিগ্রেশন,ಮುಚ್ಚಿದ ಪುಟದಲ್ಲಿ ಏಕೀಕರಣ
ইন্টিগ্রেটর,ಸಂಯೋಜಕ
অবিচ্ছেদ্য উপাদান,ಅವಿಭಾಜ್ಯ ಘಟಕ
অখণ্ড-পার্থক্য সমীকরণ,ಅವಿಭಾಜ್ಯ-ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
আটক,"ತಡೆಯು, ಅಡ್ಡಿಸು"
পরিবর্তনমূলক অপারেশন,ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ
বিনিময়যোগ্য,ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ
আন্তঃশ্রেণী পারস্পরিক সম্পর্ক,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
পারস্পরিক সম্পর্ক,ಪರಸ್ಪರ ಸಂಬಂಧ
পারস্পরিক সম্পর্ক সহগ,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ"
পরস্পর নির্ভরশীল,ಪರಸ್ಪರ ಅವಲಂಬಿತ
স্বার্থ,ಆಸಕ್ತಿ
ইন্টারফেস পৃষ্ঠা,ಇಂಟರ್ಫೇಸ್ ಪುಟ
ইন্টারফেস কোণ,ಇಂಟರ್ಫೇಸ್ ಕೋನ
অবিচ্ছেদ্য,ಅವಿಭಾಜ್ಯ
সমন্বিত,ಸಂಯೋಜಿಸಲಾಗಿದೆ
"অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (বিশেষণ), অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (v.)","ಒಳ, ಒಳ, ಒಳ (adj.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)"
অভ্যন্তরীণ কোণ,ಆಂತರಿಕ ಕೋನ
অভ্যন্তরীণ অঞ্চল,ಆಂತರಿಕ ವಲಯ
আন্তঃপ্রদেশ,ಅಂತರ-ಪ್ರಾಂತ್ಯ
অভ্যন্তরীণ উপাদান,ಆಂತರಿಕ ಘಟಕಗಳು
সেটের অভ্যন্তর,ಸೆಟ್ನ ಒಳಭಾಗ
অভ্যন্তর কোণ সম্মুখীন,ಎದುರಿಸುತ್ತಿರುವ ಆಂತರಿಕ ಕೋನ
ভিতরে,ಒಳಗೆ
অভ্যন্তরীণ পয়েন্ট,ಆಂತರಿಕ ಬಿಂದು
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
মধ্যবর্তী বিন্দু,ಮಧ್ಯಂತರ ಬಿಂದು
মধ্যবর্তী মান উপপাদ্য,ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ
অভ্যন্তরীণ দ্বিখণ্ডক,ಆಂತರಿಕ ದ್ವಿಭಾಜಕ
ইন্টারপোলেশন,ಇಂಟರ್ಪೋಲೇಷನ್
সন্নিবেশ সূত্র,ಅಳವಡಿಕೆ ಸೂತ್ರ
ছেদ করা,ಛೇದಿಸುತ್ತಿದೆ
ছেদকারী বক্ররেখা,ಛೇದಿಸುವ ವಕ್ರರೇಖೆ
ছেদকারী লাইন,ಛೇದಿಸುವ ಸಾಲುಗಳು
"ছেদ, ছেদ, ছেদ","ಛೇದಕ, ಛೇದನ, ಛೇದನ"
ছেদ বক্ররেখা,ಛೇದನ ಕರ್ವ್
বক্ররেখার ছেদ,ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ
সেটের ছেদ,ಸೆಟ್ಗಳ ಛೇದಕ
"ফাঁক, ফাঁক","ಅಂತರ, ಅಂತರ"
ব্যবধান অনুমান,ಮಧ್ಯಂತರ ಅಂದಾಜು
ব্যবধান অনুমান,ಮಧ್ಯಂತರ ಅಂದಾಜು
ব্যবধান মধ্য বিন্দু,ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು
"আন্তঃবিভাগীয় প্রভাব, আন্তঃবিভাগীয় প্রভাব",ಒಳ-ವಿಭಾಗದ ಪರಿಣಾಮ
আন্তঃশ্রেণী পারস্পরিক সম্পর্ক,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
নিস্তব্ধতা,ನಿಶ್ಚಲತೆ
নিশ্চিত,ಖಚಿತವಾಗಿ
স্থির ব্যবস্থা,ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ
টেবিল,ಟೇಬಲ್
টেবিল অ্যাসাইনমেন্ট,ಟೇಬಲ್ ನಿಯೋಜನೆ
টেবিল নিয়ন্ত্রণ,ಟೇಬಲ್ ನಿಯಂತ್ರಣ
টেবিল নিয়ন্ত্রণ মডেল,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ಮಾದರಿ
টেবিল নিয়ন্ত্রণ ব্যবস্থা,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
টেবিল চক্র,ಟೇಬಲ್ ಸೈಕಲ್
টেবিল রাখা খরচ,ಟೇಬಲ್ ಹಿಡುವಳಿ ವೆಚ್ಚ
টেবিল পয়েন্ট,ಟೇಬಲ್ ಪಾಯಿಂಟ್
টেবিল নীতি,ಟೇಬಲ್ ನೀತಿ
টেবিল অবস্থান,ಮೇಜಿನ ಸ್ಥಾನ
"বিপরীত, বিপরীত, বিপরীত","ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ"
বিপরীত পারস্পরিক সম্পর্ক,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ
বিপরীত ফাংশন,ವಿಲೋಮ ಕಾರ್ಯ
ফেনা প্রতি হাইপারবোলিক ফাংশন,ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ
ব্যস্তানুপাতিক,ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ
বিপরীত মানচিত্র,ವಿಲೋಮ ನಕ್ಷೆ
পারস্পরিক সংখ্যা,ಪರಸ್ಪರ ಸಂಖ್ಯೆ
বিপরীত ম্যাট্রিক্স,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
বিপরীত ক্রমাগত,ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ
বিপরীত অনুপাত,ವಿಲೋಮ ಅನುಪಾತ
বিপরীত ত্রিকোণমিতিক ফাংশন,ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ
বিপরীত সূত্র,ವಿಲೋಮ ಸೂತ್ರ
অনুক্রমের অনুলিপি,ಅನುಕ್ರಮದ ಪ್ರತಿ
বিপরীত ম্যাট্রিক্স,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
বিপরীত রূপান্তর,ವಿಲೋಮ ಪರಿವರ್ತನೆ
অযৌক্তিক,ಅಭಾಗಲಬ್ಧ
অযৌক্তিক সমীকরণ,ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ
অযৌক্তিক অভিব্যক্তি,ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ
অমূলদ সংখ্যা,ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
অযৌক্তিক মূল,ಅಭಾಗಲಬ್ಧ ಮೂಲ
"irrevocable, irreducible, unequaled","ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ"
ঘূর্ণনশীল ভেক্টর,ತಿರುಗುವ ವೆಕ್ಟರ್
ঘূর্ণনশীল ভেক্টর ফাংশন,ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ
ঘূর্ণন বেগ,ತಿರುಗುವಿಕೆಯ ವೇಗ
আইসোমেট্রিক (v.) ডান লাইন (v.),ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.)
সমন্বয়বাদ,ಸಿಂಕ್ರೆಟಿಸಮ್
বিচ্ছিন্ন অপরিহার্য অদ্ভুততা,ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ
বিচ্ছিন্ন বিন্দু,ಪ್ರತ್ಯೇಕ ಬಿಂದು
"আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক","ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ"
সমদ্বিবাহু কনফিগারেশন,ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ
পুনরাবৃত্তিমূলক অবিচ্ছেদ্য,ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ
পুনরাবৃত্তিমূলক সন্নিবেশ,ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ
পুনরাবৃত্তি,ಪುನರಾವರ್ತನೆ
পুনরাবৃত্তি সূত্র,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
পুনরাবৃত্ত একীকরণ সূত্র,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
পুনরাবৃত্ত পদ্ধতি,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ
পুনরাবৃত্ত পদ্ধতি,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
জ্যাকোবিয়ান,ಜಾಕೋಬಿಯನ್
জ্যাকবি সারনিক,ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್
জ্যাকোবি ম্যাট্রিক্স,ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সেটের সংমিশ্রণ,ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ
"যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)",ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.)
যৌথ ঘনত্ব ফাংশন,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
সম্মিলিত ফ্রিকোয়েন্সি ফাংশন,ಸಂಯೋಜಿತ ಆವರ್ತನ ಕಾರ್ಯ
যৌথ নির্ভরশীল পরিবর্তনশীল,ಜಂಟಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
যৌথ সম্ভাবনা,ಜಂಟಿ ಸಂಭವನೀಯತೆ
সন্নিবেশ,ಅಳವಡಿಕೆ
"কোদাল, লাফ, প্লুটি","ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ"
প্লুটি বিচ্ছিন্নতা,ಪ್ಲುಟಿ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
"ন্যায়পরায়ণতা, ন্যায্যতা","ನ್ಯಾಯ, ಸಮರ್ಥನೆ"
ন্যায্যতা,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
carnafe মানচিত্র,ಕಾರ್ನಾಫ್ ನಕ್ಷೆ
"কার্নেল, ছাই","ಕಾಳುಗಳು, ಬೂದಿ"
ম্যাপিং পয়েন্ট,ಮ್ಯಾಪಿಂಗ್ ಪಾಯಿಂಟ್
"বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা","ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್"
গতিসম্পর্কিত শক্তি,ಚಲನ ಶಕ್ತಿ
"গতিবিদ্যা, গতিবিদ্যা","ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ"
কলমোগোরফ-স্মিরনভ পরীক্ষা,ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
ক্রোনেকার ব-দ্বীপ,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
শসা,ಸೌತೆಕಾಯಿ
ল্যাগ্রেঞ্জ ফাংশন,ಲಾಗ್ರೇಂಜ್ ಕಾರ್ಯ
Lagrange গুণক,ಲ್ಯಾಗ್ರೇಂಜ್ ಗುಣಕ
"তক্তা, বোর্ড","ಹಲಗೆ, ಹಲಗೆ"
ল্যাপ্লেস রূপান্তর,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
বড় সংখ্যা,ದೊಡ್ಡ ಸಂಖ್ಯೆ
চরিত্রগত উৎপত্তি,ವಿಶಿಷ್ಟ ಮೂಲ
পাশের পৃষ্ঠা,ಪಕ್ಕದ ಪುಟ
ল্যাটিন বর্গক্ষেত্র,ಲ್ಯಾಟಿನ್ ಚೌಕ
"আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম","ಹೊಕ್ಕುಳಬಳ್ಳಿ, ಲ್ಯಾಟಸ್ ಗುದನಾಳ"
"নিয়ম, নীতি","ನಿಯಮಗಳು, ತತ್ವಗಳು"
বেগ সংমিশ্রণের নিয়ম,ವೇಗ ಸಂಯೋಜನೆಯ ನಿಯಮ
সামঞ্জস্যের নিয়ম,ಹೊಂದಾಣಿಕೆ ನಿಯಮ
হ্রাস রিটার্ন নিয়ম,ರಿಟರ್ನ್ಸ್ ನಿಯಮವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
মাধ্যাকর্ষণ আইন,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
গ্রুপের জন্য হোমোমরফিজম নিয়ম,ಗುಂಪಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂ ನಿಯಮ
রিং জন্য homomorphism নিয়ম,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ
ক্রমবর্ধমান ব্যয়ের আইন,ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು
ব্যাখ্যার নিয়ম,ಘಾತೀಯ ನಿಯಮ
জড়তা আইন,ಜಡತ್ವ ಕಾನೂನು
বড় সংখ্যার আইন,ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು
সম্ভাবনা নিয়ম,ಸಂಭವನೀಯತೆಯ ನಿಯಮ
"সাইন নিয়ম, সাইন নিয়ম","ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ"
সূচকের আইন,ಘಾತಗಳ ಕಾನೂನು
গতির নিয়ম,ವೇಗ ನಿಯಮಗಳು
"স্তর, স্তর","ಪದರ, ಮಟ್ಟ"
ফরোয়ার্ড সহগ,ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ
সামনের তির্যক,ಮುಂಭಾಗದ ಕರ್ಣೀಯ
ফরওয়ার্ড সাব-ম্যাট্রিক্স,ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সামনে পোস্ট,ಮುಂಭಾಗದ ಪೋಸ್ಟ್
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
সর্বনিম্ন সাধারণ সাধারণ (এলসিএম),ಕಡಿಮೆ ಸಾಮಾನ್ಯ ಸಾಮಾನ್ಯ (LCM)
ন্যূনতম উপাদান,ಕನಿಷ್ಠ ಘಟಕಗಳು
সর্বনিম্ন শ্রেণী,ಅತ್ಯಂತ ಕಡಿಮೆ ವರ್ಗ
ন্যূনতম ওভারহেড সীমা,ಕನಿಷ್ಠ ಓವರ್ಹೆಡ್ ಮಿತಿ
বাম সেট,ಎಡ ಸೆಟ್
ঘড়ির কাঁটার বিপরীত দিকে,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
ঘড়ির কাঁটার বিপরীতে স্ক্রু,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ತಿರುಪು
বাম বিপরীত,ಎಡ ವಿಲೋಮ
বাম গুণন,ಎಡ ಗುಣಾಕಾರ
লাইবনিজ সূত্র,ಲೈಬ್ನಿಜ್ ಸೂತ್ರ
দৈর্ঘ্য,ಉದ್ದ
তুঙ্গাক্কুদি,ತುಂಗಕ್ಕುಡಿ
tragus বক্ররেখা,ಟ್ರಾಗಸ್ ಕರ್ವ್
lungfish,ಶ್ವಾಸಕೋಶದ ಮೀನು
স্তর বক্ররেখা,ಮಟ್ಟದ ಕರ್ವ್
আত্মবিশ্বাস এর ধাপ,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
তাত্পর্যের স্তর,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
কালানুক্রমিকভাবে,ಕಾಲಾನುಕ್ರಮವಾಗಿ
অভিধান আদেশ,ನಿಘಂಟು ಆದೇಶ
সম্ভাবনা ফাংশন,ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
সম্ভাব্যতা অনুপাত পরীক্ষা,ಸಂಭವನೀಯತೆ ಅನುಪಾತ ಪರೀಕ್ಷೆ
"সীমা, প্রান্তিক","ಮಿತಿ, ಕನಿಷ್ಠ"
"প্রান্তিক, চরম","ಕನಿಷ್ಠ, ವಿಪರೀತ"
প্রান্তিক মান,ಕನಿಷ್ಠ ಮೌಲ್ಯ
প্রান্তিক বেগ,ಕನಿಷ್ಠ ವೇಗ
গড় পরিসীমা,ಸರಾಸರಿ ಶ್ರೇಣಿ
একীকরণের সীমা,ಏಕೀಕರಣದ ಮಿತಿ
ক্রম সীমা,ಅನುಕ್ರಮ ಮಿತಿ
"ক্লাস্টার পয়েন্ট, সীমা বিন্দু","ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್, ಮಿತಿ ಬಿಂದು"
প্রান্তিক বেগ,ಕನಿಷ್ಠ ವೇಗ
"রেখা, রেখা, উপবৃত্ত","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
"রৈখিক, রৈখিক, রৈখিক","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
রৈখিক বিজবল্লী,ರೇಖೀಯ ಬಿಜವಲ್ಲಿ
রৈখিক বীজগণিত সমীকরণ,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
রৈখিক অনুমান,ರೇಖೀಯ ಅಂದಾಜು
লিনিয়ার অ্যাসিম্পটোট,ರೇಖೀಯ ಲಕ್ಷಣ
রৈখিক সহগ,ರೇಖೀಯ ಗುಣಾಂಕ
শক জমা,ಆಘಾತ ಶೇಖರಣೆ
শক সীমাবদ্ধতা,ಆಘಾತ ನಿರ್ಬಂಧ
রৈখিক নির্ভরতা,ರೇಖೀಯ ಅವಲಂಬನೆ
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
"রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ","ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ"
"রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ","ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ"
রৈখিক একজাতীয়তা,ರೇಖೀಯ ಏಕರೂಪತೆ
রৈখিক ভগ্নাংশ রূপান্তর,ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ
লিনিয়ার ফাংশন,ರೇಖೀಯ ಕಾರ್ಯ
লিনিয়ার ফাংশন,ರೇಖೀಯ ಕಾರ್ಯ
লিনিয়ার গ্রুপ,ರೇಖೀಯ ಗುಂಪು
রৈখিক স্বাধীনতা,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
