Kannada,Marathi
ಒಗ್ಗಿಕೊಳ್ಳುವಿಕೆ,अनुकूलता
ಕೀ,की
ಕೀಬೋರ್ಡ್,कीबोर्ड
"1.ಕೀ ಬೌನ್ಸ್, 2.ಕೀ ರಿಜೆಕ್ಟ್","1.की बाउन्स, 2.की नाकारणे"
ಕೀ ಕ್ಲಿಕ್,की क्लिक
ಕೀ ಸಂಕೋಚನ,की कॉम्प्रेशन
"1.ಕೀ ಡಿಸ್ಕ್, 2.ಕೀ ಡಿಸ್ಕ್","1.की डिस्क, 2.की डिस्क"
ಕೀ ಎನ್ಕೋಡಿಂಗ್,की एन्कोडिंग
ಮುಖ್ಯ ಪ್ರದೇಶ,मुख्य क्षेत्र
"1.ಕೀ ಫೈಲ್, 2.ಕೀ ಫೈಲ್","1.की फाइल, 2.की फाइल"
ಮುಖ್ಯ ರಚನೆ,मुख्य रचना
ಪ್ರಮುಖ ನಿರ್ವಹಣೆ,मुख्य व्यवस्थापन
ಕೀ ಪ್ಯಾಡ್,की पॅड
ಕೀ ಪ್ಯಾಡ್,की पॅड
ಪ್ರಮುಖ ನುಡಿಗಟ್ಟು,मुख्य वाक्यांश
ಪ್ರಮುಖ ನಾಡಿ,की नाडी
ಕೀ ಪಂಚರ್,की पंचर
ಪ್ರಮುಖ ರೀತಿಯ,की क्रमवारी
"1.ಕೀ ಸ್ಟ್ರೋಕ್, 2.ಕೀ ಸ್ಟ್ರೋಕ್, 3.ಕೀ ಒತ್ತಡ","1.की स्ट्रोक, 2.की स्ट्रोक, 3.की प्रेशर"
ವಿಳಾಸ ವರ್ಗಾವಣೆ ಕೀ,पत्ता हस्तांतरण की
"1. ಡಿಸ್ಕ್ ಕೀ, 2. ಡಿಸ್ಕ್ ಕೀ","1. डिस्क की, 2. डिस्क की"
ಫ್ಲಾಪಿ ಕೀ,फ्लॉपी की
ಟೇಪ್ ಕೀ,टेप की
ಪ್ರಮುಖ ಪದ,मुख्य संज्ञा
"1.ಕಿಕ್, 2.ತಂಪ್","1.किक, 2.थांप"
ಗುಡಿಸಲು,झोपडी
ಕಿಲೋ ಬಿಟ್,किलो बिट
ಗಂಟು,गाठ
ಜ್ಞಾನ ಆಧಾರಿತ ಮಾಹಿತಿ ಸೇವೆಗಳು,ज्ञान आधारित माहिती सेवा
ಜ್ಞಾನದ ಅನ್ವೇಷಣೆ,ज्ञान शोध
ಜ್ಞಾನ ಹುಡುಕಾಟ ಡೇಟಾಬೇಸ್,ज्ञान शोध डेटाबेस
ಜ್ಞಾನ ಎಂಜಿನಿಯರಿಂಗ್,ज्ञान अभियांत्रिकी
ಜ್ಞಾನ ನಿರ್ವಹಣಾ,ज्ञान व्यवस्थापन
ಜ್ಞಾನ ಕಾರ್ಯಕರ್ತ,ज्ञान कार्यकर्ता
ಲ್ಯಾನ್ ಅಡಾಪ್ಟರ್,लॅन अडॅप्टर
"1.LAN ಸರ್ವರ್, 2.LAN ಸರ್ವರ್","1.LAN सर्व्हर, 2.LAN सर्व्हर"
LAN ಕಾರ್ಯಸ್ಥಳ,LAN कामाची जागा
ಸಮತಲ ಚಿತ್ರ,क्षैतिज चित्र
"1. ಅಡ್ಡ ಚಿತ್ರ, 2. ಭೂದೃಶ್ಯ","1.क्षैतिज प्रतिमा, 2.लँडस्केप"
ಭಾಷೆ,इंग्रजी
ಭಾಷಾ ಬೋಧಕ,भाषा प्रशिक्षक
ಭಾಷಾ ಸಂಸ್ಕಾರಕ,भाषा प्रोसेसर
"1. ಭಾಷಾ ವರ್ಗಾವಣೆ, 2. ಭಾಷಾ ಅನುವಾದಕ","1.भाषा हस्तांतरणकर्ता, 2.भाषा अनुवादक"
ಲ್ಯಾಪ್ಟಾಪ್,लॅपटॉप
ಸಮಗ್ರ ಏಕೀಕರಣ (LSI),सर्वसमावेशक एकत्रीकरण (LSI)
ಸಾಮೂಹಿಕ ಏಕೀಕರಣ (LSI),मास इंटिग्रेशन (LSI)
ಲೇಸರ್,लेसर
ಲೇಸರ್ ಮುದ್ರಕ,लेसर प्रिंटर
ಕೊನೆಯ ಇನ್‌ಪುಟ್ ಮೊದಲ ಸಂಚಿಕೆ (LIFO),लास्ट इनपुट फर्स्ट इश्यू (LIFO)
ಪದರ,थर
"ನೀಲನಕ್ಷೆ, ವಿನ್ಯಾಸ","खाका, मांडणी"
"1. ಎಲೆಗಳು, 2. ಎಲೆಗಳು, 3. ಪತ್ರ","1. पाने, 2. पाने, 3. पत्र"
ಎಲೆ ನೋಡ್,लीफ नोड
ಎಲೆ ಚುಕ್ಕೆ,पानांची जागा
ಗುತ್ತಿಗೆ,भाडेपट्टी
"1.ಲೀಸ್ ಚಾನಲ್, 2.ಲೀಸ್ ಸಿಸ್ಟಮ್","1. लीज चॅनेल, 2. लीज सिस्टम"
"1.ಲೈನ್, 2.ಲೀಶ್ ಲೈನ್","1.लाइन, 2.लीश लाईन"
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಬಿಟ್ ಶೆಲ್.ಎಸ್ಬಿ),किमान अर्थपूर्ण बिट shell.sb)
ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್,किमान लक्षणीय स्कोअर
"1. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ, 2. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ","1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम"
"1. ಲೆಮಾ, 2. ಪ್ರಮೇಯ","1. लेमा, 2. प्रमेय"
ಅಕ್ಷರದ ಗುಣಮಟ್ಟ (LQ),अक्षर गुणवत्ता (LQ)
ಮೌಖಿಕವಾಗಿ,शब्दशः
ನಿಘಂಟುಶಾಸ್ತ್ರ,शब्दकोषशास्त्र
"1.ಆರ್ಕೈವ್, 2.ಲೈಬ್ರರಿ","1.संग्रहण, 2.लायब्ररी"
"1.ಲೈಬ್ರರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಆರ್ಕೈವ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್","1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग"
ಗ್ರಂಥಾಲಯ ಡೈರೆಕ್ಟರಿ,लायब्ररी निर्देशिका
"1. ಪರವಾನಗಿ ಒಪ್ಪಂದ, 2. ಪರವಾನಗಿ ಒಪ್ಪಂದ","1. परवाना करार, 2. परवाना करार"
ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್‌ಗಳು (ಎಲ್‌ಇಡಿ),प्रकाश उत्सर्जक डायोड्स (एलईडी)
ಲಘು ಗನ್,हलकी बंदूक
ಬೆಳಕಿನ ಪೆನ್,हलकी पेन
ರೇಖೀಯ ಅಡಾಪ್ಟರ್,रेखीय अडॅप्टर
ಸಾಲು ಸಂಪಾದನೆ,ओळ संपादन
"1.ಲೈನ್ ಪ್ರಿಂಟರ್, 2.ಲೈನ್ ಪ್ರಿಂಟರ್","1.लाइन प्रिंटर, 2.लाइन प्रिंटर"
"1.ರೇಖೀಯ, 2.ರೇಖೀಯ","१.रेखीय, २.रेखीय"
ಪ್ರತಿ ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM),लाइन्स प्रति मिनिट (LPM)
"1. ಲಿಂಕ್, ಲಿಂಕ್, 2. ಚೈನ್, 3. ಕರಾರುಪತ್ರ","1. दुवा, दुवा, 2. साखळी, 3. बंध"
ಚೈನ್ಡ್ ಪಟ್ಟಿ,साखळीबद्ध यादी
ಲಿನಕ್ಸ್,लिनक्स
"1.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)","1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)"
ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ,यादी प्रक्रिया
"1.ಅಕ್ಷರ, 2.ಅಕ್ಷರ","1.अक्षर, 2.अक्षर"
"1. ಸಕ್ರಿಯ, 2. ದೇಶ, 3. ವಿದ್ಯುತ್, 4. ಚಲಿಸುವ","1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल"
ಲೈವ್ ಗಂಟು,थेट गाठ
"1.ಲೋಡ್, 2.ಲೋಡ್","1.लोड, 2.लोड"
"1.ಲೋಡ್ ಮಾಡ್ಯೂಲ್, 2.ಲೋಡ್ ಮಾಡ್ಯುಲೇಟರ್","1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर"
"1.ಸ್ಥಳೀಯ, 2.ಸ್ಥಳೀಯ","1.स्थानिक, 2.स्थानिक"
ಸ್ಥಳೀಯ ಪ್ರವೇಶ,स्थानिक प्रवेश
ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (LAN),लोकल एरिया नेटवर्क (LAN)
ಸ್ಥಳೀಯ ಸ್ಪಷ್ಟತೆ,स्थानिक स्पष्टता
"1. ಸ್ಥಳೀಯ ನೆಟ್‌ವರ್ಕ್, 2. ಸ್ಥಳೀಯ ಕೇಂದ್ರ 3. ಸ್ಥಳೀಯ ವಿನಿಮಯ","1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय"
ಸ್ಥಳೀಯ ಸ್ಮರಣೆ,स्थानिक स्मृती
ಸ್ಥಳೀಯ ಮೋಡ್,स्थानिक मोड
ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್,स्थानिक व्हेरिएबल
"ಲೂಪ್, ಲಾಕ್","पळवाट, लॉक"
ಲೂಪ್ ಫೈಲ್,लूप फाइल
ಅಧಿವೇಶನ ಆರಂಭ,सत्र सुरू
ಅವಧಿಯ ಅಂತ್ಯ,मुदत समाप्त
ಲೇಖಕರು,संलेखन
ತರ್ಕ ವಿಶ್ಲೇಷಕ,तर्क विश्लेषक
ತರ್ಕ ಬಾಂಬ್,लॉजिक बॉम्ब
ಲಾಜಿಕ್ ಕಾರ್ಡ್,लॉजिक कार्ड
ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋಚಾರ್ಟ್),लॉजिक चार्ट (फ्लोचार्ट)
ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,लॉजिक सर्किट
ತರ್ಕ ವಿನ್ಯಾಸ,तर्कशास्त्र रचना
ತರ್ಕ ರೇಖಾಚಿತ್ರ,तर्कशास्त्र आकृती
ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್,तार्किक फ्लोचार्ट
ತರ್ಕ ಕಾರ್ಯ,तर्कशास्त्र कार्य
ಲಾಜಿಕ್ ಗೇಟ್,लॉजिक गेट
"1. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್, 2. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್","1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग"
ತರ್ಕ ಸ್ಥಳಾಂತರ,तर्क विस्थापन
ತರ್ಕ ಸ್ಥಿತಿ,तर्क स्थिती
ತರ್ಕ ಸ್ವಿಚ್,लॉजिक स्विच
ತರ್ಕ ಘಟಕ,तर्कशास्त्र युनिट
ತಾರ್ಕಿಕ,तार्किक
ತಾರ್ಕಿಕ ಸಂಯೋಗ,तार्किक संयोजन
ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ,तार्किक डेटा संरचना
ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ,तार्किक आकृती
ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ,तार्किक अभिव्यक्ती
ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್,तार्किक फ्लोचार्ट
ತಾರ್ಕಿಕ IF (ತಾರ್ಕಿಕ ವೇಳೆ),लॉजिकल IF (तार्किक असल्यास)
ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ,तर्कशुद्ध ऑपरेशन
ತರ್ಕಬದ್ಧ ಆಪರೇಟರ್,तर्कसंगत ऑपरेटर
ತರ್ಕಬದ್ಧ ಸಂಪರ್ಕ,तर्कसंगत कनेक्शन
ತಾರ್ಕಿಕ ಯೋಜನೆ,तार्किक योजना
"1. ತರ್ಕಬದ್ಧ ಪಾತ್ರ, 2. ತಾರ್ಕಿಕ ಪಾತ್ರ","1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण"
ತಾರ್ಕಿಕ ಮಾದರಿ,तार्किक नमुना
ತಾರ್ಕಿಕ ಮೌಲ್ಯ,तार्किक मूल्य
ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್,लॉजिकल व्हेरिएबल
ಸಾಧಿಸಿದ ಅವಲೋಕನ,विहंगावलोकन प्राप्त केले
ಪೂರ್ವವೀಕ್ಷಣೆ ಸೆಟ್,पूर्वावलोकन सेट
ವೀಕ್ಷಣೆ,निरीक्षण
"1.ಲೂಪ್, 2.ಲೂಪ್","1.लूप, 2.लूप"
ಲೂಪ್ ನಿಯಂತ್ರಣ,पळवाट नियंत्रण
ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ,लूप आरंभीकरण
ಲೂಪ್ ಬದಲಾವಣೆ,लूप भिन्नता
"1.ಲೂಪ್ ನೆಟ್ವರ್ಕ್, 2.ಲೂಪ್ ನೆಟ್ವರ್ಕ್","1.लूप नेटवर्क, 2.लूप नेटवर्क"
ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ,लूप आरंभीकरण
ಲೂಪ್-ಎಂಡಿಂಗ್,लूप एंडिंग
ಕೌಂಟರ್-ಲೂಪ್ ಪರೀಕ್ಷೆ,काउंटर-लूप चाचणी
ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ,सैलपणे जोडलेले
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,दोषरहित कॉम्प्रेशन
ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್,हॅसे कॉम्प्रेशन
ಕಡಿಮೆ ಬೈಟ್,कमी बाइट
ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ,निम्न पातळीची भाषा
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,कमी पास फिल्टर
"1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ","1.कमी कंडिशन, 2. खाली बांधलेले"
"1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)","1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)"
"1. ಯಂತ್ರ, 2. ಯಂತ್ರ","1. मशीन, 2. मशीन"
ಯಂತ್ರದ ವಿಳಾಸ,मशीन पत्ता
"1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್","1. मशीन कोड, 2. मशीन कोड"
ಯಂತ್ರ ಚಕ್ರ,मशीन चाक
ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ,यांत्रिक भाषा
ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ,यांत्रिक सॉफ्टवेअर
ಸಾಧನ ದೋಷ,डिव्हाइस त्रुटी
ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ,मशीन निष्क्रिय वेळ
ಯಂತ್ರ ಭಾಷೆ,मशीन भाषा
ಕೈಪಿಡಿ,मॅन्युअल
ಯಂತ್ರ ಅರ್ಥ,मशीन सेन्स
"1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ","1.मशीन लँग्वेज, 2.मशीन लँग्वेज"
ಯಂತ್ರ ಕಲಿಕೆ,मशीन लर्निंग
ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ,मशीन ऑपरेशन
ಯಂತ್ರ ಭಾಷೆ,मशीन भाषा
ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ,मशीन कामगिरी
ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,मशीन सिम्युलेशन
ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ,मशीन अपहरण वेळ
ಯಂತ್ರ ಅನುವಾದ,मशीन भाषांतर
ಯಂತ್ರ ಪದಗಳು,मशीन शब्द
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,मॅक्रो सूचना
ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್,मॅक्रो स्केल
ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ,मास असेंबलिंग कार्यक्रम
ಒಟ್ಟು ಕರೆ,एकूण कॉल
"1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್","1.मॅक्रो कोड, 2.मॅक्रो कोड"
ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ,मॅक्रो कमांड
ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ,मॅक्रो घोषणा
ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ,मॅक्रो व्याख्या
ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್,मॅक्रो फ्लो चार्ट
ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್,मॅक्रो जनरेटर
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,मॅक्रो सूचना
ಸ್ಥೂಲ ಭಾಷೆ,ढोबळ भाषा
ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ,मॅक्रो लायब्ररी
ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್,मॅक्रो पॅरामीटर
ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ,मॅक्रो प्रक्रिया
"1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್","1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर"
ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್,मॅक्रो प्रोग्रामिंग
ಒಟ್ಟು ಮೂಲಮಾದರಿ,एकूण प्रोटोटाइप
"1.ಮ್ಯಾಕ್ರೋ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡಿಂಗ್","1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग"
ಮೆಗಾಬೈಟ್ (MB),मेगाबाइट (MB)
ಮ್ಯಾಜಿಕ್ ಚಿಹ್ನೆ,जादूचे प्रतीक
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,जादूची संख्या
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,चुंबकीय बबल मेमरी
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,चुंबकीय कार्ड
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್","1.मॅग्नेटिक सेल, 2.चुंबकीय सेल"
ಕಾಂತೀಯ ಚಿಹ್ನೆ,चुंबकीय चिन्ह
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,चुंबकीय कोर स्टोरेज
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್","1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,चुंबकीय डिस्क पत्ता
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,चुंबकीय डिस्क मेमरी
ಕಾಂತೀಯ ಡ್ರಮ್,चुंबकीय ड्रम
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್","1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್,चुंबकीय शीर्ष
ಕಾಂತೀಯ ಶಾಯಿ,चुंबकीय शाई
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,चुंबकीय माध्यम
ಕಾಂತೀಯ ಓದುವಿಕೆ,चुंबकीय वाचन
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,चुंबकीय रेकॉर्डिंग
ಕಾಂತೀಯ ಸಂಗ್ರಹ,चुंबकीय संचयन
ಕಾಂತೀಯ ಪಟ್ಟಿ,चुंबकीय पट्टी
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,चुंबकीय टेप
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,चुंबकीय टेप काडतूस
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,चुंबकीय टेप ड्राइव्ह
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ,चुंबकीय टेप अग्रदूत
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,चुंबकीय टेप ग्रंथपाल
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ,चुंबकीय टेप प्रवेश
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,चुंबकीय टेप युनिट
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್","1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म"
ಕಾಂತೀಯ ಮಾರ್ಗ,चुंबकीय मार्ग
ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ,चुंबकीय ऑप्टिकल स्टोरेज
"1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್","1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर"
ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ,चुंबकीय विकृती
ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್,चुंबकीय विकृत टॅबलेट
"1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್","1. मेल बॉक्स, 2. मेल बॉक्स"
ಮೇಲ್ ವಿಲೀನ,मेल विलीनीकरण
"1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ","1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक"
ಮುಖ್ಯ ಚೌಕಟ್ಟು,मुख्य चौकट
"1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ","1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा"
"1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ","1.मुख्य मेमरी, 2.मुख्य मेमरी"
"1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ","1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम"
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,मुख्य स्टोरेज
"1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್","1.मुख्य स्विच, 2.मुख्य स्विच"
"1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ","1. देखभाल, 2. देखभाल"
ನಿರ್ವಹಣೆ ಫಲಕ,देखभाल पॅनेल
ನಿರ್ವಹಣೆ ಸಮಯ,देखभाल वेळ
ದೊಡ್ಡ ವೃತ್ತ,मोठे वर्तुळ
ಪ್ರಮುಖ ಸಾಧನ,की डिव्हाइस
ಮುಖ್ಯ ಕೀ,मुख्य की
ಮುಖ್ಯ ಹಂತ,प्रमुख मंच
ಮುಖ್ಯ ರಚನೆ,मुख्य रचना
ಮುಖ್ಯ ಕೆಲಸ,मुख्य काम
ಬಹುಪಾಲು ಘಟಕ,बहुसंख्य घटक
ಬಹುಪಾಲು ಗೇಟ್,बहुसंख्य गेट
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,बहुसंख्य ऑपरेशन
ಮರುಪಾವತಿ ಅವಧಿ,परतफेड कालावधी
ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ,चुकीचे ऑपरेशन नित्यक्रम
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,व्यवस्थापन विकास
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),व्यवस्थापन माहिती प्रणाली (MIS)
ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ,व्यवस्थापन विज्ञान
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್,मँचेस्टर एन्कोडिंग
ಗುಣಾಕಾರ,गुणाकार
ಅಂದಾಜು ವೇರಿಯಬಲ್,अंदाजे चल
ಊಹೆಯ ಸೂಚ್ಯಂಕ,अनुमानित निर्देशांक
ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,मानवी मशीन सिम्युलेशन
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,मॅन्युअल पत्ता स्विच
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,मॅन्युअल विश्लेषण
ಹಸ್ತಚಾಲಿತ ಕರೆ,मॅन्युअल कॉल
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,मॅन्युअल एंट्री
"1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ","1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर"
"1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್","1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट"
