Bengali,Marathi
লজিক ডায়াগ্রাম,तर्कशास्त्र आकृती
লজিক্যাল ফ্লোচার্ট,तार्किक फ्लोचार्ट
লজিক ফাংশন,तर्कशास्त्र कार्य
লজিক গেট,लॉजिक गेट
"1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং","1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग"
যুক্তি স্থানচ্যুতি,तर्क विस्थापन
যুক্তি অবস্থা,तर्क स्थिती
লজিক সুইচ,लॉजिक स्विच
লজিক ইউনিট,तर्कशास्त्र युनिट
যৌক্তিক,तार्किक
যৌক্তিক সংযোগ,तार्किक संयोजन
যৌক্তিক তথ্য কাঠামো,तार्किक डेटा संरचना
লজিক্যাল ডায়াগ্রাম,तार्किक आकृती
যৌক্তিক অভিব্যক্তি,तार्किक अभिव्यक्ती
লজিক্যাল ফ্লোচার্ট,तार्किक फ्लोचार्ट
লজিক্যাল IF (যৌক্তিক যদি),लॉजिकल IF (तार्किक असल्यास)
যুক্তিসঙ্গত অপারেশন,तर्कशुद्ध ऑपरेशन
যুক্তিবাদী অপারেটর,तर्कसंगत ऑपरेटर
যুক্তিসঙ্গত সংযোগ,तर्कसंगत कनेक्शन
যৌক্তিক পরিকল্পনা,तार्किक योजना
"1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র","1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण"
যৌক্তিক প্যাটার্ন,तार्किक नमुना
যৌক্তিক মান,तार्किक मूल्य
যৌক্তিক পরিবর্তনশীল,लॉजिकल व्हेरिएबल
অর্জিত ওভারভিউ,विहंगावलोकन प्राप्त केले
পূর্বরূপ সেট,पूर्वावलोकन सेट
পর্যবেক্ষণ,निरीक्षण
"1.লুপ, 2.লুপ","1.लूप, 2.लूप"
লুপ নিয়ন্ত্রণ,पळवाट नियंत्रण
লুপ ইনিশিয়ালাইজেশন,लूप आरंभीकरण
লুপ বৈচিত্র,लूप भिन्नता
"1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক","1.लूप नेटवर्क, 2.लूप नेटवर्क"
লুপ ইনিশিয়ালাইজেশন,लूप आरंभीकरण
লুপ-এন্ডিং,लूप एंडिंग
পাল্টা লুপ পরীক্ষা,काउंटर-लूप चाचणी
ঢিলেঢালাভাবে মিলিত,सैलपणे जोडलेले
ক্ষতিহীন কম্প্রেশন,दोषरहित कॉम्प्रेशन
হ্যাসে কম্প্রেশন,हॅसे कॉम्प्रेशन
কম বাইট,कमी बाइट
নিম্ন স্তরের ভাষা,निम्न पातळीची भाषा
কম পাস ফিল্টার,कमी पास फिल्टर
"1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ","1.कमी कंडिशन, 2. खाली बांधलेले"
"1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)","1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)"
"1. মেশিন, 2. মেশিন","1. मशीन, 2. मशीन"
মেশিন ঠিকানা,मशीन पत्ता
"1. মেশিন কোড, 2. মেশিন কোড","1. मशीन कोड, 2. मशीन कोड"
মেশিন চাকা,मशीन चाक
যান্ত্রিক ভাষা,यांत्रिक भाषा
যান্ত্রিক সফ্টওয়্যার,यांत्रिक सॉफ्टवेअर
ডিভাইস ত্রুটি,डिव्हाइस त्रुटी
মেশিন অলস সময়,मशीन निष्क्रिय वेळ
মেশিন ভাষা,मशीन भाषा
ম্যানুয়াল,मॅन्युअल
মেশিন সেন্স,मशीन सेन्स
"1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ","1.मशीन लँग्वेज, 2.मशीन लँग्वेज"
মেশিন লার্নিং,मशीन लर्निंग
মেশিন অপারেশন,मशीन ऑपरेशन
মেশিন ভাষা,मशीन भाषा
মেশিন কর্মক্ষমতা,मशीन कामगिरी
মেশিন সিমুলেশন,मशीन सिम्युलेशन
মেশিন হাইজ্যাকিং সময়,मशीन अपहरण वेळ
যন্ত্রানুবাদ,मशीन भाषांतर
মেশিন শব্দ,मशीन शब्द
ম্যাক্রো নির্দেশ,मॅक्रो सूचना
ম্যাক্রো স্কেল,मॅक्रो स्केल
গণ সমাবেশ কর্মসূচি,मास असेंबलिंग कार्यक्रम
স্থূল কল,एकूण कॉल
"1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড","1.मॅक्रो कोड, 2.मॅक्रो कोड"
ম্যাক্রো কমান্ড,मॅक्रो कमांड
ম্যাক্রো ঘোষণা,मॅक्रो घोषणा
ম্যাক্রো সংজ্ঞা,मॅक्रो व्याख्या
ম্যাক্রো ফ্লো চার্ট,मॅक्रो फ्लो चार्ट
ম্যাক্রো জেনারেটর,मॅक्रो जनरेटर
ম্যাক্রো নির্দেশ,मॅक्रो सूचना
স্থূল ভাষা,ढोबळ भाषा
ম্যাক্রো লাইব্রেরি,मॅक्रो लायब्ररी
ম্যাক্রো প্যারামিটার,मॅक्रो पॅरामीटर
ম্যাক্রো প্রক্রিয়াকরণ,मॅक्रो प्रक्रिया
"1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর","1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर"
ম্যাক্রো প্রোগ্রামিং,मॅक्रो प्रोग्रामिंग
স্থূল প্রোটোটাইপ,एकूण प्रोटोटाइप
"1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং","1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग"
মেগাবাইট (MB),मेगाबाइट (MB)
জাদু প্রতীক,जादूचे प्रतीक
জাদু সংখ্যা,जादूची संख्या
চৌম্বকীয় বুদ্বুদ মেমরি,चुंबकीय बबल मेमरी
চৌম্বক কার্ড,चुंबकीय कार्ड
"1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল","1.मॅग्नेटिक सेल, 2.चुंबकीय सेल"
চৌম্বকীয় প্রতীক,चुंबकीय चिन्ह
চৌম্বকীয় কোর স্টোরেজ,चुंबकीय कोर स्टोरेज
"1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক","1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क"
চৌম্বকীয় ডিস্ক ঠিকানা,चुंबकीय डिस्क पत्ता
চৌম্বকীয় ডিস্ক মেমরি,चुंबकीय डिस्क मेमरी
চৌম্বক ড্রাম,चुंबकीय ड्रम
"1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং","1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग"
চৌম্বক শীর্ষ,चुंबकीय शीर्ष
চৌম্বক কালি,चुंबकीय शाई
ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR),मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR)
চৌম্বক মাধ্যম,चुंबकीय माध्यम
চৌম্বকীয় পড়া,चुंबकीय वाचन
চৌম্বকীয় রেকর্ডিং,चुंबकीय रेकॉर्डिंग
চৌম্বকীয় স্টোরেজ,चुंबकीय संचयन
তরিৎ - চৌম্বকীয় ফিতা,चुंबकीय पट्टी
চৌম্বকীয় টেপ,चुंबकीय टेप
চৌম্বক টেপ কার্তুজ,चुंबकीय टेप काडतूस
চৌম্বকীয় টেপ ড্রাইভ,चुंबकीय टेप ड्राइव्ह
চৌম্বক টেপ অগ্রদূত,चुंबकीय टेप अग्रदूत
চৌম্বক টেপ গ্রন্থাগারিক,चुंबकीय टेप ग्रंथपाल
চৌম্বকীয় টেপ অ্যাক্সেস,चुंबकीय टेप प्रवेश
চৌম্বকীয় টেপ ইউনিট,चुंबकीय टेप युनिट
"1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম","1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म"
চৌম্বক পথ,चुंबकीय मार्ग
চৌম্বক অপটিক্যাল স্টোরেজ,चुंबकीय ऑप्टिकल स्टोरेज
"1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার","1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर"
চৌম্বকীয় বিকৃতি,चुंबकीय विकृती
চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট,चुंबकीय विकृत टॅबलेट
"1. মেইল বক্স, 2. মেইল বক্স","1. मेल बॉक्स, 2. मेल बॉक्स"
মেইল মার্জ,मेल विलीनीकरण
"1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট","1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक"
প্রধান ফ্রেম,मुख्य चौकट
"1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম","1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा"
"1. প্রধান মেমরি, 2. প্রধান মেমরি","1.मुख्य मेमरी, 2.मुख्य मेमरी"
"1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম","1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम"
প্রধান স্টোরেজ,मुख्य स्टोरेज
"1. প্রধান সুইচ, 2. প্রধান সুইচ","1.मुख्य स्विच, 2.मुख्य स्विच"
"1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ","1. देखभाल, 2. देखभाल"
রক্ষণাবেক্ষণ প্যানেল,देखभाल पॅनेल
রক্ষণাবেক্ষণ সময়,देखभाल वेळ
বড় বৃত্ত,मोठे वर्तुळ
কী ডিভাইস,की डिव्हाइस
প্রধান কী,मुख्य की
মূলমঞ্চ,प्रमुख मंच
প্রধান কাঠামো,मुख्य रचना
প্রধান কাজ,मुख्य काम
সংখ্যাগরিষ্ঠ উপাদান,बहुसंख्य घटक
সংখ্যাগরিষ্ঠ গেট,बहुसंख्य गेट
সংখ্যাগরিষ্ঠ অপারেশন,बहुसंख्य ऑपरेशन
প্রতিদান সময়কাল,परतफेड कालावधी
ভুল অপারেশন রুটিন,चुकीचे ऑपरेशन नित्यक्रम
ব্যবস্থাপনা উন্নয়ন,व्यवस्थापन विकास
ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS),व्यवस्थापन माहिती प्रणाली (MIS)
ব্যবস্থাপনা বিজ্ঞান,व्यवस्थापन विज्ञान
ম্যানচেস্টার এনকোডিং,मँचेस्टर एन्कोडिंग
গুণ,गुणाकार
আনুমানিক পরিবর্তনশীল,अंदाजे चल
অনুমানমূলক সূচক,अनुमानित निर्देशांक
মানুষের মেশিন সিমুলেশন,मानवी मशीन सिम्युलेशन
ম্যানুয়াল ঠিকানা সুইচ,मॅन्युअल पत्ता स्विच
ম্যানুয়াল বিশ্লেষণ,मॅन्युअल विश्लेषण
ম্যানুয়াল কল,मॅन्युअल कॉल
ম্যানুয়াল এন্ট্রি,मॅन्युअल एंट्री
"1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার","1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर"
"1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট","1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट"
সংক্ষিপ্ত কাজ,मॅन्युअल ऑपरेशन
বহু থেকে বহু সম্পর্ক,अनेक ते अनेक संबंध
মাল্টি-ডিকোডার,मल्टी-डिकोडर
মানচিত্র পদ্ধতি,नकाशा पद्धत
ম্যাপিং,मॅपिंग
মার্জিন,समास
প্রান্তিক ত্রুটি,किरकोळ त्रुटी
প্রান্তিক তদন্ত,किरकोळ चौकशी
প্রান্তিক পরীক্ষা,किरकोळ चाचणी
প্রতীক সনাক্তকরণ,चिन्ह ओळख
সাইন রিডিং,साइन वाचन
প্রতীক স্ক্যানিং,चिन्ह स्कॅनिंग
সাইন সেন্স,चिन्ह अर्थ
চিহ্নিতকারী,मार्कर
চিহ্নিত করা,चिन्हांकित करणे
মার্কার তরঙ্গ,मार्कर लाट
মার্কভ চেইন,मार्कोव्ह साखळी
মার্কভ উৎস,मार्कोव्ह स्त्रोत
মার্কআপ ভাষা,मार्कअप भाषा
maser,maser
maser,maser
"1. মুখোশ, 2. পর্দা, 3. পর্দা","1. मुखवटा, 2. बुरखा, 3. बुरखा"
"1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট","1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक"
মাস্ক প্রোগ্রামেবল ডিভাইস,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
কভার রেজিস্টার,कव्हर रजिस्टर
"1. কভার রম, 2. কভার রম","1. कव्हर रॉम, 2. कव्हर रॉम"
আবরণ,कव्हर
বিশাল পরিসংখ্যান,प्रचंड डेटा
"1. ভর মেমরি, 2. ভর মেমরি","1.मास मेमरी, 2.मास मेमरी"
ব্যাপকভাবে সমান্তরাল,मोठ्या प्रमाणात समांतर
প্রধান,सरदार
মাস্টার কার্ড,मास्टर कार्ड
"1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি","1.हेड घड्याळ, 2.नियंत्रित घड्याळ"
প্রধান কনসোল,मुख्य कन्सोल
প্রধান তথ্য,प्राइम डेटा
মাস্টার ডায়াগ্রাম,मुख्य आकृती
প্রধান নথি,मास्टर फाइल
প্রধান গ্রুপ,प्रमुख गट
প্রধান চাবি,गुरुकिल्ली
প্রধান লাইব্রেরি টেপ,मुख्य लायब्ररी टेप्स
প্রাইম প্রসেসর,प्राइम प्रोसेसर
ফ্ল্যাগশিপ প্রোগ্রাম,प्रमुख कार्यक्रम
প্রধান কেন্দ্র,मुख्य केंद्र
"1.মাস্টার টেপ, 2.মাস্টার টেপ","1.मास्टर टेप, 2.मास्टर टेप"
"1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল","1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल"
প্রধান অধস্তন ডিভাইস,मुख्य अधीनस्थ उपकरण
প্রধান অধস্তন ব্যবস্থা,मुख्य अधीनस्थ प्रणाली
"1. মিল, 2. মিল, 3. দেখা","1. जुळणी, 2. जुळणी, 3. भेट"
ম্যাচ,जुळणे
গাণিতিক প্রোগ্রামিং,गणितीय प्रोग्रामिंग
গাণিতিক সিমুলেশন,गणितीय अनुकरण
"1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স","1.मॅट्रिक्स, 2.मॅट्रिक्स"
"1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার","1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर"
ম্যাট্রিক্স সুইচ,मॅट्रिक्स स्विच
ম্যাট্রিক্স টেবিল,मॅट्रिक्स सारणी
ম্যাক্সি কম্পিউটার,मॅक्सी संगणक
ম্যাক্সি কম্পিউটার,मॅक्सी संगणक
শীর্ষ উপাদান,शिखर घटक
যোগপ্যাড,योगपॅड
ম্যাক্সওয়েল ড্যামন,मॅक्सवेल डेमन
"1.মান, 2.অর্থ","1.मीन, 2.मीन"
মানে পুনরুদ্ধারের সময়,म्हणजे पुनर्प्राप्ती वेळ
ব্যর্থতা মানে সময়,अपयश म्हणजे वेळ
ব্যর্থতার মধ্যবর্তী সময় (mt b f),अयशस्वी सरासरी वेळ (m t b f)
ব্যর্থতার সময় মানে,म्हणजे अपयशाची वेळ
মেরামতের গড় সময়,दुरुस्ती सरासरी वेळ
সংশোধন গড় সময় (MTTR),सुधारणा सरासरी वेळ (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),मीडियम स्केल इंटिग्रेशन (MSI)
মিডিয়াম ইন্টিগ্রেশন (MSI),मध्यम एकत्रीकरण (MSI)
মানে টার্ম স্টোরেজ ডিভাইস,मीन टर्म स्टोरेज डिव्हाइस
প্রতি সেকেন্ডে মেগা বিটস (Mbps),मेगा बिट प्रति सेकंद (Mbps)
উপাদান বস্তু,घटक ऑब्जेक्ट
উপাদান রেকর্ড,घटक रेकॉर्ड
"1.স্মৃতি, 2.স্মৃতি","1.मेमरी, 2.मेमरी"
"1.মেমরি অ্যারে, 2.মেমরি অ্যারে","1.मेमरी अॅरे, 2.मेमरी अॅरे"
"1. মেমরি ফান্ড, 2. মেমরি ব্যাংক","1. मेमरी फंड, 2. मेमरी बँक"
"1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার","1.मेमरी बफर रजिस्टर, 2.मेमरी बफर रजिस्टर"
"1.মেমরি বাস, 2. মেমরি বাস","1.मेमरी बस, 2. मेमरी बस"
মেমরি কার্ড,मेमरी कार्ड
মেমরি সেল,मेमरी सेल
স্মৃতিশক্তি হ্রাস,स्मृती भ्रंश
"1.মেমরি কোর, 2.মেমরি কোর","1.मेमरी कोर, 2.मेमरी कोर"
মেমরি চক্র,स्मृती चक्र
"1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার","1.मेमरी डेटा रजिस्टर, 2.मेमरी डेटा रजिस्टर"
"1.মেমরি ডাম্প,2.মেমরি ডাম্প","1.मेमरी डंप, 2.मेमरी डंप"
"1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ","1.मेमरी एक्सचेंज, 2.मेमरी एक्सचेंज"
"1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম","1.मेमरी पदानुक्रम, 2.मेमरी पदानुक्रम"
মেমরি নির্দেশনা,मेमरी सूचना
"1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট","1.मेमरी व्यवस्थापन, 2.मेमरी व्यवस्थापन"
"1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ","1.मेमरी नकाशा, 2.मेमरी नकाशा"
"1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O","1. मेमरी मॅप केलेले आउटपुट, 2. इनपुट, 3. मेमरी मॅप केलेले I/O"
"1.মেমরি মডেল, 2.মেমরি মডেল, 3.মেমরি মডেল","1.मेमरी मॉडेल, 2.मेमरी मॉडेल, 3.मेमरी मॉडेल"
"1.মেমরি মডিউল, 2.মেমরি মডিউল","1.मेमरी मॉड्यूल, 2.मेमरी मॉड्यूल"
"1.মেমরি ইনডেক্স রেজিস্টার, 2.মেমরি ইনডেক্স রেজিস্টার","1.मेमरी इंडेक्स रजिस्टर, 2.मेमरी इंडेक्स रजिस्टर"
স্মৃতি শক্তি,स्मृती शक्ती
মেমরি সুরক্ষা,मेमरी संरक्षण
"1.মেমরি রেফারেন্স নির্দেশ, 2.মেমরি রেফারেন্স নির্দেশ","1.मेमरी संदर्भ सूचना, 2.मेमरी संदर्भ सूचना"
"1.মেমরি প্রোগ্রাম, 2.মেমরি প্রোগ্রাম","1.मेमरी प्रोग्राम, 2.मेमरी प्रोग्राम"
"1.মেমরি ইউনিট, 2.মেমরি ইউনিট","1.मेमरी युनिट, 2.मेमरी युनिट"
তালিকা,मेनू
মেনু বার,मेनू बार
মেনু চালিত,मेनू चालवलेला
মেনু নির্বাচন,मेनू निवड
প্রধান চালিত প্রোগ্রাম,मुख्य-चालित कार्यक्रम
"1. অন্তর্নিহিত, 2. একত্রিত","1.निहित, 2.विलीन"
মার্জার এক্সচেঞ্জ বাছাই,विलीनीकरण एक्सचेंज क्रमवारी
"1. একত্রীকরণ বাছাই, 2. ক্যাটালগ নির্বাচন","1. वर्गीकरण विलीनीकरण, 2. कॅटलॉग निवड"
"1. একত্রীকরণ, 2. একত্রীকরণ","1. विलीनीकरण, 2. विलीनीकरण"
জালি নেটওয়ার্ক,जाळीचे जाळे
মেসেজিং,संदेशवहन
বার্তা,संदेश
বার্তা প্রমাণীকরণ,संदेश प्रमाणीकरण
বার্তা সেল,संदेश सेल
বার্তা সার্কিট,संदेश सर्किट
বার্তা বিন্যাস,संदेश स्वरूप
বার্তা পোর্ট,संदेश शीर्षलेख
বার্তা মোড,संदेश मोड
মেসেজিং,संदेशवहन
"1.বার্তা বাছাই, 2.বার্তা বাছাই","1.संदेश वर्गीकरण, 2.संदेश वर्गीकरण"
বার্তা লাইন,संदेश ओळ
বার্তা সুইচ,संदेश स्विच
বার্তার পাঠ্য,संदेश मजकूर
বার্তা স্থানান্তর এজেন্ট,संदेश हस्तांतरण एजंट
সুপার অ্যাসেম্বলার,सुपर असेंबलर
মেটাক্লাস,मेटाक्लास
"1. আরও সংকলন, 2. আরও ব্যাখ্যা","1. अधिक संकलन, 2. अधिक व्याख्या"
"1. আরও দোভাষী, 2. আরও কম্পাইলার","1. अधिक दुभाषी, 2. अधिक संकलक"
উপভাষা,बोली
"1.মেটা নেটওয়ার্ক, 2.মেটা নেটওয়ার্ক","1.मेटा नेटवर्क, 2.मेटा नेटवर्क"
একনায়কত্ব,हुकूमशाही
প্রক্রিয়া,प्रक्रिया
মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
মাইক্রো,सूक्ष्म
"1.মাইক্রোকোড,2.মাইক্রোকোড","1.मायक्रोकोड, 2.मायक्रोकोड"
মাইক্রোকম্পিউটার,मायक्रो कॉम्प्युटर
মাইক্রো কন্ট্রোলার,सूक्ष्म नियंत्रक
মাইক্রো চক্র,सूक्ष्म सायकल
মাইক্রোইলেক্ট্রনিক মেকানিক্যাল মেকানিজম (MEMS),मायक्रोइलेक्ट्रॉनिक मेकॅनिकल मेकॅनिझम (MEMS)
মাইক্রো ইলেকট্রনিক্স,सूक्ष्म इलेक्ट्रॉनिक्स
মাইক্রো মিনিয়েচারাইজেশন,सूक्ष्म सूक्ष्मीकरण
মাইক্রো অর্ডার,सूक्ष्म ऑर्डर
"1.মাইক্রো, 2.মেনফ্রেম লিঙ্ক","1.मायक्रो, 2.मेनफ्रेम लिंक"
মাইক্রো চিপ,मायक्रो चिप
মাইক্রো কোবল,सूक्ष्म कोबोल
মাইক্রো কোড,सूक्ष्म कोड
"1.মাইক্রোফাইল, 2.মাইক্রোফিশ, 3.মাইক্রোফাইল৷","1.मायक्रोफाइल, 2.मायक्रोफिश, 3.मायक्रोफाइल"
মাইক্রো ফ্লপি,मायक्रो फ्लॉपी
মাইক্রোফর্ম রিডিং ডিভাইস,मायक्रोफॉर्म वाचन यंत्र
মাইক্রো ফ্রেম,सूक्ष्म फ्रेम
মাইক্রোগ্রাফিক্স,मायक्रोग्राफिक्स
মাইক্রোফোন,मायक्रोफोन
মাইক্রোফটোগ্রাফ,मायक्रोफोटोग्राफ
"1.মাইক্রোপ্রসেসিং ইউনিট, 2.মাইক্রোপ্রসেসিং ইউনিট","1.मायक्रोप्रोसेसिंग युनिट, 2.मायक्रोप्रोसेसिंग युनिट"
মাইক্রোপ্রসেসর,मायक्रोप्रोसेसर
মাইক্রোপ্রসেসর চিপ,मायक्रोप्रोसेसर चिप
মাইক্রোপ্রসেসর ইন্টারপ্রেটার,मायक्रोप्रोसेसर दुभाषी
মাইক্রো প্রসেসর ইউনিট (MPU),मायक्रो प्रोसेसर युनिट (MPU)
"1. মাইক্রোপ্রোগ্রাম, 2. মাইক্রো প্রোগ্রাম","1. मायक्रोप्रोग्राम, 2. मायक्रो प्रोग्राम"
মাইক্রো ক্রম,सूक्ष्म क्रम
মাইক্রোসফট,मायक्रोसॉफ्ट
মাইক্রোসফট উইন্ডোজ,मायक्रोसॉफ्ट विंडोज
মাইক্রো তরঙ্গ,सूक्ष्म लहर
মাইক্রো ওয়েভ লিঙ্ক,मायक्रो वेव्ह लिंक
মাইক্রোওয়েভ ট্রান্সমিশন,मायक्रोवेव्ह ट्रान्समिशन
মধ্যম ব্যবস্থাপনা,मध्यम व्यवस्थापन
"1.মিডলওয়্যার, 2. মধ্যম জিনিসপত্র","1.मिडलवेअर, 2. मधली भांडी"
মিডি কম্পিউটার,मिडी संगणक
কেন্দ্রীয় বিন্দু,मध्यवर्ती बिंदू
মধ্যমা,मध्यक
মাইগ্রেশন রুট,स्थलांतर मार्ग
প্রতি সেকেন্ডে মিলিয়ন নির্দেশনা (MIPS),प्रति सेकंद दशलक्ष सूचना (MIPS)
মিনি কম্পিউটার,मिनी संगणक
ছোট ডিস্কেট,लहान डिस्केट
"1.ছোট কোলন, 2.Little Asht","1.लहान कोलन, 2.लिटल ऍश"
সর্বনিম্ন পণ্য,किमान उत्पादन
বিক্ষিপ্ত গাছ,विरळ झाड
"1.মিনিম্যাক্স অ্যালগরিদম, 2.অ্যালগরিদম৷","1.मिनिमॅक्स अल्गोरिदम, 2.अल्गोरिदम"
ক্ষুদ্রকরণ প্রক্রিয়া,सूक्ष्मीकरण प्रक्रिया
সর্বনিম্ন খরচ এক্সটেনশন গাছ,सर्वात कमी किमतीचे विस्तार झाड
"1.লো লেটেন্সি এনকোডিং, 2.লো লেটেন্সি কোডিং৷","1.कमी लेटन्सी एन्कोडिंग, 2.कमी लेटन्सी कोडिंग"
সংক্ষিপ্ত ডিভাইস,लहान साधन
"1. গুণ, 2. গুণ, 3. গুণের পদ","1. गुणाकार, 2. गुणाकार, 3. गुणाकार पद"
ক্রেডিট কার্ড,क्रेडीट कार्ड
ক্রেডিট কার্ড,क्रेडीट कार्ड
ক্রেডিট এলাকা,क्रेडिट क्षेत्र
মিররড ডিস্ক,मिरर केलेली डिस्क
"1. মিরর স্পট, 2. ফটোকপি, 3. মিরর কপি","1. मिरर स्पॉट, 2. फोटोकॉपी, 3. मिरर कॉपी"
মিশ্র রেডিক্স স্বরলিপি,मिश्र मूलांक नोटेशन
মিক্সার,मिक्सर
স্মৃতিসংক্রান্ত,स्मृतीविषयक
স্মৃতির ঠিকানা,मेमोनिक पत्ता
স্মরণীয়,संस्मरणीय
"1.মোবাইল, 2.চলবে","1.मोबाइल, 2.जंगम"
"1. মোবাইল কম্পিউটিং, 2. মোবাইল কম্পিউটিং","1. मोबाईल संगणन, 2. मोबाईल संगणन"
"1.মডেল, 2.মডেল","1.मॉडेल, 2.मॉडेल"
মডেলহীন সম্পাদক,मोडलेस संपादक
"1. মডেলিং, 2. মডেলিং","1. मॉडेलिंग, 2. मॉडेलिंग"
মডেম,मोडेम
"1. সরল গড়, 2. স্বাভাবিক, 3. গড়","1.साधारण, 2.सामान्य, 3.सामान्य"
বিমানন্দন,विमानमंडन
মডারেটর,नियंत्रक
পরিবর্তিত নির্দেশ,सुधारित सूचना
সংশোধক,सुधारक
সংশোধক বিট,सुधारक बिट
পরিবর্তন,सुधारणा
মডুলার,मॉड्यूलर
"1.সততা, 2.মডুলারিটি","1. मॉड्यूलरिटी, 2. मॉड्यूलरिटी"
মড্যুলেশন,मॉड्यूलेशन
মডিউল,मॉड्यूल
মডুলার গঠন,मॉड्यूलर रचना
মনিটর,मॉनिटर
"1.মনিটর প্রোগ্রাম, 2.মনিটর প্রোগ্রাম","1.मॉनिटर प्रोग्राम, 2.मॉनिटर प्रोग्राम"
একরঙা প্রদর্শন,मोनोक्रोमॅटिक डिस्प्ले
মনোলিথিক ইন্টিগ্রেটেড সার্কিট,मोनोलिथिक इंटिग्रेटेड सर्किट
মনোলিথিক প্রযুক্তি,मोनोलिथिक तंत्रज्ञान
একক স্থান ফন্ট,सिंगल स्पेस फॉन्ट
একটি অবস্থানগত,एक स्थितीय
একঘেয়েমি,नीरसपणा
"1. আকৃতি, 2. ফর্ম","1. आकार, 2. फॉर्म"
ফর্ম,फॉर्म
আকৃতি,आकार
"1. বন্ধক, 2. বন্ধক, বন্ধক","1. गहाण, 2. गहाण, गहाण"
MOSFET (MOSFET),MOSFET (MOSFET)
