Assamese,Bengali
পাৰ্চমেণ্ট,পার্চমেন্ট
পাৰ্চমেণ্ট,পার্চমেন্ট
ক্ষমা কৰিব,ক্ষমা
পাৰ্লিছ,কথাবার্তা
পাৰ্লিছ,কথাবার্তা
সংসদ (=সংসদ),সংসদ (=সংসদ)
সংসদ,সংসদ
সংসদ,সংসদ
সংসদ,সংসদ
সংসদ আইন,সংসদ আইন
সংসদ সদস্য,সংসদ সদস্য
সংসদ সদস্য,সংসদ সদস্য
সংসদীয় এজেণ্ট,সংসদীয় এজেন্ট
পাৰ্নেলিজম,পারনেলিজম
পেৰ’ল,প্যারোল
পেৰ’ল,প্যারোল
পেৰিচাইড,প্যারিসাইড
পেৰিচাইড,প্যারিসাইড
পাৰ্টিছান,পক্ষপাতমূলক
পাৰ্টিছান,পক্ষপাতমূলক
পাৰ্টিছান,পক্ষপাতমূলক
উত্তীৰ্ণ,পাস
পাছ ৱৰ্ড (=watch word),পাস শব্দ (=ঘড়ি শব্দ)
পেট্ৰিয়াৰ্ক,প্যাট্রিয়ার্ক
পিতৃপুৰুষসকল,প্যাট্রিয়ার্কস
পেট্ৰিচিয়ান,প্যাট্রিশিয়ান
পৈতৃকত্ব,পিতৃত্ব
পেক্স ব্ৰিটানিকা,প্যাক্স ব্রিটানিকা
পেক্স ৰোমানা,প্যাক্স রোমানা
বংশবৃক্ষ,বংশ
বংশবৃক্ষ,বংশ
বংশবৃক্ষ ব্যক্তি,বংশানুক্রমিক ব্যক্তি
সহকৰ্মী,সমকক্ষ ব্যক্তি
সহকৰ্মী,সমকক্ষ ব্যক্তি
পিৰেজ,পিরেজ
পিৰেজ,পিরেজ
পিৰেজ,পিরেজ
আয়াৰলেণ্ডৰ সমনীয়া,আয়ারল্যান্ডের সহকর্মীরা
স্কটলেণ্ডৰ সমনীয়া,স্কটল্যান্ডের সহকর্মীরা
উপদ্বীপীয় অভিযান,উপদ্বীপের প্রচারণা
উপদ্বীপীয় যুদ্ধ,উপদ্বীপ যুদ্ধ
পেনেণ্ট,পেনান্ট
জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ),জনগণের সনদ (=জাতীয় সনদ)
জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট),পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট)
পাৰ্ফিডি,বেপরোয়া
সময়কাল,সময়কাল
সময়কাল,সময়কাল
পেৰিফেৰী,পরিধি
স্থায়ী বন্দোবস্ত,স্থায়ী বন্দোবস্ত
চিৰন্তন ফিফ,চিরন্তন জাঁকজমক
ফালানক্স,ফ্যালানক্স
ফালানক্স,ফ্যালানক্স
ফ্ৰাউন,ফেরাউন
চিত্ৰচিত্ৰ,পিকটোগ্রাম
পিক্টোগ্ৰাফ,পিকটোগ্রাফ
পিক্টোগ্ৰাফ,পিকটোগ্রাফ
তীৰ্থযাত্ৰী,তীর্থযাত্রী
তীৰ্থযাত্ৰী পিতৃসকল,তীর্থযাত্রী পিতারা
লুটপাত,পিলেজ
লুটপাত,পিলেজ
স্তম্ভ,স্তম্ভ
স্তম্ভ আদেশ (অশোকৰ),পিলার এডিক্টস (অশোকের)
স্তম্ভ আদেশ (অশোকৰ),পিলার এডিক্টস (অশোকের)
স্তম্ভ আদেশ (অশোকৰ),পিলার এডিক্টস (অশোকের)
পাইৰেট,জলদস্যু
পাইৰেট,জলদস্যু
পিটচড যুদ্ধ,পিচড যুদ্ধ
পটভূমি,পটভূমি
পলিছ,পলিস
পলিছ,পলিস
পলিটাৰ্চ,পলিটার্ক
ৰাজনৈতিক এজেন্ট,পলিটিক্যাল এজেন্ট
ৰাজনৈতিক আশ্ৰয়,রাজনৈতিক আশ্রয়
ৰাজনৈতিক আৱাসী,রাজনৈতিক বাসিন্দা
ৰাজনৈতিক সন্ত্ৰাসবাদ,রাজনৈতিক সন্ত্রাস
ভোটগ্ৰহণ কৰ,মাথট
পণ্টুন,পন্টুন
প্ৰধানমন্ত্ৰী,প্রিমিয়ার
প্ৰধানমন্ত্ৰী,প্রিমিয়ার
প্ৰিমিয়াৰ লীগ,প্রিমিয়ারশিপ
ৰাষ্ট্ৰপতিত্ব,প্রেসিডেন্সি
ৰাষ্ট্ৰপতিত্ব,প্রেসিডেন্সি
ৰাষ্ট্ৰপতি,রাষ্ট্রপতি
ৰাষ্ট্ৰপতি,রাষ্ট্রপতি
প্ৰেচিডিয়াম,প্রেসিডিয়াম
প্ৰধানমন্ত্ৰী,প্রধানমন্ত্রী
প্ৰাইমোজেনিচাৰ,প্রিমোজেনিচার
প্ৰিন্স,রাজপুত্র
প্ৰিন্স,রাজপুত্র
প্ৰিন্স বিচপ,প্রিন্স বিশপ
প্ৰিন্স কনচৰ্ট,প্রিন্স কনসোর্ট
প্ৰিন্স ৰিজেণ্ট,প্রিন্স রিজেন্ট
পিন্স ৰেগনেণ্ট,পিন্স regnant
ৰাজকুমাৰী ৰিজেণ্ট,রাজকুমারী রিজেন্ট
ৰাজকুমাৰী ৰয়েল,রাজকুমারী
প্ৰিন্সিপালিটি,প্রিন্সিপ্যালিটি
প্ৰিন্সিপালিটি,প্রিন্সিপ্যালিটি
প্ৰিন্সিপালিটি,প্রিন্সিপ্যালিটি
পুৰষ্কাৰ,পুরস্কার
পুৰষ্কাৰ,পুরস্কার
পুৰস্কাৰৰ ধন,উপহার স্বরূপ
পেছাদাৰী সৈনিক,পেশাদার সৈনিক
প্ৰতিশ্ৰুতি,প্রতিশ্রুতি
প্ৰমন্টৰী দুৰ্গ,প্রমোনটরি ফোর্ট
প্ৰটেক্টৰেট,প্রটেক্টরেট
প্ৰটেক্টৰেট,প্রটেক্টরেট
প্ৰটেক্টৰেট,প্রটেক্টরেট
Protégé,প্রোটেগ
উৎপত্তিস্থল,উদ্ভব
উৎপত্তিস্থল,উদ্ভব
প্ৰভেনেন্স ব্যৱস্থা,প্রোভেনেন্স সিস্টেম
জিয়নিষ্ট সমৰ্থক,ইহুদিবাদী
ৰাজহুৱা শত্ৰু,জনশত্রু
ৰাজহুৱা শত্ৰু,জনশত্রু
বিৰাম চিহ্ন,বিরাম
পুনিক যুদ্ধ,পুনিক যুদ্ধ
পিউৰিটান,পিউরিটান
পুচ্চ,Putsch
কোৱাড্ৰিগা,কোয়াড্রিগা
চতুৰ্ভুজ মিত্ৰতা,চতুর্মুখী জোট
কোৱাকাৰ,কোয়েকার
ৰাণী,রাণী
ৰাণী কনচৰ্ট,রানী সহধর্মিণী
ৰাণী বিধৱা,কুইন দোহার
কুইনডম,কুইনডম
কুইনডম,কুইনডম
ৰাণী মা,রানী মা
ৰাণী ৰাজত্ব কৰা,রাজকুমারী
কুইছলিং,কুইসলিং
কুইছলিং,কুইসলিং
ভাড়া এৰি দিয়ক,ভাড়া ছাড়ুন
কুইভাৰ,কাঁপুনি
Quo warranto,ওয়ারেন্টো
জাতি,জাতি
বৰ্ণবাদী আধিপত্য,জাতিগত আধিপত্য
ৰেক,তাক
ৰেক,তাক
অভিযান,অভিযান
অভিযান,অভিযান
ৰেমপাৰ্ট,রামপার্ট
ৰেমপাৰ্ট,রামপার্ট
ৰেনছাক,লুণ্ঠন
মুক্তিপণ,মুক্তিপণ
মুক্তিপণ,মুক্তিপণ
ৰেভেজ,ধ্বংসযজ্ঞ
ৰেভেজ,ধ্বংসযজ্ঞ
ৰাজ্য,রাজত্ব
ৰিয়াৰ গাৰ্ড,রিয়ার গার্ড
ৰিয়াৰ গাৰ্ডৰ একচন,রিয়ার গার্ড অ্যাকশন
বিদ্ৰোহী,বিদ্রোহী
বিদ্ৰোহ,বিদ্রোহ
বিদ্ৰোহৰ স্বীকৃতি,বিদ্রোহের স্বীকৃতি
পুনৰ পৰিবাহী,পুনঃসঞ্চালন
গোপনীয়তা,রিকনেসান্স
পুনৰ্গঠন,পুনর্গঠন
নথিভুক্ত,রেকর্ড
ৰেকৰ্ড অফিচ,রেকর্ড অফিস
অৱসৰৰ অভিলেখ,রেকর্ড অবসর
ৰঙা চাৰ্ট,লাল শার্ট
সংস্কাৰ,সংস্কার
শৰণাৰ্থী,উদ্বাস্তু
ৰেগালিয়া,রেগালিয়া
ৰেগালিয়া,রেগালিয়া
ৰেগালিয়া,রেগালিয়া
ৰিজেন্সি,রিজেন্সি
ৰিজেণ্ট,রিজেন্ট
ৰিজেণ্ট কুইন,রাজকীয় রানী
ৰেজিচাইড,রেজিসাইড
ৰেজিচাইড,রেজিসাইডস
শাসন ব্যৱস্থা,শাসন
শাসন ব্যৱস্থা,শাসন
অঞ্চল,অঞ্চল
ৰেগনাল বছৰ,রাজকীয় বছর
ৰেগনেণ্ট,রেগন্যান্ট
ৰেগনাম,রেগনাম
ৰাইচ,রাইখ
ৰাজত্ব কৰক,রাজত্ব
ৰাজত্ব কৰক,রাজত্ব
ৰাজত্ব কৰা পৰিয়াল,রাজত্ব করা পরিবার
আতংকৰ ৰাজত্ব,সন্ত্রাসের রাজত্ব
আতংকৰ ৰাজত্ব,সন্ত্রাসের রাজত্ব
শক্তিশালী কৰক,শক্তিশালী করা
শক্তিবৰ্ধক,শক্তিবৃদ্ধি
পুনৰ নিযুক্তি,পুনঃস্থাপন
পুনৰ বিনিয়োগ কৰক,পুনরায় বিনিয়োগ করুন
ৰিলে পোষ্ট,রিলে পোস্ট
ৰিলেৰ পথ,রিলে রুট
ৰিলে ব্যৱস্থা,রিলে সিস্টেম
মুক্তি দিয়া,মুক্তি
মুক্তি দিয়া,মুক্তি
ত্যাগ,ত্যাগ
ত্যাগ,ত্যাগ
ৰেপাৰ্টৰী (=ইনভেণ্টৰী),রেপার্টরি (=ইনভেন্টরি)
ভঁৰাল,ভান্ডার
ভঁৰাল,ভান্ডার
ৰিপাব্লিক,প্রজাতন্ত্র
গণৰাজ্য দিৱস,প্রজাতন্ত্র দিবস
পুনৰ লিপিবদ্ধ কৰক,রিস্ক্রিপ্ট
পুনৰ লিপিবদ্ধ কৰক,রিস্ক্রিপ্ট
বাসিন্দা,বাসিন্দা
পুনৰুদ্ধাৰ,পুন: প্রতিষ্ঠা
পুনৰুত্থান,পুনরুত্থান
পুনৰুত্থান,পুনরুত্থান
পশ্চাদপসৰণ,পশ্চাদপসরণ
ওলোটা (এটা মুদ্ৰাৰ),বিপরীত (একটি মুদ্রার)
বিদ্ৰোহ,বিদ্রোহ
বিপ্লৱ,বিপ্লব
"বিপ্লৱ, ফৰাচী","বিপ্লব, ফরাসি"
বিপ্লৱ গৌৰৱময়,বিপ্লব গৌরবময়
"বিপ্লৱ, ঔদ্যোগিক","বিপ্লব, শিল্প"
ৰাইজিং,উদীয়মান
পচি যোৱা-বৰো,পচা-বরো
ৰাফ ৰাইডাৰ,রাফ রাইডার
ঘূৰণীয়া মূৰ,গোলাকার মাথা
ৰাউট,রাউট
ৰয়েল দৰ্শক,রাজকীয় দর্শক
ৰয়েল চাৰ্টাৰ,রাজকীয় সনদ
ৰয়েল ক্ৰেষ্ট,রাজকীয় ক্রেস্ট
ৰয়েল ক্ৰেষ্ট,রাজকীয় ক্রেস্ট
ৰয়েল ডিক্রী,রাজকীয় ফরমান
ৰুব্ৰীক,রুব্রিক
ধ্বংসাৱশেষ,ধ্বংসাবশেষ
দৌৰবিদ,রানার
ভেঙুচালি কৰা,নাশকতা
ছাবেৰ,সাবের
চেব্ৰেছ,সাবার্স
ত্যাগ,বলিদান
ত্যাগ,বলিদান
ত্যাগ,বলিদান
নিৰাপদ আচৰণ,নিরাপদ আচরণ
সুৰক্ষা,নিরাপত্তা বেষ্টনী
সুৰক্ষা,নিরাপত্তা বেষ্টনী
সুৰক্ষাৰ কৰ্তব্য,নিরাপত্তার দায়িত্ব
চেলি,স্যালি
চেলি-পৰ্ট,স্যালি-বন্দর
ৰাজদণ্ড,রাজদণ্ড
স্কিমিটাৰ,Scimitar
দ্বিতীয় বাগিচা,দ্বিতীয় এস্টেট
পন্থা,সম্প্রদায়
পন্থা,সম্প্রদায়
বাজেয়াপ্ত,খিঁচুনি
বাজেয়াপ্ত,খিঁচুনি
চেনেট,সেনেট
চেনেট,সেনেট
চেনেট,সেনেট
চেনেট,সেনেট
Serf (=bordar বা villein),দাস (= বর্ডার বা ভিলিন)
Serf (=bordar বা villein),দাস (= বর্ডার বা ভিলিন)
দাসত্ব (serfhood বা serfage),দাসত্ব (সার্ফহুড বা সারফেজ)
দাসত্ব (serfhood বা serfage),দাসত্ব (সার্ফহুড বা সারফেজ)
ছাঁ ৰজা,ছায়া রাজা
জাহাজৰ ধন,শিপ মানি
শ্বক সৈন্য (=ধুমুহা সৈন্য),শক সৈন্য (= ঝড় সৈন্য)
চুটি সংসদ,সংক্ষিপ্ত সংসদ
স্কিমিছ,ঝগড়া
দাস,দাস
দাসত্ব,দাসত্ব
দাসত্ব,দাসত্ব
সৈনিক ৰাষ্ট্ৰনেতা,সৈনিক রাষ্ট্রনায়ক
বৰশী,বর্শা
বৰশীৰ মূৰ,বর্শা-মাথা
গোলক,গোলক
স্ফ্ৰেজিষ্টিকছ,স্ফ্রাজিস্টিকস
ব্যৱস্থা নষ্ট কৰে,সিস্টেম নষ্ট করে
স্কোৱায়াৰ,স্কয়ার
স্কোৱায়াৰ,স্কয়ার
স্কুয়াৰআৰ্চি,স্কয়ারআর্কি
স্কুয়াৰআৰ্চি,স্কয়ারআর্কি
মানদণ্ড,স্ট্যান্ডার্ড
ষ্টেণ্ডাৰ্ড-বাহক,মান-ধারক
থিয় হৈ থকা সেনাবাহিনী,স্থায়ী সেনাবাহিনী
ষ্টেণ্ডিং অৰ্ডাৰ,স্থায়ী আদেশ
ষ্টেণ্ডিং অৰ্ডাৰ,স্থায়ী আদেশ
ৰাষ্ট্ৰনেতা,স্টেটসম্যান
শিলৰ শিলালিপি,পাথরের শিলালিপি
ধুমুহাৰ সৈন্য,ঝড় সৈন্য
কৌশল,কৌশল
কৌশল,কৌশল
কৌশল,কৌশল
কৌশল,কৌশল
ষ্ট্ৰেট’ক্ৰেচি,স্ট্র্যাটোক্র্যাসি
বিবাদ,কলহ
বিবাদ,কলহ
শক্তিশালী ধৰি ৰখা,শক্ত হোল্ড
শক্তিশালী ধৰি ৰখা,শক্ত হোল্ড
সহযোগী টেলায়েন্স,সাবসিডিয়ারি ট্যালাইন্স
উত্তৰাধিকাৰ,উত্তরাধিকার
উত্তৰাধিকাৰী,উত্তরাধিকারী
ভোটাধিকাৰ,ভোটাধিকার
ভোটাধিকাৰী,ভোটাধিকারী
চুলতানত্ব,সালতানাত
চুলতানত্বৰ যুগ,সুলতানি আমল
সমৰ্পণ,আত্মসমর্পণ
চুজেৰেইন,সুজারেন
চুজেৰেইন ৰাজ্য,সুজারেন রাজ্য
তৰোৱালধাৰী,তলোয়ারধারী
টামমানী ছ&#39;চাইটি,তামানি সোসাইটি
টেম্পাৰড তৰোৱাল,টেম্পারড তলোয়ার
ভাড়াতীয়া,প্রজা
ভাড়াতীয়া,প্রজা
অঞ্চল,এলাকা
অঞ্চল,এলাকা
টেৰিটৰী চৰকাৰ,অঞ্চল সরকার
সন্ত্ৰাসবাদ,সন্ত্রাস
তৃতীয় বাগিচা,তৃতীয় এস্টেট
তিনিটা বাগিচা,তিনটি এস্টেট
টোল,টোল
টোল হাউচ,টোল বাড়ি
সমাধিস্থল,সমাধি
ট&#39;ৰী,টোরি
টটেম,টোটেম
টাৱাৰ,টাওয়ার
টাৱাৰ,টাওয়ার
বিজয়ৰ টাৱাৰ,বিজয়ের টাওয়ার
বিশ্বাসঘাতক,বিশ্বাসঘাতক
বিশ্বাসঘাতকতা,বিশ্বাসঘাতকতা
দেশদ্ৰোহ,বিশ্বাসঘাতকতা
সন্ধি,সন্ধি
যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল),যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল)
শ্ৰদ্ধাঞ্জলি,শ্রদ্ধাঞ্জলি
শ্ৰদ্ধাঞ্জলি,শ্রদ্ধাঞ্জলি
শ্ৰদ্ধাঞ্জলি ভূমি,শ্রদ্ধা ভূমি
ট্ৰিপল এলায়েন্স,তিন জোট
ট্ৰিপল এণ্টেণ্ট,ট্রিপল entente
জয়লাভ,বিজয়
জয়লাভ,বিজয়
অস্থিৰতা,অশান্তি
অত্যাচাৰী হত্যা,অত্যাচারী হত্যা
অত্যাচাৰী হত্যা,অত্যাচারী হত্যা
অত্যাচাৰ,অত্যাচার
অত্যাচাৰ,অত্যাচার
অত্যাচাৰী,অত্যাচারী
উহলান,উহলান
উকাচে,উকাসে
উকাচে,উকাসে
উলেমা,ওলামা
আলটিমেটাম,আল্টিমেটাম
আলটিমেটাম,আল্টিমেটাম
ককাক ছেম,চাচা স্যাম
আণ্ডাৰ-কিং,অধীনস্থ রাজা
ইউনাইটেড আইৰিছমেন,ইউনাইটেড আইরিশম্যান
যুক্তৰাষ্ট্ৰ,জাতিসংঘ
সংযুক্ত প্ৰভিন্স,ইউনাইটেড প্রদেশ
সংযুক্ত প্ৰভিন্স,ইউনাইটেড প্রদেশ
ইউনিভেলেটেড দুৰ্গ,অপ্রত্যাশিত দুর্গ
সাৰ্বজনীন ৰজা,সর্বজনীন রাজা
সাৰ্বজনীন ভোটাধিকাৰ,সার্বজনীন ভোটাধিকার
বিদ্ৰোহ,বিদ্রোহ
দখল কৰা,দখল
দখলদাৰী,দখলকারী
ইউটোপিয়া,ইউটোপিয়া
ভাণ্ডাল,ভাঙচুর
ভাঙি-ছিঙি পেলোৱা,ধ্বংসাত্মক
ভ্যানগাৰ্ড,ভ্যানগার্ড
ভ্যানগাৰ্ড,ভ্যানগার্ড
ভ্যানগাৰ্ড,ভ্যানগার্ড
ভাৰংগিয়ান,ভারাঙ্গিয়ান
ভাৰংগিয়ান গাৰ্ড,ভারাঙ্গিয়ান প্রহরী
ভেছাল,ভাসাল
ভেছাল,ভাসাল
ভেছাল অৱস্থা,ভাসাল রাষ্ট্র
ভেটিকান কাউন্সিল,ভ্যাটিকান কাউন্সিল
পাত্ৰ,ভেসেল
পাত্ৰ,ভেসেল
পাত্ৰ,ভেসেল
উপ-ৰজা,উপরাজ
ভাইচৰয়,ভাইসরয়
ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ,ভাইসরয়্যালিটি = ভাইসরয়শিপ
ভিক্টৰ,ভিক্টর
বিজয়,বিজয়
ভিলেইন,ভিলেইন
জলপথে গমন,সমুদ্রযাত্রা
দুৰ্বল দুৰ্গ,অরক্ষিত দুর্গ
ৱাল পেইন্টিং,অম্লান চিত্র
ৱাল পেইন্টিং,অম্লান চিত্র
যুদ্ধ,যুদ্ধ
যুদ্ধ-প্ৰভু,যুদ্ধ-প্রভু
যোদ্ধা,যোদ্ধা
যোদ্ধা,যোদ্ধা
যোদ্ধা,যোদ্ধা
যুদ্ধজাহাজ,যুদ্ধজাহাজ
ৱাচ-ৱৰ্ড,ওয়াচ-শব্দ
কল্যাণকামী ৰাষ্ট্ৰ,কল্যাণ রাষ্ট্র
কল্যাণমূলক কাম,কল্যাণমূলক কাজ
হুইগ,হুইগ
বগা পতাকা,সাদা পতাকা
বগা মানুহৰ বোজা,হোয়াইটম্যানের বোঝা
বিশ্ব সাম্ৰাজ্য,বিশ্ব সাম্রাজ্য
বিশ্ব আন্দোলন,বিশ্ব আন্দোলন
বিশ্ব ৰাজনীতি,বিশ্ব রাজনীতি
বিশ্ব শক্তি,বিশ্ব শক্তি
বিশ্বযুদ্ধ,বিশ্বযুদ্ধ
ৰেকাৰ,Wreeker
ধ্বংসাত্মক সংশোধনী,ধ্বংসকারী সংশোধনী
জেনেলাচিছ,জেনেলাসিস
বিদেশী ঘৃণা,জেনোফোবিয়া
য়েংকি,ইয়াঙ্কি
হালধীয়া জেকেট,হলুদ জ্যাকেট
হালধীয়া মানুহ,হলুদ মানুষ
হালধীয়া বিপদ,হলুদ বিপদ
হালধীয়া প্ৰেছ,হলুদ প্রেস
যুৱ তুৰ্কী,তরুণ তুর্কিদের
জিউছ,জিউস
জায়নিজম,জায়নবাদ
জৰদস্তি ধৰ্ম,জরথুষ্ট্রবাদ
