Gujarati,Marathi
ઓપ્ટિકલ લેન્સ,ऑप्टिकल लेन्स
ઓપ્ટિકલ લિવર,ऑप्टिकल लीव्हर
વર્ચ્યુઅલ ઓસિલેશન,आभासी दोलन
પ્રતિબિંબ વિરોધી પ્રકાશ,विरोधी प्रतिबिंब प्रकाश
ઓપ્ટિકલ લાઇન સ્પેક્ટ્રમ,ऑप्टिकल लाइन स्पेक्ट्रम
ઓપ્ટિકલ મેઝર,ऑप्टिकल मेसर
ઓપ્ટિકલ માપન,ऑप्टिकल मापन
ઓપ્ટિકલ મેમરી,ऑप्टिकल मेमरी
ઓપ્ટિકલ ઉલ્કા,ऑप्टिकल उल्का
ઓપ્ટિકલ માઇક્રોસ્કોપ,ऑप्टिकल मायक्रोस्कोप
ઓપ્ટિકલ મોડ,ऑप्टिकल मोड
ઓપ્ટિકલ મોડેલ,ऑप्टिकल मॉडेल
ઓપ્ટિકલ મોલેક્યુલર સ્પેક્ટ્રમ,ऑप्टिकल आण्विक स्पेक्ट्रम
ઓપ્ટિકલ ક્ષણ,ऑप्टिकल क्षण
ઓપ્ટિકલ મોનોક્રોમેટર,ऑप्टिकल मोनोक्रोमेटर
ઓપ્ટિકલ શૂન્ય વક્રતા પદ્ધતિ,ऑप्टिकल शून्य वक्रता पद्धत
"ઓપ્ટિકલ નંબર, વિઝ્યુઅલ નંબર","ऑप्टिकल नंबर, व्हिज्युअल नंबर"
ઓપ્ટિકલ જોડી,ऑप्टिकल जोडी
ઓપ્ટિકલ લંબન,ऑप्टिकल पॅरॅलॅक्स
ઓપ્ટિકલ પેરામીટર ઓસિલેટર,ऑप्टिकल पॅरामीटर ऑसिलेटर
ઓપ્ટિકલ અંતર,ऑप्टिकल अंतर
ઓપ્ટિકલ પાથ તફાવત,ऑप्टिकल मार्ग फरक
ઓપ્ટિકલ આર્ટ સંયોજન,ऑप्टिकल कला संयोजन
ઓપ્ટિકલ ફોનોન,ऑप्टिकल फोनन
ઓપ્ટિકલ પોલિશ,ऑप्टिकल पॉलिश
ઓપ્ટિકલ પ્રિન્ટીંગ,ऑप्टिकल प्रिंटिंग
ઓપ્ટિકલ પ્રિઝમ,ऑप्टिकल प्रिझम
"ઓપ્ટિકલ પ્રોજેક્શન, વિઝ્યુઅલ પ્રોજેક્શન, ઓપ્ટિકલ પ્રોજેક્શન","ऑप्टिकल प्रोजेक्शन, व्हिज्युअल प्रोजेक्शन, ऑप्टिकल प्रोजेक्शन"
ઓપ્ટિકલ ગુણધર્મો,ऑप्टिकल गुणधर्म
ઓપ્ટિકલ પંપ,ऑप्टिकल पंप
ઓપ્ટિકલ કેલરીમીટર,ऑप्टिकल कॅलरीमीटर
ઓપ્ટિકલ જીનીમેટ્રી,ऑप्टिकल जेनिमेट्री
ઓપ્ટિકલ શમન,ऑप्टिकल शमन
ઓપ્ટિકલ બીમ અક્ષ,ऑप्टिकल बीम अक्ष
ઓપ્ટિકલ રેકોર્ડ,ऑप्टिकल रेकॉर्ड
ઓપ્ટિકલ સુધારણા,ऑप्टिकल सुधारणा
ઓપ્ટિકલ રજૂઆત,ऑप्टिकल प्रतिनिधित्व
લાઇટિંગ ફિક્સર,प्रकाश फिक्स्चर
ઓપ્ટિકલ રિંગ લક્ષ્ય શોધક,ऑप्टिकल रिंग लक्ष्य शोधक
ધ્રુવીય પરિભ્રમણ,ध्रुवीय रोटेशन
દ્રશ્ય પરિભ્રમણ વિચલન,व्हिज्युअल रोटेशन विक्षेपण
ધ્રુવીય પરિભ્રમણ ક્ષમતા,ध्रुवीय रोटेशन क्षमता
દ્રશ્ય સ્કેલ,व्हिज्युअल स्केल
ઓપ્ટિકલ સેન્સિંગ,ऑप्टिकल सेन्सिंग
ઓપ્ટિકલ દ્રષ્ટિ,ऑप्टिकल दृष्टी
ઓપ્ટિકલ સ્પેક્ટ્રોસ્કોપી પદ્ધતિ,ऑप्टिकल स्पेक्ट्रोस्कोपी पद्धत
ઓપ્ટિકલ સ્પેક્ટ્રોસ્કોપી,ऑप्टिकल स्पेक्ट्रोस्कोपी
ઓપ્ટિકલ સ્પેક્ટ્રમ,ऑप्टिकल स्पेक्ट्रम
ઓપ્ટિકલ ગોળાકાર સપાટી,ऑप्टिकल गोलाकार पृष्ठभाग
ઓપ્ટિકલ બંદૂક,ऑप्टिकल बंदूक
ઓપ્ટિકલ સ્ટેનિંગ,ऑप्टिकल डाग
પ્રકાશનું સુપરઇમ્પોઝિશન,प्रकाशाचा वरचा भाग
ઓપ્ટિકલ સિસ્ટમ,ऑप्टिकल प्रणाली
દ્રશ્ય ગરમી,दृश्य उष्णता
ઓપ્ટિકલ જાડાઈ,ऑप्टिकल जाडी
ઓપ્ટિકલ ટ્રેકિંગ,ऑप्टिकल ट्रॅकिंग
"ઓપ્ટિકલ પ્લેક્સસ, વિઝ્યુઅલ યુવુલા","ऑप्टिकल प्लेक्सस, व्हिज्युअल यूव्हुला"
ઓપ્ટિકલ સંક્રમણ,ऑप्टिकल संक्रमण
"દ્રશ્ય પારદર્શિતા, ઓપ્ટિકલ પારદર્શિતા","व्हिज्युअल पारदर्शकता, ऑप्टिकल पारदर्शकता"
ઓપ્ટિકલ વિકૃતિ,ऑप्टिकल विकृती
ઓપ્ટિકલ વ્યુફાઈન્ડર,ऑप्टिकल व्ह्यूफाइंडर
ઓપ્ટિકલ તરંગ પટ્ટી,ऑप्टिकल वेव्ह पट्टी
"ઓપ્ટિકલ વેજ, ઓપ્ટિકલ ફેન","ऑप्टिकल वेज, ऑप्टिकल फॅन"
ઓપ્ટિકલ છિદ્ર,ऑप्टिकल छिद्र
દેખીતી રીતે,वरवर पाहता
પોલરાઇઝર,polarizer
પોલરાઇઝર,polarizer
હળવી ક્રેડિટ,हलके क्रेडिट
ઓપ્ટીકલી સપાટ,ऑप्टिकली सपाट
ઓપ્ટિકલી સપાટ સપાટી,ऑप्टिकली सपाट पृष्ठभाग
હળવા પૈસા,हलके पैसे
"ઓપ્ટિક્સ, ઓપ્ટિક્સ","ऑप्टिक्स, ऑप्टिक्स"
શ્રેષ્ઠ નિર્ણય,इष्टतम निर्णय
શ્રેષ્ઠ એન્કોડિંગ,इष्टतम एन्कोडिंग
શ્રેષ્ઠ હેમિંગ કોડ,इष्टतम हॅमिंग कोड
શ્રેષ્ઠ રોકાણ,इष्टतम गुंतवणूक
શ્રેષ્ઠ માર્ગ,इष्टतम मार्ग
શ્રેષ્ઠ ઉત્પાદન મિશ્રણ,इष्टतम उत्पादन मिश्रण
શ્રેષ્ઠ પ્રોગ્રામિંગ,इष्टतम प्रोग्रामिंग
શ્રેષ્ઠ મૂલ્ય,इष्टतम मूल्य
શ્રેષ્ઠ,इष्टतम
શ્રેષ્ઠતા પરીક્ષણ,इष्टतमता चाचणी
શ્રેષ્ઠતા માપદંડ,इष्टतमता निकष
ઑપ્ટિમાઇઝેશન,सर्वोत्तमीकरण
ઑપ્ટિમાઇઝેશન,सर्वोत्तमीकरण
"શ્રેષ્ઠ, શ્રેષ્ઠ","इष्टतम, इष्टतम"
શ્રેષ્ઠ સરનામું,इष्टतम पत्ता
શ્રેષ્ઠ જોડાણ,इष्टतम जोडणी
શ્રેષ્ઠ રીટેન્શન સમય,इष्टतम धारणा वेळ
શ્રેષ્ઠ મૂલ્ય,इष्टतम मूल्य
શ્રેષ્ઠ ઉત્પાદન,इष्टतम उत्पादन
ફોટોકોસ્ટિક,फोटोकॉस्टिक
ફોટોકોસ્ટિક અસર,फोटोकॉस्टिक प्रभाव
ફોટોકોસ્ટિક્સ,फोटोकॉस्टिक
પ્રકાશ ઇલેક્ટ્રોનિક્સ,हलके इलेक्ट्रॉनिक्स
"સાઈટોમીટર, ઓપ્ટોમીટર","sightometer, optometer"
અસ્પષ્ટતા,दृष्टिवैषम्य
"લાઇટ-સાઉન્ડર, ઓટોફોન","लाइट-साउंडर, ऑटोफोन"
અથવા,किंवा
"ઓ આર ગેટ, તમારો દરવાજો","ओ आर गेट, तुमचे गेट"
મૌખિક માર્ગ,तोंडी रस्ता
નારંગી રંગ,नारिंगी रंग
નારંગી સ્પેક્ટ્રોમીટર,नारिंगी स्पेक्ट्रोमीटर
"અવકાશી ક્ષેત્ર, અવકાશી પદાર્થ","खगोलीय गोलाकार, खगोलीय वस्तू"
"ભ્રમણકક્ષા, આંખ, નેત્ર","कक्षा, डोळा, नेत्ररोग"
વર્ગ વિશ્લેષણ,वर्ग विश्लेषण
વર્ગ તત્વ,वर्ग घटक
ભ્રમણકક્ષા વિસ્તરણ કોઇલ,कक्षा विस्तार कॉइल
"ભ્રમણકક્ષા, ભ્રમણકક્ષા (નં, ), ભ્રમણકક્ષા (વી, ), નેત્રરોગ, નેત્ર","ऑर्बिटल, ऑर्बिटल (नाही, ), ऑर्बिटल (V, ), नेत्ररोग, नेत्र"
ભ્રમણકક્ષા,कक्षीय
ભ્રમણકક્ષા કોણીય વેગ,ऑर्बिटल कोनीय संवेग
ભ્રમણકક્ષામાં નિષ્ક્રિયતા આવે છે,कक्षीय सुन्नपणा
ભ્રમણકક્ષાનો સડો,कक्षीय क्षय
ઓર્બિટલ ઇલેક્ટ્રોન,ऑर्बिटल इलेक्ट्रॉन
ભ્રમણકક્ષા ઊર્જા,कक्षीय ऊर्जा
ભ્રમણકક્ષાનું સમીકરણ,कक्षीय समीकरण
ઓર્બિટલ ફ્લક્સ,ऑर्बिटल फ्लक्स
રૂમ મેગ્નેટિક મોમેન્ટરી ઓપરેટર,रूम मॅग्नेटिक मोमेंटरी ऑपरेटर
ઓર્બિટલ મોડલ,ऑर्बिटल मॉडेल
ભ્રમણકક્ષાની ક્ષણ,कक्षीय क्षण
ભ્રમણકક્ષાની ગતિ,कक्षीय गती
ભ્રમણકક્ષા સમાનતા,कक्षीय समता
ભ્રમણકક્ષાનો સમયગાળો,कक्षीय कालावधी
ભ્રમણકક્ષાનું વિમાન,कक्षीय विमान
આંખનો વિસ્તાર,नेत्ररोग क्षेत्र
ઓર્બિટલ ક્વોન્ટમ નંબર,ऑर्बिटल क्वांटम संख्या
ભ્રમણ ક્રાંતિ,कक्षीय क्रांती
ભ્રમણકક્ષાનું પરિભ્રમણ,कक्षीय रोटेशन
ભ્રમણકક્ષા વેગ,कक्षीय वेग
"ઓર્બિટલ વેવ ફંક્શન, ઓર્બિટલ વેવ ફંક્શન","ऑर्बिटल वेव्ह फंक्शन, ऑर्बिटल वेव्ह फंक्शन"
ભ્રમણકક્ષામાં પ્રતિબંધિત,परिभ्रमण निषिद्ध
"ઓર્કેસ્ટ્રા, વૃંદાવદન; ઓર્કેસ્ટ્રા","वाद्यवृंद, वृंदावदन; ऑर्केस्ट्रा"
", ઓર્ડર, ઓર્ડર, પાવર, રેડિક્સ ગ્રુપ નંબર","ऑर्डर, ऑर्डर, पॉवर, रेडिक्स ग्रुप नंबर"
તબક્કાના સંક્રમણની ડિગ્રી,फेज संक्रमणाची डिग्री
સ્પેક્ટ્રમની શ્રેણી,स्पेक्ट्रमची श्रेणी
ગ્રેડ પરિમાણ,ग्रेड पॅरामीटर
આદેશ સર્કિટ,कमांड सर्किट
ક્રમ પરિવર્તન,अनुक्रम परिवर्तन
"ક્રમ સંક્રમણ, વ્યવસ્થા-વિકાર સંક્રમણ","अनुक्रम संक्रमण, व्यवस्था-विकार संक्रमण"
સીરીયલ રૂપરેખાંકન,अनुक्रमांक कॉन्फिगरेशन
ક્રમાંકિત પ્રાંતો,रँक केलेले प्रांत
સૉર્ટ કરેલ ક્ષેત્ર,क्रमवारी लावलेले फील्ड
સરળ બીમ,साधे तुळई
સરળ તરંગ,साधी लहर
સામાન્ય કાર્ય ખર્ચ,सामान्य कामकाजाचा खर्च
"આર્ગોન, આર્ગોન બાઝા","argon, argon baza"
આર્ગોન-પાઈપ,आर्गॉन-पाईप
આર્ગોન નળી સિસ્ટમ,आर्गॉन नळी प्रणाली
કાર્બનિક ઇલેક્ટ્રોલાઇટ કોષ,सेंद्रिय इलेक्ट्रोलाइट सेल
કાર્બનિક ધીમું રિએક્ટર,सेंद्रिय मंद अणुभट्टी
ઓરિએન્ટેશન,अभिमुखता
ઓરિએન્ટેશન ડબલ રીફ્રેક્શન,अभिमुखता दुहेरी अपवर्तन
ઓરિએન્ટેશન આઉટપુટ,अभिमुखता आउटपुट
ઓરિએન્ટેશન પોઈન્ટ,अभिमुखता बिंदू
ઓરિએન્ટેશન ધ્રુવીકરણ,अभिमुखता ध्रुवीकरण
ઓરિએન્ટેશન પોલેરિટી,अभिमुखता ध्रुवीयता
ઓરિએન્ટેશન ધ્રુવીકરણ,अभिमुखता ध्रुवीकरण
લક્ષી,देणारं
ઓરિએન્ટેશન શોષણ,अभिमुखता शोषण
ઓરિએન્ટેશન ડિટેક્ટર,अभिमुखता शोधक
લક્ષી વર્ગીકરણ ડિટેક્ટર,ओरिएंटेड वर्गीकरण डिटेक्टर
"મોં, રંધર, દરવાજો","तोंड, रंध्र, दार"
મૂળ બિંદુ,मूळ बिंदू
મૂળ દર,मूळ दर
મૂળ પ્રવેશ,मूळ एंट्री
"મૂળ રેકોર્ડ, પ્રારંભિક રેકોર્ડ","मूळ रेकॉर्ड, प्रारंभिक रेकॉर्ड"
મૂળ સિગ્નલ આવર્તન,मूळ सिग्नल वारंवारता
ઓર્થોનિટ્રોજન,ऑर्थोनिट्रोजन
ઓર્થોક્રોમેટિક (ફિલ્મ),ऑर्थोक्रोमॅटिक (चित्रपट)
"ઓર્થોક્રોમેટિક પ્રજનન, સાચું પાત્ર પ્રજનન","ऑर्थोक्रोमॅटिक पुनरुत्पादन, खरे वर्ण पुनरुत्पादन"
રૂઢિગત એકલતા,प्रथा एकवचन
આર્થ્રોપ,आर्थ्रूप
"ઊભી કોણીય, લંબ","उभ्या टोकदार, लंब"
ઓર્થોગોનલ એન્ટેના,ऑर्थोगोनल अँटेना
ઓર્થોગોનલ અક્ષ,ऑर्थोगोनल अक्ष
સ્વતંત્ર આંકડા,स्वतंत्र आकडेवारी
ઓર્થોગોનલ પ્રક્ષેપણ,ऑर्थोगोनल प्रोजेक्शन
ઊભી ગોઠવણ,अनुलंब समायोजन
વર્ટિકલ યોગ,अनुलंब योग
ઓર્થોગોનલ કોષ,ऑर्थोगोनल सेल
ઓર્થોગોનલ બોડી,ऑर्थोगोनल शरीर
ઓર્થોગોનલ સંવેદનાત્મક,ऑर्थोगोनल संवेदी
ઓર્થોગોનલ રૂપાંતર,ऑर्थोगोनल रूपांतरण
"ઓર્થોગોનાલિટી, લંબરૂપતા","ऑर्थोगोनॅलिटी, लंबरता"
ગતિશીલતા,एकत्रीकरण
ગતિશીલતા પ્રક્રિયા,एकत्रीकरण प्रक्रिया
ગતિશીલતા,एकत्रीकरण
ઓર્થોહેલિયમ ફ્લોર,ऑर्थोहेलियम मजला
ઓર્થોહાઈડ્રોજન,ऑर्थोहायड्रोजन
"ઓર્થોઆઈકોનોસ્કોપ, ઓર્થિકોન","ऑर्थोआयकोनोस्कोप, ऑर्थिकॉन"
"ઓર્થો ફોર્મ, પેરા ફોર્મ","ऑर्थो फॉर्म, पॅरा फॉर्म"
ઓર્થો પરમાણુ,ऑर्थो रेणू
ઓર્થોફોન,ऑर्थोफोन
વર્ટિકલ એક્સિસ પ્રિઝમ,अनुलंब अक्ष प्रिझम
સમચતુર્ભુજ,समभुज चौकोन
સમચતુર્ભુજ નિયમ,समभुज चौकोन नियम
ઓર્થોગોનલ સપ્રમાણતા,ऑर्थोगोनल सममिती
બૃહદદર્શક કાચ,भिंग
જમણો કોણ સિસ્ટમ,उजव्या कोन प्रणाली
ઓસીલેટીંગ આવેગ,oscillating आवेग
ઓસીલેટ કરવા માટે,दोलन करणे
ફરતું શરીર,हलणारे शरीर
ઓસીલેટરી સર્કિટ,oscillatory सर्किट
ઓસીલેટરી ક્રિસ્ટલ સિસ્ટમ,दोलन क्रिस्टल प्रणाली
"ઓસીલેટીંગ કરંટ, ઓસીલેટીંગ કરંટ","oscillating current, oscillating current"
"ઓસીલેટરી ડિસ્ક સિસ્ટમ, ઓસીલેટરી ડિસ્ક સિસ્ટમ","oscillatory disc system, oscillatory disc system"
ઓસીલેટીંગ આયનો,दोलन आयन
"ઓસીલેટીંગ કરંટ, ઓસીલેટીંગ કરંટ","oscillating current, oscillating current"
ફરતી દુનિયા,हलणारे जग
ઓસિલેશન,दोलन
ઓસીલેટરી મેગ્નેટોમીટર,दोलन मॅग्नेटोमीटर
લોલક ઓસિલેશન,पेंडुलम दोलन
"ઓસિલેશન થિયરી, ઓસિલેશનિઝમ","दोलन सिद्धांत, दोलनवाद"
ઓસિલેટર,ऑसिलेटर
આવર્તન વહન,वारंवारता वाहून नेणे
ઓસીલેટરી પાવર,दोलन शक्ती
ઓસીલેટરી સર્કિટ,oscillatory सर्किट
ઓસીલેટરી નિમજ્જન,दोलन विसर्जन
ઓસીલેટરી લુપ્તતા,oscillatory विलोपन
ઓસિલેશન ઝડપ,दोलन गती
વેવ ડાયનેમિક્સ ઓસીલેટરી પ્રકૃતિ,तरंग प्रेरक शक्ती oscillatory निसर्ग
ઓસીલેટરી શીયર,oscillatory कातरणे
"ઓસિલોગ્રામ, ઓસિલોગ્રામ","ऑसिलोग्राम, ऑसिलोग्राम"
"ઓસિલોગ્રાફ, ઓસિલોગ્રાફ","ऑसिलोग्राफ, ऑसिलोग्राफ"
ઓસીલેટરી રેકોર્ડ,oscillatory रेकॉर्ड
"ઓસીલોગ્રાફી, ઓસીલોગ્રાફી","ऑसिलोग्राफी, ऑसिलोग्राफी"
ઓસિલોમીટર,ऑसिलोमीटर
"ઓસિલોસ્કોપ, ઓસિલોસ્કોપ","ऑसिलोस्कोप, ऑसिलोस्कोप"
વિશ્લેષણાત્મક વર્ગ,विश्लेषणात्मक वर्ग
પ્રકાશસંશ્લેષણ વિમાન,प्रकाशसंश्लेषक विमान
સ્ક્લેરા,स्क्लेरा
ઓસિલેશન ઉલ્લંઘન,दोलन उल्लंघन
ફરતા મોડેલ,हलणारे मॉडेल
ઓસ્મોમીટર,ऑस्मोमीटर
ઓસ્મોસ્કોપ,ऑस्मोस्कोप
ઓસ્મોટિક દબાણ,ऑस्मोटिक दबाव
ઓટો એન્જિન,ऑटो इंजिन
ઓટો-સાયકલ,स्वयं-सायकल
ફ્રેમ અસંગત,फ्रेम विसंगत
બિનઉપયોગી જેક,निरुपयोगी जॅक
પ્રવાહ,बहिर्वाह
બાહ્ય એન્ટેના,बाह्य अँटेना
બાહ્ય બ્રામ્સ્ટ્રલંગ,बाह्य ब्राम्स्ट्रलंग
"બાહ્ય કાન, બાહ્ય કાન","बाह्य कान, बाह्य कान"
દૂર નિર્દેશક,दूर सूचक
બાહ્ય વિભાગ,बाह्य विभाग
વેલેન્સ ઇલેક્ટ્રોન,व्हॅलेन्स इलेक्ट्रॉन्स
બાહ્ય કાર્ય કાર્ય,बाह्य कार्य कार्य
સૌથી બાહ્ય ઇલેક્ટ્રોન શેલ,सर्वात बाहेरील इलेक्ट्रॉन शेल
"ગેસિફિકેશન, ગેસ ખાલી કરાવવું","गॅसिफिकेशन, गॅस निर्वासन"
આઉટપુટ સિગ્નલ,आउटपुट सिग्नल
આઉટપુટ સેલ,आउटपुट सेल
"બહાર નીકળવાનો દરવાજો, બાહ્ય બંદર","एक्झिट गेट, बाह्य बंदर"
"આઉટપુટ, આઉટપુટ, આઉટપુટ, આઉટફ્લો","आउटपुट, आउटपुट, आउटपुट, बहिर्वाह"
બહાર નીકળવાનો દરવાજો,बाहेर पडण्याचे गेट
આઉટપુટ અવબાધ,आउटपुट प्रतिबाधा
આઉટપુટ ગેજ,आउटपुट गेज
આઉટપુટ મોનિટર,आउटपुट मॉनिटर
આઉટપુટ પાવર,आउटपुट शक्ती
મુદ્દો નિયમન,समस्या नियमन
આઉટપુટ ટર્મિનલ,आउटपुट टर्मिनल
"આઉટપુટ ટ્રાન્સફોર્મર, આઉટપુટ ટ્રાન્સફોર્મર","आउटपुट ट्रान्सफॉर्मर, आउटपुट ट्रान्सफॉर्मर"
આઉટપુટ કોઇલ,आउटपुट कॉइल
"બાહ્ય પ્રસારણ, (સ્ટુડિયો) બાહ્ય પ્રસારણ","बाह्य प्रसारण, (स्टुडिओ) बाह्य प्रसारण"
"પકાવવાની નાની ભઠ્ઠી, સ્ટોવ, સ્ટોવ","ओव्हन, स्टोव्ह, स्टोव्ह"
karchat એન્ટેના,karchat अँटेना
હાયપરકમ્પ્રેશન,हायपरकंप्रेशन
હાયપર કપલિંગ,हायपर कपलिंग
અતિ ઉત્તેજના,अतिउत्तेजना
હાયપરથર્મિયા,हायपरथर्मिया
ઓવરમોડ્યુલેશન,overmodulation
અતિશય સંભવિત,अतिसंभाव्य
દેખરેખ,देखरेख
અતિક્રમણ,अतिक्रमण
ઓવરવોલ્ટેજ,ओव्हरव्होल्टेज
સમય જતાં અસર,कालांतराने प्रभाव
ભીડ,गर्दी
સુપરકૂલિંગ,सुपर कूलिंग
અત્યંત સંશોધિત,अत्यंत सुधारित
"અતિશય અંદાજ, અંદાજ","जास्त अंदाज, अंदाज"
જાણીતું સમીકરણ,सुप्रसिद्ध समीकरण
ખૂબ જ વ્યવસ્થિત આયોજન,अतिशय पद्धतशीर नियोजन
સ્કાયલાઇન રડાર,क्षितिज रडार
એકંદર એટેન્યુએશન,एकूण क्षीणता
એકંદર કાર્યક્ષમતા,एकूण कार्यक्षमता
એકંદર નુકશાન,एकूण नुकसान
એકંદર ચોક્કસ આવેગ,एकूणच विशिष्ट आवेग
એકંદર સિસ્ટમ,एकूण प्रणाली
એકંદર સિસ્ટમ લેટન્સી,एकूण प्रणाली विलंब
એકંદર સેમ્પલિંગ રેશિયો,एकूण नमुना प्रमाण
હાયપરટેન્શન,उच्च रक्तदाब
"વાદળ આવરણ, વાદળછાયું","ढगाळ, ढगाळ"
કન્વર્જન્સ,अभिसरण
અતિ જટિલ,अत्यंत गंभीर
આત્યંતિક બંધન,अत्यंत बंधन
ખૂબ જ હતાશ,खूप उदास
સુપર ડેમ્પ્ડ ગેલ્વેનોમીટર સિસ્મોગ્રાફ,सुपर डॅम्प्ड गॅल्व्हानोमीटर सिस्मोग्राफ
અતિશય ભીનાશ,हायपर ओलसर
ઓવરડોઝ,प्रमाणा बाहेर
અનુમાનિત ગરમી કરેક્શન,अंदाजे उष्णता सुधारणा
સુપરચાર્જ્ડ નોઝલ,सुपरचार्ज केलेले नोजल
અતિશય,जबरदस्त
"ઓવરફ્લો ઓવરફ્લો, ઓવરફ્લો","ओव्हरफ्लो ओव्हरफ्लो, ओव्हरफ्लो"
જળમાર્ગ,जलमग्न जलमार्ग
ડૂબી ગયેલ માળ,पूरग्रस्त मजला
હાઇગ્રોમીટર,हायग्रोमीटर
ઓવરફ્લો સ્વીચ,ओव्हरफ्लो स्विच
ઓવરલેપિંગ સંયુક્ત,आच्छादित संयुक्त
ઓવરહાઉઝર અસર,overhauser प्रभाव
ટોચની રેખા,शिर्षक ओळ
"ઓવરલેપ, ઓવરલેપ","ओव्हरलॅप, ओव्हरलॅप"
ઓવરલેપિંગ ઊર્જા,अतिव्यापी ऊर्जा
ઓવરલેપ,ओव्हरलॅप
ઓવરલેપિંગ કોડ,आच्छादित कोड
ઓવરલેપિંગ આવર્તન વિતરણ,आच्छादित वारंवारता वितरण
છબીઓનું ઓવરલેપ,प्रतिमांचा ओव्हरलॅप
ઓવરલેપિંગ ઓર્બિટલ્સ,ओव्हरलॅपिंग ऑर्बिटल्स
ઓવરલોડ,ओव्हरलोड
ઓવરલોડ ફોરવર્ડ કરંટ,ओव्हरलोड फॉरवर्ड करंट
ઓવરલોડ સ્તર,ओव्हरलोड पातळी
ઓવરલોડ રક્ષણ,ओव्हरलोड संरक्षण
ઓવરલોડ રિલે,ओव्हरलोड रिले
ઓવરલોડ ડિસ્કનેક્ટર,ओव्हरलोड डिस्कनेक्टर
ઓવરલોડિંગ આવેગ,ओव्हरलोडिंग आवेग
ઓવર સ્પિન,ओव्हर स्पिन
અસ્તિત્વ,जगण्याची क्षमता
હાયપરસ્ટ્રેસ,अति ताण
"ઓવરટોન, ઓવરટોન","ओव्हरटोन, ओव्हरटोन"
હાયપરટોનિક બેન્ડ,हायपरटोनिक बँड
પકાવવાની નાની ભઠ્ઠી પુલ,ओव्हन ब्रिज
ઓક્સાઇડ કોટેડ કેથોડ,ऑक्साईड लेपित कॅथोड
ઓક્સાઇડ ઇંધણ રિએક્ટર,ऑक्साईड इंधन अणुभट्टी
ઓક્સાઇડ પરમાણુ બળતણ,ऑक्साईड आण्विक इंधन
ઓક્સિજન કમ્બશન,ऑक्सिजन ज्वलन
ઓઝોન ઝોન મર્યાદા,ओझोन झोन मर्यादा
ઓઝોન વર્તુળ,ओझोन वर्तुळ
પી-ઓર્બિટલ,पी-ऑर्बिटल
પુ સિસ્ટમ,PU प्रणाली
"p-શાખા, નકારાત્મક શાખા","p-शाखा, ऋण शाखा"
p-ઇલેક્ટ્રોન,p-इलेक्ट्रॉन
પિન-ડાયોડ,पिन-डायोड
pn મર્યાદા,pn मर्यादा
pn જંકશન,pn जंक्शन
pnip ટ્રાન્ઝિસ્ટર,pnip ट्रान्झिस्टर
pnip triode ટ્રાંઝિસ્ટર,pnip ट्रायोड ट्रान्झिस्टर
પી-રાજ્ય,पी-राज्य
p-પ્રકારની વાહકતા,p-प्रकार चालकता
પી-પ્રકાર સેમિકન્ડક્ટર,p-प्रकार सेमीकंडक्टर
પી વેવ રેઝોનન્સ,पी लहरी अनुनाद
પલ્સ કંપનવિસ્તાર મોડ્યુલેશન,पल्स अॅम्प्लिट्यूड मॉड्युलेशन
પલ્સકોડ મોડ્યુલેશન,पल्सकोड मॉड्यूलेशन
પલ્સ અવધિ મોડ્યુલેશન,नाडी कालावधी मॉड्यूलेशन
"યોજના સ્થિતિ સૂચક, પીપી. આઈ.","योजना स्थिती निर्देशक, pp. आय."
"યોજના સ્થિતિ સૂચક ડાયાગ્રામ, પીપી. I. ડાયાગ્રામ","योजना स्थिती निर्देशक आकृती, pp. I. आकृती"
PPI આગાહી,PPI अंदाज
"P.P.I રીપીટર, P.P.I રીપીટર","P.P.I रिपीटर, P.P.I रिपीटर"
"યોજના સ્થિતિ સૂચક, PPI વ્યૂઅર","योजना स्थिती निर्देशक, PPI दर्शक"
પલ્સ પોઝિશન મોડ્યુલેશન,नाडी स्थिती मॉड्यूलेशन
પલ્સ સમય મોડ્યુલેશન,पल्स टाइम मॉड्युलेशन
જાડાઈ માપક,जाडी मापक
"પેકેજિંગ, પેકેજ","पॅकेजिंग, पॅकेज"
પોર્ટેબલ પાવર રિએક્ટર,पोर्टेबल पॉवर अणुभट्टी
પોર્ટેબલ રિએક્ટર,पोर्टेबल अणुभट्टी
સીલબંધ મેગ્નેટ્રોન,सीलबंद मॅग्नेट्रॉन
ચિત્રની ભીડ,चित्रांची गर्दी
ભીડ ગુણાંક,गर्दी गुणांक
કોમ્પેક્શન ઘનતા,कॉम्पॅक्शन घनता
ભીડ અસર,गर्दीचा प्रभाव
પેકેજિંગ ઊર્જા,पॅकेजिंग ऊर्जा
ભીડ ગુણાંક,गर्दी गुणांक
પેકર,पॅकर
પેકોસ,पॅकोस
સ્થિર એટેન્યુએટર,स्थिर attenuator
પાદર,पदर
"પેડર, મેક્રો એડજસ્ટર","पॅडर, मॅक्रो समायोजक"
મેક્રો એડજસ્ટમેન્ટ કેપેસિટર,मॅक्रो समायोजन कॅपेसिटर
"યુગલ વિનાશ, યુગલ વિનાશ","जोडप्याचा नायनाट, जोडप्याचा नायनाट"
જોડી રચના,जोडी तयार करणे
યમલ એન્ટેના,यामल अँटेना
દંપતી ઉત્પાદન,जोडपे उत्पादन
