Odiya,Assamese
ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |,লাইব্ৰেৰী ডাইৰেকটৰী
"1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |","১/ অনুজ্ঞাপত্ৰ চুক্তি, ২/ অনুজ্ঞাপত্ৰ চুক্তি"
ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି),লাইট ইমিটিং ডাইঅ&#39;ড (LEDs)
ହାଲୁକା ବନ୍ଧୁକ |,লাইট বন্দুক
ହାଲୁକା କଲମ |,লাইট পেন
ର line ଖ୍ୟ ଆଡାପ୍ଟର |,ৰৈখিক এডাপ্টাৰ
ରେଖା ସମ୍ପାଦନା |,শাৰী সম্পাদনা
"1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |","1.লাইন প্ৰিন্টাৰ, 2.লাইন প্ৰিন্টাৰ"
"1. ଲାଇନ୍, 2. ଲାଇନ୍","১.ৰৈখিক, ২.ৰৈখিক"
ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM),প্ৰতি মিনিটত লাইন (LPM)
"1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ","1. লিংক, লিংক, 2. শৃংখল, 3. বান্ধোন"
ଶୃଙ୍ଖଳିତ ତାଲିକା |,শৃংখলাবদ্ধ তালিকা
ଲିନକ୍ସ,লিনাক্স
"1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)","1.লিকুইড স্ফটিক প্ৰদৰ্শন, 2.তৰল স্ফটিক প্ৰদৰ্শন (এলচিডি)"
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |,তালিকা প্ৰক্ৰিয়াকৰণ
"1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |","১.চিঠি, ২.আক্ষৰিক"
"1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |","1. সক্ৰিয়, 2. জীৱিত, 3. বৈদ্যুতিক, 4. গতিশীল"
ଜୀବନ୍ତ ଗଣ୍ଠି |,জীৱন্ত গাঁঠি
"1. ଲୋଡ୍, 2. ଲୋଡ୍","1.লোড, 2.লোড"
"1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |","1.লোড মডিউল, 2.লোড মডুলেটৰ"
"1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍","১.স্থানীয়, ২.স্থানীয়"
ସ୍ଥାନୀୟ ପ୍ରବେଶ,স্থানীয় প্ৰৱেশ
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN),স্থানীয় এলেকা নেটৱাৰ্ক (LAN)
ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |,স্থানীয় স্পষ্টতা
"1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |","1. স্থানীয় নেটৱৰ্ক, 2. স্থানীয় কেন্দ্ৰ 3. স্থানীয় বিনিময়"
ସ୍ଥାନୀୟ ସ୍ମୃତି,স্থানীয় স্মৃতিশক্তি
ସ୍ଥାନୀୟ ମୋଡ୍ |,স্থানীয় ধৰণ
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,স্থানীয় চলক
"ଲୁପ୍, ଲକ୍ |","লুপ, লক"
ଲୁପ୍ ଫାଇଲ୍ |,লুপ ফাইল
ଅଧିବେଶନ ଆରମ୍ଭ,অধিবেশন আৰম্ভ
ଅବଧି ଶେଷ,term end
ଲେଖକ,লেখক
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,যুক্তি বিশ্লেষক
ଲଜିକ୍ ବୋମା |,লজিক বোমা
ଲଜିକ୍ କାର୍ଡ |,লজিক কাৰ্ড
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ),লজিক চাৰ্ট (ফ্ল&#39;চাৰ্ট)
ଲଜିକ୍ ସର୍କିଟ୍ |,লজিক বৰ্তনী
ତାର୍କିକ ଡିଜାଇନ୍ |,লজিক ডিজাইন
ତାର୍କିକ ଚିତ୍ର,লজিক ডায়েগ্ৰাম
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,লজিকেল ফ্ল&#39;চাৰ্ট
ତାର୍କିକ କାର୍ଯ୍ୟ,লজিক ফাংচন
ତାର୍କିକ ଫାଟକ,লজিক গেট
"1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |","1. লজিক প্ৰগ্ৰেমিং, 2. লজিক প্ৰগ্ৰেমিং"
ତର୍କ ବିସ୍ଥାପନ |,লজিক বিচ্যুতি
ତର୍କ ସ୍ଥିତି |,লজিক অৱস্থা
ଲଜିକ୍ ସୁଇଚ୍ |,লজিক চুইচ
ତର୍କ ଏକକ |,লজিক ইউনিট
ଯୁକ୍ତିଯୁକ୍ତ,যুক্তিসংগত
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,যুক্তিসংগত সংযোগ
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,লজিকেল ডাটা গঠন
ତାର୍କିକ ଚିତ୍ର,লজিকেল ডায়েগ্ৰাম
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,লজিকেল এক্সপ্ৰেচন
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,লজিকেল ফ্ল&#39;চাৰ্ট
ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି),লজিকেল IF (লজিকেল যদি)
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,যুক্তিসংগত কাৰ্য্য
ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |,যুক্তিসংগত অপাৰেটৰ
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,যুক্তিসংগত সংযোগ
ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |,যুক্তিসংগত পৰিকল্পনা
"1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |","1. যুক্তিবাদী চৰিত্ৰ, 2. যুক্তিসংগত চৰিত্ৰ"
ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |,যুক্তিসংগত আৰ্হি
ତାର୍କିକ ମୂଲ୍ୟ,লজিকেল মান
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,লজিকেল ভেৰিয়েবল
ପୂର୍ବାବଲୋକନ,অভাৰভিউ লাভ কৰা হৈছে
ପୂର୍ବାବଲୋକନ ସେଟ୍ |,পূৰ্বদৰ্শন ছেট
ପର୍ଯ୍ୟବେକ୍ଷଣ,পৰ্যবেক্ষণ
"1.loop, 2.loop","১.লুপ, ২.লুপ"
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,লুপ নিয়ন্ত্ৰণ
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,লুপ আৰম্ভণি
ଲୁପ୍ ଭେରିଏସନ |,লুপৰ তাৰতম্য
"1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |","1.লুপ নেটৱৰ্ক, 2.লুপ নেটৱৰ্ক"
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,লুপ আৰম্ভণি
ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |,লুপ-এণ্ডিং
କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |,কাউণ্টাৰ-লুপ পৰীক্ষা
ଖାଲି ଯୋଡି |,শিথিলভাৱে সংযুক্ত
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,ক্ষতিহীন সংকোচন
ହାସ୍ ସଙ୍କୋଚନ |,হাছে কম্প্ৰেছন
କମ୍ ବାଇଟ୍ |,কম বাইট
ନିମ୍ନ ସ୍ତରର ଭାଷା |,নিম্নস্তৰৰ ভাষা
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,লো পাছ ফিল্টাৰ
"1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |","1.নিম্ন কণ্ডিচনেড, 2. তলত বান্ধি থোৱা আছে"
"1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)","1.MAC প্ৰটোকল, 2.MAC নৈতিকতা (মধ্যমীয়া প্ৰৱেশ নিয়ন্ত্ৰণ)"
"1. ମେସିନ୍, 2. ମେସିନ୍ |","১.যন্ত্ৰ, ২.যন্ত্ৰ"
ଯନ୍ତ୍ର ଠିକଣା,মেচিনৰ ঠিকনা
"1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |","১.মেচিন ক’ড, ২.মেচিন ক’ড"
ମେସିନ୍ ଚକ,মেচিনৰ চকা
ଯାନ୍ତ୍ରିକ ଭାଷା |,যান্ত্ৰিক ভাষা
ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |,যান্ত্ৰিক চফ্টৱেৰ
ଉପକରଣ ତ୍ରୁଟି,ডিভাইচৰ ভুল
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,মেচিনৰ অচল সময়
ମେସିନ୍ ଭାଷା,মেচিন ভাষা
ମାନୁଆଲ୍ |,হাতপুথি
ଯନ୍ତ୍ରର ଅର୍ଥ,মেচিন চেন্স
"1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |","১.মেচিন লেংগুৱেজ, ২.মেচিন লেংগুৱেজ"
ଯନ୍ତ୍ର ଶିକ୍ଷା,মেচিন লাৰ্নিং
ମେସିନ୍ ଅପରେସନ୍,মেচিন অপাৰেচন
ମେସିନ୍ ଭାଷା,মেচিন ভাষা
ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା,মেচিনৰ পৰিৱেশন
ମେସିନ୍ ଅନୁକରଣ,মেচিন চিমুলেচন
ମେସିନ୍ ଅପହରଣ ସମୟ |,মেচিন হাইজেকিং সময়
ମେସିନ୍ ଅନୁବାଦ,মেচিন অনুবাদ
ମେସିନ୍ ଶବ୍ଦ |,মেচিন শব্দ
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,মেক্ৰ&#39; নিৰ্দেশনা
ମାକ୍ରୋ ସ୍କେଲ୍ |,মেক্ৰ&#39; স্কেল
ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |,গণ সমাবেশ কাৰ্যসূচী
ମୋଟ କଲ୍,স্থূল কল
"1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |","১.মেক্ৰ’ ক’ড, ২.মেক্ৰ’ ক’ড"
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,মেক্ৰ&#39; কমাণ্ড
ମାକ୍ରୋ ଘୋଷଣା,মেক্ৰ&#39; ঘোষণা
ମାକ୍ରୋ ସଂଜ୍ଞା,মেক্ৰ&#39; সংজ্ঞা
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট
ମାକ୍ରୋ ଜେନେରେଟର,মেক্ৰ&#39; জেনেৰেটৰ
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,মেক্ৰ&#39; নিৰ্দেশনা
ମୋଟ ଭାଷା,স্থূল ভাষা
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,মেক্ৰ&#39; লাইব্ৰেৰী
ମାକ୍ରୋ ପାରାମିଟର |,মেক্ৰ&#39; প্ৰাচল
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,মেক্ৰ&#39; প্ৰচেছিং
"1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |","1.মেক্ৰ&#39; প্ৰচেছৰ, 2. মেক্ৰ&#39;প্ৰচেছৰ"
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,মেক্ৰ&#39; প্ৰগ্ৰেমিং
ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |,স্থূল প্ৰট&#39;টাইপ
"1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |","1.মেক্ৰ&#39; এনকোডিং, 2.মেক্ৰ&#39; ক&#39;ডিং"
ମେଗାବାଇଟ୍ (MB),মেগাবাইট (MB)
ଯାଦୁ ପ୍ରତୀକ |,যাদুৰ চিহ্ন
ଯାଦୁ ସଂଖ୍ୟା,যাদু সংখ্যা
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
ଚୁମ୍ବକୀୟ କାର୍ଡ |,চুম্বকীয় কাৰ্ড
"1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |","১.চুম্বকীয় কোষ, ২.চুম্বকীয় কোষ"
ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |,চুম্বকীয় চিহ্ন
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,চুম্বকীয় কোৰ সংৰক্ষণ
"1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |","1.চুম্বকীয় ডিস্ক, 2. চুম্বকীয় ডিস্ক"
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,চুম্বকীয় ডিষ্কৰ ঠিকনা
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,চুম্বকীয় ডিস্ক মেমৰি
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,চুম্বকীয় ড্ৰাম
"1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |","1.চুম্বকীয় এনকোডিং, 2.চুম্বকীয় ক&#39;ডিং, 3.চুম্বকীয় ক&#39;ডিং"
ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |,চুম্বকীয় শীৰ্ষ
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,চুম্বকীয় চিয়াঁহী
ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR),চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR)
ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |,চুম্বকীয় মাধ্যম
ଚୁମ୍ବକୀୟ ପଠନ |,চুম্বকীয় পঢ়া
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,চুম্বকীয় ৰেকৰ্ডিং
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,চুম্বকীয় সংৰক্ষণ
ଚୁମ୍ବକୀୟ ରେଖା,চুম্বকীয় ৰেখা
ଚୁମ୍ବକୀୟ ଟେପ୍ |,চুম্বকীয় টেপ
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,চুম্বকীয় টেপ কাৰ্টিজ
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,চুম্বকীয় টেপ ড্ৰাইভ
ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |,চুম্বকীয় টেপ পূৰ্বসূৰী
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,চুম্বকীয় টেপ লাইব্ৰেৰিয়ান
ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |,চুম্বকীয় টেপ প্ৰৱেশ
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,চুম্বকীয় টেপ ইউনিট
"1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |","1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম"
ଚୁମ୍ବକୀୟ ପଥ,চুম্বকীয় পথ
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |,চুম্বকীয় আলোকীয় সংৰক্ষণ
"1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |","1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ"
ଚୁମ୍ବକୀୟ ବିକୃତି |,চুম্বকীয় বিকৃতি
ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |,চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট
"1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |","১.মেইল বক্স, ২.মেইল বক্স"
ମେଲ୍ ମିଶ୍ରଣ |,মেইল মাৰ্জ কৰক
"1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |","১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক"
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,মূল ফ্ৰেম
"1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |","1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা"
"1. ମେମୋରୀ, 2. ମେମୋରୀ","১.মূল স্মৃতি, ২.মূল স্মৃতি"
"1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |","১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী"
ମୁଖ୍ୟ ଭଣ୍ଡାର |,মূল সংৰক্ষণ
"1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |","১.মেইন চুইচ, ২.মেইন চুইচ"
"1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା","1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ"
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,ৰক্ষণাবেক্ষণ পেনেল
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,ৰক্ষণাবেক্ষণৰ সময়
ବଡ ବୃତ୍ତ |,ডাঙৰ বৃত্ত
କି ଉପକରଣ,কী ডিভাইচ
ମୁଖ୍ୟ ଚାବି |,মূল চাবি
ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |,মূল মঞ্চ
ମୁଖ୍ୟ ଗଠନ,মূল গঠন
ମୁଖ୍ୟ କାର୍ଯ୍ୟ,মূল কাম
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগৰিষ্ঠ উপাদান
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগৰিষ্ঠতা গেট
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগৰিষ্ঠতা অপাৰেচন
ପରିଶୋଧ ଅବଧି,ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা
ଭୁଲ୍ ରୁଟିନ୍ |,মিছঅপাৰেচন ৰুটিন
ପରିଚାଳନା ବିକାଶ,ব্যৱস্থাপনা বিকাশ
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,ব্যৱস্থাপনা বিজ্ঞান
ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |,মানচেষ্টাৰ এনকোডিং
ଗୁଣନ,গুণন
ଆନୁମାନିକ ଭେରିଏବଲ୍ |,অনুমান কৰা চলক
ଅହଂକାରୀ ସୂଚକାଙ୍କ |,আনুমানিক সূচকাংক
ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |,মানৱ যন্ত্ৰৰ অনুকৰণ
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,মেনুৱেল ঠিকনা চুইচ
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,হাতৰ দ্বাৰা বিশ্লেষণ কৰা
ମାନୁଆଲ୍ କଲ୍ |,মেনুৱেল কল
ମାନୁଆଲ ପ୍ରବେଶ,হাতৰ দ্বাৰা প্ৰৱেশ কৰা
"1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |","১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ"
"1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |","1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট"
ମାନୁଆଲ୍ ଅପରେସନ୍ |,মেনুৱেল অপাৰেচন
ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |,বহুতৰ লগত বহুতৰ সম্পৰ্ক
ମଲ୍ଟି-ଡିକୋଡର୍ |,মাল্টি-ডিকোডাৰ
ମାନଚିତ୍ର ପଦ୍ଧତି,মানচিত্ৰ পদ্ধতি
ମ୍ୟାପିଂ,মেপিং
ମାର୍ଜିନ୍,প্ৰান্ত
ମାର୍ଜିନାଲ ତ୍ରୁଟି |,প্ৰান্তীয় ভুল
ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |,প্ৰান্তীয় অনুসন্ধান
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,প্ৰান্তীয় পৰীক্ষা
ପ୍ରତୀକ ଚିହ୍ନଟ,চিহ্ন ধৰা পেলোৱা
ସାଇନ୍ ପ reading ିବା |,চিন পঢ়া
ପ୍ରତୀକ ସ୍କାନିଂ |,চিহ্ন স্কেনিং
ଚିହ୍ନ ଚିହ୍ନ,sign sense
ମାର୍କର,মাৰ্কাৰ
ମାର୍କିଂ,চিহ্নিত কৰা
ମାର୍କର ତରଙ୍ଗ |,মাৰ্কাৰ তৰংগ
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,মাৰ্কভ শৃংখল
ମାର୍କୋଭ ଉତ୍ସ |,মাৰ্কভ উৎস
ମାର୍କଅପ୍ ଭାଷା |,markup ভাষা
maser,maser
maser,maser
"1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍","১.মাস্ক, ২.অভাৰ, ৩.অভাৰ"
"1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |","1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক"
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ
କଭର୍ ରେଜିଷ୍ଟର |,কভাৰ ৰেজিষ্টাৰ
"1. କଭର୍ ROM, 2. କଭର୍ ROM |","1. কভাৰ ৰম, 2. কভাৰ ৰম"
ଆବରଣ |,আৱৰণ
ବୃହତ ତଥ୍ୟ,বিশাল পৰিসংখ্যা
"1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |","1.মাছ মেমৰি, 2.মাছ মেমৰি"
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,বৃহৎ পৰিমাণে সমান্তৰাল
ମୁଖିଆ,মুখীয়াল
ମାଷ୍ଟର କାର୍ଡ |,মাষ্টাৰ কাৰ্ড
"1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |","1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী"
ମୁଖ୍ୟ କୋନସୋଲ,মূল ক&#39;ন্সোল
ମୂଖ୍ୟ ତଥ୍ୟ |,প্ৰাইম ডাটা
ମୂଖ୍ୟ ଚିତ୍ର,মাষ্টাৰ ডায়েগ্ৰাম
ମାଷ୍ଟର ଫାଇଲ୍ |,মাষ্টাৰ ফাইল
ମୁଖ୍ୟ ଗୋଷ୍ଠୀ,প্ৰধান গোট
ମାଷ୍ଟର କି,মাষ্টাৰ কি&#39;
ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |,মূল লাইব্ৰেৰীৰ টেপসমূহ
ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |,প্ৰাইম প্ৰচেছৰ
ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |,ফ্লেগশ্বিপ প্ৰগ্ৰেম
ମୁଖ୍ୟ କେନ୍ଦ୍ର,হেড চেণ্টাৰ
"1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |","১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ"
"1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |","১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল"
ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |,প্ৰধান অধীনস্থ যন্ত্ৰ
ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |,প্ৰধান অধীনস্থ ব্যৱস্থা
"1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |","১.মেচ, ২.মেচ, ৩.মিল"
ମ୍ୟାଚ୍,মিল থকা
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,গাণিতিক প্ৰগ্ৰেমিং
ଗାଣିତିକ ଅନୁକରଣ,গাণিতিক অনুকৰণ
"1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ","১.মেট্ৰিক্স, ২.মেট্ৰিক্স"
"1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |","1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ"
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,মেট্ৰিক্স চুইচ
