Kannada,English
ಪುನರಾವರ್ತಿತ ಜಾಲರಿ,Iterated network
ಪುನರಾವರ್ತನೆ,Iteration
ಮರುಕಳಿಸುವ ಸಮೀಕರಣ,Iteration equation
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,Iteration formula
ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ,Iteration function
ಪುನರಾವರ್ತಿತ ಶ್ರೇಣಿ,Iterative array
ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ,Iterative interpolation
ನಿಖರವಾದ ಬಲೆ,Iterative network
ಪುನರಾವರ್ತಿತ ಕ್ರಿಯೆ,Iterative process
ಆಂತರಿಕ ಚಲನಶಾಸ್ತ್ರ,Iunternal kinematics
ಅಯಾನ್-ಲ್ಯಾಟಿಸ್,Iuonic lattice
ಅಯಾನೀಕರಿಸುವ ಘಟನೆ,Iuonising event
ixion,Ixion
ಜೆ ಆಂಟೆನಾ,J aerial (=J antenna)
ಜೆ-ಫ್ಯಾಕ್ಟರ್,J factor
ಜೆ-ಕಣ,J particle
ಜೆ-ಜೆ ಜೋಡಣೆ,J-j coupling
ಜೆ-ಜೆ ಕಪ್ಲಿಂಗ್ ಮಾಡೆಲ್,J-j couplling model
ಜ್ಯಾಕ್,Jack
ಜ್ಯಾಕ್ ಸ್ಕ್ರೂ,Jack screw
ಜಾಕೋಬಿ ಚಿಹ್ನೆ,Jacobi's symbol
ಜಾಕೋಬಿಯನ್,Jacobian
ಜಾಮಿನ್ ವಕ್ರೀಕಾರಕ ಸೂಚ್ಯಂಕ,Jamin refractometer
ಜಾಮ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್,Jamin's interferometer
"ಕನೆಕ್ಟರ್, ಜಮಾಕ್",Jammer
"ಸಂಪರ್ಕ, ಜಾಮ್",Jamming
ಜಾನೆಟ್,Janet
ಜಾನಸ್ ಟೆಕ್ನಿಕ್,Janus technique
ಜೀನ್ಸ್ ಸ್ನಿಗ್ಧತೆಯ ಸಮೀಕರಣ,Jeans viscosity equation
"ಎಳೆತ, ಮರುಕಳಿಸುವಿಕೆ",Jerk
"ಜೆಟ್, ತಲೆ",Jet
ಜೆಟ್-ರಾಕೆಟ್ ಪ್ರೊಪಲ್ಷನ್,Jet and rocket propulsion
ಜೆಟ್ ಹೊರಸೂಸುವಿಕೆ,Jet efflux
ಜೆಟ್ ವಿಮಾನ,Jet plane
ಜೆಟ್ ಪ್ರೊಪಲ್ಷನ್,Jet propulsion
ಜೆಟ್ ಪ್ರೊಪಲ್ಷನ್ ಇಂಧನ,Jet propulsion fuel
ಜೆಟ್ ಹರಿವು,Jet stream
"ಜೆಟ್ ಅಪರ್ಶನ್, ಜೆಟ್ ಟಪೋನ್",Jet tapping
ಜೆಟ್ ಧ್ವನಿ,Jet tone
ಚಾಲಿತ ವಾಹನ,Jet-powered vehicle
ಪ್ರಧಾನ ಚಾಲಿತ ವಿಮಾನ,Jet-propelled aircraft
ಜೆಟ್ ನೀರು,Jetavator
ಜೆಟೆವಾನ್,Jetevon
ಶುಲ್ಕ,Jettison device
ಶುಲ್ಕ,Jettison weight
ಲೋಡ್ ಆಗುತ್ತಿದೆ,Jettisoning
ರತ್ನಿತ್,Jewelled
ರತ್ನದ ಬೇರಿಂಗ್ಗಳು,Jewelled bearing
ರತ್ನದ ರಿವೆಟ್,Jewelled pivot
ವ್ಯವಸ್ಥೆಯ ಬದಲಾವಣೆ,Jiggling around
ನಡುಗುವಿಕೆ,Jitter
ನಡುಗುವ ನಾಡಿ,Jitter pulse
ಜಿಟ್ಟೆರಾನ್,Jittering
ಪ್ರತಿಕ್ರಿಯೆ ಚಲನಶಾಸ್ತ್ರ,Jkinetics of reaction
ಜೋಗ,Jog
ಬೆರಳಾಡಿಸುವುದು,Joggling (=inching)
ಜಾನ್ಸನ್ ರಾವ್,Johnson noise
ಸಹ-ಸ್ವೀಕಾರ,Joint acceptance
ಸಂಯೋಜಿತ ಕ್ಷಣ,Joint movement (=product moment)
ಜಂಟಿ ಧ್ರುವ,Joint pole
ಜಾಲಿ ಪ್ಯಾರಾಫಿನ್ ವ್ಯಾಕ್ಸ್ ಫೋಟೋಮೀಟರ್,Jolly paraffin wax photometer
ಜಾಲಿ ಬಾಗಿದ,Jolly's balance
ಪುಶ್ ಅಪ್ ಪರೀಕ್ಷೆ,Jolt and jumble test
ಜೌಲ್,Joule (nit)
ಜೌಲ್-ಶಾಖ,Joule heat
ಜೌಲ್ಮೀಟರ್,Joule meter
ಜೌಲ್-ಕ್ಲಾಸಿಯಸ್ ವೇಗ,Joule-Clausius velocity
ಜೌಲ್-ಕೆಲ್ವಿನ್ ಗುಣಾಂಕ,Joule-Kelvin coefficient
ಜೌಲ್-ಕೆಲ್ವಿನ್ ಪರಿಣಾಮ,Joule-Kelvin effect
ಜೌಲ್-ಥಾಮ್ಸನ್ ಗುಣಾಂಕ,Joule-Thomson coefficient
ಜೌಲ್-ಥಾಮ್ಸನ್ ಪರಿಣಾಮ,Joule-Thomson effect
ಜೌಲ್ ಸಮಾನ,Joule's equivalent
ಜೌಲ್ ಕಾನೂನು,Joule's law
"ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ",Jump
ಪ್ಲುಟಿ ನಿಷೇಧ,Jump condition
ಜಂಪ್ ಪರಸ್ಪರ ಸಂಬಂಧ,Jump correlation
ಜಂಪಕ್,Jumper
ಜಿಗಿತ,Jumping
ಒಪ್ಪಂದ,Junction
ಜಂಕ್ಷನ್ ಬ್ಯಾಟರಿ,Junction battery
ಒಪ್ಪಂದ ಹಿಡುವಳಿ,Junction capacitance
ಜಂಕ್ಷನ್ ಡಿಟೆಕ್ಟರ್,Junction detector
"ಜಂಕ್ಷನ್ ಲೇಸರ್, ಜಂಕ್ಷನ್ ಲೇಸರ್",Junction laser
ಸಂಗಮ ಸ್ಥಳ,Junction point
ಒಪ್ಪಂದದ ಕಂಬ,Junction pole
ಒಪ್ಪಂದ ವರ್ಗಾವಣೆ,Junction transposition
ಜಂಕ್ಷನ್-ಟೆಟ್ರೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,Junction-tetrode transistor
ಜಂಕ್ಷನ್-ಟ್ರಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,Junction-triode transistor
"ಸಂಧಿಕರ್, ಜಂಕ್ಟರ್",Junctor
ಸರಿಯಾದ ಉಚ್ಚಾರಾಂಶ,Just scale
ನೈಸರ್ಗಿಕ ಶ್ರುತಿ,Just tunning
"ಸನ್ನಿಧಿ, ಸಾಮೀಪ್ಯ",Juxtaposition
ಕೆ-ಥೆಸಾರಸ್,K Shell
ಕೆ-ಬ್ಯಾಂಡ್,K-band
ಕೆ-ರೇ ಕಿರಣ,K-beam
ಕೆ-ಕ್ಯಾಪ್ಚರ್,K-capture (=K-electron capature)
ಕೆ-ಗ್ರಾಹಕ,K-capturer
ಕೆ-ಸಂಯೋಗ,K-coupling
ಕೆ-ಎಲೆಕ್ಟ್ರಾನ್,K-electron
ಕೆ-ಎಲೆಕ್ಟ್ರಾನ್ ಕ್ಯಾಪ್ಚರ್,K-electron capture
ಸ್ಥಿರ (ಘಟಕ),K-factor
ಕೆ-ಫ್ಯಾಕ್ಟರ್ ನಿರ್ದಿಷ್ಟ ಗಾಮಾ ವಿಕಿರಣ ಗುಣಾಂಕ,K-factor-specific gamma-ray factor
ಕೆ-ಮೆಸನ್,K-meson
ಕೆ-ವರ್ಗ,K-orbit
ಕೆ-ರಜೆ,K-space
ಕ್ವೇಸರ್ ಪರಿಣಾಮ,Kaiser effect
"ಕೆಲಿಡೋಸ್ಕೋಪ್, ಕೆಲಿಡೋಸ್ಕೋಪ್",Kaleidoscope
ಕ್ಯಾಲಿಟ್ರಾನ್ ಆಂದೋಲಕ,Kallitron oscillator
ಕಲುಜಾ ಸಿದ್ಧಾಂತ,Kaluza theory
ಕ್ಯಾಲ್ವಿನ್ ಕೇ,Kalvin body
ಕ್ಯಾನನ್,Kaon
"ಕಪ್ಪ ಮೇಸನ್ಸ್, ಕೆ-ಮೇಸನ್ಸ್",Kappa meson (=k-meson)
ಕಾರ್ಮನ್ ಗೊಂದಲದ ಹಾದಿ,Karman vortex street
ಕಾರ್ನಾಫ್ ನಕ್ಷೆ,Karnaugh map
ಕೆಟರ್ನ ಅನಗ್ರಾಮ್ ಲೋಲಕ,Kater's reversible pendulum
ಅನಿಲ ಉಷ್ಣ ವಾಹಕತೆ,Katharometer
ಕ್ಯಾಥೋಡ್,Kathode (=cathode)
ಕ್ಯಾಟಯಾನ್,Kation (=cation)
ಪ್ರತಿಫಲಿತ ಆಪ್ಟಿಕಲ್ ಸಿಸ್ಟಮ್,Katoptric system
ಕೇಸರಿ,Kayser
ಜೀವನ ಚಕ್ರ,Keep alive circuit
ಬದುಕುಳಿಯುವ ವೋಲ್ಟೇಜ್,Keep allive voltage
ನೌಕಾಯಾನ,Keeper
ಕೆಲಿಡೋಫೋನ್,Keleidophone
ಕೆಲ್ನರ್ ಐಪೀಸ್,Kellner eyepiece
ಕೆಲ್ವಿನ್ ಅಂದಾಜು,Kelvin approximation
ಕೆಲ್ವಿನ್ ಸಮತೋಲನ,Kelvin balance
ಕೆಲ್ವಿನ್ ಕೆಳಗೆ,Kelvin element
ಕೆಲ್ವಿನ್ ಹೆಲ್ಮ್ಹೋಲ್ಟ್ಜ್ ಸಿದ್ಧಾಂತ,Kelvin Helmholtz theory
"ಕೆಲ್ವಿನ್ ತಾಪಮಾನ, ಕೆಲ್ವಿನ್ ಮಾಪಕ",Kelvin scale
ಕೆಲ್ವಿನ್ ತಾಪಮಾನ,Kelvin temperature scale (=Kelvin scale)
ಕೆಲ್ವಿನ್ ಫೈಟ್ ಘಟಕಗಳು,Kelvin Voigt element
ಕೆಲ್ವಿನ್ ಪರಿಚಲನೆಯ ಪ್ರಮೇಯ,Kelvin's circulation theorem
ಕೆಲ್ವಿನ್ ಲೀಸ್ಟ್ ಎನರ್ಜಿ ಥಿಯರಮ್,Kelvin's minimum energy theorem
ಕೆಲ್ವಿನ್ ಪುರಾವೆ,Kelvin's proof
ಕೆಲ್ವಿನ್ ಸೇತುವೆ,Kelving bridge
ಕೆಂಡಾಲ್ ಪರಿಣಾಮ,Kendall effect
ಕ್ಯಾನೋಟ್ರಾನ್,Kenotron
ಕರ್ಮ,Kerma
ಕೆರ್ಮನ್ ಸ್ಥಿರ,Kerman constant
ಕರ್ನಲ್ಗಳು,Kernel
ಕೆರ್ ಕೋಶ,Kerr cell
ಕೆರ್ ಘಟಕ,Kerr component
ಕೆರ್ ಅವರ ನಿರಂತರ,Kerr constant
ಕೆರ್ ಅವರ ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮ,Kerr electro-optic effect
ಕೆರ್ ಮ್ಯಾಗ್ನೆಟೋ-ಆಪ್ಟಿಕಲ್ ಪರಿಣಾಮ,Kerr magnetooptical effect
ಕ್ಯೂ-ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,Kew magnetometer
"ಕೀ, ಪರದೆ, ಕೀ",Key
"ಕೀ ಬೋರ್ಡ್, ಕರ್ಟನ್ ಬಾರ್",Key board
ಕೀಬೋರ್ಡ್ ಉಪಕರಣ,Key board Instrument
ಕೀ ಬೋರ್ಡ್ ರಂದ್ರ,Key board perforator
ಕೀಲಿ ನಾಕ್,Key click
"ಕೋಡ್ ಮಾಡ್ಯುಲೇಶನ್, ಕೀ ಮಾಡ್ಯುಲೇಶನ್",Key modulation
ಆರಂಭಿಕ ಸ್ವರ,Key note
ಕೀಲಿಕೈ,Key off
ಕೀಲಿಕೈ,Key on
ಪ್ರಮುಖ ನಾಡಿ,Key pulse
ಕೀ ಗುದ್ದುವುದು,Key punch
ಕೋಡ್ ರವಾನೆ,Key sending
ಮೂಲದ ಬಿಂದು,Key station
ಪ್ರಮುಖ ಪದ,Key word
ಸಂಬಂಧಿತ ಕೀವರ್ಡ್ಗಳ ಸೂಚಕ,Key-word in context index
ಕೀಲಿ ಬಾಂಡ್ ಸರ್ಕ್ಯೂಟ್,Keyed clamped circuit
ಕೀ ಬೈಂಡಿಂಗ್,Keyed clamping
ಕೀ,Keyer
ಕೀ ಅಡಾಪ್ಟರ್,Keyer adapter
ಕೀಯಿಂಗ್,Keying
ಕೀಲಿ ನಾಕ್,Keying chirps (=key clicks)
ಕೀಯಿಂಗ್ ಆವರ್ತನ,Keying frequency
ಆನ್-ಆಫ್ ಮಾಡ್ಯುಲೇಶನ್,Keying modulation (=on off modulation)
ಕೀಯಿಂಗ್ ನಾಡಿ,Keying pulse
ಕೀಯಿಂಗ್ ತರಂಗ,Keying wave
ಕೀಲಿಯಿಲ್ಲದ ಆಟ,Keyless ringing
ಕೀ ಲಾಕ್ ಸ್ವಿಚ್,Keylock switch
"ಕೀಸ್ಟೋನ್ ವಿರೂಪ, ಟ್ರೆಪೆಜಿಯಂ ವಿರೂಪ",Keystone distortion (=trapezium distortion)
ಕೀ ಕ್ರೈಸಾಂಥೆಮಮ್,Keystoning
ಪ್ರೊಜೆಕ್ಷನ್,Kick
ಪ್ರತಿರೋಧ,Kick back
ಕೇಬಲ್ ಬಳ್ಳಿಯ,Kick pipe
ಕಿಕ್ ಸಾರ್ಟರ್,Kick sorter
ಪ್ರತಿಪ್ರವಾಹ,Kickback power supply
"ಮೂತ್ರಪಿಂಡದ ಜಂಟಿ, ಮೂತ್ರಪಿಂಡದ ಜಂಕ್ಷನ್",Kidney joint
ಕಿಲೋ ಆಂಪಿಯರ್,Kilo ampere
ಕಿಲೋ ಬಾರ್,Kilo bar
ಕಿಲೋ ಹರ್ಟ್ಝ್,Kilo hertz
ಕಿಲೋಕ್ಯಾಲರಿ,Kilocalorie
ಕಿಲೋಕ್ಯೂರಿ,Kilocuries
ಕಿಲೋಸೈಕಲ್,Kilocycle
ಕಿಲೋಗ್ರಾಂ,Kilogram
ಕಿಲೋಗ್ರಾಂ ಕ್ಯಾಲೋರಿಗಳು,Kilogram calorie
ಕಿಲೋಗ್ರಾಂ ಸಮಾನ,Kilogram equivalent
ಕಿಲೋಗ್ರಾಂ ಬಲ,Kilogram force
ಕಿಲೋಗ್ರಾಂ ತೂಕ,Kilogram weight
ಕಿಲೋಜೌಲ್,Kilojoule (kj)
ಕಿಲೋಮೀಟರ್,Kilometer
ಕಿಲೋಪಾರ್ಸೆಕ್,Kiloparsec
ಕಿಲೋಟನ್,Kiloton
ಕಿಲೋಟನ್ ಬಾಂಬ್,Kiloton bomb
ಕಿಲೋವರ್,Kilovar
ಕಿಲೋವೋಲ್ಟ್,Kilovolt
ಕಿಲೋವೋಲ್ಟ್-ಆಂಪಿಯರ್,Kilovolt ampere
ಕಿಲೋವ್ಯಾಟ್,Kilowatt
ಕಿಲೋವ್ಯಾಟ್ ಗಂಟೆ,Kilowatt hour
ಚಲನಶಾಸ್ತ್ರದ ಸ್ನಿಗ್ಧತೆಯ ಗುಣಾಂಕ,Kinematic coefficient of viscosity
ನಿವ್ವಳ ದ್ರವ್ಯತೆ,Kinematic fluidity
ಚಲನಶಾಸ್ತ್ರದ ನಿಯತಾಂಕ,Kinematic parameter
ನಿವ್ವಳ ಡೈನಾಮಿಕ್ ಸಂಬಂಧ,Kinematic relation
ಚಲನಶಾಸ್ತ್ರದ ಮಂದಗತಿ,Kinematic retardation
ಚಲನಶಾಸ್ತ್ರದ ಐಸೋಮಾರ್ಫಿಸಂ,Kinematic similarity
ಚಲನಶಾಸ್ತ್ರದ ಸ್ನಿಗ್ಧತೆ,Kinematic viscosity
ಚಲನಶಾಸ್ತ್ರದ ವೇಗವರ್ಧನೆ,Kinematical acceleration
ಚಲನಶಾಸ್ತ್ರದ ನಿರ್ಬಂಧ,Kinematical constraint
ಚಲನಶಾಸ್ತ್ರದ ಮೊತ್ತ,Kinematical quantity
ಚಲನಶಾಸ್ತ್ರದ ಸಾಪೇಕ್ಷತೆ,Kinematical relativity
ಚಲನಶಾಸ್ತ್ರದ ವೇಗ,Kinematical velocity
ಸಂಪೂರ್ಣವಾಗಿ ಕ್ರಿಯಾತ್ಮಕ,Kinematically
ಚಲನಶಾಸ್ತ್ರದ ವೇಗ ಕ್ಷೇತ್ರ,Kinematically admissible velocity field
"ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಚಲನಶಾಸ್ತ್ರ",Kinematics
ಪ್ರಕ್ಷುಬ್ಧ ಚಲನಶಾಸ್ತ್ರ,Kinematics of turbulence
ಸಿನಿಮಾಟೋಗ್ರಾಫರ್,Kinematograph
ಕಿನೆಸ್ಕೋಪ್,Kinescope
ಕಿನೆಸ್ಕೋಪ್ ರೆಕಾರ್ಡಿಂಗ್,Kinescope recording
"ಕ್ರಿಯಾತ್ಮಕ, ಕ್ರಿಯಾತ್ಮಕ",Kinetic
ಡೈನಾಮಿಕ್ ಗುಣಾಂಕ,Kinetic coefficient
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,Kinetic cross section
ಚಲನ ಶಕ್ತಿ,Kinetic energy
ಚಲನ ಶಕ್ತಿ ಸ್ಥಿರ,Kinetic energy constant
ಚಲನ ಶಕ್ತಿ ಮಾರ್ಪಾಡು,Kinetic energy correction
ಚಲನ ಶಕ್ತಿಯ ಆವೇಗ ಕ್ಷೇತ್ರ,Kinetic energy momentum tensor
"ಡೈನಾಮಿಕ್ ಸಮತೋಲನ, ಕ್ರಿಯಾತ್ಮಕ ಸಮತೋಲನ",Kinetic equilibrium
ಡೈನಾಮಿಕ್ ಗುಣಕ,Kinetic factor
ಡೈನಾಮಿಕ್ ಹೊಕ್ಕುಳ,Kinetic focus
ಚಲನ ಘರ್ಷಣೆ,Kinetic friction
ಆಣ್ವಿಕ ವಿವರಣೆ,Kinetic molecular interpretation
ಡೈನಾಮಿಕ್ ಆವೇಗ,Kinetic momentum
ಕ್ರಿಯಾತ್ಮಕ ಸಾಮರ್ಥ್ಯ,Kinetic potential
ಕ್ರಿಯಾತ್ಮಕ ಒತ್ತಡ,Kinetic pressure
ಕ್ರಿಯಾತ್ಮಕ ಪ್ರತಿಕ್ರಿಯೆ,Kinetic reaction
ಕೈನೆಟಿಕ್ ರಿಬೌಂಡ್ ಎನರ್ಜಿ,Kinetic recoil energy
ಕ್ರಿಯಾತ್ಮಕ ಒತ್ತಡ,Kinetic stress
ಡೈನಾಮಿಕ್ ತಾಪನ,Kinetic temperature
ಆಣ್ವಿಕ ಸಿದ್ಧಾಂತ,Kinetic theory
ವಸ್ತುವಿನ ಚಲನ ಸಿದ್ಧಾಂತ,Kinetic theory of matter
ಕ್ರಿಯಾತ್ಮಕವಾಗಿ,Kinetically
ಕ್ರಿಯಾತ್ಮಕವಾಗಿ ಸಮಾನ,Kinetically equivalent
"ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ",Kinetics
"ಮುರಿಯಲು, ಹಿಸುಕು",Kink
ಸ್ಕ್ವೀಸ್ ಬ್ಯಾಂಡ್,Kink band
ಮರಿಗಳು ಖಲ್ಲ್,Kip
ಕಿಪ್ ರಿಲೆ,Kipp relay
ಕಿರ್ಕಾಫ್ ಸೂತ್ರ,Kirchhoff formula
ಕಿರ್ಕಾಫ್-ಪ್ಲಾಂಕ್ ನಿಯಮ,Kirchhoff-Planck law
ಕಿರ್ಕಾಫ್ ಸಮೀಕರಣ,Kirchhoff's equation
ಕಿರ್ಕಾಫ್ನ ಮೊದಲ ಕಾನೂನು,Kirchhoff's first law
ಕಿರ್ಕಾಫ್ನ ಎರಡನೇ ನಿಯಮ,Kirchhoff's second law
ಕಿರ್ಕೆಂಡಾಲ್ ಪರಿಣಾಮ,Kirkendall effect
ಕಿಲೋಮ್,Kiuloohm
ಕಿವಿ ಪರಮಾಣು ರಿಯಾಕ್ಟರ್,Kiwi nuclear reactor
ಸಾಲಿನ ವಿರೋಧಾಭಾಸ,Klein paradox
ಕ್ಲೈನ್-ಗಾರ್ಡನ್ ಸಮೀಕರಣ,Klein-Gordon equation
ಕ್ಲೈಸ್ಟ್ರಾನ್,Klystron
ಕ್ಲೈಸ್ಟ್ರಾನ್ ಆಂದೋಲಕ,Klystron oscillator
ಕ್ಲೈಸ್ಟ್ರಾನ್ ಪುನರಾವರ್ತಕ,Klystron repeater
ಚೂಪಾದ ಅಂಚು,Knife edge
ಚೂಪಾದ ಅಂಚಿನ ಸ್ಫಟಿಕ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್,Knife edge spectrometer
ಚಾಕು ಸ್ವಿಚ್,Knife switch
ಒರಟು ಪ್ರತಿಬಿಂಬ,Knife-edge refraction
ನಾಬ್ ಮತ್ತು ಮೆದುಗೊಳವೆ ವೈರಿಂಗ್,Knob and tube wiring
ಗುಬ್ಬಿ ನಿಯಂತ್ರಿತ,Knob controlled
ಪಾರ್ಶ್ವವಾಯುವಿಗೆ ಒಳಗಾದ,Knock on
ಹಿಟ್ ಪರಮಾಣು,Knock on atom
ಚುಚ್ಚುಮದ್ದಿನ ಎಲೆಕ್ಟ್ರಾನ್,Knock on electron
ದಾಳಿ ಪ್ರಕ್ರಿಯೆ,Knock on process
ಚುಚ್ಚುಮದ್ದಿನ ಪ್ರೋಟಾನ್,Knock on proton
ಕ್ನುಡ್ಸೆನ್ ಸಂಪೂರ್ಣ ಪೆಡೋಮೀಟರ್,Knudsen absolute manometer
ಕ್ನುಡ್ಸೆನ್ ಕೊಸೈನ್ಸ್ ನಿಯಮ,Knudsen cosine law
ಕ್ನುಡ್ಸೆನ್ ಹರಿವು,Knudsen flow
ಕ್ನುಡ್ಸೆನ್ ಸಮೀಕರಣ,Knudsen's equation
ಕೋನಿಂಗ್ ಸ್ಕೇಲ್,Koening scale
ಕೊಹ್ಲರ್ ಚಿತ್ರಗಳು,Kohler diagram
ಕೊಹ್ಲರ್ ಪ್ರಕಾಶ,Kohler illumination
ಕೋಲರುಷ್-ಕಾನೂನು,Kohlrausch's law
ಕೋಲರುಷ್ ವಿಧಾನ,Kohlrausch's method
ಕೋಲ್ರಾಶ್ನ ವರ್ಗಮೂಲ ಕಾನೂನು,Kohlrausch's square root law
ಕನೀಗ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್ ಫೋಟೋಮೀಟರ್,Koning spectrophotometer
ಕೂಮನ್ ಶ್ರೇಣಿ,Kooman's array
ಕೋಸ್ಟರ್ ಡ್ಯಾಂಪಿಂಗ್,Koster damping
ಕೋವರ್,Kovar
ಕ್ಯಾನಿಂಗ್ ಪೆನ್ನಿ ಮಾದರಿ,Kroning Pennay model
ಕ್ರುಸ್ಕಲ್ ಗಡಿ,Kruskal limit
ಥರ್ಮೋಜೆನಿಕ್,Kryogenic
ಲಘೂಷ್ಣತೆ,Kryoscopy
ಕುಂಟ್ ಪರಿಣಾಮ,Kundt effect (=Faraday effect)
ಕುಂತ್ ಅವರ ನಿಯಮ,Kundt rule
ಕುಂಟ್ ಟ್ಯೂಬ್,Kundt tube
ಕುಂತ್ ಸ್ಥಿರ,Kundt's constant
ಕ್ಯೂರಿ ರೇಖಾಚಿತ್ರ,Kurie plot (=Fermi plot)
ರೇಖೀಯ ಮಾಡ್ಯುಲೇಟರ್,Linear modulator
ಎಲ್ ಮೇಸನ್,L meson
ಎಲ್ ಶೆಲ್,L shell
ಎಲ್-ಆಂಟೆನಾ,L-antenna
ಎಲ್-ಬ್ಯಾಂಡ್,L-band
ಎಲ್-ಕ್ಯಾಪ್ಚರ್,L-capture
ಎಲ್-ಎಲೆಕ್ಟ್ರಾನ್,L-electron
ಎಲ್-ವರ್ಗ,L-series
LC ಪ್ರತಿಧ್ವನಿಸುವ ಸಾಲು,L.C. resonant line
ಲೇಬಲ್,Label
"ಗುರುತಿಸಲಾಗಿದೆ, ಗುರುತಿಸಲಾಗಿದೆ, ಲೇಬಲ್ ಮಾಡಲಾಗಿದೆ",Labelled
ಗುರುತು ಪರಮಾಣು,Labelled atom(=tagged atom)
ಲೇಬಲ್ ಮಾಡುವುದು,Labelling
ಲೇಬಲಿಂಗ್ ವಿಧಾನ,Labelling technique
ರಿಮೋಟ್ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ,Labile oscillator
ಪ್ರಯೋಗಾಲಯ,Laboratory
ಪ್ರಯೋಗಾಲಯದ ಪರಿಸ್ಥಿತಿಗಳು,Laboratory condition
ಪ್ರಯೋಗಾಲಯ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,Laboratory coordinate system
ಪ್ರಾಯೋಗಿಕ ಸ್ಕ್ಯಾಟರಿಂಗ್ ಕೋನ,Laboratory scattering angle
"ಲೇಕರ್, ಪ್ರಲಕ್ಷ",Lacquer
"ಪ್ರಲಕ್ಷ ಡಿಸ್ಕ್, ರೇಂಜಿಂಗ್ ಡಿಸ್ಕ್",Lacquer disc
ಪ್ರಲಕ್ಷ ಮೂಲ್,Lacquer master (=lacquer original)
ಪ್ರಲಕ್ಷ ರೆಕಾರ್ಡಿಂಗ್,Lacquer recording
ಏಣಿ,Ladar
ಬಾಷ್ಪೀಕರಣ,Laddar attenuator
ಟ್ರೆಡ್ ಟ್ರ್ಯಾಪ್,Ladder network
"ಬಹುಹಂತದ ಬಾಗಿಲು, ಏಣಿ",Laddic
ಲೀನಿಯರ್ ಆಕ್ಸಿಲರೇಟರ್-ಚಾಲಿತ ರಿಯಾಕ್ಟರ್,LADR (=linear accelerator-driven reactor)
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,Laevoratation
"ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ, ಎಡ ಧ್ರುವೀಯತೆ",Laevorotatory
"ಹಿಂದೆ, ಹಿಂದೆ, ಹಿಂದೆ",Lag (of phase)
ಹಿಂದಕ್ಕೆ ಮತ್ತು ಮುಂದಕ್ಕೆ,Lag and lead
ಹಿಂಭಾಗದ ಗುಣಾಂಕ,Lag coefficient
ಹಿಂಭಾಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,Lag correlation
ಹಿಂಬಡಿತ ಪರಿಣಾಮ,Lag effect
ನಂತರದ ಉಸಿರುಕಟ್ಟುವಿಕೆ,Lag hysteresis
ಮತ್ತೆ ಬಲೆ,Lag network
ತಡವಾದ ಅವಧಿ,Lag time
ಹಿಂದುಳಿದ ಸ್ಟ್ರೀಮ್,Lagging current
ಹಿಂದುಳಿದ ಹೊರೆ,Lagging load
ಹಿಂಭಾಗದ ಕೀಲಿನ ಸ್ಥಳಾಂತರ,Lagging phase shift
ಲಾಗ್ರೇಂಜ್ ವ್ಯತ್ಯಾಸ,Lagrange's expansion
ಲ್ಯಾಗ್ರೇಂಜ್ ಕಾರ್ಯ,Lagrange's function
ಲಗ್ರಾಂಜಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು,Lagrangian coordinates
ಲ್ಯಾಗ್ರೇಂಜ್ ಸಾಂದ್ರತೆ,Lagrangian density
ಲಗ್ರಾಂಜಿಯನ್ ಕಾರ್ಯ,Lagrangian function
ಲಗ್ರಾಂಜಿಯನ್ ಮಾರ್ಗದರ್ಶನ ವ್ಯವಸ್ಥೆ,Lagrangian reference system
ಕುರಿಮರಿ ಸೃಷ್ಟಿ,Lamb shift
ಕುರಿಮರಿ ತರಂಗ,Lamb wave
ಲ್ಯಾಮ್ಡಾ ಹೈಪರಾನ್,Lambda hyperon
ಲ್ಯಾಮ್ಡಾ ಪಾಯಿಂಟ್ ಸಂಕೋಚನ,Lambda point
"ಲ್ಯಾಮ್ಡಾ ಆಘಾತ ತರಂಗ, ಬಿಮೋಡಲ್ ಆಘಾತ ತರಂಗ",Lambda shock (=bifurcated shock wave)
