Bengali,Odiya
"কল্পিত, কাল্পনিক, অনুমানমূলক","କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |"
নিমজ্জিত বস্তু,ଜଳମଗ୍ନ ବସ୍ତୁ |
নিমজ্জন,ବୁଡ ପକାଇବା |
প্রতিবন্ধকতা অনুপ্রবেশ,ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |
"প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড","ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |"
প্রভাব প্রভাব,ପ୍ରଭାବ ପ୍ରଭାବ
প্রতিবন্ধকতা,ପ୍ରତିବନ୍ଧକ
জঘন্য,ଆଶ୍ଚର୍ଯ୍ୟଜନକ
চাপ প্রয়োগ করা,ପ୍ରୟୋଗ ଚାପ |
"impregnated, embedded","ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍"
আবেগ,ପ୍ରେରଣା
অপবিত্র,ଅଶୁଦ୍ଧ
বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা),ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି)
অশ্রাব্যতা,ଶ୍ରବଣତା |
অশ্রাব্য,ଶୁଣାଯାଏ ନାହିଁ |
ভাস্বর,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
দ্যুতিময়,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
র্যাপসোডিক,ରାପ୍ସୋଡିକ୍ |
আসন্ন,ଆଗାମୀ
সংকোচনযোগ্যতা,ଅସମ୍ପୂର୍ଣ୍ଣତା |
ক্রমবর্ধমান দোলন,ବର୍ଦ୍ଧିତ ଦୋହରିବା |
বর্ধিত চুম্বকত্ব,ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |
বিনামূল্যে বিতরণ,ମାଗଣା ବଣ୍ଟନ |
"অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত","ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |"
"মারাত্মক, পয়েন্টার, 3 সূচক","ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |"
"পরোক্ষ, পরোক্ষ","ପରୋକ୍ଷ, ପରୋକ୍ଷ |"
অনুপ্রাণিত,ଅନୁପ୍ରାଣିତ
"আগমন, আনয়ন, আবেশ","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
অনুপ্রেরণামূলক,ପ୍ରେରଣାଦାୟକ |
প্রেরণা,ପ୍ରେରଣାଦାତା |
জড়,ନିଷ୍କ୍ରିୟ |
অক্ষয় উৎস,ଅବିସ୍ମରଣୀୟ ଉତ୍ସ |
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
দাহ্যতা,ଜ୍ୱଳନ୍ତତା |
দাহ্য,ଜ୍ୱଳନ୍ତ
প্রবাহ,ପ୍ରବାହ
প্রবাহ,ପ୍ରବାହ
তথ্য,ସୂଚନା
খুব কম ফ্রিকোয়েন্সি,ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ইনফ্রারেড,ଇନଫ୍ରାଡ୍
অশ্রাব্য,ଶୁଣାଯାଏ ନାହିଁ |
আভা শ্রভিকি,ଅଭା ଶ୍ରାବିକି |
অসঙ্গতি,ଅସଙ୍ଗତି
ভিন্ন,ଭିନ୍ନ
প্রাথমিক,ପ୍ରାରମ୍ଭିକ
ইনজেকশন,ଇଞ୍ଜେକ୍ସନ୍ |
প্রবেশ করা,ପ୍ରବେଶ କର |
"ভিতরের, ভিতরের, ভিতরের, ভিতরের","ଭିତର, ଭିତର, ଭିତର, ଭିତର"
"ইনপুট (n.), ইনপুট (v.)","ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
insolent,ଅସମ୍ମାନ |
লাইভশন,ଜୀବନ୍ତ
"insignificant, insignificant","ଅମୂଳକ, ଅମୂଳକ"
তত্ত্বাবধান,ତଦାରଖ
"ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন","ସ୍ଥାପନ, ସ୍ଥାପନ, ସ୍ଥାପନ"
মুহূর্ত,ମୁହୂର୍ତ୍ତ
নির্দেশ,ନିର୍ଦ୍ଦେଶ
মেশিন,ମେସିନ୍
যান্ত্রিক,ଯାନ୍ତ୍ରିକ
"যান্ত্রিকীকরণ, সমাবেশ","ଯାନ୍ତ୍ରିକରଣ, ସଭା"
"insulating, insulating","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ"
অন্তরক,ଇନସୁଲେଟିଂ
"insulating, insulating, insulating","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ |"
"1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা","1 ହୋଲ୍ ନମ୍ବର, ଇଣ୍ଟିଜର୍"
অখণ্ডতা,ଏକୀକରଣ
"integral, integer","ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍"
মিশ্রণ,ଏକୀକରଣ
"intense, furious","ତୀବ୍ର, କ୍ରୋଧିତ |"
তীব্রতা,ତୀବ୍ରତା
"ট্র্যাকশন, ত্বরণ","ଟ୍ରାକ୍ସନ୍, ତ୍ୱରକ"
"তীব্রতা, তীব্রতা, তীব্রতা","ତୀବ୍ରତା, ତୀବ୍ରତା, ତୀବ୍ରତା |"
তীব্র,ତୀବ୍ର
মিথষ্ক্রিয়া,ପାରସ୍ପରିକ କ୍ରିୟା
আন্তঃপরমাণু,ଇଣ୍ଟରାଟୋମିକ୍ |
"বিনিময়, লেনদেন","ବିନିମୟ, କାରବାର"
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |"
পরস্পর নির্ভরশীল,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
পারস্পরিক বিস্তার,ପାରସ୍ପରିକ ବିସ୍ତାର |
ইন্টারফেস পৃষ্ঠা,ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |
ক্রস ফিল,କ୍ରସ୍ ଫିଲ୍
ইন্টারফেস কোণ,ଇଣ୍ଟରଫେସ୍ କୋଣ
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","ବାଧା, ବାଧା, ବାଧା"
আন্তঃগ্যালাক্টিক,ଇଣ୍ଟରଗାଲାକ୍ଟିକ୍ |
"ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)","ଭିତର, ଭିତର, ଭିତର (v।), ଭିତର, ଭିତର, ଭିତର (v।)"
"synapse, synapse","ସିନେପ୍ସ, ସିନେପ୍ସ |"
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ"
আন্তঃধাতু,ଇଣ୍ଟରମେଟାଲିକ୍ |
"intermittent, intermittent","ମଧ୍ୟବର୍ତ୍ତୀ, ମଧ୍ୟବର୍ତ୍ତୀ"
আন্তঃআণবিক,ପାରସ୍ପରିକ
অভ্যন্তরীণ,ଆଭ୍ୟନ୍ତରୀଣ |
আন্তর্জাতিক,ଆନ୍ତର୍ଜାତୀୟ
কৌশলে,ଅନ୍ତର୍ନିହିତ
আন্তঃগ্রহ,ପାରସ୍ପରିକ
ইন্টারপোলেশন,ଇଣ୍ଟରପୋଲେସନ୍ |
অর্থপূর্ণতা,ଅର୍ଥପୂର୍ଣ୍ଣତା |
"নির্বাচক, দোভাষী","ଚୟନକର୍ତ୍ତା, ଅନୁବାଦକ"
বাধাদানকারী,ବାଧା
ছেদ করা,ଛକ
"ছেদ, ছেদ, ছেদ","ଛକ, ଛକ, ଛକ"
অন্তর,ବ୍ୟବଧାନ
আন্তঃনাক্ষত্রিক,ଆନ୍ତର୍ଜାତିକ
কৌশলে,ଅନ୍ତର୍ନିହିତ
"ফাঁক, ফাঁক","ଫାଙ୍କ, ଫାଙ୍କ"
বন্ধ,ବନ୍ଦ
শেষে,ଶେଷରେ
আন্তঃপরমাণু,ଇଣ୍ଟରାଟୋମିକ୍ |
"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)","ନାଜ (ଉତ୍ତରାଧିକାରୀ), ଆଣ୍ଟାର (ଆଭ୍ୟନ୍ତରୀଣ)"
নিশ্চিত,ନିଶ୍ଚିତ
"উদ্ভাবন, উদ্ভাবন","ଉଦ୍ଭାବନ, ଉଦ୍ଭାବନ"
"বিপরীত, বিপরীত, বিপরীত","ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
"বিপরীত, বিপরীত","ଓଲଟା, ବିପରୀତ"
প্রতিনিধিত্ব করতে,ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ
"বিপরীত, বিপরীত","ଓଲଟା, ଓଲଟା"
অন্ধ,ଅନ୍ଧ
টার্বিড তরল,ଟର୍ବିଡ୍ ତରଳ |
অদৃশ্যতা,ଅଦୃଶ୍ୟତା |
অদৃশ্য,ଅଦୃଶ୍ୟ |
আয়ন,ଆୟନ
আয়নিক,ଆୟନିକ୍ |
আয়নযোগ্য,ଆୟନାଇଜେବଲ୍ |
"আয়ন করা, আয়ন করা","ଆୟନାଇଜ୍ କରିବାକୁ, ଆୟନାଇଜ୍ କରିବାକୁ |"
"আয়নোস্ফিয়ার, আয়নোস্ফিয়ার","ଆୟନୋସାଇଫର୍, ଆୟନୋସାଇଫର୍ |"
আয়নোস্ফিয়ার,ଆୟନୋସାଇଫର୍ |
আইরিস,ଆଇରିସ୍
বিকিরণিত,ବିକିରଣ
বিকিরণ,ବିକିରଣ
অযৌক্তিক,ଅଯ irr କ୍ତିକ |
"অপূরণীয়, অপূরণীয়, অপূরণীয়","ଅପୂରଣୀୟ, ଅପୂରଣୀୟ, ଅପୂରଣୀୟ |"
অনিয়মিত,ଅନିୟମିତ |
অপরিবর্তনীয়,ପ୍ରତ୍ୟାବର୍ତ୍ତନଯୋଗ୍ୟ |
ঘূর্ণায়মান,ଘୂର୍ଣ୍ଣନ
"আইসোট্রপিক, আইসোট্রপিক বক্ররেখা","ଆଇସୋଟ୍ରୋପିକ୍, ଆଇସୋଟ୍ରୋପିକ୍ ବକ୍ର |"
উপক্রান্তীয়ভাবে,ସାପାଣ୍ଟ୍ରୋପିକ୍ ଭାବରେ |
"আমি সংকেত, আমি সংকেত","ମୁଁ ସଙ୍କେତ କରେ, ମୁଁ ସଙ୍କେତ ଦିଏ |"
"আইসোবার, আইসোটোপ","isobars, isotopes"
"আইসোবারিক, সুষম, সুষম","ଆଇସୋବାରିକ୍, ସନ୍ତୁଳିତ, ସନ୍ତୁଳିତ |"
"আইসোমেট্রিক লাইন, আইসোটোনিক লাইন","ଆଇସୋମେଟ୍ରିକ୍ ରେଖା, ଆଇସୋଟୋନିକ୍ ରେଖା |"
আইসো-আয়নিক,iso-ionic |
সমজাতীয়,ସମଲିଙ୍ଗୀ |
সিঙ্ক লাইন,ସମକାଳୀନ ରେଖା |
সিঙ্ক্রোনাস গতি,ସମକାଳୀନ ଗତି
আইসোমেট্রিক,ଆଇସୋମେଟ୍ରିକ୍ |
সামঞ্জস্যপূর্ণ,ସମାନ୍ତରାଳ
equi-energed,ସମାନ-ଶକ୍ତିଯୁକ୍ତ |
"সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)","ସମାନ୍ତରାଳ (v।), ଆଇସୋସେଲସ୍ ରେଖା (ଏଡି।)"
"বিচ্ছিন্ন করা, (adj.), আলাদা করা","ଅଲଗା କରିବାକୁ, (adj।), ଅଲଗା କରିବାକୁ |"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","ବିଚ୍ଛିନ୍ନ, ବିଚ୍ଛିନ୍ନ, ଏକକ |"
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ","ପୃଥକକରଣ, ପୃଥକତା, ପୃଥକତା |"
আইসোমার,isomer
আইসোমার,isomer
আইসোমেরিজম,ଆଇସୋରିଜିମ୍ |
"আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক","ଆଇସୋମେଟ୍ରିକ୍, ତ୍ରିରଙ୍ଗା, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
আইসোমরফিজম,ଆଇସୋମର୍ଫିଜିମ୍ |
আইসোমরফিক,isomorphic
আইসোথার্ম,isotherm
আইসোথার্ম,ଆଇସୋଥର୍ମାଲ୍ |
আইসোটোপ,isotopes
আইসোটোপ,isotopes
আইসোট্রপিক,ଆଇସୋଟ୍ରୋପିକ୍ |
বৃত্তাকার লাইন,ବୃତ୍ତାକାର ରେଖା |
আইসোমরফিজম,ଆଇସୋମର୍ଫିଜିମ୍ |
পুনরাবৃত্তি,ପୁନରାବୃତ୍ତି
অন্তর্নিহিত অর্ধপরিবাহী,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
জ্যাম ইন্টারফেরোমিটার,ଜାମ ଇଣ୍ଟରଫେରୋମିଟର |
"jerk, rebound","ଜର୍କ, ପୁନର୍ବାର |"
"জেট, মাথা","ଜେଟ୍, ମୁଣ୍ଡ"
জেট-রকেট চালনা,ଜେଟ୍-ରକେଟ୍ ପ୍ରବୃତ୍ତି |
জে-জে কাপলিং,J-J କପଲିଂ |
jolly bent,ଜଲି ବଙ୍କା |
জুল-তাপ,joule-heat
জুলিমিটার,ଜୁଲେମିଟର |
জুল-থমসন প্রভাব,joule-thomson ପ୍ରଭାବ |
জুল,joule
"কোদাল, লাফ, বাঁশি","ସ୍ପେଡ୍, ଡେଇଁବା, ବଂଶୀ"
সন্ধি,ଚୁକ୍ତି
সঙ্গম স্থান,ମିଳନ ସ୍ଥାନ |
সঠিক শব্দাংশ,ସଠିକ୍ ଶବ୍ଦ
"kesanidhi, proximity","kesanidhi, ନିକଟତର |"
"ক্যালিডোস্কোপ, ক্যালিডোস্কোপ","କାଲିଡୋସ୍କୋପ୍, କାଲିଡୋସ୍କୋପ୍ |"
"কাপা ম্যাসনস, কে-ম্যাসনস","କପା ମାସନ୍ସ, କେ-ମାସନ୍ସ |"
ক্যাথোড,କ୍ୟାଥୋଡ୍ |
ঘনায়ান,ଘନୟାନ |
কে-ব্যান্ড,କେ-ବ୍ୟାଣ୍ଡ |
কে-ক্যাপচার,କେ-କ୍ୟାପଚର୍ |
k-রিসেপ্টর,k- ରିସେପ୍ଟର |
কেলভিন আনুমানিক,କେଲଭିନ ଆନୁମାନିକତା |
একজাতের একক,ଏକତାର ଏକକ |
ker সেল,କର୍ ସେଲ୍
"চাবি, পর্দা, চাবি","ଚାବି, ପରଦା, ଚାବି |"
"কী বোর্ড, পর্দা বার","କି ବୋର୍ଡ, ପରଦା ଦଣ୍ଡିକା |"
প্রারম্ভিক স্বরবর্ণ,ସ୍ ow ର ଖୋଲିବା
কী পালস,କି ନାଡ
নির্দেশক শব্দ,ମୁଖ୍ୟ ଶବ୍ଦ
অভিক্ষেপ,ପ୍ରୋଜେକସନ
প্রতিরোধ,ପ୍ରତିରୋଧ
কেজি,କିଲୋଗ୍ରାମ୍
কিলোজুল,କିଲୋଜୁଲ୍ |
কিলোপারসেক,କିଲୋପରସେକ୍ |
কিলোটন বোমা,କିଲୋଟନ୍ ବୋମା |
গতিসংক্রান্ত,କିଏନାମେଟିକ୍ |
বিশুদ্ধভাবে গতিশীল,ସମ୍ପୂର୍ଣ୍ଣ ଗତିଶୀଳ |
"গতিশীল, গতিশীল","ଗତିଜ, ଗତିଶୀଳ |"
গতিশীলভাবে,ଗତିଶୀଳ ଭାବରେ |
ফ্র্যাকচার,ଭଙ୍ଗା
klystron,କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
ধারালো কিনারা,ତୀକ୍ଷ୍ଣ ଧାର
ক্রুস্কাল সীমান্ত,କ୍ରୁସ୍କାଲ୍ ସୀମା |
হাইপোথার্মোজেনিক,ଥର୍ମୋଜେନିକ୍ |
লেবেল,ଲେବଲ୍
"চিহ্নিত, খোদাই করা, লেবেলযুক্ত","ଚିହ୍ନିତ, ଲେଖା, ଲେବଲ୍ ହୋଇଛି |"
গবেষণাগার,ଲାବୋରେଟୋରୀ
মই,ଶିଡ଼ି
ঘড়ির কাঁটার বিপরীত দিকে,ଓଲଟା
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব","ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ ରୋଟର୍ |"
সামনে পিছনে,ପଛକୁ ଏବଂ ପଛକୁ |
Lagrange সম্প্রচার,ଲାଗ୍ରେଞ୍ଜ୍ ପ୍ରସାରଣ |
ল্যাগ্রাঞ্জিয়ানিজম,ଲାଗ୍ରାଙ୍ଗିଆନିଜିମ୍ |
ভেড়ার বাচ্চা সৃষ্টি,ମେଷଶାବକ ସୃଷ୍ଟି
"তক্তা, বোর্ড",ଫଳକ ବୋର୍ଡ |
পৃষ্ঠীয় প্লেট,ଡୋରସାଲ୍ ପ୍ଲେଟ୍ |
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ","ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |"
"কলাই, প্যানেল, স্তর, স্তর বন্ড","ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |"
স্তরবিন্যাস,ସ୍ତରକରଣ
ল্যামিনা,ଲାମିନା
"বাতি, বাতি","ପ୍ରଦୀପ, ପ୍ରଦୀପ"
"কাজল, দীপ কাজল","କାଜଲ, ଦୀପ କାଜଲ |"
lande-ব্যবধান নিয়ম,ଲ୍ୟାଣ୍ଡେ-ବ୍ୟବଧାନ ନିୟମ |
ল্যান্ডে বিভাজন ফ্যাক্টর,ଲାଣ୍ଡେ ବିଭାଜନ କାରକ |
অবতরণ,ଅବତରଣ |
"মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান","ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲାମିନେସନ୍, ପିନ୍ଧିବା |"
larmore ফ্রিকোয়েন্সি,ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |
larmore precession,larmore precession |
লেজার,ଲେଜର
লেজারাইজেশন,ଲେଜରାଇଜେସନ୍
গোপন,ଗୁପ୍ତ
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়","ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ"
"অক্ষাংশ, অক্ষাংশ","ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ"
"জালি, জালি","ଜଟଣୀ, ଜଟଣୀ"
লাউ ক্লাস,laue ଶ୍ରେଣୀ
শুরু করা,ଉନ୍ମୋଚନ |
শুরু করা,ଉନ୍ମୋଚନ |
লঞ্চ প্ল্যাটফর্ম,ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |
ভর অনুপাত আইন,ଜନ ଅନୁପାତ ନିୟମ |
একাধিক অনুপাত নিয়ম,ଏକାଧିକ ଅନୁପାତ ନିୟମ |
"স্তর, স্তর","ସ୍ତର, ସ୍ତର"
এল-ব্যান্ড,L- ବ୍ୟାଣ୍ଡ |
"সীসা, সীসা, সীসা, সীসা, সীসা","ସୀସା, ସୀସା, ସୀସା, ସୀସା, ସୀସା |"
এগিয়ে,ଆଗକୁ
"চুন, লিকিং (Cr.), Risen Line, Chyawan","ଚୂନ, ଲିକ୍ (କ୍ର।), ରିସେନ୍ ଲାଇନ୍, ଚିଆୱାନ୍ |"
"চিবানো, ক্ষয়, ফুটো","ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |"
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
অন্তত গণনা,ସର୍ବନିମ୍ନ ଗଣନା
ল্যাচ তার,ଲ୍ୟାଚ୍ ତାର
লেডুক প্রভাব,ଲେଡୁକ୍ ପ୍ରଭାବ |
বৈধ ওহম,ବ valid ଧ ଓହମ୍ |
- ইলেকট্রন,-ଲେକ୍ଟ୍ରନ୍
দৈর্ঘ্য সীমাবদ্ধতা,ଦ length ର୍ଘ୍ୟ ସୀମା |
প্রসারণ,ବିସ୍ତାର
লেন্স,ଲେନ୍ସ
লেঞ্জের আইন,ଲେଞ୍ଜର ନିୟମ |
সমতল টানেল,ସମତଳ ଟନେଲ୍ |
অনুভূমিক ফ্লাইট,ଭୂସମାନ୍ତର ଉଡ଼ାଣ |
"সমতলকরণ, সমতলকরণ","ସ୍ତର, ସ୍ତର"
"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু","ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |"
আত্মবিশ্বাস এর ধাপ,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
তাত্পর্য স্তর,ମହତ୍ତ୍ level ସ୍ତର |
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা","ଭୂସମାନ୍ତର ପୃଷ୍ଠା, ଫ୍ଲାଟ ପୃଷ୍ଠା, ସମାନ୍ତରାଳ ପୃଷ୍ଠା |"
"লিভার, লিভার","ଲିଭର, ଲିଭର"
ভার্চুয়াল দোলন,ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |
"লিডার, লেজার ইনফ্রারেড রাডার","ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |"
"জীবন, বয়স","ଜୀବନ, ବୟସ"
"উত্তোলন, উত্তোলন","ଉଠ, ଉଠ"
মুক্তির মুহূর্ত,ମୁକ୍ତି ମୁହୂର୍ତ୍ତ
"সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো","କ୍ଷୁଦ୍ର, ହାଲୁକା, ଅଳ୍ପ, କ୍ଷୁଦ୍ର, କ୍ଷୁଦ୍ର, 6 ଆଲୋକ |"
"নাতিশীতোষ্ণ., আলো আপ","ତାପମାତ୍ରା।, ହାଲୁକା କର |"
বজ্র,ବଜ୍ରପାତ
আলোকবর্ষ আলোকবর্ষ,ଆଲୋକ ବର୍ଷ ଆଲୋକ ବର୍ଷ |
"সমজাতীয়, সমজাতীয়, সমজাতীয়","ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |"
"সীমা, প্রান্তিক","ସୀମା, ମାର୍ଜିନ"
"সীমা, সীমা, চরম","ସୀମା, ସୀମା, ଚରମ |"
বর্তমান সীমা,ସାମ୍ପ୍ରତିକ ସୀମା |
"রেখা, রেখা, উপবৃত্তাকার","ରେଖା, ରେଖା, ଏଲିପସଏଡ୍ |"
"রৈখিক, রৈখিক, রৈখিক","ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |"
রৈখিককরণ,ର line ଖିକୀକରଣ |
"একঘেয়েমি, রৈখিকতা","ଏକକତା, ର ar ଖିକତା |"
"এককভাবে, রৈখিকভাবে","ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |"
লাইন সম্ভাব্য,ରେଖା ସମ୍ଭାବନା |
রৈখিক অপূর্ণতা,ର line ଖିକ ଅସମ୍ପୂର୍ଣ୍ଣତା |
স্ট্রোক লাইন,ଷ୍ଟ୍ରୋକ ଲାଇନ
রৈখিক বর্ণালী,ର line ଖିକ ସ୍ପେକ୍ଟ୍ରମ୍ |
লাইন ভোল্টেজ,ରେଖା ଭୋଲଟେଜ୍ |
"বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক","ବନ୍ଧ, ଷ୍ଟ୍ରିଙ୍ଗ, ଶୃଙ୍ଖଳା, ଗ୍ରନ୍ଥି, ଲିଙ୍କ୍ |"
তরলীকরণ,ତରଳ ପଦାର୍ଥ
তরলীকৃত,ତରଳ
তরলীকৃত,ତରଳ
তরল,ତରଳ
তরল জলাধার,ତରଳ ଜଳଭଣ୍ଡାର |
তরল স্ফটিক,ତରଳ ସ୍ଫଟିକ |
তরলতা,ତରଳତା
তরল চালিত রকেট,ତରଳ ଚାଳିତ ରକେଟ୍ |
লিসাজু পরিসংখ্যান,ଲିସାଜୁ ସଂଖ୍ୟା
"তালিকা, তালিকা","ତାଲିକା, ତାଲିକା |"
"তালিকা, তালিকা","ତାଲିକା, ତାଲିକା"
লিটার,ଲିଟର |
লাইভ প্রোগ্রাম,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
বৈদ্যুতিক তার,ବିଦ୍ୟୁତ ତାର
"লোড, লোড, লোড, লোড, লোড","ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍ |"
চুম্বক পাথর,ଚୁମ୍ବକ ପଥର
"স্থানীয়, স্থানীয়","ସ୍ଥାନୀୟ, ସ୍ଥାନୀୟ"
স্থানীয় ম্যাক্সওয়েলি,ସ୍ଥାନୀୟ ମ୍ୟାକ୍ସୱେଲି |
"অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান","ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ |"
সংযুক্ত দোষ,ବନ୍ଧା ଦୋଷ |
"তালাক, চালান","ତାଲାକ୍, ସାମଗ୍ରୀ"
"locus, locus","ଲୋକସ୍, ଲୋକସ୍"
চুম্বক পাথর,ଚୁମ୍ବକ ପଥର
লগারিদমিক,ଲୋଗାରିଥମିକ୍ |
যুক্তিবিদ্যা,ତର୍କ
যুক্তিসঙ্গত,ଯୁକ୍ତିଯୁକ୍ତ |
"লজিস্টিকস, অপারেশন সায়েন্স","ଲଜିଷ୍ଟିକ୍ସ, ଅପରେସନ୍ ସାଇନ୍ସ |"
লন্ডন Vanderwaals আকর্ষণ,ଲଣ୍ଡନ ଭାଣ୍ଡେରୱାଲ୍ସ ଆକର୍ଷଣ |
দূরবর্তী সংক্রমণ,ସୁଦୂର ପ୍ରସାରଣ |
"দ্রাঘিমাংশ, দ্রাঘিমাংশ","ଦ୍ରାଘିମା, ଦ୍ରାଘିମା"
রাভিনেচের দ্রাঘিমাংশ,ରେଭିନେକ୍ ର ଦ୍ରାଘିମା |
"অনুদৈর্ঘ্য, অনুদৈর্ঘ্য","ଦ୍ରାଘିମା, ଦ୍ରାଘିମା"
দীর্ঘ স্বরবর্ণ,ଲମ୍ବା ସ୍ ow ର
"loop, loop, loop (ed.), loop (v.), prasand","ଲୁପ୍, ଲୁପ୍, ଲୁପ୍ (ଏଡି।), ଲୁପ୍ (v।), ପ୍ରସାନ୍ |"
শিথিলভাবে আবদ্ধ,ଖାଲି ବନ୍ଧା |
"sparsely packed, packed","ଅଳ୍ପ ପ୍ୟାକ୍, ପ୍ୟାକ୍ |"
লরেন্টের ফিটজেরাল্ড সংকোচন,ଲ aur ରେଣ୍ଟଙ୍କ ଫିଟଜର୍ଡାଲ୍ ସଂକୋଚନ |
ক্ষতি মুক্ত লাইন,କ୍ଷତି ମୁକ୍ତ ରେଖା |
