Odiya,Assamese
ବିନିଯୋଗ କରନ୍ତୁ |,বিনিয়োগ কৰা
ବିନିଯୋଗ କରନ୍ତୁ |,বিনিয়োগ কৰা
ବିନିଯୋଗ କରନ୍ତୁ |,বিনিয়োগ কৰা
ବିନିଯୋଗ,বিনিয়োগ
ବିନିଯୋଗ,বিনিয়োগ
ବିନିଯୋଗ,বিনিয়োগ
ବିନିଯୋଗ ସମାରୋହ,বিনিয়োগ অনুষ্ঠান
ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |,জাতীয়তাৰ সৈতে বিনিয়োগ কৰক
ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |,অজেয় আৰ্মাডা
ଅହିଂସା (ରାଜ୍ୟ),অলংঘনীয়তা (ৰাষ্ট্ৰৰ)
ଅବ୍ୟବସ୍ଥା |,অলংঘিত অৱস্থা
ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |,অক্ষম দুৰ্গ
ଲ Iron ହ ଯୁଗ |,লোৰ যুগ
ଲୁହା ପରଦା |,লোহাৰ পৰ্দা
ଲୁହା ଗାର୍ଡ |,লোহাৰ ৰক্ষক
ଲୁହା ରାସନ |,লোহাৰ ৰেচন
ଲୁହା ପାର୍ଶ୍ୱ |,লোহাৰ কাষ
ଲୁହା ଟାଇପ୍ ତୀର |,লোহাৰ টিপযুক্ত কাঁড়
ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |,ইষ্টমিয়ান খেল
ଜାନିସାରୀ |,জেনিছাৰী
ଜାନିଟର୍ |,জেনিটৰ
ଜାନିଟର୍ |,জেনিটৰ
ଜାଭେଲିନ୍ |,জেভেলিন
ଜିମ୍ କ୍ରୋ ନିୟମ |,জিম ক&#39;ৰ&#39; ল&#39;ছ
ଜିଙ୍ଗୋ |,জিংগো
ଜିଙ୍ଗୋ |,জিংগো
ଜିଙ୍ଗୋ |,জিংগো
ଜିଙ୍ଗୋଜିମ୍ |,জিংগোবাদ
ମିଳିତ କାର୍ଯ୍ୟ,যৌথ ব্যৱস্থা
ମିଳିତ ନିୟନ୍ତ୍ରଣ |,যৌথ নিয়ন্ত্ৰণ
ମିଳିତ ବୃତ୍ତି,যৌথ দখল
ଖଣ୍ଡପୀଠ,জুৰী
କେବଳ କାରଣ |,মাত্ৰ কাৰণ
ରଖନ୍ତୁ |,ৰাখক
ଅଭିଲେଖାଗାରର ରକ୍ଷକ |,আৰ্কাইভৰ ৰক্ষক
କେଟଲ୍-ଡ୍ରମ୍ |,কেটলি-ড্ৰাম
ମୁଖ୍ୟ ଶବ୍ଦ |,মূল শব্দ
ରାଜା,ৰজা
ରାଜ୍ୟ,ৰাজ্য
କିଙ୍ଗଲେଟ୍ |,কিংলেট
ରାଜା ନିର୍ମାତା |,ৰজা নিৰ্মাতা
କିଙ୍ଗସିପ୍ |,ৰজাৰ পদ
କିଙ୍ଗସିପ୍ |,ৰজাৰ পদ
ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |,পাকঘৰৰ কেবিনেট
ନାଇଟ୍ |,ৰজা
କିଙ୍ଗହୁଡ୍ |,ৰজাৰত্ব
କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |,Kinghts হস্পিতালৰ লোক
ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |,নাইটছ অৱ চেণ্ট জন
ନାଇଟ୍ ଟେମ୍ପଲର୍ |,নাইট টেম্পলাৰ
କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK),কু ক্লাক্স ক্লান (KKK)
କୁମିଣ୍ଟାଙ୍ଗ |,কুমিনতাং
ଲାଇଟି,লেইটি
ଲାନ୍ସ |,লেন্স
ଲାନ୍ସର୍,লেন্সাৰ
ପରେ ଗୁପ୍ତା |,পিছলৈ গুপ্তাছ
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,বৈধ উত্তৰাধিকাৰী
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),আইন-শৃংখলাহীনতা (=বিকাৰ)
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),আইন-শৃংখলাহীনতা (=বিকাৰ)
ଆଇନ ପ୍ରଭୁ,আইন প্ৰভুসকল
ଧର୍ମର ନିୟମ,ধৰ্মপৰায়ণতাৰ নিয়ম
ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ,লীগ অৱ নেচনছ
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),লিগেচি (=উইল)
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),লিগেচি (=উইল)
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,আইনী উত্তৰাধিকাৰী
ଲିଗେଟ୍ |,লেগেট
ଲିଗେଟ୍ |,লেগেট
ଲିଗେଟ୍ |,লেগেট
କିମ୍ବଦନ୍ତୀ,কিংবদন্তী
କିମ୍ବଦନ୍ତୀ,কিংবদন্তী
ଲେଜିଅନ୍ |,লিজিয়ন
ଲେଜିଅନ୍ |,লিজিয়ন
ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ,লিজিয়ন অৱ অনাৰ
Lese ମହିମା (= lese majeste),লেচে মহিমা (=lese majeste)
ଛୋଟ ରାଜ୍ୟଗୁଡିକ |,ক্ষুদ্ৰ ৰাজ্য
ବିଶ୍ cred ାସ ପତ୍ର,বিশ্বাসযোগ্যতাৰ পত্ৰ
ଲିଜ୍-ପ୍ରଭୁ,লিয়েজ-লৰ্ড
ଲିଜ୍ ମ୍ୟାନ୍ |,লিয়েজ মানুহ
ଲିଜ୍ ମ୍ୟାନ୍ |,লিয়েজ মানুহ
ଆଜୀବନ କାରାଦଣ୍ଡ |,আজীৱন কাৰাদণ্ড
ବଂଶ,বংশ
ଛୋଟ ଇଂଲଣ୍ଡ,লিটিল ইংলেণ্ডৰ
ଛୋଟ ଯାନ (= କମ୍ ଯାନ),লিটল ভেহিকেল (=ক্ষুদ্ৰ বাহন)
ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |,উপকূলীয় অৱস্থা
ଲିଟୁର୍ଗିଜ୍ |,লিটাৰ্জী
ଲିଟୁର୍ଜି,লিটাৰ্জী
ସ୍ଥାନୀୟ ଅନୁଗତତା |,স্থানীয় আনুগত্য
ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |,স্থানীয়-আত্ম চৰকাৰ
ଦୀର୍ଘ ସଂସଦ |,দীঘলীয়া সংসদ
ନିମ୍ନ ଦେଶଗୁଡିକ |,নিম্ন দেশ
ବିଶ୍ୱସ୍ତ,অনুগত
ନିଷ୍ଠା,আনুগত্য
ମାଚିଆଭେଲିଆନ୍ ନୀତି |,মেকিয়াভেলিয়ান নীতি
ମାଗନା କାର୍ଟା |,মেগনা কাৰ্টা
ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |,মেগনাম কনচিলিয়াম
ମାଲମ୍ ନିଷେଧ |,মালুম প্ৰহিবিটাম
ମାଣ୍ଡାମସ୍ |,মাণ্ডামছ
ଆଦେଶ,আদেশ
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;","আদেশ, ক্লাছ &#39;ক&#39;।"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;","আদেশ, ক্লাছ &#39;খ&#39;।"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;","আদেশ, শ্ৰেণী &#39;গ&#39;।"
ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |,আদেশ ব্যৱস্থা
ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |,বাধ্যতামূলক ৰাজ্য
ମାଙ୍ଗୋନେଲ୍ |,মেংগোনেল
ମନିଫେଷ୍ଟୋ |,ইস্তাহাৰ
ମନିଭର୍ସ |,কৌশল
ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |,যুদ্ধৰ মানুহ
ମନୋର |,মেন&#39;ৰ
ମନୋର |,মেন&#39;ৰ
ମାନବ ଶକ୍ତି |,মানুহ-শক্তি
ମାନବ ଶକ୍ତି |,মানুহ-শক্তি
ମାନୁମିସନ୍ |,মানুমিচন
ମନୁମିଟ୍ |,মনুমিত
ପାଣ୍ଡୁଲିପି,পাণ্ডুলিপি
ପାଣ୍ଡୁଲିପି,পাণ্ডুলিপি
ପାଣ୍ଡୁଲିପି,পাণ্ডুলিপি
ମାରୁଦ,মাৰাউডাৰ
ସାମୁଦ୍ରିକ ବେଲ୍ଟ |,সামুদ্ৰিক বেল্ট
ସାମୁଦ୍ରିକ ସଭ୍ୟତା |,সামুদ্ৰিক সভ্যতা
ସାମୁଦ୍ରିକ ପତାକା |,সামুদ্ৰিক পতাকা
ସାମୁଦ୍ରିକ ଶକ୍ତି,সামুদ্ৰিক শক্তিসমূহ
ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |,সামুদ্ৰিক সাৰ্বভৌমত্ব
ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |,সামুদ্ৰিক যুদ্ধ
ମାର୍କିସ୍ |,মাৰ্কিছ
ମାର୍କିସେଟ୍ |,মাৰ্কিজেট
ସାମରିକ ନିୟମ |,সামৰিক আইন
ସାମରିକ ଦ aces ଡ଼ |,যুদ্ধ দৌৰ
ଶହୀଦ |,শ্বহীদ
ହତ୍ୟାକାଣ୍ଡ |,হত্যাকাণ্ড
ମନିଭର୍ ର ମାସ |,কৌশলৰ ভৰ
ମାଷ୍ଟର-ଆଟ୍-ବାହୁ,মাষ্টাৰ-এট-আৰ্মছ
ସମାରୋହର ଗୁରୁ,অনুষ্ঠানৰ মাষ্টাৰ
ଘରର ଗୁରୁ,মাষ্টাৰ অৱ হাউচহ’ল্ড
ଘୋଡା ଗୁରୁ,ঘোঁৰাৰ মাষ্টাৰ
ରୋଲ୍ସର ମାଷ୍ଟର |,মাষ্টাৰ অৱ দ্য ৰোলছ
ମ୍ୟାଚ୍,মিল থকা
ମ୍ୟାଚ୍,মিল থকা
ମ୍ୟାଚ୍ ଲକ୍,মেচলক
ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |,বৈবাহিক মিত্ৰতা
ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |,ভূমধ্যসাগৰীয় শক্তিসমূহ
ମେନସେଭିକ୍ |,মেনশ্বেভিক
ଦୟାଳୁ ସେନା |,ভাড়াতীয়া সেনাবাহিনী
ଦୟାଳୁ ସ soldier ନିକ |,ভাড়াতীয়া সৈনিক
ବ୍ୟବସାୟୀ,ব্যৱসায়ী
ମଧ୍ୟ ଯୁଗ,মধ্যযুগ
ମଧ୍ୟ ପୂର୍ବ,মৈদ্ধ পূৰ্ব
ମଧ୍ୟମ ପାସ୍ |,মধ্যম অংশ
ମଧ୍ୟମ ପଥ,মধ্যম পথ
ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ),মধ্যম পথ (=মধ্যম পথ)
ପ୍ରବାସୀ,প্ৰব্ৰজনকাৰী
ସ୍ଥାନାନ୍ତରଣ,প্ৰব্ৰজন
ସ୍ଥାନାନ୍ତରଣ,প্ৰব্ৰজন
ସ୍ଥାନାନ୍ତରଣ,প্ৰব্ৰজন
ମିଲିଟାରିଜିମ୍ |,সামৰিকতাবাদ
ମିଲିଟାରିଜିମ୍ |,সামৰিকতাবাদ
ମିଲିଟାରିଜିମ୍ |,সামৰিকতাবাদ
ମିଲିଟାରିଜିମ୍ |,সামৰিকতাবাদ
ମିଲିଟାରିଷ୍ଟ,সামৰিকবাদী
ମିଲିଟାରିଷ୍ଟ,সামৰিকবাদী
ସାମରିକକରଣ,সামৰিককৰণ
ସାମରିକକରଣ,সামৰিককৰণ
ସାମରିକକରଣ,সামৰিককৰণ
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),সামৰিক কৌশলবিদ (=কৌশলবিদ)
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),সামৰিক কৌশলবিদ (=কৌশলবিদ)
ସାମରିକ କ ics ଶଳ (= କ act ଶଳ),সামৰিক কৌশল (=কৌশল)
ମିଲିସିଆ,মিলিচীয়া
ମିଲିସିଆ,মিলিচীয়া
ବିଭ୍ରାନ୍ତ |,অপশাসন
ନିଖୋଜ ଲିଙ୍କ୍ |,লিংক হেৰাই গৈছে
ମିଶନ୍ |,উদ্দেশ্য
ମିଶନ୍ |,উদ্দেশ্য
ମିଶନ୍ |,উদ্দেশ্য
ମିଶ୍ରିତ ଜାତି |,মিশ্ৰ জাতিৰ
ଆଧୁନିକ ଇତିହାସ,আধুনিক ইতিহাস
ମୋଡସ୍ ବିବେଣ୍ଡି |,মডাছ ভিভেণ্ডি
ମୋନାଚିଜିମ୍ |,মনাচিজম
ରାଜତନ୍ତ୍ର |,মনাৰ্ক
ରାଜତନ୍ତ୍ର |,মনাৰ্ক
ରାଜତନ୍ତ୍ର |,ৰাজতন্ত্ৰবাদ
ରାଜତନ୍ତ୍ର |,ৰাজতন্ত্ৰবাদ
ରାଜତନ୍ତ୍ର,ৰাজতন্ত্ৰবাদী
ରାଜତନ୍ତ୍ର,ৰাজতন্ত্ৰ
ମଠ,মঠ
ମଠ,মঠ
ମଠ,মঠ
ମୋନାଷ୍ଟିକ୍,মঠ-মন্দিৰ
ମୋନାଷ୍ଟିକ୍,মঠ-মন্দিৰ
ମାଙ୍କଡ,সন্ন্যাসী
ମାତୃ ଦେଶ |,মাতৃ দেশ
ମାତୃଭୂମି,মাতৃভূমি
ସଂସଦର ମାତା,সংসদৰ মাতৃ
ମାକ୍ରାକର୍ସ |,মাকৰেকাৰছ
ମମି,মামী
ସଂଗ୍ରହାଳୟ,সংগ্ৰাহালয়
ମସ୍କେଟ୍ |,মাস্কেট
ମୁସ୍କିଟର୍ |,মাস্কেটিয়াৰ
ମୁସ୍କେଟ୍ରି |,মাস্কেট্ৰি
ମୁସ୍କେଟ୍ରି |,মাস্কেট্ৰি
ମାଷ୍ଟର ମାଷ୍ଟର |,মাষ্টাৰ মাষ্টাৰ
ମାଷ୍ଟର-ରୋଲ୍ |,মাষ্টাৰ-ৰোল
ମାଷ୍ଟର-ରୋଲ୍ |,মাষ্টাৰ-ৰোল
ବିଦ୍ରୋହ,বিদ্ৰোহ
ବିଦ୍ରୋହ ଆଇନ,বিদ্ৰোহ আইন
ରହସ୍ୟ ଜାହାଜ,ৰহস্য জাহাজ
କାହାଣୀ,বৰ্ণনা
ଜାତି,জাতি
ଦେଶୀ,স্থানীয়
ଦେଶୀ ରାଜ୍ୟ |,থলুৱা ৰাজ্য
ପ୍ରାକୃତିକତା |,প্ৰকৃতিবাদ
ପ୍ରାକୃତିକ ଅଧିକାର |,প্ৰাকৃতিক অধিকাৰ
ନାଜି,নাজী
ନାଜି ବିପ୍ଳବ |,নাজী বিপ্লৱ
ନାଜିଜିମ୍,নাজীবাদ
ପୂର୍ବ ପୂର୍ବ,পূবৰ ওচৰত
ନେଗ୍ରୋ |,নিগ্ৰো
ନେଗ୍ରୋଫିଲ୍ |,নেগ্ৰ&#39;ফিল
ନେଗ୍ରୋଫିଲିଜିମ୍ |,নিগ্ৰোফিলিজম
ନେଗ୍ରୋଫୋବିୟା |,নিগ্ৰোফ’বিয়া
ନିରପେକ୍ଷ |,নিৰপেক্ষ
ନିରପେକ୍ଷ ଦେଶ |,নিৰপেক্ষ দেশ
ନୂତନ ଡିଲ୍ |,নিউ ডিল
ନୂଆ ଦୁନିଆ,নতুন পৃথিৱী
ସମ୍ଭ୍ରାନ୍ତ,আভিজাত্য
ନୋବଲ୍ |,নোবেল
ନୋବଲ୍ |,নোবেল
ନାମମାତ୍ର,যাযাবৰী
ନାମମାତ୍ର ହୋର୍ଡ |,যাযাবৰী গোট
ନାମକରଣ,যাযাবৰীতা
ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |,অ-আগ্ৰাসন চুক্তি
ଅହିଂସା ଚୁକ୍ତି |,অ-আগ্ৰাসন চুক্তি
ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |,অযুদ্ধপ্ৰায় অৱস্থা
ଅସହଯୋଗ |,অসহযোগিতা
ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |,অসহযোগ আন্দোলন
ବିପରୀତ |,আগফালৰ অংশ
ବିପରୀତ |,আগফালৰ অংশ
Ochlocracy (= mobocracy),অক্ল&#39;ক্ৰেচি (=মব&#39;ক্ৰেচি)
Ochlocrat,অক্লক্ৰেট
ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,চৰকাৰী নথি
ପୁରୁଣା ଦୁନିଆ |,পুৰণি পৃথিৱী
ଅଲିଗାର୍କି |,অলিগাৰ্চি
ଆକ୍ରମଣ,আক্ৰমণ
ଖୋଲା ବୁ ation ାମଣା |,মুকলি আলোচনা
ଖୋଲା ପ୍ରଶ୍ନ |,মুকলি প্ৰশ্ন
ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |,ৰেকৰ্ডসমূহ খোলা
ଓରିଏଣ୍ଟ,অৰিয়েণ্ট
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,প্ৰাচ্যবাদ
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,প্ৰাচ্যবাদ
ଓରିଏଣ୍ଟାଲିଷ୍ଟ,প্ৰাচ্যবিদ
ଉତ୍ପତ୍ତି,মূলত
ଉତ୍ପତ୍ତି,মূলত
ଅର୍ଥୋଗ୍ରାଫି |,অৰ্থগ্ৰাফী
ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |,শত্ৰুতাৰ প্ৰাদুৰ্ভাৱ
ପୋଷ୍ଟ,আউট-পোষ্ট
ଓଭର-ପ୍ରଭୁ,অভাৰ-লৰ্ড
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,অভাৰ-ৰাইড
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,অভাৰ-ৰাইড
ପାଗନ୍,পৌত্তলিক
ପାଗନ୍,পৌত্তলিক
ପୂଜାପାଠ,পৌত্তলিকতাবাদ
ପୂଜାପାଠ,পৌত্তলিকতাবাদ
ପାଗୋଡା |,পেগোডা
ପାଗୋଡା |,পেগোডা
ପାଗୋଡା |,পেগোডা
ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |,প্ৰাসাদৰ কুটিলতা
ପାଲାଟିନେଟ୍ |,পেলেটিনেট
ଖଜୁରୀ ପତ୍ର |,কল-পাত
ଖଜୁରୀ ରବିବାର |,পাম দেওবাৰ
ପାନେଗିରିଷ୍ଟ |,পেনেগিৰিষ্ট
ଆତଙ୍କିତ |,ত্ৰাস
ଆତଙ୍କିତ |,ত্ৰাস
ଆତଙ୍କିତ,আতংক-মংগাৰ
ପାପାସି |,পোপৰ পদ
ପାପାସି |,পোপৰ পদ
ପାପାସି |,পোপৰ পদ
ପାପାସି |,পোপৰ পদ
ପପାଲ୍ ଷଣ୍। |,পোপৰ ম&#39;হ
ପପାଲିଜିମ୍ |,পোপবাদ
ପପାଲିଜିମ୍ |,পোপবাদ
ପାପାଲିଷ୍ଟ |,পোপবাদী
ପପାଲ୍ ରାଜ୍ୟ |,পোপৰ ৰাজ্য
ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି),পেপিজম (=পেপিষ্ট্ৰি)
ପପିଷ୍ଟ,পেপিষ্ট
ପେପିରୁସ୍ |,পেপিৰাছ
ଦୃଷ୍ଟାନ୍ତ,দৃষ্টান্ত
ପାରାମାଉଣ୍ଟ୍ |,পেৰামাউণ্ট
ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି),Paramountcy (=পৰম শক্তি)
ପାରାମାଉଣ୍ଟ୍ ଲେଡି |,পেৰামাউণ্ট লেডী
ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ,পৰম প্ৰভু
ଚିତ୍ରକଳା |,পাৰ্চমেণ্ট
ଚିତ୍ରକଳା |,পাৰ্চমেণ্ট
ଚିତ୍ରକଳା |,পাৰ্চমেণ্ট
କ୍ଷମା,ক্ষমা কৰিব
ପାର୍ଲେସ୍,পাৰ্লিছ
ପାର୍ଲେସ୍,পাৰ্লিছ
ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ),সংসদ (=সংসদ)
ସଂସଦ,সংসদ
ସଂସଦ,সংসদ
ସଂସଦ,সংসদ
ସଂସଦ ଅଧିନିୟମ |,সংসদ আইন
ସଂସଦୀୟ,সংসদ সদস্য
ସଂସଦୀୟ,সংসদ সদস্য
ସଂସଦୀୟ ଏଜେଣ୍ଟ |,সংসদীয় এজেণ্ট
ପାର୍ନେଲିଜିମ୍ |,পাৰ্নেলিজম
ପାରୋଲ୍,পেৰ’ল
ପାରୋଲ୍,পেৰ’ল
ପାରିକାଇଡ୍ |,পেৰিচাইড
ପାରିକାଇଡ୍ |,পেৰিচাইড
ଦଳୀୟ,পাৰ্টিছান
ଦଳୀୟ,পাৰ্টিছান
ଦଳୀୟ,পাৰ্টিছান
ପାସ୍ କରନ୍ତୁ |,উত্তীৰ্ণ
ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ),পাছ ৱৰ্ড (=watch word)
ପିତୃପୁରୁଷ,পেট্ৰিয়াৰ্ক
ପିତୃପୁରୁଷ,পিতৃপুৰুষসকল
ପାଟ୍ରିସିଆନ୍ |,পেট্ৰিচিয়ান
ପ rim ତୃକ ସମ୍ପତ୍ତି |,পৈতৃকত্ব
ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |,পেক্স ব্ৰিটানিকা
ପ୍ୟାକ୍ସ ରୋମାନା |,পেক্স ৰোমানা
ବଂଶ,বংশবৃক্ষ
ବଂଶ,বংশবৃক্ষ
ବଂଶଧର ବ୍ୟକ୍ତି |,বংশবৃক্ষ ব্যক্তি
ସହକର୍ମୀ,সহকৰ্মী
ସହକର୍ମୀ,সহকৰ্মী
ପାଇରେଜ୍,পিৰেজ
ପାଇରେଜ୍,পিৰেজ
ପାଇରେଜ୍,পিৰেজ
ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,আয়াৰলেণ্ডৰ সমনীয়া
ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,স্কটলেণ্ডৰ সমনীয়া
ଉପଦ୍ୱୀପ ଅଭିଯାନ |,উপদ্বীপীয় অভিযান
ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |,উপদ্বীপীয় যুদ্ধ
ପେନାଣ୍ଟ |,পেনেণ্ট
ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍),জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ)
ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା),জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট)
ପରଫିଡି |,পাৰ্ফিডি
ସମୟ,সময়কাল
ସମୟ,সময়কাল
ପେରିଫେରୀ |,পেৰিফেৰী
ସ୍ଥାୟୀ ସମାଧାନ |,স্থায়ী বন্দোবস্ত
ଚିରାଚରିତ ଫିଫ୍ |,চিৰন্তন ফিফ
ଫାଲାନକ୍ସ |,ফালানক্স
ଫାଲାନକ୍ସ |,ফালানক্স
ଫ୍ରୋହ,ফ্ৰাউন
ପିକ୍ଟୋଗ୍ରାମ୍ |,চিত্ৰচিত্ৰ
ଚିତ୍ର,পিক্টোগ্ৰাফ
ଚିତ୍ର,পিক্টোগ্ৰাফ
ତୀର୍ଥଯାତ୍ରୀ,তীৰ্থযাত্ৰী
ତୀର୍ଥଯାତ୍ରୀ ପିତା |,তীৰ্থযাত্ৰী পিতৃসকল
ପିଲେଜ୍,লুটপাত
ପିଲେଜ୍,লুটপাত
ସ୍ତମ୍ଭ,স্তম্ভ
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),স্তম্ভ আদেশ (অশোকৰ)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),স্তম্ভ আদেশ (অশোকৰ)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),স্তম্ভ আদেশ (অশোকৰ)
ଡକାୟତି,পাইৰেট
ଡକାୟତି,পাইৰেট
ଯୁଦ୍ଧ,পিটচড যুদ্ধ
ଭୂଖଣ୍ଡ,পটভূমি
ପୋଲିସ୍,পলিছ
ପୋଲିସ୍,পলিছ
ରାଜନୀତି,পলিটাৰ্চ
ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |,ৰাজনৈতিক এজেন্ট
ରାଜନ Political ତିକ ଆଶ୍ରୟ |,ৰাজনৈতিক আশ্ৰয়
ରାଜନ Political ତିକ ବାସିନ୍ଦା |,ৰাজনৈতিক আৱাসী
ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |,ৰাজনৈতিক সন্ত্ৰাসবাদ
ପୋଲ ଟ୍ୟାକ୍ସ,ভোটগ্ৰহণ কৰ
ପଣ୍ଟୁନ୍ |,পণ্টুন
ପ୍ରିମିୟର୍ |,প্ৰধানমন্ত্ৰী
ପ୍ରିମିୟର୍ |,প্ৰধানমন্ত্ৰী
ପ୍ରିମିୟର୍ସିପ୍ |,প্ৰিমিয়াৰ লীগ
ରାଷ୍ଟ୍ରପତି,ৰাষ্ট্ৰপতিত্ব
ରାଷ୍ଟ୍ରପତି,ৰাষ্ট্ৰপতিত্ব
ରାଷ୍ଟ୍ରପତି,ৰাষ্ট্ৰপতি
ରାଷ୍ଟ୍ରପତି,ৰাষ্ট্ৰপতি
ପ୍ରେସିଡିୟମ୍ |,প্ৰেচিডিয়াম
ପ୍ରଧାନ ମନ୍ତ୍ରୀ,প্ৰধানমন্ত্ৰী
ପ୍ରାଥମିକତା,প্ৰাইমোজেনিচাৰ
ପ୍ରିନ୍ସ,প্ৰিন্স
ପ୍ରିନ୍ସ,প্ৰিন্স
ପ୍ରିନ୍ସ ବିଶପ୍ |,প্ৰিন্স বিচপ
ପ୍ରିନ୍ସ କନସର୍ଟ |,প্ৰিন্স কনচৰ্ট
ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |,প্ৰিন্স ৰিজেণ্ট
ପିନ୍ସ ରେଗନାଣ୍ଟ |,পিন্স ৰেগনেণ্ট
ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |,ৰাজকুমাৰী ৰিজেণ্ট
ରାଜକୁମାରୀ ରୟାଲ୍ |,ৰাজকুমাৰী ৰয়েল
ଆଚାର୍ଯ୍ୟ,প্ৰিন্সিপালিটি
ଆଚାର୍ଯ୍ୟ,প্ৰিন্সিপালিটি
ଆଚାର୍ଯ୍ୟ,প্ৰিন্সিপালিটি
ପୁରସ୍କାର,পুৰষ্কাৰ
ପୁରସ୍କାର,পুৰষ্কাৰ
ପୁରସ୍କାର ରାଶି,পুৰস্কাৰৰ ধন
ବୃତ୍ତିଗତ ସ soldier ନିକ |,পেছাদাৰী সৈনিক
ପ୍ରତିଜ୍ଞା,প্ৰতিশ্ৰুতি
ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |,প্ৰমন্টৰী দুৰ্গ
ସଂରକ୍ଷଣ,প্ৰটেক্টৰেট
ସଂରକ୍ଷଣ,প্ৰটেক্টৰেট
ସଂରକ୍ଷଣ,প্ৰটেক্টৰেট
ପ୍ରୋଟେଗେ |,Protégé
ପ୍ରୋଭାନ୍ସ |,উৎপত্তিস্থল
ପ୍ରୋଭାନ୍ସ |,উৎপত্তিস্থল
