Gujarati,Bengali
"સ્તર, સ્તર","স্তর, স্তর"
આગળ ગુણાંક,ফরোয়ার্ড সহগ
આગળનો કર્ણ,সামনের তির্যক
ફોરવર્ડ સબ-મેટ્રિક્સ,ফরওয়ার্ড সাব-ম্যাট্রিক্স
ફ્રન્ટ પોસ્ટ,সামনে পোস্ট
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
લેસ્ટ કોમન કોમન (LCM),সর্বনিম্ন সাধারণ সাধারণ (এলসিএম)
ન્યૂનતમ ઘટકો,ন্যূনতম উপাদান
સૌથી નીચો વર્ગ,সর্বনিম্ন শ্রেণী
ન્યૂનતમ ઓવરહેડ મર્યાદા,ন্যূনতম ওভারহেড সীমা
ડાબો સમૂહ,বাম সেট
ઘડિયાળની વિરુદ્ધ દિશામાં,ঘড়ির কাঁটার বিপরীত দিকে
કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ,ঘড়ির কাঁটার বিপরীতে স্ক্রু
ડાબું ઊલટું,বাম বিপরীত
ડાબું ગુણાકાર,বাম গুণন
લીબનીઝ સૂત્ર,লাইবনিজ সূত্র
લંબાઈ,দৈর্ঘ্য
તુંગાક્કુડી,তুঙ্গাক্কুদি
ત્રાંસી વળાંક,tragus বক্ররেখা
લંગફિશ,lungfish
સ્તર વળાંક,স্তর বক্ররেখা
આત્મવિશ્વાસનું સ્તર,আত্মবিশ্বাস এর ধাপ
મહત્વનું સ્તર,তাত্পর্যের স্তর
કાલક્રમિક રીતે,কালানুক্রমিকভাবে
શબ્દકોશ ક્રમ,অভিধান আদেশ
સંભાવના કાર્ય,সম্ভাবনা ফাংশন
સંભાવના ગુણોત્તર પરીક્ષણ,সম্ভাব্যতা অনুপাত পরীক্ষা
"મર્યાદા, સીમાંત","সীমা, প্রান্তিক"
"સીમાંત, આત્યંતિક","প্রান্তিক, চরম"
સીમાંત મૂલ્ય,প্রান্তিক মান
સીમાંત વેગ,প্রান্তিক বেগ
સરેરાશ શ્રેણી,গড় পরিসীমা
એકીકરણની મર્યાદા,একীকরণের সীমা
ક્રમ મર્યાદા,ক্রম সীমা
"ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ","ক্লাস্টার পয়েন্ট, সীমা বিন্দু"
સીમાંત વેગ,প্রান্তিক বেগ
"રેખા, રેખા, લંબગોળ","রেখা, রেখা, উপবৃত্ত"
"રેખીય, રેખીય, રેખીય","রৈখিক, রৈখিক, রৈখিক"
રેખીય બિજવલ્લી,রৈখিক বিজবল্লী
રેખીય બીજગણિત સમીકરણ,রৈখিক বীজগণিত সমীকরণ
રેખીય અંદાજ,রৈখিক অনুমান
રેખીય એસિમ્પ્ટોટ,লিনিয়ার অ্যাসিম্পটোট
રેખીય ગુણાંક,রৈখিক সহগ
આંચકો સંચય,শক জমা
આઘાત પ્રતિબંધ,শক সীমাবদ্ধতা
રેખીય અવલંબન,রৈখিক নির্ভরতা
રેખીય વિભેદક સમીકરણ,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
"લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ","রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ"
"રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ","রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ"
રેખીય એકરૂપતા,রৈখিক একজাতীয়তা
રેખીય અપૂર્ણાંક રૂપાંતર,রৈখিক ভগ্নাংশ রূপান্তর
રેખીય કાર્ય,লিনিয়ার ফাংশন
રેખીય કાર્ય,লিনিয়ার ফাংশন
રેખીય જૂથ,লিনিয়ার গ্রুপ
રેખીય સ્વતંત્રતા,রৈখিক স্বাধীনতা
રેખીય સ્વતંત્ર સંબંધ,রৈখিক স্বাধীন সম্পর্ক
રેખીય અસમાનતા,রৈখিক অসমতা
રેખીય બિન-સમાન વિભેદક સમીકરણ,রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ
રેખીય અભિન્ન સમીકરણ,রৈখিক অবিচ্ছেদ্য সমীকরণ
રેખીય પ્રક્ષેપ,রৈখিক ক্ষেপক
લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ,লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ
"એકવચનમાં, રેખીય રીતે","singularly, linearly"
રેખીય રીતે નિર્ભર,রৈখিকভাবে নির্ভরশীল
રેખીય રીતે સ્વતંત્ર,রৈখিকভাবে স্বাধীন
રેખીય મેપિંગ,লিনিয়ার ম্যাপিং
રેખીય ક્રમ,লিনিয়ার অর্ডার
રેખીય ક્રમાંકન,রৈখিক ক্রমিককরণ
રેખીય પ્રોગ્રામિંગ,রৈখিক প্রোগ্রামিং
લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
રેખીય પ્રોગ્રામિંગ સમસ્યા,লিনিয়ার প্রোগ্রামিং সমস্যা
રેખીય રીગ્રેસન,লিনিয়ার রিগ্রেশন
રેખીય રીગ્રેસન ગુણાંક,রৈখিক রিগ্রেশন সহগ
"રેખીય સંબંધ, ઘાતાંકીય સંબંધ","রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক"
રેખીય વસ્તી,রৈখিক জনসংখ্যা
રેખીય સબસ્પેસ,লিনিয়ার সাবস্পেস
રેખીય પરિવર્તન,রৈখিক রূপান্তর
રેખીય રીગ્રેસન,লিনিয়ার রিগ্রেশন
રેખીય વિભેદક અંદાજ,লিনিয়ার ডিফারেনশিয়াল অনুমান
રેખીય વેગ,রৈখিক বেগ
રેખા અભિન્ન,লাইন অবিচ্ছেদ্য
આંતરછેદની રેખા,ছেদ লাইন
રીગ્રેસનની રેખા,রিগ্রেশন লাইন
અવકાશી વેક્ટર,স্থানিক ভেক্টর
સ્થાનિક શ્રેષ્ઠ,স্থানীয় সর্বোত্তম
"લોકસ, લોકસ","locus, locus"
લોગ લોગ લોગ,লগ লগ লগ
"લઘુગણક, લઘુગણક","লগারিদমিক, লগারিদমিক"
લઘુગણક ચોકસાઈ,লগারিদমিক নির্ভুলতা
લઘુગણક ગણતરી,লগারিদম গণনা
"લઘુગણક વળાંક, લઘુગણક વળાંક","লগারিদমিক বক্ররেখা, লগারিদমিক বক্ররেখা"
લઘુગણક વ્યુત્પન્ન,লগারিদমিক ডেরিভেটিভ
લઘુગણક વિભેદક,লগারিদমিক ডিফারেনশিয়াল
"લઘુગણક કાર્ય, લઘુગણક કાર્ય","লগারিদমিক ফাংশন, লগারিদমিক ফাংশন"
"લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ","লগারিদমিক গড়, জ্যামিতিক গড়"
લઘુગણક સામાન્ય વિતરણ,লগারিদমিক স্বাভাবিক বন্টন
લઘુગણક સંબંધ,লগারিদমিক সম্পর্ক
લઘુગણક સ્કેલ,লগারিদমিক স্কেল
"લઘુગણક શ્રેણી, લઘુગણક શ્રેણી","লগারিদম সিরিজ, লগারিদম সিরিজ"
"લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર","লগারিদমিক সর্পিল, লগারিদমিক সর্পিল"
"લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક","লগারিদম টেবিল, লগারিদম টেবিল"
"લઘુગણક, લઘુગણક","লগারিদম, লগারিদম"
તર્કશાસ્ત્ર,যুক্তিবিদ্যা
તાર્કિક રીતે સમકક્ષ,যৌক্তিকভাবে সমতুল্য
"ગ્રોથ કર્વ, પર્લ-રીડ કર્વ","গ্রোথ কার্ভ, পার্ল-রিড কার্ভ"
"સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો","লগ স্বাভাবিক বন্টন, লগ স্বাভাবিক বন্টন"
"રેખાંશ, રેખાંશ","দ্রাঘিমাংশ, দ্রাঘিমাংশ"
"loop, loop, noose (no.), loop (ver.), praspanda","loop, loop, noose (no.), loop (ver.), praspanda"
"ચૂંટણી પ્રચાર, લોટરી","নির্বাচনী প্রচারণা, লটারি"
રેખાંકિત,আন্ডারলাইন
ના જેટલું કે તેનાથી ઓછું,নিম্ন সীমা
લો રીમેન-ઇન્ટિગ્રલ,লো রিম্যান-ইনটিগ্রাল
ઓછી રકમ,কম যোগফল
ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે,ত্রিভুজাকার ম্যাট্রিক্স অনুসরণ করে
mclarin ફેલાય છે,ম্যাকলারিন ছড়িয়ে পড়ে
"માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર","মায়া নম্বর, ম্যাজিক নম্বর, স্থায়িত্ব নম্বর"
જાદુઈ ચોરસ,জাদু বর্গ
તેજસ્વી મર્યાદા,উজ্জ্বল সীমা
મેઇલિંગ પ્રશ્નાવલી,মেইলিং প্রশ্নাবলী
મેઇલ દ્વારા સર્વેક્ષણ,মেইল দ্বারা জরিপ
ઓવરહેડ મર્યાદા,ওভারহেড সীমা
લાંબી ચાપ,দীর্ঘ চাপ
બંધાયેલ સમૂહ,আবদ্ধ সেট
બહુમૂલ્ય કાર્ય,বহুমূল্য ফাংশন
"નકશો, નકશો, નકશો","মানচিত্র, মানচিত্র, মানচিত্র"
સેટમાં મેપિંગ,সেটে ম্যাপিং
સેટનું મેપિંગ,সেট ম্যাপিং
સીમાંત સંભાવના,প্রান্তিক সম্ভাবনা
ગાણિતિક વિશ્લેષણ,গাণিতিক বিশ্লেষণ
અંકગણિત તર્ક,গাণিতিক যুক্তি
ગાણિતિક કેન્દ્ર,গাণিতিক কেন্দ্র
ગાણિતિક જટિલતા,গাণিতিক জটিলতা
ગાણિતિક અર્થશાસ્ત્ર,গাণিতিক অর্থনীতি
ગાણિતિક અપેક્ષા,গাণিতিক প্রত্যাশা
ગાણિતિક સ્વરૂપ,গাণিতিক ফর্ম
"મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ","গাণিতিক গঠন, গাণিতিক বিন্যাস"
ગાણિતિક ઓળખ,গাণিতিক পরিচয়
"ગાણિતિક તર્ક, ગાણિતિક તર્ક","গাণিতিক যুক্তি, গাণিতিক যুক্তি"
ગાણિતિક મોડેલ,গানিতিক প্রতিমাণ
ગાણિતિક ઉદ્દેશ,গাণিতিক অভিপ্রায়
મેટ્રિક્સ કર્ણકરણ,ম্যাট্রিক্স তির্যককরণ
મેટ્રિક્સ વ્યસ્ત,ম্যাট্রিক্স বিপরীত
મેટ્રિક્સ વ્યુત્ક્રમ,ম্যাট্রিক্স ইনভার্সন
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,ম্যাট্রিক্স পুনরাবৃত্ত পদ্ধতি
મેટ્રિક્સ પદ્ધતિ,ম্যাট্রিক্স পদ্ধতি
મેટ્રિક્સ ગુણાકાર,ম্যাট্রিক্স গুণ
સ્થિરાંકોનું મેટ્રિક્સ,ধ্রুবকের ম্যাট্রিক্স
પ્રભાવશાળી મેટ્રિક્સ,প্রভাবশালী ম্যাট্রিক্স
મેટ્રિક્સ ઓપરેટર,ম্যাট্রিক্স অপারেটর
મેટ્રિક્સ બહુપદી,ম্যাট্রিক্স বহুপদী
મેટ્રિક્સ પ્રિન્ટીંગ,ম্যাট্রিক্স প্রিন্টিং
મેટ્રિક્સ ઉત્પાદન,ম্যাট্রিক্স পণ্য
મહત્તમ,সর্বাধিক করা
"મહત્તમ, મહત્તમ, સર્વોચ્ચ","সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
મહત્તમ નિરપેક્ષ મૂલ્ય,সর্বোচ্চ পরম মান
મહત્તમ F- ગુણોત્તર,সর্বোচ্চ F-অনুপাত
મહત્તમ સંભવિત,সর্বোচ্চ সম্ভাবনা
મહાલપિસ્તા,মহলপিষ্ট
મહાન નિષ્કર્ષ,মহান উপসংহার
કાર્યની મહત્તમ,ফাংশনের সর্বোচ্চ
મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ,ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান
સરેરાશ વિચલન,বিচ্যুতি
વિચલન સ્ક્વેર મીન,বিচ্যুতি স্কয়ার গড়
ચોરસ સરેરાશ ભૂલ,বর্গক্ষেত্র মানে ত্রুটি
"સરેરાશ, સરેરાશ મૂલ્ય","গড়, গড় মান"
સરેરાશ પ્રમેય,মানে উপপাদ্য
બબલી માપન,বুদবুদ পরিমাপ
"મધ્ય, મધ્ય, મધ્ય, મધ્ય","মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
મધ્ય કેન્દ્ર,মধ্যম কেন্দ্র
મધ્ય વળાંક,মধ্য বক্ররেখা
મેસોથેલિયોમા,মেসোথেলিওমা
સંદેશ,বার্তা
"કસ્ટમ, પદ્ધતિ","কাস্টম, পদ্ধতি"
કાઢી નાખવાની પદ્ધતિ,মুছে ফেলার পদ্ধতি
વ્યુત્ક્રમ પદ્ધતિ,বিপরীত পদ্ধতি
પુનરાવર્તન પદ્ધતિ,পুনরাবৃত্তি পদ্ধতি
ઓછામાં ઓછો ચોરસ,অন্তত বর্গ
ટોર્ક પદ્ધતિ,টর্ক পদ্ধতি
સમાન ત્રિકોણ પદ્ધતિ,অনুরূপ ত্রিভুজ পদ্ধতি
ઢાળ ઉતરવાની પદ્ધતિ,ঢাল অবতরণ পদ্ধতি
સંકલન પદ્ધતિ,সংকলন পদ্ধতি
અનિર્ધારિત ગુણાંક પદ્ધતિ,অনির্ধারিত সহগ পদ্ধতি
અંતર વસ્તી,দূরত্ব জনসংখ্যা
મેટ્રિક સિસ્ટમ,মেট্রিক সিস্টেম
મેટ્રિક એકમ,মেট্রিক ইউনিট
સૂક્ષ્મ સિદ્ધાંત,মাইক্রো তত্ত্ব
મધ્ય,মধ্য
મધ્ય,মধ্যমা
કેન્દ્રીય બિંદુ,কেন্দ্রীয় বিন্দু
મધ્યબિંદુ સૂત્ર,মধ্যবিন্দু সূত্র
ન્યૂનતમ બહુપદી,ন্যূনতম বহুপদ
લઘુત્તમ સિદ્ધાંત,মিনিমা তত্ত্ব
"ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
નીચા બિંદુ,নিচু বিন্দু
ઓછામાં ઓછા બહુપદી,অন্তত বহুপদ
કાર્યનું ન્યૂનતમ,ন্যূনতম ফাংশন
ટૂંકા ચાપ,সংক্ষিপ্ত চাপ
ટૂંકો પત્ર,ছোট চিঠি
બાઉન્ડેડ સબસેટ,আবদ্ধ উপসেট
"માઈનસ, દેવું","বিয়োগ, ঋণ"
બાદબાકીનું ચિહ્ન,ঋণচিহ্ন
મિશ્ર અપૂર્ણાંક,মিশ্র ভগ্নাংশ
વૈકલ્પિક ઉપકરણ,বিকল্প ডিভাইস
"મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ","মোড, মোড, পদ্ধতি, পদ্ধতি, পদ্ধতি, মোড"
"મોડ્યુલસ, મોડ્યુલસ","মডুলাস, মডুলাস"
જટિલ સંખ્યાનું મોડ્યુલસ,জটিল সংখ্যার মডুলাস
ક્ષણ,মুহূর্ত
ટોર્ક કાર્ય,টর্ক ফাংশন
બળની ક્ષણ,শক্তির মুহূর্ত
આવર્તન-વિતરણ ક્ષણ,ফ্রিকোয়েন্সি-বন্টন মুহূর্ত
જડત્વની ક્ષણ,নিষ্ক্রিয়তা মুহূর্ত
મોમેન્ટમ ક્ષણ,গতির মুহূর্ত
આવેગ,আবেগ
એક પોસ્ટ,একটি পোস্ট
એકલ સંકલન,একক ইন্টিগ্রেশন
"એકરૂપતા, મોનોમોર્ફિઝમ","একজাতীয়তা, মনোমরফিজম"
મોનોક્યુલર,একক
દિશાહીન ચડતો ક્રમ,একমুখী আরোহী ক্রম
સંપૂર્ણ,সরাসরি
દિશાહીન રીતે અર્ધચંદ્રાકાર મેશ,unidirectionally অর্ধচন্দ্রাকার জাল
મોનોટિકલી વધતો ક્રમ,monotically ক্রমবর্ধমান
અવિભાજ્ય કાર્ય,univariate ফাংশন
મોન્ટે-કાર્લો ગણતરી,মন্টে-কার্লো গণনা
મોન્ટે-કાર્લો પદ્ધતિ,মন্টে-কার্লো পদ্ধতি
મોરા (રમત),মোরা (খেলাধুলা)
મૃત્યુના આંકડા,মৃত্যুর পরিসংখ্যান
મોટે ભાગે,সম্ভবত
ગતિ,গতি
મૂવિંગ મીન,চলন্ত গড়
M-વસ્તી,এম-জনসংখ্যা
એમ-ટેસ્ટ ઓફ ઇન્ટિગ્રલ,এম-টেস্ট অফ ইন্টিগ্রাল
બહુવિધ નિર્ણય-સમસ્યા,একাধিক সিদ্ধান্ত-সমস্যা
બહુપદી સામાન્ય વિતરણ,বহুপদী স্বাভাবিক বন্টন
બહુપદી રેન્ડમ ચલ,বহুপদী র্যান্ডম পরিবর্তনশীল
મલ્ટિપ્લેક્સ પરિવહન સમસ્યા,মাল্টিপ্লেক্স পরিবহন সমস্যা
બહુપદી,বহুপদ
બહુપદી વિતરણ,বহুপদী বন্টন
"બહુવિધ, બહુવિધ, બહુવિધ, ઘણા (વિ.), બહુવિધ, પ્રત્યાવર્તન (એન.)","একাধিক, একাধিক, একাধিক, বহু (v.), একাধিক, প্রতিসরাঙ্ক (n.)"
બહુવિધ પસંદગીની સમસ્યા,একাধিক পছন্দ সমস্যা
સંઘીય પ્રાંતો,কনফেডারেট প্রদেশগুলি
બહુવિધ સહસંબંધ,একাধিক পারস্পরিক সম্পর্ক
બહુવિધ આવર્તન કોષ્ટક,একাধিক ফ্রিকোয়েন্সি টেবিল
બહુવિધ અભિન્ન,একাধিক অবিচ্ছেদ্য
બહુવિધ એકીકરણ,একাধিক ইন্টিগ্রেশন
બહુવિધ રીગ્રેસન,একাধিক সংশ্লেষণ
બહુવિધ રીગ્રેસન વિશ્લેષણ,একাধিক রিগ্রেশন বিশ্লেষণ
બહુવિધ રીગ્રેશન ગુણાંક,একাধিক রিগ্রেশন সহগ
બહુવિધ રીગ્રેસન સમીકરણ,একাধিক রিগ্রেশন সমীকরণ
બહુમૂળ,বহুমূল
ગુણાકાર,গুণ
(નિર્ધારકનું) સ્તંભાકાર ગુણાકાર,(নির্ধারকের) কলামার গুণ
(નિર્ધારકનું) રેખીય ગુણાકાર,(নির্ধারকের) রৈখিক গুণ
ગુણાકાર પરિબળ,গুণনীয়ক
ગુણાકાર કાર્ય,গুণক ফাংশন
ગુણાત્મક જૂથ,গুণগত গ্রুপ
ગુણાકાર વ્યસ્ત,গুণক বিপরীত
બહુમતી,বহুত্ব
બહુમતી,বহুত্ব
શૂન્યની ગુણાકાર,শূন্যের বহুগুণ
ગુણક,গুণক
"ગુણાકાર, ગુણાકાર","গুণ করা, গুণ করা"
બહુવિધ વિતરણ,একাধিক বিতরণ
બહુવિધ સામાન્ય વિતરણ,একাধিক স্বাভাবিক বিতরণ
બહુવિધ વસ્તી,বহুমুখী জনসংখ্যা
"પરસ્પર, પરસ્પર","পারস্পরিক, পারস্পরিক"
નાબલા,নাবলা
નાપીરીયા,নাপিরিয়া
"નેપિયર લઘુગણક, નેપિયર લઘુગણક","নেপিয়ার লগারিদম, নেপিয়ার লগারিদম"
"કુદરતી લઘુગણક, કુદરતી લઘુગણક","প্রাকৃতিক লগারিদম, প্রাকৃতিক লগারিদম"
"ધન પૂર્ણાંક, ધન પૂર્ણાંક","ধনাত্মক পূর্ণসংখ্যা, ধনাত্মক পূর্ণসংখ্যা"
નોટિકલ માઇલ,নটিক্যাল মাইল
n-vim,n-ভিম
n-vim વેક્ટર-સ્પેસ,n-ভিম ভেক্টর-স্পেস
જરૂરી અને પર્યાપ્ત પ્રતિબંધો,প্রয়োজনীয় এবং পর্যাপ্ত বিধিনিষেধ
જરૂરી પ્રતિબંધો,প্রয়োজনীয় বিধিনিষেধ
પ્રતિબંધ,নিষেধাজ্ঞা
"નકારાત્મક, નકારાત્મક, નકારાત્મક","নেতিবাচক, নেতিবাচক, নেতিবাচক"
ક્રેડિટ વક્રતા,ক্রেডিট বক্রতা
નકારાત્મક ચોક્કસ એકરૂપતા,নেতিবাচক নির্দিষ্ট একজাতীয়তা
નકારાત્મક નિશ્ચિત મેટ્રિક્સ,ঋণাত্মক স্থির ম্যাট্রিক্স
નકારાત્મક અર્ધનિશ્ચિત સજાતીય,নেতিবাচক আধা-নির্দিষ্ট একজাতীয়তা
"પડોશ, નિકટતા","প্রতিবেশী, নৈকট্য"
"મલ્ટિપલ સેમ્પલિંગ, ઇન્ક્લુઝિવ સેમ્પલિંગ","একাধিক স্যাম্পলিং, ইনক্লুসিভ স্যাম্পলিং"
ચોખ્ખો જન્મ દર,নেট জন্মহার
ન્યૂટેની મિકેનિક્સ,নিউটানি মেকানিক্স
ન્યુટનનું વિભાજિત તફાવત સૂત્ર,নিউটনের বিভক্ত পার্থক্য সূত্র
ન્યુટનના ગતિના નિયમો,নিউটনের গতির সূত্র
નામ સોંપણી,নাম নিয়োগ
નેઇમન-પિયર્સન-સિદ્ધાંત,নেইমান-পিয়ারসন-নীতি
શૂન્ય સંભવિત તત્વ,শূন্য সম্ভাব্য উপাদান
શૂન્ય સંભવિત મેટ્રિક્સ,শূন্য সম্ভাব্য ম্যাট্রিক্স
"નોડ, નોડ, પર્ણ, નિબ, ફિલ્ટર","নোড, নোড, পাতা, নিব, ফিল্টার"
એન-અબેલી જૂથ,আন-আবেলি গ্রুপ
રિલેટિવિસ્ટિક કન્વર્જન્સ,আপেক্ষিক অভিসরণ
ગુણાતીત,অতীন্দ্রিয়
અશુદ્ધ,অবিকৃত
અનકરપ્ટેડ બેઝિસ કોન્સ્ટન્ટ સોલ્યુશન,আনকোরাপ্টেড বেসিস সামঞ্জস্যপূর্ণ সমাধান
અઘાન,আগান
ગાઢ એકંદર,ঘন সমষ্টি
પોઈન્ટની અગણિત અનંતતા,পয়েন্টের অগণিত অসীমতা
અસંખ્ય સમૂહ,অগণিত সেট
અજોડ,অতুলনীয়
બિન-સબસેટ,অ উপসেট
યુક્લિડિયન ભૂમિતિ,ইউক্লিডিয়ান জ্যামিতি
"અપ્રમાણસર, અપ્રમાણસર","অনুপাতহীন, অসামঞ্জস্যপূর্ণ"
બિન છેદાય છે,অ ছেদকারী
બિન-રેખીય બીજગણિત સમીકરણો,অ-রৈখিক বীজগণিত সমীকরণ
બિન-રેખીય વિભેદક સમીકરણ,নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ
બિન-રેખીય સમીકરણ,অ-রৈখিক সমীকরণ
બિન-રેખીય પ્રોગ્રામિંગ,নন-লিনিয়ার প্রোগ্রামিং
બિન-રેખીય રીગ્રેસન,নন-লিনিয়ার রিগ্রেশন
બિન-રેખીય સંબંધ,অ-রৈখিক সম্পর্ক
બિન ઋણ પૂર્ણાંક બિન નકારાત્મક પૂર્ણાંક,অ ঋণাত্মক পূর্ণসংখ্যা অ ঋণাত্মক পূর্ণসংখ্যা
બિન-નેગેટિવ ચલ,অ নেতিবাচক পরিবর্তনশীল
બિન-પેરામેટ્રિક પરીક્ષણ,অ-প্যারামেট্রিক পরীক্ষা
બિન-સંભવિત અભિગમ,অ-সম্ভাব্য পদ্ধতি
વ્યસ્ત મેટ્રિક્સ,বিপরীত ম্যাট্রিক্স
અસમપ્રમાણ મેટ્રિક્સ,অপ্রতিসম ম্যাট্রিক্স
નજીવા,তুচ্ছ
બિન-શૂન્ય નિર્ણાયક,অ-শূন্য নির্ধারক
ખાલી,খালি
બિન-સબસેટ,অ উপসেট
બિન-શૂન્ય નિર્ણાયક,অ-শূন্য নির্ধারক
અથવા પૂરક દરવાજા,বা পরিপূরক গেট
"સામાન્ય, કુદરતી, પ્રમાણભૂત, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય","স্বাভাবিক, স্বাভাবিক, মান, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক"
સામાન્ય પ્રવેગક,স্বাভাবিক ত্বরণ
સામાન્ય કોણ,স্বাভাবিক কোণ
સામાન્ય વળાંક,স্বাভাবিক বক্ররেখা
સામાન્ય ઘનતા કાર્ય,স্বাভাবিক ঘনত্ব ফাংশন
સામાન્ય વિતરણ,স্বাভাবিক বন্টন
સામાન્ય વિતરણ કાર્ય,স্বাভাবিক বন্টন ফাংশন
મેટ્રિક્સનું સામાન્ય સ્વરૂપ,ম্যাট্রিক্সের স্বাভাবিক ফর্ম
સામાન્ય આવર્તન,স্বাভাবিক ফ্রিকোয়েন্সি
સામાન્યકૃત વળાંક,স্বাভাবিক বক্ররেখা
સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર,স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর
નોર્મલાઇઝર,নরমালাইজার
સામાન્ય મેટ્રિક્સ,স্বাভাবিক ম্যাট্রিক্স
સામાન્ય સંભાવના વળાંક,স্বাভাবিক সম্ভাবনা বক্ররেখা
સામાન્ય સંભાવના વિતરણ,স্বাভাবিক সম্ভাবনা বন্টন
"સામાન્ય પેટાજૂથ, ચોક્કસ પેટાજૂથ","সাধারণ উপগোষ্ঠী, নির্দিষ্ট উপগোষ্ঠী"
પ્રમાણિત રેખીય જગ્યા,প্রমিত রৈখিক স্থান
વેક્ટર ધોરણ,ভেক্টর স্ট্যান্ডার্ড
"ગેટ નહીં, ગેટ નહીં","গেট নয়, গেট নয়"
નિશાચર ગાઢ એકંદર,নিশাচর ঘন সমষ্টি
નલ પૂર્વધારણા,শূন্য অনুমান
શૂન્ય મેટ્રિક્સ,শূন্য ম্যাট্রিক্স
ખાલી સેટ,ফাঁকা সেট
શૂન્ય વેક્ટર,শূন্য ভেক্টর
સંખ્યા,সংখ্যা
સંખ્યા અક્ષ,সংখ্যা অক্ষ
સંખ્યા પદ્ધતિ,সংখ্যা সিস্টেম
"સંખ્યાત્મક (વિ.), સંખ્યાત્મક (વિ.)","সংখ্যাসূচক (নং), সংখ্যাসূচক (V.)"
"નંબર માટે, નંબર માટે","সংখ্যায়, সংখ্যায়"
ભાગ,অংশ
સંખ્યાત્મક ગુણાંક,সংখ্যাগত সহগ
સંખ્યાત્મક ગણતરી,সংখ্যাগত গণনা
સંખ્યાત્મક તફાવત,সংখ্যাগত পার্থক্য
સંખ્યાત્મક પદ્ધતિ,সংখ্যাগত পদ্ধতি
"n-વેક્ટર, n-વેક્ટર","n-ভেক্টর, n-ভেক্টর"
n-વેક્ટર જગ્યા,n-ভেক্টর স্থান
"પદાર્થ, શરીર, પદાર્થ","বস্তু, শরীর, বস্তু"
ઉદ્દેશ્ય કાર્ય,উদ্দেশ্য ফাংশন
"ત્રાંસુ, ત્રાંસુ","oblique, oblique"
ત્રાંસી એસિમ્પ્ટોટ,তির্যক অ্যাসিম্পটোট
ત્રાંસી અક્ષ,তির্যক অক্ষ
"ક્રોસ સેક્શન, ક્રોસ સેક્શન","ক্রস বিভাগ, ক্রস বিভাগ"
અવલોકન,পর্যবেক্ষণ
અવલોકન કરેલ આવર્તન,পর্যবেক্ষিত ফ্রিকোয়েন্সি
અસ્પષ્ટ કોણ,স্থূলকোণ
અષ્ટકોણ,অষ্টভুজ
અષ્ટકોણ,অষ্টভুজ
ઓક્ટલ સિસ્ટમ,অক্টাল সিস্টেম
અષ્ટક,অক্ট্যান্ট
એકી,অস্বাভাবিক
અસમપ્રમાણ વળાંક,অপ্রতিসম বক্ররেখা
એકી સંખ્યા,বিজোড় সংখ্যা
વિચિત્ર ક્રમચય,বিজোড় স্থানান্তর
વિચિત્ર બહુપદી,অদ্ভুত বহুপদ
"ઓગિવ, તોરણ","ogive, pylon"
એકાંત સંગઠન,একাকী সমিতি
એક-એક કાર્ય,এক-এক ফাংশন
