Kannada,Malayalam
ಸಮಗ್ರತೆ,സമഗ്രത
ಸಮಗ್ರ,സംയോജിപ്പിക്കാവുന്ന
ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,ഇന്റഗ്രബിൾ ഡിഫറൻഷ്യൽ സമവാക്യം
ಸಮಗ್ರ ಸಮೀಕರಣ,സംയോജിത സമവാക്യം
ಅವಿಭಾಜ್ಯ ಕಾರ್ಯ,അവിഭാജ്യ പ്രവർത്തനം
"ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ","അവിഭാജ്യ, പൂർണ്ണസംഖ്യ"
ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ ಸಮಗ್ರ ಕಲನಶಾಸ್ತ್ರ,ഇന്റഗ്രൽ കാൽക്കുലസ് ഇന്റഗ്രൽ കാൽക്കുലസ്
ಅವಿಭಾಜ್ಯ ಕರ್ವ್,അവിഭാജ്യ വക്രം
ಪೂರ್ಣಾಂಕ ಡೊಮೇನ್,പൂർണ്ണസംഖ്യ ഡൊമെയ്ൻ
ಸಮಗ್ರ ಸಮೀಕರಣ,സമഗ്ര സമവാക്യം
"ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ","പൂർണ്ണസംഖ്യ, പൂർണ്ണസംഖ്യ"
ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ,ആദ്യ തരം അവിഭാജ്യ
ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ,സമഗ്രമായ പ്രാതിനിധ്യം
ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ,അവിഭാജ്യ ചിഹ്നം
ಸಂಯೋಜಿಸಲು,സംയോജിപ്പിക്കുക
ಇಂಟಿಗ್ರೇಟೆಡ್ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,സംയോജിത ആഗിരണം ഗുണകം
ಏಕೀಕರಣ ಅಂಶ,സംയോജന ഘടകം
ಏಕೀಕರಣ,സംയോജനം
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೂಲಕ ಏಕೀಕರಣ,ഡിഫറൻഷ്യൽ വഴിയുള്ള സംയോജനം
ವಿಭಾಗೀಯ ಏಕೀಕರಣ,സെഗ്മെന്റൽ ഇന്റഗ്രേഷൻ
ತರ್ಕಬದ್ಧತೆಯಿಂದ ಏಕೀಕರಣ,യുക്തിസഹീകരണത്തിലൂടെയുള്ള സംയോജനം
ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ,പകരം വയ്ക്കൽ വഴിയുള്ള സംയോജനം
ಪ್ರಗತಿಶೀಲ ಸಮಾನತೆಯಿಂದ ಏಕೀಕರಣ,പുരോഗമന തുല്യത പ്രകാരമുള്ള സംയോജനം
ಕ್ರಮಾನುಗತ ಏಕೀಕರಣ,ശ്രേണിപരമായ ഏകീകരണം
ವೆಕ್ಟರ್ ಏಕೀಕರಣ,വെക്റ്റർ സംയോജനം
ಮುಚ್ಚಿದ ಪುಟದಲ್ಲಿ ಏಕೀಕರಣ,അടച്ച പേജിലെ സംയോജനം
ಸಂಯೋಜಕ,ഇന്റഗ്രേറ്റർ
ಅವಿಭಾಜ್ಯ ಘಟಕ,അവിഭാജ്യ ഘടകം
ಅವಿಭಾಜ್ಯ-ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ഇന്റഗ്രൽ-ഡിഫറൻഷ്യൽ സമവാക്യം
"ತಡೆಯು, ಅಡ್ಡಿಸು",തടസ്സപ്പെടുത്തൽ
ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ,പരസ്പരം മാറ്റാവുന്നത്
ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,ഇന്റർക്ലാസ് പരസ്പരബന്ധം
ಪರಸ್ಪರ ಸಂಬಂಧ,പരസ്പരബന്ധം
ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,പരസ്പരബന്ധം ഗുണകം
"ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ","പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം"
ಪರಸ್ಪರ ಅವಲಂಬಿತ,പരസ്പരാശ്രിതം
ಆಸಕ್ತಿ,താൽപ്പര്യം
ಇಂಟರ್ಫೇಸ್ ಪುಟ,ഇന്റർഫേസ് പേജ്
ಇಂಟರ್ಫೇಸ್ ಕೋನ,ഇന്റർഫേസ് ആംഗിൾ
ಅವಿಭಾಜ್ಯ,സമഗ്രമായ
ಸಂಯೋಜಿಸಲಾಗಿದೆ,സംയോജിപ്പിച്ചത്
"ಒಳ, ಒಳ, ಒಳ (adj.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)","അകം, അകം, അകം (അദ്ദേഹം.), അകം, അകം, അകം (വി.)"
ಆಂತರಿಕ ಕೋನ,ആന്തരിക കോൺ
ಆಂತರಿಕ ವಲಯ,ആന്തരിക മേഖല
ಅಂತರ-ಪ್ರಾಂತ್ಯ,അന്തർ പ്രവിശ്യ
ಆಂತರಿಕ ಘಟಕಗಳು,ആന്തരിക ഘടകങ്ങൾ
ಸೆಟ್ನ ಒಳಭಾಗ,സെറ്റിന്റെ ഇന്റീരിയർ
ಎದುರಿಸುತ್ತಿರುವ ಆಂತರಿಕ ಕೋನ,അഭിമുഖീകരിക്കുന്ന ഇന്റീരിയർ ആംഗിൾ
ಒಳಗೆ,അകത്ത്
ಆಂತರಿಕ ಬಿಂದು,ഇന്റീരിയർ പോയിന്റ്
"ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ","ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം"
ಮಧ್ಯಂತರ ಬಿಂದು,ഇന്റർമീഡിയറ്റ് പോയിന്റ്
ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ,ഇന്റർമീഡിയറ്റ് മൂല്യ സിദ്ധാന്തം
ಆಂತರಿಕ ದ್ವಿಭಾಜಕ,ആന്തരിക വിഭജനം
ಇಂಟರ್ಪೋಲೇಷನ್,ഇന്റർപോളേഷൻ
ಅಳವಡಿಕೆ ಸೂತ್ರ,ഉൾപ്പെടുത്തൽ ഫോർമുല
ಛೇದಿಸುತ್ತಿದೆ,വിഭജിക്കുന്നു
ಛೇದಿಸುವ ವಕ್ರರೇಖೆ,വിഭജിക്കുന്ന വക്രം
ಛೇದಿಸುವ ಸಾಲುಗಳು,വിഭജിക്കുന്ന വരികൾ
"ಛೇದಕ, ಛೇದನ, ಛೇದನ","കവല, കവല, കവല"
ಛೇದನ ಕರ್ವ್,കവല വളവ്
ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ,വളവുകളുടെ കവല
ಸೆಟ್ಗಳ ಛೇದಕ,സെറ്റുകളുടെ കവല
"ಅಂತರ, ಅಂತರ","വിടവ്, വിടവ്"
ಮಧ್ಯಂತರ ಅಂದಾಜು,ഇടവേള കണക്കാക്കൽ
ಮಧ್ಯಂತರ ಅಂದಾಜು,ഇടവേള കണക്കാക്കൽ
ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು,ഇടവേള മധ്യ പോയിന്റ്
ಒಳ-ವಿಭಾಗದ ಪರಿಣಾಮ,"ഇൻട്രാ-സെക്ഷണൽ പ്രഭാവം, ഇന്റർ-സെക്ഷണൽ പ്രഭാവം"
ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,ഇന്റർക്ലാസ് പരസ്പരബന്ധം
ನಿಶ್ಚಲತೆ,നിശ്ചലത
ಖಚಿತವಾಗಿ,ഉറപ്പാണ്
ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ,നിശ്ചിത സംവിധാനം
ಟೇಬಲ್,മേശ
ಟೇಬಲ್ ನಿಯೋಜನೆ,ടേബിൾ അസൈൻമെന്റ്
ಟೇಬಲ್ ನಿಯಂತ್ರಣ,പട്ടിക നിയന്ത്രണം
ಟೇಬಲ್ ನಿಯಂತ್ರಣ ಮಾದರಿ,പട്ടിക നിയന്ത്രണ മോഡൽ
ಟೇಬಲ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,പട്ടിക നിയന്ത്രണ സംവിധാനം
ಟೇಬಲ್ ಸೈಕಲ್,ടേബിൾ സൈക്കിൾ
ಟೇಬಲ್ ಹಿಡುವಳಿ ವೆಚ್ಚ,ടേബിൾ ഹോൾഡിംഗ് ചെലവ്
ಟೇಬಲ್ ಪಾಯಿಂಟ್,ടേബിൾ പോയിന്റ്
ಟೇಬಲ್ ನೀತಿ,പട്ടിക നയം
ಮೇಜಿನ ಸ್ಥಾನ,മേശ സ്ഥാനം
"ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ","വിപരീതം, വിപരീതം, വിപരീതം"
ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ,വിപരീത പരസ്പരബന്ധം
ವಿಲೋಮ ಕಾರ್ಯ,വിപരീത പ്രവർത്തനം
ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ,ഓരോ നുരയ്ക്കും ഹൈപ്പർബോളിക് ഫംഗ്ഷൻ
ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ,വിപരീത അനുപാതം
ವಿಲೋಮ ನಕ್ಷೆ,വിപരീത ഭൂപടം
ಪರಸ್ಪರ ಸಂಖ್ಯೆ,പരസ്പര സംഖ്യ
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,വിപരീത മാട്രിക്സ്
ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ,വിപരീത ക്രമപ്പെടുത്തൽ
ವಿಲೋಮ ಅನುಪಾತ,വിപരീത അനുപാതം
ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ,വിപരീത ത്രികോണമിതി പ്രവർത്തനം
ವಿಲೋಮ ಸೂತ್ರ,വിപരീത സൂത്രവാക്യം
ಅನುಕ್ರಮದ ಪ್ರತಿ,ക്രമത്തിന്റെ പകർപ്പ്
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,വിപരീത മാട്രിക്സ്
ವಿಲೋಮ ಪರಿವರ್ತನೆ,വിപരീത പരിവർത്തനം
ಅಭಾಗಲಬ್ಧ,യുക്തിരഹിതമായ
ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ,യുക്തിരഹിതമായ സമവാക്യം
ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ,യുക്തിരഹിതമായ ആവിഷ്കാരം
ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,യുക്തിരഹിതമായ സംഖ്യ
ಅಭಾಗಲಬ್ಧ ಮೂಲ,യുക്തിരഹിതമായ റൂട്ട്
"ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ","മാറ്റാനാകാത്ത, മാറ്റാനാവാത്ത, തുല്യതയില്ലാത്ത"
ತಿರುಗುವ ವೆಕ್ಟರ್,ഭ്രമണ വെക്റ്റർ
ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ,ഭ്രമണ വെക്റ്റർ പ്രവർത്തനം
ತಿರುಗುವಿಕೆಯ ವೇಗ,ഭ്രമണ പ്രവേഗം
ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.),ഐസോമെട്രിക് (വി.) വലത് രേഖ (വി.)
ಸಿಂಕ್ರೆಟಿಸಮ್,സമന്വയം
ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ,ഒറ്റപ്പെട്ട നിർബന്ധിത വിചിത്രത
ಪ್ರತ್ಯೇಕ ಬಿಂದು,ഒറ്റപ്പെട്ട പോയിന്റ്
"ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ","ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്"
ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ,ഐസോസിലിസ് കോൺഫിഗറേഷൻ
ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ,ആവർത്തന സംയോജനം
ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ,ആവർത്തന ഉൾപ്പെടുത്തൽ
ಪುನರಾವರ್ತನೆ,ആവർത്തനം
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,ആവർത്തന സൂത്രവാക്യം
ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ,ആവർത്തന സംയോജന ഫോർമുല
ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ,ആവർത്തന നടപടിക്രമം
ಪುನರಾವರ್ತಿತ ವಿಧಾನ,ആവർത്തന രീതി
ಜಾಕೋಬಿಯನ್,യാക്കോബിയൻ
ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್,ജേക്കബ് സാർനിക്
ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ജേക്കബ് മാട്രിക്സ്
ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ,സെറ്റുകളുടെ സംയോജനം
ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.),"ജോയിന്റ്, ജോയിന്റ് (എഡി.) ജോയിന്റ് (വി.)"
ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,സംയുക്ത സാന്ദ്രത പ്രവർത്തനം
ಸಂಯೋಜಿತ ಆವರ್ತನ ಕಾರ್ಯ,സംയോജിത ആവൃത്തി പ്രവർത്തനം
ಜಂಟಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್,സംയുക്ത ആശ്രിത വേരിയബിൾ
ಜಂಟಿ ಸಂಭವನೀಯತೆ,സംയുക്ത സംഭാവ്യത
ಅಳವಡಿಕೆ,ഉൾപ്പെടുത്തൽ
"ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ","പാര, ചാട്ടം, പ്ലൂട്ടി"
ಪ್ಲುಟಿ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ,പ്ലൂട്ടി നിർത്തലാക്കൽ
"ನ್ಯಾಯ, ಸಮರ್ಥನೆ","ന്യായം, ന്യായീകരണം"
ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ,ന്യായീകരിക്കുക
ಕಾರ್ನಾಫ್ ನಕ್ಷೆ,carnafe മാപ്പ്
"ಕಾಳುಗಳು, ಬೂದಿ","കേർണലുകൾ, ചാരം"
ಮ್ಯಾಪಿಂಗ್ ಪಾಯಿಂಟ್,മാപ്പിംഗ് പോയിന്റ്
"ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್","ശുദ്ധമായ ചലനാത്മകത, ശുദ്ധമായ ചലനാത്മകത"
ಚಲನ ಶಕ್ತಿ,ഗതികോർജ്ജം
"ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ","ചലനാത്മകത, ചലനാത്മകത"
ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ,കോൾമോഗോറോഫ്-സ്മിർനോവ് ടെസ്റ്റ്
ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ,ക്രോണേക്കർ ഡെൽറ്റ
ಸೌತೆಕಾಯಿ,വെള്ളരിക്ക
ಲಾಗ್ರೇಂಜ್ ಕಾರ್ಯ,ലഗ്രാഞ്ച് ഫംഗ്ഷൻ
ಲ್ಯಾಗ್ರೇಂಜ್ ಗುಣಕ,ലഗ്രാഞ്ച് മൾട്ടിപ്ലയർ
"ಹಲಗೆ, ಹಲಗೆ","പലക, പലക"
ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ,ലാപ്ലേസ് രൂപാന്തരം
ದೊಡ್ಡ ಸಂಖ್ಯೆ,വലിയ സംഖ്യ
ವಿಶಿಷ್ಟ ಮೂಲ,സ്വഭാവം ഉത്ഭവം
ಪಕ್ಕದ ಪುಟ,സൈഡ് പേജ്
ಲ್ಯಾಟಿನ್ ಚೌಕ,ലാറ്റിൻ ചതുരം
"ಹೊಕ್ಕುಳಬಳ್ಳಿ, ಲ್ಯಾಟಸ್ ಗುದನಾಳ","പൊക്കിൾക്കൊടി, ലാറ്റസ് മലാശയം"
"ನಿಯಮಗಳು, ತತ್ವಗಳು","നിയമങ്ങൾ, തത്വങ്ങൾ"
ವೇಗ ಸಂಯೋಜನೆಯ ನಿಯಮ,വേഗത സംയോജന നിയമം
ಹೊಂದಾಣಿಕೆ ನಿಯಮ,അനുയോജ്യത നിയമം
ರಿಟರ್ನ್ಸ್ ನಿಯಮವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು,റിട്ടേൺസ് റൂൾ കുറയുന്നു
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ,ഗുരുത്വാകർഷണ നിയമം
ಗುಂಪಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂ ನಿಯಮ,ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം
ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ,വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം
ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು,വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം
ಘಾತೀಯ ನಿಯಮ,എക്സ്പോണൻഷ്യേഷൻ നിയമം
ಜಡತ್ವ ಕಾನೂನು,ജഡത്വ നിയമം
ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು,വലിയ സംഖ്യകളുടെ നിയമം
ಸಂಭವನೀಯತೆಯ ನಿಯಮ,പ്രോബബിലിറ്റി റൂൾ
"ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ","സൈൻ റൂൾ, സൈൻ റൂൾ"
ಘಾತಗಳ ಕಾನೂನು,ഘാതകങ്ങളുടെ നിയമം
ವೇಗ ನಿಯಮಗಳು,വേഗത നിയമങ്ങൾ
"ಪದರ, ಮಟ್ಟ","പാളി, ലെവൽ"
ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ,ഫോർവേഡ് കോഫിഫിഷ്യന്റ്
ಮುಂಭಾಗದ ಕರ್ಣೀಯ,ഫ്രണ്ട് ഡയഗണൽ
ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ഫോർവേഡ് സബ്-മാട്രിക്സ്
ಮುಂಭಾಗದ ಪೋಸ್ಟ್,മുൻ പോസ്റ്റ്
"ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ","മിനിമം, മിനിമം, മിനിമം"
ಕಡಿಮೆ ಸಾಮಾನ್ಯ ಸಾಮಾನ್ಯ (LCM),ഏറ്റവും കുറഞ്ഞ സാധാരണ പൊതു (LCM)
ಕನಿಷ್ಠ ಘಟಕಗಳು,മിനിമം ഘടകങ്ങൾ
ಅತ್ಯಂತ ಕಡಿಮೆ ವರ್ಗ,ഏറ്റവും താഴ്ന്ന ക്ലാസ്
ಕನಿಷ್ಠ ಓವರ್ಹೆಡ್ ಮಿತಿ,ഏറ്റവും കുറഞ്ഞ ഓവർഹെഡ് പരിധി
ಎಡ ಸೆಟ್,ഇടത് സെറ്റ്
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,എതിർ ഘടികാരദിശയിൽ
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ತಿರುಪು,എതിർ ഘടികാരദിശയിലുള്ള സ്ക്രൂ
ಎಡ ವಿಲೋಮ,ഇടത് വിപരീതം
ಎಡ ಗುಣಾಕಾರ,ഇടത് ഗുണനം
ಲೈಬ್ನಿಜ್ ಸೂತ್ರ,ലെബ്നിസ് ഫോർമുല
ಉದ್ದ,നീളം
ತುಂಗಕ್ಕುಡಿ,തുംഗക്കുടി
ಟ್ರಾಗಸ್ ಕರ್ವ್,ട്രഗസ് കർവ്
ಶ್ವಾಸಕೋಶದ ಮೀನು,ശ്വാസകോശമത്സ്യം
ಮಟ್ಟದ ಕರ್ವ್,ലെവൽ കർവ്
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,അത്മവിശ്വാസത്തിന്റെ അളവ്
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,പ്രാധാന്യത്തിന്റെ തലം
ಕಾಲಾನುಕ್ರಮವಾಗಿ,കാലക്രമത്തിൽ
ನಿಘಂಟು ಆದೇಶ,നിഘണ്ടു ക്രമം
ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,പ്രോബബിലിറ്റി ഫംഗ്ഷൻ
ಸಂಭವನೀಯತೆ ಅನುಪಾತ ಪರೀಕ್ಷೆ,പ്രോബബിലിറ്റി റേഷ്യോ ടെസ്റ്റ്
"ಮಿತಿ, ಕನಿಷ್ಠ","പരിധി, നാമമാത്ര"
"ಕನಿಷ್ಠ, ವಿಪರೀತ","നാമമാത്രമായ, തീവ്രമായ"
ಕನಿಷ್ಠ ಮೌಲ್ಯ,നാമമാത്ര മൂല്യം
ಕನಿಷ್ಠ ವೇಗ,നാമമാത്ര പ്രവേഗം
ಸರಾಸರಿ ಶ್ರೇಣಿ,ശരാശരി പരിധി
ಏಕೀಕರಣದ ಮಿತಿ,സംയോജനത്തിന്റെ പരിധി
ಅನುಕ್ರಮ ಮಿತಿ,അനുക്രമ പരിധി
"ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್, ಮಿತಿ ಬಿಂದು","ക്ലസ്റ്റർ പോയിന്റ്, പരിധി പോയിന്റ്"
ಕನಿಷ್ಠ ವೇಗ,നാമമാത്ര പ്രവേഗം
"ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ","രേഖ, രേഖ, ദീർഘവൃത്തം"
"ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ","രേഖീയ, രേഖീയ, രേഖീയ"
ರೇಖೀಯ ಬಿಜವಲ್ಲಿ,രേഖീയ ബീജവല്ലി
ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,രേഖീയ ബീജഗണിത സമവാക്യം
ರೇಖೀಯ ಅಂದಾಜು,രേഖീയ ഏകദേശം
ರೇಖೀಯ ಲಕ್ಷಣ,രേഖീയ അസിംപ്റ്റോട്ട്
ರೇಖೀಯ ಗುಣಾಂಕ,രേഖീയ ഗുണകം
ಆಘಾತ ಶೇಖರಣೆ,ഷോക്ക് ശേഖരണം
ಆಘಾತ ನಿರ್ಬಂಧ,ഷോക്ക് നിയന്ത്രണം
ರೇಖೀಯ ಅವಲಂಬನೆ,രേഖീയ ആശ്രിതത്വം
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
"ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ","ലീനിയർ ഡൈമൻഷൻ, ലീനിയർ മെഷർമെന്റ്, ലീനിയർ ദൈർഘ്യം-വീതി"
"ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ","ലീനിയർ ഇക്വേഷൻ, ക്വാഡ്രാറ്റിക് ഇക്വേഷൻ"
ರೇಖೀಯ ಏಕರೂಪತೆ,രേഖീയ ഏകത
ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ,ലീനിയർ ഫ്രാക്ഷണൽ കൺവേർഷൻ
ರೇಖೀಯ ಕಾರ್ಯ,രേഖീയ പ്രവർത്തനം
ರೇಖೀಯ ಕಾರ್ಯ,രേഖീയ പ്രവർത്തനം
ರೇಖೀಯ ಗುಂಪು,രേഖീയ ഗ്രൂപ്പ്
ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ,രേഖീയ സ്വാതന്ത്ര്യം
ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ,രേഖീയ സ്വതന്ത്ര ബന്ധം
ರೇಖೀಯ ಅಸಮಾನತೆ,രേഖീയ അസമത്വം
ಲೀನಿಯರ್ ಅಲ್ಲದ ಏಕರೂಪದ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,ലീനിയർ നോൺ-ഹോമോജീനസ് ഡിഫറൻഷ്യൽ ഇക്വേഷൻ
ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ,ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം
ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ,ലീനിയർ ഇന്റർപോളേഷൻ
ಲೀನಿಯರ್ ಲೀಸ್ಟ್ ಸ್ಕ್ವೇರ್ಸ್ ರಿಗ್ರೆಶನ್ ಅನಾಲಿಸಿಸ್,ലീനിയർ ലീസ്റ്റ് സ്ക്വയർ റിഗ്രഷൻ അനാലിസിസ്
"ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ","ഏകവചനമായി, രേഖീയമായി"
ರೇಖಾತ್ಮಕವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ,രേഖീയമായി ആശ്രയിക്കുന്നത്
ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ,രേഖീയമായി സ്വതന്ത്രമായ
ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್,ലീനിയർ മാപ്പിംഗ്
ರೇಖೀಯ ಕ್ರಮ,രേഖീയ ക്രമം
ರೇಖೀಯ ಧಾರಾವಾಹಿ,ലീനിയർ സീരിയലൈസേഷൻ
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ലീനിയർ പ്രോഗ്രാമിംഗ്
ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್,ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,ലീനിയർ റിഗ്രഷൻ
ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ,ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
"ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ","രേഖീയ ബന്ധം, എക്സ്പോണൻഷ്യൽ ബന്ധം"
ರೇಖೀಯ ಜನಸಂಖ್ಯೆ,രേഖീയ ജനസംഖ്യ
ರೇಖೀಯ ಉಪಸ್ಥಳ,രേഖീയ ഉപസ്ഥലം
ರೇಖೀಯ ರೂಪಾಂತರ,രേഖീയ പരിവർത്തനം
