Gujarati,Odiya
બિન-રેખીય પ્રતિકાર,ଅଣ-ର ar ଖିକ ପ୍ରତିରୋଧ |
બિન-રેખીય સિસ્ટમ,ଅଣ-ଲାଇନ୍ ସିଷ୍ଟମ୍ |
બિન-રેખીયતા,ଅଣ-ର ar ଖିକତା |
બિન-રેખીયતા ભૂલ,ଅଣ-ର ar ଖିକ ତ୍ରୁଟି |
સામાન્ય આવર્તન,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
નોન રિકરિંગ,ପୁନରାବୃତ୍ତି ନୁହେଁ |
પ્રતિભાવવિહીન ભાષા,ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାଷା |
પુનરાવર્તિત સિસ્ટમ,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
સિસ્ટમલેસ ડિસ્ક,ସିଷ୍ଟମ୍ ବିହୀନ ଡିସ୍କ |
સીરીયલ કોડ,କ୍ରମିକ କୋଡ୍ |
બિન-સપાટી,ଅଣ-ପୃଷ୍ଠ
બિન-અસ્થિર સંગ્રહ,ଅଣ-ଅସ୍ଥିର ସଂରକ୍ଷଣ |
નોર,ନୋର
knorr કાર્ય,ନୋର ଫଙ୍କସନ୍
ન તો દરવાજો,ନା ଫାଟକ
નોર લેચ,ନୋର ଲ୍ୟାଚ୍ |
નોર ઓપરેશન,ନୋର ଅପରେସନ୍ |
સામાન્ય ઘનતા કાર્ય,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
ફફડાટનો અવાજ,ଶବ୍ଦ ଶବ୍ଦ
સામાન્ય નમૂના,ସାଧାରଣ ନମୁନା ସଂଗ୍ରହ |
સામાન્ય ઘૂંસપેંઠ,ସାଧାରଣ ଅନୁପ୍ରବେଶ |
સામાન્ય રીતે બંધ મોસ્ફેટ,ସାଧାରଣତ closed ମସଫେଟ ବନ୍ଦ |
ન તો નેટવર્ક,ନା-କିମ୍ବା ନେଟୱାର୍କ |
નોર્ટન મોડલ્સ,ନର୍ଟନ୍ ମଡେଲ୍ |
ઉત્તર ચુંબકીય ધ્રુવ,ଉତ୍ତର ଚୁମ୍ବକୀୟ ପୋଲ |
નોર્ટન પ્રા.,ନର୍ଟନ୍ ପ୍ରି।
નોર્ટન એમ્પ્લીફાયર,ନର୍ଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
નોર્ટન સર્કિટ,ନର୍ଟନ୍ ସର୍କିଟ୍ |
નોર્ટન ડી.ડી.,ନର୍ଟନ୍ ଡି।
નોર્ટન સમકક્ષ સર્કિટ,ନର୍ଟନ୍ ସମାନ ସର୍କିଟ୍ |
નોર્ટન વ્યસ્ત અને વ્યસ્ત,ନର୍ଟନ୍ ଓଲଟା ଏବଂ ଓଲଟା |
નોર્ટન ઓપરેશનલ એમ્પ્લીફાયર,ନର୍ଟନ୍ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
નોર્ટન યુટિલિટી,ନର୍ଟନ୍ ଉପଯୋଗୀତା |
નથી,ନୁହେଁ
કાર્ય નથી,କାର୍ଯ୍ୟ କରୁନାହିଁ
દરવાજો નથી,ଫାଟକ ନୁହେଁ
ઓપરેશન નથી,ଅପରେସନ୍ ନୁହେଁ |
નોટેશન પદ્ધતિ,ସୂଚନା ପଦ୍ଧତି
ગ્રુવ એન્ટેના,ଖୋଲା ଆଣ୍ଟେନା |
ગ્રુવ ફિલ્ટર,ଖୋଲା ଫିଲ୍ଟର୍ |
npn ટ્રાન્ઝિસ્ટર,npn ଟ୍ରାନଜିଷ୍ଟର
NTSC ઈન્ટરફેસ,NTSC ଇଣ୍ଟରଫେସ୍
n-પ્રકારની અશુદ્ધિઓ,n- ପ୍ରକାରର ଅପରିଷ୍କାରତା |
n-પ્રકારની બાબત,n- ପ୍ରକାର ବିଷୟ |
ન્યુક્લિયસ,ନ୍ୟୁକ୍ଲିୟସ୍
શૂન્ય,ଶୂନ
ખાલી જગ્યા વર્તુળ,ଖାଲି ସର୍କଲ୍ |
શૂન્ય ઓફસેટ વોલ્ટેજ,ଶୂନ ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |
ખાલી જગ્યા સૂચક,ଖାଲି ସୂଚକ
સંખ્યા આધાર,ସଂଖ୍ୟା ଆଧାର
સંખ્યા આધારિત રૂપાંતરણ,ସଂଖ୍ୟା ଆଧାରିତ ରୂପାନ୍ତର |
પોઇન્ટ નુકસાન,ପଏଣ୍ଟ କ୍ଷତି |
નંબર લૂપ કી,ନମ୍ବର ଲୁପ୍ କୀ |
સંખ્યા પદ્ધતિ,ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
સંખ્યાત્મક સહ-પ્રોસેસર,ସାଂଖ୍ୟିକ ସହ-ସଞ୍ଚାଳକ |
આંકડાકીય કી પેડ,ସାଂଖ୍ୟିକ କି ପ୍ୟାଡ୍ |
સંખ્યાત્મક છિદ્ર,ସାଂଖ୍ୟିକ ଅକ୍ଷର
સંખ્યાત્મક અંતર,ସାଂଖ୍ୟିକ ଦୂରତା |
nuvicon,nuvicon
nyquist,nyquist
nyquist બેન્ડ એક્સ્ટેંશન,nyquist ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |
nyquist માપદંડ,nyquist ମାନଦଣ୍ଡ |
nyquist અંતરાલ,nyquist ବ୍ୟବଧାନ |
nyquist પલ્સ,nyquist ନାଡ |
nyquist દર,nyquist ହାର |
nyquist ટકાઉપણું માપદંડ,nyquist ସ୍ଥିରତା ମାନଦଣ୍ଡ |
nyquist પ્રમેય,nyquist ଥିଓରେମ୍ |
ઉદ્દેશ્ય મોડ્યુલ,ଅବଜେକ୍ଟିଭ୍ ମଡ୍ୟୁଲ୍ |
ઉદ્દેશ્ય કાર્યક્રમ,ଅବଜେକ୍ଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
ઉદ્દેશ્ય લેન્સ,ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ |
ઑબ્જેક્ટ ઓરિએન્ટેડ પ્રોગ્રામિંગ,ବସ୍ତୁ ଭିତ୍ତିକ ପ୍ରୋଗ୍ରାମିଂ |
ઓક્ટેવ,ଅଷ୍ଟାଭ
એંસી બસ રીસીવર-રવાનગી,ଅଶୀ ବସ୍ ରିସିଭର୍-ପଠାଯାଇଛି |
ઓક્ટલ નંબર સિસ્ટમ,ଅକ୍ଟାଲ୍ ନମ୍ବର ସିଷ୍ଟମ୍ |
ઓક્ટેવ,ଅଷ୍ଟାଭ
વિચિત્ર કાર્ય,ଅଦ୍ଭୁତ କାର୍ଯ୍ୟ
"વિચિત્ર સમાનતા, વિચિત્ર સામ્યતા","ଅଦ୍ଭୁତ ସମାନତା, ଅଦ୍ଭୁତ ଅନୁରୂପ |"
"ઓડોમીટર, પેથોમીટર","ଓଡୋମିଟର, ପାଥୋମିଟର |"
બંધ લાઇન,ଅଫ୍ ଲାଇନ୍ |
બિન-મૌખિક પ્રતિભાવ,ଅଣ-ମୁଖଗତ ପ୍ରତିକ୍ରିୟା |
"વિસંગતતા, સરભર","ଅନୋମାଲି, ଅଫସେଟ୍ |"
ઓફસેટ કોણ,ଅଫସେଟ କୋଣ
ઓફસેટ સ્ટ્રીમ,ଅଫସେଟ୍ ଷ୍ଟ୍ରିମ୍ |
ઓફસેટ ભૂલ,ଅଫସେଟ ତ୍ରୁଟି
ઓફસેટ ઓપ્ટિમાઇઝેશન,ଅଫସେଟ ଅପ୍ଟିମାଇଜେସନ୍
ઓફસેટ વોલ્ટેજ,ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |
ઓમ,ଓମ୍
ઓમિક સંપર્ક,ଓହମିକ୍ ଯୋଗାଯୋଗ |
ઓહ્મિક ક્ષેત્ર,ଓହମିକ୍ କ୍ଷେତ୍ର |
"ઓહ્મમીટર, ઓહ્મમીટર","ଓମ୍ମିଟର, ଓମ୍ମିଟର |"
ઓહ્મનો કાયદો,ଓମ୍ ନିୟମ |
ઓહ્મ પ્રતિ વોલ્ટ,ପ୍ରତି ଭୋଲ୍ଟ
તેલ સર્કિટ બ્રેકર,ତେଲ ସର୍କିଟ ବ୍ରେକର୍ |
સર્વદિશ,ସର୍ବଭାରତୀୟ
સર્વવ્યાપકતા,ସର୍ବବ୍ୟାପୀ |
OMR (ઓપ્ટિકલ કવર રીડિંગ),OMR (ଅପ୍ଟିକାଲ୍ କଭର ପଠନ)
"પ્રતિકાર પર, પ્રતિકાર પર","ପ୍ରତିରୋଧ ଉପରେ, ଉପରେ ପ୍ରତିରୋଧ ଉପରେ |"
રાજ્ય પર,ରାଜ୍ୟ ଉପରେ
ચિપ ગર્ભિત ડીકોડર,ଚିପ୍ ଅନ୍ତର୍ନିହିତ ଡିକୋଡର୍ |
એક શટ સ્ટેટિક મલ્ટિવાઇબ્રેટર,ଗୋଟିଏ ବନ୍ଦ ଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |
એક-પાસ એસેમ્બલર,ଗୋଟିଏ ପାସ୍ ଆସେମ୍ବଲର୍ |
વર્તમાન પ્રતિકાર,ସାମ୍ପ୍ରତିକ ପ୍ରତିରୋଧ
પ્રવાસી રજીસ્ટર,ଏକ ଭ୍ରମଣକାରୀ ରେଜିଷ୍ଟର |
ઓનલાઈન સિસ્ટમ,ଅନଲାଇନ୍ ସିଷ୍ଟମ୍ |
"ચાલુ-બંધ નિયંત્રક, ચાલુ-બંધ નિયંત્રક","ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍, ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍ |"
ચાલુ-બંધ કીઇંગ,ଅନ୍-ଅଫ୍ କିଙ୍ଗ୍ |
ઓપરેશનલ એમ્પ્લીફાયર,କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |
ઓપરેટિંગ અર્થ એમ્પ્લીફાયર,ଅପରେଟିଂ ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |
ઓપરેશનલ તુલનાકાર,କାର୍ଯ୍ୟକ୍ଷମ ତୁଳନାକାରୀ
ઓપરેશનલ એમ્પ્લીફાયર ગુણક,କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ ଗୁଣକର୍ତ୍ତା |
ઓપરેશનલ સોફોની એમ્પ્લીફાયર,କାର୍ଯ୍ୟକ୍ଷମ ସୋଫୋନି ଏମ୍ପ୍ଲିଫାୟର୍ |
ઓપન કલેક્ટર,ଖୋଲା ସଂଗ୍ରହକାରୀ |
ખુલ્લું રોકાણ,ଖୋଲା ବିନିଯୋଗ |
ઓપન લૂપ ઓપન લૂપ,ଓପନ୍ ଲୁପ୍
ઓપન વાયર લાઇન,ଖୋଲା ତାର
ઓપન સર્કિટ પરિમાણ,ଓପନ୍ ସର୍କିଟ୍ ପାରାମିଟର |
ઓપન સર્કિટ અવબાધ,ଓପନ୍ ସର୍କିଟ୍ ପ୍ରତିରୋଧ |
ઓપન લૂપ ગેઇન,ଖୋଲା ଲୁପ୍ ଲାଭ |
ઓપરેન્ડ,ଅପରେଣ୍ଡ୍
સંચાલન કોણ,ଅପରେଟିଂ କୋଣ
સક્રિયકરણ મોડ,ସକ୍ରିୟ ମୋଡ୍
સંચાલન બિંદુ,ଅପରେଟିଂ ପଏଣ୍ଟ |
લોજિસ્ટિક્સ,ଲଜିଷ୍ଟିକ୍ସ
ઓપરેટિંગ આવર્તન,ଅପରେଟିଂ ଫ୍ରିକ୍ୱେନ୍ସି
"ઓપરેશન, ઓપરેશન","ଅପରେସନ୍, ଅପରେସନ୍"
ઓપરેશન કોડ,ଅପରେସନ୍ କୋଡ୍
ઓપરેશનલ એમ્પ્લીફાયર,କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |
ઓપરેટર,ଅପରେଟର୍
ઓપ્ટિકલ બીમ,ଅପ୍ଟିକାଲ୍ ବିମ୍ |
ઓપ્ટિકલ સંચાર,ଅପ୍ଟିକାଲ୍ ଯୋଗାଯୋଗ |
ઓપ્ટિકલ ડિસ્ક,ଅପ୍ଟିକାଲ୍ ଡିସ୍କ |
ઓપ્ટિકલ કોડેક,ଅପ୍ଟିକାଲ୍ କୋଡେକ୍ |
ઓપ્ટીકલ ફાઈબર,ଅପ୍ଟିକାଲ୍ ଫାଇବର |
ઓપ્ટિકલ ઈન્જેક્શન,ଅପ୍ଟିକାଲ୍ ଇଞ୍ଜେକ୍ସନ୍ |
"ઓપ્ટિકલ થર્મોમીટર, પિરોમીટર","ଅପ୍ଟିକାଲ୍ ଥର୍ମୋମିଟର, ପିରୋମିଟର |"
ઓપ્ટિકલ રેકોર્ડર,ଅପ୍ଟିକାଲ୍ ରେକର୍ଡର୍ |
ઓપ્ટિકલ રેકોર્ડિંગ,ଅପ୍ଟିକାଲ୍ ରେକର୍ଡିଂ |
ઓપ્ટિકલ સ્કેનિંગ,ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |
ઓપ્ટિકલ ચોરસ,ଅପ୍ଟିକାଲ୍ ବର୍ଗ
ઓપ્ટિકલ સ્ટોરેજ ઉપકરણ,ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ ଡିଭାଇସ୍ |
ઓપ્ટિકલ જોડી આઇસોલેટર,ଅପ୍ଟିକାଲ୍ ଯୋଡି ହୋଇଥିବା ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
"શ્રેષ્ઠ પૂર્વગ્રહ, શ્રેષ્ઠ પૂર્વગ્રહ","ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତ, ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତିତା |"
શ્રેષ્ઠ ફિલ્ટર,ସର୍ବୋତ୍ତମ ଫିଲ୍ଟର୍ |
શ્રેષ્ઠ સિસ્ટમ,ସର୍ବୋତ୍ତମ ସିଷ୍ଟମ୍ |
શ્રેષ્ઠ કાર્યકારી આવર્તન,ସର୍ବୋତ୍ତମ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
ઓપ્ટિકલ કપ્લર,ଅପ୍ଟିକାଲ୍ କପ୍ଲର୍ |
પ્રકાશ ઇલેક્ટ્રોનિક્સ ઉપકરણ,ହାଲୁକା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଉପକରଣ |
ઓપ્ટિકલ ઇલેક્ટ્રોનિક્સ,ଅପ୍ଟିକାଲ୍ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
અથવા દરવાજો,କିମ୍ବା ଫାଟକ |
વર્ગ,କ୍ଲାସ୍
ફિલ્ટર ક્રમ,ଫିଲ୍ଟର କ୍ରମ |
સમીકરણનો ક્રમ,ସମୀକରଣର କ୍ରମ |
સરળ બીમ,ସରଳ ବିମ୍ |
આર્થિક,ଅର୍ଥନ .ତିକ |
વર્ટિકલ ડાયનેમિક,ଭୂଲମ୍ବ ଗତିଶୀଳ |
ઓર્થોગોનલ કોડ,ଅର୍ଗୋଗୋନାଲ୍ କୋଡ୍ |
વિલંબ સિદ્ધાંત,ବିଳମ୍ବ ନୀତି
ઓસીલેટરી દ્વિધ્રુવ,oscillatory dipole
ઓસિલેટર,ଓସିଲେଟର
ઓસિલેટર,ଓସିଲେଟର
"ઓસિલોગ્રાફ, ઓસિલોગ્રાફ","ଓସିଲୋଗ୍ରାଫ୍, ଓସିଲୋଗ୍ରାଫ୍ |"
ઓસિલોસ્કોપ કેમેરા,ଓସିଲୋସ୍କୋପ୍ କ୍ୟାମେରା |
ઓસિલોસ્કોપ,ଓସିଲୋସ୍କୋପ୍ |
બંધ બેન્ડ સિગ્નલ,ଅଫ୍ ବ୍ୟାଣ୍ଡ ସିଗନାଲ୍ |
મુદ્દો,ସମସ୍ୟା
આઉટપુટ ઘૂંસપેંઠ,ଆଉଟପୁଟ୍ ଅନୁପ୍ରବେଶ
આઉટપુટ બફર,ଆଉଟପୁଟ୍ ବଫର୍
આઉટપુટ લાક્ષણિકતાઓ,ଆଉଟପୁଟ୍ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
આઉટપુટ વાહકતા,ଆଉଟପୁଟ୍ କଣ୍ଡକ୍ଟିଭିଟି |
આઉટપુટ ઉપકરણ,ଆଉଟପୁଟ୍ ଉପକରଣ
આઉટપુટ ઓફસેટ વોલ્ટેજ,ଆଉଟପୁଟ୍ ଅଫସେଟ୍ ଭୋଲଟେଜ୍
પાવર આઉટપુટ,ଶକ୍ତି ଉତ୍ପାଦନ
આઉટપુટ પ્રતિકાર,ଆଉଟପୁଟ୍ ପ୍ରତିରୋଧ
"એક્ઝિટ સ્ટેજ, એક્ઝિટ સ્ટેજ","ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ, ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ"
આઉટપુટ પ્રોમ્પ્ટ,ଆଉଟପୁଟ୍ ପ୍ରମ୍ପ୍ଟ
આઉટપુટ ટ્રાન્સફોર્મર,ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର
મિશ્રણ,ମିଶ୍ରଣ
અત્યંત જોડી,ଅତ୍ୟଧିକ ଯୋଡି ହୋଇଛି |
હાયપરકપલિંગ,ହାଇପରକପ୍ଲିଂ |
ઓવરકરન્ટ રિલે,ଅତ୍ୟଧିକ ରିଲେ
અતિશય હતાશ,ଅତ୍ୟଧିକ ଉଦାସୀନ |
ઓપરેટિંગ ગુણક,ଅପରେଟିଂ ମଲ୍ଟିପର୍
અતિશય ઉત્તેજના,ହାଇପରଷ୍ଟିମ୍ୟୁଲେସନ୍
ઓવરફ્લો,ଓଭରଫ୍ଲୋ |
ઓવરલેપ જૂથ,ଓଭରଲପ୍ ଗ୍ରୁପ୍ |
ઓવરમોડ્યુલેશન,ଓଭରମୋଡ୍ୟୁଲେସନ୍ |
શીખવાની ઍક્સેસ,ଶିକ୍ଷା ପ୍ରବେଶ
સેમ્પલિંગ ઉપર,ନମୁନା ସଂଗ୍ରହ ଉପରେ |
ઓવરવોલ્ટેજ સબેબલ,ଓଭରଭୋଲଟେଜ୍ ସବେବଲ୍ |
ઓવરવોલ્ટેજ ડિટેક્ટર,ଓଭରଭୋଲଟେଜ୍ ଡିଟେକ୍ଟର |
પ્રેરણા,ପ୍ରେରଣା
સંચાલિત એમ્પ્લીફાયર,ଚାଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
"ઓવરરનિંગ, ઓવર ઓપરેટિંગ","ଅତ୍ୟଧିକ ଅପରେଟିଂ, ଅପରେଟିଂ ଉପରେ |"
ઓવરલોડ,ଓଭରଲୋଡ୍ |
ઓવરલોડ રક્ષણ,ଓଭରଲୋଡ୍ ସୁରକ୍ଷା
ઓવરલોડ પુનઃપ્રાપ્તિ સમય,ଓଭରଲୋଡ୍ ପୁନରୁଦ୍ଧାର ସମୟ |
અતિક્રમણ,ଏନକ୍ରାଚମେଣ୍ଟ |
ઓવરટોન,ଓଭରଟୋନ୍ |
ઓવન બ્રિઝ,ଚୁଲି ପବନ |
ઓક્સિડેશન,ଅକ୍ସିଡେସନ୍ |
ઓક્સાઇડ ફ્રેક્ચર,ଅକ୍ସାଇଡ୍ ଭଙ୍ଗା |
ઓક્સાઇડ વિયોજન,ଅକ୍ସାଇଡ୍ ବିଚ୍ଛେଦ |
પી-ચેનલ ફેટ,ପି-ଚ୍ୟାନେଲ୍ ଭାଗ୍ୟ |
પેકેજિંગ,ପ୍ୟାକେଜିଂ
સંકોચન ઘનતા,ସଂକୋଚନ ଘନତା |
પેડર,ପ୍ୟାଡର୍
પેડ કેપેસિટર,ପ୍ୟାଡ୍ କ୍ୟାପେସିଟର୍ |
પેડલ,ପେଡାଲ୍ |
પેડલ સ્વીચ,ପେଡାଲ୍ ସୁଇଚ୍ |
પાનું,ପୃଷ୍ଠା
નેવિગેશન કી,ନାଭିଗେସନ୍ କି
ઉત્પત્તિ કી,ଉତ୍ପତ୍ତି ଚାବି |
પૃષ્ઠ ક્રમાંકન,ପୃଷ୍ଠା
યુગલ,ଦମ୍ପତି
કાગળ કેપેસિટર,କାଗଜ କ୍ୟାପେସିଟର୍ |
પેરાબોલિક રિફ્લેક્ટર,ପାରାବୋଲିକ୍ ପ୍ରତିଫଳକ |
સમાંતર કાઉન્ટર,ସମାନ୍ତରାଳ କାଉଣ୍ଟର |
સમાંતર ડેટા ઇનપુટ,ସମାନ୍ତରାଳ ଡାଟା ଇନପୁଟ୍ |
સમાંતર ઈન્ટરફેસ,ସମାନ୍ତରାଳ ଇଣ୍ଟରଫେସ୍ |
સમાંતર છિદ્ર,ସମାନ୍ତରାଳ ଆପେଚର |
સમાંતર સંસાધન,ସମାନ୍ତରାଳ ଉତ୍ସ |
સમાંતર પડઘો,ସମାନ୍ତରାଳ ରେଜୋନାନ୍ସ |
સમાંતર વિસ્થાપન,ସମାନ୍ତରାଳ ବିସ୍ଥାପନ |
સમાંતર ટ્યુન સર્કિટ,ସମାନ୍ତରାଳ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |
"સમાંતર-ઇનપુટ, સમાંતર-આઉટપુટ","ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ସମାନ୍ତରାଳ-ଆଉଟପୁଟ୍ |"
"સમાંતર-ઇનપુટ, ગ્રેડ-આઉટ","ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ଗ୍ରେଡ୍-ଆଉଟ୍ |"
પરિમાણ બરાબરી,ପାରାମିଟର ସମାନତା
પેરાબોલિક એમ્પ્લીફાયર,ପାରାବୋଲିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
પરોપજીવી દિશા,ପରଜୀବୀ ଦିଗ |
પરોપજીવી તત્વ,ପରଜୀବୀ ଉପାଦାନ |
પરોપજીવી ઉત્તેજના,ପରଜୀବୀ ଉତ୍ସାହ |
અનિચ્છનીય ઓસિલેશન,ଅବାଞ୍ଛିତ ଦୋହରିବା |
પરોપજીવી પરાવર્તક,ପରଜୀବୀ ପ୍ରତିଫଳକ |
સમાનતા,ସମାନତା
સમાનતા રમત,ଯୁଗଳ ଖେଳ |
પેરિટી ટેસ્ટર,ଯୁଗଳ ପରୀକ୍ଷଣକାରୀ |
સમાનતા કોડક,ପ୍ୟାରିଟି କୋଡାକ୍ |
સમાનતા જનરેટર,ଯୁଗଳ ଜେନେରେଟର |
વિભાગ,ବିଭାଜନ
"પારક બેન્ડ, પારક પટ્ટી","ପାରାକ୍ ବ୍ୟାଣ୍ଡ, ପାରା ପାଟି |"
નિષ્ક્રિય રિન્સિંગ પેડ,ନିଷ୍କ୍ରିୟ ଧୋଇବା ପ୍ୟାଡ୍ |
નિષ્ક્રિય સર્કિટ,ପାସିଭ୍ ସର୍କିଟ୍ |
"નિષ્ક્રિય ઘટકો, નિષ્ક્રિય ઘટકો","ନିଷ୍କ୍ରିୟ ଉପାଦାନ, ନିଷ୍କ୍ରିୟ ଉପାଦାନ |"
નિષ્ક્રિય પાવર નેટવર્ક,ନିଷ୍କ୍ରିୟ ଶକ୍ତି ନେଟୱାର୍କ |
નિષ્ક્રિય ફિલ્ટર,ପାସିଭ୍ ଫିଲ୍ଟର୍ |
નિષ્ક્રિય ભાર,ନିଷ୍କ୍ରିୟ ଭାର
નિષ્ક્રિય સ્ખલન,ନିଷ୍କ୍ରିୟ ବହିଷ୍କାର |
"કનેક્ટર કોર્ડ, કોર્ડ","ସଂଯୋଜକ କର୍ଡ, କର୍ଡ |"
જર્જરિત,ବିଘ୍ନ
મોડેલ જનરેટર,ମଡେଲ୍ ଜେନେରେଟର
મોડેલ,ମଡେଲ୍
પ્રિન્ટેડ સર્કિટ બોર્ડ (PCB),ମୁଦ୍ରିତ ସର୍କିଟ ବୋର୍ଡ (PCB)
p-ચેનલ,p- ଚ୍ୟାନେଲ୍ |
પીક ડિટેક્ટર,ଶିଖର ଡିଟେକ୍ଟର |
પીક-પીક,ଶିଖର
પીક-પીક પરિમાણ,ଶିଖର-ଶିଖର ପରିମାଣ |
ટોચનું સફેદ સ્તર,ଶିଖର ଧଳା ସ୍ତର |
પીક ડિટેક્ટર,ଶିଖର ଡିଟେକ୍ଟର |
ટોચ પાછળ,ଶିଖର ଟ୍ରେଲିଂ
શિખરન કુંડલી,ଶିଖରାନ୍ କୁଣ୍ଡଲି |
પીઅર મેસેજિંગ,ସାଥୀ ମେସେଜିଂ
પેડેસ્ટલ ઊંચાઈ,ପାଦ ଉଚ୍ଚତା |
પેન્ટિયમ,ପେଣ୍ଟିଅମ୍ |
"સમસ્તર, પીયર","ସମସ୍ତର, ସାଥୀ"
ટકાવારી નિયમન,ଶତକଡା ନିୟମାବଳୀ
ટકા ઊર્જા,ଶତକଡା ଶକ୍ତି
નજીકનું બિંદુ,ନିକଟତମ ବିନ୍ଦୁ
ટર્નઓવર સમય,କାରବାର ସମୟ |
સામયિક માપન,ପର୍ଯ୍ୟାୟ ମାପ |
સામયિક તરંગ સ્વરૂપ,ପର୍ଯ୍ୟାୟ ତରଙ୍ଗ ଫର୍ମ |
સીમાંત ટીપ્સ,ମାର୍ଜିନାଲ୍ ଟିପ୍ସ |
કાયમી ચુંબક,ସ୍ଥାୟୀ ଚୁମ୍ବକ
અભેદ્યતા,ବ୍ୟାପ୍ତତା
ડાઇલેક્ટ્રિક ઇન્ડેક્સ,ଡାଇଲେକ୍ଟ୍ରିକ୍ ଇଣ୍ଡେକ୍ସ |
વેક્યુમ ડાઇલેક્ટ્રિક,ଭ୍ୟାକ୍ୟୁମ୍ ଡାଇଲେକ୍ଟ୍ରିକ୍ |
પેરાપ્લેક્સ ગ્લાસ,ପାରାପ୍ଲେକ୍ସ ଗ୍ଲାସ୍ |
દ્રશ્ય પ્રતિબંધ,ଭିଜୁଆଲ୍ ପ୍ରତିବନ୍ଧକ |
બેકલાઇટ સ્ક્રીન,ବ୍ୟାକ୍ ଲାଇଟ୍ ସ୍କ୍ରିନ୍ |
પી-ગ્લાસ,ପି-ଗ୍ଲାସ୍ |
કલાની અસ્પષ્ટતા,କଳା ସ୍ୱଚ୍ଛତା |
કલા કોણ,କଳା କୋଣ
કલા ફેરફાર રેકોર્ડિંગ,କଳା ପରିବର୍ତ୍ତନ ରେକର୍ଡିଂ |
કલા તુલનાત્મક,କଳା ତୁଳନାକାରୀ
કલા સુધારક,କଳା ପରିବର୍ତ୍ତନକାରୀ |
તબક્કો વર્તમાન,ପର୍ଯ୍ୟାୟ କରେଣ୍ଟ୍ |
કલા શોધક,ଆର୍ଟ ଡିଟେକ୍ଟର |
તબક્કા વિચલન સતત,ପର୍ଯ୍ୟାୟ ବିଘ୍ନ ସ୍ଥିର |
કલા વૈવિધ્યકરણ પદ્ધતિ,କଳା ବିବିଧକରଣ ପଦ୍ଧତି |
કલા વિકૃતિ,କଳା ବିକୃତି
કલા એન્કોડિંગ,କଳା ଏନକୋଡିଂ |
કલા બરાબરી,କଳା ସମାନତା
વ્યસ્ત સર્કિટ,ଓଲଟା ସର୍କିଟ |
કલા ભૂતકાળ,କଳା ଅତୀତ
કલા માર્જિન,ଆର୍ଟ ମାର୍ଜିନ୍
કલા માર્જિન,ଆର୍ଟ ମାର୍ଜିନ୍
કલા માપન,କଳା ମାପ
કલા મોડ્યુલેશન,କଳା ମୋଡ୍ୟୁଲେସନ୍ |
કલા લેખ,କଳା ପ୍ରବନ୍ଧ
તબક્કાના વિસ્થાપન ગુણાંક,ପର୍ଯ୍ୟାୟ ବିସ୍ଥାପନ କୋଏଫିସିଏଣ୍ଟ୍ |
કલા વિસ્થાપન ઓસિલેટર,କଳା ବିସ୍ଥାପନ ଓସିଲେଟର |
