Kannada,English
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,Data handling
ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ,Data mining
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,Data processing
ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ,Data processor
ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್,Data reduced bit system
ದತ್ತಾಂಶ ಸೇವೆ,Data service
ಮಾಹಿತಿಯ ಕಾಗದ,Data sheet
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,Data storage
ದತ್ತಾಂಶಗಳು,Data stream
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,Data transformation
ದತ್ತಾಂಶ ಪ್ರಸಾರ,Data transmission
ದತ್ತಸಂಚಯ,Database
ದತ್ತಸೇಂದ್ರಿ,Datacasting
ದಟ್ಗ್ರಾಮ್,Datagram
ಡಿಬಿ ಮೀಟರ್,DB meter
ಭೀಕರ ಗಾಳಿ,Dead air
ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,Dead short circuit
ಜಡ ಸ್ಥಾನ,Dead spot
ಅಸ್ತವ್ಯಸ್ತತೆ,Deadlock
ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ,Debug programme
ಡೀಗಗ್ ಮಾಡುವುದು,Debugging
ಧ್ವನಿಯ ಕೊಳೆತ,Decay of sound
ಡೆಸಿಬೆಲ್ (ಡಿಬಿ),Decibel (dB)
ದಶಮಾನ,Decimal
ದಶಮಾಂಶ ಸಂಕೇತ,Decimal code
ದಶಮಾಂಶ ಅಂಕಿಯ,Decimal digit
ಅರ್ಥಚಕರ್ಯ,Deciphering
ಡಿಕೋಡರ್,Decoder
ಡಿಕೋಡಿಂಗ್,Decoding
ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್,Decoding in digital transmission
ತಗ್ಗಿಸು,Decompression
ಡಕ್ಯುಲಿಂಗ,Decoupling
ಸರ್ಕ್ಯೂಟ್,Decoupling circuit
ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,Decoupling network
ನಿರ್ಣಾಯಕತೆ,Decryption
ಸಮರ್ಪಿತ ಸಾಲು,Dedicated line
ಕಬ್ಬಿಣದ,De-embedding
ಒತ್ತು,De-emphasis
ಗಡಿಬಿಡಿ,Default
ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ,Defect in quality
ದೋಷಯುಕ್ತ,Defective
ದೋಷಯುಕ್ತ ಘಟಕ,Defective unit
ವಿವರಣೆ,Definition
ತಿರುಗುವಿಕೆ,Deflection
ವಿರೂಪ,Deformation
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,Defragmentation
ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್,De-gaussing coil
ಪದ,Degree
ಅಂತರ್ವರ್ಧಕ,De-interleaver
ವಿಳಂಬ ರೇಖೆ,Delay line
ವಿಳಂಬ ಸಮಯ,Delay time
ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ,Delayed frame memory
ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,Delayed scanning
ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,Delayed synchronization signal
ವಿತರಣೆ,Delivery
ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,Delivery system
ಅಪಹರಣ,Demodulation
ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್,Demodulator card
ಕಸಾಯಿಖಾನೆ,Demultiplexer
ಕ್ಷೇತ್ರದ ಆಳ,Depth of field
ಅವರೋಹಣ,Descending
ವಿನ್ಯಾಸ ವಿವರಣೆ,Design specification
ಮೇಜಿನ,Desktop
ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ,Detector output
ವಿಚಲನ,Deviation
ಸಾಧನ,Device
ಸಾಧನ ಚಾಲಕ,Device driver
ರೋಗ,Diagnostics
ರೇಖಾಚಿತ್ರ,Diagram
ಸಂವಾದ ಟ್ರ್ಯಾಕ್,Dialog track
ವ್ಯಾಸದ ಕ್ರಮ,Diameteral mode
ವಜ್ರದ ಸ್ಟೈಲಸ್,Diamond stylus
ವೇಷಭೂಷಣ,Diaphragm
ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್,Diaphragmatic absorber
ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ,Dichotic listening
ಅಂಧನ,Dielectric
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್,Dielectric break- down
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,Dielectric loss
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ,Difference frequency
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ),Difference frequency distortion (DFD)
ವ್ಯತ್ಯಾಸ ಸ್ವರ,Difference tone
ಭೇದಾತ್ಮಕ ವರ್ಧಕ,Differential amplifier
ಸಂಧಿಸುವಿಕೆ,Diffraction
ಹರಡುವವನು,Diffuser
ಅಂಕ,Digit
ಒಂದು ಬಗೆಯ,Digital
ಅಂಕಿ,Digital artifact
ಡಿಪಾರ್ಟಿ,Digital audio
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್,Digital audio filter
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ,Digital audio work station
ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ,Digital camera
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,Digital computer
ಅಂಕಿ,Digital data
ಅಂಕಿ ಸಂಪಾದನೆ,Digital editing
ಡಿಫೀಟರ್,Digital exciter
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,Digital filter
ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್,Digital frame synchronizer
ಡಿಜಿಟಲ್ ಪರಂಪರೆ,Digital heritage
ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ,Digital image
ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ,Digital library
ಅಂಕಿ ಮಾಪಕ,Digital meter
ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್,Digital modulation
ಡಿಫೀಸು,Digital multiplex
ಅಂಕಿ,Digital network
ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ,Digital output
ಡಿಫೀಸು,Digital playback
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ),Digital Radio Mondiale (DRM)
ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್,Digital recording
ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ,Digital revolution
ಡಿಫಾರ್ಮ್,Digital signal
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ),Digital signal processing (DSP)
ಡಿಜಿಟಲ್ ಸಹಿ,Digital signature
ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ,Digital technology
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ,Digital to analog converter
ಅಂಕಿ,Digital video
ಡಿಫೀಸು,Digital voltmeter
ಡಿಪಾಂಡೀಕರಣ,Digitalization
ಡಿಜೈಟಲೀಕರಣ,Digitization
ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ,Digitized video
ಡಿಜೀಜರ್,Digitizer
ಮಂದ,Dim
ಆಯಾಮ,Dimension
.,Dimmer
ಡಯೀಡೆ,Diode
ಮುಳುಗಿಸು,Dip
ಸಜ್ಜು,Diplexer
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,Dipole antenna
ನೇರ ಪ್ರಸಾರ,Direct broadcast
ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ),Direct current (d c)
ನೇರ ಪಿಕ್ ಅಪ್,Direct pick up
ನೇರ ಓದುವ ಸಾಧನ,Direct reading instrument
ನೇರ ರೆಕಾರ್ಡಿಂಗ್,Direct recording
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,Directional antenna
ದಿಕ್ಕಿನ,Directional coupler
ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್,Directional microphone
ನಿರ್ದೇಶನ,Directivity
ನಿರ್ದೇಶಕ,Directory
ನಿಷ್ಪಲಿತಿ,Disable
ಡಿಸ್ಕ್ ಆಂಟೆನಾ,Disc antenna
ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ,Disc based storage
ಪ್ರತ್ಯೇಕವಾದ,Discrete
ಕೊರೆ,Disk
ಡಿಸ್ಕ್ ಡ್ರೈವ್,Disk drive
ಡಿಸ್ಕ್ ಕೋಟ,Disk quota
ವೇಶ್ಯೆ,Diskette
ಸ್ಥಳಾಂತರಿಸುವುದು,Dislocation
ಪ್ರಸರಣ,Dispersion
ಸ್ಥಳಾಂತರ,Displacement
ಪ್ರದರ್ಶನ,Display
ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್),Display unit (console)
ಹರಡುವುದು,Dissipation
ಅಪಶ್ರುತನ,Dissonance
ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು,Distilled water
ಅಸ್ಪಷ್ಟತೆ,Distortion
ವಿತರಣೆ,Distribution
ವಿತರಣಾ ವರ್ಧಕ,Distribution amplifier
ವಿಭಾಗ,Division
ವಿಭಜಕ,Divisor
ದಾಖಲೆಗಳು,Document
ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್,Dolby digital
ರೂಪ,Domain
ಡೊಮೇನ್ ನಿಯಂತ್ರಕ,Domain controller
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,Doppler effect
ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ),Double pole (dipole)
ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್,Double pole single throw switch
ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್,Double sided disk
ದ್ವಾರಪಾಲಕ,Doublet
ಕೆಳಗೆ ಬರುವ ತರಂಗ,Down coming wave
ಕೆಳಗಡೆ,Down stream
ಕೆಳಕ್ಕೆ ಇಳಿಸು,Downlink
ಡೌನ್‌ಲೋಡ್,Download
ಡೌನ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,Downloading
ಚಿತ್ರ,Drawing
ಕೊರೆಯುವ ಬಿಟ್,Drilling bit
ಕೊರೆಯುವ ಯಂತ್ರ,Drilling machine
ಚಾಲನೆ,Drive
ನಾಟಕ,Drum
ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ,Dry bulb temperature
ಒಣ ಕೋಶ,Dry cell
ಒಣ ಬೆಸುಗೆ,Dry solder
ಡ್ಯುಯಲ್ ಚಾನೆಲ್ ಮೋಡ್,Dual channel mode
ನಾಚಿಕೆಗೇಡು,Dubbing
ದರ್ಜೆ,Dud
ಬ ೦ ದಿಸು,Dump
ಡ್ಯುಪ್ಲೆಕ್ಸ್,Duplex
ಅವಧಿ,Duration
ಧೂಳು,Dust
ಧೂಳು ದೋಷ,Dust bug
ಧೂಳು ಪ್ರೂಫ್,Dust proof
ಡಸ್ಟರ್,Duster
ಕ್ರಿಯಾಶೀಲ,Dynamic
ಡೈನಾಮಿಕ್ ಬಿಟ್ ಹಂಚಿಕೆ,Dynamic bit allocation
ಡೈನಾಮಿಕ್ ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ (ಮಂದ),Dynamic intermodulation distortion (DIM)
ಡೈನಾಮಿಕ್ ಪ್ರಮಾಣೀಕರಣ,Dynamic quantization
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,Dynamic range
ಡೈನಾಮಿಕ್ ಶ್ರೇಣಿ ನಿಯಂತ್ರಣ,Dynamic range control
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,Dynamo
ಕಿವಿ ಫೋನ್,Ear phone
ಭೂಮಿ,Earth
ಭೂಮಿಯ ಉಬ್ಬು,Earth bulge
ಭೂಮಿಯ ಪ್ರತಿರೋಧ,Earth resistance
ಭೂಮಿ,Earth rod
ಭೂಮಿಯ ಉಪಗ್ರಹ,Earth satellite
ಭೂಶಕ್ತಿ,Earth station
ಭೂಕಂಪನ,Earth terminal
ಜರಡಿ,Earthing
ಪ್ರತಿಧ್ವನಿ,Echo
ಪ್ರತಿಧ್ವನಿ ಕೊಠಡಿ,Echo chamber
ಎಡ್ಡಿ ಕರೆಂಟ್,Eddy current
ಎಡ್ಡಿ ಪ್ರಸ್ತುತ ನಷ್ಟ,Eddy current loss
ಅಂಚಿಗೆ ತಿರುಗಿ,Edgewise meter
ಸಂಪಾದನೆ,Editing
ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಎತ್ತರ,Effective antenna height
ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಉದ್ದ,Effective antenna length
ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್,Effective voltage
ಅಖಂಡತೆ,Efficiency
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,Elasticity
ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ,Electric discharge
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,Electric field
ವಿದ್ಯುದಳ ಸಂಚಿಕೆ,Electric flash
ವಿದ್ಯುತ್ ಹೀಟರ್,Electric heater
ವಿದ್ಯುತ್ಮಾಪಕ,Electric meter
ವಿದ್ಯುತ್ ಮೋಟಾರ್,Electric motor
ವಿದ್ಯುತ್ ಆಘಾತ,Electric shock
ವಿದ್ಯುತ್ ಕಂಡಿ,Electric spark
ವಿದ್ಯುತ್ ಉಪಕರಣ,Electrical appliance
ವಿದ್ಯುತ್ ಶಬ್ದ,Electrical noise
ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ,Electrical storm
ವಿದ್ಯುತ್ ಚಾಲಿತ ಸಂಗೀತ ವಾದ್ಯ,Electrically operated musical instrument
ವಿದ್ಯುತ್‌,Electricity
ವಿದ್ಯುತ್ ಸರಬರಾಜು,Electricity supply
ವಿದ್ಯುದ್ವೋಗದ,Electrodynamic
ವಿದ್ಯುದ್ವಿಚ್ticೇದಕ,Electrolytic capacitor
ವಿದ್ಯುತ್ಕಾಂತೀಯ,Electromagnetic
ವಿದ್ಯುತ್ಕಾಂತದ ಅಡಚಣೆ,Electromagnetic disturbance
ವಿದ್ಯುತ್ಕಾಂತದ ಮಧ್ಯಪ್ರವೇಶ,Electromagnetic interferrence
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ,Electromagnetic spectrum
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ,Electromagnetic wave
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ ಪ್ರಸಾರ,Electromagnetic wave propagtion
ಎಲೆಕ್ಟ್ರಾನ್ ಬಹು ಫೋಟೊಟ್ಯೂಬ್,Electron multiple phototube
ವಿದ್ಯುನ್ಮಾನಿನ ಕ್ಯಾಲ್ಕುಂಡರ್,Electronic calculator
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ (ಇಡಿಪಿ),Electronic data processing (EDP)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್),Electronic mail (e-mail)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್ ವ್ಯವಸ್ಥೆ,Electronic switching system
ವಿದ್ಯುದರ್ಚಿ,Electronics
ವಿದ್ಯುದುಜ್ಞಾನಿಕ,Electroplating
ಸ್ಥಾಯೀ,Electrostatic
ಎತ್ತರ,Elevation
ಹುದುಗಿಸಿದ,Embedded
ಎಂಬೆಡೆಡ್ ಆಡಿಯೊ,Embedded audio
ಹತೋಟಿ ವ್ಯವಸ್ಥೆ,Embedded system
ಲಾಂblemನ,Emblem
ಉದಯೋನ್ಮುಖ ಪ್ರವೃತ್ತಿಗಳು,Emerging trends
ಹೊರಸೂಸುವಿಕೆ,Emission
ಹೊರಸೂಸುವಿಕೆ,Emitter
ಹೊರಸೂಸುವ ಅನುಪಾತ,Emitter follower
ಹೊರಸೂಸುವ ಟರ್ಮಿನಲ್,Emitter terminal
ಹೊರಸೂಸುವಿಕೆ,Emitter-base-junction
ಸಕ್ರಿಯಗೊಳಿಸು,Enable
ಎನಾಮೆಲ್ಡ್ ತಂತಿ,Enamelled wire
ಬೇಟೆಯಾಡುವ,Encipher
ಆವರಣ,Enclosure
ಎನಿಮಿ,Encode
ಸ್ಥಳಾಂತರಕ,Encoder
ಎನ್‌ಕೋಡಿಂಗ್,Encoding
ಗೂ ry ಕತಿದ್ದು,Encryption
ಅಂತ್ಯ,End mark
ಬಳಕೆದಾರ,End user
ಶಕ್ತಿ,Energy
ಶಕ್ತಿ ಪ್ರಸರಣ,Energy dispersal
ಶಕ್ತಿ ವಿತರಣೆ,Energy distribution
ಜಾರಿಗೊಳಿಸುವಿಕೆ,Enforcement
ಎಂಜಿನ್,Engine
ಎಂಜಿನಿಯರ್,Engineer
ಎಂಜಿನಿಯರಿಂಗ್,Engineering
ಎಂಜಿನಿಯರಿಂಗ್ ಅಂಗಡಿ,Engineering store
ಕೆತ್ತನೆ,Engraving
ವರ್ಧಿಸು,Enhance
ತುತ್ತಾಗಿಸು,Ensemble
ಕೀಲಿಯನ್ನು ನಮೂದಿಸಿ,Enter key
ಎಂಟರ್‌ಪ್ರೈಸ್ ವಾಸ್ತುಶಿಲ್ಪ,Enterprise architecture
ಸುಲಿಗೆ,Enthalpy
ಎಳೆಯ,Entropy
ಎಂಟ್ರೊಪಿ ಕೋಡಿಂಗ್,Entropy coding
ಎಂಟ್ರೊಪಿ ಪುನರುಕ್ತಿ,Entropy redundancy
ಸಮ,Equalising
ಸಮೀಕರಣ,Equalization
ಸಮಾನ ವ್ಯಕ್ತಿ,Equalizer
ಉಪಕರಣ,Equipment
ಸಲಕರಣೆಗಳ ಕವರ್,Equipment cover
ಸಮಾನ,Equivalent
ಅಳಿಸು,Erase
ತಲೆ ಅಳಿಸಿ,Erase head
ಸವೆನ,Erosion
ಅನಿಯಮಿತ,Erratic
ದೋಷ,Error
ದೋಷ ನಿಯಂತ್ರಣ ಕೋಡಿಂಗ್,Error control coding
ದೋಷ ತಿದ್ದುಪಡಿ,Error correction
ದೋಷ ಪತ್ತೆಹಚ್ಚುವಿಕೆ,Error detection
ದೋಷ ನಿರ್ವಹಣೆ,Error handling
ದೋಷ ಸಂಭವನೀಯತೆ,Error probability
ಈಥರ್ನೆಟ್,Ethernet
ಈಥರ್ನೆಟ್ ಕೇಬಲ್,Ethernet cable
ಸುಜನನಶಾಸ್ತ್ರ,Eugenics
ವಿಲೇವಾರಿ,Evacuate
ವಿನಿಮಯ,Exchange
ಅಚಾತುರ್ಯ,Exciter
ಕಾರ್ಯಚೇಳಿಸು,Execute
ಕಾರ್ಯಗತಗೊಳಿಸುವ ಸಮಯ,Execution time
ನಿಷ್ಕಾಸ,Exhaust
ನಿರ್ಗಮನ,Exit
ವಿಸ್ತರಿಸಿದ,Expanded
ವಿಸ್ತರಣ ಕವಾಟ,Expansion valve
ಪ್ರಯೋಗ,Experiment
ಪರಿಣಿತ ವ್ಯವಸ್ಥೆ,Expert system
ಅನ್ವೇಷಿಸು,Explore
ಪರಿಶೋಧಕ,Explorer
ಎಕ್ಸ್‌ಪೋ (ಪ್ರದರ್ಶನ),Expo(exhibition)
ವಿದ್ಯುತ್ ಸರಬರಾಜಿನ ವಿಸ್ತರಣೆ,Extension of power supply
ಬಾಹ್ಯ ನಿಯಂತ್ರಣ,External control
ಬಾಹ್ಯ ಸ್ಮರಣೆ,External memory
ಬಾಹ್ಯ ಸಂಗ್ರಹ,External storage
ಬಾಹ್ಯ ದಾರ,External thread
ಹೊರಡಿಸಿಕೊ,Extract
ಶೃಂಗಾರ,Extranet
ತಯಾರಿಸು,Fabricate
ಮುಖ,Facet
ಮುಖದ,Facsimile
ಅಂಶ,Factor
ಮಸುಕಿಸು,Fade
ಮಸುಕಾದ,Fade in
ಮಾಸು,Fade out
ಗಲಾಟೆ,Fader
ಮರೆಯಾಗುವುದು,Fading
ಮರೆಯಾಗುತ್ತಿರುವ ವಲಯ,Fading zone
ಫ್ಯಾಂಟಮ್ (= ಫ್ಯಾಂಟಮ್),Fantom (=phantom)
ಫಾಸ್ಟ್ ಫೋರಿಯರ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮ್ (ಎಫ್‌ಎಫ್‌ಟಿ) ಅಲ್ಗಾರಿದಮ್,Fast fourier transform (FFT) algorithm
ಗಂಭೀರವಾದ ತಪ್ಪು,Fatal error
ತಪ್ಪು,Fault
ವೈಶಿಷ್ಟ್ಯ,Feature
ಆಹಾರ,Feed
ಪ್ರತಿಕ್ರಿಯೆ,Feedback
ಪ್ರತಿಕ್ರಿಯೆ ವರ್ಧಕ,Feedback amplifier
ಪ್ರತಿಕ್ರಿಯೆ ಸರ್ಕ್ಯೂಟ್,Feedback circuit
ಪ್ರತಿಕ್ರಿಯೆ ವೋಲ್ಟೇಜ್,Feedback voltage
ಆಹಾರ ನೀಡುವವನು,Feeder
ಫೀಡರ್ ಕೇಬಲ್,Feeder cable
ಫೀಡರ್ ಗುಡಿಸಲು,Feeder hut
ಫೀಡರ್ ಮಾರ್ಗ,Feeder line
ಫೀಡರ್ ವ್ಯವಸ್ಥೆ,Feeder system
ಫೀಡರ್ ತಂತಿ,Feeder wire
ನಾರು,Fibre
ನಾರಿನ ದೃಗ್ವಿಜ್ಞಾನ,Fibre optics
ನಿಷ್ಠೆ,Fidelity
ನಿಷ್ಠೆ ಶ್ರೇಣಿ ವಿಸ್ತರಣೆ,Fidelity range extension
ಹೊಲತು,Field
ಕ್ಷೇತ್ರ ಚಾಲನೆ,Field drive
ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಟ್ರಾನ್ಸಿಸ್ಟರ್,Field effect transistor
ಕ್ಷೇತ್ರ ಶಕ್ತಿ,Field strength
ಕ್ಷೇತ್ರ ಶಕ್ತಿ ಮೀಟರ್,Field strength meter
ಕ್ಷೇತ್ರ ಶಕ್ತಿ ಸಮೀಕ್ಷೆ,Field strength survey
ಆಕೃತಿ,Figure
ಅರ್ಹತೆಯ ಚಿತ್ರ,Figure of merit
ತಂತು,Filament
ಕಲೆ,File
ಫೈಲ್ ಸರ್ವರ್,File server
ಫೈಲ್ ವ್ಯವಸ್ಥೆಯ,File system
ಭರ್ತಿಸಾಮುರ,Filler
ಚಲನಚಿತ್ರವೀನ,Film recorder
ಚಲನಚಿತ್ರದ ವೇಗ,Film speed
ಫಿಲ್ಟರ್,Filter
ಫಿಲ್ಟರ್ ಚೋಕ್,Filter choke
ಸರ್ಕ್ಯೂಟ್,Filter circuit
ಕೊಯ್ದು,Filtering
ಉತ್ತಮ ಶ್ರುತಿ ನಿಯಂತ್ರಣ,Fine tuning control
ಸೀಮಿತ ಕ್ಷೇತ್ರ,Finite field
ಬೆಂಕಿ,Fire wall
ಅಗ್ನಿಶಾಮಕ,Firefox
ಗುಂಡಿನ ಕೋನ,Firing angle
ಫರ್ಮೈವೇರ್,Firmware
ದಾವೆ,Fittings
ಸ್ಥಿರ ಪಾಯಿಂಟ್ ಚಾರ್ಟ್,Fixed point chart
ಸ್ಥಿರ ಪಾಯಿಂಟ್ ಐಟಂ,Fixed point item
ಗುಟ್ಟು,Flash
ಚಪ್ಪಟೆ,Flat
ಚಂಚಲ,Flicker
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,Flip flop
ಫ್ಲೋಟ್ ಕವಾಟ,Float valve
ತೇಲುವ,Floating
ತೇಲುವ ಬ್ಯಾಟರಿ,Floating  battery
ತೇಲುವ ಸ್ಥಳ,Floating point
ತೇಲು,Floating port
ಪ್ರವಾಹ ಬೆಳಕು,Flood light
ಪ್ರವಾಹ ದೀಪಗಳು,Flood lighting
ನೆಲ,Floor
ಫ್ಲಾಪಿ,Floppy
ಹರಿ ಚಾರ್ಟ್,Flow chart
ಏರಿಳಿತ,Fluctuation
ದ್ರವ,Fluid
ಪ್ರತಿದೀಪಕ ದೀಪ,Fluorescent lamp
ಪ್ರತಿದೀಪಕ ಕೊಳವೆ,Fluorescent tube
ಬೀಸಿಸು,Flutter
ಹರಿವಾದ,Flux
ಹರಿಯುವ ಸಂಪರ್ಕ,Flux linkage
ಎಫ್‌ಎಂ ನೆಟ್‌ವರ್ಕ್,FM network
ಎಫ್‌ಎಂ ಗೋಪುರ,FM tower
ಕೇಂದ್ರೀಕರಿಸು,Focus
ದಟ್ಟವಾದ ನಿಯಂತ್ರಣ,Focus control
ಕೇಂದ್ರೀಕರಣ,Focussing
ಫೋಕಸಿಂಗ್ ಮ್ಯಾಗ್ನೆಟ್,Focussing magnet
ಮಂಜು,Fog
ಹಾಯಿಸು,Foil
ಹಿಂದಕ್ಕೆ ಮಡಚಿ,Fold back
ಮಡಚಿದ ದ್ವಿಧಾಗ,Folded dipole
ಬಾರಿ,Folder
ತುಣುಕು,Footage
ಕಾಲಮಾಪಕ,Footer
ಬಲವಂತದ ಆಂದೋಲನ,Forced oscillation
ಬಲವಂತದ ವಾತಾಯನ,Forced ventilation
ಬಲವಂತದ ಕಂಪನ,Forced vibration
ಮಡಿ,Forge
ಸ್ವರೂಪ,Format
ಸ್ವರೂಪ ವರ್ಗಾವಣೆ,Format shifting
ಸ್ವರೂಪದ ರಾಗಗಳು,Format tunes
ದಾಟುವುದು,Formatting
ಫಾರ್ವರ್ಡ್ ಪಕ್ಷಪಾತ,Forward bias
ಫಾರ್ವರ್ಡ್ ಪಕ್ಷಪಾತ,Forward biased
ಫಾರ್ವರ್ಡ್ ಕರೆಂಟ್,Forward current
ಫಾರ್ವರ್ಡ್ ದಿಕ್ಕು,Forward direction
ಫಾರ್ವರ್ಡ್ ಪ್ರತಿರೋಧ,Forward resistance
ಫೋರಿಯರ್ ರೂಪಾಂತರ,Fourier transform
ಗದ್ದಲದ,Fractal
ವಿಘಟನೆ,Fragmentation
ಚೌಕಟ್ಟು,Frame
ಫ್ರೇಮ್ ಫಾರ್ಮ್ಯಾಟಿಂಗ್,Frame formatting
ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸರ್,Frame synchroniser
ಕಡ್ಡಾಯ,Framing
ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್,Free electron
ಉಚಿತ ಬಾಹ್ಯಾಕಾಶ ನಷ್ಟ,Free space loss
ಉಚಿತ ಬಾಹ್ಯಾಕಾಶ ಮಾರ್ಗ ನಷ್ಟ,Free space path loss
ಆವರ್ತನ,Frequency
ಆವರ್ಣದ ಹಂಚಿಕೆ,Frequency allocation
ಆವರ್ತನದ,Frequency changer
ಆವರ್ತನ ಪರಿವರ್ತಕ,Frequency converter
ಆವರ್ತನದ ಕೌಂಟರ್,Frequency counter
ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ,Frequency distortion
