Assamese,Gujarati
lisaju চিত্ৰ,લિસાજુ આકૃતિ
Lissajous পদ্ধতি,લિસાજસ પદ્ધતિ
দৰ্শক,પ્રેક્ષકો
দৰ্শকৰ ক্লান্তি,પ્રેક્ષકોનો થાક
শুনা হেডফোন,હેડફોન સાંભળવું
লিথিয়াম প্ৰাথমিক বেটাৰী,લિથિયમ પ્રાથમિક બેટરી
লিথ&#39;প্ৰিণ্টিং,લિથોગ્રાફી
ৰক প্ৰিন্টিং,રોક પ્રિન્ટીંગ
লাইভ মিউজিক,જીવંત સંગીત
লয়ড ফিচাৰ মেগনেটিক স্কোৱাৰ,લોયડ ફિશર મેગ્નેટિક સ્ક્વેર
ভাৰ,લોડ
লোড ফ্যাক্টৰ,લોડ પરિબળ
লোড ইম্পিডেন্স,લોડ અવબાધ
লিফ্ট লাইন,લિફ્ટ લાઇન
ভাৰ,ભાર
লোব আকাশী,લોબ એરિયલ
স্থানীয় নেটৱাৰ্ক (LAN),અવકાશી નેટવર્ક (LAN)
স্থানীয় বাছ,સ્થાનિક બસ
স্থানীয় বাছ ভিডিঅ&#39; ব্যৱস্থা,સ્થાનિક બસ વિડિયો સિસ્ટમ
স্থানীয় ট্ৰেন্সমিছন বাছ,સ્થાનિક ટ્રાન્સમિશન બસ
স্থানীয় কথা,સ્થાનિક ચર્ચા
এচাইনমেণ্ট এম্প্লিফায়াৰ,સોંપણી એમ્પ્લીફાયર
ৰক্ষক,કસ્ટોડિયન
বাধা লুপ,અવરોધ લૂપ
অধিবেশন আৰম্ভ,સત્રની શરૂઆત
লগাৰিদমিক কম্পাঙ্ক এন্টেনা,લઘુગણક આવર્તન એન્ટેના
প্ৰচাৰ লিখা,પ્રચાર લેખન
যুক্তি বিশ্লেষক,તર્ક વિશ્લેષક
লজিক চেল এৰে,લોજિક સેલ એરે
লজিক বৰ্তনী,લોજિક સર્કિટ
যুক্তি প্ৰৱেশ,દલીલ એન્ટ્રી
যুক্তিৰ মুঠ,દલીલ કુલ
লজিক কেলকুলাছ,તર્કશાસ્ત્ર
লজিক গেট,તર્ક દ્વાર
যুক্তি বিশ্লেষণ,તર્કશાસ્ત્ર વિશ્લેષણ
জনগোষ্ঠীসমূহ,લોકો
লগাৰিদমিক এম্প্লিফায়াৰ,લઘુગણક એમ્પ્લીફાયર
লগাৰিদমিক এম্প্লিফায়াৰ,લઘુગણક એમ્પ્લીફાયર
লগাৰিদমিক বতৰৰ পৰিৱৰ্তন,લઘુગણક હવામાન
লগাৰিদমিক স্কেল,લઘુગણક સ્કેલ
উপবৃত্তাকাৰ যোৰ,લંબગોળ જોડી
ডাঙৰ শব্দ,મોટો શબ્દ
"লাউডস্পীকাৰ, এম্প্লিফাইং ডিভাইচ","લાઉડસ્પીકર, એમ્પ્લીફાઈંગ ઉપકરણ"
কম কম্পাঙ্ক ক্ষতিপূৰণ,ઓછી આવર્તન વળતર
কম কম্পাঙ্ক শব্দ,ઓછી આવર્તન અવાજ
কম কম্পাঙ্ক খাঁজ ফিল্টাৰ,ઓછી આવર્તન ગ્રુવ ફિલ્ટર
কম কম্পাঙ্ক সংক্ৰমণ,ઓછી આવર્તન ટ્રાન્સમિશન
কম কম্পাঙ্ক ট্ৰেন্সফৰ্মাৰ,ઓછી આવર્તન ટ્રાન્સફોર્મર
"নিম্ন স্তৰৰ, এনালগ সংকেত",નીચા સ્તરના એનાલોગ સિગ્નલ
কম শব্দ,ઓછો અવાજ
কম শব্দৰ কেবল,ઓછા અવાજની કેબલ
লো পাছ ফিল্টাৰ,નીચા પાસ ફિલ્ટર
লো পাছ ফিল্টাৰ,નીચા પાસ ફિલ્ટર
কম শক্তিৰ RC বৰ্তনী,લો પાવર આરસી સર્કિટ
কম থ্ৰেছহোল্ড লজিক,નીચા થ્રેશોલ્ડ તર્ક
কম ভল্টেজৰ শক্তিৰ উৎস,નીચા વોલ્ટેજ પાવર સ્ત્રોત
কম প্লেবেক কম্পাঙ্ক,ઓછી પ્લેબેક આવર્તન
কম প্লেবেক কম্পাঙ্ক,ઓછી પ્લેબેક આવર્તન
এল পি স্লট,એલપી સ્લોટ
এল পি ৰেকৰ্ড,એલપી રેકોર્ડ
LS ভল্টেজ অফছেট সুৰক্ষা,એલએસ વોલ્ટેજ ઓફસેટ રક્ષણ
কম অৰ্থপূৰ্ণ খেল,ઓછામાં ઓછી અર્થપૂર્ણ રમત
কম উল্লেখযোগ্য নম্বৰ,ઓછામાં ઓછો નોંધપાત્ર સ્કોર
বৃহৎ সংহতি,વિશાળ એકીકરણ
কম বিভৱ,ઓછી સંભાવના
ৰূপ,જુઓ
লুমেন,લ્યુમેન
লুমেন ঘন্টা,લ્યુમેન કલાક
উজ্জ্বলতা,તેજ
আলোকসজ্জা চিন,રોશનીનું ચિહ્ન
শিখাৰ প্ৰবাহ,જ્યોત પ્રવાહ
লুমাৰ-ব্ৰোধন ফটোমিটাৰ,લુમર-બ્રોધન ફોટોમીટર
স্থানীয়কৃত উপাদান আৰ্হি,સ્થાનિક ઘટક મોડેલ
ৰৈখিক ভল্টেজ ডিফাৰেন্সিয়েল ট্ৰেন্সফৰ্মাৰ,લીનિયર વોલ્ટેજ વિભેદક ટ્રાન્સફોર્મર
মেচিন চক্ৰ,મશીન ચક્ર
মেচিন ভাষা,મશીન ભાષા
macitosh কম্পিউটাৰ,મેકિટોશ કમ્પ્યુટર
যাদু চাহ,જાદુઈ ચા
চুম্বক,ચુંબક
চুম্বকীয় পৰিবৰ্ধক,ચુંબકીય એમ્પ્લીફાયર
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,ચુંબકીય બબલ મેમરી
চুম্বকীয় কোৰ,ચુંબકીય કોર
চুম্বকীয় সংযোজন,ચુંબકીય જોડાણ
চুম্বকীয় তথ্য সংৰক্ষণ,ચુંબકીય માહિતી સંગ્રહ
চুম্বকীয় বিচ্যুতি,ચુંબકીય વિચલન
চুম্বকীয় ডিস্ক,ચુંબકીય ડિસ્ક
চুম্বকীয় ক্ষেত্ৰ,ચુંબકીય ક્ષેત્ર
চুম্বকীয় প্ৰবাহ,ચુંબકીય પ્રવાહ
চুম্বকীয় ফ&#39;কাচ,ચુંબકીય ફોકસ
চুম্বক সংশ্লেষণ,ચુંબક સંશ્લેષણ
চুম্বকীয় বল ৰেখা,ચુંબકીય બળ રેખા
চুম্বকীয় সংগ্ৰাহক,ચુંબકીય કલેક્ટર
চুম্বকীয় মেৰুত্ব,ચુંબકીય ધ્રુવીયતા
চুম্বকীয় মেৰুত্ব,ચુંબકીય ધ્રુવીયતા
চুম্বকীয় পৰিপূৰকতা,ચુંબકીય સંતૃપ્તિ
চুম্বকীয় ৰক্ষাকৱচ,ચુંબકીય કવચ
চুম্বকীয় বিক্ষিপ্ততা,ચુંબકીય વિક્ષેપ
চুম্বকীয় টেপ,ચુંબકીય ટેપ
চুম্বকমাপক,મેગ્નેટોમીટર
চুম্বকীয় চালিকা শক্তি (mmf),મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf)
মেগনেট্ৰন,મેગ્નેટ્રોન
বৃদ্ধি,વિસ્તૃતીકરણ
পৰিমাণ,વોલ્યુમ
মাত্ৰা তুলনাকাৰী,તીવ્રતા તુલનાત્મક
পৰিমাণৰ ফলন,જથ્થો કાર્ય
ডাঙৰ কম্পিউটাৰ,મોટું કમ્પ્યુટર
মূল লাইন ষ্ট্ৰিম,મુખ્ય રેખા પ્રવાહ
সংখ্যাগৰিষ্ঠ বাহক,બહુમતી વાહક
সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট,બહુમતી વાહક વર્તમાન
"পাম্প সমন্বয়ক, পুনঃসংযোজিত","પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ"
MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক),MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક)
মানচেষ্টাৰ ক&#39;ডিং,માન્ચેસ્ટર કોડિંગ
মানুহৰ কোলাহল,માનવ અવાજ
mantissa,મન્ટિસા
মেপিং,મેપિંગ
মাৰ্কোনি এন্টেনা,માર્કોની એન્ટેના
চিহ্ন/সময় অনুপাত,સાઇન/સમય ગુણોત્તર
কভাৰটো,આવરણ
মাস্ক প্ৰগ্ৰেম কৰা rom,માસ્ક પ્રોગ્રામ કરેલ રોમ
ভাল কামৰ বাধা,સારા કામમાં વિક્ષેપ
কভাৰ ৰম,કવર રોમ
"আয়তন, ভৰ","વોલ્યુમ, સમૂહ"
মাষ্টাৰ ঘড়ী,મુખ્ય ઘડિયાળ
মাষ্টাৰ দোলক,મુખ્ય ઓસિલેટર
মিল থকা ফিল্টাৰ,મેળ ખાતું ફિલ્ટર
মিল থকা লোড,મેળ ખાતો ભાર
মিল থকা,મેચિંગ
মেট্ৰিক্স সমীকৰণ,મેટ્રિક્સ સમીકરણ
হেড এন্টেনা টিভি,હેડ એન્ટેના ટીવી
সৰ্বোচ্চ ফৰৱাৰ্ড,મહત્તમ આગળ
সৰ্বোচ্চ লাভ,મહત્તમ લાભ
সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য,મહત્તમ પાવર ટ્રાન્સફર પ્રમેય
সৰ্বোচ্চ নম্বৰ,મહત્તમ સ્કોર
সৰ্বোচ্চ বিপৰীত ভোল্টেজ,મહત્તમ રિવર્સ વોલ્ટેજ
সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF),મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF)
maxterm,મહત્તમ
মেক্সৱেল সমীকৰণ,મેક્સવેલ સમીકરણ
মাইক্ৰ&#39; চেনেলৰ গঠন,માઇક્રો ચેનલ માળખું
M-উত্পন্ন ফিল্টাৰ,એમ-પ્રાપ્ત ફિલ્ટર
মানে মুক্ত পথ,અર્થ મુક્ત માર્ગ
গড় মূল্য,સરેરાશ મૂલ્ય
বৰ্গ গড় মান,ચોરસ સરેરાશ મૂલ્ય
জোখ লোৱা যন্ত্ৰ,માપન સાધન
যান্ত্ৰিক ফিল্টাৰ,યાંત્રિક ફિલ્ટર
চিকিৎসা ইলেক্ট্ৰনিকছ,તબીબી ઇલેક્ટ્રોનિક્સ
মেগা ওম,મેગા ઓહ્મ
মেগাবাইট,મેગાબાઈટ
megger,મેગર
স্মৃতিচাৰণ,સ્મારક
মেমৰি অভিগম সময়,મેમરી એક્સેસ સમય
মেমৰি এৰে,મેમરી એરે
মেমৰি বাফাৰ ৰেজিষ্টাৰ,મેમરી બફર રજિસ્ટર
স্মৃতিশক্তি কোষ,મેમરી સેલ
স্মৃতি কোষৰ ‘ৰেচ আৰউণ্ড’ পৰ্যায়,મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ
মেমৰি চিপ,મેમરી ચિપ
মাইক্ৰ&#39; চাৰ্কিট,માઇક્રો સર્કિટ
স্মৃতি চক্ৰ,મેમરી ચક્ર
স্মৃতি চক্ৰ,મેમરી ચક્ર
মেমৰি মেপ,મેમરી નકશો
মেমৰি মেপ কৰা ইনপুট/আউটপুট,મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ
স্মৃতিশক্তি পঢ়া,મેમરી વાંચન
স্মৃতি লিখা,મેમરી લેખન
"মেনু, কেটেলগ","મેનુ, કેટલોગ"
অক্ষীয় সমতল,અક્ષીય વિમાન
জাল,નેટ
জাল বিশ্লেষণ,જાળીદાર વિશ્લેષણ
মেছ ষ্ট্ৰিম,જાળીદાર પ્રવાહ
মেছ সমীকৰণ,જાળીદાર સમીકરણ
ধাতু,ધાતુ
ধাতুৰ বাকচ,મેટલ બોક્સ
ধাতুৰ ফিল্ম ৰেজিষ্টৰ,મેટલ ફિલ્મ રેઝિસ્ટર
ধাতৱীকৰণ,ધાતુકરણ
মিটাৰ,મીટર
এম এফ টি ডি (একাধিক টোন ডায়েলিং),MFTD (મલ્ટીપલ ટોન ડાયલિંગ)
মো,મો
এম আই চি (মাইক্ৰৱেভ ইন্টিগ্ৰেটেড চাৰ্কিট),MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ)
মাইকা কেপাচিটৰ,મીકા કેપેસિટર
এম আই চি আৰ,MICR
সূক্ষ্ম চিহ্ন,સૂક્ષ્મ નિશાનો
মাইক্ৰ&#39;কম্পিউটাৰ,માઇક્રો કોમ્પ્યુટર
মাইক্ৰ&#39; নিয়ন্ত্ৰক,માઇક્રો કંટ્રોલર
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,માઇક્રો ઇલેક્ટ્રોનિક્સ
মাইক্ৰ&#39;ফেৰাড,માઇક્રોફારાડ
মাইক্ৰ&#39;ফিছ,માઇક્રોફિશ
মাইক্ৰ&#39; নিৰ্দেশনা,સૂક્ષ્મ સૂચના
মাইক্ৰস্কোপিক অপাৰেটিং চিষ্টেম,માઇક્રોસ્કોપિક ઓપરેટિંગ સિસ્ટમ
সূক্ষ্ম যুক্তি,સૂક્ષ્મ તર્ક
মাইক্ৰন,માઇક્રોન
মাইক্ৰ&#39;ফোন,માઇક્રોફોન
মাইক্ৰ’টনিক প্ৰভাৱ,માઇક્રોટોનિક અસર
"মাইক্ৰ&#39;প্ৰচেছৰ, মাইক্ৰ&#39;প্ৰচেছৰ","માઇક્રોપ્રોસેસર, માઇક્રોપ્રોસેસર"
মাইক্ৰ&#39;প্ৰচেছৰ ক&#39;ড,માઇક્રોપ્રોસેસર કોડ
মাইক্ৰ&#39; প্ৰগ্ৰেম,માઇક્રો પ્રોગ્રામ
"মাইক্ৰ&#39; প্ৰগ্ৰেমিং, মাইক্ৰ&#39; প্ৰগ্ৰেমিং","માઇક્રો પ્રોગ્રામિંગ, માઇક્રો પ્રોગ્રામિંગ"
মাইক্ৰ&#39; ছেকেণ্ড,માઇક્રો સેકન્ડ
মাইক্ৰ&#39; ষ্ট্ৰিপ এন্টেনা,માઇક્રો સ્ટ્રીપ એન્ટેના
মাইক্ৰ&#39; ষ্ট্ৰিপ ট্ৰেন্সমিছন লাইন,માઇક્રો સ્ટ્રીપ ટ્રાન્સમિશન લાઇન
"মাইক্ৰৱেভ, মাইক্ৰৱেভ","માઇક્રોવેવ, માઇક્રોવેવ"
মাইক্ৰৱেভ এম্প্লিফায়াৰ,માઇક્રોવેવ એમ્પ્લીફાયર
মাইক্ৰৱেভ এন্টেনা,માઇક્રોવેવ એન્ટેના
মাইক্ৰ&#39; ৱেভ লিংক,માઇક્રો વેવ લિંક
মাইক্ৰৱেভ ট্ৰেন্সমিছন উইণ্ড&#39;,માઇક્રોવેવ ટ્રાન્સમિશન વિન્ડો
মাইক্ৰৱেভ টিউব,માઇક્રોવેવ ટ્યુબ
মিড বেণ্ড ৰেঞ্জ,મધ્ય બેન્ડ શ્રેણી
MIDI (যন্ত্ৰৰ ডিজিটেল আন্তঃপৃষ্ঠ),MIDI (ઇન્સ્ટ્રુમેન્ટલ ડિજિટલ ઇન્ટરફેસ)
মিলাৰ ইফেক্ট কেপাচিটেন্স,મિલર ઇફેક્ટ કેપેસિટેન્સ
মিলাৰ ইন্টিগ্ৰেটৰ,મિલર ઇન્ટિગ્રેટર
মিলাৰ কল বেচ,મિલર કોલ બેઝ
মিলাৰ উপপাদ্য,મિલર પ્રમેય
মিলিমিটাৰ,મિલિમીટર
মিলি এম্পিয়াৰ,મિલી એમ્પીયર
মিলি হেনৰী,મિલી હેનરી
মিলমেনৰ উপপাদ্য,મિલમેનનું પ્રમેય
চুটি কৰা,શોર્ટનિંગ
সংখ্যালঘু বাহক,લઘુમતી વાહક
সংখ্যালঘু বাহক ধাৰা,લઘુમતી વાહક પ્રવાહ
মিনটাৰ্ম,મિનિટર્મ
বিয়োগ কৰা,બાદબાકી
এম.পি.এছ.,M.P.S.
মিছালাইনমেন্ট,ખોટી ગોઠવણી
এবলেচন,વિસર્જન
মিক্সাৰ,મિક્સર
এম এম ইউ (স্মৃতি ব্যৱস্থাপনা একক),એમએમયુ (મેમરી મેનેજમેન્ટ યુનિટ)
স্মৃতিভ্ৰংশ,નેમોનિક
গতিশীল ইলেক্ট্ৰন,ફરતા ઇલેક્ટ્રોન
গতিশীলতা,ગતિશીલતા
মডাল বিচ্যুতি,મોડલ ડિફ્લેક્શન
ধৰণ,મોડ
নমুনা,મોડેલ
মডেম,મોડેમ
অপৰিৱৰ্তিত কম্পাঙ্ক মডুলেচন ক&#39;ডিং,અપરિવર્તિત આવર્તન મોડ્યુલેશન કોડિંગ
মডিউলাৰ ডিজাইন,મોડ્યુલર ડિઝાઇન
মডুলেটেড,મોડ્યુલેટેડ
মডুলেচন,મોડ્યુલેશન
মডুলেচন গভীৰতা,મોડ્યુલેશન ઊંડાઈ
মডুলেচন সূচকাংক,મોડ્યુલેશન ઇન્ડેક્સ
মডুলেচন শতাংশ,મોડ્યુલેશન ટકાવારી
মডিউল,મોડ્યુલ
মডুলাছ n বহুগুণক,મોડ્યુલસ n ગુણક
কেলকুলেটৰ মডুলাছ,કેલ્ક્યુલેટર મોડ્યુલસ
অণু,પરમાણુ
ইম্পলছ,આવેગ
কাৰোবাৰ ওপৰত চকু ৰখা,મોનીટર
একৰঙী,મોનોક્રોમેટિક
একৰঙী প্ৰদৰ্শন,મોનોક્રોમેટિક ડિસ્પ્લે
একক (IC),મોનોલિથિક (IC)
একক নাড়ী,એક પલ્સ
একস্থিৰ মাল্টিভাইব্ৰেটৰ,મોનોસ્ટેશનરી મલ્ટિવાઇબ્રેટર
একাকাৰীতা,એકરૂપતા
মূৰৰ নিয়ম,મૂરનો કાયદો
মৰ্চ ক&#39;ড,મોર્સ કોડ
mosfet,મોસ્ફેટ
অতি অৰ্থপূৰ্ণ চৰিত্ৰ,સૌથી અર્થપૂર્ણ પાત્ર
মাদাৰ বৰ্ড,મધર બોર્ડ
মটৰ,મોટર
মটৰ ক্ৰিয়া,મોટર ક્રિયા
আৰোপ কৰা,આરોપણ
নিগনি,ઉંદર
চলনশীল কুণ্ডলী লাউডস্পীকাৰ,જંગમ કોઇલ લાઉડસ્પીકર
চলি থকা মিটাৰ,ચાલતું મીટર
ছাম্পেগ,સેમ્પેગ
এম পি ইউ,એમપીયુ
এম এছ ডি (সৰ্বোচ্চ নম্বৰ),MSD (સૌથી વધુ સ્કોર)
এম এছ উইণ্ড’জ,એમએસ વિન્ડોઝ
এম.টি.বি.এফ. (পাৰ্থক্য বিফলতাৰ মধ্যমা),M.T.B.F. (અંતર નિષ્ફળતા મધ્યક)
বহুস্তম্ভযুক্ত klystron,મલ્ટીકોલમ ક્લીસ્ટ્રોન
পলিমাৰ সংযোগকাৰী,પોલિમર કનેક્ટર
মাল্টিমিডিয়া,મલ્ટીમીડિયા
মাল্টিমিটাৰ,મલ્ટિમીટર
একাধিক এমিটাৰ ট্ৰেঞ্জিষ্টৰ,બહુવિધ ઉત્સર્જક ટ્રાન્ઝિસ્ટર
মাল্টিট্ৰেচিং,મલ્ટીટ્રેસિંગ
merit,યોગ્યતા
বহুগুণক,ગુણક
বহু সম্পদ,બહુવિધ સંસાધન
মাল্টিপ্ৰগ্ৰেমিং,મલ્ટિપ્રોગ્રામિંગ
একাধিক পৰিসৰ,બહુવિધ શ્રેણી
বহুপদ পৰিবৰ্ধক,બહુપદી એમ્પ્લીફાયર
বহুকাৰ্য্যকৰী,મલ્ટિફંક્શન
নিঃশব্দ,ચૂપ
পাৰস্পৰিক বৈশিষ্ট্য,પરસ્પર લાક્ષણિકતાઓ
পাৰস্পৰিক পৰিবাহীতা,પરસ્પર વાહકતા
পাৰস্পৰিক সংযোজন,પરસ્પર જોડાણ
পাৰস্পৰিক প্ৰেৰণা,પરસ્પર પ્રેરણા
পাৰস্পৰিকতা,પારસ્પરિકતા
মাইলাৰ পিচি। sow,માયલર પીસી. વાવવું
এন-পদাৰ্থ,એન-દ્રવ્ય
NAMPS,NAMPS
নন্দ-নন্দ বৰ্তনী,નંદ-નંદ સર્કિટ
"নেনো ছেকেণ্ড (- to, )","નેનો સેકન્ડ (- થી, )"
নেপিয়াৰৰ নিয়ম,નેપિયરનો કાયદો
সংকীৰ্ণ বেণ্ড,સાંકડી બેન્ડ
সংকীৰ্ণ বেণ্ডৰ শব্দ,સાંકડી બેન્ડ અવાજ
সংকীৰ্ণ বেণ্ড পাৰ্ক শব্দ,સાંકડી બેન્ડ પાર્ક અવાજ
স্থানীয় দোভাষী,મૂળ દુભાષિયા
প্ৰাকৃতিক গণনা,કુદરતી ગણતરી
প্ৰাকৃতিক কম্পাঙ্ক,કુદરતી આવર્તન
প্ৰাকৃতিক লগাৰিদম,કુદરતી લઘુગણક
নিয়াৰকল,નજીકનો કોલ
কঁপনিৰ ওচৰত,ધ્રુજારીની નજીક
"বেজীৰ বেগ, তথ্যৰ বেগ","નીડલ વેલોસીટી, ઈન્વેન્ટરી વેલોસીટી"
নিষেধাজ্ঞা,પ્રતિબંધ
নিষেধাজ্ঞা জাননী,પ્રતિબંધ સૂચના
নিষেধাজ্ঞা চিহ্ন,પ્રતિબંધ પ્રતીક
ঋণাত্মক গেট,નકારાત્મક દરવાજો
ঋণাত্মক শেষৰ গেট,નકારાત્મક અંતિમ દ્વાર
ঋণাত্মক বন্ধন,નકારાત્મક બંધન
ঋণাত্মক ছিয়াৰিং,નકારાત્મક ઉતારવું
ঋণাত্মক কোৰ,નકારાત્મક કોર
ঋণাত্মক এমিটাৰ ট্ৰেইলিং,નકારાત્મક ઉત્સર્જક પાછળ
ঋণাত্মক পুনৰ বিনিয়োগ,નકારાત્મક પુનઃરોકાણ
ঋণাত্মক পুনৰ বিনিয়োগ পৰিবৰ্ধক,નકારાત્મક પુન: રોકાણ એમ્પ્લીફાયર
ঋণাত্মক যুক্তি,નકારાત્મક દલીલ
ঋণাত্মক OR গেট,નકારાત્મક અથવા દરવાજો
ঋণাত্মক মেৰুত্ব,નકારાત્મક ધ્રુવીયતા
ঋণাত্মক প্ৰতিৰোধ ক্ষমতা,નકારાત્મક પ્રતિકાર
ঋণাত্মক প্ৰতিৰোধ মণ্ডল,નકારાત્મક પ્રતિકાર ઝોન
ঋণাত্মক যোগান,નકારાત્મક પુરવઠો
ঋণাত্মক উষ্ণতা,નકારાત્મક તાપમાન
ঋণাত্মক উষ্ণতা সহগ,નકારાત્મક તાપમાન ગુણાંક
ঋণাত্মক সংক্ৰমণ,નકારાત્મક ટ્રાન્સમિશન
ঋণাত্মক গছ,નકારાત્મક વૃક્ષ
ঋণাত্মক সুৰংগ ডাইঅ&#39;ড,નકારાત્મક ટનલ ડાયોડ
ঋণাত্মক মিছা,નકારાત્મક ખોટા
নেতিবাচক সত্য,નકારાત્મક સત્ય
নগণ্য,નગણ્ય
নেমেটিক তৰল স্ফটিক,નેમેટિક પ્રવાહી સ્ફટિક
ঋণাত্মক ধৰণ,નકારાત્મક સ્થિતિ
নিয়ন লেম্প,નિયોન દીવો
নেপাৰ,નેપર
নেষ্টেড শাখা,નેસ્ટેડ શાખા
নেষ্টেড ৱৰ্ক চিন,નેસ્ટેડ વર્ક ચિહ્ન
বাহ সজা,માળો
নিৰপেক্ষ অশুদ্ধিৰ ঘনত্ব,સંપૂર્ણ અશુદ્ધતા સાંદ્રતા
নেট তালিকা,ચોખ્ખી યાદી
"নেটৱাৰ্ক, নেটৱাৰ্ক","નેટવર્ક, નેટવર્ક"
নে&#39;টৱৰ্ক ড্ৰাইভ,નેટવર્ક ડ્રાઇવ
নেটৱৰ্ক অপাৰেটৰ,નેટવર્ક ઓપરેટર
নেটৱাৰ্ক মডেল,નેટવર્ક મોડેલ
নে&#39;টৱৰ্ক অপাৰেটিং চিস্টেম,નેટવર્ક ઓપરેટિંગ સિસ્ટમ
নে&#39;টৱৰ্ক চাৰ্ভাৰ,નેટવર્ક સર્વર
নেটৱাৰ্ক গঠন,નેટવર્ક માળખું
নেটৱৰ্ক তত্ত্ব,નેટવર્ક સિદ્ધાંત
নে&#39;টৱৰ্ক টপোলজি,નેટવર્ક ટોપોલોજી
নিস্তেজ,મૂડી
নিৰপেক্ষ ৰেখা,તટસ્થ રેખા
ডিপ্ৰেছড জ&#39;ন,હતાશ ઝોન
নিষ্ক্ৰিয়কৰণ বৰ্তনী,તટસ્થતા સર્કિટ
নিষ্ক্ৰিয়কৰণ,તટસ્થીકરણ
নিউট্ৰন,ન્યુટ્રોન
পৰৱৰ্তী প্ৰজন্মৰ CPU,નેક્સ્ટ જનરેશન CPU
নতুন শাৰী আখৰ,નવી રેખા પાત્ર
নিউজিলেণ্ড ভাইৰাছ,ન્યુઝીલેન્ડ વાયરસ
পৰৱৰ্তী পৰ্যায়,આગળનો તબક્કો
পৰৱৰ্তী পৰ্যায়ৰ সমীকৰণ,આગલા તબક્કાનું સમીકરણ
পৰৱৰ্তী পৰ্যায়ৰ টেবুল,આગલા તબક્કાનું ટેબલ
nibble,ચપટી વગાડવું
nibble মেমৰি চিপ,નિબલ મેમરી ચિપ
nibble মাল্টিপ্লেক্সাৰ,નિબલ મલ્ટિપ્લેક્સર
nicholas চাৰ্ট,નિકોલસ ચાર્ટ
ৰাতিৰ প্ৰভাৱ,રાત્રિ અસર
নটা পথ টেপ,નવ પાથ ટેપ
ন&#39;ৰ পৰিপূৰক,નવના પૂરક
en moss,શેવાળ
en moss বিপৰীতমুখী,en moss inverse
গণ প্ৰক্ৰিয়া,સામૂહિક પ્રક્રિયામાં
en moss গঠন,શેવાળ માળખું
en moss ট্ৰেঞ্জিষ্টৰ,મોસ ટ્રાન્ઝિસ્ટર
শূন্য লোড কাৰেণ্ট,શૂન્ય લોડ વર્તમાન
crimped কেবল,ક્રિમ્ડ કેબલ
নোডুলাৰ,નોડ્યુલર
"ন&#39;ড, ন&#39;ড","નોડ, નોડ"
ন&#39;ডৰ অৱক্ষয়,નોડ ડિગ્રેડેશન
হুলস্থূল,અવાજ
শব্দ হিমস্খলন,અવાજ હિમપ્રપાત
শব্দ বেণ্ড সম্প্ৰসাৰণ,અવાજ બેન્ડ એક્સ્ટેંશન
শব্দ ফাটি গ’ল,અવાજ વિસ્ફોટ
শব্দ বাতিল কৰা মাইক্ৰ&#39;ফোন,અવાજ રદ કરતો માઇક્રોફોન
শব্দ বহুগুণক,અવાજ ગુણક
শব্দ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ,નોઈઝ રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર
ৰভাংক,રાવણક
শব্দ অপ্ৰভাৱিত,અવાજ અપ્રભાવિત
কোলাহলপূৰ্ণ ইমপালছ,ઘોંઘાટીયા આવેગ
শব্দ সীমিতকাৰী,અવાજ મર્યાદિત કરનાર
শব্দৰ প্ৰান্ত,અવાજ માર્જિન
শব্দ জোখা,અવાજ માપન
শব্দ বিভাজন,અવાજ વિભાગ
শব্দ কোৱাণ্টাইজেচন,અવાજ પરિમાણ
"শব্দ হ্ৰাস, শব্দ হ্ৰাস","અવાજ ઘટાડો, અવાજ ઘટાડો"
শব্দ প্ৰতিৰোধ ক্ষমতা,અવાજ પ્રતિકાર
শব্দৰ প্ৰতিনিধিত্ব,અવાજનું પ્રતિનિધિત્વ
শব্দ স্পাইক,અવાજ સ્પાઇક
শব্দৰ উষ্ণতা,અવાજનું તાપમાન
ফ্লপি ডিষ্ক ড্ৰাইভ,ફ્લોપી ડિસ્ક ડ્રાઇવ
নামমাত্ৰ ইম্পিডেন্স,નજીવી અવબાધ
ফোকাচ মূল্য,ફોકલ મૂલ્ય
অৰৈখিক বিকৃতি,બિન-રેખીય વિકૃતિ
অচল,અવિચલ
অনুৰণিত,ગેરસમજ
নন-ৰেজোনেণ্ট এন্টেনা,બિન-રેઝોનન્ટ એન્ટેના
