Odiya,Marathi
ହରମୋନିକ୍ ନିର୍ଗମନ |,हार्मोनिक उत्सर्जन
ହରମୋନିକ୍ ଫିଲ୍ଟର ୟୁନିଟ୍ |,हार्मोनिक फिल्टर युनिट
ହାରମୋନିକ୍ ଜେନେରେଟର |,हार्मोनिक जनरेटर
ହାରମୋନିକ୍ ଦଖଲକାରୀ |,हार्मोनिक सप्रेसर
ହାରମୋନିକ୍ସ,हार्मोनिक्स
ସଙ୍କଟ,धोका
ମୁଣ୍ଡ ଫୋନ୍ |,हेड फोन
ମୁଣ୍ଡ କକ୍ଷ,हेड रूम
ଶୀର୍ଷ,हेडएंड
ଶୀର୍ଷଲେଖ,शीर्षलेख
ଯନ୍ତ୍ର ଶ୍ୱରତା ଶୁଣିବା |,सुनावणी यंत्रणा
ଉତ୍ତାପ ଶୋଷିବା |,उष्णता शोषक
ଉତ୍ତାପ ବାଲାନ୍ସ,उष्णता शिल्लक
ଉତ୍ତାପ ପ୍ରତିବନ୍ଧକ |,उष्णता अडथळा
ଉତ୍ତାପ କଣ୍ଡକ୍ଟର |,उष्णता कंडक्टर
ଉତ୍ତାପ ସିଙ୍କ |,उष्णता बुडणे
ହେର୍ଟଜ୍ (HZ),हर्ट्ज (हर्ट्ज)
HerTroyne,हेटरोडिन
ହେଟେରୋଡାନ ରିସିଭର୍ |,हेटरोडिन रिसीव्हर
ହେଟେରାଇଡେନ୍ ହ୍ୱିଷ୍ଟଲ୍ (ହେଟେରାଇଡିନ୍ ହସ୍ତକ୍ଷେପ),हेटरोडिन व्हिसल (हेटरोडिन हस्तक्षेप)
ହ୍ୟୁରିଷ୍ଟିକ୍ |,ह्युरिस्टिक
ଷୋଡଶମିକ |,हेक्साडेसिमल
ହାଇରାର୍କିକାଲ୍ ମୋଡ୍ୟୁଲେସନ୍ |,श्रेणीबद्ध मॉड्यूलेशन
ହାଇ-ଫାଇ (ଉଚ୍ଚ ବିଶ୍ୱସ୍ତତା),हाय-फाय (उच्च निष्ठा)
ଉଚ୍ଚ ଆବୋର,उच्च वाढ
ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି,उच्च वारंवारता
ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଓସଲେସନ୍ |,उच्च वारंवारता दोलन
ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା |,उच्च वारंवारता प्रतिसाद
ଉଚ୍ଚ ସ୍ତରୀୟ କାର୍ଯ୍ୟକ୍ରମ ଭାଷା |,उच्च स्तरीय प्रोग्राम भाषा
ଉଚ୍ଚ ପାସ୍ ଫିଲ୍ଟର୍ |,उच्च पास फिल्टर
ଉଚ୍ଚ ଶକ୍ତି ଟ୍ରାନ୍ସମିଟର |,उच्च उर्जा ट्रान्समीटर
ଉଚ୍ଚମାନର ରିସେପ୍ସନ୍ |,उच्च गुणवत्तेचे स्वागत
ଉଚ୍ଚ ଗତିର ସଂଯୋଗ,हाय स्पीड कनेक्टिव्हिटी
ହାଇ ସ୍ପିଡ୍ ଡାଟା ସିଷ୍ଟମ୍ |,हाय स्पीड डेटा सिस्टम
ହିଷ୍ଟୋଗ୍ରାମ୍,हिस्टोग्राम
ମୂଳପୃଷ୍ଠା |,मुख्यपृष्ठ
ହୁକ୍,हुक
ତାରକୁ ହୁକ୍ ଅପ୍ କରନ୍ତୁ |,हुक अप वायर
ଭୂସମାନ୍ତର ବ୍ଲାକଆଉଟ୍ ଅବଧି |,क्षैतिज ब्लॅकआउट कालावधी
ଭୂସମାନ୍ତର ବ୍ଲାନକିଂ |,क्षैतिज ब्लँकिंग
ଭୂସମାନ୍ତର ସଂଜ୍ଞା (ଭୂସମାନ୍ତର ରେଜୋଲୁସନ),क्षैतिज व्याख्या (क्षैतिज रिझोल्यूशन)
ଭୂସମାନ୍ତର ଡିଫେନ୍ସ ଓସେନାସନ୍ |,क्षैतिज विक्षेपण दोलन
ଭୂସମାନ୍ତର ରେଖା,क्षैतिज रेखा
ଭୂସମାନ୍ତର ବିଭାଗ,क्षैतिज विभाग
ଭୂସମାନ୍ତର ସୁଇପ୍ ସର୍କିଟ୍ |,क्षैतिज स्वीप सर्किट
ଶୃଙ୍ଗ ଉଚ୍ଚ ସ୍ୱରରେ |,हॉर्न लाऊडस्पीकर
ହୋଷ୍ଟ,होस्ट
ଗରମ ସ୍ପଟ୍,हॉट स्पॉट
ଘର ରଖୁଛି |,घरपट्टी
ହବ୍,हब
ହୁସ୍,ह्यू
ହଫମ୍ୟାନ୍ କୋଡିଂ |,हफमन कोडिंग
ହମ୍,हम
ମାନବ ଅଡିଓ ଧାରଣା |,मानवी ऑडिओ समज
ମାନବ ଅଡିଓ ସିଷ୍ଟମ୍ |,मानवी ऑडिओ सिस्टम
ମାନବ ଶ୍ରବଣ ପ୍ରଣାଳୀ |,मानवी श्रवण यंत्रणा
ମାନବ ଭିଡିଓ ଧାରଣା |,मानवी व्हिडिओ समज
ଆର୍ଦ୍ରତା,आर्द्रता
ହାଇବ୍ରିଡ୍ |,संकरित
ହାଇବ୍ରିଡ୍ ସର୍କିଟ୍ |,संकरित सर्किट
ହାଇବ୍ରିଡ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |,हायब्रीड इंटरग्रेटेड सर्किट
ହାଇଡ୍ରୋମିଟର |,हायड्रोमीटर
ହାଇପର,उच्च
ହାଇପର ମିଡିଆ |,हायपर मीडिया
ହାଇପର ଟେକ୍ସଟ୍ |,अति मजकूर
ହାଇପରଲିଙ୍କ୍ |,हायपरलिंक
ଆଇକନ୍ |,चिन्ह
ପରିଚୟ,ओळख
ପରିଚାୟକ,अभिज्ञापक
ପ୍ରଜ୍ୱଳିତ କର |,प्रज्वलित करा
ଇଗ୍ନିସନ୍,प्रज्वलन
ଆଲୋକ,प्रकाश
ଆଲୋକ,प्रदीपन
ପ୍ରତିଛବି |,प्रतिमा
ପ୍ରତିଛବି ଆଣ୍ଟେନା |,प्रतिमा अँटेना
ପ୍ରତିଛବି କ୍ୟାପଚର |,प्रतिमा कॅप्चर
ପ୍ରତିଛବି ଆଇକନୋସକୋପ୍ |,प्रतिमा आयकॉनोस्कोप
ପ୍ରତିଛବି ମାନଚିତ୍ର,प्रतिमा नकाशा
ଇମେଜ୍ ୱର୍ଥିକନ୍ |,प्रतिमा ऑर्थिकॉन
ପ୍ରତିଛବି ପ୍ରକ୍ରିୟାକରଣ |,प्रतिमा प्रक्रिया
ପ୍ରତିଛବି ସେଟର୍ |,प्रतिमा सेटर
କଳ୍ପନା,काल्पनिक
ପ୍ରତିରୋଧକ,प्रतिबाधा
ପ୍ରତିରୋଧ ମେଳ |,प्रतिबाधा जुळणारी
ଇମ୍ପେଟେନ୍ସ ମେଳକ ସର୍କିଟ୍ |,प्रतिबाधा जुळणारे सर्किट
ପ୍ରତିରୋଧର ମେଳ ଖାଉ ନାହିଁ |,प्रतिबाधा जुळत नाही
ଖାଲି ସ୍ଥାନର ପ୍ରତିରୋଧ |,मोकळ्या जागेची प्रतिबाधा
ପ୍ରତିରୋଧ ରୂପାନ୍ତର |,प्रतिबाधा परिवर्तन
ଆମଦାନି କରନ୍ତୁ |,आयात
ଗର୍ଭଧାରଣ,गर्भवती
ଭୋଲଟେଜ୍ ଇମ୍ପ୍ରେସ୍ କରନ୍ତୁ |,व्होल्टेज प्रभावित करा
ପ୍ରେରଣା,प्रेरणा
ପ୍ରେରଣା ପ୍ରତିକ୍ରିୟା |,आवेग प्रतिसाद
ଅପରିଷ୍କାର ଆଚରଣ |,अशुद्धता चालकता
ଅପ୍ରାକୃତିକତା ସେମେନିକ୍ୟୁସନ୍ |,अशुद्धता सेमीकंडक्शन
ନିଷ୍କ୍ରିୟ |,निष्क्रिय
ନିଷ୍କ୍ରିୟ ୱିଣ୍ଡୋ |,निष्क्रिय विंडो
ନିରବଚ୍ଛିନ୍ନ,ऐकण्यायोग्य नाही
ଅବିସ୍ମରଣୀୟ,हल्ल
ଘଟଣା ରୟ,घटना किरण
ଅନ୍ତର୍ଭୂକ୍ତ,समावेश
ଆସୁଥିବା ସିଗନାଲ୍ |,इनकमिंग सिग्नल
ସୂଚକ,सूचक
ଅଦୃଶ୍ୟ,देशी
ଚିତ୍ତାକର୍ଷକ,प्रेरणा
ଚିତ୍ତାକର୍ଷକ-ପ୍ରତିକ୍ରିୟା |,प्रेरक-प्रतिक्रिया
ଭେଦଲାମୁକ୍ତ ସାମଗ୍ରୀ |,ज्वलनशील सामग्री
ଇନ୍ଫୋର ପ୍ୟାଚ୍,इन्फॉर पॅच
ସୂଚନା,माहिती
ସୂଚନା ସ୍ଥାପତ୍ୟ,माहिती आर्किटेक्चर
ସୂଚନା ବିଟ୍,माहिती बिट
ସୂଚନା ଅଙ୍କ,माहिती अंक
ସୂଚନା କିଓସ୍କ,माहिती कियोस्क
ସୂଚନା ପ୍ରକ୍ରିୟା,माहिती प्रक्रिया
ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା,माहिती तंत्रज्ञान
Invoattion,इन्फोटेनमेंट
ଇନଫ୍ରାଡ୍ ବିକିରଣ |,इन्फ्रारेड रेडिएशन
ଭିତ୍ତିଭୂମି,पायाभूत सुविधा
କନ୍ସଷ୍ଟ,अंतर्ग्रहण
ଉପାଦାନ,साहित्य
ପ୍ରାରମ୍ଭିକରଣ ଶବ୍ଦ (iw),आरंभिक शब्द (आयडब्ल्यू)
ଭିତର ସଂକେତ,अंतर्गत कोड
ଉଦ୍ଭାବନ |,नवीनता
ଇନପୁଟ୍,इनपुट
ନିବେଶ ରେଖା,इनपुट लाइन
ନିବେଶ ୟୁନିଟ୍,इनपुट युनिट
ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |,इनपुट व्होल्टेज
ଇନପୁଟ୍-ଆଉଟପୁଟ୍ |,इनपुट-आउटपुट
ସନ୍ନିବେଶ କରନ୍ତୁ |,घाला
ସନ୍ନିବେଶ କ୍ଷତି |,अंतर्भूत तोटा
ସ୍ଥାପନ,स्थापना
ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |,त्वरित व्होल्टेज
ନିର୍ଦ୍ଦେଶ,सूचना
ଇନସୁଲେଟିଂ ସାମଗ୍ରୀ |,इन्सुलेट सामग्री
ଇନସୁଲେସନ୍,इन्सुलेशन
ଇନସଲେସନ୍ ପ୍ରତିରୋଧ |,इन्सुलेशन प्रतिकार
ଇନସୁଲେଟର |,इन्सुलेटर
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |,एकात्मिक सर्किट
ନେଟୱାର୍କ ସଂଯୋଗ,समाकलित नेटवर्क
ଇଣ୍ଟିଗାର୍ଡ,इंटिग्रेटर
ବୁଦ୍ଧି,बुद्धिमत्ता
ତୀବ୍ରତା,तीव्रता
ବକ୍ତବ୍ୟର ତୀବ୍ରତା |,बोलण्याची तीव्रता
ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |,इंटर चॅनेल हस्तक्षेप
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,इंटरलीव्ह
ପାରସ୍ପରିକ କ୍ରିୟା,परस्परसंवाद
ପାରସ୍ପରିକତା,परस्परसंवादीता
ଇଣ୍ଟରକମ୍ |,इंटरकॉम
ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |,इंटरकनेक्टिव्हिटी
ଇଣ୍ଟରଫେସ୍,इंटरफेस
ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |,इंटरफेस स्कॅनिंग
ହସ୍ତକ୍ଷେପ,हस्तक्षेप
ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |,हस्तक्षेप झोन
ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |,हस्तक्षेप चॅनेल
ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |,हस्तक्षेप वारंवारता
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |,हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल
ଆନ୍ତରିକରାତ୍ରା,इंटरफ्रेम
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,इंटरलीव्ह
ଅନ୍ତର୍ଭୁକ୍ତ |,इंटरलीव्ह
ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |,अंतर्देशीय प्रवाह
ସାଧାରଣତ। |,इंटरलीव्हर
ଅନ୍ତର୍ଭୁକ୍ତ,इंटरलीव्हिंग
ଅନ୍ତର୍ଭୁକ୍ତ,इंटरलीव्हिंग
ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |,इंटरलीव्हिंग कालावधी
ପୂର୍ବରୁ ସର୍କିଟ୍ |,इंटरलॉक सर्किट
ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |,इंटरलॉक स्विच
ତାଲିମପ୍ରାପ୍ତ,इंटरलॉकिंग
ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |,दरम्यानचे अपयश
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି,दरम्यानचे वारंवारता
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |,इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर
ମଧ୍ୟବର୍ତ୍ତୀ,अधूनमधून
ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |,अधूनमधून चालू
ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍,इंटरमोड्युलेशन
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |,इंटरमोड्युलेशन विकृती
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |,इंटरमोड्युलेशन उत्सर्जन
ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |,इंटरमोड्युलेशन चाचणी
ଇଣ୍ଟରନେଟ୍,इंटरनेट
ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |,इंटरनेट प्रसारण
ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |,इंटरनेट चॅटिंग
ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |,इंटरनेट प्रोटोकॉल स्टॅक
ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |,इंटरनेट रेडिओ
ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |,इंटरनेट प्रवाह
ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |,इंटरनेट व्हिडिओ
ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା,इंटरऑपरेबिलिटी
ଇଣ୍ଟରପୋଲେସନ୍,इंटरपोलेशन
ଅନୁବାଦକ,दुभाषे
ବାଧା,व्यत्यय
ବାଧା,व्यत्यय
ସାଂଘାତିକ,व्यत्यय आणणारा
ବ୍ୟବଧାନ,मध्यांतर
ଅନୁରୂପ,इंट्राकोडिंग
ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |,इंट्राफ्रेम
ଇଣ୍ଟ୍ରାନେଟ୍ |,इंट्रानेट
ଚିତ୍ରାଙ୍କ୍ |,इंट्रॅपिक्चर
ଇଣ୍ଟ୍ରାୱେବ |,इंट्रावेब
ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |,आंतरिक सेमीकंडक्टर
ଇନଭର୍ସ କରେଣ୍ଟ୍ |,व्यस्त करंट
ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |,व्यस्त स्थानिक ऑपरेट
ଓଲଟା,उलटा
ଓଲଟା l ଆଣ୍ଟେନା |,इनव्हर्टेड एल ten न्टीना
ଓଲଟା ଭି ଆଣ୍ଟେନା |,इनव्हर्टेड व्ही अँटेना
ଜିଭର୍,इनव्हर्टर
ଅନିୟମିତ |,अनियमित
ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |,असंबद्ध घटक
ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |,अलगाव नेटवर्क
ଆଇସୋଲେଟର,पृथक
ଜାମର୍,जैमर
ଜାମ୍,जामिंग
ଜାରଗନ୍ ଫାଇଲ୍ |,जर्गॉन फाइल
ଜାଭା ସ୍କ୍ରିପ୍ଟ,जावा स्क्रिप्ट
ଜିଙ୍ଗଲ୍,जिंगल
ଠେକୁଟର୍,जिटर
ଯୋନା,जॉइनर
ମିଳିତ,संयुक्त
ମିଳିତ ଧିକ୍,जोडलेले
ଜମ୍ପର୍,जम्पर
ଜଙ୍କ୍ |,कंन
ଜଙ୍କ୍ ମେଲ୍ |,निरुपयोगी पत्र
କର୍ଣ୍ଣଲ |,कर्नल
ଚାବି,की
କୀବୋର୍ଡ୍,कीबोर्ड
କୀ,कीर
କି /ଟ୍ |,कीनोट
କିଲୋସେଲ୍କର |,किलोसायकल
କିଲୋଲଟ୍ |,किलोवॉल्ट
କିଡୋୋଟାଟ୍ |,किलोवॅट
ସମ୍ପର୍କୀୟ,किनेमॅटिक्स
ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |,गुडघा पॉईंट व्होल्टेज
ଗାଡ଼ି,नॉब
ଜ୍ଞାନ କୋଷ,पायाभूत माहिती
ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |,ज्ञान प्रतिनिधित्व
L ନେଟୱର୍କ,एल नेटवर्क
L ବିଭାଗ ଫିଲ୍ଟର୍ |,एल विभाग फिल्टर
ଲେଗ୍ ଏବଂ ଲିଡ୍ |,अंतर आणि आघाडी
ଲଗିଂ କରେଣ୍ଟ୍ |,चालू आहे
ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |,उर्जा घटक मागे पडत आहे
ବିଳମ୍ବ,लॅमिनेटेड
ପ୍ରଦୀପ,दिवा
ଲାପଟପ୍,लॅपटॉप
ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |,लेसर वारंवारता
ପରିଶ୍ରମୀ ତ୍ରୁଟି |,सुप्त त्रुटी
ଅହଂତ୍ତତା,सुप्त उष्णता
ଅକ୍ଷାଂଶ,अक्षांश
ସ୍ତର,थर
ଲେଆଉଟ୍ |,लेआउट
ଲେଆଉଟ୍ ଯୋଜନା,लेआउट योजना
ସୀସା |,आघाडी
ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |,अग्रगण्य टप्पा
ଲିକ୍ ପ୍ରମାଣ |,गळती पुरावा
ଲିକେଜ୍ |,गळती
ଲିଜ୍ ସର୍କିଟ୍ |,लीज्ड सर्किट
ଲେନ୍ସ,लेन्स
ସ୍ତରୀୟ ସୂଚକ,स्तर निर्देशक
ହାଲୁକା ନିୟନ୍ତ୍ରଣ,प्रकाश नियंत्रण
ଲାଇଟ୍ କଲମ,हलकी पेन
ବଜ୍ରପାତ,लाइटनिंग एरेस्टर
ସୀମା,लिमिटर
ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |,एम्पलीफायर मर्यादित करणे
ରେଖା କ୍ଷତି |,ओळ तोटा
ରେଖା ଶବ୍ଦ,लाइन आवाज
ଦୃଷ୍ଟିଶକ୍ତ,दृष्टीक्षेप
ରେଖା ପର୍ଯ୍ୟାୟ,लाइन फेज
ରେଖା ପ୍ରସାରଣ,लाइन ट्रान्समिशन
ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |,लाइन अनलोड केलेली
ର line ଖିକ ପରିମାଣର |,रेखीय क्वांटिझर
ର line ଖ,रेषात्मकता
ରେଖା-କୋଇକ୍ସିଆଲ୍ |,लाइन-कॉक्सियल
ରେଖା-ସମାନଜୀବୀ |,लाइन-इक्वलिझर
ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି,लाइन-फ्रिक्वेन्सी
ରେଖା-ପ୍ରତିବନ୍ଧକତା |,लाइन-इम्पेडन्स
ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,लाइन-क्वार्टर तरंगलांबी
ଲିଙ୍କ୍,दुवा
ଲିନର,लिंकर
ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |,लिप-मायक्रोफोन
ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |,थेट प्रसारण
ଜୀବନ୍ତ ସର୍କିଟ |,थेट सर्किट
ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,थेट कार्यक्रम
ଲୋଡ୍,लोड
ଲୋଡ୍ କ୍ଷମତା |,भार क्षमता
ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |,भार वाहून नेण्याची क्षमता
ଲୋଡ୍ ବର୍ଣ୍ଣିତ |,लोड वैशिष्ट्य
ଲୋଡ୍ ଟେପିସନ୍ |,लोड प्रतिबाधा
ଲୋଡ୍ ହୋଇଛି,भारित
ଲୋଡର୍,लोडर
ଲୋଡ୍ କରୁଛି,लोड करीत आहे
କୋଇଲା ଲୋଡିଙ୍ଗ୍ |,लोडिंग कॉइल
ଲୋଡ୍-ଟେଷ୍ଟ୍ |,लोड-चाचणी
ଲୋବ,लोब
ଲବ୍ ଆଣ୍ଟେନା |,लोब अँटेना
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |,स्थानिक नेटवर्क
ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |,स्थानिक बॅटरी
ସ୍ଥାନୀୟ ଓକିଲର୍ |,स्थानिक ऑसीलेटर
ଲଗ୍,लॉग
ଲଗ ବୁକ୍ |,लॉग बुक
ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍),लॉग इन (लॉग ऑन)
ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍),लॉग ऑफ (लॉग आउट)
ଲଗ୍ ସିଟ୍ |,लॉग पत्रक
Logarithm,लॉगरिदम
ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,लॉगरिथमिक एम्पलीफायर
ଲୋଗାରିଥମିକ୍ ଅନୁପାତ,लॉगरिथमिक गुणोत्तर
Logarithmic ପ୍ରତିକ୍ରିୟା |,लॉगरिथमिक प्रतिसाद
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,लॉगरिथमिक स्केल
ଲଗିଂ,लॉगिंग
ତର୍କ,तर्कशास्त्र
ଏକାଧିକ ଗେଟ୍ |,लॉजिक गेट
ତର୍କ କାର୍ଯ୍ୟ,तर्कशास्त्र ऑपरेशन
ଯୁକ୍ତିଯୁକ୍ତ,तार्किक
ଲଜିକାଲ୍ ଫ୍ରେମ୍ |,तार्किक फ्रेम
ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |,लोगो घालणारा
ଦ୍ରାଘିମା,रेखांश
ଲୁପ୍ |,लूप
ଲୁପ୍ ଆଣ୍ଟେନା |,लूप अँटेना
ଲୁପ୍ ଲାଭ |,लूप गेन
ଲୁପ୍ ପରୀକ୍ଷା |,लूप चाचणी
ଖାଲି ଯୋଗାଯୋଗ |,सैल संपर्क
ଖାଲି କନ୍ସଲିଂ |,सैल कपलिंग
କ୍ଷତିହୀନ ଆଣ୍ଟେନା |,लॉसलेस अँटेना
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,लॉसलेस कॉम्प्रेशन
କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |,लॉसि कॉम्प्रेशन
ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି),मोठा आवाज (आवाज)
ଉଚ୍ଚ ସ୍ୱରରେ,लाऊडस्पीकर
ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |,कमी वारंवारता
ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |,निम्न स्तरीय भाषा
କମ୍ କ୍ଷତି ଫିଡର୍ |,कमी तोटा फीडर
କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,कमी तोटा लवचिक कोएक्सियल केबल
କମ୍ ଶବ୍ଦ ରିସିଭର୍ |,कमी आवाज रिसीव्हर
କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |,कमी फिरणारी उपग्रह
କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |,लो पास फिल्टर
କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |,कमी प्रतिक्रिया मिळवणे
ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |,कमी प्रतिकार मार्ग
ଲୁଗ୍ |,Lug
ଲୁମିନାନ୍ସ |,ल्युमिनेन्स
ଗୁଣ୍ଡ,गठ्ठा
ମାକ୍ରୋ ବ୍ଲକ୍ |,मॅक्रो ब्लॉक
ମାକ୍ରୋ ସଂଜ୍ଞା,मॅक्रो व्याख्या
ମାକ୍ରୋ ଦର୍ଶନ |,मॅक्रो व्हिजन
ଯାଦୁ ଆଖି,जादू डोळा
ଚୁମ୍ବକ,चुंबक
ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,चुंबकीय क्षेत्र
ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |,चुंबकीय प्रवाह
ଚୁମ୍ବକୀୟ ପୋଲ |,चुंबकीय खांब
ଚୁମ୍ବକୀୟ storm ଡ |,चुंबकीय वादळ
ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |,चुंबकीय स्विच
ଚୁମ୍ବକୀୟ ଟେପ୍ |,चुंबकीय टेप
ଚୁମ୍ବକବାଦ,चुंबकत्व
ମେଲ୍ ମିଶ୍ରଣ,मेल विलीनीकरण
ମେଲିଂ ତାଲିକା,पत्रव्यवहाराची यादी
ମୁଖ୍ୟ ବାହକ |,मुख्य वाहक
ରକ୍ଷଣାବେକ୍ଷଣ,देखभाल
ରକ୍ଷଣାବେକ୍ଷଣ,देखभाल
ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |,देखभाल कार्यसंघ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्य वाहक
ଯୋଗାଯୋଗ ରିଲେ କର |,संपर्क रिले बनवा
ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |,मेक-अँड ब्रेक स्विच
ପୁରୁଷ-ସଂଯୋଜକ |,नर-कनेक्टर
ମଣିଷ ଶବ୍ଦ କଲା |,माणसाने आवाज केला
ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS),व्यवस्थापन माहिती प्रणाली (एमआयएस)
ମନିପ୍ୟୁଲେଟ୍ |,हाताळले
ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |,मॅन्युअल नियंत्रण
ମାନୁଆଲ୍ ପଦ୍ଧତି |,व्यक्तिचलित पद्धत
ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |,सुरक्षिततेची खबरदारी
ମାନୁଆଲୀ ପରିଚାଳିତ |,व्यक्तिचलितपणे ऑपरेट केले
ନିର୍ମାତା,निर्माता
ମାସ୍କ,मुखवटा
ମାସ୍କେ,मस्की
ମାସ୍କର୍,मास्कर
ମାସ୍କିଂ |,मास्किंग
ମାସ୍କିଂ ଆଚରଣ |,मास्किंग वर्तन
ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |,ऑडिओचा मास्किंग प्रभाव
