Assamese,Malayalam
মিলাৰ উপপাদ্য,മില്ലർ സിദ്ധാന്തം
মিলিমিটাৰ,മില്ലിമീറ്റർ
মিলি এম্পিয়াৰ,മില്ലി ആമ്പിയർ
মিলি হেনৰী,മില്ലി ഹെൻറി
মিলমেনৰ উপপাদ্য,മിൽമാന്റെ സിദ്ധാന്തം
চুটি কৰা,ചുരുക്കുന്നു
সংখ্যালঘু বাহক,ന്യൂനപക്ഷ കാരിയർ
সংখ্যালঘু বাহক ধাৰা,ന്യൂനപക്ഷ കാരിയർ സ്ട്രീം
মিনটাৰ্ম,Minterm
বিয়োগ কৰা,കുറയ്ക്കൽ
এম.পি.এছ.,എം.പി.എസ്.
মিছালাইনমেন্ট,തെറ്റായ ക്രമീകരണം
এবলেচন,അബ്ലേഷൻ
মিক্সাৰ,മിക്സർ
এম এম ইউ (স্মৃতি ব্যৱস্থাপনা একক),എം.എം.യു (മെമ്മറി മാനേജ്മെന്റ് യൂണിറ്റ്)
স্মৃতিভ্ৰংশ,ഓർമ്മപ്പെടുത്തൽ
গতিশীল ইলেক্ট্ৰন,ചലിക്കുന്ന ഇലക്ട്രോണുകൾ
গতিশীলতা,ചലനാത്മകത
মডাল বিচ্যুতি,മോഡൽ വ്യതിചലനം
ধৰণ,മോഡ്
নমুনা,മാതൃക
মডেম,മോഡം
অপৰিৱৰ্তিত কম্পাঙ্ক মডুলেচন ক&#39;ডিং,മാറ്റമില്ലാത്ത ഫ്രീക്വൻസി മോഡുലേഷൻ കോഡിംഗ്
মডিউলাৰ ডিজাইন,മോഡുലാർ ഡിസൈൻ
মডুলেটেড,മോഡുലേറ്റ് ചെയ്തു
মডুলেচন,മോഡുലേഷൻ
মডুলেচন গভীৰতা,മോഡുലേഷൻ ഡെപ്ത്
মডুলেচন সূচকাংক,മോഡുലേഷൻ സൂചിക
মডুলেচন শতাংশ,മോഡുലേഷൻ ശതമാനം
মডিউল,മൊഡ്യൂൾ
মডুলাছ n বহুগুণক,മോഡുലസ് n മൾട്ടിപ്ലയർ
কেলকুলেটৰ মডুলাছ,കാൽക്കുലേറ്റർ മോഡുലസ്
অণু,തന്മാത്ര
ইম্পলছ,പ്രേരണ
কাৰোবাৰ ওপৰত চকু ৰখা,മോണിറ്റർ
একৰঙী,മോണോക്രോമാറ്റിക്
একৰঙী প্ৰদৰ্শন,മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ
একক (IC),മോണോലിത്തിക്ക് (IC)
একক নাড়ী,ഒറ്റ പൾസ്
একস্থিৰ মাল্টিভাইব্ৰেটৰ,മോണോസ്റ്റേഷണറി മൾട്ടിവൈബ്രേറ്റർ
একাকাৰীতা,ഏകരൂപം
মূৰৰ নিয়ম,മൂറിന്റെ നിയമം
মৰ্চ ক&#39;ড,മോഴ്സ് കോഡ്
mosfet,മോസ്ഫെറ്റ്
অতি অৰ্থপূৰ্ণ চৰিত্ৰ,ഏറ്റവും അർത്ഥവത്തായ കഥാപാത്രം
মাদাৰ বৰ্ড,മദർ ബോർഡ്
মটৰ,മോട്ടോർ
মটৰ ক্ৰিয়া,മോട്ടോർ പ്രവർത്തനം
আৰোপ কৰা,കുറ്റപ്പെടുത്തൽ
নিগনি,മൗസ്
চলনশীল কুণ্ডলী লাউডস্পীকাৰ,ചലിക്കുന്ന കുണ്ഡലി ഉച്ചഭാഷിണി
চলি থকা মিটাৰ,റണ്ണിംഗ് മീറ്റർ
ছাম্পেগ,സാംപെഗ്
এম পি ইউ,എം.പി.യു
এম এছ ডি (সৰ্বোচ্চ নম্বৰ),എം.എസ്.ഡി (ഏറ്റവും ഉയർന്ന സ്കോർ)
এম এছ উইণ্ড’জ,MS വിൻഡോസ്
এম.টি.বি.এফ. (পাৰ্থক্য বিফলতাৰ মধ্যমা),എം.ടി.ബി.എഫ്. (വ്യത്യാസം പരാജയ ശരാശരി)
বহুস্তম্ভযুক্ত klystron,മൾട്ടി കോളം ക്ലൈസ്ട്രോൺ
পলিমাৰ সংযোগকাৰী,പോളിമർ കണക്റ്റർ
মাল্টিমিডিয়া,മൾട്ടിമീഡിയ
মাল্টিমিটাৰ,മൾട്ടിമീറ്റർ
একাধিক এমিটাৰ ট্ৰেঞ্জিষ্টৰ,മൾട്ടിപ്പിൾ എമിറ്റർ ട്രാൻസിസ്റ്റർ
মাল্টিট্ৰেচিং,മൾട്ടിട്രേസിംഗ്
merit,യോഗ്യത
বহুগুণক,ഗുണനം
বহু সম্পদ,മൾട്ടി റിസോഴ്സ്
মাল্টিপ্ৰগ্ৰেমিং,മൾട്ടിപ്രോഗ്രാമിംഗ്
একাধিক পৰিসৰ,ഒന്നിലധികം ശ്രേണി
বহুপদ পৰিবৰ্ধক,ബഹുപദ ആംപ്ലിഫയർ
বহুকাৰ্য্যকৰী,മൾട്ടിഫങ്ഷൻ
নিঃশব্দ,നിശബ്ദമാക്കുക
পাৰস্পৰিক বৈশিষ্ট্য,പരസ്പര സവിശേഷതകൾ
পাৰস্পৰিক পৰিবাহীতা,പരസ്പര ചാലകത
পাৰস্পৰিক সংযোজন,പരസ്പര ബന്ധനം
পাৰস্পৰিক প্ৰেৰণা,പരസ്പര പ്രചോദനം
পাৰস্পৰিকতা,പരസ്പരബന്ധം
মাইলাৰ পিচি। sow,മൈലാർ പി.സി. വിതയ്ക്കുക
এন-পদাৰ্থ,N-കാര്യം
NAMPS,NAMPS
নন্দ-নন্দ বৰ্তনী,നന്ദ്-നന്ദ് സർക്യൂട്ട്
"নেনো ছেকেণ্ড (- to, )","നാനോ സെക്കൻഡ് (- to, )"
নেপিয়াৰৰ নিয়ম,നേപ്പിയർ നിയമം
সংকীৰ্ণ বেণ্ড,ഇടുങ്ങിയ ബാൻഡ്
সংকীৰ্ণ বেণ্ডৰ শব্দ,ഇടുങ്ങിയ ബാൻഡ് ശബ്ദം
সংকীৰ্ণ বেণ্ড পাৰ্ক শব্দ,ഇടുങ്ങിയ ബാൻഡ് പാർക് ശബ്ദം
স্থানীয় দোভাষী,സ്വദേശി വ്യാഖ്യാതാവ്
প্ৰাকৃতিক গণনা,സ്വാഭാവിക കണക്കുകൂട്ടൽ
প্ৰাকৃতিক কম্পাঙ্ক,സ്വാഭാവിക ആവൃത്തി
প্ৰাকৃতিক লগাৰিদম,സ്വാഭാവിക ലോഗരിതം
নিয়াৰকল,അടുത്ത വിളി
কঁপনিৰ ওচৰত,വിറയലിനടുത്ത്
"বেজীৰ বেগ, তথ্যৰ বেগ","സൂചി വെലോസിറ്റി, ഇൻവെന്ററി വെലോസിറ്റി"
নিষেধাজ্ঞা,നിരോധനം
নিষেধাজ্ঞা জাননী,നിരോധന അറിയിപ്പ്
নিষেধাজ্ঞা চিহ্ন,നിരോധന ചിഹ്നം
ঋণাত্মক গেট,നെഗറ്റീവ് ഗേറ്റ്
ঋণাত্মক শেষৰ গেট,നെഗറ്റീവ് എൻഡ് ഗേറ്റ്
ঋণাত্মক বন্ধন,നെഗറ്റീവ് ബോണ്ട്
ঋণাত্মক ছিয়াৰিং,നെഗറ്റീവ് ഷേറിംഗ്
ঋণাত্মক কোৰ,നെഗറ്റീവ് കോർ
ঋণাত্মক এমিটাৰ ট্ৰেইলিং,നെഗറ്റീവ് എമിറ്റർ ട്രെയിലിംഗ്
ঋণাত্মক পুনৰ বিনিয়োগ,നെഗറ്റീവ് പുനർനിക്ഷേപം
ঋণাত্মক পুনৰ বিনিয়োগ পৰিবৰ্ধক,നെഗറ്റീവ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ
ঋণাত্মক যুক্তি,നെഗറ്റീവ് വാദം
ঋণাত্মক OR গেট,നെഗറ്റീവ് OR ഗേറ്റ്
ঋণাত্মক মেৰুত্ব,നെഗറ്റീവ് പോളാരിറ്റി
ঋণাত্মক প্ৰতিৰোধ ক্ষমতা,നെഗറ്റീവ് പ്രതിരോധം
ঋণাত্মক প্ৰতিৰোধ মণ্ডল,നെഗറ്റീവ് പ്രതിരോധ മേഖല
ঋণাত্মক যোগান,നെഗറ്റീവ് വിതരണം
ঋণাত্মক উষ্ণতা,നെഗറ്റീവ് താപനില
ঋণাত্মক উষ্ণতা সহগ,നെഗറ്റീവ് താപനില ഗുണകം
ঋণাত্মক সংক্ৰমণ,നെഗറ്റീവ് ട്രാൻസ്മിഷൻ
ঋণাত্মক গছ,നെഗറ്റീവ് വൃക്ഷം
ঋণাত্মক সুৰংগ ডাইঅ&#39;ড,നെഗറ്റീവ് ടണൽ ഡയോഡ്
ঋণাত্মক মিছা,നെഗറ്റീവ് തെറ്റ്
নেতিবাচক সত্য,നെഗറ്റീവ് സത്യം
নগণ্য,നിസ്സാരമായ
নেমেটিক তৰল স্ফটিক,നെമാറ്റിക് ഫ്ലൂയിഡ് ക്രിസ്റ്റൽ
ঋণাত্মক ধৰণ,നെഗറ്റീവ് മോഡ്
নিয়ন লেম্প,നിയോൺ വിളക്ക്
নেপাৰ,നാപ്പർ
নেষ্টেড শাখা,കൂടുകൂട്ടിയ ശാഖ
নেষ্টেড ৱৰ্ক চিন,നെസ്റ്റഡ് വർക്ക് ഫ്ലാഗ്
বাহ সজা,കൂടുകെട്ടൽ
নিৰপেক্ষ অশুদ্ধিৰ ঘনত্ব,കേവല അശുദ്ധി ഏകാഗ്രത
নেট তালিকা,നെറ്റ് ലിസ്റ്റ്
"নেটৱাৰ্ক, নেটৱাৰ্ক","നെറ്റ്വർക്ക്, നെറ്റ്വർക്ക്"
নে&#39;টৱৰ্ক ড্ৰাইভ,നെറ്റ്വർക്ക് ഡ്രൈവ്
নেটৱৰ্ক অপাৰেটৰ,നെറ്റ്വർക്ക് ഓപ്പറേറ്റർ
নেটৱাৰ্ক মডেল,നെറ്റ്വർക്ക് മോഡൽ
নে&#39;টৱৰ্ক অপাৰেটিং চিস্টেম,നെറ്റ്വർക്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
নে&#39;টৱৰ্ক চাৰ্ভাৰ,നെറ്റ്വർക്ക് സെർവർ
নেটৱাৰ্ক গঠন,നെറ്റ്വർക്ക് ഘടന
নেটৱৰ্ক তত্ত্ব,നെറ്റ്വർക്ക് സിദ്ധാന്തം
নে&#39;টৱৰ্ক টপোলজি,നെറ്റ്വർക്ക് ടോപ്പോളജി
নিস্তেজ,മൂഡി
নিৰপেক্ষ ৰেখা,ന്യൂട്രൽ ലൈൻ
ডিপ্ৰেছড জ&#39;ন,വിഷാദ മേഖല
নিষ্ক্ৰিয়কৰণ বৰ্তনী,ന്യൂട്രലൈസേഷൻ സർക്യൂട്ട്
নিষ্ক্ৰিয়কৰণ,ന്യൂട്രലൈസേഷൻ
নিউট্ৰন,ന്യൂട്രോൺ
পৰৱৰ্তী প্ৰজন্মৰ CPU,അടുത്ത തലമുറ സിപിയു
নতুন শাৰী আখৰ,പുതിയ വരി പ്രതീകം
নিউজিলেণ্ড ভাইৰাছ,ന്യൂസിലാൻഡ് വൈറസ്
পৰৱৰ্তী পৰ্যায়,അടുത്ത ഘട്ടം
পৰৱৰ্তী পৰ্যায়ৰ সমীকৰণ,അടുത്ത ഘട്ട സമവാക്യം
পৰৱৰ্তী পৰ্যায়ৰ টেবুল,അടുത്ത ഘട്ട പട്ടിക
nibble,നുള്ളി
nibble মেমৰি চিপ,nibble മെമ്മറി ചിപ്പ്
nibble মাল্টিপ্লেক্সাৰ,nibble മൾട്ടിപ്ലക്സർ
nicholas চাৰ্ট,നിക്കോളാസ് ചാർട്ട്
ৰাতিৰ প্ৰভাৱ,രാത്രി പ്രഭാവം
নটা পথ টেপ,ഒമ്പത് പാത ടേപ്പ്
ন&#39;ৰ পৰিপূৰক,ഒമ്പതിന്റെ പൂരകം
en moss,en മോസ്
en moss বিপৰীতমুখী,en മോസ് വിപരീതം
গণ প্ৰক্ৰিয়া,ഒരു കൂട്ട പ്രക്രിയ
en moss গঠন,en മോസ് ഘടന
en moss ট্ৰেঞ্জিষ্টৰ,en മോസ് ട്രാൻസിസ്റ്റർ
শূন্য লোড কাৰেণ্ট,സീറോ ലോഡ് കറന്റ്
crimped কেবল,crimped കേബിൾ
নোডুলাৰ,നോഡുലാർ
"ন&#39;ড, ন&#39;ড","നോഡ്, നോഡ്"
ন&#39;ডৰ অৱক্ষয়,നോഡ് ഡിഗ്രഡേഷൻ
হুলস্থূল,ശബ്ദം
শব্দ হিমস্খলন,ശബ്ദ ഹിമപാതം
শব্দ বেণ্ড সম্প্ৰসাৰণ,നോയ്സ് ബാൻഡ് വിപുലീകരണം
শব্দ ফাটি গ’ল,ശബ്ദം പൊട്ടി
শব্দ বাতিল কৰা মাইক্ৰ&#39;ফোন,ശബ്‌ദം റദ്ദാക്കുന്ന മൈക്രോഫോൺ
শব্দ বহুগুণক,ശബ്ദ ഗുണിതം
শব্দ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ,നോയ്സ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ
ৰভাংক,ravank
শব্দ অপ্ৰভাৱিত,ശബ്‌ദം ബാധിക്കില്ല
কোলাহলপূৰ্ণ ইমপালছ,ശബ്ദായമാനമായ പ്രേരണ
শব্দ সীমিতকাৰী,ശബ്ദ പരിമിതി
শব্দৰ প্ৰান্ত,ശബ്ദ മാർജിൻ
শব্দ জোখা,ശബ്ദം അളക്കൽ
শব্দ বিভাজন,ശബ്ദ വിഭജനം
শব্দ কোৱাণ্টাইজেচন,ശബ്ദ അളവ്
"শব্দ হ্ৰাস, শব্দ হ্ৰাস","ശബ്ദം കുറയ്ക്കൽ, ശബ്ദം കുറയ്ക്കൽ"
শব্দ প্ৰতিৰোধ ক্ষমতা,ശബ്ദ പ്രതിരോധം
শব্দৰ প্ৰতিনিধিত্ব,ശബ്ദ പ്രാതിനിധ്യം
শব্দ স্পাইক,നോയ്സ് സ്പൈക്ക്
শব্দৰ উষ্ণতা,ശബ്ദ താപനില
ফ্লপি ডিষ্ক ড্ৰাইভ,ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ്
নামমাত্ৰ ইম্পিডেন্স,നാമമാത്രമായ പ്രതിരോധം
ফোকাচ মূল্য,ഫോക്കൽ മൂല്യം
অৰৈখিক বিকৃতি,നോൺ-ലീനിയർ ഡിസ്റ്റോർഷൻ
অচল,മാറ്റമില്ലാത്തത്
অনুৰণিত,അനുരണനമില്ലാത്ത
নন-ৰেজোনেণ্ট এন্টেনা,നോൺ-റെസോണന്റ് ആന്റിന
ক্ষতিপূৰণহীন কাৰ্য্যকৰী পৰিবৰ্ধক,നഷ്ടപരിഹാരം നൽകാത്ത പ്രവർത്തന ആംപ്ലിഫയർ
অ-পৰিপূৰক,പൂരകമല്ലാത്തത്
ডাইলেক্ট্ৰিক,വൈദ്യുതചാലകം
সংলগ্ন তথ্য গঠন,അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന
আক্ৰমণাত্মক ৰান,ആക്രമണാത്മക ഓട്ടം
ডাইভাৰচন মোড,വഴിതിരിച്ചുവിടൽ മോഡ്
অক্ষয় পঢ়া,നശിക്കാത്ത വായന
dosless বিভাজন বাৰ্তা,dosless പാർട്ടീഷൻ സന്ദേശം
অসঠিক বক্তব্য,കൃത്യമല്ലാത്ത പ്രസ്താവന
দুৰ্বল প্ৰদৰ্শন,മോശം പ്രകടനം
অসমীয়া মুত্ৰক,അസംഘത് മുദ്രക്
নন ইণ্ডাকচন ৰাশিফল,ഇൻഡക്റ്റീവ് ജാതകം
নন-ৰিটাৰ্ণ এম্প্লিফায়াৰ,നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ
বিপৰীত গড় পৰিবৰ্ধক,വിപരീത ശരാശരി ആംപ്ലിഫയർ
বিপৰীত বাফাৰ,വിപരീത ബഫർ
বিপৰীত তুলনাকাৰী,വിപരീത താരതമ്യക്കാർ
বিপৰীত বিন্যাস,വിപരീത കോൺഫിഗറേഷൻ
ইনভাৰ্ছ কম্পাইলাৰ এম্প্লিফায়াৰ,വിപരീത കംപൈലർ ആംപ്ലിഫയർ
বিপৰীত ভল্টেজ,വിപരീത വോൾട്ടേജ്
অৰৈখিক,നോൺ-ലീനിയർ
অৰৈখিক কেপাচিটৰ,നോൺ-ലീനിയർ കപ്പാസിറ്റർ
অৰৈখিক বৰ্তনী বিশ্লেষণ,നോൺ-ലീനിയർ സർക്യൂട്ട് വിശകലനം
অৰৈখিক উপাদান,നോൺ-ലീനിയർ ഘടകം
অৰৈখিক লোড লাইন,നോൺ-ലീനിയർ ലോഡ് ലൈൻ
অৰৈখিক মডুলেচন,നോൺ-ലീനിയർ മോഡുലേഷൻ
অৰৈখিক ৰেজিষ্টেন্স,നോൺ-ലീനിയർ പ്രതിരോധം
অৰৈখিক ব্যৱস্থা,നോൺ-ലീനിയർ സിസ്റ്റം
অৰৈখিকতা,നോൺ-ലീനിയറിറ്റി
অৰৈখিকতা ভুল,നോൺ-ലീനിയറിറ്റി പിശക്
স্বাভাৱিক কম্পাঙ্ক,സാധാരണ ആവൃത്തി
non recurring,ആവർത്തിക്കാത്ത
অসন্তুষ্ট ভাষা,പ്രതികരിക്കാത്ത ഭാഷ
পুনৰাবৃত্তিমূলক ব্যৱস্থা,ആവർത്തന സംവിധാനം
চিস্টেমবিহীন ডিষ্ক,സിസ്റ്റമില്ലാത്ത ഡിസ്ക്
ছিৰিয়েল ক&#39;ড,സീരിയൽ കോഡ്
অ-পৃষ্ঠীয়,നോൺ-ഉപരിതലം
অস্বাভাৱিক সংৰক্ষণ,അസ്ഥിരമല്ലാത്ത സംഭരണം
ন&#39;ৰ,നോർ
knorr ফাংচন,നോർ പ്രവർത്തനം
নতুবা গেট,ഗേറ്റുമല്ല
knorr লেচ,നോർ ലാച്ച്
knorr অপাৰেচন,നോർ ഓപ്പറേഷൻ
স্বাভাৱিক ঘনত্বৰ কাৰ্য্য,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
flutter শব্দ,ഫ്ലട്ടർ ശബ്ദം
সাধাৰণ নমুনা সংগ্ৰহ কৰা,സാധാരണ സാമ്പിൾ
স্বাভাৱিক অনুপ্ৰৱেশ,നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം
সাধাৰণতে বন্ধ mosfet,സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്
ন&#39;ৰ-ন&#39;ৰ নেটৱৰ্ক,അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്
নৰ্টন মডেল,നോർട്ടൺ മോഡലുകൾ
উত্তৰ চুম্বকীয় মেৰু,ഉത്തര കാന്തികധ്രുവം
নৰ্টন প্ৰাইভেট লিমিটেড।,നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്
নৰ্টন এম্প্লিফায়াৰ,നോർട്ടൺ ആംപ്ലിഫയർ
নৰ্টন বৰ্তনী,നോർട്ടൺ സർക്യൂട്ട്
নৰ্টন ডি.ডি.,നോർട്ടൺ ഡി.ഡി.
নৰ্টন সমতুল্য বৰ্তনী,നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്
নৰ্টন বিপৰীত আৰু বিপৰীত,നോർട്ടൺ വിപരീതവും വിപരീതവും
নৰ্টন অপাৰেচনেল এম্প্লিফায়াৰ,നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ
নৰ্টন ইউটিলিটি,നോർട്ടൺ യൂട്ടിലിറ്റി
নহয়,അല്ല
কাৰ্য্য নহয়,പ്രവർത്തനമല്ല
গেট নহয়,ഗേറ്റ് അല്ല
অপাৰেচন নহয়,പ്രവർത്തനമല്ല
সংকেত পদ্ধতি,നൊട്ടേഷൻ രീതി
খাঁজ এন্টেনা,ഗ്രോവ് ആന്റിന
খাঁজ ফিল্টাৰ,ഗ്രോവ് ഫിൽട്ടർ
npn ট্ৰেঞ্জিষ্টৰ,npn ട്രാൻസിസ്റ്റർ
এনটিএছচি আন্তঃপৃষ্ঠ,NTSC ഇന്റർഫേസ്
n-ধৰণৰ অশুদ্ধি,n-തരം മാലിന്യങ്ങൾ
n-ধৰণৰ পদাৰ্থ,n-തരം പദാർത്ഥം
নিউক্লিয়াছ,അണുകേന്ദ്രം
শূন্য,പൂജ്യം
খালী পদৰ বৃত্ত,ഒഴിവുള്ള സർക്കിൾ
শূন্য অফছেট ভল্টেজ,പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്
খালী পদৰ সূচক,ഒഴിവുള്ള സൂചകം
সংখ্যাৰ ভিত্তি,നമ്പർ അടിസ്ഥാനം
সংখ্যা ভিত্তিক ৰূপান্তৰ,നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം
পইণ্ট ক্ষতি,പോയിന്റ് കേടുപാടുകൾ
নম্বৰ লুপ কি&#39;,നമ്പർ ലൂപ്പ് കീ
সংখ্যা ব্যৱস্থা,നമ്പർ സിസ്റ്റം
সংখ্যাগত সহ-প্ৰচেছৰ,സംഖ്യാ കോ-പ്രോസസർ
সংখ্যাগত কি পেড,സംഖ്യാ കീ പാഡ്
সংখ্যাগত এপাৰচাৰ,സംഖ്യാ അപ്പെർച്ചർ
সংখ্যাগত দূৰত্ব,സംഖ്യാ ദൂരം
nuvicon,നുവികോൺ
nyquist,നിക്വിസ്റ്റ്
nyquist বেণ্ড সম্প্ৰসাৰণ,nyquist ബാൻഡ് വിപുലീകരണം
nyquist মাপকাঠী,nyquist മാനദണ്ഡം
nyquist ব্যৱধান,നൈക്വിസ്റ്റ് ഇടവേള
nyquist নাড়ী,നിക്വിസ്റ്റ് പൾസ്
nyquist হাৰ,നിക്വിസ്റ്റ് നിരക്ക്
nyquist স্থায়িত্বৰ মাপকাঠী,nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം
nyquist উপপাদ্য,നിക്വിസ്റ്റ് സിദ്ധാന്തം
উদ্দেশ্যমূলক মডিউল,ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ
বস্তুনিষ্ঠ কাৰ্যসূচী,വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം
বস্তুনিষ্ঠ লেন্স,ഒബ്ജക്റ്റീവ് ലെൻസ്
বস্তুমুখী প্ৰগ্ৰেমিং,ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്
অষ্টক,അഷ്ടകം
আশী বাছ ৰিচিভাৰ-প্ৰেৰণ কৰা,എൺപത് ബസ് റിസീവർ-അയച്ചു
অষ্টক সংখ্যা ব্যৱস্থা,ഒക്ടൽ നമ്പർ സിസ്റ്റം
অষ্টক,അഷ്ടകം
অদ্ভুত ফাংচন,വിചിത്രമായ പ്രവർത്തനം
"অদ্ভুত সমতা, অদ্ভুত উপমা","വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം"
"অড&#39;মিটাৰ, পেথ&#39;মিটাৰ","ഓഡോമീറ്റർ, പാത്തോമീറ്റർ"
অফ লাইন,ഓഫ് ലൈൻ
অ-মৌখিক সঁহাৰি,വാക്കേതര പ്രതികരണം
"বিজুতি, অফছেট","അപാകത, ഓഫ്സെറ്റ്"
অফছেট কোণ,ഓഫ്സെറ്റ് ആംഗിൾ
অফছেট ষ্ট্ৰিম,ഓഫ്സെറ്റ് സ്ട്രീം
অফছেট ভুল,ഓഫ്സെറ്റ് പിശക്
অফছেট অপ্টিমাইজেচন,ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ
অফছেট ভল্টেজ,ഓഫ്സെറ്റ് വോൾട്ടേജ്
ওম,ഓം
ওমিক সংস্পৰ্শ,ഓമിക് കോൺടാക്റ്റ്
ওমিক ফিল্ড,ഓമിക് ഫീൽഡ്
"ওমমিটাৰ, ওমমিটাৰ","ohmmeter, ohmmeter"
ওমৰ নিয়ম,ഓമിന്റെ നിയമം
প্ৰতি ভল্টত ওম,ഓംസ് പെർ വോൾട്ടിന്
তেলৰ চাৰ্কিট ব্ৰেকাৰ,ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ
সৰ্বদিশীয়,സർവ്വദിശ
সৰ্বব্যাপী,സർവ്വവ്യാപി
OMR (অপ্টিকেল কভাৰ ৰিডিং),ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്)
"অন ৰেজিষ্টেন্স, অন ৰেজিষ্টেন্স","ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്"
ৰাজ্যৰ ওপৰত,സംസ്ഥാനത്ത്
চিপ ইম্প্লিচিট ডিকোডাৰ,ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ
ৱান শ্বট ষ্টেটিক মাল্টিভাইব্ৰেটৰ,ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ
ৱান-পাছ এছেম্বলাৰ,ഒറ്റ-പാസ് അസംബ്ലർ
কাৰেণ্ট ৰেজিষ্টেন্স,നിലവിലെ പ്രതിരോധം
এটা ভ্ৰমণকাৰী পঞ্জীয়ন,ഒരു ട്രാവലർ രജിസ്റ്റർ
অনলাইন ব্যৱস্থা,ഓൺലൈൻ സംവിധാനം
"অন-অফ নিয়ন্ত্ৰক, অন-অফ নিয়ন্ত্ৰক","ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ"
অন-অফ কী কৰা,ഓൺ-ഓഫ് കീയിംഗ്
কাৰ্য্যকৰী পৰিবৰ্ধক,പ്രവർത്തന ആംപ്ലിഫയർ
অপাৰেটিং মিন এম্প্লিফায়াৰ,പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ
কাৰ্য্যকৰী তুলনাকাৰী,പ്രവർത്തന താരതമ്യം
কাৰ্য্যকৰী পৰিবৰ্ধক বহুগুণক,പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ
কাৰ্য্যকৰী ছফনি এম্প্লিফায়াৰ,പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ
মুকলি সংগ্ৰাহক,തുറന്ന കളക്ടർ
মুক্ত বিনিয়োগ,തുറന്ന നിക്ഷേപം
open loop খোলা লুপ,ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്
খোলা তাঁৰৰ লাইন,തുറന്ന വയർ ലൈൻ
মুক্ত বৰ্তনীৰ প্ৰাচল,ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ
মুক্ত বৰ্তনীৰ ইম্পিডেন্স,ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം
মুক্ত লুপ লাভ,തുറന്ന ലൂപ്പ് നേട്ടം
অপাৰেণ্ড,ഓപ്പറാൻറ്
অপাৰেটিং এংগেল,പ്രവർത്തന ആംഗിൾ
সক্ৰিয়কৰণ ধৰণ,സജീവമാക്കൽ മോഡ്
অপাৰেটিং পইণ্ট,പ്രവർത്തന പോയിന്റ്
লজিষ্টিকছ,ലോജിസ്റ്റിക്
অপাৰেটিং ফ্ৰিকুৱেন্সি,പ്രവർത്തന ആവൃത്തി
"অপাৰেচন, অপাৰেচন","പ്രവർത്തനം, പ്രവർത്തനം"
অপাৰেচন ক&#39;ড,പ്രവർത്തന കോഡ്
কাৰ্য্যকৰী পৰিবৰ্ধক,പ്രവർത്തന ആംപ്ലിഫയർ
অপাৰেটৰজনক,ഓപ്പറേറ്റർ
অপটিকেল বিম,ഒപ്റ്റിക്കൽ ബീം
অপটিকেল যোগাযোগ,ഒപ്റ്റിക്കൽ ആശയവിനിമയം
অপটিকেল ডিস্ক,ഒപ്റ്റിക്കൽ ഡിസ്ക്
অপটিকেল ক&#39;ডেক,ഒപ്റ്റിക്കൽ കോഡെക്
অপটিকেল ফাইবাৰ,ഒപ്റ്റിക്കൽ ഫൈബർ
