Gujarati,English
ડિસિફરમેન્ટ શબ્દકોશ,hacker's dictionary
અડધા ઉમેરનાર,half adder
અડધો પુલ,half bridge
અર્ધ દ્વિગુણિત,half duplex
હાફ ડુપ્લેક્સ લાઇન,half duplex line
હાફ ડુપ્લેક્સ મોડ,half duplex mode
અડધી તીવ્રતા,half intensity
અર્ધ રાઉટર,half router
અર્ધ-વિભાગીય,half subtracter
અડધી છબી,half toning
અડધો શબ્દ,half word
હેમિલ્ટોનિયન ચક્ર,hamiltonious cycle
હેમિંગ કોડ,hamming code
હાથ,hand
મુદ્રિત નકલ,hand copy
હેન્ડલિંગ,handle
હેન્ડલિંગ,handling
સસ્પેન્શન,hang
સુખદ છટકું,happy net
હાર્ડ કોપી ઉપકરણ,hard copy device
"1.હાર્ડ ડિસ્ક, 2.ઇનફ્લેક્સિબલ ડિસ્ક",hard disk
અસ્થિર ડિસ્ક પતન,hard disk crash
સખત ભૂલ,hard error
હાર્ડવેર પ્રવાહ નિયંત્રણ,hardware flow control
"1.હાર્મોનિક, 2.હાર્મોનિક",harmonic
"1.હાર્મોનિક મીન, 2. હાર્મોનિક સરેરાશ",harmonic mean
હેકિંગ,hash
હેકિંગ ડાયાગ્રામ,hash diagram
ચમિંગ ટેબલ,hash table
હેકિંગ તકનીકો,hashing technique
"1.હેડર, 2.એન્ટ્રી",header
"1.સ્ટેક, 2.સ્ટેક",heap
સામૂહિક વર્ગીકરણ,heap sort
મદદ,help
મદદ સ્ક્રીન,help screen
"1.help નેટવર્ક, 2.help નેટવર્ક",helpnet
હર્ટ્ઝ (આવર્તન/આવર્તનનું એકમ),hertz
સ્વયંસ્ફુરિત,heuristic
પ્રયોગમૂલક પદ્ધતિ,heuristic method
હેક્સાડેસિમલ સંખ્યા,hexadecimal numbers
પરોક્ષ રેખા,hidden line
અધિક્રમિક માહિતી સંગ્રહ,hierarchical data base
અધિક્રમિક ફાઇલ વ્યવસાય,hierarchical file system
વંશવેલો રૂપરેખા,hierarchical topography
ઉચ્ચ સ્તરની ભાષા,high level language
ઉચ્ચ મેમરી વિસ્તાર,high memory area
સારો પ્રદ્સન,high performance
"1. સંપાદન, 2. હિટ, 3. તક",hit
હિટ રેટ,hit rate
હિટ રેશિયો,hit ratio
"1. છિદ્ર, અંતર 2. છિદ્ર",hole
હોમ ડિરેક્ટરી,home directory
હોમ પેજ,home page
સજાતીય કોઓર્ડિનેટ્સ,homogeneous coordinate
હોપ,hop
હોપ કાઉન્ટ (નેટ વર્કના સંદર્ભમાં),hop count
હોર્ન,horn
ફીડર કમ્પ્યુટર,host computer
ફીડર કમ્પ્યુટર,host computer
ફીડર ભાષા,host language
"1.સક્રિય કી, 2.હોટ કી",hot key
હાઇપર ટેક્સ્ટ ચિહ્નિત ભાષા (HTML),hyper text markup language (HTML)
પૂર્વધારણા,hypothesis
હું પોડ,I pod
ઇનપુટ/આઉટપુટ બફર,I/O buffer
"1.ઇનપુટ/આઉટપુટ ગેટવે, 2.I/O ગેટવે",I/O port
ઇનપુટ/આઉટપુટ યુનિટ,I/O unit
સ્પીકર,identifier
"1. ઓળખ, 2. ઓળખ, 3. વ્યક્તિત્વ, 4. ઓળખ",identity
પ્રતિબિંબ,image
પ્રતિબિંબ સેન્સર,image sensor
અસર પ્રિન્ટર,impact printer
અવબાધ,impedence
પ્રિસ્ક્રિપ્ટિવ પ્રોગ્રામ ભાષા,imperative programme language
આદેશ નિવેદન,imperative statement
અસ્પષ્ટ સરનામું,implicit address
અશક્ય ઘટના,impossible event
નિષ્ક્રિય નોડ,inactive node
અસંગતતા,inconsistency
વૃદ્ધિ,increment
નિર્દેશક,index
સૂચક ડેટા આઇટમ,index data item
ઇન્ડેક્સ ફાઇલ,index file
ઇન્ડેક્સ રજિસ્ટર,index register
નિર્દેશક અનુક્રમિક,index sequential
અનુક્રમિત સરનામું,indexed addressing
અનુક્રમિત ભાષા,indexed language
અનુક્રમિત ક્રમ ફાઇલ,indexed sequence file
અનુક્રમિત અનુક્રમિક ઍક્સેસ પદ્ધતિ (ISAM),indexed sequential sccess method (ISAM)
પરોક્ષ સંબોધન,indirect addressing
માહિતી વિજ્ઞાન,Informatics
માહિતી,Information
માહિતી બીટ,information bit
માહિતી વ્યવસ્થાપન,information management
ઇન્ફોર્મેશન મેનેજમેન્ટ સિસ્ટમ (IMS),information management system (IMS)
માહિતી પુનઃપ્રાપ્તિ,information retrieval
ઇન્ફર્મેશન સિસ્ટમ,information system
માહિતી ટેકનોલોજી (IT),information technology (IT)
ઈન્ફ્રાસ્ટ્રક્ચર મેનેજમેન્ટ,infrastructure management
વારસો,Inheritance
ગર્ભિત ભૂલ,inherited error
પ્રાથમિક,Initial
પ્રારંભિક સરનામું,initial address
પ્રારંભિક તબક્કો,initial state
આરંભ,Initialization
શાહી જેટ પ્રિન્ટર,ink jet printer
અસંખ્ય,Innumerable
અંત નોડ ટેબલ,i-node table
બિન ઓપરેશનલ સમયગાળો,inoperable time
રોકાણ બફર રજિસ્ટર,input buffer register
ઇનપુટ આઉટપુટ પ્રોસેસર (I/O પ્રોસેસર),input output processor (I/O processor)
ઇન્વેસ્ટમેન્ટ ઇશ્યુ રજિસ્ટર (I/O રજિસ્ટર),input output register (I/O register)
ઇન્વેસ્ટમેન્ટ આઉટપુટ સ્ટેટમેન્ટ (I/O સ્ટેટમેન્ટ),input output statement (I/O statement)
રોકાણ / મુદ્દો (I/O),input/output (I/O)
ઇનપુટ/આઉટપુટ બફર (I/O બફર),input/output buffer (I/O buffer)
ઇનપુટ/આઉટપુટ ઉપકરણ (I/O ઉપકરણ),input/output device (I/O device)
રોકાણ,Insert
પ્રક્ષેપ વર્ગીકરણ,insertion sort
સ્થાપન સમય,installation time
ઉદાહરણ,Instance
સૂચના,Instruction
સૂચના કાઉન્ટર,instruction counter
સૂચના ચક્ર,instruction cycle
સૂચના સમૂહ,instruction set
પૂર્ણાંક પ્રોગ્રામિંગ,integer programming
પૂર્ણાંક ચલ,integer variable
સંકલિત મોડેમ,integrated modem
સંકલિત સેવાઓ ડિજિટલ નેટવર્ક (ISDN),integrated services digital network (ISDN)
અખંડિતતા,Integrity
કુશાગ્ર નિયંત્રક,intelligent controller
તીક્ષ્ણ ટર્મિનલ,intelligent terminal
અંત બ્લોક,inter block
આંતર સેગમેન્ટ ગેપ,inter block gap
સંચાર વ્યવસ્થા,inter communication system
ક્રિયાપ્રતિક્રિયા,Interaction
ક્રિયાપ્રતિક્રિયા ગ્રાફ,interactive graphics
"1. મ્યુચ્યુઅલ કીબોર્ડ પ્રિન્ટર, 2. મ્યુચ્યુઅલ કીબોર્ડ પ્રિન્ટર",interactive keyboard printer
અરસપરસ સંચાર સેવા,intercom service
"1.ઇન્ટરફેસ, 2.ઇન્ટરફેસ",Interface
"1. અર્થઘટન, 2. અર્થઘટન",Interleaving
મધ્યવર્તી બફર,intermediate buffer
આંતરિક વિભાગ,internal block
આંતરિક સંચાર,internal communication
આંતરિક ખંડન,internal fragmentation
આંતરિક મેમરી,internal memory
આંતરિક વર્ગીકરણ,internal sort
આંતરિક ઘડિયાળ,internal timer
ઇન્ટરનેશનલ એસોસિએશન ફોર સ્ટાન્ડર્ડાઇઝેશન (ISO),international organization for standardization (ISO)
આંતરરાષ્ટ્રીય તકનીકી સહાય સંસ્થા,international technical support organization
ઈન્ટરનેટ,Internet
ઈન્ટરનેટ એન્જિનિયરિંગ વર્કિંગ ગ્રુપ (IETF),internet engineering task force (IETF)
ઇન્ટરનેટ એક્સપ્લોરર,internet explorer
ઇન્ટરનેટ સંશોધન,internet hunt
ઇન્ટરનેટ માસિક અહેવાલ,internet monthly report
ઇન્ટરનેટ પેકેટ વિનિમય,internet packet exchange
ઈન્ટરનેટ પ્રોટોકોલ (IP),internet protocol (IP)
"1.ઇન્ટરનેટ મેન્યુઅલ, 2.ઇન્ટરનેટ પ્રોટોકોલ",internet protocol remove (IP)
ઈન્ટરનેટ બ્રોડકાસ્ટ ડાયલોગ (IRC),internet relay chat (IRC)
ઇન્ટરનેટ સેવા પ્રદાતા,internet service provider
ઇન્ટરનેટ સેવા યાદી,internet services list
ઇન્ટરનેટ સોસાયટી,internet society
"1. ઇન્ટરનેટ ઉપકરણ, 2. ઉપકરણ",internet tools
ઇન્ટરનેટ કામગીરી,internet working
ઇન્ટરનેટ કામગીરી,internet working
ઇન્ટરપોલેશન,Interpolation
અર્થઘટન,Interpret
"1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર",Interpreter
આંતરપ્રક્રિયા સંચાર,interprocess communication
અંતરાયક,Interrupt
વિક્ષેપ હેન્ડલર,interrupt handler
વિક્ષેપ કવર,interrupt mask
વિક્ષેપ સંકેત,interrupt signal
વિક્ષેપ વેક્ટર,interrupt vector
વિક્ષેપ,Interruption
આંતરછેદ,Intersect
"1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ",Intranet
અપરિવર્તનશીલ,Invariant
ઇન્વેન્ટરી મુખ્ય ફાઇલ,inventory master file
વ્યસ્ત મલ્ટિપ્લેક્સર,inverse multiplexer
વ્યસ્ત સ્કેનિંગ,inverse scanning
રિવર્સ ફાઇલ,inverted file
વિપરીત સૂચિ ફાઇલ,inverted list file
વિપરીત પૃષ્ઠ કોષ્ટક,inverted page table
"1. ઇન્ટરચેન્જર, 2. પ્રતીક",Inverter
ઇન્ટરનેટ કામગીરી,internet working
ઇન્ટરપોલેશન,Interpolation
અર્થઘટન,Interpret
"1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર",Interpreter
આંતરપ્રક્રિયા સંચાર,interprocess communication
અંતરાયક,Interrupt
વિક્ષેપ હેન્ડલર,interrupt handler
વિક્ષેપ કવર,interrupt mask
વિક્ષેપ સંકેત,interrupt signal
વિક્ષેપ વેક્ટર,interrupt vector
વિક્ષેપ,Interruption
આંતરછેદ,Intersect
"1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ",Intranet
અપરિવર્તનશીલ,Invariant
ઇન્વેન્ટરી મુખ્ય ફાઇલ,inventory master file
વ્યસ્ત મલ્ટિપ્લેક્સર,inverse multiplexer
વ્યસ્ત સ્કેનિંગ,inverse scanning
રિવર્સ ફાઇલ,inverted file
વિપરીત સૂચિ ફાઇલ,inverted list file
વિપરીત પૃષ્ઠ કોષ્ટક,inverted page table
"1. ઇન્ટરચેન્જર, 2. પ્રતીક",Inverter
કાર્ય વ્યવસ્થાપન,job management
ક્રિયા લક્ષી ભાષા,job oriented language
કાર્ય અગ્રતા,job priority
નોકરીનું સમયપત્રક,job scheduling
કાર્ય ક્રમ,job sequencing
કાર્ય શેડ્યૂલ,job table
ઉમેરવુ,join (JOIN)
જોઈન્ટ ફોટોગ્રાફી ગ્રુપ (JPG),joint photographic group (jpg)
મેગેઝિન,Journal
આનંદની લાકડી,joy stick
"1.આકારણી, 2.નિર્ણય",Judgement
કૂદી,Jump
કૂદવાની સૂચના,jump instruction
જમ્પર,Jumper
"1. સંગમ, 2. સંધિ, 3. સંયુક્ત",Junction
કચરો,Junk
વાજબીપણું,Justification
કિલો બાઈટ,k bytes
Karnoff નકશો,karnaugh map
કાર્નોફ ચિત્ર,karnaugh map
KB (કિલોગ્રામ બાઈટ),KB (Kilo Byte)
"1. અષ્ટી, 2. કર્નલ, 3. કર્નલ",Kernel
આઠ મોડ,kernel mode
અનુકૂલન,Kerning
કી,Key
કીબોર્ડ,key board
"1.કી બાઉન્સ, 2.કી રિજેક્ટ",key bounce
કી ક્લિક કરો,key click
કી કમ્પ્રેશન,key compression
"1.કી ડિસ્ક, 2.કી ડિસ્ક",key disk
કી એન્કોડિંગ,key encryption
મુખ્ય વિસ્તાર,key field
"1.કી ફાઇલ, 2.કી ફાઇલ",key file
મુખ્ય માળખું,key frame
કી મેનેજમેન્ટ,key management
કી પેડ,key pad
કી પેડ,key pad
મુખ્ય શબ્દસમૂહ,key phrase
કી પલ્સ,key pulse
કી પંચર,key punch
કી પ્રકાર,key sorting
"1.કી સ્ટ્રોક, 2.કી સ્ટ્રોક, 3.કી પ્રેશર",key stroke
સરનામું ટ્રાન્સફર કી,key to address transformation
"1. ડિસ્ક કી, 2. ડિસ્ક કી",key to disk
ફ્લોપી કી,key to floppy
ટેપ કી,key to tape
મુખ્ય શબ્દ,key word
"1.લાત, 2.થમ્પ",Kick
ઝૂંપડી,Kill
કિલો બીટ,Kilobit
ગાંઠ,Knots
જ્ઞાન આધારિત માહિતી સેવાઓ,knowledge based information services
જ્ઞાનની શોધ,knowledge discovery
જ્ઞાન શોધ ડેટાબેઝ,knowledge discovery database (KDD)
જ્ઞાન ઇજનેરી,knowledge engineering
જ્ઞાન વ્યવસ્થાપન,knowledge management
જ્ઞાન કાર્યકર,knowledge worker
લેન એડેપ્ટર,Lan adapter
"1.LAN સર્વર, 2.LAN સર્વર",Lan server
LAN કાર્યસ્થળ,LAN workplace
આડું ચિત્ર,Landscape
"1.આડી છબી, 2.લેન્ડસ્કેપ",Landscape
ભાષા,Language
ભાષા પ્રશિક્ષક,language interpreter
ભાષા પ્રોસેસર,language processor
"1.ભાષા ટ્રાન્સફર, 2.ભાષા અનુવાદક",language translator
લેપટોપ,Laptop
વ્યાપક એકીકરણ (LSI),large scale integration (lsi)
માસ ઇન્ટિગ્રેશન (LSI),large scale integration (LSI)
લેસર,Laser
લેસર પ્રિન્ટર,laser printer
લાસ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (LIFO),last in first out (LIFO)
સ્તર,Layer
"બ્લુ પ્રિન્ટ, લેઆઉટ",Layout
"1. પાંદડા, 2. પાંદડા, 3. પત્ર",Leaf
લીફ નોડ,leaf node
પાંદડાની જગ્યા,leaf site
લીઝ,Lease
"1.લીઝ ચેનલ, 2.લીઝ સિસ્ટમ",leased channel
"1.લાઇન,2.લીશ લાઇન",leased line
ન્યૂનતમ અર્થપૂર્ણ બીટ shell.sb),least significant bit (lsb)
ઓછામાં ઓછો નોંધપાત્ર સ્કોર,least significant digit
"1. વારસાગત સિસ્ટમ, 2. વારસાગત સિસ્ટમ",legacy system
"1. લેમા, 2. પ્રમેય",Lemma
અક્ષરની ગુણવત્તા (LQ),letter quality (LQ)
શબ્દશઃ,Lexeme
લેક્સિકોલોજી,Lexicography
"1.આર્કાઇવ, 2.લાઇબ્રેરી",Library
"1.લાઇબ્રેરી પ્રોગ્રામ, 2.આર્કાઇવ પ્રોગ્રામિંગ",library program
પુસ્તકાલય નિર્દેશિકા,library sub-routine
"1. લાઇસન્સ એગ્રીમેન્ટ, 2. લાઇસન્સ એગ્રીમેન્ટ",licence agrement
લાઇટ એમિટીંગ ડાયોડ્સ (LEDs),light emitter diode (LED)
હળવી બંદૂક,light gun
હળવી પેન,light pen
રેખીય એડેપ્ટર,line adapter
રેખા સંપાદન,line editing
"1.લાઇન પ્રિન્ટર, 2.લાઇન પ્રિન્ટર",line printer
"1.રેખીય, 2.રેખીય",Linear
લાઇન્સ પ્રતિ મિનિટ (LPM),lines per minute (LPM)
"1. લિંક, લિંક, 2. સાંકળ,3. બોન્ડ",Link
સાંકળો યાદી,linked list
Linux,LINUX
"1.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે, 2.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)",liquid crystal display (LCD)
યાદી પ્રક્રિયા,list processing
"1.અક્ષર, 2.શાબ્દિક",Literal
"1. સક્રિય, 2. જીવંત, 3. ઇલેક્ટ્રિકલ, 4. મૂવિંગ",Live
જીવંત ગાંઠ,live node
"1.લોડ, 2.લોડ",Load
"1.લોડ મોડ્યુલ, 2.લોડ મોડ્યુલેટર",load module
"1.સ્થાનિક, 2.સ્થાનિક",Local
સ્થાનિક ઍક્સેસ,local access
લોકલ એરિયા નેટવર્ક (LAN),local area network (Lan)
સ્થાનિક સ્પષ્ટતા,local definition
"1. સ્થાનિક નેટવર્ક, 2. સ્થાનિક કેન્દ્ર 3. સ્થાનિક વિનિમય",local exchange
સ્થાનિક મેમરી,local memory
સ્થાનિક મોડ,local mode
સ્થાનિક ચલ,local variable
"લૂપ, તાળું",Lock
લૂપ ફાઇલ,locked file
સત્રની શરૂઆત,log in=log on
મુદતનો અંત,log off-log out
લેખન,Logging
તર્ક વિશ્લેષક,logic analyser
તર્ક બોમ્બ,logic bomb
લોજિક કાર્ડ,logic card
લોજિક ચાર્ટ (ફ્લોચાર્ટ),logic chart (flow chart)
લોજિક સર્કિટ,logic circuit
તર્ક ડિઝાઇન,logic design
લોજિક ડાયાગ્રામ,logic diagram
લોજિકલ ફ્લોચાર્ટ,logic flow chart
તર્ક કાર્ય,logic function
તર્ક દ્વાર,logic gate
"1. લોજિક પ્રોગ્રામિંગ, 2. લોજિક પ્રોગ્રામિંગ",logic programming
તર્ક વિસ્થાપન,logic shift
તર્કની સ્થિતિ,logic state
તર્ક સ્વીચ,logic switch
તર્ક એકમ,logic unit
તાર્કિક,Logical
તાર્કિક જોડાણ,logical connection
લોજિકલ ડેટા માળખું,logical data structure
લોજિકલ ડાયાગ્રામ,logical diagram
તાર્કિક અભિવ્યક્તિ,logical expression
લોજિકલ ફ્લોચાર્ટ,logical flow chart (flow chart)
લોજિકલ IF (લોજિકલ જો),logical IF
તર્કસંગત કામગીરી,logical operation
તર્કસંગત ઓપરેટર,logical operator
તર્કસંગત જોડાણ,logical relation
તાર્કિક યોજના,logical scheme
"1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર",logical symbol
લોજિકલ પેટર્ન,logical type
તાર્કિક મૂલ્ય,logical value
લોજિકલ ચલ,logical variable
પ્રાપ્ત વિહંગાવલોકન,look ahead carry
પૂર્વાવલોકન સેટ,look ahead set
અવલોકન,Look-up
"1.લૂપ, 2.લૂપ",Loop
લૂપ નિયંત્રણ,loop control
લૂપ આરંભ,loop initialization
લૂપ વિવિધતા,loop modification
"1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક",loop network
લૂપ આરંભ,loop start
લૂપ-સમાપ્તિ,loop termination
કાઉન્ટર-લૂપ ટેસ્ટ,loop-back test
ઢીલી રીતે જોડાયેલી,loosely coupled
લોસલેસ કમ્પ્રેશન,lossless compression
હાસે કમ્પ્રેશન,lossy compression
ઓછી બાઈટ,low byte
નિમ્ન સ્તરની ભાષા,low level language
નીચા પાસ ફિલ્ટર,low pass filter
"1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ",lower bound
"1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)",mac protocol (medium access control)
"1. મશીન, 2. મશીન",Machine
મશીન સરનામું,machine address
"1. મશીન કોડ, 2. મશીન કોડ",machine code
મશીન વ્હીલ,machine cycle
યાંત્રિક ભાષા,machine dependent language
યાંત્રિક સોફ્ટવેર,machine dependent software
ઉપકરણ ભૂલ,machine error
મશીન નિષ્ક્રિય સમય,machine idle time
મશીન ભાષા,machine independent language
મેન્યુઅલ,machine instruction
મશીન સેન્સ,machine intelligence
"1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ",machine language
મશીન લર્નિંગ,machine learning
મશીન કામગીરી,machine operation
મશીન ભાષા,machine oriented language
મશીન કામગીરી,machine run
મશીન સિમ્યુલેશન,machine simulation
મશીન હાઇજેક કરવાનો સમય,machine spoiled time
મશીન અનુવાદ,machine translation
મશીન શબ્દો,machine word
મેક્રો સૂચના,macro (=macro instruction)
મેક્રો સ્કેલ,macro argument
માસ એસેમ્બલીંગ પ્રોગ્રામ,macro assembly program
કુલ કૉલ,macro call
"1.મેક્રો કોડ, 2.મેક્રો કોડ",macro code
મેક્રો આદેશ,macro command
મેક્રો ઘોષણા,macro declaration
મેક્રો વ્યાખ્યા,macro definition
મેક્રો ફ્લો ચાર્ટ,macro flow chart
મેક્રો જનરેટર,macro generator
મેક્રો સૂચના,macro instruction
સ્થૂળ ભાષા,macro language
મેક્રો લાઇબ્રેરી,macro library
મેક્રો પરિમાણ,macro parameter
મેક્રો પ્રોસેસિંગ,macro processing
"1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર",macro processor
મેક્રો પ્રોગ્રામિંગ,macro programming
કુલ પ્રોટોટાઇપ,macro prototype
"1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ",Macro-coding
મેગાબાઈટ (MB),magabyte (MB)
જાદુઈ પ્રતીક,magic character
જાદુઈ સંખ્યા,magic number
ચુંબકીય બબલ મેમરી,magnetic bubble memory
ચુંબકીય કાર્ડ,magnetic card
"1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ",magnetic cell
ચુંબકીય પ્રતીક,magnetic character
ચુંબકીય કોર સંગ્રહ,magnetic core storage
"1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક",magnetic disk
ચુંબકીય ડિસ્ક સરનામું,magnetic disk address
ચુંબકીય ડિસ્ક મેમરી,magnetic disk memory
ચુંબકીય ડ્રમ,magnetic drum
"1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ",magnetic encoding
ચુંબકીય ટોચ,magnetic head
ચુંબકીય શાહી,magnetic ink
મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR),magnetic ink character recognition (MICR)
ચુંબકીય માધ્યમ,magnetic media
ચુંબકીય વાંચન,magnetic reading
ચુંબકીય રેકોર્ડિંગ,magnetic recording
ચુંબકીય સંગ્રહ,magnetic storage
ચુંબકીય પટ્ટી,magnetic strip
ચુંબકીય ટેપ,magnetic tape
ચુંબકીય ટેપ કારતૂસ,magnetic tape cartridge
ચુંબકીય ટેપ ડ્રાઇવ,magnetic tape drive
ચુંબકીય ટેપ પુરોગામી,magnetic tape header
ચુંબકીય ટેપ ગ્રંથપાલ,magnetic tape librarian
ચુંબકીય ટેપ ઍક્સેસ,magnetic tape transport
ચુંબકીય ટેપ એકમ,magnetic tape unit
"1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ",magnetic thin film
ચુંબકીય માર્ગ,magnetic track
ચુંબકીય ઓપ્ટિકલ સંગ્રહ,magneto optic storage
"1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર",magnetographic printer
ચુંબકીય વિકૃતિ,Magnetostriction
ચુંબકીય રીતે વિકૃત ટેબ્લેટ,magnetostrictive tablet
"1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ",mail box
મેલ મર્જ,mail merge
"1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ",main control unit
મુખ્ય ફ્રેમ,main frame
"1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ",main frame system
"1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી",main memory
"1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ",main program
મુખ્ય સંગ્રહ,main storage
"1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ",main switch
"1. જાળવણી, 2. જાળવણી",Maintenance
જાળવણી પેનલ,maintenance panel
જાળવણી સમય,maintenance time
મોટું વર્તુળ,major cycle
કી ઉપકરણ,major device
મુખ્ય ચાવી,major key
મુખ્ય સ્ટેજ,major state
મુખ્ય માળખું,major structure
મુખ્ય કાર્ય,major task
બહુમતી ઘટક,majority element
બહુમતી દરવાજો,majority gate
બહુમતી કામગીરી,majority operation
વળતર સમયગાળો,makeup time
ખોટી કામગીરી નિયમિત,malfunction routine
સંચાલન વિકાસ,management development
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),management information system (MIS)
મેનેજમેન્ટ વિજ્ઞાન,management science
માન્ચેસ્ટર એન્કોડિંગ,Manchester coding
ગુણાકાર,Manifolding
અંદાજિત ચલ,manipulated variable
અનુમાનિત અનુક્રમણિકા,manipulating indexing
માનવ મશીન સિમ્યુલેશન,man-machine simulation
મેન્યુઅલ એડ્રેસ સ્વીચ,manual address switch
મેન્યુઅલ વિશ્લેષણ,manual analysis
મેન્યુઅલ કૉલ,manual answering
મેન્યુઅલ એન્ટ્રી,manual entry
"1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર",manual exchange
"1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ",manual input
મેન્યુઅલ કામગીરી,manual operation
ઘણા થી ઘણા સંબંધ,many to many relationship
મલ્ટી ડીકોડર,many to one decoder
નકશા પદ્ધતિ,map method
મેપિંગ,Mapping
માર્જિન,Margin
સીમાંત ભૂલ,margin error
સીમાંત પૂછપરછ,marginal check
સીમાંત કસોટી,marginal test
પ્રતીક શોધ,mark detection
સાઇન રીડિંગ,mark reading
પ્રતીક સ્કેનિંગ,mark scanning
સાઇન સેન્સ,mark sense
માર્કર,Marker
માર્કિંગ,Marking
માર્કર તરંગ,marking wave
માર્કોવ સાંકળ,markov chain
માર્કોવ સ્ત્રોત,markov source
માર્કઅપ ભાષા,mark-up language
મેસર,Maser
મેસર,Maser
"1.માસ્ક, 2. પડદો, 3. પડદો",Mask
"1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો",mask bit
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,mask programmable device
કવર રજીસ્ટર,mask register
"1. કવર રોમ, 2. કવર રોમ",masked ROM
આવરણ,Masking
વિશાળ આંકડા,mass data
"1.માસ મેમરી, 2.માસ મેમરી",mass memory
મોટા પાયે સમાંતર,massively parallel
સરદાર,Master
માસ્ટર કાર્ડ,master card
"1.હેડ વોચ, 2.કંટ્રોલ વોચ",master clock
મુખ્ય કન્સોલ,master consol
પ્રાઇમ ડેટા,master data
મુખ્ય રેખાકૃતિ,master diagram
માસ્ટર ફાઇલ,master file
મુખ્ય જૂથ,master group
મુખ્ય કી,master key
મુખ્ય પુસ્તકાલય ટેપ,master library tape
પ્રાઇમ પ્રોસેસર,master processor
મુખ્ય કાર્યક્રમ,master program
મુખ્ય કેન્દ્ર,master station
"1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ",master tape
"1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ",master terminal
મુખ્ય ગૌણ ઉપકરણ,master/slave device
મુખ્ય ગૌણ સિસ્ટમ,master/slave system
"1. મેચ, 2. મેચ, 3. મળો",Match
મેળ,Matching
ગાણિતિક પ્રોગ્રામિંગ,mathematical programming
ગાણિતિક સિમ્યુલેશન,mathematical simulation
"1.મેટ્રિક્સ, 2.મેટ્રિક્સ",Matrix
"1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર",matrix printer
મેટ્રિક્સ સ્વીચ,matrix switch
મેટ્રિક્સ ટેબલ,matrix table
મેક્સી કમ્પ્યુટર,maxi computer
મેક્સી કમ્પ્યુટર,Maxicomputer
ટોચનું તત્વ,maximal element
યોગપદ,maxterm (standard sum term)
મેક્સવેલ ડેમન,maxwell daemon
"1.મીન, 2.મીન",Mean
અર્થ પુનઃપ્રાપ્તિ સમય,mean repair time
નિષ્ફળતાનો અર્થ સમય,mean time between failure (MTBF)
નિષ્ફળતાનો મધ્ય સમય (m t b f),mean time between failure (MTBF)
નિષ્ફળતાનો સમય,mean time to failure
સમારકામ સરેરાશ સમય,mean time to repair
કરેક્શન મીન ટાઇમ (MTTR),mean time to repair (MTTR)
મધ્યમ સ્કેલ એકીકરણ (MSI),medium scale integration (MSI)
મધ્યમ એકીકરણ (MSI),medium scale integration (MSI)
અર્થ શબ્દ સંગ્રહ ઉપકરણ,medium term storage device
