Kannada,Malayalam
ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,ഫാക്‌ടോറിയൽ ബ്ലോക്ക് ഡിസൈൻ
ಪರ್ಯಾಯ,ബദൽ
1. ಪಟ್ಟಿ 2. ಪಲಿಹಾರ್,1. പട്ടി 2. പലിഹാർ
ಒಟ್ಟು,മൊത്തത്തിലുള്ള
ಕ್ಷೇತ್ರ ಮೌಲ್ಯಮಾಪನ,ഫീൽഡ് മൂല്യനിർണ്ണയം
ಕೃಷಿ ಬಜೆಟ್,കാർഷിക ബജറ്റിംഗ്
ಕೃಷಿ ವ್ಯಾಪಾರ,കാർഷിക ബിസിനസ്സ്
ಕ್ಷೇತ್ರ ಯೋಜನೆ,ഫീൽഡ് ആസൂത്രണം
1. ರೈತ 2. ರೈತ,1. കർഷകൻ 2. കർഷകൻ
1. ಕೃಷಿ 2. ಕೃಷಿ,1. കൃഷി 2. കൃഷി
ಘರ್ಷಣೆ,കൂട്ടിയിടി
ಬಹು ಸಂತಾನೋತ್ಪತ್ತಿ,ഒന്നിലധികം പ്രജനനം
ಹುದುಗುವಿಕೆ,അഴുകൽ
ಫಲವತ್ತತೆ,ഫെർട്ടിലിറ്റി
ಗೊಬ್ಬರ,വളം
ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ,വളം ഉപയോഗം കാര്യക്ഷമത
ನಾರಿನಂತಿರುವ,നാരുകളുള്ള
1. ಫಾರ್ಮ್ 2. ಪ್ರದೇಶ 3. ಸ್ಥಳ,1. ഫാം 2. ഏരിയ 3. സ്ഥലം
ಮಣ್ಣಿನ ನೀರನ್ನು ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವುದು,മണ്ണ് വെള്ളം പിടിക്കൽ
ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ,ഫീൽഡ് പ്രദർശനം
1. ನಿಶ್ಚಲತೆ 2. ಸ್ಥಿರೀಕರಣ 3. ಸ್ಥಿರೀಕರಣ,1. ഇമ്മൊബിലൈസേഷൻ 2. ഫിക്സേഷൻ 3. ഫിക്സേഷൻ
1. ಮುಳುಗುವಿಕೆ 2. ಒಳಸೇರಿಸುವಿಕೆ,1. വെള്ളപ്പൊക്കം 2. ഇംപ്രെഗ്നേഷൻ
ನಿರ್ವಹಣಾ ಚಿತ್ರ,ഒഴുക്ക് ഡയഗ്രം
ಆಹಾರ ಮೌಲ್ಯ,ഭക്ഷണ മൂല്യം
ಮೇವು,കാലിത്തീറ്റ
ಮುನ್ಸೂಚನೆ,പ്രവചനം
ಅರಣ್ಯ,വനം
ಅರಣ್ಯೀಕರಣ,വനവൽക്കരണം
1. ತಾಡ್ಪರ್ನ್ 2. ಫಾರ್ಮ್,1. ടാഡ്പാർൺ 2. ഫോം
ಹಿಮ ನಿರೋಧಕ,മഞ്ഞ് പ്രതിരോധം
1. ಪಾಲಾ 2. ಬ್ಲೈಟ್,1. പാലാ 2. ബ്ലൈറ്റ്
1. ಹೆಪ್ಪುಗಟ್ಟಿದ 2. ಹೆಪ್ಪುಗಟ್ಟಿದ,1. മരവിച്ച 2. മരവിച്ച
ಕಾರ್ಯ,പ്രവർത്തനം
1. ಹಣ್ಣಿನ ಪತನ 2. ಹಣ್ಣಿನ ಪತನ,1. ഫ്രൂട്ട് ഫാൾ 2. ഫ്രൂട്ട് ഫാൾ
ಹಣ್ಣಾಗುತ್ತವೆ,ഫലമായിത്തീരുന്നു
1. ಧೂಮೀಕರಣ 2. ಧೂಮೀಕರಣ,1. ഫ്യൂമിഗേഷൻ 2. ഫ്യൂമിഗേഷൻ
ಶಿಲೀಂಧ್ರನಾಶಕ,കുമിൾനാശിനി
ಶಿಲೀಂಧ್ರನಾಶಕ,ആന്റിഫംഗൽ
ಶಿಲೀಂಧ್ರ,കുമിൾ
1. ಖುದ್ 2. ಸೀತಾ,1. ഖുദ് 2. സീത
1. ಫ್ಯೂಷನ್ 2. ಫ್ಯೂಷನ್,1. ഫ്യൂഷൻ 2. ഫ്യൂഷൻ
ಹತ್ತಿ ಉಣ್ಣೆ,പഞ്ഞി
ಕೂದಲುಳ್ಳ,രോമമുള്ള
1. ಮರದ ಹುಣ್ಣು 2. ಪಿಟಿಕಾ,1. ട്രീ അൾസർ 2. പിടിക
1. ಗ್ಯಾಮೆಟ್‌ಗಳು 2. ಗ್ಯಾಮೆಟ್‌ಗಳು,1. ഗേമറ്റുകൾ 2. ഗെയിമറ്റുകൾ
1. ಉದ್ಯಾನ 2. ಉದ್ಯಾನ,1. പൂന്തോട്ടം 2. പൂന്തോട്ടം
1. ಪಾನ್ಸಾಲ್ 2. ಹೈಡ್ರೋಮೀಟರ್,1. പൻസാൽ 2. ഹൈഡ്രോമീറ്റർ
ಜೀನ್ ಸಂಗ್ರಹ,ജീൻ ശേഖരണം
ಜೀನ್ ಟ್ಯಾಗನ್,ജീൻ ടാഗൺ
ವಂಶಾವಳಿ,വംശാവലി
ಜೀನ್ ನಕ್ಷೆ,ജീൻ മാപ്പ്
ಆನುವಂಶಿಕ,ജനിതകശാസ്ത്രം
1. ಜಿನೋಮ್ 2. ಸಂಜೀನ್,1. ജീനോം 2. സംഗീൻ
ಸಂಜಿನಿ ಸಂಗ್ರಹ,സഞ്ജിനി ശേഖരം
ಜೀನೋಮಿಕ್ಸ್,ജനിതകശാസ്ത്രം
ಜೀನೋಟೈಪ್,ജനിതകരൂപം
1. ಜೀನ್ ರಚನೆ 2. ಜೀನ್ ಪ್ರಕಾರ,1. ജീൻ ഘടന 2. ജീൻ തരം
ವಂಶಾವಳಿ,വംശാവലി
1. ಕುಲ 2. ವಂಶ,1. ജനുസ്സ് 2. വംശം
1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು,1. ബീജം 2. ബീജം
ಕ್ರಿಮಿನಾಶಕ,അണുനാശിനി
ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ,മുളപ്പിക്കൽ
1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ,1. ജെർംപ്ലാസ്ം 2. ജെർംപ്ലാസം
ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ,ഗിബ്ബെറലിക് ആസിഡ്
ಕೊಯ್ಲು,പെറുക്കുക
ತುಶ್,തുഷ്
1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ,1. ഗ്ലൂറ്റൻ 2. ഗ്ലൂട്ടണി
ಗ್ಲೈಕೋಲಿಸಿಸ್,ഗ്ലൈക്കോളിസിസ്
Sundara,കൊള്ളാം
ಸುವರ್ಣ ಕ್ರಾಂತಿ,സുവർണ്ണ വിപ്ലവം
1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ,1. വർഗ്ഗീകരണം 2. വർഗ്ഗീകരണം 3. വർഗ്ഗീകരണം
1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ,1. ഒട്ടിച്ച ചെടി 2. പെൻബ്രൽ ചെടി
ಪೆನ್ ಅಸಮಂಜಸ,പേന പൊരുത്തമില്ലാത്ത
ಗ್ರಾನಾ,ഗ്രാന
ಗ್ರಾನುಲೇಷನ್,ഗ്രാനുലേഷൻ
ಹಸಿರು ಗೊಬ್ಬರ,പച്ചിലവളം
ಹಸಿರು ಕ್ರಾಂತಿ,ഹരിത വിപ്ലവം
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,വളർച്ചയും വികസനവും
1. ಗಮ್ ರೋಗ,1. മോണരോഗം
ಭಿನ್ನಲಿಂಗೀಯ,ഭിന്നലിംഗക്കാരൻ
1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ,1. പ്രകൃതി 2. പ്രകൃതി 3. രൂപഗുണ 4. ഭാവം
1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ,1. ഓല 2. കർക്കപ്പട്ട് 3. കർക്ക
ರೋಮಿಲ್ವಾಚ್,റോമിൽ വാച്ച്
ಲವಣಯುಕ್ತ ಚೀಲ,സലൈൻ സിസ്റ്റ്
ಹಾರೋ,ഹാരോ
1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ,1. വിളവെടുപ്പ് സൂചിക 2. വിളവെടുപ്പ് സൂചിക
1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ,1. വിളവെടുപ്പ് 2. വിളവെടുത്ത വിള 3. പൂർത്തിയായ വിള 4. വിളവ്
1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು,1. പറിക്കൽ 2. വിളവെടുപ്പ് 3. പറിക്കൽ
1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ,1. മുട്ടയിടൽ 2. മുട്ട ശക്തി
ಒಣ ಹುಲ್ಲು,ഉണങ്ങിയ പുല്ല്
ಒಣ ಆಹಾರ,ഉണങ്ങിയ തീറ്റ
ಗಂಜಿ,ഗഞ്ചി
ಮಬ್ಬು,മൂടൽമഞ്ഞ്
ಮಸುಕಾದ,മൂടൽമഞ്ഞ്
1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ,1. ബാലി 2. സിത്ത 3. മുണ്ടക് 4. ടോപ്പ് 5. തല 6. സിറ
ತೋಡು ಕೊನೆಯಲ್ಲಿ,തോടിന്റെ അവസാനം
ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು,മുകളിൽ അരിവാൾകൊണ്ടു
ಬೇಲಿ,വേലി
ಪಾಲನೆ,കസ്റ്റഡി
ಕುಂಡಲಿನಿ,കുണ്ഡലിനി
ಹೆಮಟೈಟ್,ഹെമറ്റൈറ്റ്
1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ,1. സസ്യം 2. സസ്യം
1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ,1.ബൊട്ടാണിക്കൽ ശേഖരം 2.ബൊട്ടാണിക്കൽ മ്യൂസിയം
ಸಸ್ಯನಾಶಕ,കളനാശിനി
ಅನುವಂಶಿಕತೆ,പാരമ്പര്യം
ಅನುವಂಶಿಕತೆ,പാരമ്പര്യം
ಉಭಯಲಿಂಗಿ,ബൈസെക്ഷ്വൽ
ಭಿನ್ನವರ್ಣದ,ഹെറ്ററോക്രോമാറ്റിക്
ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್,heterofertilization
1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್,1. ഹൈബ്രിഡോസ് 2. ഹെറ്ററോസിസ്
ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು,സെക്സ്ക്രോമസോമുകൾ
ಪೋಷಿಸಿದರು,വളർത്തി
ಹೆಕ್ಸಾಡೆಸಿಮಲ್,ഹെക്സാഡെസിമൽ
ಶೀತ ಸುಪ್ತ,തണുത്ത സുഷുപ്തി
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,ഉയർന്ന സാന്ദ്രത നടീൽ
1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ),1. പിൻഡ്ലക്ക് 2. കുന്ന് (നെല്ല്)
ಹಿಸ್ಟೋಗ್ರಾಮ್,ഹിസ്റ്റോഗ്രാം
ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ,ഹൈടെക് ഹോർട്ടികൾച്ചർ
1.ಮೊಸರು 2. ಜೇನುಗೂಡು,1.തൈര് 2. കൂട്
1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು,1. കളനിയന്ത്രണം 2. കളനിയന്ത്രണം
ಹಿಡಿದು,പിടിക്കുന്നു
ಖಾಸಗಿ ಫಾರ್ಮ್,സ്വകാര്യ ഫാം
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,ഹോമിയോസ്റ്റാസിസ്
ತಾಯ್ನಾಡು,മാതൃഭൂമി
ಏಕರೂಪತೆ,ഏകതാനത
1. ಏಕರೂಪದ 2. ಏಕರೂಪದ,1. ഏകതാനമായ 2. ഏകതാനമായ
ಸಹಾನುಭೂತಿಯುಳ್ಳ,സഹതാപം
ಹೋಮೋಜೈಗಸ್,ഹോമോസൈഗസ്
1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್,1. ഖുറിക്ക 2. ഭക്ഷണ പാത്രം 3. ഹാപ്പർ
1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್,1. പാളി 2. ചക്രവാളം
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,ഹോർട്ടികൾച്ചറൽ വിളകൾ
1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ,1. ഹോർട്ടികൾച്ചർ 2. ഹോർട്ടികൾച്ചർ 3. ഹോർട്ടികൾച്ചർ 4. ഹോർട്ടികൾച്ചർ
