Malayalam,English
ചുവന്ന ഷർട്ടുകൾ,Red shirts
നവീകരണം,Reformation
അഭയാർത്ഥി,Refugee
റെഗാലിയ,Regalia
റെഗാലിയ,Regalia
റെഗാലിയ,Regalia
റീജൻസി,Regency
റീജന്റ്,Regent
റീജന്റ് രാജ്ഞി,Regent queen
റെജിസൈഡ്,Regicide
റെജിസൈഡുകൾ,Regicides
ഭരണം,Regime
ഭരണം,Regime
പ്രദേശം,Region
ഭരണ വർഷം,Regnal year
റെഗ്നന്റ്,Regnant
റെഗ്നം,Regnum
റീച്ച്,Reich
ഭരണം,Reign
ഭരണം,Reign
വാഴുന്ന കുടുംബം,Reigning family
ഭീകര ഭരണം,Reign of terror
ഭീകര ഭരണം,Reign of terror
ശക്തിപ്പെടുത്തുക,Reinforce
ബലപ്പെടുത്തൽ,Reinforcement
പുനഃസ്ഥാപിക്കൽ,Reinstatement
വീണ്ടും നിക്ഷേപിക്കുക,Reinvest
റിലേ പോസ്റ്റ്,Relay post
റിലേ റൂട്ട്,Relay route
റിലേ സിസ്റ്റം,Relay system
പ്രകാശനം,Release
പ്രകാശനം,Release
ത്യാഗം,Renunciation
ത്യാഗം,Renunciation
റിപ്പർട്ടറി (=ഇൻവെന്ററി),Repertory (=inventory)
സംഭരണിയാണ്,Repository
സംഭരണിയാണ്,Repository
ജനാധിപത്യഭരണം,Republic
റിപ്പബ്ലിക് ദിനം,Republic Day
റെസ്ക്രിപ്റ്റ്,Rescript
റെസ്ക്രിപ്റ്റ്,Rescript
താമസക്കാരൻ,Resident
പുനസ്ഥാപിക്കൽ,Restoration
പുനരുത്ഥാനം,Resurrection
പുനരുത്ഥാനം,Resurrection
പിൻവാങ്ങുക,Retreat
വിപരീതം (ഒരു നാണയത്തിന്റെ),Reverse (of a coin)
കലാപം,Revolt
വിപ്ലവം,Revolution
"വിപ്ലവം, ഫ്രഞ്ച്","Revolution, French"
വിപ്ലവം ഗ്ലോറിയസ്,Revolution Glorious
"വിപ്ലവം, വ്യാവസായിക","Revolution, Industrial"
ഉയരുന്നു,Rising
റോട്ടൻ-ബറോ,Rotten-borough
പരുക്കൻ റൈഡേഴ്സ്,Rough Riders
വൃത്താകൃതിയിലുള്ള തലകൾ,Round-heads
റൂട്ട്,Rout
രാജകീയ പ്രേക്ഷകർ,Royal audience
രാജകീയ ചാർട്ടർ,Royal charter
രാജകീയ ചിഹ്നം,Royal crest
രാജകീയ ചിഹ്നം,Royal crest
രാജകീയ ഉത്തരവ്,Royal decree
റൂബ്രിക്,Rubric
അവശിഷ്ടങ്ങൾ,Ruins
ഓട്ടക്കാരൻ,Runner
അട്ടിമറി,Sabotage
സാബർ,Sabre
സാബേഴ്സ്,Sabres
യാഗം,Sacrifice
യാഗം,Sacrifice
യാഗം,Sacrifice
സുരക്ഷിതമായ പെരുമാറ്റം,Safe conduct
സംരക്ഷണം,Safeguard
സംരക്ഷണം,Safeguard
സംരക്ഷണ ചുമതലകൾ,Safeguarding duties
സാലി,Sally
സാലി-പോർട്ട്,Sally-port
ചെങ്കോൽ,Sceptre
സ്കിമിറ്റർ,Scimitar
രണ്ടാം എസ്റ്റേറ്റ്,Second estate
വിഭാഗം,Sect
വിഭാഗം,Sect
പിടിച്ചെടുക്കൽ,Seizure
പിടിച്ചെടുക്കൽ,Seizure
സെനറ്റ്,Senate
സെനറ്റ്,Senate
സെനറ്റ്,Senate
സെനറ്റ്,Senate
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),Serf (=bordar or villein)
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),Serf (=bordar or villein)
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),Serfdom (serfhood or serfage)
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),Serfdom (serfhood or serfage)
നിഴൽ രാജാവ്,Shadow king
ഷിപ്പ് മണി,Ship Money
ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം),Shock troops (=storm troops)
ഹ്രസ്വ പാർലമെന്റ്,Short Parliament
ഏറ്റുമുട്ടൽ,Skirmish
അടിമ,Slave
അടിമത്തം,Slavery
അടിമത്തം,Slavery
സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ,Soldier statesman
കുന്തം,Spear
കുന്തം-തല,Spear-head
ഗോളം,Sphere
സ്ഫ്രാഗിസ്റ്റിക്സ്,Sphragistics
സിസ്റ്റം നശിപ്പിക്കുന്നു,Spoils system
സ്ക്വയർ,Squire
സ്ക്വയർ,Squire
Squirearchy,Squirearchy
Squirearchy,Squirearchy
സ്റ്റാൻഡേർഡ്,Standard
സ്റ്റാൻഡേർഡ്-ബെയറർ,Standard-bearer
നിൽക്കുന്ന സൈന്യം,Standing army
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,Standing orders
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,Standing orders
സ്റ്റേറ്റ്മാൻ,Statesman
ശിലാ ലിഖിതം,Stone inscription
കൊടുങ്കാറ്റ് സൈന്യം,Storm troops
തന്ത്രം,Stratagem
തന്ത്രം,Strategy
തന്ത്രം,Strategy
തന്ത്രം,Strategy
സ്ട്രാറ്റോക്രസി,Stratocracy
കലഹം,Strife
കലഹം,Strife
ശക്തമായ പിടി,Strong hold
ശക്തമായ പിടി,Strong hold
സബ്സിഡിയറി ടാലിയൻസ്,Subsidiary talliance
പിന്തുടർച്ച,Succession
പിൻഗാമി,Successor
വോട്ടവകാശം,Suffrage
സഫ്രജിസ്റ്റ്,Suffragist
സുൽത്താനേറ്റ്,Sultanate
സുൽത്താനേറ്റ് കാലഘട്ടം,Sultanate period
കീഴടങ്ങുക,Surrender
സുസെറൈൻ,Suzerain
സുസെറൈൻ സംസ്ഥാനം,Suzerain state
വാളെടുക്കുന്നയാൾ,Swordsman
ടമ്മനി സൊസൈറ്റി,Tammany Society
കോപിച്ച വാൾ,Tempered sword
വാടകക്കാരൻ,Tenant
വാടകക്കാരൻ,Tenant
പ്രദേശം,Territory
പ്രദേശം,Territory
പ്രദേശ സർക്കാർ,Territory government
തീവ്രവാദം,Terrorism
തേർഡ് എസ്റ്റേറ്റ്,Third estate
മൂന്ന് എസ്റ്റേറ്റുകൾ,Three estates
ടോൾ,Toll
ടോൾ ഹൗസ്,Toll house
ശവകുടീരം,Tomb
ടോറി,Tory
ടോട്ടം,Totem
ടവർ,Tower
ടവർ,Tower
വിജയഗോപുരം,Tower of victory
രാജ്യദ്രോഹി,Traitor
വഞ്ചന,Treachery
രാജ്യദ്രോഹം,Treason
ഉടമ്പടി,Treaty
ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്),Trial by battle (=trail by combat)
ആദരാഞ്ജലി,Tribute
ആദരാഞ്ജലി,Tribute
ആദരാഞ്ജലി ഭൂമി,Tribute land
ട്രിപ്പിൾ സഖ്യം,Triple alliance
ട്രിപ്പിൾ എന്റന്റ്,Triple entente
വിജയം,Triumph
വിജയം,Triumph
കലഹവും,Turmoil
സ്വേച്ഛാധിപത്യം,Tyrannicide
സ്വേച്ഛാധിപത്യം,Tyrannicide
സ്വേച്ഛാധിപത്യം,Tyranny
സ്വേച്ഛാധിപത്യം,Tyranny
സ്വേച്ഛാധിപതി,Tyrant
ഉഹ്ലാൻ,Uhlan
ഉകാസെ,Ukase
ഉകാസെ,Ukase
ഉലമ,Ulema
അന്ത്യശാസനം,Ultimatum
അന്ത്യശാസനം,Ultimatum
അങ്കിൾ സാം,Uncle sam
അണ്ടർ-കിംഗ്,Under-king
യുണൈറ്റഡ് ഐറിഷുകാർ,United Irishmen
ഐയ്ക്യ രാഷ്ട്രസഭ,United Nations
യുണൈറ്റഡ് പ്രവിശ്യകൾ,United Provinces
യുണൈറ്റഡ് പ്രവിശ്യകൾ,United Provinces
നിലവറയില്ലാത്ത കോട്ട,Univallated fort
സാർവത്രിക രാജാവ്,Universal monarch
സാർവത്രിക വോട്ടവകാശം,Universal suffrage
പ്രക്ഷോഭം,Uprising
അധിക്ഷേപം,Usurpation
കൊള്ളക്കാരൻ,Usurper
ഉട്ടോപ്യ,Utopia
വന്ദൽ,Vandal
വാൻഡലിസം,Vandalism
വാൻഗാർഡ്,Vanguard
വാൻഗാർഡ്,Vanguard
വാൻഗാർഡ്,Vanguard
വരൻജിയൻ,Varangian
വരൻജിയൻ ഗാർഡ്,Varangian guard
വാസൽ,Vassal
വാസൽ,Vassal
വാസൽ സംസ്ഥാനം,Vassal state
വത്തിക്കാൻ കൗൺസിൽ,Vatican Council
പാത്രം,Vessel
പാത്രം,Vessel
പാത്രം,Vessel
ഉപരാജാവ്,Vice-king
വൈസ്രോയി,Viceroy
വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്,Viceroyalty=viceroyship
വിക്ടർ,Victor
വിജയം,Victory
വില്ലൻ,Villein
യാത്ര,Voyage
ദുർബലമായ കോട്ട,Vulnerable fortress
ചുമർ പെയിന്റിംഗ്,Wall painting
ചുമർ പെയിന്റിംഗ്,Wall painting
യുദ്ധം,War
യുദ്ധപ്രഭു,War-lord
യോദ്ധാവ്,Warrior
യോദ്ധാവ്,Warrior
യോദ്ധാവ്,Warrior
യുദ്ധക്കപ്പൽ,Warship
വാച്ച്-വേഡ്,Watch-word
വെൽഫെയർ സ്റ്റേറ്റ്,Welfare state
ക്ഷേമപ്രവർത്തനം,Welfare Work
വിഗ്,Whig
വെള്ള കൊടി,White flag
വെള്ളക്കാരുടെ ഭാരം,Whitemen's burden
ലോക സാമ്രാജ്യം,World empire
ലോക പ്രസ്ഥാനം,World movement
ലോക രാഷ്ട്രീയം,World politics
ലോകശക്തി,World power
ലോക മഹായുദ്ധം,World war
വേക്കർ,Wreeker
തകർക്കുന്ന ഭേദഗതി,Wrecking amendment
സെനെലസിസ്,Xenelasis
സെനോഫോബിയ,Xenophobia
യാങ്കി,Yankee
മഞ്ഞ ജാക്കറ്റ്,Yellow jacket
മഞ്ഞ മനുഷ്യൻ,Yellow man
മഞ്ഞ അപകടം,Yellow peril
മഞ്ഞ അമർത്തുക,Yellow press
യുവ തുർക്കികൾ,Young Turks
സിയൂസ്,Zeus
സയണിസം,Zionism
സൊരാസ്ട്രിയനിസം,Zoroastrianism
