Marathi,Kannada
जेलिंग,ಕವಣೆ
झूम शेती,ಜಮ್ ಕೃಷಿ
जंपिंग जीन,ಜಿಗಿಯುವ ಜೀನ್
जंक डीएनए,ಜಲ್ಲಿಕ
किशोर टप्पा,ಬಾಲಕಿಯ ಹಂತ
जकारांडा,ಸ ೦ ಗಂಗಲ
फणस,ಜಕ್ಕೆ
जामुन,ಜಾಮಿನ
चमेली,ಮಲ್ಲಿಗೆ
जट्टी खट्टी,ಜಟ್ಟಿ ಖಟ್ಟಿ
जॅट्रोफा,ಜಾಟ್ರೋಫಾ
Jute,ದಣಿಸು
जॅसिड्स,ಜಸ್ಸಿಡ್ಸ್
काओलिन,ಕವಣೆ
Kaolinite,ಕ್ವಾಲಿನೈಟ್
Kaolinite,ಕ್ವಾಲಿನೈಟ್
कॅरीन्चीमा,ಕರಿಚೈಮಾ
Karyodesma,ಕಸಪೋಕ್ತಿ
Karyogamy,ಕಟೋಗಮಿ
कॅरोग्राम (इडिओग्राम),ಕ್ಯಾರೋಗ್ರಾಮ್ (ಇಡಿಯೋಗ್ರಾಮ್)
Karyokinesis,ಕರಿಯೊಕಿನಿಸ್
कॅरोलॉजी,ಸ್ವಾರಸ್ಯ
कॅरोलिसिस,ಕಸಪಂಕ್ತಿ
कॅरियन,ಕರಿಯಾನ್
कॅरिओटाइप,ಬಾವ್ಯ
केल्प (एकपेशीय वनस्पती),ಕೆಲ್ಪ್ (ಪಾಚಿ)
केल्विन सायकल,ಕೆಲ್ವಿನ್ ಚಕ್ರ
केराटिन,ಕಸ
कर्नल,ಪಟಲ
खैरा रोग,ಖೈರಾ ಕಾಯಿಲೆ
खरीफ,ಖಾರಿಫ್
विनोद,ತಮಾಷೆ
किनेटोचोर,ಧನಸಹಾಯ
किचन गार्डन,ಅಡಿಗೆಮನೆ
क्लेनफिल्टर सिंड्रोम,ಕ್ಲೈನ್‌ಫಿಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್
क्लेनो फ्रॅगमेंट,ಕ್ಲೆನೋ ತುಣುಕು
नॉचिंग,ಗಲಾಟೆ
कोचचे पोस्ट्युलेट,ಕೋಚ್ ಅವರ ಪೋಸ್ಟ್ಯುಲೇಟ್
कोप्पेनचे वर्गीकरण (हवामान),ಕೊಪ್ಪೆನ್ಸ್ ವರ್ಗೀಕರಣ (ಹವಾಮಾನ)
क्रेब्स सायकल,ಕ್ರೆಬ್ಸ್ ಚಕ್ರ
कुर्टोसिस,ಕರ್ಟಿಸಿಸ್
केव्हीके (कृषी विगीयन केंद्र),ಕೆವಿಕೆ (ಕೃಷಿ ವ್ಯರ್ಥಾದ ಕೇಂದ್ರ)
कडम,ಕಾದಮ್
काळे,ಕಾಲ್ನಡಸು
कॅन्स गवत,ಕಾನ್ಸ್ ಹುಲ್ಲು
कारोंडा,ಕರೋಂಡ
"मूत्रपिंड बीन, राजमाह","ಕಿಡ್ನಿ ಬೀನ್, ರಾಜ್ಮಾ"
किविफ्रीट,ಕಿವಿಫ್ರೂಟ್
नोल खोल,ನಾಲ್ ಖೋಲ್
कोडाम्पुली,ಕಾದು
कोडो बाजरी,ಕಾದೋ ರಾಗಿ
कोकम बटर ट्री (मॅंगोस्टीन),ಕೊಕಾಮ್ ಬೆಣ್ಣೆ ಮರ (ಮ್ಯಾಂಗೋಸ್ಟೀನ್)
खाप्रा बीटल,ಖಮ್ರ ಜೀರುಂಡೆ
एल.डी. 50 (प्राणघातक डोस 50),ಎಲ್.ಡಿ.50 (ಮಾರಕ ಡೋಸ್ 50)
लॅब टू लँड,ಲ್ಯಾಂಡ್ ಟು ಲ್ಯಾಂಡ್
लेबल,ಹದಗೆಟ್ಟ
श्रम,ದುಡಿಮೆ
लाख ऑपेरॉन मॉडेल,ಲ್ಯಾಕ್ ಒಪೆರಾನ್ ಮಾದರಿ
स्तनपान,ಪಾದಚಾರಿ
दुग्धशर्करा,ಲ್ಯಾಕ್ಟೋಜೆನಿಕ್ ಹಾರ್ಮೋನ್ (ಪ್ರೊಲ್ಯಾಕ್ಟಿನ್)
दुग्धशर्करा,ಕ್ಷೀರ
लॅगिंग स्ट्रँड,ಹಿಂದುಳಿಯುವ ಎಳ
लॅम्बडा क्लोनिंग वेक्टर,ಲ್ಯಾಂಬ್ಡಾ ಕ್ಲೋನಿಂಗ್ ವೆಕ್ಟರ್
लॅमिनेर एअर प्रवाह,ಲ್ಯಾಮಿನಾರ್ ಗಾಳಿಯ ಹರಿವು
दिवा ब्रश गुणसूत्र,ದೀಪದ ಕ್ರೋಮೋಸೋಮ್
जमीन,ನೆಲ
जमीन क्षमता वर्गीकरण,ಭೂ ಸಾಮರ್ಥ್ಯ ವರ್ಗೀಕರಣ
जमीन क्षमता नकाशा,ಭೂ ಸಾಮರ್ಥ್ಯದ ನಕ್ಷೆ
जमीन अधोगती,ಭೂ ಅವನತಿ
जमीन समकक्ष प्रमाण,ಭೂ ಸಮಾನ ಅನುಪಾತ
जमीन समतल,ಭೂ ಸ್ಥಾನ
जमीन पुनर्प्राप्ती,ಭೂ ಸುಧಾರಣೆ
लँडस्केपींग,ಭೂದೃಶ್ಯ
जमीन योग्यता,ಭೂ ಸೂಕ್ತತೆ
जमीन वापर नमुना,ಭೂ ಬಳಕೆಯ ಮಾದರಿ
लॅन्जरहन्स पेशी,ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್ ಕೋಶಗಳು
लॅप्स रेट,ಕಳೆದುಹೋಗುವ ದರ
अळ्या,ಲಾರ್ವಾಗಳು
विलंब,ಸುಪ್ತತೆ
सुप्त,ಸುಪ್ತ
सुप्त संक्रमण,ಸುಪ್ತ ಸೋಂಕು
बाजूकडील,ಪಾರ್ಶ್ವದ
नंतरच्या माती,ಲ್ಯಾಟೈಟ್ ಮಣ್ಣು
लेटेक्स,ಜರಡಿ
लॅथिरिझम,ತತ್ತ್ವ
लॅटिन स्क्वेअर डिझाइन (एलएसडी),ಲ್ಯಾಟಿನ್ ಸ್ಕ್ವೇರ್ ವಿನ್ಯಾಸ (ಎಲ್ಎಸ್ಡಿ)
जाळी,ಚೂರುಪಟ್ಟು
तडजोडीच्या फायद्याचा कायदा,ಕನ್ವರ್ಸಿಟಿವ್ ಬೆನಿಫೇಜ್ ಕಾನೂನು
निरंतर परतावा कायदा,ನಿರಂತರ ಆದಾಯದ ಕಾನೂನು
क्षीण परतावा कायदा,ರಿಟರ್ನ್ಸ್ ಕಡಿಮೆಯಾಗುವ ಕಾನೂನು
वाढत्या रीटन्सचा कायदा,ಹೆಚ್ಚುತ್ತಿರುವ ಮರುಪರಿಶೀಲಿಸುವ ಕಾನೂನು
मर्यादित घटकांचा कायदा,ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು
किमान कायदा,ಕನಿಷ್ಠ ಕಾನೂನು
प्रतिस्थापनाचा कायदा,ಬದಲಿ ಕಾನೂನು
चल प्रमाणात कायदा,ವೇರಿಯಬಲ್ ಅನುಪಾತಗಳ ಕಾನೂನು
थर,ಹರಿ
लेआउट,ಲೆಔಟ್
लीचेट,ಚೂರು
लीचिंग कार्यक्षमता,ಸೋರಿಕೆ ದಕ್ಷತೆ
लीचिंग आवश्यकता,ಲೀಚಿಂಗ್ ಅವಶ್ಯಕತೆ
अग्रगण्य स्ट्रँड,ಪ್ರಮುಖ ಎಳೆಯ
पानांचे क्षेत्र कालावधी,ಎಲೆ ಪ್ರದೇಶದ ಅವಧಿ
लीफ एरिया इंडेक्स,ಎಲೆ ಪ್ರದೇಶದ ಸೂಚ್ಯಂಕ
लीफ एरिया रेशो,ಎಲೆ ಪ್ರದೇಶ ಅನುಪಾತ
लीफ खाण कामगार,ಎಲೆಗಾರ
लीफ टेस्टिंग,ಪಟ ಪರೀಕ್ಷೆ
पान,ಎಲೆ
पत्रक,ಕರಪತ್ರ
लीज,ಗುತ್ತಿಗೆ
शेंगा,ದ್ವಿಮತಿ
लीसा - (कमी उर्जा इनपुट टिकाऊ शेती),ಲೀಸಾ - (ಕಡಿಮೆ ಶಕ್ತಿಯ ಇನ್ಪುಟ್ ಸುಸ್ಥಿರ ಕೃಷಿ)
लेन्टिसेल,ಮೊಲಕಡೆ
लेन्टो केशिका बिंदू,ಲೆಂಟೊ ಕ್ಯಾಪಿಲ್ಲರಿ ಪಾಯಿಂಟ್
लेपटोनमा,ಕುಣಿಕೆ
लेप्टोस्पायरोसिस,ಕುಡಲುಬೀಜ
लेरो-मॉर्फिक,ಲೆಯೋ
घाव,ಉಂಗುರ
प्राणघातक उत्परिवर्तन,ಬೇಸರ
ल्युकोप्लास्ट,ಪಡಗ
स्तरीय टेरेस,ತೋಟ
लेव्हलर (लेव्हलर),ಲೆವೆಲರ್ (ಲೆವೆಲರ್)
समतल (जमीन),ಲೆವೆಲಿಂಗ್ (ಭೂಮಿಯ)
ले शेती,ಲೆಯ ಕೃಷಿ
लिबिगचा किमान कायदा,ಕನಿಷ್ಠ ಲೈಬಿಗ್ ಕಾನೂನು
बंधन,ಬಂಧನ
हलकी भरपाई बिंदू,ಲಘು ಪರಿಹಾರ ಬಿಂದು
हलकी संपृक्तता तीव्रता,ಬೆಳಕಿನ ಶುದ್ಧತ್ವ ತೀವ್ರತೆ
प्रकाश ट्रान्समिशन रेशो,ಬೆಳಕಿನ ಪ್ರಸರಣ ಅನುಪಾತ
हलका सापळा,ಲಘು ಬಲೆ
मर्यादा,ಮಿತಿಗೊಳಿಸುವುದು
मर्यादा,ಮಿತಿಯ
मर्यादित घटक,ಸೀಮಿತಗೊಳಿಸುವ ಅಂಶ
लिमोनाइट,ಲಿಮೊನೈಟ್
ओळ,ರೇಖೆ
रेखीय प्रतिसाद,ರೇಖೀಯ ಪ್ರತಿಕ್ರಿಯೆ
दुवा,ಸಂಬಂಧ
दुवा गट,ಸಂಪರ್ಕದ ಗುಂಪು
लिंकर,ಕೊಂಡಿ
लिंट इंडेक्स,ಲಿಂಟ್ ಸೂಚ್ಯಂಕ
लाइन्टर्स,ಕುರಿಮರಿ
लिपिड,ನಿಶರ
लिपोलिसिस,ಲಿಪೊಲಿಸಿಸ್
लिक्विडेशन,ದ್ರವೀಕರಣ
लिस्टर,ಕವಣೆ
लिस्टर,ಕವಣೆ
सूची,ಪಟ್ಟಿ
लिथोस्फीयर,ಅಶ್ಮರೀಗೋಪಿ
कचरा,ಕಸ
लाइव्ह मल्च,ಹಸಿಗೊಬ್ಬರಗಳು
लिव्हरवॉर्ट,ಲಿವರ್ ವರ್ಟ್
पशुधन,ಜಾನುವಾರು
स्थानिक नियंत्रण,ಸ್ಥಳೀಯ ನಿಯಂತ್ರಣ
लोकस,ಸ್ಥಳ
टोळ,ಮಿಡತೆ
लॉजिंग (पीक निवास),ವಸತಿ (ಕ್ರಾಪ್ ಲಾಡ್ಜಿಂಗ್)
Lodicule,ಕಸಾಯಿಖಾನೆ
लोस,ಸ ೦ ಗಂಗಲ
लॉगरथिमिक ट्रान्सफॉर्मेशन,ಲಾಗಾರ್ಥಿಮಿಕ್ ರೂಪಾಂತರ
लांब -दिवस वनस्पती,ಲಾಂಗ್ - ಡೇ ಪ್ಲಾಂಟ್
लाँग वेव्ह रेडिएशन,ಉದ್ದನೆಯ ತರಂಗ ವಿಕಿರಣ
लूप,ಕುಣಿಕೆ
लोपिंग,ಕಳೆದುಹೋಗುವ
लाकूड,ಚೂರು
लक्स,ಲಡ್ಸ್
लक्झरी वापर (पोषक),ಐಷಾರಾಮಿ ಬಳಕೆ (ಪೋಷಕಾಂಶ)
लक्झरी जीन्स,ಐಷಾರಾಮಿ ಜೀನ್‌ಗಳು
लाइकोपीन,ಹಳ್ಳಿಗೋಳು
लिम्फ,ದುಗ್ಧರಸ
लायसिमीटर,ಲೈಸಿಮೀಟರ್
सेलचे लिसिस,ಜೀವಕೋಶದ ಲೈಸಿಸ್
लायझोनी,ಭಾಷೆಯ
लायसोसोम,ಲೈಸೋಸೋಮ್
लायझोझाइम,ಸಣ್ಣ
लाख वृक्ष,ಉಕ್ಕಿನ
लाख,ಪಟ
"बाईची बोट, भेंडी","ಲೇಡಿ ಫಿಂಗರ್, ಓಕ್ರಾ"
लँड कॅलट्रॉप्स,ಲ್ಯಾಂಡ್ ಕ್ಯಾಲ್ಟ್ರಾಪ್ಸ್
लँटाना,ಲಾಂಧನ
लॅथिरस,ಚೂರುಪಾರು
लीक,ಕೀಲು
गवती चहा,ನಿಂಬೆ ಹುಲ್ಲು
लिंबू,ನಿಂಬೆ
मसूर,ಮಸೂರ
लेक्वोरिस,ಮರಳು
कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड,ಕೊಂಚು
कमळ,ಲಿಲ್ಲಿ
चुना,ಸುಣ್ಣ
अलसी,ಹಳ್ಳದ
लिची,ಪಂಥದ
लहान बाजरी,ಸ್ವಲ್ಪ ರಾಗಿ
लांब खरबूज,ಲಾಂಗ್ ಕಲ್ಲಂಗಡಿ
लांब मिरपूड,ಉದ್ದನೆಯ ಮೆಣಸು
Loquat,ಗಡಿನ
कमळ,ಕಮಲ
Lurcerne,ಕಣ್ಣುಹಾಯ
लाख कीटक,ಲಾವಿನ ಕೀಟ
लेडी बर्ड बीटल,ಲೇಡಿ ಬರ್ಡ್ ಜೀರುಂಡೆ
लीफ खाण कामगार,ಎಲೆಗಾರ
लीफ रोलर,ಎಲೆಯ ರೋಲರು
लीफ वेबर,ಎಲೆಗಳು
टोळ,ಮಿಡತೆ
मॅक्रो इव्होल्यूशन,ಬೃಹತ್ ವಿಕಸನ
मॅक्रोक्लीमेट,ಸಣ್ಣಕಾಯಿ
मॅक्रोमोलिक्यूल,ಸ್ಥೂಲಕಾಯ
मॅक्रोमेशन,ಬೃಹತ್ ಪ್ರಮಾಣ
मॅक्रोन्यूट्रिएंट,ಸಣ್ಣ
मॅक्रोपोरेस,ಸಣ್ಣ
मॅगगॉट,ಚಾಚು
मॅग्मा,ಶಿಲಾಪವ
मॅग्नेशिया,ಮೆಗ್ನೀಷರೆ
मॅग्नेशियम,ಮೆಗ್ನಾಲ
चुंबकीय स्टिरर,ಕಾಂತೀಯ ಸ್ಟಿರರ್
परिमाण,ಪ್ರಮಾಣ
महुआ केक,ಮಹುವಾ ಕೇಕ್
देखभालकर्ता ओळ,ನಿರ್ವಹಣಕಾರ
देखभाल,ನಿರ್ವಹಣೆ
मका शेलर,ಮೆಕ್ಕೆ ಜೋಳದ ಶೆಲ್ಲೆಗಾರ
नर निर्जंतुकीकरण,ಬರಡಾದ
विकृती,ವಿರೂಪತೆ
विकृती,ಕೆಡುಮಾಡುವಿಕೆ
कुपोषण,ಅಪೌಷ್ಟಿಕತೆ
गैरवर्तन,ದುರುಪಯೋಗ
माल्टिंग,ಗದ್ದಲ
व्यवस्थापक,ಗಲ್ಲಿಗೇರಿಸು
खारफुटी,ಮ್ಯಾಂಡ್ರೋವ್
मॅनोमीटर,ಕುರಿಮರಿ
मॅनोमीटर,ಕುರಿಮರಿ
मॅन्टिसा (लॉगरिदमचा),ಮಾಂಟಿಸ್ಸಾ (ಲಾಗರಿಥಮ್ನ)
खत,ಗೊಬ್ಬರ
खनिज,ಗೊಬ್ಬರ
सीमान्त,ಅಂಚಿನ
सीमान्त खर्च,ಸ್ವಲ್ಪ ವೆಚ್ಚ
सीमान्त जमीन,ಸಮಗ್ರ ಭೂಮಿ
सीमान्त उत्पादन,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
सीमान्त परतावा,ಅಂಚು
सागरी,ಸಮುದ್ರ
मार्कर (अनुवांशिक),ಗುರುತು (ಆನುವಂಶಿಕ)
बाजार,ಮಾರುಕಟ್ಟೆ
विक्रेता,ಮಾರಾಟವಾಗಬಲ್ಲ
विक्रेता अधिशेष,ಮಾರುಕಟ್ಟೆ ಮಾಡಬಹುದಾದ ಹೆಚ್ಚುವರಿ
विपणन अधिशेष,ಮಾರುಕಟ್ಟೆ ಹೆಚ್ಚುವರಿ
विपणन,ಮಾರಾಟ
मार्श,ಜವಳು
मोठा प्रवाह,ಸಾಮೂಹಿಕ ಹರಿ
वस्तुमान निवड,ಸಾಮೂಹಿಕ ಆಯ್ಕೆ
मास-स्पेक्ट्रोमीटर,ಸಾಮೂಹಿಕ ಮಾಪಕ
मास्ट,ಮಾಸ್ಟಿ
मातृ वारसा,ತಾಯಿಯ ಆನುವಂಶಿಕತೆ
वीण,ಸಂಯಮ
मॅट्रिक क्षमता,ಮೆಟ್ರಿಕ್ ಸಾಮರ್ಥ್ಯ
परिपक्वता,ಪಕ್ವವಾಗುವಿಕೆ
परिपक्वता (पीक),ಪ್ರಬುದ್ಧತೆ (ಬೆಳೆ)
जास्तीत जास्त उपलब्ध पाणी,ಲಭ್ಯವಿರುವ ಗರಿಷ್ಠ ನೀರು
जास्तीत जास्त पीक,ಗರಿಷ್ಠ ಬೆಳೆ
जास्तीत जास्त अवशेष मर्यादा,ಗರಿಷ್ಠ ಶೇಷ ಮಿತಿ
जास्तीत जास्त टिकाऊ उत्पन्न,ಗರಿಷ್ಠ ಸುಸ್ಥಿರ ಇಳುವರಿ
जास्तीत जास्त थर्मामीटर,ಗರಿಷ್ಠ ಥರ್ಮಮೀಟರ್
जास्तीत जास्त पाणी धारण करण्याची क्षमता,ಗರಿಷ್ಠ ನೀರು ಹಿಡುವಳಿ ಸಾಮರ್ಥ್ಯ
कुरण बाग,ಹುಲ್ಲುಗಾವಲು
मीली,ಅಕ್ಕ
म्हणजे विचलन,ಸರಾಸರಿ ವಿಚಲನ
म्हणजे जीवन (अणु),ಸರಾಸರಿ ಜೀವನ (ಪರಮಾಣು)
म्हणजे समुद्राची पातळी,ಸರಾಸರಿ ಸಮುದ್ರ ಮಟ್ಟ
सरासरी चौकोन,ಸರಾಸರಿ ಚದರ
उपाय,ಅಳತೆ
मोजमाप,ಅಳತೆ
यांत्रिक,ಯಂತ್ರದ
यांत्रिक विश्लेषण (माती),ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ (ಮಣ್ಣು)
यांत्रिक प्रतिबिंब,ಯಾಂತ್ರಿಕ ಪ್ರತಿರೋಧ
यांत्रिकी शेती,ಯಾಂತ್ರಿಕೃತ ಕೃಷಿ
मध्यम,ಮಧ್ಯಮ
औषधी वनस्पती,Plantಷಧಿ
भूमध्य हवामान,ಮೆಡಿಟರೇನಿಯನ್ ಹವಾಮಾನ
मेगागॅमेटोजेनेसिस,ಮೆಗಾಗಮೆಟೋಜೆನೆಸಿಸ್
मेगास्पोरंगिया,ಮೆಗಾಸ್ಪೊರಾಂಜಿಯ
मेगासपोर (मॅक्रोस्पोर),ಮೆಗಾಸ್ಪೋರ್ (ಮ್ಯಾಕ್ರೋಸ್ಪೋರ್)
मेगास्पोरोजेनेसिस,ಮಹಾಗಶೂಲೆ
मेयोसिस,ಮೈಯಾಸೆ
मधुर माती,ಕರಗಿದ ಮಣ್ಣು
डीएनए वितळविणे,ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ
पडदा फिल्टर,ಪೊರೆಯ ಫಿಲ್ಟರ್
मेंडेलियन वारसा,ಮೆಂಡೆಲಿಯನ್ ಆನುವಂಶಿಕತೆ
मेंडेलिझम,ಮೆಂಡೆಲಲೀಕರಣ
मेंडेलचा वारसा कायदा,ಮೆಂಡೆಲ್ ಅವರ ಆನುವಂಶಿಕ ನಿಯಮ
व्यापारी,ಸರಕು
बुध,ಪಾದರಸ
मेरिस्टेम,ವರ್ಧನೋತಕ
मेसोक्लीमेट,ಮಣ್ಣು
मेसोडर्म,ಮಾಸು
मेसोफिल,ಹಠಾತ್ತ
मेसोफाइट,ಮಸಿ
मेसो-पोर्स,ಕೊಳೆತ ರಂಧ್ರಗಳು
मेसोस्फीअर,ಪಥ
मेसेंजर आरएनए (एम-आरएनए),ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ (ಎಂ-ಆರ್ಎನ್ಎ)
चयापचय,ಚಯಾಪಚಯ
चयापचय,ಚಯಾಪಚಯಿಗಳು
धातू धरण,ಲೋಹದ ಅಣೆಕಟ್ಟು
मेटामॉर्फिक खडक,ರೂಪಾಂತರದ ಬಂಡೆಗಳು
मेटामॉर्फोसिस,ರೂಪಾಂತರ
मेटाफेस,ರೂಪಕ
मेटास्ट्रस,ಸಮನಗೈ
मेटाक्सेनिया,ಮೆಟಾಕ್ಸೇನಿಯಾ
हवामानशास्त्र,ಹವಾಮಾನಶಾಸ್ತ್ರ
मेथेमोग्लोबिनेमिया,ಮೆಥೆಮೊಗ್ಲೋಬಿನೆಮಿಯಾ
पद्धत प्रात्यक्षिक,ವಿಧಾನ ಪ್ರದರ್ಶನ
मीका,ಮೈಕಾ
मायक्रो बेसिन,ಸೂಕ್ಷ್ಮ ಜಲಾನಯನ
सूक्ष्म प्राणी,ಮೈಕ್ರೋ ಪ್ರಾಣಿಗಳು
सूक्ष्मजंतू,ಸೂಕ್ಷ್ಮಜೀವಿ
मायक्रोबियल बायोमास कार्बन,ಸೂಕ್ಷ್ಮಜೀವಿಯ ಜೀವರಾಶಿ ಇಂಗಾಲ
मायक्रोबियल डीग्रेडेशन,ಸೂಕ್ಷ್ಮಜೀವಿಯ ಅವನತಿ
सूक्ष्मजीव कीटकनाशक,ಸೂಕ್ಷ್ಮಜೀವಿಯ ಕೀಟನಾಶಕ
मायक्रोबायोलॉजी,ಸೂಕ್ಷ್ಮ ಜೀವವಿಜ್ಞಾನ
मायक्रोबायोटिक,ಸೂಕ್ಷ್ಮಜೀವಿ
मायक्रोक्लीमेट,ಮೈಕ್ರೋ ಗಲಿimateೇದ
मायक्रोइन्वायरनमेंट,ಸೂಕ್ಷ್ಮ ಪರಿಸರ
मायक्रोफ्लोरा,ಮೈಕ್ರೋಫ್ಲೋರಾ
मायक्रोगामेटोजेनेसिस,ಮೈಕ್ರೋಜೀಟಜನಿಸ್
सूक्ष्मकरण,ಮೈಕ್ರೋ ಇರಿಗೇಷನ್
मायक्रोमेटोरोलॉजी,ಮೈಕ್ರೋಮೀಟ ವಿಜ್ಞಾನ
मायक्रोन्यूट्रिएंट,ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ
मायक्रोप्लॉट,ಮೈಕ್ರೋಪ್ಲಾಟ್
मायक्रोपोर,ಸೂಕ್ಷ್ಮ
मायक्रोपाईल,ಮೈಕ್ರೋ ಪಲಾಯನ
मायक्रोस्कोपी,ಸೂಕ್ಷ್ಮ ದಹೆ
मायक्रोस्पोरॅंगियम,ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ
मायक्रोस्पोर संस्कृती,ಮೈಕ್ರೋಸ್ಪೋರ್ ಸಂಸ್ಕೃತಿ
मायक्रोस्पोर मदर सेल,ಮೈಕ್ರೋಸ್ಪೋರ್ ಮದರ್ ಸೆಲ್
मायक्रोस्पोर,ಸೂಕ್ಷ್ಮ ಪಾಲನ
मायक्रोटोम,ಮೈಕ್ರೋ ಚಿತ್ರ
मायक्रोटोपोग्राफी,ಸೂಕ್ಷ್ಮ ಸಂಯೋಜನೆ
मध्य-हंगाम दुरुस्ती,ಮಧ್ಯ season ತುವಿನ ತಿದ್ದುಪಡಿ
स्थलांतर,ವಲಸೆ
दूध धान्य स्टेज,ಹಾಲಿನ ಧಾನ್ಯದ ಹಂತ
मिलपीड,ಹಣ್ಣಿನಲ್ಲಿ
बाजरी,ರಾಗೆಗಳು
मिलिंग पुनर्प्राप्ती,ಮಿಲ್ಲಿಂಗ್ ಚೇತರಿಕೆ
मिलिंग,ಗಿರಣಿ
खनिज पोषण,ಖನಿಜ ಪೋಷಣೆ
खनिज माती,ಖನಿಜ ಮಣ್ಣು
खनिजकरण,ಖನಿಜೀಕರಣ
खनिज,ಖನಿಜಗಳು
किमान थर्मामीटर,ಕನಿಷ್ಠ ಥರ್ಮಮಮೀಟರ್
किमान नांगरलेली जमीन,ಕನಿಷ್ಠ ಬೇಸಾಯ
किरकोळ पिके,ಸಣ್ಣ ಬೆಳೆಗಳು
मिओटिक इंडेक्स,ಮಿಯೋಟಿಕ್ ಸೂಚಿಕೆ
मिसन्स उत्परिवर्तन,ಮಿಸ್ಸನ್ಸ್ ರೂಪಾಂತರ
धुके सिंचन,ಮಂಜು ನೀರಾವರಿ
धुके,ಮಂಜು
माइटोकॉन्ड्रिया,ಮೈಟೊಕಾಂಡ್ರಿಯ
माइटोसिस,ಮೈತ್ರಿ
मित्स्चरलिचचा कायदा,ಮಿಟ್ಸ್ಕರ್ಲಿಚ್ ಕಾನೂನು
मिश्रित पीक,ಮಿಶ್ರಿತ
मिश्र शेती,ಮಿಶ್ರ ಕೃಷಿ
मिश्रित खत,ಮಿಶ್ರ ಗೊಬ್ಬರ
मिश्र चरणे,ಮಿಶ್ರ ಮೇಯಿಸುವ
मिश्रित स्वार्ड,ಮಿಶ್ರ ಸ್ವಾರ್ಡ್
मॉडेल,ಮಾದರಿ
मॉडेलिंग,ರೂಪಾಂತರ
सुधारित वातावरण पॅकेजिंग,ಮಾರ್ಪಡಿಸಿದ ವಾತಾವರಣ ಪ್ಯಾಕೇಜಿಂಗ್
ओलावा उपलब्धता निर्देशांक,ತೇವಾಂಶ ಲಭ್ಯತೆ ಸೂಚ್ಯಂಕ
ओलावा तूट निर्देशांक,ತೇವಾಂಶದ ಕೊರತೆ ಸೂಚ್ಯಂಕ
ओलावा समतुल्य,ತೇವಾಂಶ ಸಮಾನ
ओलावा शासन,ತೇವಾಂಶದ ಆಡಳಿತ
ओलावा रीलिझ वक्र,ತೇವಾಂಶ
ओलावा धारणा,ತೇವಾಂಶ
ओलावा ताण,ತೇವಾಂಶ
ओलावा तणाव,ತೇವಾಂಶ
ओलावा,ತೇವಾಂಶ
मोलर सोल्यूशन,ಮೊಲಾರ್ ಪರಿಹಾರ
गुळ,ಸಕಲಿಗಳು
तीळ ड्रेनेज,ಮೋಲ್ ಒಳಚರಂಡಿ
आण्विक जीवशास्त्र,ಅಣು ಜೀವಶಾಸ್ತ್ರ
आण्विक प्रजनन,ಆಣ್ವಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ
आण्विक संकरीत,ಆಣ್ವಿಕ ಬೆರಗುಗೊಳಿಸುವಿಕೆ
मोलस्किसाईड,ಮೃದ್ವಂಗಿ
आर्थिक लाभ निर्देशांक (एमएआय),ವಿತ್ತೀಯ ಪ್ರಯೋಜನ ಸೂಚ್ಯಂಕ (ಮಾಯ್)
मोनोक्लोनल अँटीबॉडी,ಮೊನೊಕ್ಲೋನಲ್ ಪ್ರತಿಕಾಯ
मोनोकोटायलेडन्स,ಏಕಕಾಲ
मोनोक्रॉप (मोनोकल्चर),ಮೊನೊಕ್ರಾಪ್ (ಏಕಸಂಸ್ಕೃತ)
मोनोएसियस,ಏಕವ್ಯಕ್ತಿ
मोनोजेनेसिस,ಏಕತೆ
मोनोहायब्रिड,ಏಕಮಾತ್ರ
मोनोझिगोटिक,ಏಕವ್ಯಕ್ತಿಗೆ ಸಂಬಂಧಿಸಿದ
मॉन्सून,ಮಾನ್ಸೂತಿ
मॉन्टमोरिलोनाइट,ಮಂತ್ರವಾದ
मूर,ಮೂರ್
मोर,ಮಾಮಿನ
मॉर्गन युनिट,ಮೊರ್ಗನೆ ಘಟಕ
मॉर्फोजेनेसिस,ಕೈಚಳಕ
मॉर्फोलॉजिकल रुपांतर,ರೂಪವಿಜ್ಞಾನದ ರೂಪಾಂತರ
मॉर्फोलॉजी,ರೂಪನಶಾಸ್ತ್ರ
गहाण,ಅಡಮಾನ
मोटल,ಮಣ್ಣಾದ
चिखल,ಚಾಚಿಕೊಂಡಿರುವ
मूस,ಅಚ್ಚು
Multing,ಗಡಿಬಿಟ್ಟ
