Tamil,English
உலக போர்,World war
வீக்கர்,Wreeker
சிதைக்கும் திருத்தம்,Wrecking amendment
Xenelasis,Xenelasis
இனவெறி,Xenophobia
யாங்கி,Yankee
மஞ்சள் ஜாக்கெட்,Yellow jacket
மஞ்சள் மனிதன்,Yellow man
மஞ்சள் ஆபத்து,Yellow peril
மஞ்சள் பத்திரிகை,Yellow press
இளம் துருக்கியர்கள்,Young Turks
ஜீயஸ்,Zeus
சியோனிசம்,Zionism
ஜோராஸ்ட்ரியனிசம்,Zoroastrianism
