Telugu,Odiya
జాక్‌ఫ్రూట్,Jackfruit
జామున్,ଜାମୁନ୍ |
జాస్మిన్,ଜସ୍ମିନ୍ |
జట్టి ఖట్టి,ଜାଟୀ ଖାଟ୍ଟି |
జాట్రోఫా,ଜାଟ୍ରୋଫା |
జనపనార,ଜଟ୍ର
జాసిడ్స్,Jassids
కయోలిన్,କୋଲିନ୍ |
KAOLINITE,କୋଲିନାଇଟ୍
KAOLINITE,କୋଲିନାଇଟ୍
కారింగైమా,କରୀଚିମା |
కారియోడెస్మా,ନିକ୍
కార్యోగామి,Karogamy
కర్ణభ్యాసనము,Karogargram (idigromm)
కారియోకినిసిస్,କାରୁକୋକିନାସ୍
కార్యాలజీ,ଖାରିଓଲୋଜି |
కారియోలిసిస్,କାରିଓଲାଇସିସ୍
కారియన్,କିଲୋନ
కార్యోటైప్,କାରିଓଟାଇପ୍
అల్గ,Kelp (algae)
కెల్విన్ సైకిల్,କେଲଭିନ ଚକ୍ର |
కెరాటిన్,କିରାଟିନ୍ |
కెర్నల్,କର୍ଣ୍ଣଲ |
ఖైరా వ్యాధి,KHARA ରୋଗ
ఖరీఫ్,ଖାରିଫ୍ |
తమాషా,ମଜା କରିବା
కైనెటోచోర్,ଗା intore ାଓକୋର
వంటగది తోట,ରୋଷେଇ ଘର ବଗିଚା |
క్లీన్ఫిల్టర్ సిండ్రోమ్,କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |
Klenow భాగం,Klenow frogment
ముడి,ଗଣ୍ଠି ଦେଉଥିବା
కోచ్ యొక్క పోస్టులేట్,କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |
కొరిమి,କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ)
క్రెబ్స్ చక్రం,କର୍ଗଗୁଡିକ ଚକ୍ର
కుర్టోసిస్,କୁର୍ଟୋସିସ୍
KVK,Kvk (krishi vigyan kendra)
కడమ్,କାଟାମ |
కాలే,କଲାଲ
కాన్స్ గడ్డి,କାନ୍ସ ଘାସ
కరోండా,Karonda
"కిడ్నీ బీన్, రాజ్మా","କିଡନୀ ବିନ୍, ରାଜ୍ମା |"
కివిఫ్రియుట్,Kiwifriut
నోల్ ఖోల్,ଗଣ୍ଠିର
కోడాంపులి,କାଦୋମ୍ପୁଲୀ |
కోడో మిల్లెట్,କୋଡୋ ମିଲେଟ୍ |
కోకామ్ బటర్ ట్రీ (మాంగోస్టీన్),କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍)
ఖాప్రా బీటిల్,ଖାପ୍ରା ବାଇଟଲ୍ |
L.D.50 (ప్రాణాంతక మోతాదు 50),L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50)
ల్యాబ్ టు ల్యాండ్,ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ
లేబుల్,ଲାବାଇଲ୍
శ్రమ,ଶ୍ରମ
లాక్ ఒపెరాన్ మోడల్,ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |
చనుబాలివ్వడం,ସ୍ତନ୍ୟପାନ
క్షీరసమూరం,ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍)
లాక్టోస్,ଲାକ୍ଟୋଜ୍
లాగింగ్ స్ట్రాండ్,ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |
లాంబ్డా క్లోనింగ్ వెక్టర్,ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |
లామినార్ గాలి ప్రవాహం,ଲାମିନାର ଏୟାର ପ୍ରବାହ |
దీపం బ్రష్ క్రోమోజోమ్,ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |
భూమి,ଜମି
భూమి సామర్థ్య వర్గీకరణ,ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |
భూమి సామర్థ్య పటం,ଜମି କ୍ଷମତା ମାନଚିତ୍ର
భూమి క్షీణత,ଜମି ଡିଗାଡ୍ |
భూమి సమాన నిష్పత్తి,ଜମି ସମାନ ଅନୁପାତ |
ల్యాండ్ లెవలింగ్,ଭୂମି ସ୍ତର
భూమి పునరుద్ధరణ,ଭୂମି ପୁନରୁଦ୍ଧାର
ల్యాండ్ స్కేపింగ్,ଲ୍ୟାଣ୍ଡସ୍କାପ୍
భూమి అనుకూలత,ଭୂମି ଉପଯୁକ୍ତତା |
భూ వినియోగ విధానం,ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |
లాంగర్‌హాన్స్ కణాలు,ଲେଗେନହସ୍ ସେଲ୍ |
లోపం రేటు,ଲାପ୍ ଲାପ୍ ହାର |
లార్వా,ଲାର୍ଭା |
జాప్యం,ବିଳମ୍ବ
గుప్త,ବର୍ଷା
గుప్త సంక్రమణ,ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |
పార్శ్వ,ପାର୍ଶ୍ୱରେ |
లాటరైట్ నేలలు,ଜୁଏଇଟ ମାଟି |
రబ్బరు పాలు,ଲାଟେକ୍ସ
లాథరిజం,ଲେଟିରିମ୍ |
లాటిన్ స్క్వేర్ డిజైన్ (ఎల్‌ఎస్‌డి),ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd)
లాటిస్,ଲାଟାଇସ୍
కంపన ప్రయోజనం యొక్క చట్టం,ଅସାଧାରଣ ଲାଭର ନିୟମ |
స్థిరమైన రాబడి యొక్క చట్టం,କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |
రాబడిని తగ్గించే చట్టం,ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |
పెరుగుతున్న చట్టం,ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |
కారకాలు పరిమితం చేసే చట్టం,ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |
కనీస చట్టం,ସର୍ବନିମ୍ନ ନିୟମ
ప్రత్యామ్నాయ చట్టం,ପ୍ରତିସ୍ଥାପନର ନିୟମ
వేరియబుల్ నిష్పత్తుల చట్టం,ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |
పొర,ସ୍ତର
లేఅవుట్,ଲେଆଉଟ୍ |
లీచేట్,ଲିଚେଟ୍ |
లీచింగ్ సామర్థ్యం,ଲେକିଂ ଦକ୍ଷତା |
లీచింగ్ అవసరం,ଲେଚିଂ ଆବଶ୍ୟକତା
ప్రముఖ స్ట్రాండ్,ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |
ఆకు ప్రాంతం వ్యవధి,ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |
ఆకు ప్రాంత సూచిక,ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |
ఆకు ప్రాంత నిష్పత్తి,ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |
ఆకు మైనర్,ପତ୍ର ଖଣି
ఆకు పరీక్ష,ପତ୍ର ପରୀକ୍ଷା
ఆకు,ପତ୍ର
కరపత్రం,ଲିଫଲେଟ୍ |
లీజు,ଲିଜ୍
చిక్కుళ్ళు,ଲେମ୍ବୁ
లీసా - (తక్కువ శక్తి ఇన్పుట్ స్థిరమైన వ్యవసాయం),ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି)
లెంటిసెల్,ଅବଶ୍ୟ
లెంటో క్యాపిల్లరీ పాయింట్,ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |
లెప్టోనెమా,ରେପୋନମା |
లెప్టోస్పిరోసిస్,ଲିପଟୋସପିରୋସିସ୍ |
లెరో-మార్ఫిక్,ଲେରୋ-ମର୍ଫିକ୍ |
గాయం,କ୍ଷତ
ప్రాణాంతక మ్యుటేషన్,ସାଂଘାତିକ ଗଣିତ |
ల్యూకోప్లాస్ట్,ବିନ୍ଦୁ
స్థాయి టెర్రేస్,ସ୍ତରୀୟ ଟେରସ୍ |
లెవెలర్,ଲିଭର୍ (ଲିଭର୍)
స్థాయి స్థాయికిట,ସ୍ତର (ଜମିର)
లే వ్యవసాయం,Ley ଚାଷ
లైబిగ్ యొక్క కనీస చట్టం,Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |
లిగేషన్,ଲସେକ୍ସ
తేలికపాటి పరిహారం పాయింట్,ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |
కాంతి సంతృప్త తీవ్రత,ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |
కాంతి ప్రసార నిష్పత్తి,ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |
లైట్ ట్రాప్,ହାଲୁକା ଜାଲ |
పరిమితి,ଅଙ୍ଗ
పరిమితి,ସୀମା
పరిమితం చేసే కారకం,ସୀମା ସୀମିତ କରିବା |
లిమోనైట్,ଲିମୋନାଇଟ୍ |
లైన్,ରେଖା
సరళ ప్రతిస్పందన,ରେଖା ପ୍ରତିକ୍ରିୟା |
అనుసంధానం,ଲିଙ୍କ୍
అనుసంధాన సమూహం,ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ
లింకర్,ଲିନର
లింట్ ఇండెక్స్,ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |
Linters,ଲିନବାସୀ |
లిపిడ్,ଲିପିଡ୍
లిపోలిసిస్,ଲିପୋଲୋଜି
లిక్విడేషన్,ବାତିଲ
లిస్టర్,ତାଲିକା
లిస్టర్,ତାଲିକା
జాబితా,ତାଲିକା
లిథోస్పియర్,ଲିଥୋସେଫର୍ |
లిట్టర్,ଲିଟର
లైవ్ మల్చెస్,ଲାଇଭ୍ ମଲେଚ୍ |
లివర్‌వోర్ట్,ଲିଭରୱର୍ଟ |
పశువులు,ପଶୁପଲ
స్థానిక నియంత్రణ,ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ
లోకస్,ଲାକ୍ସ
మిడుత,ପଙ୍ଗପାଳ |
బస (పంట బస),ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ)
లోడిక్యూల్,Ladiicule
Wheess,ପ୍ରେମୀଶା
లోగార్తిమిక్ పరివర్తన,ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |
లాంగ్ - డే మొక్క,ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |
లాంగ్ వేవ్ రేడియేషన్,ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |
లూప్,ଲୁପ୍ |
లాపింగ్,ଚାପି ଚାଇବା |
కలప,କାଠ
లక్స్,ଲକ୍ସ
లగ్జరీ వినియోగం (పోషకం),ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର)
లగ్జరీ జన్యువులు,ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |
లైకోపీన్,ଲାଇକୋଲିଅନ୍ |
శోషరస,ଲିସାନ
లైసిమీటర్,ଲିଆସିମିଟର |
సెల్ యొక్క లైసిస్,କକ୍ଷର ଲସିସିସ୍ |
లైసోజెని,ଲିସୋଜେନି
లైసోజోమ్,ଲାଇସୋମ୍
లైసోజైమ్,ଲିଆଜାଇମ୍
లాక్ ట్రీ,ଲାକ ଗଛ
లక్ష,ଲକ୍ଷ
"లేడీ ఫింగర్, ఓక్రా","ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |"
భూమి కాల్‌ట్రోప్‌లు,ଜମି କାଲ୍ଟ୍ରୋପ୍ |
లాంటానా,ଲାଣ୍ଟାନା
లాథైరస్,ଲେଟିନସ୍
లీక్,ଲେକ
నిమ్మ గడ్డి,ଲେମ୍ବୁ ଘାସ |
నిమ్మకాయ,ଲେମ୍ବୁ |
కాయధాన్యం,ମ ents ଼ିଦିଅ
లెక్వోరిస్,Lequeorice
పాలకూర,ଲେଥୁସ୍ |
లిల్లీ,ଲିଲି
సున్నం,ଚୂନ
లిన్సీడ్,ଲିନ୍ସେଡ୍ |
లిట్చి,ଲିଚି |
సామలు,ଲିଟିଲ୍ ମିଲେଟ୍ |
పొడవైన పుచ్చకాయ,ଲମ୍ବା ତରଭୁଜ |
పొడవైన మిరియాలు,ଲମ୍ବା ହଳଦୀ |
లోక్వాట్,ଲୋୟାଟ୍ |
లోటస్,ଲୋଟସ୍
లార్సెర్న్,Lourerne
లాక్ క్రిమి,ଲାକ୍ କୀଟ
లేడీ బర్డ్ బీటిల్,ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |
ఆకు మైనర్,ପତ୍ର ଖଣି
ఆకు రోలర్,ପତ୍ର ରୋଲର୍ |
ఆకు వెబ్బర్,ପତ୍ର ୱେବର |
మిడుత,ପଙ୍ଗପାଳ |
స్థూల పరిణామం,ମାକ୍ରୋ ବିବର୍ତ୍ତନ |
మాక్రోక్లైమేట్,ମାକ୍ରୋକ୍ଲିଅମ୍ |
స్థూల కణాలు,ମାକ୍ରୋମୋଲେକ୍ |
స్థూల,ମାକମରୁଟେସନ୍ |
మాక్రోన్యూట్రియంట్,ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |
మాక్రోపోర్స్,ମାକ୍ରୋପୋରସ୍
మాగ్గోట్,ମାଗଟ୍
మాగ్మా,ମ୍ୟାଗମା |
మెగ్నీషియా,ମ୍ୟାନ୍ସେସିଆ |
మెగ్నీషియం,ମ୍ୟାଗ୍ନେସିୟମ୍
మాగ్నెటిక్ స్టిరర్,ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |
పరిమాణం,ତିକ୍ତ
మహువా కేక్,Mahoha cake
మెయింటెనర్ లైన్,ମେନିନାଇନର୍ ଲାଇନ୍ |
నిర్వహణ,ରକ୍ଷଣାବେକ୍ଷଣ
మొక్కజొన్న షెల్లర్,ମାଟର
మగ శుభ్రత,ପୁରୁଷ ନିର୍ଜଳ |
వైకల్యం,ଅସମ୍ମାନ
ప్రాణాంతకత,ଅସମ୍ମାନ
పోషకాహార లోపం,ପୁଷ୍ପ
దుర్వినియోగం,ଦୁଷ୍କର୍ମ
మాల్టింగ్,ମାଲଂ
మాంగర్,ହାଲୁକା
మడ అడవులు,ମାଙ୍ଗ୍ରୋଭସ୍ |
మనోమీటర్,ମନୋମିଟର |
మనోమీటర్,ମନୋମିଟର |
మాంటిస్సా (లోగారిథం యొక్క),ମାନିସାସା (ଲୋଗାରିଥମ୍ ର)
ఎరువు,ଖତ
ఎరువు,ସ୍ନାୟୁ
ఉపాంత,ମାର୍ଜିନାଲ୍
ఉపాంత వ్యయం,ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ
ఉపాంత భూమి,ମାର୍ଜିନାଲ୍ ଜମି |
ఉపాంత ఉత్పత్తి,ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |
ఉపాంత రాబడి,ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |
మెరైన్,ସାମୁଦ୍ରିକ
గుర్తు,ମାର୍କର (ଜେନେଟିକ୍)
సంత,ବଜାର
విక్రయించదగినది,ମାର୍କେଟେବଲ୍ |
విక్రయించదగిన మిగులు,ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |
మార్కెట్ మిగులు,ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |
మార్కెటింగ్,ମାର୍କେଟିଂ |
మార్ష్,ମାର୍ଶ
ద్రవ్యరాశి ప్రవాహం,ଜନ ପ୍ରବାହ
సామూహిక ఎంపిక,ଜନ ଚୟନ
మాస్-స్పెక్ట్రోమీటర్,ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |
మాస్ట్,ମାଷ୍ଟ
తల్లి వారసత్వం,ମାନବର ଉତ୍ତରାଧିକାରୀ
సంభోగం,ମିଳନ
మెట్రిక్ సంభావ్యత,ମାଟ୍ରିକ୍ ସମ୍ଭାବନା
పరిపక్వత,ଚିକିତ୍ସା
పరిపక్వత (పంట),ପରିପକ୍ୱତା (ଫସଲ)
గరిష్టంగా అందుబాటులో ఉన్న నీరు,ସର୍ବାଧିକ ଉପଲବ୍ଧ ଜଳ |
గరిష్ట పంట,ସର୍ବାଧିକ କ୍ରପ୍ |
గరిష్ట అవశేష పరిమితి,ସର୍ବାଧିକ ଅବଶିଷ୍ଟ ସୀମା |
గరిష్ట స్థిరమైన దిగుబడి,ସର୍ବାଧିକ ସ୍ଥାୟୀ ଅମଳ |
గరిష్ట థర్మామీటర్,ସର୍ବାଧିକ ଥର୍ମୋମିଟର |
గరిష్ట నీటి హోల్డింగ్ సామర్థ్యం,ସର୍ବାଧିକ ଜଳ ଶୋ '|
మేడో ఆర్చర్డింగ్,ମଟର ବଗିଚା |
మీలీ,ମିଆଦେଖା |
సగటు విచలనం,ଅର୍ଥ ବିଚ୍ୟୁତି |
సగటు జీవితం (అణు),ଅର୍ଥ ହେଉଛି ଜୀବନ (ପରମାଣୁ)
సముద్ర మట్టం సగటు,ଅର୍ଥ ସମୁଦ୍ର ପତ୍ତନ |
చదరపు అర్థం,ହାରାହାରି ବର୍ଗ |
కొలత,ମାପ
కొలత,ମାପ
యాంత్రిక,ଯାନ୍ତ୍ରିକ
యాంత్రిక విశ్లేషణ,ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ (ମାଟି)
యాంత్రిక ఇంపెడెన్స్,ଯାନ୍ତ୍ରିକ ପ୍ରତିରୋପଣ |
యాంత్రిక వ్యవసాయం,ଯାନ୍ତ୍ରିକ ଚାଷ
మధ్యస్థ,ମଧ୍ୟମ
Plant షధ మొక్క,Medic ଷଧୀୟ ଉଦ୍ଭିଦ |
మధ్యధరా వాతావరణం,ଭୂମଧ୍ୟସାଗରୀୟ ଜଳବାୟୁ |
మెగాగామెటోజెనిసిస్,MegaGaGamescesiesis
మెగాస్పోరంగియా,MeasgPorangia
మహశితుడు,ମେଗାସପୋର (ମାକ୍ରୋସପୋର)
మెగాస్పోరోజెనిసిస్,Megasporogeresis
మియోసిస్,ମିଆଏସୋଇସ୍
మెలో నేల,ମେଲୋ ମାଟି |
DNA యొక్క ద్రవీభవన,DNA ର ତରଳିବା |
మెంబ్రేన్ ఫిల్టర్,ମେମ୍ବ୍ରେନ୍ ଫିଲ୍ଟର୍ |
మెండెలియన్ వారసత్వం,ମେଣ୍ଡେଲିଆନ୍ ଉତ୍ତରାଧିକାରୀ |
మెండెలిజం,ମେଣ୍ଡେଲିଜିମ୍ |
మెండెల్ యొక్క వారసత్వ చట్టం,ମେଣ୍ଡେଲଙ୍କ ଉତ୍ତରାଧିକାରର ନିୟମ |
సరుకుల,ବାଣିଜ୍ୟ
మెర్క్యురీ,ମର୍କୁରୀ
మెరిస్టెమ్,ମେରିସମରଣ
మెసోక్లిమేట్,ମିଆଁଲାକରଣ
మీసోడెర్మ్,ମେସୋଡର୍ମ
మెసోఫిల్,ମେସୋଫିଲ୍ |
మెసోఫైట్,ମେସୋଫାଇଟ୍ |
మీసో-పోర్స్,ମେସୋସ୍-ପୋରସ୍ |
మెసోస్పియర్,ମେସୋସସେର୍ |
దూత,ମେସେଞ୍ଜର rna (m-rna)
జీవక్రియ,ମେଟାବୋଲିଜିମ୍ |
జీవక్రియలు,ମେଟାବୋଲାଇଟ୍ |
మెటల్ డ్యామ్,ଧାତୁ ଡ୍ୟାମ୍
మెటామార్ఫిక్ రాళ్ళు,ମେଟାମୋର୍ଫିକ୍ ପଥର |
మెటామార్ఫోసిస్,ମେଟାମୋର୍ଫୋସିସ୍ |
మెటాఫేస్,Metatafse
మెటాస్ట్రస్,ମେଟାଷ୍ଟ୍ରସ୍
మెటాక్సేనియా,ମେଟାକ୍ସେନିଆ |
వాతావరణ శాస్త్రం,ପାଣିପାଗ ବିଜ୍ଞାନ
మెథెమోగ్లోబినేమియా,Methamemoblabinemia
పద్ధతి ప్రదర్శన,ପଦ୍ଧତି ପ୍ରଦର୍ଶନ
మైకా,ମିକା
మైక్రో బేసిన్,ମାଇକ୍ରୋ ବେସନ |
మైక్రో జంతుజాలం,ମାଇକ୍ରୋ ଫୁନା |
సూక్ష్మజీవి,ମାଇକ୍ରୋବେକ୍ |
సూక్ష్మజీవుల బయోమాస్ కార్బన్,ମାଇକ୍ରୋବିଆଲ୍ ବାୟୋମାସ୍ କାର୍ବନ |
సూక్ష్మజీవుల క్షీణత,ମାଇକ୍ରୋବାୟଲ୍ ଅବନତି |
సూక్ష్మజీవుల పురుగుమందు,ମାଇକ୍ରୋବିଆଲ୍ କୀଟନାଶକ |
మైక్రోబయాలజీ,ମାଇକ୍ରୋବାୟୋଲୋଜି |
సూక్ష్మజీవి,ମାଇକ୍ରୋବାୟୋଟିକ୍ |
మైక్రోక్లైమేట్,ମାଇକ୍ରୋକମେଣ୍ଟ |
సూక్ష్మ పర్యావరణం,ମାଇକ୍ରୋନିଭ୍ରଏନସନ୍ |
మైక్రోఫ్లోరా,ମାଇକ୍ରୋଫ୍ଲୋରା |
మైక్రోగామెటోజెనిసిస్,ମାଇକ୍ରୋଗମେତିଟେଜେଞ୍ଜେସିସ୍ |
మైక్రోర్రిగేషన్,ମାଇକ୍ରୋରିଣ୍ଡେସନ୍ |
మైక్రోమెటొరాలజీ,ମାଇକ୍ରୋମେଟ୍ରାକୋଲୋଜି |
మైక్రోన్యూట్రియంట్,ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |
మైక్రోప్లాట్,ମାଇକ୍ରୋପ୍ଲଟ୍ |
మైక్రోపోర్,ମାଇକ୍ରୋପୋର
మైక్రోపైల్,ମାଇକ୍ରୋପାଇଲ୍ |
మైక్రోస్కోపీ,ମାଇକ୍ରୋସ୍କୋପି |
మైక్రోస్పోరింగియం,ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |
మైక్రోస్పోర్ సంస్కృతి,ମାଇକ୍ରୋସପୋର ସଂସ୍କୃତି |
మైక్రోస్పోర్ మదర్ సెల్,ମାଇକ୍ରୋସପୋର ମାତା କକ୍ଷ |
మైక్రోస్పోర్,ମାଇକ୍ରୋସପୋର |
మైక్రోటోమ్,ମାଇକ୍ରୋଟୋମେ |
మైక్రోటోపోగ్రఫీ,ମାଇକ୍ରୋଟୋପୋଗ୍ରାଫି |
మిడ్-సీజన్ దిద్దుబాటు,ମଧ୍ୟମ ସିଜନ୍ ସଂଶୋଧନ |
వలస,ସ୍ଥାନାନ୍ତରଣ
పాలు ధాన్యం దశ,କ୍ଷୀର ଶସ୍ୟ ପର୍ଯ୍ୟାୟ |
మిల్లెపెడ్,ମିଲଲେପେଡେ |
మిల్లట్లు,ମିଲେଟ୍ |
మిల్లింగ్ రికవరీ,ମିଲିଂ ପୁନରୁଦ୍ଧାର
మిల్లింగ్,ମିଲ୍ କରିବା
ఖనిజ పోషణ,ମିନେରାଲ୍ ପୁଷ୍ଟିକର |
ఖనిజ నేల,ଖଣିଜ ମାଟି |
ఖనిజీకరణ,ଖଜୁରୀ
ఖనిజాలు,ଖଣିଜ ପଦାର୍ଥ
కనిష్ట థర్మామీటర్,ସର୍ବନିମ୍ନ ଥର୍ମୋମିଟର |
కనీస పండించడం,ସର୍ବନିମ୍ନ ଟିଲଗ୍ |
చిన్న పంటలు,ଛୋଟ ଫସଲ
మియోటిక్ ఇండెక్స్,ମାଇଟୋିକ୍ ଇଣ୍ଡେକ୍ସ |
మిస్సెన్స్ మ్యుటేషన్,ମିସିସନ୍ ମ୍ୟୁଟେସନ୍ |
పొగమంచు నీటిపారుదల,କୁହୁଡି ଜଳସେଚନ |
పొగమంచు,କୁହୁଡି
మైటోకాండ్రియా,Mitochonrial
మైటోసిస్,ମିଟୋସାଇସ୍ |
మిత్చెర్లిచ్ యొక్క చట్టం,ମିଟର୍ଲିଚଙ୍କ ନିୟମ |
మిశ్రమ పంట,ମିଶ୍ରିତ କ୍ରପ୍ |
మిశ్రమ వ్యవసాయం,ମିଶ୍ରିତ ଚାଷ
మిశ్రమ ఎరువులు,ମିଶ୍ରିତ ସାର
మిశ్రమ మేత,ମିଶ୍ରିତ ଚରିବା |
మిశ్రమ స్వార్డ్,ମିଶ୍ରିତ ସୁଇପ୍ |
మోడల్,ମଡେଲ୍
మోడలింగ్,ମଡେଲିଂ
సవరించిన వాతావరణ ప్యాకేజింగ్,ପରିବର୍ତ୍ତିତ ବାତାବରଣ ପ୍ୟାକେଜିଂ |
తేమ లభ్యత సూచిక,ଆର୍ଦ୍ରତା ଉପଲବ୍ଧତା ସୂଚକାଙ୍କ |
తేమ లోటు సూచిక,ଆର୍ଦ୍ରତା ଅଭାବ ସୂଚକାଙ୍କ |
తేమ సమానమైనది,ଆର୍ଦ୍ରତା ସମାନ |
తేమ పాలన,ଆର୍ଦ୍ର ଶାସନ |
తేమ విడుదల కర్వ్,ଆର୍ଦ୍ରତା ରିଲିଜ୍ ବକ୍ର |
తేమ నిలుపుదల,ଆର୍ଦ୍ରତା ଧାରଣ
తేమ ఒత్తిడి,ଆର୍ଦ୍ରତା ଚାପ |
తేమ ఉద్రిక్తత,ଆର୍ଦ୍ରତା ଟେନସନ |
తేమ,ଆର୍ଦ୍ରତା
మోలార్ ద్రావణం,ମୋଲାର ସମାଧାନ
మొలాసిస్,ଗୁଣ୍ଡ
మోల్ డ్రైనేజ్,ମଲେ ଡ୍ରେନେଜ୍ |
అణు జీవశాస్త్రం,ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |
పరమాణు పెంపకం,ମଲିକୁଲାର୍ ପ୍ରଜନନ |
మాలిక్యులర్ హైబ్రిడైజేషన్,ମଲିକୁଲାର ହାଇବ୍ରିଡାଇଜେସନ୍ |
మొలస్సిసైడ్,ମଲୁସିସିଏସ୍ |
ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI),ମୁଦ୍ରା ସୁବିଧା ସୂଚକାଙ୍କ (MAI)
మోనోక్లోనల్ యాంటీబాడీ,ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |
మోనోకోటిలెడాన్స్,Monocotyledlondon
మోటుకలు,ମୋନୋକ୍ରୋପ୍ (ମନୋବୃତ୍ତି)
మోనోసియస్,ମୋନୋମିୟର୍ |
మోనోజెనిసిస్,ମୋନୋଗେସିସ୍
మోనోహైబ్రిడ్,ମୋନୋହାଇବ୍ରାଇଡ୍ |
మోనోజైగోటిక్,ମୋନୋଜି ଗ୍ଲାଜିଟିକ୍ |
రుతుపవనాలు,ମ so ସୁମୀ |
మోంట్మోరిల్లోనైట్,ମଣ୍ଟମୋରିଲିୟନାଇଟ୍ |
మూర్,ମୋର୍
మోర్,ମଦିନ ସକାଳ
మోర్గాన్ యూనిట్,ମୋର୍ଗାନ୍ ୟୁନିଟ୍ |
మోర్ఫోజెనిసిస్,Morphogenesis
పదనిర్మాణ అనుసరణ,Morphological ଆଡାପ୍ଟେସନ୍ |
పదనిర్మాణ శాస్త్రం,Morphology
తాకట్టు,ବନ୍ଧକ
మోటిల్,ମୋଟର
మోట్లింగ్,ଚଟାଣିବା
అచ్చు,ଛାଞ୍ଚ
మౌల్టింగ్,ମୁକାବିଲା
మట్టిదిబ్బ సంస్కృతి,ମୁଣ୍ଡ ସଂସ୍କୃତି |
మట్టిదిబ్బ పొరలు,ମାଉଣ୍ଡ ଲେଜର |
మొవర్,ମରୁଡ଼ି
మొవింగ్,କାଟିବା
శ్లేష్మం,ମୁକିଲଜ୍ |
చెత్త నేల,ମକ୍ ମୃତ୍ତିକା |
మడ్డీ,କାଦୁଅ
మఫిల్,ମଫଲ
రక్షక కవచం వ్యవసాయం,ମଲଚ ଚାଷ
రక్షక కవచం పండించడం,ମଲଚ୍ ଟିଲଗେଜ୍ |
