Marathi,Punjabi
सहिष्णुता,ਸਹਿਣਸ਼ੀਲਤਾ
दात काढणे,ਟੂਥਿੰਗ
वरची माती किंवा पृष्ठभागाची माती,ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ
एकूण सच्छिद्रता,ਕੁੱਲ porosity
ट्रेसरी,ਟਰੇਸਰੀ
ट्रेन प्रतिकार,ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ
ट्रान्सेप्ट,ਟਰਾਂਸੇਪਟ
संक्रमणकालीन माती,ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ
ट्रान्सम,ਟ੍ਰਾਂਸੋਮ
वाहतूक माती,ਆਵਾਜਾਈ ਮਿੱਟੀ
उपनदी,ਸਹਾਇਕ
ट्रायफोरियम,ਟ੍ਰਾਈਫੋਰੀਅਮ
ट्रायग्लिफ,ਟ੍ਰਾਈਗਲਾਈਫ
कापलेली माती,ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ
अशांत प्रवाह,ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ
बुर्ज,ਬੁਰਜ
Tympar संख्या,Tympar ਨੰਬਰ
अंतिम पत्करण्याची क्षमता,ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ
अंतिम पीएच,ਅੰਤਮ ph
uncoursed यादृच्छिक भंगार दगडी बांधकाम,ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
Uncoursed स्क्वेअर मलबे दगडी बांधकाम,ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
अंडरक्रॉफ्ट,ਅੰਡਰਕ੍ਰਾਫਟ
अपूर्ण सच्छिद्रता,ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ
एकसमान प्रवाह,ਇਕਸਾਰ ਵਹਾਅ
युनिट फ्रेम प्रकार मचान,ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ
अनुत्पादक काम,ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ
असंतृप्त माती,ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ
अस्थिर प्रवाह,ਅਸਥਿਰ ਵਹਾਅ
वरची प्लास्टिक मर्यादा,ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ
दरी गटर,ਵੈਲੀ ਗਟਰ
तिजोरी,ਵਾਲਟ
व्हेटेरिअम,ਵੈਟੇਰੀਅਮ
वायुवीजन,ਹਵਾਦਾਰੀ
व्हेंटिलेटर,ਵੈਂਟੀਲੇਟਰ
वरमदाह,ਵਰਮਦਾਹ
वेस्टिब्युल,ਵੈਸਟੀਬਿਊਲ
व्हिला,ਵਿਲਾ
