Gujarati,Odiya
ઉત્કલન બિંદુ,ଫୁଟିବା ବିନ୍ଦୁ |
નિંદ્રા,somnolence
બરફ,ବରଫ
બરફ-સ્ફટિક,ବରଫ-ସ୍ଫଟିକ |
આદર્શ,ଆଦର୍ଶ
આદર્શકૃત,ଆଦର୍ଶ
"સમાન, સમાન, અભિન્ન","ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |"
"ઓળખ, ઓળખ, ઓળખ, ઓળખ","ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ"
"આઇડેન્ટિફિકેશન બીકન, આઇડેન્ટિફિકેશન બીકન","ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |"
"સમાન, સમાન, સર્વવ્યાપી, વ્યક્તિત્વ","ସମାନ, ସମାନ, ସର୍ବତ୍ର, ବ୍ୟକ୍ତିଗତତା |"
કામ વગરનું,କାମହୀନ |
"નિષ્ક્રિય સમય, કાર્યક્રમ પરીક્ષા સમય","ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ପରୀକ୍ଷା ସମୟ |"
સળગાવવું,ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |
સળગાવનાર,ଇଗ୍ନିଟର
ઇગ્નીશન,ଇଗ୍ନିସନ୍
સૂચનાની અવગણના,ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |
પ્રકાશની ઘનતા,ଆଲୋକର ଘନତା |
રોશની કરનાર,ଆଲୋକିତକାରୀ
રોશની કરનાર,ଆଲୋକିତକାରୀ
રોશની માપક,ଆଲୋକୀକରଣ ଗେଜ୍ |
રોશની કરનાર,ଆଲୋକିତକାରୀ
પ્રતિબિંબ,ପ୍ରତିଫଳନ
"કાલ્પનિક, કાલ્પનિક, કાલ્પનિક","କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |"
ડૂબી ગયેલી વસ્તુ,ଜଳମଗ୍ନ ବସ୍ତୁ |
નિમજ્જન,ବୁଡ ପକାଇବା |
અવબાધ ઘૂંસપેંઠ,ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |
"અસર, અસર, અસર, અથડામણ, રિબાઉન્ડ","ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |"
અસર અસર,ପ୍ରଭାବ ପ୍ରଭାବ
અવબાધ,ପ୍ରତିବନ୍ଧକ
આઘાતજનક,ଆଶ୍ଚର୍ଯ୍ୟଜନକ
લાગુ દબાણ,ପ୍ରୟୋଗ ଚାପ |
"ગર્ભિત, જડિત","ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍"
આવેગ,ପ୍ରେରଣା
અશુદ્ધ,ଅଶୁଦ୍ଧ
બાહ્ય વાહકતા (બાહ્ય વાહકતા),ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି)
અશ્રાવ્યતા,ଶ୍ରବଣତା |
અશ્રાવ્ય,ଶୁଣାଯାଏ ନାହିଁ |
અગ્નિથી પ્રકાશિત,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
અગ્નિથી પ્રકાશિત,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
અવ્યવસ્થિત,ରାପ୍ସୋଡିକ୍ |
આવનારી,ଆଗାମୀ
અસંકોચનક્ષમતા,ଅସମ୍ପୂର୍ଣ୍ଣତା |
વૃદ્ધિશીલ ઓસિલેશન,ବର୍ଦ୍ଧିତ ଦୋହରିବା |
વધેલા ચુંબકત્વ,ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |
મફત વિતરણ,ମାଗଣା ବଣ୍ଟନ |
"અનંત, અનિશ્ચિત, અનિશ્ચિત, 4 અનિશ્ચિત","ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |"
"જીવલેણ, નિર્દેશક, 3 અનુક્રમણિકા","ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |"
"પરોક્ષ, પરોક્ષ","ପରୋକ୍ଷ, ପରୋକ୍ଷ |"
પ્રેરિત,ଅନୁପ୍ରାଣିତ
"આગમન, ઇન્ડક્શન, ઇન્ડક્શન","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
પ્રેરણાત્મક,ପ୍ରେରଣାଦାୟକ |
પ્રેરક,ପ୍ରେରଣାଦାତା |
જડતા,ନିଷ୍କ୍ରିୟ |
અખૂટ સ્ત્રોત,ଅବିସ୍ମରଣୀୟ ଉତ୍ସ |
"અનંત, અનંત","ଅସୀମ, ଅସୀମ |"
"અનંત, અનંત","ଅସୀମ, ଅସୀମ |"
"અનંત, અનંત","ଅସୀମ, ଅସୀମ |"
જ્વલનશીલતા,ଜ୍ୱଳନ୍ତତା |
જ્વલનશીલ,ଜ୍ୱଳନ୍ତ
પ્રવાહ,ପ୍ରବାହ
પ્રવાહ,ପ୍ରବାହ
માહિતી,ସୂଚନା
ખૂબ ઓછી આવર્તન,ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ઇન્ફ્રારેડ,ଇନଫ୍ରାଡ୍
અશ્રાવ્ય,ଶୁଣାଯାଏ ନାହିଁ |
અવા શ્રાવીકી,ଅଭା ଶ୍ରାବିକି |
અસંગતતા,ଅସଙ୍ଗତି
અલગ,ଭିନ୍ନ
પ્રારંભિક,ପ୍ରାରମ୍ଭିକ
ઈન્જેક્શન,ଇଞ୍ଜେକ୍ସନ୍ |
દાખલ કરો,ପ୍ରବେଶ କର |
"આંતરિક, આંતરિક, આંતરિક, આંતરિક","ଭିତର, ଭିତର, ଭିତର, ଭିତର"
"ઇનપુટ (n.), ઇનપુટ (v.)","ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
ઉદ્ધત,ଅସମ୍ମାନ |
લિવેશન,ଜୀବନ୍ତ
"તુચ્છ, તુચ્છ","ଅମୂଳକ, ଅମୂଳକ"
દેખરેખ,ତଦାରଖ
"સ્થાપન, સ્થાપન, સ્થાપન","ସ୍ଥାପନ, ସ୍ଥାପନ, ସ୍ଥାପନ"
ક્ષણ,ମୁହୂର୍ତ୍ତ
સૂચના,ନିର୍ଦ୍ଦେଶ
મશીન,ମେସିନ୍
યાંત્રિક,ଯାନ୍ତ୍ରିକ
"યાંત્રિકરણ, એસેમ્બલી","ଯାନ୍ତ୍ରିକରଣ, ସଭା"
"અવાહક, અવાહક","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ"
ઇન્સ્યુલેટીંગ,ଇନସୁଲେଟିଂ
"અવાહક, અવાહક, અવાહક","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ |"
"1 સંપૂર્ણ સંખ્યા, પૂર્ણાંક","1 ହୋଲ୍ ନମ୍ବର, ଇଣ୍ଟିଜର୍"
અખંડિતતા,ଏକୀକରଣ
"અભિન્ન, પૂર્ણાંક","ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍"
એકીકરણ,ଏକୀକରଣ
"તીવ્ર, ગુસ્સે","ତୀବ୍ର, କ୍ରୋଧିତ |"
તીવ્રતા,ତୀବ୍ରତା
"ટ્રેક્શન, પ્રવેગક","ଟ୍ରାକ୍ସନ୍, ତ୍ୱରକ"
"તીવ્રતા, તીવ્રતા, તીવ્રતા","ତୀବ୍ରତା, ତୀବ୍ରତା, ତୀବ୍ରତା |"
તીવ્ર,ତୀବ୍ର
ક્રિયાપ્રતિક્રિયા,ପାରସ୍ପରିକ କ୍ରିୟା
આંતરપરમાણુ,ଇଣ୍ଟରାଟୋମିକ୍ |
"વિનિમય, વ્યવહાર","ବିନିମୟ, କାରବାର"
"પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા","ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |"
પરસ્પર નિર્ભર,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
પરસ્પર પ્રસરણ,ପାରସ୍ପରିକ ବିସ୍ତାର |
ઈન્ટરફેસ પાનું,ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |
ક્રોસ ભરણ,କ୍ରସ୍ ଫିଲ୍
ઇન્ટરફેસ કોણ,ଇଣ୍ଟରଫେସ୍ କୋଣ
"દખલ, દખલ, અવરોધ","ବାଧା, ବାଧା, ବାଧା"
આંતરગાલેક્ટિક,ଇଣ୍ଟରଗାଲାକ୍ଟିକ୍ |
"આંતરિક, આંતરિક, આંતરિક (v.), આંતરિક, આંતરિક, આંતરિક (v.)","ଭିତର, ଭିତର, ଭିତର (v।), ଭିତର, ଭିତର, ଭିତର (v।)"
"ચેતોપાગમ, ચેતોપાગમ","ସିନେପ୍ସ, ସିନେପ୍ସ |"
"મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક","ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ"
આંતરમેટાલિક,ଇଣ୍ଟରମେଟାଲିକ୍ |
"તૂટક તૂટક, તૂટક તૂટક","ମଧ୍ୟବର୍ତ୍ତୀ, ମଧ୍ୟବର୍ତ୍ତୀ"
આંતરપરમાણુ,ପାରସ୍ପରିକ
આંતરિક,ଆଭ୍ୟନ୍ତରୀଣ |
આંતરરાષ્ટ્રીય,ଆନ୍ତର୍ଜାତୀୟ
ઇન્ટર્સ્ટિશલ,ଅନ୍ତର୍ନିହିତ
આંતરગ્રહીય,ପାରସ୍ପରିକ
ઇન્ટરપોલેશન,ଇଣ୍ଟରପୋଲେସନ୍ |
અર્થપૂર્ણતા,ଅର୍ଥପୂର୍ଣ୍ଣତା |
"મતદાર, દુભાષિયા","ଚୟନକର୍ତ୍ତା, ଅନୁବାଦକ"
અવરોધક,ବାଧା
આંતરછેદ,ଛକ
"આંતરછેદ, આંતરછેદ, આંતરછેદ","ଛକ, ଛକ, ଛକ"
અંતરાલ,ବ୍ୟବଧାନ
ઇન્ટરસ્ટેલર,ଆନ୍ତର୍ଜାତିକ
ઇન્ટર્સ્ટિશલ,ଅନ୍ତର୍ନିହିତ
"ગેપ, ગેપ","ଫାଙ୍କ, ଫାଙ୍କ"
બંધ,ବନ୍ଦ
અંતે,ଶେଷରେ
આંતરપરમાણુ,ଇଣ୍ଟରାଟୋମିକ୍ |
"નાઝ (વારસા), અંતર (આંતરિક)","ନାଜ (ଉତ୍ତରାଧିକାରୀ), ଆଣ୍ଟାର (ଆଭ୍ୟନ୍ତରୀଣ)"
ચોક્કસ,ନିଶ୍ଚିତ
"શોધ, શોધ","ଉଦ୍ଭାବନ, ଉଦ୍ଭାବନ"
"વ્યસ્ત, વિપરીત, વિરુદ્ધ","ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
"વ્યુત્ક્રમ, વ્યુત્ક્રમ","ଓଲଟା, ବିପରୀତ"
પ્રતિનિધિત્વ કરવા માટે,ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ
"વ્યસ્ત, ઊલટું","ଓଲଟା, ଓଲଟା"
અંધ,ଅନ୍ଧ
ટર્બિડ પ્રવાહી,ଟର୍ବିଡ୍ ତରଳ |
અદ્રશ્યતા,ଅଦୃଶ୍ୟତା |
અદ્રશ્ય,ଅଦୃଶ୍ୟ |
આયન,ଆୟନ
આયનીય,ଆୟନିକ୍ |
ionizable,ଆୟନାଇଜେବଲ୍ |
"આયનીકરણ કરવું, આયનીકરણ કરવું","ଆୟନାଇଜ୍ କରିବାକୁ, ଆୟନାଇଜ୍ କରିବାକୁ |"
"આયનોસ્ફિયર, આયનોસ્ફિયર","ଆୟନୋସାଇଫର୍, ଆୟନୋସାଇଫର୍ |"
આયનોસ્ફિયર,ଆୟନୋସାଇଫର୍ |
આઇરિસ,ଆଇରିସ୍
ઇરેડિયેટેડ,ବିକିରଣ
ઇરેડિયેશન,ବିକିରଣ
અતાર્કિક,ଅଯ irr କ୍ତିକ |
"ભરપાઈ ન થઈ શકે તેવું, બદલી ન શકાય તેવું, બદલી ન શકાય તેવું","ଅପୂରଣୀୟ, ଅପୂରଣୀୟ, ଅପୂରଣୀୟ |"
અનિયમિત,ଅନିୟମିତ |
ઉલટાવી શકાય તેવું,ପ୍ରତ୍ୟାବର୍ତ୍ତନଯୋଗ୍ୟ |
ફરતી,ଘୂର୍ଣ୍ଣନ
"આઇસોટ્રોપિક, આઇસોટ્રોપિક વળાંક","ଆଇସୋଟ୍ରୋପିକ୍, ଆଇସୋଟ୍ରୋପିକ୍ ବକ୍ର |"
સાપન્ટ્રોપિકલી,ସାପାଣ୍ଟ୍ରୋପିକ୍ ଭାବରେ |
"હું સંકેત, હું સંકેત","ମୁଁ ସଙ୍କେତ କରେ, ମୁଁ ସଙ୍କେତ ଦିଏ |"
"આઇસોબાર્સ, આઇસોટોપ્સ","isobars, isotopes"
"આઇસોબેરિક, સંતુલિત, સંતુલિત","ଆଇସୋବାରିକ୍, ସନ୍ତୁଳିତ, ସନ୍ତୁଳିତ |"
"આઇસોમેટ્રિક રેખા, આઇસોટોનિક રેખા","ଆଇସୋମେଟ୍ରିକ୍ ରେଖା, ଆଇସୋଟୋନିକ୍ ରେଖା |"
iso-ionic,iso-ionic |
હોમોલોગસ,ସମଲିଙ୍ଗୀ |
સિંક્રનસ રેખા,ସମକାଳୀନ ରେଖା |
સિંક્રનસ ઝડપ,ସମକାଳୀନ ଗତି
આઇસોમેટ્રિક,ଆଇସୋମେଟ୍ରିକ୍ |
ઇક્વિપોટેન્શિયલ,ସମାନ୍ତରାଳ
સમ-શક્તિયુક્ત,ସମାନ-ଶକ୍ତିଯୁକ୍ତ |
"સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)","ସମାନ୍ତରାଳ (v।), ଆଇସୋସେଲସ୍ ରେଖା (ଏଡି।)"
"અલગ પાડવું, (સં.), અલગ કરવું","ଅଲଗା କରିବାକୁ, (adj।), ଅଲଗା କରିବାକୁ |"
"અલગ, અલગ, એકલ","ବିଚ୍ଛିନ୍ନ, ବିଚ୍ଛିନ୍ନ, ଏକକ |"
"અલગતા, અલગતા, અલગતા","ପୃଥକକରଣ, ପୃଥକତା, ପୃଥକତା |"
આઇસોમર,isomer
આઇસોમર,isomer
આઇસોમેરિઝમ,ଆଇସୋରିଜିମ୍ |
"isometric, tritezole, cubic, isometric","ଆଇସୋମେଟ୍ରିକ୍, ତ୍ରିରଙ୍ଗା, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
આઇસોમોર્ફિઝમ,ଆଇସୋମର୍ଫିଜିମ୍ |
આઇસોમોર્ફિક,isomorphic
ઇસોથર્મ,isotherm
ઇસોથર્મ,ଆଇସୋଥର୍ମାଲ୍ |
આઇસોટોપ્સ,isotopes
આઇસોટોપ્સ,isotopes
આઇસોટ્રોપિક,ଆଇସୋଟ୍ରୋପିକ୍ |
ગોળાકાર રેખા,ବୃତ୍ତାକାର ରେଖା |
આઇસોમોર્ફિઝમ,ଆଇସୋମର୍ଫିଜିମ୍ |
પુનરાવર્તન,ପୁନରାବୃତ୍ତି
આંતરિક સેમિકન્ડક્ટર,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
જામ ઇન્ટરફેરોમીટર,ଜାମ ଇଣ୍ଟରଫେରୋମିଟର |
"આંચકો, રિબાઉન્ડ","ଜର୍କ, ପୁନର୍ବାର |"
"જેટ, માથું","ଜେଟ୍, ମୁଣ୍ଡ"
જેટ-રોકેટ પ્રોપલ્શન,ଜେଟ୍-ରକେଟ୍ ପ୍ରବୃତ୍ତି |
J-J કપલિંગ,J-J କପଲିଂ |
જોલી બેન્ટ,ଜଲି ବଙ୍କା |
જુલ-ગરમી,joule-heat
જુલેમીટર,ଜୁଲେମିଟର |
જૌલ-થોમસન અસર,joule-thomson ପ୍ରଭାବ |
જુલ,joule
"કોદાળી, કૂદકો, વાંસળી","ସ୍ପେଡ୍, ଡେଇଁବା, ବଂଶୀ"
સંધિ,ଚୁକ୍ତି
સંગમ સ્થળ,ମିଳନ ସ୍ଥାନ |
યોગ્ય ઉચ્ચારણ,ସଠିକ୍ ଶବ୍ଦ
"કેસનિધિ, નિકટતા","kesanidhi, ନିକଟତର |"
"કેલિડોસ્કોપ, કેલિડોસ્કોપ","କାଲିଡୋସ୍କୋପ୍, କାଲିଡୋସ୍କୋପ୍ |"
"કપ્પા મેસન્સ, કે-મેસન્સ","କପା ମାସନ୍ସ, କେ-ମାସନ୍ସ |"
કેથોડ,କ୍ୟାଥୋଡ୍ |
ઘનાયન,ଘନୟାନ |
કે-બેન્ડ,କେ-ବ୍ୟାଣ୍ଡ |
K-કેપ્ચર,କେ-କ୍ୟାପଚର୍ |
k-રિસેપ્ટર,k- ରିସେପ୍ଟର |
કેલ્વિન અંદાજ,କେଲଭିନ ଆନୁମାନିକତା |
એકરૂપતાનું એકમ,ଏକତାର ଏକକ |
કેર સેલ,କର୍ ସେଲ୍
"ચાવી, પડદો, ચાવી","ଚାବି, ପରଦା, ଚାବି |"
"કી બોર્ડ, પડદાની પટ્ટી","କି ବୋର୍ଡ, ପରଦା ଦଣ୍ଡିକା |"
પ્રારંભિક સ્વર,ସ୍ ow ର ଖୋଲିବା
કી પલ્સ,କି ନାଡ
મુખ્ય શબ્દ,ମୁଖ୍ୟ ଶବ୍ଦ
પ્રક્ષેપણ,ପ୍ରୋଜେକସନ
પ્રતિકાર,ପ୍ରତିରୋଧ
કિલો ગ્રામ,କିଲୋଗ୍ରାମ୍
કિલોજુલ,କିଲୋଜୁଲ୍ |
કિલોપારસેક,କିଲୋପରସେକ୍ |
કિલોટન બોમ્બ,କିଲୋଟନ୍ ବୋମା |
ગતિશીલ,କିଏନାମେଟିକ୍ |
કેવળ ગતિશીલ,ସମ୍ପୂର୍ଣ୍ଣ ଗତିଶୀଳ |
"ગતિશીલ, ગતિશીલ","ଗତିଜ, ଗତିଶୀଳ |"
ગતિશીલ રીતે,ଗତିଶୀଳ ଭାବରେ |
અસ્થિભંગ,ଭଙ୍ଗା
ક્લીસ્ટ્રોન,କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
તીક્ષ્ણ ધાર,ତୀକ୍ଷ୍ଣ ଧାର
ક્રુસ્કલ સરહદ,କ୍ରୁସ୍କାଲ୍ ସୀମା |
થર્મોજેનિક,ଥର୍ମୋଜେନିକ୍ |
લેબલ,ଲେବଲ୍
"ચિહ્નિત, અંકિત, લેબલ થયેલ","ଚିହ୍ନିତ, ଲେଖା, ଲେବଲ୍ ହୋଇଛି |"
પ્રયોગશાળા,ଲାବୋରେଟୋରୀ
સીડી,ଶିଡ଼ି
ઘડિયાળની વિરુદ્ધ દિશામાં,ଓଲଟା
"ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા","ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ ରୋଟର୍ |"
આગળ અને પાછળ,ପଛକୁ ଏବଂ ପଛକୁ |
Lagrange પ્રસારણ,ଲାଗ୍ରେଞ୍ଜ୍ ପ୍ରସାରଣ |
લેગ્રેન્જિયનિઝમ,ଲାଗ୍ରାଙ୍ଗିଆନିଜିମ୍ |
ઘેટાંની રચના,ମେଷଶାବକ ସୃଷ୍ଟି
પાટિયું બોર્ડ,ଫଳକ ବୋର୍ଡ |
ડોર્સલ પ્લેટ,ଡୋରସାଲ୍ ପ୍ଲେଟ୍ |
"સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ","ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |"
"પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ","ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |"
સ્તરીકરણ,ସ୍ତରକରଣ
લેમિના,ଲାମିନା
"દીવો, દીવો","ପ୍ରଦୀପ, ପ୍ରଦୀପ"
"કાજલ, દીપ કાજલ","କାଜଲ, ଦୀପ କାଜଲ |"
લેન્ડ-ઇન્ટરવલ નિયમ,ଲ୍ୟାଣ୍ଡେ-ବ୍ୟବଧାନ ନିୟମ |
લેન્ડે વિભાજન પરિબળ,ଲାଣ୍ଡେ ବିଭାଜନ କାରକ |
ઉતરાણ,ଅବତରଣ |
"સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો","ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲାମିନେସନ୍, ପିନ୍ଧିବା |"
લાર્મોર આવર્તન,ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |
larmore precession,larmore precession |
લેસર,ଲେଜର
લેસરાઇઝેશન,ଲେଜରାଇଜେସନ୍
ગુપ્ત,ଗୁପ୍ତ
"બાજુની, બાજુની, બાજુની","ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ"
"અક્ષાંશ, અક્ષાંશ","ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ"
"જાળી, જાળી","ଜଟଣୀ, ଜଟଣୀ"
laue વર્ગ,laue ଶ୍ରେଣୀ
લોન્ચ,ଉନ୍ମୋଚନ |
લોન્ચ,ଉନ୍ମୋଚନ |
લોન્ચ પ્લેટફોર્મ,ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |
સમૂહ ગુણોત્તર કાયદો,ଜନ ଅନୁପାତ ନିୟମ |
બહુવિધ ગુણોત્તર નિયમ,ଏକାଧିକ ଅନୁପାତ ନିୟମ |
"સ્તર, સ્તર","ସ୍ତର, ସ୍ତର"
એલ-બેન્ડ,L- ବ୍ୟାଣ୍ଡ |
"લીડ, લીડ, સીસું, સીસું, સીસું","ସୀସା, ସୀସା, ସୀସା, ସୀସା, ସୀସା |"
આગળ,ଆଗକୁ
"ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan","ଚୂନ, ଲିକ୍ (କ୍ର।), ରିସେନ୍ ଲାଇନ୍, ଚିଆୱାନ୍ |"
"ચાવવા, કાટ, લીક","ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |"
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
ઓછામાં ઓછી ગણતરી,ସର୍ବନିମ୍ନ ଗଣନା
લેચ વાયર,ଲ୍ୟାଚ୍ ତାର
Leduc અસર,ଲେଡୁକ୍ ପ୍ରଭାବ |
માન્ય ઓહ્મ,ବ valid ଧ ଓହମ୍ |
- ઇલેક્ટ્રોન,-ଲେକ୍ଟ୍ରନ୍
લંબાઈની મર્યાદા,ଦ length ର୍ଘ୍ୟ ସୀମା |
વિસ્તરણ,ବିସ୍ତାର
લેન્સ,ଲେନ୍ସ
લેન્ઝનો કાયદો,ଲେଞ୍ଜର ନିୟମ |
સપાટ ટનલ,ସମତଳ ଟନେଲ୍ |
આડી ઉડાન,ଭୂସମାନ୍ତର ଉଡ଼ାଣ |
"સ્તરીકરણ, સ્તરીકરણ","ସ୍ତର, ସ୍ତର"
"આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ","ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |"
આત્મવિશ્વાસનું સ્તર,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
મહત્વ સ્તર,ମହତ୍ତ୍ level ସ୍ତର |
"આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ","ଭୂସମାନ୍ତର ପୃଷ୍ଠା, ଫ୍ଲାଟ ପୃଷ୍ଠା, ସମାନ୍ତରାଳ ପୃଷ୍ଠା |"
"લિવર, લિવર","ଲିଭର, ଲିଭର"
વર્ચ્યુઅલ ઓસિલેશન,ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |
"લિડર, લેસર ઇન્ફ્રારેડ રડાર","ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |"
"જીવન, ઉંમર","ଜୀବନ, ବୟସ"
"લિફ્ટ, લિફ્ટ","ଉଠ, ଉଠ"
વિમોચન ક્ષણ,ମୁକ୍ତି ମୁହୂର୍ତ୍ତ
"ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ","କ୍ଷୁଦ୍ର, ହାଲୁକା, ଅଳ୍ପ, କ୍ଷୁଦ୍ର, କ୍ଷୁଦ୍ର, 6 ଆଲୋକ |"
"સમશીતોષ્ણ., પ્રકાશ","ତାପମାତ୍ରା।, ହାଲୁକା କର |"
વીજળી,ବଜ୍ରପାତ
પ્રકાશ વર્ષ પ્રકાશ વર્ષ,ଆଲୋକ ବର୍ଷ ଆଲୋକ ବର୍ଷ |
"સજાતીય, સજાતીય, સજાતીય","ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |"
"મર્યાદા, સીમાંત","ସୀମା, ମାର୍ଜିନ"
"મર્યાદા, મર્યાદા, આત્યંતિક","ସୀମା, ସୀମା, ଚରମ |"
વર્તમાન મર્યાદા,ସାମ୍ପ୍ରତିକ ସୀମା |
"રેખા, રેખા, લંબગોળ","ରେଖା, ରେଖା, ଏଲିପସଏଡ୍ |"
"રેખીય, રેખીય, રેખીય","ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |"
રેખીયકરણ,ର line ଖିକୀକରଣ |
"એકવિધતા, રેખીયતા","ଏକକତା, ର ar ଖିକତା |"
"એકલા, રેખીય રીતે","ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |"
રેખા સંભવિત,ରେଖା ସମ୍ଭାବନା |
રેખીય અપૂર્ણતા,ର line ଖିକ ଅସମ୍ପୂର୍ଣ୍ଣତା |
સ્ટ્રોક લાઇન,ଷ୍ଟ୍ରୋକ ଲାଇନ
રેખીય સ્પેક્ટ્રમ,ର line ଖିକ ସ୍ପେକ୍ଟ୍ରମ୍ |
રેખા વોલ્ટેજ,ରେଖା ଭୋଲଟେଜ୍ |
"બંધન, તાર, સાંકળ, ગ્રંથિ, કડી","ବନ୍ଧ, ଷ୍ଟ୍ରିଙ୍ଗ, ଶୃଙ୍ଖଳା, ଗ୍ରନ୍ଥି, ଲିଙ୍କ୍ |"
પ્રવાહીકરણ,ତରଳ ପଦାର୍ଥ
લિક્વિફાઇડ,ତରଳ
લિક્વિફાઇડ,ତରଳ
પ્રવાહી,ତରଳ
પ્રવાહી જળાશય,ତରଳ ଜଳଭଣ୍ଡାର |
લિક્વિડ ક્રિસ્ટલ,ତରଳ ସ୍ଫଟିକ |
પ્રવાહીતા,ତରଳତା
પ્રવાહી-સંચાલિત રોકેટ,ତରଳ ଚାଳିତ ରକେଟ୍ |
લિસાજુ આંકડા,ଲିସାଜୁ ସଂଖ୍ୟା
"યાદી, યાદી","ତାଲିକା, ତାଲିକା |"
"સૂચિ, સૂચિ","ତାଲିକା, ତାଲିକା"
કચરા,ଲିଟର |
જીવંત કાર્યક્રમ,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
ઇલેક્ટ્રિક વાયર,ବିଦ୍ୟୁତ ତାର
