Kannada,Tamil
ಸ್ಥಳೀಯ,உள்ளூர்
ಸ್ಥಳೀಯ ಪ್ರವೇಶ,உள்ளூர் அணுகல்
ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ,உள்ளூர் பகுதி நெட்வொர்க்
ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ,உள்ளூர் பேட்டரி
ಸ್ಥಳೀಯ ಕೇಂದ್ರ ಕಚೇರಿ,உள்ளூர் மத்திய அலுவலகம்
ಸ್ಥಳೀಯ ಚಾನಲ್,உள்ளூர் சேனல்
ಸ್ಥಳೀಯ ಸಂಹಿತೆ,உள்ளூர் குறியீடு
ಸ್ಥಳೀಯ ವಿನಿಮಯ,உள்ளூர் பரிமாற்றம்
ಸ್ಥಳೀಯ ಸ್ವರೂಪ  ಸಂಗ್ರಹಣೆ,உள்ளூர் வடிவம்  சேமிப்பு
ಸ್ಥಳೀಯ ರೂಪಗಳ ನಿಯಂತ್ರಣ,உள்ளூர் வடிவங்கள் கட்டுப்பாடு
ಸ್ಥಳೀಯ ಮಾರ್ಗ,உள்ளூர் வரி
ಸ್ಥಳೀಯ ಬೀಗ,உள்ளூர் பூட்டு
ಸ್ಥಳೀಯ ಲೂಪ್,உள்ளூர் வளையம்
ಸ್ಥಳೀಯವಾಗಿ ಲಗತ್ತಿಸಲಾಗಿದೆ,உள்ளூரில் இணைக்கப்பட்டுள்ளது
ಸ್ಥಳೀಯವಾಗಿ ಲಗತ್ತಿಸಲಾಗಿದೆ  ನಿಲ್ದಾಣ,உள்ளூரில் இணைக்கப்பட்டுள்ளது  நிலையம்
ಸ್ಥಳೀಯ ವಿಧಾನ,உள்ளூர் பயன்முறை
ಸ್ಥಳೀಯ ಆದೇಶ ತಂತಿ,உள்ளூர் ஆர்டர் கம்பி
ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ,உள்ளூர் ஆஸிலேட்டர்
ಸ್ಥಳೀಯ ಸೇವಾ ಪ್ರದೇಶ,உள்ளூர் சேவை பகுதி
ಸ್ಥಳೀಯ ಭಾಗ,உள்ளூர் பக்கம்
ಸ್ಥಳೀಯ ನಿಲ್ದಾಣ,உள்ளூர் நிலையம்
ಸ್ಥಳೀಯ ಸ್ವಿಚಿಂಗ್  ಸೌಲಭ್ಯ,உள்ளூர் மாறுதல்  வசதி
ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್,உள்ளூர் மாறி
ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್  ಚಿಹ್ನೆ,உள்ளூர் மாறி  சின்னம்
ಆಡು,கண்டுபிடி
ಮೋಡ್ ಅನ್ನು ಪತ್ತೆ ಮಾಡಿ,பயன்முறையைக் கண்டுபிடி
ಸ್ಥಳ,இடம்
ಸ್ಥಳ ಕೌಂಟರ್  (= ಸ್ಥಳ  ನೋಂದಣಿ),இருப்பிட கவுண்டர்  (= இடம்  பதிவு)
ಸ್ಥಳ ಜೀವನ,இருப்பிட வாழ்க்கை
ಲೊಕೇಟರ್ ಸಾಧನ,லொக்கேட்டர் சாதனம்
ಲೊಕೇಟರ್  ಅರ್ಹತೆ,லொக்கேட்டர்  தகுதி
ಲೊಕೇಟರ್ ವೇರಿಯಬಲ್,லொக்கேட்டர் மாறி
ಬ ೦ ದೆ,பூட்டு
ಲಾಕ್ ಮಾಡಿದ ಹೆಸರು,பூட்டப்பட்ட பெயர்
ಲಾಕ್ ಮಾಡಿದ ಪುಟ,பூட்டப்பட்ட பக்கம்
ಲಾಕ್ ಮಾಡಿದ ದಾಖಲೆ,பூட்டப்பட்ட பதிவு
ಲಾಕಿಂಗ್,பூட்டுதல்
ಲಾಕ್,பூட்டவும்
ಬೀಗಮುದ್ರೆ ಮಾಡ್ಯೂಲ್,கதவுட் தொகுதி
ಲಾಕ್ ಅಪ್ ಮೇಜಿನ,பூட்டுதல் அட்டவணை
ಬ ೦ ದಿಸು,பதிவு
ಕಸಕ,லாகர்
ಕಪ್ಪೆ,பதிவு
ತಾರ್ಕಿಕ ಪ್ರವೇಶ ಮಟ್ಟ,தருக்க அணுகல் நிலை
ತಾರ್ಕಿಕ ಆಡ್,தர்க்கரீதியான சேர்
ತಾರ್ಕಿಕ ವಿಶ್ಲೇಷಣೆ,தருக்க பகுப்பாய்வு
ತಾರ್ಕಿಕ ಚಾರ್ಟ್  (= ಫ್ಲೋ ಚಾರ್ಟ್),தருக்க விளக்கப்படம்  (= ஓட்ட விளக்கப்படம்)
ತಾರ್ಕಿಕ ಮಗು  ಭಾಗ,தர்க்கரீதியான குழந்தை  பிரிவு
ತಾರ್ಕಿಕ ಹೋಲಿಕೆ,தர்க்கரீதியான ஒப்பீடு
ತಾರ್ಕಿಕ ಸಂಯೋಗ,தருக்க இணைப்பு
ತಾರ್ಕಿಕ ಸ್ಥಿರ,தர்க்கரீதியான மாறிலி
ತಾರ್ಕಿಕ ದತ್ತ  ರಚನೆ,தருக்க தரவு  கட்டமைப்பு
ತಾರ್ಕಿಕ ನಿರ್ಧಾರ,தர்க்கரீதியான முடிவு
ತಾರ್ಕಿಕ ವಿನ್ಯಾಸ,தருக்க வடிவமைப்பு
ತಾರ್ಕಿಕ ಸಾಧನ  ಭಾಷಣ,தருக்க சாதனம்  முகவரி
ತಾರ್ಕಿಕ ರೇಖೆ,தருக்க வரைபடம்
ತಾರ್ಕಿಕ ವ್ಯತ್ಯಾಸ,தருக்க வேறுபாடு
ತಾರ್ಕಿಕ ವಿಘಟನೆ,தருக்க வேறுபாடு
ತಾರ್ಕಿಕ ಅಂಶ,தருக்க உறுப்பு
ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ,தர்க்கரீதியான வெளிப்பாடு
ತಾರ್ಕಿಕ ಕೊಡೆ,தருக்க கோப்பு
ತಾರ್ಕಿಕ ಹರಿವಿನ ಚಾರ್ಟ್  (ಫ್ಲೋ ಚಾರ್ಟ್),தருக்க ஓட்ட விளக்கப்படம்  (ஓட்ட விளக்கப்படம்)
ತಾರ್ಕಿಕ ಗುಂಪು  ಸೂಚನಾ,தருக்கக் குழு  வழிமுறைகள்
ಒಂದು ವೇಳೆ ತಾರ್ಕಿಕ,தர்க்கரீதியான என்றால்
ತಾರ್ಕಿಕ ಸೂಚನೆ,தருக்க அறிவுறுத்தல்
ತಾರ್ಕಿಕ ಮಟ್ಟ,தருக்க நிலை
ತಾರ್ಕಿಕ ಸಾಲಿನ ಗುಂಪು,தருக்க வரி குழு
ತಾರ್ಕಿಕ ಗುಣ,தருக்க பெருக்கல்
ತಾರ್ಕಿಕ ಸಂಖ್ಯೆ,தருக்க எண்
ತಾರ್ಕಿಕ ಕಾರ್ಯಾಚರಣೆ,தர்க்கரீதியான செயல்பாடு
ತಾರ್ಕಿಕ ನಿರ್ವಾಹಕ,தருக்க ஆபரேட்டர்
ತಾರ್ಕಿಕ ಪುಟ  ಗುರುತಿಸಿಕೊಳ್ಳುವಿಕೆ,தருக்க பக்கம்  அடையாளங்காட்டி
ತಾರ್ಕಿಕ ಪುಟ  ಸಂಖ್ಯೆ,தருக்க பக்கம்  எண்
ತಾರ್ಕಿಕ ಪೋಷಕ  ಭಾಗ,தர்க்கரீதியான பெற்றோர்  பிரிவு
ತಾರ್ಕಿಕ ಪ್ರಾಥಮಿಕ,தருக்க முதன்மை
ತಾರ್ಕಿಕ ಉತ್ಪನ್ನ,தருக்க தயாரிப்பு
ತಾರ್ಕಿಕ ದಾಖಲೆ,தருக்க பதிவு
ತಾರ್ಕಿಕ ದಾಖಲೆ  ನಿರ್ಬಂಧ,தருக்க பதிவு  தொகுதி
ತಾರ್ಕಿಕ ಸಂಬಂಧ,தர்க்கரீதியான உறவு
ತಾರ್ಕಿಕ ಶಿಖರ,தர்க்கரீதியான மாற்றம்
ತಾರ್ಕಿಕ ರಚನೆ,தருக்க அமைப்பு
ತಾರ್ಕಿಕ ಮೊತ್ತ,தர்க்கரீதியான தொகை
ತಾರ್ಕಿಕ ಸ್ವಿಚ್,தருக்க சுவிட்ச்
ತಾರ್ಕಿಕ ಚಿಹ್ನೆ,தருக்க சின்னம்
ತಾರ್ಕಿಕ ಪದ,தர்க்கரீதியான சொல்
ತಾರ್ಕಿಕ ಟೈಮರ್,தருக்க டைமர்
ತಾರ್ಕಿಕ ಪತ್ತೆಹಚ್ಚುವಿಕೆ,தர்க்கரீதியான தடமறிதல்
ತಾರ್ಕಿಕ ಟ್ರ್ಯಾಕ್,தருக்க பாதை
ತಾರ್ಕಿಕ ಘಟಕ,தருக்க அலகு
ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್,தர்க்கரீதியான மாறி
ತಾರ್ಕಿಕ ಪ್ರಮಾಣ,தருக்க தொகுதி
ತಾರ್ಕಿಕ ವಿಶ್ಲೇಷಕ,தருக்க அனலைசர்
ತರ್ಕಪಟ್ಟೆ,லாஜிக் கார்டு
ತರ್ಕ ಚಾರ್ಟ್ (= ಹರಿವು  ಚಾರ್ಟ್),தர்க்க விளக்கப்படம் (= ஓட்டம்  விளக்கப்படம்)
ತರ್ಕ ಡಿಕೋಡರ್,லாஜிக் டிகோடர்
ತರ್ಕ ವಿನ್ಯಾಸ,தர்க்க வடிவமைப்பு
ತರ್ಕ ಸಾಧನ,தர்க்க சாதனம்
ತರ್ಕ ರೇಖಾಚಿತ್ರ,தர்க்க வரைபடம்
ತರ್ಕ ಅಂಶ,தர்க்க உறுப்பு
ತರ್ಕ ಅಭಿವ್ಯಕ್ತಿ,தர்க்க வெளிப்பாடு
ತರ್ಕ ಕುಟುಂಬ,தர்க்க குடும்பம்
ತರ್ಕ ಹರಿವಿನ ಚಾರ್ಟ್  (= ಫ್ಲೋ ಚಾರ್ಟ್),தர்க்க ஓட்ட விளக்கப்படம்  (= ஓட்ட விளக்கப்படம்)
ತರ್ಕ ಕಾರ್ಯ,தர்க்க செயல்பாடு
ತರ್ಕ ಸೂಚನೆ,தர்க்க அறிவுறுத்தல்
ತರ್ಕ ಬೆಳಕು,தர்க்க ஒளி
ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ,தர்க்க செயல்பாடு
ತರ್ಕ ತನಿಖೆ,தர்க்க ஆய்வு
ತರ್ಕ ಉತ್ಪನ್ನ,தர்க்க தயாரிப்பு
ತರ್ಕ ಬದಲಾವಣ,தர்க்க மாற்றம்
ತರ್ಕ ಸಣ್ಣ ದೋಷ,தர்க்க குறுகிய தவறு
ತರ್ಕ ಸಂಕೇತ,தர்க்க சமிக்ஞை
ತರ್ಕ ಸ್ಥಿತಿ,தர்க்க நிலை
ತರ್ಕ ಚಿಹ್ನೆ,தர்க்க சின்னம்
ತರ್ಕ ಘಟಕ,தர்க்க அலகு
ಲಾಗ್ ಇನ್ ಮಾಡಿ (= ಲಾಗ್ ಆನ್ ಮಾಡಿ),உள்நுழைக (= உள்நுழைக)
ಲಾಗ್ ಆಫ್ ಮಾಡಿ (= ಲಾಗ್ out ಟ್),உள்நுழைக (= வெளியேறு)
ಲಾಗ್ ಆನ್,உள் நுழை
ಲಾಗ್ ಔಟ್,வெளியேறு
ಲಾಗ್ ಆವರ್ತಕ  ಆನಂತಾ,பதிவு அவ்வப்போது  ஆண்டெனா
ಉದ್ದವಾಗಿ  ಸಮತೋಲನ,நீளமான  இருப்பு
ರೇಖಾಂಶದ ಪರಿಶೀಲನೆ,நீளமான காசோலை
ಉದ್ದದ ಸರ್ಕ್ಯೂಟ್,நீளமான சுற்று
ಉದ್ದವಾಗಿ  ಪ್ರಚೋದನೆ,நீளமான  தூண்டல் சத்தம்
ಉದ್ದದ ಮೋಡ್  ವಿಳಂಬ ರೇಖೆ,நீளமான முறை  தாமதக் கோடு
ಉದ್ದನೆಯ ಸಮಾನತೆ  ಪರಿಶೀಲನೆ,நீளமான சமநிலை  காசோலை
ಉದ್ದವಾಗಿ  ಪುನರುಕ್ತಿ  ಪರಿಶೀಲನೆ,நீளமான  பணிநீக்கம்  காசோலை
ಉದ್ದವಾಗಿ  ರೋಗ ಪ್ರಸಾರ  ಪರಿಶೀಲನೆ,நீளமான  பரவும் முறை  காசோலை
ಮುಂದೆ ನೋಡು,முன்னோக்கிப் பாருங்கள்
ಮುಂದೆ ಕ್ಯಾರಿ ನೋಡಿ,எடுத்துச் செல்லுங்கள்
ಮುಂದೆ ಯುನಿಟ್ ನೋಡಿ,முன்னோக்கி அலகு பாருங்கள்
ಮೇಲೆ ನೋಡು,பாருங்கள்
ನೋಟ ಟೇಬಲ್,தேடல் அட்டவணை
ಕುಣಿಕೆ,லூப்
ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ,லூப்-பேக் சோதனை
ಕುರಿಮರ,லூப் உடல்
ಲೂಪ್ ಬಾಕ್ಸ್,லூப் பாக்ஸ்
ಲೂಪ್ ಚೆಕ್,லூப் சோதனை
ಲೂಪ್ ಪೂರ್ಣಗೊಳಿಸುವಿಕೆ,லூப் நிறைவு
ಲೂಪ್ ಕಂಪ್ಯೂಟಿಂಗ್,லூப் கம்ப்யூட்டிங்
ಲೂಪ್ ನಿಯಂತ್ರಣ,லூப் கட்டுப்பாடு
ಲೂಪ್ ನಿಯಂತ್ರಣ  ಹೇಳಿಕೆ,லூப் கட்டுப்பாடு  அறிக்கை
ಕುಣಿಕೆ-ನಿಯಂತ್ರಕ  ವೇರಿಯಬಲ್,லூப்-கட்டுப்பாடு  மாறக்கூடிய
ಲೇಪಕ ಕೌಂಟರ್,லூப் கவுண்டர்
ಲೂಪ್ ಪ್ರತಿಕ್ರಿಯೆ  ಸಂಕೇತ,லூப் கருத்து  சிக்னல்
ಲೇಪನ,லூப்பிங்
ಲೂಪಿಂಗ್ ಮರಣದಂಡನೆ,மரணதண்டனை
ಲೂಪ್ ಪ್ರಾರಂಭ,லூப் துவக்கம்
ಲೂಪ್ ಇನ್ಪುಟ್ ಸಿಗ್ನಲ್,லூப் உள்ளீட்டு சமிக்ஞை
ಲೂಪ್‌ ಜ್ಯಾಕ್  ಸ್ವಿಟ್ ಕಾಯ್ದೆ,லூப் ஜாக்  சுவிட்ச்போர்டு
ಲೂಪ್ ಮಾರ್ಪಾಡು,லூப் மாற்றம்
ಲೂಪ್ ನೆಟ್ವರ್ಕ್,லூப் நெட்வொர்க்
ಲೂಪ್ ಪ್ರತಿರೋಧ,லூப் எதிர்ப்பு
ಲೂಪ್ ರಿವರ್ಸ್  ಬ್ಯಾಟರಿ,லூப் தலைகீழ்  மின்கலம்
ಸ್ವಯಂ ಪರಿಶೀಲನೆ ಲೂಪ್ ಮಾಡಿ,லூப் சுய சோதனை
ಲೂಪ್ ಸಿಗ್ನಲಿಂಗ್,லூப் சிக்னலிங்
ಲೂಪ್ ಪ್ರಾರಂಭ,லூப் தொடக்க
ಲೂಪ್ ಮುಕ್ತಾಯ,லூப் முடித்தல்
ಲೂಪ್ ಪರೀಕ್ಷೆ,லூப் சோதனை
ಲೂಪ್ ವರ್ಗಾವಣೆ  ಕಾರ್ಯ,லூப் பரிமாற்றம்  செயல்பாடு
ಲೂಪ್ ಪ್ರಸರಣ,லூப் டிரான்ஸ்மிஷன்
ಲೂಪ್ ಪ್ರಸರಣ ಚೌಕಟ್ಟು,லூப் டிரான்ஸ்மிஷன் சட்டகம்
ಲೂಪ್ ನವೀಕರಣ,லூப் புதுப்பிப்பு
ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ,தளர்வாக இணைக்கப்பட்டுள்ளது
ನಷ್ಟ,இழப்பு
ಮಹತ್ವದ ನಷ್ಟ,முக்கியத்துவ இழப்பு
ಜೋರಾಗಿ ನಷ್ಟ,உரித்தல் இழப்பு
ಕಡಿಮೆ ಚಟುವಟಿಕೆ ಡೇಟಾ  ಸಂಸ್ಕರಣೆ,குறைந்த செயல்பாட்டு தரவு  செயலாக்கம்
ಕಡಿಮೆ ಉಪನಾಯ,குறைந்த பைட்
ಕೆಳಮಟ್ಟದ ಎಂಪಿಯು,குறைந்த-இறுதி MPU
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",கீழ் எல்லை
ಕೆಳ ಪರಂಪರೆ,குறைந்த கர்டேட்
ಕೆಳಮಟ್ಟದ ಭಾಷೆ,குறைந்த அளவிலான மொழி
ತಗ್ಗು-ಶಬ್ದ  ಉಲ್ಬಣಕ,குறைந்த இரைச்சல்  பெருக்கி
ಕಡಿಮೆ ಕ್ರಮ,குறைந்த வரிசை
ಕಡಿಮೆ ಕ್ರಮದ ಅಂಕೆಗಳು,குறைந்த வரிசை இலக்க
ಕಡಿಮೆ ಕ್ರಮಾಂಕದ ಸ್ಥಾನ,குறைந்த வரிசை நிலை
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,குறைந்த பாஸ் வடிகட்டி
ಕಡಿಮೆ ಕಾರ್ಯಕ್ಷಮತೆ  ಉಪಕರಣ,குறைந்த செயல்திறன்  உபகரணங்கள்
ಕಡಿಮೆ ವೇಗ,குறைவான வேகம்
ಕಡಿಮೆ ವೇಗ ಸಂಗ್ರಹಣೆ,குறைந்த வேக சேமிப்பு
ಕೆಳ ಟೇಪ್,குறைந்த நாடா
ಲುಕಾಸಿವಿಕ್  ನಿದರ್ಶನ,லூகாசிவிச்  குறியீடு
ಉಂಡೆ ಲೋಡ್,மொத்த ஏற்றுதல்
ಯಂತ್ರ ವಿಳಾಸ,இயந்திர முகவரி
ಯಂತ್ರ ಲಭ್ಯ  ಕಾಲ,இயந்திரம் கிடைக்கிறது  நேரம்
ಯಂತ್ರ ಪರಿಶೀಲನೆ,இயந்திர சோதனை
ಯಂತ್ರ ಪರಿಶೀಲನೆ  ದರ್ವಿತ,இயந்திர சோதனை  கையாளுபவர்
ಯಂತ್ರ ಪರಿಶೀಲನೆ  ಸೂಚನೆ,இயந்திர சோதனை  காட்டி
ಯಂತ್ರ ಪರಿಶೀಲನೆ  ಅಡಚಣೆ,இயந்திர சோதனை  குறுக்கீடு
ಯಂತ್ರ ಸಂಕೇತ,இயந்திர குறியீடு
ಯಂತ್ರ ಅರಿವು,இயந்திர அறிவாற்றல்
ಯಂತ್ರ ಚಕ್ರ,இயந்திர சுழற்சி
ಯಂತ್ರ  ಅವಲಂಬಿತ,இயந்திரம்  சார்ந்தது
ಯಂತ್ರ  ಅವಲಂಬಿತ  ಭಾಷೆ,இயந்திரம்  சார்ந்தது  மொழி
ಯಂತ್ರ  ಅವಲಂಬಿತ  ಸಾಫ್ಟ್ವೇರ್,இயந்திரம்  சார்ந்தது  மென்பொருள்
ಯಂತ್ರ ಸಮೀಕರಣ,இயந்திர சமன்பாடு
ಯಂತ್ರ  ಸಮಾನತೆ,இயந்திரம்  சித்திரம்
ಯಂತ್ರ ದೋಷ,இயந்திர பிழை
ಯಂತ್ರ ಐಡಲ್ ಸಮಯ,இயந்திர செயலற்ற நேரம்
ಯಂತ್ರ  ಸ್ವತಂತ್ರ,இயந்திரம்  சுயாதீனமான
ಯಂತ್ರ  ಸ್ವತಂತ್ರ  ಭಾಷೆ,இயந்திரம்  சுயாதீனமான  மொழி
ಯಂತ್ರ  ಸ್ವತಂತ್ರ  ಸಾಫ್ಟ್ವೇರ್,இயந்திரம்  சுயாதீனமான  மென்பொருள்
ಯಂತ್ರ  ಸ್ವತಂತ್ರ  ಪರಿಹಾರ,இயந்திரம்  சுயாதீனமான  தீர்வு
ಯಂತ್ರ  ಸೂಚನಾ,இயந்திரம்  வழிமுறைகள்
ಯಂತ್ರ  ಸೂಚನಾ ಸಂಕೇತ,இயந்திரம்  ஆணையக் குறியீடு
ಯಂತ್ರ  ಸೂಚನಾ  ಹೇಳಿಕೆ,இயந்திரம்  வழிமுறைகள்  அறிக்கை
ಯಂತ್ರ  ಬುದ್ಧಿಶಕ್ತಿ,இயந்திரம்  நுண்ணறிவு
ಯಂತ್ರ,இயந்திர உள்
ಯಂತ್ರ ಭಾಷೆ  ಸಂಹಿತೆ,இயந்திர மொழி  குறியீடு
ಯಂತ್ರ ಕಲಿಕೆ,இயந்திர வழி கற்றல்
ಯಂತ್ರ ತರ್ಕ,இயந்திர தர்க்கம்
ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ,இயந்திர செயல்பாடு
ಯಂತ್ರ ಆಧಾರಿತ  ಭಾಷೆ,இயந்திரம் சார்ந்த  மொழி
ಯಂತ್ರ ಓದಬಲ್ಲ,இயந்திரம் படிக்கக்கூடியது
ಯಂತ್ರ ಓದಬಲ್ಲ  ಮಾಧ್ಯಮ,இயந்திரம் படிக்கக்கூடியது  நடுத்தர
ಯಂತ್ರ ಓಟ,இயந்திர ஓட்டம்
ಯಂತ್ರ ಸಂವೇದಕ  ಮಾಹಿತಿ,இயந்திரம் விவேகமான  தகவல்
ಯಂತ್ರ  ವೇಷಭೂಷಣ,இயந்திரம்  உருவகப்படுத்துதல்
ಯಂತ್ರ ಹಾಳಾದ  ಕಾಲ,இயந்திர கெட்டுப்போன  நேரம்
ಯಂತ್ರೋಪಕರಣ  ನಿಯಂತ್ರಣ,இயந்திர கருவி  கட்டுப்பாடு
ಯಂತ್ರ  ಭಾಷಾಂತರ,இயந்திரம்  மொழிபெயர்ப்பு
ಯಂತ್ರ ಬಳಕೆ  ಕಾಲ,இயந்திர பயன்பாடு  நேரம்
ಬುದ್ದಿ,மேக்ரோஅர்குமென்ட்
ಸಣ್ಣಕಾಯಿ,மேக்ரோஅஸ்ம்ப்ளர்
ಬೃಹತ್ಕೃಷ್ಟಿ  ಕಾರ್ಯಕ್ರಮ,Marchassemble  திட்டம்
ಸ್ಥೂಲಕಾಯದ,மாக்ரோகால்
ಸ್ಥೂಲಕಾಂಡ,மெக்ரோகோட்
ಬುದ್ದಿ,மேக்ரோகோடிங்
ಬುದ್ದಿ,மேக்ரோகாமண்ட்
ಮ್ಯಾಕ್ರೋಡೆಕ್ಲೇಶನ,மேக்ரோடெக்லேஷன்
ಮ್ಯಾಕ್ರೋಡೆಫಿನಿಷನ್,மேக்ரோட்ஃபைனிஷன்
ಮ್ಯಾಕ್ರೋಡೆಫಿನಿಷನ್  ಗ್ರಂಥಾಲಯ,மேக்ரோட்ஃபைனிஷன்  நூலகம்
ಸ್ಥೂಲಕಾಯ,காந்த
ಸ್ಥೂಲಕಹ,மேக்ரோ பயிற்சி
ಬೃಹತ್ ಎಕ್ಸ್‌ಪಾನ್ಸನ,மேக்ரோ எக்ஸ்பானியன்
ಒಂದು ಬಗೆಯ ಶವ,மேக்ரோஃப்ளோவ்சார்ட்
ಬೃಹತ್ಕಂತ್ಣೀಯ  ಕಾರ್ಯಕ್ರಮ,மேக்ரோஜெனரேட்டிங்  திட்டம்
ಸ್ಥೂಲಕಾಯ,கிராக்ரோஜெனரேஷன்
ಬುದ್ದಿ,மேக்ரோஜெனரேட்டர்
ಬೃಹತ್ ಪ್ರಮಾಣದಲ್ಲಿ,மேக்ரோஇன்ஸ்ட்ரக்ஷன்
ಬೃಹತ್ ಭಾಷೆಯ  (ಮ್ಯಾಕ್ರೋಲ್),மேக்ரோலாங்குவேஜ்  (மேக்ரோல்)
ಸ್ಥೂಲಕಾಯದ,மேக்ரோலிபிரரி
ಮ್ಯಾಕ್ರೋ (= ಮ್ಯಾಕ್ರೋ  ಸೂಚನಾ),மேக்ரோ (= மேக்ரோ  உத்தரவாதம்)
ತೂರಾಟದಾನದವ,மேக்ரோபராமீட்டர்
ಬೃಹತ್ಕಟ  ಸೂಚನಾ,மேக்ரோபிராசெசிங்  வழிமுறைகள்
ಬೃಹತ್ಕಣ,மேக்ரோபிரோகிராமிங்
ಬುದ್ದಿವಾಳಿಯಾದ,மேக்ரோபிரோடோடைப்
ಬುದ್ದಿವಾಳಿಯಾದ  ಹೇಳಿಕೆ,மேக்ரோபிரோடோடைப்  அறிக்கை
ಸ್ಥೂಲಕಾಯ  ಸಂಖ್ಯೆ,மெக்ரோஸ்டாடமென்ட்  எண்
ವ್ಯವಸ್ಥಾಪನೆ,மேக்ரோசிஸ்டம்
ಸ್ಥೂಲ,மெக்ரோட்ரஸ்
ಒಂದು ಸಣ್ಣ,மேக்ஸிமா
ಮ್ಯಾಡ್ಕ್ಯಾಪ್,மேட்காப்
ಗಾಡಿ,மாக்
ಕಾಂತೀಯ ಗುಳ್ಳೆ  ನೆನಪು,காந்த குமிழி  நினைவு
ಕಾಂತತ್ವ,காந்த அட்டை
ಕಾಂತತ್ವ  ಓದುಗ,காந்த அட்டை  வாசகர்
ಕಾಂತತ್ವ  ಸಂಗ್ರಹಣೆ,காந்த அட்டை  சேமிப்பு
ಕಾಂತ ಕೋಶ,காந்த செல்
ಕಾಂತೀಯ  ಪಾತ್ರ,காந்த  எழுத்து
ಕಾಂತೀಯ ಕೇಂದ್ರ,காந்த கோர்
ಕಾಂತೀಯ ಕೇಂದ್ರ  ಸಂಗ್ರಹಣೆ,காந்த கோர்  சேமிப்பு
ಕಾಂತೀಯ ವಿಳಂಬ  ಕಾಲ,காந்த தாமதம்  நேரம்
ಕಾಂತೀಯ ಡಿಸ್ಕ್,காந்த வட்டு
ಕಾಂತೀಯ ಡಿಸ್ಕ್  ಭಾಷಣ,காந்த வட்டு  முகவரி
ಕಾಂತೀಯ ಡಿಸ್ಕ್  ನೆನಪು,காந்த வட்டு  நினைவு
ಕಾಂತೀಯ ಡಿಸ್ಕ್  ಸಂಗ್ರಹಣೆ,காந்த வட்டு  சேமிப்பு
ಕಾಂತೀಯ ಡಿಸ್ಕ್  ಸಂಗ್ರಹ,காந்த வட்டு  கடை
ಕಾಂತೀಯ ಡಿಸ್ಕ್ ಘಟಕ,காந்த வட்டு அலகு
ಕಾಂತೀಯ ಡ್ರಮ್  ಸಂಗ್ರಹಣೆ,காந்த டிரம்  சேமிப்பு
ಕಾಂತೀಯ ಡ್ರಮ್  ಘಟಕ,காந்த டிரம்  அலகு
ಕಾಂತೀಯ ಎನ್‌ಕೋಡಿಂಗ್,காந்த குறியாக்கம்
ಕಾಂತೀಯ ಕೈ  ಸ್ಕ್ಯಾನರ್,காந்த கை  ஸ்கேனர்
ಕಾಂತೀಯ  ಗರ್ಭಕಂಠ,காந்த  ஹிஸ்டெரெஸிஸ் லூப்
ಕಾಂತೀಯ ಶಾಯಿ,காந்த மை
ಕಾಂತೀಯ ಶಾಯಿ  ಅಕ್ಷರ,காந்த மை  எழுத்து சார்ட்டர்
ಕಾಂತೀಯ ಶಾಯಿ  ಸ್ಕ್ಯಾನರ್,காந்த மை  ஸ்கேனர்
ಕಾಂತೀಯ ಸ್ಮರಣೆ,காந்த நினைவகம்
ಕಾಂತೀಯ ಓದುವಿಕೆ,காந்த வாசிப்பு
ಕಾಂತೀಯ  ರೆಕಾರ್ಡಿಂಗ್,காந்த  பதிவு
ಕಾಂತೀಯ ಸ್ಲಾಟ್  ಓದುಗ,காந்த ஸ்லாட்  வாசகர்
ಕಾಂತೀಯ ಸಂಗ್ರಹ,காந்த சேமிப்பு
ಕಾಂತೀಯ ಪಟ್ಟಿ,காந்த துண்டு
ಕಾಂತೀಯ ಪಟ್ಟಿ  ಲೆಕ್ಕಪತ್ರ  ಯಂತ್ರ,காந்த துண்டு  கணக்கியல்  இயந்திரம்
ಕಾಂತೀಯ ಪಟ್ಟಿ  ಓದುಗ,காந்த துண்டு  வாசகர்
ಕಾಂತೀಯ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,காந்த நாடா கார்ட்ரிட்ஜ்
ಕಾಂತೀಯ ಟೇಪ್  ಕ್ಯಾಸೆಲೆ,காந்த நாடா  கேசட்
ಕಾಂತೀಯ ಟೇಪ್  ಡೆಕ್ (= ಕಾಂತೀಯ  ಟೇಪ್ ಡ್ರೈವ್),காந்த நாடா  டெக் (= காந்த  டேப் டிரைவ்)
