Marathi,Punjabi
गुळगुळीत शिरा,ਜੁਗੂਲਰ ਨਾੜੀ
जंक डीएनए,ਜੰਕ ਡੀ ਐਨ ਏ
जुरासिक कालावधी,ਜੁਰਾਸੀਕ ਅਵਧੀ
जूट तंत्रज्ञान,ਜੂਟ ਟੈਕਨੋਲੋਜੀ
किशोर संप्रेरक,ਜੁਵੇਨਾਈਲ ਹਾਰਮੋਨ
किशोर टप्पा,ਜੁਵੇਨਾਈਲ ਪੜਾਅ
Justaglomerular उपकरण,Joxtaglomerular ਉਪਕਰਣ
काळबासु,ਕਾਲੀਸੂ
काळे,ਕਲੇ
Kalmeg,ਕਾਲੀਮੇਗ
कानामाइसिन,ਕਾਨਮਾਈਸਿਨ
Karyogamy,ਕੈਰੀਗਮੀ
कॅरिओटाइप,ਕੈਰੀਓਟਾਈਪ
कॅरिओटाइपिंग,ਕੈਰੀਓਟਾਈਪਿੰਗ
कौटिया,ਕਾਵੀਆ
कील,ਕੀਲ
कील,ਕੀਲ
केराटीनिझ्ड त्वचा सेल,ਕੇਟਿਨੇਸਡ ਚਮੜੀ ਸੈੱਲ
केटोग्लुटरिक acid सिड,ਕੇਟੋਗਲੂਟਰਿਕ ਐਸਿਡ
केटोन,ਕੇਟੋਨ
केटोन गट,ਕੇਤੋਨ ਸਮੂਹ
केटोनुरिया,ਕੁਕੋਨੇਰਿਆ
की,ਕੁੰਜੀ
कीस्टोन प्रजाती,ਕੀਸਟੋਨ ਸਪੀਸੀਜ਼
खैर,ਖੈਰ
खेसरी,ਖੇਰੀ
मूत्रपिंड डायलिसिस,ਗੁਰਦੇ ਡਾਇਲਸਿਸ
गतिज ऊर्जा,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
किनेटिन,ਕਿਨਟਿਨ
किनेटोचोर,ਕਿਨੇਟੋਕੋਰ
राजा क्रॅब,ਕਿੰਗ ਕਰੈਬ
राज्य,ਕਿੰਗਡਮ
किंगफिशर,ਕਿੰਗਫਿਸ਼ਰ
किनोप्लाझम,ਕਿਨਪਲਾਜ਼ਮ
स्वयंपाकघर कचरा,ਰਸੋਈ ਦੀ ਬਰਬਾਦੀ
क्लाइनफेल्टर सिंड्रोम,ਕਲਾਈਨਫੈਲਟਰ ਦਾ ਸਿੰਡਰੋਮ
गुडघा,ਗੋਡੇ
क्रॅन्झ शरीरशास्त्र,ਕ੍ਰੈਨਜ਼ ਐਨਾਟਮੀ
क्रेबचे चक्र,ਕ੍ਰੈਬ ਦਾ ਚੱਕਰ
लबिया मजोरा,Lizia Majoara
लबिया मिनोरा,Lawia minaora
लॅबियल पॅल्प,ਲੈਬਿਅਲ ਪਾਲਪ
लेबल,ਲੇਬਲ
लॅबियम,ਲਾਭ
लब्लाब,ਲੈਲਬ
लॅब्रम,ਲਬਰਮ
चक्रव्यूह,ਭੁਲੱਕੜ
लाख,Lac
लाख ऑपेरॉन,Lac operon
लॅसिफर,Lacccifer
स्तनपान,ਦੁੱਧ ਚੁੰਘਾਉਣ
स्तनपानात्मक अमेनोरिया,ਦੁੱਧ ਚੁੰਘਾਉਣ
लैक्टट्रॉफ,ਲੈਕਟੋਟਰੋਫ
लैक्टोबॅसिलस,ਲੈਕਟੋਬੈਲੀਸ
लैक्टोज मेटाबोलिझिंग एंजाइम,ਲੈਕਟੋਜ਼ ਪਾਚਕ ਪਾਚਕ
दुग्धशर्करा,ਲੈਕਟੋਜ਼
लॅक्टुका सॅटिवा,ਲੈਕਟੂਕਾ ਸਟੀਵਾ
लॅकुना,ਲੈਕਨੂੰ
निसर्गाची शिडी,ਕੁਦਰਤ ਦੀ ਪੌੜੀ
लॅगिंग स्ट्रँड,ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ
लॅमला,ਲਮੇਲਾ
लॅमेलिडेन्स,ਲਾਮਲਿਡਨਜ਼
लॅमियासी,ਲਮਿਆਸੀ
लॅमिलिस,ਲਾਮੀਲੇਸ
लॅमिना प्रोप्रिया,ਲਮੀਨਾ ਪ੍ਰੋੀਆਰੀਆ
लॅमिना,ਲਮੀਨਾ
लॅमिनेरिया,ਲਮਨੀਰੀਆ
दिवा ब्रश गुणसूत्र,ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ
लान्सोलेट,ਲਾਂਸਲਾਲੇਟ
जमीन वनस्पती,ਲੈਂਡ ਪਲਾਂਟ
जमीन गोगलगाय,ਲੈਂਡਸ ਸਨੈਲ
लँटाना कॅमारा,ਲੌਨਾਨਾ ਕੈਮਰਾਰਾ
लेप्रोस्कोप,Laparoscope
लॅपर्टिया,ਲੈਪਾਰਟੀਆ
लॅप्स रेट,ਲੈਪ ਰੇਟ
लार्कस्पूर,ਲਾਰਕਸਪੁਰ
लार्वा मृत्यू,ਲਾਰਵਾਲ ਮੌਤ
लॅंगोफॅरेन्क्स,ਲਾਰੰਗੋਫੈਰਨਿਕਸ
लेसर मायक्रोसर्जरी,ਲੇਜ਼ਰ ਮਾਈਕਰੋਸਪੀਰੀ
Lasiurus,ਲਾਸੀਯੂਰਸ
उशीरा ब्लाइट,ਦੇਰ ਝੁਲਸਣ
उशीरा विकसक,ਦੇਰ ਵਿਕਾਸਕਰਤਾ
उशीरा सक्कल प्रजाती,ਦੇਰ ਨਾਲ ਪ੍ਰੇਸ਼ਾਨੀ ਪ੍ਰਜਾਤੀਆਂ
उशीरा लाकूड,ਲੇਟ ਲੱਕੜ
सुप्त उष्णता,ਨਿਰੰਤਰ ਗਰਮੀ
बाजूकडील परिशिष्ट,ਪਾਸੇ ਦੇ ਅੰਤਿਕਾ
बाजूकडील अंकुर,ਲੜੀਵਾਰ ਮੁਕੁਲ
बाजूकडील राखाडी हॉर्न,ਪਾਸੇ ਸਲੇਟੀ ਸਿੰਗ
बाजूकडील वेंट्रिकल,ਪਾਰਦਰਸ਼ੀ ਵੈਂਟ੍ਰਿਕਲ
लेटेक्स,ਲੈਟੇਕਸ
लॅथिरस सॅटिव्हस,ਲਾਥੀਰਸ ਸੈਟੀਵਸ
जाळी,ਜਾਲੀ
जाळीची रचना,ਜਾਲੀ structure ਾਂਚਾ
लॉरिनिया,ਲੌਰੀਨੇਏ
स्वतंत्र वर्गीकरणाचा कायदा,ਸੁਤੰਤਰ ਤੌਰਕ ਦਾ ਕਾਨੂੰਨ
मर्यादित घटकांचा कायदा,ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ
वारसा कायदा,ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ
विभाजन कायदा,ਅਲੱਗ-ਗਠਜਣਾ ਦਾ ਕਾਨੂੰਨ
थर्मोडायनामिक्सचे कायदे,ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦੇ ਨਿਯਮ
लेयरिंग,ਲੇਅਰਿੰਗ
लेयरिंग,ਲੇਅਰਿੰਗ
खनिज पदार्थाची लीचिंग,ਖਣਿਜ ਪਦਾਰਥਾਂ ਦਾ ਖਰਚਾ
आघाडी,ਲੀਡ
अग्रगण्य स्ट्रँड,ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ
पानांचे वय,ਪੱਤਾ ਉਮਰ
पान आणि पट्टी गंज,ਪੱਤਾ ਅਤੇ ਪੱਟੀ ਜੰਗਾਲ
लीफ ब्लेड,ਪੱਤਾ ਬਲੇਡ
लीफ कर्ल,ਪੱਤਾ curl
लीफ ओरिएंटेशन,ਪੱਤਾ ਰੁਝਾਨ
पानांचे वेनेशन,ਪੱਤਾ ਜ਼ਹਿਰਾਉਣਾ
पान,ਪੱਤਾ
लीफ-ब्लेड,ਪੱਤਾ-ਬਲੇਡ
लीफलेस,ਪੱਤੇ
झेप,ਛਾਲ ਮਾਰਨੇ
चामड्याचे पान,ਚਮੜੇ ਦਾ ਪੱਤਾ
डावी महाधमनी कमान,ਖੱਬੇ ਏ.ਆਰ.ਆਰ.ਏ.
डावा ह्रदयाचा धमनी,ਖੱਬੀ ਖਰਚੀ ਦੀ ਆਰਟੀਰੀ
लेग्युमिनस प्लांट,Litminous ਪੌਦਾ
शेंगा,ਫਲ਼ੀ
गवती चहा,ਨਿੰਬੂ ਘਾਹ
लेमर,ਲੇਮੂਰ
लेन्स सेल,ਲੈਂਸ ਸੈੱਲ
लेन्स,ਲੈਂਸ
मसूर,ਦਾਲ
बिबट्या,ਚੀਤੇ
लेपस,ਲੇਪਾਸ
लेपिस्मा (सिल्व्हर फिश),ਲੇਪਿਸਮਾ (ਸਿਲਵਰ ਫਿਸ਼)
कुष्ठरोगी,ਕੋੜ੍ਹ
लेप्टोकोरिसा,ਲੇਪੈੱਟਕੋਰਿਸਾ
लेपटोनमा,Letoxtonema
लेप्टोटेन,ਲੇਪਟੋਟਿਨ
प्राणघातक,ਮਾਰੂ
प्राणघातक उत्परिवर्तन,ਜਾਨਲੇਵਾ
ल्युकोसाइट,Leucoccyte
ल्युकोडर्मा,ਲੇਕੋਡਰਮਾ
ल्युकोप्लास्ट,ਲੁੱਕੋਪਲਾਸਟ
ल्यूकेमिया,ਲੂਕਿਮੀਆ
तरफ,ਲੀਵਰ
लेयडिगचा सेल,ਲੇਡੀਗਜ਼ ਸੈੱਲ
लियाना,ਲੀਬੀਆ
लियानस,ਲਿਆਂਸ
उवा,ਜੂਆਂ
लिचेन,ਲੀਕਨ
जीवन चक्र,ਜੀਵਨ ਚੱਕਰ
आयुर्मान,ਜ਼ਿੰਦਗੀ ਦੀ ਸੰਭਾਵਨਾ
जीवन जनुक,ਲਾਈਫ ਜੀਨ
जीवन इतिहास,ਜੀਵਨ ਦਾ ਇਤਿਹਾਸ
जीवन सहाय्यक क्षमता,ਜੀਵਨ ਸਮਰਥਕ ਸਮਰੱਥਾ
लाइफ सपोर्टिंग सिस्टम,ਲਾਈਫ ਸਪੋਰਟਿੰਗ ਸਿਸਟਮ
निर्जीव,Live
अस्थिबंधन,ਲਿਗਮੈਂਟ
लिगासे,Ligcege
बंधन,ਭੰਡਾਰਨ
लिगर,Liger
हलकी इजा,ਹਲਕੀ ਸੱਟ
हलका सूक्ष्मदर्शक,ਹਲਕਾ ਮਾਈਕਰੋਸਕੋਪ
लाइटनिंग,ਚਮਕਦਾਰ
लिग्निन,Lininin
लिग्युलेट,Ligulet
लिग्यूल,Ligulule
लिलियासी,Liliaceae
लिलियम,Lilium
लिलम (लिलस),ਲਿਲਮ (ਲੀਲਸ)
कमळ कुटुंब,ਲਿਲੀ ਪਰਿਵਾਰ
अंग,ਅੰਗ
अंग,ਅੰਗ
अंग,ਅੰਗ
अंग हाड,ਅੰਗ ਹੱਡੀ
लिंबिक लोब,ਲਿਮਬਿਕ ਲੋਬ
लिंबिक सिस्टम,ਸੀਮਾ ਸਿਸਟਮ
लिम्बेस उभयचर,ਭਰਮ lephphibian
लिम्बस सरडे,ਭਰਮਦਾਰ ਕਿਰਲੀ
लिंबस,ਲਿਮਬਸ
लिमनेटिक झोन,ਲਿਮਨੇਟਿਕ ਜ਼ੋਨ
लिमनेटिक,ਅੰਗ
लिमुलस,ਲਿਮੂਲਸ
ओळ,ਲਾਈਨ
ओळ,ਲਾਈਨ
वंश,ਵੰਸ਼
रेखीय क्रम,ਲੀਨੀਅਰ ਤਰਤੀਬ
रेखीय,ਲੀਨੀਅਰ
लाइनराइज्ड प्लाझमिड,ਲਾਈਨਮਾਈਡ ਪਲੇਸਮਿਡ
लिंक प्रजाती,ਲਿੰਕ ਸਪੀਸੀਜ਼
दुवा,ਲਿੰਕਜ
लिपेस,Lipase
लिपिड,ਲਿਪਿਡ
लिपिड बिलेयर,ਲਿਪਿਡ ਬਿਲੇਅਰ
लिपिड शेपटी,ਲਿਪਿਡ ਪੂਛ
लिपोपोलिसेकेराइड,ਲਿਪੋਪੋਲਸੈਕਰਾਈਡ
लिपोप्रोटीनेसियस झिल्ली,ਲਿਪੋਪ੍ਰੋਟੀਟੇਸਸ ਝਿੱਲੀ
लिक्विड थेंब,ਤਰਲ ਬੂੰਦ
मद्य फोलिकुली,ਸ਼ਰਾਬ ਫੋਇਲਿਕਲੀ
लिथोफाइट,ਲਿਥੋਫਾਈਟ
लिथोस्फीयर,Lithospere
कचरा,ਕੂੜਾ
कचरा गडी बाद होण्याचा क्रम,ਕੂੜਾ ਡਿੱਗਣਾ
लहान सेरेब्रम,ਲਿਟਲ ਸੇਰੇਬ੍ਰਮ
लिटोरल झोन,ਲਿਟਲਰ ਖੇਤਰ
यकृत,ਜਿਗਰ
यकृत फ्लू,ਜਿਗਰ ਦਾ ਫਲਦਾਇਕ
यकृत आकार,ਜਿਗਰ
यकृत वॉर्ट,ਜਿਗਰ ਦੀ ਵਾਰਟ
जिवंत जीव,ਜੀਵਤ ਜੀਵ
जिवंत लोकसंख्या,ਜੀਵਤ ਆਬਾਦੀ
जिवंत संसाधने,ਜੀਵਤ ਸਰੋਤ
जिवंत जग,ਜੀਵਤ ਸੰਸਾਰ
एलएनजी - 20,Lng - 20
चिकणमाती (गाळ),ਲੋਮ (ਕੰਟ)
लॉबस्टर,ਝੀਂਗਾ
लोब्युलरिया,ਲੋਬੂਲਰੀਆ
लोकोमोशन,ਲੋਕੋਮੋਲਸ਼ਨ
टोळ,ਟਿੱਡੀ
Lodicule,ਲੋਡਿਕੂਲ
लॉगरिथिमिक निसर्ग,ਲੌਟਰੀਥੈਮਿਕ ਸੁਭਾਅ
लॉजिस्टिक वाढ,ਲੌਜਿਸਟਿਕ ਵਾਧਾ
LOLIGO,ਲੋਲੀਗੋ
लॉग डे प्लांट,ਲਾਗ ਡੇਅ ਪਲਾਂਟ
रेखांशाचा अक्ष,ਲੰਬਕਾਰੀ ਧੁਰਾ
रेखांशाचा बायनरी विखंडन,ਲੰਬਕਾਰੀ ਬਾਈਨਰੀ ਫੌਰ
रेखांशाचा विच्छेदन,ਲੰਬਕਾਰੀ ਫਿਸ਼ਰ
लूप,ਲੂਪ
लूप,ਲੂਪ
लूप ट्रॅप,ਲੂਪ ਜਾਲ
लोफियम,Lophium
Loranthaceae,ਲੋਨਥੇਸੈ
लॉरॅन्थस,ਲਾਰਥਸ
लोअर हात,ਹੇਠਲੀ ਬਾਂਹ
खालचा जबडा,ਘੱਟ ਜਬਾੜਾ
लफा,Luffa
लंबर कशेरुका,ਲੰਬਰ ਵਾਜਬ੍ਰਾ
लाकूड,ਲੰਬਰਿੰਗ
लंब्रिकस,Lumbricus
लुमेन,ਲੂਮੇਨ
लम्पर,ਲੱਪਰ
फुफ्फुस,ਫੇਫੜੇ
ल्युपिन,ਲੂਪਿਨ
ल्युपिनस आर्कटिकस,ਲੂਪਿਨਸ ਆਰਕਟਿਕਸ
ल्युटीनिझिंग हार्मोन (एलएच),Luteinizing ਹਾਰਮੋਨ (ਐਲਐਚ)
लीझ,ਨੀਜ਼
लाइकोपोडियम,ਲਾਇਕੋਪਿਡਿਅਮ
लाइकोप्सिडा,ਲਾਇਕੋਪਡਾਡਾ
लायम्प जहाज,Lymp ਭਾਂਡੇ
लिम्फ ग्रंथी,ਲਿੰਫ ਗਲੈਂਡ
लिम्फ नोड,ਲਿੰਫ ਨੋਡ
लिम्फोसाइट,ਲਿੰਫੋਸਾਈਟ
लिम्फोईड अवयव,ਲਿੰਫੋਇਡ ਅੰਗ
लिम्फोइड ऊतक,ਲਿੰਫਾਈਡ ਟਿਸ਼ੂ
लिम्फोमा,ਲਿੰਫੋਮਾ
Liaute,ਝੂਠ
Leysergic acid सिड डायथलामाइड (एल.एस.डी.),ਲਾਈਸਰੈਗਿਕ ਐਸਿਡ ਡਥਲੇਮਾਈਡ (ਐਲ.ਸੀ.ਐੱਸ.)
लायसिन,ਲਾਈਸਾਈਨ
लायसोसोम,ਲਾਇਸੋਸੋਮ
लायझोझाइम,ਪਤਸਿਮੇਮ
मकाका,ਮੈਕਕਾ
मॅक्रोब्रॅचियम,ਮੈਕਰੋਬ੍ਰੈਕਿਅਮ
मॅक्रोइव्होल्यूशन,ਮੈਕ੍ਰੋਵੀਵਸ਼ਨ
मॅक्रोजेनेसिस,ਮੈਕ੍ਰੋਗਨਿਸ
मॅक्रोमोलिक्युलर कोलोइड,ਮੈਕਰੋਮੋਲਕੂਲਰ ਕੋਲੋਇਡ
मॅक्रोमोलिक्यूल,ਮੈਕਰੋਮੋਲਕੋਲ
मॅक्रोन्यूक्लियस,ਮੈਕਰੋਨੁਅਲ
मॅक्रोन्यूट्रिएंट,ਮੈਕਸੋਰਨਯੂਟੀਂਟ
मॅक्रोफेज (मोठा खाणारा),ਮੈਕ੍ਰੋਫੈਜ (ਵੱਡਾ ਖਾਣ ਵਾਲਾ)
मॅक्रोफॅगोसाइट,ਮੈਕਰੋਫੈਗੋਬਾਈਟ
मॅक्रोफॅगस,ਮੈਕਪ੍ਰੋਪੈਜਸ
मॅक्रोफॅगी,ਮੈਕਰੋਘਰ
मॅक्रोफाइट,ਮੈਕਰੋਫਾਈਟ
मॅक्रोपस,ਮੈਕਰੂਪਸ
मॅकुला,ਮੈਕੁਲਾ
मॅकुला ल्यूटिया,ਮੈਕੁਲਾ ਲੂਟੀਆ
मॅग्नेशियम,ਮੈਗਨੀਸ਼ੀਅਮ
चुंबकीय अनुनाद प्रतिमा,ਚੁੰਬਕੀ ਗੂੰਜ ਪ੍ਰਤੀਬਿੰਬ
वाढ,ਵਿਸਤਾਈ
भव्य प्रतिमा,ਵਿਸ਼ਾਲ ਚਿੱਤਰ
ग्लास मॅग्निफाइंग,ਸ਼ੀਸ਼ੇ ਨੂੰ ਵੱਡਦਰਸ਼ੀ
मोठेपणाची शक्ती,ਵੱਡਦਰਸ਼ੀ ਸ਼ਕਤੀ
मॅग्नोलिया,ਮੈਗਨੋਲੀਆ
मॅग्नोलियासी,ਮੈਗਨੋਲਿਆਸੀ
मगूर,Magur
मेडेन हेअर फर्न (अ‍ॅडिएंटम),ਮੇਡੇਨ ਹੇਅਰ ਫਰਨ (ਅਡਿਯੈਂਟਮ)
प्रमुख खोबणी,ਵੱਡੀ ਝਰੀ
प्रमुख हिस्टोकॉम्पॅबिलिटी कॉम्प्लेक्स,ਪ੍ਰਮੁੱਖ ਹਿਸਟੋਫਮੀਪਟੀਬਿਲਟੀ ਗੁੰਝਲਦਾਰ
मेजर ओस्मोलिट,ਮੇਜਰ ਓਸੋਲੀਟੇ
मुख्य शिखर,ਮੇਜਰ ਚੋਟੀ
नर,ਮਰਦ
नर शंकू,ਮਰਦ ਕੋਨ
नर गेमोफाइट,ਮਰਦ ਗੇਮਟੋਫਾਈਟ
नर जननेंद्रियाचे छिद्र,ਮਰਦ ਜਣਨ ਅਪਰਚਰ
नर प्रोन्यूक्लियस,ਮਰਦ ਪਿਸ਼ਾਬ
विकृत पान,ਖਰਾਬ ਪੱਤਾ
मालिक acid सिड,ਖਤਰਨਾਕ ਐਸਿਡ
घातक सेल,ਘਾਤਕ ਸੈੱਲ
घातक ट्यूमर,ਘਾਤਕ ਰਸੌਲੀ
मल्लार्ड,ਮਲਾਰਡ
मॅलेयस,ਮਾਲਲੇਸ
मालपिघियन कॉर्पसकल,ਮਾਲਪਿੱਖੀ ਲਾਸ਼
मालपिघियन ट्यूब्यूल,ਮਾਲਪਿੱਖੀ ਟਿ ule ਬਲੇ
माल्टोज,ਮਾਲਟੋਜ਼
मालवाले,ਮਾਲਵੇਲ
सस्तन प्राणी,ਥਣਧਾਰੀ
सस्तन प्राणी,ਮੈਮਲੀਆ
स्तन गर्भ,ਮੈਮਰੀ ਗਰੱਭਸਥ ਸ਼ੀਸ਼ੂ
स्तन ग्रंथी,ਮੈਮਰੀ ਗਲੈਂਡ
मम्मीफॉर्म,ਥੈਮਫਾਰਮ
अनिवार्य,ਲਾਜ਼ਮੀ
मंडिब्युलर ग्रंथी,ਮੰਡੀਬੀਲਰ ਗਲੈਂਡ
मॅंगनीज,ਮੈਂਗਨੀਜ਼
मंगिफेरा इंडिका,ਮੈਨਗੀਫੀਰਾ ਸੂਚਕ
मॅनग्रोव्ह,ਮੈਂਗ੍ਰੋਵ
मानवनिर्मित कृषी परिसंस्था,ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਖੇਤੀਬਾੜੀ ਵਾਤਾਵਰਣ
मानवनिर्मित अन्नधान्य,ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਸੀਰੀਅਲ
मन्नान,ਮਾਨਨ
आवरण,Mantle
मानुस,ਮੈਨਸ
मॅपल,ਮੈਪਲ
मार्चंटिया,ਮਾਰਚੈਂਟੀਆ
सीमान्त,ਹਾਸ਼ੀਏ
मारिजुआना,ਮਾਰਿਜੁਆਨਾ
सागरी जीवशास्त्र,ਸਮੁੰਦਰੀ ਜੀਵ-ਵਿਗਿਆਨ
सागरी पक्षी,ਸਮੁੰਦਰੀ ਪੰਛੀ
सागरी समुदाय,ਸਮੁੰਦਰੀ ਭਾਈਚਾਰਾ
सागरी इन्व्हर्टेब्रेट्स,ਸਮੁੰਦਰੀ ਉਲਟਾ
मारिनो रॅम,ਮਾਰੀਨੋ ਰਾਮ
मार्कर,ਮਾਰਕਰ
बाजार कचरा,ਮਾਰਕੀਟ ਰਹਿੰਦ-ਖੂੰਹਦ
मज्जा पोकळी,ਮੈਰੋ ਗੁਫਾ
मार्श,ਮਾਰਸ਼
मार्श-मेडो स्टेज,ਮਾਰਸ਼-ਮੈਡੋ ਸਟੇਜ
वनस्पतीशिवाय मार्श,ਬਨਸਪਤੀ ਤੋਂ ਬਿਨਾਂ ਮਾਰਸ਼
मार्सुपियल तीळ,ਮਾਰਸੁਪੀਅਲ ਮਾਨਕੀਕਰਣ
मार्सुपियल रेडिएशन,ਮਾਰਸੁਪੀਅਲ ਰੇਡੀਏਸ਼ਨ
मार्सुपियल रॅट,ਮਾਰਸੁਪੀਅਲ ਚੂਹਾ
मार्सुपियम,ਮਾਰਸੂਪੀਅਮ
वस्तुमान नामशेष,ਪੁੰਜ ਅਲੋਪ
मोठा प्रवाह,ਪੁੰਜ ਵਹਾਅ
मास फ्लो गृहीतक,ਪੁੰਜ ਵਹਾਅ ਦੀ ਕਲਪਨਾ
रेडिओचा सेल,ਮਾਸਟ ਸੈੱਲ
मास्टर अगर प्लेट,ਮਾਸਟਰ ਅਗਰ ਪਲੇਟ
मास्टर प्लेट,ਮਾਸਟਰ ਪਲੇਟ
माता मृत्यू दर,ਜਣੇਪਾ ਮੌਤ ਦਰ
वीण,ਮੇਲ
मॅट्रिक्स,ਮੈਟਰਿਕਸ
परिपक्व नोड्यूल,ਪਰਿਪੱਕ ਨੋਡੂਲ
मौवे रंग,ਮੌਵ ਰੰਗ
मॅक्सिला,ਮੈਕਸੀਲਾ
मॅक्सिलरी पॅल्प,ਮੈਕਸਿਲਰੀ ਪਾਲਪ
जास्तीत जास्त वाहून क्षमता,ਵੱਧ ਤੋਂ ਵੱਧ ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ
मेनड्रिना,Meandrina
वैद्यकीय विज्ञान,ਮੈਡੀਕਲ ਵਿਗਿਆਨ
गर्भधारणेची वैद्यकीय समाप्ती (एमटीपी),ਗਰਭ ਅਵਸਥਾ ਦੀ ਡਾਕਟਰੀ ਸਮਾਪਤੀ (ਐਮਟੀਪੀ)
वैद्यकीय लिप्यंतरण,ਮੈਡੀਕਲ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
वैद्यकीयदृष्ट्या सहाय्य वितरण,ਡਾਕਟਰੀ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਡਿਲਿਵਰੀ
औषध,ਦਵਾਈ
औषध,ਦਵਾਈ
औषध,ਦਵਾਈ
मेडुला,ਮੈਡਲਲਾ
मेदुला आयकॉन्गाटा,ਮੈਡਲਲਾ ਬੀਬਰੋਂਗਾਟਾ
मेड्युलरी पिरॅमिड,ਮਿਡਲਲਰੀ ਪਿਰਾਮਿਡ
मेडुलेटेड,ਮਧੁਰਭਾਰਤ
मेडुसा,ਮੇਡੂਸਾ
मेगा कॅरिओसाइट,ਮੈਗਾ ਕੈਰੀਓਸਾਈਟ
मेगाप्लास्मिड,Megapalasmid
मेगास्पोरंगियम,ਮੈਗਾਸਪੋਰੰਗਿਅਮ
मेगास्पोरोफिल,ਮੈਗਾਸਪੋਰੋਫਿਲ
मेबोमियन ग्रंथी,Meiabomian gland
मेयोसाइट,Meiocyte
मेयोसिस,Meiosis
मेटागेनेसिस,ਮੈਟੇਜਨੇਸਿਸ
मेलेनिक मॉथ,Melanic ਕੀੜਾ
मेलानोसाइट,Melanocyte
मेलेनोसाइट उत्तेजक संप्रेरक (एमएसएच),Melenocyte ਉਤੇਜਕ ਹਾਰਮੋਨ (ਐਮਐਸਐਚ)
मेलानोसाइट उत्तेजक रिलीझिंग हार्मोन (एमएसआरएच),Melenocyte ਉਤੇਜਕ ਨੂੰ ਜਾਰੀ ਹਾਰਮੋਨ (MSRH)
मेलेनोमा,ਮੇਲਾਨੋਮਾ
मेलोइडोगिन इन्कग्निटा,ਮੇਲੋਇਡੋਗਿਨ ਇਨੋਗਨਟਾ
पडदा बाउंड,ਝਿੱਲੀ ਬੰਨ੍ਹ
पडदा लिपिड,ਝਿੱਲੀ ਦਾ ਪਿਆਰਾ
पडदा पारगम्यता,ਝਿੱਲੀ
पडदा संभाव्यता,ਝਿੱਲੀ ਦੀ ਸੰਭਾਵਨਾ
पडदा चक्रव्यूह,ਝਿੱਲੀ
पडदा पत्रक,ਝਿੱਲੀ ਵਾਲੀ ਸ਼ੀਟ
मेमरी सेल,ਮੈਮੋਰੀ ਸੈੱਲ
मेंडेलचा कायदा,ਮੈਡਲ ਦਾ ਕਾਨੂੰਨ
मेंडेलियन डिसऑर्डर,Mendelian ਵਿਕਾਰ
मेनिंज,ਮੇਨਿੰਗ
मेनिंजायटीस,ਮੈਨਿਨਜਾਈਟਿਸ
मासिक पाळी,ਮਾਹਵਾਰੀ ਚੱਕਰ
मानसिक प्रिय,ਮਾਨਸਿਕ ਮਹਾਰਾਈ
मानसिक दुर्बलता,ਮਾਨਸਿਕ ਪਰੇਸ਼ਾਨੀ
बुध विषबाधा,ਪਾਰਾ ਜ਼ਹਿਰ
मेरिस्टेम,ਬੇਰਹਿਮ
मेरिस्टेमॅटिक सेल,ਵਪਾਰਿਕ ਸੈੱਲ
मेरिस्टेमॅटिक प्रदेश,ਮਾਨਤਾਵਾਦੀ ਖੇਤਰ
मेरिस्टेमॅटिक वाढ,ਵਪਾਰ ਦੀ ਵਿਕਾਸ
मेरोक्राइन ग्रंथी,ਮ੍ਰੋਕ੍ਰਾਈਨ ਗਲੈਂਡ
मेरोमायोसिन,ਮੇਰੋਮੀਓਸਿਨ
मेरीचिपस,Merychippus
मेसार्चियम,ਮੇਸ਼ਾਰਸ਼ੀਅਮ
मेसेन्सेफॅलॉन,Metheflan
मेन्स्चिमल टिशू,Meschechymal ਟਿਸ਼ੂ
मेसेन्टरन,ਮੀਟਰਟਰਨ
मेसेन्टरी,ਪੁਸ਼ੀ
मेसिक अट,ਮੇਸਿਕ ਸਥਿਤੀ
मेसोकार्प,ਮੇਸਕਰਪ
मेसोडर्म,Mesoderm
मेसोग्लोआ,ਮੇਸੋਗਲੋਈ
मेसोहेप्पस,MessoHeppus
मेसोफिल सेल,ਮੇਸੋਫਾਈਲ ਸੈੱਲ
मेसोसोम,ਮੈਸੋososom
मेसोथोरॅसिक,ਮੇਸਥੋਰਾਕੋਕ
मेसोथोरॅक्स,ਮੇਸੋਥੋਰੇਕਸ
मेसोव्हेरियम,ਮੇਸੋਵਰੀਅਮ
मेसोझोइक एरा,ਮੇਸੋਜ਼ੋਇਕ ਯੁੱਗ
मेसेंजर आरएनए,ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ
