Malayalam,Tamil
മെറ്റാ ഭാഷ,மெட்டா மொழி
ലോഹ സൗകര്യം  അതിതീവ്രമായ,உலோக வசதி  முனையத்தில்
മെറ്റാസിസ്റ്റം,மெட்டாசிஸ்டம்
മൈക്രോസിർട്ട്  ഐസൊലേഷൻ,மைக்ரோசர்க்யூட்  தனிமைப்படுத்துதல்
മൈക്രോകോബോൾ,மைக்ரோகோபோல்
മൈക്രോ കോഡ്,மைக்ரோ குறியீடு
മൈക്രോകമ്പ്യൂട്ടർ,மைக்ரோ கம்ப்யூட்டர்
മൈക്രോകമ്പ്യൂട്ടർ  ഘടകം,மைக்ரோ கம்ப்யூட்டர்  கூறு
മൈക്രോകമ്പ്യൂട്ടർ  വികസനം  ഏര്പ്പാട്,மைக்ரோ கம்ப்யூட்டர்  வளர்ச்சி  அமைப்பு
മൈക്രോകമ്പ്യൂട്ടർ  വേഡ് പ്രോസസ്സിംഗ്,மைக்ரோ கம்ப்யூட்டர்  சொல் செயலாக்க
മൈക്രോ കൺട്രോളർ,மைக்ரோ கன்ட்ரோலர்
മൈക്രോസൈക്കിൾ,மைக்ரோசைக்கிள்
മൈക്രോ ഇലക്ട്രോണിക്സ്,மைக்ரோ எலக்ட்ரானிக்ஸ்
മൈക്രോഫിഷെ,மைக்ரோஃபிச்
മൈക്രോഫിലിം,மைக்ரோஃபில்ம்
മൈക്രോഫ്ലോപ്പി,மைக்ரோஃப்ளாப்பி
മൈക്രോഫ്ലോചാർട്ട്,மைக்ரோஃப்ளோவ்சார்ட்
മൈക്രോഫോം റീഡർ,மைக்ரோஃபார்ம் ரீடர்
മൈക്രോഫോം റീഡർ  പകർപ്പവ്യയം,மைக்ரோஃபார்ம் ரீடர்  நகலெடுக்கும்
മൈക്രോഫോം റീഡർ  പ്രിന്റർ,மைக்ரோஃபார்ம் ரீடர்  அச்சுப்பொறி
മൈക്രോഗ്രാഫിക്സ്,மைக்ரோகிராஃபிக்ஸ்
മൈക്രോമേജ്,மைக்ரோஇமேஜ்
മൈക്രോ നിർദ്ദേശം,மைக்ரோ அறிவுறுத்தல்
മൈക്രോ റിട്ടേഷൻ  അനുകമം,மைக்ரோ இன்ஸ்ட்ரக்ஷன்  வரிசை
മൈക്രോമൂയിൻഫ്രെയിം,மைக்ரோமெய்ன்ஃப்ரேம்
മൈക്രോമിനിയറൈസേഷൻ,மைக்ரோமினேட்டரைசேஷன்
മൈക്രോ സെഡ്ഓഡർ,மைக்ரோ ஆர்டர்
മൈക്രോഫോട്ടോഗ്രാഫ്,மைக்ரோஃபோட்டோகிராஃப்
മൈക്രോഫോട്ടോഗ്രാഫി,மைக்ரோஃபோட்டோகிராபி
മൈക്രോപ്രൊസസ്സിംഗ്  ഘടകം,நுண்செயலி  அலகு
മൈക്രോപ്രൊസസ്സർ,நுண்செயலி
മൈക്രോപ്രൊസസ്സർ  വിശകലന,நுண்செயலி  பகுப்பாய்வி
മൈക്രോപ്രൊസസ്സർ  വാസ്തുവിദ,நுண்செயலி  கட்டிடக்கலை
മൈക്രോപ്രൊസസ്സർ ബിറ്റ്  പൂളുക,நுண்செயலி பிட்  துண்டு
മൈക്രോപ്രൊസസ്സർ  കഷണം,நுண்செயலி  சில்லு
മൈക്രോപ്രൊസസ്സർ  കംപൈലർ,நுண்செயலி  கம்பைலர்
മൈക്രോപ്രൊസസ്സർ  മെമ്മറി ഇന്റർഫേസ്,நுண்செயலி  நினைவக இடைமுகம்
മൈക്രോപ്രോഗ്രാം,நுண்செயலி
മൈക്രോപ്രോഗ്രാം  യുക്തി നിയന്ത്രിക്കുക,நுண்செயலி  கட்டுப்பாட்டு தர்க்கம்
മൈക്രോപ്രോഗ്രാം  നിയന്ത്രണ സ്റ്റോർ,நுண்செயலி  கட்டுப்பாட்டு கடை
മൈക്രോപ്രോഗ്രാം  വയല്,நுண்செயலி  புலம்
മൈക്രോപ്രോഗ്രാം  നിർദ്ദേശ സെറ്റ്,நுண்செயலி  வழிமுறைகள் தொகுப்பு
മൈക്രോപ്രംമോഗ് ചെയ്തു  മൈക്രോപ്രൊസസ്സർ,மைக்ரோப்ரோகிராம்  நுண்செயலி
മൈക്രോപ്രോഗ്രാം  മൈക്രോസെമ്മർ,நுண்செயலி  மைக்ரோஅசெம்ப்ளர்
മൈക്രോപ്രോഗ്രാം  മൈക്രോകോഡ്,நுண்செயலி  மைக்ரோகோட்
മൈക്രോപ്രോഗ്രാം  സീക്വൻസർ,நுண்செயலி  தொடர்
മൈക്രോപ്രോഗ്രാം  കലവറ,நுண்செயலி  கடை
മൈക്രോവിക്യാബോധം,நுண்ணிய
മൈക്രോവേവ് ലിങ്ക്,மைக்ரோவேவ் இணைப்பு
മധ്യ പഞ്ച്,நடுத்தர பஞ்ச்
പശ്ചികവകളെ,மிடில்வேர்
മിഡികോംപിറ്റർ,மிடிகம்ப்யூட்டர்
കുടിയേറ്റം,இடம்பெயர்வு
മൈഗ്രേഷൻ പാത്ത്,இடம்பெயர்வு பாதை
Miniassembler  കാരപരിപാടി,மினியாஸ்எம்ப்ளர்  திட்டம்
മിനിക്കോറർ,மினிகம்ப்யூட்டர்
മിനിക്കോറർ  അസംബ്ലി,மினிகம்ப்யூட்டர்  அசெம்பிளர்
മിനിനിസ്കെറ്റ്,மினிடிஸ்கெட்
മിനിഫ്ലോപ്പി ഡിസ്ക്,மினிஃப்ளாப்பி வட்டு
മിനിമൽ മെഷീൻ,குறைந்தபட்ச இயந்திரம்
മിനിമൽ ഉൽപ്പന്നം,குறைந்தபட்ச தயாரிப்பு
മിനിമൽ തുക,குறைந்த தொகை
മിനിമൽ ട്രീ,குறைந்தபட்ச மரம்
മിനിമാക്സ്  ഗതി,மினிமேக்ஸ்  செயல்முறை
കുറഞ്ഞ ആക്സസ്  കോഡിംഗ്,குறைந்தபட்ச அணுகல்  குறியீட்டு முறை
കുറഞ്ഞ ചെലവ് കുറഞ്ഞ ചെലവ്  സ്പാനിംഗ് ട്രീ,குறைந்தபட்ச செலவு குறைந்தபட்ச செலவு  பரந்த மரம்
കുറഞ്ഞ കാലതാമസം  പ്രോഗ്രാമിംഗ്,குறைந்தபட்ச தாமதம்  நிரலாக்க
കുറഞ്ഞ ദൂരം  കോഡ്,குறைந்தபட்ச தூரம்  குறியீடு
ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി  കോഡിംഗ്,குறைந்தபட்ச தாமதம்  குறியீட்டு முறை
ചെറിയ നിയന്ത്രണ ഫീൽഡ്,சிறிய கட்டுப்பாட்டு புலம்
ചെറിയ ചക്രം,சிறிய சுழற்சி
ന്യൂനപക്ഷ കാരിയർ,சிறுபான்மை கேரியர்
മിന്റോസ്റ്റ് കീ,மினிஆர்ஓஸ்ட் விசை
ചെറിയ ഘടന,சிறிய அமைப்பு
മൊത്തം ആകെ,சிறிய மொத்தம்
മിന്നിമി,மின்தெர்ம்
മൈനസ് ഫ്ലാഗ്,கழித்தல் கொடி
മൈനസ് സോൺ,கழித்தல் மண்டலம்
മിപ്സ്,Mips
കലര്പ്പായ  കാലം,இதர  நேரம்
തെറ്റാണ്,தவறாகப் பயன்படுத்துங்கள்
മിസ് (മാനേജുമെന്റ്  വിവരം  സിസ്റ്റം),MIS (மேலாண்மை  தகவல்  அமைப்பு)
തെറ്റായ പെരുമാറ്റം,தவறான பதிவு
നഷ്ടമായി പിശക്,பிழை இல்லை
തെറ്റ്,தவறு
മിക്സഡ് ബേസ്  നൃത്തം,கலப்பு அடிப்படை  குறியீடு
മിക്സഡ് ബേസ്  നമ്പർ സിസ്റ്റം,கலப்பு அடிப்படை  எண் அமைப்பு
മിക്സഡ് ബേസ്  അടക്കം  ഏര്പ്പാട്,கலப்பு அடிப்படை  எண்ணிக்கை  அமைப்பு
മിക്സഡ് മോഡ്  മുഖഭാവം,கலப்பு பயன்முறை  வெளிப்பாடு
മിക്സഡ്-റേഡിക്സ്  നൃത്തം,கலப்பு-ராடிக்ஸ்  குறியீடு
മിക്സഡ്-റേഡിക്സ്  അടക്കം  ഏര്പ്പാട്,கலப்பு-ராடிக்ஸ்  எண்ணிக்கை  அமைப்பு
സമ്മിശ്ര റാഡിക്സ്  ഏര്പ്പാട്,கலப்பு ரேடிக்ஸ்  அமைப்பு
മിക്സഡ് തരം  മുഖഭാവം,கலப்பு வகை  வெளிப்பாடு
മെന്നിക്,நினைவூட்டல்
Mnemonic വിലാസം,நினைவூட்டல் முகவரி
Mnemonic പേര്,நினைவூட்டல் பெயர்
മെന്നിക്  ഓപ്പറേഷൻ കോഡ്,நினைவூட்டல்  செயல்பாட்டு குறியீடு
Mnemonic ചിഹ്നം,நினைவூட்டல் சின்னம்
മോഡൽ സ്റ്റേറ്റ്മെന്റ്,மாதிரி அறிக்கை
മോഡം എൻക്രിപ്ഷൻ  ഉപായം,மோடம் குறியாக்கம்  சாதனம்
പരിഷ്ക്കരണം,மாற்றும் நிலை
മോഡിഫയർ,மாற்றியமைப்பாளர்
മോഡിഫയർ ബിറ്റ്,மாற்றியமைக்கும் பிட்
മോഡിഫയർ രജിസ്റ്റർ,மாற்றியமைக்கும் பதிவு
നിർദ്ദേശം പരിഷ്ക്കരിക്കുക,அறிவுறுத்தலை மாற்றவும்
ടിക്കറ്റ് പരിഷ്ക്കരിക്കുക,டிக்கெட்டை மாற்றவும்
മാറ്റണം,மாடுலா
മോഡുലാർ  ഗണിതശാസ്തം,மட்டு  எண்கணித
മോഡുലാർ ക .ണ്ടർ,மட்டு கவுண்டர்
മോഡലാരിയ,மட்டுப்படுத்தல்
മോഡുലാർ  പ്രോഗ്രാമിംഗ്,மட்டு  நிரலாக்க
മൊഡ്യൂളേറ്റർ  തകരാറ്റര്,மாடுலேட்டர்  டெமடுலேட்டர்
മോഡുലേഷൻ നിരക്ക്,மாடுலேஷன் வீதம்
മൊഡ്യൂൾ  സവിശേഷത,தொகுதி  விவரக்குறிப்பு
നിര്ണാദിക്,மொனாடிக்
മോണാഡിക് ബൂലിയൻ  ടെലഫോണ്ഓപ്പറേറ്റര്,மோனாடிக் பூலியன்  ஆபரேட்டர்
മോണാഡിക് പ്രവർത്തനം,மொனாடிக் செயல்பாடு
മോണാഡിക് ഓപ്പറേറ്റർ,மோனாடிக் ஆபரேட்டர்
നിരീക്ഷണം  പ്രോഗ്രാമുകൾ,கண்காணிப்பு  திட்டங்கள்
നിരീക്ഷണകരമായ  കാരപരിപാടി,கண்காணிப்பு  திட்டம்
പ്രിന്റർ നിരീക്ഷിക്കുക,அச்சுப்பொறியைக் கண்காணிக்கவும்
പ്രോഗ്രാം നിരീക്ഷിക്കുക,நிரல் நிரல்
യൂണിറ്റ് മോണിറ്റർ ചെയ്യുക,கண்காணிப்பு அலகு
മോണിറ്റർ കൺസോൾ,மானிட்டர் கன்சோல்
മോണോലിത്തിക്ക്  സംയോജിത സർക്യൂട്ട്,ஒற்றைக்கல்  ஒருங்கிணைந்த மின்சுற்று
മോണോലിത്തിക് സംഭരണം,ஒற்றைக்கல் சேமிப்பு
മോണോലിത്തിക്ക്  സാങ്കേതികവിദ,ஒற்றைக்கல்  தொழில்நுட்பம்
മോസ്റ്റബിൾ,மோனோஸ்டபிள்
മോസ്റ്റബിൾ  മൾട്ടിവിത്രികർ,மோனோஸ்டபிள்  மல்டிவைப்ரேட்டர்
മോണോസ്റ്റബിൾ ട്രിഗർ  സഞ്ചാരം,மோனோஸ்டபிள் தூண்டுதல்  சுற்று
മോർഫീം,மார்பிம்
മോർഫിസം,மோர்பிசம்
ഏറ്റവും പ്രധാനപ്പെട്ട ബിറ്റ്,மிக முக்கியமான பிட்
ഏറ്റവും പ്രധാനപ്പെട്ടത്  കഥാപാതം,மிகவும் இன்றியமையாதது  எழுத்து
അമ്മ ബോർഡ്,தாய் வாரியம்
അമ്മ രജിസ്റ്റർ,தாய் பதிவு
മ .ണ്ട്,மவுண்ட்
ആട്രിബ്യൂട്ട് മ mount ണ്ട് ചെയ്യുക,மவுண்ட் பண்புக்கூறு
ചലിക്കുക,நகர்வு
ചലന ഫയൽ,இயக்கம் கோப்பு
മാറുന്ന ശരാശരി  സന്വദായം,சராசரியாக நகர்கிறது  முறை
മൾട്ടിയാസ്റ്റെസ് സിസ്റ്റം,மல்டியாக்ஸ் அமைப்பு
മൾട്ടിയാഡ്രസ്  വിളി,மல்டியாட்ரெஸ்  அழைப்பு
മൾട്ടിയാഡ്രസ്  കോളിംഗ് സൗകര്യം,மல்டியாட்ரெஸ்  அழைப்பு வசதி
മൾട്ടിയാഡ്രസ്  നിര്ദ്ദേശം,மல்டியாட்ரெஸ்  வழிமுறைகள்
മച്ചിസ്പെക്റ്റ്,மல்டியாஸ்பெக்ட்
മൾട്ടിബസ്,மல்டிபஸ்
മൾട്ടിച്ചിപ്പ്,மல்டிசிப்
ബഹുമുഖ  ശേണി,பல பரிமாண  வரிசை
ബഹുമുഖ  ഭാഷ,பல பரிமாண  மொழி
മൾട്ടിദോമി  നെറ്റ്വർക്ക്,மல்டிடோமைன்  வலைப்பின்னல்
മൾട്ടിഡ്രോപ്പ് ലൈൻ,மல்டிட்ராப் வரி
മര്ദലത  ഡിപ്ലോൾ ആന്റിന,பன்முகத்தன்மை  இருமுனை ஆண்டெனா
മൾട്ടിഫ്രെക്വൻസി  പൾസിംഗ്,பன்முக அதிர்வெண்  துடிப்பு
മൾട്ടിഫ്രെക്വൻസി  പുഷ്ബട്ടൻ സെറ്റ്,பன்முக அதிர்வெண்  புஷ்பட்டன் செட்
മൾട്ടിഫ്രെക്വൻസി  സ്വീകരിക്കുക,பன்முக அதிர்வெண்  பெறுநர்
മൾട്ടിഫ്രെക്വൻസി  അടയാളം,பன்முக அதிர்வெண்  சிக்னல்
മൾട്ടിഫ്രെക്വൻസി  അതിതീവ്രമായ,பன்முக அதிர்வெண்  முனையத்தில்
ബഹുഭാര്യത  ഏര്പ്പാട്,மல்டிஃபங்க்ஷன்  அமைப்பு
മൾട്ടിജോബ് പ്രവർത്തനം,மல்டிஜோப் செயல்பாடு
മൾട്ടിലൈയർ ഉപകരണം,மல்டிலேயர் சாதனம்
മൾട്ടി ലെവൽ വിലാസം,பல நிலை முகவரி
മൾട്ടി ലെവൽ മെമ്മറി,பல நிலை நினைவகம்
മൾട്ടി ലെവൽ സുരക്ഷ,பல நிலை பாதுகாப்பு
മൾട്ടിലീവ്  ഉറക്കുഴൂട്ട,பல நிலை  சப்ரூட்டீன்
മൾട്ടിലിങ്ക് ചെയ്തു,மல்டிலிங்க்
മൾട്ടിമീഡിയ മെയിൽ,மல்டிமீடியா அஞ்சல்
മൾട്ടിമോഡ്  കൗണ്ടര്,மல்டிமோட்  கவுண்டர்
മൾട്ടിപാസ് തരം,மல்டிபாஸ் வகை
ഒന്നിലധികം പ്രവേശനം,பல அணுகல்
ഒന്നിലധികം വിലാസം  നിര്ദ്ദേശം,பல முகவரி  வழிமுறைகள்
പെരുക്കമായ  ചുമതല,நான்கு  ஒதுக்கீடு
ഒന്നിലധികം ചെയിൻ,பல சங்கிலி
ഒന്നിലധികം കണക്റ്റർ,பல இணைப்பு
പെരുക്കമായ  പഖാപനം,நான்கு  அறிவிப்பு
ഒന്നിലധികം ഡൊമെയ്ൻ  നെറ്റ്വർക്ക്,பல டொமைன்  வலைப்பின்னல்
ഒന്നിലധികം ജോലി  നടപടി,பல வேலை  செயலாக்கம்
ഒന്നിലധികം നീളം  ജോലി,பல நீளம்  வேலை
ഒന്നിലധികം പ്രവർത്തനം,பல செயல்பாடு
ഒന്നിലധികം പോയിന്റ് ലൈൻ,பல புள்ளி வரி
ഒന്നിലധികം കൃത്യത,பல துல்லியம்
പെരുക്കമായ  പ്രോഗ്രാമിംഗ്,நான்கு  நிரலாக்க
ഒന്നിലധികം പഞ്ച്,பல குத்துதல்
പെരുക്കമായ  റിഗ്രഷൻ മോഡൽ,நான்கு  பின்னடைவு மாதிரி
ഒന്നിലധികം റൂട്ടിംഗ്,பல ரூட்டிங்
ഒന്നിലധികം ചുമതല  നിര്വഹണം,பல பணி  மேலாண்மை
ഒന്നിലധികം യൂട്ടിലിറ്റി,பல பயன்பாடு
ഒന്നിലധികം മൂല്യങ്ങൾ  തര്ക്കശാസ്തം,பல மதிப்பு  தர்க்கம்
മൾട്ടിപ്ലക്സ് ഡാറ്റ  അതിതീവ്രമായ,மல்டிபிளக்ஸ் தரவு  முனையத்தில்
മൾട്ടിപ്ലേസ്ഡ് ബസ്,மல்டிபிளெக்ஸ் பஸ்
മൾട്ടിപ്ലക്സഡ്  ശസ്തകിയ,மல்டிபிளெக்ஸ்  செயல்பாடு
മൾട്ടിപ്ലക്സർ,மல்டிபிளெக்சர்
മൾട്ടിപ്ലക്സർ  സിമുലേഷൻ,மல்டிபிளெக்சர்  உருவகப்படுத்துதல்
മൾട്ടിക്സിംഗ്,மல்டிபிளெக்சிங்
മൾട്ടിഫ്ക്സ് ലിങ്ക്,மல்டிபிளக்ஸ் இணைப்பு
മൾട്ടിപ്ലക്സ് മോഡ്,மல்டிபிளக்ஸ் பயன்முறை
മസ്തീനകം  ശസ്തകിയ,மல்டிபிளக்ஸ்  செயல்பாடு
ഗുണിത ഘടകം,பெருக்கி காரணி
ഗുണിത ഘടകങ്ങൾ  പട്ടികയുണ്ടാക്കുക,பெருக்கி அளவு  பதிவு
പഞ്ച് ഗുണിക്കുന്നു  (= കണക്കാക്കുന്നു  പഞ്ച്),பஞ்சை பெருக்கவும்  (= கணக்கிடுதல்  பஞ்ச்)
മൾട്ടിപോർഡ് സർക്യൂട്ട്,மல்டிபாயிண்ட் சுற்று
മൾട്ടിപോർഡ് ലിങ്ക്,மல்டிபாயிண்ட் இணைப்பு
മൾട്ടിലിവറി  നെറ്റ്വർക്ക്,மல்டிபாயிண்ட்  வலைப்பின்னல்
മടിപിരിറ്റി,பன்முகத்தன்மை
മൾട്ടിപ്രൊസെസിംഗ്,மல்டிபிராசசிங்
മൾട്ടിപ്രൊസെസിംഗ്  ഏര്പ്പാട്,மல்டிபிராசசிங்  அமைப்பு
മൾട്ടിപ്രോസസ്സർ,மல்டிபிராசசர்
മൾട്ടിപ്രോസസ്സർ ഭഭിചാരം,மல்டிபிராசசர் இடைமுகம்
മൾട്ടിപ്രോഗ്രാമിംഗ്,மல்டிபிரோகிராமிங்
മൾട്ടിപ്രോഗ്രാമിംഗ്  മെമ്മറി പരിരക്ഷിക്കുക,மல்டிபிரோகிராமிங்  நினைவக பாதுகாப்பு
മൾട്ടിപ്രോഗ്രാമിംഗ്  ഏര്പ്പാട്,மல்டிபிரோகிராமிங்  அமைப்பு
മൾട്ടിബെൽ സോർട്ടിംഗ്,மல்டிரீல் வரிசையாக்கம்
മൾട്ടിയർ ഫയൽ,கோப்பு
മൾട്ടിസംഡെ  സ്വകാര്യ ലൈൻ,மல்டிசெட்யூல்  தனிப்பட்ட வரி
മകൾ,பன்முகத்தன்மை
മൾട്ടിടാസ്കോം  ശസ്തകിയ,பல்பணி  செயல்பாடு
മൾട്ടിട്രോഡിംഗ്,மல்டித்ரெடிங்
മൾട്ടിമേനിറ്റ്  പ്രോസസ്സര്,மல்டியூனிட்  செயலி
മൾട്ടിസ്സർ സിസ്റ്റം,மல்டியூசர் அமைப்பு
വലിയ യുക്തി,பன்முகத்தன்மை கொண்ட தர்க்கம்
മൾട്ടിവിത്രികർ,மல்டிவைப்ரேட்டர்
മൾട്ടിവേ തിരയൽ  വൃക്ഷം,மல்டிவே தேடல்  மரம்
പരസ്പര ഒഴിവാക്കൽ,பரஸ்பர விலக்கு
അനോനമായ  വിവരം,பரஸ்பர  தகவல்
പരസ്പര ജോഡി  കപ്പാസിറ്റാൻസ്,பரஸ்பர ஜோடி  கொள்ளளவு
നാന്ധ്,Nand
നാൻ എൽലമെന്റ്,NAND உறுப்பு
നാന്ധൻ പ്രവർത്തനം,NAND செயல்பாடு
നാങ്ക് പ്രവർത്തനം,NAND செயல்பாடு
നാനോ പ്രോസസർ,நானோ செயலி
നാനോപ്രോഗ്രാം  കലവറ,நானோப்ரோகிராம்  கடை
ഇടുങ്ങിയ ബാൻഡ്,குறுகிய இசைக்குழு
ദേശീയ പ്രതീകം,தேசிய தன்மை
ദേശീയം  ആവശം,தேசிய  தேவை
നേറ്റീവ് അറ്റാച്ചുമെന്റ്,சொந்த இணைப்பு
നേറ്റീവ് കോഡ്,சொந்த குறியீடு
നേറ്റീവ് കംപൈലർ,சொந்த கம்பைலர்
പ്രകൃതിദത്ത ബൈനറി,இயற்கை பைனரி
സ്വാഭാവിക പ്രവർത്തനം  വൈദുതോല്പാദനയന്തം,இயற்கை செயல்பாடு  ஜெனரேட்டர்
പ്രകൃതി ഭാഷ,இயற்கை மொழி
പ്രകൃതി ഭാഷ  ഏര്പ്പാട്,இயற்கை மொழி  அமைப்பு
സൂചി,ஊசி
നിരസിക്കുക,மறுப்பு
നെഗറ്റീവ് എൻട്രി,எதிர்மறை நுழைவு
നെഗറ്റീവ് ഫീഡ്ബാക്ക്,எதிர்மறை கருத்து
നെഗറ്റീവ് ലോജിക്,எதிர்மறை தர்க்கம்
നെഗറ്റീവ് യഥാർത്ഥ ലോജിക്,எதிர்மறை உண்மையான தர்க்கம்
നെഗന്റ്രോപ്പി,எதிர்மறை
അല്ല  പ്രവർത്തനം (നോർ--  പ്രവർത്തനം),அதுவுமில்லாமல் இதுவுமில்லாமல்  செயல்பாடு (அல்லது-  செயல்பாடு)
നിപ്പർ,நோபர்
നെസ്റ്റഡ് കമാൻഡ്  പട്ടിക,உள்ளமைக்கப்பட்ட கட்டளை  பட்டியல்
നെസ്റ്റഡ് മാക്രോകൾ,உள்ளமைக்கப்பட்ட மேக்ரோக்கள்
നെസ്റ്റിംഗ് ലെവൽ,கூடு நிலை
നെസ്റ്റിംഗ് സ്റ്റോർ,கூடு கடை
നെറ്റ് ഘടന,நிகர அமைப்பு
നെറ്റ്വർക്ക് ആക്സസ്സ്  ഭരണം,பிணைய அணுகல்  கட்டுப்பாடு
നെറ്റ്വർക്ക് ആക്സസ്സ്  യന്തം,பிணைய அணுகல்  இயந்திரம்
നെറ്റ്വർക്ക് ആക്സസ്സ്  വിലനിർണ്ണയം,பிணைய அணுகல்  விலை
നെറ്റ്വർക്ക് അനലോഗ്,நெட்வொர்க் அனலாக்
നെറ്റ്വർക്ക് അനലൈസർ,நெட்வொர்க் அனலைசர்
നെറ്റ്വർക്ക്  അപേക്ഷ,வலைப்பின்னல்  விண்ணப்பம்
നെറ്റ്വർക്ക്  വാസ്തുവിദ,வலைப்பின்னல்  கட்டிடக்கலை
നെറ്റ്വർക്ക്  ബോധപ്പെടുത്തല്,வலைப்பின்னல்  விழிப்புணர்வு
നെറ്റ്വർക്ക്  ഘടകം,வலைப்பின்னல்  கூறு
നെറ്റ്വർക്ക്  നിബിഡത,வலைப்பின்னல்  நெரிசல்
നെറ്റ്വർക്ക് സ്ഥിരാങ്കം,பிணைய மாறிலி
നെറ്റ്വർക്ക് നിയന്ത്രണം  മാതിരി,பிணைய கட்டுப்பாடு  பயன்முறை
നെറ്റ്വർക്ക് നിയന്ത്രണം  ഘട്ടം,பிணைய கட்டுப்பாடு  கட்டம்
നെറ്റ്വർക്ക് നിയന്ത്രണം  കാരപരിപാടി  തലമുറ,பிணைய கட்டுப்பாடு  திட்டம்  தலைமுறை
നെറ്റ്വർക്ക് നിയന്ത്രണം  സിഗ്നിംഗ് യൂണിറ്റ്,பிணைய கட்டுப்பாடு  சிக்னலிங் அலகு
നെറ്റ്വർക്ക് ഡാറ്റാബേസ്  ഏര്പ്പാട്,நெட்வொர்க் தரவுத்தளம்  அமைப்பு
നെറ്റ്വർക്ക് ഫ്രണ്ട് എൻഡ്,நெட்வொர்க் முன் இறுதியில்
നെറ്റ്വർക്ക്  സംയോജനം,வலைப்பின்னல்  ஒருங்கிணைப்பு
നെറ്റ്വർക്ക് സമഗ്രത,பிணைய ஒருமைப்பாடு
നെറ്റ്വർക്ക്  പരസ്പരവിരുദ്ധമായ,வலைப்பின்னல்  ஒன்றோடொன்று
നെറ്റ്വർക്ക് ഇന്റർഫേസ്  യന്തം,பிணைய இடைமுகம்  இயந்திரம்
നെറ്റ്വർക്ക് ലെയർ,பிணைய அடுக்கு
നെറ്റ്വർക്ക് ലോഡ്  വിശകലനം,பிணைய சுமை  பகுப்பாய்வு
നെറ്റ്വർക്ക് നോഡ്,பிணைய முனை
നെറ്റ്വർക്ക് ഓപ്പറേറ്റർ,நெட்வொர்க் ஆபரேட்டர்
നെറ്റ്വർക്ക് പാത,பிணைய பாதை
നെറ്റ്വർക്ക് പോർട്ട്,நெட்வொர்க் போர்ட்
നെറ്റ്വർക്ക് സിദ്ധാന്തം,நெட்வொர்க் கோட்பாடு
നെറ്റ്വർക്ക് സമയം,நெட்வொர்க் நேரம்
നെറ്റ്വർക്ക് ടോപ്ലോജി,நெட்வொர்க் டாப்லோஜி
നെറ്റ്വർക്ക് വെർച്വൽ  അതിതീവ്രമായ,நெட்வொர்க் மெய்நிகர்  முனையத்தில்
ന്യൂട്രൽ മൈതാനം,நடுநிலை தரை
ന്യൂട്രൽ റിലേ,நடுநிலை ரிலே
നിക്ഷ്പക്ഷമായ  പകർച്ച,நடுநிலை  பரவும் முறை
പുതിയ ഇൻപുട്ട് ക്യൂ,புதிய உள்ளீட்டு வரிசை
പുതിയ ലൈൻ പ്രതീകം,புதிய வரி எழுத்து
പുതിയ പായ്ക്ക്,புதிய பேக்
പുതിയ സമന്വയം,புதிய ஒத்திசைவு
നെക്സസ്,நெக்ஸஸ்
കാലികമായ,Nibble
നിക്കൽ കാലതാമസം,நிக்கல் தாமத வரி
നിൾ പോയിന്റർ,இல்லை சுட்டிக்காட்டி
ഒമ്പത് പൂരകമാണ്,ஒன்பது நிரப்பு
തൊണ്ണൂറ് നിര  ചീട്ട്,தொண்ணூறு நெடுவரிசை  அட்டை
നിപ്പ്,Nip
കൺസോളുകളൊന്നുമില്ല  വവസ്ഥ,கூட்டங்கள் இல்லை  நிலை
ശബ്ദം  സവിശേഷമായ,சத்தம்  பண்பு
ശബ്ദ ഘടകം,இரைச்சல் காரணி
ശബ്ദ കൊലയാളി,சத்தம் கொலையாளி
ശബ്ദലാവനം,சத்தம் லாவல்
ശബ്ദമില്ലാത്ത കോഡിംഗ്,சத்தமில்லாத குறியீட்டு முறை
ശബ്ദം മാർജിൻ,சத்தம் விளிம்பு
ശബ്ദ ശ്രേണി,இரைச்சல் வரிசை
ശബ്ദ ഉറവിടം,இரைச்சல் மூல
ശബ്ദ താപനില,இரைச்சல் வெப்பநிலை
ഗൗരവമുള്ള മോഡ്,சத்தமில்லாத பயன்முறை
ഗണിതരഹിതത  Shift (= യുക്തിസഹമായത്  ഷിഫ്റ്റ്),எண்கணிதமற்ற  மாற்றம் (= தருக்க  மாற்றம்)
ബൈനറി ലോജിക്,பைனரி அல்லாத தர்க்கம்
കോഡ് ചെയ്യാത്തത്  ഗ്രാഫിക്സ്,குறியிடப்படாதது  கிராபிக்ஸ்
യോജിക്കാത്തത്  ബണ്ടിൽ,ஒத்திசைவற்ற  மூட்டை
യോജിക്കാത്തത്  മോഡുലേഷൻ  ഏര്പ്പാട്,ஒத்திசைவற்ற  மாடுலேஷன்  அமைப்பு
കോംപാക്റ്റ് ഇതര,சுருக்கம் அல்ல
സംയോജനവുമില്ല,ஒருங்கிணைக்கப்படாதது
ബന്ധിപ്പിക്കാത്തത്  ശേഖരണം,இணைக்கப்படாதது  சேமிப்பு
ചുരുക്കമില്ലാത്തത്  ഇനം,தொடர்ச்சியாக இல்லை  உருப்படி
ഇതര സജ്ജമാക്കി  ഘടികാരം,தரவு அல்லாத தொகுப்பு  கடிகாரம்
